,cl [cm],lcl [cm],fw [cm],species_name,longitude,is_gravid,rcl [cm],stage,sex,id,cw [cm],latitude,associated_species,depth [m],is_gravid?,behavior
13,4,6.854569800704628,6,A. Farensis,,False,1.1618649160697792,pre_puberty,male,14,12.215850370885175,,"['Small Fish', 'Algae', 'Hermit Crab']",8,False,Inspecting discarded crab shell.
14,28,10.056552984894484,11,u. olhanen.,,False,1.4500379170580704,sub_adult,male or female,15,12.29791060060746,,"['Sea Anemone', 'Shrimp', 'Sea Star', 'Coral Fragment', 'Small Fish']",8,False,Picking detritus from seabed.
15,17,9.30721283889967,2,A. Farensis,,False,21.51147082140368,sub_adult,female,16,9.738751678639815,,"['Polychaete Worm', 'Hermit Crab']",9,False,Claw waving directed at nearby crab.
16,6,8.26988058047424,4,u. olhanen.,,True,24.951474404377148,sub_adult,nan,17,11.425009899191306,,"['Crab (Other Species)', 'Barnacle', 'Hermit Crab']",9,True,Searching for food in tidal pools.
17,13,9.134608266861315,3,u. olhanen.,,False,0.6219081802789332,pre_puberty, ,18,13.99919164519815,,"['Hermit Crab', 'Sea Sponge', 'Small Fish', 'Sea Urchin', 'Crab (Other Species)']",8,False,Escaping predator silhouette overhead.
18,10,9.843472963194959,6,U. olhanensis,,False,0.4239487441592962,sub_adult,male,19,14.378920503724927,,"['Barnacle', 'Small Fish']",9,False,Claw snapping at diver.
19,29,8.115311107603238,6,A. Farensis,,True,0.18882449090219725,pre_puberty,male or female,20,13.215151075034175,,"['Snail', 'Polychaete Worm', 'Mussel']",9,True,Mating behavior with antenna touching.
20,40,8.698843252295674,7,A farensis,,False,0.653637160426925,pre_puberty, ,21,11.38548529094321,,"['Snail', 'Polychaete Worm']",6,False,Moving in groups.
21,13,9.13901769816523,8,U. olhanensis,,False,0.04934148277050687,pre_puberty,male,22,13.039926006551424,,"['Mussel', 'Jellyfish', 'Hermit Crab', 'Barnacle']",5,False,Searching for mates at twilight.
22,11,9.08966957647663,4,A. Farensis,,False,12.481541041464752,sub_adult,male,23,16.33122227401884,,"['Coral Fragment', 'Mussel', 'Algae']",11,False,Territorial display against intruder.
23,19,5.984949632953471,9,A farensis,,False,1.9289531548145287,sub_adult, ,24,14.483780668507656,,"['Mussel', 'Barnacle', 'Shrimp', 'Coral Fragment', 'Crab (Other Species)']",8,False,Searching for food in tidal pools.
24,11,9.485199923148652,10,A. Farensis,,False,0.444229641655464,sub_adult,male,25,14.147190723083582,,"['Barnacle', 'Small Fish', 'Sea Anemone']",7,False,Using claws to dig into sediment.
25,22,10.181033979688598,6,u. olhanen.,,True,0.6131005724140599,pre_puberty,?,26,11.824411647696502,,['Sea Star'],7,True,Dragging shell fragment backward.
26,27,8.601910038553797,9,u. olhanen.,,True,9.39866353372432,adult,?,27,16.45795551620263,,"['Crab (Other Species)', 'Sea Anemone', 'Algae']",5,True,Feeding on small crustaceans.
27,18,8.009963699288594,8,A farensis,,False,0.9864287625537137,pre_puberty,female,28,10.5155765692774,,"['Crab (Other Species)', 'Polychaete Worm']",11,False,Picking algae from rock surface.
28,17,9.92024670193333,2,u. olhanen.,,False,20.662383943501144,adult,female,29,12.537646119682547,,"['Polychaete Worm', 'Sea Anemone', 'Crab (Other Species)']",10,False,Displaying dominance by lifting body.
29,8,8.153953986949064,7,A farensis,,False,1.2889865633453936,pre_puberty,male,30,14.888516294920352,,"['Coral Fragment', 'Hermit Crab', 'Sea Urchin', 'Snail']",7,False,Defensive posture when approached.
30,8,6.691629563885472,5,A farensis,,False,7.87233857219239,sub_adult,male,31,12.454500150787531,,"['Jellyfish', 'Coral Fragment', 'Hermit Crab']",10,False,Picking biofilm on submerged wood.
31,12,8.711135986094522,5,u. olhanen.,,True,0.7715472753092737,pre_puberty, ,32,11.271786227955094,,"['Barnacle', 'Polychaete Worm']",8,True,Climbing vertical rock face.
32,25,5.872820720822819,4,A farensis,,False,0.8029368861092135,adult,male,33,13.520193005269446,,"['Hermit Crab', 'Jellyfish', 'Algae']",7,False,Escaping predator silhouette overhead.
33,19,7.232969384854116,6,A. Farensis,,False,0.5023439955327219,juvenile,-,34,12.64740985395924,,"['Small Fish', 'Sea Sponge', 'Barnacle', 'Jellyfish', 'Hermit Crab']",9,False,Struggling with entangled seaweed.
34,25,10.549982051118496,3,u. olhanen.,,False,4.488481895299039,adult,female,35,11.97430629674665,,"['Jellyfish', 'Sea Anemone', 'Crab (Other Species)']",7,False,Guarding eggs under abdominal flap.
35,22,9.14458028664707,4,A farensis,,True,3.2956971252716416,adult,female,36,14.829975505682821,,"['Mussel', 'Jellyfish', 'Small Fish', 'Sea Sponge', 'Shrimp']",5,True,Climbing vertical rock face.
36,15,7.208139837562417,2,A. Farensis,,False,2.1694500631149904,adult,female,37,13.140200044118437,,"['Hermit Crab', 'Sea Anemone']",4,False,Moving toward warmer water pockets.
37,22,7.983647554176967,4,A. Farensis,,False,2.616509531846789,adult,male,38,12.122234583083436,,"['Sea Star', 'Mussel']",8,False,Feeding on algae scraped from rocks.
38,4,7.999044433040895,9,A farensis,,False,1.1123978041574634,sub_adult,nan,39,10.720188385186269,,"['Coral Fragment', 'Shrimp', 'Barnacle', 'Sea Urchin']",5,False,Shaking claws after contact.
39,18,12.569552774010324,2,A. Farensis,,False,0.495980002286426,sub_adult,male,40,14.609407636456279,,['Polychaete Worm'],8,False,Claw snapping in competition.
40,24,7.2367551007920285,8,A farensis,,True,0.6150540303760283,adult,male,41,14.3141834475983,,['Crab (Other Species)'],8,True,Escaping predator silhouette overhead.
41,24,9.481541229698538,5,U. olhanensis,,False,6.258010362758628,sub_adult,male or female,42,9.784907529699439,,"['Mussel', 'Coral Fragment', 'Polychaete Worm', 'Sea Urchin']",7,False,Searching for food in tidal pools.
42,16,6.591256059275121,6,u. olhanen.,,False,17.578993205081417,sub_adult,male or female,43,16.214649230412682,,['Sea Urchin'],11,False,Hiding under seagrass blades.
43,5,8.69840269620241,6,U. olhanensis,,False,4.029857347730013,sub_adult,female,44,11.145885216996266,,"['Shrimp', 'Mussel', 'Sea Star', 'Sea Urchin', 'Sea Sponge']",9,False,Sitting still blending with environment.
44,14,8.407996093427496,6,A. Farensis,,False,9.585235185678357,adult,female,45,14.872300294178475,,"['Algae', 'Snail', 'Jellyfish']",9,False,Guarding eggs under abdominal flap.
45,8,8.064009210712978,3,A farensis,,False,30.33210231835852,pre_puberty,N/R,46,13.881738071017388,,"['Hermit Crab', 'Mussel', 'Crab (Other Species)', 'Barnacle']",9,False,Climbing barnacle-covered surfaces.
46,6,9.474771988963461,4,A farensis,,False,0.45261296591065503,pre_puberty,male,47,16.115535191066453,,['Sea Anemone'],9,False,Hiding under seagrass blades.
47,14,7.061798860773204,2,A. Farensis,,False,1.3196765430258717,adult,male,48,14.846943192321149,,['Snail'],7,False,Hiding under seagrass blades.
48,6,9.002360001114056,5,u. olhanen.,,False,1.4893706824862716,pre_puberty,male,49,9.818883196194173,,"['Sea Star', 'Algae']",9,False,Moving toward bait.
49,9,10.586473113582176,9,A. Farensis,,False,4.609120991869279,juvenile,male,50,10.323192765230434,,"['Algae', 'Hermit Crab', 'Shrimp']",9,False,Struggling with entangled seaweed.
50,37,8.5231118229519,4,A. Farensis,,True,1.1706361442453599,adult,male,51,13.470742022790064,,['Snail'],7,True,Rapid claw movement while feeding.
51,41,8.18680473322463,4,U. olhanensis,,False,4.772631365781431,pre_puberty, ,52,6.724128088813995,,"['Algae', 'Small Fish', 'Sea Star', 'Coral Fragment', 'Snail']",12,False,Slow movement near seagrass patches.
52,15,8.402146806923255,6,u. olhanen.,,False,2.9354392363089135,sub_adult,male,53,11.3805139460823,,"['Sea Urchin', 'Barnacle', 'Coral Fragment', 'Shrimp', 'Sea Star']",9,False,Interaction with hermit crabs.
53,11,7.834769978692164,8,A. Farensis,,False,0.9117246415354681,sub_adult, ,54,11.738434027172799,,"['Sea Sponge', 'Shrimp', 'Algae', 'Hermit Crab', 'Sea Urchin']",10,False,Interaction with hermit crabs.
54,13,6.703214844707761,9,u. olhanen.,,True,1.700163236000807,sub_adult,nan,55,12.97142832036049,,"['Hermit Crab', 'Snail', 'Coral Fragment', 'Shrimp']",5,True,Guarding a small hole in sediment.
55,17,8.162116280898756,5,A. Farensis,,False,5.219090828955527,pre_puberty,?,56,14.316343684644266,,"['Jellyfish', 'Sea Sponge', 'Sea Urchin', 'Shrimp']",9,False,Exploring new territory.
56,32,8.124775081902772,11,A. Farensis,,True,4.471822409137718,sub_adult,female,57,15.807307382670203,,"['Snail', 'Hermit Crab', 'Polychaete Worm']",11,True,Interacting with small fish nearby.
57,5,9.261028711997962,3,A. Farensis,,False,1.0517951111282389,pre_puberty,male,58,16.81814516791725,,['Barnacle'],6,False,Exploring new territory.
58,26,10.17814024912574,5,A. Farensis,,True,17.123675344014703,sub_adult,male,59,10.459015357132552,,"['Algae', 'Polychaete Worm', 'Sea Sponge']",4,True,Interacting with small fish nearby.
59,16,8.159204794027819,6,A. Farensis,,False,1.528279111122125,sub_adult, ,60,12.64059083635331,,"['Coral Fragment', 'Sea Anemone', 'Algae']",9,False,Interacting with small fish nearby.
60,27,9.438877811180301,6,u. olhanen.,,False,2.49797018324647,adult,male,61,15.351805068824854,,"['Coral Fragment', 'Sea Urchin']",5,False,Picking algae from rock surface.
61,9,6.6095677063050235,5,A. Farensis,,True,72.47810423246158,pre_puberty, ,62,15.445977104183928,,"['Snail', 'Sea Star']",9,True,Hiding beneath rocks.
62,21,7.364053112562394,7,A. Farensis,,False,0.5160397117447655,sub_adult,female,63,17.205487682475518,,"['Sea Anemone', 'Snail', 'Sea Urchin', 'Sea Star']",8,False,Picking detritus from seabed.
63,9,7.61275524493385,4,u. olhanen.,,False,1.0436167500372373,adult,female,64,15.397834866690449,,['Coral Fragment'],11,False,Hiding under seagrass blades.
64,29,5.862428484605821,5,U. olhanensis,,False,2.9800457527423587,sub_adult, ,65,9.400475365502498,,"['Snail', 'Crab (Other Species)']",8,False,Dragging shell fragment backward.
65,8,5.782931271044625,4,U. olhanensis,,False,2.0889277708067535,adult,-,66,15.373693165501113,,"['Crab (Other Species)', 'Algae', 'Sea Star']",9,False,Social contact with other crabs.
66,8,8.712435128456498,3,u. olhanen.,,False,5.161746558082904,sub_adult,male,67,10.003279106937491,,"['Crab (Other Species)', 'Hermit Crab', 'Polychaete Worm', 'Snail']",9,False,Displaying dominance by lifting body.
67,22,11.420332448256007,3,A. Farensis,,False,0.9687891867241684,sub_adult,male,68,11.491930395549662,,"['Coral Fragment', 'Barnacle', 'Sea Sponge', 'Algae']",12,False,Searching for food in tidal pools.
68,24,7.93591583186447,2,A farensis,,False,1.852696808380749,pre_puberty,female,69,14.875513307541395,,"['Sea Anemone', 'Mussel']",7,False,Swimming short distance to escape.
69,35,9.599568733495158,2,A farensis,,True,0.3565149633433658,sub_adult, ,70,14.174260249741199,,"['Jellyfish', 'Barnacle', 'Small Fish']",7,True,Social contact with other crabs.
70,10,8.76210786750613,2,A farensis,,False,6.425790886310821,sub_adult,male,71,12.493769130636515,,['Snail'],10,False,Climbing vertical rock face.
71,6,6.463760052383124,2,u. olhanen.,,True,0.5858828097204739,pre_puberty,male,72,12.622561640638839,,"['Mussel', 'Polychaete Worm', 'Sea Urchin', 'Algae']",3,True,Resting in shaded rock crevice.
72,16,8.462212963235254,4,A. Farensis,,False,0.08779300310192129,sub_adult,female,73,13.412884234414587,,"['Barnacle', 'Snail', 'Sea Anemone', 'Jellyfish']",9,False,Waving claws rhythmically.
73,10,8.005631102457016,4,A. Farensis,,False,14.064600224619129,juvenile,male,74,14.863998732895357,,"['Crab (Other Species)', 'Coral Fragment', 'Polychaete Worm', 'Sea Anemone', 'Shrimp']",9,False,Searching for mates at twilight.
74,6,6.078491467990929,4,A. Farensis,,False,4.742315593047866,sub_adult,male,75,14.138788716220988,,"['Coral Fragment', 'Algae']",9,False,Waving claws rhythmically.
75,12,6.9492263261051495,3,A farensis,,False,21.836713899241637,sub_adult,male,76,16.51607598470935,,['Sea Star'],11,False,Swimming short distance to escape.
76,36,10.527228922863074,3,A farensis,,False,3.3884772169196675,sub_adult,male,77,12.04442803529529,,"['Shrimp', 'Jellyfish', 'Sea Urchin', 'Small Fish']",8,False,Climbing algae-covered rocks.
77,4,11.45030670823052,6,U. olhanensis,,True,0.291057881561999,pre_puberty,male,78,14.426486287020817,,"['Snail', 'Crab (Other Species)', 'Sea Star']",7,True,Social contact with other crabs.
78,12,8.51909431745305,10,A farensis,,False,35.61225426640005,pre_puberty,male,79,13.78433534043478,,"['Algae', 'Shrimp', 'Polychaete Worm', 'Jellyfish']",9,False,Picking algae from rock surface.
79,20,10.011308385150155,10,A farensis,,False,0.17455117341999546,sub_adult,?,80,10.097061545961099,,"['Barnacle', 'Mussel', 'Shrimp', 'Coral Fragment']",12,False,Vibrating antennae in water currents.
80,6,5.762560101675625,7,A. Farensis,,True,0.33600082979858853,adult,female,81,10.929013387551628,,"['Shrimp', 'Polychaete Worm', 'Sea Anemone', 'Small Fish', 'Sea Urchin']",8,True,Feeding on detritus in shallow water.
81,22,8.886208452171699,7,A. Farensis,,True,4.004608422143069,adult,male or female,82,15.949737567375557,,['Sea Star'],12,True,Climbing submerged rocks.
82,11,6.768680218125967,4,A farensis,,False,1.6534026377294364,pre_puberty,male,83,12.241296149800782,,"['Sea Anemone', 'Shrimp', 'Barnacle']",4,False,Guarding eggs under abdominal flap.
83,4,5.841424071863347,6,A farensis,,False,1.1255188787930004,sub_adult,male,84,11.944279603698755,,"['Sea Anemone', 'Hermit Crab']",5,False,Pausing frequently during exploration.
84,24,9.230323116797232,4,A. Farensis,,False,0.03247648178143951,pre_puberty,female,85,13.021613679175756,,"['Coral Fragment', 'Algae', 'Sea Star']",7,False,Picking algae from rock surface.
85,21,6.084366517176083,5,A. Farensis,,True,3.7890373305328575,sub_adult,female,86,13.568307511391179,,"['Mussel', 'Shrimp']",9,True,Searching for food in tidal pools.
86,25,9.072527661810666,3,u. olhanen.,,False,0.6036070116773175,pre_puberty,male,87,14.12569245294257,,"['Snail', 'Algae']",6,False,Escaping from aggressive fish.
87,6,7.942878862122031,6,U. olhanensis,,True,3.7208758060892837,sub_adult,?,88,14.592141680225502,,"['Small Fish', 'Hermit Crab', 'Crab (Other Species)', 'Algae']",5,True,Using claws to dig into sediment.
88,13,7.1465366443279805,6,A. Farensis,,False,0.30295463423628066,adult,male or female,89,12.563906570196044,,"['Mussel', 'Sea Anemone']",9,False,Emerging cautiously from hiding.
89,5,8.563603143895378,6,A farensis,,True,1.3231381018973654,pre_puberty,male,90,10.494458190368272,,"['Sea Anemone', 'Sea Sponge', 'Mussel']",9,True,Half buried in sand.
90,20,6.767354794716746,5,u. olhanen.,,False,0.3511074142183945,adult,male,91,13.72895165105946,,['Sea Sponge'],9,False,Social contact with other crabs.
91,10,9.095717282394524,3,A. Farensis,,False,0.0534744077434413,sub_adult,male,92,17.331179752747037,,"['Snail', 'Coral Fragment', 'Algae', 'Small Fish']",7,False,Picking biofilm on submerged wood.
92,19,10.429144480453818,9,A farensis,,False,11.50470162418532,sub_adult,female,93,16.937936932066865,,"['Sea Star', 'Sea Urchin']",10,False,Escaping predator silhouette overhead.
93,20,11.908610523133115,8,A farensis,,False,5.98745853254056,sub_adult,male,94,9.662966656856014,,"['Algae', 'Mussel', 'Barnacle', 'Polychaete Worm', 'Crab (Other Species)']",9,False,Shaking claws after contact.
94,7,10.360394795485231,4,A farensis,,False,5.188765454091025,juvenile,male,95,13.73402069994271,,"['Coral Fragment', 'Sea Urchin', 'Sea Star']",8,False,Social contact with other crabs.
95,23,11.53980682420624,7,A. Farensis,,False,3.0265978597691583,pre_puberty,male,96,17.81629474003664,,"['Shrimp', 'Sea Urchin', 'Sea Sponge', 'Snail', 'Barnacle']",7,False,Climbing algae-covered rocks.
96,19,7.971581153784108,7,A farensis,,False,2.7457689589764285,sub_adult, ,97,15.372507144113246,,"['Crab (Other Species)', 'Shrimp', 'Barnacle', 'Sea Anemone', 'Snail']",6,False,Half buried in sand.
97,36,8.183629771462531,3,A farensis,,False,2.920831002161912,adult,male,98,12.149504164415825,,['Jellyfish'],6,False,Climbing vertical rock face.
98,17,8.980130054757756,3,A farensis,,False,3.138816126373469,adult,male,99,9.151816458311528,,"['Shrimp', 'Snail', 'Small Fish', 'Sea Urchin', 'Sea Sponge']",9,False,Climbing algae-covered rocks.
99,16,7.183380239517693,7,A. Farensis,,False,0.25668584350639795,adult,female,100,17.296330690091324,,"['Crab (Other Species)', 'Sea Urchin']",5,False,Foraging among seagrass roots.
100,7,7.968357909439217,5,A farensis,,True,0.2178180505863474,sub_adult,male,101,12.682954655589036,,"['Snail', 'Coral Fragment', 'Sea Sponge', 'Small Fish', 'Hermit Crab']",8,True,Escaping from aggressive fish.
101,19,10.717636602954293,2,A farensis,,False,0.4711437315960273,sub_adult,female,102,14.819807035116376,,"['Small Fish', 'Jellyfish', 'Hermit Crab', 'Sea Urchin', 'Algae']",7,False,Defensive posture when approached.
102,12,7.529593620702975,7,A farensis,,False,0.7468375103236602,pre_puberty,male,103,18.637627855913408,,"['Polychaete Worm', 'Algae', 'Barnacle', 'Sea Urchin', 'Jellyfish']",9,False,Interacting with small fish nearby.
103,7,6.1334817466669564,2,A farensis,,False,21.532800375252002,sub_adult,male,104,17.66239353535878,,"['Algae', 'Sea Star']",8,False,Cleaning claws with rubbing motion.
104,13,8.11732418108586,2,A farensis,,False,49.81798889487624,sub_adult,male,105,13.714650848794815,,"['Jellyfish', 'Algae', 'Sea Urchin']",9,False,Hiding under seagrass blades.
105,8,8.49284478884418,3,u. olhanen.,,False,3.589580706609076,sub_adult,male,106,13.08357772562518,,['Mussel'],7,False,Claw snapping at diver.
106,22,7.6473504535331145,4,A. Farensis,,False,3.2730755116987913,adult,female,107,13.998024747730996,,"['Barnacle', 'Polychaete Worm', 'Sea Sponge']",10,False,Slow movement near seagrass patches.
107,15,9.76938598338899,2,A farensis,,False,0.38523723707034213,sub_adult,male,108,19.07911687142402,,"['Coral Fragment', 'Hermit Crab', 'Mussel', 'Barnacle', 'Crab (Other Species)']",10,False,Climbing vertical rock face.
108,9,7.102491696954523,2,u. olhanen.,,False,0.6882919204449448,pre_puberty,female,109,15.358161009439339,,"['Sea Anemone', 'Sea Urchin', 'Jellyfish']",7,False,Claw snapping in competition.
109,17,6.696322310309381,11,U. olhanensis,,True,27.254847873881133,pre_puberty,male,110,14.549094686979082,,"['Algae', 'Mussel', 'Coral Fragment']",9,True,Feeding on small mollusks.
110,17,7.85485455202097,2,A. Farensis,,False,5.304457415459403,pre_puberty,female,111,9.896606331449451,,"['Sea Star', 'Polychaete Worm', 'Barnacle', 'Sea Urchin', 'Shrimp']",5,False,Cleaning claws with rubbing motion.
111,16,8.554512019715752,5,A farensis,,False,0.5878287075519985,juvenile,male,112,14.398998920170863,,"['Sea Star', 'Hermit Crab', 'Crab (Other Species)']",5,False,Interaction with hermit crabs.
112,16,11.427758060382999,6,A farensis,,False,0.47068111704722715,adult,male,113,12.701280511723734,,['Shrimp'],8,False,Struggling with entangled seaweed.
113,33,10.29092617550356,5,A. Farensis,,False,1.1863180089541705,sub_adult,male or female,114,14.303684408641123,,"['Sea Star', 'Sea Anemone', 'Crab (Other Species)', 'Barnacle']",7,False,Crab moving quickly across rocks.
114,37,11.71190340004829,4,A. Farensis,,False,3.771220078034036,sub_adult,female,115,15.57318909673421,,"['Barnacle', 'Coral Fragment', 'Hermit Crab', 'Small Fish']",6,False,Moving sideways along sandy bottom.
115,15,9.162047246400965,3,A farensis,,False,26.833930149503487,juvenile, ,116,16.632830843162644,,"['Snail', 'Mussel', 'Sea Urchin', 'Sea Sponge']",5,False,Cleaning claws with rubbing motion.
116,15,10.112925013613307,6,A farensis,,False,3.320050044717244,sub_adult,male,117,15.493142379082139,,"['Algae', 'Polychaete Worm', 'Sea Sponge', 'Coral Fragment', 'Barnacle']",10,False,Swimming short distance to escape.
117,20,9.670476280399852,2,A. Farensis,,False,1.0180588018776144,adult,male,118,10.491242005027612,,"['Hermit Crab', 'Sea Star', 'Crab (Other Species)', 'Sea Sponge', 'Mussel']",8,False,Displaying dominance by lifting body.
118,7,6.8355741997475565,4,A. Farensis,,True,1.1672348786258224,juvenile,female,119,11.748510612238645,,"['Sea Sponge', 'Coral Fragment', 'Sea Anemone', 'Jellyfish']",8,True,Pausing frequently during exploration.
119,28,6.794416039936108,3,u. olhanen.,,False,3.2375214951949807,sub_adult,nan,120,11.752989745600646,,"['Sea Anemone', 'Snail', 'Sea Sponge', 'Jellyfish', 'Mussel']",7,False,Using claws to dig into sediment.
120,13,5.970794461504724,3,A. Farensis,,False,3.4261112559791718,sub_adult,female,121,9.388390712276696,,"['Algae', 'Hermit Crab', 'Jellyfish', 'Sea Sponge', 'Shrimp']",6,False,Sideways walking along bay edge.
121,15,9.967423959744176,2,A farensis,,False,0.5477673712582517,pre_puberty, ,122,12.042100083367014,,"['Polychaete Worm', 'Crab (Other Species)', 'Snail', 'Sea Urchin', 'Jellyfish']",11,False,Inspecting discarded crab shell.
122,17,9.603606680937808,6,A farensis,,False,1.2589464973668998,sub_adult, ,123,15.286345831916744,,"['Sea Urchin', 'Sea Star', 'Mussel', 'Algae', 'Sea Anemone']",4,False,Feeding on detritus in shallow water.
123,37,6.379669202619496,8,A farensis,,False,5.3359849264829515,sub_adult,female,124,13.181762583328064,,"['Sea Anemone', 'Algae']",10,False,Scavenging near tidal pools.
124,15,9.000194767696508,5,A. Farensis,,False,14.350392120288944,sub_adult,nan,125,11.521260649651241,,['Shrimp'],6,False,Pausing frequently during exploration.
125,18,8.407471318510837,6,A farensis,,False,10.067922488054649,pre_puberty,male,126,10.098280206868449,,"['Coral Fragment', 'Small Fish', 'Barnacle', 'Sea Anemone', 'Sea Sponge']",8,False,Shaking claws after contact.
126,20,7.617513932243726,4,A farensis,,False,5.2757991493897425,sub_adult,female,127,12.340633208445052,,"['Sea Star', 'Snail']",7,False,Scavenging near tidal pools.
127,12,9.512586814910057,3,U. olhanensis,,True,3.3763020759545843,pre_puberty,female,128,14.695335858588116,,"['Mussel', 'Sea Sponge', 'Polychaete Worm', 'Crab (Other Species)']",7,True,Interaction with hermit crabs.
128,27,8.462677309869376,4,A. Farensis,,False,0.27011206451036307,sub_adult,male,129,12.650610811735776,,"['Snail', 'Mussel']",8,False,Defensive posture when approached.
129,18,5.339781868575535,5,u. olhanen.,,False,0.3920160339097383,pre_puberty,female,130,12.466776258444318,,"['Sea Star', 'Crab (Other Species)', 'Coral Fragment']",8,False,Guarding eggs under abdominal flap.
130,9,8.57586821911588,2,A farensis,,False,2.8262326611476283,pre_puberty,male,131,14.46015538269246,,"['Barnacle', 'Polychaete Worm', 'Mussel']",7,False,Climbing seaweed stalks.
131,10,5.133855386271998,2,A. Farensis,,False,7.89837547582592,juvenile,male,132,16.495840863820785,,"['Algae', 'Hermit Crab']",4,False,Pausing frequently during exploration.
132,4,8.745566259176718,2,A. Farensis,,False,0.6133372312325809,pre_puberty,female,133,14.642422705193837,,"['Crab (Other Species)', 'Small Fish', 'Algae', 'Coral Fragment']",8,False,Swimming short distance to escape.
133,26,10.289323438732778,5,A. Farensis,,False,0.6260258943891968,sub_adult,male,134,19.03184934362248,,"['Sea Sponge', 'Barnacle', 'Sea Anemone', 'Crab (Other Species)', 'Mussel']",14,False,Sideways walking along bay edge.
134,9,8.390889476483089,6,A. Farensis,,False,0.6784686940303511,pre_puberty,male,135,14.388247686796591,,['Barnacle'],8,False,Dragging shell fragment backward.
135,4,9.740087654195623,3,A farensis,,False,5.4886999655236535,pre_puberty,female,136,8.148482095495575,,"['Sea Star', 'Barnacle', 'Sea Sponge', 'Sea Urchin', 'Mussel']",8,False,Dragging shell fragment backward.
136,27,8.720977936274815,3,A farensis,,False,35.74511116618187,adult,male,137,14.720500661711002,,['Crab (Other Species)'],8,False,Inspecting discarded crab shell.
137,30,8.454028390013727,7,u. olhanen.,,False,0.3600173564542331,pre_puberty,male,138,14.180679107451816,,['Crab (Other Species)'],8,False,Picking biofilm on submerged wood.
138,6,8.584010286132825,7,A. Farensis,,True,0.17052854392365233,pre_puberty,male,139,12.077098498762497,,"['Sea Sponge', 'Coral Fragment', 'Polychaete Worm']",6,True,Color changes during molting.
139,18,7.11426454085437,10,A. Farensis,,False,0.7210037236713874,sub_adult,female,140,11.266006842066098,,"['Small Fish', 'Jellyfish', 'Crab (Other Species)']",7,False,Guarding eggs under abdominal flap.
140,5,8.214773719512415,3,A. Farensis,,False,1.0632477409054395,sub_adult,male,141,14.452690767824883,,"['Jellyfish', 'Algae', 'Shrimp', 'Hermit Crab']",10,False,Sideways walking along bay edge.
141,14,8.49029640397367,2,U. olhanensis,,True,0.7377220737511662,pre_puberty,male,142,13.064330124931592,,"['Jellyfish', 'Small Fish', 'Barnacle', 'Shrimp']",8,True,Claw waving directed at nearby crab.
142,7,11.068380872493629,2,A. Farensis,,False,1.1803677285563232,adult,male,143,16.091599963208623,,"['Hermit Crab', 'Algae', 'Barnacle', 'Shrimp']",7,False,Sideways walking along bay edge.
