,species,sex,stage,is_gravid,behaviour,associated_species,depth [m],cl [mm],cw [mm],lcl [mm],rcl [mm],latitude,longitude,id
23,Ucides alvorensis, ,juvenile,,Foraging through tangled seagrass roots.,"['Sea Anemone', 'Shrimp']",10.0,18.0,21.059504561503594,111.55779538656746,18.070914317977987,,,23
24,A farensis,female,juvenile,True,Progressing cautiously through new area.,"['Coral Fragment', 'Sea Sponge', 'Sea Urchin', 'Mussel', 'Snail']",13.0,6.737553405356257,8.82815351341659,6.28920859348285,7.4232979112122965,,,24
25,A farensis,-,sub_adult,,Adopting threatening stance when approached.,"['Mussel', 'Polychaete Worm', 'Hermit Crab', 'Sea Anemone', 'Sea Urchin']",8.0,41.25,44.00606056079794,517.7204260108331,37.32984151780984,,,25
26,Ucides alvorensis,male or female,pre_puberty,,Swimming briefly to avoid disturbance.,['Small Fish'],8.0,14.25,13.53314994845207,44.474523899814734,10.282585747719608,,,26
27,A farensis,male,sub_adult,,Searching tidal pools for nutrients.,"['Algae', 'Mussel', 'Sea Star', 'Small Fish', 'Sea Urchin']",8.0,21.25,22.419928797855107,17.999406336545373,364.2989022397873,,,27
28,U. olhanensis,female,sub_adult,False,Creeping under the cover of seagrass.,"['Snail', 'Sea Urchin', 'Polychaete Worm', 'Coral Fragment']",6.0,33.43734834100574,33.58280504871318,22.489877652316117,30.162124303644283,,,28
29,u. olhanen.,female,pre_puberty,False,Waving claw in signal to another crab.,"['Sea Star', 'Hermit Crab', 'Sea Urchin', 'Polychaete Worm', 'Shrimp']",7.0,13.180209427512569,12.417536065032632,8.414012617919338,11.062021143251311,,,29
30,Ucides alvorensis,male,juvenile,True,Brief social contact with fellow crabs.,"['Jellyfish', 'Sea Sponge', 'Hermit Crab', 'Coral Fragment', 'Crab (Other Species)']",9.0,9.0,9.52597547641261,68.1727714263864,7.103078880734916,,,30
31,A. Farensis,female,sub_adult,False,Claw snapping in diver confrontation.,['Shrimp'],7.0,23.174608929706753,24.47244508170028,15.877596776427467,20.238053268589795,,,31
32,U. olhanensis,male,adult,,Displaying territorial behavior against intruder.,"['Coral Fragment', 'Mussel', 'Polychaete Worm', 'Sea Sponge']",8.0,54.0,54.22280044424737,44.80895177200056,1892.7418678505144,,,32
33,A farensis,female,adult,False,Claw shaking post-contact gesture.,"['Small Fish', 'Barnacle', 'Polychaete Worm', 'Hermit Crab']",11.0,37.839510434134624,33.94139477892806,25.145126667943487,25.280997925749155,,,33
34,U. olhanensis,male,adult,,Frequent pausing while exploring.,"['Jellyfish', 'Shrimp', 'Coral Fragment', 'Crab (Other Species)']",12.0,36.0,34.43273917779743,724.1906561855375,27.246701029312295,,,34
35,u. olhanen.,female,sub_adult,False,Rhythmic waving as social cue.,"['Jellyfish', 'Snail', 'Sea Sponge', 'Algae', 'Shrimp']",7.0,16.855324094396874,18.35543262001135,14.75252946272064,14.911934385354968,,,35
36,A. Farensis,female,adult,True,Engaging in antennae-to-antennae contact.,"['Jellyfish', 'Shrimp']",8.0,10.097588691632684,9.454134768639383,8.645882828240788,8.463614493495548,,,36
37,u. olhanen.,female,sub_adult,False,Filtering detritus from shallow bottom.,['Sea Anemone'],9.0,50.63557974297478,45.75479236492139,38.63750350583678,35.994231019568936,,,37
38,u. olhanen., ,adult,,Rapid clawing during feeding bouts.,"['Algae', 'Hermit Crab']",13.0,42.09643615333956,42.30450864225517,32.620390439343275,45.433686412389285,,,38
39,A farensis,male,juvenile,,Guarding eggs beneath body flap.,"['Coral Fragment', 'Jellyfish']",10.0,11.5,15.805969954669083,13.69163802674276,149.09992007267553,,,39
40,A. Farensis,male,sub_adult,True,Advancing toward bait in water.,"['Barnacle', 'Mussel', 'Crab (Other Species)', 'Sea Urchin', 'Small Fish']",9.0,26.25,24.151194278728056,18.36937944432225,380.75954014355045,,,40
41,U. olhanensis,male,pre_puberty,,Waving claw in signal to another crab.,"['Crab (Other Species)', 'Mussel', 'Algae', 'Sea Anemone']",8.0,18.0,22.415581849724244,16.402421368316105,356.7303720382526,,,41
42,U. olhanensis,male,adult,,Scuttling swiftly over rocky terrain.,"['Mussel', 'Polychaete Worm']",10.0,12.0,12.128373385584283,105.0949782906594,9.117962284146833,,,42
43,u. olhanen.,female,adult,False,Rhythmic waving as social cue.,"['Coral Fragment', 'Crab (Other Species)', 'Barnacle', 'Sea Urchin', 'Snail']",5.0,17.73856520504745,19.215372195288104,18.349378100970494,14.401633241040752,,,43
44,A farensis,male,pre_puberty,,Concealing self beneath floating matter.,"['Coral Fragment', 'Algae']",5.0,15.75,14.145094874180478,11.570962507645344,139.82535348563079,,,44
45,A. Farensis,male,sub_adult,,Swiftly dashing across exposed sand.,"['Polychaete Worm', 'Barnacle', 'Sea Star']",6.0,40.0,40.888233169618566,28.821006375016445,1090.4712952698023,,,45
46,U. olhanensis,female,juvenile,False,Adopting threatening stance when approached.,['Jellyfish'],6.0,15.114255821812817,11.26665948330159,9.226624770523529,9.135844532208132,,,46
47,A. Farensis,male,adult,,Emerging slowly after perceived threat.,"['Polychaete Worm', 'Coral Fragment', 'Snail', 'Crab (Other Species)', 'Sea Urchin']",10.0,18.0,17.55461073398219,14.16357843587828,226.75514753525485,,,47
48,A. Farensis,female,adult,True,Lying still to avoid detection.,"['Algae', 'Shrimp', 'Crab (Other Species)']",6.0,42.79739277807283,49.50839529115482,44.5938700064022,39.444515939112556,,,48
49,Ucides alvorensis,female,juvenile,False,Collecting biofilm from sunken wood.,['Mussel'],7.0,2.7975239818140776,2.2467750219708065,2.2105178514337975,1.827514270219056,,,49
50,u. olhanen.,male,pre_puberty,True,Guarding eggs beneath body flap.,"['Coral Fragment', 'Polychaete Worm', 'Snail', 'Sea Urchin']",10.0,22.5,18.363824132924965,16.073690445510422,173.44101929964043,,,50
51,u. olhanen.,male,adult,,Retreating quickly into hidden burrow.,"['Sea Urchin', 'Crab (Other Species)', 'Snail', 'Barnacle']",5.0,16.5,16.536007556083725,146.24696598891197,13.378423513632747,,,51
52,u. olhanen.,female,adult,True,Rhythmic waving as social cue.,"['Algae', 'Barnacle', 'Mussel', 'Snail', 'Sea Sponge']",9.0,35.491389565708914,37.32177840758638,36.70494905387746,29.51032945027091,,,52
53,u. olhanen.,female,adult,False,Guarding hole in substrate from intruders.,"['Hermit Crab', 'Polychaete Worm', 'Crab (Other Species)', 'Sea Urchin']",7.0,26.456907578324614,26.785057280621444,19.033456451903206,22.63222329198431,,,53
54,U. olhanensis,female,sub_adult,True,Rhythmic waving as social cue.,"['Crab (Other Species)', 'Jellyfish', 'Hermit Crab', 'Sea Anemone']",4.0,27.415914750721516,34.63146995368281,23.380214144263082,29.62861913817822,,,54
55,u. olhanen.,female,adult,True,Group migration across shallow seabed.,"['Sea Urchin', 'Jellyfish', 'Sea Sponge', 'Algae']",6.0,16.79665025932179,15.695736662504029,13.802675812538663,11.887971736906994,,,55
56,u. olhanen.,female,adult,False,Creeping under the cover of seagrass.,"['Algae', 'Crab (Other Species)', 'Coral Fragment', 'Small Fish', 'Sea Urchin']",5.0,22.958282784216024,27.216676972796638,17.750632408259968,22.265816348936188,,,56
57,u. olhanen.,male,pre_puberty,,Engaging in struggle with seaweed entanglement.,"['Hermit Crab', 'Sea Star']",8.0,26.25,26.080738338363144,20.216237513703682,408.5280312635589,,,57
58,u. olhanen.,female,adult,True,Feeding on small crustaceans in crevices.,['Crab (Other Species)'],9.0,43.29837793907535,48.9720976695278,37.62266116609706,42.283130419932085,,,58
59,U. olhanensis,male,juvenile,,Frequent pausing while exploring.,"['Jellyfish', 'Coral Fragment', 'Mussel']",6.0,11.0,8.251395723286715,7.3466744526175844,42.10449145108411,,,59
60,u. olhanen.,male,sub_adult,True,Reacting to sudden changes in temperature.,"['Sea Anemone', 'Sea Urchin']",5.0,10.0,11.083329310871989,80.74966647346122,7.97386260880028,,,60
61,u. olhanen.,female,adult,False,Advancing toward bait in water.,"['Coral Fragment', 'Jellyfish', 'Crab (Other Species)', 'Shrimp']",11.0,17.382151757690526,14.982069485724816,13.460899107417472,11.024249007857488,,,61
62,A. Farensis,male,sub_adult,,Emerging slowly after perceived threat.,"['Sea Star', 'Shrimp']",8.0,42.5,35.153546606091325,31.613703708799925,940.9336606874843,,,62
63,U. olhanensis,male,adult,,Group migration across shallow seabed.,"['Sea Sponge', 'Barnacle', 'Algae', 'Hermit Crab']",9.0,40.5,40.21650385460182,33.39410742905099,1146.8196673463601,,,63
64,Ucides alvorensis, ,adult,,Traversing algae-slick rock surfaces.,"['Hermit Crab', 'Snail', 'Sea Sponge']",7.0,49.383950216917654,41.46695089902762,36.22192509350295,40.717773124986984,,,64
65,U. olhanensis,male,juvenile,,Swiftly dashing across exposed sand.,"['Coral Fragment', 'Jellyfish']",7.0,5.5,-999.0,6.212109592176145,39.03931005067527,,,65
66,A. Farensis,-,pre_puberty,,"Burrowing into soft, sandy sediment.","['Hermit Crab', 'Barnacle', 'Snail', 'Crab (Other Species)', 'Mussel']",6.0,24.0,30.809306259917083,199.92317765356714,23.42278090000955,,,66
67,u. olhanen.,N/R,adult,,Swimming briefly to avoid disturbance.,"['Sea Urchin', 'Shrimp', 'Crab (Other Species)', 'Algae']",4.0,33.42418594507062,34.966092153948146,26.583215857945593,36.86103492738519,,,67
68,u. olhanen.,male,sub_adult,,Swiftly dashing across exposed sand.,['Polychaete Worm'],11.0,26.25,25.851684149312682,19.635700987496893,420.5197748044564,,,68
69,U. olhanensis,female,sub_adult,False,Guarding eggs beneath body flap.,"['Barnacle', 'Algae', 'Jellyfish', 'Shrimp']",5.0,14.876265260328955,15.000941223272322,13.62848221944348,13.328676260202482,,,69
70,u. olhanen.,female,sub_adult,True,Swimming briefly to avoid disturbance.,"['Snail', 'Mussel', 'Jellyfish', 'Sea Anemone', 'Crab (Other Species)']",6.0,15.50304917804472,15.642728547206287,14.671419572634507,13.394654823004188,,,70
71,u. olhanen.,female,pre_puberty,True,"Stationary, blending into rocky backdrop.",['Jellyfish'],9.0,17.36534062788934,16.615331633160366,11.621104330378133,13.566945557598709,,,71
72,U. olhanensis,female,adult,True,Consuming algae scraped from barnacles.,"['Barnacle', 'Jellyfish', 'Snail', 'Sea Star', 'Sea Sponge']",9.0,17.79054807138997,21.705229464252835,20.893626674135053,19.461191981976835,,,72
73,A farensis,N/R,pre_puberty,,Collecting biofilm from sunken wood.,"['Mussel', 'Polychaete Worm', 'Crab (Other Species)', 'Sea Urchin']",3.0,4.91614031751426,5.564082595884678,3.894925242049928,5.592618927930305,,,73
74,u. olhanen.,female,adult,True,Escaping from pursuing predator silhouette.,"['Algae', 'Sea Anemone', 'Snail', 'Sea Star']",7.0,24.864045611462913,22.079709404269003,14.43396944181285,16.227684571180017,,,74
75,A. Farensis,male,adult,,Scavenging at the edge of tidal pools.,"['Crab (Other Species)', 'Algae']",6.0,49.5,46.861197220771494,1553.2518389580778,41.490349333998275,,,75
76,u. olhanen.,female,pre_puberty,True,Feeding on decaying matter among rocks.,"['Sea Sponge', 'Polychaete Worm']",11.0,23.524570414163584,18.292663028247244,15.403207126021034,14.07909568865101,,,76
77,A. Farensis,-,pre_puberty,,"Burrowing into soft, sandy sediment.","['Jellyfish', 'Barnacle', 'Sea Anemone']",8.0,39.75,36.47117462129316,360.5631812172364,25.847983700774396,,,77
78,U. olhanensis,male,pre_puberty,,Reacting to sudden changes in temperature.,"['Sea Star', 'Coral Fragment', 'Sea Anemone']",5.0,25.5,20.017470026011164,17.02396699006075,211.7897346969053,,,78
79,u. olhanen.,male,adult,,Rapid clawing during feeding bouts.,"['Polychaete Worm', 'Sea Star', 'Hermit Crab']",9.0,25.5,27.907370973131755,440.3168322053321,20.172775134592555,,,79
80,U. olhanensis,male or female,pre_puberty,True,Inspecting remains of another crab.,"['Sea Sponge', 'Coral Fragment', 'Jellyfish', 'Algae', 'Polychaete Worm']",10.0,5.125974539910914,4.228849996962035,3.7631541106598667,4.456525946972018,,,80
81,u. olhanen.,male,adult,,Claw snapping in aggressive encounter.,"['Sea Sponge', 'Crab (Other Species)']",7.0,16.5,15.651901616622744,127.14957545160051,12.445591486419373,,,81
82,A. Farensis,female,adult,False,Advancing toward bait in water.,"['Sea Urchin', 'Small Fish', 'Shrimp', 'Crab (Other Species)', 'Mussel']",8.0,34.45975250325209,32.41589290357963,32.333215443319254,26.164858909482774,,,82
83,u. olhanen.,female,adult,True,Rhythmic waving as social cue.,"['Sea Star', 'Jellyfish', 'Polychaete Worm', 'Mussel']",9.0,15.838438444942437,15.96659436456331,9.921621179104276,13.005702690124112,,,83
84,U. olhanensis,female,sub_adult,False,Filtering detritus from shallow bottom.,"['Snail', 'Shrimp', 'Sea Sponge', 'Hermit Crab']",8.0,36.57847212790521,33.46518137927145,28.213669482314483,24.38479370145107,,,84
85,A farensis,male,adult,,Grazing on mollusks among debris.,"['Crab (Other Species)', 'Coral Fragment']",6.0,9.0,8.639178167178562,49.10611247497217,6.433804968564032,,,85
86,u. olhanen.,female,juvenile,False,Rhythmic waving as social cue.,"['Shrimp', 'Small Fish', 'Polychaete Worm']",9.0,13.961415801446869,11.663625315565161,7.640337725814453,8.399702698597288,,,86
87,u. olhanen.,male,sub_adult,,Nibbling detritus off seabed patches.,"['Polychaete Worm', 'Snail']",5.0,21.25,24.575930395543956,17.883218821686086,322.56048766024,,,87
88,A farensis,male,adult,,Side-stepping along sandy coastal floor.,"['Crab (Other Species)', 'Small Fish']",5.0,40.5,38.377517278977315,33.841218349764006,958.0514114401809,,,88
89,U. olhanensis,male,sub_adult,,Color change during molting stress.,"['Sea Sponge', 'Jellyfish', 'Sea Urchin', 'Sea Star']",8.0,26.25,23.304727551796816,16.89264051998289,415.8246188442269,,,89
90,A. Farensis,male,adult,True,Gradual movement in cold conditions.,"['Barnacle', 'Hermit Crab', 'Sea Star', 'Algae']",13.0,30.0,32.757289159858175,26.819617991625933,774.8448408395124,,,90
91,Ucides alvorensis,male or female,adult,,Engaging in struggle with seaweed entanglement.,"['Mussel', 'Sea Sponge']",12.0,10.5,9.911255643062328,33.59423357224837,7.3559360350487015,,,91
92,u. olhanen.,-,juvenile,,Filtering detritus from shallow bottom.,['Crab (Other Species)'],12.0,10.524014098814332,11.343344209586228,8.60775533313991,10.957378224590949,,,92
93,A farensis,male,adult,,Rhythmic waving as social cue.,"['Coral Fragment', 'Hermit Crab', 'Crab (Other Species)', 'Barnacle', 'Sea Sponge']",8.0,43.5,43.64130806218967,39.0349702619203,1055.277217469336,,,93
94,u. olhanen.,female,adult,True,Claw snapping in diver confrontation.,"['Algae', 'Polychaete Worm', 'Hermit Crab', 'Shrimp', 'Sea Sponge']",12.0,20.68580949097487,23.666700370724445,14.55624614353134,20.630671491608453,,,94
95,U. olhanensis,male,adult,,Frequent pausing while exploring.,"['Sea Anemone', 'Sea Sponge', 'Snail', 'Crab (Other Species)', 'Algae']",7.0,33.0,36.23162943262398,1015.6633835271222,31.2640341983662,,,95
96,A. Farensis,female,pre_puberty,False,Protecting territory in confined space.,"['Barnacle', 'Sea Sponge']",9.0,7.539272321987619,5.875224641605242,3.562126395228019,4.304150631839534,,,96
97,Ucides alvorensis,male,juvenile,,Displaying territorial behavior against intruder.,"['Sea Sponge', 'Shrimp']",9.0,12.5,10.771292224036294,61.974138953571156,9.424058359547448,,,97
98,U. olhanensis,male,pre_puberty,,Engaging in struggle with seaweed entanglement.,"['Barnacle', 'Jellyfish', 'Mussel']",10.0,15.0,18.844100784988278,241.20354014827163,13.263969696354367,,,98
99,A farensis,female,juvenile,True,Clambering up submerged tree trunks.,['Coral Fragment'],8.0,4.292379564271281,4.604646509971785,4.47762695691019,3.4823103617347146,,,99
100,U. olhanensis,male,adult,True,Defensive claw movement in water.,"['Barnacle', 'Small Fish', 'Jellyfish', 'Sea Star']",5.0,40.5,38.363090043904656,27.417062548482267,973.9933284998795,,,100
101,A. Farensis,male,sub_adult,,Filtering detritus from shallow bottom.,"['Snail', 'Mussel']",8.0,36.25,40.841490803578886,32.62465474727456,1128.1633555404194,,,101
102,Ucides alvorensis, ,sub_adult,,Camouflaging with nearby mud.,"['Jellyfish', 'Small Fish', 'Mussel']",6.0,53.75,55.40575362579041,788.0218407417943,41.91860245790056,,,102
103,u. olhanen.,female,sub_adult,False,Rapid clawing during feeding bouts.,['Snail'],9.0,10.315137123845352,8.450083117930419,6.197446980249396,7.332483420347474,,,103
104,U. olhanensis,female,adult,False,Rhythmic waving as social cue.,"['Sea Sponge', 'Jellyfish']",8.0,24.84839594244148,24.495860723126825,21.70344658313233,22.001939011918388,,,104
105,U. olhanensis,male,sub_adult,,Slowly navigating around seagrass beds.,"['Shrimp', 'Jellyfish', 'Sea Sponge', 'Small Fish']",8.0,17.5,19.71447412909771,16.278973411191334,246.72494129096876,,,105
106,A farensis,male,adult,,Swimming briefly to avoid disturbance.,"['Sea Urchin', 'Jellyfish', 'Mussel', 'Small Fish', 'Hermit Crab']",10.0,13.5,14.537930106689222,11.934750620073062,166.8365251460656,,,106
107,A farensis,male,adult,,Peering out cautiously from cover.,"['Mussel', 'Polychaete Worm']",9.0,24.0,22.78444305235635,17.540174915101243,322.52025024515916,,,107
108,A. Farensis,female,pre_puberty,True,Side-stepping along sandy coastal floor.,['Sea Star'],9.0,10.387254826934806,11.035850615480078,7.198045996484745,9.507539548498118,,,108
109,U. olhanensis,male,sub_adult,,Displaying territorial behavior against intruder.,"['Mussel', 'Polychaete Worm', 'Jellyfish']",7.0,35.0,32.280538052588525,26.99500276069274,772.2265715467527,,,109
110,Ucides alvorensis,N/R,pre_puberty,True,"Stationary, blending into rocky backdrop.","['Sea Sponge', 'Coral Fragment', 'Sea Star']",10.0,14.581841244905391,17.71164699831367,13.09360428567136,17.12853881411973,,,110
111,U. olhanensis,-,sub_adult,,"Stationary, blending into rocky backdrop.","['Sea Urchin', 'Polychaete Worm', 'Barnacle']",7.0,32.24617451582904,34.52615465232875,27.31199198238704,37.363193134910375,,,111
112,U. olhanensis,female,juvenile,False,Traversing algae-slick rock surfaces.,"['Sea Anemone', 'Small Fish', 'Mussel']",8.0,18.87251841943192,15.28151941242164,9.43061953436756,11.362958402040494,,,112
113,A farensis,female,adult,True,Clambering up submerged tree trunks.,"['Mussel', 'Shrimp', 'Polychaete Worm', 'Coral Fragment']",6.0,23.32170687860756,24.715007285985884,22.859650036651903,20.880828748136594,,,113
114,A farensis,male,juvenile,,Displaying territorial behavior against intruder.,"['Sea Anemone', 'Shrimp', 'Coral Fragment', 'Polychaete Worm']",10.0,14.5,17.11117603674163,229.5242503803192,14.343765266717186,,,114
115,u. olhanen.,male,adult,,Adopting threatening stance when approached.,"['Sea Sponge', 'Algae']",7.0,81.0,85.48777666825337,70.89868292734452,4929.2551661173175,,,115
116,A. Farensis,male,sub_adult,,Interaction with nearby hermit crab.,"['Sea Star', 'Shrimp']",6.0,40.0,46.16052847780546,37.09883391026336,1694.1481922365676,,,116
117,U. olhanensis,female,juvenile,True,Peering out cautiously from cover.,"['Algae', 'Shrimp', 'Sea Anemone', 'Crab (Other Species)']",5.0,10.391693734885573,9.529796244568963,5.788598386113737,7.707286453392212,,,117
118,Ucides alvorensis,male,adult,,Displaying territorial behavior against intruder.,"['Small Fish', 'Polychaete Worm']",11.0,70.5,67.69332982526707,57.151053135432385,2504.741723552922,,,118
119,A farensis,male,adult,,Sifting through sediment for scraps.,"['Jellyfish', 'Crab (Other Species)', 'Polychaete Worm', 'Mussel', 'Small Fish']",7.0,10.5,11.423153087738786,9.45550365149343,74.86882439316297,,,119
120,u. olhanen.,male,adult,True,Mating ritual involving antennae brushing.,"['Jellyfish', 'Sea Anemone']",10.0,60.0,60.22049523214767,50.948470468015024,2503.1782087895867,,,120
121,u. olhanen.,male,sub_adult,,Scuttling swiftly over rocky terrain.,"['Algae', 'Snail', 'Small Fish', 'Coral Fragment']",8.0,20.0,17.889239226475294,208.39360947365992,15.548117725015569,,,121
122,U. olhanensis,male,adult,,Slowly navigating around seagrass beds.,['Shrimp'],7.0,51.0,54.009731715240996,1902.7705240276455,45.35333301099533,,,122
123,A. Farensis,male,sub_adult,,Mating ritual involving antennae brushing.,"['Barnacle', 'Hermit Crab', 'Jellyfish', 'Sea Sponge']",4.0,11.25,11.496806190279797,9.901585598910776,96.98228601488465,,,123
124,Ucides alvorensis,female,pre_puberty,False,Darting away in response to sudden shadow.,['Sea Urchin'],5.0,27.01300267047637,27.784771661443994,18.049671912713332,21.332531277272615,,,124
125,u. olhanen.,male,adult,,Protecting territory in confined space.,['Polychaete Worm'],12.0,49.5,48.10862504378347,42.12477579952274,1800.4593724630292,,,125
126,u. olhanen.,-,adult,,Hiding beneath overhanging rock.,"['Hermit Crab', 'Sea Anemone', 'Mussel', 'Polychaete Worm', 'Sea Sponge']",8.0,39.0,40.88399567980326,348.6445797691258,29.250739557169865,,,126
127,u. olhanen.,female,sub_adult,False,Hiding beneath overhanging rock.,"['Shrimp', 'Coral Fragment', 'Algae', 'Hermit Crab', 'Sea Star']",6.0,28.472004525634986,27.7087601690537,24.715255542934894,19.50249322807969,,,127
128,U. olhanensis,female,pre_puberty,False,Scavenging at the edge of tidal pools.,"['Polychaete Worm', 'Jellyfish', 'Small Fish', 'Sea Star']",7.0,13.752349633093221,15.295850348071339,14.627479679637316,13.67653877481112,,,128
129,A farensis,female,juvenile,True,Camouflaging with nearby mud.,"['Snail', 'Barnacle', 'Sea Star', 'Shrimp']",7.0,8.8358578841324,12.032964044252184,11.1072255056961,9.21496631789328,,,129
130,A. Farensis,male,adult,True,Grazing on mollusks among debris.,"['Algae', 'Hermit Crab', 'Shrimp']",10.0,13.5,14.314934162780471,10.778901932301478,144.0756934734968,,,130
131,u. olhanen.,male,adult,,Frequent pausing while exploring.,"['Jellyfish', 'Snail', 'Polychaete Worm', 'Shrimp']",9.0,25.5,25.891492874891064,437.36008219465845,20.29160519108741,,,131
132,u. olhanen.,female,adult,True,Gradual movement in cold conditions.,"['Coral Fragment', 'Sea Sponge']",9.0,24.642460105485235,27.665157919829646,18.08558973330136,24.635362787804613,,,132
133,u. olhanen.,male,sub_adult,,Clambering up submerged tree trunks.,['Algae'],9.0,15.0,14.306808014503611,136.35249770902763,12.10240341443321,,,133
134,A. Farensis,male,sub_adult,,Group migration across shallow seabed.,['Shrimp'],10.0,38.75,38.03038272712901,29.368815784086575,822.9571883909723,,,134
135,U. olhanensis,female,adult,False,Protecting territory in confined space.,"['Mussel', 'Sea Urchin', 'Crab (Other Species)']",11.0,16.731268032204568,17.881291301131327,13.717762457143168,15.50645776488193,,,135
136,A. Farensis,female,juvenile,False,"Burrowing into soft, sandy sediment.","['Small Fish', 'Coral Fragment', 'Snail', 'Polychaete Worm']",8.0,6.15674283250047,5.737843933040543,5.509368704442517,4.187234179156132,,,136
