,cl [cm],lcl [cm],fw [cm],species,longitude,is_gravid,rcl [cm],stage,sex,id,cw [cm],latitude,associated_species,depth [m],behaviour,138,60,119
12,21.0,8.748661712153627,7.0,U. olhanensis,,False,0.36344054339419385,adult,male,13.0,13.349979072280114,,"['Mussel', 'Polychaete Worm', 'Coral Fragment']",9.0,Climbing algae-covered rocks.,,,
13,35.0,8.721784826770255,8.0,A. Farensis,,False,1.3537066805736078,adult,male,14.0,15.253661944110462,,"['Crab (Other Species)', 'Snail', 'Jellyfish', 'Hermit Crab']",8.0,Cleaning claws with rubbing motion.,,,
14,20.0,10.605511614540413,2.0,A farensis,,False,1.6867740991514666,sub_adult,female,15.0,12.754162921819374,,"['Sea Star', 'Mussel', 'Coral Fragment', 'Small Fish', 'Snail']",9.0,Guarding a small hole in sediment.,,,
15,26.0,8.51106720333238,4.0,U. olhanensis,,False,0.9094929849865167,adult,female,16.0,12.879727080346136,,"['Jellyfish', 'Small Fish', 'Algae', 'Sea Sponge', 'Hermit Crab']",8.0,Half buried in sand.,,,
16,25.0,10.028761302692704,4.0,u. olhanen.,,True,1.3681564280710499,adult,male,17.0,12.731307860468869,,"['Shrimp', 'Crab (Other Species)', 'Jellyfish', 'Barnacle']",7.0,Climbing barnacle-covered surfaces.,,,
17,15.0,9.440672969406643,6.0,A. Farensis,,True,0.3396047921323065,sub_adult,male,18.0,11.591688568835686,,"['Sea Anemone', 'Sea Urchin', 'Sea Sponge', 'Barnacle']",10.0,Vibrating antennae in water currents.,,,
18,13.0,9.392631480452819,5.0,A. Farensis,,False,0.8305131589635459,sub_adult,?,19.0,10.828207279624529,,"['Crab (Other Species)', 'Shrimp', 'Small Fish', 'Sea Urchin']",6.0,Mating behavior with antenna touching.,,,
19,35.0,11.27091976609804,4.0,A. Farensis,,False,0.24865957236904623,sub_adult,male,20.0,14.7695445562299,,"['Polychaete Worm', 'Sea Star', 'Sea Sponge', 'Shrimp']",7.0,Feeding on algae scraped from rocks.,,,
20,16.0,9.47142064481874,2.0,A. Farensis,,False,0.13387066773258285,pre_puberty,female,21.0,12.630177665416337,,['Crab (Other Species)'],14.0,Inspecting discarded crab shell.,,,
21,14.0,9.319656172048575,5.0,A farensis,,False,1.4698205539631544,pre_puberty,female,22.0,12.08539532703324,,"['Coral Fragment', 'Hermit Crab', 'Sea Anemone', 'Sea Urchin']",7.0,Territorial display against intruder.,,,
22,8.0,9.655045390868676,2.0,A farensis,,False,0.377449398798311,pre_puberty,male,23.0,11.01494860795726,,['Coral Fragment'],4.0,Climbing seaweed stalks.,,,
23,26.0,11.009406300247296,6.0,A. Farensis,,False,1.6185899592484945,juvenile,nan,24.0,14.537817227272145,,"['Barnacle', 'Crab (Other Species)', 'Coral Fragment']",5.0,Foraging among seagrass roots.,,,
24,27.0,9.59578778704305,5.0,u. olhanen.,,False,0.16711447103667681,juvenile,male,25.0,13.526677785311835,,"['Crab (Other Species)', 'Sea Anemone', 'Sea Sponge']",6.0,Waving claws rhythmically.,,,
25,16.0,11.205907320858383,9.0,A farensis,,True,0.7045293538571226,pre_puberty,male,26.0,12.892305632131702,,"['Jellyfish', 'Crab (Other Species)']",9.0,Resting in shaded rock crevice.,,,
26,20.0,9.330515502330131,2.0,U. olhanensis,,True,0.23754995240427973,adult,male,27.0,13.79437158985084,,"['Coral Fragment', 'Mussel', 'Barnacle', 'Small Fish', 'Sea Sponge']",9.0,Inspecting discarded crab shell.,,,
27,19.0,7.8078703161014325,6.0,A. Farensis,,False,2.2949703353952087,juvenile,male,28.0,13.193180855352805,,['Snail'],8.0,Hiding under floating debris.,,,
28,13.0,10.285785185246235,4.0,u. olhanen.,,False,0.6142116300065746,pre_puberty,female,29.0,12.645066743122943,,"['Sea Anemone', 'Jellyfish']",7.0,Moving toward warmer water pockets.,,,
29,28.0,11.452830157574803,5.0,A. Farensis,,False,0.17254212571131688,sub_adult,female,30.0,13.793279619334593,,"['Barnacle', 'Coral Fragment', 'Sea Sponge']",10.0,Slow movement near seagrass patches.,,,
30,18.0,9.46918687999164,3.0,u. olhanen.,,False,2.27357336442293,pre_puberty,female,31.0,12.513749675177609,,"['Sea Urchin', 'Jellyfish', 'Algae', 'Barnacle', 'Polychaete Worm']",5.0,Climbing onto submerged logs.,,,
31,23.0,9.56105397965237,2.0,A farensis,,False,2.704638914244368,juvenile,male,32.0,13.288915110642094,,"['Crab (Other Species)', 'Snail']",6.0,Hiding in sandy burrow.,,,
32,29.0,8.146159943432563,3.0,u. olhanen.,,False,1.0989078841850497,sub_adult,male,33.0,13.90116224002382,,"['Polychaete Worm', 'Jellyfish', 'Sea Anemone', 'Sea Star', 'Barnacle']",8.0,Vibrating antennae in water currents.,,,
33,23.0,8.6267890484414,2.0,u. olhanen.,,False,0.8397710875897711,sub_adult,female,34.0,13.561188942274677,,"['Mussel', 'Sea Urchin', 'Sea Anemone']",9.0,Camouflaging with surrounding mud.,,,
34,7.0,8.333617660509207,3.0,A farensis,,False,2.022962088213155,juvenile,N/R,35.0,13.122574872391379,,['Sea Anemone'],9.0,Camouflaging with surrounding mud.,,,
35,40.0,8.779492746553327,2.0,U. olhanensis,,False,1.3392756552207388,juvenile,female,36.0,15.205941217904558,,"['Mussel', 'Polychaete Worm', 'Barnacle', 'Sea Anemone']",6.0,Stillness in cold water.,,,
36,16.0,9.015420333711457,6.0,A. Farensis,,False,1.9210467716585309,pre_puberty,male,37.0,10.945395727862786,,['Algae'],10.0,Territorial display against intruder.,,,
37,18.0,10.663175270578824,7.0,A. Farensis,,True,0.3108343812837423,adult,male,38.0,12.169104867383792,,"['Snail', 'Hermit Crab', 'Sea Star', 'Shrimp']",7.0,Picking algae from rock surface.,,,
38,25.0,8.03564915380235,5.0,A. Farensis,,True,0.46991119198367504,pre_puberty,male,39.0,14.21805363057823,,['Crab (Other Species)'],8.0,Claw snapping at diver.,,,
39,6.0,10.649088729312293,4.0,u. olhanen.,,True,0.9189229263225294,juvenile,male or female,40.0,11.727218266175054,,"['Crab (Other Species)', 'Hermit Crab', 'Jellyfish', 'Sea Sponge']",10.0,Climbing vertical rock face.,,,
40,19.0,9.860615701844727,5.0,U. olhanensis,,False,0.11506254561191762,juvenile,male,41.0,12.445488060090046,,['Polychaete Worm'],8.0,Guarding a small hole in sediment.,,,
41,46.0,10.471035379062245,4.0,A. Farensis,,False,0.4511592805391225,adult,male,42.0,16.451706439896807,,"['Shrimp', 'Mussel', 'Snail', 'Coral Fragment', 'Hermit Crab']",9.0,Feeding on small mollusks.,,,
42,17.0,10.090890422742396,4.0,u. olhanen.,,False,1.1442827406657337,adult,nan,43.0,12.4440561371103,,"['Small Fish', 'Shrimp', 'Sea Anemone']",10.0,Moving toward warmer water pockets.,,,
43,14.0,10.855741634795184,8.0,A farensis,,True,0.14090847930617895,pre_puberty, ,44.0,12.52633110146322,,"['Sea Sponge', 'Crab (Other Species)', 'Shrimp', 'Small Fish']",10.0,Scavenging near tidal pools.,,,
44,16.0,9.97237097325238,3.0,u. olhanen.,,False,0.5117976716322159,sub_adult,male,45.0,12.586507866048663,,"['Sea Sponge', 'Jellyfish', 'Polychaete Worm', 'Hermit Crab', 'Barnacle']",12.0,Defensive posture when approached.,,,
45,15.0,8.495323376385297,2.0,U. olhanensis,,False,0.13216212051459075,sub_adult,male,46.0,12.202167040003417,,"['Crab (Other Species)', 'Coral Fragment', 'Sea Sponge']",5.0,Hiding under floating debris.,,,
46,21.0,9.996205994333113,8.0,U. olhanensis,,False,1.7343970077475588,adult, ,47.0,13.067337380327205,,['Crab (Other Species)'],4.0,Using claws to dig into sediment.,,,
47,13.0,10.404167262061396,2.0,A. Farensis,,True,0.1941316632050503,juvenile,male,48.0,10.88435780981943,,"['Mussel', 'Sea Star', 'Polychaete Worm']",8.0,Color changes during molting.,,,
48,13.0,13.05587580521363,7.0,A farensis,,False,0.13328556004151454,pre_puberty,female,49.0,13.818840418034346,,"['Mussel', 'Small Fish', 'Coral Fragment']",10.0,Displaying dominance by lifting body.,,,
49,16.0,10.035404741090481,5.0,U. olhanensis,,False,0.647652050836202,pre_puberty,female,50.0,13.344714353092188,,"['Mussel', 'Crab (Other Species)', 'Snail', 'Hermit Crab', 'Sea Anemone']",6.0,Stillness in cold water.,,,
50,19.0,9.334925972230508,9.0,U. olhanensis,,False,0.0978672294016562,pre_puberty,male,51.0,12.742905306448185,,['Hermit Crab'],6.0,Dragging shell fragment backward.,,,
51,23.0,9.517856144089345,8.0,u. olhanen.,,True,0.22048372782803086,adult,male,52.0,12.8339848621186,,"['Sea Star', 'Coral Fragment', 'Sea Sponge', 'Crab (Other Species)', 'Snail']",9.0,Struggling with entangled seaweed.,,,
52,26.0,10.677605642789954,3.0,A farensis,,True,1.7418460432935123,sub_adult, ,53.0,13.614193023589188,,"['Shrimp', 'Sea Star', 'Mussel', 'Jellyfish', 'Polychaete Worm']",10.0,Burrowing into sandy sediment.,,,
53,13.0,7.8581921732854685,2.0,U. olhanensis,,False,1.9303888940417793,pre_puberty,male,54.0,11.672658239555084,,"['Jellyfish', 'Sea Sponge', 'Coral Fragment']",8.0,Mating behavior with antenna touching.,,,
54,19.0,7.860952163500954,3.0,A. Farensis,,False,0.49747670223715595,pre_puberty,female,55.0,13.209690098958804,,"['Shrimp', 'Jellyfish', 'Small Fish', 'Sea Star']",11.0,Stillness in cold water.,,,
55,22.0,8.963261572784354,13.0,A farensis,,False,0.13011226715226165,adult,male,56.0,13.17686835542561,,"['Small Fish', 'Sea Star', 'Coral Fragment']",8.0,Swimming short distance to escape.,,,
56,7.0,10.531058846458949,2.0,A farensis,,False,0.04843325405252327,juvenile,male,57.0,11.61971663843727,,"['Algae', 'Polychaete Worm', 'Barnacle', 'Crab (Other Species)', 'Coral Fragment']",10.0,Guarding a small hole in sediment.,,,
57,23.0,9.52666579424426,3.0,U. olhanensis,,False,0.8788128456994061,juvenile,female,58.0,13.236833339672991,,"['Sea Urchin', 'Sea Sponge', 'Algae']",11.0,Hiding under seagrass blades.,,,
58,5.0,8.64133540558863,7.0,U. olhanensis,,False,0.36451678545870514,adult,male,59.0,10.372468925865636,,['Barnacle'],7.0,Resting under shell fragment.,,,
59,7.0,8.009055310222049,5.0,u. olhanen.,,False,0.14507718241689757,pre_puberty, ,60.0,12.05484456952636,,['Mussel'],8.0,Claw waving directed at nearby crab.,,,
60,18.0,9.361608506573102,6.0,A. Farensis,,False,0.4021083075774186,adult,male,61.0,12.418803659323322,,"['Sea Sponge', 'Sea Anemone', 'Barnacle', 'Shrimp', 'Mussel']",3.0,Feeding on algae scraped from rocks.,,,
61,16.0,9.287239228673695,4.0,A. Farensis,,False,0.2855198722738591,pre_puberty,-,62.0,13.308284124472438,,['Sea Sponge'],3.0,Hiding beneath rocks.,,,
62,7.0,10.450450347271387,5.0,U. olhanensis,,False,0.5556013143849585,pre_puberty,male,63.0,11.923977731803367,,"['Snail', 'Sea Star', 'Algae']",11.0,Guarding eggs under abdominal flap.,,,
63,53.0,8.916987918789081,6.0,U. olhanensis,,False,0.27875902369310623,sub_adult,-,64.0,16.82052657075222,,"['Algae', 'Shrimp', 'Hermit Crab']",6.0,Searching for mates at twilight.,,,
64,9.0,10.097730135289417,3.0,A. Farensis,,False,2.3308568005831867,sub_adult,male,65.0,11.376382877996559,,"['Crab (Other Species)', 'Algae', 'Small Fish', 'Shrimp', 'Jellyfish']",13.0,Foraging among seagrass roots.,,,
65,35.0,10.200679478945355,3.0,A. Farensis,,False,0.3335816571081894,adult,male,66.0,15.031166473083038,,"['Mussel', 'Sea Urchin', 'Jellyfish']",6.0,Slow movement near seagrass patches.,,,
66,14.0,10.725000933665367,2.0,U. olhanensis,,True,0.05371865204103565,pre_puberty,?,67.0,12.323107818859482,,['Algae'],10.0,Searching for food in tidal pools.,,,
67,11.0,7.858391057178914,5.0,A farensis,,False,1.2361799191037144,sub_adult,nan,68.0,13.561524472897915,,"['Snail', 'Small Fish', 'Coral Fragment']",10.0,Swimming short distance to escape.,,,
68,36.0,9.779075590840863,7.0,A. Farensis,,False,0.08579763782528428,juvenile,nan,69.0,14.769014195968438,,['Sea Urchin'],9.0,Scavenging near tidal pools.,,,
69,16.0,11.205006216179294,5.0,A farensis,,False,1.2302253032341424,pre_puberty,male,70.0,11.83847502506695,,"['Jellyfish', 'Sea Urchin']",6.0,Shaking claws after contact.,,,
70,8.0,9.406726248136096,3.0,U. olhanensis,,False,0.2738516825450652,juvenile, ,71.0,12.134730514966378,,"['Polychaete Worm', 'Sea Anemone']",12.0,Rapid claw movement while feeding.,,,
71,25.0,7.596958201789006,10.0,A farensis,,False,0.21159295931804514,pre_puberty,male,72.0,14.145504255916045,,"['Algae', 'Jellyfish', 'Small Fish']",11.0,Using claws to dig into sediment.,,,
72,12.0,8.524451473229256,4.0,u. olhanen.,,False,0.11056864228552704,juvenile,female,73.0,11.662197529958478,,"['Algae', 'Hermit Crab', 'Coral Fragment']",8.0,Crab moving quickly across rocks.,,,
73,19.0,10.314097975158363,2.0,A farensis,,False,0.012872065066464652,juvenile,female,74.0,13.124715887252865,,"['Shrimp', 'Coral Fragment', 'Snail', 'Mussel', 'Sea Urchin']",8.0,Swimming short distance to escape.,,,
74,13.0,8.222173725223197,5.0,A. Farensis,,False,1.0508074692091416,sub_adult,male,75.0,12.09876395307938,,"['Polychaete Worm', 'Barnacle', 'Sea Sponge']",11.0,Mating behavior with antenna touching.,,,
75,9.0,11.820513262731206,2.0,u. olhanen.,,False,0.6304704755026697,sub_adult,female,76.0,10.539770451831785,,"['Small Fish', 'Barnacle', 'Snail']",10.0,Moving toward bait.,,,
76,13.0,10.772661720991138,3.0,A farensis,,False,0.49085615797420523,sub_adult,female,77.0,12.851986041666187,,"['Snail', 'Polychaete Worm', 'Sea Star', 'Sea Urchin', 'Crab (Other Species)']",8.0,Struggling with entangled seaweed.,,,
77,17.0,10.472916933573995,8.0,A farensis,,False,0.19353287675929853,sub_adult,male,78.0,12.575473525349677,,"['Shrimp', 'Small Fish', 'Sea Star']",6.0,Swimming short distance to escape.,,,
78,15.0,9.76681275289358,4.0,u. olhanen.,,False,1.4725009463052399,pre_puberty,nan,79.0,12.760523800447123,,"['Mussel', 'Snail', 'Jellyfish', 'Sea Urchin', 'Sea Sponge']",5.0,Interacting with small fish nearby.,,,
79,21.0,10.388430133930244,3.0,A. Farensis,,False,0.4561038288802615,sub_adult,nan,80.0,13.353792981076772,,"['Jellyfish', 'Shrimp', 'Algae']",9.0,Feeding on small mollusks.,,,
80,11.0,9.915090947796843,4.0,u. olhanen.,,False,0.17212429795704423,sub_adult,female,81.0,11.462445667517494,,"['Coral Fragment', 'Sea Urchin']",11.0,Feeding on small mollusks.,,,
81,12.0,11.393513655895545,2.0,A farensis,,False,1.254885434822072,sub_adult,male,82.0,11.354638810135183,,"['Small Fish', 'Sea Sponge']",2.0,Hiding under seagrass blades.,,,
82,25.0,10.832104908432797,3.0,U. olhanensis,,False,0.39648930845563984,juvenile,-,83.0,13.395776519495142,,['Shrimp'],6.0,Feeding on algae scraped from rocks.,,,
83,17.0,10.263089054988535,3.0,A. Farensis,,False,0.15929348422070475,pre_puberty,male,84.0,12.992277696107204,,"['Polychaete Worm', 'Snail']",5.0,Escaping from aggressive fish.,,,
84,12.0,9.906911517898523,4.0,u. olhanen.,,False,0.630942087587171,sub_adult, ,85.0,12.10231961134885,,"['Jellyfish', 'Sea Sponge', 'Snail', 'Algae']",7.0,Picking biofilm on submerged wood.,,,
85,12.0,9.878315672930407,2.0,U. olhanensis,,True,0.12325825053313631,pre_puberty,male,86.0,11.451843711554382,,"['Crab (Other Species)', 'Shrimp', 'Small Fish', 'Sea Urchin']",4.0,Exploring new territory.,,,
86,18.0,8.4300096663102,2.0,A. Farensis,,False,0.2308348960051711,adult,male,87.0,13.056877410286805,,"['Crab (Other Species)', 'Sea Sponge']",9.0,Rapid claw movement while feeding.,,,
87,17.0,10.904980359903375,3.0,A farensis,,False,0.6580462913555167,pre_puberty,nan,88.0,12.95493045498684,,['Coral Fragment'],8.0,Climbing barnacle-covered surfaces.,,,
88,15.0,10.556551757773164,7.0,A farensis,,False,1.681076235322147,juvenile, ,89.0,11.688694067678838,,"['Jellyfish', 'Shrimp', 'Sea Star']",9.0,Retreating quickly from shadow.,,,
89,21.0,11.122813134411212,7.0,U. olhanensis,,False,0.7651710427351304,adult, ,90.0,13.570486214075697,,"['Crab (Other Species)', 'Mussel', 'Small Fish', 'Sea Anemone']",10.0,Feeding on small crustaceans.,,,
90,7.0,10.238730568689009,2.0,A farensis,,False,0.31521671982920163,pre_puberty,male,91.0,11.451900645422146,,"['Small Fish', 'Sea Star', 'Snail']",8.0,Displaying dominance by lifting body.,,,
91,25.0,8.295766000409763,8.0,u. olhanen.,,True,0.551673479179243,sub_adult,female,92.0,14.577681202661484,,"['Shrimp', 'Sea Sponge', 'Sea Urchin']",10.0,Half buried in sand.,,,
92,18.0,7.531569633682031,5.0,U. olhanensis,,False,0.5369602595207368,pre_puberty,male,93.0,12.230533591396028,,['Jellyfish'],10.0,Escaping from aggressive fish.,,,
93,26.0,10.523151072968268,5.0,u. olhanen.,,True,0.17536964078559533,pre_puberty,male,94.0,13.92060990621262,,"['Jellyfish', 'Coral Fragment', 'Barnacle']",14.0,Resting in shaded rock crevice.,,,
94,11.0,8.704896096209467,2.0,A farensis,,False,1.0633126707054668,sub_adult,female,95.0,13.094385527004993,,"['Sea Urchin', 'Mussel', 'Hermit Crab']",5.0,Resting in shaded rock crevice.,,,
95,31.0,8.243963829102949,9.0,A. Farensis,,True,1.3034682944147609,pre_puberty,female,96.0,13.923941546529624,,"['Jellyfish', 'Polychaete Worm', 'Snail']",12.0,Resting under shell fragment.,,,
96,14.0,10.321418042987661,13.0,U. olhanensis,,False,0.7324308730495886,adult,male,97.0,12.515929974570147,,"['Hermit Crab', 'Mussel']",10.0,Claw snapping at diver.,,,
97,22.0,10.532298315050005,4.0,u. olhanen.,,True,0.31847664327062725,adult,male,98.0,12.955613657108106,,"['Sea Urchin', 'Mussel', 'Sea Sponge', 'Sea Anemone', 'Coral Fragment']",4.0,Resting in shaded rock crevice.,,,
98,28.0,8.783121540643938,4.0,U. olhanensis,,False,0.2378952604157942,juvenile,male,99.0,13.861353935670698,,"['Coral Fragment', 'Algae', 'Sea Anemone', 'Sea Star']",8.0,Moving toward warmer water pockets.,,,
99,19.0,9.076141117039642,3.0,A farensis,,True,2.3052192871042347,adult,male,100.0,11.936007087042734,,"['Small Fish', 'Algae', 'Hermit Crab']",6.0,Scavenging near tidal pools.,,,
100,22.0,10.270209730377328,10.0,A farensis,,True,0.12401098741998064,sub_adult,male,101.0,13.173193333983514,,"['Barnacle', 'Crab (Other Species)', 'Sea Sponge', 'Sea Star', 'Algae']",9.0,Hiding under seagrass blades.,,,
101,24.0,10.257288402753431,6.0,U. olhanensis,,False,1.4318370449862232,juvenile,female,102.0,12.18546619512296,,"['Sea Star', 'Small Fish']",8.0,Rapid claw movement while feeding.,,,
102,16.0,8.536555122486462,2.0,A. Farensis,,False,0.5568961291365128,pre_puberty,female,103.0,13.830861290209905,,"['Barnacle', 'Sea Sponge', 'Algae']",6.0,Rapid claw movement while feeding.,,,
103,13.0,9.298578893618064,3.0,u. olhanen.,,False,0.17564443036038405,pre_puberty,male,104.0,12.309023451038536,,"['Algae', 'Jellyfish', 'Shrimp']",8.0,Defensive posture when approached.,,,
104,8.0,10.511186923352927,3.0,U. olhanensis,,False,2.1255502933861914,pre_puberty,male,105.0,9.859600848680982,,"['Polychaete Worm', 'Crab (Other Species)', 'Algae', 'Coral Fragment', 'Sea Sponge']",12.0,Stillness in cold water.,,,
105,15.0,9.774470836241209,3.0,U. olhanensis,,False,0.2130333396266709,adult,male,106.0,12.600354677397489,,"['Small Fish', 'Mussel', 'Sea Urchin', 'Sea Star']",8.0,Claw snapping in competition.,,,
106,34.0,10.50282668427488,3.0,U. olhanensis,,True,0.09860573432529877,sub_adult,female,107.0,13.91995810370462,,"['Sea Anemone', 'Shrimp']",5.0,Stillness in cold water.,,,
107,22.0,10.303119240964216,2.0,u. olhanen.,,False,0.042919242826572175,sub_adult,male,108.0,13.580966616308695,,"['Algae', 'Small Fish', 'Sea Anemone', 'Sea Sponge', 'Sea Urchin']",8.0,Sitting still blending with environment.,,,
108,21.0,7.50802187384946,7.0,A farensis,,False,0.36128478238214834,juvenile,male or female,109.0,12.901148463325272,,"['Shrimp', 'Sea Urchin']",8.0,Feeding on small crustaceans.,,,
109,14.0,8.604586284120085,6.0,u. olhanen.,,False,0.48466692904797654,juvenile,male,110.0,13.328308836139664,,"['Small Fish', 'Shrimp']",6.0,Claw waving directed at nearby crab.,,,
110,22.0,9.037424733055142,4.0,A farensis,,True,1.8065038225563805,sub_adult,male,111.0,12.52096458499271,,['Mussel'],7.0,Picking detritus from seabed.,,,
111,5.0,11.608880669566961,3.0,A farensis,,False,0.5526955582833414,adult,?,112.0,12.516576874332955,,"['Hermit Crab', 'Sea Anemone', 'Algae', 'Sea Sponge']",10.0,Retreating quickly from shadow.,,,
112,26.0,8.302157201972982,3.0,u. olhanen.,,True,2.410060170890236,pre_puberty,female,113.0,13.14486905900116,,['Sea Urchin'],6.0,Vibrating antennae in water currents.,,,
113,13.0,10.239406643650296,7.0,U. olhanensis,,False,0.11311815438371146,sub_adult,male,114.0,11.41624839610239,,"['Shrimp', 'Sea Urchin', 'Barnacle']",11.0,Social contact with other crabs.,,,
114,8.0,10.333083896877733,5.0,U. olhanensis,,False,0.4835529694813434,sub_adult,male,115.0,11.345325180829816,,"['Coral Fragment', 'Sea Star']",7.0,Moving in groups.,,,
115,15.0,10.595262965674538,5.0,A farensis,,False,0.7016744232757922,sub_adult,female,116.0,11.605855306671762,,['Sea Anemone'],6.0,Emerging cautiously from hiding.,,,
116,29.0,9.255921932231729,2.0,A farensis,,False,0.1000169937617067,pre_puberty,female,117.0,13.392700016161113,,"['Barnacle', 'Sea Urchin', 'Small Fish', 'Sea Star', 'Crab (Other Species)']",9.0,Guarding a small hole in sediment.,,,
117,23.0,11.233116148758551,2.0,A. Farensis,,False,0.5791296953239481,pre_puberty,male,118.0,12.695398998851797,,"['Sea Star', 'Polychaete Worm']",6.0,Retreating into burrow.,,,
118,22.0,9.804696152403837,3.0,u. olhanen.,,False,1.4161875260706693,pre_puberty,male,119.0,12.588190769665125,,"['Mussel', 'Shrimp', 'Coral Fragment', 'Small Fish', 'Crab (Other Species)']",8.0,Social contact with other crabs.,,,
119,33.0,8.745220977929128,4.0,A farensis,,False,0.9669781728117189,sub_adult, ,120.0,13.38118191860755,,"['Sea Sponge', 'Shrimp', 'Jellyfish', 'Coral Fragment']",8.0,Social contact with other crabs.,,,
120,22.0,8.779122547421332,2.0,U. olhanensis,,False,0.883749657639564,pre_puberty, ,121.0,12.597073444277548,,"['Mussel', 'Shrimp']",11.0,Rapid claw movement while feeding.,,,
121,8.0,8.678482161456726,2.0,U. olhanensis,,False,0.19323550583804897,pre_puberty,female,122.0,11.462143560970969,,"['Barnacle', 'Jellyfish', 'Sea Star', 'Shrimp']",12.0,Hiding in sandy burrow.,,,
122,10.0,11.818164494038795,7.0,u. olhanen.,,False,1.8859491531963635,juvenile,female,123.0,11.285072866736666,,"['Coral Fragment', 'Hermit Crab', 'Sea Sponge', 'Sea Anemone']",7.0,Hiding under floating debris.,,,
123,13.0,11.18993449806737,5.0,u. olhanen.,,False,0.3895698207348955,pre_puberty,female,124.0,12.035985613511832,,"['Small Fish', 'Coral Fragment', 'Sea Sponge', 'Sea Anemone', 'Hermit Crab']",10.0,Searching for food in tidal pools.,,,
124,11.0,8.03939541736763,4.0,A. Farensis,,False,0.3107391641113883,adult,female,125.0,12.398857471783948,,"['Small Fish', 'Sea Anemone', 'Mussel', 'Crab (Other Species)']",8.0,Resting in shaded rock crevice.,,,
125,19.0,9.228719504943246,2.0,A. Farensis,,True,0.31182166277196216,sub_adult,nan,126.0,12.311593114144191,,"['Coral Fragment', 'Crab (Other Species)', 'Shrimp', 'Snail']",8.0,Scavenging near tidal pools.,,,
126,22.0,9.233004509652497,3.0,A farensis,,True,0.7579477862650159,juvenile,male,127.0,12.418406778948054,,"['Snail', 'Sea Star', 'Mussel']",9.0,Moving toward bait.,,,
127,17.0,9.142298228828883,2.0,U. olhanensis,,False,0.22948931173559123,pre_puberty,female,128.0,12.357584215734265,,"['Jellyfish', 'Crab (Other Species)', 'Mussel', 'Snail', 'Small Fish']",7.0,Escaping from aggressive fish.,,,
128,9.0,11.84528329888757,3.0,U. olhanensis,,False,0.08184770535691237,sub_adult,?,129.0,11.127476438828662,,"['Mussel', 'Hermit Crab']",9.0,Hiding beneath rocks.,,,
129,21.0,9.700754963798971,2.0,A. Farensis,,True,2.7820148776221516,sub_adult,female,130.0,12.383907906668151,,"['Jellyfish', 'Coral Fragment']",10.0,Pausing frequently during exploration.,,,
