,species,sex,stage,is_gravid,behaviour,associated_species,depth [m],cl [mm],cw [mm],lcl [mm],rcl [mm],latitude,longitude,id
33,U. olhanensis,male,sub_adult,,Retreating swiftly from perceived danger.,"['Snail', 'Sea Urchin', 'Hermit Crab']",13.0,23.75,25.012793655474166,319.2739760669465,17.73364295512982,,,33
34,A. Farensis,female,pre_puberty,False,Waving claw in signal to another crab.,"['Hermit Crab', 'Snail']",7.0,19.623421609794967,25.559437180149985,20.642643613726126,18.336948196836587,,,34
35,Ucides alvorensis,female,pre_puberty,False,Harvesting food beneath floating debris.,"['Hermit Crab', 'Sea Anemone']",5.0,5.4603997662627926,5.655995504045561,3.4979636630963884,4.918194208998067,,,35
36,U. olhanensis,female,juvenile,False,Traversing algae-slick rock surfaces.,['Mussel'],8.0,27.667156428741436,23.270358108476074,20.491669629195414,16.992519469309173,,,36
37,Ucides alvorensis, ,pre_puberty,,Nibbling detritus off seabed patches.,"['Jellyfish', 'Snail', 'Shrimp']",6.0,34.5,35.86127485663511,320.3255348515087,25.642249143253615,,,37
38,u. olhanen.,female,sub_adult,False,Clambering up submerged tree trunks.,"['Snail', 'Sea Anemone', 'Coral Fragment', 'Sea Urchin', 'Shrimp']",8.0,7.689889697729708,8.08678226155438,5.5857876341170005,7.101912750827377,,,38
39,A farensis,male,adult,,Creeping under the cover of seagrass.,"['Coral Fragment', 'Sea Anemone']",6.0,36.0,38.817827496714926,989.4413548450406,33.395683381659545,,,39
40,U. olhanensis,male,adult,True,Hiding beneath overhanging rock.,"['Jellyfish', 'Sea Star', 'Sea Urchin', 'Shrimp']",10.0,66.0,62.896277986641905,53.50098817177936,2496.5802186093765,,,40
41,u. olhanen.,female,adult,False,Scavenging at the edge of tidal pools.,"['Coral Fragment', 'Polychaete Worm', 'Sea Urchin', 'Snail']",8.0,36.249222179905054,40.78221841439291,26.754018983073877,34.14892092269774,,,41
42,A farensis,female,pre_puberty,True,Creeping under the cover of seagrass.,"['Algae', 'Snail']",5.0,13.46402114055238,12.195868711852235,9.694546404538407,9.962723467186315,,,42
43,u. olhanen.,female,sub_adult,True,Swiftly dashing across exposed sand.,"['Barnacle', 'Crab (Other Species)']",7.0,59.56285804409815,53.5213745320216,36.60837937474967,42.12889882269919,,,43
44,A farensis,male,sub_adult,,Displaying territorial behavior against intruder.,"['Small Fish', 'Coral Fragment', 'Crab (Other Species)', 'Barnacle', 'Sea Urchin']",7.0,11.25,9.874228119562122,66.19720201659626,7.659958825959021,,,44
45,U. olhanensis,female,pre_puberty,False,Filtering detritus from shallow bottom.,"['Sea Anemone', 'Coral Fragment']",7.0,34.232076235194356,31.226627879793735,22.310319174557,27.767256474634014,,,45
46,u. olhanen.,female,juvenile,True,Emerging slowly after perceived threat.,"['Crab (Other Species)', 'Small Fish']",11.0,7.346099367478324,7.55479582096111,6.31040107074959,5.4586346032611335,,,46
47,u. olhanen.,female,adult,False,Nibbling detritus off seabed patches.,['Coral Fragment'],9.0,33.116233517099296,28.846951572171854,17.779526876731666,22.59417807726594,,,47
48,u. olhanen.,female,pre_puberty,True,"Stationary, blending into rocky backdrop.","['Sea Urchin', 'Algae', 'Sea Anemone']",9.0,18.78627086007977,15.450276963892609,12.686706664257233,13.558124839987185,,,48
49,U. olhanensis,female,sub_adult,True,Slowly navigating around seagrass beds.,['Algae'],10.0,20.34027485943098,24.963652110492745,24.432020541210083,19.151943481242913,,,49
50,U. olhanensis,female,adult,False,Escaping from pursuing predator silhouette.,['Jellyfish'],9.0,43.22801790046202,48.601040009342256,37.39976059310161,40.29105523209106,,,50
51,A farensis,female,sub_adult,True,Resting in shaded crevice along cliff.,"['Jellyfish', 'Crab (Other Species)', 'Hermit Crab', 'Sea Anemone']",4.0,19.669725450660536,19.07336159558591,12.65779398142866,14.080519682526708,,,51
52,A farensis,male,pre_puberty,,Approaching small fish with curiosity.,"['Hermit Crab', 'Mussel']",5.0,38.25,41.105544747443446,1260.013964284976,29.67421540450776,,,52
53,Ucides alvorensis,female,adult,True,Darting away in response to sudden shadow.,"['Jellyfish', 'Hermit Crab', 'Coral Fragment', 'Shrimp']",9.0,23.278649781474257,25.433501600260218,22.779282322631815,17.810199140812326,,,53
54,A farensis,female,sub_adult,False,Clambering up submerged tree trunks.,"['Crab (Other Species)', 'Algae', 'Sea Sponge']",8.0,17.531182861945215,18.756681026914144,14.809431792393585,13.708158195303437,,,54
55,u. olhanen.,female,sub_adult,False,Swimming briefly to avoid disturbance.,"['Sea Star', 'Snail', 'Crab (Other Species)', 'Jellyfish', 'Barnacle']",6.0,43.76833070189711,47.03779123904205,29.214355029480775,37.44102259523287,,,55
56,A. Farensis,female,juvenile,True,Nibbling detritus off seabed patches.,['Algae'],5.0,10.802970188457456,16.272469864573324,13.162548455155152,13.995833241367787,,,56
57,A farensis,male,adult,,Approaching small fish with curiosity.,"['Shrimp', 'Polychaete Worm', 'Mussel']",8.0,18.0,17.233983009286934,12.804752435468336,181.84716158628115,,,57
58,u. olhanen.,male,adult,,Nibbling detritus off seabed patches.,['Coral Fragment'],8.0,88.5,83.9327037842611,4462.7799001615695,59.39678435481238,,,58
59,u. olhanen.,male,pre_puberty,,Slowly navigating around seagrass beds.,"['Coral Fragment', 'Sea Anemone', 'Sea Star', 'Snail', 'Hermit Crab']",6.0,52.5,65.36827929693268,50.190669468491485,2694.8373218604675,,,59
60,U. olhanensis,female,adult,False,Retreating quickly into hidden burrow.,"['Sea Star', 'Crab (Other Species)', 'Barnacle']",9.0,44.16760767287159,42.22726116503139,36.665640033772064,33.337632001650455,,,60
61,u. olhanen.,male,sub_adult,,Traversing algae-slick rock surfaces.,"['Snail', 'Sea Sponge', 'Small Fish']",9.0,31.25,36.30527530752695,967.1315977701412,31.08937765368829,,,61
62,A farensis,male,sub_adult,,Concealing self beneath floating matter.,['Sea Star'],8.0,40.0,41.71895460356008,33.16721564907798,905.7631437965657,,,62
63,U. olhanensis,female,juvenile,False,Traversing algae-slick rock surfaces.,"['Sea Sponge', 'Sea Urchin', 'Coral Fragment', 'Crab (Other Species)']",9.0,9.631180434493693,6.899092851489177,4.955877908587343,5.38007263638488,,,63
64,u. olhanen.,female,adult,False,Vibrating antennae in flowing current.,"['Jellyfish', 'Mussel']",7.0,15.938975494192295,19.83327682968934,14.849652350296275,17.28618937254294,,,64
65,Ucides alvorensis,male or female,adult,,Sheltering under broken shell piece.,"['Coral Fragment', 'Shrimp']",7.0,21.564436724935188,24.197775821801883,20.466415592075773,25.67063833510443,,,65
66,A farensis,male,pre_puberty,,Progressing cautiously through new area.,"['Sea Star', 'Sea Urchin', 'Small Fish', 'Jellyfish']",7.0,19.5,20.69586872860547,14.893603872189042,227.536961813486,,,66
67,Ucides alvorensis,female,adult,True,Adopting threatening stance when approached.,"['Coral Fragment', 'Polychaete Worm', 'Crab (Other Species)', 'Snail']",13.0,29.006087158308837,29.55272047342207,22.639160291135404,25.96570750428821,,,67
68,u. olhanen.,male,juvenile,,Picking algae carefully off rock faces.,"['Polychaete Worm', 'Barnacle', 'Sea Star', 'Crab (Other Species)', 'Mussel']",6.0,17.0,20.890099505910666,342.5438058643148,17.05794213871186,,,68
69,u. olhanen.,male,adult,,Guarding hole in substrate from intruders.,"['Sea Urchin', 'Small Fish', 'Mussel', 'Crab (Other Species)']",10.0,37.5,40.41874124935121,33.457394833549124,897.4287192421667,,,69
70,u. olhanen.,male,juvenile,True,Lying still to avoid detection.,"['Coral Fragment', 'Snail', 'Algae', 'Hermit Crab']",11.0,19.5,24.640895326370998,17.257190025447052,414.0723511447865,,,70
71,A. Farensis,male,sub_adult,,Darting away in response to sudden shadow.,"['Sea Star', 'Algae', 'Hermit Crab', 'Mussel']",11.0,31.25,36.63662443166947,29.283386107702018,925.2588485683334,,,71
72,u. olhanen.,female,pre_puberty,False,Entering burrow after disturbance.,"['Shrimp', 'Jellyfish', 'Barnacle', 'Sea Urchin']",11.0,30.015115408512614,27.470605814042198,21.669008858346324,24.09906220532299,,,72
73,U. olhanensis,male,adult,,Interaction with nearby hermit crab.,"['Algae', 'Crab (Other Species)', 'Sea Urchin', 'Jellyfish']",9.0,15.0,14.449961442496399,142.357847521081,11.108668959926542,,,73
74,u. olhanen.,female,sub_adult,True,Consuming algae scraped from barnacles.,"['Algae', 'Sea Urchin', 'Sea Star', 'Sea Sponge']",9.0,16.362733990728234,19.996497013593327,16.381907825459162,15.30255525236009,,,74
75,u. olhanen.,male,pre_puberty,,Taking cover beneath seagrass leaves.,"['Crab (Other Species)', 'Sea Star', 'Shrimp', 'Algae']",9.0,6.75,5.224392561851406,3.894693217410661,19.234872566402057,,,75
76,U. olhanensis,female,adult,False,Emerging slowly after perceived threat.,"['Coral Fragment', 'Algae', 'Barnacle']",7.0,49.3055465012743,46.62036119667437,35.506577055958424,38.18930582161178,,,76
77,u. olhanen.,male,pre_puberty,,Feeding on small crustaceans in crevices.,"['Sea Anemone', 'Barnacle']",11.0,20.25,18.55103305177202,14.501512216274016,247.02015975877566,,,77
78,u. olhanen.,female,adult,False,Searching tidal pools for nutrients.,"['Sea Anemone', 'Sea Urchin', 'Hermit Crab', 'Mussel']",8.0,25.537468904578912,29.896374626234206,26.01291023383089,26.377120521914208,,,78
79,Ucides alvorensis,male or female,adult,,Concealing self beneath floating matter.,"['Polychaete Worm', 'Sea Sponge', 'Sea Urchin']",10.0,73.99003769457752,81.75778685664955,63.16704409073003,74.19923493397962,,,79
80,U. olhanensis,female,juvenile,False,Performing dominance display by body lifting.,"['Jellyfish', 'Coral Fragment', 'Hermit Crab', 'Crab (Other Species)', 'Barnacle']",3.0,25.035136532511967,21.722490755076212,13.519171671982477,16.53396725113002,,,80
81,U. olhanensis,female,adult,True,Guarding hole in substrate from intruders.,['Small Fish'],7.0,50.686145917266295,48.69719350758855,39.636315938235086,36.695346886844,,,81
82,A. Farensis,female,adult,True,Mating ritual involving antennae brushing.,"['Polychaete Worm', 'Shrimp', 'Crab (Other Species)', 'Coral Fragment', 'Algae']",6.0,13.576406074176393,14.79025145256798,11.403480963289429,12.45626885609118,,,82
83,u. olhanen.,female,adult,False,Staying half-submerged in loose sand.,"['Snail', 'Coral Fragment']",8.0,31.52053973401462,32.14190866244548,28.614033804052532,28.81724400368228,,,83
84,A farensis,female,pre_puberty,True,Sifting through sediment for scraps.,['Sea Star'],9.0,10.733517976775559,9.823968123021116,8.435671262372512,7.706467910796691,,,84
85,A farensis,female,sub_adult,False,Engaging in struggle with seaweed entanglement.,"['Hermit Crab', 'Sea Sponge', 'Algae']",6.0,45.33338499119804,54.47400509074438,48.28284148885997,41.688511825336455,,,85
86,A. Farensis,male,adult,,Traversing algae-slick rock surfaces.,['Mussel'],11.0,49.5,47.069486687481195,1513.511050919829,38.214846739244436,,,86
87,A farensis,female,adult,True,Traversing algae-slick rock surfaces.,['Sea Star'],11.0,76.51620141710468,74.86006411718533,63.000409674567294,60.89916525647075,,,87
88,U. olhanensis,female,pre_puberty,True,Searching tidal pools for nutrients.,"['Snail', 'Small Fish', 'Coral Fragment', 'Polychaete Worm']",9.0,32.83393075095193,40.14591878870725,28.916192842740827,29.894265041433705,,,88
89,u. olhanen.,N/R,adult,,Camouflaging with nearby mud.,"['Sea Anemone', 'Shrimp', 'Polychaete Worm']",7.0,16.79961437231069,19.347810422025002,16.18071039605536,20.43350180220877,,,89
90,A. Farensis,male,sub_adult,True,Claw shaking post-contact gesture.,"['Polychaete Worm', 'Shrimp', 'Barnacle']",10.0,70.0,66.38223732653617,49.81149512960254,3493.941600397144,,,90
91,A. Farensis,female,adult,False,Vibrating antennae in flowing current.,"['Crab (Other Species)', 'Coral Fragment', 'Sea Star']",9.0,20.414735404835287,24.51360401633845,19.422104652249423,19.216342954164165,,,91
92,u. olhanen.,female,sub_adult,False,Progressing cautiously through new area.,"['Snail', 'Polychaete Worm', 'Sea Sponge', 'Algae', 'Coral Fragment']",8.0,20.819857152076597,17.49127905072898,17.33892797573571,14.62711274622339,,,92
93,A. Farensis,male,pre_puberty,,Defensive claw movement in water.,['Sea Sponge'],9.0,37.5,37.79104815720225,27.03120984343875,919.4840452692492,,,93
94,A farensis,male,adult,,"Burrowing into soft, sandy sediment.","['Coral Fragment', 'Crab (Other Species)', 'Sea Urchin', 'Polychaete Worm']",8.0,55.5,57.42558653148359,50.631834337570446,2556.615250859631,,,94
95,A farensis,male,adult,,Lying still to avoid detection.,['Sea Sponge'],7.0,22.5,23.1332137362873,272.6083975273709,20.297209762783456,,,95
96,A. Farensis,female,sub_adult,False,Rapid clawing during feeding bouts.,"['Algae', 'Hermit Crab', 'Crab (Other Species)', 'Sea Sponge']",5.0,34.12827266490507,37.94137562749228,36.62399070603037,30.20576835224249,,,96
97,u. olhanen.,female,adult,False,Displaying territorial behavior against intruder.,['Polychaete Worm'],13.0,47.64143251229936,50.20339866954438,39.920890199970785,39.869872391519635,,,97
98,A farensis,male,adult,,Defensive claw movement in water.,"['Mussel', 'Sea Sponge', 'Jellyfish', 'Small Fish', 'Sea Star']",9.0,22.5,20.951292038472417,16.54104756704039,237.0020485895388,,,98
99,A. Farensis,male or female,adult,,Resting in shaded crevice along cliff.,"['Shrimp', 'Crab (Other Species)', 'Hermit Crab', 'Sea Sponge', 'Jellyfish']",10.0,60.08034145191031,71.66766820860454,59.81730603510409,69.74000023480158,,,99
100,A. Farensis,male,sub_adult,True,Swimming briefly to avoid disturbance.,"['Algae', 'Jellyfish', 'Sea Anemone', 'Crab (Other Species)', 'Small Fish']",10.0,50.0,54.900444414127655,1549.3851336039045,40.685500805138034,,,100
101,U. olhanensis,female,adult,True,Swiftly dashing across exposed sand.,"['Polychaete Worm', 'Sea Urchin', 'Sea Sponge', 'Sea Star']",8.0,62.97502107626221,57.63654821992863,35.299000566881844,45.79723860148552,,,101
102,Ucides alvorensis,female,pre_puberty,False,Brief social contact with fellow crabs.,"['Jellyfish', 'Shrimp', 'Snail']",9.0,11.972721053463,15.27918415016495,14.877839088580487,12.658353128731608,,,102
103,U. olhanensis,female,juvenile,False,"Stationary, blending into rocky backdrop.","['Algae', 'Jellyfish']",9.0,15.972906520790508,12.791345774815023,8.344114138590662,9.789259035451714,,,103
104,A. Farensis,male,pre_puberty,,Entering burrow after disturbance.,"['Coral Fragment', 'Snail', 'Crab (Other Species)', 'Sea Star']",11.0,25.5,21.375833240686163,327.8141616659895,15.635295966577855,,,104
105,U. olhanensis,male,adult,,Entering burrow after disturbance.,"['Coral Fragment', 'Barnacle', 'Sea Star', 'Shrimp']",6.0,31.5,28.51121805029071,477.7341856048019,25.01435745639411,,,105
106,Ucides alvorensis,female,pre_puberty,False,Group migration across shallow seabed.,['Sea Anemone'],7.0,13.27730825703075,15.578080677974867,11.951296832610105,11.33803989289387,,,106
107,A farensis,male or female,sub_adult,,Lying still to avoid detection.,['Crab (Other Species)'],10.0,42.38131009231055,36.76837603126412,31.82056573780134,33.652889655561985,,,107
108,A. Farensis,male,juvenile,,Scuttling swiftly over rocky terrain.,"['Sea Sponge', 'Small Fish']",6.0,4.5,6.141938021403037,29.214405890015275,4.742589363106994,,,108
109,Ucides alvorensis,-,juvenile,,Defensive claw movement in water.,"['Algae', 'Jellyfish', 'Hermit Crab']",12.0,14.25775697501873,22.822561655538532,20.30848290440738,24.494332476399755,,,109
110,U. olhanensis,male,adult,True,Waving claw in signal to another crab.,"['Small Fish', 'Sea Sponge', 'Mussel', 'Shrimp']",5.0,64.5,64.72409984608574,2200.9176542317696,49.95845703275195,,,110
111,u. olhanen.,male,adult,,Interaction with nearby hermit crab.,"['Hermit Crab', 'Crab (Other Species)', 'Jellyfish', 'Sea Star']",7.0,58.5,55.238644902332005,44.797168190257,2421.759610846515,,,111
112,A. Farensis,male,sub_adult,,Feeding on decaying matter among rocks.,"['Coral Fragment', 'Shrimp', 'Hermit Crab', 'Sea Anemone']",7.0,23.75,27.756590541386842,24.094005249883388,601.7105844984012,,,112
113,u. olhanen.,female,adult,True,Emerging slowly after perceived threat.,['Coral Fragment'],11.0,11.055531158915166,13.019083096197528,9.667257548943526,11.684774790206227,,,113
114,A. Farensis,female,sub_adult,False,Camouflaging with nearby mud.,"['Crab (Other Species)', 'Hermit Crab', 'Sea Sponge', 'Coral Fragment', 'Mussel']",11.0,22.54131200310928,21.563788773149987,19.712915846952804,19.249479593726925,,,114
115,U. olhanensis,male,sub_adult,,"Burrowing into soft, sandy sediment.","['Hermit Crab', 'Mussel', 'Crab (Other Species)']",9.0,10.0,11.1071568902994,96.24920016573564,8.529205939542319,,,115
116,u. olhanen.,male,pre_puberty,,Searching tidal pools for nutrients.,"['Barnacle', 'Shrimp', 'Polychaete Worm']",8.0,14.25,14.513245429434692,11.027794400341016,106.6250650339572,,,116
117,A. Farensis,female,adult,True,Clambering up submerged tree trunks.,"['Small Fish', 'Snail', 'Algae']",8.0,10.335382123833206,9.509837810394252,6.353489623809869,8.554664877864658,,,117
118,U. olhanensis,male,sub_adult,,Hiding beneath overhanging rock.,['Hermit Crab'],5.0,46.25,49.337226531517516,43.89904686674546,1526.9786749280283,,,118
119,A farensis,female,sub_adult,False,Reacting to sudden changes in temperature.,"['Barnacle', 'Sea Anemone', 'Shrimp', 'Mussel', 'Jellyfish']",11.0,26.61719167047164,26.04295276615723,19.48640940550545,20.71194580276332,,,119
120,U. olhanensis,male,sub_adult,True,Swiftly dashing across exposed sand.,"['Sea Sponge', 'Jellyfish', 'Polychaete Worm', 'Sea Urchin', 'Shrimp']",9.0,21.25,20.599045090019615,16.783588223590687,264.3948492629388,,,120
121,u. olhanen.,male,adult,,Guarding eggs beneath body flap.,"['Algae', 'Snail', 'Mussel', 'Shrimp']",8.0,49.5,46.08033816167022,1689.3335440579963,37.18805928958225,,,121
122,A. Farensis,female,juvenile,False,Emerging slowly after perceived threat.,"['Polychaete Worm', 'Barnacle']",8.0,13.573898831106934,14.487111223282149,9.95842913966247,10.680053492868574,,,122
123,A farensis,male,pre_puberty,,Camouflaging with nearby mud.,"['Sea Anemone', 'Coral Fragment', 'Algae', 'Barnacle']",4.0,20.25,21.580300801538076,16.639465272546115,260.3841430213449,,,123
124,A. Farensis,male,juvenile,,Scavenging at the edge of tidal pools.,['Barnacle'],4.0,14.0,13.910831396670394,10.280968212852754,135.09414819964647,,,124
125,Ucides alvorensis,male,juvenile,,Hiding beneath overhanging rock.,"['Mussel', 'Polychaete Worm', 'Hermit Crab', 'Jellyfish']",7.0,25.0,23.2275327446177,419.52691698738937,18.169007891109572,,,125
126,A. Farensis,male,adult,,Rapid clawing during feeding bouts.,['Sea Anemone'],9.0,24.0,24.555496157890474,17.509299607802404,332.57651071410817,,,126
127,A. Farensis,female,pre_puberty,False,Interaction with nearby hermit crab.,"['Crab (Other Species)', 'Sea Anemone']",9.0,15.03342369014774,13.063392243447733,9.172916615427727,10.999683267724564,,,127
128,U. olhanensis,male,adult,,Sifting through sediment for scraps.,"['Mussel', 'Sea Anemone', 'Coral Fragment']",5.0,82.5,81.30841108097277,4460.50856827547,69.09735343320682,,,128
129,U. olhanensis,male,sub_adult,,Nibbling detritus off seabed patches.,"['Sea Sponge', 'Coral Fragment', 'Algae']",6.0,68.75,65.17211934882442,54.78675504081702,3341.9975136581834,,,129
130,U. olhanensis,male,adult,True,Darting away in response to sudden shadow.,"['Mussel', 'Sea Anemone', 'Jellyfish']",6.0,96.0,105.43629526506749,7169.8329005159185,76.757454309715,,,130
131,U. olhanensis,female,adult,False,Protecting territory in confined space.,"['Small Fish', 'Algae', 'Crab (Other Species)', 'Sea Star', 'Shrimp']",6.0,31.863877175999452,33.63722323701536,22.54498438016061,25.337135638754795,,,131
132,U. olhanensis,female,sub_adult,False,Group migration across shallow seabed.,"['Snail', 'Mussel', 'Sea Anemone', 'Hermit Crab', 'Small Fish']",7.0,19.49423934359032,22.1935729812611,16.50059982232092,18.901914182729534,,,132
133,A. Farensis,male,sub_adult,,Resisting aggressive fish encounter.,"['Shrimp', 'Mussel', 'Sea Anemone', 'Polychaete Worm', 'Jellyfish']",7.0,57.5,54.49193290948355,2161.289062366926,45.05473934128214,,,133
134,A. Farensis,male,pre_puberty,,Frequent pausing while exploring.,"['Sea Sponge', 'Sea Anemone', 'Polychaete Worm', 'Sea Star']",5.0,18.75,21.754797075176445,17.239097845027477,304.54716220297894,,,134
135,u. olhanen.,male,adult,,Collecting biofilm from sunken wood.,"['Small Fish', 'Algae', 'Sea Anemone', 'Jellyfish']",7.0,31.5,34.08185592461932,27.42972249731837,629.815641843401,,,135
136,U. olhanensis,male,adult,,Engaging in antennae-to-antennae contact.,"['Crab (Other Species)', 'Snail', 'Mussel', 'Sea Anemone', 'Small Fish']",4.0,39.0,40.83921688960982,1218.8739313429592,28.83664038527507,,,136
137,u. olhanen.,male,adult,,Traversing algae-slick rock surfaces.,['Sea Star'],7.0,60.0,61.70468403482132,54.211679538188235,2567.917303833493,,,137
138,U. olhanensis,female,adult,False,Guarding hole in substrate from intruders.,"['Sea Star', 'Barnacle']",9.0,50.13796193805262,51.10992051579344,44.15981767115424,42.76020954086436,,,138
