,species,sex,stage,is_gravid,behaviour,associated_species,depth [m],cl [mm],cw [mm],lcl [mm],rcl [mm],latitude,longitude,id
10,Ucides alvorensis,female,adult,False,Collecting biofilm from sunken wood.,"['Sea Star', 'Barnacle', 'Shrimp', 'Sea Urchin', 'Snail']",8.0,15.214290374543285,13.763348119017378,11.090101738222048,12.00051765508979,,,10
11,u. olhanen.,male,pre_puberty,,Claw snapping in diver confrontation.,"['Mussel', 'Jellyfish', 'Crab (Other Species)', 'Small Fish', 'Hermit Crab']",4.0,8.25,8.594565568012392,7.605944763143006,41.297064534054684,,,11
12,A. Farensis,male,pre_puberty,,Mating ritual involving antennae brushing.,"['Sea Anemone', 'Crab (Other Species)', 'Sea Star', 'Polychaete Worm']",9.0,20.25,19.425707857716908,251.15074212266896,17.474437246867836,,,12
13,A. Farensis,male,pre_puberty,,Brief social contact with fellow crabs.,"['Snail', 'Algae']",9.0,21.0,20.202327691060987,210.1939023481848,14.91214640836995,,,13
14,U. olhanensis,male,pre_puberty,,Guarding hole in substrate from intruders.,['Crab (Other Species)'],11.0,14.25,17.53827893161656,15.458159367221345,209.1896448101201,,,14
15,U. olhanensis, ,adult,,Staying half-submerged in loose sand.,"['Algae', 'Small Fish', 'Polychaete Worm']",7.0,27.0,27.88999914450104,221.57948252364602,20.599574010041493,,,15
16,A farensis,female,adult,False,Mating ritual involving antennae brushing.,"['Crab (Other Species)', 'Hermit Crab', 'Sea Anemone', 'Jellyfish', 'Sea Urchin']",9.0,33.77409275516032,36.9173837474995,29.800454062519616,26.844476187002076,,,16
17,U. olhanensis,female,pre_puberty,False,Collecting biofilm from sunken wood.,"['Crab (Other Species)', 'Mussel', 'Polychaete Worm']",4.0,11.296526057356653,10.223552170935761,6.669485182821903,8.937456312215065,,,17
18,u. olhanen.,female,adult,False,"Stationary, blending into rocky backdrop.","['Hermit Crab', 'Coral Fragment']",5.0,50.31762521448974,45.13452319008708,27.91752723765911,32.98010904498581,,,18
19,Ucides alvorensis,male,pre_puberty,,Brief social contact with fellow crabs.,"['Sea Star', 'Polychaete Worm', 'Mussel']",6.0,9.0,7.5336801578286545,36.256085993229696,6.269153687923679,,,19
20,A. Farensis,female,sub_adult,True,Claw shaking post-contact gesture.,"['Jellyfish', 'Coral Fragment', 'Shrimp', 'Algae']",9.0,7.538363180962627,7.636625677250705,6.969032378913986,6.114729125487303,,,20
21,U. olhanensis,male,pre_puberty,,Advancing toward bait in water.,"['Sea Urchin', 'Mussel', 'Algae']",5.0,6.0,6.486457318957575,23.796255022270692,5.434504563690717,,,21
22,u. olhanen.,female,adult,False,Sifting through sediment for scraps.,['Hermit Crab'],9.0,27.20509401229942,32.711458819639134,22.578927487028835,25.243637041683005,,,22
23,u. olhanen.,male,pre_puberty,,Foraging through tangled seagrass roots.,['Mussel'],7.0,19.5,16.31998290982739,13.157824867261297,164.64939311635976,,,23
24,A. Farensis,female,juvenile,False,Foraging through tangled seagrass roots.,"['Barnacle', 'Hermit Crab', 'Polychaete Worm']",11.0,5.699161779160383,5.63073866839323,3.671111828709801,4.808614987951819,,,24
25,u. olhanen.,male,adult,,Creeping under the cover of seagrass.,"['Snail', 'Jellyfish', 'Small Fish', 'Barnacle', 'Polychaete Worm']",9.0,19.5,19.3803898463565,243.0006982565183,14.361912643057417,,,25
26,A farensis,female,sub_adult,False,Sheltering under broken shell piece.,"['Sea Star', 'Jellyfish', 'Sea Sponge']",7.0,13.340311608961336,13.834905238756967,8.58537684600078,10.643666441643019,,,26
27,u. olhanen.,male,sub_adult,,Feeding on decaying matter among rocks.,"['Jellyfish', 'Shrimp', 'Coral Fragment', 'Sea Star']",10.0,32.5,35.75448716490733,29.069433149249143,1020.4456620769012,,,27
28,A. Farensis,male,adult,,Lying still to avoid detection.,['Barnacle'],10.0,15.0,14.62579065740288,11.237400489635698,163.49301314322736,,,28
29,A farensis,male,pre_puberty,,Clambering up submerged tree trunks.,['Hermit Crab'],10.0,33.75,39.058283863231416,34.94278783363965,864.0701123751987,,,29
30,u. olhanen.,female,adult,False,Escaping from pursuing predator silhouette.,"['Shrimp', 'Jellyfish']",7.0,8.656063893113437,8.672202226215068,6.6569314952458045,7.741017503794533,,,30
31,u. olhanen.,male,pre_puberty,,Side-stepping along sandy coastal floor.,"['Algae', 'Sea Urchin']",7.0,10.5,12.091078570561791,9.914257620360779,115.43058611706344,,,31
32,U. olhanensis,male,adult,,Foraging through tangled seagrass roots.,"['Polychaete Worm', 'Sea Urchin']",10.0,27.0,24.58481386757005,18.614708794450276,440.73981287923345,,,32
33,U. olhanensis,male,adult,,Emerging slowly after perceived threat.,"['Snail', 'Shrimp', 'Sea Urchin']",12.0,61.5,59.76639299935791,42.57773433361133,2201.381047370316,,,33
34,A. Farensis,female,adult,True,Engaging in struggle with seaweed entanglement.,"['Shrimp', 'Small Fish', 'Mussel']",11.0,13.554838884258878,14.843312258636605,14.118577604110886,11.618511166884812,,,34
35,u. olhanen.,male,sub_adult,,Darting away in response to sudden shadow.,"['Sea Urchin', 'Barnacle', 'Snail']",11.0,43.75,35.27585152551894,27.59170065960981,978.4458835504635,,,35
36,A. Farensis,male,adult,,Advancing toward bait in water.,"['Algae', 'Sea Anemone', 'Small Fish']",5.0,27.0,28.83561095741409,577.3272167145221,22.280433551715664,,,36
37,u. olhanen.,male,sub_adult,,Traversing algae-slick rock surfaces.,['Crab (Other Species)'],9.0,37.5,36.11434415319672,31.95814950606236,731.0359962766684,,,37
38,A. Farensis,female,sub_adult,False,Nibbling detritus off seabed patches.,"['Jellyfish', 'Mussel', 'Polychaete Worm', 'Sea Star', 'Coral Fragment']",5.0,26.441786542374494,26.432464432228826,16.121483170596402,22.618802648914894,,,38
39,u. olhanen.,female,juvenile,False,Gradual movement in cold conditions.,"['Hermit Crab', 'Polychaete Worm']",9.0,6.98593486513608,5.583888700508373,3.5788744683077836,4.137728927353342,,,39
40,A farensis,female,pre_puberty,True,Adopting threatening stance when approached.,"['Snail', 'Small Fish', 'Barnacle']",7.0,6.895394477475948,7.44764641023503,6.5356627357217265,5.969569896642612,,,40
41,A farensis,female,adult,True,Gradual movement in cold conditions.,['Polychaete Worm'],8.0,22.902852952865835,20.40089919104774,15.53173342456932,17.457635253606373,,,41
42,A farensis,female,adult,False,Swiftly dashing across exposed sand.,"['Sea Star', 'Coral Fragment', 'Barnacle']",6.0,16.992251521579355,17.806787570259104,11.03201460301938,13.964054132535685,,,42
43,u. olhanen.,male,adult,,Claw shaking post-contact gesture.,['Sea Urchin'],8.0,31.5,32.5770410731865,26.707517673669262,807.1613819878862,,,43
44,u. olhanen.,male,juvenile,,Waving claw in signal to another crab.,"['Barnacle', 'Sea Sponge', 'Mussel', 'Small Fish']",10.0,6.0,8.166889101988613,44.45310869614141,6.097465073275649,,,44
45,u. olhanen.,male,sub_adult,,Advancing toward bait in water.,"['Small Fish', 'Mussel', 'Snail', 'Algae', 'Sea Anemone']",10.0,23.75,25.296336024865518,18.442632787135736,394.43389813387734,,,45
46,A farensis,male,adult,,Grazing on mollusks among debris.,"['Sea Urchin', 'Mussel', 'Crab (Other Species)', 'Coral Fragment', 'Small Fish']",7.0,25.5,24.365652444481107,17.39016438722058,453.33487965488087,,,46
47,u. olhanen.,female,adult,True,Darting away in response to sudden shadow.,['Mussel'],8.0,30.508395974276493,33.01017238995101,31.110477444656926,23.266668153387847,,,47
48,A. Farensis,female,pre_puberty,False,Claw snapping in diver confrontation.,"['Coral Fragment', 'Algae']",8.0,8.45158330251601,9.696637680675297,5.829172786423298,7.607515974241189,,,48
49,U. olhanensis,female,pre_puberty,False,Gradual movement in cold conditions.,"['Sea Sponge', 'Algae', 'Sea Star', 'Sea Anemone']",10.0,4.024681172618392,3.663603336970251,3.2236274774313127,2.6374576190617005,,,49
50,U. olhanensis,female,pre_puberty,False,Color change during molting stress.,['Sea Anemone'],10.0,10.275233574431807,11.128736392087525,8.296963054037702,9.961822846454444,,,50
51,u. olhanen.,male,adult,,Consuming algae scraped from barnacles.,"['Barnacle', 'Polychaete Worm', 'Algae', 'Sea Star', 'Shrimp']",10.0,48.0,47.018664186619034,35.563748102309056,1691.4063692423267,,,51
52,A. Farensis,female,pre_puberty,False,Grazing on mollusks among debris.,"['Small Fish', 'Sea Sponge']",9.0,9.37992356910491,7.689960879646574,7.50170874920202,6.0143384409266005,,,52
53,u. olhanen.,female,adult,False,Rhythmic waving as social cue.,"['Small Fish', 'Mussel', 'Sea Urchin']",6.0,9.359337577986308,9.822640325811337,7.102021146824376,8.164644305710866,,,53
54,A farensis,female,juvenile,True,Guarding hole in substrate from intruders.,['Snail'],9.0,4.294397168655339,4.431644828247816,3.530716878641411,3.899150158685384,,,54
55,A farensis,female,sub_adult,False,Clambering up submerged tree trunks.,"['Crab (Other Species)', 'Barnacle', 'Hermit Crab', 'Coral Fragment', 'Sea Sponge']",7.0,12.008174005153933,10.029746083132894,6.310165152143993,8.085406549432632,,,55
56,A farensis,female,adult,False,Claw snapping in diver confrontation.,"['Shrimp', 'Algae', 'Small Fish']",6.0,29.79228910371091,30.421806639044895,20.201159503349853,21.35190783529601,,,56
57,U. olhanensis,male,adult,,Mating ritual involving antennae brushing.,"['Jellyfish', 'Algae', 'Coral Fragment', 'Sea Urchin']",8.0,12.0,12.38438047852932,88.95780922586421,9.003704757432095,,,57
58,Ucides alvorensis,female,adult,True,Hiding beneath overhanging rock.,['Snail'],10.0,6.101574331728649,6.30026132661177,4.944956202033428,5.171786202958267,,,58
59,u. olhanen., ,pre_puberty,,Collecting biofilm from sunken wood.,"['Snail', 'Sea Urchin', 'Hermit Crab']",8.0,21.199098145388376,21.969897424466968,17.250344959949064,19.864515918751568,,,59
60,A. Farensis,female,adult,True,Displaying territorial behavior against intruder.,"['Shrimp', 'Coral Fragment', 'Barnacle', 'Small Fish']",7.0,27.727369103000218,33.129526041740284,25.89078893384531,23.920342807380788,,,60
61,U. olhanensis,male,adult,,Entering burrow after disturbance.,"['Shrimp', 'Sea Anemone', 'Coral Fragment', 'Sea Sponge', 'Mussel']",7.0,16.5,16.58045954279729,13.867511620157288,170.59698138684175,,,61
62,A farensis,female,adult,False,Scaling steep rock faces near shore.,['Mussel'],7.0,35.285159089536656,31.390075516477022,28.52442741363871,24.831782202962312,,,62
63,A. Farensis,female,adult,True,Clambering up submerged tree trunks.,"['Sea Sponge', 'Barnacle']",10.0,12.44850146227315,13.536914596678555,9.0452596146217,11.912638823748843,,,63
64,A farensis,male or female,adult,,Displaying territorial behavior against intruder.,"['Jellyfish', 'Hermit Crab', 'Barnacle']",8.0,45.387774704126194,42.67343255714449,35.732863526366614,38.88478509871712,,,64
65,U. olhanensis,female,adult,True,Sifting through sediment for scraps.,"['Sea Sponge', 'Small Fish', 'Coral Fragment']",8.0,7.084074345435941,7.5709440661739045,5.486129035667408,6.227386050699542,,,65
66,u. olhanen.,female,adult,False,Emerging slowly after perceived threat.,"['Crab (Other Species)', 'Sea Star', 'Barnacle']",12.0,30.810674051245872,36.989133274466084,25.037143617739936,33.027131146362784,,,66
67,Ucides alvorensis,female,juvenile,False,Sifting through sediment for scraps.,['Shrimp'],8.0,14.860909816147188,22.591149109671928,22.554021657181952,16.719167185472074,,,67
68,U. olhanensis,female,sub_adult,True,Searching tidal pools for nutrients.,"['Sea Star', 'Sea Sponge', 'Sea Anemone', 'Polychaete Worm', 'Crab (Other Species)']",11.0,43.92893479903616,-999.0,34.77315115293746,30.65411524553465,,,68
69,A. Farensis,female,juvenile,True,Sheltering under broken shell piece.,"['Sea Star', 'Barnacle']",9.0,5.395038351401671,7.488968510916748,6.712227082742562,5.265790800179992,,,69
70,A. Farensis,female,sub_adult,False,Escaping from pursuing predator silhouette.,"['Small Fish', 'Sea Anemone', 'Hermit Crab', 'Sea Urchin']",9.0,5.0756078095130555,5.516875434886025,5.315069101658199,4.568687881535024,,,70
71,U. olhanensis,male,sub_adult,,Reacting to sudden changes in temperature.,['Polychaete Worm'],7.0,6.25,5.338237648315659,4.369707723110946,18.99503870143019,,,71
72,U. olhanensis,female,sub_adult,False,Lying still to avoid detection.,"['Mussel', 'Small Fish', 'Coral Fragment', 'Algae', 'Snail']",9.0,24.28071578924344,29.356883403062902,22.70624827801146,21.64279723762984,,,72
73,A farensis, ,adult,,Side-stepping along sandy coastal floor.,['Hermit Crab'],8.0,28.5,29.81627809047985,180.33410979797338,25.241637034017558,,,73
74,u. olhanen.,male,adult,,"Stationary, blending into rocky backdrop.","['Coral Fragment', 'Shrimp', 'Sea Anemone']",12.0,45.0,44.42847103394327,1439.2151455370959,32.38212810584714,,,74
75,u. olhanen.,male,juvenile,,Swiftly dashing across exposed sand.,"['Sea Sponge', 'Polychaete Worm']",8.0,13.5,8.110901867615043,7.040881353379212,33.511371106023006,,,75
76,Ucides alvorensis,-,sub_adult,,Waving claw in signal to another crab.,"['Sea Urchin', 'Sea Star', 'Sea Sponge', 'Barnacle', 'Coral Fragment']",7.0,35.867640076924545,31.55861467900144,22.56348598667612,28.5056064671542,,,76
77,U. olhanensis,female,juvenile,False,Picking algae carefully off rock faces.,"['Algae', 'Sea Star', 'Snail', 'Jellyfish']",7.0,3.471621320669418,4.566349170835895,4.437484033763929,3.8710132884583035,,,77
78,A farensis,female,sub_adult,False,Nibbling detritus off seabed patches.,"['Coral Fragment', 'Sea Star', 'Algae', 'Snail', 'Crab (Other Species)']",8.0,12.287589721708141,13.601049288504177,12.030200053929091,9.744087566009371,,,78
79,U. olhanensis,female,adult,False,Peering out cautiously from cover.,"['Sea Sponge', 'Sea Anemone']",11.0,32.254529840436895,31.85616935772223,21.15966441758434,23.105504107061517,,,79
80,A. Farensis,female,sub_adult,False,Emerging slowly after perceived threat.,"['Sea Sponge', 'Crab (Other Species)', 'Barnacle', 'Sea Star', 'Snail']",8.0,11.850754896905226,10.179549886321594,9.87378602259571,7.596730782588551,,,80
81,U. olhanensis,female,juvenile,False,Approaching small fish with curiosity.,['Shrimp'],8.0,8.935880007742915,-999.0,6.510881059182196,8.244951078140563,,,81
82,U. olhanensis,female,sub_adult,False,Interaction with nearby hermit crab.,"['Polychaete Worm', 'Snail', 'Mussel']",9.0,23.819062733248515,26.235239187823588,19.248502233283116,22.700250459314166,,,82
83,u. olhanen.,male,pre_puberty,,Sifting through sediment for scraps.,['Sea Urchin'],5.0,6.0,6.838618145000501,34.60575288355019,5.442154800500687,,,83
84,A farensis,male,adult,,Defensive claw movement in water.,"['Sea Urchin', 'Coral Fragment', 'Polychaete Worm']",8.0,10.5,9.870968215336935,7.090600183965237,50.40508572832498,,,84
85,A. Farensis,female,adult,True,Entering burrow after disturbance.,"['Sea Urchin', 'Algae']",5.0,26.96579252313024,29.63873789673012,28.832146859586565,24.84926384021893,,,85
86,u. olhanen.,female,pre_puberty,False,"Burrowing into soft, sandy sediment.","['Sea Sponge', 'Sea Anemone', 'Barnacle', 'Algae']",7.0,8.209678789201728,9.889392268861597,6.4064134052256945,8.674489093610584,,,86
87,u. olhanen.,female,pre_puberty,False,Inspecting remains of another crab.,"['Algae', 'Small Fish', 'Crab (Other Species)']",4.0,2.8733738234366744,3.200586460122004,2.6139806471538507,2.431888047535247,,,87
88,U. olhanensis,female,adult,False,Concealing self beneath floating matter.,['Mussel'],6.0,28.58866443917417,28.222086112046874,23.12219613747072,20.60422055796829,,,88
89,U. olhanensis,female,adult,False,Collecting biofilm from sunken wood.,"['Coral Fragment', 'Polychaete Worm']",11.0,27.26927525759581,29.473172705079396,26.23336539094806,24.133124355501526,,,89
90,A farensis,female,juvenile,False,Grazing on mollusks among debris.,"['Coral Fragment', 'Small Fish', 'Sea Urchin']",8.0,6.001933862084532,6.30576620823551,5.875233564248663,5.582169264417823,,,90
91,U. olhanensis,female,pre_puberty,False,Performing dominance display by body lifting.,"['Shrimp', 'Sea Urchin']",9.0,8.805545695559173,7.538437214905188,6.691429604548978,5.908834474713394,,,91
92,A farensis,male,sub_adult,,Sheltering under broken shell piece.,"['Small Fish', 'Mussel', 'Sea Anemone', 'Hermit Crab']",8.0,33.75,32.36443740296725,23.13775855247162,550.4313382115437,,,92
93,u. olhanen.,female,sub_adult,True,Searching tidal pools for nutrients.,['Snail'],6.0,11.057397071795084,10.124852815796704,9.700058895147222,7.6543759673161516,,,93
94,U. olhanensis,female,pre_puberty,False,Traversing algae-slick rock surfaces.,"['Sea Urchin', 'Algae', 'Polychaete Worm', 'Shrimp']",8.0,4.654935952117906,5.939073393846551,5.592294142728535,5.26592958264432,,,94
95,U. olhanensis,male,pre_puberty,,Adopting threatening stance when approached.,"['Sea Anemone', 'Snail', 'Crab (Other Species)']",9.0,20.25,22.270496220222007,349.015309665222,16.56784528869083,,,95
96,A farensis,male,juvenile,,Inspecting remains of another crab.,"['Sea Sponge', 'Snail', 'Sea Star', 'Crab (Other Species)']",7.0,9.0,5.680932486782748,4.2273407987027625,23.467312820805926,,,96
97,A farensis,male,sub_adult,,Waving claw in signal to another crab.,"['Hermit Crab', 'Shrimp', 'Barnacle', 'Coral Fragment', 'Mussel']",7.0,17.5,17.096615586051758,12.643497314889544,227.25706811758184,,,97
98,A farensis,male,sub_adult,,Taking cover beneath seagrass leaves.,"['Mussel', 'Sea Urchin']",9.0,38.75,39.761938319298544,33.55909266967674,1087.6511666152937,,,98
99,u. olhanen.,male,sub_adult,,Taking cover beneath seagrass leaves.,"['Crab (Other Species)', 'Sea Urchin', 'Barnacle', 'Sea Sponge']",9.0,10.0,10.173270244363524,8.113149212820792,54.98372116179916,,,99
100,U. olhanensis,female,sub_adult,False,Color change during molting stress.,"['Mussel', 'Shrimp', 'Small Fish', 'Hermit Crab']",5.0,41.234800768130405,41.21376888063354,26.174536561957137,32.04847563849457,,,100
101,U. olhanensis,male,pre_puberty,,Searching tidal pools for nutrients.,"['Small Fish', 'Crab (Other Species)', 'Sea Urchin', 'Hermit Crab', 'Snail']",9.0,32.25,40.54401289807338,36.40898843756077,1289.788996487616,,,101
102,Ucides alvorensis,female,adult,False,Displaying territorial behavior against intruder.,"['Coral Fragment', 'Sea Star', 'Polychaete Worm']",11.0,39.14366531709449,43.30741663925921,37.184784251901235,37.926505383056075,,,102
103,u. olhanen.,male,adult,,Scaling steep rock faces near shore.,['Coral Fragment'],5.0,15.0,16.016820208320496,130.51083544793042,13.571379729894987,,,103
104,A farensis,male,sub_adult,,Advancing toward bait in water.,"['Coral Fragment', 'Algae']",7.0,45.0,49.97574482392875,1419.072987056152,38.096150116713474,,,104
105,A. Farensis,female,sub_adult,False,Creeping under the cover of seagrass.,['Barnacle'],9.0,17.97677196765328,17.789668970522705,15.338277713968875,13.102152402940293,,,105
106,u. olhanen.,male,sub_adult,,Protecting territory in confined space.,['Sea Anemone'],9.0,37.5,40.36933970950696,898.0377449528402,28.952042194285905,,,106
107,A farensis,female,pre_puberty,False,Approaching small fish with curiosity.,"['Barnacle', 'Polychaete Worm', 'Jellyfish', 'Crab (Other Species)']",13.0,31.186847114949742,32.74777384080705,20.949370531688494,28.952041032865075,,,107
108,A farensis,female,adult,False,Resting in shaded crevice along cliff.,"['Shrimp', 'Polychaete Worm']",6.0,16.017535360879066,13.437095895679867,10.011990890343435,10.284345678657443,,,108
109,A. Farensis,-,pre_puberty,,Emerging slowly after perceived threat.,"['Coral Fragment', 'Jellyfish', 'Mussel', 'Algae', 'Small Fish']",6.0,4.1356280867679205,4.700130389382534,3.9255438688820092,4.27186691930931,,,109
110,A farensis,male,sub_adult,True,Nibbling detritus off seabed patches.,"['Shrimp', 'Snail', 'Coral Fragment', 'Sea Sponge', 'Jellyfish']",8.0,13.75,12.59306620504715,10.133920822143182,90.73695581071344,,,110
111,U. olhanensis,female,sub_adult,False,Rapid clawing during feeding bouts.,['Mussel'],10.0,11.209249604439808,10.321711787897733,9.309590984708805,8.959097030486895,,,111
112,u. olhanen.,N/R,adult,,Brief social contact with fellow crabs.,['Sea Sponge'],8.0,40.600174984891865,41.36360052161993,32.20153926601854,44.31762385247426,,,112
113,U. olhanensis,male,adult,,Escaping from pursuing predator silhouette.,"['Polychaete Worm', 'Algae', 'Hermit Crab', 'Shrimp', 'Small Fish']",8.0,18.0,17.015524697005937,212.2911265059921,12.643428878754163,,,113
114,A farensis,female,pre_puberty,True,Scuttling swiftly over rocky terrain.,"['Shrimp', 'Coral Fragment']",10.0,11.43236064487636,8.791833761040428,7.820980335335611,7.443042458620474,,,114
115,Ucides alvorensis,male,juvenile,,Resting in shaded crevice along cliff.,"['Shrimp', 'Sea Anemone', 'Sea Star', 'Sea Sponge', 'Algae']",8.0,9.0,5.55946740260486,18.39983278711548,3.9490660716194856,,,115
116,u. olhanen.,female,adult,False,Scavenging at the edge of tidal pools.,"['Barnacle', 'Coral Fragment']",5.0,61.143751999018114,76.9710611069273,50.487265797383586,63.14651287595386,,,116
117,u. olhanen.,male,sub_adult,,Clambering up submerged tree trunks.,['Sea Star'],9.0,22.5,23.466810107258954,20.20100934355209,298.2670448394956,,,117
118,u. olhanen.,male,juvenile,,Searching tidal pools for nutrients.,"['Polychaete Worm', 'Jellyfish', 'Barnacle', 'Shrimp', 'Mussel']",8.0,12.0,13.74573766708273,128.52087449188377,10.097887322070783,,,118
119,u. olhanen.,male,adult,,"Stationary, blending into rocky backdrop.",['Shrimp'],9.0,39.0,40.32098215590926,31.558067675351978,1138.7240808193624,,,119
120,A. Farensis,female,adult,False,Nibbling detritus off seabed patches.,['Sea Urchin'],9.0,25.611559288780484,23.747707336272402,23.718902035792336,19.325246164246526,,,120
121,U. olhanensis,female,sub_adult,False,Group migration across shallow seabed.,['Coral Fragment'],6.0,16.387784966993056,17.30980068859231,11.252744656170172,15.147633499090423,,,121
122,U. olhanensis,female,adult,False,Foraging through tangled seagrass roots.,"['Small Fish', 'Hermit Crab', 'Sea Anemone']",8.0,12.54182318870287,13.310528768256079,9.386055316139673,11.187887151559199,,,122
123,U. olhanensis,male,pre_puberty,,Frequent pausing while exploring.,"['Coral Fragment', 'Algae', 'Snail']",5.0,15.75,17.764914940109332,214.20244652595719,15.182594026400624,,,123
124,U. olhanensis,male,adult,,Resting in shaded crevice along cliff.,"['Shrimp', 'Snail', 'Hermit Crab', 'Sea Urchin', 'Jellyfish']",9.0,19.5,17.768587277011896,15.828585748188297,185.35701619099896,,,124
125,U. olhanensis,female,adult,True,Picking algae carefully off rock faces.,"['Shrimp', 'Algae']",5.0,42.37959298481315,43.18478498199852,37.334155323166925,38.66156969996126,,,125
126,A. Farensis,female,adult,True,Side-stepping along sandy coastal floor.,['Algae'],5.0,72.70279286059494,68.88159182914849,52.873002938623394,52.59478592452387,,,126
127,A. Farensis,male,sub_adult,,Peering out cautiously from cover.,"['Mussel', 'Polychaete Worm', 'Sea Anemone', 'Snail', 'Crab (Other Species)']",7.0,6.25,7.304128803876386,37.49050792097252,6.106780471289159,,,127
128,A farensis,N/R,adult,,Rhythmic waving as social cue.,"['Crab (Other Species)', 'Snail']",11.0,9.0,9.749112766134713,24.23542700439673,7.945797460682229,,,128
129,u. olhanen.,male,pre_puberty,,Vibrating antennae in flowing current.,"['Hermit Crab', 'Shrimp']",8.0,12.75,11.514284045055744,78.15880246415313,8.330467179383858,,,129
130,Ucides alvorensis,male or female,sub_adult,True,Frequent pausing while exploring.,"['Hermit Crab', 'Jellyfish', 'Barnacle']",10.0,29.93524401161461,33.64393768195802,25.64534324860044,32.674568570783606,,,130
131,u. olhanen.,female,adult,True,"Burrowing into soft, sandy sediment.","['Polychaete Worm', 'Small Fish', 'Algae']",10.0,11.78324382050254,13.031739491024918,11.051286523145011,9.897847413021065,,,131
132,U. olhanensis,male,juvenile,,Sheltering under broken shell piece.,"['Crab (Other Species)', 'Small Fish']",8.0,22.5,28.34511427346422,492.32513631049693,21.210344784088413,,,132
133,U. olhanensis,male,pre_puberty,,Mating ritual involving antennae brushing.,"['Small Fish', 'Sea Anemone']",8.0,11.25,9.430559649771174,66.42136529190964,7.903124315039923,,,133
134,A farensis,male,adult,,Slowly navigating around seagrass beds.,"['Sea Urchin', 'Shrimp', 'Snail', 'Small Fish']",5.0,18.0,18.80349342405512,257.7417280731278,13.20476568669214,,,134
135,U. olhanensis,male,sub_adult,,Color change during molting stress.,"['Sea Urchin', 'Barnacle', 'Mussel', 'Snail']",8.0,42.5,37.11440896765381,26.76218739570625,862.606267176493,,,135
136,U. olhanensis,male,adult,,Taking cover beneath seagrass leaves.,"['Jellyfish', 'Small Fish', 'Coral Fragment', 'Shrimp', 'Crab (Other Species)']",12.0,67.5,71.43659515915452,62.54824814452145,2954.0271550341904,,,136
137,u. olhanen., ,adult,,Brief social contact with fellow crabs.,"['Snail', 'Sea Urchin', 'Shrimp', 'Polychaete Worm']",8.0,28.5,30.49025938411796,204.95071981119185,27.41635314812764,,,137
138,A farensis,female,adult,False,Sifting through sediment for scraps.,"['Hermit Crab', 'Snail', 'Sea Urchin', 'Mussel']",7.0,32.95840607154701,37.5088912438058,30.26912332870377,33.47995279137289,,,138
139,u. olhanen.,female,juvenile,False,Picking algae carefully off rock faces.,"['Small Fish', 'Crab (Other Species)', 'Polychaete Worm', 'Coral Fragment', 'Sea Sponge']",8.0,4.411668300809569,3.0342188138807495,1.8969566487601692,2.557489370279893,,,139
140,U. olhanensis,male,adult,True,Scuttling swiftly over rocky terrain.,['Sea Sponge'],7.0,48.0,45.38992547831403,33.9552770782599,1073.1733409828562,,,140
141,A farensis,female,sub_adult,False,Side-stepping along sandy coastal floor.,['Sea Sponge'],6.0,37.14922955158443,45.39256318480015,38.14851549497336,36.35447786774331,,,141
