,species,sex,stage,is_gravid,behaviour,associated_species,depth [m],cl [mm],cw [mm],lcl [mm],rcl [mm],latitude,longitude,id
12,A. Farensis,female,adult,False,Retreating swiftly from perceived danger.,"['Shrimp', 'Polychaete Worm', 'Crab (Other Species)', 'Barnacle', 'Sea Urchin']",12.0,12.08274251608465,14.097555200849024,10.79021258400255,12.202416206476853,,,12
13,A farensis,male,sub_adult,,"Burrowing into soft, sandy sediment.","['Snail', 'Algae', 'Sea Urchin']",9.0,30.0,30.35453968451599,23.27075331494198,509.55993430606463,,,13
14,u. olhanen.,female,sub_adult,True,Scaling steep rock faces near shore.,"['Algae', 'Sea Urchin', 'Hermit Crab']",7.0,8.572940935527685,7.489211224471229,7.116288594221277,5.877518637382581,,,14
15,A farensis,female,sub_adult,True,Feeding on decaying matter among rocks.,"['Sea Sponge', 'Snail', 'Crab (Other Species)', 'Jellyfish', 'Sea Star']",5.0,7.6673968812336195,5.9480022055067,5.830621113274017,5.310038727997061,,,15
16,Ucides alvorensis,male or female,pre_puberty,,Group migration across shallow seabed.,"['Sea Urchin', 'Polychaete Worm', 'Coral Fragment']",8.0,9.0,9.650112395970316,34.23743711307658,7.3744573088976235,,,16
17,A. Farensis,male,pre_puberty,,Sifting through sediment for scraps.,"['Sea Star', 'Sea Urchin', 'Jellyfish']",5.0,14.25,15.764375794766568,12.654096472292684,135.54793759103953,,,17
18,U. olhanensis,male,adult,,Filtering detritus from shallow bottom.,"['Sea Urchin', 'Jellyfish']",8.0,22.5,20.50423772518013,318.6005790168142,16.72957151143294,,,18
19,A farensis,male,adult,,Guarding eggs beneath body flap.,['Snail'],9.0,19.5,19.92763384864136,14.116091318306296,208.77401162154925,,,19
20,U. olhanensis,female,adult,False,Claw snapping in diver confrontation.,"['Sea Urchin', 'Jellyfish', 'Coral Fragment', 'Crab (Other Species)']",6.0,31.997722856539482,36.33524180227468,34.16227805171441,29.68453405477505,,,20
21,U. olhanensis,female,adult,True,Darting away in response to sudden shadow.,"['Sea Sponge', 'Algae', 'Sea Anemone', 'Shrimp']",7.0,14.613173301938328,15.049190942043113,11.25463495485834,10.773748308832035,,,21
22,A farensis,female,juvenile,False,Retreating swiftly from perceived danger.,"['Jellyfish', 'Sea Urchin']",8.0,3.298030160363144,3.3208466207020964,2.882884981244991,2.868715490869147,,,22
23,U. olhanensis,female,sub_adult,False,Feeding on small crustaceans in crevices.,['Algae'],8.0,14.765810821132968,16.039862644704517,11.745825060647741,14.073507563110612,,,23
24,u. olhanen.,female,adult,False,Darting away in response to sudden shadow.,"['Snail', 'Sea Star', 'Shrimp']",11.0,6.4477085119515865,7.09253233865805,6.844372722858438,6.3271621480779405,,,24
25,u. olhanen.,male or female,adult,,Guarding eggs beneath body flap.,"['Snail', 'Algae', 'Sea Urchin', 'Crab (Other Species)']",7.0,13.5,12.24177855023038,45.04768589217042,8.676106220891857,,,25
26,u. olhanen.,female,juvenile,False,Foraging through tangled seagrass roots.,"['Snail', 'Crab (Other Species)']",9.0,10.110994291825607,10.116743872812961,7.792810167112793,7.892913802983171,,,26
27,u. olhanen.,female,sub_adult,False,Lying still to avoid detection.,"['Sea Sponge', 'Snail', 'Sea Star']",8.0,14.164423368404833,14.405033469632595,11.375792196622731,11.406876711682877,,,27
28,u. olhanen.,female,adult,True,Harvesting food beneath floating debris.,"['Snail', 'Barnacle']",5.0,27.239565679610788,24.245022502409725,21.411435325130032,21.28022967857177,,,28
29,U. olhanensis,N/R,sub_adult,,Performing dominance display by body lifting.,"['Barnacle', 'Hermit Crab']",8.0,19.803533201491028,24.305367791029187,17.529159483166705,24.875454092718446,,,29
30,u. olhanen.,nan,sub_adult,True,Mating ritual involving antennae brushing.,"['Crab (Other Species)', 'Mussel']",7.0,19.34977458646391,23.318359529697315,18.611351871246274,23.349703293505424,,,30
31,A. Farensis,male,sub_adult,,Engaging in antennae-to-antennae contact.,['Hermit Crab'],8.0,30.0,29.51999918487609,677.1567892340248,24.448615054168584,,,31
32,A. Farensis,male,adult,,Lying still to avoid detection.,"['Shrimp', 'Sea Star', 'Mussel', 'Coral Fragment', 'Polychaete Worm']",7.0,16.5,16.60942740678446,214.33125147083175,12.003040823368929,,,32
33,U. olhanensis,female,sub_adult,False,Emerging slowly after perceived threat.,"['Shrimp', 'Snail', 'Crab (Other Species)', 'Small Fish', 'Sea Anemone']",6.0,5.851696653813914,6.948209590181679,4.598399867820219,5.248731566424957,,,33
34,A farensis,female,pre_puberty,False,Entering burrow after disturbance.,"['Small Fish', 'Coral Fragment', 'Algae']",10.0,15.115830668637994,20.259026504035585,17.516821931778043,16.958273465131352,,,34
35,A farensis,male,sub_adult,,Sheltering under broken shell piece.,"['Barnacle', 'Shrimp', 'Hermit Crab', 'Snail']",9.0,13.75,12.584253472430285,94.65538815482269,9.845448821087242,,,35
36,u. olhanen.,male,sub_adult,,Darting away in response to sudden shadow.,"['Mussel', 'Small Fish']",7.0,15.0,14.368467617286449,12.413676225053358,112.99840663336586,,,36
37,u. olhanen.,male,sub_adult,,Scuttling swiftly over rocky terrain.,"['Sea Star', 'Jellyfish']",7.0,10.0,9.098018465062529,48.74627881424783,6.4009933182267185,,,37
38,A. Farensis,female,adult,False,Scavenging at the edge of tidal pools.,['Coral Fragment'],9.0,14.700769289664633,19.20580619787393,12.958049105993178,14.111057109784728,,,38
39,A. Farensis,male,adult,,Escaping from pursuing predator silhouette.,"['Snail', 'Sea Anemone']",10.0,22.5,22.767241936755,18.92880594602722,360.9198049403487,,,39
40,A farensis,female,pre_puberty,False,Claw shaking post-contact gesture.,"['Crab (Other Species)', 'Polychaete Worm', 'Barnacle', 'Mussel']",8.0,5.416890927111093,4.829218144628664,3.082788230240228,3.5139336745302976,,,40
41,A. Farensis,female,sub_adult,False,Foraging through tangled seagrass roots.,"['Jellyfish', 'Hermit Crab']",7.0,18.30745149996473,21.086035178917534,13.83367458954679,18.18626307341284,,,41
42,A farensis,female,juvenile,False,Lying still to avoid detection.,"['Sea Star', 'Sea Sponge', 'Coral Fragment', 'Sea Urchin']",10.0,12.367464744525218,7.855077728588235,7.8500918258473815,6.128227428771674,,,42
43,U. olhanensis,female,adult,False,Collecting biofilm from sunken wood.,['Mussel'],10.0,10.552060813435489,8.950893276332048,7.677918444534485,7.683523962252704,,,43
44,u. olhanen.,male,adult,,Advancing toward bait in water.,['Sea Urchin'],7.0,15.0,15.079832643218772,11.052785829667512,173.5998292373219,,,44
45,U. olhanensis,female,sub_adult,True,Swiftly dashing across exposed sand.,"['Sea Star', 'Jellyfish', 'Small Fish']",8.0,16.309371127967367,21.01012575538806,18.916278074116764,15.789891157315468,,,45
46,u. olhanen.,male,adult,,Interaction with nearby hermit crab.,"['Snail', 'Shrimp']",7.0,33.0,31.939482276671406,28.734245427063833,729.0565289443498,,,46
47,u. olhanen.,female,pre_puberty,True,"Burrowing into soft, sandy sediment.","['Jellyfish', 'Mussel', 'Sea Urchin', 'Sea Sponge', 'Sea Anemone']",6.0,12.305918254755927,16.070565062171,10.591845505233744,13.87179817631516,,,47
48,A. Farensis,female,sub_adult,True,Collecting biofilm from sunken wood.,"['Barnacle', 'Sea Urchin', 'Algae', 'Jellyfish', 'Sea Star']",7.0,6.31916580192508,6.130767674869256,4.491297664177724,5.372473600425071,,,48
49,U. olhanensis,female,juvenile,True,Swiftly dashing across exposed sand.,"['Snail', 'Jellyfish']",6.0,7.838903245039952,10.434381700998506,6.592682282815436,8.311543005521479,,,49
50,A farensis,female,sub_adult,False,"Stationary, blending into rocky backdrop.","['Polychaete Worm', 'Jellyfish', 'Coral Fragment', 'Sea Sponge', 'Small Fish']",7.0,20.290279372584003,21.2071682499163,13.800695973492711,15.900555823887885,,,50
51,Ucides alvorensis, ,pre_puberty,,Reacting to sudden changes in temperature.,"['Algae', 'Polychaete Worm', 'Mussel', 'Small Fish']",11.0,7.835559818936324,7.44786415977609,6.266343407757948,7.410859494143868,,,51
52,u. olhanen.,female,pre_puberty,False,Sifting through sediment for scraps.,"['Algae', 'Hermit Crab', 'Sea Anemone']",9.0,4.01880594349494,4.846059323142901,3.0204794662602246,3.988565889355253,,,52
53,U. olhanensis,male,adult,,Nibbling detritus off seabed patches.,"['Sea Sponge', 'Snail']",8.0,18.0,17.964416484755667,15.453609985131676,241.01852443581518,,,53
54,u. olhanen.,female,adult,False,Protecting territory in confined space.,"['Sea Sponge', 'Hermit Crab']",11.0,23.477137884160484,28.412330894598856,26.624454012238925,23.95018691300779,,,54
55,U. olhanensis,male,pre_puberty,,Slowly navigating around seagrass beds.,"['Crab (Other Species)', 'Mussel', 'Coral Fragment', 'Shrimp', 'Sea Sponge']",11.0,12.0,13.352445049735215,9.46663124517701,104.97978969091113,,,55
56,A. Farensis,male,sub_adult,,Swimming briefly to avoid disturbance.,"['Sea Star', 'Jellyfish', 'Sea Sponge', 'Mussel', 'Coral Fragment']",7.0,15.0,16.83434865732152,14.823578346692404,156.93783689746996,,,56
57,u. olhanen.,female,pre_puberty,True,Resisting aggressive fish encounter.,"['Small Fish', 'Polychaete Worm', 'Snail']",9.0,17.834363153005242,20.85953800198981,16.02544211431787,15.979982531343069,,,57
58,u. olhanen.,female,juvenile,False,Guarding hole in substrate from intruders.,"['Sea Star', 'Barnacle', 'Jellyfish']",11.0,3.788782496905111,2.7813770058849587,2.1002168787024242,2.4479532267388144,,,58
59,u. olhanen.,female,sub_adult,False,Guarding eggs beneath body flap.,"['Coral Fragment', 'Sea Anemone', 'Mussel', 'Crab (Other Species)']",8.0,6.47109930493748,5.328424647965787,3.493359743106835,4.1155037988639025,,,59
60,A farensis,female,sub_adult,True,Engaging in struggle with seaweed entanglement.,"['Polychaete Worm', 'Sea Anemone', 'Mussel']",10.0,28.1653893921542,34.568158884245776,23.959019382619413,25.945515886510908,,,60
61,U. olhanensis,male,sub_adult,,"Burrowing into soft, sandy sediment.","['Algae', 'Mussel', 'Sea Urchin', 'Hermit Crab', 'Sea Sponge']",11.0,25.0,24.454283819348998,18.497769971689625,429.74669584913295,,,61
62,A. Farensis,male,juvenile,,Foraging through tangled seagrass roots.,"['Sea Anemone', 'Barnacle', 'Polychaete Worm']",6.0,3.0,2.8450202096538106,4.394796734463067,2.2109769262065204,,,62
63,A. Farensis,male,pre_puberty,,Darting away in response to sudden shadow.,['Barnacle'],8.0,15.0,11.520595001695304,8.75818661751729,67.26180398744273,,,63
64,U. olhanensis,female,pre_puberty,True,Entering burrow after disturbance.,"['Algae', 'Barnacle', 'Polychaete Worm', 'Sea Anemone']",9.0,21.410363314267798,17.65022601833771,11.40087962843224,15.104192059696825,,,64
65,A farensis,male,adult,,Camouflaging with nearby mud.,"['Snail', 'Small Fish']",7.0,45.0,45.14980589908607,1075.0044823582612,39.15828924305073,,,65
66,U. olhanensis,female,juvenile,False,Retreating quickly into hidden burrow.,['Jellyfish'],10.0,12.997674619691082,13.034808189077905,9.565646646159454,10.999628336096329,,,66
67,A farensis,female,adult,False,Claw shaking post-contact gesture.,"['Crab (Other Species)', 'Hermit Crab', 'Snail']",8.0,26.03131894188889,29.263678002275974,24.351065276832866,24.286472882278076,,,67
68,A. Farensis,female,adult,False,Performing dominance display by body lifting.,"['Crab (Other Species)', 'Snail', 'Hermit Crab']",7.0,7.278817279172406,6.785885567096763,6.563148083352489,5.960737079227275,,,68
69,U. olhanensis,female,pre_puberty,False,Foraging through tangled seagrass roots.,"['Small Fish', 'Polychaete Worm', 'Sea Urchin']",7.0,24.6451578799166,32.30902000570439,23.33084012186357,25.147019800054665,,,69
70,A farensis,female,adult,True,Sheltering under broken shell piece.,"['Snail', 'Crab (Other Species)', 'Shrimp', 'Coral Fragment']",5.0,34.587374506160685,31.868048769460177,29.269760427146934,28.187532379317577,,,70
71,A farensis,female,sub_adult,False,Sifting through sediment for scraps.,"['Snail', 'Crab (Other Species)', 'Barnacle']",8.0,12.413199190564297,14.929044494578234,13.786472324636783,11.797107634213736,,,71
72,A farensis,female,sub_adult,False,Picking algae carefully off rock faces.,['Sea Sponge'],7.0,16.752264080013756,19.60560644611613,17.16771925152525,14.191804089500694,,,72
73,U. olhanensis,male,sub_adult,,Creeping under the cover of seagrass.,"['Crab (Other Species)', 'Polychaete Worm', 'Sea Urchin', 'Small Fish', 'Coral Fragment']",7.0,10.0,8.697285863391066,6.609998910375924,40.772699153735424,,,73
74,U. olhanensis,male,juvenile,,Sifting through sediment for scraps.,"['Small Fish', 'Snail']",6.0,13.5,13.82560465417011,11.586338352014433,145.90185820833747,,,74
75,A. Farensis,male,adult,,Retreating quickly into hidden burrow.,"['Sea Sponge', 'Sea Star']",10.0,15.0,15.144468945746386,10.923214582684034,178.50806242351436,,,75
76,u. olhanen.,male,sub_adult,,Grazing on mollusks among debris.,"['Sea Anemone', 'Sea Star', 'Coral Fragment']",10.0,16.25,17.955071102476776,15.097467244079597,229.12512617484887,,,76
77,A farensis,female,juvenile,False,Adopting threatening stance when approached.,"['Small Fish', 'Crab (Other Species)', 'Coral Fragment']",7.0,11.923250180132356,10.922172047976899,8.351064372318119,9.311217014315861,,,77
78,U. olhanensis,male,adult,,Camouflaging with nearby mud.,"['Sea Anemone', 'Mussel', 'Algae']",12.0,21.0,21.058679091168617,248.71700331039764,15.766577281208498,,,78
79,u. olhanen.,male,adult,,Peering out cautiously from cover.,"['Shrimp', 'Algae', 'Sea Anemone']",9.0,9.0,9.557653399152926,46.56954870191624,7.46826005317061,,,79
80,A. Farensis,male,juvenile,True,Searching tidal pools for nutrients.,['Hermit Crab'],6.0,2.5,3.131871813839001,2.574628662046892,5.597070504292396,,,80
81,A. Farensis,male,sub_adult,,Side-stepping along sandy coastal floor.,"['Mussel', 'Coral Fragment']",10.0,10.0,9.681939677963888,7.305819982183098,60.15675442349943,,,81
82,U. olhanensis,male,adult,,Swiftly dashing across exposed sand.,"['Snail', 'Hermit Crab', 'Shrimp']",7.0,19.5,19.037750764967086,191.6808660915627,13.983764337611333,,,82
83,U. olhanensis,female,juvenile,False,Approaching small fish with curiosity.,"['Mussel', 'Snail', 'Coral Fragment']",9.0,9.505987178814308,6.9009596569115015,5.049819219162552,4.896613968968609,,,83
84,A. Farensis,male,adult,,Sheltering under broken shell piece.,"['Sea Star', 'Polychaete Worm', 'Sea Urchin']",14.0,7.5,7.064604527759653,5.545889559772669,34.02372441240576,,,84
85,u. olhanen.,female,juvenile,True,Retreating swiftly from perceived danger.,"['Small Fish', 'Sea Anemone', 'Coral Fragment']",8.0,4.148207818120926,5.086169719265432,4.2509833585323875,4.405984491629124,,,85
86,Ucides alvorensis,nan,juvenile,,Picking algae carefully off rock faces.,"['Crab (Other Species)', 'Shrimp', 'Sea Star', 'Polychaete Worm', 'Small Fish']",6.0,5.591245695090343,4.321675518628015,3.2966272954572657,4.522886628769715,,,86
87,u. olhanen.,female,juvenile,False,Consuming algae scraped from barnacles.,"['Sea Star', 'Sea Anemone', 'Barnacle']",9.0,5.2633838787425775,3.6860856420671095,3.43949845939877,2.6638696240152604,,,87
88,A. Farensis,male,adult,,Staying half-submerged in loose sand.,"['Barnacle', 'Sea Star', 'Sea Sponge']",6.0,16.5,17.263794584651663,165.12536547574368,14.634380369796148,,,88
89,U. olhanensis,male,adult,,Displaying territorial behavior against intruder.,"['Small Fish', 'Crab (Other Species)', 'Sea Anemone']",6.0,28.5,31.049729757090414,22.34517425039191,766.8234758934652,,,89
90,A farensis,female,sub_adult,True,Engaging in struggle with seaweed entanglement.,['Sea Star'],9.0,12.450090730749755,15.988587672051834,11.526662593338918,11.613382332215803,,,90
91,u. olhanen.,female,pre_puberty,False,Harvesting food beneath floating debris.,['Sea Star'],6.0,5.216798737631369,5.704276120327475,4.551657634887614,4.026580658212189,,,91
92,u. olhanen.,male,juvenile,,Resting in shaded crevice along cliff.,"['Snail', 'Shrimp', 'Sea Anemone']",8.0,9.0,10.864692518654937,8.093029849012659,60.14999975804751,,,92
93,Ucides alvorensis,male or female,juvenile,,Approaching small fish with curiosity.,"['Sea Star', 'Sea Sponge', 'Algae', 'Snail', 'Shrimp']",8.0,12.0,7.396098240495094,18.15352678967273,6.632481108423316,,,93
94,u. olhanen.,male,sub_adult,,Lying still to avoid detection.,"['Sea Sponge', 'Sea Urchin', 'Crab (Other Species)', 'Hermit Crab']",6.0,12.5,13.954832079500346,151.3993726296112,12.407230348312197,,,94
95,A. Farensis,female,adult,True,Brief social contact with fellow crabs.,"['Sea Anemone', 'Barnacle', 'Polychaete Worm']",7.0,28.659561357764094,31.48592026059131,20.28697174782823,25.143058695119215,,,95
96,u. olhanen.,male,sub_adult,,Escaping from pursuing predator silhouette.,"['Shrimp', 'Coral Fragment', 'Sea Star']",5.0,37.5,44.07232226407031,36.298206053333466,1309.270060394263,,,96
97,A. Farensis,male or female,sub_adult,,Protecting territory in confined space.,"['Coral Fragment', 'Jellyfish']",8.0,8.77085192321157,7.287463998227358,5.679592779671604,7.5925820585409385,,,97
98,U. olhanensis,male,sub_adult,,Reacting to sudden changes in temperature.,"['Sea Anemone', 'Sea Star', 'Coral Fragment']",7.0,12.5,-999.0,8.264453960912318,85.18708585764657,,,98
99,Ucides alvorensis,female,juvenile,True,Harvesting food beneath floating debris.,"['Jellyfish', 'Algae', 'Sea Anemone', 'Sea Urchin', 'Sea Sponge']",10.0,3.248098914666203,4.439943094971869,2.848740571086116,3.7266313334744146,,,99
100,A farensis,male,adult,True,Adopting threatening stance when approached.,"['Jellyfish', 'Sea Urchin']",7.0,30.0,28.549395183541975,490.6439879124977,25.139406164633645,,,100
101,u. olhanen.,male,sub_adult,,Performing dominance display by body lifting.,"['Sea Star', 'Jellyfish', 'Crab (Other Species)', 'Coral Fragment', 'Hermit Crab']",12.0,13.75,15.600004123769649,11.930372108460595,149.2472266107193,,,101
102,A. Farensis,male,juvenile,,Mating ritual involving antennae brushing.,['Sea Urchin'],8.0,3.0,3.0233692916540087,5.848754139129974,2.3822182330130497,,,102
103,u. olhanen.,female,sub_adult,False,Sheltering under broken shell piece.,"['Algae', 'Hermit Crab']",8.0,3.58159076593541,4.067174049991839,3.9542536342470402,3.3571517906405695,,,103
104,A farensis,female,adult,True,Lying still to avoid detection.,"['Shrimp', 'Small Fish', 'Jellyfish', 'Polychaete Worm', 'Snail']",11.0,6.2474527838590985,6.513092417154547,4.8427532378793225,5.543001153209397,,,104
105,U. olhanensis,male,adult,,Guarding hole in substrate from intruders.,"['Small Fish', 'Sea Anemone', 'Jellyfish']",7.0,12.0,11.195922058945074,96.01391474051604,9.029513496216568,,,105
106,u. olhanen.,female,adult,False,Scaling steep rock faces near shore.,"['Sea Star', 'Coral Fragment', 'Shrimp']",11.0,19.168589946452542,18.139855893086708,14.448971200058507,13.539462287461276,,,106
107,A. Farensis,male,adult,,Escaping from pursuing predator silhouette.,"['Sea Star', 'Algae', 'Mussel']",12.0,18.0,19.269302250308936,16.500822640963342,294.50805234674584,,,107
108,A farensis,female,juvenile,True,Retreating swiftly from perceived danger.,"['Shrimp', 'Sea Sponge', 'Barnacle']",5.0,7.8423925145704505,4.796238206502222,3.548885846755925,3.5955875111142315,,,108
109,U. olhanensis,male,sub_adult,,Group migration across shallow seabed.,"['Sea Anemone', 'Sea Urchin', 'Shrimp', 'Jellyfish']",11.0,35.0,39.94621318825326,34.2892041509939,1234.6030982116579,,,109
110,A farensis,male,pre_puberty,True,Camouflaging with nearby mud.,"['Mussel', 'Sea Anemone', 'Hermit Crab', 'Crab (Other Species)']",6.0,16.5,20.103982153558867,17.42587628826255,267.9490388924839,,,110
111,u. olhanen.,male,pre_puberty,,Progressing cautiously through new area.,"['Sea Anemone', 'Barnacle', 'Sea Star', 'Algae']",7.0,25.5,19.010995211985996,288.4442438968118,13.381487083296992,,,111
112,u. olhanen.,N/R,sub_adult,,Collecting biofilm from sunken wood.,"['Barnacle', 'Sea Urchin', 'Jellyfish']",6.0,33.75,32.04174349791982,296.11137952941607,24.060417424517738,,,112
113,u. olhanen.,female,adult,False,Sifting through sediment for scraps.,"['Coral Fragment', 'Sea Star', 'Barnacle', 'Mussel', 'Snail']",10.0,18.292135831366952,19.57469867476544,13.626185218765071,15.675560987539791,,,113
114,A. Farensis,male,adult,,Advancing toward bait in water.,"['Sea Urchin', 'Crab (Other Species)']",11.0,16.5,16.275612942819926,170.08266707707466,13.776803786800468,,,114
115,U. olhanensis,male,sub_adult,,Grazing on mollusks among debris.,"['Sea Urchin', 'Polychaete Worm', 'Snail', 'Hermit Crab']",10.0,32.5,38.645091132962754,30.322356148763653,793.6496367904165,,,115
116,A. Farensis,female,adult,False,Rhythmic waving as social cue.,"['Sea Urchin', 'Barnacle', 'Snail', 'Small Fish']",9.0,16.27236421116986,-999.0,15.046124201251589,13.708876389829795,,,116
117,u. olhanen.,female,pre_puberty,False,Harvesting food beneath floating debris.,"['Jellyfish', 'Algae']",6.0,3.7456881479693713,3.92150757379488,3.229775906144448,2.8118481625898157,,,117
118,u. olhanen.,male,sub_adult,,Interaction with nearby hermit crab.,"['Sea Star', 'Crab (Other Species)', 'Mussel', 'Barnacle', 'Sea Anemone']",12.0,42.5,34.57533692615869,27.77155387730783,814.282137925252,,,118
119,u. olhanen.,female,juvenile,True,Peering out cautiously from cover.,"['Snail', 'Jellyfish', 'Polychaete Worm', 'Crab (Other Species)', 'Sea Urchin']",8.0,12.568115800084838,10.906298872271053,8.233888751969221,9.344329796816414,,,119
120,U. olhanensis,male,adult,True,Inspecting remains of another crab.,"['Polychaete Worm', 'Coral Fragment']",12.0,13.5,12.397894192039233,11.011479489600715,122.52050663525296,,,120
121,U. olhanensis,male,adult,,Engaging in antennae-to-antennae contact.,"['Polychaete Worm', 'Sea Sponge', 'Hermit Crab']",6.0,27.0,24.817130468979,374.0460562163919,17.393475330201554,,,121
122,U. olhanensis,male,sub_adult,,Swiftly dashing across exposed sand.,"['Sea Star', 'Snail']",12.0,13.75,12.48185593628084,92.44660172972398,10.802036484338958,,,122
123,A. Farensis,female,juvenile,False,Claw snapping in aggressive encounter.,"['Barnacle', 'Hermit Crab', 'Sea Urchin', 'Mussel', 'Coral Fragment']",11.0,5.067716749054022,5.954694851585624,4.493548294092744,4.464913970697784,,,123
124,A farensis,female,pre_puberty,True,Slowly navigating around seagrass beds.,"['Algae', 'Coral Fragment', 'Sea Sponge']",4.0,9.030125765252256,9.000445399856835,5.4064051109078894,6.734952658053072,,,124
125,U. olhanensis,female,sub_adult,False,Nibbling detritus off seabed patches.,"['Barnacle', 'Sea Star']",10.0,26.933492274720233,29.927235461005264,22.289765321946735,22.348585427327833,,,125
126,A. Farensis,male,pre_puberty,,Engaging in struggle with seaweed entanglement.,"['Snail', 'Sea Sponge', 'Jellyfish', 'Barnacle']",7.0,25.5,18.95162489636742,14.427026428147592,272.43214726690735,,,126
127,A farensis,-,juvenile,,Searching tidal pools for nutrients.,"['Mussel', 'Sea Sponge', 'Crab (Other Species)', 'Polychaete Worm']",8.0,5.0,5.522215959904759,10.993920969780694,4.71839399286108,,,127
128,U. olhanensis,female,pre_puberty,False,Peering out cautiously from cover.,"['Hermit Crab', 'Mussel', 'Coral Fragment', 'Sea Star']",11.0,8.96962431892168,12.018456668351082,8.464583579482452,10.554439508888889,,,128
129,U. olhanensis,male,adult,,Picking algae carefully off rock faces.,"['Coral Fragment', 'Sea Star', 'Algae', 'Crab (Other Species)']",9.0,10.5,10.084260695205227,8.6258604137772,68.48352608255463,,,129
130,U. olhanensis,male,sub_adult,True,Gradual movement in cold conditions.,"['Barnacle', 'Polychaete Worm', 'Mussel', 'Sea Sponge']",9.0,22.5,25.57022533110691,464.14641543340724,21.99986356905684,,,130
131,A farensis,female,pre_puberty,False,Emerging slowly after perceived threat.,"['Small Fish', 'Barnacle', 'Jellyfish']",5.0,4.497693324344111,4.438484309183413,3.2969550756172974,3.7578154405565427,,,131
132,Ucides alvorensis,nan,adult,,Engaging in struggle with seaweed entanglement.,"['Sea Star', 'Sea Urchin', 'Polychaete Worm', 'Crab (Other Species)']",11.0,39.00664383397761,33.761630787623865,28.896489851446344,32.85366148727373,,,132
133,A farensis,female,sub_adult,False,Vibrating antennae in flowing current.,"['Barnacle', 'Hermit Crab', 'Crab (Other Species)', 'Coral Fragment']",6.0,8.84229929696262,9.640684678319241,6.557355108542659,6.832399613129519,,,133
134,U. olhanensis,male,adult,,Lying still to avoid detection.,"['Jellyfish', 'Shrimp', 'Small Fish', 'Algae']",9.0,51.0,53.93684469561265,48.397994391933054,1650.4787525791353,,,134
135,A. Farensis,male,adult,,Brief social contact with fellow crabs.,"['Mussel', 'Crab (Other Species)', 'Sea Sponge']",7.0,30.0,32.9967797265475,802.1741512061482,23.727530033838967,,,135
136,U. olhanensis,female,pre_puberty,True,Emerging slowly after perceived threat.,['Coral Fragment'],8.0,6.381890566833859,7.187618471917599,6.802145965493812,6.457991830535857,,,136
137,u. olhanen.,N/R,adult,,Scaling steep rock faces near shore.,"['Polychaete Worm', 'Sea Urchin', 'Small Fish']",8.0,37.5,40.895801606741344,330.3801402417614,36.098851690527546,,,137
