species,sex,stage,species_name,is_gravid?,behavior,associated_species,depth [m],cl [cm],cw [cm],lcl [cm],rcl [cm],fw [cm],date,latitude,longitude,id
,female,pre_puberty,A farensis,False,Resting in shaded rock crevice.,['Coral Fragment'],8.0,2.2336784732781907,2.7321298993849856,3.4824880821759048,2.440409233480782,1.7272727272727273,2022-11-28,,,10
,female,sub_adult,U. olhanensis,False,Resting in shaded rock crevice.,"['Algae', 'Polychaete Worm', 'Crab (Other Species)']",8.0,2.3657755184638036,2.49048656305113,3.046175050807952,2.528924660458873,1.9090909090909092,2022-11-28,,,11
,male,adult,A farensis,,Guarding a small hole in sediment.,['Algae'],2.0,6.818181818181818,7.347162134045887,9.756633596009012,7.015624445877652,1.7272727272727273,2022-11-28,,,12
,male,juvenile,U. olhanensis,,Rapid crossing of open sand.,"['Sea Star', 'Hermit Crab']",8.0,2.590909090909091,2.857609601087359,4.100499905756043,2.8476377697830335,1.7272727272727273,2022-11-28,,,13
,male,adult,Ucides alvorensis,,Feeding on small crustaceans.,['Small Fish'],8.0,9.136363636363637,9.682780983550076,14.518801166102708,9.621603767535001,1.9090909090909092,2022-11-28,,,14
,male,adult,U. olhanensis,,Slow movement near seagrass patches.,"['Algae', 'Hermit Crab']",3.0,5.045454545454546,4.655459982399618,6.019923180281862,5.361825812153534,1.6363636363636365,2022-11-28,,,15
,female,sub_adult,U. olhanensis,False,Defensive posture when approached.,['Jellyfish'],6.0,2.8550441559401194,3.067142389785595,4.493335648556645,2.939641606641439,1.9090909090909092,2022-11-28,,,16
,male or female,adult,A. Farensis,,Resting under shell fragment.,"['Small Fish', 'Shrimp', 'Sea Anemone', 'Sea Urchin', 'Sea Sponge']",8.0,6.2727272727272725,6.052120437131753,8.531482884853457,6.85759693426056,1.9090909090909092,2022-11-28,,,17
,male,sub_adult,u. olhanen.,,Cleaning claws with rubbing motion.,"['Algae', 'Snail', 'Sea Sponge', 'Shrimp']",8.0,1.4772727272727273,1.418298450015527,2.066558756361968,1.5808326615942896,1.9090909090909092,2022-11-28,,,18
,female,adult,u. olhanen.,False,Moving sideways along sandy bottom.,"['Mussel', 'Polychaete Worm']",4.0,4.286330940678394,5.18662616509637,6.767727066969472,4.3707216048263025,1.9090909090909092,2022-11-28,,,19
,female,sub_adult,U. olhanensis,False,Escaping predator silhouette overhead.,"['Sea Urchin', 'Sea Anemone', 'Sea Sponge', 'Snail', 'Barnacle']",5.0,2.8428510108292766,2.3292572392358495,3.239515730642564,2.8594301731126204,1.7272727272727273,2022-11-28,,,20
,female,adult,u. olhanen.,False,Social contact with other crabs.,"['Jellyfish', 'Hermit Crab', 'Sea Star', 'Algae', 'Snail']",6.0,4.5667669969380285,5.154220236886517,7.1565817779973315,4.663397030556444,1.7272727272727273,2022-11-28,,,21
,N/R,juvenile,A. Farensis,,Guarding eggs under abdominal flap.,"['Polychaete Worm', 'Sea Sponge']",10.0,1.2727272727272727,1.3155649717464648,1.8348927473754635,1.357926411847606,2.0,2022-11-28,,,22
,male,adult,u. olhanen.,,Rapid crossing of open sand.,"['Polychaete Worm', 'Mussel']",7.0,3.0,3.023790303385795,3.9289697022152126,3.1278473897900296,1.8181818181818181,2022-11-28,,,23
,female,adult,u. olhanen.,True,Hiding in sandy burrow.,"['Hermit Crab', 'Coral Fragment', 'Sea Anemone', 'Snail', 'Barnacle']",2.0,6.407729049992298,6.804296714429778,9.129751787642574,6.745881621371653,1.8181818181818181,2022-11-28,,,24
,male,adult,A farensis,,Pausing frequently during exploration.,['Mussel'],4.0,4.636363636363637,4.313758326715815,5.840990379007199,4.6437291990527605,1.9090909090909092,2022-11-28,,,25
,female,adult,U. olhanensis,False,Feeding on small mollusks.,['Algae'],2.0,7.88327015102191,8.35830927216002,11.335804690617923,8.279370094925513,1.7272727272727273,2022-11-28,,,26
,male,sub_adult,U. olhanensis,,Hiding beneath rocks.,"['Snail', 'Sea Star']",7.0,1.1363636363636365,1.219389292588213,1.6563920789882858,1.189126046127523,1.8181818181818181,2022-11-28,,,27
,female,sub_adult,A farensis,False,Waving claws rhythmically.,['Sea Urchin'],8.0,5.130579180071191,5.236637825277952,7.236382725682443,5.603375847001467,1.8181818181818181,2022-11-28,,,28
,female,sub_adult,A. Farensis,False,Pausing frequently during exploration.,"['Snail', 'Crab (Other Species)']",7.0,2.550247833651697,2.681625222115363,3.9434143374239707,2.7789449173238823,2.0,2022-11-28,,,29
,male,adult,A farensis,True,Resting under shell fragment.,['Sea Urchin'],8.0,4.2272727272727275,4.263081006539243,6.3088269292534385,4.257608585533233,1.9090909090909092,2022-11-28,,,30
,male,adult,u. olhanen.,,Hiding under seagrass blades.,"['Coral Fragment', 'Polychaete Worm', 'Small Fish', 'Hermit Crab', 'Snail']",7.0,1.7727272727272727,1.595606320936344,1.9960507290854401,1.8715043674004135,1.9090909090909092,2022-11-28,,,31
,female,juvenile,A farensis,False,Retreating quickly from shadow.,"['Snail', 'Mussel']",4.0,1.4275728312722287,1.975715290826457,2.721740017846295,1.5280276246422766,2.0,2022-11-28,,,32
,female,pre_puberty,U. olhanensis,False,Escaping from aggressive fish.,"['Snail', 'Coral Fragment', 'Algae']",7.0,3.0458971575203706,2.7985525304074845,3.4705136450694525,3.1025896120435363,2.0,2022-11-28,,,33
,female,juvenile,Ucides alvorensis,False,Moving sideways along sandy bottom.,"['Shrimp', 'Sea Anemone', 'Coral Fragment', 'Algae']",9.0,1.0001722660604555,0.7185503117247403,1.0282354953311892,1.0288174188321502,1.9090909090909092,2022-11-28,,,34
,female,sub_adult,u. olhanen.,False,Interacting with small fish nearby.,"['Sea Star', 'Jellyfish', 'Sea Sponge']",4.0,3.7724917507423075,4.2401602524817115,6.161388973062032,3.8084553285964016,1.7272727272727273,2022-11-28,,,35
,male,adult,A. Farensis,,Dragging shell fragment backward.,"['Mussel', 'Hermit Crab']",7.0,4.636363636363637,4.487416472404006,5.55248743234332,4.788049950605033,1.7272727272727273,2022-11-28,,,36
,female,juvenile,Ucides alvorensis,False,Inspecting discarded crab shell.,"['Crab (Other Species)', 'Algae', 'Sea Anemone']",4.0,1.092892378337682,1.018929098894724,1.3836037460093684,1.1378327226068812,1.8181818181818181,2022-11-28,,,37
,female,pre_puberty,Ucides alvorensis,False,Claw snapping in competition.,"['Shrimp', 'Algae', 'Coral Fragment', 'Sea Anemone', 'Jellyfish']",10.0,1.240295621809238,1.1778138301694208,1.6002408007627706,1.2469939338721587,1.9090909090909092,2022-11-28,,,38
,male,sub_adult,A farensis,,Crab moving quickly across rocks.,"['Jellyfish', 'Shrimp', 'Sea Anemone', 'Snail']",4.0,3.2954545454545454,3.6537493310986693,4.430774030278157,3.4018758549183916,1.9090909090909092,2022-11-28,,,39
,female,juvenile,u. olhanen.,False,Feeding on algae scraped from rocks.,"['Shrimp', 'Algae']",5.0,1.4175545968859227,1.0094379505854578,1.238537681653195,1.5354361234253227,1.9090909090909092,2022-11-28,,,40
,male,pre_puberty,A. Farensis,,Defensive posture when approached.,['Coral Fragment'],7.0,1.7727272727272727,2.2113564326893167,3.2007249178782704,1.8277078087196685,2.0,2022-11-28,,,41
,female,sub_adult,u. olhanen.,False,Guarding eggs under abdominal flap.,['Barnacle'],9.0,4.055964188804783,4.01387315385633,5.212763752390045,4.446363739273116,1.7272727272727273,2022-11-28,,,42
,male,juvenile,A farensis,,Territorial display against intruder.,"['Small Fish', 'Barnacle', 'Jellyfish', 'Sea Sponge']",8.0,0.45454545454545453,0.5853867663333339,0.8244221705509194,0.4999891923172125,2.090909090909091,2022-11-28,,,43
,female,pre_puberty,Ucides alvorensis,False,Climbing algae-covered rocks.,"['Algae', 'Polychaete Worm', 'Mussel']",6.0,2.8044382499548344,2.4919856904141096,3.076381888242594,2.8768719275205554,1.7272727272727273,2022-11-28,,,44
,male,sub_adult,A farensis,,Moving in groups.,"['Crab (Other Species)', 'Sea Urchin', 'Barnacle']",3.0,3.977272727272727,4.6418695311569635,5.875812332960485,4.250636481660953,1.9090909090909092,2022-11-28,,,45
,male,pre_puberty,u. olhanen.,,Searching for mates at twilight.,"['Polychaete Worm', 'Small Fish', 'Shrimp', 'Algae', 'Jellyfish']",12.0,2.4545454545454546,2.6367744591346813,3.6237183992406914,2.638941028930771,1.8181818181818181,2022-11-28,,,46
,female,adult,u. olhanen.,False,Moving toward warmer water pockets.,"['Sea Sponge', 'Coral Fragment']",6.0,4.435240682008911,5.1592818805834675,7.31273664182561,4.765717211930658,1.7272727272727273,2022-11-28,,,47
,male,pre_puberty,U. olhanensis,,Climbing onto submerged logs.,"['Jellyfish', 'Snail']",8.0,1.3636363636363635,1.6567908703846117,2.1446913923787254,1.3995090311529246,2.0,2022-11-28,,,48
,male,pre_puberty,A farensis,,Rapid claw movement while feeding.,['Shrimp'],6.0,2.8636363636363638,2.0071918196528133,2.8192085589482803,3.003340320494775,1.8181818181818181,2022-11-28,,,49
,male,pre_puberty,U. olhanensis,True,Climbing onto submerged logs.,"['Sea Urchin', 'Sea Star', 'Hermit Crab', 'Shrimp']",8.0,1.6363636363636365,1.408877608786752,1.7383541090714878,1.6516425984362875,1.6363636363636365,2022-11-28,,,50
,female,adult,U. olhanensis,False,Moving in groups.,"['Mussel', 'Snail']",7.0,4.37960382100099,4.737633095846551,6.779165372943655,4.644352003701472,1.6363636363636365,2022-11-28,,,51
,female,pre_puberty,U. olhanensis,True,Resting in shaded rock crevice.,"['Sea Anemone', 'Jellyfish']",6.0,1.3135987395383173,1.7211826070856093,2.382906761098515,1.3241078285247891,1.8181818181818181,2022-11-28,,,52
,female,pre_puberty,U. olhanensis,False,Rapid claw movement while feeding.,"['Algae', 'Snail', 'Mussel', 'Shrimp', 'Hermit Crab']",8.0,1.4986292285277119,1.7958864437376043,2.551118728784089,1.5988127573923343,1.9090909090909092,2022-11-28,,,53
,female,juvenile,Ucides alvorensis,False,Searching for mates at twilight.,['Mussel'],8.0,1.0075149850868335,1.3681470730888876,1.7205528361949034,1.0801436202866945,1.7272727272727273,2022-11-28,,,54
,female,pre_puberty,A. Farensis,False,Feeding on small mollusks.,"['Coral Fragment', 'Hermit Crab', 'Sea Anemone']",8.0,1.9422642761304736,2.087214922738649,2.6982009569552035,1.9493772252581016,2.090909090909091,2022-11-28,,,55
,male,pre_puberty,u. olhanen.,,Climbing vertical rock face.,"['Shrimp', 'Sea Urchin', 'Jellyfish']",7.0,2.659090909090909,3.123545233884627,4.045321882004892,2.7996566193030863,1.8181818181818181,2022-11-28,,,56
,-,adult,A. Farensis,,Picking algae from rock surface.,['Snail'],4.0,5.318181818181818,5.191070415449657,7.167285453189937,5.692431192843663,1.9090909090909092,2022-11-28,,,57
,N/R,adult,A farensis,,Rapid crossing of open sand.,"['Small Fish', 'Shrimp']",6.0,7.5,8.129307283322818,11.329653631742003,7.643010075771884,1.7272727272727273,2022-11-28,,,58
,female,juvenile,Ucides alvorensis,False,Moving in groups.,"['Sea Star', 'Shrimp']",6.0,0.7468585267971278,0.5246685988505777,0.6866642392171866,0.758034491539167,2.0,2022-11-28,,,59
,-,sub_adult,Ucides alvorensis,True,Resting under shell fragment.,"['Sea Urchin', 'Coral Fragment']",6.0,4.318181818181818,4.302791754926013,5.516313585104358,4.558583541105425,1.6363636363636365,2022-11-28,,,60
,male,sub_adult,u. olhanen.,,Half buried in sand.,['Hermit Crab'],4.0,3.8636363636363638,3.535486406089551,5.0162775505689945,4.044307589307975,1.8181818181818181,2022-11-28,,,61
,male,juvenile,Ucides alvorensis,,Sideways walking along bay edge.,"['Sea Urchin', 'Shrimp', 'Sea Anemone']",3.0,1.9090909090909092,2.2959785072215175,3.052094419437536,1.924961869784981,1.7272727272727273,2022-11-28,,,62
,male,sub_adult,u. olhanen.,,Exchanging antenna taps.,"['Coral Fragment', 'Sea Urchin', 'Sea Anemone', 'Algae', 'Small Fish']",7.0,3.1818181818181817,3.315364080331788,4.331431417955691,3.3841872594775397,1.9090909090909092,2022-11-28,,,63
,female,pre_puberty,u. olhanen.,False,Climbing onto submerged logs.,"['Mussel', 'Algae', 'Coral Fragment']",4.0,1.4293028217274335,1.2138255458219775,1.7552700944956603,1.4950940148241918,2.0,2022-11-28,,,64
,female,sub_adult,U. olhanensis,False,Shaking claws after contact.,"['Barnacle', 'Sea Sponge', 'Polychaete Worm', 'Algae']",9.0,1.5486851691671362,1.6915510430352092,2.042129432688922,1.6141425450929496,1.7272727272727273,2022-11-28,,,65
, ,adult,Ucides alvorensis,,Climbing submerged rocks.,"['Coral Fragment', 'Snail', 'Sea Star']",4.0,3.5454545454545454,3.724939935306674,4.822604707999361,3.570615584535325,1.8181818181818181,2022-11-28,,,66
,male,sub_adult,A farensis,,Sitting still blending with environment.,"['Mussel', 'Algae', 'Jellyfish']",6.0,5.340909090909091,4.485572857734101,5.699481450887935,5.668205284461955,1.9090909090909092,2022-11-28,,,67
,male,pre_puberty,u. olhanen.,,Feeding on small mollusks.,"['Coral Fragment', 'Sea Sponge', 'Mussel', 'Crab (Other Species)']",7.0,2.3181818181818183,1.6957082159287418,2.3650029333041354,2.3324556751903107,1.7272727272727273,2022-11-28,,,68
,male,adult,A. Farensis,,Burrowing into sandy sediment.,"['Barnacle', 'Polychaete Worm', 'Sea Urchin', 'Crab (Other Species)']",6.0,6.545454545454546,7.176587072532893,9.579668287947976,6.730623748201693,2.0,2022-11-28,,,69
,female,juvenile,A farensis,False,Defensive posture when approached.,['Polychaete Worm'],4.0,1.5504738295782652,1.748088177829971,2.4660363328573096,1.6306516748162074,1.8181818181818181,2022-11-28,,,70
,male,adult,u. olhanen.,,Hiding beneath rocks.,"['Sea Star', 'Sea Urchin', 'Barnacle']",8.0,3.1363636363636362,2.9852781720287727,3.6424958002948298,3.181970405737498,2.0,2022-11-28,,,71
,male,sub_adult,u. olhanen.,,Climbing barnacle-covered surfaces.,['Crab (Other Species)'],6.0,2.6136363636363638,2.3677935332811844,3.1581696576491254,2.7792484676902114,1.6363636363636365,2022-11-28,,,72
,male or female,pre_puberty,u. olhanen.,,Climbing seaweed stalks.,['Sea Star'],7.0,3.0,2.320449608859222,3.20227361236922,3.015380903567548,1.8181818181818181,2022-11-28,,,73
,male,adult,A farensis,,Guarding a small hole in sediment.,"['Polychaete Worm', 'Small Fish', 'Coral Fragment', 'Crab (Other Species)', 'Jellyfish']",7.0,7.363636363636363,7.110835668240996,9.084572440968937,7.4336267916961996,1.7272727272727273,2022-11-28,,,74
,N/R,adult,U. olhanensis,,Climbing barnacle-covered surfaces.,"['Hermit Crab', 'Sea Star']",5.0,6.136363636363637,6.571452098805716,8.037864271786363,6.367520788873771,1.7272727272727273,2022-11-28,,,75
,female,sub_adult,u. olhanen.,False,Shaking claws after contact.,"['Sea Urchin', 'Barnacle']",4.0,3.0144490281121916,3.772794962005649,4.887589203028833,3.162253986831894,1.9090909090909092,2022-11-28,,,76
,female,sub_adult,u. olhanen.,True,Hiding in sandy burrow.,"['Mussel', 'Jellyfish']",3.0,5.644162994915667,7.035739526292536,9.938868778336461,6.000078099643489,1.9090909090909092,2022-11-28,,,77
,male,adult,A farensis,,Escaping from aggressive fish.,"['Mussel', 'Coral Fragment']",5.0,7.5,7.4911958642502166,10.415891216116547,7.7191966145374105,1.9090909090909092,2022-11-28,,,78
,male,pre_puberty,A. Farensis,,Feeding on small crustaceans.,"['Sea Anemone', 'Barnacle', 'Sea Urchin']",10.0,1.4318181818181819,1.3902528493604875,1.9239804875069708,1.5252697139705207,1.8181818181818181,2022-11-28,,,79
,female,adult,U. olhanensis,False,Exchanging antenna taps.,"['Sea Sponge', 'Polychaete Worm', 'Snail']",6.0,1.8415081733597034,2.0214493956333035,2.6454737862548012,2.005012943876332,1.9090909090909092,2022-11-28,,,80
,N/R,juvenile,A. Farensis,,Climbing onto submerged logs.,"['Shrimp', 'Mussel', 'Crab (Other Species)', 'Polychaete Worm', 'Small Fish']",5.0,1.0,1.1584594541876505,1.4224828135506458,1.0368933297911684,1.8181818181818181,2022-11-28,,,81
,female,adult,A. Farensis,False,Guarding a small hole in sediment.,"['Polychaete Worm', 'Jellyfish', 'Barnacle', 'Sea Anemone']",9.0,4.682692963496375,4.877023059806631,6.242618148934745,5.054177969417494,1.8181818181818181,2022-11-28,,,82
,N/R,pre_puberty,u. olhanen.,,Claw waving directed at nearby crab.,['Mussel'],8.0,4.363636363636363,5.243685769939727,7.406869302538483,4.6661536343803105,1.6363636363636365,2022-11-28,,,83
,male,sub_adult,u. olhanen.,,Picking detritus from seabed.,"['Small Fish', 'Barnacle', 'Polychaete Worm', 'Sea Sponge', 'Snail']",5.0,5.681818181818182,6.228459848046024,8.013866003479542,6.224253703100039,1.7272727272727273,2022-11-28,,,84
,-,pre_puberty,Ucides alvorensis,,Social contact with other crabs.,"['Mussel', 'Sea Star', 'Sea Sponge', 'Sea Urchin', 'Sea Anemone']",6.0,2.25,1.6007310840822706,2.0302439177929688,2.410391260771169,1.8181818181818181,2022-11-28,,,85
,female,adult,u. olhanen.,False,Resting in shaded rock crevice.,"['Sea Anemone', 'Hermit Crab', 'Coral Fragment', 'Sea Urchin']",10.0,2.576123012013189,2.914559722898436,3.958420881908807,2.7582118252993504,1.7272727272727273,2022-11-28,,,86
,male,pre_puberty,A farensis,,Feeding on small mollusks.,"['Hermit Crab', 'Sea Sponge', 'Jellyfish', 'Sea Star']",4.0,2.0454545454545454,2.170053665652634,2.6893141263576226,2.179774351280045,1.8181818181818181,2022-11-28,,,87
,female,adult,A farensis,False,Emerging cautiously from hiding.,"['Sea Urchin', 'Mussel', 'Algae', 'Sea Sponge', 'Barnacle']",7.0,3.3532584447372926,3.0153246263000955,3.6210181427795702,3.547823332752372,1.9090909090909092,2022-11-28,,,88
,male,sub_adult,Ucides alvorensis,,Emerging cautiously from hiding.,"['Mussel', 'Sea Anemone', 'Hermit Crab', 'Barnacle']",7.0,5.795454545454546,5.27122811986219,7.085476840540994,6.087668285304527,1.9090909090909092,2022-11-28,,,89
,male,sub_adult,U. olhanensis,True,Claw waving directed at nearby crab.,"['Polychaete Worm', 'Barnacle', 'Shrimp']",8.0,4.090909090909091,3.4195646028362336,4.366553609360746,4.09525984962216,1.6363636363636365,2022-11-28,,,90
,female,juvenile,Ucides alvorensis,True,Social contact with other crabs.,"['Crab (Other Species)', 'Sea Sponge']",10.0,1.6187258363395396,1.8272686095752972,2.7065988334270767,1.6936261413152045,1.7272727272727273,2022-11-28,,,91
,male,adult,A. Farensis,,Climbing onto submerged logs.,['Sea Sponge'],6.0,8.727272727272727,8.797997734609618,11.712404439045072,9.539738148917035,1.8181818181818181,2022-11-28,,,92
,female,adult,u. olhanen.,False,Picking detritus from seabed.,"['Algae', 'Crab (Other Species)']",5.0,3.554795817069632,3.970481160588976,4.981828368123348,3.8213617985050847,1.9090909090909092,2022-11-28,,,93
,male,adult,U. olhanensis,,Climbing algae-covered rocks.,"['Algae', 'Crab (Other Species)', 'Hermit Crab', 'Sea Anemone', 'Shrimp']",6.0,2.1818181818181817,2.0732596045639395,2.8702450077612585,2.222859999653333,1.8181818181818181,2022-11-28,,,94
,male,adult,U. olhanensis,,Retreating quickly from shadow.,"['Crab (Other Species)', 'Barnacle', 'Hermit Crab', 'Snail']",5.0,4.5,4.900400441361469,6.863997631578531,4.5442766785511095,1.8181818181818181,2022-11-28,,,95
,nan,pre_puberty,U. olhanensis,,Moving sideways along sandy bottom.,"['Snail', 'Coral Fragment']",2.0,3.0,3.4023706790755948,4.794362735548062,3.00621802438016,1.8181818181818181,2022-11-28,,,96
,female,adult,u. olhanen.,False,Climbing submerged rocks.,"['Sea Anemone', 'Polychaete Worm', 'Crab (Other Species)', 'Shrimp', 'Sea Urchin']",7.0,3.858915727940126,4.366938604994322,5.8919270921259965,4.031265661494837,1.7272727272727273,2022-11-28,,,97
,female,adult,U. olhanensis,False,Interaction with hermit crabs.,"['Shrimp', 'Crab (Other Species)', 'Sea Star', 'Mussel']",7.0,2.450398039282529,2.533843670297278,3.331431720203359,2.5184068300044014,1.9090909090909092,2022-11-28,,,98
,male,pre_puberty,U. olhanensis,,Sitting still blending with environment.,['Hermit Crab'],6.0,3.2045454545454546,2.69028581796171,3.3922289567681916,3.294213832192131,1.9090909090909092,2022-11-28,,,99
,male,sub_adult,Ucides alvorensis,True,Feeding on algae scraped from rocks.,['Coral Fragment'],5.0,1.5909090909090908,1.3920612753993464,1.9464845008481673,1.7225643187455775,1.9090909090909092,2022-11-28,,,100
,female,adult,u. olhanen.,False,Guarding eggs under abdominal flap.,"['Polychaete Worm', 'Sea Sponge']",6.0,3.0355846530878097,3.304560510531788,4.5171955671617745,3.065944968420242,1.9090909090909092,2022-11-28,,,101
,female,pre_puberty,U. olhanensis,False,Climbing algae-covered rocks.,"['Shrimp', 'Hermit Crab']",3.0,0.7900444213531013,0.6870598430889986,0.9963368692678028,0.8317455599352606,2.0,2022-11-28,,,102
,male,adult,A farensis,,Picking detritus from seabed.,"['Shrimp', 'Small Fish']",8.0,3.1363636363636362,2.944721706928183,3.6087078685382497,3.404523340582993,1.8181818181818181,2022-11-28,,,103
,female,pre_puberty,U. olhanensis,False,Climbing barnacle-covered surfaces.,"['Small Fish', 'Mussel']",8.0,2.30869462105124,1.9578766483632164,2.571125570969663,2.429129647594472,1.8181818181818181,2022-11-28,,,104
,male,sub_adult,u. olhanen.,,Searching for food in tidal pools.,"['Polychaete Worm', 'Hermit Crab', 'Crab (Other Species)', 'Algae', 'Sea Urchin']",6.0,3.409090909090909,3.584164013341122,4.767131821077292,3.5947095718725692,1.8181818181818181,2022-11-28,,,105
,female,sub_adult,Ucides alvorensis,False,Claw snapping in competition.,['Mussel'],4.0,2.715742483861693,3.221580946065497,3.99557668547007,2.8544725634619628,1.9090909090909092,2022-11-28,,,106
,male,adult,A. Farensis,,Resting in shaded rock crevice.,"['Snail', 'Sea Sponge', 'Shrimp']",9.0,4.7727272727272725,5.184897411859194,7.493037610400879,5.107470443354501,1.9090909090909092,2022-11-28,,,107
,male,sub_adult,u. olhanen.,,Moving in groups.,"['Mussel', 'Small Fish']",6.0,2.9545454545454546,2.814176099015892,4.005065606073409,2.9676865267246995,1.9090909090909092,2022-11-28,,,108
,female,adult,u. olhanen.,False,Foraging among seagrass roots.,"['Sea Anemone', 'Sea Urchin', 'Jellyfish', 'Small Fish', 'Hermit Crab']",5.0,1.95993935089802,1.8630137867596281,2.759216034075962,1.9675179575109942,1.8181818181818181,2022-11-28,,,109
,female,juvenile,A farensis,False,Scavenging near tidal pools.,"['Coral Fragment', 'Crab (Other Species)', 'Hermit Crab', 'Sea Star']",7.0,1.6509846412939688,1.3671861271078114,1.8103924749910603,1.7544007180578318,1.8181818181818181,2022-11-28,,,110
,female,sub_adult,U. olhanensis,False,Climbing onto submerged logs.,"['Snail', 'Sea Star', 'Sea Sponge']",6.0,5.61581930253859,6.392060062009264,9.229492890727107,6.101696962836777,1.8181818181818181,2022-11-28,,,111
,female,sub_adult,Ucides alvorensis,False,Social contact with other crabs.,"['Sea Sponge', 'Shrimp', 'Mussel', 'Small Fish', 'Snail']",8.0,1.2628021443889372,1.1963556107210942,1.6747599650754141,1.3157546046260369,1.6363636363636365,2022-11-28,,,112
,male,adult,Ucides alvorensis,,Displaying dominance by lifting body.,"['Sea Anemone', 'Hermit Crab', 'Sea Urchin']",4.0,2.8636363636363638,2.878994569084453,4.162993861987943,2.9898506186562894,1.7272727272727273,2022-11-28,,,113
,female,adult,u. olhanen.,False,Scavenging near tidal pools.,"['Jellyfish', 'Small Fish', 'Sea Sponge', 'Mussel']",8.0,4.257382504443502,4.866074893677556,6.416715896785146,4.631126989960451,1.8181818181818181,2022-11-28,,,114
,female,pre_puberty,A. Farensis,False,Hiding under seagrass blades.,"['Sea Sponge', 'Crab (Other Species)', 'Shrimp']",7.0,2.133459898088376,2.4544867755316986,2.986989621836447,2.2456612733810313,2.0,2022-11-28,,,115
,male,pre_puberty,U. olhanensis,,Escaping from aggressive fish.,"['Algae', 'Mussel']",3.0,2.522727272727273,1.8340623097110524,2.3748648449812193,2.5625608700498272,1.8181818181818181,2022-11-28,,,116
,male,adult,A farensis,,Pausing frequently during exploration.,"['Small Fish', 'Barnacle', 'Polychaete Worm']",9.0,6.0,6.2116116286329,7.6511773743793245,6.134908143543751,1.7272727272727273,2022-11-28,,,117
,male,adult,U. olhanensis,,Scavenging near tidal pools.,"['Sea Star', 'Polychaete Worm', 'Barnacle', 'Mussel', 'Algae']",8.0,4.636363636363637,5.093786883639242,6.614498247564552,4.868125369579304,1.8181818181818181,2022-11-28,,,118
,female,adult,Ucides alvorensis,False,Climbing onto submerged logs.,"['Snail', 'Algae', 'Mussel', 'Sea Star']",4.0,2.5774996420765763,2.6651358480093243,3.8265045428193516,2.6336183214337456,2.0,2022-11-28,,,119
,male,adult,A. Farensis,True,Shaking claws after contact.,"['Small Fish', 'Algae', 'Sea Sponge', 'Shrimp', 'Sea Star']",5.0,3.9545454545454546,4.007880629313141,5.138100094814191,4.07625179181091,1.8181818181818181,2022-11-28,,,120
,male,pre_puberty,u. olhanen.,,Resting under shell fragment.,"['Barnacle', 'Algae', 'Sea Urchin', 'Mussel', 'Sea Anemone']",5.0,2.522727272727273,2.6927058014967113,3.338635836063166,2.563700769402685,1.8181818181818181,2022-11-28,,,121
