,species,sex,stage,is_gravid,behaviour,associated_species,depth [m],cl [mm],cw [mm],lcl [mm],rcl [mm],fw [mm],date,latitude,longitude,id
19,A farensis,female,adult,False,Traversing algae-slick rock surfaces.,"['Polychaete Worm', 'Small Fish', 'Barnacle', 'Crab (Other Species)']",10.0,49.14215742376315,51.975739290011056,77.76404251557928,52.28605169141657,46.0,2020-06-04,,,19
20,A. Farensis,female,juvenile,True,Slowly navigating around seagrass beds.,"['Sea Star', 'Sea Sponge']",6.0,12.990759546826757,-999.0,20.785531680495982,13.35805784816143,45.0,2020-06-04,,,20
21,A. Farensis,nan,adult,,Swimming briefly to avoid disturbance.,"['Sea Anemone', 'Sea Urchin', 'Polychaete Worm', 'Barnacle']",6.0,12.0,12.095623042875712,15.980361063373987,12.928855088985815,45.0,2020-06-04,,,21
22,U. olhanensis,female,sub_adult,False,Guarding hole in substrate from intruders.,"['Crab (Other Species)', 'Jellyfish', 'Coral Fragment', 'Sea Sponge']",8.0,10.939982207627232,11.727038402601801,16.448429110159935,11.715864184172942,45.0,2020-06-04,,,22
23,U. olhanensis,female,sub_adult,True,Mating ritual involving antennae brushing.,"['Barnacle', 'Small Fish', 'Jellyfish']",3.0,24.80864841984579,26.237984689183328,34.097106276732376,25.115105912662283,45.0,2020-06-04,,,23
24,u. olhanen.,male,adult,,Peering out cautiously from cover.,"['Coral Fragment', 'Algae', 'Sea Sponge', 'Sea Urchin', 'Small Fish']",8.0,30.0,31.890090077813174,42.05179892488108,30.178333725524748,44.0,2020-06-04,,,24
25,u. olhanen.,female,adult,False,"Stationary, blending into rocky backdrop.","['Polychaete Worm', 'Mussel', 'Algae', 'Shrimp', 'Sea Star']",9.0,20.512817722152207,17.975450167071504,22.384037054502006,20.747693051278628,46.0,2020-06-04,,,25
26,A. Farensis,female,adult,False,Feeding on decaying matter among rocks.,"['Sea Anemone', 'Small Fish']",8.0,20.91785301669386,18.676577865869646,27.268543829805452,21.159221387942846,44.0,2020-06-04,,,26
27,A. Farensis,male,adult,,Protecting territory in confined space.,"['Sea Urchin', 'Polychaete Worm', 'Mussel', 'Jellyfish', 'Coral Fragment']",7.0,19.5,-999.0,31.373576486704383,20.426907378883374,45.0,2020-06-04,,,27
28,A. Farensis,female,sub_adult,True,Scuttling swiftly over rocky terrain.,"['Coral Fragment', 'Polychaete Worm']",8.0,22.16147973378173,17.065456810869843,24.48242872911169,23.599333161908483,45.0,2020-06-04,,,28
29,A. Farensis,female,juvenile,False,Resisting aggressive fish encounter.,"['Small Fish', 'Polychaete Worm', 'Shrimp']",9.0,7.073323279484423,10.053581863671804,13.552283509340286,7.256338815717899,44.0,2020-06-04,,,29
30,A farensis,male,adult,True,Progressing cautiously through new area.,"['Barnacle', 'Coral Fragment']",6.0,7.5,7.41085207999567,10.213674191251448,7.510341376401098,44.0,2020-06-04,,,30
31,U. olhanensis,female,adult,True,Hiding beneath overhanging rock.,['Polychaete Worm'],9.0,7.7370913868371805,8.847691985017498,11.24659191579044,8.142174773553563,44.0,2020-06-04,,,31
32,U. olhanensis,male,juvenile,,Entering burrow after disturbance.,"['Algae', 'Sea Anemone', 'Small Fish']",12.0,7.5,9.187825674258844,12.746330501829084,7.780756444429637,44.0,2020-06-04,,,32
33,A farensis,female,adult,False,Swiftly dashing across exposed sand.,"['Sea Sponge', 'Barnacle', 'Algae', 'Mussel']",8.0,26.090370339733987,26.95868549795611,35.85714330607757,27.98370179674216,46.0,2020-06-04,,,33
34,u. olhanen.,female,adult,False,Brief social contact with fellow crabs.,"['Sea Urchin', 'Barnacle', 'Coral Fragment', 'Shrimp']",11.0,17.389591271274824,14.767579681757756,22.096986802223057,19.1086148865355,46.0,2020-06-04,,,34
35,A farensis,male or female,sub_adult,,Picking algae carefully off rock faces.,"['Polychaete Worm', 'Jellyfish', 'Mussel', 'Sea Urchin']",9.0,36.25,40.648347996163594,51.94227393085374,38.36813856373128,43.0,2020-06-04,,,35
36,A. Farensis,male,sub_adult,,Staying half-submerged in loose sand.,"['Barnacle', 'Polychaete Worm']",9.0,41.25,37.938349650998525,52.34784759850156,45.37354515038477,45.0,2020-06-04,,,36
37,A farensis,male,juvenile,,Claw shaking post-contact gesture.,"['Hermit Crab', 'Sea Star']",8.0,3.0,2.798966841509253,3.857889489692077,3.0638684042257074,45.0,2020-06-04,,,37
38,A. Farensis,female,adult,False,Approaching small fish with curiosity.,['Coral Fragment'],9.0,19.736978743431457,18.960228248795318,28.095153382818165,21.580905474817524,46.0,2020-06-04,,,38
39,u. olhanen.,male,pre_puberty,,"Burrowing into soft, sandy sediment.",['Small Fish'],10.0,8.25,7.668247002872428,9.366616852858069,8.319340091393995,43.0,2020-06-04,,,39
40,U. olhanensis,male,adult,True,Slowly navigating around seagrass beds.,['Snail'],9.0,51.0,47.175369792682325,70.60715383473175,53.070962379036715,46.0,2020-06-04,,,40
41,A. Farensis,male,adult,,Engaging in struggle with seaweed entanglement.,"['Sea Sponge', 'Polychaete Worm', 'Coral Fragment', 'Sea Urchin']",8.0,36.0,34.81493190320452,50.57167163249334,39.03822697098149,47.0,2020-06-04,,,41
42,A. Farensis,female,sub_adult,False,Performing dominance display by body lifting.,"['Small Fish', 'Shrimp', 'Jellyfish', 'Coral Fragment', 'Barnacle']",9.0,4.380527515074216,3.847173454181015,5.532832534615078,4.494918181857144,44.0,2020-06-04,,,42
43,u. olhanen.,female,adult,False,Filtering detritus from shallow bottom.,"['Polychaete Worm', 'Shrimp', 'Sea Star']",7.0,6.286531551705762,5.967174445645986,7.698320053370422,6.710784766922832,45.0,2020-06-04,,,43
44,U. olhanensis,female,sub_adult,True,Group migration across shallow seabed.,"['Jellyfish', 'Coral Fragment', 'Algae', 'Mussel']",11.0,18.96537426461399,18.865275999895438,26.034884954160855,19.909555337955673,45.0,2020-06-04,,,44
45,U. olhanensis,male,adult,,Feeding on decaying matter among rocks.,"['Barnacle', 'Crab (Other Species)', 'Hermit Crab']",7.0,19.5,19.478932739596797,23.656117518941098,19.856266734520304,45.0,2020-06-04,,,45
46,A farensis,male,adult,,Scuttling swiftly over rocky terrain.,"['Small Fish', 'Shrimp']",4.0,16.5,15.581915009297905,19.126903951743806,17.213102537000903,46.0,2020-06-04,,,46
47,A farensis,female,pre_puberty,False,Resisting aggressive fish encounter.,"['Snail', 'Hermit Crab', 'Jellyfish']",8.0,13.543745198078588,16.721314160406095,20.61485350288219,14.352981567244466,46.0,2020-06-04,,,47
48,U. olhanensis,female,adult,False,Engaging in struggle with seaweed entanglement.,"['Hermit Crab', 'Mussel', 'Sea Anemone', 'Jellyfish', 'Small Fish']",6.0,14.680770898360096,15.907917175852067,19.604790742179304,16.00427919392518,46.0,2020-06-04,,,48
49,U. olhanensis,female,adult,False,Inspecting remains of another crab.,['Barnacle'],12.0,32.74471029854269,33.06144203362365,49.56527665071695,33.13570536392621,45.0,2020-06-04,,,49
50,u. olhanen.,male,pre_puberty,True,Waving claw in signal to another crab.,"['Snail', 'Barnacle', 'Small Fish', 'Sea Sponge']",6.0,27.75,21.622800775031905,28.93307279453294,29.940474574467892,44.0,2020-06-04,,,50
51,A farensis,female,adult,False,Lying still to avoid detection.,"['Shrimp', 'Jellyfish', 'Mussel']",6.0,19.365111492432607,19.76865406453818,24.084455054094477,20.057879227709126,43.0,2020-06-04,,,51
52,A. Farensis,male,adult,,Progressing cautiously through new area.,"['Snail', 'Jellyfish', 'Coral Fragment', 'Mussel', 'Algae']",6.0,9.0,9.406241645788713,13.878060285672245,9.881284580408577,45.0,2020-06-04,,,52
53,u. olhanen.,male,pre_puberty,,Reacting to sudden changes in temperature.,['Snail'],6.0,16.5,19.79618816301122,27.43459310515936,17.82612605345479,43.0,2020-06-04,,,53
54,Ucides alvorensis,male or female,pre_puberty,,Picking algae carefully off rock faces.,['Small Fish'],13.0,12.75,12.352930985947618,17.643172816373017,12.92151579180576,46.0,2020-06-04,,,54
55,u. olhanen.,female,adult,True,Darting away in response to sudden shadow.,"['Sea Sponge', 'Crab (Other Species)']",9.0,20.79716201030878,22.51600555336265,28.194760498350558,21.163150728137552,44.0,2020-06-04,,,55
56,u. olhanen.,male,adult,,Consuming algae scraped from barnacles.,['Polychaete Worm'],6.0,24.0,22.911706431256494,27.857665726537537,26.155126699940748,45.0,2020-06-04,,,56
57,A. Farensis,female,adult,False,"Stationary, blending into rocky backdrop.","['Crab (Other Species)', 'Sea Star', 'Small Fish', 'Sea Urchin']",7.0,34.732178783195764,33.01000484253377,46.49055182581182,35.64375034883476,46.0,2020-06-04,,,57
58,u. olhanen.,female,adult,False,Filtering detritus from shallow bottom.,['Sea Anemone'],13.0,24.161953139365217,25.21706675487698,33.747293096154166,24.245731146656063,44.0,2020-06-04,,,58
59,U. olhanensis,female,pre_puberty,True,Inspecting remains of another crab.,"['Sea Anemone', 'Barnacle', 'Sea Urchin', 'Sea Star', 'Coral Fragment']",4.0,19.752060892553736,15.86184356524268,19.67309650936669,20.282526196856328,47.0,2020-06-04,,,59
60,A farensis,female,pre_puberty,True,Sifting through sediment for scraps.,"['Shrimp', 'Mussel', 'Hermit Crab', 'Sea Anemone', 'Crab (Other Species)']",8.0,11.949636400893898,13.385339150348859,19.938531106182534,12.111055016137133,46.0,2020-06-04,,,60
61,U. olhanensis,female,adult,False,Camouflaging with nearby mud.,['Barnacle'],5.0,40.328199431983776,41.24439950984664,57.28642624881969,40.45888598785027,45.0,2020-06-04,,,61
62,u. olhanen.,female,pre_puberty,True,Claw snapping in diver confrontation.,"['Sea Urchin', 'Sea Star']",7.0,9.569861129914626,10.128966114020052,12.875879193460799,10.321120802542005,45.0,2020-06-04,,,62
63,A farensis,female,sub_adult,False,Escaping from pursuing predator silhouette.,"['Hermit Crab', 'Sea Anemone']",9.0,11.129916722365293,11.449409661041447,14.622242935595265,12.23710933828331,47.0,2020-06-04,,,63
64,u. olhanen.,female,adult,True,Slowly navigating around seagrass beds.,"['Barnacle', 'Crab (Other Species)', 'Small Fish', 'Polychaete Worm', 'Jellyfish']",9.0,20.878024985044796,21.22859137115302,28.935279796386105,21.340535009547843,46.0,2020-06-04,,,64
65,U. olhanensis,male,adult,,"Stationary, blending into rocky backdrop.","['Algae', 'Crab (Other Species)', 'Jellyfish', 'Snail', 'Sea Sponge']",7.0,16.5,17.931113315796296,24.88599972951359,16.679358936726718,44.0,2020-06-04,,,65
66,U. olhanensis,female,sub_adult,False,Guarding hole in substrate from intruders.,"['Mussel', 'Small Fish', 'Polychaete Worm']",7.0,3.8151036516444305,5.031910934700847,7.030945604215946,4.184612700405965,44.0,2020-06-04,,,66
67,Ucides alvorensis,nan,juvenile,,Resting in shaded crevice along cliff.,['Sea Star'],8.0,2.0,1.9799959331907475,2.8802618180787505,2.120219308609531,44.0,2020-06-04,,,67
68,u. olhanen.,male,adult,,Interaction with nearby hermit crab.,['Coral Fragment'],8.0,27.0,24.67701450563639,35.42451815358784,29.48001395111402,44.0,2020-06-04,,,68
69,U. olhanensis,female,juvenile,True,Rhythmic waving as social cue.,"['Algae', 'Sea Anemone']",9.0,2.2263894555118493,1.5654179980081284,1.992859184501471,2.349986053493092,45.0,2020-06-04,,,69
70,A. Farensis,female,adult,False,Filtering detritus from shallow bottom.,"['Coral Fragment', 'Crab (Other Species)', 'Jellyfish', 'Snail', 'Sea Anemone']",8.0,13.600588471926597,13.800063240434586,18.65450803613584,14.057111863258932,46.0,2020-06-04,,,70
71,A. Farensis,male,juvenile,,Collecting biofilm from sunken wood.,['Crab (Other Species)'],6.0,2.0,2.4776363018083654,3.1125830714478577,2.179040688760925,45.0,2020-06-04,,,71
72,U. olhanensis,female,pre_puberty,True,Mating ritual involving antennae brushing.,"['Crab (Other Species)', 'Snail', 'Barnacle', 'Algae', 'Jellyfish']",10.0,3.1237286842906666,2.877896964063857,3.91711835955066,3.368124937274828,44.0,2020-06-04,,,72
73,A. Farensis,female,pre_puberty,False,Frequent pausing while exploring.,"['Shrimp', 'Sea Star', 'Jellyfish']",10.0,22.37028743581682,25.932762267747275,36.85108578020743,23.095453944807787,47.0,2020-06-04,,,73
74,u. olhanen.,female,juvenile,True,Creeping under the cover of seagrass.,"['Small Fish', 'Crab (Other Species)', 'Shrimp', 'Sea Sponge']",8.0,8.547861175819524,5.083642576439056,6.872891627936261,8.914045554524302,46.0,2020-06-04,,,74
75,U. olhanensis,male,pre_puberty,,Grazing on mollusks among debris.,"['Sea Star', 'Jellyfish', 'Sea Anemone', 'Sea Urchin']",9.0,29.25,29.097315461476736,36.96827402319326,31.4766693940796,45.0,2020-06-04,,,75
76,U. olhanensis,female,adult,False,Gradual movement in cold conditions.,['Sea Star'],5.0,16.156783448116997,16.039648097307406,19.509364333930087,16.218498998838907,46.0,2020-06-04,,,76
77,A. Farensis,male,juvenile,,Rapid clawing during feeding bouts.,['Barnacle'],8.0,15.5,14.04881134984596,17.845092737756048,16.918585559465136,46.0,2020-06-04,,,77
78,U. olhanensis,male,adult,,Claw shaking post-contact gesture.,"['Snail', 'Hermit Crab']",6.0,43.5,40.11765451524292,52.94619303918685,46.58522739736817,46.0,2020-06-04,,,78
79,A. Farensis,female,sub_adult,False,Group migration across shallow seabed.,"['Crab (Other Species)', 'Small Fish', 'Barnacle']",7.0,26.55101048322211,22.178413710444403,30.94563858754628,28.00204798167419,46.0,2020-06-04,,,79
80,u. olhanen.,male,adult,True,Guarding eggs beneath body flap.,"['Hermit Crab', 'Shrimp', 'Snail', 'Barnacle']",8.0,36.0,38.98395995403996,57.70893500922185,38.57943336235891,45.0,2020-06-04,,,80
81,u. olhanen.,female,pre_puberty,False,Filtering detritus from shallow bottom.,"['Sea Anemone', 'Shrimp', 'Hermit Crab']",10.0,10.956769746464401,13.528829990721897,17.296060768473694,11.394066195596663,44.0,2020-06-04,,,81
82,A. Farensis,female,adult,False,Rhythmic waving as social cue.,"['Sea Sponge', 'Polychaete Worm']",11.0,11.31029672500345,11.646890887038555,15.470571316045303,12.19594588756885,45.0,2020-06-04,,,82
83,u. olhanen.,male,pre_puberty,,Clambering up submerged tree trunks.,"['Coral Fragment', 'Sea Sponge', 'Small Fish', 'Jellyfish', 'Shrimp']",12.0,11.25,7.984353807075553,11.415726343234418,11.873420149748792,45.0,2020-06-04,,,83
84,u. olhanen.,male,juvenile,,Protecting territory in confined space.,"['Sea Urchin', 'Jellyfish', 'Snail', 'Small Fish']",10.0,6.5,8.255119858383615,11.656229874118836,6.650376484075694,45.0,2020-06-04,,,84
85,U. olhanensis, ,juvenile,,Swiftly dashing across exposed sand.,"['Algae', 'Small Fish', 'Sea Sponge']",9.0,5.0,6.810570446345327,10.074017298646643,5.035353275974171,44.0,2020-06-04,,,85
86,Ucides alvorensis,female,sub_adult,False,Filtering detritus from shallow bottom.,"['Small Fish', 'Shrimp', 'Snail', 'Crab (Other Species)']",6.0,30.848211246748285,31.047827508044477,38.24927138765287,31.670070096419703,45.0,2020-06-04,,,86
87,u. olhanen.,male,adult,,Performing dominance display by body lifting.,"['Sea Sponge', 'Jellyfish']",8.0,22.5,21.14319759223678,27.447526436932172,24.143913758513815,46.0,2020-06-04,,,87
88,A. Farensis,male,adult,,Hiding beneath overhanging rock.,"['Crab (Other Species)', 'Polychaete Worm', 'Coral Fragment', 'Sea Star', 'Mussel']",7.0,18.0,18.725317265906526,24.75147495650818,18.033300882384303,46.0,2020-06-04,,,88
89,U. olhanensis,female,adult,False,Scuttling swiftly over rocky terrain.,"['Sea Urchin', 'Polychaete Worm', 'Sea Star', 'Snail', 'Sea Anemone']",7.0,17.73051889568943,16.51927152573367,21.67521752790486,19.191117439746105,46.0,2020-06-04,,,89
90,u. olhanen.,female,pre_puberty,False,Rapid clawing during feeding bouts.,"['Polychaete Worm', 'Snail', 'Small Fish', 'Jellyfish']",8.0,8.566872061470372,9.04681199156838,12.989865197015,9.175011692397115,47.0,2020-06-04,,,90
91,u. olhanen.,male or female,sub_adult,,Performing dominance display by body lifting.,"['Algae', 'Hermit Crab']",10.0,53.75,46.2422699545751,66.36305128098381,54.5361285736806,44.0,2020-06-04,,,91
92,u. olhanen.,male,sub_adult,,"Stationary, blending into rocky backdrop.","['Coral Fragment', 'Snail', 'Jellyfish', 'Mussel']",8.0,8.75,9.547017415970942,14.286729630949395,9.105927551456457,42.0,2020-06-04,,,92
93,A. Farensis,male,sub_adult,,Defensive claw movement in water.,['Snail'],6.0,18.75,19.356955174122596,28.06814539129515,19.558795931626356,46.0,2020-06-04,,,93
94,u. olhanen.,N/R,juvenile,,Waving claw in signal to another crab.,"['Snail', 'Mussel', 'Small Fish', 'Polychaete Worm', 'Shrimp']",9.0,8.5,8.22425678865391,11.782819338466924,8.58873782683396,45.0,2020-06-04,,,94
95,u. olhanen.,female,adult,True,Claw snapping in aggressive encounter.,['Sea Urchin'],8.0,13.563901979215538,13.96805128595048,18.973051434786832,13.681443476170362,45.0,2020-06-04,,,95
96,U. olhanensis,male,pre_puberty,,"Burrowing into soft, sandy sediment.",['Polychaete Worm'],6.0,14.25,12.078715873844176,17.823505220186664,14.477500111729428,46.0,2020-06-04,,,96
97,A farensis,female,pre_puberty,False,Claw snapping in aggressive encounter.,['Mussel'],7.0,6.326325986433375,4.947980734332792,6.462794171302061,6.730546577050445,45.0,2020-06-04,,,97
98,Ucides alvorensis,female,adult,False,Group migration across shallow seabed.,['Sea Urchin'],7.0,9.073162390493284,8.477403853082574,12.309165657939822,9.753345668171702,46.0,2020-06-04,,,98
99,U. olhanensis,male,adult,,"Stationary, blending into rocky backdrop.",['Barnacle'],8.0,24.0,23.03434775151321,32.68217285233804,24.407040449911356,47.0,2020-06-04,,,99
100,Ucides alvorensis,female,pre_puberty,False,Side-stepping along sandy coastal floor.,"['Coral Fragment', 'Jellyfish', 'Sea Sponge', 'Snail']",8.0,10.595540895730005,10.91166857377499,15.379852051399595,11.647615263935396,44.0,2020-06-04,,,100
101,U. olhanensis,male,juvenile,,Staying half-submerged in loose sand.,['Sea Star'],9.0,10.5,13.789679675896686,19.772303629081943,11.48237912817471,44.0,2020-06-04,,,101
102,A farensis,male,adult,,Peering out cautiously from cover.,"['Small Fish', 'Coral Fragment', 'Shrimp', 'Crab (Other Species)']",9.0,25.5,23.79503627039485,34.41702995382351,27.02982717685691,46.0,2020-06-04,,,102
103,u. olhanen.,female,adult,False,"Stationary, blending into rocky backdrop.","['Sea Anemone', 'Jellyfish']",7.0,21.72299993121113,22.096703024745334,27.050866725042525,23.224423583678895,46.0,2020-06-04,,,103
104,A farensis,male,adult,,Reacting to sudden changes in temperature.,"['Snail', 'Polychaete Worm', 'Crab (Other Species)', 'Mussel', 'Sea Urchin']",7.0,18.0,19.75095592335127,28.959248388558578,19.370301938261203,45.0,2020-06-04,,,104
105,A. Farensis,female,adult,False,Resting in shaded crevice along cliff.,"['Coral Fragment', 'Shrimp', 'Sea Urchin']",9.0,32.62178266708555,33.983425677183995,49.12991499798465,33.4567470060918,47.0,2020-06-04,,,105
106,Ucides alvorensis,-,juvenile,,Feeding on decaying matter among rocks.,"['Barnacle', 'Sea Urchin']",10.0,3.0,1.9530192115508265,2.523089755074267,3.244170999090689,44.0,2020-06-04,,,106
107,U. olhanensis,male,juvenile,,Foraging through tangled seagrass roots.,"['Small Fish', 'Barnacle']",9.0,3.5,3.7906333322798598,5.571876493176455,3.8484827840977376,44.0,2020-06-04,,,107
108,Ucides alvorensis,male or female,juvenile,,Rhythmic waving as social cue.,"['Coral Fragment', 'Jellyfish']",13.0,5.0,4.102448760549389,5.010153248795054,5.102328025147532,46.0,2020-06-04,,,108
109,u. olhanen.,female,sub_adult,False,Sifting through sediment for scraps.,"['Snail', 'Mussel']",4.0,25.870169688976397,27.641942518976258,37.226437399037486,28.083161818169526,44.0,2020-06-04,,,109
110,u. olhanen.,female,adult,True,Scavenging at the edge of tidal pools.,"['Mussel', 'Algae', 'Coral Fragment', 'Barnacle']",10.0,24.054146119919167,24.53038487854212,30.740879280985766,24.646262793344647,45.0,2020-06-04,,,110
111,A farensis,male,sub_adult,,Performing dominance display by body lifting.,['Algae'],12.0,6.25,5.13074474537042,7.27332438192382,6.422724397412594,45.0,2020-06-04,,,111
112,u. olhanen.,male,juvenile,,Hiding beneath overhanging rock.,"['Coral Fragment', 'Snail', 'Hermit Crab']",8.0,12.5,14.632752370353241,20.739876713617168,12.748165179940788,44.0,2020-06-04,,,112
113,u. olhanen.,female,juvenile,False,Group migration across shallow seabed.,"['Crab (Other Species)', 'Coral Fragment', 'Small Fish', 'Hermit Crab', 'Sea Urchin']",11.0,4.234717211858117,2.995655389189107,3.7402435994888608,4.239076391456245,44.0,2020-06-04,,,113
114,A. Farensis,male,sub_adult,,Feeding on small crustaceans in crevices.,"['Crab (Other Species)', 'Sea Anemone', 'Barnacle', 'Hermit Crab', 'Sea Star']",6.0,47.5,53.08866773704914,72.47347797463046,49.08626789664886,44.0,2020-06-04,,,114
115,u. olhanen.,female,adult,True,Retreating swiftly from perceived danger.,"['Coral Fragment', 'Hermit Crab', 'Sea Sponge']",10.0,45.39244845586139,45.66235020445059,57.585340722170926,49.46762392442272,45.0,2020-06-04,,,115
116,U. olhanensis,female,juvenile,False,Progressing cautiously through new area.,"['Jellyfish', 'Coral Fragment', 'Hermit Crab', 'Sea Sponge']",9.0,5.563424117102295,5.039389014122939,7.3893003367013845,5.63457401605771,45.0,2020-06-04,,,116
117,A farensis,male or female,adult,,Adopting threatening stance when approached.,"['Algae', 'Polychaete Worm', 'Shrimp', 'Crab (Other Species)', 'Snail']",8.0,7.5,7.434994025026266,8.984089040939589,8.082872383629617,46.0,2020-06-04,,,117
118,U. olhanensis,female,adult,False,Rapid clawing during feeding bouts.,"['Shrimp', 'Hermit Crab']",8.0,15.08619332044905,16.971810109129734,25.011097287213772,15.490273189498938,46.0,2020-06-04,,,118
119,A. Farensis,female,sub_adult,True,Side-stepping along sandy coastal floor.,"['Small Fish', 'Jellyfish']",7.0,29.893842570858737,25.582346752841797,33.00510624623719,32.62353682516352,44.0,2020-06-04,,,119
120,A. Farensis,male,sub_adult,True,Concealing self beneath floating matter.,"['Sea Star', 'Sea Anemone', 'Polychaete Worm']",8.0,20.0,16.1997554252768,19.594398469526073,21.324015400857107,45.0,2020-06-04,,,120
121,A. Farensis,female,pre_puberty,True,Feeding on decaying matter among rocks.,"['Small Fish', 'Snail', 'Sea Sponge', 'Sea Urchin']",11.0,11.439851459781686,9.899170072036801,13.092306009232647,11.917936767535295,44.0,2020-06-04,,,121
122,Ucides alvorensis,male,pre_puberty,,Collecting biofilm from sunken wood.,"['Shrimp', 'Jellyfish', 'Polychaete Worm', 'Mussel']",9.0,4.5,3.921231191705662,5.469963249528803,4.7887260492576615,45.0,2020-06-04,,,122
123,U. olhanensis,male,pre_puberty,,Entering burrow after disturbance.,['Snail'],10.0,18.0,14.902011480623186,19.754822876635664,19.299512219852254,45.0,2020-06-04,,,123
124,Ucides alvorensis,male or female,sub_adult,,Approaching small fish with curiosity.,"['Coral Fragment', 'Sea Star', 'Jellyfish', 'Small Fish']",7.0,13.75,14.327724370209056,20.154726732157147,14.768935925766483,46.0,2020-06-04,,,124
125,U. olhanensis,female,sub_adult,True,Color change during molting stress.,"['Algae', 'Small Fish', 'Coral Fragment', 'Sea Sponge', 'Hermit Crab']",7.0,22.167299744067854,20.802190103282083,29.8803096008409,23.348482274413698,45.0,2020-06-04,,,125
