,cl [cm],lcl [cm],fw [cm],species_name,longitude,is_gravid,rcl [cm],stage,sex,id,cw [cm],latitude,associated_species,depth [m],is_gravid?,behavior
35,35,9.417215559034524,4,A. Farensis,,False,1.8786579072345662,sub_adult,male or female,36,11.786284760736915,,"['Small Fish', 'Mussel']",9,False,Moving toward warmer water pockets.
36,35,10.500250204569454,7,A farensis,,False,0.41991141203738175,sub_adult,male,37,11.662972342642306,,"['Small Fish', 'Sea Sponge']",8,False,Interacting with small fish nearby.
37,14,7.464286691449579,5,A. Farensis,,True,4.05819627782623,sub_adult,male,38,14.797937339413192,,['Mussel'],7,True,Mating behavior with antenna touching.
38,31,8.9356565018689,3,u. olhanen.,,False,4.32189777551235,pre_puberty, ,39,3.9238747568929337,,['Shrimp'],11,False,Resting under shell fragment.
39,18,6.581235991949096,3,U. olhanensis,,False,0.4935350478425487,sub_adult,male,40,13.663104343351295,,"['Crab (Other Species)', 'Shrimp']",7,False,Feeding on detritus in shallow water.
40,14,8.33819967478774,7,A farensis,,False,1.2897992367001894,pre_puberty, ,41,9.974993989815868,,"['Crab (Other Species)', 'Sea Anemone', 'Hermit Crab']",7,False,Retreating quickly from shadow.
41,9,9.125065808704441,5,A. Farensis,,False,1.6715671035962658,adult,male,42,16.618188513240607,,"['Shrimp', 'Jellyfish', 'Polychaete Worm', 'Mussel']",9,False,Color changes during molting.
42,19,8.552170350822786,3,A farensis,,False,1.4841493884061148,sub_adult,male,43,11.211813857820296,,"['Sea Anemone', 'Crab (Other Species)', 'Algae', 'Jellyfish']",11,False,Struggling with entangled seaweed.
43,12,9.750132176869572,2,A farensis,,False,1.9910527802038818,adult,female,44,7.679809671548727,,"['Sea Star', 'Barnacle']",7,False,Swimming short distance to escape.
44,17,8.308957184127323,2,u. olhanen.,,True,0.21201695402953394,sub_adult,female,45,16.218851212304134,,"['Crab (Other Species)', 'Sea Star']",6,True,Retreating quickly from shadow.
45,11,7.04886941589546,3,u. olhanen.,,False,1.2666672766628666,sub_adult,-,46,10.248320654045182,,"['Sea Urchin', 'Sea Anemone', 'Coral Fragment', 'Shrimp']",6,False,Crab moving quickly across rocks.
46,46,8.585274664051765,2,A farensis,,False,1.001475102666562,pre_puberty,male,47,14.111713225214816,,"['Crab (Other Species)', 'Sea Urchin', 'Shrimp', 'Algae', 'Coral Fragment']",10,False,Territorial display against intruder.
47,38,5.049116943501379,3,A farensis,,False,1.9898940484534005,sub_adult,female,48,14.481788374807534,,"['Hermit Crab', 'Barnacle', 'Coral Fragment']",5,False,Interaction with hermit crabs.
48,24,10.442346970759012,4,A farensis,,True,0.912617281502769,pre_puberty,male or female,49,11.345211634374868,,['Sea Anemone'],7,True,Waving claws rhythmically.
49,15,8.345626349306315,2,A. Farensis,,False,5.989189502191208,sub_adult,male,50,15.376147204100917,,"['Jellyfish', 'Polychaete Worm']",9,False,Moving toward bait.
50,9,8.64974867720062,3,A. Farensis,,False,0.8883397263008629,pre_puberty,male,51,11.606949793068098,,"['Sea Anemone', 'Coral Fragment', 'Polychaete Worm']",9,False,Claw snapping at diver.
51,16,9.086380076960106,12,u. olhanen.,,True,0.7185336644459566,sub_adult,female,52,17.972021138393455,,"['Sea Star', 'Barnacle', 'Sea Urchin']",4,True,Exchanging antenna taps.
52,33,6.708339229714703,9,u. olhanen.,,False,0.8766384981545817,sub_adult,male,53,17.296248495437485,,"['Barnacle', 'Mussel', 'Algae', 'Sea Anemone', 'Sea Sponge']",5,False,Climbing onto submerged logs.
53,15,10.030397935685212,6,A. Farensis,,False,0.6810915474559065,pre_puberty,male,54,12.095469323637786,,['Barnacle'],7,False,Territorial display against intruder.
54,8,6.110375681822728,7,U. olhanensis,,False,0.4995933309524201,pre_puberty,male,55,9.998920053301951,,"['Hermit Crab', 'Small Fish', 'Sea Urchin', 'Barnacle', 'Coral Fragment']",11,False,Using claws to dig into sediment.
55,15,6.812796857388836,2,A. Farensis,,False,3.027782361211518,adult,female,56,16.23660127755948,,"['Hermit Crab', 'Jellyfish']",11,False,Resting in shaded rock crevice.
56,21,6.811967271654962,2,A. Farensis,,False,0.6484271368851782,pre_puberty,male,57,17.44157414510473,,"['Sea Star', 'Hermit Crab', 'Shrimp', 'Barnacle', 'Polychaete Worm']",9,False,Resting under shell fragment.
57,9,8.033834385800382,6,A farensis,,False,0.8810869459284102,pre_puberty,male,58,11.369352274330575,,['Sea Star'],8,False,Foraging among seagrass roots.
58,19,7.525334036043347,3,A. Farensis,,False,1.5621011501641189,sub_adult,male,59,15.826218828930628,,"['Sea Urchin', 'Shrimp']",8,False,Claw snapping at diver.
59,10,8.27602186434811,3,u. olhanen.,,False,0.5538540282192056,sub_adult,male,60,12.794773155570663,,['Barnacle'],7,False,Picking biofilm on submerged wood.
60,41,5.430999258259218,7,A. Farensis,,False,0.1743598732997844,sub_adult,male,61,11.608780759555511,,"['Polychaete Worm', 'Small Fish', 'Crab (Other Species)']",7,False,Struggling with entangled seaweed.
61,6,7.2873725178036,8,u. olhanen.,,False,5.0605276181364385,sub_adult,male,62,14.048418102703964,,['Mussel'],11,False,Exchanging antenna taps.
62,26,6.616464587192266,5,A farensis,,False,0.5184651722953666,adult,female,63,10.899459906985978,,"['Algae', 'Coral Fragment']",9,False,Resting in shaded rock crevice.
63,9,9.048225445707445,7,A. Farensis,,False,0.6139601812972872,pre_puberty,male,64,11.46220307921382,,"['Sea Sponge', 'Barnacle', 'Coral Fragment']",10,False,Mating behavior with antenna touching.
64,11,9.416875808870191,3,A. Farensis,,False,0.38711362762795676,adult,female,65,11.271068621593754,,"['Algae', 'Coral Fragment', 'Polychaete Worm', 'Barnacle']",8,False,Claw snapping at diver.
65,20,10.202904979956827,2,A farensis,,False,4.9573189619805,adult,female,66,11.95050800293452,,"['Sea Urchin', 'Shrimp', 'Snail', 'Hermit Crab', 'Algae']",9,False,Escaping from aggressive fish.
66,36,9.84869292963115,5,A farensis,,False,1.2774828642285196,sub_adult,?,67,10.961323453995528,,['Mussel'],5,False,Retreating quickly from shadow.
67,8,5.560375686010338,10,u. olhanen.,,False,1.223417338449666,sub_adult,male,68,7.953964794280279,,"['Barnacle', 'Crab (Other Species)']",8,False,Retreating quickly from shadow.
68,21,5.550376428672009,4,A farensis,,False,0.5228245894527757,sub_adult,nan,69,12.889910858010197,,"['Small Fish', 'Polychaete Worm', 'Snail', 'Sea Star']",12,False,Foraging among seagrass roots.
69,31,8.590364768759468,5,A. Farensis,,True,6.745546345850023,pre_puberty,female,70,15.187594989773908,,['Algae'],8,True,Foraging among seagrass roots.
70,17,11.34990272499283,2,A farensis,,True,0.7390250024246937,sub_adult,female,71,8.301061133198413,,['Snail'],8,True,Escaping predator silhouette overhead.
71,24,7.774419977742812,3,A farensis,,False,0.37937183764403815,adult,male,72,15.486125615727607,,"['Coral Fragment', 'Shrimp', 'Small Fish', 'Sea Urchin']",6,False,Resting under shell fragment.
72,19,7.731876513040705,4,A. Farensis,,False,1.016572114094272,pre_puberty,female,73,11.94624445956451,,"['Algae', 'Hermit Crab', 'Polychaete Worm', 'Sea Urchin']",9,False,Foraging among seagrass roots.
73,24,6.329927127195205,5,A. Farensis,,False,4.987527405047947,pre_puberty,?,74,11.069933150290375,,"['Small Fish', 'Algae', 'Mussel', 'Shrimp', 'Barnacle']",6,False,Climbing onto submerged logs.
74,15,8.557937090105362,5,U. olhanensis,,False,3.3222854367320545,sub_adult,male,75,13.298960625243305,,"['Sea Urchin', 'Polychaete Worm', 'Sea Star', 'Small Fish']",6,False,Guarding a small hole in sediment.
75,40,5.713829310353112,3,A. Farensis,,False,0.27670317612218515,sub_adult,male,76,7.198338182762354,,"['Sea Star', 'Shrimp', 'Snail', 'Sea Urchin', 'Sea Sponge']",8,False,Hiding beneath rocks.
76,14,9.071402598148214,3,U. olhanensis,,True,1.2518408092358242,adult,female,77,13.900178063676675,,"['Barnacle', 'Sea Star', 'Jellyfish', 'Coral Fragment', 'Sea Anemone']",6,True,Retreating into burrow.
77,11,7.49391931141574,2,A. Farensis,,False,1.030783248676281,pre_puberty,male,78,11.029723808629242,,"['Mussel', 'Jellyfish']",11,False,Cleaning claws with rubbing motion.
78,26,7.316375601603442,6,A. Farensis,,False,3.9871873185832656,sub_adult, ,79,8.879654173351616,,"['Small Fish', 'Crab (Other Species)', 'Hermit Crab']",9,False,Displaying dominance by lifting body.
79,20,8.479391666630539,6,A. Farensis,,False,2.389167963457319,pre_puberty,male,80,9.895193666615748,,['Jellyfish'],8,False,Mating behavior with antenna touching.
80,32,5.802071263262302,2,u. olhanen.,,False,2.4013560926317954,sub_adult,male,81,13.554720088238653,,"['Mussel', 'Coral Fragment', 'Jellyfish', 'Sea Anemone']",9,False,Social contact with other crabs.
81,36,7.470872954824635,3,u. olhanen.,,False,6.172228424171771,sub_adult, ,82,13.289682051664412,,"['Barnacle', 'Crab (Other Species)', 'Algae']",7,False,Claw snapping in competition.
82,13,8.137159322723775,6,A farensis,,False,1.178183750884535,sub_adult,nan,83,15.124313459504064,,"['Sea Anemone', 'Hermit Crab', 'Snail']",11,False,Territorial display against intruder.
83,11,8.98221355384649,4,A farensis,,False,1.0684020269174566,adult,nan,84,17.699579115094295,,['Sea Anemone'],6,False,Hiding under floating debris.
84,17,7.098125249498235,10,A. Farensis,,False,0.6541016420394233,adult,male,85,9.90905226314998,,"['Shrimp', 'Polychaete Worm', 'Sea Anemone', 'Sea Urchin', 'Barnacle']",5,False,Color changes during molting.
85,5,8.934038649279058,3,A farensis,,False,1.9718598685334305,pre_puberty,male,86,12.208255724889241,,"['Polychaete Worm', 'Snail', 'Sea Sponge']",12,False,Interacting with small fish nearby.
86,16,7.313263403763527,3,A. Farensis,,False,0.538350503961213,sub_adult,male,87,14.130087259497953,,"['Mussel', 'Algae', 'Barnacle', 'Coral Fragment']",8,False,Feeding on small crustaceans.
87,25,8.588268946912882,4,A. Farensis,,False,0.45109757849613935,sub_adult,male,88,11.085506515686049,,"['Sea Urchin', 'Polychaete Worm', 'Sea Sponge']",8,False,Hiding under seagrass blades.
88,34,8.926812217796254,5,A. Farensis,,True,2.3318428194751246,sub_adult,male,89,12.847874286440785,,"['Sea Star', 'Polychaete Worm', 'Algae', 'Jellyfish', 'Shrimp']",8,True,Claw snapping in competition.
89,6,8.876737810767732,4,A farensis,,False,1.204552429649398,pre_puberty,male,90,14.92236532076777,,"['Sea Sponge', 'Mussel', 'Sea Urchin', 'Coral Fragment', 'Hermit Crab']",10,False,Color changes during molting.
90,7,8.398671323302167,3,A farensis,,False,4.120876462510135,pre_puberty,?,91,16.66619314526222,,['Coral Fragment'],9,False,Color changes during molting.
91,8,8.80239803012847,2,U. olhanensis,,False,0.892569716775452,sub_adult,female,92,11.117333167158149,,"['Small Fish', 'Sea Urchin', 'Polychaete Worm', 'Sea Sponge', 'Sea Anemone']",9,False,Scavenging near tidal pools.
92,17,6.6454479291132085,6,A. Farensis,,True,0.3208934319136414,sub_adult,female,93,11.264408869620869,,"['Polychaete Worm', 'Jellyfish']",9,True,Retreating into burrow.
93,9,10.20076019513757,3,A farensis,,True,1.111050003772134,juvenile,male,94,8.769413212944734,,['Algae'],2,True,Feeding on detritus in shallow water.
94,26,8.372319624594542,4,u. olhanen.,,False,3.599456136914898,pre_puberty,female,95,8.64652309339062,,"['Coral Fragment', 'Crab (Other Species)', 'Sea Anemone']",6,False,Searching for mates at twilight.
95,8,6.669682465487815,3,A. Farensis,,False,2.3510860189174316,adult,female,96,16.1511527843838,,"['Barnacle', 'Small Fish', 'Sea Anemone']",8,False,Feeding on detritus in shallow water.
96,26,8.241848919208413,3,A farensis,,False,3.44462364367702,pre_puberty, ,97,12.724744466632016,,"['Shrimp', 'Polychaete Worm']",10,False,Camouflaging with surrounding mud.
97,28,8.17091427764464,2,U. olhanensis,,False,0.12297747602576277,pre_puberty,female,98,19.7801315543748,,"['Sea Star', 'Sea Sponge', 'Shrimp']",8,False,Claw snapping in competition.
98,20,8.588362290172231,13,A farensis,,False,10.558545642420434,sub_adult, ,99,11.275649591322829,,"['Crab (Other Species)', 'Polychaete Worm', 'Barnacle', 'Jellyfish']",11,False,Picking algae from rock surface.
99,32,7.06879132129262,3,A farensis,,False,0.4853374876988555,sub_adult,male or female,100,8.13877742517623,,"['Barnacle', 'Sea Urchin', 'Crab (Other Species)', 'Shrimp']",7,False,Dragging shell fragment backward.
100,18,6.805785652262371,4,A farensis,,True,0.38083819352743337,pre_puberty,?,101,16.137360594967582,,"['Snail', 'Polychaete Worm']",9,True,Rapid claw movement while feeding.
101,36,7.999485690348207,2,u. olhanen.,,True,0.3069326567785431,pre_puberty,nan,102,15.276057694865596,,['Shrimp'],10,True,Mating behavior with antenna touching.
102,12,9.392127652058726,2,A farensis,,False,10.293160998279813,adult,male,103,17.033089889002362,,"['Shrimp', 'Barnacle', 'Hermit Crab', 'Small Fish', 'Coral Fragment']",9,False,Hiding under seagrass blades.
103,20,6.3822446209701935,4,u. olhanen.,,False,0.12306036748481179,pre_puberty,female,104,5.004321466344943,,['Mussel'],7,False,Moving in groups.
104,8,6.52410426118181,2,A farensis,,True,3.255883690528288,juvenile,male,105,15.417960800884602,,"['Hermit Crab', 'Shrimp']",6,True,Camouflaging with surrounding mud.
105,15,7.123413645726958,7,A farensis,,False,2.9348917384481057,adult, ,106,5.806728055219755,,"['Mussel', 'Hermit Crab', 'Algae', 'Jellyfish']",8,False,Moving toward warmer water pockets.
106,13,10.79935945277292,6,U. olhanensis,,False,0.3191777242010823,pre_puberty,-,107,16.495772897965033,,"['Mussel', 'Sea Anemone', 'Sea Sponge', 'Shrimp', 'Jellyfish']",11,False,Struggling with entangled seaweed.
107,25,9.935989417132584,2,A farensis,,False,1.3179248850936018,sub_adult,male,108,14.240579285415272,,"['Sea Anemone', 'Sea Sponge', 'Small Fish', 'Mussel']",8,False,Picking algae from rock surface.
108,22,5.6745927615692295,5,A. Farensis,,False,0.7778420110848401,juvenile,male,109,17.9722935347653,,"['Snail', 'Sea Anemone']",9,False,Pausing frequently during exploration.
109,8,7.8906132877107344,5,A. Farensis,,False,0.16838212106152414,adult,male,110,12.341413230100244,,"['Crab (Other Species)', 'Jellyfish']",6,False,Stillness in cold water.
110,29,4.454709799187482,4,A farensis,,True,1.5968044901917784,sub_adult,female,111,15.727616312249204,,"['Small Fish', 'Sea Urchin']",6,True,Social contact with other crabs.
111,23,10.138751014597917,4,A. Farensis,,False,0.48434524321113703,adult,female,112,11.159875380783644,,"['Jellyfish', 'Mussel', 'Algae', 'Crab (Other Species)', 'Small Fish']",5,False,Claw waving directed at nearby crab.
112,59,7.898989208165752,8,A farensis,,False,0.17173010213242057,adult,male,113,10.62779539355899,,['Sea Anemone'],8,False,Hiding under floating debris.
113,12,6.718177861660966,8,A farensis,,False,3.9598931585165835,pre_puberty,female,114,9.591968501148754,,"['Sea Star', 'Algae', 'Hermit Crab']",14,False,Displaying dominance by lifting body.
114,15,8.99740504533937,8,A farensis,,False,0.49628849355825083,pre_puberty,male,115,14.914250479749988,,"['Polychaete Worm', 'Coral Fragment', 'Jellyfish', 'Shrimp']",6,False,Retreating into burrow.
115,15,8.193968892505012,6,A. Farensis,,False,1.6851800793084633,pre_puberty, ,116,11.597036268612976,,"['Sea Sponge', 'Small Fish', 'Sea Star']",9,False,Moving toward warmer water pockets.
116,25,7.24168818738794,3,A. Farensis,,False,0.2814323239820094,adult,male or female,117,15.136315283214138,,"['Mussel', 'Crab (Other Species)', 'Sea Sponge']",13,False,Feeding on small mollusks.
117,10,7.473894160108385,2,A. Farensis,,False,1.3010247766332246,adult,male,118,9.74001974945849,,"['Small Fish', 'Sea Urchin', 'Polychaete Worm', 'Sea Anemone']",9,False,Territorial display against intruder.
118,20,10.150509321731002,8,u. olhanen.,,False,0.26446228208622646,sub_adult, ,119,13.67622752966089,,"['Snail', 'Small Fish', 'Barnacle', 'Sea Sponge', 'Jellyfish']",11,False,Feeding on small crustaceans.
119,13,7.685749217467017,6,U. olhanensis,,False,0.0932582907089273,sub_adult,female,120,15.02651688541366,,"['Shrimp', 'Sea Sponge']",11,False,Climbing algae-covered rocks.
120,13,8.44301640281784,6,A farensis,,False,2.1040827436268223,sub_adult,male or female,121,11.701796717694712,,"['Shrimp', 'Algae', 'Sea Star']",12,False,Defensive posture when approached.
121,20,7.992044651548983,4,U. olhanensis,,False,1.1134753233901387,juvenile,female,122,9.468668036157847,,['Small Fish'],8,False,Cleaning claws with rubbing motion.
122,39,7.000205923773235,5,A farensis,,False,0.40789095635199013,juvenile,male,123,14.593474450729653,,"['Barnacle', 'Snail', 'Shrimp']",12,False,Rapid claw movement while feeding.
123,18,6.534339225975727,10,A farensis,,False,2.3989973141077763,pre_puberty,male,124,9.930513943241772,,"['Shrimp', 'Jellyfish', 'Hermit Crab']",8,False,Swimming short distance to escape.
124,14,7.510257577896135,5,A. Farensis,,False,10.19995940285131,adult,male,125,12.437992160073147,,"['Coral Fragment', 'Small Fish']",9,False,Hiding under floating debris.
125,21,8.47685871843377,2,A farensis,,False,0.573927748303114,sub_adult,female,126,11.49151710105592,,"['Sea Star', 'Barnacle', 'Algae', 'Coral Fragment', 'Small Fish']",7,False,Rapid crossing of open sand.
126,8,8.36271019542203,4,A farensis,,True,3.119967357829826,adult,female,127,13.002078482274568,,"['Sea Star', 'Polychaete Worm', 'Snail', 'Sea Anemone']",4,True,Waving claws rhythmically.
127,8,9.148535192778844,6,A farensis,,False,0.8601148665152187,sub_adult, ,128,10.080762105594857,,['Sea Sponge'],8,False,Climbing algae-covered rocks.
128,22,8.759452473419435,4,u. olhanen.,,False,18.078649786183682,juvenile,female,129,13.688566853455143,,"['Small Fish', 'Snail', 'Sea Sponge']",11,False,Stillness in cold water.
129,13,8.904626340812,8,U. olhanensis,,False,0.7377499110732754,pre_puberty,?,130,10.706965270117289,,"['Sea Urchin', 'Sea Sponge', 'Small Fish']",7,False,Color changes during molting.
130,7,10.079526991739321,2,A. Farensis,,False,0.9036598646441911,juvenile,male,131,13.244821626537988,,"['Hermit Crab', 'Sea Sponge', 'Mussel']",6,False,Struggling with entangled seaweed.
131,8,9.026190901191665,8,A. Farensis,,True,1.2954367342624282,sub_adult,male,132,11.294745794629609,,"['Coral Fragment', 'Sea Sponge', 'Sea Star', 'Sea Urchin', 'Barnacle']",9,True,Moving toward warmer water pockets.
132,17,9.073140601920958,4,A. Farensis,,False,1.2551753635616258,sub_adult,female,133,10.109562307835548,,['Coral Fragment'],9,False,Interacting with small fish nearby.
133,35,7.811190901910035,4,u. olhanen.,,False,2.9225663927894314,sub_adult,female,134,8.730754680544866,,"['Sea Urchin', 'Shrimp']",10,False,Crab moving quickly across rocks.
134,15,7.082581906265715,6,A. Farensis,,False,4.453041420414518,adult,male,135,15.634196900446884,,"['Mussel', 'Jellyfish', 'Crab (Other Species)']",8,False,Waving claws rhythmically.
135,19,6.6905508611794655,2,A farensis,,False,0.7294913866082534,juvenile,male,136,14.484695433597196,,"['Sea Star', 'Algae', 'Small Fish', 'Sea Urchin']",7,False,Hiding under seagrass blades.
136,8,8.117618866599965,6,u. olhanen.,,False,0.30416441529830834,sub_adult,male,137,14.465411055341159,,"['Sea Urchin', 'Polychaete Worm', 'Sea Sponge', 'Mussel']",9,False,Displaying dominance by lifting body.
137,39,9.47207162965561,3,A farensis,,False,1.9173125240126287,pre_puberty,male or female,138,13.141998276681198,,['Crab (Other Species)'],10,False,Picking detritus from seabed.
138,15,7.285715272078045,5,u. olhanen.,,False,1.7621943951386785,pre_puberty,male,139,13.457164147978924,,"['Barnacle', 'Crab (Other Species)', 'Jellyfish', 'Hermit Crab']",4,False,Slow movement near seagrass patches.
139,21,9.215406069648255,7,u. olhanen.,,False,0.19686973242910158,adult,male,140,15.059816110781231,,"['Sea Star', 'Snail']",6,False,Social contact with other crabs.
140,7,6.612288970938943,3,A. Farensis,,True,2.370236946009721,sub_adult,female,141,12.316979749875266,,"['Jellyfish', 'Snail', 'Hermit Crab']",10,True,Claw waving directed at nearby crab.
141,34,10.49848351341904,3,u. olhanen.,,True,19.087943168721118,adult,male,142,15.150683116084704,,"['Sea Star', 'Hermit Crab', 'Sea Anemone', 'Polychaete Worm', 'Sea Urchin']",9,True,Climbing barnacle-covered surfaces.
142,28,9.268664221087892,5,A. Farensis,,False,0.7049898495898501,pre_puberty,male,143,6.998254933868952,,"['Shrimp', 'Barnacle', 'Jellyfish', 'Sea Sponge', 'Small Fish']",9,False,Hiding under floating debris.
143,10,8.279762404991672,6,A farensis,,False,2.8210294944895375,pre_puberty,male,144,10.774972943932193,,"['Algae', 'Sea Star', 'Snail', 'Coral Fragment']",12,False,Resting under shell fragment.
