,cl [mm],lcl [mm],fw [mm],species_name,longitude,is_gravid?,rcl [mm],stage,sex,id,cw [mm],latitude,associated_species,depth [m],behavior
72,270,115.92339706284803,60,A. Farensis,,False,23.00656329889838,j, ,73,162.99412906953802,,"['Mussel', 'Sea Star', 'Polychaete Worm', 'Algae']",9,Exchanging antenna taps.
73,400,96.8206936027251,50,u. olhanen.,,False,148.6063471383842,a,male,74,191.83677930581442,,"['Barnacle', 'Small Fish', 'Snail']",5,Hiding in sandy burrow.
74,90,124.41293914435869,30,A farensis,,False,28.850252977593485,j,nan,75,163.8587133268822,,"['Small Fish', 'Snail', 'Jellyfish', 'Mussel']",10,Waving claws rhythmically.
75,40,117.1614808827168,30,A. Farensis,,True,4.4254926755352315,a,male,76,173.114272322521,,"['Coral Fragment', 'Algae', 'Shrimp', 'Sea Sponge']",9,Shaking claws after contact.
76,110,109.12169546913807,30,A farensis,,True,7.652817558514334,p,female,77,173.1107708403633,,"['Hermit Crab', 'Shrimp']",7,Searching for food in tidal pools.
77,240,81.32148872000057,20,u. olhanen.,,False,4.259961638865907,p,male,78,181.93522382034735,,"['Sea Urchin', 'Polychaete Worm', 'Barnacle', 'Coral Fragment']",4,Color changes during molting.
78,240,110.73225657876583,30,A. Farensis,,False,14.75714684238965,p,male,79,186.86341189402958,,"['Barnacle', 'Coral Fragment']",13,Feeding on detritus in shallow water.
79,150,109.50347582632487,40,A farensis,,False,56.35791836069789,s,female,80,162.32087826870992,,"['Small Fish', 'Sea Sponge', 'Snail', 'Barnacle']",6,Moving in groups.
80,220,125.9343495039775,100,A farensis,,False,6.63335486111702,p,female,81,181.80090938530822,,"['Mussel', 'Snail', 'Crab (Other Species)', 'Coral Fragment', 'Barnacle']",7,Sideways walking along bay edge.
81,170,76.81485915857343,20,A. Farensis,,False,2.9710407799364513,a,female,82,158.63836191624839,,"['Sea Sponge', 'Shrimp']",12,Climbing submerged rocks.
82,90,113.38161678052968,40,A. Farensis,,False,10.754185575815878,j,male,83,167.55530264597897,,"['Jellyfish', 'Crab (Other Species)']",9,Scavenging near tidal pools.
83,210,89.26142715949285,50,u. olhanen.,,False,5.429655182161184,j,male,84,184.88328578227942,,['Snail'],6,Shaking claws after contact.
84,100,113.18078802163454,30,A. Farensis,,False,23.61905324519418,s,male,85,170.00014545863948,,['Mussel'],8,Mating behavior with antenna touching.
85,100,100.52012181527031,30,A. Farensis,,False,43.57993596058522,p,male,86,182.74776802851804,,"['Sea Anemone', 'Barnacle']",7,Picking algae from rock surface.
86,160,92.74692154248285,110,u. olhanen.,,True,12.355078816649632,p,female,87,163.89591003387852,,"['Algae', 'Mussel']",8,Picking algae from rock surface.
87,180,117.9119574648893,40,A farensis,,False,10.411696216811759,p,nan,88,166.56384117173783,,['Snail'],7,Stillness in cold water.
88,320,89.36911539928772,50,U. olhanensis,,False,196.93582492200647,a,male,89,158.30541892598401,,"['Sea Star', 'Hermit Crab', 'Coral Fragment']",8,Sitting still blending with environment.
89,90,96.88417761773515,30,A farensis,,False,11.757183613539585,a,female,90,169.38509119145974,,"['Shrimp', 'Snail', 'Sea Anemone', 'Polychaete Worm']",7,Climbing vertical rock face.
90,180,116.21827892209355,50,A. Farensis,,False,45.12368049444617,s,?,91,164.31505247416044,,['Barnacle'],8,Sideways walking along bay edge.
91,120,101.06633364211022,40,A farensis,,False,15.329229692604036,p,female,92,168.21853951917603,,['Sea Urchin'],6,Picking detritus from seabed.
92,50,116.22674786641244,70,A farensis,,False,4.270418009386126,a,nan,93,183.60474708932355,,"['Shrimp', 'Sea Star', 'Coral Fragment', 'Crab (Other Species)', 'Small Fish']",11,Feeding on small crustaceans.
93,220,94.87387380103728,40,A. Farensis,,False,467.14728570073447,s,male,94,171.98002030219948,,"['Crab (Other Species)', 'Sea Anemone', 'Jellyfish', 'Mussel', 'Sea Urchin']",8,Climbing algae-covered rocks.
94,100,93.10882790918484,70,u. olhanen.,,False,151.19597617446132,p,male,95,160.9425943388965,,['Barnacle'],6,Sideways walking along bay edge.
95,160,124.33675875406337,30,A farensis,,False,31.144866377057447,p, ,96,167.51483879575832,,"['Mussel', 'Barnacle', 'Sea Sponge', 'Sea Star', 'Sea Anemone']",9,Interaction with hermit crabs.
96,170,115.37244071853192,20,A farensis,,False,45.55517373883819,j,male,97,161.8249066262111,,"['Sea Anemone', 'Polychaete Worm', 'Hermit Crab', 'Sea Sponge']",9,Burrowing into sandy sediment.
97,260,93.82348182387027,80,A. Farensis,,True,9.800477709720553,p,nan,98,170.41747903779617,,"['Hermit Crab', 'Polychaete Worm']",9,Scavenging near tidal pools.
98,100,117.11075834178169,20,A. Farensis,,False,12.338560663692395,p,female,99,182.82043660020116,,['Snail'],7,Picking biofilm on submerged wood.
99,220,80.00895578558595,40,A farensis,,False,20.294306703948905,p,male,100,160.30877876726183,,['Polychaete Worm'],7,Rapid claw movement while feeding.
100,130,116.10435652438244,60,U. olhanensis,,True,0.5898594601644264,a,female,101,180.85995058600741,,"['Polychaete Worm', 'Small Fish', 'Sea Star', 'Barnacle', 'Jellyfish']",6,Hiding in sandy burrow.
101,290,105.85287878505021,50,u. olhanen.,,False,22.81745203241659,p,male,102,176.12936145125764,,"['Crab (Other Species)', 'Sea Star', 'Shrimp']",10,Stillness in cold water.
102,280,117.00734453392421,50,A. Farensis,,True,2.1282984345333955,p,male,103,161.14192439222006,,"['Small Fish', 'Sea Sponge']",10,Swimming short distance to escape.
103,220,108.51679663326033,40,u. olhanen.,,False,13.415869290979893,j,male,104,164.3712684183023,,"['Small Fish', 'Shrimp', 'Crab (Other Species)', 'Hermit Crab', 'Polychaete Worm']",10,Climbing submerged rocks.
104,120,100.96517066927979,40,u. olhanen.,,False,4.2604696288913155,a,male,105,175.0207635984919,,"['Snail', 'Mussel']",13,Climbing submerged rocks.
105,120,120.12669598392813,20,A farensis,,False,21.264099573981127,a,male,106,189.99272167440068,,['Small Fish'],8,Mating behavior with antenna touching.
106,230,113.71485436249294,50,A farensis,,False,24.393350275813468,a,female,107,177.77601592417182,,"['Barnacle', 'Sea Star', 'Sea Anemone']",7,Climbing seaweed stalks.
107,130,122.49643105164009,70,A farensis,,False,50.458870509479596,s,male,108,171.34622800097725,,"['Mussel', 'Barnacle', 'Polychaete Worm']",11,Feeding on algae scraped from rocks.
108,220,112.76544161338494,50,U. olhanensis,,True,15.298302737530847,p, ,109,173.00192866507874,,"['Coral Fragment', 'Shrimp', 'Barnacle', 'Sea Sponge', 'Jellyfish']",7,Moving sideways along sandy bottom.
109,220,94.21488578344388,40,A farensis,,False,14.611903558026032,s,female,110,170.89892273653942,,"['Hermit Crab', 'Crab (Other Species)', 'Polychaete Worm']",10,Resting under shell fragment.
110,110,109.56121764607676,30,A. Farensis,,False,4.915686945236148,p,N/R,111,175.5008294833509,,['Mussel'],11,Moving toward bait.
111,90,121.08493534622528,40,u. olhanen.,,False,26.84199082906243,p, ,112,173.15472659369834,,"['Snail', 'Shrimp']",10,Struggling with entangled seaweed.
112,210,106.47770001021385,70,A. Farensis,,False,4.201845864138242,p,male,113,164.75582777809564,,"['Hermit Crab', 'Crab (Other Species)', 'Sea Sponge', 'Barnacle', 'Shrimp']",4,Waving claws rhythmically.
113,80,103.71149476959718,40,A. Farensis,,False,52.901507850679494,s,female,114,175.62689138518704,,"['Sea Star', 'Hermit Crab']",9,Dragging shell fragment backward.
114,100,94.66757976199433,40,u. olhanen.,,False,3.234003155789791,s,N/R,115,189.48196891019293,,"['Sea Urchin', 'Barnacle', 'Shrimp', 'Polychaete Worm', 'Snail']",8,Burrowing into sandy sediment.
115,140,97.24229879495812,40,A farensis,,True,17.883109933198856,a,male,116,171.7809412100048,,"['Sea Anemone', 'Mussel', 'Sea Sponge']",7,Moving in groups.
116,80,91.85532697008115,50,A. Farensis,,False,43.10267483326661,s,male,117,181.5244839662104,,"['Sea Urchin', 'Coral Fragment', 'Shrimp']",6,Picking algae from rock surface.
117,240,112.96821421134347,100,A. Farensis,,False,20.978270224010743,p,male or female,118,169.11532402482345,,"['Sea Sponge', 'Coral Fragment']",11,Color changes during molting.
118,200,83.09715957438458,20,A farensis,,False,123.2254381475981,s,male,119,165.52758888445948,,"['Algae', 'Hermit Crab', 'Sea Anemone', 'Sea Star']",7,Waving claws rhythmically.
119,110,133.65890754900673,40,u. olhanen.,,False,16.953200273562988,s,male,120,157.48381664390638,,"['Polychaete Worm', 'Coral Fragment', 'Hermit Crab', 'Sea Urchin', 'Algae']",6,Exploring new territory.
120,370,111.82414268868362,60,u. olhanen.,,False,12.366692356821607,s, ,121,143.51173008586127,,['Sea Anemone'],10,Foraging among seagrass roots.
121,440,105.77400685068812,40,A. Farensis,,False,46.09546518342501,p,male,122,147.46840301698617,,"['Sea Sponge', 'Sea Urchin', 'Algae', 'Crab (Other Species)']",12,Climbing onto submerged logs.
122,120,117.79904851540883,30,U. olhanensis,,False,16.144561236635916,s,female,123,179.13715923600083,,"['Coral Fragment', 'Shrimp', 'Sea Sponge', 'Barnacle']",10,Using claws to dig into sediment.
123,40,102.32547648621399,50,U. olhanensis,,False,0.5389157938306138,a,male,124,195.42307909337467,,['Mussel'],8,Climbing seaweed stalks.
124,140,112.94607313673738,40,A. Farensis,,False,21.404371219753394,p,female,125,181.2326353518408,,"['Mussel', 'Small Fish', 'Jellyfish', 'Sea Urchin']",10,Hiding under floating debris.
125,90,102.57611073121927,90,U. olhanensis,,True,11.624127223936023,p,?,126,175.1662636344176,,"['Polychaete Worm', 'Sea Anemone', 'Coral Fragment', 'Algae', 'Small Fish']",7,Resting under shell fragment.
126,150,122.91964364948998,30,A farensis,,False,39.81676860468629,a,female,127,169.55211114507154,,"['Jellyfish', 'Shrimp', 'Mussel']",6,Sitting still blending with environment.
127,130,114.59656016199528,80,A farensis,,False,24.709213697112258,p,male,128,143.98841580711635,,"['Mussel', 'Sea Anemone', 'Algae', 'Barnacle', 'Coral Fragment']",8,Displaying dominance by lifting body.
128,170,106.95552661979298,40,A. Farensis,,False,51.266627213195825,a, ,129,160.58926682886948,,"['Crab (Other Species)', 'Polychaete Worm']",9,Climbing vertical rock face.
129,270,107.41817431539488,20,U. olhanensis,,False,93.24929913272065,p,male,130,185.9130707048838,,"['Sea Sponge', 'Jellyfish', 'Snail', 'Small Fish', 'Barnacle']",9,Rapid claw movement while feeding.
130,80,127.52300124202418,80,u. olhanen.,,False,190.86873626836106,s,female,131,178.72822938675927,,['Sea Anemone'],8,Dragging shell fragment backward.
131,70,107.54007797647066,100,A farensis,,True,7.104000372615088,a,female,132,170.94558081598464,,"['Jellyfish', 'Sea Sponge', 'Algae']",8,Resting under shell fragment.
132,130,106.77740727794057,20,A. Farensis,,False,9.140401554076533,s,?,133,179.01735004000125,,"['Mussel', 'Coral Fragment']",5,Defensive posture when approached.
133,180,130.18221918261963,20,A farensis,,False,60.605673285512005,s,male or female,134,174.52074225158822,,"['Small Fish', 'Snail']",10,Foraging among seagrass roots.
134,220,130.93571712633315,80,u. olhanen.,,False,109.53288398608191,a,male,135,162.75377572100237,,"['Polychaete Worm', 'Crab (Other Species)', 'Mussel', 'Coral Fragment']",8,Crab moving quickly across rocks.
135,110,85.29549646542272,50,u. olhanen.,,False,25.643014656778927,s,male or female,136,166.83511783301918,,"['Sea Urchin', 'Crab (Other Species)', 'Shrimp']",6,Sideways walking along bay edge.
136,170,127.59828523326607,50,u. olhanen.,,False,36.58230046171984,s,male,137,157.07589799412457,,"['Sea Anemone', 'Coral Fragment', 'Snail', 'Sea Urchin', 'Barnacle']",5,Climbing seaweed stalks.
137,200,124.23736457474757,80,A farensis,,False,49.02105497087447,s,nan,138,176.23728574553698,,"['Mussel', 'Hermit Crab']",6,Climbing submerged rocks.
138,310,95.06355733925847,40,A farensis,,False,10.67383874192622,p,male,139,188.68779975188016,,"['Sea Star', 'Shrimp', 'Snail', 'Hermit Crab', 'Crab (Other Species)']",12,Exchanging antenna taps.
139,490,116.96111852603781,30,U. olhanensis,,True,16.603644186841322,p,female,140,167.72976782280784,,"['Algae', 'Snail', 'Mussel', 'Sea Urchin']",8,Climbing seaweed stalks.
140,110,117.608689894321,60,A. Farensis,,False,55.836613033137525,a,-,141,159.561853375361,,"['Hermit Crab', 'Sea Urchin']",6,Searching for mates at twilight.
141,260,95.08826572714098,40,u. olhanen.,,False,11.833884250975933,a, ,142,176.42339980767974,,"['Coral Fragment', 'Jellyfish', 'Polychaete Worm', 'Sea Star', 'Sea Anemone']",11,Picking biofilm on submerged wood.
142,130,107.30460486485364,20,A. Farensis,,False,10.322403983688247,j, ,143,181.86011232161306,,"['Snail', 'Sea Sponge']",7,Searching for food in tidal pools.
143,220,93.95998279442256,40,A farensis,,True,5.718298194641092,p,male,144,153.57712628054782,,"['Sea Anemone', 'Barnacle', 'Crab (Other Species)', 'Sea Star']",6,Inspecting discarded crab shell.
144,180,97.2986848378339,40,A farensis,,False,2.2122544720930595,p, ,145,176.64524098597528,,"['Hermit Crab', 'Crab (Other Species)', 'Sea Anemone', 'Barnacle', 'Algae']",12,Waving claws rhythmically.
145,170,121.0160960951721,40,A. Farensis,,True,5.374062094894424,a,male,146,181.24979728913743,,['Hermit Crab'],10,Exploring new territory.
146,190,119.31406092855666,80,A. Farensis,,False,8.654404287737734,p,?,147,177.55413910318254,,['Jellyfish'],7,Using claws to dig into sediment.
147,40,108.28624421796555,40,A. Farensis,,False,0.9560769151337584,a,male,148,179.14724699001712,,"['Algae', 'Mussel', 'Sea Anemone']",6,Sitting still blending with environment.
148,80,119.06058538029193,20,u. olhanen.,,True,12.536864124996194,p,male or female,149,177.20627130768838,,['Sea Star'],6,Retreating into burrow.
149,470,105.14135016254585,50,A farensis,,False,32.5021962873583,p,male,150,157.61784190979196,,"['Shrimp', 'Sea Sponge', 'Crab (Other Species)']",10,Rapid claw movement while feeding.
150,100,138.58126076890474,50,A. Farensis,,True,13.107277461525644,s, ,151,164.98897907889716,,"['Barnacle', 'Small Fish', 'Algae', 'Coral Fragment', 'Sea Star']",7,Hiding beneath rocks.
151,70,119.99139506398079,50,A. Farensis,,False,11.082030507601095,s,male,152,172.1641736723997,,['Shrimp'],5,Escaping from aggressive fish.
152,220,127.93535861241638,40,A farensis,,False,26.795704975039936,j,male,153,207.9855461447566,,"['Jellyfish', 'Hermit Crab', 'Coral Fragment', 'Small Fish']",7,Interaction with hermit crabs.
153,190,128.48720724145036,50,u. olhanen.,,True,167.21583185222303,s, ,154,188.71565270728132,,"['Snail', 'Sea Star', 'Sea Urchin', 'Hermit Crab', 'Mussel']",6,Interaction with hermit crabs.
