species,sex,stage,is_gravid,behaviour,associated_species,depth [m],cl [mm],cw [mm],lcl [mm],rcl [mm],fw [mm],date,latitude,longitude,id
U. olhanensis,female,adult,True,Vibrating antennae in water currents.,"['Crab (Other Species)', 'Barnacle', 'Shrimp', 'Sea Urchin', 'Jellyfish']",7.0,44.604494069752185,38.207354798329526,52.07844814721008,46.34013356553702,27.0,2022-03-04,,,18
u. olhanen.,female,pre_puberty,False,Moving sideways along sandy bottom.,"['Coral Fragment', 'Shrimp', 'Sea Star']",8.0,22.022594189058445,26.53135867754157,39.42196612964139,23.12078463531487,27.0,2022-03-04,,,19
Ucides alvorensis,male or female,juvenile,True,Defensive posture when approached.,"['Sea Sponge', 'Mussel', 'Sea Urchin', 'Sea Star']",8.0,17.0,16.931898268907382,23.563712484776296,17.834599047175306,28.0,2022-03-04,,,20
A. Farensis,N/R,adult,,Guarding a small hole in sediment.,"['Shrimp', 'Small Fish', 'Mussel']",5.0,15.0,16.129752878360765,19.869683447875886,15.04057942576167,29.0,2022-03-04,,,21
A farensis,nan,adult,,Picking biofilm on submerged wood.,['Algae'],7.0,48.0,48.006532001224414,62.44620526542661,48.23984904325833,29.0,2022-03-04,,,22
A farensis,female,pre_puberty,True,Climbing barnacle-covered surfaces.,"['Coral Fragment', 'Hermit Crab', 'Sea Urchin', 'Polychaete Worm']",8.0,23.86756385681118,22.386635766315024,33.53400329545588,25.07451263978937,27.0,2022-03-04,,,23
U. olhanensis,female,pre_puberty,True,Cleaning claws with rubbing motion.,"['Shrimp', 'Algae', 'Crab (Other Species)']",9.0,22.261365478455126,22.35029725039636,32.868967771900415,23.067926546779695,28.0,2022-03-04,,,24
u. olhanen.,female,pre_puberty,False,Claw snapping in competition.,"['Polychaete Worm', 'Sea Anemone', 'Shrimp', 'Crab (Other Species)']",7.0,30.556695619387156,38.05385818157641,53.29738774678688,33.411181019075514,25.0,2022-03-04,,,25
u. olhanen.,male,pre_puberty,,Interacting with small fish nearby.,"['Algae', 'Coral Fragment', 'Mussel', 'Barnacle']",9.0,12.75,14.02020525889677,18.317139799968043,13.580973231236388,27.0,2022-03-04,,,26
A farensis,male or female,adult,,Picking detritus from seabed.,"['Sea Star', 'Sea Sponge', 'Snail', 'Shrimp', 'Algae']",9.0,73.5,70.3964204679374,97.6786567318025,75.15595910518569,26.0,2022-03-04,,,27
A farensis,female,pre_puberty,False,Camouflaging with surrounding mud.,"['Coral Fragment', 'Algae']",6.0,15.381847445543489,16.7912998059188,22.86693852413355,15.959941299899349,25.0,2022-03-04,,,28
u. olhanen.,male,adult,,Picking biofilm on submerged wood.,"['Sea Sponge', 'Sea Urchin', 'Hermit Crab', 'Sea Anemone', 'Crab (Other Species)']",5.0,25.5,25.099792839687595,35.72952224133168,26.700578273594154,28.0,2022-03-04,,,29
u. olhanen.,female,sub_adult,False,Social contact with other crabs.,"['Shrimp', 'Jellyfish', 'Sea Anemone']",7.0,28.227272270215806,28.12971782050729,34.03224438677958,31.019888402849073,26.0,2022-03-04,,,30
Ucides alvorensis,male,pre_puberty,,Using claws to dig into sediment.,"['Mussel', 'Small Fish', 'Algae']",9.0,14.25,12.946767538446956,16.667356470225617,14.736661045532195,26.0,2022-03-04,,,31
u. olhanen.,male,juvenile,,Feeding on small mollusks.,['Sea Anemone'],9.0,21.0,29.291686889157923,38.345550037900644,21.2261480241841,28.0,2022-03-04,,,32
U. olhanensis,male,sub_adult,,Hiding in sandy burrow.,"['Hermit Crab', 'Polychaete Worm', 'Shrimp', 'Crab (Other Species)', 'Sea Star']",11.0,45.0,49.17842143783662,72.24083661704839,48.62405422740374,27.0,2022-03-04,,,33
U. olhanensis,female,juvenile,False,Color changes during molting.,"['Sea Anemone', 'Jellyfish', 'Snail']",7.0,19.64449950143791,20.227069926316016,29.317988977948403,21.495742781135235,28.0,2022-03-04,,,34
U. olhanensis,female,juvenile,False,Searching for food in tidal pools.,"['Coral Fragment', 'Mussel', 'Snail']",9.0,2.6154203641987857,3.0197460578680504,3.812727335376152,2.834124139860346,28.0,2022-03-04,,,35
A farensis,male,adult,,Interaction with hermit crabs.,"['Sea Anemone', 'Sea Sponge']",12.0,33.0,35.27752011468057,45.386297468051964,34.86716405866802,26.0,2022-03-04,,,36
A farensis,female,adult,True,Escaping predator silhouette overhead.,['Sea Urchin'],8.0,31.853970738851316,33.14594003961154,44.608810231101685,34.000311967599885,27.0,2022-03-04,,,37
A farensis,male or female,sub_adult,,Escaping predator silhouette overhead.,['Crab (Other Species)'],6.0,33.75,37.973294333172355,46.39035112444188,35.370369978203065,28.0,2022-03-04,,,38
A farensis,female,juvenile,False,Feeding on detritus in shallow water.,"['Jellyfish', 'Algae', 'Mussel', 'Sea Star', 'Coral Fragment']",11.0,13.724276739246749,13.742729167946802,17.885281138407205,13.931308822850951,27.0,2022-03-04,,,39
U. olhanensis,male,sub_adult,True,Color changes during molting.,['Jellyfish'],6.0,27.5,23.796409512308156,29.743155123045938,28.80223626858408,30.0,2022-03-04,,,40
A farensis,male,adult,,Territorial display against intruder.,"['Shrimp', 'Small Fish', 'Snail', 'Polychaete Worm', 'Sea Urchin']",7.0,31.5,32.549781474195086,45.86786443109175,32.34207872006137,27.0,2022-03-04,,,41
A. Farensis,female,pre_puberty,False,Color changes during molting.,"['Algae', 'Barnacle', 'Coral Fragment']",7.0,26.149266165383555,30.12962223808119,36.86991752236692,26.832009242392456,26.0,2022-03-04,,,42
A farensis,female,sub_adult,False,Defensive posture when approached.,"['Polychaete Worm', 'Hermit Crab']",10.0,29.248898606180557,35.44131368205157,51.713970383220165,32.029626591392244,27.0,2022-03-04,,,43
U. olhanensis,female,sub_adult,False,Hiding beneath rocks.,"['Sea Urchin', 'Sea Sponge', 'Sea Star']",5.0,6.703276383722813,5.916634557353553,7.278264223212842,7.293260909604392,27.0,2022-03-04,,,44
U. olhanensis,female,sub_adult,False,Inspecting discarded crab shell.,['Jellyfish'],9.0,48.642788290730266,44.08621731729831,60.66171317375104,49.60141970741524,26.0,2022-03-04,,,45
u. olhanen.,male,juvenile,,Moving toward warmer water pockets.,"['Coral Fragment', 'Small Fish', 'Jellyfish', 'Shrimp', 'Hermit Crab']",7.0,12.5,15.893606196192659,22.278372887208118,13.675430109920974,27.0,2022-03-04,,,46
A farensis,male,pre_puberty,,Claw snapping in competition.,"['Snail', 'Polychaete Worm']",7.0,5.25,4.896610757916128,6.410830078833641,5.341642082687079,28.0,2022-03-04,,,47
Ucides alvorensis,nan,pre_puberty,,Retreating into burrow.,['Sea Urchin'],13.0,28.5,26.830343212810142,38.55419991683685,29.72030327473406,27.0,2022-03-04,,,48
U. olhanensis,female,adult,True,Swimming short distance to escape.,"['Jellyfish', 'Sea Urchin', 'Sea Star', 'Polychaete Worm']",9.0,22.5811547643959,23.276642289031994,31.138358511287404,24.324497065451478,28.0,2022-03-04,,,49
u. olhanen.,male,adult,True,Picking biofilm on submerged wood.,"['Shrimp', 'Algae', 'Barnacle']",7.0,10.5,10.774656145002991,14.207950730285507,10.897327725412927,26.0,2022-03-04,,,50
U. olhanensis,female,juvenile,True,Moving in groups.,['Sea Urchin'],7.0,3.1914695947936518,4.691483107862305,6.36244246374534,3.4424503627659977,26.0,2022-03-04,,,51
A farensis,female,adult,False,Picking detritus from seabed.,"['Jellyfish', 'Crab (Other Species)']",8.0,21.425482486177945,21.892922592282314,29.235940837478942,22.083750011078912,26.0,2022-03-04,,,52
A. Farensis,male,adult,,Using claws to dig into sediment.,"['Small Fish', 'Sea Sponge', 'Algae']",7.0,33.0,35.0249702154692,46.35733690168696,35.19378749750758,27.0,2022-03-04,,,53
U. olhanensis,male,pre_puberty,,Interacting with small fish nearby.,"['Coral Fragment', 'Small Fish']",6.0,20.25,19.382440286608535,28.028384639550957,21.522800648544088,27.0,2022-03-04,,,54
U. olhanensis,female,sub_adult,False,Climbing barnacle-covered surfaces.,"['Barnacle', 'Shrimp', 'Algae']",8.0,25.089934682064463,21.185459796330303,26.52577354394703,25.735037853997902,26.0,2022-03-04,,,55
U. olhanensis,female,adult,True,Inspecting discarded crab shell.,"['Hermit Crab', 'Small Fish']",6.0,46.04739116146504,49.48628547076126,69.63072176461573,48.85055219025892,25.0,2022-03-04,,,56
u. olhanen.,male,sub_adult,,Color changes during molting.,"['Crab (Other Species)', 'Shrimp']",14.0,40.0,46.15668327223069,67.96797419634774,42.12781151765693,25.0,2022-03-04,,,57
Ucides alvorensis,male or female,sub_adult,,Feeding on detritus in shallow water.,"['Crab (Other Species)', 'Mussel', 'Barnacle']",10.0,16.25,19.444734883429497,24.292900557186265,17.06803200113496,29.0,2022-03-04,,,58
U. olhanensis,male,adult,,Climbing barnacle-covered surfaces.,['Snail'],13.0,37.5,37.98396686761053,48.96254922886894,39.72822974800239,26.0,2022-03-04,,,59
u. olhanen.,male,adult,True,Guarding eggs under abdominal flap.,"['Polychaete Worm', 'Sea Anemone', 'Crab (Other Species)']",9.0,10.5,11.142552618738645,13.995296508335121,11.207796265302383,29.0,2022-03-04,,,60
U. olhanensis,female,sub_adult,False,Hiding under floating debris.,"['Algae', 'Small Fish', 'Hermit Crab', 'Barnacle']",11.0,48.299916562693625,39.83783991687144,52.47518064325994,50.52736843155439,27.0,2022-03-04,,,61
A. Farensis,female,adult,True,Claw waving directed at nearby crab.,['Mussel'],9.0,9.235391640360778,8.440090656939441,11.591908755181228,9.49861410841594,25.0,2022-03-04,,,62
U. olhanensis,female,adult,True,Interaction with hermit crabs.,"['Hermit Crab', 'Mussel', 'Sea Urchin', 'Shrimp']",8.0,23.966588565139674,21.004871419069882,29.15433734415868,25.713873847155554,27.0,2022-03-04,,,63
u. olhanen.,female,adult,True,Exchanging antenna taps.,"['Sea Anemone', 'Shrimp', 'Small Fish', 'Mussel']",8.0,16.374251270037668,16.309523338061453,23.561808160170354,17.54302636103609,26.0,2022-03-04,,,64
A farensis,male,juvenile,,Displaying dominance by lifting body.,"['Small Fish', 'Coral Fragment', 'Sea Sponge', 'Barnacle']",12.0,21.0,22.561052986004835,28.527028857508586,21.001049044434275,26.0,2022-03-04,,,65
u. olhanen.,female,adult,False,Feeding on small crustaceans.,"['Shrimp', 'Sea Sponge']",5.0,57.91199075329683,58.951867553591825,76.59021187371319,58.37757552496529,28.0,2022-03-04,,,66
A farensis,male,sub_adult,,Dragging shell fragment backward.,"['Sea Anemone', 'Barnacle', 'Coral Fragment', 'Jellyfish', 'Hermit Crab']",10.0,27.5,22.799616774466546,30.896424742024013,27.693666613182547,26.0,2022-03-04,,,67
u. olhanen.,female,sub_adult,True,Moving in groups.,"['Sea Anemone', 'Coral Fragment', 'Jellyfish']",8.0,12.264172386627592,9.260886775023877,12.465321284422032,12.973865127133772,26.0,2022-03-04,,,68
A farensis,female,adult,True,Exploring new territory.,['Coral Fragment'],9.0,21.14558278413276,24.108442973306705,34.41408160568421,21.598563335960154,28.0,2022-03-04,,,69
Ucides alvorensis,-,juvenile,True,Burrowing into sandy sediment.,['Coral Fragment'],6.0,6.5,9.091819655616572,13.564377709864921,7.029529221692832,26.0,2022-03-04,,,70
u. olhanen.,female,pre_puberty,True,Vibrating antennae in water currents.,['Algae'],10.0,13.91001185102582,15.001530650355608,19.114836023738018,14.276800477486773,27.0,2022-03-04,,,71
A. Farensis,male,sub_adult,,Rapid crossing of open sand.,"['Shrimp', 'Small Fish', 'Snail', 'Algae', 'Sea Sponge']",7.0,38.75,43.61357701110251,60.2176311520781,40.92556298756248,26.0,2022-03-04,,,72
u. olhanen.,male,sub_adult,,Climbing submerged rocks.,"['Algae', 'Sea Sponge']",8.0,25.0,26.89263447917625,35.242133985355856,25.66123301680236,27.0,2022-03-04,,,73
A. Farensis,male,juvenile,,Interacting with small fish nearby.,"['Polychaete Worm', 'Mussel']",11.0,8.5,6.495277261028858,9.562640569621172,8.539602934011388,27.0,2022-03-04,,,74
A. Farensis,female,juvenile,True,Using claws to dig into sediment.,"['Small Fish', 'Coral Fragment', 'Hermit Crab', 'Sea Sponge', 'Barnacle']",9.0,8.385848277027272,9.901796373836337,13.87932799037104,9.1440452888671,27.0,2022-03-04,,,75
A farensis,N/R,pre_puberty,,Climbing vertical rock face.,"['Sea Urchin', 'Mussel', 'Hermit Crab']",9.0,37.5,33.511608825332964,49.72922931766345,39.40242298546055,28.0,2022-03-04,,,76
U. olhanensis,male,pre_puberty,,Dragging shell fragment backward.,"['Sea Anemone', 'Sea Sponge', 'Barnacle', 'Small Fish']",6.0,33.75,43.046767115693754,51.71527486452259,35.80656947156126,30.0,2022-03-04,,,77
u. olhanen.,male,pre_puberty,,Guarding a small hole in sediment.,"['Coral Fragment', 'Hermit Crab']",7.0,21.75,22.451319121435994,29.7334480556465,22.179912100909103,28.0,2022-03-04,,,78
U. olhanensis,male,sub_adult,,Retreating quickly from shadow.,['Jellyfish'],8.0,33.75,29.032397590238322,39.585579521778186,34.84822095060296,27.0,2022-03-04,,,79
U. olhanensis,male,adult,True,Escaping from aggressive fish.,"['Mussel', 'Crab (Other Species)', 'Algae']",8.0,19.5,19.447897351919906,25.523879256607863,19.87352975195341,27.0,2022-03-04,,,80
A farensis,male,pre_puberty,,Burrowing into sandy sediment.,['Crab (Other Species)'],4.0,18.0,12.937349695443466,19.066642732986523,19.329750834419954,26.0,2022-03-04,,,81
A. Farensis,female,adult,True,Claw waving directed at nearby crab.,['Shrimp'],9.0,9.201412857351636,8.284542982487686,10.960737041981417,9.43421984164345,27.0,2022-03-04,,,82
U. olhanensis,female,adult,False,Climbing onto submerged logs.,"['Crab (Other Species)', 'Barnacle']",8.0,43.14243433603721,40.65425449007454,52.49895248018657,43.219897800000574,28.0,2022-03-04,,,83
U. olhanensis,male,adult,,Vibrating antennae in water currents.,"['Sea Star', 'Coral Fragment']",7.0,19.5,17.566615705481393,21.812365251699482,19.806321301600494,27.0,2022-03-04,,,84
u. olhanen.,female,sub_adult,True,Stillness in cold water.,"['Small Fish', 'Hermit Crab', 'Sea Urchin', 'Sea Anemone']",7.0,14.79699996914971,15.232197127445458,18.869881918130414,16.232445071851323,27.0,2022-03-04,,,85
A farensis,male,adult,,Feeding on small crustaceans.,['Shrimp'],8.0,25.5,23.892267588587913,31.00233219544287,26.308229337671136,28.0,2022-03-04,,,86
u. olhanen.,male,adult,,Resting under shell fragment.,"['Coral Fragment', 'Small Fish', 'Algae', 'Sea Anemone', 'Jellyfish']",7.0,37.5,40.44859707306303,52.012878548636856,38.52345715390356,26.0,2022-03-04,,,87
u. olhanen.,male,sub_adult,,Feeding on small crustaceans.,"['Barnacle', 'Hermit Crab', 'Jellyfish', 'Sea Star', 'Small Fish']",9.0,25.0,27.081844751650806,37.878007620453104,27.063493036804925,26.0,2022-03-04,,,88
U. olhanensis,male,sub_adult,,Interaction with hermit crabs.,"['Sea Anemone', 'Mussel', 'Coral Fragment']",6.0,32.5,26.92925807687906,33.207544704144546,34.685543288267134,27.0,2022-03-04,,,89
u. olhanen.,N/R,adult,True,Hiding in sandy burrow.,"['Algae', 'Shrimp', 'Sea Sponge', 'Sea Anemone', 'Hermit Crab']",10.0,70.5,69.91069580904204,93.58568530753169,70.93202425956807,28.0,2022-03-04,,,90
A farensis,female,pre_puberty,False,Climbing algae-covered rocks.,['Algae'],7.0,34.52038968620601,30.751788766471854,42.41794192807893,35.58888965053018,26.0,2022-03-04,,,91
U. olhanensis,male,adult,,Retreating into burrow.,"['Sea Star', 'Polychaete Worm']",8.0,51.0,55.71917004836468,76.3439323893986,52.879729961631085,27.0,2022-03-04,,,92
Ucides alvorensis,male,juvenile,,Crab moving quickly across rocks.,"['Barnacle', 'Polychaete Worm', 'Sea Star', 'Snail']",5.0,4.5,6.08007618711151,8.336273974139294,4.822026041732041,27.0,2022-03-04,,,93
U. olhanensis,-,adult,,Rapid crossing of open sand.,"['Polychaete Worm', 'Coral Fragment']",11.0,31.5,30.76944858875787,39.90292295171931,32.62455521497098,28.0,2022-03-04,,,94
Ucides alvorensis,male,adult,,Social contact with other crabs.,"['Jellyfish', 'Crab (Other Species)', 'Hermit Crab']",10.0,12.0,11.527304829257357,14.582221140125661,12.732026063243392,28.0,2022-03-04,,,95
A farensis,male,sub_adult,,Territorial display against intruder.,"['Shrimp', 'Coral Fragment', 'Algae', 'Snail']",9.0,41.25,39.72178634452533,59.52123585546464,43.62346634612558,28.0,2022-03-04,,,96
u. olhanen.,female,sub_adult,True,Sitting still blending with environment.,"['Sea Star', 'Sea Anemone']",10.0,31.448155926064416,31.698887256661514,43.51693807136396,33.02013726327497,28.0,2022-03-04,,,97
u. olhanen.,female,pre_puberty,False,Claw snapping at diver.,['Hermit Crab'],11.0,30.167262051795497,21.752303193775713,31.180077210718714,31.588439289662453,26.0,2022-03-04,,,98
A. Farensis,female,sub_adult,False,Searching for food in tidal pools.,"['Sea Sponge', 'Polychaete Worm', 'Crab (Other Species)', 'Sea Urchin', 'Sea Anemone']",8.0,20.688067289993256,20.130238197002136,27.98604207549482,22.182888757672522,27.0,2022-03-04,,,99
u. olhanen.,male,adult,True,Moving sideways along sandy bottom.,"['Coral Fragment', 'Snail']",4.0,37.5,34.28502462897484,42.13046636977749,40.29887288384539,25.0,2022-03-04,,,100
u. olhanen.,male,sub_adult,,Guarding a small hole in sediment.,['Sea Urchin'],10.0,25.0,25.49254052217475,34.54216995793118,26.179951858605506,26.0,2022-03-04,,,101
U. olhanensis,female,sub_adult,True,Climbing barnacle-covered surfaces.,"['Algae', 'Sea Urchin', 'Hermit Crab', 'Small Fish', 'Sea Star']",11.0,52.4571791044164,57.135639972734715,81.87986924779422,53.600866083063565,27.0,2022-03-04,,,102
U. olhanensis,male,sub_adult,,Moving in groups.,"['Algae', 'Snail', 'Barnacle']",13.0,25.0,24.803352144413882,36.627206362360184,25.95171817009671,27.0,2022-03-04,,,103
A farensis,female,adult,True,Searching for food in tidal pools.,"['Shrimp', 'Crab (Other Species)', 'Coral Fragment', 'Mussel', 'Snail']",10.0,60.7896909443938,59.36842863648218,85.7075034654911,66.69651090539335,28.0,2022-03-04,,,104
A farensis,-,adult,,Crab moving quickly across rocks.,"['Jellyfish', 'Mussel', 'Shrimp', 'Barnacle', 'Snail']",5.0,45.0,46.945208428494,68.2049454199916,48.85526222353468,26.0,2022-03-04,,,105
u. olhanen.,male,adult,,Climbing onto submerged logs.,"['Sea Anemone', 'Coral Fragment']",8.0,46.5,41.87737475293429,50.83467803141331,49.81301390738729,26.0,2022-03-04,,,106
A. Farensis,female,adult,True,Sideways walking along bay edge.,"['Mussel', 'Sea Sponge', 'Shrimp']",7.0,21.048062838698822,24.04541758959967,32.481347540757355,21.225909038714175,29.0,2022-03-04,,,107
U. olhanensis,male,adult,,Retreating quickly from shadow.,"['Jellyfish', 'Polychaete Worm', 'Barnacle']",9.0,28.5,30.34630559880341,38.02614909183847,30.674783738660558,27.0,2022-03-04,,,108
A. Farensis,female,adult,False,Crab moving quickly across rocks.,"['Sea Star', 'Shrimp', 'Coral Fragment', 'Polychaete Worm']",7.0,34.94144333676186,30.836318234003343,45.02359256054805,38.406240150375666,27.0,2022-03-04,,,109
u. olhanen.,female,sub_adult,False,Retreating quickly from shadow.,"['Snail', 'Polychaete Worm', 'Small Fish', 'Algae', 'Sea Urchin']",12.0,39.17597850681352,40.29423150942316,56.055569786044686,42.73716018430571,28.0,2022-03-04,,,110
u. olhanen.,male,adult,,Territorial display against intruder.,"['Algae', 'Polychaete Worm', 'Sea Sponge', 'Sea Star']",5.0,37.5,38.02336751861284,55.50117898516029,39.893321827249224,26.0,2022-03-04,,,111
A farensis,female,pre_puberty,True,Guarding eggs under abdominal flap.,"['Barnacle', 'Sea Star', 'Mussel']",8.0,24.194150993663136,25.133678957629968,31.197502726280053,26.10207952183224,29.0,2022-03-04,,,112
Ucides alvorensis,male,juvenile,,Exploring new territory.,"['Shrimp', 'Coral Fragment', 'Barnacle', 'Small Fish', 'Mussel']",4.0,19.5,22.867947326178758,33.66390065256143,20.27889406885306,29.0,2022-03-04,,,113
u. olhanen.,female,adult,True,Interaction with hermit crabs.,"['Hermit Crab', 'Crab (Other Species)', 'Small Fish', 'Snail', 'Mussel']",9.0,31.881931098552563,30.897452494155594,42.36078601039908,34.60100334827603,26.0,2022-03-04,,,114
A farensis,-,adult,,Guarding eggs under abdominal flap.,"['Sea Sponge', 'Polychaete Worm', 'Sea Anemone', 'Algae', 'Small Fish']",10.0,52.5,51.1248847761776,62.57708732874413,55.53457008644634,27.0,2022-03-04,,,115
A farensis,male,adult,,Retreating into burrow.,"['Shrimp', 'Hermit Crab']",8.0,27.0,26.713542628326326,32.95128153392438,27.904776180937667,27.0,2022-03-04,,,116
A farensis,male,juvenile,,Moving toward bait.,"['Small Fish', 'Crab (Other Species)']",5.0,3.0,3.298318763321611,4.420127070569919,3.2245090158796614,27.0,2022-03-04,,,117
u. olhanen.,nan,adult,,Claw snapping in competition.,"['Hermit Crab', 'Polychaete Worm', 'Sea Star', 'Small Fish', 'Sea Urchin']",8.0,31.5,30.139528759114302,44.973502276477376,34.45771501458672,26.0,2022-03-04,,,118
u. olhanen.,female,sub_adult,True,Dragging shell fragment backward.,"['Coral Fragment', 'Shrimp', 'Sea Urchin']",12.0,36.80681817786071,44.23400989999641,53.92590803228971,37.56329663867296,27.0,2022-03-04,,,119
u. olhanen.,female,juvenile,True,Sideways walking along bay edge.,"['Small Fish', 'Crab (Other Species)', 'Shrimp', 'Algae']",7.0,7.9312021212628485,9.257734973229846,12.422818005266587,7.999536080849942,27.0,2022-03-04,,,120
u. olhanen.,male,sub_adult,,Displaying dominance by lifting body.,['Sea Star'],12.0,23.75,23.812142420803738,35.16017518973177,25.7556374235602,25.0,2022-03-04,,,121
u. olhanen.,female,adult,False,Rapid claw movement while feeding.,"['Hermit Crab', 'Sea Sponge']",8.0,16.19765622308055,16.50221910749406,19.94074097197797,17.761320266543915,27.0,2022-03-04,,,122
A farensis,female,adult,False,Searching for food in tidal pools.,"['Sea Star', 'Coral Fragment', 'Sea Anemone', 'Sea Sponge']",7.0,44.87721233693127,47.71587971494693,71.02624371099184,45.11484144436602,27.0,2022-03-04,,,123
A. Farensis,female,juvenile,False,Rapid claw movement while feeding.,"['Sea Star', 'Sea Anemone', 'Sea Urchin']",8.0,17.83224984253113,10.86213830658634,13.079112790089958,18.76496586667557,28.0,2022-03-04,,,124
u. olhanen.,female,sub_adult,False,Displaying dominance by lifting body.,"['Snail', 'Sea Sponge', 'Mussel']",7.0,44.41880578394976,33.31609713102803,47.23326765341766,45.695795578129896,27.0,2022-03-04,,,125
u. olhanen.,female,sub_adult,True,Searching for food in tidal pools.,['Sea Star'],6.0,17.570838343876364,14.608922762803605,17.915809460255634,18.147704417143114,26.0,2022-03-04,,,126
Ucides alvorensis,male or female,adult,,Swimming short distance to escape.,"['Hermit Crab', 'Coral Fragment', 'Mussel', 'Crab (Other Species)']",11.0,60.0,63.94881766179908,93.65229109707019,60.24597084529283,28.0,2022-03-04,,,127
U. olhanensis,male,pre_puberty,,Vibrating antennae in water currents.,['Sea Urchin'],9.0,11.25,9.465690088219313,11.830774857204647,11.296911917375262,29.0,2022-03-04,,,128
U. olhanensis,female,pre_puberty,True,Hiding under seagrass blades.,"['Coral Fragment', 'Sea Star', 'Small Fish', 'Snail']",6.0,3.216865329755038,2.6723225716522303,3.521699590035315,3.297227752312382,28.0,2022-03-04,,,129
A farensis,male,sub_adult,True,Feeding on small mollusks.,"['Coral Fragment', 'Small Fish', 'Algae', 'Sea Anemone']",9.0,26.25,24.274564819086596,31.763521778980348,27.483321131954362,26.0,2022-03-04,,,130
U. olhanensis,female,sub_adult,False,Camouflaging with surrounding mud.,"['Polychaete Worm', 'Sea Star']",9.0,49.979992409685714,47.78600280865451,71.32437986728821,52.96616821771223,27.0,2022-03-04,,,131
