,species,sex,stage,is_gravid,behaviour,associated_species,depth [m],cl [mm],cw [mm],lcl [mm],rcl [mm],fw [mm],date,latitude,longitude,id
40,U. olhanensis,male,pre_puberty,True,Performing dominance display by body lifting.,"['Shrimp', 'Sea Sponge']",8.0,4.5,5.510838795564978,8.12437452266033,4.684998224639146,25.0,2022-06-24,,,40
41,A. Farensis,male,adult,,Engaging in struggle with seaweed entanglement.,"['Hermit Crab', 'Sea Star', 'Snail', 'Barnacle', 'Sea Sponge']",7.0,22.5,21.829052002458777,30.40314181379426,23.3092952241625,24.0,2022-06-24,,,41
42,u. olhanen.,male,adult,,Reacting to sudden changes in temperature.,['Jellyfish'],7.0,45.0,42.82681075348871,56.94892032596294,47.77190714010337,25.0,2022-06-24,,,42
43,Ucides alvorensis,male,juvenile,,Inspecting remains of another crab.,"['Sea Anemone', 'Snail', 'Shrimp', 'Barnacle', 'Hermit Crab']",6.0,17.5,22.094007054068257,30.32442266524784,17.565595811464885,23.0,2022-06-24,,,43
44,u. olhanen.,female,adult,True,Scaling steep rock faces near shore.,['Sea Urchin'],6.0,58.9503297166654,51.08457029355594,66.34604197434336,59.13479485923166,26.0,2022-06-24,,,44
45,u. olhanen.,female,sub_adult,True,"Stationary, blending into rocky backdrop.","['Barnacle', 'Mussel']",7.0,18.56353015613369,23.532764146977076,34.73563881762422,18.6298308128063,23.0,2022-06-24,,,45
46,Ucides alvorensis,-,adult,,Sheltering under broken shell piece.,"['Snail', 'Shrimp']",10.0,27.0,29.184352024887314,39.24298399654601,27.645917117043407,27.0,2022-06-24,,,46
47,A. Farensis,female,adult,False,Slowly navigating around seagrass beds.,"['Mussel', 'Sea Anemone']",11.0,12.749304306552508,12.988616574112424,16.307188053290528,13.468796459092678,24.0,2022-06-24,,,47
48,u. olhanen.,female,adult,False,Reacting to sudden changes in temperature.,['Sea Sponge'],17.0,31.79686512279657,-999.0,43.24930367792213,34.06674857247853,23.0,2022-06-24,,,48
49,U. olhanensis,female,pre_puberty,False,Grazing on mollusks among debris.,"['Sea Sponge', 'Sea Star', 'Shrimp', 'Barnacle', 'Sea Urchin']",10.0,5.337883298695126,3.63954821373082,4.47912709318266,5.555861469459127,24.0,2022-06-24,,,49
50,U. olhanensis,female,adult,True,Emerging slowly after perceived threat.,"['Sea Urchin', 'Crab (Other Species)']",5.0,60.625876913821955,55.1456689656295,78.03697299012326,64.42480058490098,24.0,2022-06-24,,,50
51,U. olhanensis,N/R,adult,,Rhythmic waving as social cue.,"['Barnacle', 'Algae', 'Sea Star', 'Coral Fragment', 'Jellyfish']",9.0,63.0,65.02285682734987,91.93798959478897,64.65568827512584,25.0,2022-06-24,,,51
52,u. olhanen.,female,juvenile,False,Scuttling swiftly over rocky terrain.,"['Barnacle', 'Shrimp']",6.0,12.033756494723605,15.449608317990819,19.64863469216533,13.185829936444081,24.0,2022-06-24,,,52
53,A farensis,male,adult,,Claw snapping in aggressive encounter.,"['Crab (Other Species)', 'Polychaete Worm', 'Coral Fragment', 'Sea Anemone', 'Barnacle']",6.0,52.5,49.44434831836895,68.5238285483924,57.208030226631145,24.0,2022-06-24,,,53
54,u. olhanen.,female,adult,True,Group migration across shallow seabed.,"['Barnacle', 'Small Fish', 'Hermit Crab', 'Sea Star']",9.0,27.980678900550284,29.313444149693197,38.214834752257424,29.69383756707832,28.0,2022-06-24,,,54
55,U. olhanensis,female,sub_adult,True,Foraging through tangled seagrass roots.,"['Sea Urchin', 'Coral Fragment', 'Jellyfish']",5.0,44.901261151256,41.39097670649212,53.92172046978985,46.434796820257525,23.0,2022-06-24,,,55
56,U. olhanensis, ,adult,,Scuttling swiftly over rocky terrain.,"['Coral Fragment', 'Hermit Crab', 'Barnacle', 'Snail']",5.0,24.0,25.839139528209046,33.452941090142474,25.796029955112935,26.0,2022-06-24,,,56
57,U. olhanensis,female,sub_adult,False,Claw snapping in diver confrontation.,"['Coral Fragment', 'Sea Urchin', 'Jellyfish', 'Sea Star', 'Sea Sponge']",8.0,32.747550676282046,35.79498058652806,44.42248126296239,34.48810960943507,25.0,2022-06-24,,,57
58,A. Farensis,female,sub_adult,True,Mating ritual involving antennae brushing.,"['Snail', 'Sea Sponge', 'Mussel']",7.0,5.675524948995805,5.624076347432747,7.844252144219596,6.10162209899063,24.0,2022-06-24,,,58
59,u. olhanen.,male,sub_adult,,Advancing toward bait in water.,"['Snail', 'Algae', 'Shrimp', 'Sea Star', 'Jellyfish']",10.0,23.75,27.90892670922517,36.39577717262504,25.27724413888305,25.0,2022-06-24,,,59
60,U. olhanensis,male,adult,True,Taking cover beneath seagrass leaves.,['Mussel'],6.0,45.0,45.67829362955893,64.76915536231628,46.99862138698259,24.0,2022-06-24,,,60
61,U. olhanensis,female,adult,False,Rapid clawing during feeding bouts.,"['Snail', 'Sea Sponge']",10.0,40.509453289758135,45.66065048894582,55.59741226180144,43.5732957776542,24.0,2022-06-24,,,61
62,u. olhanen.,male,adult,,Lying still to avoid detection.,"['Sea Urchin', 'Snail']",10.0,31.5,32.24996097270763,46.7974736881569,33.76608134544543,24.0,2022-06-24,,,62
63,A. Farensis,male,pre_puberty,,Slowly navigating around seagrass beds.,['Algae'],9.0,8.25,9.823972527065402,11.926895839257059,8.344895099327083,25.0,2022-06-24,,,63
64,A farensis,female,sub_adult,False,Collecting biofilm from sunken wood.,"['Snail', 'Sea Anemone', 'Algae', 'Mussel', 'Small Fish']",6.0,40.80868247416678,35.41814366109837,42.90884637636685,41.502068220301304,26.0,2022-06-24,,,64
65,U. olhanensis,female,adult,False,Peering out cautiously from cover.,"['Sea Sponge', 'Coral Fragment', 'Snail', 'Algae', 'Shrimp']",10.0,8.944633130827492,8.89819130108383,12.902387251055908,9.254827138287249,25.0,2022-06-24,,,65
66,A farensis,female,juvenile,False,Sheltering under broken shell piece.,"['Small Fish', 'Polychaete Worm', 'Algae', 'Mussel', 'Sea Sponge']",9.0,10.404865707942246,7.83791200201513,11.34159137976103,10.971099538809051,25.0,2022-06-24,,,66
67,A farensis,male,sub_adult,,Defensive claw movement in water.,"['Hermit Crab', 'Sea Anemone']",7.0,36.25,42.9415154852699,60.7553754200318,36.59672321832204,26.0,2022-06-24,,,67
68,A farensis,male,juvenile,,Camouflaging with nearby mud.,"['Sea Star', 'Mussel', 'Jellyfish']",6.0,4.5,3.3156163268295593,4.617386982739503,4.639100124133071,24.0,2022-06-24,,,68
69,u. olhanen.,female,adult,True,Foraging through tangled seagrass roots.,"['Crab (Other Species)', 'Sea Sponge']",9.0,49.86839700686215,45.436196185712866,59.61126981748155,50.15070463484331,25.0,2022-06-24,,,69
70,u. olhanen.,female,adult,False,Feeding on decaying matter among rocks.,"['Hermit Crab', 'Sea Sponge', 'Algae']",6.0,24.436107478920945,25.41976219487097,31.225125028749613,25.349717893496333,25.0,2022-06-24,,,70
71,u. olhanen.,male,adult,,Picking algae carefully off rock faces.,"['Hermit Crab', 'Small Fish', 'Algae']",12.0,43.5,47.45146454183558,61.08249295715741,47.82926286481763,24.0,2022-06-24,,,71
72,A. Farensis,male,juvenile,,Waving claw in signal to another crab.,"['Coral Fragment', 'Sea Star', 'Polychaete Worm', 'Barnacle']",6.0,16.0,19.613551195984776,27.05326692901537,16.684409767465812,24.0,2022-06-24,,,72
73,A farensis,male,adult,,Approaching small fish with curiosity.,"['Polychaete Worm', 'Snail', 'Hermit Crab', 'Crab (Other Species)']",9.0,25.5,26.499038568595637,34.66231434651305,26.677937410010806,25.0,2022-06-24,,,73
74,A farensis,male,adult,,Advancing toward bait in water.,['Coral Fragment'],8.0,27.0,25.128370310685998,35.51171667917655,28.461067072706165,24.0,2022-06-24,,,74
75,A farensis,female,adult,False,Guarding eggs beneath body flap.,"['Polychaete Worm', 'Sea Sponge', 'Crab (Other Species)', 'Jellyfish']",6.0,22.062900852297005,24.66728362479003,29.667101194917354,22.673323490678168,25.0,2022-06-24,,,75
76,U. olhanensis,female,sub_adult,False,Adopting threatening stance when approached.,['Snail'],9.0,28.95419034792367,30.261750368741087,40.128775689330595,29.695394285405964,24.0,2022-06-24,,,76
77,U. olhanensis,male,sub_adult,,Defensive claw movement in water.,"['Hermit Crab', 'Small Fish', 'Crab (Other Species)']",6.0,17.5,19.007892552194104,23.58961378091663,18.53015378111438,24.0,2022-06-24,,,77
78,u. olhanen.,female,sub_adult,False,Claw snapping in aggressive encounter.,"['Barnacle', 'Mussel', 'Coral Fragment']",11.0,12.830944622418427,14.14272775166895,18.927984286833965,13.265299900503662,24.0,2022-06-24,,,78
79,A farensis,male,pre_puberty,,Advancing toward bait in water.,"['Shrimp', 'Hermit Crab', 'Mussel']",5.0,8.25,6.691378314972414,9.77002423647338,8.345868172794933,24.0,2022-06-24,,,79
80,Ucides alvorensis,female,sub_adult,True,Feeding on small crustaceans in crevices.,['Polychaete Worm'],10.0,25.44344882833363,24.11603132876822,31.251598339791563,27.693086673342886,26.0,2022-06-24,,,80
81,U. olhanensis,male,sub_adult,,Approaching small fish with curiosity.,"['Shrimp', 'Snail', 'Jellyfish']",7.0,36.25,41.463499527579756,52.431022042408664,38.96649946218705,26.0,2022-06-24,,,81
82,u. olhanen.,male,adult,,Guarding eggs beneath body flap.,"['Hermit Crab', 'Sea Urchin']",12.0,79.5,84.50806703424703,101.67313450282235,84.12845808415398,25.0,2022-06-24,,,82
83,A. Farensis,male,adult,,Waving claw in signal to another crab.,['Shrimp'],8.0,33.0,30.308390993318746,39.24055919142403,35.718702939119176,24.0,2022-06-24,,,83
84,Ucides alvorensis,male or female,pre_puberty,,Lying still to avoid detection.,['Mussel'],10.0,26.25,31.16598433388397,41.90194043793393,27.70859955203053,25.0,2022-06-24,,,84
85,u. olhanen.,-,pre_puberty,,Feeding on decaying matter among rocks.,"['Shrimp', 'Snail', 'Small Fish', 'Hermit Crab', 'Sea Urchin']",6.0,15.0,10.95423276532674,15.18520606968031,15.122735274283462,23.0,2022-06-24,,,85
86,U. olhanensis,female,sub_adult,True,Reacting to sudden changes in temperature.,['Sea Sponge'],10.0,24.167710934743017,23.957567773608094,29.44978461979349,25.0101494073781,23.0,2022-06-24,,,86
87,A farensis,female,adult,False,Color change during molting stress.,"['Sea Star', 'Crab (Other Species)', 'Jellyfish', 'Polychaete Worm', 'Small Fish']",6.0,18.65090365920497,17.390902084436938,21.862714251305007,20.14551034885169,26.0,2022-06-24,,,87
88,U. olhanensis,female,adult,True,Peering out cautiously from cover.,"['Crab (Other Species)', 'Sea Sponge']",5.0,52.289753815611576,57.15417046889264,71.5253221741636,55.12770070126856,25.0,2022-06-24,,,88
89,A farensis,male,sub_adult,,Taking cover beneath seagrass leaves.,['Coral Fragment'],6.0,16.25,16.222841975025418,22.230345212438774,16.948890556985727,25.0,2022-06-24,,,89
90,U. olhanensis,male,pre_puberty,True,Picking algae carefully off rock faces.,['Snail'],8.0,27.75,23.615210859155766,30.68881134764061,28.147357676872794,23.0,2022-06-24,,,90
91,A. Farensis,female,juvenile,False,Claw shaking post-contact gesture.,"['Crab (Other Species)', 'Mussel', 'Small Fish', 'Sea Sponge', 'Barnacle']",10.0,10.929690937911422,14.931339283788759,22.27771294817513,11.467391927374871,25.0,2022-06-24,,,91
92,U. olhanensis,female,sub_adult,True,Claw snapping in diver confrontation.,"['Algae', 'Polychaete Worm', 'Snail', 'Sea Urchin', 'Crab (Other Species)']",5.0,19.65131489808503,17.355525121307938,25.835593281826966,20.339910276346664,26.0,2022-06-24,,,92
93,A. Farensis,male,adult,,Interaction with nearby hermit crab.,"['Sea Star', 'Polychaete Worm', 'Snail', 'Algae']",5.0,51.0,48.28105641832929,67.04257915250386,54.57778862784046,25.0,2022-06-24,,,93
94,U. olhanensis,female,adult,False,Swimming briefly to avoid disturbance.,['Sea Sponge'],10.0,21.481384345571147,20.876614764479555,25.827160228942574,21.567063948596047,24.0,2022-06-24,,,94
95,A farensis,male,sub_adult,,Engaging in struggle with seaweed entanglement.,['Mussel'],6.0,35.0,29.72451058879953,35.69987816576545,36.95400787099976,26.0,2022-06-24,,,95
96,U. olhanensis,male,sub_adult,,Grazing on mollusks among debris.,"['Sea Star', 'Algae']",7.0,23.75,19.272779876954786,25.43098452361058,24.983273508916604,25.0,2022-06-24,,,96
97,u. olhanen.,male,sub_adult,,Concealing self beneath floating matter.,"['Sea Urchin', 'Barnacle', 'Jellyfish', 'Polychaete Worm']",3.0,56.25,52.687510658835016,68.73630628479246,61.37273166507664,23.0,2022-06-24,,,97
98,U. olhanensis,female,adult,False,Scuttling swiftly over rocky terrain.,"['Mussel', 'Sea Anemone', 'Sea Star', 'Barnacle']",9.0,44.876301844449195,53.78731936396822,71.6761291326702,48.579840809204015,24.0,2022-06-24,,,98
99,u. olhanen.,female,adult,False,Staying half-submerged in loose sand.,"['Polychaete Worm', 'Sea Anemone', 'Sea Sponge', 'Shrimp']",8.0,36.174286866200546,31.733838559551565,42.39126955326711,39.6210817402251,24.0,2022-06-24,,,99
100,u. olhanen.,female,sub_adult,True,Clambering up submerged tree trunks.,"['Small Fish', 'Polychaete Worm', 'Algae']",6.0,35.28058090652956,35.63838047903598,44.67648732486413,38.033746820013924,26.0,2022-06-24,,,100
101,U. olhanensis,female,pre_puberty,False,Vibrating antennae in flowing current.,['Polychaete Worm'],7.0,14.77585955863125,14.909871707311963,21.2939015106569,15.430296799813162,26.0,2022-06-24,,,101
102,u. olhanen., ,pre_puberty,,Darting away in response to sudden shadow.,"['Sea Anemone', 'Polychaete Worm']",11.0,16.5,20.755709627067635,28.69569214532866,17.862028862946882,26.0,2022-06-24,,,102
103,A farensis,male,sub_adult,,Color change during molting stress.,"['Sea Sponge', 'Crab (Other Species)', 'Algae']",9.0,26.25,25.697031930008322,36.18819911949057,26.608929177946838,24.0,2022-06-24,,,103
104,A farensis,male,adult,,Traversing algae-slick rock surfaces.,['Sea Sponge'],6.0,16.5,17.218530721056325,23.668955805817482,16.989121854576045,25.0,2022-06-24,,,104
105,u. olhanen.,female,adult,False,Foraging through tangled seagrass roots.,"['Polychaete Worm', 'Mussel', 'Sea Urchin', 'Crab (Other Species)', 'Snail']",12.0,60.47634083013693,57.07825313994746,74.62729070585935,63.64528885200397,25.0,2022-06-24,,,105
106,U. olhanensis,male,pre_puberty,,Hiding beneath overhanging rock.,"['Sea Star', 'Shrimp', 'Hermit Crab', 'Sea Anemone']",8.0,36.75,41.962820433317646,52.91918786035674,39.26919766357566,25.0,2022-06-24,,,106
107,A. Farensis,male,adult,,Side-stepping along sandy coastal floor.,"['Barnacle', 'Mussel', 'Polychaete Worm', 'Sea Sponge']",9.0,51.0,55.28243059005908,80.98835676520443,54.34956072512503,23.0,2022-06-24,,,107
108,u. olhanen.,female,adult,True,Slowly navigating around seagrass beds.,"['Coral Fragment', 'Sea Anemone']",5.0,43.38178242031205,41.5842874816959,55.194098799050344,44.67869432384459,25.0,2022-06-24,,,108
109,A farensis,N/R,adult,,Darting away in response to sudden shadow.,"['Algae', 'Coral Fragment', 'Polychaete Worm']",7.0,43.5,41.40852130461982,53.546142907449685,43.822183406031684,24.0,2022-06-24,,,109
110,u. olhanen.,male,juvenile,True,Peering out cautiously from cover.,"['Small Fish', 'Algae', 'Sea Urchin', 'Jellyfish', 'Crab (Other Species)']",8.0,17.0,18.501838434293536,26.233676781027654,17.724975639333067,24.0,2022-06-24,,,110
111,U. olhanensis,female,adult,False,Swimming briefly to avoid disturbance.,['Snail'],7.0,11.910812160782477,11.94969295255602,17.155447204354306,12.864253652005706,25.0,2022-06-24,,,111
112,A farensis,male,adult,,Camouflaging with nearby mud.,"['Crab (Other Species)', 'Coral Fragment', 'Sea Urchin', 'Mussel', 'Snail']",6.0,64.5,67.37936784977069,85.8458363092047,67.281184108897,24.0,2022-06-24,,,112
113,A. Farensis,female,sub_adult,False,Entering burrow after disturbance.,"['Sea Urchin', 'Polychaete Worm', 'Coral Fragment']",6.0,48.119714078033795,50.076653918524606,73.85879103153385,51.58780754940641,24.0,2022-06-24,,,113
114,u. olhanen.,male,adult,,Camouflaging with nearby mud.,"['Mussel', 'Hermit Crab', 'Snail', 'Jellyfish']",10.0,61.5,64.2866935128614,86.40734434583484,67.1863398028602,27.0,2022-06-24,,,114
115,u. olhanen.,male,adult,,"Burrowing into soft, sandy sediment.","['Small Fish', 'Snail']",8.0,48.0,44.82629202918148,61.63579217533393,49.70767443645592,24.0,2022-06-24,,,115
116,A. Farensis,female,sub_adult,False,Resisting aggressive fish encounter.,"['Algae', 'Sea Sponge', 'Sea Star', 'Small Fish']",11.0,28.69499298237632,30.699254175904947,42.405374131909674,29.682920187853654,24.0,2022-06-24,,,116
117,A farensis,male,juvenile,,Swimming briefly to avoid disturbance.,['Polychaete Worm'],7.0,21.0,28.709701139043872,39.495656741626114,22.85366766045522,24.0,2022-06-24,,,117
118,Ucides alvorensis,male,pre_puberty,,Feeding on small crustaceans in crevices.,"['Sea Sponge', 'Barnacle', 'Small Fish', 'Shrimp', 'Sea Star']",9.0,10.5,11.655375551250755,15.327700524403523,10.733828811500764,26.0,2022-06-24,,,118
119,u. olhanen.,male,sub_adult,,Scaling steep rock faces near shore.,['Crab (Other Species)'],11.0,20.0,19.5944376433551,24.007820490853668,21.305688084812235,24.0,2022-06-24,,,119
120,A farensis,male,adult,True,Slowly navigating around seagrass beds.,"['Crab (Other Species)', 'Polychaete Worm']",12.0,27.0,28.443584823622775,42.64627786190292,29.518471099030528,26.0,2022-06-24,,,120
121,u. olhanen.,female,adult,False,Performing dominance display by body lifting.,['Crab (Other Species)'],11.0,37.69679958481955,39.971370757357164,54.24185755044539,41.04057864639196,24.0,2022-06-24,,,121
122,u. olhanen.,female,pre_puberty,True,Engaging in struggle with seaweed entanglement.,"['Algae', 'Small Fish', 'Mussel']",9.0,18.630316306531615,18.55365073806571,23.8616064463675,18.959756797842953,24.0,2022-06-24,,,122
123,U. olhanensis,female,adult,False,Side-stepping along sandy coastal floor.,['Sea Urchin'],7.0,41.134420039402855,43.37888641184537,52.30525789855127,42.37273194950658,23.0,2022-06-24,,,123
124,A. Farensis,female,adult,False,Harvesting food beneath floating debris.,"['Barnacle', 'Polychaete Worm', 'Snail', 'Coral Fragment']",10.0,22.52158432470754,26.446303339697792,35.8265211965678,24.37509197095917,26.0,2022-06-24,,,124
125,u. olhanen.,female,adult,False,Resisting aggressive fish encounter.,"['Sea Sponge', 'Hermit Crab']",8.0,35.06226615928962,41.377450466260534,58.28855703579772,35.65735436051609,24.0,2022-06-24,,,125
126,A. Farensis,male,adult,,Scaling steep rock faces near shore.,"['Hermit Crab', 'Algae', 'Polychaete Worm', 'Sea Star']",6.0,63.0,67.5613514696156,99.30004601104163,68.26865011994957,23.0,2022-06-24,,,126
127,u. olhanen.,male,adult,,Peering out cautiously from cover.,['Sea Star'],9.0,34.5,36.5480113645557,50.8311859712774,37.7809110639696,23.0,2022-06-24,,,127
