,cl [mm],lcl [mm],fw [mm],species_name,longitude,is_gravid?,rcl [mm],stage,sex,id,cw [mm],latitude,associated_species,depth [m],behavior
25,310,116.72447039460405,30,A farensis,,False,58.625034027974856,a,female,26,167.80992649356102,,"['Polychaete Worm', 'Small Fish', 'Mussel']",8,Claw snapping at diver.
26,210,105.80358783366556,50,A. Farensis,,False,55.34982473026894,s,male,27,161.46824980609895,,['Shrimp'],12,Half buried in sand.
27,80,84.4558871312457,40,A farensis,,False,1.454106038805623,s,female,28,141.75897452059647,,"['Shrimp', 'Barnacle', 'Polychaete Worm', 'Sea Anemone']",9,Feeding on algae scraped from rocks.
28,140,103.33295452449504,20,u. olhanen.,,True,867.3568719653606,s,male,29,148.68921265823943,,['Sea Sponge'],8,Hiding in sandy burrow.
29,260,89.3404791919461,30,A. Farensis,,False,420.2467490945163,s,?,30,133.78326408289365,,"['Coral Fragment', 'Snail', 'Small Fish', 'Shrimp', 'Algae']",6,Moving in groups.
30,100,118.37808752424638,80,A. Farensis,,False,5.624406837092542,s,male,31,180.25848560485318,,['Polychaete Worm'],7,Resting in shaded rock crevice.
31,320,84.64470240094207,40,A. Farensis,,False,6.907093496316069,p,female,32,167.58261090335313,,"['Algae', 'Shrimp']",8,Slow movement near seagrass patches.
32,240,105.89959688822908,50,U. olhanensis,,False,7.38780988780552,a,male,33,153.44489897252407,,"['Snail', 'Sea Urchin', 'Sea Anemone']",10,Moving toward bait.
33,210,118.65390108568772,50,u. olhanen.,,True,437.399889309437,j,male,34,182.54058524428086,,"['Coral Fragment', 'Hermit Crab', 'Polychaete Worm']",10,Cleaning claws with rubbing motion.
34,560,114.61437860368306,60,U. olhanensis,,False,234.301009838929,a,male,35,151.85170832311695,,"['Sea Anemone', 'Crab (Other Species)', 'Algae', 'Sea Star']",10,Guarding eggs under abdominal flap.
35,290,109.10231029069563,20,u. olhanen.,,False,142.7679167525787,s,?,36,170.86136916901734,,"['Sea Urchin', 'Sea Sponge', 'Mussel', 'Coral Fragment']",7,Color changes during molting.
36,390,69.98176879157951,90,A farensis,,False,17.653369557174386,a, ,37,147.01948071829196,,['Crab (Other Species)'],11,Hiding under seagrass blades.
37,280,104.94184605676926,30,U. olhanensis,,False,8.95515736991992,s,female,38,160.40644550960172,,"['Sea Anemone', 'Barnacle', 'Snail', 'Jellyfish', 'Mussel']",2,Half buried in sand.
38,110,136.82266013618715,40,u. olhanen.,,False,399.018954015668,p,male,39,140.1803936901749,,"['Polychaete Worm', 'Snail', 'Algae', 'Coral Fragment']",9,Half buried in sand.
39,300,82.676331403956,20,A farensis,,False,1500.0,s,male,40,147.00162704318484,,['Sea Sponge'],9,Resting under shell fragment.
40,520,91.25240667673725,70,A. Farensis,,False,7.355128265747021,s,-,41,172.1662189677676,,"['Sea Anemone', 'Barnacle', 'Sea Star']",6,Scavenging near tidal pools.
41,200,114.7408664715786,60,A. Farensis,,False,5.7179164875935085,p,male,42,171.41012438018117,,"['Jellyfish', 'Algae', 'Crab (Other Species)', 'Mussel']",9,Climbing onto submerged logs.
42,120,91.62430314593244,60,A. Farensis,,True,264.3390274015116,a,female,43,174.47074196948853,,"['Polychaete Worm', 'Coral Fragment']",9,Guarding eggs under abdominal flap.
43,230,120.64391269120708,40,u. olhanen.,,False,0.9115705812867803,p,male,44,183.37165879051543,,"['Sea Sponge', 'Crab (Other Species)', 'Sea Urchin', 'Jellyfish', 'Coral Fragment']",6,Pausing frequently during exploration.
44,270,114.27063579046055,70,A farensis,,False,2.152477017908011,j,N/R,45,136.65743803691217,,['Sea Sponge'],9,Feeding on small crustaceans.
45,80,92.6652597003949,30,A. Farensis,,False,18.682883428738542,s,male,46,157.26547681163524,,"['Barnacle', 'Snail', 'Shrimp', 'Hermit Crab']",7,Retreating quickly from shadow.
46,430,166.98532598191204,60,U. olhanensis,,False,30.340055076445477,p,female,47,159.07888103118734,,"['Sea Urchin', 'Crab (Other Species)', 'Coral Fragment', 'Polychaete Worm']",10,Interacting with small fish nearby.
47,370,98.51315395186134,50,u. olhanen.,,False,0.1872546962595929,p,female,48,162.31520284456505,,['Crab (Other Species)'],8,Vibrating antennae in water currents.
48,180,110.56977831494629,30,A. Farensis,,False,166.8593340845132,s,male,49,189.3261469419451,,['Algae'],3,Half buried in sand.
49,330,119.94255917628854,20,A. Farensis,,False,26.283152617197615,p,male or female,50,164.17784459456496,,['Mussel'],5,Exploring new territory.
50,310,123.20437683622595,40,A. Farensis,,False,13.735691600552967,p,male,51,173.4981479183707,,"['Sea Urchin', 'Sea Sponge', 'Mussel']",8,Escaping predator silhouette overhead.
51,240,113.32009621224758,30,A farensis,,False,82.70707050689246,s,male,52,157.17062330278,,"['Sea Star', 'Barnacle']",6,Waving claws rhythmically.
52,180,101.38241498525616,20,u. olhanen.,,False,23.523666248225624,s,female,53,187.12984458953062,,"['Jellyfish', 'Barnacle', 'Sea Anemone']",6,Waving claws rhythmically.
53,90,102.699978389118,30,A. Farensis,,False,36.07853613160883,p,male,54,168.9530308727791,,['Jellyfish'],10,Climbing vertical rock face.
54,90,93.19755958125923,50,A farensis,,False,230.68678848941522,p,male,55,161.2423948807562,,"['Mussel', 'Hermit Crab']",6,Moving in groups.
55,210,103.14392093976258,50,A. Farensis,,True,5.18125510267955,a,male or female,56,166.60098410414304,,"['Crab (Other Species)', 'Small Fish', 'Sea Star', 'Barnacle']",6,Cleaning claws with rubbing motion.
56,280,112.73234587922818,70,U. olhanensis,,False,42.335421976351846,p,female,57,176.2311331437865,,"['Sea Anemone', 'Sea Star', 'Shrimp', 'Hermit Crab']",7,Feeding on detritus in shallow water.
57,190,97.4562638832621,100,A. Farensis,,False,78.08853760409347,p,male,58,172.7577090519498,,"['Algae', 'Polychaete Worm']",6,Foraging among seagrass roots.
58,460,114.51959813358414,20,u. olhanen.,,False,208.1133926752946,s,?,59,170.0128897046999,,"['Sea Sponge', 'Crab (Other Species)', 'Hermit Crab']",11,Interaction with hermit crabs.
59,140,136.5667333040808,70,A farensis,,False,1500.0,p,female,60,165.33667467941368,,"['Sea Star', 'Jellyfish', 'Hermit Crab', 'Polychaete Worm', 'Shrimp']",7,Camouflaging with surrounding mud.
60,360,93.30522075522994,30,A. Farensis,,False,27.554645729554576,p,female,61,170.8798619808888,,"['Hermit Crab', 'Barnacle', 'Sea Urchin', 'Jellyfish', 'Sea Anemone']",13,Searching for mates at twilight.
61,70,116.09285051925812,40,A farensis,,False,187.03949607348483,s,male,62,179.55814186567042,,"['Algae', 'Small Fish', 'Barnacle', 'Coral Fragment']",7,Crab moving quickly across rocks.
62,350,107.83296045435902,90,A. Farensis,,False,2.2790794830722567,p,male or female,63,159.08892577451232,,['Snail'],8,Hiding in sandy burrow.
63,400,132.66213089641818,90,U. olhanensis,,False,21.589516872195563,p,?,64,165.61012373769944,,"['Polychaete Worm', 'Hermit Crab', 'Sea Anemone', 'Crab (Other Species)']",6,Picking algae from rock surface.
64,220,133.74772110819194,30,A farensis,,False,2.5534466282310864,s,-,65,176.80829628025904,,"['Sea Sponge', 'Snail', 'Small Fish', 'Barnacle']",9,Interacting with small fish nearby.
65,240,102.79090143371471,60,A. Farensis,,True,10.441773347990646,s,female,66,179.9174851880697,,"['Sea Urchin', 'Hermit Crab', 'Algae', 'Sea Star']",7,Feeding on small mollusks.
66,80,99.8831432308877,90,A farensis,,False,8.332571453620096,p,male or female,67,148.44168834177128,,"['Sea Anemone', 'Jellyfish']",7,Camouflaging with surrounding mud.
67,300,124.57424950311076,50,u. olhanen.,,False,24.917957515398882,p,female,68,169.43010712494254,,"['Barnacle', 'Sea Urchin', 'Jellyfish']",8,Interacting with small fish nearby.
68,80,111.65713504263339,50,A. Farensis,,True,2.3622060328963097,s,male,69,164.08757206429237,,"['Mussel', 'Jellyfish', 'Hermit Crab', 'Small Fish', 'Coral Fragment']",11,Searching for food in tidal pools.
69,220,131.01692518455334,30,U. olhanensis,,True,280.5093978132046,p,male,70,174.9059541086537,,"['Algae', 'Coral Fragment', 'Polychaete Worm']",7,Resting in shaded rock crevice.
70,330,150.32425737602549,60,A. Farensis,,False,1500.0,a,female,71,173.83858342514404,,"['Sea Urchin', 'Algae', 'Crab (Other Species)', 'Hermit Crab', 'Sea Star']",7,Picking detritus from seabed.
71,540,102.93396449532565,70,A. Farensis,,False,34.54656815549984,s,male,72,166.69896135662822,,['Mussel'],10,Rapid claw movement while feeding.
72,370,112.8496357889253,30,A farensis,,False,22.608943082790066,a,female,73,153.6594614559852,,"['Barnacle', 'Polychaete Worm', 'Sea Star', 'Coral Fragment', 'Sea Sponge']",8,Hiding under seagrass blades.
73,380,79.9855809066496,20,A farensis,,False,14.358373460108231,s,nan,74,156.79536506559668,,"['Polychaete Worm', 'Algae']",7,Feeding on small crustaceans.
74,200,111.26474927731468,40,A. Farensis,,False,113.97027632801311,a,male,75,165.3209114532855,,"['Sea Anemone', 'Hermit Crab', 'Barnacle', 'Snail', 'Coral Fragment']",7,Climbing onto submerged logs.
75,130,104.92432434001279,30,U. olhanensis,,True,41.98650401058251,a,female,76,177.88817222441506,,"['Sea Star', 'Crab (Other Species)']",10,Resting under shell fragment.
76,190,124.79481419921348,50,u. olhanen.,,False,480.22945584431966,s,female,77,181.49519638174064,,"['Barnacle', 'Sea Anemone', 'Jellyfish', 'Sea Urchin', 'Coral Fragment']",11,Cleaning claws with rubbing motion.
77,270,104.91198855649168,20,A farensis,,False,76.35451980145412,s,male,78,174.19135361382337,,"['Hermit Crab', 'Jellyfish', 'Shrimp', 'Algae', 'Sea Star']",6,Claw snapping at diver.
78,160,68.53824095495973,70,U. olhanensis,,False,48.8748236851349,j,male,79,158.14386347645305,,"['Sea Anemone', 'Sea Urchin', 'Mussel', 'Small Fish']",11,Burrowing into sandy sediment.
79,140,115.77831293309698,40,A farensis,,True,120.91802316340406,p,male,80,145.24940670807112,,"['Small Fish', 'Crab (Other Species)', 'Jellyfish', 'Sea Star']",11,Dragging shell fragment backward.
80,540,138.83262652987332,20,U. olhanensis,,False,31.61494022157003,p,male or female,81,161.19209286147884,,"['Jellyfish', 'Sea Sponge', 'Small Fish', 'Snail']",11,Moving in groups.
81,200,93.45383680060942,30,A. Farensis,,False,17.706279690152016,p,nan,82,154.09366843591712,,"['Algae', 'Barnacle']",6,Climbing submerged rocks.
82,190,108.81900893729005,30,A farensis,,False,130.89027103674115,p,female,83,167.31850642887284,,['Sea Sponge'],9,Climbing submerged rocks.
83,280,124.60720615505394,50,u. olhanen.,,False,11.0693386290383,s,female,84,134.79144619308192,,"['Sea Anemone', 'Algae', 'Sea Star', 'Sea Urchin', 'Coral Fragment']",6,Hiding under seagrass blades.
84,460,126.20905956751892,40,A farensis,,False,169.2837505627961,p,N/R,85,184.42063697324483,,"['Small Fish', 'Jellyfish', 'Sea Urchin', 'Crab (Other Species)', 'Mussel']",8,Picking algae from rock surface.
85,130,99.82682911198724,40,A farensis,,False,6.452808184902827,s,female,86,154.97941648317652,,"['Hermit Crab', 'Small Fish']",11,Feeding on small crustaceans.
86,170,123.19021217812535,20,A farensis,,False,7.231357287633782,p,male or female,87,176.54850982233006,,['Shrimp'],6,Climbing vertical rock face.
87,560,116.79088023040822,20,A. Farensis,,True,4.172256895506934,p,female,88,151.19416769649456,,"['Sea Star', 'Shrimp', 'Sea Anemone', 'Snail', 'Crab (Other Species)']",5,Waving claws rhythmically.
88,90,129.03330070048074,40,u. olhanen.,,False,1.0946718164915916,s,N/R,89,171.83092517585834,,"['Polychaete Worm', 'Coral Fragment']",6,Climbing submerged rocks.
89,120,126.23667619227538,50,A. Farensis,,False,416.79551915870826,a,male,90,176.93503901184383,,"['Hermit Crab', 'Jellyfish', 'Small Fish']",6,Cleaning claws with rubbing motion.
90,410,97.14347057791772,40,A. Farensis,,False,32.45899779798987,a,male,91,164.20232255264165,,"['Small Fish', 'Sea Star', 'Snail']",8,Struggling with entangled seaweed.
91,230,94.44488958838696,60,u. olhanen.,,False,693.1199035345206,p,nan,92,161.29791541141304,,"['Sea Star', 'Small Fish']",10,Slow movement near seagrass patches.
92,270,133.8392954104554,30,A farensis,,False,10.6130229639191,p, ,93,146.76687061744775,,"['Shrimp', 'Snail', 'Algae', 'Mussel', 'Sea Urchin']",8,Using claws to dig into sediment.
93,280,129.79580239090086,30,u. olhanen.,,True,14.62482238708982,s,?,94,180.27929332259927,,"['Sea Anemone', 'Snail']",5,Searching for food in tidal pools.
94,290,94.40134666538609,40,A farensis,,False,16.53362032194859,p,male,95,170.9018069383829,,"['Snail', 'Jellyfish', 'Coral Fragment', 'Sea Star', 'Hermit Crab']",7,Claw snapping in competition.
95,210,95.91197587114235,60,A. Farensis,,False,475.27186188881035,p,male,96,154.21175742092362,,['Barnacle'],6,Interacting with small fish nearby.
96,290,80.02691772241839,60,A farensis,,True,247.44082630813813,s,male,97,165.25931168897029,,"['Sea Sponge', 'Sea Star', 'Hermit Crab', 'Crab (Other Species)']",4,Defensive posture when approached.
97,230,113.2396219802464,40,A farensis,,False,1.0739507585646106,p,male,98,159.818331014956,,"['Barnacle', 'Jellyfish']",11,Sitting still blending with environment.
98,120,110.25639379798493,20,A farensis,,False,385.97079425681295,p,male,99,177.83606856380584,,"['Mussel', 'Polychaete Worm', 'Algae', 'Small Fish']",4,Feeding on algae scraped from rocks.
99,330,118.12919008483412,30,A. Farensis,,False,18.42558243470769,p,male,100,166.47769494187887,,"['Sea Star', 'Sea Sponge']",5,Dragging shell fragment backward.
100,470,116.20750488477381,30,u. olhanen.,,False,1726.4026988761477,s,female,101,183.30541629581998,,"['Small Fish', 'Snail']",6,Resting under shell fragment.
101,240,100.18874853801267,20,A farensis,,False,674.5410660972484,s,male,102,153.43764930181808,,"['Snail', 'Sea Sponge', 'Barnacle']",7,Claw snapping at diver.
102,200,102.24233427987984,30,A farensis,,False,5.353581148765484,p,male,103,180.37076811350312,,"['Mussel', 'Algae', 'Sea Star', 'Barnacle']",11,Hiding under floating debris.
103,190,119.59386061165469,80,U. olhanensis,,False,802.5881671505654,a,male,104,162.10056758366557,,"['Crab (Other Species)', 'Shrimp', 'Algae', 'Polychaete Worm', 'Sea Star']",5,Slow movement near seagrass patches.
104,260,141.22888984525713,80,u. olhanen.,,False,89.0890168333479,s,female,105,174.31605733364745,,"['Barnacle', 'Sea Anemone']",9,Feeding on algae scraped from rocks.
105,130,101.85366218548597,40,A farensis,,False,316.57760488269196,s,nan,106,181.10463523079457,,"['Sea Sponge', 'Shrimp', 'Sea Urchin', 'Hermit Crab']",9,Searching for mates at twilight.
106,90,105.35790749075969,90,A farensis,,False,1500.0,s,male,107,178.45018920007863,,"['Sea Star', 'Sea Urchin', 'Algae', 'Polychaete Worm', 'Shrimp']",6,Guarding eggs under abdominal flap.
107,200,109.19049298840423,30,A farensis,,False,183.42271961216727,a,male,108,157.5903687074426,,"['Sea Anemone', 'Mussel']",10,Emerging cautiously from hiding.
108,100,94.2177616905421,20,A. Farensis,,False,24.631335286515196,p,male,109,144.44492914119766,,"['Barnacle', 'Mussel', 'Algae']",12,Feeding on small crustaceans.
109,510,103.99030935710158,40,A. Farensis,,False,30.944070449122215,s,female,110,173.54489495097067,,"['Jellyfish', 'Mussel', 'Coral Fragment', 'Sea Sponge']",10,Searching for mates at twilight.
110,420,79.2679732131733,20,U. olhanensis,,False,211.32205449993435,p,female,111,170.9055960915035,,"['Snail', 'Algae', 'Barnacle', 'Jellyfish']",9,Rapid crossing of open sand.
111,150,96.57789962087011,20,A. Farensis,,False,33.71082315309664,p, ,112,169.07574519336467,,"['Algae', 'Snail']",10,Climbing algae-covered rocks.
112,220,121.89132460942604,30,u. olhanen.,,False,33.22623923030179,j,?,113,186.69992318099645,,"['Mussel', 'Jellyfish']",13,Vibrating antennae in water currents.
113,430,137.66914545458596,30,A farensis,,False,160.00480057815383,p,?,114,139.4067493613211,,"['Snail', 'Sea Urchin', 'Shrimp', 'Mussel']",11,Exploring new territory.
114,100,95.72612110966624,40,u. olhanen.,,False,1.6372967301599495,p,N/R,115,146.00810674737906,,['Polychaete Worm'],8,Pausing frequently during exploration.
115,260,93.99784286906991,30,A farensis,,False,140.39159730818855,p,female,116,168.6450279517464,,"['Polychaete Worm', 'Mussel']",11,Escaping predator silhouette overhead.
116,350,105.75822949570227,100,A. Farensis,,False,1814.626076159773,p,female,117,170.00979761191326,,"['Coral Fragment', 'Sea Star', 'Crab (Other Species)', 'Barnacle']",6,Claw waving directed at nearby crab.
117,270,115.94325728811975,70,A. Farensis,,False,80.24550980233009,a,male,118,174.50306902956277,,"['Sea Urchin', 'Mussel']",5,Climbing vertical rock face.
118,220,80.73214245538068,30,A farensis,,True,5.231386797486094,p,female,119,160.2208087747594,,['Sea Sponge'],8,Escaping from aggressive fish.
119,310,102.60556986035525,40,A farensis,,True,101.8957277460931,a,female,120,158.6213058014768,,"['Mussel', 'Crab (Other Species)', 'Algae', 'Shrimp']",8,Climbing barnacle-covered surfaces.
120,420,115.84619627537433,50,A. Farensis,,False,560.1164449439445,a, ,121,158.54108787226878,,"['Barnacle', 'Small Fish', 'Sea Urchin', 'Shrimp']",8,Territorial display against intruder.
121,310,130.6997702383328,30,A. Farensis,,False,69.24805123642871,a,male,122,170.3282164075564,,"['Coral Fragment', 'Barnacle', 'Sea Anemone', 'Shrimp']",11,Climbing barnacle-covered surfaces.
122,90,104.23360823752894,40,A. Farensis,,False,116.61665891727169,s,male,123,164.0910512911286,,"['Sea Anemone', 'Mussel', 'Coral Fragment', 'Small Fish', 'Polychaete Worm']",10,Guarding a small hole in sediment.
123,540,111.71465908826059,40,A farensis,,False,206.9662223570728,p,male,124,186.49490547011618,,['Crab (Other Species)'],9,Swimming short distance to escape.
124,340,112.05516519295813,40,A farensis,,False,1.6629405232244983,a, ,125,163.81599614096723,,"['Shrimp', 'Small Fish']",10,Struggling with entangled seaweed.
125,310,89.29850314126489,20,u. olhanen.,,False,39.1438356502027,j,male,126,159.40533276634864,,"['Hermit Crab', 'Sea Urchin', 'Polychaete Worm']",11,Climbing vertical rock face.
126,260,121.1569511119343,50,A. Farensis,,False,4.340645902606074,a,female,127,180.35307828593295,,"['Snail', 'Crab (Other Species)', 'Shrimp', 'Sea Sponge', 'Algae']",7,Slow movement near seagrass patches.
127,230,100.03795593801796,50,A. Farensis,,False,153.3599582115294,a,male,128,191.34618596901234,,"['Polychaete Worm', 'Algae']",9,Resting in shaded rock crevice.
128,180,159.6145094090753,50,A farensis,,False,17.008267687701835,s,female,129,156.82749341355068,,['Barnacle'],7,Guarding eggs under abdominal flap.
129,90,136.08924798175178,40,A. Farensis,,False,250.40169560089532,a,male,130,157.842277545401,,"['Jellyfish', 'Coral Fragment']",13,Moving sideways along sandy bottom.
130,170,108.81238321590153,20,A. Farensis,,False,67.29757835325864,a,male,131,160.36941061237292,,"['Polychaete Worm', 'Sea Sponge', 'Sea Anemone', 'Sea Urchin', 'Snail']",6,Moving in groups.
131,310,81.3864300622503,20,u. olhanen.,,True,7.526259349229772,a,male,132,180.43260217036348,,"['Sea Star', 'Shrimp', 'Small Fish', 'Barnacle', 'Sea Urchin']",8,Half buried in sand.
132,310,84.93275996769945,60,A farensis,,False,1.5356956459548625,s,male,133,138.76928614437955,,"['Coral Fragment', 'Algae', 'Sea Anemone']",10,Climbing onto submerged logs.
133,310,109.81240456107813,20,A farensis,,False,1500.0,a,female,134,194.43786112607228,,"['Algae', 'Sea Urchin', 'Crab (Other Species)']",7,Hiding under seagrass blades.
134,190,116.05692690373888,50,A farensis,,False,264.3303697493917,p,female,135,172.47171052153232,,"['Polychaete Worm', 'Barnacle']",5,Scavenging near tidal pools.
135,250,107.7047896875878,40,A. Farensis,,False,51.51631097006277,s,male,136,172.96911298287932,,"['Mussel', 'Algae']",5,Moving toward warmer water pockets.
136,150,101.93926094532571,40,A. Farensis,,False,90.14041219530964,p,male,137,134.11220872317074,,"['Shrimp', 'Mussel', 'Crab (Other Species)']",11,Color changes during molting.
137,170,73.28109734091542,50,u. olhanen.,,False,275.8577992828893,p,male,138,151.76842319981807,,"['Barnacle', 'Polychaete Worm', 'Sea Urchin', 'Sea Star', 'Shrimp']",8,Climbing vertical rock face.
138,250,59.056598181625816,70,u. olhanen.,,False,19.829420252053428,a, ,139,161.20531640778034,,['Sea Anemone'],6,Searching for food in tidal pools.
139,440,107.83097271959639,50,A. Farensis,,True,8.883243182807757,s,male,140,173.31044375107652,,['Barnacle'],8,Claw snapping at diver.
140,260,122.86186469192444,40,A. Farensis,,False,4.986971336965615,p,?,141,180.62115098654397,,"['Shrimp', 'Hermit Crab']",7,Resting in shaded rock crevice.
141,120,102.72123098496655,90,U. olhanensis,,False,431.54706120529374,s,male,142,175.30121637140948,,"['Barnacle', 'Jellyfish']",9,Dragging shell fragment backward.
142,260,101.78631694749258,120,A. Farensis,,False,57.49466622848806,p,male,143,144.53809868740296,,['Coral Fragment'],7,Climbing barnacle-covered surfaces.
143,360,75.3876781620059,20,A farensis,,True,31.89697084215667,s,female,144,167.80472576861342,,"['Crab (Other Species)', 'Barnacle', 'Sea Sponge']",7,Waving claws rhythmically.
144,140,77.12934498587006,40,A farensis,,False,118.94452621439294,a,male,145,164.30310846532046,,"['Polychaete Worm', 'Mussel', 'Small Fish', 'Snail']",8,Guarding a small hole in sediment.
145,390,125.6485169693478,40,A. Farensis,,True,1.440297142147253,j,female,146,160.87241925137764,,"['Algae', 'Mussel', 'Sea Urchin']",9,Climbing seaweed stalks.
146,100,112.07236527211377,30,A. Farensis,,False,6.678246066320601,p,male,147,193.27618714205332,,['Coral Fragment'],7,Sitting still blending with environment.
147,330,100.17497808301421,30,U. olhanensis,,False,580.8806543680232,s,male,148,146.86469299380693,,"['Shrimp', 'Mussel', 'Crab (Other Species)']",10,Waving claws rhythmically.
148,630,112.47839752993579,50,u. olhanen.,,True,15.876175296911727,s,?,149,151.69231699171482,,"['Shrimp', 'Mussel', 'Snail']",5,Guarding eggs under abdominal flap.
149,70,118.71150477136042,40,u. olhanen.,,True,0.9303321002806721,p,male,150,147.7410085446841,,"['Snail', 'Shrimp', 'Sea Urchin']",6,Scavenging near tidal pools.
150,280,150.6882831790029,60,A. Farensis,,False,90.90911576996479,a,male,151,141.89820707539812,,"['Sea Sponge', 'Small Fish', 'Sea Anemone', 'Algae']",6,Climbing onto submerged logs.
151,70,99.45170214247754,30,u. olhanen.,,False,1039.7026181157732,s, ,152,173.67339738913319,,"['Hermit Crab', 'Snail', 'Sea Urchin']",8,Climbing onto submerged logs.
152,120,94.99175068234948,40,u. olhanen.,,False,1.8504241736863767,s,?,153,154.3635750362765,,"['Barnacle', 'Small Fish', 'Sea Anemone']",11,Climbing vertical rock face.
153,80,122.73973336041556,20,U. olhanensis,,False,1.9212206215112442,p,female,154,157.95166065350605,,"['Polychaete Worm', 'Coral Fragment', 'Sea Anemone']",12,Hiding in sandy burrow.
154,120,108.85535039518813,100,A farensis,,False,2.1820707495678997,p, ,155,147.52938037448502,,"['Hermit Crab', 'Coral Fragment', 'Small Fish', 'Sea Star']",4,Burrowing into sandy sediment.
