,species,sex,stage,is_gravid,behaviour,associated_species,depth [m],cl [mm],cw [mm],lcl [mm],rcl [mm],fw [mm],date,latitude,longitude,id
10,A farensis,female,pre_puberty,True,Harvesting food beneath floating debris.,"['Crab (Other Species)', 'Sea Star']",7.0,7.156666889119345,7.214693251744136,8.765257858492117,7.191165346332857,39.0,2021-01-16,,,10
11,u. olhanen.,male,pre_puberty,,Claw snapping in aggressive encounter.,"['Algae', 'Sea Urchin', 'Snail', 'Coral Fragment', 'Polychaete Worm']",9.0,20.25,16.163149597702287,23.506423132830026,21.299429970362947,40.0,2021-01-16,,,11
12,u. olhanen.,male,juvenile,,Protecting territory in confined space.,"['Shrimp', 'Polychaete Worm']",7.0,11.5,14.956368888728921,19.916513763347737,11.609361192363371,38.0,2021-01-16,,,12
13,u. olhanen.,female,adult,False,Staying half-submerged in loose sand.,"['Small Fish', 'Crab (Other Species)', 'Polychaete Worm']",6.0,16.929407318402625,15.010021195567179,18.17726841410825,17.75795772851366,40.0,2021-01-16,,,13
14,U. olhanensis,female,juvenile,False,Reacting to sudden changes in temperature.,"['Polychaete Worm', 'Hermit Crab', 'Sea Star', 'Sea Anemone', 'Algae']",5.0,12.002057991541886,8.911987995857537,11.067537040579191,12.921222781909892,39.0,2021-01-16,,,14
15,u. olhanen.,female,pre_puberty,False,Hiding beneath overhanging rock.,"['Crab (Other Species)', 'Coral Fragment', 'Snail', 'Jellyfish', 'Mussel']",11.0,14.497148607452054,14.664245449990524,20.150698337922982,14.57687009902127,40.0,2021-01-16,,,15
16,A. Farensis,female,adult,True,Darting away in response to sudden shadow.,"['Sea Urchin', 'Coral Fragment', 'Sea Star']",11.0,50.772764896666956,46.380262078246666,59.75467826588819,51.70928308742368,41.0,2021-01-16,,,16
17,A farensis,male,sub_adult,,Picking algae carefully off rock faces.,"['Barnacle', 'Snail', 'Algae', 'Sea Anemone', 'Sea Sponge']",10.0,51.25,45.23579769268891,65.93143445848618,53.05422004080939,38.0,2021-01-16,,,17
18,U. olhanensis,male,sub_adult,,Emerging slowly after perceived threat.,"['Algae', 'Shrimp', 'Crab (Other Species)']",9.0,36.25,38.84059917241262,50.18784797289949,36.92025656125908,39.0,2021-01-16,,,18
19,Ucides alvorensis,male,adult,,Feeding on decaying matter among rocks.,"['Coral Fragment', 'Sea Urchin']",8.0,30.0,28.982727430401923,37.37961569393498,32.255004102943545,38.0,2021-01-16,,,19
20,u. olhanen.,female,pre_puberty,True,Side-stepping along sandy coastal floor.,['Sea Anemone'],12.0,20.55784720400102,16.28523952904235,21.491485409469888,21.776688420365623,39.0,2021-01-16,,,20
21,U. olhanensis,male,adult,,Interaction with nearby hermit crab.,"['Mussel', 'Barnacle', 'Sea Sponge', 'Small Fish', 'Jellyfish']",7.0,34.5,34.770657367718876,46.576889038855924,35.17588874731287,39.0,2021-01-16,,,21
22,U. olhanensis,male,pre_puberty,,Feeding on small crustaceans in crevices.,"['Polychaete Worm', 'Mussel', 'Small Fish', 'Barnacle']",5.0,30.75,29.256239552175387,39.97315833812045,33.11076877907603,39.0,2021-01-16,,,22
23,U. olhanensis,male or female,juvenile,,Inspecting remains of another crab.,"['Sea Urchin', 'Sea Anemone', 'Polychaete Worm', 'Jellyfish', 'Shrimp']",10.0,9.0,10.44698822989472,12.831971792869158,9.376225057686394,41.0,2021-01-16,,,23
24,u. olhanen.,female,sub_adult,False,Slowly navigating around seagrass beds.,"['Jellyfish', 'Algae', 'Coral Fragment', 'Sea Sponge', 'Mussel']",9.0,21.47164625387086,20.124851062861026,25.38550955442154,23.57183661969391,38.0,2021-01-16,,,24
25,u. olhanen.,male,pre_puberty,,Searching tidal pools for nutrients.,"['Sea Urchin', 'Mussel']",9.0,3.75,4.1610286279035265,5.921386630918965,3.934268053542832,40.0,2021-01-16,,,25
26,A farensis,nan,sub_adult,,Emerging slowly after perceived threat.,"['Sea Sponge', 'Sea Urchin', 'Snail', 'Coral Fragment', 'Sea Star']",8.0,31.25,33.15986715922938,46.899872609057624,33.35450879919009,40.0,2021-01-16,,,26
27,Ucides alvorensis,female,adult,False,"Burrowing into soft, sandy sediment.","['Hermit Crab', 'Sea Urchin', 'Snail', 'Shrimp', 'Crab (Other Species)']",8.0,8.292841942786445,8.564858683361566,10.696221957815437,8.835775964861577,39.0,2021-01-16,,,27
28,A farensis,female,pre_puberty,False,Interaction with nearby hermit crab.,"['Sea Star', 'Barnacle', 'Sea Anemone', 'Small Fish']",7.0,12.541344039702118,14.971327703627425,18.2801165061643,13.163584841148149,40.0,2021-01-16,,,28
29,A. Farensis,male,sub_adult,,Engaging in antennae-to-antennae contact.,"['Sea Sponge', 'Sea Star', 'Hermit Crab', 'Sea Urchin', 'Algae']",9.0,22.5,23.146104012147195,32.963087283437694,23.503470864891774,40.0,2021-01-16,,,29
30,U. olhanensis,female,pre_puberty,False,Taking cover beneath seagrass leaves.,['Hermit Crab'],10.0,8.866382370168175,6.609536660883353,9.663916660921641,9.361778090797678,39.0,2021-01-16,,,30
31,A. Farensis,male,pre_puberty,,Displaying territorial behavior against intruder.,"['Polychaete Worm', 'Hermit Crab', 'Sea Sponge']",9.0,24.75,31.658316692002053,40.936710187816175,26.439787607098737,38.0,2021-01-16,,,31
32,A. Farensis,male,juvenile,,Lying still to avoid detection.,"['Sea Urchin', 'Sea Anemone', 'Algae']",8.0,11.5,7.8100237617882176,11.646834770432987,11.587450508060318,39.0,2021-01-16,,,32
33,A. Farensis,female,sub_adult,False,Searching tidal pools for nutrients.,"['Mussel', 'Sea Urchin', 'Shrimp']",8.0,29.4393320276841,36.31540457230969,49.85116038343296,29.798763034102056,39.0,2021-01-16,,,33
34,u. olhanen.,female,pre_puberty,False,Feeding on small crustaceans in crevices.,"['Sea Star', 'Jellyfish', 'Hermit Crab']",6.0,11.30178150921051,11.23813167876334,14.437658186957773,12.066191806003783,41.0,2021-01-16,,,34
35,Ucides alvorensis,male or female,pre_puberty,,Scaling steep rock faces near shore.,"['Hermit Crab', 'Snail', 'Shrimp', 'Sea Sponge', 'Algae']",12.0,12.75,11.965366735544558,14.735044964844175,12.824573303351277,40.0,2021-01-16,,,35
36,A. Farensis,female,pre_puberty,False,Vibrating antennae in flowing current.,"['Snail', 'Sea Urchin', 'Shrimp', 'Sea Anemone']",8.0,3.180933569793722,4.60380688573047,5.606203011333286,3.437075148301683,38.0,2021-01-16,,,36
37,u. olhanen.,male,sub_adult,,Slowly navigating around seagrass beds.,"['Snail', 'Mussel', 'Coral Fragment', 'Polychaete Worm']",6.0,32.5,32.23292058756201,46.84618718813244,34.94483583964084,39.0,2021-01-16,,,37
38,U. olhanensis,N/R,juvenile,,Darting away in response to sudden shadow.,"['Jellyfish', 'Sea Urchin', 'Shrimp', 'Sea Star']",11.0,18.0,22.91015241705864,29.788927983660823,18.098386394421404,39.0,2021-01-16,,,38
39,u. olhanen.,female,sub_adult,False,Advancing toward bait in water.,"['Jellyfish', 'Crab (Other Species)', 'Mussel', 'Sea Sponge']",8.0,16.5612794003199,14.785777834158925,19.37651053237159,16.773238010859522,38.0,2021-01-16,,,39
40,A farensis,female,adult,False,Side-stepping along sandy coastal floor.,"['Snail', 'Sea Anemone']",9.0,38.51908763636537,36.238106989192886,45.57359350890092,40.16975161905975,42.0,2021-01-16,,,40
41,U. olhanensis,N/R,sub_adult,,Nibbling detritus off seabed patches.,"['Shrimp', 'Sea Urchin', 'Jellyfish', 'Barnacle', 'Snail']",8.0,27.5,27.544436701935084,38.16860555373781,29.856100342788498,39.0,2021-01-16,,,41
42,u. olhanen.,female,sub_adult,False,Retreating swiftly from perceived danger.,"['Algae', 'Hermit Crab', 'Crab (Other Species)']",8.0,11.263115148164994,12.096946623705781,17.678944629841435,12.285765590427552,39.0,2021-01-16,,,42
43,A farensis,male,juvenile,,Escaping from pursuing predator silhouette.,"['Sea Urchin', 'Algae', 'Barnacle', 'Small Fish', 'Hermit Crab']",5.0,8.5,9.748583662596026,13.665456936715072,9.145738101285176,39.0,2021-01-16,,,43
44,Ucides alvorensis,male,adult,,Adopting threatening stance when approached.,"['Coral Fragment', 'Algae', 'Polychaete Worm']",10.0,54.0,49.599767223916736,60.67637267673037,58.230194833442454,38.0,2021-01-16,,,44
45,A farensis,male,adult,,Claw snapping in aggressive encounter.,"['Shrimp', 'Algae', 'Sea Urchin', 'Sea Anemone']",5.0,24.0,25.094673228776784,33.14225231780311,24.877219002882832,39.0,2021-01-16,,,45
46,Ucides alvorensis,male,sub_adult,,Protecting territory in confined space.,"['Snail', 'Sea Star']",8.0,30.0,35.0747049159229,52.07454635571194,32.638033163577084,37.0,2021-01-16,,,46
47,U. olhanensis,female,sub_adult,False,Nibbling detritus off seabed patches.,"['Snail', 'Sea Anemone', 'Hermit Crab', 'Small Fish']",7.0,10.3879869823729,10.413089810477478,13.536713679119197,10.824667946080831,41.0,2021-01-16,,,47
48,A farensis,female,sub_adult,True,Harvesting food beneath floating debris.,['Coral Fragment'],10.0,27.017990586667008,34.871222340078894,44.01282176362264,27.425313702534112,39.0,2021-01-16,,,48
49,u. olhanen.,male,adult,,Claw shaking post-contact gesture.,"['Mussel', 'Polychaete Worm', 'Jellyfish', 'Crab (Other Species)']",10.0,21.0,22.689876423059363,28.15232428019419,22.985148580038384,40.0,2021-01-16,,,49
50,A. Farensis,male,adult,True,Concealing self beneath floating matter.,"['Sea Sponge', 'Algae']",11.0,9.0,8.211615300605503,10.40375441180349,9.322221340933249,39.0,2021-01-16,,,50
51,A. Farensis,-,adult,,Swimming briefly to avoid disturbance.,"['Crab (Other Species)', 'Sea Sponge', 'Sea Urchin']",10.0,15.0,13.639756595083567,19.670745645658965,15.132810178072946,41.0,2021-01-16,,,51
52,u. olhanen.,female,sub_adult,False,Filtering detritus from shallow bottom.,"['Coral Fragment', 'Sea Urchin', 'Crab (Other Species)', 'Shrimp', 'Sea Anemone']",10.0,6.08766001476054,6.502197254673039,9.059906787987986,6.441737296446972,39.0,2021-01-16,,,52
53,u. olhanen.,female,pre_puberty,True,Hiding beneath overhanging rock.,"['Crab (Other Species)', 'Algae', 'Sea Anemone', 'Sea Urchin', 'Small Fish']",6.0,15.881483085155491,11.168456572379577,16.003181089839305,16.954471761304305,39.0,2021-01-16,,,53
54,A farensis,female,adult,False,Vibrating antennae in flowing current.,"['Small Fish', 'Shrimp']",5.0,28.36096574386553,26.15390276251988,37.5199692266974,31.123787324433334,40.0,2021-01-16,,,54
55,u. olhanen.,female,adult,False,Escaping from pursuing predator silhouette.,"['Barnacle', 'Mussel', 'Hermit Crab', 'Sea Anemone']",8.0,6.4566996883848615,7.766643760667932,10.056736349354244,6.773087705133315,40.0,2021-01-16,,,55
56,A farensis,female,sub_adult,False,Searching tidal pools for nutrients.,"['Algae', 'Barnacle', 'Sea Anemone', 'Sea Urchin', 'Sea Sponge']",8.0,27.63563904372295,29.739545076680507,41.98083832149093,29.69576133602928,39.0,2021-01-16,,,56
57,A farensis,female,juvenile,False,Consuming algae scraped from barnacles.,"['Crab (Other Species)', 'Small Fish', 'Sea Sponge', 'Sea Star']",12.0,6.125401693459553,7.626190549706379,9.858326846716052,6.320977205295911,39.0,2021-01-16,,,57
58,u. olhanen.,male,sub_adult,,Swiftly dashing across exposed sand.,['Sea Urchin'],8.0,21.25,24.66846035080462,30.138134929126675,22.435362686791287,39.0,2021-01-16,,,58
59,u. olhanen., ,pre_puberty,,Clambering up submerged tree trunks.,"['Mussel', 'Crab (Other Species)', 'Snail', 'Coral Fragment']",8.0,13.5,11.857696577144312,16.29836437454427,13.653815154597426,39.0,2021-01-16,,,59
60,u. olhanen.,female,adult,False,Emerging slowly after perceived threat.,"['Sea Urchin', 'Barnacle', 'Small Fish', 'Sea Star']",5.0,20.985608965320726,20.51614552976881,30.233638744690378,22.21441885602584,40.0,2021-01-16,,,60
61,U. olhanensis,female,sub_adult,True,Feeding on decaying matter among rocks.,"['Mussel', 'Sea Urchin', 'Hermit Crab', 'Snail']",10.0,32.88943573564081,26.653545023276813,32.40895743845311,33.980665320472376,39.0,2021-01-16,,,61
62,Ucides alvorensis,female,pre_puberty,False,Searching tidal pools for nutrients.,"['Sea Star', 'Hermit Crab', 'Polychaete Worm', 'Jellyfish']",9.0,11.894319943446643,17.114543019481705,25.11135805287463,12.92669471638414,40.0,2021-01-16,,,62
63,U. olhanensis,male,juvenile,,Resisting aggressive fish encounter.,"['Mussel', 'Jellyfish', 'Snail', 'Sea Urchin']",9.0,11.5,7.428466305866039,9.602245930448593,12.216252889618149,40.0,2021-01-16,,,63
64,u. olhanen.,female,pre_puberty,True,Collecting biofilm from sunken wood.,"['Sea Star', 'Sea Urchin', 'Snail']",7.0,17.819932360085105,19.477108085774493,28.920873511066894,18.316847084496406,39.0,2021-01-16,,,64
65,U. olhanensis,female,adult,False,Engaging in struggle with seaweed entanglement.,"['Algae', 'Jellyfish']",7.0,26.418142566460695,30.55417775673636,44.99294858745047,28.23274057435577,39.0,2021-01-16,,,65
66,u. olhanen.,male,pre_puberty,,Slowly navigating around seagrass beds.,"['Snail', 'Algae', 'Polychaete Worm', 'Shrimp']",6.0,18.75,13.181704541087834,18.520120274681577,19.282718690086117,39.0,2021-01-16,,,66
67,A farensis,male,adult,,Reacting to sudden changes in temperature.,"['Hermit Crab', 'Shrimp', 'Barnacle', 'Snail']",8.0,28.5,26.04712222426613,37.398157650857385,31.004201056329478,39.0,2021-01-16,,,67
68,Ucides alvorensis,female,sub_adult,False,Guarding eggs beneath body flap.,"['Jellyfish', 'Algae', 'Hermit Crab', 'Sea Anemone']",8.0,16.667719534031086,20.131173312917348,29.804377189035026,17.669175450727163,40.0,2021-01-16,,,68
69,U. olhanensis,female,pre_puberty,True,Darting away in response to sudden shadow.,"['Sea Anemone', 'Sea Sponge', 'Polychaete Worm', 'Jellyfish']",6.0,14.21450727879423,12.818633241331161,16.434196287273597,14.803819723295087,39.0,2021-01-16,,,69
70,A. Farensis,male,adult,True,Engaging in antennae-to-antennae contact.,"['Sea Anemone', 'Hermit Crab', 'Crab (Other Species)', 'Algae', 'Mussel']",8.0,37.5,41.22129473901486,53.112914931168085,38.583375204695386,39.0,2021-01-16,,,70
71,A farensis,male,sub_adult,,Peering out cautiously from cover.,"['Sea Star', 'Sea Urchin', 'Sea Anemone']",8.0,7.5,7.28194419645547,10.102422622276382,7.76156025374901,39.0,2021-01-16,,,71
72,Ucides alvorensis,male,pre_puberty,,"Burrowing into soft, sandy sediment.","['Small Fish', 'Barnacle']",8.0,4.5,5.816063206798571,7.228979117033399,4.718687125990855,39.0,2021-01-16,,,72
73,U. olhanensis,male,sub_adult,,Claw snapping in diver confrontation.,['Mussel'],11.0,33.75,34.19392370946158,42.93794759198133,37.0463295806299,38.0,2021-01-16,,,73
74,u. olhanen.,female,sub_adult,False,Scuttling swiftly over rocky terrain.,"['Sea Sponge', 'Barnacle', 'Crab (Other Species)', 'Coral Fragment', 'Sea Urchin']",9.0,19.2602842329436,22.371475437734475,33.22561189466475,20.775581912423892,37.0,2021-01-16,,,74
75,U. olhanensis,female,adult,True,Scaling steep rock faces near shore.,['Sea Urchin'],11.0,7.534454597330671,7.7620056795759504,10.182143451481005,7.8845817344234685,39.0,2021-01-16,,,75
76,A. Farensis,female,sub_adult,False,Staying half-submerged in loose sand.,"['Crab (Other Species)', 'Small Fish']",11.0,24.25436686797417,19.704803542298357,27.244015626385867,24.530862766799974,40.0,2021-01-16,,,76
77,u. olhanen.,female,pre_puberty,True,Claw snapping in aggressive encounter.,"['Sea Sponge', 'Coral Fragment']",8.0,15.278666368763064,12.846474360983716,15.832080468729277,16.49254668287746,37.0,2021-01-16,,,77
78,u. olhanen.,male,pre_puberty,,Brief social contact with fellow crabs.,"['Coral Fragment', 'Small Fish', 'Jellyfish']",7.0,30.75,32.572902793040114,40.54098913438676,33.61486689317679,40.0,2021-01-16,,,78
79,U. olhanensis,female,adult,False,Inspecting remains of another crab.,"['Sea Urchin', 'Sea Sponge']",6.0,24.113722309116632,21.968309333120903,29.790647029521402,25.583852510790297,40.0,2021-01-16,,,79
80,A. Farensis,female,sub_adult,True,Clambering up submerged tree trunks.,"['Snail', 'Sea Urchin', 'Crab (Other Species)']",6.0,11.030245865634246,13.406894172056468,16.441249026002883,11.813226229724764,40.0,2021-01-16,,,80
81,u. olhanen.,male,adult,,Consuming algae scraped from barnacles.,"['Sea Star', 'Hermit Crab', 'Crab (Other Species)']",8.0,7.5,7.859978841071005,11.137672029366177,7.8891021814082505,40.0,2021-01-16,,,81
82,A farensis,female,sub_adult,False,Displaying territorial behavior against intruder.,"['Sea Star', 'Barnacle', 'Algae']",9.0,32.545177434547284,32.96560331457385,45.22384782364903,35.006949058018066,39.0,2021-01-16,,,82
83,A farensis,male,adult,,Side-stepping along sandy coastal floor.,"['Sea Urchin', 'Hermit Crab', 'Snail', 'Polychaete Worm']",5.0,7.5,6.930285809909099,9.058101263817164,8.205911308963094,39.0,2021-01-16,,,83
84,u. olhanen.,male,sub_adult,,Color change during molting stress.,"['Shrimp', 'Jellyfish']",4.0,6.25,5.600786908052409,8.005531429627924,6.572478721068952,40.0,2021-01-16,,,84
85,U. olhanensis,male,sub_adult,,Guarding hole in substrate from intruders.,"['Barnacle', 'Sea Anemone', 'Jellyfish', 'Snail']",6.0,18.75,15.30712094728929,22.94269398828029,19.582714424490515,40.0,2021-01-16,,,85
86,A. Farensis,female,adult,True,Staying half-submerged in loose sand.,['Jellyfish'],7.0,16.31608670357599,16.272393072676536,21.021754372691163,17.51795339524575,37.0,2021-01-16,,,86
87,A farensis,female,sub_adult,False,Concealing self beneath floating matter.,"['Shrimp', 'Sea Urchin']",9.0,38.63527038456626,32.234529028764946,45.76405324991989,39.97022157956161,39.0,2021-01-16,,,87
88,A. Farensis,female,adult,False,Adopting threatening stance when approached.,['Mussel'],12.0,25.60407954079283,26.90875353362676,32.939297378025785,27.11830558087368,40.0,2021-01-16,,,88
89,u. olhanen.,male,adult,,Scavenging at the edge of tidal pools.,['Coral Fragment'],6.0,61.5,64.74890825240126,93.85074068187578,64.63924446129776,39.0,2021-01-16,,,89
90,Ucides alvorensis,-,juvenile,True,Feeding on decaying matter among rocks.,"['Sea Anemone', 'Mussel', 'Crab (Other Species)', 'Jellyfish']",7.0,7.5,8.385872111093235,12.450386920265185,7.868027371490335,37.0,2021-01-16,,,90
91,U. olhanensis,male,juvenile,,Foraging through tangled seagrass roots.,"['Crab (Other Species)', 'Barnacle', 'Coral Fragment', 'Shrimp', 'Mussel']",7.0,7.0,5.1004030461747965,6.949827119147649,7.467740783674869,39.0,2021-01-16,,,91
92,u. olhanen.,female,sub_adult,True,Traversing algae-slick rock surfaces.,"['Hermit Crab', 'Sea Star', 'Mussel', 'Polychaete Worm', 'Shrimp']",9.0,28.373733634704696,28.78984548250459,41.99585810930906,29.71775547713876,40.0,2021-01-16,,,92
93,u. olhanen.,male,adult,,Filtering detritus from shallow bottom.,"['Mussel', 'Hermit Crab', 'Small Fish', 'Snail']",9.0,54.0,53.328908373371114,79.70699617714413,58.097911303215525,38.0,2021-01-16,,,93
94,U. olhanensis,male,juvenile,,Peering out cautiously from cover.,"['Small Fish', 'Barnacle', 'Algae', 'Polychaete Worm', 'Sea Anemone']",8.0,10.5,13.485622570855327,18.82548844896597,11.369073829759985,41.0,2021-01-16,,,94
95,U. olhanensis,male,adult,,Staying half-submerged in loose sand.,['Crab (Other Species)'],4.0,28.5,30.31256120176197,39.841849388776396,30.437983019508962,39.0,2021-01-16,,,95
96,A farensis,male,juvenile,,Darting away in response to sudden shadow.,"['Shrimp', 'Small Fish', 'Crab (Other Species)', 'Mussel', 'Hermit Crab']",9.0,5.0,5.061652471176617,7.356616946088409,5.463376114263941,40.0,2021-01-16,,,96
97,u. olhanen.,female,sub_adult,True,Lying still to avoid detection.,['Polychaete Worm'],9.0,11.388913260768785,15.498248157305323,20.4956969270078,11.410535505601782,39.0,2021-01-16,,,97
98,U. olhanensis,female,sub_adult,True,Camouflaging with nearby mud.,"['Sea Star', 'Sea Urchin', 'Snail', 'Mussel']",13.0,15.959352959204976,16.82823492920586,24.19967074615309,17.363077603883486,39.0,2021-01-16,,,98
99,A farensis,male,adult,,Engaging in antennae-to-antennae contact.,"['Coral Fragment', 'Shrimp', 'Algae', 'Mussel']",6.0,28.5,26.87928508390206,36.70329207912259,28.623253859178984,40.0,2021-01-16,,,99
100,Ucides alvorensis,male,sub_adult,True,Filtering detritus from shallow bottom.,"['Sea Sponge', 'Snail', 'Barnacle', 'Polychaete Worm']",11.0,27.5,32.61355604017136,39.71698806850815,30.014819091024023,39.0,2021-01-16,,,100
101,A farensis,N/R,adult,,Guarding hole in substrate from intruders.,"['Sea Sponge', 'Barnacle', 'Polychaete Worm', 'Crab (Other Species)']",10.0,40.5,37.27299911444898,53.302611955106485,43.21522993926273,39.0,2021-01-16,,,101
102,U. olhanensis,male,adult,,Frequent pausing while exploring.,"['Snail', 'Hermit Crab', 'Shrimp', 'Sea Sponge', 'Mussel']",5.0,13.5,12.900110241185306,16.37258169265207,13.6672329910309,38.0,2021-01-16,,,102
103,Ucides alvorensis,male or female,adult,,Claw shaking post-contact gesture.,"['Jellyfish', 'Sea Anemone', 'Barnacle', 'Algae', 'Mussel']",9.0,34.5,31.927341357343035,43.62431030467575,36.312848416484904,40.0,2021-01-16,,,103
104,A. Farensis,female,adult,False,Performing dominance display by body lifting.,"['Snail', 'Shrimp', 'Mussel', 'Sea Sponge']",8.0,19.327885073683778,20.92804483116775,30.352756427204945,20.69111547420177,39.0,2021-01-16,,,104
105,u. olhanen.,female,sub_adult,True,Emerging slowly after perceived threat.,"['Sea Urchin', 'Jellyfish', 'Barnacle', 'Coral Fragment', 'Sea Sponge']",7.0,17.74988377796457,17.242650842835793,21.030373286077968,18.62442501739238,39.0,2021-01-16,,,105
106,A. Farensis,N/R,sub_adult,,"Stationary, blending into rocky backdrop.","['Sea Star', 'Small Fish', 'Sea Sponge', 'Sea Anemone', 'Algae']",10.0,11.25,11.373973674033147,15.777726704317384,11.817730653613559,38.0,2021-01-16,,,106
107,u. olhanen.,male,pre_puberty,,Scavenging at the edge of tidal pools.,"['Sea Star', 'Hermit Crab', 'Mussel', 'Sea Sponge']",9.0,7.5,6.154636385019795,7.975135513768435,8.097150921966731,39.0,2021-01-16,,,107
108,A farensis,-,juvenile,,Feeding on decaying matter among rocks.,['Shrimp'],9.0,7.5,5.536373004079273,7.862161600927825,7.692426738218844,40.0,2021-01-16,,,108
109,Ucides alvorensis,female,juvenile,True,Retreating quickly into hidden burrow.,['Algae'],8.0,15.595145965379883,13.290520184955291,17.339745887976125,15.945734464208451,41.0,2021-01-16,,,109
110,U. olhanensis,male,pre_puberty,True,Claw snapping in aggressive encounter.,"['Barnacle', 'Coral Fragment']",5.0,18.0,17.730785545512276,22.60697220528781,18.230662803432956,39.0,2021-01-16,,,110
111,Ucides alvorensis,male or female,sub_adult,,Grazing on mollusks among debris.,['Barnacle'],6.0,17.5,16.77927777199537,24.133514208358694,18.750281247246193,40.0,2021-01-16,,,111
112,U. olhanensis,male,pre_puberty,,Retreating quickly into hidden burrow.,"['Shrimp', 'Jellyfish']",7.0,6.75,6.30590018903433,8.104548337469149,7.101077348894936,39.0,2021-01-16,,,112
113,U. olhanensis,male,pre_puberty,,Guarding hole in substrate from intruders.,"['Algae', 'Hermit Crab']",7.0,6.0,4.489745647029906,6.467083862916175,6.513945754049215,38.0,2021-01-16,,,113
114,u. olhanen.,male,pre_puberty,,Scuttling swiftly over rocky terrain.,"['Sea Sponge', 'Mussel', 'Sea Star']",12.0,14.25,15.964016205324366,19.63513367863506,14.466279630104514,40.0,2021-01-16,,,114
115,U. olhanensis,male,sub_adult,,Concealing self beneath floating matter.,['Crab (Other Species)'],8.0,33.75,35.280517555815514,51.82116100850034,34.18484971174215,39.0,2021-01-16,,,115
116,Ucides alvorensis,female,pre_puberty,False,Engaging in struggle with seaweed entanglement.,"['Sea Star', 'Sea Sponge']",10.0,10.303366489717805,12.603306013888481,17.224100781243923,10.563748265239504,40.0,2021-01-16,,,116
117,A. Farensis,male,pre_puberty,,Color change during molting stress.,"['Small Fish', 'Sea Anemone']",9.0,23.25,24.375083852693773,30.074453648576245,24.048949483442986,39.0,2021-01-16,,,117
118,u. olhanen.,female,adult,True,Inspecting remains of another crab.,"['Small Fish', 'Sea Sponge']",5.0,28.261641573239213,27.63262895543898,34.85135896505708,30.901280802134465,40.0,2021-01-16,,,118
119,u. olhanen.,female,pre_puberty,True,Rapid clawing during feeding bouts.,['Snail'],7.0,9.213114834595869,7.063697468684715,9.956169837210975,9.347204962126805,39.0,2021-01-16,,,119
120,u. olhanen.,male,sub_adult,True,Creeping under the cover of seagrass.,"['Algae', 'Mussel']",6.0,25.0,26.178785165176464,32.83320728319632,27.473159933942075,40.0,2021-01-16,,,120
121,U. olhanensis,male,adult,,Picking algae carefully off rock faces.,"['Algae', 'Small Fish', 'Crab (Other Species)']",11.0,9.0,8.420107134971296,11.030685415664813,9.730668046925748,38.0,2021-01-16,,,121
122,u. olhanen.,male,sub_adult,,Escaping from pursuing predator silhouette.,['Algae'],8.0,8.75,7.405320376665334,9.183455397187966,9.308995041516905,40.0,2021-01-16,,,122
