,species,sex,stage,is_gravid,behaviour,associated_species,depth [m],cl [mm],cw [mm],lcl [mm],rcl [mm],latitude,longitude,id
38,u. olhanen.,male,sub_adult,,Clambering up submerged tree trunks.,"['Jellyfish', 'Algae']",7.0,23.75,20.706599577522574,18.598183303959694,342.65803875679353,,,38
39,U. olhanensis,female,pre_puberty,False,"Burrowing into soft, sandy sediment.","['Algae', 'Barnacle', 'Snail', 'Sea Star', 'Sea Urchin']",7.0,6.274635427750971,-999.0,4.660852987306808,4.886344086038846,,,39
40,U. olhanensis,female,adult,True,Retreating quickly into hidden burrow.,['Barnacle'],7.0,16.370742985195378,19.522898677677823,18.755135129687314,15.332269409372651,,,40
41,u. olhanen.,female,juvenile,False,Approaching small fish with curiosity.,"['Sea Sponge', 'Sea Urchin', 'Mussel']",8.0,5.731140220504641,4.370244313748999,3.1241304885251067,3.1330810415705237,,,41
42,A farensis,male,adult,,Picking algae carefully off rock faces.,"['Small Fish', 'Sea Anemone', 'Barnacle']",3.0,6.0,6.593500519696258,4.837293740555519,24.771088636472577,,,42
43,u. olhanen., ,adult,,Engaging in antennae-to-antennae contact.,['Shrimp'],7.0,57.0,55.31453739686367,772.7509550432277,44.58017675522697,,,43
44,Ucides alvorensis,female,adult,False,Nibbling detritus off seabed patches.,"['Coral Fragment', 'Sea Sponge']",7.0,12.030785502706957,13.506253383779628,13.045058883532215,9.605943764546899,,,44
45,u. olhanen.,female,sub_adult,True,Engaging in antennae-to-antennae contact.,"['Sea Anemone', 'Crab (Other Species)', 'Sea Star']",7.0,12.577217358526442,13.360524728642934,9.988074259737598,11.210479008496165,,,45
46,u. olhanen.,male,pre_puberty,,Guarding hole in substrate from intruders.,"['Shrimp', 'Sea Star', 'Jellyfish']",8.0,6.0,4.952098996434907,3.845252040534266,15.636572841820364,,,46
47,u. olhanen.,female,adult,False,Emerging slowly after perceived threat.,"['Coral Fragment', 'Sea Star', 'Polychaete Worm', 'Crab (Other Species)']",8.0,33.16226429617279,35.57445721148986,35.1227750555832,31.59140973473864,,,47
48,A farensis,female,adult,False,Consuming algae scraped from barnacles.,"['Hermit Crab', 'Jellyfish', 'Mussel']",5.0,32.47189974730537,32.9810613410519,24.71360452362299,24.09926748497907,,,48
49,U. olhanensis,male,juvenile,,Adopting threatening stance when approached.,['Barnacle'],6.0,3.5,3.544966539770174,2.855295273577087,8.00954275636132,,,49
50,A farensis,female,sub_adult,False,Foraging through tangled seagrass roots.,['Sea Urchin'],9.0,19.89292112071177,17.37591091792419,15.498485851165265,15.28314679537753,,,50
51,U. olhanensis,female,adult,True,Frequent pausing while exploring.,"['Algae', 'Polychaete Worm', 'Jellyfish']",7.0,14.657814648463377,13.661660484731769,12.771198309320843,10.477326399595748,,,51
52,A farensis,male,adult,,Foraging through tangled seagrass roots.,['Sea Anemone'],10.0,13.5,14.166561321690711,135.54609038279312,11.168797089875017,,,52
53,U. olhanensis,male,juvenile,,"Burrowing into soft, sandy sediment.","['Coral Fragment', 'Sea Sponge', 'Snail', 'Shrimp']",7.0,13.0,10.241136743370292,8.23868103585134,81.67891616683458,,,53
54,A farensis,female,adult,False,Slowly navigating around seagrass beds.,['Jellyfish'],8.0,26.137745229030966,25.52004346494381,17.30190789591098,22.173474390964053,,,54
55,A farensis,female,sub_adult,False,Darting away in response to sudden shadow.,"['Sea Urchin', 'Jellyfish']",11.0,3.5034627084581036,3.797394824715836,2.427274908496209,3.219014914309897,,,55
56,Ucides alvorensis,female,sub_adult,True,Camouflaging with nearby mud.,"['Coral Fragment', 'Hermit Crab', 'Jellyfish', 'Shrimp', 'Crab (Other Species)']",10.0,23.857966620319015,22.841162153712023,22.224034374475565,18.945466804138356,,,56
57,A farensis,male,juvenile,,Taking cover beneath seagrass leaves.,['Mussel'],12.0,7.0,8.893815179572393,6.379497163582487,44.5913104911515,,,57
58,u. olhanen.,male,adult,,Foraging through tangled seagrass roots.,"['Sea Anemone', 'Algae']",6.0,12.0,12.714216972192453,101.00898642876236,10.20534056377119,,,58
59,U. olhanensis,female,adult,False,Feeding on decaying matter among rocks.,['Sea Star'],11.0,11.982934013628428,11.714910115086088,8.419071210160329,9.211642026284927,,,59
60,U. olhanensis,male,sub_adult,True,Reacting to sudden changes in temperature.,['Sea Anemone'],6.0,18.75,21.88526151462401,373.6018157601907,15.602486107895414,,,60
61,A farensis,female,sub_adult,False,Emerging slowly after perceived threat.,"['Polychaete Worm', 'Sea Urchin', 'Sea Star']",7.0,19.8734381200845,18.641228550834096,11.945884991525366,13.204858066891507,,,61
62,u. olhanen.,male,adult,,Feeding on small crustaceans in crevices.,"['Hermit Crab', 'Mussel', 'Algae']",10.0,21.0,19.53690719928474,235.4845595142963,15.2217286831205,,,62
63,A farensis,male,pre_puberty,,Protecting territory in confined space.,"['Barnacle', 'Jellyfish', 'Polychaete Worm']",9.0,12.0,12.906771858410739,10.502228961837416,123.68560185056906,,,63
64,u. olhanen.,male,adult,,Scaling steep rock faces near shore.,"['Sea Sponge', 'Snail', 'Sea Urchin', 'Small Fish', 'Coral Fragment']",8.0,12.0,13.127117215146994,11.450865106471056,99.06866707070179,,,64
65,u. olhanen.,female,adult,True,Brief social contact with fellow crabs.,"['Polychaete Worm', 'Mussel']",7.0,49.947032947914366,41.114244551564255,29.566960167752494,31.018491958505404,,,65
66,U. olhanensis,male,sub_adult,,Darting away in response to sudden shadow.,"['Crab (Other Species)', 'Polychaete Worm', 'Sea Anemone']",4.0,23.75,26.108600825128327,20.105401817719827,428.89206626598366,,,66
67,u. olhanen.,female,adult,False,Frequent pausing while exploring.,['Algae'],7.0,8.505039549891869,9.217860123071494,6.964584624721861,8.276884707728263,,,67
68,A. Farensis,male,adult,,Sheltering under broken shell piece.,"['Sea Anemone', 'Mussel', 'Sea Star', 'Polychaete Worm', 'Small Fish']",8.0,45.0,44.544543948322534,32.55770542189645,1063.7639760221648,,,68
69,A. Farensis,male,adult,,Inspecting remains of another crab.,"['Hermit Crab', 'Polychaete Worm', 'Mussel', 'Barnacle', 'Crab (Other Species)']",4.0,21.0,20.093772183052753,16.802789721123208,228.8419248080424,,,69
70,U. olhanensis,male,sub_adult,True,Claw snapping in aggressive encounter.,"['Sea Urchin', 'Barnacle', 'Hermit Crab', 'Sea Anemone', 'Algae']",9.0,8.75,9.904158086206197,8.749053711144645,74.85051160462385,,,70
71,A farensis,female,adult,True,Sifting through sediment for scraps.,['Jellyfish'],12.0,13.681768912451671,16.978882430069394,15.389118819340762,13.107760598076705,,,71
72,Ucides alvorensis, ,adult,,Taking cover beneath seagrass leaves.,"['Crab (Other Species)', 'Polychaete Worm', 'Small Fish', 'Jellyfish', 'Coral Fragment']",11.0,16.5,17.24172704194863,79.65525664511378,12.341955270275918,,,72
73,u. olhanen.,female,sub_adult,True,Resisting aggressive fish encounter.,"['Sea Urchin', 'Snail', 'Crab (Other Species)']",8.0,27.39629949362888,26.69975195454166,16.227422419067576,20.20152253177995,,,73
74,U. olhanensis,male,sub_adult,,Waving claw in signal to another crab.,"['Jellyfish', 'Snail', 'Sea Sponge', 'Small Fish', 'Coral Fragment']",8.0,10.0,8.873164765050243,6.383978614090574,62.02254665261744,,,74
75,U. olhanensis,male,adult,,Retreating quickly into hidden burrow.,"['Jellyfish', 'Sea Urchin', 'Crab (Other Species)', 'Algae', 'Hermit Crab']",8.0,21.0,19.94601787464843,17.641250444483813,282.43042453034633,,,75
76,u. olhanen.,female,adult,False,Waving claw in signal to another crab.,"['Polychaete Worm', 'Small Fish']",11.0,7.965760448980208,8.794606482673387,6.278762582776836,7.496496172223822,,,76
77,A. Farensis,male,pre_puberty,,Retreating swiftly from perceived danger.,"['Polychaete Worm', 'Jellyfish', 'Algae', 'Shrimp']",8.0,18.75,15.986144989680694,161.66644869813882,14.163382069079312,,,77
78,u. olhanen.,female,adult,False,Entering burrow after disturbance.,"['Small Fish', 'Algae', 'Sea Urchin', 'Sea Star']",7.0,4.40544491091574,5.148087072925257,4.5560964425539545,4.423065274851119,,,78
79,A farensis,male,sub_adult,,Vibrating antennae in flowing current.,"['Sea Anemone', 'Mussel', 'Algae']",6.0,17.5,17.669936597289727,15.605795859508357,219.15901533636463,,,79
80,u. olhanen.,male,pre_puberty,True,Consuming algae scraped from barnacles.,"['Crab (Other Species)', 'Sea Star']",6.0,12.0,11.549535480264492,86.39077838536465,10.390608832761655,,,80
81,u. olhanen.,male,sub_adult,,Frequent pausing while exploring.,['Shrimp'],6.0,12.5,12.42268471256701,102.56793629509183,10.79127044723593,,,81
82,Ucides alvorensis,male or female,adult,,Defensive claw movement in water.,['Barnacle'],11.0,24.0,25.999773188699084,144.78317693764993,20.10627050456086,,,82
83,A farensis,-,sub_adult,,Hiding beneath overhanging rock.,['Coral Fragment'],10.0,22.20660950795843,20.608388529533762,15.31813070138244,20.51274356842478,,,83
84,A farensis,N/R,adult,,Taking cover beneath seagrass leaves.,"['Barnacle', 'Shrimp', 'Polychaete Worm', 'Sea Star', 'Mussel']",10.0,27.0,29.685968314481038,264.82767475969763,22.050995122425103,,,84
85,A farensis,female,adult,False,Sheltering under broken shell piece.,"['Coral Fragment', 'Sea Star', 'Shrimp']",12.0,5.471628850225534,6.524625148473696,5.7644853459684455,5.400666487900579,,,85
86,u. olhanen.,female,adult,True,Inspecting remains of another crab.,['Barnacle'],12.0,7.990226966762441,8.940945071038517,6.209262638982956,7.891847653124356,,,86
87,U. olhanensis,male,sub_adult,,Performing dominance display by body lifting.,"['Hermit Crab', 'Shrimp']",11.0,30.0,25.036764648463873,430.4253884766695,18.25179289210878,,,87
88,A. Farensis,female,adult,True,Lying still to avoid detection.,"['Mussel', 'Jellyfish', 'Polychaete Worm', 'Crab (Other Species)', 'Sea Star']",10.0,20.354383466959906,19.768374296223538,17.832050769956062,17.451709651170145,,,88
89,U. olhanensis,male,adult,,Rhythmic waving as social cue.,['Small Fish'],7.0,12.0,12.252883809476831,10.741715244380345,80.56627255182269,,,89
90,A farensis,female,sub_adult,False,Vibrating antennae in flowing current.,"['Hermit Crab', 'Sea Urchin', 'Barnacle', 'Shrimp', 'Sea Star']",4.0,5.457044037243499,4.589519500086769,3.7493519861309568,3.7930184372509292,,,90
91,u. olhanen.,male,pre_puberty,,Waving claw in signal to another crab.,"['Snail', 'Sea Anemone', 'Small Fish', 'Barnacle', 'Sea Sponge']",9.0,21.0,23.065173760439563,16.78648981987505,302.67995570576863,,,91
92,Ucides alvorensis,female,pre_puberty,False,Group migration across shallow seabed.,"['Small Fish', 'Algae', 'Shrimp']",13.0,3.184768577017826,2.7723522587565506,2.1169979437305346,2.4757441311109907,,,92
93,u. olhanen.,female,adult,False,Escaping from pursuing predator silhouette.,"['Sea Urchin', 'Coral Fragment', 'Jellyfish']",8.0,31.815690032293098,36.62782902566044,30.372290856191793,27.510052704815088,,,93
94,u. olhanen.,female,juvenile,False,Approaching small fish with curiosity.,['Algae'],8.0,8.865935536688054,11.608598062062251,10.49635529179418,10.11888025101868,,,94
95,A farensis,female,juvenile,False,Inspecting remains of another crab.,"['Algae', 'Polychaete Worm']",9.0,2.50046013068557,2.356326038793697,2.241937504112129,1.6599717437009516,,,95
96,A. Farensis,female,juvenile,False,Scuttling swiftly over rocky terrain.,"['Snail', 'Polychaete Worm', 'Sea Sponge', 'Coral Fragment']",9.0,6.20445789138533,3.7296026726725726,2.832338905252835,3.2370926768943242,,,96
97,U. olhanensis,male,adult,,Sifting through sediment for scraps.,"['Polychaete Worm', 'Sea Sponge', 'Algae', 'Coral Fragment', 'Sea Anemone']",7.0,37.5,37.71715834212755,26.80695645504681,1114.8477557595395,,,97
98,U. olhanensis,male,sub_adult,,Engaging in antennae-to-antennae contact.,['Crab (Other Species)'],3.0,16.25,14.497703293961345,12.512238427091807,115.11666654491714,,,98
99,A farensis,female,adult,True,Retreating quickly into hidden burrow.,"['Sea Urchin', 'Hermit Crab', 'Coral Fragment', 'Shrimp', 'Sea Star']",9.0,32.06993840943758,33.93965739040897,22.201857651131387,30.150805403769755,,,99
100,u. olhanen.,-,sub_adult,True,Filtering detritus from shallow bottom.,"['Crab (Other Species)', 'Sea Star', 'Coral Fragment', 'Algae']",8.0,10.0,11.590507006283135,35.754667056914855,8.949259256986657,,,100
101,u. olhanen.,female,adult,True,Mating ritual involving antennae brushing.,"['Crab (Other Species)', 'Sea Urchin']",7.0,23.588356700237135,21.93276406618101,17.822857626678584,17.38602292220586,,,101
102,U. olhanensis,female,sub_adult,False,Clambering up submerged tree trunks.,"['Sea Anemone', 'Small Fish']",6.0,14.093651107959118,12.158674092404496,7.767966410509283,10.636371078950063,,,102
103,A farensis,female,sub_adult,False,Performing dominance display by body lifting.,"['Sea Anemone', 'Barnacle', 'Hermit Crab', 'Sea Urchin', 'Jellyfish']",7.0,17.603681207446773,19.005051786427046,15.544953655396291,16.692573030103603,,,103
104,A. Farensis,female,juvenile,False,Defensive claw movement in water.,"['Jellyfish', 'Polychaete Worm', 'Small Fish', 'Algae', 'Sea Urchin']",6.0,5.514362581795535,6.22607643541524,3.890013804912141,5.52123214710793,,,104
105,A. Farensis,male,adult,,Claw snapping in diver confrontation.,"['Shrimp', 'Sea Anemone', 'Sea Star']",6.0,45.0,42.62185517089375,32.3577689850271,931.78548853121,,,105
106,U. olhanensis,male,adult,,Foraging through tangled seagrass roots.,"['Coral Fragment', 'Sea Anemone', 'Shrimp', 'Small Fish', 'Barnacle']",7.0,54.0,58.41837700497864,2013.5460230994624,43.0539005636953,,,106
107,u. olhanen.,male,sub_adult,,Scuttling swiftly over rocky terrain.,['Shrimp'],11.0,21.25,17.655998327353487,13.50308971848831,170.57570475193972,,,107
108,U. olhanensis,female,pre_puberty,False,Rapid clawing during feeding bouts.,"['Polychaete Worm', 'Hermit Crab', 'Sea Star', 'Sea Anemone', 'Shrimp']",7.0,6.770245538937956,7.850822189694167,5.0914443538845156,6.111617502520592,,,108
109,Ucides alvorensis,male or female,juvenile,,Frequent pausing while exploring.,"['Sea Sponge', 'Algae']",4.0,7.9888179112891375,8.593463387789633,7.061772220858499,7.895478333098071,,,109
110,u. olhanen.,female,sub_adult,False,Defensive claw movement in water.,['Sea Anemone'],8.0,15.383883460964196,20.6158091675944,14.761195509706244,14.750272761777648,,,110
111,A. Farensis,N/R,pre_puberty,,Scaling steep rock faces near shore.,"['Small Fish', 'Shrimp', 'Coral Fragment', 'Hermit Crab']",8.0,23.25,28.38520742170012,223.28688858763783,21.286053172255706,,,111
112,u. olhanen.,female,sub_adult,True,Peering out cautiously from cover.,"['Sea Sponge', 'Coral Fragment', 'Barnacle', 'Algae', 'Hermit Crab']",8.0,19.996479847058385,15.451013535714079,15.17199868204601,13.198816079992355,,,112
113,U. olhanensis,female,pre_puberty,False,Rhythmic waving as social cue.,"['Sea Sponge', 'Sea Urchin', 'Algae', 'Crab (Other Species)', 'Snail']",10.0,18.403179467580962,18.88694193935989,13.922905883842867,16.762687264161553,,,113
114,A farensis,male,sub_adult,,Slowly navigating around seagrass beds.,['Barnacle'],6.0,6.25,5.978652151930181,5.029802220085667,21.025688636018685,,,114
115,u. olhanen.,female,adult,True,Vibrating antennae in flowing current.,"['Sea Star', 'Snail', 'Sea Anemone']",7.0,13.84521239001947,13.441317468720328,10.92097422882147,11.51417525616119,,,115
116,U. olhanensis,female,adult,False,Claw shaking post-contact gesture.,"['Coral Fragment', 'Shrimp', 'Hermit Crab']",3.0,15.24624802086351,18.157599415880608,17.36408422166485,12.840734190454455,,,116
117,A farensis,female,juvenile,False,Defensive claw movement in water.,"['Coral Fragment', 'Snail']",5.0,10.45971670135109,13.615160240349653,12.85956910997741,10.247595425585855,,,117
118,A. Farensis,female,juvenile,False,Traversing algae-slick rock surfaces.,"['Small Fish', 'Jellyfish']",8.0,15.205688145651955,12.836669343529499,10.868139237021847,10.761139997247103,,,118
119,A farensis,female,juvenile,True,Rapid clawing during feeding bouts.,"['Sea Sponge', 'Sea Anemone', 'Sea Star', 'Coral Fragment']",8.0,2.697579662124906,2.9208866286044977,2.184354448150186,2.124485183381239,,,119
120,A farensis,female,adult,True,Grazing on mollusks among debris.,"['Snail', 'Sea Anemone', 'Mussel', 'Small Fish', 'Sea Star']",12.0,22.281312558710958,25.060110661795548,19.21688907060237,20.018759279571466,,,120
121,A. Farensis,female,sub_adult,True,Performing dominance display by body lifting.,"['Sea Urchin', 'Barnacle', 'Shrimp']",7.0,14.981791167387838,19.384710716066238,19.137577730695444,14.793081193563994,,,121
122,A farensis,male,juvenile,,Swimming briefly to avoid disturbance.,"['Mussel', 'Polychaete Worm', 'Barnacle']",11.0,4.5,4.91997494264233,3.9858042212507514,18.879451752334997,,,122
123,U. olhanensis,female,adult,False,Scaling steep rock faces near shore.,['Coral Fragment'],6.0,30.969706836449532,36.82366957487083,30.248790807090487,30.34021114163711,,,123
124,A farensis,male,sub_adult,,Scavenging at the edge of tidal pools.,"['Polychaete Worm', 'Crab (Other Species)']",7.0,31.25,36.34875926236519,1017.6561992384807,28.894482592898175,,,124
125,A. Farensis,male,pre_puberty,,Interaction with nearby hermit crab.,"['Barnacle', 'Coral Fragment', 'Sea Urchin', 'Shrimp', 'Crab (Other Species)']",10.0,17.25,15.454936383417575,12.310345215701835,166.55791589901563,,,125
126,A farensis,male,juvenile,,Escaping from pursuing predator silhouette.,"['Hermit Crab', 'Barnacle']",7.0,7.5,7.964407538624078,36.31381449392721,6.980474428961373,,,126
127,u. olhanen.,female,pre_puberty,False,Lying still to avoid detection.,"['Sea Star', 'Sea Urchin', 'Small Fish', 'Jellyfish']",12.0,5.3589126650580114,6.040547950398801,3.8059563655933135,4.480490160236339,,,127
128,Ucides alvorensis,male or female,sub_adult,,Side-stepping along sandy coastal floor.,"['Sea Star', 'Sea Urchin', 'Jellyfish', 'Crab (Other Species)']",6.0,33.75,35.483895761245314,325.3302891002918,26.08506959807243,,,128
129,A. Farensis,male,juvenile,,Reacting to sudden changes in temperature.,"['Snail', 'Polychaete Worm']",7.0,5.0,5.082874135449254,16.173755798215108,3.615648861646767,,,129
130,U. olhanensis,male,adult,True,Lying still to avoid detection.,"['Sea Star', 'Sea Urchin']",8.0,15.0,15.45587474218798,182.0518773280164,12.908302774267542,,,130
131,Ucides alvorensis,male,sub_adult,,Taking cover beneath seagrass leaves.,['Sea Anemone'],7.0,5.0,5.912708947189991,4.796774744428261,23.255223470478654,,,131
132,u. olhanen.,male,juvenile,,Group migration across shallow seabed.,"['Small Fish', 'Sea Urchin', 'Sea Star', 'Crab (Other Species)', 'Polychaete Worm']",11.0,16.0,10.190773937560078,7.785923754038567,52.07942917867239,,,132
133,A farensis,female,adult,True,Peering out cautiously from cover.,"['Sea Anemone', 'Jellyfish', 'Shrimp']",7.0,22.188523185377903,24.842181700411803,20.65713154207975,21.974631152620052,,,133
134,A farensis,male,adult,,Concealing self beneath floating matter.,"['Sea Sponge', 'Algae', 'Sea Anemone']",8.0,10.5,9.484313608190392,8.451932867260753,55.53699817014993,,,134
135,A. Farensis,male,pre_puberty,,"Burrowing into soft, sandy sediment.","['Algae', 'Hermit Crab', 'Jellyfish', 'Sea Urchin', 'Shrimp']",10.0,9.0,6.5851760747536305,24.445453798789757,5.87801171169039,,,135
136,u. olhanen.,female,pre_puberty,False,Concealing self beneath floating matter.,['Algae'],8.0,2.3498076800165317,2.928002219030029,2.3758913770852823,2.446200609140135,,,136
137,u. olhanen.,female,sub_adult,False,Grazing on mollusks among debris.,"['Sea Anemone', 'Small Fish', 'Shrimp', 'Sea Urchin', 'Polychaete Worm']",6.0,13.380141103833413,14.35073165261892,13.824671993374494,10.158558938030714,,,137
138,U. olhanensis,female,sub_adult,True,Retreating quickly into hidden burrow.,['Sea Star'],8.0,13.939576801725073,11.800214663905876,9.234255824360332,9.142913984239842,,,138
139,Ucides alvorensis,male or female,pre_puberty,,Peering out cautiously from cover.,"['Snail', 'Barnacle']",9.0,15.0,16.764580618164267,73.46376143553846,13.510197499113216,,,139
