,cl [mm],lcl [mm],fw [mm],species_name,longitude,is_gravid?,rcl [mm],stage,sex,id,cw [mm],latitude,associated_species,depth [m],behavior
60,160,69.80141677845373,40,u. olhanen.,,False,18.46637892718691,p,male,61,163.0032691246187,,"['Sea Anemone', 'Shrimp', 'Small Fish']",7,Pausing frequently during exploration.
61,100,91.28053076432255,40,A. Farensis,,False,2.6730102089685066,s,N/R,62,132.78348634449597,,"['Barnacle', 'Jellyfish', 'Hermit Crab']",5,Claw snapping in competition.
62,170,95.61113989584302,40,A. Farensis,,False,43.74630910108568,a,female,63,171.5267351266959,,['Coral Fragment'],10,Searching for food in tidal pools.
63,260,76.64034916058912,40,A. Farensis,,False,131.27792513660268,p,male,64,129.29339674381305,,"['Algae', 'Sea Urchin']",9,Interaction with hermit crabs.
64,250,84.64719075890798,40,U. olhanensis,,False,33.472482795577804,s,male,65,178.89137418086312,,"['Sea Sponge', 'Hermit Crab']",5,Social contact with other crabs.
65,220,101.73299239424034,50,A. Farensis,,False,28.31685694622945,s, ,66,142.39004151181678,,"['Sea Sponge', 'Sea Star', 'Shrimp']",10,Using claws to dig into sediment.
66,190,82.12676186553875,50,A farensis,,False,19.959765248074305,p,nan,67,148.0180732232374,,"['Snail', 'Barnacle', 'Jellyfish', 'Coral Fragment', 'Polychaete Worm']",5,Waving claws rhythmically.
67,130,83.75012146186933,50,U. olhanensis,,False,97.94433543143546,a,female,68,163.6323357547435,,"['Shrimp', 'Crab (Other Species)']",8,Dragging shell fragment backward.
68,50,84.75749367693419,70,u. olhanen.,,False,8.17573180353086,s,male,69,153.8007962011071,,"['Shrimp', 'Crab (Other Species)', 'Snail', 'Coral Fragment']",6,Dragging shell fragment backward.
69,200,102.44632228764829,30,U. olhanensis,,False,11.101947080977412,p,male,70,138.65838716934422,,"['Sea Urchin', 'Jellyfish', 'Mussel']",6,Feeding on small crustaceans.
70,70,92.24462217621178,70,A farensis,,False,5.068819483585838,p, ,71,136.09236990959064,,"['Shrimp', 'Sea Star', 'Snail']",9,Emerging cautiously from hiding.
71,170,74.23165591789126,60,U. olhanensis,,False,47.71479668102168,p,male,72,171.96541124763382,,"['Shrimp', 'Algae', 'Crab (Other Species)', 'Jellyfish', 'Small Fish']",10,Feeding on algae scraped from rocks.
72,110,107.30607770282887,80,u. olhanen.,,False,16.73815427582173,j,male,73,112.5013451539447,,"['Sea Anemone', 'Small Fish', 'Sea Sponge']",7,Guarding a small hole in sediment.
73,210,94.59116581003278,70,U. olhanensis,,False,260.82517418734824,p,nan,74,150.60506755404472,,"['Sea Star', 'Coral Fragment', 'Mussel']",5,Moving toward bait.
74,270,104.86493807993665,80,A farensis,,False,3.8708974423394644,p,?,75,183.23815178847,,"['Sea Urchin', 'Hermit Crab']",8,Claw waving directed at nearby crab.
75,120,91.54414723081813,40,A. Farensis,,False,149.2665897433994,p,male,76,145.06061332991547,,"['Coral Fragment', 'Mussel', 'Hermit Crab', 'Algae', 'Sea Anemone']",9,Stillness in cold water.
76,160,73.33636958702061,60,A farensis,,False,215.77945623075195,a,male,77,169.3198422744354,,"['Hermit Crab', 'Sea Sponge', 'Small Fish', 'Snail', 'Sea Star']",9,Climbing onto submerged logs.
77,280,83.05338952284893,30,u. olhanen.,,False,16.24423670890956,s,male,78,111.33434387338042,,"['Jellyfish', 'Sea Urchin', 'Shrimp', 'Snail']",8,Burrowing into sandy sediment.
78,80,103.79151630399187,80,u. olhanen.,,False,5.966910633789498,p,?,79,151.49582860400045,,"['Crab (Other Species)', 'Barnacle', 'Jellyfish', 'Sea Anemone', 'Shrimp']",14,Searching for food in tidal pools.
79,160,103.08328136837198,30,A farensis,,False,83.30710340953034,p,male or female,80,166.73458040033574,,"['Crab (Other Species)', 'Barnacle', 'Algae']",2,Swimming short distance to escape.
80,160,72.25432542483051,70,A. Farensis,,False,35.08463424804908,s,?,81,135.53733094739096,,"['Sea Anemone', 'Mussel', 'Hermit Crab', 'Small Fish', 'Sea Sponge']",10,Picking detritus from seabed.
81,140,98.21443883298018,80,A. Farensis,,False,51.0820306052987,a,male,82,147.72772583713518,,"['Sea Urchin', 'Polychaete Worm', 'Small Fish', 'Snail']",5,Mating behavior with antenna touching.
82,270,99.64029914256707,60,A farensis,,False,22.19805290285933,p,female,83,180.91461687838546,,"['Sea Star', 'Sea Urchin', 'Algae', 'Barnacle', 'Coral Fragment']",9,Rapid claw movement while feeding.
83,80,98.71537304099392,110,A farensis,,False,323.64411496282116,p,N/R,84,144.43557705169684,,"['Sea Anemone', 'Coral Fragment', 'Sea Sponge', 'Barnacle']",8,Feeding on detritus in shallow water.
84,80,84.7124707716128,30,u. olhanen.,,False,92.31434211269159,s,nan,85,136.64852777014855,,"['Snail', 'Sea Star']",8,Defensive posture when approached.
85,80,107.3492797930936,70,A. Farensis,,False,6.276300953896373,p,male or female,86,107.03568362777808,,"['Mussel', 'Hermit Crab', 'Coral Fragment', 'Snail']",6,Claw snapping at diver.
86,220,95.15404325903306,40,A. Farensis,,True,45.33622142061784,s,male,87,160.77972590284847,,['Sea Urchin'],13,Territorial display against intruder.
87,240,97.92847540227449,40,A. Farensis,,False,11.05090056504891,s,male,88,154.69931267061628,,"['Crab (Other Species)', 'Shrimp', 'Mussel']",6,Hiding in sandy burrow.
88,240,92.69193613082413,50,A. Farensis,,False,5.138619367656076,p,male,89,156.5867719989113,,"['Snail', 'Sea Anemone', 'Polychaete Worm', 'Hermit Crab']",8,Moving in groups.
89,40,84.40392584616603,50,A. Farensis,,False,18.306445154259173,p,male,90,142.59075180214066,,"['Polychaete Worm', 'Snail', 'Sea Sponge']",10,Scavenging near tidal pools.
90,90,86.57870008876844,50,u. olhanen.,,True,8.900776919171719,s,male,91,161.53472042359087,,"['Sea Urchin', 'Shrimp']",8,Guarding eggs under abdominal flap.
91,100,81.27039034333609,30,u. olhanen.,,True,8.108661877598193,s,?,92,188.60729371986815,,"['Polychaete Worm', 'Sea Anemone', 'Sea Urchin']",8,Exploring new territory.
92,40,79.35023416972605,40,A farensis,,False,15.172744960304863,a,?,93,160.1409743787933,,"['Sea Sponge', 'Small Fish', 'Hermit Crab', 'Sea Urchin', 'Jellyfish']",10,Inspecting discarded crab shell.
93,220,91.95849599824383,50,A. Farensis,,False,1.0548681540185065,p,male,94,170.71420646888458,,['Shrimp'],12,Retreating quickly from shadow.
94,280,59.55977754609437,40,A farensis,,False,9.833825859513025,p,male,95,169.11922402961878,,['Jellyfish'],9,Burrowing into sandy sediment.
95,220,104.05363335325468,50,U. olhanensis,,False,9.277472482177474,s,?,96,152.1509135423523,,"['Barnacle', 'Jellyfish', 'Sea Anemone', 'Snail', 'Coral Fragment']",10,Burrowing into sandy sediment.
96,240,52.96934427937036,90,U. olhanensis,,True,23.364340813445416,a,male,97,141.11758168298576,,"['Sea Sponge', 'Shrimp']",11,Stillness in cold water.
97,150,93.11826072410754,50,A. Farensis,,False,27.933792959968233,p,female,98,136.48314378343568,,"['Mussel', 'Coral Fragment', 'Snail', 'Sea Anemone', 'Sea Star']",9,Burrowing into sandy sediment.
98,90,113.92728908054985,30,U. olhanensis,,True,3.752961332653016,a,female,99,150.38759793084037,,"['Mussel', 'Sea Anemone']",7,Rapid claw movement while feeding.
99,240,72.81802828279619,80,A. Farensis,,False,8.674664715953412,a,male or female,100,190.29541574844527,,"['Crab (Other Species)', 'Sea Urchin', 'Snail', 'Algae']",6,Slow movement near seagrass patches.
100,120,111.80099314646301,40,U. olhanensis,,False,12.605294483889038,s, ,101,143.25957944813194,,['Crab (Other Species)'],6,Burrowing into sandy sediment.
101,60,68.38188033783565,30,A. Farensis,,False,76.59664579700188,s,N/R,102,175.37583386152966,,"['Small Fish', 'Barnacle', 'Sea Star', 'Hermit Crab']",7,Hiding under seagrass blades.
102,60,91.4106551716621,70,U. olhanensis,,False,16.64280262061795,s,male,103,156.10846055752268,,"['Crab (Other Species)', 'Coral Fragment', 'Small Fish', 'Hermit Crab', 'Sea Urchin']",8,Searching for mates at twilight.
103,120,105.00887676902596,50,A. Farensis,,False,85.16232735436846,p, ,104,150.0904716959047,,"['Small Fish', 'Polychaete Worm', 'Mussel']",7,Feeding on detritus in shallow water.
104,160,89.0710461187961,100,A. Farensis,,False,17.927478510118277,s,male,105,150.18274079474736,,"['Barnacle', 'Sea Sponge']",3,Slow movement near seagrass patches.
105,220,82.1745227892585,60,A farensis,,False,18.373053552485253,p,male,106,135.36987966016116,,"['Crab (Other Species)', 'Barnacle', 'Mussel']",9,Territorial display against intruder.
106,330,107.94412930705413,30,U. olhanensis,,False,31.32687066542065,a,male,107,159.75510942428082,,['Coral Fragment'],11,Slow movement near seagrass patches.
107,110,92.78952410392579,60,A. Farensis,,False,3.6894180129560223,p,male,108,119.76992607476174,,"['Hermit Crab', 'Small Fish', 'Jellyfish', 'Snail', 'Sea Sponge']",11,Struggling with entangled seaweed.
108,110,86.08573115985514,30,A. Farensis,,False,57.66624838389046,s,male or female,109,137.10215923582547,,"['Sea Urchin', 'Snail']",6,Sideways walking along bay edge.
109,240,89.29441336442935,50,u. olhanen.,,False,126.55287289438886,s,male,110,177.511540622906,,"['Shrimp', 'Algae', 'Mussel', 'Sea Star']",6,Half buried in sand.
110,60,88.79199546576129,50,A. Farensis,,False,4.170580227229658,p,male,111,163.19443679695607,,"['Jellyfish', 'Snail', 'Sea Star', 'Sea Sponge']",7,Rapid crossing of open sand.
111,320,91.2352889319871,50,u. olhanen.,,False,11.746632528183243,p,male,112,175.55645855783294,,"['Jellyfish', 'Sea Urchin', 'Sea Anemone', 'Snail', 'Small Fish']",6,Climbing onto submerged logs.
112,110,99.39349043240207,70,u. olhanen.,,False,0.5544495096834299,a,male,113,132.10856367782125,,['Sea Urchin'],8,Inspecting discarded crab shell.
113,200,102.48166438233267,50,U. olhanensis,,True,4.330629553091725,s,male,114,127.33075231520519,,"['Crab (Other Species)', 'Barnacle', 'Hermit Crab', 'Jellyfish', 'Mussel']",4,Interacting with small fish nearby.
114,80,80.44244029200003,40,A. Farensis,,True,6.637736852964365,p,-,115,155.41901325132423,,"['Small Fish', 'Polychaete Worm']",7,Feeding on detritus in shallow water.
115,150,97.01387111841854,30,A farensis,,False,20.806659346063377,a,female,116,133.993537665668,,['Sea Anemone'],7,Retreating quickly from shadow.
116,200,84.33400751932129,50,A farensis,,False,13.937455165801902,a,male,117,155.3538743848293,,"['Sea Urchin', 'Shrimp', 'Polychaete Worm', 'Jellyfish', 'Sea Sponge']",9,Guarding eggs under abdominal flap.
117,350,74.87027260681245,40,A. Farensis,,False,69.99202859454103,a,male,118,107.66123913169393,,"['Snail', 'Barnacle']",8,Rapid crossing of open sand.
118,170,87.32572333046664,30,A farensis,,True,10.094596358654817,s,N/R,119,154.27058787436818,,"['Crab (Other Species)', 'Sea Star']",8,Climbing seaweed stalks.
119,100,86.6164206292922,60,A. Farensis,,True,30.575281319921412,p,male,120,153.1477506772772,,"['Crab (Other Species)', 'Shrimp']",6,Defensive posture when approached.
120,120,99.49816261465045,30,u. olhanen.,,False,2.460860181846034,s,male,121,149.8394785975999,,"['Barnacle', 'Sea Star']",7,Feeding on detritus in shallow water.
121,110,69.25138683718784,60,A. Farensis,,False,588.5483841132329,p, ,122,174.47131402310492,,"['Crab (Other Species)', 'Hermit Crab']",6,Climbing algae-covered rocks.
122,110,86.63260324449953,50,A farensis,,False,65.83242993701722,s,male,123,145.41879547584625,,['Sea Sponge'],8,Climbing barnacle-covered surfaces.
123,210,91.84074549169924,50,A. Farensis,,False,36.17818416606603,s,female,124,146.44862703038459,,"['Sea Star', 'Sea Anemone', 'Snail']",5,Swimming short distance to escape.
124,130,73.82336060627738,30,A farensis,,True,59.01425118192998,p,male,125,177.1097243580995,,['Mussel'],10,Interaction with hermit crabs.
125,170,100.55963550618588,70,A farensis,,False,5.954974712046339,p,male,126,148.60333753658298,,"['Sea Urchin', 'Barnacle', 'Mussel']",8,Escaping predator silhouette overhead.
126,400,92.30542075825845,50,A farensis,,False,88.5437381251681,s,female,127,147.46659159593776,,"['Polychaete Worm', 'Shrimp', 'Mussel', 'Algae']",7,Foraging among seagrass roots.
127,190,84.94368557853717,50,A farensis,,False,13.500349758714243,a,male,128,144.63540732609155,,['Crab (Other Species)'],8,Swimming short distance to escape.
128,250,86.03767293189642,50,A. Farensis,,False,14.844402827064975,p,male,129,169.761218352757,,"['Sea Urchin', 'Sea Star', 'Shrimp', 'Polychaete Worm', 'Barnacle']",11,Retreating into burrow.
129,40,91.250211148227,50,A farensis,,False,109.47078003912213,j,female,130,136.93336620160773,,"['Sea Star', 'Crab (Other Species)', 'Algae']",3,Retreating into burrow.
130,180,88.65724673084222,30,u. olhanen.,,False,44.08160357051098,p,male,131,149.07481397329408,,"['Hermit Crab', 'Polychaete Worm', 'Algae']",8,Half buried in sand.
131,50,92.33082603916971,50,u. olhanen.,,False,61.808196659093795,s,male,132,147.5266962306179,,['Polychaete Worm'],7,Resting in shaded rock crevice.
132,60,65.08722238555106,30,A. Farensis,,False,11.736479290967418,p,male,133,149.2053859591297,,['Shrimp'],9,Picking detritus from seabed.
133,360,104.09782509807403,30,U. olhanensis,,False,25.963387334213476,s,female,134,168.74272888334343,,"['Sea Urchin', 'Jellyfish', 'Polychaete Worm']",8,Climbing submerged rocks.
134,60,86.25333106698699,50,U. olhanensis,,False,11.618982676105285,s,male,135,97.61749551728428,,['Snail'],7,Exchanging antenna taps.
135,120,68.71747163549495,30,A. Farensis,,False,326.7296122464657,a,female,136,176.60340596135137,,"['Coral Fragment', 'Sea Sponge', 'Polychaete Worm', 'Snail', 'Hermit Crab']",11,Climbing vertical rock face.
136,120,81.40535429773762,90,A. Farensis,,False,3.413233881722463,j,male,137,158.0544841214756,,"['Snail', 'Barnacle', 'Sea Sponge', 'Algae', 'Hermit Crab']",12,Claw snapping in competition.
137,150,68.41249630138746,40,U. olhanensis,,False,99.93086617294863,a,female,138,147.67420220108426,,"['Small Fish', 'Sea Anemone', 'Snail', 'Polychaete Worm']",10,Feeding on small crustaceans.
138,280,73.08605729172916,60,A farensis,,False,2.4875136220739478,p,male,139,116.95188350654489,,"['Crab (Other Species)', 'Sea Star']",6,Climbing seaweed stalks.
139,160,80.59830144127633,30,A farensis,,False,55.741867250581635,s,male,140,145.7947146021365,,['Snail'],6,Moving toward bait.
140,180,112.96171381112762,40,u. olhanen.,,False,13.478072442991165,p,male,141,186.75861327071965,,"['Sea Anemone', 'Barnacle', 'Crab (Other Species)', 'Sea Star']",6,Foraging among seagrass roots.
141,160,97.3290611000656,50,u. olhanen.,,False,118.50698086260763,s,female,142,155.79313470347165,,"['Mussel', 'Hermit Crab', 'Algae', 'Polychaete Worm', 'Coral Fragment']",11,Foraging among seagrass roots.
142,60,96.99198961064481,40,A farensis,,False,1.5145231091087152,a,male,143,148.07440358571324,,"['Sea Anemone', 'Polychaete Worm', 'Crab (Other Species)', 'Sea Star', 'Mussel']",9,Hiding under floating debris.
143,340,66.30739948733665,30,A. Farensis,,False,20.790972034937965,s, ,144,141.12479327400922,,"['Snail', 'Sea Urchin']",6,Pausing frequently during exploration.
144,180,89.6227569789277,100,A. Farensis,,False,42.08438420832715,a,N/R,145,128.1932419401033,,"['Hermit Crab', 'Algae', 'Jellyfish', 'Sea Urchin']",5,Slow movement near seagrass patches.
145,120,81.66675822931467,60,A. Farensis,,False,12.903440305764807,p,?,146,154.32876400806086,,"['Shrimp', 'Mussel', 'Sea Urchin']",10,Climbing submerged rocks.
146,420,102.98402096546528,70,A farensis,,False,5.781480016089166,s,male,147,144.75311805887904,,"['Barnacle', 'Shrimp', 'Sea Urchin', 'Sea Anemone']",8,Picking biofilm on submerged wood.
147,110,103.7688894392463,70,A farensis,,False,1.6608885636916801,s,male,148,194.7991432204175,,"['Polychaete Worm', 'Sea Star', 'Coral Fragment']",7,Climbing vertical rock face.
148,180,75.23026986648952,30,A. Farensis,,False,47.84470049779416,s,female,149,158.85136600922604,,['Mussel'],6,Hiding in sandy burrow.
149,150,89.39213178016514,40,u. olhanen.,,False,119.73231992567565,a,?,150,160.13901711444433,,"['Hermit Crab', 'Sea Urchin']",5,Escaping from aggressive fish.
150,210,79.34031968889727,60,A. Farensis,,False,11.348709334965166,p,male or female,151,127.00247685415171,,['Sea Anemone'],8,Exchanging antenna taps.
151,160,83.06999914286169,40,A farensis,,False,40.72356128280023,p,male,152,158.95250362514878,,"['Crab (Other Species)', 'Barnacle', 'Sea Anemone']",8,Shaking claws after contact.
152,150,89.952129064492,70,u. olhanen.,,False,33.5014032568825,s,male,153,124.13203079874114,,"['Sea Sponge', 'Barnacle']",7,Climbing algae-covered rocks.
153,150,69.48472963070842,40,A. Farensis,,False,9.150593083552945,j,female,154,148.70686145169597,,"['Small Fish', 'Sea Star', 'Jellyfish']",9,Slow movement near seagrass patches.
154,210,99.94685738707865,40,A. Farensis,,False,10.14397495796927,p,male,155,143.94922611962497,,['Sea Star'],7,Waving claws rhythmically.
