,species,sex,stage,is_gravid,behaviour,associated_species,depth [m],cl [mm],cw [mm],lcl [mm],rcl [mm],latitude,longitude,id
12,u. olhanen.,female,sub_adult,False,Consuming algae scraped from barnacles.,"['Crab (Other Species)', 'Snail', 'Shrimp', 'Sea Urchin', 'Coral Fragment']",11.0,20.39579183244567,19.26992457018424,15.23912084451486,14.747720915034067,,,12
13,A farensis,male,pre_puberty,,Frequent pausing while exploring.,"['Barnacle', 'Coral Fragment', 'Sea Sponge']",7.0,20.25,15.292649208769005,132.96748700919176,10.994788655898027,,,13
14,A. Farensis,male,juvenile,,Claw snapping in diver confrontation.,"['Hermit Crab', 'Snail', 'Small Fish', 'Mussel', 'Algae']",8.0,13.5,13.96689241266042,154.12233342328918,11.934972966490875,,,14
15,A farensis,male,sub_adult,,Progressing cautiously through new area.,"['Hermit Crab', 'Barnacle', 'Snail', 'Crab (Other Species)', 'Shrimp']",10.0,37.5,33.30295589363632,25.526804037159177,624.4970991632666,,,15
16,u. olhanen.,female,juvenile,False,Gradual movement in cold conditions.,"['Snail', 'Sea Sponge']",6.0,12.316863981540635,13.023292781687438,11.323301022021951,11.38510780286948,,,16
17,A. Farensis,nan,sub_adult,,Nibbling detritus off seabed patches.,"['Sea Star', 'Crab (Other Species)', 'Barnacle', 'Sea Anemone']",13.0,16.253217984662513,21.867512032228465,15.961718009386377,21.254278010933067,,,17
18,U. olhanensis,male,adult,,Feeding on decaying matter among rocks.,['Barnacle'],8.0,7.5,7.517095843895845,38.008601197910714,5.655630848586389,,,18
19,u. olhanen.,female,juvenile,False,Swiftly dashing across exposed sand.,"['Algae', 'Shrimp', 'Small Fish']",8.0,4.556089059322874,6.262697712083773,6.173308918820719,4.72794770831343,,,19
20,u. olhanen.,-,adult,True,Guarding hole in substrate from intruders.,"['Jellyfish', 'Sea Urchin', 'Algae']",10.0,27.0,29.030081616497952,227.89853971803888,25.91570449197745,,,20
21,u. olhanen.,female,adult,False,Displaying territorial behavior against intruder.,['Small Fish'],6.0,14.150862476300283,12.577725604815134,7.818752770005453,9.200581561132934,,,21
22,u. olhanen.,female,juvenile,False,Consuming algae scraped from barnacles.,"['Barnacle', 'Algae', 'Small Fish']",8.0,9.130516487376838,9.694821333844072,7.849195363938707,6.890632400079057,,,22
23,A farensis, ,juvenile,,Swimming briefly to avoid disturbance.,"['Small Fish', 'Coral Fragment', 'Sea Anemone']",11.0,11.83674854384449,8.840998569344306,7.834333052884031,8.479994749845975,,,23
24,u. olhanen.,male,sub_adult,,Entering burrow after disturbance.,['Coral Fragment'],6.0,40.0,36.26920072193707,780.0726371820201,28.671415596666822,,,24
25,U. olhanensis,female,adult,True,Engaging in struggle with seaweed entanglement.,"['Polychaete Worm', 'Sea Sponge', 'Hermit Crab', 'Sea Anemone']",9.0,23.59319063604315,23.200045918683454,19.836575855808707,17.45018689568687,,,25
26,u. olhanen.,female,sub_adult,True,Adopting threatening stance when approached.,"['Sea Star', 'Jellyfish']",10.0,24.386750067204133,-999.0,18.692573963128424,21.861028678696815,,,26
27,A farensis,male,juvenile,,Picking algae carefully off rock faces.,"['Small Fish', 'Sea Anemone', 'Sea Star', 'Jellyfish', 'Mussel']",11.0,18.0,24.092781957209837,315.10373091329365,21.657587129874756,,,27
28,A farensis,male or female,pre_puberty,,"Stationary, blending into rocky backdrop.","['Snail', 'Jellyfish']",7.0,4.757923676548948,4.322043169468812,3.661097587496326,4.061875354252459,,,28
29,A farensis,female,sub_adult,True,Collecting biofilm from sunken wood.,"['Sea Anemone', 'Crab (Other Species)']",7.0,19.70367765779558,23.395688492418774,19.61158278411804,20.90794762027795,,,29
30,u. olhanen.,female,sub_adult,True,Protecting territory in confined space.,"['Coral Fragment', 'Sea Anemone', 'Small Fish', 'Shrimp', 'Snail']",5.0,17.49620729808753,17.579691052897598,14.592217551074937,14.324890893621447,,,30
31,u. olhanen.,female,sub_adult,True,Progressing cautiously through new area.,"['Barnacle', 'Jellyfish', 'Snail', 'Shrimp']",8.0,23.881222715528438,24.571121992485548,18.652823994075,19.92642518444098,,,31
32,Ucides alvorensis, ,sub_adult,,Mating ritual involving antennae brushing.,"['Barnacle', 'Algae', 'Snail']",9.0,15.0,17.463811845062757,80.33210246599418,15.13092567063842,,,32
33,u. olhanen.,male,pre_puberty,,Creeping under the cover of seagrass.,"['Sea Anemone', 'Small Fish', 'Coral Fragment', 'Polychaete Worm']",10.0,18.0,19.610214010230465,16.217604590400583,306.385855011934,,,33
34,U. olhanensis,male,adult,,Claw snapping in diver confrontation.,"['Sea Sponge', 'Coral Fragment', 'Sea Star', 'Polychaete Worm']",10.0,55.5,57.92642999796635,2028.4246604158104,44.02904100824506,,,34
35,A. Farensis,male,juvenile,,Clambering up submerged tree trunks.,"['Snail', 'Hermit Crab', 'Algae']",12.0,13.0,9.759756436065388,7.722658261720525,69.32594882813468,,,35
36,u. olhanen.,male,adult,,Staying half-submerged in loose sand.,['Barnacle'],11.0,12.0,11.434206486281377,9.643298573567845,82.48423064130915,,,36
37,u. olhanen.,female,sub_adult,True,Feeding on small crustaceans in crevices.,"['Coral Fragment', 'Sea Star', 'Shrimp', 'Hermit Crab', 'Jellyfish']",9.0,19.60345642241707,23.379986575348756,17.660624703760867,17.196140082198806,,,37
38,Ucides alvorensis,-,adult,,Scavenging at the edge of tidal pools.,['Hermit Crab'],5.0,21.9983410096785,19.732934402300067,15.807611985640303,20.195782187174594,,,38
39,A farensis,female,sub_adult,True,Waving claw in signal to another crab.,['Hermit Crab'],11.0,20.281156285063695,21.26948779217397,14.889494195867227,16.387488882327755,,,39
40,u. olhanen.,female,pre_puberty,False,Grazing on mollusks among debris.,"['Sea Sponge', 'Snail']",9.0,4.227854766333903,3.653987131922898,3.381502946320415,2.603978606755548,,,40
41,U. olhanensis,female,adult,False,Advancing toward bait in water.,"['Mussel', 'Sea Star', 'Sea Sponge', 'Small Fish']",11.0,11.824024709483648,11.326078314476971,11.04921055141771,8.128572529370544,,,41
42,u. olhanen.,female,sub_adult,False,Retreating quickly into hidden burrow.,"['Crab (Other Species)', 'Jellyfish']",9.0,20.629252310220945,25.90120751959682,21.780108002712453,22.67947219700467,,,42
43,Ucides alvorensis,female,adult,True,Camouflaging with nearby mud.,"['Algae', 'Mussel', 'Hermit Crab', 'Sea Urchin', 'Sea Star']",5.0,32.55610037110962,28.98108391587235,18.99874727202529,24.904096973832683,,,43
44,Ucides alvorensis,male,juvenile,,Lying still to avoid detection.,"['Algae', 'Snail', 'Shrimp', 'Crab (Other Species)', 'Hermit Crab']",9.0,17.0,15.00452737411938,12.914878012785763,126.08148192221486,,,44
45,U. olhanensis,female,adult,True,"Stationary, blending into rocky backdrop.","['Shrimp', 'Snail', 'Mussel', 'Sea Urchin']",10.0,44.39827778089122,52.984203822019516,36.02452105076142,38.04663362905999,,,45
46,Ucides alvorensis,male,juvenile,,Brief social contact with fellow crabs.,['Shrimp'],11.0,16.5,11.05895501676285,84.09676500966474,7.883882601197642,,,46
47,u. olhanen.,female,sub_adult,False,Approaching small fish with curiosity.,['Sea Anemone'],5.0,23.035295889937117,23.695067811178063,15.038180124913355,18.871768401519184,,,47
48,U. olhanensis,male,adult,,Camouflaging with nearby mud.,['Small Fish'],7.0,72.0,78.45592634937026,55.3087408187399,4791.285302859158,,,48
49,A. Farensis,female,juvenile,True,Defensive claw movement in water.,"['Hermit Crab', 'Algae', 'Barnacle']",10.0,7.930212073763508,8.392936899500336,8.06260851783922,6.1246378117801825,,,49
50,u. olhanen.,male,pre_puberty,True,Scaling steep rock faces near shore.,['Jellyfish'],10.0,15.0,11.736884641602426,10.000752450154103,86.6324902646375,,,50
51,U. olhanensis,female,sub_adult,True,Guarding eggs beneath body flap.,"['Sea Sponge', 'Mussel']",7.0,25.30354198122837,22.23483949757731,15.496843169175264,17.550878735177253,,,51
52,U. olhanensis,male,adult,,Waving claw in signal to another crab.,"['Snail', 'Sea Urchin', 'Coral Fragment', 'Barnacle', 'Shrimp']",8.0,39.0,35.490561746278566,944.1668882821267,27.288709250707463,,,52
53,A. Farensis,male,sub_adult,,Collecting biofilm from sunken wood.,['Hermit Crab'],7.0,47.5,54.973186073928794,43.72941889139679,2184.1513260311417,,,53
54,u. olhanen.,male,sub_adult,,Harvesting food beneath floating debris.,"['Snail', 'Coral Fragment', 'Sea Anemone', 'Shrimp']",10.0,6.25,7.4033524735787894,6.011283247020415,30.4390201530887,,,54
55,U. olhanensis,male,sub_adult,,Claw snapping in diver confrontation.,"['Hermit Crab', 'Coral Fragment', 'Sea Anemone', 'Jellyfish']",7.0,58.75,56.558498283918425,2391.1667325547755,43.88324564418728,,,55
56,U. olhanensis,female,adult,False,Consuming algae scraped from barnacles.,['Polychaete Worm'],10.0,23.15117130598905,21.14335136597123,20.56366773353503,16.44157639639593,,,56
57,u. olhanen.,male,adult,,Foraging through tangled seagrass roots.,"['Barnacle', 'Shrimp', 'Sea Urchin', 'Coral Fragment', 'Hermit Crab']",8.0,46.5,45.311191391621485,36.32745062082169,1280.2417254146164,,,57
58,u. olhanen.,female,pre_puberty,True,Nibbling detritus off seabed patches.,"['Sea Star', 'Small Fish', 'Sea Anemone']",7.0,20.98915749217627,16.964503216327547,15.621116211880388,12.805746705985218,,,58
59,Ucides alvorensis,male or female,pre_puberty,,Slowly navigating around seagrass beds.,"['Mussel', 'Sea Anemone']",9.0,19.5,19.09824377061371,105.49482209251904,13.600874270779867,,,59
60,u. olhanen.,female,adult,True,Searching tidal pools for nutrients.,"['Algae', 'Polychaete Worm', 'Hermit Crab', 'Sea Sponge']",10.0,21.504369714513228,24.818428078524967,17.415658417050626,20.573973104121446,,,60
61,u. olhanen.,male,adult,,Filtering detritus from shallow bottom.,"['Hermit Crab', 'Jellyfish']",6.0,48.0,46.60370546226216,39.352502323638205,1648.4759802173219,,,61
62,U. olhanensis,male,adult,,Gradual movement in cold conditions.,"['Sea Star', 'Algae']",5.0,37.5,35.79348424408972,27.851899946934527,984.59349157387,,,62
63,u. olhanen.,male,adult,,Rapid clawing during feeding bouts.,"['Sea Sponge', 'Coral Fragment']",10.0,51.0,53.763928320612735,1929.7977842213725,38.83133914202995,,,63
64,u. olhanen.,female,sub_adult,True,Grazing on mollusks among debris.,"['Hermit Crab', 'Mussel', 'Snail', 'Sea Sponge', 'Barnacle']",5.0,14.345156482924278,11.709449502351516,9.729066066504616,9.202331740044897,,,64
65,u. olhanen.,male,adult,,Darting away in response to sudden shadow.,"['Sea Sponge', 'Snail', 'Jellyfish', 'Sea Urchin', 'Barnacle']",7.0,48.0,50.78316099758236,1390.9648391143785,36.35028864861364,,,65
66,u. olhanen.,female,adult,False,Collecting biofilm from sunken wood.,"['Barnacle', 'Mussel', 'Crab (Other Species)', 'Hermit Crab']",7.0,21.54712338520083,20.575945703145948,14.32697102160497,15.704484399261752,,,66
67,A farensis,-,juvenile,,Engaging in antennae-to-antennae contact.,"['Sea Urchin', 'Shrimp', 'Algae', 'Coral Fragment', 'Sea Anemone']",8.0,11.663832235651542,9.439965678655845,6.8584894876684945,8.643117591422744,,,67
68,u. olhanen., ,adult,,Advancing toward bait in water.,['Shrimp'],7.0,7.497569319243814,6.648224109439435,4.718539207720107,6.429183366898234,,,68
69,A farensis,female,adult,False,Approaching small fish with curiosity.,"['Snail', 'Sea Urchin', 'Small Fish', 'Polychaete Worm', 'Crab (Other Species)']",6.0,41.376169001538116,43.27681136011077,32.19550325962031,35.80685660700998,,,69
70,A farensis,male,sub_adult,True,Harvesting food beneath floating debris.,"['Jellyfish', 'Shrimp', 'Barnacle', 'Algae', 'Mussel']",9.0,23.75,27.35099010996071,23.230074571936576,422.09618847260066,,,70
71,A farensis,female,adult,True,Consuming algae scraped from barnacles.,['Algae'],8.0,62.18425465233764,60.541675531016026,55.897543732664595,52.05015088698963,,,71
72,U. olhanensis,female,adult,False,Rapid clawing during feeding bouts.,"['Sea Urchin', 'Shrimp', 'Snail']",9.0,47.02521141725061,45.23434929109952,44.45541586664316,36.474423490381454,,,72
73,u. olhanen.,female,pre_puberty,False,Nibbling detritus off seabed patches.,['Crab (Other Species)'],7.0,27.792362116960167,21.9000949416485,21.614510841948075,19.654327313852978,,,73
74,U. olhanensis,male,pre_puberty,,Retreating quickly into hidden burrow.,"['Barnacle', 'Hermit Crab', 'Small Fish', 'Sea Star']",10.0,29.25,34.28043605508216,30.732829636672587,601.2341862742546,,,74
75,A. Farensis,male,adult,,Guarding eggs beneath body flap.,['Hermit Crab'],9.0,24.0,23.600517140968176,16.587824841129212,416.9720185591154,,,75
76,A. Farensis,male,sub_adult,,Resisting aggressive fish encounter.,"['Snail', 'Jellyfish', 'Polychaete Worm', 'Shrimp', 'Mussel']",9.0,20.0,16.143653448748356,12.00801046816009,136.8750027666318,,,76
77,A. Farensis,male,sub_adult,,Resting in shaded crevice along cliff.,['Hermit Crab'],6.0,12.5,14.241142264641915,130.79699660356655,12.230897796261011,,,77
78,A. Farensis,female,juvenile,True,Feeding on small crustaceans in crevices.,"['Crab (Other Species)', 'Mussel', 'Sea Star']",7.0,10.716830401551425,15.565100992109015,9.52949258278357,11.423337251678792,,,78
79,U. olhanensis,female,pre_puberty,True,Peering out cautiously from cover.,"['Coral Fragment', 'Algae']",5.0,23.356823254262295,21.90201121612514,15.130547278265363,15.465910695147143,,,79
80,A. Farensis,female,adult,True,Staying half-submerged in loose sand.,['Mussel'],7.0,37.901966469017005,40.65693036353645,31.58811972558815,32.68625837646167,,,80
81,U. olhanensis,male,adult,,Foraging through tangled seagrass roots.,"['Sea Anemone', 'Shrimp', 'Hermit Crab', 'Jellyfish', 'Sea Sponge']",7.0,22.5,23.217054308944054,309.95938476423566,18.603878846111314,,,81
82,A. Farensis,female,sub_adult,False,Swiftly dashing across exposed sand.,"['Sea Star', 'Sea Sponge', 'Sea Anemone', 'Algae']",8.0,17.153777022823242,17.317641681937634,13.234672494602025,15.40113661438623,,,82
83,U. olhanensis,female,sub_adult,False,Engaging in struggle with seaweed entanglement.,"['Polychaete Worm', 'Crab (Other Species)', 'Shrimp', 'Sea Star']",12.0,15.596329867467718,19.76806022435461,14.771174942429006,14.762629922837563,,,83
84,A farensis,male,juvenile,,Scuttling swiftly over rocky terrain.,"['Coral Fragment', 'Polychaete Worm', 'Sea Star', 'Algae', 'Shrimp']",4.0,4.0,4.688659940369405,3.923183602313004,17.35108820750046,,,84
85,A farensis,female,juvenile,True,Retreating swiftly from perceived danger.,"['Sea Anemone', 'Algae']",7.0,8.871091906923356,9.0740506340406,7.5695745611865455,7.17869485340429,,,85
86,u. olhanen.,female,sub_adult,False,"Stationary, blending into rocky backdrop.","['Small Fish', 'Snail', 'Sea Sponge']",7.0,27.03688236101579,28.46550438490275,18.274517644875544,25.606636808728663,,,86
87,U. olhanensis,female,sub_adult,False,Lying still to avoid detection.,"['Crab (Other Species)', 'Sea Star']",6.0,36.62746973215827,45.651729712830985,36.96618516722172,34.3615017591165,,,87
88,U. olhanensis,female,sub_adult,True,Guarding eggs beneath body flap.,"['Coral Fragment', 'Hermit Crab']",7.0,28.27932114746265,39.83143366442863,34.36217285388158,30.519661297309174,,,88
89,U. olhanensis,female,pre_puberty,False,Rapid clawing during feeding bouts.,"['Jellyfish', 'Crab (Other Species)', 'Snail', 'Mussel']",11.0,11.417563711747343,8.96535998980186,5.697759609778999,7.074431981433719,,,89
90,Ucides alvorensis,nan,pre_puberty,True,Protecting territory in confined space.,"['Sea Star', 'Sea Sponge']",9.0,8.519902425571678,7.513210930579869,5.51367129649125,7.387439405539274,,,90
91,A farensis,nan,pre_puberty,,Slowly navigating around seagrass beds.,['Algae'],7.0,22.991279655389178,28.347959471655475,22.503874355988888,27.201532721553356,,,91
92,A. Farensis,-,pre_puberty,,Gradual movement in cold conditions.,['Snail'],9.0,9.680999199086822,7.521360115971358,5.814901367675581,7.937051620908018,,,92
93,Ucides alvorensis,male,pre_puberty,,Progressing cautiously through new area.,"['Sea Urchin', 'Barnacle']",10.0,11.25,9.81970538901228,48.30144738463422,7.196051284940996,,,93
94,U. olhanensis,female,pre_puberty,True,Retreating swiftly from perceived danger.,"['Snail', 'Sea Star', 'Coral Fragment', 'Small Fish']",9.0,13.733139261949644,16.47254692138801,13.883190645708039,13.950645832208714,,,94
95,A. Farensis,male,adult,,Peering out cautiously from cover.,"['Snail', 'Sea Star']",8.0,61.5,61.22209767622724,53.96106181940706,2205.94091293243,,,95
96,u. olhanen.,female,juvenile,False,Creeping under the cover of seagrass.,"['Hermit Crab', 'Sea Urchin']",7.0,9.35919515450938,12.602703320369596,8.759693251872791,11.117027950669161,,,96
97,u. olhanen.,male,adult,,Consuming algae scraped from barnacles.,"['Snail', 'Coral Fragment', 'Sea Sponge', 'Crab (Other Species)', 'Jellyfish']",8.0,21.0,19.04790374465874,15.365882008048027,205.6466432289489,,,97
98,A farensis,female,sub_adult,False,Claw snapping in diver confrontation.,"['Sea Star', 'Shrimp', 'Sea Urchin', 'Jellyfish']",6.0,40.72651453235236,54.32578022625364,48.025431108481925,40.52549886157864,,,98
99,A farensis,male,adult,,Mating ritual involving antennae brushing.,"['Snail', 'Small Fish', 'Jellyfish']",8.0,69.0,69.26832637998967,54.23114332013867,2630.33288452102,,,99
100,U. olhanensis,female,pre_puberty,False,Filtering detritus from shallow bottom.,"['Crab (Other Species)', 'Sea Urchin']",5.0,10.546118244705417,11.312901920011653,9.921056275804416,8.899726437118996,,,100
101,u. olhanen.,female,adult,False,Clambering up submerged tree trunks.,"['Small Fish', 'Coral Fragment', 'Polychaete Worm', 'Sea Sponge']",6.0,37.71573258755932,37.63727247043529,34.54917556676697,31.563701251992782,,,101
102,A. Farensis,male,pre_puberty,,Interaction with nearby hermit crab.,"['Small Fish', 'Polychaete Worm', 'Algae']",8.0,28.5,20.42843879651721,17.897784989306736,261.5681587803363,,,102
103,U. olhanensis,female,pre_puberty,False,Consuming algae scraped from barnacles.,"['Jellyfish', 'Barnacle']",8.0,3.8770019514460925,4.618966462745618,3.561900455104532,3.965624628665235,,,103
104,U. olhanensis,female,adult,True,Foraging through tangled seagrass roots.,['Jellyfish'],12.0,16.42811618329501,17.926180606725715,13.601048164131926,16.131597887181034,,,104
105,Ucides alvorensis,male or female,adult,,Lying still to avoid detection.,['Crab (Other Species)'],7.0,33.0,35.019721251116735,251.42087351993234,30.58687415630996,,,105
106,u. olhanen.,male,pre_puberty,,Frequent pausing while exploring.,"['Crab (Other Species)', 'Sea Star', 'Mussel']",10.0,33.75,26.026234412212702,373.335782158297,20.453519064932046,,,106
107,A farensis,female,sub_adult,False,"Stationary, blending into rocky backdrop.","['Hermit Crab', 'Snail', 'Sea Urchin']",5.0,31.346477259811103,33.668961947941,21.03426289834825,24.927394011724576,,,107
108,U. olhanensis,female,sub_adult,True,Approaching small fish with curiosity.,"['Sea Star', 'Snail', 'Jellyfish', 'Mussel']",5.0,42.66695408848232,56.28244086953946,35.09464143225094,40.44036347285161,,,108
109,u. olhanen.,female,sub_adult,False,Consuming algae scraped from barnacles.,['Mussel'],11.0,12.368458340459478,15.467755050224142,13.698829762549924,12.444223819190803,,,109
110,U. olhanensis,female,sub_adult,True,Guarding eggs beneath body flap.,"['Sea Anemone', 'Crab (Other Species)', 'Snail', 'Barnacle', 'Polychaete Worm']",9.0,27.061216890732616,29.968237298920368,29.695083353826806,21.86834323973889,,,110
111,u. olhanen.,female,juvenile,False,Group migration across shallow seabed.,"['Coral Fragment', 'Snail', 'Sea Sponge', 'Small Fish', 'Sea Anemone']",9.0,12.47058242229528,8.614214349764127,8.026049788286917,6.7462899722435,,,111
112,U. olhanensis,female,adult,False,Mating ritual involving antennae brushing.,"['Small Fish', 'Algae']",7.0,27.15399773326191,29.46664853352504,28.293950631286013,24.368396650984582,,,112
113,u. olhanen.,female,pre_puberty,True,Claw shaking post-contact gesture.,"['Sea Urchin', 'Snail']",12.0,15.424290723476998,13.654527809422866,13.18333080999347,10.40320550008797,,,113
114,U. olhanensis,male,sub_adult,,Protecting territory in confined space.,"['Snail', 'Small Fish', 'Algae', 'Hermit Crab']",7.0,21.25,22.612341356920528,18.86475069708236,268.6382990469035,,,114
115,u. olhanen.,male,adult,,Guarding hole in substrate from intruders.,"['Polychaete Worm', 'Snail', 'Sea Anemone', 'Crab (Other Species)']",14.0,16.5,17.672517207584615,234.437825555943,14.646381292015588,,,115
116,A. Farensis,female,sub_adult,False,Darting away in response to sudden shadow.,"['Sea Anemone', 'Sea Star', 'Hermit Crab', 'Jellyfish']",8.0,21.196048964219298,28.756240553623357,21.818570898841894,23.01914217058845,,,116
117,A farensis,female,adult,True,Interaction with nearby hermit crab.,"['Sea Star', 'Jellyfish']",8.0,25.3660258682039,27.641171986490477,24.764909131246434,21.513230657090634,,,117
118,A farensis,male,sub_adult,,Clambering up submerged tree trunks.,['Polychaete Worm'],9.0,61.25,49.666369096558995,1828.989701160017,44.25651426061781,,,118
119,u. olhanen.,male,juvenile,,Brief social contact with fellow crabs.,['Sea Sponge'],8.0,17.5,16.624127749155587,13.841133739354682,219.4540520305293,,,119
120,U. olhanensis,male,sub_adult,True,Feeding on small crustaceans in crevices.,"['Small Fish', 'Snail']",6.0,27.5,24.320402843017447,458.8764479593706,21.416562816180953,,,120
121,U. olhanensis,male,juvenile,,Resisting aggressive fish encounter.,"['Small Fish', 'Jellyfish', 'Barnacle', 'Algae']",11.0,5.5,7.038707691426703,6.1477392061020195,24.88731785684111,,,121
122,u. olhanen.,male or female,pre_puberty,,Inspecting remains of another crab.,"['Barnacle', 'Mussel', 'Algae', 'Sea Star']",8.0,11.168911471821586,11.676550714235576,9.0580728620596,10.87479527557944,,,122
123,A farensis,male or female,pre_puberty,,Collecting biofilm from sunken wood.,"['Polychaete Worm', 'Sea Star']",10.0,14.964546215479958,18.196692874481386,15.981732613854104,19.719447355054413,,,123
124,u. olhanen.,male,adult,,Rhythmic waving as social cue.,['Shrimp'],10.0,54.0,52.71665587781504,42.42826147963972,1481.6217656849221,,,124
125,U. olhanensis,female,sub_adult,False,Approaching small fish with curiosity.,"['Jellyfish', 'Coral Fragment', 'Sea Star']",4.0,29.651764799674538,35.04024116465192,33.46255107152028,31.507662294455198,,,125
126,A farensis,female,juvenile,False,Rhythmic waving as social cue.,"['Hermit Crab', 'Sea Urchin', 'Jellyfish', 'Shrimp', 'Barnacle']",11.0,6.50374953012868,5.8738467269980035,5.192156613005272,4.994023383531921,,,126
127,u. olhanen.,female,adult,False,Creeping under the cover of seagrass.,"['Barnacle', 'Mussel', 'Sea Sponge']",10.0,44.174934520173586,45.7256661619123,35.67467829224854,35.04697365666721,,,127
128,u. olhanen.,female,juvenile,True,Foraging through tangled seagrass roots.,"['Sea Urchin', 'Sea Sponge']",9.0,11.205783967917913,15.160489042409507,13.207112263544126,12.192023427189495,,,128
129,u. olhanen.,male,adult,,Brief social contact with fellow crabs.,"['Algae', 'Coral Fragment', 'Small Fish', 'Sea Star', 'Barnacle']",12.0,13.5,13.7700712193944,11.484846826163999,119.37392734482196,,,129
130,U. olhanensis,female,sub_adult,True,Color change during molting stress.,"['Barnacle', 'Crab (Other Species)', 'Sea Star']",10.0,7.1055189627403585,7.338047000548495,4.4207600317844555,5.2889300189356305,,,130
131,U. olhanensis,male,pre_puberty,,Resisting aggressive fish encounter.,"['Crab (Other Species)', 'Sea Star', 'Shrimp', 'Snail', 'Mussel']",5.0,16.5,17.099427190570267,193.2098452341207,15.08369035587849,,,131
132,u. olhanen.,female,adult,True,Approaching small fish with curiosity.,"['Sea Sponge', 'Sea Anemone', 'Shrimp', 'Sea Star']",6.0,14.962879539439484,14.344152225421597,11.32816281126762,11.783955706309474,,,132
133,U. olhanensis,female,juvenile,False,Side-stepping along sandy coastal floor.,"['Small Fish', 'Coral Fragment', 'Shrimp', 'Sea Sponge', 'Barnacle']",9.0,6.9524880918650735,7.382711406120956,4.476940322939081,5.922662339371034,,,133
134,Ucides alvorensis,-,adult,,Gradual movement in cold conditions.,"['Sea Sponge', 'Small Fish', 'Jellyfish']",9.0,23.894466863921096,22.685672345317705,19.337681299188922,20.893177958482706,,,134
135,U. olhanensis,male,juvenile,,Filtering detritus from shallow bottom.,"['Algae', 'Barnacle']",5.0,13.5,10.38916605019045,8.215076294590606,84.93638916455188,,,135
136,U. olhanensis,male,sub_adult,,Progressing cautiously through new area.,['Sea Anemone'],6.0,20.0,19.41654671078873,289.6741464035072,14.021392367864715,,,136
137,u. olhanen.,female,adult,False,"Stationary, blending into rocky backdrop.",['Shrimp'],11.0,24.15024389217837,21.838419009274755,17.15838966984257,17.59256551026143,,,137
138,U. olhanensis,female,pre_puberty,False,Gradual movement in cold conditions.,['Jellyfish'],7.0,6.199387238661676,6.749441409151892,5.824236663802553,5.949632497142926,,,138
139,u. olhanen.,male,juvenile,,Escaping from pursuing predator silhouette.,['Sea Anemone'],6.0,7.0,7.181201676680975,6.112802849443244,34.659325543288745,,,139
140,u. olhanen.,female,adult,False,Claw snapping in aggressive encounter.,"['Shrimp', 'Coral Fragment']",11.0,9.04314044144282,9.623500528866881,8.288383082784154,7.24196180466525,,,140
