,species,sex,stage,is_gravid,behaviour,associated_species,depth [m],cl [mm],cw [mm],lcl [mm],rcl [mm],latitude,longitude,id
19,A farensis,nan,adult,,Scuttling swiftly over rocky terrain.,"['Barnacle', 'Small Fish', 'Snail']",8.0,57.64548810427832,54.68701358055942,38.93802798349664,58.29827358687327,,,19
20,u. olhanen.,female,adult,False,Progressing cautiously through new area.,"['Algae', 'Mussel', 'Sea Sponge', 'Sea Star']",8.0,20.077392300375045,23.575154574210327,16.141002966270506,18.285174223213616,,,20
21,A farensis,male,sub_adult,,Hiding beneath overhanging rock.,"['Mussel', 'Polychaete Worm', 'Barnacle']",6.0,26.25,22.23194568192799,16.165682051417146,272.9318111220461,,,21
22,A farensis,male or female,adult,,Foraging through tangled seagrass roots.,"['Crab (Other Species)', 'Polychaete Worm']",9.0,36.0,39.47711285937456,317.8954232456846,33.64667878476786,,,22
23,u. olhanen.,N/R,juvenile,,Vibrating antennae in flowing current.,['Hermit Crab'],4.0,19.649304383099196,19.00610312223199,14.488168420172114,18.409294949054765,,,23
24,u. olhanen.,female,juvenile,False,Concealing self beneath floating matter.,"['Sea Star', 'Small Fish', 'Crab (Other Species)', 'Snail']",10.0,5.303732129179245,4.333319960063422,3.214167287238624,3.137313698170672,,,24
25,U. olhanensis,female,adult,False,"Stationary, blending into rocky backdrop.","['Snail', 'Shrimp']",5.0,29.583657512301553,-999.0,23.542403906521113,20.737121558692472,,,25
26,u. olhanen.,female,juvenile,False,Defensive claw movement in water.,"['Sea Sponge', 'Polychaete Worm']",5.0,24.6908293745547,25.36997566491016,20.484106804680135,22.28262786744544,,,26
27,U. olhanensis,male,adult,,Displaying territorial behavior against intruder.,"['Barnacle', 'Sea Star', 'Mussel']",9.0,18.0,17.987702931260106,185.04727347145328,13.090216853130471,,,27
28,U. olhanensis,male,juvenile,,Resting in shaded crevice along cliff.,"['Algae', 'Sea Sponge', 'Polychaete Worm', 'Snail']",10.0,5.5,4.652202632032886,3.674370574535099,11.744062039687028,,,28
29,u. olhanen.,male,adult,,Hiding beneath overhanging rock.,['Sea Urchin'],9.0,76.5,73.48878917605056,65.4953371749837,4295.279140409438,,,29
30,A. Farensis,male,juvenile,True,Feeding on decaying matter among rocks.,"['Sea Anemone', 'Jellyfish', 'Small Fish']",12.0,9.5,12.734503918795575,10.208004964802452,108.70074067191166,,,30
31,A farensis,male,juvenile,,Resting in shaded crevice along cliff.,"['Hermit Crab', 'Small Fish', 'Shrimp', 'Sea Urchin', 'Coral Fragment']",8.0,4.0,3.395244812154989,8.905101741637885,2.730173849146934,,,31
32,U. olhanensis,male,adult,,Adopting threatening stance when approached.,"['Sea Urchin', 'Barnacle', 'Polychaete Worm', 'Sea Anemone']",7.0,85.5,77.44157604924322,65.88440161695661,4405.097091966145,,,32
33,U. olhanensis,female,pre_puberty,True,Searching tidal pools for nutrients.,['Sea Urchin'],7.0,9.070593465653184,8.115033905080583,6.254021440572072,5.927635018251288,,,33
34,u. olhanen.,male,juvenile,,Nibbling detritus off seabed patches.,['Snail'],9.0,9.5,6.357164234134685,4.767562156945386,25.270293121684325,,,34
35,U. olhanensis,male,sub_adult,,Clambering up submerged tree trunks.,"['Sea Anemone', 'Jellyfish', 'Crab (Other Species)', 'Hermit Crab']",12.0,7.5,6.519989287420214,31.201966498562236,4.733380275994827,,,35
36,U. olhanensis,male,sub_adult,,Gradual movement in cold conditions.,"['Small Fish', 'Hermit Crab', 'Sea Sponge', 'Crab (Other Species)']",10.0,33.75,34.389904178335414,29.485031579274654,638.529963699576,,,36
37,u. olhanen.,male,sub_adult,,Sheltering under broken shell piece.,"['Small Fish', 'Hermit Crab', 'Crab (Other Species)']",9.0,13.75,12.893245381427581,9.407463256247292,131.40327634282588,,,37
38,U. olhanensis,male,adult,,Resting in shaded crevice along cliff.,"['Algae', 'Crab (Other Species)', 'Sea Star', 'Jellyfish']",7.0,24.0,22.51950610274083,290.3443932084421,17.41578467007674,,,38
39,A farensis,-,adult,,Rapid clawing during feeding bouts.,"['Sea Urchin', 'Hermit Crab', 'Mussel', 'Coral Fragment', 'Polychaete Worm']",6.0,34.5,33.28491619541103,260.22403197659935,29.71301028272585,,,39
40,A. Farensis,male,adult,True,Claw snapping in diver confrontation.,"['Sea Anemone', 'Polychaete Worm', 'Sea Sponge', 'Mussel']",9.0,36.0,38.99322004956789,29.798011411759706,823.7113214828946,,,40
41,u. olhanen.,male,adult,,Darting away in response to sudden shadow.,"['Jellyfish', 'Sea Anemone']",6.0,13.5,12.570804156348855,106.8735130885111,10.528547675208857,,,41
42,u. olhanen.,male,adult,,Interaction with nearby hermit crab.,['Sea Urchin'],9.0,25.5,24.65781257951052,407.43096263201096,21.17077246904918,,,42
43,U. olhanensis,male,sub_adult,,Staying half-submerged in loose sand.,['Jellyfish'],8.0,11.25,13.405816232899385,106.64954287729736,11.52609479253252,,,43
44,u. olhanen.,male,adult,,Vibrating antennae in flowing current.,"['Sea Urchin', 'Barnacle', 'Algae', 'Sea Sponge', 'Sea Star']",8.0,24.0,25.611459877423915,19.39779976118708,388.9319199426306,,,44
45,u. olhanen.,male,pre_puberty,,Frequent pausing while exploring.,"['Mussel', 'Sea Urchin', 'Jellyfish', 'Barnacle']",7.0,9.75,10.492849098476473,82.76539801505515,9.111332366389476,,,45
46,U. olhanensis,female,pre_puberty,True,Protecting territory in confined space.,"['Shrimp', 'Snail', 'Crab (Other Species)', 'Coral Fragment']",10.0,6.053385216498767,6.1777722318434405,4.3163465865573,4.3879790710064945,,,46
47,u. olhanen.,male,adult,,Filtering detritus from shallow bottom.,"['Hermit Crab', 'Snail', 'Sea Urchin', 'Sea Anemone', 'Small Fish']",5.0,18.0,18.610976516470664,183.3265778209644,15.151929484378714,,,47
48,u. olhanen.,male,sub_adult,,Grazing on mollusks among debris.,"['Crab (Other Species)', 'Small Fish']",5.0,7.5,8.156842726882735,34.883798272004526,6.433158189513783,,,48
49,A farensis,male,pre_puberty,,Harvesting food beneath floating debris.,"['Hermit Crab', 'Coral Fragment', 'Sea Urchin', 'Jellyfish']",8.0,8.25,9.55418843156162,7.247510878401115,60.368561993997545,,,49
50,u. olhanen.,male,sub_adult,True,Filtering detritus from shallow bottom.,"['Shrimp', 'Snail', 'Hermit Crab', 'Sea Anemone']",5.0,35.0,34.02163328647103,880.1917615090308,24.927954398677507,,,50
51,u. olhanen.,male,sub_adult,,Feeding on small crustaceans in crevices.,"['Hermit Crab', 'Polychaete Worm', 'Barnacle']",13.0,28.75,26.290541891914984,506.9016090622603,21.184467019099344,,,51
52,U. olhanensis,female,sub_adult,False,Protecting territory in confined space.,"['Sea Urchin', 'Jellyfish', 'Small Fish', 'Algae', 'Shrimp']",8.0,21.890373874191997,20.43819066920892,19.240759281600038,17.299718508086432,,,52
53,U. olhanensis,male,adult,,Defensive claw movement in water.,"['Hermit Crab', 'Polychaete Worm', 'Sea Star', 'Small Fish', 'Jellyfish']",11.0,52.5,49.52620802589287,1886.5587535503041,40.160202378655455,,,53
54,U. olhanensis,female,sub_adult,False,Progressing cautiously through new area.,"['Shrimp', 'Snail', 'Mussel', 'Hermit Crab', 'Sea Urchin']",8.0,19.836769551399435,23.329186237856657,16.64914947529009,16.842150410918812,,,54
55,u. olhanen.,male,juvenile,,Emerging slowly after perceived threat.,['Sea Anemone'],5.0,11.0,7.6094033823886225,6.749474793796796,29.875285757594604,,,55
56,A. Farensis,male,sub_adult,,"Burrowing into soft, sandy sediment.","['Jellyfish', 'Barnacle', 'Hermit Crab']",9.0,30.0,32.789364740714156,646.2737214222833,26.42020821194186,,,56
57,A farensis,male,pre_puberty,,Color change during molting stress.,"['Mussel', 'Algae', 'Shrimp']",10.0,22.5,16.863291954973477,13.913891301693548,215.89655174951852,,,57
58,U. olhanensis,male,adult,,Guarding hole in substrate from intruders.,['Polychaete Worm'],10.0,48.0,48.52502770730258,40.349491234278574,1332.7817807220072,,,58
59,Ucides alvorensis,male,juvenile,,Guarding eggs beneath body flap.,"['Coral Fragment', 'Snail']",8.0,7.5,4.973704705162369,4.1864925521410035,18.608431710324847,,,59
60,U. olhanensis,female,sub_adult,True,Darting away in response to sudden shadow.,"['Sea Star', 'Coral Fragment', 'Snail']",9.0,16.218446858416794,17.31772509451231,16.865470709055057,14.446489200799084,,,60
61,u. olhanen.,female,pre_puberty,True,Traversing algae-slick rock surfaces.,"['Sea Urchin', 'Algae']",9.0,7.805871704752146,6.478186496712314,3.896570042667756,5.009364298446262,,,61
62,Ucides alvorensis,-,juvenile,,Escaping from pursuing predator silhouette.,"['Sea Star', 'Hermit Crab']",6.0,6.5,7.617280707008669,22.98519906326308,6.1950711590393315,,,62
63,u. olhanen.,male,juvenile,,Concealing self beneath floating matter.,"['Polychaete Worm', 'Sea Anemone', 'Shrimp']",6.0,5.0,6.493526297277593,5.377813497774923,24.722831196381488,,,63
64,A. Farensis,female,juvenile,True,Reacting to sudden changes in temperature.,['Small Fish'],5.0,8.460447692718681,7.159508995642745,4.7885833373898015,5.91592175909103,,,64
65,u. olhanen.,female,adult,False,Sheltering under broken shell piece.,"['Hermit Crab', 'Mussel', 'Small Fish', 'Shrimp']",6.0,33.25751043483689,32.90252323010328,21.561951889836003,24.264022049306735,,,65
66,Ucides alvorensis,male,sub_adult,,Peering out cautiously from cover.,"['Sea Anemone', 'Polychaete Worm', 'Jellyfish', 'Small Fish']",8.0,48.75,53.27192482805152,38.322497300379055,2126.2489345636895,,,66
67,A farensis,male or female,adult,,Resting in shaded crevice along cliff.,['Crab (Other Species)'],6.0,42.0,41.27282425752717,362.8408470494314,30.354187126442426,,,67
68,u. olhanen.,male,pre_puberty,,Nibbling detritus off seabed patches.,"['Small Fish', 'Barnacle', 'Sea Urchin', 'Hermit Crab']",9.0,26.25,31.98997991002792,24.59502044100075,805.7903009594602,,,68
69,U. olhanensis,female,sub_adult,True,Camouflaging with nearby mud.,"['Polychaete Worm', 'Sea Sponge', 'Barnacle', 'Small Fish']",7.0,10.868046768114963,8.71236632600207,7.276665194852734,7.139052755695749,,,69
70,U. olhanensis,female,adult,True,Camouflaging with nearby mud.,"['Crab (Other Species)', 'Small Fish', 'Polychaete Worm']",9.0,22.032118782383694,22.43570961908837,18.821536796061817,16.287369544470337,,,70
71,U. olhanensis,male,adult,,Adopting threatening stance when approached.,"['Polychaete Worm', 'Algae', 'Crab (Other Species)', 'Mussel']",9.0,39.0,42.71675764435571,36.12490139800382,1382.6220040096698,,,71
72,Ucides alvorensis,male or female,sub_adult,,Resisting aggressive fish encounter.,['Shrimp'],8.0,26.840950895135578,25.294577470666884,21.95307022790905,26.805338047629245,,,72
73,A farensis,male,adult,,Mating ritual involving antennae brushing.,"['Snail', 'Small Fish', 'Sea Sponge', 'Sea Anemone', 'Mussel']",10.0,51.0,54.9210653215002,2191.801644132033,45.57934216123999,,,73
74,u. olhanen.,female,sub_adult,False,Emerging slowly after perceived threat.,"['Jellyfish', 'Sea Sponge', 'Polychaete Worm']",9.0,15.61517741321909,13.657979754569427,9.088043601530018,11.935743835118032,,,74
75,u. olhanen.,female,adult,True,Resting in shaded crevice along cliff.,"['Algae', 'Hermit Crab', 'Polychaete Worm']",10.0,11.093692195947497,12.503864889846556,10.97305579436727,9.465855907745334,,,75
76,u. olhanen.,female,sub_adult,False,Sifting through sediment for scraps.,"['Sea Anemone', 'Shrimp', 'Sea Urchin', 'Hermit Crab', 'Polychaete Worm']",9.0,51.409707278850064,55.605189209072584,47.56984492242179,44.53538316734968,,,76
77,U. olhanensis,female,sub_adult,True,Advancing toward bait in water.,['Algae'],8.0,6.587300694797297,6.344808589897374,4.141730939779589,5.109913365852043,,,77
78,U. olhanensis,female,juvenile,False,Creeping under the cover of seagrass.,"['Hermit Crab', 'Shrimp']",9.0,12.414202187949547,10.123466784075292,9.951537479925332,9.08574218376337,,,78
79,u. olhanen.,male,adult,,Feeding on decaying matter among rocks.,"['Sea Star', 'Snail', 'Sea Anemone', 'Algae', 'Mussel']",10.0,57.0,57.8167836352386,48.90132156659704,1845.9820793074891,,,79
80,A farensis,male,juvenile,True,Staying half-submerged in loose sand.,"['Snail', 'Mussel', 'Algae']",10.0,15.0,9.70082358612964,69.18956455671474,7.033152295474585,,,80
81,A farensis,female,pre_puberty,False,Guarding hole in substrate from intruders.,"['Shrimp', 'Crab (Other Species)', 'Barnacle']",5.0,8.980794371146311,9.89654451313613,6.339566074064973,7.283923194616575,,,81
82,U. olhanensis,male,pre_puberty,,Collecting biofilm from sunken wood.,"['Snail', 'Sea Anemone']",9.0,21.0,17.64148118394818,14.61635164072685,231.5490655862316,,,82
83,u. olhanen.,female,adult,True,Progressing cautiously through new area.,"['Barnacle', 'Polychaete Worm']",6.0,26.574170935271603,30.47531059245034,25.502005143491424,25.961471666279106,,,83
84,U. olhanensis,male,adult,,Displaying territorial behavior against intruder.,['Hermit Crab'],9.0,13.5,12.454622915059156,10.310665520140397,96.88488583938353,,,84
85,u. olhanen.,female,pre_puberty,False,Displaying territorial behavior against intruder.,['Hermit Crab'],5.0,4.499756809787249,5.751490925625847,4.6231709764251665,4.6756603931676155,,,85
86,u. olhanen.,male,sub_adult,,Progressing cautiously through new area.,"['Shrimp', 'Small Fish', 'Sea Star']",9.0,6.25,5.204063315161698,4.506675707377497,18.53325368678715,,,86
87,u. olhanen.,female,sub_adult,False,Feeding on small crustaceans in crevices.,['Sea Urchin'],12.0,6.955290011875254,8.713501825305825,7.603639388971204,7.435614612014325,,,87
88,U. olhanensis,male,adult,,Guarding hole in substrate from intruders.,"['Jellyfish', 'Crab (Other Species)', 'Algae', 'Sea Urchin']",7.0,19.5,17.641292544045065,13.94418454104439,242.44607220182925,,,88
89,u. olhanen.,female,juvenile,True,Filtering detritus from shallow bottom.,"['Sea Star', 'Hermit Crab', 'Mussel', 'Algae']",5.0,7.960116648917829,6.13739150361981,5.613198260422637,5.1770669968613525,,,89
90,A farensis,female,pre_puberty,False,Resting in shaded crevice along cliff.,"['Sea Sponge', 'Sea Urchin', 'Algae']",7.0,21.45246220968568,16.361902036391506,15.697866383299843,12.934741211242525,,,90
91,u. olhanen.,male,adult,,Swiftly dashing across exposed sand.,['Barnacle'],8.0,48.0,47.97156982874201,37.08733060593209,1427.971091570742,,,91
92,A farensis,male,adult,,Harvesting food beneath floating debris.,"['Sea Anemone', 'Crab (Other Species)', 'Algae']",12.0,48.0,48.564565817613676,1225.8405114304662,35.41822957546252,,,92
93,Ucides alvorensis,male,sub_adult,,Feeding on small crustaceans in crevices.,['Sea Urchin'],6.0,26.25,30.868584163705343,699.6142034334549,25.32396605094631,,,93
94,Ucides alvorensis,female,adult,False,Darting away in response to sudden shadow.,"['Sea Urchin', 'Sea Sponge', 'Polychaete Worm', 'Crab (Other Species)', 'Small Fish']",8.0,74.55337188993406,70.13317404619936,63.457493329450124,54.360856931462855,,,94
95,A farensis,female,sub_adult,True,Sifting through sediment for scraps.,['Jellyfish'],3.0,15.477695762711129,17.17745018977039,12.797952580042915,15.21623639931846,,,95
96,U. olhanensis,female,adult,True,Retreating swiftly from perceived danger.,"['Polychaete Worm', 'Shrimp']",8.0,21.23834422860942,22.078989843426704,14.945857666043143,17.83195658004788,,,96
97,A. Farensis,male,adult,,Reacting to sudden changes in temperature.,"['Sea Sponge', 'Algae', 'Small Fish']",11.0,33.0,30.625269934981517,22.941679907859857,496.77917856911967,,,97
98,u. olhanen.,male,sub_adult,,Creeping under the cover of seagrass.,"['Shrimp', 'Snail', 'Algae']",8.0,26.25,26.51483072169158,23.36494139462457,422.8029570121772,,,98
99,A. Farensis,female,sub_adult,False,Grazing on mollusks among debris.,"['Polychaete Worm', 'Sea Anemone', 'Jellyfish', 'Crab (Other Species)', 'Hermit Crab']",8.0,41.021936237803764,38.71610057668428,31.641900844966496,34.620477019626215,,,99
100,Ucides alvorensis,female,adult,False,Mating ritual involving antennae brushing.,"['Algae', 'Sea Star']",12.0,32.59419736756852,29.97596658166013,21.640517528533938,25.191157405624658,,,100
101,Ucides alvorensis,male,adult,,Creeping under the cover of seagrass.,"['Algae', 'Hermit Crab', 'Sea Star', 'Snail']",10.0,36.0,37.66322654263719,31.933488359365185,810.5555242286827,,,101
102,U. olhanensis,female,adult,True,Gradual movement in cold conditions.,"['Sea Urchin', 'Hermit Crab', 'Barnacle']",7.0,53.10200748038356,58.2441042886574,56.27710963833365,50.377488570679546,,,102
103,A. Farensis,female,juvenile,True,Claw shaking post-contact gesture.,"['Coral Fragment', 'Hermit Crab', 'Crab (Other Species)', 'Sea Anemone', 'Barnacle']",10.0,3.428871561043305,2.758508133997624,1.8214068070275249,2.3473012321953854,,,103
104,U. olhanensis,male,sub_adult,,Progressing cautiously through new area.,"['Mussel', 'Sea Urchin', 'Sea Anemone']",10.0,40.0,37.30166274559176,32.13083837273587,859.0557197050912,,,104
105,A. Farensis,male,juvenile,,Sifting through sediment for scraps.,"['Crab (Other Species)', 'Hermit Crab', 'Coral Fragment', 'Mussel', 'Shrimp']",5.0,7.5,9.872649628068197,8.40901007040205,56.4976645226375,,,105
106,A. Farensis,female,sub_adult,False,Rhythmic waving as social cue.,"['Sea Sponge', 'Polychaete Worm']",9.0,4.558273769138933,5.311245853648288,3.825571137331431,4.417061198892922,,,106
107,u. olhanen.,female,sub_adult,True,Group migration across shallow seabed.,"['Crab (Other Species)', 'Sea Anemone', 'Barnacle', 'Jellyfish']",8.0,23.159348482850636,25.722878408258545,19.5249084476853,18.290426298882522,,,107
108,u. olhanen.,female,sub_adult,True,Guarding hole in substrate from intruders.,['Hermit Crab'],9.0,31.696325131899048,26.95747657233692,21.410218921901127,20.084573926725433,,,108
109,U. olhanensis,female,adult,False,Slowly navigating around seagrass beds.,['Algae'],11.0,6.665878314954213,7.164977825967039,5.961897829493877,5.966337437398257,,,109
110,u. olhanen.,male,pre_puberty,True,Advancing toward bait in water.,"['Coral Fragment', 'Snail', 'Algae']",4.0,6.75,6.689164151478623,4.701566287870641,27.530886689730213,,,110
111,A. Farensis,female,adult,True,Feeding on decaying matter among rocks.,"['Snail', 'Jellyfish', 'Polychaete Worm', 'Coral Fragment', 'Sea Urchin']",7.0,5.632722847735996,5.848135044143197,5.816165399787116,5.1091810481603055,,,111
112,A farensis,male,juvenile,,Scaling steep rock faces near shore.,"['Mussel', 'Polychaete Worm', 'Crab (Other Species)']",7.0,6.0,5.527312424580586,4.318790162213709,18.14912966224136,,,112
113,A farensis,male,juvenile,,Lying still to avoid detection.,"['Polychaete Worm', 'Crab (Other Species)', 'Barnacle']",11.0,13.0,9.517189470507692,7.080766971798352,59.266053551421,,,113
114,U. olhanensis,female,pre_puberty,False,Scuttling swiftly over rocky terrain.,"['Sea Star', 'Shrimp', 'Mussel', 'Barnacle']",11.0,13.859090589117077,12.404497278368245,10.650848234712702,9.936443841100132,,,114
115,u. olhanen.,female,adult,False,Feeding on small crustaceans in crevices.,"['Hermit Crab', 'Crab (Other Species)', 'Jellyfish', 'Sea Urchin', 'Sea Anemone']",9.0,14.19741878484966,17.658607293230407,14.780098031256225,14.09829669237726,,,115
116,U. olhanensis,male or female,adult,,Swiftly dashing across exposed sand.,"['Coral Fragment', 'Sea Sponge', 'Shrimp']",10.0,24.71183265960475,22.87899132092615,19.450477442421647,22.04221919347241,,,116
117,U. olhanensis,female,sub_adult,False,Rapid clawing during feeding bouts.,['Sea Sponge'],5.0,28.123996587928822,34.58868895704158,29.711751345836767,29.7459365778787,,,117
118,u. olhanen.,male,juvenile,,Performing dominance display by body lifting.,"['Sea Urchin', 'Snail', 'Algae', 'Small Fish', 'Sea Sponge']",9.0,10.0,9.561827704159253,8.261011488861744,47.97445223945177,,,118
119,u. olhanen.,female,juvenile,True,"Stationary, blending into rocky backdrop.","['Crab (Other Species)', 'Sea Star', 'Barnacle']",8.0,17.960650275907458,19.01409483410438,14.291144437691027,15.358323775821079,,,119
120,A farensis,male,sub_adult,True,Interaction with nearby hermit crab.,"['Sea Star', 'Sea Sponge']",9.0,11.25,12.156231913204932,9.456405384225615,90.95303298468897,,,120
121,A farensis,male,sub_adult,,Clambering up submerged tree trunks.,['Mussel'],7.0,16.25,14.141223240883306,10.327014968154174,103.86904007418254,,,121
122,u. olhanen.,nan,pre_puberty,,Displaying territorial behavior against intruder.,"['Sea Star', 'Barnacle', 'Algae']",7.0,24.838474980380315,36.44415257334451,28.11776328324977,38.950382953624896,,,122
123,A. Farensis,male,adult,,Engaging in struggle with seaweed entanglement.,"['Snail', 'Polychaete Worm', 'Crab (Other Species)', 'Sea Anemone', 'Jellyfish']",6.0,42.0,39.5696165666367,881.9404541505563,27.900725987614816,,,123
124,A. Farensis,male,sub_adult,,Nibbling detritus off seabed patches.,"['Sea Sponge', 'Algae', 'Mussel', 'Polychaete Worm']",9.0,7.5,7.418813651944909,6.088734649873617,35.93541848907473,,,124
125,Ucides alvorensis,male,pre_puberty,,Engaging in struggle with seaweed entanglement.,['Mussel'],6.0,18.0,20.415210255554502,14.599993920370906,211.61453920773874,,,125
126,u. olhanen.,female,pre_puberty,False,Brief social contact with fellow crabs.,"['Polychaete Worm', 'Sea Urchin']",9.0,18.32007605326157,13.956584883778696,10.195194367223582,11.943563903219257,,,126
127,u. olhanen.,male,adult,,Slowly navigating around seagrass beds.,"['Shrimp', 'Coral Fragment', 'Crab (Other Species)', 'Barnacle', 'Sea Sponge']",3.0,58.5,54.67866636870269,2111.8315414694425,47.67359504616673,,,127
128,U. olhanensis,male,pre_puberty,,Staying half-submerged in loose sand.,"['Jellyfish', 'Snail', 'Barnacle', 'Crab (Other Species)', 'Small Fish']",7.0,14.25,16.667896603336143,153.6561514628466,13.751031898939589,,,128
129,Ucides alvorensis,nan,pre_puberty,,Frequent pausing while exploring.,"['Mussel', 'Shrimp', 'Jellyfish', 'Sea Anemone', 'Hermit Crab']",11.0,22.601463020787765,20.068960843154105,17.15607737840585,21.34013801134297,,,129
130,u. olhanen.,male,juvenile,True,Escaping from pursuing predator silhouette.,"['Shrimp', 'Mussel', 'Jellyfish', 'Hermit Crab']",5.0,8.5,6.564358690599324,5.41356200682578,21.566310944619243,,,130
131,U. olhanensis,female,sub_adult,False,Sheltering under broken shell piece.,"['Shrimp', 'Crab (Other Species)']",7.0,10.959603719918338,11.186620453761641,10.684123593180226,9.23038147756208,,,131
132,U. olhanensis,male,adult,,Nibbling detritus off seabed patches.,"['Sea Anemone', 'Small Fish']",9.0,21.0,19.797948256777843,222.86153282594762,16.578952920865923,,,132
133,A farensis,female,juvenile,False,Rapid clawing during feeding bouts.,"['Crab (Other Species)', 'Small Fish']",6.0,12.332288172286347,12.253857924346594,9.308290240204421,8.982431727882089,,,133
134,U. olhanensis,male,adult,,Darting away in response to sudden shadow.,['Crab (Other Species)'],9.0,49.5,45.1760066754019,1156.7592159656847,32.86003261133242,,,134
135,A farensis,female,juvenile,True,Claw shaking post-contact gesture.,['Coral Fragment'],10.0,11.896093853549214,12.100103986690975,8.757375143786257,10.823889418623722,,,135
136,A farensis,male,pre_puberty,,Entering burrow after disturbance.,"['Snail', 'Jellyfish', 'Coral Fragment', 'Hermit Crab', 'Sea Urchin']",9.0,12.0,10.47140680753535,8.050648603537434,63.30945599666238,,,136
137,U. olhanensis,female,pre_puberty,False,Rhythmic waving as social cue.,['Sea Star'],7.0,14.690991883085973,15.875129346327272,15.82065378099045,11.833184512792972,,,137
138,U. olhanensis,female,pre_puberty,False,Defensive claw movement in water.,"['Crab (Other Species)', 'Snail', 'Algae', 'Jellyfish']",10.0,10.255579947444515,13.709263180661877,11.592517029963687,11.07646256023468,,,138
139,u. olhanen.,female,sub_adult,False,Side-stepping along sandy coastal floor.,"['Snail', 'Crab (Other Species)', 'Sea Anemone', 'Barnacle', 'Small Fish']",6.0,18.483911277310664,15.799294838013582,9.481765117930287,13.889833650124523,,,139
140,U. olhanensis,male,adult,True,"Burrowing into soft, sandy sediment.",['Mussel'],6.0,12.0,12.802090412857709,107.71937673536047,11.42171595414871,,,140
