,species_name,sex,stage,is_gravid?,behavior,associated_species,depth [m],cl [cm],cw [cm],lcl [cm],rcl [cm],latitude,longitude,id
10,A farensis,male,p,True,Claw snapping in aggressive encounter.,"['Small Fish', 'Sea Urchin']",6.0,1.9772727272727273,1.9659812254694442,1.3787971896369557,10.437027039364786,,,10
11,A. Farensis,female,p,False,"Stationary, blending into rocky backdrop.","['Sea Sponge', 'Jellyfish']",5.0,1.9335068576749186,2.597204487008691,1.722113606405838,2.269528649860324,,,11
12,A farensis,female,s,False,Protecting territory in confined space.,"['Shrimp', 'Sea Anemone', 'Sea Urchin', 'Crab (Other Species)', 'Small Fish']",8.0,3.778086169915062,4.304392135847834,3.002748293878149,3.8535771903366793,,,12
13,A. Farensis,male,a,,Rapid clawing during feeding bouts.,"['Coral Fragment', 'Barnacle', 'Sea Anemone', 'Hermit Crab']",8.0,1.7727272727272727,1.6498990421789825,1.4481797385335773,8.336684613725412,,,13
14,U. olhanensis,female,s,False,Reacting to sudden changes in temperature.,['Crab (Other Species)'],8.0,4.311712395790806,3.8533807667969384,3.061720313774687,3.386018946614811,,,14
15,U. olhanensis,female,s,False,Slowly navigating around seagrass beds.,['Hermit Crab'],9.0,3.151330270227888,3.3309020893654453,2.22246529660345,2.7240248340176905,,,15
16,U. olhanensis,female,a,False,Scaling steep rock faces near shore.,"['Mussel', 'Snail', 'Jellyfish', 'Algae', 'Hermit Crab']",8.0,6.370610596121466,6.043477855436337,4.279169660236969,4.848749609881528,,,16
17,A farensis,female,s,False,Performing dominance display by body lifting.,['Shrimp'],4.0,3.496734508063442,3.0006210086623426,2.3077013835565308,2.4579400553357784,,,17
18,A farensis,-,p,,Escaping from pursuing predator silhouette.,"['Jellyfish', 'Sea Sponge']",7.0,2.25,2.895872932678875,8.62002954358376,2.3654937923793073,,,18
19,U. olhanensis,female,a,True,Resting in shaded crevice along cliff.,"['Small Fish', 'Shrimp']",5.0,0.9247819675238298,0.8321559932574458,0.577641447366828,0.7030230912301932,,,19
20,A. Farensis,male,j,True,Advancing toward bait in water.,"['Hermit Crab', 'Mussel', 'Polychaete Worm']",7.0,1.7272727272727273,1.4540839146876854,7.429028021391466,1.1913983944200415,,,20
21,Ucides alvorensis, ,s,,Resisting aggressive fish encounter.,['Jellyfish'],8.0,2.3290758089234713,1.7664419719284807,1.4056487997896776,1.737041584968233,,,21
22,u. olhanen.,female,j,False,Staying half-submerged in loose sand.,"['Jellyfish', 'Coral Fragment', 'Hermit Crab', 'Algae']",8.0,1.4727592350081002,1.5505814997147795,0.9749767283185554,1.3839851672860979,,,22
23,U. olhanensis,male,a,,Rapid clawing during feeding bouts.,"['Sea Anemone', 'Snail']",5.0,1.6363636363636365,1.736129187516974,1.4056017019112157,9.487476382620585,,,23
24,A farensis,female,p,True,Advancing toward bait in water.,"['Small Fish', 'Mussel']",6.0,1.9768618071883266,1.89693762775995,1.1817857014008772,1.6397550600688853,,,24
25,Ucides alvorensis,-,p,,Retreating swiftly from perceived danger.,"['Sea Urchin', 'Coral Fragment', 'Polychaete Worm', 'Jellyfish']",6.0,3.1363636363636362,3.0583966419468465,7.769210286035852,2.7107616827311993,,,25
26,A farensis,male or female,j,,Feeding on decaying matter among rocks.,"['Coral Fragment', 'Crab (Other Species)', 'Sea Urchin', 'Mussel', 'Sea Anemone']",8.0,2.1818181818181817,2.51708693821611,5.850546290077199,2.011344137382124,,,26
27,A farensis,male,a,,Reacting to sudden changes in temperature.,"['Sea Sponge', 'Mussel', 'Sea Urchin']",7.0,6.681818181818182,6.765228401655201,95.0932819228649,5.1638902591465285,,,27
28,U. olhanensis,female,p,False,Foraging through tangled seagrass roots.,"['Polychaete Worm', 'Small Fish', 'Sea Sponge', 'Barnacle']",6.0,1.5751754790832952,1.7170285722308185,1.2217913139396435,1.5006491027913926,,,28
29,Ucides alvorensis,male,a,,Picking algae carefully off rock faces.,"['Coral Fragment', 'Jellyfish']",9.0,7.090909090909091,7.463450306293861,5.408492020406249,103.41468450946995,,,29
30,Ucides alvorensis,male,p,True,Entering burrow after disturbance.,"['Mussel', 'Polychaete Worm', 'Sea Sponge']",8.0,1.2954545454545454,1.335624726387277,5.9542514745979025,1.1005558855966047,,,30
31,Ucides alvorensis,male,j,,Rhythmic waving as social cue.,"['Polychaete Worm', 'Crab (Other Species)']",7.0,1.6818181818181819,1.9000262538806865,1.5622001487468866,11.35993358094379,,,31
32,A farensis,female,a,False,"Burrowing into soft, sandy sediment.","['Jellyfish', 'Mussel', 'Crab (Other Species)']",4.0,2.0202721566805817,2.456871109173308,1.8803862654939565,2.120301730060371,,,32
33,u. olhanen.,female,p,False,Waving claw in signal to another crab.,['Sea Urchin'],6.0,1.3475783257020806,1.1666101568582379,0.76733937022268,0.9730429386008507,,,33
34,U. olhanensis,female,s,False,Peering out cautiously from cover.,['Algae'],6.0,2.7918845045462235,2.9392704497650546,2.351104881919333,2.4849641277129124,,,34
35,U. olhanensis,male,j,,Vibrating antennae in flowing current.,"['Barnacle', 'Crab (Other Species)', 'Snail']",4.0,1.3636363636363635,1.2355850915318118,6.035663850149333,0.9421446225223383,,,35
36,A farensis,female,a,False,Camouflaging with nearby mud.,"['Snail', 'Sea Sponge']",3.0,1.8702668801438855,2.0996615222735358,1.5327334961155386,1.708150902409993,,,36
37,A farensis,male,p,,Traversing algae-slick rock surfaces.,"['Coral Fragment', 'Snail', 'Sea Anemone', 'Polychaete Worm', 'Crab (Other Species)']",9.0,3.6818181818181817,4.0157436184840005,3.019745654919161,36.06566820059261,,,37
38,A. Farensis,male,s,,Displaying territorial behavior against intruder.,['Jellyfish'],6.0,3.0681818181818183,2.527325263350411,2.0166193698023784,15.601865480367364,,,38
39,A. Farensis,female,a,False,Claw snapping in diver confrontation.,"['Sea Sponge', 'Sea Urchin', 'Sea Star', 'Small Fish', 'Polychaete Worm']",4.0,6.254640098481558,6.754337870294891,4.71993710739854,5.947408246660598,,,39
40,A farensis,female,s,False,Hiding beneath overhanging rock.,"['Polychaete Worm', 'Sea Anemone', 'Sea Sponge', 'Algae', 'Sea Star']",8.0,3.0293656910241564,3.541119208046141,2.6771102666217215,3.0952634039734956,,,40
41,u. olhanen.,female,a,False,Feeding on decaying matter among rocks.,"['Hermit Crab', 'Mussel']",6.0,1.6899445207614876,1.56092753043971,1.070291949410301,1.3519028497463434,,,41
42,U. olhanensis,male,s,,Hiding beneath overhanging rock.,['Algae'],6.0,2.3863636363636362,2.7529888042475736,18.50385818853164,2.267893435981355,,,42
43,A. Farensis,female,a,False,Frequent pausing while exploring.,"['Polychaete Worm', 'Mussel', 'Coral Fragment', 'Shrimp', 'Barnacle']",10.0,5.919344431683521,5.537512030312715,3.9352178877196295,4.6210414853131505,,,43
44,u. olhanen.,male,j,,Lying still to avoid detection.,"['Snail', 'Sea Star', 'Mussel', 'Polychaete Worm', 'Jellyfish']",10.0,0.6818181818181818,0.717861440278796,2.1380200977518937,0.512874220748972,,,44
45,A. Farensis,female,a,False,Resisting aggressive fish encounter.,"['Shrimp', 'Sea Star', 'Sea Anemone', 'Hermit Crab']",9.0,4.241838710340646,4.026078685859666,2.955721956615143,3.4867485181186284,,,45
46,U. olhanensis,male,a,,Brief social contact with fellow crabs.,['Jellyfish'],4.0,3.9545454545454546,3.8901318659651647,3.379649817848976,33.93561470338238,,,46
47,U. olhanensis,male,p,,Reacting to sudden changes in temperature.,"['Barnacle', 'Jellyfish', 'Shrimp', 'Small Fish']",8.0,0.5454545454545454,0.6546222159465236,0.5477101131588823,1.6064697318038754,,,47
48,Ucides alvorensis,male or female,s,,Hiding beneath overhanging rock.,"['Sea Urchin', 'Barnacle']",5.0,0.8135932698926855,0.9511904977238393,0.7752013435484336,0.8870394848425793,,,48
49,A farensis,N/R,s,,Sifting through sediment for scraps.,"['Sea Urchin', 'Crab (Other Species)', 'Snail', 'Sea Star']",6.0,5.169319187424293,5.120705081614091,4.382486428720596,5.570425434614329,,,49
50,Ucides alvorensis,female,j,False,Adopting threatening stance when approached.,"['Coral Fragment', 'Mussel', 'Hermit Crab', 'Barnacle']",6.0,0.5190763108569189,0.6317198272850661,0.4582085773060319,0.5321208976309846,,,50
51,U. olhanensis,male,p,,"Burrowing into soft, sandy sediment.",['Crab (Other Species)'],8.0,1.7727272727272727,1.784663673979376,1.5949607861415096,10.149733452778229,,,51
52,A. Farensis,male,a,,Guarding eggs beneath body flap.,"['Shrimp', 'Sea Star', 'Sea Urchin', 'Small Fish']",6.0,4.090909090909091,4.057638429546011,3.577289095248699,45.637263460572726,,,52
53,A. Farensis,male,s,,Inspecting remains of another crab.,"['Coral Fragment', 'Crab (Other Species)']",7.0,4.090909090909091,3.834127195964557,38.87338156780958,3.1220366193670332,,,53
54,A. Farensis,male,a,,Grazing on mollusks among debris.,['Jellyfish'],7.0,3.9545454545454546,3.638511162813219,3.0755870622617163,35.10477633177192,,,54
55,u. olhanen.,female,p,False,Grazing on mollusks among debris.,"['Sea Star', 'Barnacle']",5.0,1.1116481307512092,1.0866283901650602,0.8150373553914293,0.9271020855642846,,,55
56,u. olhanen.,female,s,False,Advancing toward bait in water.,"['Coral Fragment', 'Sea Star', 'Hermit Crab']",5.0,5.2026199366671815,6.626583136787866,4.387297984621167,5.363478843646267,,,56
57,A. Farensis,male,a,,Retreating swiftly from perceived danger.,['Jellyfish'],5.0,1.5,1.6430735163626926,1.3897846434821033,8.858793142999888,,,57
58,A. Farensis,male,a,,Inspecting remains of another crab.,"['Jellyfish', 'Mussel', 'Sea Anemone', 'Crab (Other Species)']",8.0,2.3181818181818183,2.5449835883999876,2.180081376305217,19.670325277935106,,,58
59,A farensis,male,s,,Swimming briefly to avoid disturbance.,['Sea Star'],10.0,2.727272727272727,2.477282770420849,16.49597795164526,1.9486549937890052,,,59
60,u. olhanen.,female,p,False,Protecting territory in confined space.,"['Mussel', 'Polychaete Worm', 'Snail']",3.0,0.4496521686677855,0.5854453703215272,0.4325949462489472,0.5111610517995635,,,60
61,U. olhanensis,female,a,False,Retreating quickly into hidden burrow.,['Coral Fragment'],7.0,4.22847705726001,3.6623767259381297,2.923381838833161,3.2447970973772935,,,61
62,u. olhanen.,female,s,False,Resting in shaded crevice along cliff.,['Coral Fragment'],10.0,4.779679844673468,5.834021170026397,4.373675527780548,4.869100116578865,,,62
63,u. olhanen.,male,a,,Staying half-submerged in loose sand.,"['Mussel', 'Jellyfish']",10.0,3.8181818181818183,3.565434142862777,36.40730623024112,2.666477828122783,,,63
64,u. olhanen.,male,a,,Emerging slowly after perceived threat.,"['Jellyfish', 'Polychaete Worm', 'Crab (Other Species)', 'Small Fish']",4.0,5.045454545454546,4.6508248357312745,3.4512510808701644,52.206387216399186,,,64
65,u. olhanen.,N/R,a,,Harvesting food beneath floating debris.,['Hermit Crab'],4.0,2.148115372665659,2.51589343883825,2.119205391141348,2.4208800361896534,,,65
66,A farensis,female,j,False,Engaging in struggle with seaweed entanglement.,"['Polychaete Worm', 'Sea Star', 'Sea Urchin', 'Jellyfish']",9.0,1.6859755318372542,2.03202759675588,1.378908518597847,1.730283239002354,,,66
67,u. olhanen.,male,a,,Traversing algae-slick rock surfaces.,"['Crab (Other Species)', 'Jellyfish', 'Small Fish', 'Coral Fragment']",5.0,6.681818181818182,6.52386042844154,78.31967546818028,5.201110028596296,,,67
68,Ucides alvorensis,female,s,False,Searching tidal pools for nutrients.,"['Sea Sponge', 'Hermit Crab', 'Sea Anemone', 'Jellyfish', 'Mussel']",6.0,3.060069567026875,2.865721704941334,1.9762544033699967,2.5529625410371994,,,68
69,u. olhanen.,female,j,False,Feeding on decaying matter among rocks.,"['Shrimp', 'Algae', 'Snail', 'Coral Fragment', 'Sea Urchin']",4.0,0.8410707879802348,0.5892872782217355,0.40167720544903657,0.50392743616264,,,69
70,u. olhanen.,female,p,False,Swiftly dashing across exposed sand.,"['Small Fish', 'Barnacle', 'Sea Urchin', 'Polychaete Worm']",2.0,2.413233409409225,2.149785636164145,1.3966053729257923,-999.0,,,70
71,u. olhanen.,male,a,,Reacting to sudden changes in temperature.,"['Sea Urchin', 'Shrimp', 'Small Fish']",7.0,3.9545454545454546,4.321808777470611,3.659195892264709,43.36297915062759,,,71
72,A farensis,female,a,False,Scavenging at the edge of tidal pools.,"['Shrimp', 'Coral Fragment', 'Mussel', 'Hermit Crab', 'Sea Urchin']",5.0,5.754515726478938,6.391403946509865,4.772551658901434,5.3463315346735145,,,72
73,U. olhanensis,nan,p,,Picking algae carefully off rock faces.,"['Sea Anemone', 'Shrimp', 'Sea Star', 'Hermit Crab']",3.0,3.69906017944454,3.9910490896130413,2.871720770961968,4.2449833909750385,,,73
74,A. Farensis,male,s,,Reacting to sudden changes in temperature.,"['Algae', 'Barnacle', 'Sea Star', 'Snail', 'Sea Sponge']",7.0,3.2954545454545454,2.794324441862219,21.14984466216395,2.2258367873189497,,,74
75,U. olhanensis,male,p,,Resting in shaded crevice along cliff.,"['Barnacle', 'Jellyfish']",4.0,1.2272727272727273,1.272750316566678,5.454382496907084,0.9771072989198796,,,75
76,A farensis,male,s,,Inspecting remains of another crab.,['Shrimp'],9.0,5.681818181818182,6.3369413935008545,76.83168281570998,4.48053326833515,,,76
77,Ucides alvorensis,male,s,,Clambering up submerged tree trunks.,['Sea Sponge'],4.0,3.75,4.390936054300226,3.144798173751049,43.880663206796676,,,77
78,u. olhanen.,male,j,,Lying still to avoid detection.,"['Coral Fragment', 'Shrimp', 'Sea Anemone']",7.0,1.8181818181818181,1.4540165053752965,7.783047652861611,1.1553082778759454,,,78
79,U. olhanensis,male,s,,Claw shaking post-contact gesture.,"['Shrimp', 'Snail', 'Small Fish', 'Sea Urchin']",9.0,1.5909090909090908,1.7569976093879236,10.678491739775668,1.4078518498599042,,,79
80,Ucides alvorensis,female,j,False,Darting away in response to sudden shadow.,"['Sea Star', 'Shrimp']",5.0,1.7995160591362458,2.355178143014917,1.5609098965594512,1.9926067361096977,,,80
81,A. Farensis,male,j,,Mating ritual involving antennae brushing.,['Sea Sponge'],6.0,1.5,1.573869086222512,1.3296257398155438,9.14601518785113,,,81
82,A. Farensis,male,a,,Engaging in struggle with seaweed entanglement.,"['Snail', 'Jellyfish', 'Coral Fragment']",6.0,5.181818181818182,5.135585672840128,68.98319988134865,4.180126147887771,,,82
83,Ucides alvorensis,female,a,False,Engaging in antennae-to-antennae contact.,"['Sea Star', 'Sea Urchin', 'Mussel', 'Small Fish']",4.0,3.4167463693687163,3.429969215539501,2.060355824138936,2.889271465318153,,,83
84,A farensis,female,p,False,Retreating swiftly from perceived danger.,['Sea Urchin'],4.0,3.552836432503622,4.066272291220656,2.5736839231149102,3.623991748995893,,,84
85,U. olhanensis,male,s,,Defensive claw movement in water.,"['Mussel', 'Snail', 'Hermit Crab']",7.0,5.681818181818182,5.556006222533328,78.75917478263096,4.639534586883994,,,85
86,A. Farensis,male or female,p,,Picking algae carefully off rock faces.,"['Algae', 'Snail', 'Sea Urchin', 'Barnacle']",7.0,1.1599347525724362,1.2673446705597597,1.0647258264510309,1.3889746259952156,,,86
87,U. olhanensis,male,j,,Camouflaging with nearby mud.,"['Sea Urchin', 'Mussel', 'Sea Sponge']",6.0,2.9545454545454546,3.724226094055686,2.8900954539959613,38.668436183461154,,,87
88,u. olhanen.,female,s,False,Emerging slowly after perceived threat.,['Sea Urchin'],8.0,3.6431380893660488,3.649329369715572,2.2110705945056606,3.1226519518764353,,,88
89,Ucides alvorensis,nan,a,,Lying still to avoid detection.,"['Jellyfish', 'Mussel', 'Small Fish', 'Polychaete Worm']",7.0,3.4765532819661265,3.144694836845093,2.6222435158498487,2.994941609220247,,,89
90,A farensis,male,a,True,Harvesting food beneath floating debris.,"['Jellyfish', 'Snail', 'Polychaete Worm']",11.0,3.409090909090909,3.3065106278293084,2.455145147507747,27.646925017854972,,,90
91,A farensis,male,a,,Rhythmic waving as social cue.,"['Barnacle', 'Algae', 'Shrimp', 'Sea Sponge', 'Sea Urchin']",9.0,2.8636363636363638,2.7082928224343408,2.1075571021183426,20.14478793556833,,,91
92,U. olhanensis,male,s,,Rhythmic waving as social cue.,"['Hermit Crab', 'Coral Fragment', 'Mussel']",4.0,2.6136363636363638,2.8629412243096954,2.574831662947682,21.987217446897287,,,92
93,A farensis,female,p,False,Swiftly dashing across exposed sand.,['Jellyfish'],7.0,1.3191059211818394,1.8063120668106756,1.1070016151577653,1.5187712785629564,,,93
94,U. olhanensis,male,s,,Inspecting remains of another crab.,"['Sea Sponge', 'Small Fish', 'Barnacle', 'Polychaete Worm']",7.0,4.318181818181818,4.3213398844434066,3.3285966480647176,41.22093841477601,,,94
95,u. olhanen.,female,j,False,Resisting aggressive fish encounter.,"['Hermit Crab', 'Snail', 'Polychaete Worm', 'Sea Sponge']",5.0,0.5304439892830474,0.4462010539279289,0.3233370170103687,0.39870237643870987,,,95
96,Ucides alvorensis,female,a,False,Grazing on mollusks among debris.,"['Crab (Other Species)', 'Small Fish', 'Coral Fragment', 'Jellyfish', 'Sea Urchin']",10.0,2.6422175341356446,2.6032199431958185,1.8554520568210506,2.1353080569144613,,,96
97,Ucides alvorensis,N/R,a,,Displaying territorial behavior against intruder.,"['Polychaete Worm', 'Small Fish', 'Hermit Crab']",5.0,3.9525719627581783,4.455372177613139,3.2867626361125986,4.762104860682909,,,97
98,A farensis,male,j,,Gradual movement in cold conditions.,"['Sea Urchin', 'Sea Anemone']",13.0,1.8636363636363635,2.079580130977367,1.5800203327681972,12.44036068147764,,,98
99,A. Farensis,male,j,,Hiding beneath overhanging rock.,"['Jellyfish', 'Sea Sponge', 'Small Fish']",6.0,1.4545454545454546,1.2988280202161067,5.178040871792366,1.0155782487997305,,,99
100,u. olhanen.,female,p,False,Sifting through sediment for scraps.,"['Sea Star', 'Small Fish', 'Hermit Crab', 'Sea Urchin']",6.0,1.73790024879233,2.504996477230679,1.6998013156574758,2.0899184681711125,,,100
101,u. olhanen.,female,a,False,Side-stepping along sandy coastal floor.,"['Sea Urchin', 'Small Fish']",9.0,4.539995359757063,3.9830172988542922,2.827320806991074,3.2207974085245983,,,101
102,u. olhanen.,male,a,,Side-stepping along sandy coastal floor.,"['Sea Urchin', 'Sea Anemone', 'Hermit Crab', 'Shrimp']",7.0,2.4545454545454546,2.5040994065745137,15.734612660865169,2.0873537064285546,,,102
103,U. olhanensis,female,p,True,Guarding hole in substrate from intruders.,"['Polychaete Worm', 'Sea Star', 'Jellyfish', 'Crab (Other Species)', 'Barnacle']",6.0,0.8750930245264812,0.7336482624328696,0.5120048962947491,0.6182813844327639,,,103
104,A. Farensis,male,s,,Filtering detritus from shallow bottom.,['Algae'],10.0,4.659090909090909,5.1908114216310945,4.1079230536545275,57.68991738663838,,,104
105,U. olhanensis,male,p,,Grazing on mollusks among debris.,"['Jellyfish', 'Crab (Other Species)', 'Hermit Crab', 'Small Fish', 'Mussel']",6.0,1.0227272727272727,0.7337514337758364,2.306112355294372,0.5401483166350267,,,105
106,A. Farensis,male,s,,Mating ritual involving antennae brushing.,"['Sea Sponge', 'Coral Fragment']",6.0,2.3863636363636362,2.4640766870327715,1.9786128470685689,16.40198282971685,,,106
107,Ucides alvorensis, ,j,,Lying still to avoid detection.,"['Sea Star', 'Small Fish']",4.0,1.4996433823487505,1.3953101329246054,1.0946425160407516,1.4252163895209229,,,107
108,u. olhanen.,female,j,False,Claw snapping in diver confrontation.,"['Sea Urchin', 'Algae', 'Snail']",8.0,1.09301654808527,0.9394139083506959,0.7065104638252676,0.7772743321685801,,,108
109,U. olhanensis,female,s,False,Engaging in struggle with seaweed entanglement.,['Sea Urchin'],8.0,4.6258746463658,4.26593611312283,2.6208975573749376,-999.0,,,109
110,Ucides alvorensis,male,j,True,Defensive claw movement in water.,"['Algae', 'Snail', 'Small Fish']",4.0,1.0,0.8732164615449826,3.131473912209047,0.6364632654838368,,,110
111,A farensis,female,p,False,Clambering up submerged tree trunks.,['Hermit Crab'],7.0,1.0280904152021055,0.8581826409815174,0.6364488070852201,0.6938401033410816,,,111
112,u. olhanen.,male,a,,Interaction with nearby hermit crab.,"['Polychaete Worm', 'Sea Urchin', 'Sea Anemone', 'Shrimp', 'Sea Sponge']",6.0,1.0909090909090908,1.0799202118500488,3.790171923434043,0.8553163963622815,,,112
113,Ucides alvorensis,male,s,,Inspecting remains of another crab.,['Snail'],5.0,2.727272727272727,3.2726301077859956,2.9268744252790557,28.660644385646357,,,113
114,A farensis,female,j,False,Camouflaging with nearby mud.,"['Sea Sponge', 'Barnacle', 'Sea Anemone']",7.0,0.7927036483205313,0.8702181330096689,0.5316770581828067,0.7334384015444612,,,114
115,A farensis,male,s,,Vibrating antennae in flowing current.,"['Barnacle', 'Crab (Other Species)']",4.0,3.1818181818181817,2.566822385299871,19.838067005627884,1.8017495553389755,,,115
116,u. olhanen.,male,a,,Clambering up submerged tree trunks.,"['Sea Urchin', 'Sea Anemone', 'Algae']",4.0,2.4545454545454546,2.6313150510456853,2.2696410059495618,18.596537103629036,,,116
117,U. olhanensis, ,a,,Color change during molting stress.,"['Hermit Crab', 'Sea Sponge', 'Crab (Other Species)', 'Barnacle', 'Shrimp']",7.0,5.451435945281502,4.6751105912256,3.6838936337816377,4.7985922638944745,,,117
118,A. Farensis,male,j,,Sifting through sediment for scraps.,"['Algae', 'Mussel', 'Shrimp', 'Hermit Crab']",5.0,2.3181818181818183,2.2419862265152797,1.6180416672822922,16.761219404814458,,,118
119,U. olhanensis,female,j,False,Advancing toward bait in water.,"['Sea Anemone', 'Sea Urchin', 'Polychaete Worm', 'Shrimp', 'Barnacle']",10.0,0.8663227756314078,0.558985849517431,0.4294867141393237,0.46095799326320747,,,119
120,u. olhanen.,female,a,False,Resting in shaded crevice along cliff.,"['Crab (Other Species)', 'Jellyfish', 'Coral Fragment', 'Snail']",6.0,5.155215782949219,5.108458655160745,4.051770619652076,4.207947521240958,,,120
121,u. olhanen.,female,p,True,Swiftly dashing across exposed sand.,['Coral Fragment'],6.0,2.4090572039710594,2.4824082110288526,1.5561956119117033,2.017256668464451,,,121
122,A farensis,male,a,,Displaying territorial behavior against intruder.,"['Barnacle', 'Coral Fragment', 'Sea Anemone', 'Mussel']",8.0,3.5454545454545454,3.3263125176948094,28.941841214212648,2.586160784691827,,,122
123,U. olhanensis,female,a,False,Adopting threatening stance when approached.,"['Crab (Other Species)', 'Sea Sponge', 'Algae', 'Hermit Crab']",4.0,1.4587534258088808,1.5414947546593523,0.933818979687744,1.339117701901863,,,123
124,Ucides alvorensis,female,j,False,Foraging through tangled seagrass roots.,"['Sea Star', 'Snail']",7.0,0.994882711545734,0.895478171028238,0.5540939946193864,0.7799835531745164,,,124
125,Ucides alvorensis,male,s,,"Burrowing into soft, sandy sediment.",['Small Fish'],5.0,5.0,5.340858559871169,63.224707625832075,4.496770936340825,,,125
126,A farensis,male,j,,Picking algae carefully off rock faces.,"['Sea Anemone', 'Coral Fragment', 'Snail', 'Shrimp']",7.0,1.8636363636363635,2.6015831686505653,16.497864440866316,1.9494638447434847,,,126
127,A farensis,female,j,True,Collecting biofilm from sunken wood.,"['Sea Anemone', 'Polychaete Worm', 'Jellyfish']",7.0,1.2445161812922338,1.2928841868273864,0.8225511397763807,1.07562611630958,,,127
128,A. Farensis,male,s,,Retreating swiftly from perceived danger.,['Jellyfish'],6.0,2.9545454545454546,2.5932703051257993,16.72454998171293,2.0340684712358854,,,128
129,u. olhanen.,male,a,,Waving claw in signal to another crab.,"['Sea Anemone', 'Barnacle', 'Mussel']",2.0,6.681818181818182,6.152909389632844,4.85483916577768,71.5406650350015,,,129
130,u. olhanen.,male,a,True,Clambering up submerged tree trunks.,"['Crab (Other Species)', 'Sea Anemone', 'Algae', 'Coral Fragment', 'Sea Urchin']",6.0,1.7727272727272727,1.6435652179965745,8.112221768228336,1.277123153013419,,,130
131,A. Farensis,male,a,,Color change during molting stress.,"['Sea Anemone', 'Crab (Other Species)']",6.0,4.090909090909091,4.094406189292713,43.381286465029525,3.2953847816482824,,,131
132,A. Farensis,male or female,a,,Swiftly dashing across exposed sand.,['Small Fish'],7.0,6.545454545454546,6.983778601921883,31.704773329972827,5.724308237385328,,,132
133,A farensis,male,p,,Reacting to sudden changes in temperature.,['Crab (Other Species)'],6.0,3.5454545454545454,3.9056929633957256,32.78083791533184,2.9976571371544054,,,133
134,U. olhanensis,female,a,False,Staying half-submerged in loose sand.,"['Shrimp', 'Polychaete Worm', 'Small Fish', 'Sea Anemone', 'Coral Fragment']",5.0,5.371028867048239,6.65730067233392,4.778439670311181,5.9764223740288065,,,134
135,A farensis,male,a,,Claw shaking post-contact gesture.,"['Shrimp', 'Polychaete Worm', 'Sea Star']",7.0,2.3181818181818183,2.3504801870008283,2.067218651050449,15.525756905722318,,,135
136,u. olhanen.,male,s,,Creeping under the cover of seagrass.,['Sea Star'],6.0,3.75,3.4873204169199727,2.9229698127146992,30.692863599358486,,,136
137,Ucides alvorensis,female,j,True,Hiding beneath overhanging rock.,"['Barnacle', 'Mussel', 'Sea Star', 'Algae']",6.0,1.509284351425221,1.3927360046623536,0.9193098628150131,1.1947391900757887,,,137
138,A farensis,female,j,False,Scuttling swiftly over rocky terrain.,['Polychaete Worm'],5.0,0.8349331162577784,0.624145999861719,0.44779987233163454,0.5537758015611183,,,138
139,A farensis,male or female,s,,Rapid clawing during feeding bouts.,"['Shrimp', 'Algae', 'Mussel', 'Coral Fragment', 'Snail']",5.0,4.427395224940436,5.014511360563418,3.801264080761081,5.39230382457724,,,139
