,species,sex,stage,is_gravid,behaviour,associated_species,depth [m],cl [mm],cw [mm],lcl [mm],rcl [mm],fw [mm],date,latitude,longitude,id
39,U. olhanensis,male,adult,,Performing dominance display by body lifting.,"['Sea Urchin', 'Small Fish']",7.0,27.0,26.085264487201776,34.75343258798746,29.438410956094213,46.0,2020-07-27,,,39
40,A farensis,female,adult,True,Scuttling swiftly over rocky terrain.,['Algae'],4.0,41.34360479021656,42.42544078581126,54.66044186308449,43.6058008724457,44.0,2020-07-27,,,40
41,A farensis,male,pre_puberty,,Rapid clawing during feeding bouts.,['Shrimp'],11.0,7.5,9.055780215704418,11.672715989595735,7.812026353932255,44.0,2020-07-27,,,41
42,u. olhanen.,male or female,pre_puberty,,Resisting aggressive fish encounter.,"['Polychaete Worm', 'Sea Star']",9.0,3.75,2.861909900467187,3.874667016672814,3.8726900891157627,44.0,2020-07-27,,,42
43,U. olhanensis,female,juvenile,False,Claw snapping in diver confrontation.,"['Algae', 'Hermit Crab', 'Coral Fragment', 'Small Fish', 'Jellyfish']",8.0,4.364859837377784,2.5566221835378578,3.4870572583477424,4.575385596967735,45.0,2020-07-27,,,43
44,U. olhanensis,male,pre_puberty,,Retreating swiftly from perceived danger.,['Small Fish'],6.0,6.75,7.159980505178154,9.865623552141214,7.1105044168339155,44.0,2020-07-27,,,44
45,A. Farensis,female,juvenile,True,Performing dominance display by body lifting.,['Shrimp'],7.0,6.0354580290631565,3.536944211495907,4.749993682596321,6.405380728070929,46.0,2020-07-27,,,45
46,U. olhanensis,male,sub_adult,,Emerging slowly after perceived threat.,"['Snail', 'Sea Sponge', 'Hermit Crab', 'Coral Fragment']",9.0,22.5,21.275285695761585,27.067102613116987,22.912054615111085,45.0,2020-07-27,,,46
47,A. Farensis,male,adult,,Consuming algae scraped from barnacles.,"['Small Fish', 'Shrimp']",8.0,13.5,13.46245612516496,18.042921176054627,13.534662423804743,44.0,2020-07-27,,,47
48,A farensis,male,juvenile,,Peering out cautiously from cover.,['Snail'],9.0,5.0,3.2631395830674177,4.48848521384016,5.43226506436776,45.0,2020-07-27,,,48
49,U. olhanensis,male,adult,,Hiding beneath overhanging rock.,"['Sea Urchin', 'Sea Anemone', 'Sea Star', 'Shrimp', 'Polychaete Worm']",9.0,30.0,31.773154940044506,42.35398782561216,31.513525624044988,44.0,2020-07-27,,,49
50,A. Farensis,female,sub_adult,True,Claw shaking post-contact gesture.,"['Algae', 'Polychaete Worm', 'Small Fish', 'Snail', 'Sea Star']",8.0,15.62174122822391,13.706453075688323,19.459066570044136,16.077266607655798,45.0,2020-07-27,,,50
51,U. olhanensis,female,pre_puberty,True,Picking algae carefully off rock faces.,"['Polychaete Worm', 'Sea Urchin', 'Snail']",8.0,13.394409155559122,13.946335394394486,16.98049885149396,13.560936230521065,43.0,2020-07-27,,,51
52,u. olhanen.,male,sub_adult,,Darting away in response to sudden shadow.,"['Shrimp', 'Jellyfish']",3.0,6.25,5.923611812748017,7.900774052881837,6.522656918550522,46.0,2020-07-27,,,52
53,u. olhanen.,male,adult,,Brief social contact with fellow crabs.,"['Hermit Crab', 'Sea Urchin', 'Sea Sponge', 'Jellyfish', 'Mussel']",8.0,18.0,16.630167264402942,20.9415561727731,19.054428276798596,44.0,2020-07-27,,,53
54,u. olhanen.,male,juvenile,,Vibrating antennae in flowing current.,"['Barnacle', 'Sea Sponge', 'Sea Star', 'Sea Urchin', 'Snail']",10.0,4.5,4.8470438643838545,7.150022389810985,4.603318670421126,44.0,2020-07-27,,,54
55,u. olhanen.,female,adult,True,Inspecting remains of another crab.,['Sea Sponge'],6.0,25.739389813035345,26.90851171106421,33.95481742423922,26.775657994838742,44.0,2020-07-27,,,55
56,A. Farensis,female,sub_adult,False,Rapid clawing during feeding bouts.,['Coral Fragment'],7.0,9.830976429905954,11.807896812401824,15.284956203113415,10.436053208801422,45.0,2020-07-27,,,56
57,u. olhanen.,male,juvenile,,Adopting threatening stance when approached.,"['Hermit Crab', 'Crab (Other Species)']",8.0,6.5,5.482857916608628,8.130326919205721,6.879304831452428,45.0,2020-07-27,,,57
58,A. Farensis,female,adult,True,Progressing cautiously through new area.,"['Jellyfish', 'Algae', 'Polychaete Worm', 'Crab (Other Species)']",10.0,20.372902888577745,21.796817538913533,29.868495713694692,21.961138171779314,44.0,2020-07-27,,,58
59,u. olhanen.,female,adult,False,Peering out cautiously from cover.,"['Algae', 'Sea Sponge', 'Jellyfish']",6.0,43.69072318607604,45.38790224641954,57.32496397077855,48.038431302209304,44.0,2020-07-27,,,59
60,U. olhanensis,male,adult,True,Camouflaging with nearby mud.,"['Sea Anemone', 'Shrimp', 'Sea Sponge', 'Mussel', 'Jellyfish']",8.0,36.0,34.6258131488233,44.58788409615226,37.52550029680765,43.0,2020-07-27,,,60
61,U. olhanensis,male,adult,,"Burrowing into soft, sandy sediment.","['Mussel', 'Small Fish', 'Hermit Crab']",9.0,16.5,17.880134793295866,24.129414897886075,18.125504070546278,43.0,2020-07-27,,,61
62,A farensis,female,adult,False,Taking cover beneath seagrass leaves.,"['Crab (Other Species)', 'Sea Urchin', 'Small Fish', 'Jellyfish']",8.0,37.220094843906146,32.654159916961326,48.36850416205417,39.15038128087201,44.0,2020-07-27,,,62
63,u. olhanen.,male,sub_adult,,Feeding on small crustaceans in crevices.,"['Sea Star', 'Crab (Other Species)', 'Sea Urchin']",11.0,18.75,15.10720233136669,18.33304531864396,19.661571404970577,44.0,2020-07-27,,,63
64,U. olhanensis,female,sub_adult,False,Group migration across shallow seabed.,"['Barnacle', 'Mussel']",10.0,17.57208779053872,20.06723460821043,28.335959100528854,17.9428480834076,45.0,2020-07-27,,,64
65,u. olhanen.,female,pre_puberty,True,Emerging slowly after perceived threat.,"['Algae', 'Hermit Crab', 'Sea Urchin', 'Jellyfish']",8.0,14.960234656450734,13.674526194588136,19.137309956698793,15.274715093576738,45.0,2020-07-27,,,65
66,u. olhanen.,male,pre_puberty,,Rhythmic waving as social cue.,"['Barnacle', 'Coral Fragment', 'Sea Anemone', 'Sea Urchin']",9.0,14.25,15.015302985306143,19.316049850369854,14.267040631289476,44.0,2020-07-27,,,66
67,U. olhanensis,male,adult,,Swimming briefly to avoid disturbance.,"['Hermit Crab', 'Snail', 'Sea Urchin']",7.0,43.5,43.8777756391457,54.222480594140755,45.78974351882882,48.0,2020-07-27,,,67
68,U. olhanensis,female,pre_puberty,True,Grazing on mollusks among debris.,"['Polychaete Worm', 'Mussel']",10.0,13.93422547321003,11.9874211755637,16.198562694587036,14.054958192144197,45.0,2020-07-27,,,68
69,U. olhanensis,female,sub_adult,False,Hiding beneath overhanging rock.,"['Sea Anemone', 'Sea Sponge', 'Polychaete Worm']",8.0,24.944903857211386,31.179808699192847,45.49721882441877,25.24306944936844,44.0,2020-07-27,,,69
70,u. olhanen.,female,sub_adult,True,"Burrowing into soft, sandy sediment.","['Crab (Other Species)', 'Polychaete Worm', 'Sea Star', 'Hermit Crab']",9.0,9.354363371191997,8.051492681393967,10.905090204310538,10.233137796745382,44.0,2020-07-27,,,70
71,u. olhanen.,female,juvenile,True,Creeping under the cover of seagrass.,"['Coral Fragment', 'Sea Sponge', 'Polychaete Worm', 'Hermit Crab']",14.0,7.188834735696439,6.630626484975024,8.893062229546628,7.671096756388626,46.0,2020-07-27,,,71
72,A farensis,female,adult,False,Claw shaking post-contact gesture.,"['Coral Fragment', 'Polychaete Worm']",10.0,26.508906574790576,24.796595419225852,33.11320645703453,27.005159114469148,43.0,2020-07-27,,,72
73,A. Farensis,male or female,adult,,Rhythmic waving as social cue.,"['Coral Fragment', 'Polychaete Worm']",8.0,22.5,23.6871767240256,33.45768519284558,23.5605547729843,45.0,2020-07-27,,,73
74,A. Farensis,male,adult,,Mating ritual involving antennae brushing.,"['Coral Fragment', 'Mussel']",5.0,22.5,24.631473876360634,33.450003503176255,24.43239340367202,45.0,2020-07-27,,,74
75,U. olhanensis,female,adult,False,Retreating swiftly from perceived danger.,"['Hermit Crab', 'Algae', 'Crab (Other Species)', 'Jellyfish']",7.0,21.15249867749799,18.702109602184617,22.985255832644157,22.487467275500887,44.0,2020-07-27,,,75
76,A. Farensis,female,sub_adult,False,Scavenging at the edge of tidal pools.,"['Small Fish', 'Shrimp', 'Snail', 'Coral Fragment']",6.0,33.787518007260644,31.656919694464133,47.008599017796875,35.43928864015854,44.0,2020-07-27,,,76
77,U. olhanensis,female,juvenile,False,Gradual movement in cold conditions.,"['Mussel', 'Small Fish', 'Jellyfish', 'Coral Fragment']",5.0,11.155170309414967,7.737519272870599,9.488314660469378,11.489969072899823,44.0,2020-07-27,,,77
78,A farensis,male,sub_adult,,Collecting biofilm from sunken wood.,"['Algae', 'Shrimp']",9.0,13.75,16.41292011871046,20.652034254663143,13.874763017142627,44.0,2020-07-27,,,78
79,A farensis,female,juvenile,True,Traversing algae-slick rock surfaces.,"['Snail', 'Barnacle', 'Sea Anemone', 'Crab (Other Species)']",10.0,5.957891757970936,4.114591956154525,5.345370471552626,6.3099538567017195,43.0,2020-07-27,,,79
80,A farensis,male,pre_puberty,True,Creeping under the cover of seagrass.,"['Jellyfish', 'Polychaete Worm']",10.0,23.25,19.69566489183696,27.66616290281876,23.838468648086632,44.0,2020-07-27,,,80
81,U. olhanensis,female,adult,False,Lying still to avoid detection.,"['Hermit Crab', 'Coral Fragment', 'Barnacle', 'Sea Anemone']",8.0,14.214496301563775,14.123085006777819,20.709736849610213,15.226455190795702,44.0,2020-07-27,,,81
82,U. olhanensis,female,adult,True,Retreating quickly into hidden burrow.,"['Sea Anemone', 'Polychaete Worm', 'Mussel', 'Barnacle', 'Crab (Other Species)']",10.0,9.629431215947395,10.705351102705196,13.410932840625046,10.318502958229454,44.0,2020-07-27,,,82
83,Ucides alvorensis,female,pre_puberty,False,Hiding beneath overhanging rock.,"['Sea Star', 'Jellyfish', 'Coral Fragment', 'Snail', 'Crab (Other Species)']",9.0,2.5803849667749343,2.5243533750764118,3.1988357361602744,2.607163494847237,45.0,2020-07-27,,,83
84,Ucides alvorensis,male,adult,,Protecting territory in confined space.,"['Algae', 'Jellyfish', 'Sea Urchin', 'Snail', 'Sea Sponge']",8.0,40.5,44.04463840074939,56.1380091799553,44.363693205576936,46.0,2020-07-27,,,84
85,Ucides alvorensis,male,sub_adult,,Side-stepping along sandy coastal floor.,"['Snail', 'Crab (Other Species)']",3.0,16.25,19.201527844075432,28.6947911359261,17.390934723206676,45.0,2020-07-27,,,85
86,u. olhanen.,female,sub_adult,True,Claw snapping in aggressive encounter.,"['Snail', 'Sea Urchin', 'Hermit Crab', 'Crab (Other Species)', 'Sea Star']",7.0,9.693807698765085,8.355782908010497,11.468544428721211,9.743663252404087,43.0,2020-07-27,,,86
87,A farensis,female,juvenile,True,Inspecting remains of another crab.,"['Crab (Other Species)', 'Hermit Crab', 'Sea Urchin', 'Small Fish', 'Jellyfish']",5.0,5.417074156455093,6.613801275955293,8.51291092262364,5.7403959769999044,45.0,2020-07-27,,,87
88,A farensis,male,adult,,Grazing on mollusks among debris.,"['Coral Fragment', 'Polychaete Worm', 'Shrimp', 'Algae', 'Sea Anemone']",11.0,25.5,23.222436637337193,30.679696114418874,26.243736273609898,44.0,2020-07-27,,,88
89,u. olhanen.,female,adult,True,Emerging slowly after perceived threat.,"['Sea Star', 'Sea Anemone', 'Algae']",5.0,46.219703543329906,47.286727488232806,62.41647452943822,48.181668861747355,45.0,2020-07-27,,,89
90,U. olhanensis,male,sub_adult,True,Lying still to avoid detection.,['Algae'],12.0,48.75,42.17150771089726,57.3188058378397,48.76555745227097,44.0,2020-07-27,,,90
91,u. olhanen.,male,pre_puberty,,Interaction with nearby hermit crab.,"['Sea Sponge', 'Crab (Other Species)', 'Jellyfish']",9.0,22.5,25.91646662404162,36.2854393997196,23.087747409309916,45.0,2020-07-27,,,91
92,A farensis,female,juvenile,True,Interaction with nearby hermit crab.,"['Polychaete Worm', 'Barnacle']",6.0,4.477797956692129,3.450826686419619,4.739181148746189,4.595787286128818,43.0,2020-07-27,,,92
93,A farensis,N/R,pre_puberty,,Inspecting remains of another crab.,"['Sea Sponge', 'Small Fish', 'Polychaete Worm']",10.0,3.75,3.69968962422883,5.017454605209518,4.060991804965279,44.0,2020-07-27,,,93
94,A farensis,female,sub_adult,False,Scuttling swiftly over rocky terrain.,"['Jellyfish', 'Crab (Other Species)', 'Barnacle']",8.0,13.358280945142223,11.769432919525157,16.32645953713088,14.240657817229357,45.0,2020-07-27,,,94
95,A. Farensis,male or female,adult,,Concealing self beneath floating matter.,"['Jellyfish', 'Sea Urchin']",7.0,24.0,25.366926237796946,37.79132317661575,24.172730738210603,46.0,2020-07-27,,,95
96,U. olhanensis,male,adult,,Darting away in response to sudden shadow.,"['Algae', 'Sea Star', 'Sea Urchin']",9.0,7.5,6.937830060067544,8.965521679140712,7.656792177573632,44.0,2020-07-27,,,96
97,u. olhanen.,female,adult,False,Emerging slowly after perceived threat.,"['Polychaete Worm', 'Coral Fragment']",8.0,19.474870476399197,24.156482601365198,33.058472218857325,19.90507928444458,43.0,2020-07-27,,,97
98,A. Farensis,female,adult,True,Interaction with nearby hermit crab.,"['Barnacle', 'Polychaete Worm', 'Hermit Crab', 'Jellyfish']",11.0,21.946359533819958,20.747647461078248,30.45573911736113,23.443353725818383,44.0,2020-07-27,,,98
99,U. olhanensis,male,sub_adult,,Guarding eggs beneath body flap.,"['Sea Sponge', 'Algae', 'Crab (Other Species)']",8.0,6.25,5.743184565715205,8.152476858879199,6.567775312520426,45.0,2020-07-27,,,99
100,A farensis,female,adult,True,Collecting biofilm from sunken wood.,"['Jellyfish', 'Coral Fragment', 'Shrimp', 'Sea Urchin', 'Mussel']",9.0,50.8133219937267,54.767361915591444,76.44287719189569,54.1293576684476,43.0,2020-07-27,,,100
101,U. olhanensis,female,adult,False,Sheltering under broken shell piece.,['Sea Sponge'],9.0,27.062335497834642,25.75347798356128,36.61812066156005,28.05389609116409,44.0,2020-07-27,,,101
102,u. olhanen.,female,sub_adult,False,Creeping under the cover of seagrass.,"['Mussel', 'Small Fish', 'Coral Fragment']",6.0,33.738048421405495,29.90477005392112,41.487291419106405,34.483942953643876,44.0,2020-07-27,,,102
103,u. olhanen.,male,sub_adult,,Hiding beneath overhanging rock.,"['Sea Urchin', 'Jellyfish']",9.0,28.75,28.536583269129537,38.05740693175896,30.899148140205615,46.0,2020-07-27,,,103
104,u. olhanen.,male,sub_adult,,Clambering up submerged tree trunks.,"['Sea Star', 'Algae', 'Hermit Crab']",6.0,11.25,12.383232572495144,17.30789536315731,11.273230832538845,45.0,2020-07-27,,,104
105,Ucides alvorensis,male,sub_adult,,Progressing cautiously through new area.,"['Small Fish', 'Snail']",7.0,10.0,8.61452186470569,12.560329664468487,10.825818157192959,45.0,2020-07-27,,,105
106,U. olhanensis,female,adult,False,Performing dominance display by body lifting.,['Sea Anemone'],11.0,18.4332096861486,19.55001047541555,25.318243683839672,18.436984583271997,45.0,2020-07-27,,,106
107,U. olhanensis,male,juvenile,,Resisting aggressive fish encounter.,"['Jellyfish', 'Crab (Other Species)', 'Sea Star', 'Sea Anemone']",8.0,7.0,6.179592845334388,8.753508871185236,7.476414143470812,44.0,2020-07-27,,,107
108,A farensis,male,adult,,Clambering up submerged tree trunks.,['Jellyfish'],7.0,33.0,30.058863846713813,41.82116423222391,33.236461377234434,45.0,2020-07-27,,,108
109,u. olhanen.,male,sub_adult,,Sifting through sediment for scraps.,"['Mussel', 'Coral Fragment', 'Crab (Other Species)', 'Hermit Crab']",12.0,12.5,12.699341249870455,15.292725319015107,13.045058127821434,43.0,2020-07-27,,,109
110,U. olhanensis,female,juvenile,False,Protecting territory in confined space.,"['Mussel', 'Coral Fragment', 'Algae', 'Shrimp']",7.0,3.050822109859094,2.150813186732625,3.0401537286056874,3.1206058573877287,45.0,2020-07-27,,,110
111,u. olhanen.,male,adult,,Guarding eggs beneath body flap.,"['Polychaete Worm', 'Crab (Other Species)']",9.0,43.5,42.00580774878568,59.223489985500414,44.62613590444665,44.0,2020-07-27,,,111
112,A farensis,male,adult,,"Burrowing into soft, sandy sediment.",['Polychaete Worm'],7.0,12.0,11.944099812130549,15.951604618381726,12.544786649143962,45.0,2020-07-27,,,112
113,U. olhanensis,male,sub_adult,,Feeding on decaying matter among rocks.,"['Barnacle', 'Small Fish', 'Sea Star', 'Algae']",7.0,16.25,13.752364712376716,16.96394507986931,16.470682474118572,45.0,2020-07-27,,,113
114,U. olhanensis,female,sub_adult,False,Protecting territory in confined space.,"['Coral Fragment', 'Algae', 'Small Fish', 'Crab (Other Species)']",8.0,12.227394562943612,11.17750096392826,13.49421852009586,12.67284315131415,44.0,2020-07-27,,,114
115,u. olhanen.,female,adult,True,Engaging in struggle with seaweed entanglement.,"['Sea Anemone', 'Polychaete Worm', 'Jellyfish', 'Crab (Other Species)', 'Small Fish']",6.0,7.012053701431482,7.6839803272472045,9.397338906509102,7.056277956615068,44.0,2020-07-27,,,115
116,A farensis,male,sub_adult,,Searching tidal pools for nutrients.,['Barnacle'],10.0,6.25,5.551565827605071,7.433057246894585,6.60235491811107,44.0,2020-07-27,,,116
117,u. olhanen.,male,adult,,Mating ritual involving antennae brushing.,"['Mussel', 'Sea Sponge']",12.0,10.5,9.664278034455958,12.965955397084619,11.416519738826604,45.0,2020-07-27,,,117
118,u. olhanen.,male,sub_adult,,Frequent pausing while exploring.,['Algae'],9.0,18.75,20.35614270898951,27.558443572087995,19.039194237444143,43.0,2020-07-27,,,118
119,U. olhanensis,female,adult,True,Guarding eggs beneath body flap.,"['Crab (Other Species)', 'Hermit Crab', 'Sea Star']",8.0,25.86980502248012,27.226523012972535,38.651242921339374,27.615541026081765,44.0,2020-07-27,,,119
120,A farensis,male,adult,True,Collecting biofilm from sunken wood.,"['Small Fish', 'Crab (Other Species)', 'Polychaete Worm', 'Algae', 'Sea Urchin']",12.0,33.0,35.97288439184038,53.59251323455264,34.239685274939426,43.0,2020-07-27,,,120
121,u. olhanen.,male,sub_adult,,Resting in shaded crevice along cliff.,"['Shrimp', 'Sea Sponge', 'Sea Star']",12.0,17.5,16.08501679140041,21.142187786756754,18.08788467639693,43.0,2020-07-27,,,121
122,A farensis,male,adult,,Advancing toward bait in water.,"['Sea Anemone', 'Shrimp', 'Sea Urchin', 'Sea Star']",8.0,36.0,34.4565001469952,41.915835538514415,38.053381550544586,46.0,2020-07-27,,,122
123,u. olhanen.,female,pre_puberty,False,Claw snapping in aggressive encounter.,"['Crab (Other Species)', 'Hermit Crab']",10.0,16.13726637573598,12.932324350394653,17.93991623049115,16.590468778283235,45.0,2020-07-27,,,123
124,U. olhanensis,female,pre_puberty,False,Resting in shaded crevice along cliff.,"['Small Fish', 'Sea Sponge', 'Sea Anemone', 'Hermit Crab']",8.0,3.2336500132427477,3.0015636095330636,4.473078113950392,3.268165551151621,46.0,2020-07-27,,,124
125,A farensis,male,adult,,Scaling steep rock faces near shore.,"['Polychaete Worm', 'Sea Star', 'Barnacle', 'Snail', 'Coral Fragment']",10.0,39.0,38.08414861741929,48.45339634323195,39.61876940720645,43.0,2020-07-27,,,125
