,species,sex,stage,is_gravid,behaviour,associated_species,depth [m],cl [mm],cw [mm],lcl [mm],rcl [mm],latitude,longitude,id
11,u. olhanen.,female,adult,True,Rapid clawing during feeding bouts.,"['Shrimp', 'Crab (Other Species)', 'Sea Star', 'Barnacle', 'Coral Fragment']",9.0,30.25797021953898,30.20581954903315,19.909992272737966,23.830589409540213,,,11
12,A. Farensis,female,adult,True,Feeding on decaying matter among rocks.,"['Polychaete Worm', 'Sea Star', 'Sea Anemone', 'Mussel', 'Sea Urchin']",7.0,32.05355144316898,32.561783895025,26.298689410191304,26.676989333525018,,,12
13,A. Farensis,male,adult,,Foraging through tangled seagrass roots.,['Jellyfish'],10.0,64.5,61.14052874483298,47.26393741325793,2486.370842395645,,,13
14,U. olhanensis,male,adult,,Nibbling detritus off seabed patches.,['Mussel'],9.0,60.0,60.63772700825058,45.94518241639086,2542.3877197073402,,,14
15,A farensis,nan,sub_adult,,Brief social contact with fellow crabs.,"['Barnacle', 'Sea Anemone', 'Algae', 'Mussel', 'Jellyfish']",10.0,25.986833550912714,19.431980445512647,16.804929900914445,18.519670389286595,,,15
16,U. olhanensis,male,adult,,Color change during molting stress.,"['Mussel', 'Algae', 'Snail', 'Barnacle']",9.0,28.5,26.365986023254184,384.21878728277045,19.412109462420545,,,16
17,A farensis,male,juvenile,,"Burrowing into soft, sandy sediment.",['Shrimp'],7.0,20.5,28.068650204229705,24.59062107845574,529.495948395955,,,17
18,u. olhanen.,female,adult,True,Resisting aggressive fish encounter.,['Small Fish'],9.0,7.980778396125459,7.549908502889343,7.039397615067474,6.548505550597232,,,18
19,Ucides alvorensis,female,adult,False,Entering burrow after disturbance.,"['Hermit Crab', 'Algae', 'Snail', 'Sea Star']",10.0,37.90648482996778,45.09149466161375,27.53415753293808,33.119604740772466,,,19
20,u. olhanen.,female,adult,False,Approaching small fish with curiosity.,"['Small Fish', 'Sea Anemone', 'Coral Fragment', 'Polychaete Worm', 'Crab (Other Species)']",9.0,25.962756005994603,22.1308330909462,19.465438746295092,16.341150175315455,,,20
21,u. olhanen.,male,juvenile,,Resisting aggressive fish encounter.,['Polychaete Worm'],8.0,18.5,17.640767229683096,14.115901949325622,232.7358296148352,,,21
22,A farensis,female,sub_adult,False,Advancing toward bait in water.,"['Sea Star', 'Sea Anemone']",8.0,9.349216316028057,12.159142271011701,8.084421437448318,9.815758791807983,,,22
23,U. olhanensis,male,pre_puberty,,Frequent pausing while exploring.,"['Sea Urchin', 'Shrimp']",7.0,3.75,3.265467760048042,2.3507868690305993,6.866349160745985,,,23
24,U. olhanensis,female,sub_adult,False,Harvesting food beneath floating debris.,"['Sea Urchin', 'Hermit Crab', 'Jellyfish']",8.0,25.110169246078108,28.238240825853072,24.223425064429637,24.104725204155706,,,24
25,u. olhanen.,female,sub_adult,False,Feeding on small crustaceans in crevices.,"['Sea Urchin', 'Jellyfish']",8.0,18.991928533199218,24.54985569890522,17.398947247442138,20.2532307575304,,,25
26,A. Farensis,female,adult,False,Interaction with nearby hermit crab.,"['Shrimp', 'Sea Anemone', 'Mussel', 'Small Fish', 'Crab (Other Species)']",8.0,40.68175360417136,34.07447924820451,31.86667757637159,27.061204133205663,,,26
27,A. Farensis,female,sub_adult,False,Swimming briefly to avoid disturbance.,"['Crab (Other Species)', 'Sea Star', 'Barnacle', 'Polychaete Worm']",10.0,12.100909377024038,12.490188715143177,8.483890995603721,9.101278363462738,,,27
28,A. Farensis,female,adult,False,Resisting aggressive fish encounter.,"['Crab (Other Species)', 'Coral Fragment', 'Sea Sponge', 'Sea Urchin']",8.0,26.36172390667214,22.573980558370312,14.275825955455948,19.886099251887973,,,28
29,U. olhanensis,male,adult,,Escaping from pursuing predator silhouette.,"['Hermit Crab', 'Polychaete Worm', 'Sea Star', 'Sea Urchin', 'Snail']",8.0,27.0,25.136863703463295,348.54914803753877,19.883182170061172,,,29
30,A. Farensis,male,pre_puberty,True,Lying still to avoid detection.,"['Jellyfish', 'Shrimp']",8.0,17.25,19.12306558595124,13.901998952667816,186.0261569798063,,,30
31,u. olhanen.,female,juvenile,False,Waving claw in signal to another crab.,"['Small Fish', 'Polychaete Worm']",11.0,8.175274731207313,8.754013494537372,7.650101249460019,6.492467777799434,,,31
32,A farensis,female,juvenile,True,Resisting aggressive fish encounter.,"['Sea Anemone', 'Crab (Other Species)', 'Hermit Crab']",6.0,4.640233458754564,3.5205425542482867,2.3584867958247884,2.773654321573089,,,32
33,A farensis,male,sub_adult,,Slowly navigating around seagrass beds.,"['Sea Star', 'Jellyfish', 'Coral Fragment']",8.0,57.5,54.92430816961327,46.859442422281944,2008.9850029823995,,,33
34,Ucides alvorensis,N/R,adult,,Foraging through tangled seagrass roots.,"['Crab (Other Species)', 'Barnacle', 'Sea Anemone']",10.0,22.5,23.387144647901493,132.49717968854313,16.7024470282565,,,34
35,A farensis,female,sub_adult,True,Rhythmic waving as social cue.,"['Sea Anemone', 'Mussel', 'Sea Star', 'Hermit Crab']",10.0,10.655165773036503,11.112547972404027,9.317197535849983,8.232562516792333,,,35
36,A farensis,male,sub_adult,,Camouflaging with nearby mud.,"['Algae', 'Crab (Other Species)', 'Sea Anemone', 'Barnacle']",10.0,8.75,8.32779905862737,6.652888896133598,49.34977516486215,,,36
37,A. Farensis,female,adult,True,Swiftly dashing across exposed sand.,"['Snail', 'Mussel', 'Algae', 'Sea Urchin', 'Shrimp']",7.0,13.242840010609083,14.372371096249928,9.288310860251466,11.47689153356196,,,37
38,A farensis,male,adult,,Retreating swiftly from perceived danger.,"['Barnacle', 'Hermit Crab', 'Small Fish']",11.0,34.5,33.315225410918835,29.30849589085324,855.1180282508158,,,38
39,A. Farensis,male,adult,,Sheltering under broken shell piece.,"['Polychaete Worm', 'Crab (Other Species)', 'Algae', 'Barnacle']",11.0,28.5,28.60035554200286,23.730505107799488,523.3290003089891,,,39
40,Ucides alvorensis,nan,sub_adult,True,Scuttling swiftly over rocky terrain.,"['Crab (Other Species)', 'Hermit Crab', 'Mussel', 'Shrimp']",12.0,65.0,53.19142092589072,705.5073362354528,39.46900001714879,,,40
41,A farensis,female,sub_adult,True,Foraging through tangled seagrass roots.,"['Hermit Crab', 'Small Fish', 'Crab (Other Species)', 'Jellyfish']",9.0,15.689573039742529,18.61897655421716,12.186107472294902,14.039686933960729,,,41
42,A farensis,nan,adult,,Retreating swiftly from perceived danger.,"['Crab (Other Species)', 'Barnacle', 'Hermit Crab']",8.0,10.5,10.661427286594437,32.9639665566744,8.004021048193032,,,42
43,A farensis,male,adult,,Traversing algae-slick rock surfaces.,"['Jellyfish', 'Mussel', 'Sea Sponge']",9.0,30.0,28.027797482129262,397.6486045802842,24.815322195191673,,,43
44,u. olhanen.,female,adult,True,Frequent pausing while exploring.,"['Snail', 'Sea Sponge', 'Hermit Crab', 'Crab (Other Species)', 'Sea Anemone']",5.0,31.199429745733333,33.28129682278507,23.8402217526675,24.558109085091814,,,44
45,A farensis,female,adult,True,Mating ritual involving antennae brushing.,"['Sea Star', 'Crab (Other Species)', 'Mussel', 'Shrimp']",10.0,20.80221468192917,20.812697177254453,13.104062066621735,15.543048815877706,,,45
46,A. Farensis,female,sub_adult,False,Scavenging at the edge of tidal pools.,"['Mussel', 'Coral Fragment', 'Sea Star', 'Sea Urchin', 'Small Fish']",7.0,12.891486432502832,12.48961053763356,9.164492569591697,10.413716183957323,,,46
47,A. Farensis,male,sub_adult,,Scavenging at the edge of tidal pools.,['Hermit Crab'],6.0,15.0,17.92735499636975,204.95311616983562,15.049597155617324,,,47
48,A farensis,male,adult,,Approaching small fish with curiosity.,"['Crab (Other Species)', 'Polychaete Worm', 'Sea Sponge']",8.0,15.0,14.004967146981864,10.576430512459007,144.57387049984513,,,48
49,u. olhanen.,female,juvenile,False,Collecting biofilm from sunken wood.,"['Barnacle', 'Algae']",6.0,15.191112942055671,9.494249033237212,7.784097777027638,6.674023642290865,,,49
50,u. olhanen.,male,adult,True,"Burrowing into soft, sandy sediment.","['Mussel', 'Polychaete Worm', 'Small Fish']",10.0,7.5,7.558558674316591,5.546269038776208,35.208116079972555,,,50
51,A farensis,female,sub_adult,False,Searching tidal pools for nutrients.,"['Polychaete Worm', 'Snail', 'Hermit Crab', 'Shrimp', 'Sea Star']",11.0,31.770406827205147,40.27549801021147,24.81319448704019,32.02953307552321,,,51
52,u. olhanen.,male,sub_adult,,Guarding eggs beneath body flap.,"['Polychaete Worm', 'Shrimp', 'Small Fish']",8.0,31.25,27.557851934423287,488.8700072171817,24.27288089823984,,,52
53,U. olhanensis,female,pre_puberty,True,Resting in shaded crevice along cliff.,"['Sea Star', 'Polychaete Worm', 'Crab (Other Species)', 'Sea Sponge']",7.0,29.519122343752908,31.368517010919795,19.673053176695564,27.431476031426264,,,53
54,A farensis, ,adult,,Retreating quickly into hidden burrow.,"['Polychaete Worm', 'Coral Fragment']",8.0,33.78167916630996,39.35103680636259,30.17270568313818,39.76964084576776,,,54
55,U. olhanensis,male,adult,,Filtering detritus from shallow bottom.,"['Crab (Other Species)', 'Small Fish', 'Snail']",10.0,18.0,19.21623908795125,14.793827209253537,288.9811068315639,,,55
56,A. Farensis,female,juvenile,True,Creeping under the cover of seagrass.,"['Sea Urchin', 'Crab (Other Species)', 'Snail']",7.0,6.792251309859975,5.4438464933273165,3.4904550160823056,4.069162185913877,,,56
57,A. Farensis,female,adult,True,Taking cover beneath seagrass leaves.,"['Coral Fragment', 'Algae', 'Sea Star', 'Hermit Crab']",10.0,48.973319424014996,45.313420434134876,27.319351860967604,34.64737687839379,,,57
58,U. olhanensis,female,adult,True,Engaging in struggle with seaweed entanglement.,"['Algae', 'Sea Star', 'Barnacle']",10.0,26.752749107766313,27.321048624564572,16.436452825867118,21.888221647166908,,,58
59,U. olhanensis,male,adult,,Advancing toward bait in water.,['Sea Urchin'],10.0,34.5,36.13564598801468,25.66814087034513,946.3973080400959,,,59
60,U. olhanensis,male,sub_adult,True,Mating ritual involving antennae brushing.,['Snail'],3.0,25.0,27.166805215971458,452.9413826131692,20.848071691901204,,,60
61,A farensis,male,adult,,Frequent pausing while exploring.,"['Hermit Crab', 'Polychaete Worm', 'Sea Urchin', 'Sea Sponge', 'Crab (Other Species)']",11.0,34.5,36.18628822991768,708.4447147483717,28.541078666136336,,,61
62,u. olhanen.,nan,sub_adult,,Feeding on small crustaceans in crevices.,['Coral Fragment'],6.0,46.88762554783514,37.522340039003744,33.064249202038944,33.906677199159695,,,62
63,U. olhanensis,male,sub_adult,,Retreating swiftly from perceived danger.,"['Sea Urchin', 'Crab (Other Species)']",10.0,26.25,23.89062038185669,21.36475217844288,377.44447203873625,,,63
64,u. olhanen.,male,adult,,Protecting territory in confined space.,"['Coral Fragment', 'Barnacle']",11.0,36.0,33.98040583113986,28.154212216178546,697.4619502857303,,,64
65,A. Farensis,male,sub_adult,,Advancing toward bait in water.,"['Sea Urchin', 'Coral Fragment', 'Sea Star']",10.0,18.75,16.8541034003108,12.59598346931586,203.14960592662484,,,65
66,u. olhanen.,female,juvenile,True,Foraging through tangled seagrass roots.,"['Snail', 'Crab (Other Species)']",5.0,2.1982062975495413,2.820393076827089,1.9740783498439425,2.0688560267714835,,,66
67,u. olhanen.,male or female,adult,,Progressing cautiously through new area.,['Algae'],7.0,24.708225893142384,23.984479268918882,20.452852838927797,23.586015982075747,,,67
68,u. olhanen.,N/R,sub_adult,,Sheltering under broken shell piece.,"['Barnacle', 'Polychaete Worm', 'Sea Sponge', 'Jellyfish', 'Sea Urchin']",6.0,38.75,36.347989159388995,371.8102474928301,26.969446045400467,,,68
69,u. olhanen.,male,juvenile,,Resting in shaded crevice along cliff.,"['Polychaete Worm', 'Barnacle', 'Algae']",5.0,16.5,16.266024350219833,145.29244038542078,12.565533238759125,,,69
70,U. olhanensis,female,sub_adult,True,Gradual movement in cold conditions.,"['Crab (Other Species)', 'Algae', 'Sea Sponge']",6.0,13.33136652428836,13.151866636405504,8.32250477839759,11.117239175671473,,,70
71,A farensis,female,adult,False,Guarding eggs beneath body flap.,"['Small Fish', 'Algae', 'Coral Fragment', 'Sea Urchin']",8.0,10.469808284920049,11.486925183280293,6.94232494316984,8.951402179055757,,,71
72,U. olhanensis,nan,sub_adult,,Claw snapping in aggressive encounter.,"['Sea Sponge', 'Coral Fragment', 'Hermit Crab']",11.0,42.5,47.66717117414354,593.0420817405103,38.20157256227131,,,72
73,A farensis,male,adult,,Entering burrow after disturbance.,"['Jellyfish', 'Sea Sponge']",9.0,60.0,61.74476397980592,2874.2577847797725,47.352497442926705,,,73
74,A. Farensis, ,sub_adult,,Progressing cautiously through new area.,"['Barnacle', 'Small Fish']",7.0,30.0,30.500886957163733,215.95225593210856,24.69436793073256,,,74
75,u. olhanen.,male,juvenile,,Retreating quickly into hidden burrow.,"['Sea Sponge', 'Shrimp', 'Algae', 'Small Fish', 'Sea Anemone']",11.0,13.0,14.770359783111768,160.7199931032748,12.657158047633882,,,75
76,u. olhanen.,male,sub_adult,,Scavenging at the edge of tidal pools.,"['Algae', 'Sea Star', 'Shrimp', 'Small Fish']",7.0,43.75,39.86728413155661,1060.9239294526878,34.66988619007441,,,76
77,A. Farensis,male,adult,,Rapid clawing during feeding bouts.,['Coral Fragment'],6.0,31.5,29.291104973864332,21.839544493169935,580.2052907096343,,,77
78,U. olhanensis,male,pre_puberty,,Harvesting food beneath floating debris.,"['Hermit Crab', 'Barnacle']",9.0,21.0,22.248829880112094,324.3060006830076,16.566216345470586,,,78
79,U. olhanensis,female,pre_puberty,True,Retreating swiftly from perceived danger.,"['Small Fish', 'Sea Urchin', 'Snail']",6.0,7.020138986179142,9.733240168658488,9.698309277756389,7.291151879608764,,,79
80,u. olhanen.,male,pre_puberty,True,Foraging through tangled seagrass roots.,['Small Fish'],6.0,17.25,12.68331278798465,125.72201955781593,10.193729269014968,,,80
81,A farensis,male,pre_puberty,,Reacting to sudden changes in temperature.,"['Mussel', 'Hermit Crab', 'Crab (Other Species)', 'Algae']",4.0,20.25,20.721680947071043,18.106786825912177,265.47259285776136,,,81
82,U. olhanensis,male,adult,,Swiftly dashing across exposed sand.,"['Snail', 'Barnacle']",5.0,33.0,33.88019827055987,757.3138012984939,30.13081627367296,,,82
83,U. olhanensis,male or female,sub_adult,,Rapid clawing during feeding bouts.,"['Barnacle', 'Crab (Other Species)', 'Snail', 'Hermit Crab']",6.0,13.470702498319087,16.895110938336412,11.86697850445549,17.979239691084388,,,83
84,u. olhanen.,female,pre_puberty,True,Scuttling swiftly over rocky terrain.,"['Sea Anemone', 'Coral Fragment', 'Snail', 'Small Fish', 'Algae']",12.0,6.758195670319486,9.557724468195728,8.019797734157084,8.176264736444942,,,84
85,A. Farensis,male,adult,,Scuttling swiftly over rocky terrain.,"['Polychaete Worm', 'Coral Fragment', 'Algae', 'Shrimp']",6.0,43.5,40.53407155931191,32.65056537408135,1206.8218566591504,,,85
86,u. olhanen.,male,pre_puberty,,Engaging in struggle with seaweed entanglement.,"['Small Fish', 'Shrimp']",8.0,6.75,6.636330880502462,26.28342506508957,5.035238201404407,,,86
87,U. olhanensis,male,adult,,Rapid clawing during feeding bouts.,['Small Fish'],10.0,43.5,46.52349676224059,34.81848594336684,1092.0119109312634,,,87
88,A farensis,male,juvenile,,Swiftly dashing across exposed sand.,"['Mussel', 'Sea Star', 'Small Fish', 'Coral Fragment']",8.0,8.5,8.530548449719106,7.48306261695973,36.613428082389596,,,88
89,U. olhanensis,female,adult,False,Foraging through tangled seagrass roots.,"['Jellyfish', 'Shrimp', 'Mussel', 'Sea Urchin']",6.0,38.0775903796371,39.571232402696005,31.72155355500418,31.477362629302228,,,89
90,A farensis,male,juvenile,True,Claw snapping in diver confrontation.,['Sea Urchin'],10.0,16.0,21.976910270363547,16.827999434650977,386.0529311846875,,,90
91,A farensis,female,sub_adult,False,Resting in shaded crevice along cliff.,"['Sea Star', 'Crab (Other Species)', 'Barnacle', 'Sea Sponge']",5.0,9.650704212104507,9.508964481464682,8.549906442269258,8.192761450091968,,,91
92,A. Farensis,female,juvenile,False,Creeping under the cover of seagrass.,"['Crab (Other Species)', 'Coral Fragment', 'Sea Anemone']",9.0,3.1081416110294455,4.203681902523066,3.880967369782198,3.2135617232579987,,,92
93,A farensis,male,adult,,Performing dominance display by body lifting.,"['Sea Anemone', 'Jellyfish', 'Sea Star']",6.0,18.0,-999.0,14.14370324312833,273.27924768521854,,,93
94,A farensis,female,adult,False,Guarding hole in substrate from intruders.,['Hermit Crab'],7.0,6.895950787043673,7.141524898874988,6.701653659061933,6.171070996761535,,,94
95,A farensis,female,sub_adult,True,Claw snapping in diver confrontation.,['Sea Sponge'],10.0,21.892776615433785,25.23112254075799,23.299875167735294,18.98431315738439,,,95
96,u. olhanen.,female,adult,False,Inspecting remains of another crab.,['Coral Fragment'],10.0,15.034486500195367,14.98000544130639,9.336949805684563,11.09491421102249,,,96
97,U. olhanensis,female,adult,False,"Stationary, blending into rocky backdrop.","['Sea Anemone', 'Snail', 'Polychaete Worm', 'Sea Star', 'Sea Sponge']",9.0,26.34142671487655,26.086059537513545,24.122647648773277,22.858801822921286,,,97
98,U. olhanensis,male,adult,,Nibbling detritus off seabed patches.,"['Barnacle', 'Coral Fragment']",5.0,31.5,31.144488834575153,569.3408465889594,28.02800144786373,,,98
99,A. Farensis,female,adult,True,Nibbling detritus off seabed patches.,"['Snail', 'Shrimp', 'Sea Sponge']",10.0,26.105437912509156,23.71817838023283,20.660909159134018,21.08698111927423,,,99
100,U. olhanensis,male,juvenile,True,Picking algae carefully off rock faces.,"['Coral Fragment', 'Sea Urchin', 'Snail', 'Sea Anemone', 'Hermit Crab']",5.0,15.5,16.843994306695983,168.56913499972904,14.738803818652379,,,100
101,U. olhanensis,male,juvenile,,"Burrowing into soft, sandy sediment.",['Shrimp'],8.0,7.5,8.742884348247376,43.427994045850305,6.519489491781218,,,101
102,Ucides alvorensis,female,pre_puberty,True,Retreating quickly into hidden burrow.,['Crab (Other Species)'],8.0,20.546116894889604,22.872634600709997,15.790006805848773,18.52662792771042,,,102
103,u. olhanen.,male,sub_adult,,Rhythmic waving as social cue.,"['Sea Anemone', 'Polychaete Worm', 'Small Fish', 'Crab (Other Species)', 'Sea Sponge']",6.0,28.75,27.42929913320806,567.8267560432809,23.036064204733957,,,103
104,U. olhanensis,male,juvenile,,Scaling steep rock faces near shore.,"['Sea Urchin', 'Sea Anemone', 'Sea Sponge', 'Sea Star', 'Snail']",6.0,9.5,9.101210121571008,6.696142544457834,47.36316824678281,,,104
105,A farensis,male,sub_adult,,Advancing toward bait in water.,"['Small Fish', 'Coral Fragment', 'Sea Sponge', 'Sea Star', 'Barnacle']",12.0,8.75,7.065039169100151,5.522088203814286,38.093005095777066,,,105
106,A farensis,male,sub_adult,,Rapid clawing during feeding bouts.,"['Small Fish', 'Sea Anemone', 'Sea Urchin']",12.0,11.25,12.461541975158386,118.21216416217383,10.667856707363036,,,106
107,u. olhanen.,female,pre_puberty,True,Rapid clawing during feeding bouts.,"['Shrimp', 'Polychaete Worm', 'Barnacle']",9.0,6.6750834797046315,5.233157571495037,3.76629400716058,4.262740956407864,,,107
108,U. olhanensis,male,adult,,Harvesting food beneath floating debris.,"['Snail', 'Small Fish', 'Crab (Other Species)']",4.0,25.5,24.158373834446028,386.22973708403293,17.52826403431101,,,108
109,u. olhanen.,female,sub_adult,False,Searching tidal pools for nutrients.,"['Sea Star', 'Small Fish', 'Shrimp']",4.0,16.45999345049953,15.795769164905199,14.568774597604438,11.207109476070787,,,109
110,U. olhanensis,male or female,adult,True,Peering out cautiously from cover.,['Hermit Crab'],6.0,10.5,10.406413680576959,31.58041733648585,7.313801289180716,,,110
111,u. olhanen.,male or female,adult,,Resisting aggressive fish encounter.,['Jellyfish'],12.0,34.959357343189275,37.83008434984415,31.96899337056701,35.40978483449432,,,111
112,A farensis,male,sub_adult,,Claw snapping in aggressive encounter.,"['Barnacle', 'Polychaete Worm', 'Shrimp']",5.0,6.25,5.984186000486346,4.408526367437844,22.156444392569554,,,112
113,u. olhanen.,male,juvenile,,Searching tidal pools for nutrients.,"['Sea Anemone', 'Jellyfish', 'Hermit Crab', 'Barnacle', 'Shrimp']",8.0,13.0,11.86986453421953,96.80044875746786,9.951813641236349,,,113
114,U. olhanensis,female,sub_adult,True,Advancing toward bait in water.,"['Crab (Other Species)', 'Sea Anemone', 'Algae', 'Sea Urchin', 'Small Fish']",10.0,22.824943828163594,27.105298951448738,21.550583228917915,20.691442469432122,,,114
115,U. olhanensis,female,adult,True,Engaging in antennae-to-antennae contact.,"['Snail', 'Hermit Crab', 'Shrimp', 'Mussel']",6.0,30.456915179927837,30.5371726671514,26.793843362996107,22.118585055431858,,,115
116,u. olhanen.,female,pre_puberty,True,Advancing toward bait in water.,"['Sea Urchin', 'Sea Anemone']",9.0,3.9763426085261244,2.6935915855447057,2.452850031764357,1.9420976810635429,,,116
117,U. olhanensis,female,pre_puberty,False,Filtering detritus from shallow bottom.,"['Sea Urchin', 'Crab (Other Species)', 'Small Fish']",7.0,13.836087587154113,13.932980924765038,11.460386488740353,10.38273280568713,,,117
118,A farensis,female,pre_puberty,False,Side-stepping along sandy coastal floor.,"['Sea Anemone', 'Crab (Other Species)']",11.0,31.343377730804775,36.729414518318144,29.222671118601387,31.242981303868223,,,118
119,Ucides alvorensis,female,pre_puberty,True,Vibrating antennae in flowing current.,"['Coral Fragment', 'Sea Sponge', 'Algae', 'Jellyfish']",7.0,13.657852130258698,9.425123432432356,6.183433361728624,7.328490115294212,,,119
120,U. olhanensis,female,adult,True,Filtering detritus from shallow bottom.,"['Barnacle', 'Jellyfish', 'Mussel']",9.0,5.377650423491862,6.00540554078508,4.847651626242323,4.721924640416492,,,120
121,A farensis,female,juvenile,False,Grazing on mollusks among debris.,"['Algae', 'Sea Urchin', 'Jellyfish']",10.0,11.9600917506329,16.172295331824138,14.778526464601077,12.524292141015053,,,121
122,u. olhanen.,female,adult,False,Interaction with nearby hermit crab.,"['Coral Fragment', 'Snail']",7.0,14.193037444698675,15.978146451878093,15.086013022231217,13.429925489545367,,,122
123,A farensis,male,adult,,Filtering detritus from shallow bottom.,"['Crab (Other Species)', 'Sea Anemone', 'Algae']",10.0,22.5,21.49445215936702,18.922985877629753,338.108959295586,,,123
124,u. olhanen.,female,adult,False,Guarding eggs beneath body flap.,"['Barnacle', 'Sea Star']",2.0,5.35847643471636,5.968860736569321,4.266675757379105,5.1288746415685,,,124
125,A farensis,female,adult,False,Mating ritual involving antennae brushing.,['Hermit Crab'],7.0,33.56613037281825,36.35360862204758,31.033248801264932,28.32059922897226,,,125
126,Ucides alvorensis,female,adult,False,Concealing self beneath floating matter.,"['Snail', 'Sea Urchin']",5.0,38.41668984659495,43.3806295513627,34.911918668637654,35.114344903073864,,,126
127,A farensis,male,sub_adult,,Concealing self beneath floating matter.,"['Sea Sponge', 'Small Fish', 'Sea Anemone', 'Crab (Other Species)']",8.0,28.75,33.83905260496888,24.10011157980994,654.3571623266025,,,127
128,A. Farensis,female,adult,False,Engaging in struggle with seaweed entanglement.,['Snail'],5.0,54.21545204517427,60.75139193949574,49.20026107976733,54.26914141864149,,,128
129,A farensis,male,adult,,Vibrating antennae in flowing current.,['Jellyfish'],6.0,12.0,11.882172541000893,9.846578015039851,107.01406029157671,,,129
130,u. olhanen.,male,pre_puberty,True,Progressing cautiously through new area.,"['Algae', 'Polychaete Worm', 'Sea Star', 'Coral Fragment']",7.0,22.5,19.654652007699493,14.050209267740728,290.409761828178,,,130
131,Ucides alvorensis,male,adult,,Vibrating antennae in flowing current.,"['Sea Star', 'Barnacle', 'Snail', 'Coral Fragment']",6.0,21.0,22.200474097297995,391.899069857069,15.872669877317614,,,131
132,A. Farensis,male,pre_puberty,,Vibrating antennae in flowing current.,"['Snail', 'Sea Anemone', 'Coral Fragment', 'Jellyfish']",9.0,18.75,16.01642554163574,12.954101372122219,149.7425306937654,,,132
133,u. olhanen.,male,juvenile,,Frequent pausing while exploring.,"['Shrimp', 'Small Fish', 'Barnacle']",10.0,13.0,9.21540493558392,60.96699073050089,7.861015129588283,,,133
134,A farensis,female,adult,True,Entering burrow after disturbance.,"['Sea Anemone', 'Sea Sponge', 'Sea Star', 'Barnacle', 'Mussel']",7.0,8.743426474282234,9.550221281814036,6.974890832539607,7.29187159381714,,,134
135,U. olhanensis,male,juvenile,,Entering burrow after disturbance.,['Sea Urchin'],9.0,5.5,3.7121711394898522,2.6325385572339695,9.733815370095883,,,135
136,A farensis,female,adult,True,Filtering detritus from shallow bottom.,"['Sea Anemone', 'Hermit Crab', 'Sea Sponge', 'Sea Urchin', 'Crab (Other Species)']",9.0,23.757623787131926,21.408271599784175,19.75689147217085,16.0423270888683,,,136
137,A farensis,female,adult,True,Rhythmic waving as social cue.,"['Sea Star', 'Mussel', 'Barnacle', 'Snail']",7.0,24.041556813944403,26.19296751205814,16.585399349325055,20.886398913947456,,,137
138,u. olhanen.,female,adult,False,Escaping from pursuing predator silhouette.,"['Sea Sponge', 'Sea Anemone']",11.0,32.46462929844959,38.8833008765952,30.011660453750988,28.939181128577193,,,138
139,U. olhanensis,male,sub_adult,,Brief social contact with fellow crabs.,"['Snail', 'Hermit Crab', 'Sea Urchin']",8.0,17.5,18.932435794093603,17.019639805584948,195.1452844205128,,,139
140,A farensis,female,adult,False,Traversing algae-slick rock surfaces.,"['Jellyfish', 'Hermit Crab', 'Crab (Other Species)', 'Sea Urchin']",5.0,45.72860608047151,40.60151721660731,38.36959136575012,33.32664221078088,,,140
