,cl [cm],lcl [cm],fw [cm],species,longitude,is_gravid,rcl [cm],stage,sex,id,cw [cm],latitude,associated_species,depth [m],behaviour,127,98,15
13,17.0,10.282222341655356,2.0,U. olhanensis,,True,2.675811672538149,sub_adult, ,14.0,14.990025896643722,,"['Coral Fragment', 'Sea Urchin']",9.0,Searching for food in tidal pools.,,,
14,23.0,9.78720836960445,2.0,u. olhanen.,,False,3.8931941876096996,pre_puberty,female,15.0,16.6423342911306,,"['Small Fish', 'Sea Star', 'Barnacle', 'Hermit Crab']",12.0,Exchanging antenna taps.,,,
15,11.0,9.477267971482297,4.0,U. olhanensis,,False,4.8005437861108256,sub_adult,female,16.0,14.43692636596531,,"['Hermit Crab', 'Barnacle', 'Polychaete Worm', 'Sea Urchin', 'Sea Star']",8.0,Crab moving quickly across rocks.,,,
16,23.0,8.071748728120166,4.0,A. Farensis,,True,1.130145165187034,juvenile, ,17.0,15.383570806217953,,['Polychaete Worm'],8.0,Escaping from aggressive fish.,,,
17,9.0,10.078027297999816,4.0,A. Farensis,,True,0.4295618572989532,pre_puberty,male,18.0,15.802013556998194,,['Barnacle'],7.0,Moving in groups.,,,
18,16.0,6.368480937043922,3.0,U. olhanensis,,True,0.535881569539988,pre_puberty,male,19.0,15.515046608696114,,"['Sea Anemone', 'Barnacle', 'Jellyfish', 'Sea Star']",8.0,Vibrating antennae in water currents.,,,
19,30.0,8.988990618888096,5.0,u. olhanen.,,True,0.422577179651537,adult,N/R,20.0,16.56270362506457,,"['Hermit Crab', 'Mussel', 'Snail']",6.0,Camouflaging with surrounding mud.,,,
20,15.0,8.538545442673954,3.0,A. Farensis,,False,2.3760047957736643,juvenile,male,21.0,16.74589989378935,,"['Sea Urchin', 'Barnacle', 'Polychaete Worm']",7.0,Territorial display against intruder.,,,
21,12.0,10.081960833003565,2.0,A farensis,,False,0.526994573906584,pre_puberty, ,22.0,15.260128589801809,,"['Small Fish', 'Sea Urchin', 'Snail']",5.0,Claw snapping in competition.,,,
22,34.0,9.542206511027974,3.0,U. olhanensis,,False,0.6442033478502768,pre_puberty,male,23.0,18.308408329539652,,"['Shrimp', 'Sea Urchin', 'Sea Star', 'Coral Fragment', 'Hermit Crab']",12.0,Stillness in cold water.,,,
23,32.0,8.45752465643644,4.0,A. Farensis,,False,6.695172431818555,pre_puberty,male,24.0,17.879675077965924,,"['Sea Star', 'Sea Urchin']",6.0,Using claws to dig into sediment.,,,
24,19.0,8.410528094555985,5.0,A farensis,,True,1.6690236385188397,sub_adult,male,25.0,15.852152435614313,,"['Shrimp', 'Jellyfish', 'Small Fish', 'Sea Sponge']",6.0,Interacting with small fish nearby.,,,
25,12.0,8.740771768221473,3.0,A. Farensis,,True,0.32837230173681153,sub_adult,female,26.0,16.383464187449032,,"['Sea Sponge', 'Crab (Other Species)', 'Jellyfish']",4.0,Half buried in sand.,,,
26,11.0,8.5789500722947,3.0,A farensis,,False,2.0652279701864713,juvenile,female,27.0,14.877597522353955,,"['Sea Anemone', 'Barnacle']",4.0,Dragging shell fragment backward.,,,
27,30.0,8.780780825928936,4.0,U. olhanensis,,True,10.286038361518765,pre_puberty,female,28.0,17.402655281854024,,"['Small Fish', 'Jellyfish', 'Algae', 'Polychaete Worm', 'Shrimp']",10.0,Climbing vertical rock face.,,,
28,13.0,8.674467265537794,7.0,A. Farensis,,False,0.43432612018379974,adult,male,29.0,14.25821768863711,,['Crab (Other Species)'],9.0,Picking algae from rock surface.,,,
29,38.0,7.974187017515225,2.0,A. Farensis,,False,3.4883178694733874,juvenile,nan,30.0,18.505370652392024,,"['Mussel', 'Shrimp']",6.0,Rapid claw movement while feeding.,,,
30,15.0,9.130059746473899,4.0,A. Farensis,,False,4.259146047174336,adult,male,31.0,16.72342839948507,,"['Sea Star', 'Jellyfish', 'Shrimp', 'Crab (Other Species)']",12.0,Retreating quickly from shadow.,,,
31,18.0,7.39986813716486,4.0,A. Farensis,,False,5.535333577130511,pre_puberty,male,32.0,15.281462165029357,,"['Polychaete Worm', 'Coral Fragment', 'Barnacle']",10.0,Exploring new territory.,,,
32,26.0,10.44606192878227,9.0,u. olhanen.,,False,0.31758496805291375,adult,male,33.0,16.50404632452591,,"['Small Fish', 'Sea Urchin', 'Snail', 'Crab (Other Species)']",10.0,Using claws to dig into sediment.,,,
33,14.0,8.576846172759543,2.0,A farensis,,False,2.7163560564641847,pre_puberty,male or female,34.0,15.568561360511014,,"['Polychaete Worm', 'Mussel', 'Crab (Other Species)', 'Snail']",10.0,Defensive posture when approached.,,,
34,19.0,7.137475332985043,3.0,A. Farensis,,False,1.7481263088689252,pre_puberty,male,35.0,16.135218201237663,,"['Jellyfish', 'Sea Urchin', 'Crab (Other Species)', 'Coral Fragment']",8.0,Feeding on algae scraped from rocks.,,,
35,18.0,7.785048202920019,4.0,A. Farensis,,False,0.8353378004647378,adult,female,36.0,17.34073202163707,,"['Mussel', 'Barnacle']",7.0,Crab moving quickly across rocks.,,,
36,31.0,7.6909054384034885,2.0,u. olhanen.,,True,28.428823003143098,pre_puberty,male,37.0,17.291162650077315,,"['Hermit Crab', 'Sea Urchin', 'Jellyfish', 'Small Fish', 'Algae']",9.0,Sideways walking along bay edge.,,,
37,15.0,9.035538257498189,3.0,A farensis,,False,0.154748995572366,sub_adult,female,38.0,15.093646620546874,,"['Sea Urchin', 'Hermit Crab']",8.0,Exchanging antenna taps.,,,
38,21.0,8.450314581037409,2.0,A. Farensis,,True,2.402721510628516,sub_adult,female,39.0,15.387408745431804,,"['Polychaete Worm', 'Sea Anemone', 'Barnacle', 'Crab (Other Species)', 'Small Fish']",8.0,Escaping from aggressive fish.,,,
39,12.0,8.837789122307989,2.0,U. olhanensis,,False,1.2916516124885904,pre_puberty,-,40.0,15.237475651219892,,"['Barnacle', 'Jellyfish', 'Mussel']",8.0,Searching for food in tidal pools.,,,
40,10.0,9.209425651706109,5.0,u. olhanen.,,False,1.291852520731068,adult,male,41.0,15.670551778770088,,"['Crab (Other Species)', 'Sea Urchin', 'Sea Anemone']",11.0,Sideways walking along bay edge.,,,
41,24.0,7.782845675268832,8.0,A farensis,,False,5.139191012160684,sub_adult, ,42.0,16.67658564254345,,"['Barnacle', 'Sea Urchin', 'Small Fish', 'Crab (Other Species)', 'Mussel']",7.0,Defensive posture when approached.,,,
42,18.0,8.6357979333373,7.0,A farensis,,False,1.4676501587128097,adult,female,43.0,14.839369505589861,,"['Jellyfish', 'Small Fish', 'Sea Urchin']",8.0,Shaking claws after contact.,,,
43,15.0,7.872401459892647,5.0,A farensis,,False,3.006878636563021,adult,male,44.0,14.669327583124703,,"['Crab (Other Species)', 'Sea Star', 'Polychaete Worm', 'Shrimp', 'Sea Anemone']",6.0,Searching for mates at twilight.,,,
44,20.0,11.346798134456833,7.0,A farensis,,False,0.9665794264224326,juvenile,nan,45.0,14.420877016964058,,"['Small Fish', 'Jellyfish', 'Polychaete Worm', 'Crab (Other Species)']",5.0,Climbing submerged rocks.,,,
45,49.0,8.071201759499674,2.0,u. olhanen.,,False,2.3548108282254634,sub_adult, ,46.0,18.17701612641272,,"['Coral Fragment', 'Snail', 'Crab (Other Species)', 'Sea Anemone', 'Algae']",7.0,Sitting still blending with environment.,,,
46,42.0,8.809745145016556,17.0,U. olhanensis,,False,7.001107414155539,adult,male,47.0,18.44413076160701,,"['Snail', 'Sea Sponge']",7.0,Vibrating antennae in water currents.,,,
47,24.0,8.980447844013762,5.0,A. Farensis,,False,0.4431703775794448,pre_puberty,male,48.0,16.610015540544964,,"['Sea Urchin', 'Sea Star', 'Crab (Other Species)', 'Sea Anemone']",11.0,Searching for mates at twilight.,,,
48,25.0,9.040438006934904,3.0,u. olhanen.,,False,0.9669513230138727,pre_puberty,male,49.0,16.337950137310976,,"['Small Fish', 'Snail']",11.0,Retreating quickly from shadow.,,,
49,14.0,8.543895497017216,4.0,A. Farensis,,False,0.49394655905454665,juvenile,male,50.0,15.584978009389697,,"['Barnacle', 'Algae', 'Crab (Other Species)', 'Polychaete Worm', 'Mussel']",7.0,Displaying dominance by lifting body.,,,
50,21.0,7.1551757721357605,5.0,A farensis,,False,2.364059923314663,adult, ,51.0,16.537328693258857,,"['Small Fish', 'Polychaete Worm', 'Sea Star', 'Coral Fragment', 'Barnacle']",10.0,Climbing vertical rock face.,,,
51,30.0,8.386184922492301,2.0,A. Farensis,,False,0.8063158342849501,juvenile,male,52.0,17.525349813196442,,"['Mussel', 'Jellyfish']",6.0,Burrowing into sandy sediment.,,,
52,34.0,8.225478058200496,4.0,A. Farensis,,False,0.6734220049046119,sub_adult,male,53.0,19.01300134722304,,"['Sea Sponge', 'Barnacle', 'Snail', 'Mussel', 'Algae']",10.0,Slow movement near seagrass patches.,,,
53,42.0,8.341050619939166,2.0,A farensis,,False,0.8405073413282553,sub_adult, ,54.0,17.48923287047051,,"['Algae', 'Mussel', 'Sea Star', 'Barnacle']",7.0,Climbing barnacle-covered surfaces.,,,
54,21.0,8.638247898842124,6.0,A farensis,,False,0.850664061202077,pre_puberty,female,55.0,16.014219918787326,,"['Coral Fragment', 'Crab (Other Species)', 'Hermit Crab']",9.0,Sideways walking along bay edge.,,,
55,8.0,9.380447258366157,6.0,A farensis,,False,2.7371766274629628,pre_puberty,male,56.0,14.748697992501556,,"['Small Fish', 'Barnacle', 'Sea Sponge', 'Sea Urchin', 'Coral Fragment']",6.0,Sideways walking along bay edge.,,,
56,27.0,7.061934799415801,3.0,u. olhanen.,,False,0.8125136303762238,sub_adult,male or female,57.0,16.49112746616814,,"['Sea Star', 'Jellyfish', 'Crab (Other Species)']",7.0,Social contact with other crabs.,,,
57,16.0,10.33605019941513,5.0,A. Farensis,,False,4.69994761761041,adult,female,58.0,14.610035825446413,,"['Algae', 'Small Fish', 'Sea Anemone', 'Sea Urchin', 'Mussel']",5.0,Climbing vertical rock face.,,,
58,18.0,10.198966518039784,5.0,A farensis,,True,1.8802989030697843,sub_adult,male,59.0,16.027625964975616,,"['Shrimp', 'Mussel', 'Coral Fragment', 'Polychaete Worm', 'Sea Urchin']",7.0,Escaping predator silhouette overhead.,,,
59,12.0,8.96479039899784,4.0,u. olhanen.,,False,1.4939718946941218,sub_adult,male,60.0,13.678233119488773,,"['Hermit Crab', 'Jellyfish', 'Small Fish']",6.0,Claw snapping at diver.,,,
60,31.0,8.441191351341343,6.0,A farensis,,False,0.9026733131936356,sub_adult,male,61.0,17.20330814340666,,"['Sea Urchin', 'Polychaete Worm', 'Sea Sponge', 'Jellyfish']",10.0,Using claws to dig into sediment.,,,
61,16.0,6.542137655446281,7.0,U. olhanensis,,False,3.9702132535743004,sub_adult,female,62.0,15.391877708939731,,"['Sea Star', 'Snail', 'Mussel']",7.0,Claw snapping in competition.,,,
62,15.0,8.940581043711877,4.0,A farensis,,False,0.6392030892257605,juvenile,male,63.0,15.070639066095037,,"['Hermit Crab', 'Barnacle', 'Sea Anemone', 'Jellyfish', 'Algae']",9.0,Struggling with entangled seaweed.,,,
63,9.0,8.714154903967263,2.0,A. Farensis,,False,5.783071075266611,sub_adult,female,64.0,15.724638936021146,,"['Snail', 'Mussel']",8.0,Interacting with small fish nearby.,,,
64,10.0,8.604834274729791,3.0,A farensis,,False,2.1218648384767276,sub_adult,male,65.0,14.998923312517674,,"['Algae', 'Sea Anemone', 'Sea Star', 'Crab (Other Species)', 'Coral Fragment']",11.0,Burrowing into sandy sediment.,,,
65,50.0,7.938431930739592,3.0,A farensis,,False,5.176665352152902,sub_adult,nan,66.0,18.63770739855498,,"['Jellyfish', 'Sea Sponge']",8.0,Camouflaging with surrounding mud.,,,
66,15.0,8.535740225436097,5.0,A. Farensis,,False,1.1957786063359381,adult,female,67.0,16.023437536019593,,['Sea Sponge'],8.0,Mating behavior with antenna touching.,,,
67,29.0,9.338642608138201,4.0,A. Farensis,,False,2.3655000969618274,sub_adult,male,68.0,17.386932456044526,,"['Algae', 'Snail', 'Hermit Crab']",8.0,Feeding on detritus in shallow water.,,,
68,10.0,6.346919527550986,3.0,A farensis,,False,0.8930503317809636,adult,male,69.0,14.089653557442553,,"['Barnacle', 'Hermit Crab', 'Sea Star', 'Jellyfish', 'Coral Fragment']",5.0,Using claws to dig into sediment.,,,
69,9.0,9.850307562638088,5.0,A farensis,,False,2.3125652103472643,adult,male,70.0,15.797508672800719,,"['Polychaete Worm', 'Sea Anemone']",9.0,Feeding on small crustaceans.,,,
70,25.0,10.62001707857552,8.0,u. olhanen.,,True,0.4655543515300273,sub_adult,female,71.0,16.547452730484945,,['Coral Fragment'],8.0,Resting in shaded rock crevice.,,,
71,17.0,10.226527566451427,2.0,A. Farensis,,False,1.7465916689973704,pre_puberty,male,72.0,15.791419928803291,,"['Jellyfish', 'Sea Sponge', 'Barnacle', 'Mussel']",8.0,Hiding under seagrass blades.,,,
72,17.0,10.520715487101583,5.0,A farensis,,True,1.8646584595170992,pre_puberty,?,73.0,16.052614581379984,,"['Coral Fragment', 'Hermit Crab', 'Small Fish', 'Barnacle', 'Sea Urchin']",9.0,Climbing onto submerged logs.,,,
73,16.0,11.588864939939935,5.0,A. Farensis,,False,2.069639118074976,sub_adult,female,74.0,16.406833828885674,,"['Crab (Other Species)', 'Algae', 'Sea Anemone']",6.0,Moving sideways along sandy bottom.,,,
74,17.0,7.161581445114352,7.0,U. olhanensis,,False,2.284415663385839,juvenile,male,75.0,14.98249498993031,,"['Snail', 'Algae', 'Jellyfish', 'Barnacle']",11.0,Hiding beneath rocks.,,,
75,18.0,9.392388832662204,3.0,u. olhanen.,,False,0.7816764757659386,adult,male,76.0,15.183767685675233,,"['Sea Star', 'Shrimp', 'Snail', 'Hermit Crab', 'Polychaete Worm']",5.0,Displaying dominance by lifting body.,,,
76,50.0,7.7616828676526275,5.0,u. olhanen.,,False,0.037592852011935615,adult, ,77.0,18.309868020603602,,"['Jellyfish', 'Snail', 'Mussel', 'Sea Anemone', 'Polychaete Worm']",12.0,Slow movement near seagrass patches.,,,
77,43.0,8.52717891401049,8.0,u. olhanen.,,True,0.8644612436168918,adult,male or female,78.0,18.983757438285924,,"['Mussel', 'Coral Fragment', 'Snail', 'Shrimp']",9.0,Searching for mates at twilight.,,,
78,37.0,6.134813138379213,5.0,u. olhanen.,,False,5.547251331485929,sub_adult,male,79.0,18.73828352667999,,"['Snail', 'Sea Star']",13.0,Struggling with entangled seaweed.,,,
79,37.0,10.039396950511762,2.0,u. olhanen.,,False,0.425788085534145,sub_adult,female,80.0,17.95888016444742,,"['Sea Sponge', 'Snail', 'Sea Urchin', 'Shrimp']",12.0,Feeding on detritus in shallow water.,,,
80,19.0,10.858285627244474,5.0,A. Farensis,,False,1.6230190215978553,sub_adult,female,81.0,13.946665757505219,,['Mussel'],6.0,Vibrating antennae in water currents.,,,
81,16.0,7.976814670154372,2.0,A farensis,,True,1.3867589142915053,adult,male,82.0,15.854734404175687,,"['Shrimp', 'Hermit Crab', 'Mussel', 'Coral Fragment', 'Polychaete Worm']",6.0,Guarding a small hole in sediment.,,,
82,13.0,9.047128838375384,6.0,U. olhanensis,,False,5.373681527190986,adult,male,83.0,16.400596020805494,,['Algae'],10.0,Interaction with hermit crabs.,,,
83,43.0,8.136104425941308,5.0,u. olhanen.,,False,4.5576237426411526,adult,male,84.0,18.56620750473782,,"['Sea Star', 'Hermit Crab']",8.0,Sideways walking along bay edge.,,,
84,27.0,9.163114166815154,5.0,A farensis,,True,1.6894451263551309,sub_adult,male,85.0,17.27149149012424,,"['Mussel', 'Sea Star', 'Coral Fragment', 'Crab (Other Species)']",11.0,Feeding on algae scraped from rocks.,,,
85,29.0,9.621433969768137,4.0,u. olhanen.,,False,0.25264696059151653,pre_puberty,male,86.0,17.893635847358905,,"['Sea Star', 'Barnacle', 'Shrimp', 'Sea Sponge', 'Algae']",9.0,Feeding on algae scraped from rocks.,,,
86,27.0,9.245226865693066,9.0,u. olhanen.,,True,1.4290972479334132,adult,male,87.0,16.773468034399173,,"['Sea Star', 'Shrimp', 'Sea Urchin', 'Sea Sponge', 'Mussel']",7.0,Climbing seaweed stalks.,,,
87,31.0,8.771707583301387,7.0,A. Farensis,,True,4.044202498456457,sub_adult,male,88.0,16.41637427755666,,"['Coral Fragment', 'Sea Star', 'Small Fish', 'Snail']",7.0,Moving in groups.,,,
88,12.0,10.138068831009635,4.0,u. olhanen.,,False,4.999295075068392,juvenile,male,89.0,14.888172424492657,,"['Shrimp', 'Polychaete Worm']",9.0,Hiding in sandy burrow.,,,
89,29.0,7.144817413019327,3.0,u. olhanen.,,False,1.039034357686296,pre_puberty,male,90.0,16.588021253521102,,"['Sea Urchin', 'Barnacle']",5.0,Moving toward bait.,,,
90,11.0,8.244024966086995,6.0,A. Farensis,,False,0.421038497347508,adult,male or female,91.0,14.77900084253849,,"['Hermit Crab', 'Barnacle', 'Coral Fragment', 'Snail', 'Sea Anemone']",9.0,Guarding a small hole in sediment.,,,
91,12.0,10.466639811826592,4.0,A. Farensis,,False,9.709425799142256,sub_adult,female,92.0,15.206619603375183,,"['Sea Anemone', 'Sea Star', 'Coral Fragment', 'Shrimp']",10.0,Sideways walking along bay edge.,,,
92,14.0,7.149799713946167,2.0,A farensis,,False,3.3398581098114866,sub_adult,nan,93.0,16.023291100386796,,"['Sea Star', 'Small Fish', 'Coral Fragment', 'Shrimp', 'Hermit Crab']",8.0,Guarding eggs under abdominal flap.,,,
93,22.0,8.43521613695967,3.0,U. olhanensis,,False,0.2820284107462313,pre_puberty,male,94.0,16.09483909947229,,['Crab (Other Species)'],8.0,Territorial display against intruder.,,,
94,21.0,9.296673504186009,4.0,A farensis,,True,0.20201849932238589,pre_puberty,female,95.0,15.955702629498077,,"['Small Fish', 'Sea Anemone']",9.0,Foraging among seagrass roots.,,,
95,11.0,8.371453519630895,2.0,U. olhanensis,,False,1.8940017598389007,pre_puberty,male,96.0,14.504232089734803,,"['Sea Sponge', 'Jellyfish']",9.0,Hiding under floating debris.,,,
96,36.0,7.536706280821699,3.0,A. Farensis,,False,1.1960282933213466,pre_puberty,male,97.0,17.35387493283288,,"['Sea Urchin', 'Polychaete Worm', 'Snail']",6.0,Moving toward warmer water pockets.,,,
97,37.0,9.390869519630236,5.0,U. olhanensis,,False,0.2972118552793213,adult, ,98.0,17.169787925737847,,"['Shrimp', 'Crab (Other Species)']",5.0,Retreating quickly from shadow.,,,
98,19.0,7.235709485145825,5.0,u. olhanen.,,True,6.227299985818865,pre_puberty,male,99.0,16.01083052356811,,"['Mussel', 'Shrimp', 'Sea Star', 'Algae', 'Sea Anemone']",8.0,Struggling with entangled seaweed.,,,
99,17.0,8.896620089567623,4.0,u. olhanen.,,False,2.615525423262372,sub_adult,male,100.0,15.747633857542992,,['Sea Sponge'],6.0,Displaying dominance by lifting body.,,,
100,30.0,9.373105133484327,5.0,U. olhanensis,,False,2.638416013873346,sub_adult,female,101.0,16.534326644595843,,"['Polychaete Worm', 'Sea Star']",9.0,Inspecting discarded crab shell.,,,
101,19.0,10.305976171810943,3.0,U. olhanensis,,False,2.015838721503168,adult,male,102.0,16.820793265417848,,"['Sea Anemone', 'Hermit Crab', 'Crab (Other Species)', 'Snail']",9.0,Sitting still blending with environment.,,,
102,23.0,8.819060047938722,2.0,A farensis,,False,0.1633342025334011,sub_adult,male,103.0,14.393993423405364,,"['Barnacle', 'Sea Sponge', 'Crab (Other Species)', 'Hermit Crab', 'Algae']",9.0,Swimming short distance to escape.,,,
103,16.0,7.640896304862918,10.0,u. olhanen.,,False,0.39359552120288094,pre_puberty,male,104.0,16.56328373008893,,"['Hermit Crab', 'Polychaete Worm', 'Snail']",5.0,Exploring new territory.,,,
104,24.0,10.777885175762648,5.0,U. olhanensis,,False,1.2640386025841293,pre_puberty,male,105.0,18.065393691697555,,"['Algae', 'Hermit Crab']",7.0,Resting under shell fragment.,,,
105,35.0,11.006834672007376,2.0,U. olhanensis,,False,4.426679423629237,pre_puberty,male,106.0,18.816067994784355,,['Sea Anemone'],9.0,Moving toward bait.,,,
106,8.0,9.061010446651524,8.0,A farensis,,False,1.3966219716947312,adult,female,107.0,15.74301819094072,,['Coral Fragment'],11.0,Resting in shaded rock crevice.,,,
107,22.0,8.354466451346836,3.0,A. Farensis,,False,0.7430450005954231,juvenile,?,108.0,17.033183307672303,,"['Small Fish', 'Snail', 'Coral Fragment', 'Mussel']",8.0,Feeding on small mollusks.,,,
108,16.0,9.182706275631643,2.0,U. olhanensis,,False,1.263564282690277,sub_adult, ,109.0,15.230531111572404,,"['Sea Anemone', 'Algae', 'Jellyfish']",6.0,Half buried in sand.,,,
109,43.0,9.424939418092391,2.0,A. Farensis,,False,1.6222345715426412,adult,nan,110.0,18.856256174300054,,"['Shrimp', 'Sea Urchin']",7.0,Retreating quickly from shadow.,,,
110,29.0,10.842912235733866,3.0,A. Farensis,,False,1.0140203507120953,pre_puberty,male,111.0,17.25358352189329,,"['Sea Sponge', 'Algae', 'Hermit Crab']",8.0,Emerging cautiously from hiding.,,,
111,30.0,7.7878602998862,4.0,U. olhanensis,,False,0.0843640721720423,juvenile,male,112.0,17.97659420910759,,"['Mussel', 'Snail']",9.0,Climbing submerged rocks.,,,
112,33.0,6.616923787713894,5.0,u. olhanen.,,True,0.22932675396070668,adult,nan,113.0,17.3544647274882,,['Barnacle'],6.0,Cleaning claws with rubbing motion.,,,
113,17.0,10.300147808467983,5.0,u. olhanen.,,False,17.956314273712845,sub_adult,female,114.0,14.653209107919327,,"['Hermit Crab', 'Barnacle', 'Sea Anemone', 'Mussel', 'Jellyfish']",11.0,Picking biofilm on submerged wood.,,,
114,26.0,10.793536690634316,6.0,u. olhanen.,,False,0.2462711882120205,adult,male,115.0,15.180549224021638,,"['Algae', 'Small Fish', 'Crab (Other Species)', 'Sea Star', 'Sea Anemone']",9.0,Moving sideways along sandy bottom.,,,
115,17.0,7.7487052721277,5.0,A farensis,,False,0.8587457924514665,adult,male,116.0,15.683482031029913,,"['Snail', 'Sea Anemone', 'Polychaete Worm', 'Crab (Other Species)', 'Jellyfish']",9.0,Rapid claw movement while feeding.,,,
116,23.0,10.5780438929169,5.0,A. Farensis,,False,0.20496283358166686,sub_adult,nan,117.0,15.912364101235747,,"['Algae', 'Small Fish']",7.0,Escaping from aggressive fish.,,,
117,18.0,9.142500668199936,2.0,A. Farensis,,False,2.856956801290427,juvenile, ,118.0,17.536485361719656,,"['Sea Star', 'Crab (Other Species)', 'Jellyfish', 'Sea Sponge']",11.0,Rapid crossing of open sand.,,,
118,19.0,9.033032848939952,5.0,A farensis,,False,0.400552904559668,adult,male,119.0,14.935594114039613,,"['Small Fish', 'Hermit Crab', 'Snail', 'Sea Urchin', 'Crab (Other Species)']",13.0,Sideways walking along bay edge.,,,
119,21.0,8.06184263044293,7.0,U. olhanensis,,False,2.020059129583304,pre_puberty,male,120.0,15.31667272624073,,"['Sea Sponge', 'Jellyfish', 'Small Fish', 'Coral Fragment', 'Polychaete Worm']",10.0,Climbing algae-covered rocks.,,,
120,22.0,11.397891058900413,5.0,U. olhanensis,,False,0.83338274777614,juvenile,female,121.0,16.725572390871083,,['Sea Urchin'],9.0,Sitting still blending with environment.,,,
121,8.0,8.176681705696494,8.0,A. Farensis,,True,1.0456812539464495,sub_adult,male,122.0,15.646930571404424,,"['Small Fish', 'Sea Urchin', 'Coral Fragment', 'Algae', 'Sea Sponge']",8.0,Foraging among seagrass roots.,,,
122,40.0,8.714065357944342,6.0,A farensis,,False,4.369985014797296,sub_adult,male,123.0,18.42161136426605,,"['Coral Fragment', 'Sea Urchin', 'Algae']",10.0,Retreating into burrow.,,,
123,14.0,8.172523143376807,4.0,A. Farensis,,False,0.789351153860977,sub_adult, ,124.0,15.265508982614524,,['Hermit Crab'],8.0,Swimming short distance to escape.,,,
124,29.0,9.485831458238751,4.0,U. olhanensis,,False,1.6322483897406206,pre_puberty,male,125.0,18.34038397891756,,['Shrimp'],6.0,Rapid crossing of open sand.,,,
125,19.0,6.004421790276442,7.0,A. Farensis,,True,0.18014431439258013,pre_puberty,male,126.0,16.9233843221526,,"['Snail', 'Mussel']",4.0,Feeding on detritus in shallow water.,,,
126,44.0,9.765834927938062,2.0,A farensis,,False,3.2472240597455575,pre_puberty,male,127.0,19.33797767551044,,"['Snail', 'Jellyfish', 'Small Fish']",8.0,Shaking claws after contact.,,,
127,25.0,9.075806910421699,6.0,u. olhanen.,,False,1.5501760409186844,pre_puberty,male,128.0,17.421753004295944,,"['Sea Sponge', 'Sea Urchin', 'Jellyfish', 'Coral Fragment']",7.0,Climbing submerged rocks.,,,
128,28.0,8.553391679775567,2.0,A farensis,,False,0.12927816893620198,sub_adult,male,129.0,17.65377397274334,,"['Sea Urchin', 'Algae', 'Jellyfish', 'Coral Fragment']",9.0,Guarding a small hole in sediment.,,,
