,species,sex,stage,is_gravid,behaviour,associated_species,depth [m],cl [mm],cw [mm],lcl [mm],rcl [mm],fw [mm],date,latitude,longitude,id
38,A. Farensis,male,adult,,Advancing toward bait in water.,"['Algae', 'Sea Star']",6.0,36.0,32.96090145339678,43.07195808369864,39.52968083764972,32.0,2021-10-26,,,38
39,u. olhanen.,male,pre_puberty,,Swiftly dashing across exposed sand.,"['Algae', 'Sea Anemone']",10.0,18.75,22.93990159701774,30.40723063687261,19.659230774703694,31.0,2021-10-26,,,39
40,u. olhanen.,male,sub_adult,True,Scavenging at the edge of tidal pools.,"['Crab (Other Species)', 'Sea Urchin']",4.0,25.0,23.45617895483467,30.09285280010286,27.321259381771917,32.0,2021-10-26,,,40
41,A farensis,female,sub_adult,False,Reacting to sudden changes in temperature.,['Snail'],7.0,13.945812017350004,15.808717691973001,19.729318417504864,14.29809016665312,34.0,2021-10-26,,,41
42,Ucides alvorensis,female,pre_puberty,False,Swimming briefly to avoid disturbance.,"['Polychaete Worm', 'Barnacle']",12.0,9.513455289518966,7.149527607571608,10.365585506051715,10.375453440799276,31.0,2021-10-26,,,42
43,A. Farensis,female,pre_puberty,True,Brief social contact with fellow crabs.,['Coral Fragment'],9.0,8.690944155183148,10.354593305727846,13.579393967567622,8.93685955638087,30.0,2021-10-26,,,43
44,u. olhanen.,male,pre_puberty,,Camouflaging with nearby mud.,"['Hermit Crab', 'Sea Anemone', 'Polychaete Worm', 'Crab (Other Species)', 'Small Fish']",9.0,41.25,33.28937396195661,46.89149756405968,45.04472854645064,30.0,2021-10-26,,,44
45,A farensis,female,adult,False,Advancing toward bait in water.,"['Coral Fragment', 'Algae', 'Barnacle']",4.0,69.85906344313194,72.21754077376657,93.19886423309036,74.00057918828706,32.0,2021-10-26,,,45
46,A farensis,female,pre_puberty,False,Filtering detritus from shallow bottom.,['Barnacle'],9.0,13.124108324428096,10.325239443079022,15.40359013947937,14.21941591892215,31.0,2021-10-26,,,46
47,A. Farensis,male,sub_adult,,Hiding beneath overhanging rock.,"['Crab (Other Species)', 'Jellyfish', 'Mussel', 'Sea Urchin']",9.0,46.25,38.68709189169384,51.08605605283694,48.41719743012627,31.0,2021-10-26,,,47
48,Ucides alvorensis,female,juvenile,False,Picking algae carefully off rock faces.,"['Algae', 'Shrimp']",11.0,11.613066419603165,9.577423312690156,12.122065873097164,12.580230078944835,33.0,2021-10-26,,,48
49,A. Farensis,female,pre_puberty,True,Claw snapping in aggressive encounter.,"['Snail', 'Sea Urchin', 'Sea Star']",10.0,14.665197314804754,20.723813081346,27.804114626734666,14.895844285109307,32.0,2021-10-26,,,49
50,u. olhanen.,female,adult,False,Adopting threatening stance when approached.,"['Snail', 'Barnacle', 'Sea Urchin']",9.0,20.506575856995394,21.39707513315262,26.935609004085357,22.238276372620728,33.0,2021-10-26,,,50
51,U. olhanensis,female,adult,False,Engaging in antennae-to-antennae contact.,"['Crab (Other Species)', 'Sea Star']",7.0,34.02721259078284,33.98140310400993,42.24850945594984,34.29126505333763,31.0,2021-10-26,,,51
52,U. olhanensis,male,sub_adult,,Vibrating antennae in flowing current.,"['Sea Urchin', 'Algae', 'Snail', 'Small Fish', 'Sea Sponge']",11.0,7.5,8.838587845671803,12.976637797567935,7.714468055675952,32.0,2021-10-26,,,52
53,U. olhanensis,female,sub_adult,False,Hiding beneath overhanging rock.,"['Small Fish', 'Mussel', 'Coral Fragment', 'Sea Sponge']",10.0,51.64553594919594,49.029991996575816,71.3754970431994,54.35178322231504,33.0,2021-10-26,,,53
54,u. olhanen.,female,juvenile,True,Progressing cautiously through new area.,"['Crab (Other Species)', 'Small Fish']",11.0,9.372940451292411,6.962015082314463,8.978416934688509,9.859418902911003,31.0,2021-10-26,,,54
55,A farensis,male,sub_adult,,Claw shaking post-contact gesture.,"['Sea Sponge', 'Mussel', 'Sea Star', 'Sea Urchin', 'Shrimp']",5.0,23.75,28.47127370267379,39.60692506866803,25.1989143822283,33.0,2021-10-26,,,55
56,A. Farensis,male,sub_adult,,Resting in shaded crevice along cliff.,['Snail'],8.0,32.5,28.362940098940356,36.87465493574021,32.78996701078264,31.0,2021-10-26,,,56
57,u. olhanen.,male,juvenile,,Rapid clawing during feeding bouts.,['Polychaete Worm'],10.0,6.0,6.1654144292016895,8.068281044957534,6.455326823105125,33.0,2021-10-26,,,57
58,A. Farensis,female,adult,True,Vibrating antennae in flowing current.,"['Small Fish', 'Jellyfish']",7.0,10.498282397272924,9.107773600853678,13.136996876843021,11.156591591979273,30.0,2021-10-26,,,58
59,Ucides alvorensis,male or female,sub_adult,,Adopting threatening stance when approached.,"['Shrimp', 'Coral Fragment', 'Sea Sponge', 'Hermit Crab']",11.0,48.75,44.51532921205249,53.826840948982856,52.2182578728437,30.0,2021-10-26,,,59
60,u. olhanen.,female,adult,False,Inspecting remains of another crab.,"['Shrimp', 'Sea Sponge', 'Polychaete Worm', 'Coral Fragment']",8.0,26.962046203324082,25.14250796016807,30.348751799267497,27.602222310529893,32.0,2021-10-26,,,60
61,U. olhanensis,female,adult,True,Taking cover beneath seagrass leaves.,"['Small Fish', 'Sea Sponge']",8.0,22.775707702049363,21.965733199561043,27.998385300804877,23.378381698709788,32.0,2021-10-26,,,61
62,U. olhanensis,male,juvenile,,Claw snapping in diver confrontation.,"['Small Fish', 'Polychaete Worm']",9.0,3.5,3.207757299310173,4.098500272065534,3.6923208752692727,31.0,2021-10-26,,,62
63,Ucides alvorensis,female,juvenile,True,"Stationary, blending into rocky backdrop.","['Mussel', 'Sea Anemone', 'Small Fish']",4.0,17.566606199997675,17.48301693490663,21.87541835640179,18.343542685805037,32.0,2021-10-26,,,63
64,A. Farensis,male,adult,,Peering out cautiously from cover.,['Sea Star'],6.0,18.0,18.47568256290052,24.756145491671173,18.020927215403795,31.0,2021-10-26,,,64
65,U. olhanensis,male,juvenile,,Performing dominance display by body lifting.,"['Crab (Other Species)', 'Sea Sponge', 'Mussel', 'Snail', 'Hermit Crab']",9.0,5.5,3.3791551625384284,4.716459490416211,5.720400524654784,31.0,2021-10-26,,,65
66,u. olhanen.,male,adult,,Vibrating antennae in flowing current.,"['Mussel', 'Polychaete Worm', 'Sea Star']",9.0,27.0,26.44152180625796,36.90791442819994,27.787743025528123,31.0,2021-10-26,,,66
67,A farensis,female,adult,False,Approaching small fish with curiosity.,"['Algae', 'Sea Sponge', 'Sea Anemone', 'Polychaete Worm', 'Shrimp']",7.0,27.306428657103304,27.192586434333986,34.12794105092211,29.646143860002166,32.0,2021-10-26,,,67
68,u. olhanen.,male,pre_puberty,,Picking algae carefully off rock faces.,"['Mussel', 'Small Fish']",8.0,21.0,16.45580716412566,21.83266574869171,22.465734480441313,30.0,2021-10-26,,,68
69,Ucides alvorensis,female,adult,True,Nibbling detritus off seabed patches.,['Small Fish'],11.0,25.544759519751366,31.4229427354485,45.62306929612726,26.52547136262111,30.0,2021-10-26,,,69
70,A farensis,female,sub_adult,True,Searching tidal pools for nutrients.,"['Barnacle', 'Sea Sponge', 'Hermit Crab', 'Sea Star', 'Algae']",8.0,14.519453859906315,15.27564428893187,20.766524251975603,14.900152120846917,33.0,2021-10-26,,,70
71,U. olhanensis,male,pre_puberty,,Frequent pausing while exploring.,"['Shrimp', 'Sea Urchin', 'Polychaete Worm']",9.0,22.5,26.047004130161383,35.51288250696097,23.84323316647371,31.0,2021-10-26,,,71
72,A farensis,female,adult,True,Concealing self beneath floating matter.,"['Jellyfish', 'Small Fish', 'Sea Sponge', 'Shrimp']",10.0,24.711573030381903,24.97241761644704,31.246695374002126,24.827366692378046,32.0,2021-10-26,,,72
73,u. olhanen.,male,adult,,Scavenging at the edge of tidal pools.,"['Hermit Crab', 'Crab (Other Species)', 'Coral Fragment', 'Polychaete Worm']",4.0,27.0,24.820021211767,30.33323577935126,29.43039926194137,32.0,2021-10-26,,,73
74,u. olhanen.,-,juvenile,,Retreating quickly into hidden burrow.,"['Sea Star', 'Hermit Crab', 'Sea Sponge']",8.0,6.0,6.913095360528798,9.134615234727274,6.119189374604776,33.0,2021-10-26,,,74
75,u. olhanen.,male,sub_adult,,Gradual movement in cold conditions.,"['Sea Star', 'Coral Fragment', 'Snail']",8.0,25.0,23.481589829417093,31.721677867730662,25.411082012810787,32.0,2021-10-26,,,75
76,U. olhanensis,female,pre_puberty,True,Engaging in struggle with seaweed entanglement.,"['Coral Fragment', 'Algae', 'Hermit Crab', 'Shrimp', 'Crab (Other Species)']",10.0,25.797052497472308,18.38862598579629,27.013280983482883,27.43111238982851,31.0,2021-10-26,,,76
77,A farensis,female,pre_puberty,True,Engaging in struggle with seaweed entanglement.,"['Barnacle', 'Sea Sponge', 'Crab (Other Species)', 'Mussel', 'Snail']",7.0,12.007857822268923,10.428574040030082,14.216296773328182,12.405631853877585,33.0,2021-10-26,,,77
78,A. Farensis,male,adult,,Rapid clawing during feeding bouts.,"['Algae', 'Crab (Other Species)', 'Coral Fragment', 'Barnacle']",9.0,40.5,37.44694380184893,51.636385175404286,43.20824897007479,31.0,2021-10-26,,,78
79,A. Farensis,female,sub_adult,False,Displaying territorial behavior against intruder.,['Shrimp'],10.0,14.19951691745494,12.251478435785831,17.43163559800227,14.532990996611632,32.0,2021-10-26,,,79
80,Ucides alvorensis, ,pre_puberty,True,Defensive claw movement in water.,"['Hermit Crab', 'Sea Star', 'Algae']",10.0,21.0,18.244272966320267,23.332313558021593,22.865479686571703,31.0,2021-10-26,,,80
81,U. olhanensis,female,sub_adult,False,Frequent pausing while exploring.,"['Shrimp', 'Jellyfish', 'Barnacle']",7.0,17.46797300614865,22.061707046173947,32.88552655921406,18.685334632716284,32.0,2021-10-26,,,81
82,U. olhanensis,female,sub_adult,False,Feeding on small crustaceans in crevices.,"['Sea Sponge', 'Barnacle']",5.0,33.45351402078065,45.47917531838747,56.236009935359235,35.71534079818627,32.0,2021-10-26,,,82
83,U. olhanensis,female,adult,False,Engaging in antennae-to-antennae contact.,"['Sea Urchin', 'Hermit Crab']",6.0,31.86065422604438,26.829420627047217,34.672526984234885,32.60895218230643,32.0,2021-10-26,,,83
84,u. olhanen.,female,sub_adult,False,Swimming briefly to avoid disturbance.,"['Shrimp', 'Hermit Crab', 'Mussel', 'Sea Anemone', 'Sea Star']",9.0,14.753385478664423,17.809025402522167,21.514587637850205,15.894067211124328,31.0,2021-10-26,,,84
85,A. Farensis,male,adult,,Claw shaking post-contact gesture.,"['Sea Star', 'Sea Anemone', 'Shrimp', 'Sea Sponge']",8.0,15.0,15.412221458614502,22.5417185318203,15.832280586803654,31.0,2021-10-26,,,85
86,u. olhanen.,male,juvenile,,Guarding hole in substrate from intruders.,['Sea Urchin'],8.0,6.0,6.261760347266231,8.462322281742008,6.366587457440903,33.0,2021-10-26,,,86
87,A. Farensis,female,pre_puberty,False,Vibrating antennae in flowing current.,['Mussel'],7.0,20.612986582441632,19.30580048145316,26.4657896259787,21.599023565172327,31.0,2021-10-26,,,87
88,u. olhanen.,male,juvenile,,Grazing on mollusks among debris.,"['Small Fish', 'Sea Sponge', 'Polychaete Worm', 'Crab (Other Species)']",7.0,6.0,4.191784099334573,5.864804747860121,6.10184897449718,32.0,2021-10-26,,,88
89,u. olhanen.,female,adult,False,Vibrating antennae in flowing current.,"['Sea Star', 'Sea Sponge', 'Mussel', 'Sea Anemone', 'Sea Urchin']",11.0,8.871433508587948,9.4988162120706,14.026714892118575,9.302539229999478,31.0,2021-10-26,,,89
90,u. olhanen.,male,sub_adult,True,Guarding hole in substrate from intruders.,"['Sea Anemone', 'Algae', 'Snail']",8.0,16.25,17.85746449070231,22.573567460704535,17.209458671548358,32.0,2021-10-26,,,90
91,u. olhanen.,male,juvenile,,Taking cover beneath seagrass leaves.,"['Snail', 'Mussel', 'Shrimp', 'Coral Fragment']",11.0,15.0,19.136937697143757,24.438849683629222,16.11739280909524,32.0,2021-10-26,,,91
92,u. olhanen.,female,sub_adult,False,Engaging in struggle with seaweed entanglement.,"['Hermit Crab', 'Sea Urchin', 'Polychaete Worm', 'Sea Sponge', 'Shrimp']",8.0,22.080951349540978,19.92735888516913,26.964347921133527,22.66750088757583,34.0,2021-10-26,,,92
93,u. olhanen.,female,sub_adult,True,Claw snapping in aggressive encounter.,"['Snail', 'Polychaete Worm', 'Coral Fragment']",9.0,18.810919092586516,16.61075359137268,22.909885628568382,20.61922005043751,32.0,2021-10-26,,,93
94,u. olhanen.,female,pre_puberty,True,Sheltering under broken shell piece.,"['Polychaete Worm', 'Sea Sponge', 'Sea Anemone', 'Snail']",11.0,13.345530437814494,12.399077932673853,15.090558620539607,14.660245951686807,31.0,2021-10-26,,,94
95,Ucides alvorensis,female,pre_puberty,False,Sifting through sediment for scraps.,"['Small Fish', 'Hermit Crab', 'Jellyfish', 'Algae']",7.0,13.791346296545127,15.403005208722519,19.47016966967497,13.832121197366403,30.0,2021-10-26,,,95
96,A. Farensis,female,adult,True,Gradual movement in cold conditions.,"['Jellyfish', 'Sea Urchin', 'Crab (Other Species)']",5.0,51.91352399163817,53.44396450764857,71.63522535755125,54.51062786564632,31.0,2021-10-26,,,96
97,u. olhanen.,male,pre_puberty,,Engaging in struggle with seaweed entanglement.,"['Shrimp', 'Small Fish', 'Snail', 'Coral Fragment', 'Sea Star']",9.0,12.75,12.65448462939481,18.171113837211966,13.769072286720673,33.0,2021-10-26,,,97
98,Ucides alvorensis,male,sub_adult,,Brief social contact with fellow crabs.,"['Snail', 'Barnacle', 'Polychaete Worm', 'Jellyfish']",6.0,8.75,9.302010416024094,13.782627815744462,9.421435972088783,30.0,2021-10-26,,,98
99,U. olhanensis,male,adult,,Traversing algae-slick rock surfaces.,"['Barnacle', 'Hermit Crab', 'Mussel', 'Crab (Other Species)', 'Polychaete Worm']",7.0,21.0,22.531128075837728,32.33927807988296,21.77089511708962,32.0,2021-10-26,,,99
100,u. olhanen.,female,adult,False,Nibbling detritus off seabed patches.,"['Coral Fragment', 'Hermit Crab', 'Sea Sponge', 'Polychaete Worm', 'Sea Urchin']",11.0,7.965029190895196,9.566204073509699,12.927292593694396,8.332608496180724,30.0,2021-10-26,,,100
101,A farensis,female,pre_puberty,False,Defensive claw movement in water.,"['Sea Anemone', 'Sea Urchin', 'Coral Fragment', 'Hermit Crab']",9.0,6.9109514291895655,6.543771801090358,9.024847089100373,7.187837133294149,31.0,2021-10-26,,,101
102,U. olhanensis,female,pre_puberty,True,Lying still to avoid detection.,"['Coral Fragment', 'Mussel']",8.0,17.20480781041888,21.950699561078483,27.474588251343075,17.897288872127636,33.0,2021-10-26,,,102
103,A farensis,female,sub_adult,False,Resting in shaded crevice along cliff.,"['Sea Sponge', 'Sea Urchin']",6.0,11.378655885925234,12.238491273521948,18.03996068603664,11.999685738605685,33.0,2021-10-26,,,103
104,u. olhanen.,male,pre_puberty,,Engaging in antennae-to-antennae contact.,"['Shrimp', 'Jellyfish', 'Algae']",8.0,9.75,7.368018449957196,8.908160705123692,10.670996397577142,31.0,2021-10-26,,,104
105,U. olhanensis,female,juvenile,False,Rhythmic waving as social cue.,"['Polychaete Worm', 'Hermit Crab', 'Algae']",8.0,11.375572965031717,12.183175848529455,17.689017479302624,11.55138072665732,31.0,2021-10-26,,,105
106,u. olhanen.,male,adult,,Consuming algae scraped from barnacles.,"['Snail', 'Sea Urchin', 'Coral Fragment']",11.0,30.0,30.77840577987835,39.65004762290988,32.838896526691165,32.0,2021-10-26,,,106
107,A farensis,female,sub_adult,False,Foraging through tangled seagrass roots.,"['Jellyfish', 'Sea Urchin', 'Shrimp', 'Algae']",9.0,36.508825586901516,33.80862290281152,42.050346565468814,36.65834454347446,32.0,2021-10-26,,,107
108,A. Farensis,male,adult,,Traversing algae-slick rock surfaces.,['Sea Anemone'],13.0,18.0,19.172142045956896,23.1485416105517,18.456056548313267,31.0,2021-10-26,,,108
109,Ucides alvorensis,male or female,juvenile,,Nibbling detritus off seabed patches.,"['Snail', 'Coral Fragment', 'Polychaete Worm']",12.0,17.5,19.823030818869906,29.605211204112923,18.3621925478339,33.0,2021-10-26,,,109
110,u. olhanen.,female,adult,False,Camouflaging with nearby mud.,"['Shrimp', 'Crab (Other Species)', 'Sea Star']",6.0,25.665408312637254,23.053213754487036,34.16267682384176,25.890312289545427,30.0,2021-10-26,,,110
111,u. olhanen.,female,adult,False,Sifting through sediment for scraps.,"['Sea Sponge', 'Small Fish', 'Sea Urchin', 'Algae']",7.0,35.63591638479541,38.19403070376212,52.47569729890052,37.96470028465871,32.0,2021-10-26,,,111
112,U. olhanensis,male,pre_puberty,,Taking cover beneath seagrass leaves.,"['Small Fish', 'Barnacle', 'Polychaete Worm', 'Sea Sponge']",12.0,34.5,39.893207134124005,54.265432528227805,37.77623610645069,31.0,2021-10-26,,,112
113,u. olhanen.,male,pre_puberty,,Adopting threatening stance when approached.,"['Sea Urchin', 'Sea Star']",7.0,9.0,8.497834601026124,10.414735255259856,9.602953275313961,32.0,2021-10-26,,,113
114,Ucides alvorensis,male or female,sub_adult,,Engaging in struggle with seaweed entanglement.,"['Coral Fragment', 'Snail']",6.0,23.75,21.40464419309588,28.463220399687945,24.002943308377755,30.0,2021-10-26,,,114
115,U. olhanensis,male,adult,,Slowly navigating around seagrass beds.,"['Sea Star', 'Crab (Other Species)', 'Small Fish']",8.0,7.5,8.047534174618905,10.435384464348264,7.599731042082446,31.0,2021-10-26,,,115
116,A. Farensis,female,pre_puberty,True,Hiding beneath overhanging rock.,['Crab (Other Species)'],5.0,19.382058222691114,22.821404646373193,33.68462629837203,20.774877053856805,31.0,2021-10-26,,,116
117,A farensis,male,adult,,Collecting biofilm from sunken wood.,"['Sea Star', 'Algae', 'Jellyfish', 'Hermit Crab']",10.0,31.5,32.9464095883069,40.1781410513503,33.66515511128082,31.0,2021-10-26,,,117
118,u. olhanen.,female,pre_puberty,True,Displaying territorial behavior against intruder.,['Small Fish'],12.0,28.484934293201864,29.20963258031952,41.06940103714579,29.78027733169122,30.0,2021-10-26,,,118
119,A farensis,male,sub_adult,,Concealing self beneath floating matter.,['Hermit Crab'],8.0,33.75,35.89206501765131,53.682096628412545,34.62445043602386,32.0,2021-10-26,,,119
120,A. Farensis,female,adult,False,Lying still to avoid detection.,"['Sea Sponge', 'Crab (Other Species)']",9.0,29.935985357654104,31.348027556787876,46.49508384686927,32.614499410377945,31.0,2021-10-26,,,120
121,A farensis,female,juvenile,True,Engaging in struggle with seaweed entanglement.,"['Small Fish', 'Jellyfish']",6.0,14.749881229409057,16.48071590156543,24.27778255754406,15.353057673956634,32.0,2021-10-26,,,121
122,Ucides alvorensis,male,pre_puberty,,Feeding on small crustaceans in crevices.,"['Sea Sponge', 'Small Fish', 'Hermit Crab']",8.0,7.5,8.475781585921894,10.498837584586465,7.695477238011941,32.0,2021-10-26,,,122
123,U. olhanensis,female,sub_adult,True,Guarding hole in substrate from intruders.,"['Sea Sponge', 'Small Fish', 'Jellyfish', 'Hermit Crab', 'Shrimp']",7.0,39.14173360952476,37.8823070492413,51.12641861192777,42.01672561837345,32.0,2021-10-26,,,123
124,A farensis,female,sub_adult,False,Vibrating antennae in flowing current.,['Jellyfish'],5.0,28.559133891305027,25.70996681861596,34.85255278208278,28.85988455475973,31.0,2021-10-26,,,124
125,u. olhanen.,male,juvenile,,Collecting biofilm from sunken wood.,"['Sea Sponge', 'Sea Star', 'Jellyfish']",9.0,8.0,5.87454451808969,8.303418664744727,8.096332775636583,32.0,2021-10-26,,,125
