,species_name,sex,stage,is_gravid?,behavior,associated_species,depth [m],cl [cm],cw [cm],lcl [cm],rcl [cm],latitude,longitude,id
38,A farensis,female,p,False,Side-stepping along sandy coastal floor.,"['Crab (Other Species)', 'Jellyfish', 'Algae']",4.0,0.8583738219398621,1.131843859979241,0.8423839123313513,1.0168338124265197,,,38
39,u. olhanen.,female,a,False,Vibrating antennae in flowing current.,['Polychaete Worm'],7.0,1.8260016382187978,1.732537787045022,1.1092644269543823,1.5345091222671146,,,39
40,u. olhanen.,male,a,True,Staying half-submerged in loose sand.,"['Crab (Other Species)', 'Shrimp', 'Mussel', 'Coral Fragment']",4.0,1.0909090909090908,1.118977659679974,0.9136624886606058,4.238221347024693,,,40
41,u. olhanen.,female,j,False,Escaping from pursuing predator silhouette.,"['Shrimp', 'Sea Star', 'Algae', 'Coral Fragment']",9.0,0.5075769707915327,0.6564811088174471,0.409230236554645,0.5321606827318978,,,41
42,U. olhanensis,male,p,,Taking cover beneath seagrass leaves.,['Sea Urchin'],2.0,0.3409090909090909,0.4416880502970052,0.37393869667185964,0.8375394368152086,,,42
43,A farensis,female,s,True,"Stationary, blending into rocky backdrop.","['Sea Sponge', 'Algae', 'Crab (Other Species)']",9.0,1.9261695386608588,1.6582282225968294,1.1059407573133428,1.3299778654669039,,,43
44,u. olhanen.,female,a,False,Guarding hole in substrate from intruders.,"['Jellyfish', 'Small Fish', 'Polychaete Worm']",8.0,1.5599164600384692,1.6226588709546617,1.1828601387774103,1.3298474571136938,,,44
45,Ucides alvorensis,male,p,,Color change during molting stress.,"['Mussel', 'Sea Sponge', 'Sea Star']",5.0,1.5,1.0606816903850327,0.9343733704965,4.3349789256596205,,,45
46,A. Farensis,female,p,False,Side-stepping along sandy coastal floor.,"['Coral Fragment', 'Small Fish', 'Sea Anemone']",5.0,0.6017906640425438,0.835124134318587,0.6477015836835444,0.701943659171931,,,46
47,A farensis,male,a,,Slowly navigating around seagrass beds.,"['Small Fish', 'Hermit Crab', 'Mussel', 'Snail', 'Coral Fragment']",5.0,2.0454545454545454,2.208795413244149,1.6243207135571653,12.98472977879927,,,47
48,A farensis,male,p,,Sheltering under broken shell piece.,"['Sea Urchin', 'Sea Anemone', 'Sea Star', 'Mussel']",5.0,1.5,1.2706888641773058,1.0672855833975292,5.4051524155043245,,,48
49,u. olhanen.,male,a,,Swiftly dashing across exposed sand.,"['Barnacle', 'Shrimp']",6.0,0.9545454545454546,1.049346585952679,0.8308492576698394,4.65075843274512,,,49
50,A farensis,female,p,True,Interaction with nearby hermit crab.,"['Algae', 'Sea Star', 'Barnacle']",5.0,1.557007391157405,1.7368256669047355,1.1269197728034452,1.456555340508706,,,50
51,U. olhanensis,male,a,,Hiding beneath overhanging rock.,['Coral Fragment'],9.0,0.6818181818181818,0.7221057682950531,0.5823623114726311,2.1931188294755675,,,51
52,u. olhanen.,female,a,True,Feeding on small crustaceans in crevices.,"['Barnacle', 'Shrimp']",6.0,1.0571470651391228,1.1951752475888098,0.8895036659378726,1.0542520630709475,,,52
53,U. olhanensis,male,s,,Progressing cautiously through new area.,"['Jellyfish', 'Sea Anemone', 'Coral Fragment']",4.0,2.9545454545454546,3.276350861099519,2.716593081831371,-999.0,,,53
54,Ucides alvorensis,male,j,,Darting away in response to sudden shadow.,['Jellyfish'],8.0,0.2727272727272727,0.17904122830765298,0.17457192050843473,0.16073162665442856,,,54
55,U. olhanensis,male,a,,Brief social contact with fellow crabs.,"['Polychaete Worm', 'Sea Anemone']",6.0,2.590909090909091,2.3944902569638824,16.781329558099763,1.9964485083938337,,,55
56,Ucides alvorensis,nan,a,,Emerging slowly after perceived threat.,"['Barnacle', 'Algae', 'Mussel']",6.0,2.727272727272727,2.6195485420924056,5.840250502563969,2.0032927007286783,,,56
57,u. olhanen.,female,a,False,Nibbling detritus off seabed patches.,"['Hermit Crab', 'Sea Urchin', 'Sea Sponge', 'Jellyfish', 'Small Fish']",6.0,0.5204624255500274,0.5997306446671581,0.3799488287746998,0.5388947964098777,,,57
58,U. olhanensis,male,s,,Rapid clawing during feeding bouts.,"['Hermit Crab', 'Sea Anemone', 'Crab (Other Species)', 'Barnacle', 'Sea Sponge']",6.0,1.5909090909090908,1.8223233957684932,1.309562555941729,9.402770550300353,,,58
59,U. olhanensis,male,a,,Feeding on decaying matter among rocks.,['Jellyfish'],9.0,4.7727272727272725,4.841719977121659,3.6528543028156206,56.82952768680586,,,59
60,A farensis,male,a,True,Progressing cautiously through new area.,"['Barnacle', 'Mussel', 'Polychaete Worm', 'Snail', 'Sea Star']",10.0,1.2272727272727273,1.2223038390457397,4.924928834569056,-999.0,,,60
61,u. olhanen.,male,p,,Clambering up submerged tree trunks.,"['Snail', 'Sea Sponge']",5.0,0.6136363636363636,0.6103486606295989,0.47123047579409544,1.404683360126395,,,61
62,A. Farensis,male,p,,Color change during molting stress.,"['Algae', 'Sea Star', 'Sea Urchin']",3.0,0.8863636363636364,0.967187673342888,0.80808604879713,3.15999753983232,,,62
63,u. olhanen.,male,s,,Slowly navigating around seagrass beds.,"['Small Fish', 'Jellyfish', 'Crab (Other Species)', 'Sea Urchin', 'Sea Star']",5.0,2.0454545454545454,2.039359541624943,1.7943083341757202,12.237228028349362,,,63
64,A. Farensis,male,p,,Scaling steep rock faces near shore.,"['Sea Urchin', 'Sea Anemone', 'Polychaete Worm', 'Mussel', 'Sea Star']",7.0,1.2954545454545454,1.0295375833892837,0.8073210703229079,3.819167827077801,,,64
65,A farensis,female,a,False,Nibbling detritus off seabed patches.,['Mussel'],2.0,1.808515860158067,1.6692054254405286,1.1488708495581124,1.3558383563435175,,,65
66,u. olhanen.,male,s,,Waving claw in signal to another crab.,"['Hermit Crab', 'Algae']",8.0,3.409090909090909,2.897381404357134,24.34833421975065,2.464129562399423,,,66
67,A farensis,male,a,,Staying half-submerged in loose sand.,"['Sea Sponge', 'Crab (Other Species)', 'Jellyfish']",3.0,0.9545454545454546,1.027193738235663,4.358819604306109,0.8543627393042409,,,67
68,A farensis,nan,s,,Foraging through tangled seagrass roots.,"['Sea Urchin', 'Sea Anemone', 'Sea Star', 'Algae']",9.0,1.5909090909090908,1.480928292605919,2.476860896748505,1.3221278100280676,,,68
69,U. olhanensis,female,s,True,Claw shaking post-contact gesture.,"['Sea Anemone', 'Jellyfish']",9.0,2.668608287180828,2.910682789664298,2.2212793902713264,2.5837136625626225,,,69
70,Ucides alvorensis,male,s,True,Taking cover beneath seagrass leaves.,"['Hermit Crab', 'Small Fish', 'Crab (Other Species)', 'Sea Anemone', 'Snail']",9.0,3.6363636363636362,4.36072882306967,3.8464836873739796,40.37926207218865,,,70
71,U. olhanensis,female,s,False,Performing dominance display by body lifting.,"['Coral Fragment', 'Crab (Other Species)', 'Shrimp', 'Snail']",2.0,0.9705249956518341,0.9187864692595323,0.672619877065661,0.7540500231539845,,,71
72,A farensis,male,a,,Adopting threatening stance when approached.,"['Jellyfish', 'Sea Sponge', 'Crab (Other Species)', 'Mussel']",7.0,3.9545454545454546,3.9355092963840494,3.481684699181211,37.31512119301038,,,72
73,u. olhanen.,female,a,False,Defensive claw movement in water.,"['Sea Star', 'Polychaete Worm', 'Mussel']",2.0,4.182076480983629,4.140769110060377,2.8552404299056486,3.6991232871930007,,,73
74,A farensis,female,s,False,Hiding beneath overhanging rock.,"['Sea Urchin', 'Sea Anemone', 'Jellyfish', 'Sea Star', 'Shrimp']",10.0,0.9076351692114105,0.8428627349224208,0.6247138912936404,0.7216018799722979,,,74
75,u. olhanen.,male,s,,Camouflaging with nearby mud.,"['Mussel', 'Hermit Crab', 'Sea Urchin']",7.0,1.25,1.4911783706928765,7.65082585919217,1.2488779159159245,,,75
76,u. olhanen.,male,a,,Sheltering under broken shell piece.,"['Polychaete Worm', 'Snail', 'Sea Urchin']",4.0,2.4545454545454546,2.586543527336914,19.374830300371766,2.2161763518832283,,,76
77,A farensis,female,a,False,Color change during molting stress.,['Hermit Crab'],4.0,1.656139530489135,2.002216298398805,1.4557008737167765,1.637077914922017,,,77
78,u. olhanen.,female,p,False,Sheltering under broken shell piece.,"['Sea Anemone', 'Polychaete Worm']",6.0,0.47053487252315235,0.5523232381258514,0.43391176321502434,0.4651321387828032,,,78
79,U. olhanensis,male,s,,Staying half-submerged in loose sand.,"['Mussel', 'Shrimp']",10.0,1.8181818181818181,1.456617574534968,7.672772780620196,1.227519093609433,,,79
80,u. olhanen.,female,s,False,Foraging through tangled seagrass roots.,"['Hermit Crab', 'Sea Sponge']",5.0,1.9267382244307405,2.5321308921187216,1.7367906984427117,2.212693778980958,,,80
81,U. olhanensis,male,p,,Scaling steep rock faces near shore.,"['Sea Anemone', 'Jellyfish', 'Sea Urchin']",7.0,0.75,0.6580882196447752,1.8719484697743134,0.577531828143155,,,81
82,u. olhanen.,male,s,,Picking algae carefully off rock faces.,"['Small Fish', 'Mussel']",4.0,3.409090909090909,4.018606741601561,38.95634898607746,2.866064560631752,,,82
83,A farensis,female,p,False,Sifting through sediment for scraps.,['Sea Sponge'],4.0,0.9617711907526975,1.378477343447174,0.9615871113224862,1.1119574600917483,,,83
84,u. olhanen.,male,s,,Clambering up submerged tree trunks.,"['Coral Fragment', 'Sea Star', 'Hermit Crab', 'Snail']",7.0,1.0227272727272727,1.192781329379582,5.453201555865586,0.8881391752529719,,,84
85,U. olhanensis,female,a,True,Traversing algae-slick rock surfaces.,"['Sea Anemone', 'Hermit Crab', 'Mussel']",4.0,2.2134399933231204,2.166670426012085,1.6053661475491063,1.8450442227896815,,,85
86,A farensis,male or female,a,,"Stationary, blending into rocky backdrop.","['Mussel', 'Small Fish', 'Coral Fragment']",7.0,3.9362944119460432,3.6638839745571516,2.8815006714307527,3.8964284246141463,,,86
87,A farensis,male,j,,Picking algae carefully off rock faces.,['Sea Anemone'],3.0,0.7727272727272727,0.9941798285275137,0.6963754155273448,4.011638957511486,,,87
88,U. olhanensis,male,a,,Performing dominance display by body lifting.,"['Snail', 'Coral Fragment']",6.0,2.1818181818181817,2.184410770595642,14.891992297096635,1.6375250528546936,,,88
89,u. olhanen.,female,a,False,Inspecting remains of another crab.,"['Sea Anemone', 'Hermit Crab', 'Coral Fragment', 'Crab (Other Species)', 'Small Fish']",4.0,3.0387675546753083,2.9384986112183284,2.2840122587710927,2.6353443442835935,,,89
90,A farensis,female,s,False,Lying still to avoid detection.,"['Sea Star', 'Jellyfish', 'Shrimp']",6.0,2.4482415227336958,2.777163166094653,2.0649825629833547,2.342648006027565,,,90
91,u. olhanen.,male,j,,Claw snapping in aggressive encounter.,"['Jellyfish', 'Snail', 'Polychaete Worm', 'Sea Sponge', 'Coral Fragment']",6.0,1.1363636363636365,1.4964878015126908,1.1581515122192234,7.012680026094649,,,91
92,u. olhanen.,male,p,,Foraging through tangled seagrass roots.,"['Crab (Other Species)', 'Snail', 'Mussel', 'Algae', 'Sea Sponge']",6.0,1.7045454545454546,1.7528517615382186,9.942320274012202,1.4706847798274716,,,92
93,A farensis,male,a,,"Stationary, blending into rocky backdrop.","['Shrimp', 'Jellyfish', 'Hermit Crab']",7.0,4.7727272727272725,4.473902692839997,3.4436222737023914,48.302824708574235,,,93
94,A. Farensis,female,s,False,Scaling steep rock faces near shore.,['Shrimp'],5.0,2.653694404971338,2.469073269004765,1.8793968397191598,2.1588837484369012,,,94
95,u. olhanen.,male,s,,Clambering up submerged tree trunks.,"['Sea Sponge', 'Sea Anemone', 'Sea Star']",10.0,1.0227272727272727,0.907842642608871,0.6799083937566172,3.1799073611874458,,,95
96,A farensis,male,s,,Guarding hole in substrate from intruders.,"['Small Fish', 'Barnacle']",7.0,4.545454545454546,4.336870011536835,3.7050627947432115,49.682946245411536,,,96
97,U. olhanensis,male,s,,Lying still to avoid detection.,"['Sea Anemone', 'Mussel', 'Crab (Other Species)', 'Algae', 'Snail']",5.0,2.6136363636363638,2.792672205701017,1.984645135856837,19.309082988322693,,,97
98,A. Farensis,female,a,False,Color change during molting stress.,"['Sea Star', 'Shrimp', 'Sea Anemone', 'Coral Fragment', 'Crab (Other Species)']",7.0,4.281176607618219,4.4938883358980295,3.2757877006185057,3.7663800371504603,,,98
99,A. Farensis,female,p,False,Inspecting remains of another crab.,"['Snail', 'Polychaete Worm', 'Sea Sponge', 'Sea Urchin', 'Shrimp']",7.0,1.3415035680053393,1.335569259833605,0.9458511246803945,1.1535777684608333,,,99
100,A. Farensis,male,s,True,Claw snapping in aggressive encounter.,"['Shrimp', 'Sea Urchin', 'Mussel']",4.0,1.25,1.2355483459225405,4.921474472552114,1.0658654169910091,,,100
101,A farensis,female,s,False,Resting in shaded crevice along cliff.,['Snail'],5.0,0.8104765927489457,0.6952176521433387,0.4975519152220081,0.5681769815790534,,,101
102,A. Farensis, ,a,,Nibbling detritus off seabed patches.,"['Crab (Other Species)', 'Sea Urchin', 'Snail', 'Mussel']",5.0,0.6818181818181818,0.7084333818452409,1.075406853804088,0.5795763265331628,,,102
103,A farensis,male,j,,Scaling steep rock faces near shore.,"['Small Fish', 'Hermit Crab', 'Coral Fragment', 'Jellyfish']",4.0,0.8636363636363636,0.5293975028149484,0.38267948460769213,1.2129814407826496,,,103
104,u. olhanen.,male,s,,Defensive claw movement in water.,"['Algae', 'Sea Urchin', 'Barnacle', 'Crab (Other Species)', 'Jellyfish']",5.0,0.9090909090909091,1.0139921623237962,0.8124176824022933,3.5032978615282278,,,104
105,A. Farensis,male,j,,Retreating swiftly from perceived danger.,"['Small Fish', 'Sea Star', 'Algae']",5.0,1.2272727272727273,1.6216957090386486,1.4130443502319243,7.704947033032803,,,105
106,A farensis,male,s,,Retreating swiftly from perceived danger.,"['Small Fish', 'Sea Star']",3.0,2.272727272727273,1.9160531329429964,1.6420878125748326,10.26237399161867,,,106
107,u. olhanen.,female,a,False,Slowly navigating around seagrass beds.,"['Sea Urchin', 'Polychaete Worm']",10.0,1.4712861374144568,1.4147097346800335,0.8607582089055744,1.2649132117682784,,,107
108,U. olhanensis,female,s,False,Retreating quickly into hidden burrow.,"['Small Fish', 'Crab (Other Species)', 'Mussel', 'Shrimp']",12.0,1.5604866783626492,1.713587200184778,1.3242967978851616,1.3824068391173403,,,108
109,A. Farensis,male,j,,Performing dominance display by body lifting.,['Sea Sponge'],6.0,0.45454545454545453,0.3939778498942746,0.30130105374593846,0.6972931578235535,,,109
110,Ucides alvorensis,-,p,True,Performing dominance display by body lifting.,"['Jellyfish', 'Sea Sponge', 'Crab (Other Species)', 'Coral Fragment', 'Small Fish']",9.0,1.9090909090909092,2.3995901856419333,7.021527885439951,2.0008289461139963,,,110
111,U. olhanensis,male,p,,Traversing algae-slick rock surfaces.,"['Sea Star', 'Snail', 'Shrimp']",6.0,1.5681818181818181,1.6635544578642303,1.3304708352921724,8.024724345370245,,,111
112,U. olhanensis,female,a,False,Adopting threatening stance when approached.,['Jellyfish'],6.0,2.551431244473583,2.955050863037602,2.1191338374671926,2.506799674836784,,,112
113,u. olhanen.,male,a,,Swimming briefly to avoid disturbance.,"['Sea Sponge', 'Sea Urchin', 'Small Fish', 'Snail', 'Shrimp']",6.0,3.0,2.938947074394532,26.655877410886195,2.3475572622321277,,,113
114,U. olhanensis,female,s,False,Claw snapping in aggressive encounter.,['Coral Fragment'],6.0,1.4024666172558948,1.7232826666780363,1.1778764461836635,1.388754771098644,,,114
115,Ucides alvorensis,female,s,False,Progressing cautiously through new area.,"['Sea Star', 'Snail', 'Algae', 'Mussel']",8.0,1.431378883929702,1.595382366247753,1.2322692865264575,1.4263854401080742,,,115
116,A farensis,female,j,False,"Burrowing into soft, sandy sediment.",['Snail'],3.0,1.2736764303494927,1.4618753858930764,1.1101002037787162,1.2922163514585803,,,116
117,U. olhanensis,female,a,False,Engaging in antennae-to-antennae contact.,['Coral Fragment'],5.0,2.2195451923594565,2.1765332303860343,1.3810425004884415,1.8704374797310896,,,117
118,u. olhanen.,male,j,,Retreating swiftly from perceived danger.,['Crab (Other Species)'],6.0,1.0454545454545454,1.0895486231706193,0.9076812243016493,3.946353952721763,,,118
119,Ucides alvorensis,female,p,False,Camouflaging with nearby mud.,"['Jellyfish', 'Snail', 'Barnacle', 'Sea Sponge']",4.0,0.6564257181621036,0.9434171301423958,0.6764976022657966,0.8098504387668285,,,119
120,U. olhanensis,female,a,False,Picking algae carefully off rock faces.,"['Algae', 'Sea Sponge', 'Sea Anemone']",7.0,0.562545844188855,0.5496503800452687,0.4041373891984899,0.46571277479166934,,,120
121,A farensis,nan,a,,Engaging in antennae-to-antennae contact.,"['Polychaete Worm', 'Barnacle', 'Mussel', 'Jellyfish']",2.0,6.954545454545454,7.036702238102469,27.284229899680987,5.452778730830171,,,121
122,A. Farensis,male,j,,Hiding beneath overhanging rock.,['Shrimp'],11.0,1.2727272727272727,1.453739439059043,6.255911197880407,1.0177122075555265,,,122
123,U. olhanensis,female,j,False,Swimming briefly to avoid disturbance.,['Coral Fragment'],3.0,1.5142343198715702,2.0242568499317706,1.370793868072848,1.6905484712968288,,,123
124,A. Farensis,female,p,False,Gradual movement in cold conditions.,"['Sea Urchin', 'Mussel']",6.0,0.9201583209711395,0.8173359370981661,0.5843550109183411,0.7272830880378236,,,124
125,U. olhanensis,male,s,,Scaling steep rock faces near shore.,['Hermit Crab'],11.0,2.727272727272727,3.152162569762537,2.399719577773338,29.93725559196772,,,125
126,Ucides alvorensis, ,p,,Defensive claw movement in water.,"['Jellyfish', 'Barnacle']",8.0,1.2272727272727273,1.5173576740337926,3.6303066795626644,1.2570054324558815,,,126
127,A farensis,female,s,False,Retreating swiftly from perceived danger.,['Hermit Crab'],7.0,3.2102427784753456,3.566716875967265,2.3437576758351715,3.167878980773804,,,127
128,U. olhanensis,male,a,,Feeding on decaying matter among rocks.,"['Polychaete Worm', 'Barnacle', 'Small Fish']",5.0,0.6818181818181818,0.6332722519604818,0.5181957423919488,1.6947163105845968,,,128
129,u. olhanen.,male,j,,Consuming algae scraped from barnacles.,"['Jellyfish', 'Sea Urchin', 'Sea Star']",8.0,0.5,0.6838923326141536,0.5800805084880509,1.7200541868316295,,,129
130,A. Farensis,female,p,False,Sheltering under broken shell piece.,['Snail'],9.0,2.1304491708686575,2.133877842787614,1.58987555465311,1.71116828435683,,,130
131,U. olhanensis,female,p,False,Filtering detritus from shallow bottom.,"['Shrimp', 'Algae', 'Barnacle', 'Sea Urchin']",7.0,2.18666933792597,2.1940401700254224,1.580796279845603,1.9593143771396997,,,131
132,A farensis,male,j,,Concealing self beneath floating matter.,['Coral Fragment'],8.0,0.45454545454545453,0.31126204714430544,0.5018265137676985,0.24093345441633413,,,132
133,u. olhanen.,-,s,,Vibrating antennae in flowing current.,"['Algae', 'Hermit Crab', 'Mussel', 'Sea Anemone', 'Crab (Other Species)']",10.0,2.5,2.7989584125854914,8.67437983553677,2.0745294328191224,,,133
134,u. olhanen.,female,a,True,Interaction with nearby hermit crab.,"['Mussel', 'Sea Anemone']",6.0,0.9301102307300205,0.971945911036263,0.6417420376227613,0.8677169221804093,,,134
135,u. olhanen.,female,p,False,Frequent pausing while exploring.,"['Hermit Crab', 'Algae', 'Shrimp']",4.0,0.8275238037234292,0.7706517075109587,0.5073782057400024,0.6540535172076057,,,135
136,U. olhanensis,male,p,,Defensive claw movement in water.,"['Mussel', 'Sea Urchin', 'Polychaete Worm', 'Algae']",9.0,1.0227272727272727,1.226099129049563,1.0872628045304766,4.602436879848617,,,136
137,U. olhanensis,female,j,False,Frequent pausing while exploring.,"['Polychaete Worm', 'Shrimp', 'Algae', 'Crab (Other Species)']",9.0,0.3250209169721105,0.41117769624221623,0.24803018908991215,0.3390563070485169,,,137
138,A farensis,male,a,,Progressing cautiously through new area.,['Barnacle'],3.0,3.6818181818181817,3.6315280779706183,2.978583014283852,35.43204364049688,,,138
139,u. olhanen.,male,s,,Resting in shaded crevice along cliff.,"['Sea Sponge', 'Coral Fragment']",8.0,2.272727272727273,1.9960275531292608,13.125619374346003,1.6236306452680909,,,139
