,species,sex,stage,is_gravid,behaviour,associated_species,depth [m],cl [mm],cw [mm],lcl [mm],rcl [mm],latitude,longitude,id
17,Ucides alvorensis,female,pre_puberty,True,Staying half-submerged in loose sand.,"['Hermit Crab', 'Sea Star']",8.0,10.811385557978237,9.553106883494669,5.892839320732669,8.517023467905576,,,17
18,A. Farensis,male,juvenile,,Color change during molting stress.,['Mussel'],6.0,11.5,12.350052626157867,115.71493224701575,8.84626779149389,,,18
19,u. olhanen.,female,pre_puberty,True,Darting away in response to sudden shadow.,"['Hermit Crab', 'Algae']",7.0,13.665219754133444,16.411191865343564,10.009283619341382,14.057490831304557,,,19
20,A farensis,female,adult,False,Advancing toward bait in water.,['Snail'],11.0,26.75221032403055,32.49082083694031,29.566969552399346,23.296686064781824,,,20
21,U. olhanensis,female,pre_puberty,True,Gradual movement in cold conditions.,['Crab (Other Species)'],8.0,17.83845444549904,18.25484906024494,15.626042587973904,15.993390501414433,,,21
22,A. Farensis,male,sub_adult,,Grazing on mollusks among debris.,"['Crab (Other Species)', 'Polychaete Worm']",8.0,23.75,19.57289456965136,16.098285648957454,228.90031236915013,,,22
23,A. Farensis,male,juvenile,,"Stationary, blending into rocky backdrop.",['Small Fish'],8.0,14.5,9.721203855568996,8.697051874373988,47.696126857415244,,,23
24,U. olhanensis,male,sub_adult,,Inspecting remains of another crab.,"['Hermit Crab', 'Coral Fragment']",7.0,25.0,24.825243255730946,20.141882182719808,330.83589106780175,,,24
25,u. olhanen.,female,adult,True,Resisting aggressive fish encounter.,['Coral Fragment'],11.0,34.497975005850336,40.307429180292374,32.53298339440974,35.82359224619358,,,25
26,A farensis,female,sub_adult,True,Clambering up submerged tree trunks.,"['Sea Sponge', 'Sea Star', 'Shrimp', 'Jellyfish']",7.0,17.916244003101816,19.64838382984684,16.339844852196368,16.459207013825342,,,26
27,u. olhanen.,male,adult,,Resting in shaded crevice along cliff.,"['Sea Sponge', 'Small Fish', 'Algae', 'Barnacle']",4.0,15.0,14.940765516385676,11.731320225762971,134.47305815496367,,,27
28,Ucides alvorensis,female,adult,False,Approaching small fish with curiosity.,"['Mussel', 'Jellyfish', 'Snail', 'Algae']",5.0,55.81911389157471,53.03917632730661,36.56222861084376,46.27850286093043,,,28
29,A farensis,male,adult,,Harvesting food beneath floating debris.,"['Hermit Crab', 'Crab (Other Species)', 'Sea Sponge']",8.0,22.5,24.05149943583729,315.2773101889492,20.103369397070193,,,29
30,A. Farensis,female,sub_adult,True,Swimming briefly to avoid disturbance.,"['Sea Urchin', 'Snail', 'Algae', 'Jellyfish', 'Mussel']",3.0,15.461951075230678,17.829661112382034,13.113323943670826,14.720369818844475,,,30
31,u. olhanen.,male,sub_adult,,Reacting to sudden changes in temperature.,"['Algae', 'Sea Sponge', 'Barnacle']",11.0,11.25,10.6304452712664,77.92380750134552,7.864409710026959,,,31
32,u. olhanen.,male,adult,,Approaching small fish with curiosity.,"['Sea Urchin', 'Barnacle']",7.0,34.5,32.96563569631961,25.173511410871402,702.4110301846954,,,32
33,A farensis,male,juvenile,,Traversing algae-slick rock surfaces.,"['Polychaete Worm', 'Shrimp', 'Snail']",10.0,6.0,5.228498924840354,19.819015038633964,3.8048949766572937,,,33
34,Ucides alvorensis,male,juvenile,,Retreating swiftly from perceived danger.,['Hermit Crab'],5.0,12.5,14.403586741385798,10.548166128823096,127.21629913387751,,,34
35,A. Farensis,N/R,adult,,Clambering up submerged tree trunks.,"['Polychaete Worm', 'Sea Urchin', 'Shrimp', 'Small Fish', 'Sea Star']",6.0,13.5,13.791285115608341,53.20287383916974,11.177001466549191,,,35
36,U. olhanensis,female,sub_adult,True,Side-stepping along sandy coastal floor.,"['Shrimp', 'Algae', 'Jellyfish', 'Sea Star', 'Barnacle']",9.0,21.921007047308738,24.140366567809746,16.787534229870086,18.93426070580534,,,36
37,A farensis,male,pre_puberty,,"Burrowing into soft, sandy sediment.","['Algae', 'Small Fish', 'Crab (Other Species)']",9.0,10.5,7.716667980281564,6.32245815265364,41.80374342436225,,,37
38,u. olhanen.,male,pre_puberty,,Color change during molting stress.,"['Sea Urchin', 'Mussel', 'Snail', 'Sea Star']",6.0,13.5,13.514518161789134,11.591314409907417,125.88429401367179,,,38
39,A. Farensis,female,pre_puberty,False,Slowly navigating around seagrass beds.,"['Jellyfish', 'Sea Star']",8.0,18.153907206125858,14.471276909340675,13.469869722555668,12.129944868116992,,,39
40,u. olhanen.,male,sub_adult,True,Searching tidal pools for nutrients.,['Mussel'],10.0,17.5,19.41219236641152,196.31399889953457,16.044352621827514,,,40
41,u. olhanen.,male,juvenile,,Progressing cautiously through new area.,"['Small Fish', 'Sea Star']",10.0,12.5,8.345694448178289,6.325632545879547,52.985474362423204,,,41
42,U. olhanensis,female,juvenile,True,Side-stepping along sandy coastal floor.,"['Sea Sponge', 'Hermit Crab', 'Sea Star', 'Mussel']",3.0,11.17176868714123,10.47208663879483,8.513867581317413,8.696500310467217,,,42
43,U. olhanensis,female,adult,True,Interaction with nearby hermit crab.,"['Crab (Other Species)', 'Sea Urchin']",9.0,21.725173528330867,-999.0,20.390776468970582,21.908462534840154,,,43
44,A. Farensis,male,juvenile,,Camouflaging with nearby mud.,"['Barnacle', 'Crab (Other Species)', 'Algae', 'Jellyfish']",8.0,16.5,12.113699227289713,10.788999266973248,107.71120451737517,,,44
45,u. olhanen.,female,adult,False,Frequent pausing while exploring.,"['Jellyfish', 'Barnacle', 'Shrimp', 'Sea Sponge']",7.0,20.295195135363233,18.309027194306935,12.734302073649621,14.44128664583087,,,45
46,u. olhanen.,female,pre_puberty,False,Peering out cautiously from cover.,"['Hermit Crab', 'Algae', 'Polychaete Worm']",6.0,18.154781759603804,16.42119979275556,13.423467856732422,11.523403695160134,,,46
47,u. olhanen.,female,adult,True,Frequent pausing while exploring.,"['Sea Anemone', 'Crab (Other Species)', 'Hermit Crab', 'Sea Urchin', 'Barnacle']",5.0,32.34683007475293,31.156988909993757,21.84118660680243,25.62203087779051,,,47
48,U. olhanensis,female,sub_adult,False,Resting in shaded crevice along cliff.,"['Jellyfish', 'Small Fish']",8.0,6.340834770367,6.936411529256453,5.593822562973483,6.1929236645241055,,,48
49,A farensis,male,pre_puberty,,Claw snapping in diver confrontation.,"['Shrimp', 'Hermit Crab', 'Sea Star', 'Polychaete Worm', 'Coral Fragment']",11.0,28.5,30.492779070914803,23.994198558534446,507.6123906714026,,,49
50,u. olhanen.,male,pre_puberty,True,Concealing self beneath floating matter.,['Crab (Other Species)'],6.0,10.5,8.386319132588238,7.130420158450809,42.1744401898891,,,50
51,u. olhanen.,male,pre_puberty,,Vibrating antennae in flowing current.,"['Shrimp', 'Mussel', 'Hermit Crab']",8.0,14.25,14.998956361348014,122.40371617192255,11.747384221007993,,,51
52,u. olhanen.,female,pre_puberty,True,Guarding hole in substrate from intruders.,"['Barnacle', 'Sea Sponge']",12.0,26.468265751990867,20.09576717259888,12.749958915433243,17.882015219302982,,,52
53,A. Farensis,male,sub_adult,,Vibrating antennae in flowing current.,['Barnacle'],6.0,17.5,14.173469878023056,107.28678883540906,10.615664719701385,,,53
54,A farensis,male,adult,,Consuming algae scraped from barnacles.,"['Jellyfish', 'Sea Star', 'Barnacle', 'Sea Sponge']",8.0,51.0,51.65711599362773,44.858474981009884,1590.4450015518873,,,54
55,A. Farensis,-,pre_puberty,,Sheltering under broken shell piece.,['Hermit Crab'],6.0,24.0,19.059356031267328,105.76978425288864,16.09533991225552,,,55
56,A. Farensis,male,sub_adult,,Traversing algae-slick rock surfaces.,"['Sea Urchin', 'Hermit Crab', 'Jellyfish', 'Sea Star']",8.0,30.0,31.4934758216874,24.148866655347998,627.9261267005749,,,56
57,Ucides alvorensis,male,juvenile,,Retreating swiftly from perceived danger.,"['Crab (Other Species)', 'Hermit Crab']",8.0,6.5,4.449151607379121,3.842801738726116,12.869878711984597,,,57
58,u. olhanen.,male,adult,,Darting away in response to sudden shadow.,"['Polychaete Worm', 'Mussel', 'Sea Urchin', 'Algae']",10.0,45.0,42.05708619322404,902.3921888481867,30.634420455629343,,,58
59,U. olhanensis,male,pre_puberty,,Rhythmic waving as social cue.,"['Algae', 'Jellyfish', 'Sea Anemone']",6.0,15.0,16.951259856640732,13.568768831643837,169.20552769581175,,,59
60,A farensis,female,juvenile,False,Slowly navigating around seagrass beds.,"['Sea Anemone', 'Polychaete Worm', 'Sea Urchin', 'Mussel']",8.0,5.360532510017322,6.1197167710639695,3.964628212657988,5.443163778435412,,,60
61,A farensis,male,adult,,Approaching small fish with curiosity.,"['Sea Sponge', 'Crab (Other Species)', 'Sea Urchin', 'Jellyfish', 'Polychaete Worm']",10.0,46.5,44.75009378562555,34.57032620246436,1313.625384907444,,,61
62,U. olhanensis,female,adult,False,"Stationary, blending into rocky backdrop.","['Snail', 'Coral Fragment', 'Jellyfish']",6.0,15.29068568664314,16.36077514876035,11.560615966680798,12.734919893198386,,,62
63,Ucides alvorensis,female,juvenile,False,Harvesting food beneath floating debris.,"['Coral Fragment', 'Sea Sponge', 'Shrimp', 'Algae', 'Barnacle']",8.0,8.975978989046332,10.689649143552868,7.571612938037914,9.460306130339639,,,63
64,u. olhanen.,female,adult,True,Guarding eggs beneath body flap.,['Coral Fragment'],9.0,35.63445143183026,36.53217735763535,32.422840284182726,30.734809903795828,,,64
65,A farensis,N/R,sub_adult,,Slowly navigating around seagrass beds.,"['Polychaete Worm', 'Snail']",10.0,23.323522980011298,31.688644451014646,22.40917354517089,33.250571428237826,,,65
66,u. olhanen.,female,sub_adult,False,Defensive claw movement in water.,"['Coral Fragment', 'Small Fish', 'Mussel']",10.0,21.551528896245614,23.18400488734029,15.356387462270906,19.32130987364406,,,66
67,U. olhanensis,female,sub_adult,False,Frequent pausing while exploring.,['Sea Star'],9.0,14.427439890791181,17.478541996460265,12.449171552531595,12.81894291263913,,,67
68,A farensis,female,sub_adult,True,Swiftly dashing across exposed sand.,"['Shrimp', 'Sea Sponge']",9.0,24.63946275605246,29.71896875127325,26.088832294023547,21.64436851456963,,,68
69,u. olhanen.,female,adult,True,Guarding eggs beneath body flap.,"['Sea Anemone', 'Coral Fragment', 'Barnacle', 'Sea Star']",10.0,44.01920042357148,57.20796551369877,55.009493713680385,47.48527972554879,,,69
70,A farensis,male,sub_adult,True,Defensive claw movement in water.,['Hermit Crab'],6.0,13.75,14.66251338921878,12.405062208180649,108.71906431889003,,,70
71,A. Farensis,female,sub_adult,True,Mating ritual involving antennae brushing.,"['Mussel', 'Polychaete Worm', 'Sea Sponge', 'Crab (Other Species)']",7.0,38.119280672683026,43.27187134343343,37.32125316590255,37.723758837837444,,,71
72,A farensis,female,sub_adult,True,Grazing on mollusks among debris.,"['Polychaete Worm', 'Jellyfish', 'Crab (Other Species)', 'Sea Anemone', 'Algae']",8.0,35.93183938382005,41.27166245191863,28.551217234818335,33.99164434896302,,,72
73,A farensis,female,adult,False,Foraging through tangled seagrass roots.,"['Barnacle', 'Sea Star', 'Small Fish', 'Polychaete Worm', 'Hermit Crab']",12.0,35.77227010079029,43.76357000754758,33.125227635701265,38.92102746736405,,,73
74,A farensis,female,adult,False,Peering out cautiously from cover.,"['Sea Star', 'Mussel', 'Barnacle', 'Hermit Crab']",10.0,46.42804232263344,43.324462281454124,40.84207852668432,36.771002805269795,,,74
75,A farensis,female,juvenile,False,Consuming algae scraped from barnacles.,"['Sea Urchin', 'Polychaete Worm', 'Hermit Crab', 'Crab (Other Species)', 'Mussel']",9.0,9.556445612637091,5.940165539580145,5.404325854386411,5.244368706901445,,,75
76,U. olhanensis,male,sub_adult,,Group migration across shallow seabed.,"['Jellyfish', 'Hermit Crab', 'Mussel']",10.0,55.0,53.965378475082844,41.216710883684975,1833.180281677487,,,76
77,u. olhanen.,female,sub_adult,False,Retreating quickly into hidden burrow.,"['Sea Sponge', 'Polychaete Worm', 'Snail']",8.0,20.906459927808914,19.994458953209726,15.280431195516144,14.43435732790711,,,77
78,U. olhanensis,female,juvenile,False,Guarding hole in substrate from intruders.,['Sea Sponge'],6.0,9.148853505367175,10.121388633167728,6.445506159550559,8.227182668211958,,,78
79,A farensis,male,pre_puberty,,Resting in shaded crevice along cliff.,"['Coral Fragment', 'Barnacle', 'Sea Star', 'Mussel']",8.0,36.75,39.637270630311136,30.53249259680287,1172.7927125057274,,,79
80,A. Farensis,female,adult,False,Resisting aggressive fish encounter.,"['Coral Fragment', 'Sea Sponge', 'Barnacle', 'Sea Anemone', 'Small Fish']",7.0,63.902594259909634,72.1063463864875,66.23423862542634,54.449002274991194,,,80
81,U. olhanensis,male,sub_adult,,Progressing cautiously through new area.,"['Sea Anemone', 'Crab (Other Species)', 'Small Fish']",11.0,61.25,54.341692906669856,1492.6656555828035,42.637705795058515,,,81
82,A. Farensis,female,sub_adult,False,Mating ritual involving antennae brushing.,['Sea Star'],7.0,27.61539948758517,23.595384611997044,18.717694940168826,20.46055067531921,,,82
83,A farensis,male,pre_puberty,,Hiding beneath overhanging rock.,"['Mussel', 'Polychaete Worm']",5.0,18.75,19.48384427481185,283.9193431519856,16.84120263664543,,,83
84,A. Farensis,female,juvenile,True,Gradual movement in cold conditions.,"['Small Fish', 'Sea Anemone']",8.0,8.386068004286379,6.0530760744009475,5.052761493938704,5.044003666324355,,,84
85,A farensis,female,juvenile,False,Emerging slowly after perceived threat.,['Sea Star'],8.0,12.574367251299234,10.471533411540955,8.511474646827331,7.466089073683309,,,85
86,u. olhanen.,female,adult,False,Color change during molting stress.,"['Snail', 'Jellyfish']",6.0,19.51935426709844,22.61461968817645,17.159400534296434,18.729685862780016,,,86
87,A. Farensis,female,adult,False,Scaling steep rock faces near shore.,['Jellyfish'],6.0,52.36205145178,52.693015956646114,50.29806253885357,47.24764444200918,,,87
88,u. olhanen.,female,adult,True,Lying still to avoid detection.,"['Jellyfish', 'Sea Anemone']",13.0,22.485385765541576,23.33605291171526,15.519979008827706,20.04131425670384,,,88
89,u. olhanen.,male,adult,,Claw shaking post-contact gesture.,"['Polychaete Worm', 'Sea Sponge']",8.0,55.5,60.18173842687471,47.743184977199526,2581.081140715261,,,89
90,A farensis,male,sub_adult,True,Rhythmic waving as social cue.,"['Algae', 'Shrimp']",11.0,80.0,89.2161432373683,69.09747918433264,4541.247881462286,,,90
91,U. olhanensis,male,adult,,Protecting territory in confined space.,"['Jellyfish', 'Snail', 'Mussel', 'Coral Fragment']",9.0,31.5,31.975297785674243,28.490176004605775,599.4398283269948,,,91
92,u. olhanen.,male,adult,,Taking cover beneath seagrass leaves.,['Coral Fragment'],6.0,55.5,51.99458339273588,2105.6181414734915,43.95181497020454,,,92
93,A. Farensis,male,adult,,Picking algae carefully off rock faces.,"['Snail', 'Jellyfish']",7.0,40.5,38.24550098384804,32.33986506986657,932.2585323886582,,,93
94,U. olhanensis,female,pre_puberty,True,Retreating swiftly from perceived danger.,"['Small Fish', 'Snail', 'Algae']",5.0,19.895472976158956,17.037963007629486,10.771726520663972,13.66063369259552,,,94
95,A farensis,male,sub_adult,,Rapid clawing during feeding bouts.,"['Sea Anemone', 'Algae']",8.0,13.75,14.660582369570545,12.488304637587275,136.03100483426797,,,95
96,A farensis,female,juvenile,False,Darting away in response to sudden shadow.,['Sea Urchin'],6.0,17.81880501943059,19.04503902281429,13.116933242760151,15.570663294631807,,,96
97,u. olhanen.,male,adult,,Gradual movement in cold conditions.,"['Sea Star', 'Jellyfish']",9.0,40.5,42.8957143754096,34.05439545805927,927.8304159522515,,,97
98,A farensis,female,sub_adult,False,Hiding beneath overhanging rock.,"['Snail', 'Hermit Crab', 'Sea Anemone']",13.0,34.53019798709784,39.74498135337085,35.01896268128272,33.42731716269261,,,98
99,A farensis,male,pre_puberty,,Harvesting food beneath floating debris.,"['Sea Sponge', 'Jellyfish']",6.0,29.25,34.72271247427799,815.8319207310973,29.61034839093706,,,99
100,u. olhanen.,male,pre_puberty,True,Group migration across shallow seabed.,"['Jellyfish', 'Barnacle', 'Sea Urchin']",6.0,28.5,30.395920270432956,21.771693871708454,638.7641941305421,,,100
101,A farensis,female,juvenile,False,Performing dominance display by body lifting.,['Crab (Other Species)'],8.0,7.614465869230186,10.07821553458185,7.419666741802611,7.518389244468615,,,101
102,u. olhanen.,female,pre_puberty,False,Interaction with nearby hermit crab.,['Crab (Other Species)'],10.0,12.944947240602222,13.091092903297302,11.397822033139668,9.646280589990836,,,102
103,U. olhanensis,female,adult,True,Sheltering under broken shell piece.,"['Mussel', 'Sea Urchin', 'Polychaete Worm']",9.0,35.466044490802005,38.241628622146614,26.34732146487379,33.67880986717172,,,103
104,Ucides alvorensis,male or female,pre_puberty,,Swimming briefly to avoid disturbance.,"['Hermit Crab', 'Sea Anemone', 'Coral Fragment']",6.0,8.77001327909542,10.793509979454228,9.054927743327237,10.532360589493495,,,104
105,A farensis,male,sub_adult,,Group migration across shallow seabed.,"['Shrimp', 'Snail']",7.0,28.75,23.722994355261545,19.941968655980652,406.00437071615556,,,105
106,u. olhanen.,female,juvenile,True,Consuming algae scraped from barnacles.,"['Snail', 'Sea Sponge']",8.0,13.901040290753501,16.31329147494949,15.690428424328516,12.78511130937948,,,106
107,A. Farensis,male,pre_puberty,,Rhythmic waving as social cue.,"['Coral Fragment', 'Snail']",9.0,18.0,19.85742584509767,200.02187964035053,16.59933399709602,,,107
108,U. olhanensis,male,pre_puberty,,Sifting through sediment for scraps.,"['Polychaete Worm', 'Crab (Other Species)', 'Small Fish', 'Jellyfish', 'Sea Star']",6.0,20.25,19.088527509887978,15.064091823670894,250.23876550568937,,,108
109,A farensis,male,sub_adult,,Traversing algae-slick rock surfaces.,"['Small Fish', 'Hermit Crab']",8.0,17.5,15.139800174163346,151.0106752740554,12.326010789546721,,,109
110,u. olhanen.,female,adult,True,Entering burrow after disturbance.,"['Sea Sponge', 'Sea Urchin', 'Small Fish']",9.0,19.263528678181363,20.629474497436718,14.50920492676613,17.13657934423884,,,110
111,A. Farensis,female,sub_adult,False,Defensive claw movement in water.,"['Jellyfish', 'Snail', 'Sea Urchin', 'Sea Sponge', 'Hermit Crab']",9.0,45.764308269090186,52.9291372183294,44.10990121193423,39.79428631228403,,,111
112,Ucides alvorensis,-,sub_adult,,Group migration across shallow seabed.,"['Mussel', 'Hermit Crab', 'Shrimp', 'Sea Sponge']",7.0,47.95429571860795,45.86667722122619,38.24532862181701,41.49139168660275,,,112
113,u. olhanen.,female,sub_adult,True,Scaling steep rock faces near shore.,['Sea Sponge'],9.0,16.22661051906644,14.782367383243562,12.781578581698112,10.97207089413365,,,113
114,A farensis,female,sub_adult,True,Approaching small fish with curiosity.,['Sea Sponge'],7.0,33.53092354265917,42.480160924716095,28.611040493850847,37.84146663496602,,,114
115,u. olhanen.,male,adult,,Inspecting remains of another crab.,"['Mussel', 'Jellyfish', 'Sea Urchin', 'Shrimp']",7.0,36.0,36.320972317889975,26.853223412625695,843.7422589485902,,,115
116,A. Farensis,female,adult,False,"Stationary, blending into rocky backdrop.","['Hermit Crab', 'Snail', 'Crab (Other Species)']",6.0,28.744371093623673,26.521281937713326,17.37161888614948,22.3458465699856,,,116
117,U. olhanensis,female,adult,True,Side-stepping along sandy coastal floor.,"['Coral Fragment', 'Crab (Other Species)', 'Hermit Crab', 'Sea Star', 'Jellyfish']",5.0,20.896193662328656,21.47334030406855,15.157277613270525,16.413000056238857,,,117
118,A. Farensis,male,pre_puberty,,Creeping under the cover of seagrass.,['Snail'],12.0,19.5,-999.0,264.39093310218607,14.59812862583825,,,118
119,u. olhanen.,male,adult,,Progressing cautiously through new area.,"['Algae', 'Jellyfish', 'Hermit Crab', 'Sea Anemone']",4.0,43.5,46.785411063617396,41.55107113795868,1374.457503900015,,,119
120,u. olhanen.,female,sub_adult,True,Adopting threatening stance when approached.,['Coral Fragment'],10.0,18.69805989311264,16.852241580518974,13.48527716632107,14.59524349849573,,,120
121,u. olhanen.,female,pre_puberty,False,Scuttling swiftly over rocky terrain.,"['Mussel', 'Sea Sponge']",8.0,6.369344194119091,7.676640637784754,6.695065959108801,6.4394405553573835,,,121
122,A farensis,male,pre_puberty,,Foraging through tangled seagrass roots.,"['Shrimp', 'Sea Star', 'Sea Urchin', 'Sea Anemone', 'Polychaete Worm']",9.0,30.0,26.439554845839538,20.636752031185036,433.07149610247063,,,122
123,u. olhanen.,male,adult,,Inspecting remains of another crab.,"['Sea Anemone', 'Snail', 'Mussel', 'Barnacle']",5.0,45.0,45.70295895463524,1163.494179094214,40.58649823782942,,,123
124,A farensis,male,pre_puberty,,Resting in shaded crevice along cliff.,"['Barnacle', 'Algae', 'Sea Sponge']",6.0,36.75,31.75875995199655,740.5566015938476,22.676259733705276,,,124
125,A. Farensis,female,sub_adult,False,Engaging in antennae-to-antennae contact.,['Coral Fragment'],9.0,8.342029754721356,8.974497918103422,8.846754983486795,7.639340933264848,,,125
126,U. olhanensis,female,adult,True,Scuttling swiftly over rocky terrain.,"['Sea Urchin', 'Barnacle', 'Polychaete Worm']",5.0,43.66338900661502,45.180038313648836,43.078390758917,38.64086660947939,,,126
127,u. olhanen.,male,adult,,Resisting aggressive fish encounter.,"['Sea Anemone', 'Algae', 'Hermit Crab', 'Sea Star']",11.0,54.0,50.001484634958324,1958.760666306147,40.69435607461832,,,127
128,u. olhanen.,female,juvenile,False,Swimming briefly to avoid disturbance.,"['Sea Star', 'Hermit Crab', 'Sea Anemone']",8.0,13.312094975202362,9.079514408400534,8.067339175989755,6.86738758034096,,,128
129,u. olhanen.,female,adult,True,Guarding eggs beneath body flap.,['Shrimp'],12.0,23.92080361510261,24.850141883411343,22.884984045390162,18.488825387557377,,,129
130,u. olhanen.,male,adult,True,Camouflaging with nearby mud.,"['Small Fish', 'Barnacle']",5.0,34.5,36.22660886767278,27.028727106576135,661.0178100251578,,,130
131,u. olhanen.,male,pre_puberty,,Lying still to avoid detection.,"['Sea Star', 'Sea Sponge']",6.0,50.25,64.26737052556882,2814.5157748956403,49.77865571823132,,,131
132,u. olhanen.,female,adult,False,Retreating quickly into hidden burrow.,"['Hermit Crab', 'Sea Anemone', 'Mussel']",7.0,35.57926077559516,36.274671253092265,26.305653470787217,25.599915782133618,,,132
133,U. olhanensis,female,adult,False,Scuttling swiftly over rocky terrain.,"['Shrimp', 'Algae', 'Small Fish', 'Sea Urchin', 'Jellyfish']",7.0,25.523033676103644,24.99569495898567,17.314806034018257,20.196811182414983,,,133
134,U. olhanensis,female,adult,True,Swiftly dashing across exposed sand.,"['Crab (Other Species)', 'Sea Star', 'Polychaete Worm', 'Snail', 'Sea Anemone']",8.0,57.27989360121175,56.17792864496839,51.306098067479326,47.31043164341221,,,134
135,A farensis,female,sub_adult,True,Peering out cautiously from cover.,['Polychaete Worm'],4.0,16.577842834452237,16.21766598304818,12.814386569269628,13.99751423833506,,,135
136,U. olhanensis,male,sub_adult,,Interaction with nearby hermit crab.,['Mussel'],9.0,50.0,59.28150037355485,2536.5845770201513,45.61514848047473,,,136
137,u. olhanen.,female,adult,False,Mating ritual involving antennae brushing.,"['Sea Urchin', 'Sea Star', 'Crab (Other Species)']",10.0,16.52324402429858,17.56493931672267,12.788797894087528,14.734909826656011,,,137
138,u. olhanen.,male,adult,,"Burrowing into soft, sandy sediment.","['Barnacle', 'Sea Star', 'Crab (Other Species)', 'Sea Urchin', 'Sea Sponge']",12.0,25.5,24.92922197714776,312.5358224379039,19.141881751762284,,,138
139,A. Farensis,male,sub_adult,,Guarding eggs beneath body flap.,"['Crab (Other Species)', 'Sea Star', 'Hermit Crab', 'Sea Anemone']",10.0,46.25,42.51668811785467,36.35861025951332,960.7263864442721,,,139
140,A. Farensis,female,sub_adult,True,Performing dominance display by body lifting.,"['Crab (Other Species)', 'Sea Star', 'Mussel', 'Coral Fragment']",9.0,24.041772628189907,23.11188801119851,17.57042194821268,20.027784316634037,,,140
141,A. Farensis,female,adult,False,Engaging in antennae-to-antennae contact.,"['Coral Fragment', 'Crab (Other Species)', 'Snail', 'Hermit Crab']",7.0,14.00020860487773,17.264325893449783,15.750961403747352,14.556209371719746,,,141
142,u. olhanen.,female,sub_adult,True,Claw snapping in aggressive encounter.,['Sea Star'],8.0,22.286573029448096,18.123972741391505,16.75282302352241,15.645787253133827,,,142
