species,sex,stage,is_gravid,behaviour,associated_species,depth [m],cl [mm],cw [mm],lcl [mm],rcl [mm],fw [mm],date,latitude,longitude,id
A farensis,female,pre_puberty,True,Dragging shell fragment backward.,"['Jellyfish', 'Small Fish', 'Crab (Other Species)']",7.0,18.15002509024184,17.60035338041337,25.078217015630663,18.968526518231855,47.0,2020-03-08,,,15
U. olhanensis,female,sub_adult,False,Stillness in cold water.,"['Coral Fragment', 'Jellyfish', 'Algae']",7.0,19.192306273457827,16.25275480881471,22.047035898614702,19.221395958174963,49.0,2020-03-08,,,16
u. olhanen.,female,pre_puberty,False,Searching for mates at twilight.,"['Small Fish', 'Crab (Other Species)', 'Mussel', 'Barnacle']",10.0,7.053711131121024,7.448611898483983,11.169699815239513,7.084943589132904,47.0,2020-03-08,,,17
U. olhanensis,male,pre_puberty,,Dragging shell fragment backward.,"['Coral Fragment', 'Barnacle', 'Sea Star', 'Sea Sponge', 'Jellyfish']",10.0,9.0,11.573243222988106,16.827630331660206,9.06182470114878,49.0,2020-03-08,,,18
u. olhanen.,female,adult,False,Picking biofilm on submerged wood.,"['Polychaete Worm', 'Shrimp', 'Sea Star', 'Sea Sponge']",9.0,60.277404907831084,62.986558910287116,85.78810209855317,65.39770491930867,49.0,2020-03-08,,,19
A. Farensis,male,adult,True,Retreating quickly from shadow.,"['Sea Anemone', 'Polychaete Worm', 'Algae', 'Small Fish']",9.0,21.0,20.815456812775828,27.096775024091684,22.978873556360476,47.0,2020-03-08,,,20
u. olhanen.,female,sub_adult,False,Searching for mates at twilight.,['Coral Fragment'],8.0,29.33904345298061,33.07958702358807,48.146031930808654,31.430217273440356,50.0,2020-03-08,,,21
u. olhanen.,female,adult,False,Pausing frequently during exploration.,"['Coral Fragment', 'Algae', 'Polychaete Worm']",9.0,19.20750070946971,20.208404788237967,27.492536733068793,19.852659783118362,48.0,2020-03-08,,,22
A. Farensis,N/R,juvenile,,Crab moving quickly across rocks.,"['Small Fish', 'Polychaete Worm', 'Sea Urchin', 'Sea Sponge', 'Barnacle']",9.0,5.0,3.7902452548890952,5.278256005137462,5.411180170007097,48.0,2020-03-08,,,23
U. olhanensis,male,pre_puberty,,Hiding beneath rocks.,"['Small Fish', 'Snail', 'Sea Anemone', 'Crab (Other Species)', 'Polychaete Worm']",6.0,12.75,14.74894457197414,20.541004645498198,13.696241781223685,47.0,2020-03-08,,,24
U. olhanensis,female,adult,False,Hiding under seagrass blades.,"['Small Fish', 'Barnacle']",10.0,12.402683808175176,13.725879014932687,19.122774289908897,13.624817977904451,47.0,2020-03-08,,,25
Ucides alvorensis,male,sub_adult,,Feeding on small crustaceans.,['Coral Fragment'],8.0,17.5,16.449809624367795,23.23006986439192,18.744693036500674,45.0,2020-03-08,,,26
U. olhanensis,female,sub_adult,False,Dragging shell fragment backward.,"['Sea Star', 'Hermit Crab']",3.0,23.644008500448415,26.44083559649582,38.55305699120805,23.858732083823835,47.0,2020-03-08,,,27
Ucides alvorensis,male or female,sub_adult,,Retreating quickly from shadow.,"['Small Fish', 'Hermit Crab']",9.0,25.0,27.764746837506117,37.75853331045631,25.903703440541868,47.0,2020-03-08,,,28
U. olhanensis,male,adult,,Climbing onto submerged logs.,"['Barnacle', 'Sea Star']",8.0,22.5,23.57602742392347,30.66449878861952,23.662302770086846,48.0,2020-03-08,,,29
U. olhanensis,male,sub_adult,True,Crab moving quickly across rocks.,"['Crab (Other Species)', 'Mussel', 'Algae']",9.0,12.5,13.777386761844213,18.918171331078003,13.339491074505498,48.0,2020-03-08,,,30
U. olhanensis,female,adult,True,Climbing seaweed stalks.,"['Polychaete Worm', 'Shrimp', 'Sea Star', 'Sea Anemone']",10.0,11.138469385204354,13.444073214013356,20.12138467257822,11.723738015938457,49.0,2020-03-08,,,31
U. olhanensis,male,juvenile,,Feeding on algae scraped from rocks.,"['Sea Sponge', 'Crab (Other Species)', 'Mussel', 'Coral Fragment', 'Polychaete Worm']",4.0,3.5,2.510831708548395,3.2023413488699153,3.774627700848584,47.0,2020-03-08,,,32
u. olhanen.,male,sub_adult,,Camouflaging with surrounding mud.,"['Sea Star', 'Sea Sponge', 'Crab (Other Species)', 'Coral Fragment']",9.0,23.75,24.48161992504505,31.050506492098926,24.255901395874595,50.0,2020-03-08,,,33
U. olhanensis,female,pre_puberty,True,Feeding on algae scraped from rocks.,"['Shrimp', 'Algae']",8.0,8.864338858294493,9.726139787760092,12.477856584498149,9.17500293490021,47.0,2020-03-08,,,34
A farensis,male,adult,,Moving toward bait.,"['Shrimp', 'Coral Fragment', 'Sea Urchin', 'Mussel', 'Sea Sponge']",10.0,19.5,18.4950922899087,22.7601376652878,20.431004582340712,49.0,2020-03-08,,,35
U. olhanensis, ,adult,,Escaping from aggressive fish.,['Small Fish'],10.0,7.5,7.296320864588354,8.860499327773484,7.778197909273967,49.0,2020-03-08,,,36
A. Farensis,female,sub_adult,False,Moving sideways along sandy bottom.,"['Sea Star', 'Small Fish', 'Crab (Other Species)']",10.0,9.639955175687275,10.9398027436518,13.50994577018278,10.244828416237048,49.0,2020-03-08,,,37
A farensis,female,adult,False,Searching for food in tidal pools.,"['Sea Sponge', 'Hermit Crab']",9.0,13.206516804698747,13.091893887007782,16.247236376667303,14.424991799560969,47.0,2020-03-08,,,38
U. olhanensis,female,sub_adult,True,Exchanging antenna taps.,"['Sea Anemone', 'Hermit Crab']",11.0,36.46311217918469,37.322505326622704,54.62741247339831,37.53880639546199,48.0,2020-03-08,,,39
U. olhanensis,female,juvenile,False,Feeding on algae scraped from rocks.,"['Jellyfish', 'Crab (Other Species)']",11.0,3.533231726489406,4.060977441554149,5.741795882661043,3.882272792500957,47.0,2020-03-08,,,40
U. olhanensis,male or female,adult,,Inspecting discarded crab shell.,"['Sea Anemone', 'Mussel', 'Algae', 'Small Fish']",12.0,39.0,38.42960553461674,51.962390527787385,40.40618417916608,47.0,2020-03-08,,,41
A. Farensis,female,sub_adult,False,Interacting with small fish nearby.,['Barnacle'],4.0,6.371520345464868,8.232345593134472,11.472474639532804,6.583008556950457,47.0,2020-03-08,,,42
u. olhanen.,male,adult,,Climbing seaweed stalks.,"['Jellyfish', 'Coral Fragment']",4.0,7.5,8.180353930422848,11.356532272402776,7.865792288874607,48.0,2020-03-08,,,43
u. olhanen.,-,sub_adult,,Moving toward warmer water pockets.,"['Crab (Other Species)', 'Algae', 'Polychaete Worm', 'Coral Fragment', 'Sea Urchin']",6.0,23.75,24.60103337664237,32.21548057388784,26.00592408718402,48.0,2020-03-08,,,44
U. olhanensis,male,adult,,Rapid crossing of open sand.,"['Coral Fragment', 'Barnacle']",7.0,30.0,32.004607274521675,39.653897461359,31.064079826850925,47.0,2020-03-08,,,45
u. olhanen.,male,adult,,Sitting still blending with environment.,"['Mussel', 'Polychaete Worm', 'Coral Fragment']",11.0,31.5,30.984808850416435,43.25110469822629,33.78311036891914,48.0,2020-03-08,,,46
u. olhanen.,male,juvenile,,Waving claws rhythmically.,"['Jellyfish', 'Mussel', 'Shrimp', 'Sea Star']",7.0,4.0,3.3063723042781183,4.907574831278184,4.178094145524664,49.0,2020-03-08,,,47
u. olhanen.,female,pre_puberty,False,Picking biofilm on submerged wood.,"['Mussel', 'Jellyfish', 'Crab (Other Species)', 'Barnacle']",6.0,6.570801302706176,6.566718890600566,8.725006494460374,6.791482573368051,49.0,2020-03-08,,,48
A. Farensis,N/R,pre_puberty,,Climbing onto submerged logs.,"['Sea Anemone', 'Polychaete Worm', 'Sea Sponge', 'Snail', 'Hermit Crab']",9.0,24.0,24.15624425326954,33.42794581962111,25.312670852918426,48.0,2020-03-08,,,49
Ucides alvorensis,male or female,adult,True,Struggling with entangled seaweed.,"['Coral Fragment', 'Hermit Crab', 'Small Fish', 'Sea Sponge']",7.0,16.5,16.784751691915492,21.763671553069422,17.348222134684356,49.0,2020-03-08,,,50
u. olhanen.,male,adult,,Mating behavior with antenna touching.,"['Sea Sponge', 'Polychaete Worm']",9.0,13.5,12.465290749175987,15.499103474759789,14.13803008096776,47.0,2020-03-08,,,51
U. olhanensis,male,pre_puberty,,Picking algae from rock surface.,['Coral Fragment'],5.0,6.75,5.982569368961965,8.058136992490601,6.991654330844464,48.0,2020-03-08,,,52
Ucides alvorensis,nan,sub_adult,,Resting under shell fragment.,"['Mussel', 'Sea Anemone']",9.0,15.0,15.91775871777245,22.77427667969536,15.351810837339116,48.0,2020-03-08,,,53
u. olhanen.,male,pre_puberty,,Mating behavior with antenna touching.,"['Snail', 'Shrimp', 'Algae', 'Sea Anemone', 'Barnacle']",5.0,14.25,15.699931121910444,19.788288171100152,14.256325022475218,48.0,2020-03-08,,,54
A. Farensis,female,adult,False,Color changes during molting.,"['Sea Urchin', 'Polychaete Worm', 'Sea Anemone']",8.0,30.04863436929464,32.58952506085073,47.556633258548366,30.369265485538147,46.0,2020-03-08,,,55
u. olhanen.,female,pre_puberty,False,Feeding on small crustaceans.,['Mussel'],11.0,15.899691150786843,16.19125605167505,20.131358791164732,17.486149167389005,46.0,2020-03-08,,,56
U. olhanensis,female,adult,True,Struggling with entangled seaweed.,"['Sea Sponge', 'Crab (Other Species)', 'Sea Star', 'Algae', 'Shrimp']",7.0,7.228542664884089,7.9129279903761995,11.314266040311962,7.859044549766232,48.0,2020-03-08,,,57
A farensis,male,sub_adult,,Resting under shell fragment.,"['Crab (Other Species)', 'Small Fish']",8.0,23.75,25.79258012809764,31.23069848157928,25.257505998812988,48.0,2020-03-08,,,58
U. olhanensis,male,sub_adult,,Guarding a small hole in sediment.,"['Sea Urchin', 'Sea Sponge']",6.0,8.75,9.53648552357306,12.808521723529285,9.098838164433465,49.0,2020-03-08,,,59
U. olhanensis,female,pre_puberty,True,Shaking claws after contact.,"['Sea Sponge', 'Sea Urchin', 'Snail', 'Barnacle', 'Jellyfish']",14.0,10.805178736843242,10.995877074337423,14.698466200629984,10.88034036149072,47.0,2020-03-08,,,60
Ucides alvorensis,male,adult,,Emerging cautiously from hiding.,"['Small Fish', 'Crab (Other Species)', 'Sea Sponge']",8.0,36.0,36.237942504283396,50.592396542423316,37.82578909430705,47.0,2020-03-08,,,61
u. olhanen.,male,juvenile,,Moving toward warmer water pockets.,['Shrimp'],11.0,7.5,6.580701880636368,8.412892317774636,8.090586731746479,48.0,2020-03-08,,,62
U. olhanensis,male,sub_adult,,Vibrating antennae in water currents.,['Jellyfish'],10.0,11.25,10.23116029493948,15.107784085823686,12.034459438193995,47.0,2020-03-08,,,63
A. Farensis,male,adult,,Retreating into burrow.,"['Small Fish', 'Sea Urchin', 'Coral Fragment', 'Algae']",9.0,22.5,22.645196900861173,31.90272783430435,23.926788142443684,48.0,2020-03-08,,,64
Ucides alvorensis,female,juvenile,False,Feeding on algae scraped from rocks.,"['Sea Anemone', 'Small Fish', 'Mussel']",6.0,2.2341233788771566,2.57332817489238,3.8325454268907273,2.287538252187416,48.0,2020-03-08,,,65
u. olhanen.,male,adult,,Mating behavior with antenna touching.,"['Algae', 'Sea Star', 'Sea Anemone', 'Small Fish']",10.0,6.0,5.706320841239845,7.635159931835441,6.3246411490733365,48.0,2020-03-08,,,66
U. olhanensis,male,adult,,Emerging cautiously from hiding.,"['Barnacle', 'Sea Urchin', 'Mussel', 'Hermit Crab']",9.0,21.0,19.926886503252973,28.847811273020007,22.63970912447013,47.0,2020-03-08,,,67
U. olhanensis,female,adult,True,Burrowing into sandy sediment.,"['Mussel', 'Snail', 'Sea Sponge', 'Sea Anemone', 'Sea Urchin']",12.0,18.030475502372056,17.02578340552165,23.77092778971588,19.75485058100671,47.0,2020-03-08,,,68
U. olhanensis,male,adult,,Vibrating antennae in water currents.,"['Sea Star', 'Coral Fragment', 'Sea Anemone']",10.0,10.5,11.19032462492136,14.667017966603364,10.780807982447675,49.0,2020-03-08,,,69
u. olhanen.,male,juvenile,True,Moving toward bait.,['Hermit Crab'],8.0,3.0,1.8957706501525073,2.348176681030139,3.249612343631592,47.0,2020-03-08,,,70
u. olhanen.,female,adult,False,Social contact with other crabs.,"['Sea Anemone', 'Coral Fragment', 'Hermit Crab', 'Small Fish', 'Sea Urchin']",6.0,13.207694694300452,14.14855715269041,20.92012935888657,14.26260729182103,49.0,2020-03-08,,,71
U. olhanensis,female,adult,False,Searching for mates at twilight.,"['Jellyfish', 'Sea Star']",10.0,10.204565800926257,9.729708626757724,12.3222137733657,10.714596141442241,49.0,2020-03-08,,,72
u. olhanen.,male,sub_adult,,Mating behavior with antenna touching.,"['Hermit Crab', 'Sea Sponge', 'Shrimp', 'Sea Anemone']",11.0,16.25,17.158307445827973,23.801011770609076,17.710203683969063,48.0,2020-03-08,,,73
A farensis,female,adult,False,Exchanging antenna taps.,"['Small Fish', 'Snail', 'Algae']",5.0,10.546532471234716,9.288585860283582,12.37066297252984,11.134609213051723,46.0,2020-03-08,,,74
A farensis,female,adult,False,Burrowing into sandy sediment.,"['Coral Fragment', 'Snail', 'Algae']",7.0,14.746818564288835,13.009043062142162,15.928975946852141,14.789743373994254,46.0,2020-03-08,,,75
U. olhanensis,male,adult,,Half buried in sand.,"['Coral Fragment', 'Sea Urchin', 'Polychaete Worm']",7.0,9.0,9.673430632298135,14.46200295811212,9.505560358428287,48.0,2020-03-08,,,76
A. Farensis,male,sub_adult,,Climbing algae-covered rocks.,"['Small Fish', 'Snail']",9.0,11.25,10.98259661144942,15.789495105628866,11.779100378971457,47.0,2020-03-08,,,77
A. Farensis,female,pre_puberty,False,Cleaning claws with rubbing motion.,"['Shrimp', 'Sea Sponge', 'Small Fish', 'Sea Anemone', 'Crab (Other Species)']",8.0,7.172858245869346,7.498826951623749,9.016918780076596,7.456986443659033,48.0,2020-03-08,,,78
u. olhanen.,female,juvenile,False,Hiding under seagrass blades.,"['Small Fish', 'Barnacle', 'Mussel']",11.0,5.394725638077837,7.47761988873556,11.195952003923699,5.513117967052633,49.0,2020-03-08,,,79
U. olhanensis,male,pre_puberty,True,Feeding on algae scraped from rocks.,"['Shrimp', 'Hermit Crab']",9.0,15.75,15.304825799637682,18.770272170568486,16.32462695760694,47.0,2020-03-08,,,80
A. Farensis,male,pre_puberty,,Pausing frequently during exploration.,"['Sea Star', 'Coral Fragment', 'Crab (Other Species)']",6.0,3.0,3.0418169137510884,3.8346281367725137,3.246641726274615,49.0,2020-03-08,,,81
A farensis,male,sub_adult,,Claw snapping in competition.,['Algae'],7.0,37.5,42.48470796759229,56.84113257775225,40.69144985249084,48.0,2020-03-08,,,82
A. Farensis,male,adult,,Searching for mates at twilight.,['Barnacle'],8.0,27.0,25.271112469783212,32.770242054150884,27.093033543705236,48.0,2020-03-08,,,83
A farensis,female,adult,False,Retreating quickly from shadow.,"['Hermit Crab', 'Sea Star', 'Algae', 'Mussel']",5.0,7.835769693004917,7.159448712417599,8.910621641301185,8.46936817274389,47.0,2020-03-08,,,84
A. Farensis,male,adult,,Searching for food in tidal pools.,"['Sea Anemone', 'Sea Urchin']",6.0,37.5,38.6137197872798,49.06623883025254,38.172178143034046,48.0,2020-03-08,,,85
A. Farensis,male,adult,,Defensive posture when approached.,"['Small Fish', 'Sea Star']",7.0,30.0,28.080578846313564,40.88299169133182,31.094923357775293,47.0,2020-03-08,,,86
u. olhanen.,female,juvenile,True,Climbing submerged rocks.,['Shrimp'],10.0,13.07333082912865,8.97543859660991,13.000778307034494,14.176873020310389,48.0,2020-03-08,,,87
U. olhanensis,female,adult,True,Rapid claw movement while feeding.,['Shrimp'],10.0,31.395209837303167,33.234973413739866,43.37466091845361,34.13956539309939,50.0,2020-03-08,,,88
A. Farensis,female,sub_adult,False,Claw snapping at diver.,"['Crab (Other Species)', 'Sea Urchin']",10.0,15.04082831998044,12.501859749283728,15.165584273472536,16.426885214000524,47.0,2020-03-08,,,89
u. olhanen.,female,sub_adult,False,Hiding in sandy burrow.,"['Jellyfish', 'Barnacle']",6.0,16.838126497488076,17.441995127241558,24.4698137579806,18.078163445253544,46.0,2020-03-08,,,90
Ucides alvorensis,male,juvenile,,Interacting with small fish nearby.,"['Mussel', 'Small Fish', 'Shrimp', 'Polychaete Worm']",12.0,2.5,3.4936901341842312,4.298941565920337,2.6928994161250026,47.0,2020-03-08,,,91
Ucides alvorensis,female,sub_adult,False,Foraging among seagrass roots.,"['Sea Urchin', 'Jellyfish', 'Sea Anemone', 'Shrimp']",10.0,17.722824105809412,15.885916363163947,21.697841285520898,17.91249029880395,48.0,2020-03-08,,,92
U. olhanensis,male,adult,,Inspecting discarded crab shell.,"['Sea Sponge', 'Shrimp', 'Sea Urchin']",12.0,12.0,12.24584234988167,16.102056621416573,12.292786007316732,48.0,2020-03-08,,,93
U. olhanensis,-,adult,,Searching for food in tidal pools.,['Algae'],12.0,16.5,16.906834230485387,25.218722931955444,17.118632007517625,50.0,2020-03-08,,,94
u. olhanen.,male,juvenile,,Burrowing into sandy sediment.,['Hermit Crab'],5.0,3.5,3.5044775352792668,4.769025541072885,3.7211206881126833,48.0,2020-03-08,,,95
U. olhanensis,male,pre_puberty,,Camouflaging with surrounding mud.,"['Small Fish', 'Barnacle']",10.0,13.5,11.179512140144451,16.22620840285173,14.033619973252753,48.0,2020-03-08,,,96
U. olhanensis,male,sub_adult,,Vibrating antennae in water currents.,"['Mussel', 'Barnacle', 'Sea Star']",8.0,20.0,18.43318518451314,24.18061362449276,21.064305519198548,49.0,2020-03-08,,,97
U. olhanensis,male,sub_adult,,Claw waving directed at nearby crab.,['Jellyfish'],8.0,32.5,36.991366065059125,45.28768692562583,33.96214658810734,47.0,2020-03-08,,,98
u. olhanen.,female,juvenile,False,Climbing algae-covered rocks.,"['Jellyfish', 'Mussel']",8.0,4.593171417367809,7.027256470634426,9.269857302124526,4.91187548634384,48.0,2020-03-08,,,99
U. olhanensis,female,adult,True,Climbing seaweed stalks.,"['Sea Sponge', 'Shrimp']",8.0,23.99632662696072,25.16282144114359,31.522458848886426,24.734968445485347,48.0,2020-03-08,,,100
U. olhanensis,male,adult,,Searching for food in tidal pools.,"['Snail', 'Polychaete Worm', 'Coral Fragment', 'Hermit Crab']",5.0,16.5,16.10232044133864,21.240169729358975,17.324546285924896,47.0,2020-03-08,,,101
A farensis,male,sub_adult,,Stillness in cold water.,"['Crab (Other Species)', 'Sea Urchin', 'Mussel', 'Jellyfish']",6.0,31.25,33.75993439343715,45.622874750698244,34.04772794338384,49.0,2020-03-08,,,102
u. olhanen., ,pre_puberty,,Climbing barnacle-covered surfaces.,['Crab (Other Species)'],10.0,4.5,5.261231472718386,6.352513367455762,4.513524693489247,47.0,2020-03-08,,,103
A farensis,male,sub_adult,,Defensive posture when approached.,['Barnacle'],9.0,28.75,28.49462193036521,38.440227862208026,31.6132448162317,50.0,2020-03-08,,,104
A farensis,female,adult,False,Half buried in sand.,['Small Fish'],8.0,20.68112799310536,21.010098474132548,27.386523878473845,21.13883018670514,48.0,2020-03-08,,,105
A. Farensis,female,sub_adult,False,Climbing barnacle-covered surfaces.,"['Shrimp', 'Crab (Other Species)', 'Sea Urchin']",6.0,12.685592175400002,13.677299608966052,17.996817902791527,13.296519071997222,48.0,2020-03-08,,,106
A. Farensis,female,juvenile,True,Claw waving directed at nearby crab.,"['Polychaete Worm', 'Barnacle']",5.0,10.093934845594344,8.665790432390144,12.515036133842862,10.919715420120736,49.0,2020-03-08,,,107
A farensis,male,pre_puberty,,Picking algae from rock surface.,"['Coral Fragment', 'Small Fish', 'Snail', 'Polychaete Worm', 'Algae']",9.0,18.0,16.430017509867582,22.458886227864454,19.016871638756733,49.0,2020-03-08,,,108
A farensis,male,sub_adult,,Climbing barnacle-covered surfaces.,"['Coral Fragment', 'Shrimp']",11.0,26.25,29.13247730564032,39.5692627434364,27.553742059894606,50.0,2020-03-08,,,109
u. olhanen.,female,pre_puberty,False,Feeding on algae scraped from rocks.,"['Algae', 'Barnacle', 'Polychaete Worm', 'Snail']",9.0,6.9907596505002765,5.619759039743468,7.145274707882388,7.022182771896655,45.0,2020-03-08,,,110
A farensis,female,adult,False,Resting under shell fragment.,['Small Fish'],9.0,20.979462943755387,21.392966876306986,29.67776367275724,21.758655489100754,49.0,2020-03-08,,,111
U. olhanensis,male,adult,,Displaying dominance by lifting body.,"['Small Fish', 'Coral Fragment', 'Mussel']",6.0,34.5,36.992151696097224,51.60731074025637,37.229227825063695,46.0,2020-03-08,,,112
A farensis,male,juvenile,,Exchanging antenna taps.,"['Algae', 'Coral Fragment']",4.0,2.0,2.1398438996269737,2.995274865093342,2.039186706409045,49.0,2020-03-08,,,113
A farensis,male,juvenile,,Emerging cautiously from hiding.,"['Mussel', 'Shrimp']",9.0,5.0,3.5832981866451252,4.360779989586825,5.086477219139681,48.0,2020-03-08,,,114
A farensis,female,adult,False,Escaping from aggressive fish.,"['Shrimp', 'Barnacle', 'Polychaete Worm']",9.0,4.698004566634937,4.6136509719072825,6.234714735722843,5.146844067472193,47.0,2020-03-08,,,115
u. olhanen.,female,sub_adult,False,Feeding on small mollusks.,"['Polychaete Worm', 'Shrimp']",9.0,12.925571437043251,11.317933758173604,14.074313300950568,13.347744890706185,49.0,2020-03-08,,,116
A farensis,male,juvenile,,Territorial display against intruder.,"['Snail', 'Hermit Crab', 'Sea Star', 'Sea Urchin']",6.0,6.5,9.030797523324075,12.204790311985873,6.969643640840867,49.0,2020-03-08,,,117
u. olhanen.,female,pre_puberty,False,Half buried in sand.,"['Sea Urchin', 'Barnacle', 'Hermit Crab', 'Snail', 'Sea Anemone']",9.0,14.206713004668508,16.548889467770653,23.39530879342809,14.561432300756437,47.0,2020-03-08,,,118
u. olhanen.,female,pre_puberty,True,Exploring new territory.,"['Small Fish', 'Snail']",8.0,5.530037081894727,4.087310585615377,4.961849019459324,5.944362697360438,47.0,2020-03-08,,,119
A farensis,male,sub_adult,True,Resting under shell fragment.,"['Small Fish', 'Polychaete Worm', 'Hermit Crab', 'Coral Fragment']",9.0,25.0,28.48650515414465,41.483480225988146,27.303505383136017,49.0,2020-03-08,,,120
u. olhanen.,male,juvenile,,Picking biofilm on submerged wood.,"['Barnacle', 'Jellyfish']",6.0,3.0,2.436880335941346,3.6397530942458176,3.1677075340443386,49.0,2020-03-08,,,121
U. olhanensis,female,adult,True,Vibrating antennae in water currents.,"['Sea Star', 'Polychaete Worm']",8.0,23.91226064942525,24.67157236820476,34.45277042875934,23.95435841185012,47.0,2020-03-08,,,122
U. olhanensis,male,adult,,Hiding beneath rocks.,"['Shrimp', 'Jellyfish', 'Snail', 'Hermit Crab', 'Mussel']",8.0,16.5,15.745442599847461,18.899055737244478,17.79712440745028,48.0,2020-03-08,,,123
U. olhanensis,male,adult,,Dragging shell fragment backward.,"['Polychaete Worm', 'Barnacle', 'Sea Urchin', 'Mussel']",6.0,25.5,24.609590286507675,32.8894022523288,26.738587149533988,47.0,2020-03-08,,,124
A. Farensis,female,juvenile,True,Crab moving quickly across rocks.,['Hermit Crab'],8.0,7.065262922909865,5.326659971932933,6.9333711455991125,7.16815655753514,48.0,2020-03-08,,,125
A. Farensis, ,pre_puberty,,Foraging among seagrass roots.,"['Shrimp', 'Hermit Crab', 'Crab (Other Species)']",4.0,7.5,9.172360447280122,12.05379323774458,7.82050690787259,48.0,2020-03-08,,,126
u. olhanen.,female,adult,False,Interaction with hermit crabs.,"['Shrimp', 'Barnacle', 'Polychaete Worm', 'Coral Fragment', 'Hermit Crab']",9.0,9.890990514787228,10.443123730965354,14.536095717826347,9.985482843280005,47.0,2020-03-08,,,127
U. olhanensis,nan,adult,,Crab moving quickly across rocks.,"['Coral Fragment', 'Algae', 'Crab (Other Species)', 'Sea Star']",10.0,36.0,39.45823176385411,49.08948186698526,38.16372349501795,49.0,2020-03-08,,,128
U. olhanensis,male,juvenile,,Moving in groups.,"['Crab (Other Species)', 'Jellyfish']",8.0,4.0,4.762406251282165,6.112971759043892,4.281661335037632,48.0,2020-03-08,,,129
A. Farensis,male,adult,True,Climbing submerged rocks.,['Coral Fragment'],8.0,18.0,16.639591869178208,23.53085784628605,18.188357590263788,48.0,2020-03-08,,,130
A. Farensis,male,juvenile,,Vibrating antennae in water currents.,"['Sea Urchin', 'Shrimp', 'Coral Fragment', 'Hermit Crab']",4.0,2.0,2.5114495412745304,3.340150824173437,2.134767812500486,49.0,2020-03-08,,,131
A. Farensis,female,sub_adult,False,Pausing frequently during exploration.,['Sea Urchin'],10.0,4.213241265264681,4.092885184233905,5.406031996717844,4.577931975746263,48.0,2020-03-08,,,132
