,species,sex,stage,is_gravid,behaviour,associated_species,depth [m],cl [mm],cw [mm],lcl [mm],rcl [mm],fw [mm],date,latitude,longitude,id
44,U. olhanensis,female,sub_adult,True,Consuming algae scraped from barnacles.,['Mussel'],8.0,9.350940586300004,10.159947864240353,12.216778477992378,10.063679949387966,43.0,2020-08-21,,,44
45,u. olhanen.,female,juvenile,False,Claw snapping in aggressive encounter.,['Algae'],11.0,8.807238373514235,6.85708505604755,8.676321616737928,9.335748503851491,43.0,2020-08-21,,,45
46,u. olhanen.,male,sub_adult,,Taking cover beneath seagrass leaves.,"['Small Fish', 'Coral Fragment']",12.0,35.0,29.097540180921385,38.635339122702206,38.021774209195264,44.0,2020-08-21,,,46
47,u. olhanen.,female,adult,True,Darting away in response to sudden shadow.,"['Jellyfish', 'Shrimp', 'Coral Fragment']",7.0,5.277920324970495,6.191932555531711,8.145480213764683,5.455324772102254,44.0,2020-08-21,,,47
48,u. olhanen.,male,juvenile,,Darting away in response to sudden shadow.,['Crab (Other Species)'],8.0,8.0,6.136236484257255,7.942816396995488,8.012272072293454,45.0,2020-08-21,,,48
49,U. olhanensis,female,pre_puberty,False,Feeding on small crustaceans in crevices.,"['Crab (Other Species)', 'Jellyfish', 'Small Fish']",8.0,26.54009814446784,27.31682970323229,37.51128944824441,27.55117082237954,44.0,2020-08-21,,,49
50,A. Farensis,female,juvenile,False,Claw snapping in aggressive encounter.,"['Polychaete Worm', 'Mussel', 'Hermit Crab']",9.0,7.4548218669212565,9.809559194753325,13.114148150044223,8.085402499796142,43.0,2020-08-21,,,50
51,u. olhanen.,male,sub_adult,,Entering burrow after disturbance.,"['Shrimp', 'Small Fish']",11.0,41.25,35.64201269261259,48.937291665863796,41.28024801096443,43.0,2020-08-21,,,51
52,A farensis,male,adult,,Displaying territorial behavior against intruder.,"['Sea Anemone', 'Small Fish', 'Crab (Other Species)', 'Hermit Crab', 'Snail']",11.0,18.0,18.745114237544684,23.952218958404426,18.68530087805465,42.0,2020-08-21,,,52
53,A. Farensis,male,adult,,Frequent pausing while exploring.,"['Small Fish', 'Sea Anemone', 'Jellyfish']",5.0,24.0,22.398271594532588,32.89275066417478,25.083729268122735,42.0,2020-08-21,,,53
54,A farensis,male,juvenile,,Side-stepping along sandy coastal floor.,['Sea Urchin'],7.0,6.0,6.0953173627226835,8.210566593210894,6.300195588633552,44.0,2020-08-21,,,54
55,A. Farensis,male,sub_adult,,Entering burrow after disturbance.,"['Sea Star', 'Small Fish']",13.0,11.25,10.052950101868683,15.01976152721842,11.411447138086018,43.0,2020-08-21,,,55
56,A farensis,female,pre_puberty,True,Brief social contact with fellow crabs.,"['Barnacle', 'Coral Fragment', 'Crab (Other Species)', 'Polychaete Worm', 'Sea Sponge']",8.0,17.518786831751928,18.648557106373733,25.30961451658215,18.302706505645943,42.0,2020-08-21,,,56
57,u. olhanen.,female,adult,True,Filtering detritus from shallow bottom.,['Jellyfish'],12.0,6.5161125932599155,5.5587733407705056,7.04416642528171,6.583679485270233,44.0,2020-08-21,,,57
58,u. olhanen.,male,sub_adult,,Guarding hole in substrate from intruders.,['Shrimp'],9.0,28.75,30.535625347266745,42.65403654763048,29.130507774476662,43.0,2020-08-21,,,58
59,U. olhanensis,female,adult,False,Performing dominance display by body lifting.,['Algae'],8.0,27.431891752234492,31.3639088981826,39.33627498554189,27.882285399039656,44.0,2020-08-21,,,59
60,Ucides alvorensis,male,adult,True,Consuming algae scraped from barnacles.,"['Shrimp', 'Barnacle', 'Sea Sponge']",8.0,13.5,12.950048310930644,18.970470890904938,14.64196191127946,43.0,2020-08-21,,,60
61,u. olhanen.,male,adult,,Sifting through sediment for scraps.,"['Jellyfish', 'Sea Anemone', 'Mussel', 'Coral Fragment']",8.0,10.5,11.434641776357525,15.581339643030946,10.509579767652738,43.0,2020-08-21,,,61
62,u. olhanen.,male,sub_adult,,Engaging in struggle with seaweed entanglement.,"['Sea Urchin', 'Coral Fragment', 'Crab (Other Species)', 'Algae', 'Sea Anemone']",12.0,40.0,47.139093811484315,61.47133781762542,43.59986440001066,44.0,2020-08-21,,,62
63,u. olhanen.,female,adult,True,Consuming algae scraped from barnacles.,"['Algae', 'Snail', 'Shrimp']",9.0,41.97584336334943,46.70272994759108,67.21089560900839,42.31873744971519,44.0,2020-08-21,,,63
64,u. olhanen.,male,adult,,Slowly navigating around seagrass beds.,['Mussel'],6.0,9.0,9.026687101920249,11.388000846219716,9.899154038231647,42.0,2020-08-21,,,64
65,U. olhanensis,female,adult,False,Displaying territorial behavior against intruder.,['Sea Anemone'],8.0,25.367449303221928,24.770839316565972,36.36352377384895,25.9248438046449,42.0,2020-08-21,,,65
66,A farensis,female,juvenile,True,Guarding hole in substrate from intruders.,['Snail'],8.0,10.739143718908492,13.297786235482521,17.219221489558496,10.871597682187671,43.0,2020-08-21,,,66
67,u. olhanen.,male,juvenile,,Engaging in antennae-to-antennae contact.,"['Shrimp', 'Jellyfish', 'Algae', 'Polychaete Worm', 'Sea Star']",9.0,12.5,8.541775630269155,12.078663727839116,12.849724045572032,45.0,2020-08-21,,,67
68,u. olhanen.,female,adult,False,Traversing algae-slick rock surfaces.,"['Shrimp', 'Hermit Crab', 'Snail', 'Coral Fragment', 'Sea Sponge']",8.0,14.736922660372016,15.862297080594956,19.782296828488672,15.851423139520715,46.0,2020-08-21,,,68
69,U. olhanensis,female,juvenile,False,Displaying territorial behavior against intruder.,"['Small Fish', 'Sea Sponge', 'Coral Fragment', 'Hermit Crab', 'Shrimp']",9.0,13.348287973614275,8.031882531858836,10.200988971142628,14.283597451133334,43.0,2020-08-21,,,69
70,Ucides alvorensis,male or female,sub_adult,True,Harvesting food beneath floating debris.,"['Sea Star', 'Sea Sponge']",10.0,23.75,25.124246256371574,34.561211407568855,24.84004195493794,43.0,2020-08-21,,,70
71,U. olhanensis,male,sub_adult,,Defensive claw movement in water.,"['Shrimp', 'Sea Sponge', 'Algae', 'Sea Urchin', 'Sea Star']",13.0,13.75,13.840292052326927,17.455869391331166,14.650935232888848,43.0,2020-08-21,,,71
72,A farensis,female,adult,True,Progressing cautiously through new area.,"['Sea Urchin', 'Jellyfish', 'Mussel', 'Coral Fragment']",9.0,11.55604803016333,10.057792375657174,12.771212473085388,12.322012885833558,45.0,2020-08-21,,,72
73,u. olhanen.,female,sub_adult,False,Darting away in response to sudden shadow.,"['Mussel', 'Polychaete Worm', 'Jellyfish', 'Hermit Crab', 'Coral Fragment']",10.0,17.800707172873263,18.021614110650297,21.660169905744855,18.49533169234802,43.0,2020-08-21,,,73
74,U. olhanensis,male,sub_adult,,Guarding eggs beneath body flap.,"['Sea Urchin', 'Jellyfish', 'Sea Anemone']",9.0,22.5,19.2117202276984,24.243641728677407,24.53313368706625,43.0,2020-08-21,,,74
75,A. Farensis,male,pre_puberty,,Reacting to sudden changes in temperature.,"['Sea Urchin', 'Jellyfish', 'Polychaete Worm', 'Sea Star', 'Mussel']",4.0,10.5,12.160692647748437,15.900086259764988,10.84108159880786,42.0,2020-08-21,,,75
76,u. olhanen.,male,pre_puberty,,Mating ritual involving antennae brushing.,"['Sea Anemone', 'Jellyfish', 'Crab (Other Species)', 'Sea Sponge', 'Mussel']",12.0,14.25,12.488176292853364,15.002550481920792,14.401264777460495,43.0,2020-08-21,,,76
77,Ucides alvorensis,male,sub_adult,,Clambering up submerged tree trunks.,"['Coral Fragment', 'Sea Star', 'Shrimp', 'Jellyfish', 'Algae']",11.0,58.75,65.29453053399183,95.74899127437797,59.46100616094413,42.0,2020-08-21,,,77
78,A farensis,male,juvenile,,Concealing self beneath floating matter.,"['Shrimp', 'Snail']",8.0,19.5,19.819856449018207,27.83072268789313,19.683085014778786,44.0,2020-08-21,,,78
79,U. olhanensis,male,sub_adult,,Claw snapping in diver confrontation.,"['Small Fish', 'Sea Sponge', 'Sea Star', 'Shrimp']",7.0,37.5,32.622835487780684,44.56206808297897,40.404585904906405,44.0,2020-08-21,,,79
80,u. olhanen.,female,adult,False,Frequent pausing while exploring.,"['Jellyfish', 'Snail']",9.0,34.03987599031126,31.42583174941807,39.04695629267517,36.04713952569545,44.0,2020-08-21,,,80
81,U. olhanensis,male,adult,,Progressing cautiously through new area.,"['Mussel', 'Sea Star', 'Coral Fragment', 'Hermit Crab', 'Polychaete Worm']",9.0,52.5,48.789926106309785,60.03485783673033,57.37628271706935,42.0,2020-08-21,,,81
82,u. olhanen.,female,adult,False,Peering out cautiously from cover.,"['Sea Sponge', 'Sea Urchin', 'Barnacle', 'Coral Fragment', 'Algae']",8.0,25.557407987572663,24.917907429872127,35.89565185547752,26.73113324475184,45.0,2020-08-21,,,82
83,u. olhanen.,male,sub_adult,,Retreating swiftly from perceived danger.,"['Small Fish', 'Shrimp', 'Sea Urchin', 'Sea Sponge']",11.0,33.75,27.259463868311173,37.27035107875022,34.49644902276016,44.0,2020-08-21,,,83
84,Ucides alvorensis,male,pre_puberty,,Feeding on small crustaceans in crevices.,"['Sea Anemone', 'Snail', 'Small Fish']",8.0,12.75,10.430166712466843,12.741397652894234,12.764812848619565,43.0,2020-08-21,,,84
85,A farensis,female,adult,True,Advancing toward bait in water.,"['Small Fish', 'Sea Sponge', 'Barnacle', 'Mussel']",11.0,30.730434513050284,32.57398548792917,45.962296482832286,31.965583688938267,44.0,2020-08-21,,,85
86,A. Farensis,male,sub_adult,,Rhythmic waving as social cue.,['Barnacle'],7.0,23.75,21.846591399794715,32.252054130006016,24.270058834115915,42.0,2020-08-21,,,86
87,A. Farensis,female,pre_puberty,False,Progressing cautiously through new area.,"['Barnacle', 'Sea Star', 'Coral Fragment', 'Small Fish', 'Snail']",12.0,11.653025381802989,13.18771276905968,17.846107201345067,12.796145445132767,43.0,2020-08-21,,,87
88,U. olhanensis,male,adult,,Waving claw in signal to another crab.,"['Sea Urchin', 'Algae']",7.0,24.0,23.677137269795764,33.913381447663,26.10844369017773,43.0,2020-08-21,,,88
89,Ucides alvorensis,male,adult,,Engaging in antennae-to-antennae contact.,"['Coral Fragment', 'Jellyfish']",7.0,7.5,7.8337736251110375,11.612008752873956,7.923955686376695,44.0,2020-08-21,,,89
90,u. olhanen.,female,juvenile,True,"Burrowing into soft, sandy sediment.","['Jellyfish', 'Algae', 'Sea Sponge', 'Sea Anemone']",7.0,10.214382768341483,11.082007911706322,13.452073895389267,10.423822531006131,45.0,2020-08-21,,,90
91,u. olhanen.,female,adult,False,Scuttling swiftly over rocky terrain.,"['Small Fish', 'Sea Urchin', 'Polychaete Worm', 'Jellyfish', 'Barnacle']",7.0,38.80819516610991,39.45236924549557,56.752423189199874,40.67117683162672,43.0,2020-08-21,,,91
92,U. olhanensis,male,adult,,Claw shaking post-contact gesture.,"['Shrimp', 'Jellyfish', 'Barnacle', 'Mussel', 'Sea Anemone']",10.0,42.0,40.080480058327055,56.18592063801234,45.70077161998033,43.0,2020-08-21,,,92
93,u. olhanen.,male,pre_puberty,,Concealing self beneath floating matter.,['Small Fish'],10.0,5.25,5.905572734764744,7.783237659893494,5.335173588093712,42.0,2020-08-21,,,93
94,u. olhanen.,female,juvenile,True,Sheltering under broken shell piece.,"['Mussel', 'Algae']",6.0,2.5861283762006027,2.7287995289058804,3.317705007377478,2.6782499019437127,43.0,2020-08-21,,,94
95,A. Farensis,male,adult,,Resting in shaded crevice along cliff.,"['Jellyfish', 'Sea Urchin', 'Sea Star', 'Sea Sponge', 'Mussel']",10.0,30.0,32.55314600824083,46.812809193376935,31.347942286506168,43.0,2020-08-21,,,95
96,U. olhanensis,male,sub_adult,,Consuming algae scraped from barnacles.,"['Sea Anemone', 'Snail', 'Algae']",13.0,30.0,29.779741715545377,42.01802094433909,30.474054756671766,43.0,2020-08-21,,,96
97,A farensis,female,sub_adult,False,Claw snapping in aggressive encounter.,['Hermit Crab'],5.0,6.821877916475185,7.923249398959412,10.351650974147752,7.373290870895225,45.0,2020-08-21,,,97
98,A farensis,female,sub_adult,True,"Stationary, blending into rocky backdrop.","['Sea Star', 'Coral Fragment', 'Hermit Crab', 'Sea Sponge', 'Polychaete Worm']",9.0,32.733771109439395,35.6107941320279,44.17074529091124,33.80024897173579,42.0,2020-08-21,,,98
99,A farensis,female,pre_puberty,False,Feeding on small crustaceans in crevices.,"['Shrimp', 'Sea Anemone']",8.0,9.783298477184763,7.767295979255779,11.630337970563042,10.121492703868185,43.0,2020-08-21,,,99
100,U. olhanensis,female,adult,False,Searching tidal pools for nutrients.,"['Small Fish', 'Barnacle', 'Coral Fragment', 'Jellyfish']",10.0,24.285019701119438,27.28326891489745,37.07753094330086,25.118060863664734,44.0,2020-08-21,,,100
101,A farensis,female,juvenile,True,Retreating swiftly from perceived danger.,"['Mussel', 'Sea Star', 'Shrimp', 'Coral Fragment']",11.0,3.2657717156432975,2.995573307350156,4.196415780607028,3.4557736949335394,42.0,2020-08-21,,,101
102,U. olhanensis,male,sub_adult,,Group migration across shallow seabed.,"['Hermit Crab', 'Shrimp']",12.0,32.5,26.3763521258134,31.908984301405027,33.03545353318112,43.0,2020-08-21,,,102
103,Ucides alvorensis,male,juvenile,,Scaling steep rock faces near shore.,"['Sea Urchin', 'Jellyfish', 'Hermit Crab', 'Crab (Other Species)', 'Sea Star']",6.0,7.0,4.5474155846766315,5.468719159846646,7.203453295664099,45.0,2020-08-21,,,103
104,Ucides alvorensis,male,juvenile,,Displaying territorial behavior against intruder.,"['Mussel', 'Crab (Other Species)', 'Sea Urchin']",8.0,4.0,5.219687731659343,7.018808527905763,4.065441247534054,42.0,2020-08-21,,,104
105,U. olhanensis,male,adult,,Guarding hole in substrate from intruders.,['Barnacle'],8.0,30.0,27.36880189969433,33.471281823789326,31.81595228511717,43.0,2020-08-21,,,105
106,U. olhanensis,female,juvenile,False,Scavenging at the edge of tidal pools.,['Coral Fragment'],11.0,8.494092003853982,7.348493873070811,10.298827306091908,8.959749720525524,45.0,2020-08-21,,,106
107,u. olhanen.,male,adult,,Consuming algae scraped from barnacles.,"['Sea Anemone', 'Algae', 'Hermit Crab', 'Coral Fragment', 'Jellyfish']",8.0,22.5,21.24540730004054,25.525716029241522,24.48240564153938,42.0,2020-08-21,,,107
108,u. olhanen.,male,adult,,Filtering detritus from shallow bottom.,['Sea Sponge'],6.0,24.0,25.183595985208743,30.966933181945194,24.328990942776514,45.0,2020-08-21,,,108
109,U. olhanensis,male,pre_puberty,,Brief social contact with fellow crabs.,"['Crab (Other Species)', 'Small Fish', 'Snail', 'Sea Sponge', 'Shrimp']",7.0,4.5,5.693865917025171,8.18438893222454,4.6657455919369895,43.0,2020-08-21,,,109
110,A. Farensis,male,pre_puberty,True,Traversing algae-slick rock surfaces.,"['Sea Sponge', 'Barnacle', 'Coral Fragment']",8.0,6.75,4.974510711220511,6.31683202122822,6.871235807493294,45.0,2020-08-21,,,110
111,U. olhanensis,male,sub_adult,,Harvesting food beneath floating debris.,"['Hermit Crab', 'Jellyfish', 'Sea Star', 'Sea Anemone']",5.0,7.5,7.698971576374328,9.479869134487474,8.020405981809809,44.0,2020-08-21,,,111
112,A farensis,male or female,pre_puberty,,Harvesting food beneath floating debris.,"['Sea Star', 'Hermit Crab']",7.0,8.25,9.096040050150794,11.373547931770362,8.700369284427145,44.0,2020-08-21,,,112
113,u. olhanen.,male,sub_adult,,Interaction with nearby hermit crab.,"['Shrimp', 'Algae']",9.0,58.75,52.615382823011835,77.21371278650095,62.01891546820953,43.0,2020-08-21,,,113
114,A. Farensis,female,adult,False,Creeping under the cover of seagrass.,"['Small Fish', 'Sea Sponge', 'Polychaete Worm', 'Barnacle']",8.0,14.388070116430837,12.16965935140277,17.032802645535238,15.037877130719645,43.0,2020-08-21,,,114
115,A. Farensis,female,pre_puberty,False,Staying half-submerged in loose sand.,"['Coral Fragment', 'Crab (Other Species)', 'Snail', 'Sea Star']",12.0,15.679081039119062,15.712907184664333,22.15135710963373,16.515672827782428,44.0,2020-08-21,,,115
116,u. olhanen.,female,adult,False,Claw snapping in aggressive encounter.,"['Polychaete Worm', 'Sea Urchin', 'Sea Star', 'Barnacle', 'Algae']",6.0,34.80647382698002,32.68706679977216,44.50501044166399,38.07146661913566,45.0,2020-08-21,,,116
117,A farensis,female,sub_adult,True,Waving claw in signal to another crab.,"['Barnacle', 'Sea Urchin', 'Crab (Other Species)', 'Algae', 'Hermit Crab']",5.0,15.397770642870764,14.501050600296383,17.412158967113022,16.675068604166317,42.0,2020-08-21,,,117
118,u. olhanen.,male or female,sub_adult,,Feeding on small crustaceans in crevices.,"['Hermit Crab', 'Sea Sponge', 'Polychaete Worm', 'Sea Anemone']",7.0,5.0,5.808882427611092,8.099621951043217,5.106252418614142,44.0,2020-08-21,,,118
119,u. olhanen.,female,pre_puberty,False,Entering burrow after disturbance.,"['Shrimp', 'Polychaete Worm', 'Sea Urchin', 'Mussel', 'Barnacle']",10.0,10.951966633656012,7.7229974121724485,10.693604378131173,11.790228658178734,44.0,2020-08-21,,,119
120,U. olhanensis,female,pre_puberty,False,Harvesting food beneath floating debris.,"['Hermit Crab', 'Snail']",9.0,11.341991261917183,13.445828402610212,19.014626140332354,11.969499608102746,43.0,2020-08-21,,,120
121,A farensis,female,adult,False,Interaction with nearby hermit crab.,"['Polychaete Worm', 'Sea Star', 'Coral Fragment']",9.0,13.481770073449216,13.565541797174127,19.271971295511513,13.497493855127802,43.0,2020-08-21,,,121
122,Ucides alvorensis,male or female,adult,,Gradual movement in cold conditions.,"['Hermit Crab', 'Small Fish']",8.0,39.0,41.716876359010776,54.520783402968334,39.15199251804121,44.0,2020-08-21,,,122
123,A farensis,female,sub_adult,True,Defensive claw movement in water.,"['Algae', 'Sea Urchin', 'Coral Fragment']",5.0,20.1218667878017,22.833743426929352,33.26001171760794,22.032097823605564,43.0,2020-08-21,,,123
124,U. olhanensis,male,adult,,Staying half-submerged in loose sand.,"['Snail', 'Algae', 'Mussel', 'Hermit Crab', 'Barnacle']",6.0,34.5,37.82732704153992,53.91604535629265,35.813654053510966,43.0,2020-08-21,,,124
125,u. olhanen.,male,sub_adult,,Interaction with nearby hermit crab.,"['Algae', 'Sea Star', 'Sea Anemone']",12.0,15.0,17.689263972429625,21.312875450435598,15.898035313586117,45.0,2020-08-21,,,125
