,cl [mm],lcl [mm],fw [mm],species_name,longitude,is_gravid?,rcl [mm],stage,sex,id,cw [mm],latitude,associated_species,depth [m],behavior
68,210,52.4810412286567,70,A farensis,,True,116.53740950577246,a,?,69,132.546844942481,,"['Mussel', 'Sea Urchin', 'Sea Anemone', 'Small Fish', 'Sea Star']",5,Hiding under floating debris.
69,80,48.479719719608035,30,A farensis,,False,428.93466048256926,s,male,70,168.2921493942397,,"['Barnacle', 'Sea Sponge', 'Sea Anemone']",8,Moving sideways along sandy bottom.
70,290,28.249320461386866,20,U. olhanensis,,False,180.50841841030294,p,male,71,125.37602912097597,,"['Mussel', 'Sea Urchin', 'Barnacle', 'Hermit Crab', 'Sea Sponge']",8,Dragging shell fragment backward.
71,50,53.91244295909387,20,U. olhanensis,,False,1500.0,p,female,72,153.75560185383813,,"['Algae', 'Mussel', 'Coral Fragment', 'Polychaete Worm']",7,Exchanging antenna taps.
72,190,68.99122072925545,50,A farensis,,False,32.284857755721696,a,male,73,138.60673761336182,,"['Crab (Other Species)', 'Shrimp', 'Mussel', 'Algae']",9,Searching for food in tidal pools.
73,240,59.31103470980982,110,u. olhanen.,,False,74.86913674682965,s,male,74,164.5824886463903,,"['Sea Urchin', 'Shrimp', 'Snail']",8,Half buried in sand.
74,170,51.20190397164723,40,u. olhanen.,,False,661.3360711988878,s,male,75,155.72333823192923,,['Shrimp'],13,Escaping predator silhouette overhead.
75,120,49.58133398708236,20,A farensis,,True,725.5922901483179,p,N/R,76,176.92563908114127,,['Sea Sponge'],12,Camouflaging with surrounding mud.
76,90,64.28235648885729,60,A. Farensis,,False,1239.8416373164778,p,male,77,157.5194115887203,,"['Hermit Crab', 'Snail']",10,Picking biofilm on submerged wood.
77,140,36.823665712748976,50,A. Farensis,,False,608.8943136596056,p,male,78,142.91647608120212,,"['Crab (Other Species)', 'Hermit Crab']",11,Sitting still blending with environment.
78,70,50.06605040056385,70,A farensis,,True,1238.774902160776,s, ,79,135.33630339429362,,"['Sea Star', 'Crab (Other Species)', 'Coral Fragment', 'Polychaete Worm']",6,Half buried in sand.
79,170,58.800941030524115,60,A. Farensis,,False,157.11620455380046,s,male,80,150.191129457465,,"['Algae', 'Sea Star', 'Coral Fragment', 'Barnacle']",9,Inspecting discarded crab shell.
80,150,17.782459716436982,50,A farensis,,False,113.05966344141352,j, ,81,150.41303425923383,,"['Polychaete Worm', 'Sea Anemone']",10,Exchanging antenna taps.
81,450,108.29396558579279,40,A. Farensis,,False,161.06867935921858,j,female,82,134.66649051035859,,"['Coral Fragment', 'Polychaete Worm', 'Small Fish']",9,Retreating into burrow.
82,70,74.65354972181808,30,A farensis,,False,484.60470114230645,a, ,83,144.26953194031094,,"['Mussel', 'Hermit Crab', 'Polychaete Worm', 'Algae']",8,Shaking claws after contact.
83,90,31.174125186913923,30,A. Farensis,,True,357.31917615026185,s,male or female,84,182.66382988543083,,['Small Fish'],7,Half buried in sand.
84,230,48.495201352073934,50,A. Farensis,,False,117.11539726372196,a,male,85,152.3816321546891,,"['Small Fish', 'Shrimp', 'Polychaete Worm', 'Sea Star']",10,Hiding in sandy burrow.
85,130,36.121455359160066,90,u. olhanen.,,False,74.6627845845874,a,male,86,99.05266692724332,,"['Snail', 'Coral Fragment', 'Small Fish', 'Mussel', 'Sea Star']",7,Searching for food in tidal pools.
86,100,45.04579295621062,30,U. olhanensis,,False,420.62746885083345,p,female,87,171.6130115517973,,"['Sea Star', 'Coral Fragment', 'Sea Urchin']",11,Inspecting discarded crab shell.
87,90,23.61092795285571,20,A farensis,,False,543.6953263216286,p,female,88,125.03059873408291,,['Sea Sponge'],8,Claw snapping in competition.
88,120,91.23807786073647,40,U. olhanensis,,False,483.45999024577566,p,female,89,147.5511220321931,,"['Sea Sponge', 'Sea Anemone', 'Shrimp', 'Hermit Crab']",10,Exchanging antenna taps.
89,190,34.54119110148173,60,A farensis,,False,146.53913158223259,p,female,90,134.1499158482341,,['Sea Sponge'],7,Half buried in sand.
90,110,59.118506943191626,80,u. olhanen.,,False,181.2951867032297,p,nan,91,138.81289639494585,,"['Sea Urchin', 'Shrimp', 'Mussel']",9,Climbing seaweed stalks.
91,230,33.22056319050294,40,A farensis,,False,25.159571973791394,p,male,92,153.70104125718424,,['Mussel'],8,Claw waving directed at nearby crab.
92,110,49.156040221484254,40,A. Farensis,,False,533.0841829236011,a, ,93,142.66056915693872,,"['Mussel', 'Crab (Other Species)']",10,Guarding eggs under abdominal flap.
93,210,56.46475666719275,20,A. Farensis,,False,1500.0,j,male,94,153.08749039958036,,"['Coral Fragment', 'Mussel', 'Algae']",6,Claw snapping at diver.
94,310,68.29581328025655,40,A farensis,,False,693.5825402995941,s,-,95,141.77740107120363,,"['Shrimp', 'Polychaete Worm']",7,Climbing barnacle-covered surfaces.
95,330,55.825713647147744,50,A farensis,,False,6.881180053699869,a,nan,96,162.12821913920706,,"['Jellyfish', 'Polychaete Worm', 'Barnacle', 'Sea Anemone', 'Sea Star']",10,Pausing frequently during exploration.
96,200,63.68651433714602,80,A. Farensis,,False,1500.0,a,male,97,123.23120473996788,,"['Sea Sponge', 'Snail', 'Crab (Other Species)']",5,Defensive posture when approached.
97,60,56.937361853752805,70,A farensis,,False,41.118976191730354,p, ,98,140.91996258832663,,"['Shrimp', 'Polychaete Worm']",8,Climbing submerged rocks.
98,220,65.66513545542377,80,u. olhanen.,,True,1247.8573256350023,a, ,99,143.52860438184564,,"['Small Fish', 'Polychaete Worm', 'Sea Anemone', 'Shrimp']",6,Searching for mates at twilight.
99,290,58.95593379742296,50,U. olhanensis,,True,1500.0,a,female,100,120.28540404916666,,"['Sea Anemone', 'Snail', 'Polychaete Worm', 'Coral Fragment', 'Algae']",10,Shaking claws after contact.
100,60,62.74601972224847,60,A farensis,,False,65.9475041199768,s,?,101,128.49080594246834,,"['Hermit Crab', 'Crab (Other Species)', 'Small Fish', 'Coral Fragment']",9,Sitting still blending with environment.
101,200,34.401163466851685,20,A. Farensis,,False,637.4232436838287,j,male,102,117.37427667968163,,"['Hermit Crab', 'Sea Anemone', 'Snail', 'Mussel']",9,Hiding under seagrass blades.
102,50,69.4167716098542,70,A. Farensis,,False,1975.2998661076758,p,male,103,138.304541441925,,['Sea Sponge'],7,Using claws to dig into sediment.
103,160,41.78981273704201,40,u. olhanen.,,False,89.72860237453618,a,male,104,154.24695961737962,,"['Shrimp', 'Sea Star', 'Sea Urchin', 'Snail', 'Crab (Other Species)']",8,Climbing barnacle-covered surfaces.
104,150,37.9221796791785,40,A. Farensis,,False,66.86136485448512,s,male,105,139.13306074653792,,"['Mussel', 'Sea Sponge']",6,Mating behavior with antenna touching.
105,130,41.498743991602005,40,U. olhanensis,,False,411.44807560046735,s,?,106,160.83236406099402,,"['Small Fish', 'Sea Urchin']",7,Retreating into burrow.
106,140,64.32330440338256,50,A. Farensis,,True,976.7305429979034,s,male,107,134.01902080877593,,"['Sea Anemone', 'Barnacle', 'Polychaete Worm', 'Algae', 'Shrimp']",5,Resting in shaded rock crevice.
107,70,55.371753504424916,30,A farensis,,False,390.69944250272306,p,male,108,111.44627800122547,,"['Crab (Other Species)', 'Algae', 'Polychaete Worm', 'Mussel', 'Sea Sponge']",6,Hiding under seagrass blades.
108,280,79.43661046060092,20,U. olhanensis,,False,180.88194338370062,a,female,109,121.06438488670818,,"['Sea Anemone', 'Jellyfish']",7,Rapid claw movement while feeding.
109,220,62.086961481704975,40,U. olhanensis,,False,243.06614940529212,s,male,110,139.9066876523864,,['Sea Star'],11,Picking algae from rock surface.
110,230,33.92086842436592,50,A farensis,,False,32.55440054623155,p,male,111,102.7706165838633,,"['Sea Sponge', 'Sea Urchin']",8,Climbing barnacle-covered surfaces.
111,120,37.65007348933648,60,A. Farensis,,True,1500.0,s,male,112,138.9414226918184,,"['Algae', 'Sea Star', 'Sea Anemone', 'Barnacle']",6,Camouflaging with surrounding mud.
112,80,42.486744325299114,20,U. olhanensis,,False,136.09795072827052,p,female,113,143.08506400009813,,"['Snail', 'Jellyfish', 'Barnacle']",8,Claw waving directed at nearby crab.
113,130,27.347373029278153,30,A farensis,,False,301.43673021119116,p,male,114,149.0177112590432,,"['Crab (Other Species)', 'Sea Urchin']",7,Defensive posture when approached.
114,90,52.2858930553309,30,u. olhanen.,,True,84.36832725248453,p,male,115,140.4556538710664,,['Barnacle'],9,Hiding in sandy burrow.
115,70,46.076605713065966,50,u. olhanen.,,False,23.109643722494756,s,male,116,119.80790314358758,,"['Polychaete Worm', 'Coral Fragment']",2,Guarding eggs under abdominal flap.
116,70,75.28832095305351,20,A farensis,,True,152.5815993403174,p,male or female,117,137.44242965263695,,['Algae'],6,Climbing onto submerged logs.
117,360,39.68750841604497,50,U. olhanensis,,True,115.89102329749463,s,?,118,138.94155099117924,,"['Shrimp', 'Sea Sponge', 'Mussel', 'Barnacle']",7,Moving toward bait.
118,140,28.86283679657314,20,A farensis,,False,323.495756685563,s,female,119,137.2778972984754,,"['Sea Sponge', 'Small Fish', 'Sea Star']",7,Interaction with hermit crabs.
119,150,70.01972546401896,30,U. olhanensis,,True,883.6120092227692,s,female,120,148.5072747982519,,"['Polychaete Worm', 'Shrimp', 'Jellyfish', 'Crab (Other Species)', 'Hermit Crab']",10,Camouflaging with surrounding mud.
120,40,33.452206729042885,80,u. olhanen.,,False,1500.0,p,male or female,121,173.70034077319343,,['Shrimp'],7,Climbing algae-covered rocks.
121,190,62.1259030697301,90,A. Farensis,,False,12.362381340437867,s,N/R,122,148.81625456400255,,"['Mussel', 'Barnacle']",7,Rapid crossing of open sand.
122,120,26.579503537026923,40,A farensis,,False,452.92692026649524,j,-,123,178.5136275579734,,"['Crab (Other Species)', 'Jellyfish']",9,Hiding under floating debris.
123,360,55.032797351040294,40,A. Farensis,,False,35.930905855886266,s,male,124,195.65796728920705,,"['Sea Anemone', 'Polychaete Worm', 'Sea Sponge', 'Crab (Other Species)', 'Small Fish']",9,Feeding on small crustaceans.
124,70,53.3973055938707,20,A farensis,,False,1.5282382915788015,p,male,125,146.5645139187148,,"['Crab (Other Species)', 'Sea Star', 'Barnacle', 'Snail']",11,Guarding eggs under abdominal flap.
125,70,51.258312415027724,30,U. olhanensis,,False,9.789348982089232,p,male,126,148.552975664348,,"['Shrimp', 'Hermit Crab', 'Small Fish', 'Jellyfish']",9,Hiding under seagrass blades.
126,90,52.7264380081145,50,u. olhanen.,,True,103.36741387332071,p,nan,127,138.29938140021594,,"['Barnacle', 'Algae', 'Snail', 'Shrimp', 'Sea Urchin']",8,Climbing algae-covered rocks.
127,190,65.25399105091495,40,U. olhanensis,,False,27.169956095300677,s,male,128,154.50452825847051,,"['Snail', 'Hermit Crab', 'Crab (Other Species)', 'Algae']",8,Climbing onto submerged logs.
128,130,82.59718950769866,60,A. Farensis,,True,1856.8863570386675,s,nan,129,146.94813391215806,,"['Polychaete Worm', 'Sea Sponge', 'Mussel']",4,Claw snapping in competition.
129,230,70.72537237906923,20,u. olhanen.,,False,7.763494629728058,s,male,130,125.65682536272404,,"['Sea Sponge', 'Sea Star', 'Sea Anemone', 'Crab (Other Species)', 'Coral Fragment']",11,Crab moving quickly across rocks.
130,110,62.39877766103049,60,A. Farensis,,False,964.4946854398484,s,female,131,135.73673378593585,,"['Barnacle', 'Polychaete Worm']",14,Territorial display against intruder.
131,280,43.08230720307008,50,A farensis,,False,5.75965193669266,s,male,132,124.21980816928014,,"['Polychaete Worm', 'Small Fish', 'Sea Star']",9,Moving toward warmer water pockets.
132,160,64.73258504785346,90,A. Farensis,,True,159.84178179499065,p,male,133,113.76349087685273,,['Coral Fragment'],7,Moving in groups.
133,160,47.04362531721963,90,A. Farensis,,False,49.837472936100525,s,male,134,129.47749971575763,,"['Algae', 'Snail', 'Barnacle', 'Sea Anemone', 'Crab (Other Species)']",9,Rapid crossing of open sand.
134,110,65.32878504704163,80,A farensis,,False,1444.449396286501,p,male,135,141.69686696976933,,"['Crab (Other Species)', 'Small Fish', 'Shrimp', 'Sea Urchin']",9,Interacting with small fish nearby.
135,190,57.79133653482625,30,A farensis,,False,432.1382681177123,s,nan,136,143.7022453942472,,"['Shrimp', 'Small Fish']",10,Sitting still blending with environment.
136,250,46.464173878937196,60,A farensis,,False,1259.8671030115229,p,male,137,153.11326740558096,,"['Barnacle', 'Sea Sponge', 'Coral Fragment', 'Mussel', 'Small Fish']",9,Interaction with hermit crabs.
137,150,52.547332384966445,70,U. olhanensis,,False,1223.4581200926182,s,male,138,158.4871251099324,,"['Shrimp', 'Barnacle', 'Sea Urchin']",4,Guarding a small hole in sediment.
138,60,41.98165804771637,20,u. olhanen.,,False,12.466579687033075,s,male,139,156.07211441330548,,"['Sea Urchin', 'Hermit Crab']",5,Retreating quickly from shadow.
139,260,37.2738896329263,30,A farensis,,False,1500.0,s,male,140,158.4879398698855,,"['Algae', 'Polychaete Worm', 'Barnacle', 'Sea Anemone', 'Mussel']",3,Moving toward bait.
140,190,48.87625766269002,20,A farensis,,False,41.02374921877544,a,female,141,149.3765263270208,,"['Coral Fragment', 'Snail', 'Sea Urchin', 'Sea Anemone']",8,Waving claws rhythmically.
141,180,47.985171207782386,30,A farensis,,False,76.74352513468294,s,male,142,127.69510722229194,,"['Sea Urchin', 'Small Fish', 'Algae', 'Shrimp', 'Polychaete Worm']",7,Rapid crossing of open sand.
142,120,57.62385416656151,40,u. olhanen.,,False,72.76999224626984,a,male,143,147.41472016744416,,"['Sea Urchin', 'Polychaete Worm']",5,Displaying dominance by lifting body.
143,130,69.92311798276943,20,u. olhanen.,,True,20.418311346969304,j,male,144,166.0207522864195,,['Barnacle'],7,Color changes during molting.
144,210,102.12254871598927,40,A farensis,,False,288.21130601235205,s, ,145,145.5884224290326,,['Sea Star'],9,Color changes during molting.
145,50,34.92827332340522,20,A farensis,,False,111.25469359813818,a,male,146,143.47773315053604,,"['Crab (Other Species)', 'Algae', 'Sea Sponge']",12,Cleaning claws with rubbing motion.
146,50,78.95603569373276,60,A farensis,,False,11.136129638680712,s,female,147,140.35666111946855,,"['Algae', 'Polychaete Worm', 'Shrimp']",10,Searching for food in tidal pools.
147,60,52.481700393789836,40,A. Farensis,,False,1500.0,s,male,148,151.9935025437046,,"['Mussel', 'Coral Fragment', 'Sea Anemone', 'Sea Urchin', 'Hermit Crab']",6,Searching for mates at twilight.
148,210,53.20240934864606,40,A. Farensis,,True,1500.0,s,male,149,152.7879241240898,,"['Crab (Other Species)', 'Mussel']",6,Hiding under seagrass blades.
149,70,49.40036621535344,40,A farensis,,False,1906.5809032832512,s,male,150,153.2779846572642,,"['Sea Star', 'Hermit Crab', 'Sea Anemone']",7,Rapid claw movement while feeding.
150,80,61.52030041914439,60,A farensis,,False,1220.9909400510412,p,female,151,158.29709121028606,,"['Jellyfish', 'Crab (Other Species)', 'Snail']",5,Moving in groups.
151,180,79.56690715938761,20,A farensis,,False,340.36415385317787,s,male,152,132.86361687643182,,"['Sea Star', 'Barnacle']",10,Swimming short distance to escape.
152,360,45.266903372802645,80,u. olhanen.,,False,190.65072822862822,s,male,153,150.4810841325688,,"['Small Fish', 'Algae']",4,Hiding in sandy burrow.
153,200,75.43772238769635,50,U. olhanensis,,False,1235.7220496138086,a,male,154,122.19497443196633,,"['Small Fish', 'Coral Fragment', 'Polychaete Worm', 'Crab (Other Species)', 'Snail']",10,Claw snapping at diver.
154,240,34.687744700719605,70,A farensis,,False,18.752872054394413,p,female,155,127.06136969620731,,"['Jellyfish', 'Polychaete Worm', 'Hermit Crab']",10,Emerging cautiously from hiding.
155,40,56.391966737374815,60,A farensis,,False,26.333325800131075,a,female,156,161.65097397285282,,['Sea Sponge'],6,Feeding on algae scraped from rocks.
156,110,30.135916723192054,40,A farensis,,False,3.369609105063044,s,male,157,180.7437149053821,,"['Snail', 'Sea Anemone']",9,Climbing seaweed stalks.
