,cl [mm],lcl [mm],fw [mm],species_name,longitude,is_gravid?,rcl [mm],stage,sex,id,cw [mm],latitude,associated_species,depth [m],behavior
25,300,88.25112432622738,30,A farensis,,False,44.05931917459739,p,nan,26,240.59550519497236,,['Crab (Other Species)'],8,Hiding under seagrass blades.
26,90,96.62523576788665,50,u. olhanen.,,False,1219.5310205701937,p, ,27,231.75797211300977,,['Crab (Other Species)'],10,Foraging among seagrass roots.
27,90,63.508530480647835,20,A. Farensis,,False,4.7017258466968705,s,female,28,222.9681857496544,,['Jellyfish'],9,Climbing onto submerged logs.
28,190,93.85665572055754,30,U. olhanensis,,False,418.4093976485897,a,nan,29,209.69003840442286,,['Coral Fragment'],9,Mating behavior with antenna touching.
29,100,99.94219455215884,20,A. Farensis,,True,151.3815866251574,j,male or female,30,243.71160581894912,,"['Small Fish', 'Coral Fragment', 'Mussel', 'Sea Urchin']",10,Slow movement near seagrass patches.
30,250,126.68394964870092,20,A. Farensis,,False,0.464796742335745,a,male,31,236.29726521905198,,"['Hermit Crab', 'Coral Fragment', 'Jellyfish', 'Sea Urchin']",11,Rapid claw movement while feeding.
31,120,86.03788613578965,90,A. Farensis,,False,123.74497027377646,a,male or female,32,224.16990927234303,,"['Sea Urchin', 'Jellyfish']",7,Pausing frequently during exploration.
32,150,80.06155630603621,50,U. olhanensis,,False,4.947647037790314,s,?,33,210.95775725746776,,"['Sea Star', 'Sea Urchin', 'Polychaete Worm']",12,Retreating quickly from shadow.
33,280,95.72915071223898,60,A. Farensis,,False,5.7130476752991,a,nan,34,206.25697271354355,,"['Algae', 'Hermit Crab', 'Shrimp', 'Snail']",9,Displaying dominance by lifting body.
34,210,98.12494062412149,50,U. olhanensis,,True,19.926747217850476,a,female,35,209.4360965225485,,"['Hermit Crab', 'Snail', 'Algae']",10,Mating behavior with antenna touching.
35,310,120.16059130799522,40,A. Farensis,,False,49.31660043193587,s,female,36,214.84854542395203,,"['Crab (Other Species)', 'Hermit Crab']",8,Pausing frequently during exploration.
36,90,104.54085460632193,30,A. Farensis,,False,1.1261543958631433,s,?,37,207.15934239846058,,['Mussel'],9,Claw waving directed at nearby crab.
37,160,99.19286677232671,30,A farensis,,False,22.43185991785508,s,male,38,213.02883279441727,,"['Hermit Crab', 'Barnacle']",11,Foraging among seagrass roots.
38,120,85.88190945436662,20,u. olhanen.,,False,18.876798217482737,j,female,39,206.32802002292976,,"['Polychaete Worm', 'Crab (Other Species)', 'Sea Star']",5,Climbing algae-covered rocks.
39,180,87.25010114488984,40,A. Farensis,,False,18.74914906561766,a,male,40,215.23330343124516,,"['Jellyfish', 'Coral Fragment', 'Sea Urchin', 'Shrimp']",5,Climbing seaweed stalks.
40,340,123.37879225524283,70,A. Farensis,,False,257.32960032658775,a,male,41,190.11363284642567,,['Sea Anemone'],10,Exchanging antenna taps.
41,280,130.2942183033528,50,A. Farensis,,True,1.112383719713291,s,female,42,214.87204730785726,,"['Sea Sponge', 'Snail', 'Sea Urchin', 'Polychaete Worm']",9,Exploring new territory.
42,380,93.0548679663766,100,A farensis,,False,1.6997752558495536,s,male,43,232.01813267400397,,"['Sea Star', 'Hermit Crab', 'Sea Urchin', 'Sea Anemone']",6,Shaking claws after contact.
43,180,135.67559830779615,60,A farensis,,False,44.63144605993005,a,male,44,222.82422872764118,,"['Coral Fragment', 'Crab (Other Species)', 'Jellyfish', 'Sea Anemone']",4,Cleaning claws with rubbing motion.
44,260,86.21720136407578,30,A farensis,,False,29.775196708485087,p,male,45,237.485303329077,,"['Coral Fragment', 'Jellyfish', 'Mussel', 'Sea Urchin']",7,Guarding eggs under abdominal flap.
45,80,126.57820851845058,50,u. olhanen.,,False,6.877820625720201,j,female,46,196.5300753988421,,['Polychaete Worm'],12,Swimming short distance to escape.
46,170,115.20607699217388,110,A farensis,,True,21.726353355206687,p, ,47,227.91789539838564,,"['Sea Anemone', 'Sea Sponge', 'Mussel', 'Shrimp']",7,Vibrating antennae in water currents.
47,70,101.85421764144422,70,u. olhanen.,,False,98.20760932109069,s,female,48,226.08677892707763,,"['Barnacle', 'Sea Urchin']",9,Emerging cautiously from hiding.
48,110,118.63445277360442,20,A. Farensis,,False,1.9774408031778143,p,female,49,218.55900981088084,,"['Jellyfish', 'Hermit Crab', 'Shrimp', 'Snail']",7,Defensive posture when approached.
49,120,96.45535616416866,90,A. Farensis,,True,2.4157497026474415,p,male,50,208.29130620166634,,"['Polychaete Worm', 'Small Fish']",6,Moving toward bait.
50,370,112.08193634234048,50,u. olhanen.,,False,96.39236906925402,s,female,51,208.5963606583624,,['Jellyfish'],11,Shaking claws after contact.
51,140,128.80884855108448,20,A farensis,,False,234.33680895766727,p,nan,52,202.59658012636774,,"['Snail', 'Small Fish', 'Mussel', 'Sea Anemone']",9,Climbing vertical rock face.
52,210,116.81365279262982,30,u. olhanen.,,False,357.59067249222306,j,female,53,230.90360834898706,,"['Shrimp', 'Hermit Crab']",9,Hiding in sandy burrow.
53,330,89.56537372124333,20,A farensis,,True,256.7840304869312,p,male,54,217.253884363084,,"['Jellyfish', 'Sea Urchin']",9,Claw waving directed at nearby crab.
54,210,85.84210252073905,120,u. olhanen.,,False,21.928059414390788,p,nan,55,207.50337986406376,,"['Polychaete Worm', 'Algae', 'Jellyfish', 'Sea Sponge']",13,Rapid claw movement while feeding.
55,390,83.82854475007831,30,A farensis,,False,1448.0718981419877,s, ,56,229.92852207298083,,"['Sea Star', 'Barnacle', 'Hermit Crab', 'Mussel']",6,Moving sideways along sandy bottom.
56,180,101.84907499718426,30,A. Farensis,,True,92.24942233749437,a,male,57,216.06454319889284,,"['Polychaete Worm', 'Hermit Crab', 'Mussel']",9,Swimming short distance to escape.
57,100,65.63822085032876,50,u. olhanen.,,False,1500.0,a,male,58,216.82976121228637,,"['Polychaete Worm', 'Algae', 'Snail', 'Sea Star', 'Mussel']",7,Hiding under floating debris.
58,170,95.41208532665152,20,u. olhanen.,,False,96.04328895544784,s,female,59,236.84416597478156,,"['Crab (Other Species)', 'Small Fish', 'Shrimp']",7,Climbing algae-covered rocks.
59,270,108.51261857997783,40,A. Farensis,,False,364.93254511031466,s,male,60,212.75202513490584,,"['Sea Urchin', 'Polychaete Worm']",9,Shaking claws after contact.
60,200,126.46980796561002,20,A farensis,,False,347.3711033847045,s, ,61,193.73370571725204,,"['Jellyfish', 'Small Fish', 'Coral Fragment', 'Sea Sponge', 'Sea Anemone']",10,Exchanging antenna taps.
61,180,88.90541224655027,30,A. Farensis,,True,20.142857057833332,s,female,62,219.19319584617952,,['Mussel'],6,Resting in shaded rock crevice.
62,260,125.34757124533044,80,A farensis,,False,15.160558189028965,s,male or female,63,213.17442823031064,,"['Barnacle', 'Polychaete Worm', 'Hermit Crab']",8,Mating behavior with antenna touching.
63,300,133.14962477576702,80,A. Farensis,,False,25.762990445936737,j,female,64,223.839790440485,,"['Sea Urchin', 'Sea Anemone', 'Hermit Crab']",8,Interaction with hermit crabs.
64,180,94.57326419318065,30,A. Farensis,,False,116.22641512393048,a,N/R,65,212.09905396986383,,"['Mussel', 'Hermit Crab']",10,Claw waving directed at nearby crab.
65,270,102.55583328688314,20,A farensis,,False,350.90975310694057,s,male,66,202.3085313813301,,['Shrimp'],10,Struggling with entangled seaweed.
66,210,115.70321459453815,60,u. olhanen.,,False,196.57184509366274,p,female,67,226.61320213902206,,"['Snail', 'Jellyfish', 'Small Fish', 'Barnacle']",7,Feeding on algae scraped from rocks.
67,250,105.10901625512487,30,A. Farensis,,False,70.43438171446238,p,female,68,195.3150718925875,,"['Sea Urchin', 'Sea Star']",7,Social contact with other crabs.
68,320,61.24747548179308,70,A. Farensis,,False,10.98839282362409,s, ,69,225.89305432800194,,['Sea Urchin'],6,Slow movement near seagrass patches.
69,110,105.6439925311729,60,A farensis,,False,3.202778959753082,j,male,70,207.94510207118537,,"['Shrimp', 'Hermit Crab', 'Sea Star', 'Coral Fragment', 'Mussel']",7,Defensive posture when approached.
70,170,65.49422247907194,20,u. olhanen.,,False,1904.6057510139995,s,?,71,202.30166887018942,,"['Algae', 'Barnacle', 'Sea Star', 'Sea Urchin', 'Sea Sponge']",7,Climbing barnacle-covered surfaces.
71,120,95.80101480406125,20,A farensis,,True,40.52983404377279,s, ,72,216.56828682719836,,"['Hermit Crab', 'Polychaete Worm', 'Jellyfish', 'Shrimp', 'Sea Urchin']",6,Feeding on detritus in shallow water.
72,160,118.17635937946464,30,A farensis,,False,68.18109874194104,p,male,73,195.02018177628682,,"['Jellyfish', 'Shrimp', 'Crab (Other Species)']",7,Exploring new territory.
73,150,142.26460736007675,30,A farensis,,False,65.7723424971394,j,male,74,228.76963993095953,,"['Algae', 'Sea Anemone']",6,Struggling with entangled seaweed.
74,180,98.8064656209206,20,u. olhanen.,,False,1871.7670244237665,p, ,75,231.85522614080156,,['Algae'],9,Social contact with other crabs.
75,80,95.62418823261018,20,A farensis,,False,702.6784689208191,j, ,76,232.21128671008063,,"['Barnacle', 'Algae']",7,Half buried in sand.
76,290,132.03823981750483,50,U. olhanensis,,False,5.506249972531901,a,female,77,207.55941615566957,,"['Sea Sponge', 'Coral Fragment', 'Shrimp', 'Algae']",7,Picking detritus from seabed.
77,250,121.05294093889333,30,u. olhanen.,,False,19.91002713511879,a,male,78,210.8939964389807,,"['Sea Star', 'Shrimp']",5,Hiding in sandy burrow.
78,160,110.75347894465303,40,u. olhanen.,,True,2.307810533751754,a, ,79,229.22998479424635,,"['Jellyfish', 'Coral Fragment', 'Sea Star', 'Mussel']",5,Picking algae from rock surface.
79,220,81.25186790143147,30,A. Farensis,,False,94.06594752416439,p,male,80,213.43046046213615,,"['Algae', 'Coral Fragment', 'Sea Anemone', 'Small Fish', 'Jellyfish']",7,Searching for food in tidal pools.
80,210,113.06927143593632,90,A. Farensis,,False,21.79037780353433,p,female,81,210.380244262296,,"['Coral Fragment', 'Hermit Crab', 'Small Fish', 'Sea Star']",10,Swimming short distance to escape.
81,100,74.6677496193756,20,u. olhanen.,,False,1.9771203139517723,s,?,82,237.06961268903876,,['Small Fish'],6,Defensive posture when approached.
82,360,118.02079171319173,20,A. Farensis,,False,1728.9286460619794,s,female,83,216.82463976695698,,"['Polychaete Worm', 'Sea Sponge', 'Small Fish', 'Hermit Crab']",11,Feeding on small mollusks.
83,170,143.09175859520786,90,A farensis,,True,98.00443101627054,j,male,84,221.41778845513534,,"['Hermit Crab', 'Barnacle', 'Sea Urchin', 'Snail']",4,Guarding eggs under abdominal flap.
84,130,80.21085348893989,100,A farensis,,False,195.70866185808896,s,male,85,212.2691036240192,,"['Sea Anemone', 'Shrimp']",10,Mating behavior with antenna touching.
85,170,89.62491578608018,50,A farensis,,False,24.722354577426955,a,?,86,216.5330830950508,,"['Small Fish', 'Mussel', 'Sea Urchin', 'Polychaete Worm', 'Snail']",9,Retreating quickly from shadow.
86,210,112.97636248901722,90,A farensis,,True,37.549936240069655,j, ,87,232.6077171146108,,"['Hermit Crab', 'Crab (Other Species)', 'Mussel', 'Barnacle', 'Polychaete Worm']",10,Picking algae from rock surface.
87,180,101.6563328645873,40,A. Farensis,,False,76.84715899221082,p, ,88,223.50642858451866,,"['Small Fish', 'Sea Anemone', 'Sea Urchin', 'Shrimp', 'Crab (Other Species)']",8,Half buried in sand.
88,130,85.12193812819673,20,A. Farensis,,False,0.4714376025771092,p,nan,89,216.27709196277877,,"['Mussel', 'Barnacle', 'Hermit Crab', 'Small Fish', 'Sea Anemone']",11,Retreating into burrow.
89,240,81.48853943137011,20,A farensis,,False,108.11428438199758,s,male,90,221.42331488009646,,"['Small Fish', 'Shrimp', 'Jellyfish']",8,Moving toward warmer water pockets.
90,190,127.96029363785509,40,A. Farensis,,False,88.66454028957773,s,female,91,222.99643264932715,,['Barnacle'],9,Pausing frequently during exploration.
91,80,93.75845958004219,70,A farensis,,True,1500.0,s,male,92,225.25161736833755,,"['Mussel', 'Algae']",7,Claw snapping in competition.
92,170,124.30410919842834,40,u. olhanen.,,False,54.12741750036847,a,male,93,203.76168021513095,,"['Sea Urchin', 'Coral Fragment', 'Sea Star']",7,Guarding a small hole in sediment.
93,240,78.25971816390022,40,A. Farensis,,True,23.700842044467144,s,nan,94,213.1497194064968,,"['Jellyfish', 'Sea Star']",8,Moving sideways along sandy bottom.
94,220,91.07847654580434,20,U. olhanensis,,False,89.27175887617553,j,male,95,223.88926094028304,,['Coral Fragment'],5,Guarding a small hole in sediment.
95,440,101.09767251372618,70,A. Farensis,,False,1.465833952755563,p,male,96,209.4895446046948,,"['Polychaete Worm', 'Sea Anemone', 'Barnacle']",8,Mating behavior with antenna touching.
96,200,123.27564551307539,80,u. olhanen.,,False,15.439618638214993,a,male,97,224.57332575155652,,"['Sea Urchin', 'Algae', 'Coral Fragment']",11,Climbing onto submerged logs.
97,220,111.55065952878806,40,u. olhanen.,,False,18.936133266823536,a,male,98,189.04473780474288,,"['Small Fish', 'Hermit Crab', 'Shrimp', 'Jellyfish']",7,Picking detritus from seabed.
98,220,99.80701225151046,40,u. olhanen.,,True,20.574583247845695,j,male,99,224.30035655430285,,['Shrimp'],9,Burrowing into sandy sediment.
99,360,72.54914552772468,20,A farensis,,False,240.67632975424542,a,male,100,218.29636038701707,,"['Algae', 'Snail']",4,Escaping predator silhouette overhead.
100,80,83.80835618485278,20,A farensis,,False,13.408456368859639,s,male,101,207.71900044511455,,"['Sea Anemone', 'Hermit Crab']",9,Mating behavior with antenna touching.
101,440,85.05887820090012,30,A farensis,,False,136.90651535698765,s,male,102,227.42275386846333,,"['Sea Urchin', 'Mussel']",11,Crab moving quickly across rocks.
102,100,121.93727135499344,50,u. olhanen.,,False,2.109416728769049,a,female,103,209.56286975370645,,['Sea Sponge'],12,Picking biofilm on submerged wood.
103,110,113.88100246080165,50,u. olhanen.,,True,279.4943841074064,p,female,104,218.03124284875554,,['Crab (Other Species)'],9,Scavenging near tidal pools.
104,80,111.79925703990749,40,A. Farensis,,True,21.97998240580972,p,male,105,227.2403531641879,,['Jellyfish'],7,Moving in groups.
105,260,109.81990343855536,30,A. Farensis,,True,911.4912207352302,p, ,106,223.98715385002205,,"['Sea Anemone', 'Jellyfish', 'Barnacle']",9,Half buried in sand.
106,210,111.8580855437127,30,A farensis,,False,428.24817615683264,s,male or female,107,220.07527241816217,,"['Sea Urchin', 'Small Fish', 'Crab (Other Species)']",13,Climbing algae-covered rocks.
107,190,81.4551037162775,40,U. olhanensis,,True,52.26705971476058,s,male,108,221.27701036625933,,['Jellyfish'],6,Sitting still blending with environment.
108,250,93.1623422751197,20,A farensis,,False,40.71617576771081,s,male,109,183.90113870546685,,['Sea Star'],11,Dragging shell fragment backward.
109,90,127.95515754066372,40,A farensis,,True,10.515606767826192,p, ,110,216.2075919192009,,"['Snail', 'Sea Sponge', 'Sea Urchin']",9,Half buried in sand.
110,290,105.27431590797575,40,u. olhanen.,,False,41.314340592497516,p,male,111,211.47894819087236,,"['Crab (Other Species)', 'Sea Anemone']",12,Using claws to dig into sediment.
111,290,88.80097369740315,40,u. olhanen.,,False,17.719696865222858,s, ,112,216.60997709082667,,['Coral Fragment'],10,Half buried in sand.
112,200,109.80172058977183,30,U. olhanensis,,True,3.8753917468965366,j,?,113,230.51481457224784,,"['Coral Fragment', 'Sea Urchin']",8,Resting under shell fragment.
113,80,94.81925311397367,80,A. Farensis,,False,26.05039874340306,p,male,114,224.5282826099019,,"['Snail', 'Mussel', 'Shrimp', 'Coral Fragment']",10,Searching for food in tidal pools.
114,80,72.60308021582804,70,u. olhanen.,,False,144.40765069256275,s,female,115,199.5720344347053,,"['Hermit Crab', 'Sea Star']",6,Cleaning claws with rubbing motion.
115,170,110.61130453548428,120,A. Farensis,,False,54.08197025457659,a,male,116,224.13079040239484,,['Hermit Crab'],7,Guarding a small hole in sediment.
116,140,92.05822136625943,70,u. olhanen.,,False,1165.645555828388,s,female,117,207.18445241632523,,"['Polychaete Worm', 'Sea Star', 'Sea Urchin', 'Snail']",6,Guarding eggs under abdominal flap.
117,300,73.63857121954493,30,A. Farensis,,False,60.93431868653883,j,male or female,118,196.6775393680473,,"['Snail', 'Algae', 'Jellyfish', 'Sea Sponge']",9,Swimming short distance to escape.
118,130,51.9626562030375,50,A farensis,,False,321.8317597199468,a,?,119,215.75549781245581,,"['Crab (Other Species)', 'Sea Anemone', 'Jellyfish', 'Barnacle']",8,Slow movement near seagrass patches.
119,150,91.0583101110416,60,A. Farensis,,False,1500.0,j,N/R,120,248.78366315940409,,"['Sea Anemone', 'Snail', 'Mussel', 'Polychaete Worm', 'Sea Sponge']",7,Picking algae from rock surface.
120,100,128.29995796242352,20,A. Farensis,,False,84.62751978078998,p,male,121,202.83024892226274,,"['Sea Star', 'Jellyfish', 'Snail', 'Mussel', 'Barnacle']",10,Rapid crossing of open sand.
121,430,75.97894545368716,40,A farensis,,False,538.9611253872332,s,male,122,215.86689620698445,,"['Sea Sponge', 'Mussel', 'Shrimp', 'Coral Fragment']",5,Moving in groups.
122,170,119.77643449137844,30,A farensis,,False,0.9891293041738867,j,male,123,207.1805982242255,,['Algae'],7,Vibrating antennae in water currents.
123,180,100.39368527725776,50,A farensis,,False,32.16531255091419,s,nan,124,222.7448034705361,,"['Small Fish', 'Sea Star', 'Jellyfish', 'Snail']",7,Climbing algae-covered rocks.
124,70,91.89440400588317,40,A farensis,,False,66.67777405968327,p,male,125,218.82309663736606,,['Barnacle'],5,Slow movement near seagrass patches.
125,260,106.80536564707705,30,A farensis,,False,400.6548561579023,a,female,126,218.27625918698598,,"['Polychaete Worm', 'Coral Fragment', 'Crab (Other Species)', 'Mussel']",7,Claw waving directed at nearby crab.
126,550,81.88661895744912,20,A. Farensis,,False,2.429990302459356,s,female,127,218.2067125495771,,"['Algae', 'Mussel', 'Small Fish', 'Coral Fragment']",9,Hiding under floating debris.
127,210,80.49567725139676,30,A. Farensis,,False,18.275485678183852,s,?,128,207.69941549399016,,"['Shrimp', 'Sea Urchin', 'Hermit Crab', 'Jellyfish']",7,Interacting with small fish nearby.
128,370,90.19006830689386,20,A. Farensis,,False,253.84834818775485,s,nan,129,213.97211628187006,,"['Coral Fragment', 'Sea Urchin', 'Algae']",5,Moving sideways along sandy bottom.
129,140,102.99892836552806,60,A. Farensis,,True,26.58402591114037,a,nan,130,229.42898303801343,,['Barnacle'],9,Camouflaging with surrounding mud.
130,150,92.1057931816436,30,u. olhanen.,,False,132.16856584529117,s,female,131,244.40605921493744,,"['Sea Sponge', 'Small Fish', 'Hermit Crab']",4,Moving toward bait.
131,130,78.97918997447724,40,A farensis,,False,92.93463301027907,s,male,132,203.53281809408418,,"['Algae', 'Hermit Crab']",9,Retreating into burrow.
132,490,113.27425756672105,60,u. olhanen.,,False,456.32290263358504,s,female,133,215.13706131945366,,['Algae'],8,Retreating into burrow.
133,340,96.0282221984219,110,A farensis,,True,90.0159260533144,p, ,134,231.87193049994644,,"['Sea Urchin', 'Sea Star']",5,Feeding on small mollusks.
134,400,120.18079406514632,80,A farensis,,False,8.208659045788476,s,female,135,216.46585960399776,,"['Algae', 'Barnacle', 'Hermit Crab']",11,Moving in groups.
135,250,110.7258511789515,40,u. olhanen.,,True,467.0004154425377,p,male,136,228.01981391786808,,"['Hermit Crab', 'Sea Urchin', 'Sea Anemone']",7,Hiding under seagrass blades.
136,280,111.50150337219216,90,A. Farensis,,True,888.8036926722839,s, ,137,198.30787685818086,,"['Snail', 'Crab (Other Species)', 'Hermit Crab']",8,Resting in shaded rock crevice.
137,310,117.85701476233874,50,A. Farensis,,False,3.1151103950093844,j,nan,138,215.73257329647714,,"['Jellyfish', 'Barnacle', 'Sea Sponge', 'Polychaete Worm']",8,Displaying dominance by lifting body.
138,160,122.13843369515956,30,A farensis,,False,59.634969787013226,j,male,139,207.36757593981662,,['Polychaete Worm'],9,Vibrating antennae in water currents.
139,330,91.46206730752935,30,u. olhanen.,,True,340.1042095121172,s,female,140,232.10316005837262,,"['Crab (Other Species)', 'Snail', 'Shrimp']",8,Feeding on small mollusks.
140,310,105.97268384860071,30,A farensis,,False,12.231821006510305,p,?,141,211.95400060041504,,"['Coral Fragment', 'Sea Star', 'Small Fish', 'Polychaete Worm']",9,Defensive posture when approached.
141,250,114.6104590281113,70,U. olhanensis,,False,4.80308172788443,p,male,142,211.72195628436072,,['Barnacle'],7,Retreating into burrow.
142,530,119.20965197904843,40,u. olhanen.,,False,243.86846674770143,a,male,143,216.81799654476248,,['Sea Urchin'],10,Moving sideways along sandy bottom.
143,250,99.56998084799937,20,A farensis,,False,1.4067096752760837,p,male,144,205.43487355789327,,['Coral Fragment'],8,Cleaning claws with rubbing motion.
144,180,105.30041573120607,30,A farensis,,False,290.0530738405796,s,male or female,145,212.98667695039717,,['Jellyfish'],8,Hiding under seagrass blades.
145,230,138.03468816096878,20,A. Farensis,,False,51.99636660259385,a,nan,146,205.6919748762827,,"['Sea Anemone', 'Sea Sponge', 'Sea Urchin']",9,Retreating into burrow.
146,280,129.65092028189292,20,A farensis,,False,1500.0,p,female,147,223.5148178704854,,"['Barnacle', 'Hermit Crab', 'Sea Anemone', 'Small Fish', 'Algae']",6,Feeding on detritus in shallow water.
147,90,86.37968106417505,50,A farensis,,False,1058.9732764179869,a,female,148,253.49199990495873,,"['Algae', 'Sea Urchin', 'Sea Anemone']",9,Hiding under floating debris.
148,440,99.09397400250765,30,u. olhanen.,,False,363.45833860335597,p,male,149,218.60119296800772,,"['Sea Star', 'Crab (Other Species)', 'Barnacle', 'Algae']",10,Claw snapping in competition.
149,160,104.7520214119396,80,A farensis,,False,18.4476480613236,p,nan,150,218.78471324237273,,"['Snail', 'Crab (Other Species)']",10,Defensive posture when approached.
150,310,83.56929707654655,80,A farensis,,False,1361.525521288662,p,male or female,151,220.81551304307186,,"['Shrimp', 'Mussel', 'Sea Urchin', 'Sea Star', 'Snail']",7,Sitting still blending with environment.
151,130,86.00396301548273,30,u. olhanen.,,False,821.6863060978762,s, ,152,194.2900094071619,,"['Hermit Crab', 'Mussel', 'Crab (Other Species)', 'Sea Anemone', 'Sea Urchin']",5,Feeding on detritus in shallow water.
152,240,84.9274801906604,100,u. olhanen.,,True,145.86409141694213,a,male,153,228.94025997577654,,"['Small Fish', 'Barnacle', 'Crab (Other Species)']",6,Hiding in sandy burrow.
153,360,117.980698884287,60,A farensis,,False,304.68916946898264,p,male or female,154,220.68425748431136,,"['Sea Anemone', 'Shrimp', 'Algae']",6,Color changes during molting.
154,230,119.07648553897188,80,u. olhanen.,,False,616.1645612343999,p,male,155,214.6277987489128,,"['Sea Sponge', 'Sea Urchin', 'Small Fish']",8,Crab moving quickly across rocks.
155,280,121.05960475429336,20,A. Farensis,,False,203.58301824847382,p,male,156,229.628688150415,,"['Mussel', 'Sea Star', 'Sea Urchin']",11,Feeding on algae scraped from rocks.
156,170,115.64362008920916,30,U. olhanensis,,False,1050.6889297309751,a,male,157,232.21040724462677,,"['Sea Sponge', 'Hermit Crab', 'Small Fish', 'Jellyfish']",7,Retreating quickly from shadow.
157,300,78.48472498384785,20,A. Farensis,,False,69.15793336930116,a,-,158,224.58192648856115,,['Polychaete Worm'],6,Sideways walking along bay edge.
