,cl [cm],lcl [cm],fw [cm],species_name,longitude,is_gravid,rcl [cm],stage,sex,id,cw [cm],latitude,associated_species,depth [m],is_gravid?,behavior
15,14,8.862763944786646,6,A. Farensis,,False,3.6889552543040174,juvenile,female,16,8.425775132257185,,"['Mussel', 'Coral Fragment', 'Hermit Crab', 'Sea Anemone']",5,False,Exchanging antenna taps.
16,44,9.322013781350721,4,A farensis,,False,0.1377161322500561,sub_adult,male,17,10.039698632691083,,"['Sea Anemone', 'Hermit Crab', 'Mussel']",10,False,Inspecting discarded crab shell.
17,17,5.080027995510445,6,A. Farensis,,True,16.780106532637152,sub_adult, ,18,9.474960174162906,,"['Jellyfish', 'Snail', 'Sea Star', 'Sea Urchin', 'Shrimp']",14,True,Escaping predator silhouette overhead.
18,8,10.555663455286272,3,A farensis,,False,6.788471479222438,sub_adult,male,19,8.266283445759425,,"['Coral Fragment', 'Jellyfish', 'Mussel', 'Polychaete Worm', 'Crab (Other Species)']",5,False,Waving claws rhythmically.
19,38,8.978423854543419,4,A. Farensis,,False,1.6616287528876115,pre_puberty, ,20,6.784461112413747,,"['Mussel', 'Snail']",8,False,Pausing frequently during exploration.
20,9,6.476781211790227,2,u. olhanen.,,False,14.371636557068305,pre_puberty,male,21,9.823953146156986,,"['Crab (Other Species)', 'Sea Urchin', 'Shrimp', 'Snail']",7,False,Foraging among seagrass roots.
21,25,10.281374531558601,5,A. Farensis,,False,35.534286485739436,juvenile,male,22,5.367172854049507,,"['Sea Sponge', 'Sea Urchin', 'Mussel', 'Small Fish']",8,False,Territorial display against intruder.
22,42,9.055210178574166,11,A farensis,,False,2.3782618889195546,adult,male,23,6.65741946676123,,['Jellyfish'],10,False,Feeding on detritus in shallow water.
23,30,8.582386066020117,6,u. olhanen.,,False,1.3366181730024895,sub_adult,male or female,24,11.028312823786276,,"['Barnacle', 'Hermit Crab', 'Algae', 'Snail']",9,False,Guarding a small hole in sediment.
24,26,8.507224478023497,6,A farensis,,False,171.62567681356117,sub_adult,male,25,10.96461360010462,,"['Mussel', 'Polychaete Worm', 'Hermit Crab', 'Jellyfish']",7,False,Shaking claws after contact.
25,30,8.261502077350086,2,A farensis,,False,15.846039259177346,juvenile, ,26,5.915597386692671,,"['Shrimp', 'Polychaete Worm', 'Sea Sponge']",10,False,Sitting still blending with environment.
26,44,9.173883763170517,2,A. Farensis,,False,63.676486546829835,juvenile,female,27,5.506428965892982,,"['Sea Urchin', 'Mussel', 'Snail', 'Algae', 'Jellyfish']",9,False,Waving claws rhythmically.
27,21,9.10494765744609,2,A. Farensis,,False,61.22635231140258,adult,female,28,8.705859366177497,,"['Snail', 'Barnacle', 'Sea Sponge']",10,False,Feeding on algae scraped from rocks.
28,14,10.652610417325727,4,A farensis,,False,7.341718433697657,pre_puberty,female,29,11.628157462791815,,"['Sea Anemone', 'Barnacle', 'Sea Sponge', 'Sea Urchin']",9,False,Sitting still blending with environment.
29,25,9.098881944863304,6,A. Farensis,,False,0.790158703180751,sub_adult,female,30,9.575400557847448,,"['Crab (Other Species)', 'Snail', 'Jellyfish', 'Polychaete Worm']",8,False,Hiding under seagrass blades.
30,51,9.578277897462282,3,U. olhanensis,,False,37.6456014336032,adult,nan,31,7.377181427715008,,"['Mussel', 'Hermit Crab', 'Sea Sponge', 'Small Fish']",9,False,Feeding on algae scraped from rocks.
31,15,10.863328789221075,4,u. olhanen.,,True,150.0,sub_adult,nan,32,7.624209708074531,,"['Small Fish', 'Barnacle', 'Sea Star']",7,True,Struggling with entangled seaweed.
32,8,9.953623261305493,5,U. olhanensis,,False,122.21746726001375,adult,male,33,4.483366540208309,,"['Mussel', 'Shrimp']",9,False,Feeding on small crustaceans.
33,23,10.37178185874995,3,U. olhanensis,,False,73.73023627708761,sub_adult,male,34,7.510454979271896,,"['Sea Urchin', 'Snail', 'Shrimp', 'Small Fish']",12,False,Hiding in sandy burrow.
34,17,12.378435786396633,3,A. Farensis,,True,1.2622480003369754,adult,male or female,35,8.546494743946665,,"['Shrimp', 'Sea Urchin', 'Barnacle', 'Small Fish', 'Jellyfish']",9,True,Social contact with other crabs.
35,24,7.078168396357487,8,A farensis,,False,2.845982858255138,sub_adult,male or female,36,8.629655945373473,,"['Jellyfish', 'Sea Star', 'Crab (Other Species)', 'Algae', 'Snail']",10,False,Picking biofilm on submerged wood.
36,33,9.554723118183464,5,A. Farensis,,True,10.091093090006776,pre_puberty,?,37,4.256533381382238,,"['Jellyfish', 'Crab (Other Species)', 'Snail', 'Hermit Crab']",10,True,Foraging among seagrass roots.
37,25,11.404844685684811,5,A. Farensis,,False,28.300894305390585,juvenile,male,38,8.356582534182724,,"['Hermit Crab', 'Sea Sponge', 'Polychaete Worm', 'Shrimp', 'Crab (Other Species)']",11,False,Crab moving quickly across rocks.
38,21,11.669771535195736,7,A farensis,,False,4.550357945098588,sub_adult,nan,39,9.06700812329178,,"['Small Fish', 'Sea Urchin', 'Sea Sponge', 'Polychaete Worm']",10,False,Color changes during molting.
39,18,7.7538161243647625,3,A. Farensis,,False,2.974680983796742,pre_puberty, ,40,5.981353441732354,,"['Crab (Other Species)', 'Small Fish', 'Coral Fragment', 'Sea Anemone']",7,False,Feeding on algae scraped from rocks.
40,23,8.171311650476346,3,U. olhanensis,,True,3.5114551767861344,sub_adult,male or female,41,12.827204216493504,,"['Jellyfish', 'Polychaete Worm']",4,True,Sitting still blending with environment.
41,27,8.72046646655174,3,A farensis,,True,150.0,juvenile,male,42,6.31308805922431,,"['Crab (Other Species)', 'Sea Anemone', 'Mussel', 'Barnacle']",10,True,Retreating quickly from shadow.
42,29,10.881835253429584,7,A farensis,,False,171.7023864360775,sub_adult,male,43,7.672685101683881,,"['Sea Anemone', 'Snail', 'Sea Urchin']",8,False,Defensive posture when approached.
43,8,7.369750858331403,6,u. olhanen.,,False,37.30100678623861,sub_adult, ,44,8.828369911368595,,['Snail'],10,False,Exchanging antenna taps.
44,32,11.058289960738392,4,A farensis,,True,5.451985310517344,sub_adult, ,45,8.711903138921025,,"['Snail', 'Algae']",8,True,Territorial display against intruder.
45,21,7.051294895561252,8,A. Farensis,,False,108.2341199942502,juvenile,male,46,9.59188319674673,,"['Small Fish', 'Shrimp']",8,False,Interaction with hermit crabs.
46,34,9.949874697573902,4,A farensis,,False,21.697880250539114,pre_puberty,male,47,9.81107460269471,,['Snail'],6,False,Vibrating antennae in water currents.
47,14,7.118876097723266,2,u. olhanen.,,False,37.784454671596144,adult,female,48,6.946278866198558,,"['Polychaete Worm', 'Mussel', 'Sea Anemone', 'Sea Urchin', 'Shrimp']",6,False,Pausing frequently during exploration.
48,11,9.53857983855065,3,u. olhanen.,,False,5.8589462887147885,sub_adult,?,49,9.018408549032602,,"['Algae', 'Sea Star', 'Coral Fragment', 'Polychaete Worm']",6,False,Rapid claw movement while feeding.
49,25,9.926980755840477,2,A farensis,,False,3.850918733754305,sub_adult,male,50,8.826856734167784,,"['Shrimp', 'Sea Sponge']",4,False,Escaping predator silhouette overhead.
50,11,8.322684188179052,2,A farensis,,False,18.230294610284478,sub_adult,female,51,6.48410374442161,,['Crab (Other Species)'],6,False,Hiding beneath rocks.
51,20,11.275319160350946,2,A. Farensis,,False,24.01551289669051,sub_adult,male,52,9.610394896465607,,"['Small Fish', 'Coral Fragment', 'Shrimp', 'Barnacle', 'Hermit Crab']",6,False,Using claws to dig into sediment.
52,51,8.75138380283526,2,A farensis,,False,4.338231929613757,pre_puberty,male,53,6.1566387286343005,,"['Mussel', 'Polychaete Worm', 'Sea Sponge']",9,False,Slow movement near seagrass patches.
53,16,12.146366364159663,2,A farensis,,False,167.33738177590783,adult,N/R,54,5.680429554151863,,"['Sea Star', 'Mussel']",10,False,Climbing barnacle-covered surfaces.
54,18,7.492142580702399,4,A farensis,,False,150.0,juvenile,?,55,10.482046516604528,,['Sea Star'],8,False,Social contact with other crabs.
55,20,9.061420901805198,3,A farensis,,False,58.27768813819478,sub_adult,female,56,9.933266647986155,,['Sea Sponge'],7,False,Slow movement near seagrass patches.
56,24,11.633880727082829,2,u. olhanen.,,False,36.16988624642071,adult,male,57,9.047329880860309,,"['Sea Sponge', 'Coral Fragment', 'Polychaete Worm', 'Barnacle']",6,False,Hiding beneath rocks.
57,32,10.93200169314116,4,A farensis,,False,0.3031594404827867,pre_puberty,female,58,9.26964862554852,,"['Snail', 'Sea Sponge', 'Crab (Other Species)', 'Mussel']",9,False,Feeding on algae scraped from rocks.
58,21,8.70754456639308,5,A farensis,,False,9.15213699107237,sub_adult,male,59,11.75372096077522,,"['Small Fish', 'Shrimp']",4,False,Struggling with entangled seaweed.
59,31,10.506414831832995,5,A farensis,,False,5.976596758879363,pre_puberty,female,60,6.639961203524811,,"['Coral Fragment', 'Sea Anemone', 'Shrimp']",10,False,Struggling with entangled seaweed.
60,36,10.005836061831522,3,A. Farensis,,False,5.021058440162927,sub_adult,male,61,7.731998961538377,,"['Sea Sponge', 'Shrimp']",9,False,Climbing seaweed stalks.
61,24,9.997456147099797,2,A. Farensis,,False,4.068546741102027,pre_puberty,female,62,10.978528751087683,,"['Snail', 'Polychaete Worm', 'Algae', 'Sea Urchin']",5,False,Swimming short distance to escape.
62,18,10.61406234792896,5,A. Farensis,,False,181.89028672843708,pre_puberty,female,63,10.312708691114175,,['Crab (Other Species)'],11,False,Rapid crossing of open sand.
63,35,9.503991826761666,4,A. Farensis,,False,13.281340875046993,sub_adult,male or female,64,10.854420529977427,,"['Sea Sponge', 'Barnacle', 'Polychaete Worm']",8,False,Climbing submerged rocks.
64,9,9.434938161361067,5,u. olhanen.,,False,12.500735253877991,pre_puberty,female,65,6.9003540851989165,,"['Crab (Other Species)', 'Polychaete Worm', 'Algae', 'Barnacle', 'Sea Urchin']",10,False,Climbing submerged rocks.
65,14,11.454785382045051,6,u. olhanen.,,False,150.0,sub_adult,male,66,7.219365866614241,,"['Jellyfish', 'Sea Sponge', 'Shrimp', 'Sea Star', 'Mussel']",11,False,Slow movement near seagrass patches.
66,28,9.31604096508732,2,A farensis,,False,23.12403791200587,sub_adult,male,67,9.614614161357832,,"['Small Fish', 'Jellyfish', 'Sea Sponge', 'Sea Urchin']",8,False,Retreating into burrow.
67,18,9.169986488884001,2,A farensis,,False,3.0144598705269483,sub_adult,female,68,8.252755830362002,,"['Crab (Other Species)', 'Sea Sponge', 'Snail', 'Mussel']",12,False,Rapid claw movement while feeding.
68,21,9.240486648234691,8,A farensis,,False,5.9543328720158994,adult, ,69,5.4430701746765315,,['Polychaete Worm'],6,False,Rapid claw movement while feeding.
69,31,6.927584318021035,4,A farensis,,False,0.6827727503612638,sub_adult,male,70,10.159594650783033,,"['Sea Urchin', 'Shrimp', 'Barnacle', 'Crab (Other Species)', 'Mussel']",10,False,Emerging cautiously from hiding.
70,32,9.128826269769794,2,A. Farensis,,False,150.0,pre_puberty,male,71,9.918871831331602,,"['Algae', 'Sea Urchin']",9,False,Guarding eggs under abdominal flap.
71,22,6.864546163184954,8,u. olhanen.,,False,8.15250527408418,adult,male,72,10.578084597313714,,"['Polychaete Worm', 'Shrimp']",9,False,Resting in shaded rock crevice.
72,41,10.591946122327824,2,u. olhanen.,,False,25.124752172100028,sub_adult,female,73,9.218782465288403,,['Sea Anemone'],9,False,Dragging shell fragment backward.
73,10,9.717091256608114,3,A. Farensis,,False,2.9571225840900586,adult,male,74,9.963011152922682,,['Coral Fragment'],5,False,Rapid crossing of open sand.
74,8,10.26879651463662,3,A. Farensis,,False,9.27939337856673,sub_adult,male,75,5.272919805036862,,"['Crab (Other Species)', 'Hermit Crab', 'Jellyfish', 'Sea Anemone']",6,False,Picking detritus from seabed.
75,34,8.33524382624415,3,A. Farensis,,False,138.74881537607118,sub_adult,N/R,76,5.070106799205053,,"['Sea Anemone', 'Barnacle']",4,False,Picking biofilm on submerged wood.
76,25,7.368115842397019,8,u. olhanen.,,False,64.34016570411667,pre_puberty,male,77,5.963896828282474,,"['Sea Star', 'Coral Fragment', 'Barnacle', 'Hermit Crab']",13,False,Moving sideways along sandy bottom.
77,43,9.392883503218359,9,A. Farensis,,False,1.314737926427789,sub_adult,nan,78,3.0292130825941284,,"['Mussel', 'Sea Anemone', 'Snail']",8,False,Escaping from aggressive fish.
78,25,12.275519278418184,5,A farensis,,False,26.846362284376468,pre_puberty,male,79,10.00459538800663,,"['Barnacle', 'Sea Star']",10,False,Searching for food in tidal pools.
79,28,6.423838324708434,4,A. Farensis,,False,19.548043791167558,adult,male,80,9.46633539403679,,"['Sea Urchin', 'Coral Fragment']",10,False,Moving toward bait.
80,27,9.125144707628937,6,u. olhanen.,,True,4.313338094586872,sub_adult,male,81,8.862228643218465,,['Algae'],10,True,Vibrating antennae in water currents.
81,13,6.629442948864019,3,u. olhanen.,,False,52.36261485049949,sub_adult,nan,82,7.448419376563651,,"['Snail', 'Sea Anemone', 'Barnacle', 'Polychaete Worm']",11,False,Half buried in sand.
82,27,10.245314659290557,7,A farensis,,False,20.15797309203796,sub_adult,male,83,12.551088625394243,,"['Sea Star', 'Polychaete Worm']",6,False,Inspecting discarded crab shell.
83,20,11.504948885256788,6,A. Farensis,,False,8.158018469300783,adult,male,84,8.194301474992594,,"['Barnacle', 'Hermit Crab']",9,False,Claw waving directed at nearby crab.
84,23,10.787031047801463,3,u. olhanen.,,False,33.309343790532246,pre_puberty,nan,85,7.757856089311201,,"['Shrimp', 'Algae', 'Hermit Crab', 'Coral Fragment']",7,False,Claw snapping in competition.
85,30,11.927892738434934,3,A farensis,,False,186.9615313018412,sub_adult, ,86,8.169697511524845,,"['Sea Urchin', 'Sea Anemone', 'Crab (Other Species)', 'Barnacle']",9,False,Vibrating antennae in water currents.
86,32,11.450835801920935,5,A. Farensis,,False,3.1951102314069986,sub_adult, ,87,6.706061647711432,,['Polychaete Worm'],5,False,Slow movement near seagrass patches.
87,24,6.577640091015148,4,u. olhanen.,,False,9.971367481089787,pre_puberty,male,88,11.564782912128242,,"['Mussel', 'Shrimp', 'Barnacle']",12,False,Displaying dominance by lifting body.
88,12,11.969421703403977,7,A. Farensis,,False,2.3460732334865075,sub_adult,male,89,9.742268852219333,,"['Coral Fragment', 'Polychaete Worm']",6,False,Resting in shaded rock crevice.
89,55,10.614754328934975,3,A farensis,,False,27.515191173767032,sub_adult,male,90,11.237632097658402,,"['Sea Sponge', 'Jellyfish']",8,False,Climbing algae-covered rocks.
90,22,9.101248934846806,5,u. olhanen.,,False,50.44452000557072,sub_adult,male,91,10.476324570187765,,"['Snail', 'Mussel']",9,False,Using claws to dig into sediment.
91,31,9.51878107417703,3,u. olhanen.,,True,0.46951645127839686,pre_puberty, ,92,11.817384926709906,,['Shrimp'],9,True,Foraging among seagrass roots.
92,12,8.787965165606165,3,u. olhanen.,,False,2.4283624825318206,adult, ,93,10.972514662603832,,"['Hermit Crab', 'Barnacle', 'Crab (Other Species)']",7,False,Climbing algae-covered rocks.
93,21,7.234408001165416,3,A. Farensis,,False,14.739263086024497,sub_adult,male,94,13.423178945540254,,"['Mussel', 'Shrimp']",2,False,Waving claws rhythmically.
94,14,8.468456922625,8,u. olhanen.,,False,40.87374489285791,sub_adult,male,95,6.24275366208439,,"['Sea Star', 'Small Fish', 'Barnacle', 'Coral Fragment']",9,False,Defensive posture when approached.
95,13,10.611117786527068,3,A farensis,,False,54.12183037044515,pre_puberty,female,96,8.3469320904532,,['Hermit Crab'],12,False,Searching for food in tidal pools.
96,17,7.473577173082683,2,A farensis,,False,66.72149079254221,pre_puberty,male,97,11.415235459940359,,['Shrimp'],2,False,Guarding a small hole in sediment.
97,22,11.324781196272829,3,A farensis,,False,107.36970562927982,sub_adult,female,98,4.630432597801331,,"['Barnacle', 'Snail']",10,False,Emerging cautiously from hiding.
98,23,11.915350390843834,3,A farensis,,True,4.650072895214217,sub_adult,female,99,8.484811253411019,,['Sea Anemone'],11,True,Feeding on small mollusks.
99,51,6.131944625381398,3,A farensis,,False,2.4405847990951957,sub_adult,male,100,7.795109434160447,,['Shrimp'],9,False,Picking biofilm on submerged wood.
100,19,7.773460482564019,3,A farensis,,False,97.13066567267192,sub_adult,female,101,6.711507522176193,,['Coral Fragment'],9,False,Exchanging antenna taps.
101,30,9.348097872905976,7,u. olhanen.,,False,15.021753168155177,sub_adult,male,102,9.51200399565969,,"['Sea Sponge', 'Sea Star', 'Polychaete Worm', 'Barnacle', 'Jellyfish']",8,False,Searching for mates at twilight.
102,27,8.710020994518791,10,A farensis,,False,41.4149631704554,pre_puberty,nan,103,6.395552524209567,,"['Sea Star', 'Barnacle', 'Mussel', 'Sea Sponge']",8,False,Claw snapping in competition.
103,44,10.082616844490847,2,A. Farensis,,False,14.509215602818065,sub_adult,male,104,5.410462082158711,,"['Sea Anemone', 'Jellyfish']",9,False,Swimming short distance to escape.
104,32,9.777564677244056,4,u. olhanen.,,False,21.174968811760387,juvenile,nan,105,8.097030557859869,,['Sea Star'],7,False,Emerging cautiously from hiding.
105,24,11.451462079094926,6,u. olhanen.,,False,33.61630765306675,sub_adult,female,106,9.66889733959621,,['Jellyfish'],9,False,Slow movement near seagrass patches.
106,18,9.706724837278324,8,A. Farensis,,False,8.172056262880966,sub_adult,female,107,10.33319813086614,,"['Coral Fragment', 'Sea Urchin', 'Hermit Crab', 'Small Fish', 'Shrimp']",8,False,Camouflaging with surrounding mud.
107,19,7.054106974140352,3,u. olhanen.,,False,23.38585510257832,pre_puberty,female,108,9.133873862260996,,['Hermit Crab'],7,False,Waving claws rhythmically.
108,26,6.5200730743741815,3,u. olhanen.,,False,0.9702499032862826,sub_adult,?,109,7.986621923927345,,"['Snail', 'Small Fish', 'Sea Sponge']",8,False,Claw waving directed at nearby crab.
109,15,8.67452915090922,3,A. Farensis,,True,92.24976703888993,sub_adult,female,110,9.398167511013279,,"['Small Fish', 'Coral Fragment', 'Sea Sponge', 'Polychaete Worm', 'Algae']",10,True,Searching for food in tidal pools.
110,18,11.785681238807587,3,u. olhanen.,,False,150.0,adult,?,111,7.7770460096057406,,"['Small Fish', 'Sea Anemone', 'Jellyfish']",8,False,Camouflaging with surrounding mud.
111,34,10.319921234106353,8,A. Farensis,,False,9.003446300266964,adult,male,112,7.647609881691724,,"['Polychaete Worm', 'Hermit Crab']",9,False,Burrowing into sandy sediment.
112,11,10.907925856153431,2,u. olhanen.,,True,19.28375858238771,pre_puberty,female,113,2.337581888342955,,['Hermit Crab'],11,True,Resting under shell fragment.
113,16,6.641510485650897,2,A. Farensis,,False,16.553612098043068,juvenile,nan,114,6.591233666386401,,"['Mussel', 'Algae', 'Barnacle']",6,False,Feeding on detritus in shallow water.
114,51,9.99508709631359,5,A. Farensis,,False,8.970058754596021,adult,male,115,12.989834244108462,,['Sea Star'],8,False,Dragging shell fragment backward.
115,27,9.765573604229912,4,A farensis,,False,8.8423262811451,juvenile, ,116,7.23043709670398,,['Crab (Other Species)'],11,False,Hiding in sandy burrow.
116,20,7.44334908202293,6,u. olhanen.,,False,16.161030273856007,sub_adult,male,117,7.325596050579993,,"['Polychaete Worm', 'Sea Sponge']",8,False,Claw waving directed at nearby crab.
117,17,9.578272171167802,7,U. olhanensis,,False,0.5460059016656394,juvenile,female,118,10.600540131851483,,"['Sea Star', 'Algae', 'Sea Urchin']",10,False,Waving claws rhythmically.
118,20,10.50956886975874,4,A farensis,,False,15.435897292213326,sub_adult,female,119,9.594276222215376,,"['Sea Anemone', 'Sea Urchin', 'Polychaete Worm']",5,False,Stillness in cold water.
119,21,7.587886169914833,7,A farensis,,False,150.0,adult,male,120,11.141113959432609,,"['Shrimp', 'Sea Anemone', 'Snail', 'Algae']",4,False,Guarding a small hole in sediment.
120,13,7.4121769581350225,2,A. Farensis,,False,150.0,sub_adult,male,121,13.167839100637138,,"['Sea Anemone', 'Crab (Other Species)']",11,False,Social contact with other crabs.
121,40,9.620194454379574,3,U. olhanensis,,False,3.0790942176447063,adult, ,122,9.875690408621917,,"['Mussel', 'Polychaete Worm']",6,False,Picking algae from rock surface.
122,36,7.469404888406336,5,A farensis,,False,0.49423511913372076,sub_adult, ,123,7.354781571976609,,"['Sea Sponge', 'Small Fish', 'Crab (Other Species)']",9,False,Hiding under seagrass blades.
123,19,6.910430962486508,2,U. olhanensis,,False,7.102231090157005,sub_adult, ,124,10.608796406830553,,"['Jellyfish', 'Hermit Crab']",7,False,Defensive posture when approached.
124,21,7.220822854946745,5,A. Farensis,,False,6.077368383417778,sub_adult,female,125,11.170788433021926,,"['Polychaete Worm', 'Coral Fragment', 'Jellyfish', 'Sea Anemone', 'Snail']",6,False,Escaping predator silhouette overhead.
125,16,7.707574698678801,2,A. Farensis,,False,46.29423045544559,pre_puberty,male,126,5.091433509321539,,['Polychaete Worm'],8,False,Burrowing into sandy sediment.
126,21,12.163965894454787,4,A. Farensis,,False,29.829015942507628,pre_puberty,male,127,7.570561463852887,,"['Snail', 'Algae', 'Coral Fragment', 'Shrimp', 'Sea Anemone']",12,False,Camouflaging with surrounding mud.
127,16,9.399771117745324,3,A. Farensis,,False,54.62820751512269,sub_adult,male,128,8.120870858101181,,"['Algae', 'Sea Star']",8,False,Climbing vertical rock face.
128,18,10.454179743207991,6,A. Farensis,,False,0.8009071199200088,pre_puberty,male,129,7.0403611917465945,,"['Barnacle', 'Polychaete Worm', 'Sea Urchin', 'Crab (Other Species)', 'Hermit Crab']",11,False,Mating behavior with antenna touching.
129,24,11.321839655574946,5,A farensis,,True,150.0,pre_puberty,?,130,9.753492281395946,,['Algae'],8,True,Foraging among seagrass roots.
130,25,11.857144045334131,3,A. Farensis,,True,5.252759482231522,pre_puberty,male or female,131,9.913890157937894,,"['Snail', 'Crab (Other Species)', 'Jellyfish', 'Hermit Crab']",5,True,Climbing algae-covered rocks.
131,46,13.282062197381848,6,U. olhanensis,,False,124.41518355867744,sub_adult,male,132,4.5500318665203885,,"['Sea Urchin', 'Hermit Crab', 'Crab (Other Species)', 'Algae', 'Sea Star']",9,False,Retreating quickly from shadow.
132,30,10.117663316659483,3,A farensis,,True,13.52835462246285,pre_puberty,male,133,5.906292163721762,,"['Polychaete Worm', 'Small Fish']",10,True,Climbing submerged rocks.
133,30,7.63053516394819,6,u. olhanen.,,False,13.368459993620588,pre_puberty, ,134,6.398771710309478,,"['Small Fish', 'Sea Urchin', 'Algae', 'Sea Sponge', 'Mussel']",5,False,Searching for mates at twilight.
134,26,6.978461348092533,2,u. olhanen.,,False,171.70604349701267,sub_adult,male,135,7.338403084477307,,['Sea Anemone'],6,False,Moving in groups.
135,39,11.886548710896076,5,A. Farensis,,False,3.2331432789546057,sub_adult,male,136,5.387190796173893,,"['Sea Urchin', 'Coral Fragment', 'Sea Star']",13,False,Mating behavior with antenna touching.
136,11,9.839339774796006,3,A farensis,,True,11.068667132318833,adult,?,137,7.877950154637395,,"['Crab (Other Species)', 'Barnacle', 'Coral Fragment', 'Shrimp']",9,True,Escaping predator silhouette overhead.
137,11,8.047267169750578,5,A farensis,,False,15.833272136824247,pre_puberty,male,138,11.333899469193394,,"['Sea Sponge', 'Shrimp', 'Barnacle']",9,False,Climbing barnacle-covered surfaces.
138,57,12.920505743164705,9,A. Farensis,,False,25.655163868370604,sub_adult,male,139,9.504447431370597,,"['Shrimp', 'Crab (Other Species)', 'Coral Fragment', 'Hermit Crab', 'Sea Sponge']",7,False,Cleaning claws with rubbing motion.
139,9,8.946979247954587,7,U. olhanensis,,False,60.522794812558786,adult,female,140,5.9736791862906955,,['Algae'],6,False,Picking algae from rock surface.
140,30,10.059304902717898,2,A farensis,,False,19.05907079390514,pre_puberty,male or female,141,7.1285449799076614,,"['Sea Anemone', 'Jellyfish', 'Polychaete Worm', 'Shrimp', 'Hermit Crab']",8,False,Hiding in sandy burrow.
141,14,10.299236215371899,4,A farensis,,False,45.98168219615431,pre_puberty, ,142,12.928685543299974,,"['Sea Star', 'Polychaete Worm', 'Barnacle', 'Algae', 'Sea Sponge']",9,False,Defensive posture when approached.
142,42,9.791699733381112,3,A. Farensis,,False,45.2007203056652,sub_adult,male,143,8.689844976892902,,['Coral Fragment'],7,False,Escaping predator silhouette overhead.
143,29,9.937146887046895,9,u. olhanen.,,False,10.777698487366479,juvenile,male,144,6.2504175428402995,,"['Algae', 'Shrimp', 'Sea Sponge', 'Hermit Crab', 'Sea Star']",6,False,Color changes during molting.
144,13,9.853609985494861,8,u. olhanen.,,False,0.8658994488565839,sub_adult,female,145,7.0608613962761275,,"['Barnacle', 'Polychaete Worm']",4,False,Crab moving quickly across rocks.
145,28,9.738339022958412,10,A. Farensis,,True,56.81213304500494,sub_adult,N/R,146,10.213127644742354,,"['Coral Fragment', 'Barnacle', 'Snail', 'Algae']",8,True,Exchanging antenna taps.
