,cl [mm],lcl [mm],fw [mm],species_name,longitude,is_gravid?,rcl [mm],stage,sex,id,cw [mm],latitude,associated_species,depth [m],behavior
19,110,92.34528285056648,60,u. olhanen.,,False,9.695660683834639,p,male,20,199.91579708902952,,"['Mussel', 'Sea Star']",9,Cleaning claws with rubbing motion.
20,80,98.23401694655354,30,U. olhanensis,,False,79.51643677446292,s,male,21,99.81970942780308,,['Shrimp'],9,Climbing seaweed stalks.
21,280,93.40365228566311,20,U. olhanensis,,False,44.238112755480834,a,male or female,22,163.2414520822116,,"['Mussel', 'Sea Sponge']",10,Displaying dominance by lifting body.
22,400,96.08105904064129,50,A. Farensis,,False,71.46749635415568,j,female,23,89.65401273039672,,"['Hermit Crab', 'Crab (Other Species)', 'Coral Fragment']",6,Escaping predator silhouette overhead.
23,330,90.25102329861154,20,u. olhanen.,,False,16.38840725249157,a,male,24,156.4080569173272,,"['Coral Fragment', 'Polychaete Worm', 'Barnacle', 'Sea Anemone']",12,Retreating quickly from shadow.
24,140,74.42753367540459,20,A farensis,,True,27.889561508491227,p,male,25,115.65768182098944,,"['Shrimp', 'Barnacle', 'Polychaete Worm']",8,Color changes during molting.
25,260,101.98590591270703,40,A farensis,,False,22.107274888844177,p, ,26,100.20442311275829,,"['Jellyfish', 'Hermit Crab', 'Polychaete Worm']",4,Foraging among seagrass roots.
26,440,114.07525426237424,20,A. Farensis,,True,27.435312765383316,a, ,27,172.56659813098454,,"['Sea Star', 'Algae', 'Mussel', 'Crab (Other Species)']",12,Swimming short distance to escape.
27,440,99.92919023043731,60,u. olhanen.,,False,200.0531036315456,a,male,28,76.78102680584571,,"['Sea Sponge', 'Polychaete Worm']",9,Picking detritus from seabed.
28,300,99.11173327426548,20,u. olhanen.,,False,282.4875604671652,a,male,29,170.20203642890849,,"['Mussel', 'Sea Urchin', 'Coral Fragment', 'Polychaete Worm']",9,Claw snapping at diver.
29,280,86.44361738158042,60,A farensis,,False,20.750377144490223,a,male,30,96.24878923870325,,['Snail'],9,Moving sideways along sandy bottom.
30,200,100.47388422334477,40,A farensis,,False,23.30517502727681,p,male,31,125.28361919310983,,['Coral Fragment'],6,Dragging shell fragment backward.
31,280,83.64723327848611,20,U. olhanensis,,False,5.804381456305188,a,female,32,140.30456865185357,,"['Jellyfish', 'Sea Urchin', 'Coral Fragment']",6,Interaction with hermit crabs.
32,350,95.45168842061913,50,A. Farensis,,False,17.55650737391797,s,male,33,178.28041829262222,,"['Coral Fragment', 'Jellyfish', 'Snail', 'Algae']",9,Defensive posture when approached.
33,260,101.72798001707014,80,A farensis,,False,85.18610616213743,s, ,34,193.21006435848852,,"['Hermit Crab', 'Sea Anemone', 'Mussel']",7,Color changes during molting.
34,350,97.95625971412929,20,A. Farensis,,False,16.604093364862823,s,male or female,35,133.89288492192546,,"['Sea Star', 'Small Fish', 'Jellyfish', 'Barnacle']",8,Guarding eggs under abdominal flap.
35,100,69.70846762406758,30,A farensis,,False,90.89040059277693,s,male,36,171.99509302869015,,"['Snail', 'Barnacle', 'Shrimp', 'Coral Fragment', 'Hermit Crab']",5,Resting in shaded rock crevice.
36,440,83.75838553733557,60,u. olhanen.,,False,28.10457162264177,s,male or female,37,137.38629238189054,,['Sea Star'],5,Feeding on small mollusks.
37,250,89.92177373239423,90,A. Farensis,,False,4.119145704316054,s,male,38,91.99797683593204,,"['Shrimp', 'Algae']",9,Claw waving directed at nearby crab.
38,260,99.57495949271602,50,u. olhanen.,,False,13.779109320186853,a,male,39,121.71867863931126,,['Coral Fragment'],7,Guarding a small hole in sediment.
39,170,101.69821019199553,40,A farensis,,False,23.2205442000847,j,male,40,122.81464138083449,,"['Sea Star', 'Small Fish', 'Polychaete Worm', 'Coral Fragment']",8,Moving toward warmer water pockets.
40,150,83.55259790999865,60,A. Farensis,,False,50.19196029686987,p,male,41,118.75801021010871,,"['Shrimp', 'Sea Urchin', 'Barnacle', 'Sea Star', 'Hermit Crab']",8,Burrowing into sandy sediment.
41,350,92.47375051814858,30,A. Farensis,,False,5.585875141849943,j, ,42,125.76923239518793,,"['Sea Anemone', 'Barnacle', 'Sea Sponge']",10,Waving claws rhythmically.
42,280,86.58725339746631,60,u. olhanen.,,False,14.836531423026118,s,female,43,125.46318598829015,,"['Snail', 'Sea Star']",8,Camouflaging with surrounding mud.
43,170,89.71689101512357,40,A farensis,,False,249.68892312659887,p,female,44,166.16067375617757,,"['Barnacle', 'Sea Urchin', 'Crab (Other Species)', 'Sea Star']",8,Inspecting discarded crab shell.
44,150,77.68431206905947,30,A farensis,,False,78.58744668338468,j,female,45,170.1130925845105,,"['Jellyfish', 'Barnacle', 'Small Fish', 'Mussel']",10,Guarding eggs under abdominal flap.
45,230,101.4385716895874,40,U. olhanensis,,True,20.32486454147838,p, ,46,130.4827093093866,,"['Polychaete Worm', 'Small Fish', 'Coral Fragment', 'Hermit Crab']",7,Inspecting discarded crab shell.
46,310,83.56987228837001,20,A farensis,,False,28.25726564334645,p,male or female,47,146.6567425207706,,"['Shrimp', 'Polychaete Worm', 'Sea Anemone', 'Mussel', 'Algae']",6,Slow movement near seagrass patches.
47,190,82.3886170013979,40,u. olhanen.,,False,46.2957724335339,s,male,48,161.74389594099196,,"['Algae', 'Jellyfish', 'Coral Fragment', 'Mussel', 'Snail']",8,Exploring new territory.
48,220,100.90133817935794,20,A farensis,,False,38.63067608138497,s,male,49,116.55831604344334,,"['Algae', 'Hermit Crab', 'Crab (Other Species)', 'Barnacle']",9,Inspecting discarded crab shell.
49,320,92.38339914455423,40,A farensis,,False,15.333346931110693,p,female,50,137.37794521687928,,"['Snail', 'Barnacle', 'Sea Urchin']",10,Interacting with small fish nearby.
50,340,81.3100709783206,70,A. Farensis,,False,136.39186866270128,s,nan,51,136.13364161996134,,"['Shrimp', 'Hermit Crab', 'Sea Urchin', 'Snail', 'Algae']",8,Shaking claws after contact.
51,460,76.59109903843952,30,U. olhanensis,,False,57.65835325768812,p,female,52,105.295166189096,,"['Hermit Crab', 'Sea Urchin']",11,Guarding a small hole in sediment.
52,100,79.28523758462781,40,A. Farensis,,False,71.63442109820477,s,female,53,99.0450929485771,,"['Mussel', 'Crab (Other Species)', 'Jellyfish']",11,Claw snapping at diver.
53,120,76.09561807877876,60,A. Farensis,,False,122.37498685110819,p,nan,54,175.8209535898385,,['Snail'],10,Social contact with other crabs.
54,430,102.27206494268171,50,A. Farensis,,False,226.66173642692272,s,female,55,162.834697501116,,"['Sea Star', 'Polychaete Worm']",8,Climbing algae-covered rocks.
55,70,77.14402760923251,30,A. Farensis,,False,65.02679747742056,a,male,56,179.7640731584725,,"['Hermit Crab', 'Coral Fragment', 'Sea Urchin', 'Sea Anemone']",10,Retreating quickly from shadow.
56,220,64.52787553162001,40,A. Farensis,,False,27.51543187139823,s,female,57,167.97200276859348,,"['Coral Fragment', 'Jellyfish', 'Hermit Crab', 'Snail']",7,Hiding under floating debris.
57,100,77.72441011753801,30,A. Farensis,,False,10.25971148124189,a,male,58,184.94360244349411,,"['Algae', 'Sea Urchin', 'Small Fish', 'Crab (Other Species)']",9,Inspecting discarded crab shell.
58,180,87.68870461430313,20,A farensis,,True,2.137780768951039,p,female,59,147.4120386291448,,"['Sea Urchin', 'Hermit Crab']",6,Dragging shell fragment backward.
59,470,79.29510090347159,20,A farensis,,False,105.80173252046902,p, ,60,166.59791725396957,,"['Barnacle', 'Crab (Other Species)', 'Shrimp', 'Mussel']",9,Hiding in sandy burrow.
60,290,104.5128286787625,30,A. Farensis,,True,19.972100100534284,p,male,61,162.59567977791448,,"['Small Fish', 'Mussel', 'Coral Fragment', 'Sea Star']",7,Emerging cautiously from hiding.
61,190,88.02583814686096,30,A farensis,,False,147.97957129147312,s,female,62,99.57962654215605,,"['Sea Star', 'Shrimp', 'Sea Sponge']",6,Picking detritus from seabed.
62,150,92.41285470303568,40,A farensis,,True,131.86481838515792,p,male,63,131.62584908780434,,['Coral Fragment'],9,Feeding on small crustaceans.
63,200,86.85578717260034,20,u. olhanen.,,False,75.08527125150987,p,male,64,100.04805286507866,,['Snail'],9,Claw waving directed at nearby crab.
64,210,101.19021679747888,30,A farensis,,True,28.071051451914826,a,male,65,177.71851871467075,,"['Mussel', 'Sea Anemone']",8,Claw snapping at diver.
65,170,102.16954199900216,20,A farensis,,False,54.43367022024536,p, ,66,147.82659589823496,,['Sea Sponge'],15,Mating behavior with antenna touching.
66,190,76.41195304252116,30,U. olhanensis,,False,54.60191946679259,s,male or female,67,168.81343378850096,,"['Crab (Other Species)', 'Sea Star', 'Snail']",10,Struggling with entangled seaweed.
67,320,85.3911808337484,50,A farensis,,False,66.96826808100182,a,male,68,146.8083709746765,,"['Mussel', 'Shrimp']",11,Shaking claws after contact.
68,190,97.26415183957427,50,A. Farensis,,False,54.12896752962026,j,female,69,165.32575725486268,,"['Mussel', 'Jellyfish', 'Small Fish']",7,Defensive posture when approached.
69,200,98.59202521643942,20,A. Farensis,,False,88.87950898963476,s,male,70,171.7440312455356,,"['Mussel', 'Sea Urchin', 'Coral Fragment']",10,Resting in shaded rock crevice.
70,440,84.66061802884546,70,A farensis,,False,40.7748944308447,p,nan,71,119.42228691399208,,"['Jellyfish', 'Sea Urchin', 'Snail', 'Sea Star', 'Shrimp']",10,Retreating into burrow.
71,270,85.35587257431489,30,u. olhanen.,,True,72.52355393850024,s,male,72,94.00858132751989,,"['Polychaete Worm', 'Snail', 'Small Fish', 'Sea Anemone', 'Shrimp']",9,Burrowing into sandy sediment.
72,210,95.0895962210649,30,A. Farensis,,False,38.427247356986754,a,nan,73,123.25966456752968,,"['Algae', 'Snail']",10,Moving in groups.
73,190,74.77006167756558,20,A farensis,,False,49.62042229344561,a,female,74,182.31951679905464,,"['Coral Fragment', 'Barnacle', 'Snail']",8,Moving toward warmer water pockets.
74,230,86.21010476700039,40,u. olhanen.,,False,33.30310088258544,s,male,75,181.95849571064832,,['Sea Urchin'],7,Climbing algae-covered rocks.
75,390,87.99051200128945,70,A. Farensis,,False,2.648756897269409,p,male or female,76,160.7623133456552,,"['Sea Urchin', 'Mussel']",11,Pausing frequently during exploration.
76,100,101.70429437284187,50,A farensis,,True,33.47712342962843,a,male,77,154.08568938359932,,"['Small Fish', 'Sea Star', 'Polychaete Worm', 'Mussel', 'Jellyfish']",6,Retreating quickly from shadow.
77,300,91.16022660746496,30,A farensis,,False,646.3397698887991,s,male,78,173.62895596815815,,"['Crab (Other Species)', 'Small Fish', 'Jellyfish', 'Snail', 'Barnacle']",9,Hiding in sandy burrow.
78,240,91.1123765773989,60,A. Farensis,,False,109.19354952867303,s,female,79,146.1346615827241,,"['Crab (Other Species)', 'Shrimp', 'Sea Sponge']",10,Pausing frequently during exploration.
79,220,94.9720806421085,20,A farensis,,False,82.99459449808063,s, ,80,190.06517713458862,,['Small Fish'],9,Claw waving directed at nearby crab.
80,290,107.18189244277414,40,A. Farensis,,False,22.49620267079669,s,male,81,144.81948943904953,,"['Sea Sponge', 'Crab (Other Species)', 'Snail', 'Sea Urchin']",3,Searching for mates at twilight.
81,390,91.72471460488615,40,u. olhanen.,,False,176.81363152744524,p, ,82,116.57782032447503,,"['Polychaete Worm', 'Shrimp', 'Snail', 'Crab (Other Species)']",7,Moving toward warmer water pockets.
82,200,87.77467495005561,40,A farensis,,False,74.43231535456461,s,?,83,136.31575780681035,,"['Mussel', 'Polychaete Worm', 'Snail']",9,Dragging shell fragment backward.
83,230,83.95319313317256,50,A. Farensis,,True,521.3304504597884,p,male,84,182.36765704764397,,"['Polychaete Worm', 'Crab (Other Species)']",6,Crab moving quickly across rocks.
84,190,99.29864743045995,40,A farensis,,False,60.299337620711185,p,male,85,132.47641862290664,,"['Coral Fragment', 'Algae', 'Mussel']",9,Interaction with hermit crabs.
85,490,85.92829652225214,20,A. Farensis,,False,43.39007780121139,s,male,86,150.8748535670228,,"['Shrimp', 'Sea Star']",10,Camouflaging with surrounding mud.
86,330,86.52384230964492,80,A farensis,,False,13.569729435920966,s,male,87,111.93561352530887,,"['Polychaete Worm', 'Shrimp', 'Sea Star', 'Coral Fragment']",9,Moving toward warmer water pockets.
87,300,77.64799826470495,50,A. Farensis,,False,23.895998331357582,j,female,88,165.36202489816367,,['Mussel'],10,Feeding on algae scraped from rocks.
88,150,79.33254683600929,40,A farensis,,False,17.544793098537298,a,male,89,134.76350975136984,,"['Crab (Other Species)', 'Sea Sponge', 'Sea Urchin']",10,Resting under shell fragment.
89,200,79.27419662894141,20,A farensis,,True,30.447532525275967,s,female,90,137.31026457934274,,"['Algae', 'Small Fish', 'Shrimp', 'Hermit Crab', 'Barnacle']",9,Climbing vertical rock face.
90,90,92.92376555056968,40,u. olhanen.,,False,158.83487722850055,j,male,91,161.14515328818152,,"['Mussel', 'Hermit Crab', 'Snail', 'Sea Sponge']",9,Emerging cautiously from hiding.
91,530,90.85857521642991,50,U. olhanensis,,True,38.87234243999613,a,?,92,210.9294508867509,,['Sea Sponge'],8,Displaying dominance by lifting body.
92,120,76.58342339407623,60,u. olhanen.,,False,5.94199850956394,s,female,93,124.31819933691182,,"['Jellyfish', 'Sea Star', 'Shrimp', 'Coral Fragment']",10,Guarding eggs under abdominal flap.
93,170,84.17346931008353,120,A. Farensis,,False,54.857526695574926,s,male or female,94,117.69912123878811,,"['Crab (Other Species)', 'Barnacle', 'Sea Urchin', 'Snail', 'Mussel']",7,Feeding on algae scraped from rocks.
94,180,95.44222575610966,50,A. Farensis,,False,36.61635074648965,j,female,95,144.6337044761414,,"['Crab (Other Species)', 'Coral Fragment', 'Algae', 'Sea Anemone', 'Shrimp']",9,Hiding in sandy burrow.
95,190,74.61824757020219,60,A. Farensis,,False,42.46740651729543,s,male,96,171.78242230988005,,"['Sea Anemone', 'Shrimp', 'Sea Sponge', 'Coral Fragment']",7,Sideways walking along bay edge.
96,410,98.3150496079429,30,A. Farensis,,False,41.74985497663654,s,male,97,142.84515332449203,,['Coral Fragment'],9,Defensive posture when approached.
97,280,87.39933346029508,60,u. olhanen.,,False,43.00329930691728,a,male,98,153.55470824033586,,"['Coral Fragment', 'Hermit Crab', 'Algae']",11,Moving sideways along sandy bottom.
98,130,93.56326891517979,50,A. Farensis,,False,38.25132884818591,a,male,99,169.47606300227437,,"['Sea Anemone', 'Sea Sponge']",11,Escaping predator silhouette overhead.
99,340,94.54526235490334,30,A farensis,,False,69.64166709848612,s,male,100,140.41509206529344,,"['Sea Star', 'Crab (Other Species)', 'Algae']",8,Feeding on algae scraped from rocks.
100,470,77.49235093560888,30,u. olhanen.,,True,66.67533825159317,a,male,101,106.99780189268999,,"['Sea Sponge', 'Mussel']",11,Hiding under floating debris.
101,210,87.810193113564,30,U. olhanensis,,False,169.48803322053118,p,female,102,177.7277733810378,,"['Barnacle', 'Hermit Crab', 'Sea Star', 'Sea Anemone', 'Mussel']",7,Picking biofilm on submerged wood.
102,320,93.55390876970993,50,A farensis,,False,18.269840639347308,a,female,103,144.13628415636228,,"['Coral Fragment', 'Shrimp', 'Sea Urchin']",4,Mating behavior with antenna touching.
103,250,98.39529892811454,30,u. olhanen.,,False,6.480728489305846,p,male,104,144.17398931074777,,"['Crab (Other Species)', 'Barnacle', 'Sea Anemone']",8,Using claws to dig into sediment.
104,160,74.46302495992599,50,A farensis,,False,55.0396583798271,s,male,105,155.60474865034283,,['Crab (Other Species)'],9,Stillness in cold water.
105,210,95.85980204541283,20,u. olhanen.,,True,338.19776432166856,p,male,106,152.20611343587746,,['Jellyfish'],8,Hiding beneath rocks.
106,130,92.1497773538766,20,A. Farensis,,False,50.493365867844126,s, ,107,142.50869893606105,,['Crab (Other Species)'],7,Vibrating antennae in water currents.
107,140,92.2604543674884,60,A farensis,,False,74.64640455121493,p, ,108,135.12576910143974,,"['Mussel', 'Sea Sponge']",4,Guarding eggs under abdominal flap.
108,440,90.91531614064131,40,A. Farensis,,False,212.9793233119422,p,male,109,114.9136013360068,,"['Sea Anemone', 'Crab (Other Species)', 'Algae']",5,Escaping predator silhouette overhead.
109,340,98.18856685423249,40,A. Farensis,,False,69.75466819943935,j,male or female,110,127.47582658694681,,['Sea Urchin'],10,Moving sideways along sandy bottom.
110,260,95.16807112767245,40,A farensis,,False,182.16181303531468,s, ,111,105.46536406656863,,['Barnacle'],11,Sitting still blending with environment.
111,340,102.5913269337072,30,u. olhanen.,,True,19.977123740572726,p,male,112,130.65915182482496,,['Mussel'],6,Climbing barnacle-covered surfaces.
112,130,89.77329716613724,30,u. olhanen.,,False,593.8369224762506,p,nan,113,162.64307933467532,,"['Crab (Other Species)', 'Hermit Crab', 'Barnacle', 'Sea Anemone']",5,Picking detritus from seabed.
113,370,87.96517835175399,30,A. Farensis,,False,74.63653991455168,p,female,114,124.38287581609546,,['Snail'],8,Moving sideways along sandy bottom.
114,270,89.96481432160067,20,A farensis,,False,151.63611050183619,s, ,115,114.56007177301841,,"['Sea Anemone', 'Crab (Other Species)', 'Mussel', 'Coral Fragment', 'Sea Urchin']",6,Claw waving directed at nearby crab.
115,290,85.49395434874415,30,A farensis,,False,36.77084532387675,s,female,116,116.77372169781925,,"['Sea Sponge', 'Sea Star']",8,Escaping predator silhouette overhead.
116,300,96.50357034966493,20,u. olhanen.,,False,32.11223003673485,a,male,117,182.49585322457682,,"['Polychaete Worm', 'Coral Fragment']",11,Mating behavior with antenna touching.
117,400,84.67417757067749,80,A farensis,,False,77.30889727571564,p,?,118,110.90503814842165,,"['Crab (Other Species)', 'Jellyfish', 'Hermit Crab', 'Polychaete Worm']",10,Using claws to dig into sediment.
118,100,86.66669544535984,60,u. olhanen.,,False,284.9751384248294,j, ,119,103.43030431494543,,"['Snail', 'Barnacle', 'Sea Anemone']",10,Feeding on small crustaceans.
119,320,101.01628787723396,60,A farensis,,False,37.18458618884751,s,male,120,122.88847708102503,,['Polychaete Worm'],4,Moving in groups.
120,180,88.05168200228665,20,A. Farensis,,False,181.50878828451079,s,male,121,160.17457109455444,,"['Shrimp', 'Small Fish']",8,Climbing submerged rocks.
121,220,94.17726808225,20,u. olhanen.,,False,119.63402512477157,s,male,122,168.27957218058373,,"['Polychaete Worm', 'Sea Sponge']",12,Claw snapping in competition.
122,220,83.24647849319234,50,A farensis,,False,287.4470755469365,j,female,123,114.30574239098517,,"['Mussel', 'Sea Urchin', 'Polychaete Worm']",10,Picking algae from rock surface.
123,260,84.89788013086026,20,u. olhanen.,,False,163.19645422608514,p,male,124,153.77015180726488,,"['Sea Sponge', 'Algae', 'Jellyfish']",6,Escaping predator silhouette overhead.
124,400,84.22893926821484,30,u. olhanen.,,False,24.00942365416252,p,male,125,108.67661263137941,,"['Sea Anemone', 'Sea Sponge', 'Sea Star', 'Snail', 'Barnacle']",13,Waving claws rhythmically.
125,200,89.04943528596132,20,A. Farensis,,False,262.9123280808586,p,female,126,136.54682751480163,,['Sea Star'],6,Moving toward warmer water pockets.
126,180,69.5417524500869,60,u. olhanen.,,False,14.403885810933382,s,male or female,127,135.55795005094433,,"['Shrimp', 'Barnacle']",8,Sideways walking along bay edge.
127,100,86.16247598364689,30,A. Farensis,,False,11.776006773848573,a,female,128,171.9760919809741,,"['Jellyfish', 'Shrimp']",3,Hiding beneath rocks.
128,150,101.18809755454087,30,A farensis,,False,5.384235079163156,a,?,129,171.61092843903197,,"['Polychaete Worm', 'Sea Anemone', 'Small Fish', 'Shrimp', 'Snail']",8,Rapid claw movement while feeding.
129,670,69.56059069997372,50,A. Farensis,,False,80.19019628530154,p,male,130,132.6046034438378,,"['Snail', 'Sea Star', 'Crab (Other Species)']",9,Half buried in sand.
130,130,81.57550302188537,70,A. Farensis,,False,46.234998817803465,s,male,131,132.70198204796827,,"['Sea Anemone', 'Mussel']",10,Guarding eggs under abdominal flap.
131,210,86.49152633413297,20,A farensis,,False,41.027705502183494,p,female,132,91.01413859099847,,"['Shrimp', 'Sea Urchin', 'Coral Fragment']",8,Sitting still blending with environment.
132,260,77.07423902001098,50,u. olhanen.,,False,79.27625626381533,a,male,133,165.05420143203247,,"['Sea Sponge', 'Coral Fragment', 'Small Fish']",5,Color changes during molting.
133,300,87.51667491011659,30,A farensis,,False,3.172673507631842,a,male,134,131.77058662661227,,"['Barnacle', 'Sea Sponge', 'Sea Star', 'Polychaete Worm', 'Mussel']",9,Moving toward bait.
134,270,85.46179045606513,50,u. olhanen.,,True,113.31154617197478,p,male,135,121.87015576321306,,"['Barnacle', 'Coral Fragment', 'Polychaete Worm', 'Sea Sponge', 'Sea Anemone']",10,Stillness in cold water.
135,280,98.20322368554699,50,A. Farensis,,False,24.843768878842546,p,male,136,126.14340065975841,,"['Algae', 'Hermit Crab', 'Shrimp']",8,Climbing vertical rock face.
136,90,90.45411872809223,20,A farensis,,False,184.87643473556466,p,male,137,157.09538527750792,,"['Sea Anemone', 'Polychaete Worm']",6,Shaking claws after contact.
137,130,70.9192108381649,110,u. olhanen.,,False,116.26286500825493,s,female,138,190.02409804059909,,"['Barnacle', 'Sea Sponge']",10,Moving in groups.
138,530,106.97140504170507,30,U. olhanensis,,False,383.20383339659327,s,male,139,103.6446311448529,,"['Polychaete Worm', 'Hermit Crab', 'Sea Urchin', 'Snail']",5,Moving toward warmer water pockets.
139,310,97.28986331349775,80,A farensis,,False,78.5790701864684,a,male,140,138.6733340433358,,"['Sea Anemone', 'Polychaete Worm', 'Sea Urchin', 'Shrimp', 'Hermit Crab']",12,Guarding eggs under abdominal flap.
140,190,102.04910278944024,40,A. Farensis,,True,48.730809418633044,s,female,141,90.12699838794103,,"['Snail', 'Jellyfish', 'Mussel', 'Algae']",4,Feeding on algae scraped from rocks.
141,190,80.42043523273576,80,U. olhanensis,,False,35.68179462781004,a, ,142,184.3344844708093,,"['Algae', 'Sea Anemone']",12,Sideways walking along bay edge.
142,250,91.40129329796741,40,A. Farensis,,False,18.149576476583132,s,male,143,126.2695604675995,,"['Barnacle', 'Small Fish', 'Polychaete Worm', 'Coral Fragment', 'Sea Anemone']",6,Claw waving directed at nearby crab.
143,220,88.08218577952906,60,A. Farensis,,False,24.236993107115765,s,male,144,195.18984437771465,,"['Sea Urchin', 'Sea Star']",10,Territorial display against intruder.
144,100,89.08524330428551,30,A farensis,,False,62.05308574098984,s,female,145,99.86017006008612,,"['Algae', 'Hermit Crab', 'Sea Sponge']",6,Struggling with entangled seaweed.
145,100,97.34157606845946,60,A. Farensis,,False,15.520544102023386,a,male,146,148.79352988914235,,"['Snail', 'Sea Urchin']",6,Climbing barnacle-covered surfaces.
146,310,67.89242862015521,20,A. Farensis,,False,33.72218124254635,s,nan,147,210.8988761936513,,"['Sea Sponge', 'Sea Anemone', 'Mussel', 'Sea Star', 'Barnacle']",8,Sitting still blending with environment.
147,490,94.19675031932013,30,A. Farensis,,False,27.957440368296908,a,male or female,148,118.82646212949446,,"['Coral Fragment', 'Barnacle', 'Mussel', 'Crab (Other Species)', 'Small Fish']",7,Picking algae from rock surface.
148,220,73.30478856102873,50,A farensis,,False,926.8653569197578,j,male or female,149,161.65435956937142,,"['Barnacle', 'Sea Urchin', 'Coral Fragment', 'Sea Star']",9,Interacting with small fish nearby.
149,150,107.33998455181649,40,A farensis,,True,31.47440391108962,a,female,150,140.9047974576749,,"['Mussel', 'Sea Urchin', 'Algae']",8,Escaping predator silhouette overhead.
150,270,91.98710229235613,40,A. Farensis,,False,17.715868333673242,p,male,151,132.04596699480166,,"['Sea Sponge', 'Barnacle']",10,Foraging among seagrass roots.
151,210,98.35878178410701,20,A farensis,,False,13.500688684350205,s,male,152,137.8120127209256,,['Barnacle'],7,Searching for mates at twilight.
152,310,91.68295156896612,60,u. olhanen.,,False,11.929504222167145,a,male,153,64.31972470963002,,"['Small Fish', 'Mussel', 'Sea Star', 'Polychaete Worm', 'Snail']",7,Retreating into burrow.
153,260,99.24293168190319,40,U. olhanensis,,False,8.080457589820234,j,N/R,154,89.59925649835182,,"['Shrimp', 'Coral Fragment', 'Crab (Other Species)', 'Small Fish', 'Jellyfish']",6,Territorial display against intruder.
154,320,89.15876257128792,20,u. olhanen.,,False,50.254286457132494,s, ,155,143.49036302036757,,"['Shrimp', 'Polychaete Worm', 'Algae', 'Coral Fragment', 'Sea Star']",12,Resting under shell fragment.
