species,sex,stage,is_gravid,behaviour,associated_species,depth [m],cl [mm],cw [mm],lcl [mm],rcl [mm],fw [mm],date,latitude,longitude,id
A farensis,male,sub_adult,True,Camouflaging with surrounding mud.,['Polychaete Worm'],7.0,10.0,9.09057130300071,13.336774638945041,10.327465377448227,31.0,2021-12-21,,,10
U. olhanensis, ,sub_adult,,Resting in shaded rock crevice.,"['Sea Star', 'Shrimp', 'Jellyfish']",11.0,26.25,27.28266945227321,36.32258185237403,26.50975413458045,29.0,2021-12-21,,,11
U. olhanensis,female,sub_adult,True,Climbing submerged rocks.,['Snail'],8.0,4.61009562102517,5.321948850752194,7.79359554623496,4.75665693318991,30.0,2021-12-21,,,12
u. olhanen.,female,juvenile,False,Foraging among seagrass roots.,['Algae'],8.0,9.848954504307857,9.736057319983031,14.358903503859695,10.670300137459208,32.0,2021-12-21,,,13
u. olhanen.,female,pre_puberty,False,Escaping predator silhouette overhead.,"['Sea Anemone', 'Polychaete Worm']",6.0,11.081747120121898,12.467662843053136,18.365732921454075,11.986330647906263,29.0,2021-12-21,,,14
A. Farensis,male or female,adult,,Moving sideways along sandy bottom.,"['Jellyfish', 'Algae', 'Polychaete Worm', 'Sea Anemone']",6.0,31.5,30.77695345841586,45.7022245001113,34.38072061597457,28.0,2021-12-21,,,15
u. olhanen.,female,adult,True,Retreating into burrow.,"['Mussel', 'Coral Fragment', 'Shrimp', 'Small Fish']",8.0,35.942370981610544,37.3954231573173,48.38350996355471,37.043964512951604,30.0,2021-12-21,,,16
U. olhanensis,male,pre_puberty,,Interaction with hermit crabs.,['Polychaete Worm'],12.0,8.25,9.316714650635305,12.999504599661819,8.558163920278787,30.0,2021-12-21,,,17
A farensis,female,juvenile,False,Struggling with entangled seaweed.,"['Hermit Crab', 'Algae']",3.0,16.454098532976396,22.014219012965377,27.471663186635897,16.58482856244675,30.0,2021-12-21,,,18
u. olhanen.,female,juvenile,False,Claw snapping at diver.,['Jellyfish'],8.0,13.279447595607365,18.920865094142968,28.1193239187524,14.514231913606622,31.0,2021-12-21,,,19
Ucides alvorensis,male or female,juvenile,True,Hiding under floating debris.,"['Sea Urchin', 'Snail', 'Small Fish', 'Mussel', 'Barnacle']",13.0,20.0,23.381683972089213,33.39851722826418,20.43769033790898,30.0,2021-12-21,,,20
u. olhanen.,female,pre_puberty,False,Hiding under floating debris.,"['Sea Anemone', 'Sea Sponge']",9.0,19.911032754302525,14.147511367119389,18.094232539254914,20.85014555408655,31.0,2021-12-21,,,21
A farensis,female,sub_adult,True,Moving toward warmer water pockets.,"['Sea Star', 'Sea Sponge', 'Small Fish']",6.0,6.34838339795704,5.071602389988733,6.885297646293769,6.741996689748422,29.0,2021-12-21,,,22
A. Farensis,male,adult,,Picking biofilm on submerged wood.,"['Crab (Other Species)', 'Sea Sponge', 'Hermit Crab', 'Barnacle']",4.0,10.5,11.428834372811034,14.939857084407551,11.540893159923387,31.0,2021-12-21,,,23
Ucides alvorensis, ,pre_puberty,,Waving claws rhythmically.,"['Algae', 'Jellyfish', 'Sea Star']",9.0,16.5,13.549855479732853,17.9057441333869,17.618431272879306,30.0,2021-12-21,,,24
U. olhanensis,female,adult,True,Moving toward warmer water pockets.,"['Sea Urchin', 'Mussel']",9.0,31.64709768101878,33.09624632255381,47.19974590482736,34.38783978398405,30.0,2021-12-21,,,25
u. olhanen.,male,pre_puberty,,Moving toward warmer water pockets.,['Snail'],6.0,33.0,30.415086897993504,38.12860275781647,33.984262261970684,29.0,2021-12-21,,,26
u. olhanen.,male,sub_adult,,Moving sideways along sandy bottom.,"['Barnacle', 'Snail', 'Mussel']",7.0,26.25,30.01076833017157,41.66359245822196,28.29580203938573,30.0,2021-12-21,,,27
A. Farensis,female,pre_puberty,False,Half buried in sand.,"['Snail', 'Algae', 'Shrimp']",8.0,15.433230564608648,16.07381327596634,21.81785830686251,15.78833935335852,31.0,2021-12-21,,,28
U. olhanensis,male,juvenile,,Picking detritus from seabed.,"['Sea Anemone', 'Polychaete Worm', 'Sea Star']",7.0,7.0,6.670733825828563,9.737805353178805,7.087492204931078,29.0,2021-12-21,,,29
A. Farensis,male,adult,True,Defensive posture when approached.,"['Polychaete Worm', 'Snail', 'Coral Fragment', 'Crab (Other Species)']",7.0,19.5,20.078573327350266,29.852125906514093,19.653243196303134,29.0,2021-12-21,,,30
Ucides alvorensis,male,juvenile,,Waving claws rhythmically.,"['Sea Urchin', 'Snail']",11.0,21.0,25.332578805647508,32.93336671106377,21.372348112683525,29.0,2021-12-21,,,31
u. olhanen.,male,adult,,Moving toward bait.,"['Polychaete Worm', 'Coral Fragment', 'Barnacle']",5.0,40.5,43.69229195544142,57.49397723677551,42.947986535713895,30.0,2021-12-21,,,32
u. olhanen.,female,sub_adult,False,Hiding under seagrass blades.,"['Hermit Crab', 'Small Fish', 'Sea Urchin']",6.0,7.754367575026626,8.9120391498083,13.162868064854393,8.518210003285295,30.0,2021-12-21,,,33
u. olhanen.,male,adult,,Moving toward warmer water pockets.,"['Sea Star', 'Algae', 'Coral Fragment', 'Polychaete Worm']",9.0,36.0,38.46560870040447,52.19708120226519,38.20315078872347,30.0,2021-12-21,,,34
A farensis,female,adult,True,Sideways walking along bay edge.,"['Sea Anemone', 'Barnacle', 'Sea Star', 'Shrimp', 'Jellyfish']",10.0,33.36336466571371,36.78100941476762,47.68406954901993,35.598230049964535,30.0,2021-12-21,,,35
U. olhanensis,female,adult,False,Defensive posture when approached.,"['Jellyfish', 'Polychaete Worm']",10.0,19.52188226950661,19.365998341376596,28.499729682520698,21.231843220461005,30.0,2021-12-21,,,36
u. olhanen.,female,pre_puberty,False,Foraging among seagrass roots.,"['Small Fish', 'Sea Urchin', 'Jellyfish']",12.0,14.843844142249463,17.90136810234638,26.83379927960768,15.518310475598138,31.0,2021-12-21,,,37
u. olhanen.,female,adult,False,Rapid crossing of open sand.,"['Sea Star', 'Algae', 'Polychaete Worm', 'Crab (Other Species)', 'Sea Urchin']",11.0,24.44647329368248,27.878434675638015,39.105264441802895,25.699568165236894,30.0,2021-12-21,,,38
U. olhanensis,female,adult,False,Stillness in cold water.,"['Shrimp', 'Small Fish']",6.0,35.28502756767625,37.02332842975879,51.26620404969266,35.449184187780666,30.0,2021-12-21,,,39
u. olhanen.,female,sub_adult,True,Sitting still blending with environment.,"['Sea Star', 'Shrimp']",5.0,5.311726286400644,5.221785086773751,7.4052859375679105,5.537859055212648,30.0,2021-12-21,,,40
U. olhanensis,female,adult,True,Emerging cautiously from hiding.,"['Algae', 'Mussel', 'Sea Anemone', 'Small Fish', 'Sea Urchin']",9.0,15.491868100560541,14.323714360410682,19.517390225532335,16.53359617359637,29.0,2021-12-21,,,41
A farensis,male,pre_puberty,,Emerging cautiously from hiding.,"['Sea Sponge', 'Hermit Crab', 'Jellyfish']",9.0,28.5,29.37230363733854,43.62776691853204,31.112994630633455,29.0,2021-12-21,,,42
A farensis,female,adult,True,Slow movement near seagrass patches.,"['Algae', 'Mussel']",5.0,17.268403280075642,16.33225819991305,20.01761499628774,17.499086588064248,31.0,2021-12-21,,,43
A farensis,male,pre_puberty,,Burrowing into sandy sediment.,"['Crab (Other Species)', 'Shrimp']",10.0,18.75,16.921851536536547,24.381980247956204,20.10821089799566,29.0,2021-12-21,,,44
A farensis,female,pre_puberty,False,Climbing onto submerged logs.,"['Sea Star', 'Hermit Crab']",8.0,11.538689402901847,11.755553999279073,14.803190550684567,12.513179407205554,28.0,2021-12-21,,,45
U. olhanensis,female,adult,False,Scavenging near tidal pools.,"['Small Fish', 'Sea Star', 'Sea Urchin', 'Algae', 'Jellyfish']",5.0,34.62149421251065,34.77272810635857,44.87566103288592,35.34446395380166,30.0,2021-12-21,,,46
u. olhanen.,female,adult,False,Rapid claw movement while feeding.,['Jellyfish'],8.0,7.830357144271656,6.859810277958095,8.46572726726222,8.287645681781475,28.0,2021-12-21,,,47
A. Farensis,male,pre_puberty,,Foraging among seagrass roots.,"['Snail', 'Sea Star']",9.0,21.75,24.804726046105404,33.06684877209897,23.53921064295872,28.0,2021-12-21,,,48
u. olhanen.,male,sub_adult,,Stillness in cold water.,"['Small Fish', 'Snail', 'Jellyfish', 'Barnacle']",8.0,21.25,18.703283201304732,23.95547243184415,22.777637965982112,30.0,2021-12-21,,,49
U. olhanensis,male,sub_adult,True,Sideways walking along bay edge.,['Polychaete Worm'],9.0,17.5,14.567798233253285,20.949077657813717,18.958947227812182,30.0,2021-12-21,,,50
A farensis,female,juvenile,False,Feeding on small mollusks.,"['Sea Sponge', 'Snail', 'Sea Anemone', 'Shrimp']",10.0,6.854669145129883,6.884515211057784,8.443247435272573,7.015537668684067,28.0,2021-12-21,,,51
A farensis,male,sub_adult,,Climbing submerged rocks.,"['Sea Sponge', 'Sea Urchin', 'Sea Star', 'Sea Anemone', 'Hermit Crab']",2.0,33.75,33.93246176618829,48.1990698875043,35.300299284923625,31.0,2021-12-21,,,52
u. olhanen.,female,sub_adult,False,Picking biofilm on submerged wood.,"['Snail', 'Jellyfish']",7.0,11.090972003537413,9.00387835826724,13.296558087657676,11.227886643809775,30.0,2021-12-21,,,53
U. olhanensis,female,sub_adult,True,Scavenging near tidal pools.,"['Sea Star', 'Sea Urchin', 'Sea Anemone']",11.0,45.632786562293305,41.693226819931446,52.867855942531776,46.941620425423,30.0,2021-12-21,,,54
A farensis,female,sub_adult,False,Exploring new territory.,"['Polychaete Worm', 'Shrimp']",10.0,15.296729875853345,15.25119116262088,22.167524648426543,15.76341844432046,30.0,2021-12-21,,,55
A. Farensis,male,adult,,Using claws to dig into sediment.,"['Mussel', 'Crab (Other Species)']",8.0,22.5,22.304010685017754,31.218136708941383,24.246123355053566,31.0,2021-12-21,,,56
u. olhanen.,male,sub_adult,,Pausing frequently during exploration.,"['Sea Sponge', 'Crab (Other Species)']",7.0,8.75,7.350513747757981,10.99450880577199,9.044340419136189,31.0,2021-12-21,,,57
u. olhanen.,male,adult,,Foraging among seagrass roots.,['Crab (Other Species)'],8.0,37.5,34.33403088447317,47.511309174068884,37.80332883037424,29.0,2021-12-21,,,58
A farensis,N/R,sub_adult,,Resting in shaded rock crevice.,"['Small Fish', 'Hermit Crab', 'Algae']",7.0,57.5,48.18791294259784,65.21055603832326,58.772070905081506,30.0,2021-12-21,,,59
u. olhanen.,female,sub_adult,False,Climbing vertical rock face.,['Mussel'],10.0,20.176216504318113,17.27648696317885,24.25864162427245,20.739093160536015,29.0,2021-12-21,,,60
u. olhanen.,male,adult,,Camouflaging with surrounding mud.,"['Snail', 'Coral Fragment', 'Polychaete Worm', 'Algae']",7.0,57.0,53.00995466224346,75.37776597728893,60.310569368682394,28.0,2021-12-21,,,61
u. olhanen.,female,adult,False,Searching for food in tidal pools.,"['Barnacle', 'Algae']",7.0,42.43877787783878,40.43109233202807,56.394595550331466,43.08351320784103,30.0,2021-12-21,,,62
u. olhanen.,male,pre_puberty,,Moving sideways along sandy bottom.,"['Sea Urchin', 'Barnacle', 'Shrimp']",8.0,18.75,19.150422726505337,24.992281989610362,19.772871556338462,30.0,2021-12-21,,,63
U. olhanensis,male,adult,,Interaction with hermit crabs.,"['Snail', 'Crab (Other Species)', 'Algae']",8.0,55.5,60.831421824060044,88.15320004509243,57.51963218920291,32.0,2021-12-21,,,64
A. Farensis,male,sub_adult,,Color changes during molting.,"['Sea Urchin', 'Shrimp', 'Snail']",8.0,17.5,18.61401926739091,23.277772489946162,18.65748372941938,31.0,2021-12-21,,,65
u. olhanen.,male,sub_adult,,Climbing seaweed stalks.,"['Sea Sponge', 'Algae', 'Polychaete Worm', 'Sea Anemone', 'Shrimp']",7.0,20.0,17.1250137573077,20.662754395228763,20.19770483684377,31.0,2021-12-21,,,66
A. Farensis,male,adult,,Moving toward bait.,['Algae'],9.0,55.5,58.81664083237938,74.76208843822869,59.928387983411014,31.0,2021-12-21,,,67
u. olhanen.,male,sub_adult,,Climbing vertical rock face.,"['Hermit Crab', 'Coral Fragment']",9.0,58.75,47.37743888974739,64.09144794670506,59.847820827130924,31.0,2021-12-21,,,68
A farensis,male,adult,,Using claws to dig into sediment.,"['Crab (Other Species)', 'Barnacle', 'Sea Sponge']",11.0,79.5,73.70652808958235,104.70834893811328,86.0740672499005,29.0,2021-12-21,,,69
A farensis,male,sub_adult,True,Picking detritus from seabed.,"['Small Fish', 'Snail']",7.0,28.75,29.493674600068736,37.01745953737143,30.66856050779344,31.0,2021-12-21,,,70
A farensis,female,sub_adult,True,Sitting still blending with environment.,"['Mussel', 'Small Fish']",8.0,30.346800599837334,34.58407877141376,44.568979576364455,33.21436250662318,30.0,2021-12-21,,,71
u. olhanen.,female,adult,False,Moving toward bait.,"['Mussel', 'Barnacle']",9.0,15.397203999120755,13.061754591089343,16.17134495622944,15.610627231678455,30.0,2021-12-21,,,72
A farensis,female,sub_adult,False,Escaping predator silhouette overhead.,"['Hermit Crab', 'Sea Anemone', 'Mussel']",5.0,18.75732259998263,18.98461544257131,27.644855932249545,19.248842354844804,31.0,2021-12-21,,,73
U. olhanensis,male,sub_adult,,Climbing barnacle-covered surfaces.,"['Sea Urchin', 'Coral Fragment', 'Small Fish']",4.0,21.25,19.647653083518552,24.36244381579053,22.647941975541098,30.0,2021-12-21,,,74
U. olhanensis,male,pre_puberty,,Resting under shell fragment.,"['Jellyfish', 'Hermit Crab']",3.0,30.0,35.72921941645702,49.08534265710402,30.482683186532753,30.0,2021-12-21,,,75
A farensis,male,sub_adult,,Hiding under seagrass blades.,"['Algae', 'Mussel', 'Crab (Other Species)', 'Polychaete Worm', 'Sea Sponge']",10.0,36.25,40.44261424681043,51.47261905732321,36.51118066377141,31.0,2021-12-21,,,76
A. Farensis,female,pre_puberty,False,Sitting still blending with environment.,"['Jellyfish', 'Sea Anemone', 'Barnacle']",5.0,23.26701753985518,22.63900369544886,28.545482667579908,24.526770259173247,32.0,2021-12-21,,,77
A farensis,female,pre_puberty,False,Climbing vertical rock face.,"['Sea Sponge', 'Coral Fragment', 'Snail', 'Sea Anemone']",6.0,17.378302230129613,17.70023963541415,24.558499847958522,18.103752916357635,30.0,2021-12-21,,,78
u. olhanen.,female,adult,True,Camouflaging with surrounding mud.,"['Crab (Other Species)', 'Sea Urchin', 'Jellyfish']",7.0,16.47366612286064,17.10323628647848,21.599689011248884,17.602055268485735,28.0,2021-12-21,,,79
u. olhanen.,female,adult,False,Retreating quickly from shadow.,"['Barnacle', 'Sea Sponge', 'Small Fish']",7.0,34.40550031854192,38.155999001965355,50.75791223086534,34.6348295152392,29.0,2021-12-21,,,80
U. olhanensis,female,adult,False,Displaying dominance by lifting body.,"['Sea Sponge', 'Shrimp', 'Sea Anemone', 'Mussel', 'Sea Star']",7.0,16.31720383386402,18.90401442658306,23.932856255481262,17.18387921201545,31.0,2021-12-21,,,81
A farensis,female,adult,False,Feeding on small crustaceans.,"['Barnacle', 'Jellyfish', 'Algae', 'Polychaete Worm']",9.0,46.76706885136692,51.296855310759646,68.24416507805265,50.00157260869139,30.0,2021-12-21,,,82
Ucides alvorensis,male,juvenile,,Interacting with small fish nearby.,"['Algae', 'Sea Anemone', 'Mussel', 'Crab (Other Species)']",5.0,16.0,18.4392765676022,26.697265285530637,16.694892961642825,31.0,2021-12-21,,,83
A. Farensis,N/R,pre_puberty,,Feeding on detritus in shallow water.,"['Crab (Other Species)', 'Sea Urchin', 'Sea Star']",7.0,29.25,33.769655978473615,41.931438842275526,30.227223419987055,30.0,2021-12-21,,,84
u. olhanen.,male,pre_puberty,,Swimming short distance to escape.,"['Shrimp', 'Algae', 'Jellyfish']",11.0,18.75,21.115085556132033,30.41549039515998,20.59246928192485,30.0,2021-12-21,,,85
U. olhanensis,male,adult,,Feeding on small crustaceans.,['Sea Anemone'],4.0,34.5,36.015516019418264,47.208676598459505,35.6758055914269,30.0,2021-12-21,,,86
u. olhanen.,male,sub_adult,,Slow movement near seagrass patches.,"['Sea Star', 'Algae', 'Barnacle', 'Sea Urchin', 'Crab (Other Species)']",8.0,25.0,27.651593226059525,34.3370004269213,27.439549879034363,31.0,2021-12-21,,,87
A. Farensis,female,adult,True,Social contact with other crabs.,"['Snail', 'Shrimp', 'Hermit Crab']",10.0,28.719024386430956,27.753288286976186,38.8978649170839,31.566507986309905,29.0,2021-12-21,,,88
A farensis,male,juvenile,,Territorial display against intruder.,"['Sea Urchin', 'Snail', 'Barnacle', 'Shrimp']",4.0,10.0,8.671867821572858,10.512173324066454,10.007231159330276,29.0,2021-12-21,,,89
A farensis,male,pre_puberty,True,Foraging among seagrass roots.,"['Coral Fragment', 'Barnacle', 'Sea Anemone', 'Algae', 'Small Fish']",6.0,15.75,11.76957581722615,17.130728711101995,16.858407067874133,29.0,2021-12-21,,,90
u. olhanen.,female,adult,False,Claw snapping in competition.,"['Coral Fragment', 'Sea Anemone', 'Shrimp']",7.0,29.17192302352678,30.95188969016405,41.20850406947801,31.13616895360777,29.0,2021-12-21,,,91
A. Farensis,female,pre_puberty,False,Hiding beneath rocks.,"['Crab (Other Species)', 'Shrimp', 'Jellyfish']",5.0,12.974414164697714,16.16658781155246,22.845490587796505,14.177032837229223,29.0,2021-12-21,,,92
A farensis,female,adult,False,Rapid claw movement while feeding.,['Sea Sponge'],6.0,61.838781377739494,65.98814161509591,96.86557183507479,62.68462022780851,29.0,2021-12-21,,,93
u. olhanen.,male,pre_puberty,,Feeding on small mollusks.,['Snail'],13.0,21.0,14.988338913173493,22.229791909136043,21.954775571843626,30.0,2021-12-21,,,94
Ucides alvorensis,nan,adult,,Moving toward bait.,"['Sea Sponge', 'Mussel', 'Coral Fragment', 'Snail']",10.0,18.0,18.115171658870967,26.648966378128968,19.115217905449605,30.0,2021-12-21,,,95
u. olhanen.,female,pre_puberty,False,Swimming short distance to escape.,"['Barnacle', 'Shrimp']",9.0,23.394931187357667,16.1992672327543,22.702097510561586,24.88167176431931,29.0,2021-12-21,,,96
U. olhanensis,female,sub_adult,False,Claw waving directed at nearby crab.,"['Shrimp', 'Crab (Other Species)', 'Jellyfish', 'Algae']",10.0,11.423306029773842,12.987633382480405,15.88822876264048,12.354316878599311,32.0,2021-12-21,,,97
A. Farensis,female,pre_puberty,False,Escaping predator silhouette overhead.,"['Algae', 'Barnacle', 'Sea Sponge']",11.0,11.529229329707869,12.229418541569489,17.70717529866524,11.84819301624615,32.0,2021-12-21,,,98
u. olhanen.,female,adult,True,Moving sideways along sandy bottom.,"['Coral Fragment', 'Sea Sponge']",8.0,35.44431881927452,36.78237963513139,45.68151165618579,36.266225059194504,29.0,2021-12-21,,,99
U. olhanensis,male,adult,True,Using claws to dig into sediment.,"['Sea Star', 'Snail']",9.0,61.5,63.14099270675942,79.26338997821551,65.39300120128495,31.0,2021-12-21,,,100
u. olhanen.,male,adult,,Vibrating antennae in water currents.,"['Shrimp', 'Sea Sponge', 'Sea Urchin', 'Barnacle', 'Snail']",11.0,30.0,27.424882817826983,36.97694404817101,32.80487546775452,31.0,2021-12-21,,,101
u. olhanen.,female,pre_puberty,False,Retreating into burrow.,"['Sea Anemone', 'Mussel']",10.0,24.281872661596545,27.722177732142807,40.11574836055004,25.874975011059096,31.0,2021-12-21,,,102
Ucides alvorensis,male or female,adult,,Climbing onto submerged logs.,"['Sea Urchin', 'Polychaete Worm']",9.0,30.0,30.637112051234887,40.05040607620459,32.83831549223513,30.0,2021-12-21,,,103
Ucides alvorensis,male,juvenile,,Searching for mates at twilight.,"['Snail', 'Sea Urchin', 'Polychaete Worm', 'Sea Anemone', 'Coral Fragment']",7.0,15.0,14.003348962809822,17.666470966409864,16.214154455528554,31.0,2021-12-21,,,104
U. olhanensis,male,adult,,Social contact with other crabs.,"['Sea Anemone', 'Snail', 'Sea Star']",13.0,36.0,33.40301106501317,44.19630934469621,36.68720482059714,30.0,2021-12-21,,,105
A. Farensis,N/R,adult,,Dragging shell fragment backward.,"['Sea Sponge', 'Sea Urchin', 'Barnacle', 'Sea Star', 'Shrimp']",8.0,54.0,52.56338204008533,76.35168453666141,54.04039418198477,29.0,2021-12-21,,,106
U. olhanensis,female,sub_adult,False,Sideways walking along bay edge.,"['Crab (Other Species)', 'Small Fish']",8.0,22.597948452393393,25.185350469341387,36.13811117502295,23.70425692636681,28.0,2021-12-21,,,107
A. Farensis,female,adult,False,Resting under shell fragment.,"['Sea Anemone', 'Small Fish']",5.0,40.58133197401741,46.8083579195709,67.21410132145276,41.12056501270785,30.0,2021-12-21,,,108
U. olhanensis,male,adult,,Color changes during molting.,"['Hermit Crab', 'Algae']",11.0,61.5,60.15370453348932,88.92065171166378,63.08750528247799,30.0,2021-12-21,,,109
A. Farensis,male,sub_adult,True,Foraging among seagrass roots.,"['Shrimp', 'Crab (Other Species)']",12.0,38.75,34.59445279436586,41.77408145279619,41.66886322004229,30.0,2021-12-21,,,110
A. Farensis,female,sub_adult,False,Searching for food in tidal pools.,['Coral Fragment'],7.0,16.836607906002403,16.88752856338556,24.343027076386168,16.9036158326179,33.0,2021-12-21,,,111
A. Farensis,N/R,pre_puberty,,Moving toward bait.,"['Barnacle', 'Polychaete Worm']",6.0,19.5,13.802709603246639,17.672544800206776,19.526330007460363,29.0,2021-12-21,,,112
u. olhanen.,male,juvenile,,Claw snapping at diver.,"['Sea Star', 'Jellyfish', 'Snail', 'Coral Fragment', 'Sea Sponge']",10.0,9.5,12.819461738920293,15.972524633107952,10.245852192193368,30.0,2021-12-21,,,113
A. Farensis,female,pre_puberty,False,Sideways walking along bay edge.,"['Jellyfish', 'Coral Fragment', 'Small Fish', 'Mussel']",7.0,21.119416832779898,15.041746430079804,18.905553748822108,21.562807805102608,29.0,2021-12-21,,,114
A. Farensis,female,adult,False,Interaction with hermit crabs.,"['Barnacle', 'Crab (Other Species)', 'Sea Star']",11.0,7.469146361011471,8.537261752104776,10.995479932201043,8.007738218892028,30.0,2021-12-21,,,115
A. Farensis,male,adult,,Inspecting discarded crab shell.,"['Polychaete Worm', 'Sea Star', 'Sea Anemone', 'Sea Sponge', 'Coral Fragment']",12.0,22.5,20.63972339403992,26.34248546320085,24.679432573297866,29.0,2021-12-21,,,116
A farensis,male,pre_puberty,,Climbing seaweed stalks.,['Snail'],8.0,4.5,3.4697885858030504,4.646907483730925,4.691901602440371,31.0,2021-12-21,,,117
U. olhanensis,female,juvenile,True,Guarding a small hole in sediment.,"['Barnacle', 'Sea Sponge', 'Sea Star']",7.0,7.441173748532484,5.418648558389394,6.847836405869688,8.110795789008122,31.0,2021-12-21,,,118
u. olhanen.,male,juvenile,,Mating behavior with antenna touching.,"['Hermit Crab', 'Coral Fragment', 'Sea Star', 'Shrimp', 'Sea Urchin']",7.0,12.0,7.354751257262555,9.076334502515754,12.419817914247364,31.0,2021-12-21,,,119
A farensis,female,pre_puberty,False,Guarding a small hole in sediment.,"['Small Fish', 'Sea Sponge', 'Polychaete Worm']",7.0,33.54122726103903,36.371483417286406,46.71393460886594,34.984753503592074,29.0,2021-12-21,,,120
u. olhanen.,male or female,adult,,Hiding under seagrass blades.,"['Mussel', 'Sea Sponge', 'Barnacle', 'Small Fish', 'Sea Anemone']",8.0,21.0,20.846643543032172,28.660482197780507,21.176635059136522,29.0,2021-12-21,,,121
U. olhanensis,male,adult,,Climbing onto submerged logs.,['Shrimp'],10.0,16.5,16.45171035014008,21.141992791568985,17.842716974366546,31.0,2021-12-21,,,122
u. olhanen.,female,sub_adult,True,Waving claws rhythmically.,['Crab (Other Species)'],8.0,17.955304988545606,19.83262254809572,27.70979804948738,19.166997570820246,30.0,2021-12-21,,,123
A. Farensis,female,juvenile,False,Sitting still blending with environment.,"['Coral Fragment', 'Crab (Other Species)', 'Mussel', 'Hermit Crab']",10.0,11.607453266362745,15.40192650989898,21.705357614998615,12.226418986642278,31.0,2021-12-21,,,124
A. Farensis,female,adult,True,Moving toward bait.,"['Sea Star', 'Crab (Other Species)', 'Shrimp', 'Snail']",6.0,24.71046118523318,25.18069753307727,31.622705137864678,26.638507785604496,32.0,2021-12-21,,,125
U. olhanensis,female,juvenile,True,Feeding on small mollusks.,"['Mussel', 'Sea Star']",6.0,10.529868260220088,7.468556506633494,9.565945322217,10.673413202595214,31.0,2021-12-21,,,126
u. olhanen.,male,adult,,Stillness in cold water.,['Sea Sponge'],7.0,19.5,20.98645420650225,28.927758809360455,21.00876298245064,28.0,2021-12-21,,,127
u. olhanen.,female,pre_puberty,True,Rapid crossing of open sand.,"['Shrimp', 'Hermit Crab', 'Small Fish', 'Sea Sponge']",10.0,27.63754597420738,23.0976620188778,32.54953682164821,28.140926953054784,30.0,2021-12-21,,,128
Ucides alvorensis,female,sub_adult,True,Mating behavior with antenna touching.,"['Sea Sponge', 'Snail', 'Sea Urchin']",4.0,20.24348381145932,18.35428833495089,25.232659648954062,21.227339626507742,31.0,2021-12-21,,,129
Ucides alvorensis,female,juvenile,False,Climbing algae-covered rocks.,"['Sea Star', 'Small Fish', 'Mussel']",4.0,8.385966592165174,12.716031599974729,18.015595478930084,8.71992031999868,28.0,2021-12-21,,,130
A farensis,female,sub_adult,True,Feeding on small mollusks.,"['Shrimp', 'Sea Anemone']",8.0,10.237897356232214,11.875596306228099,16.913614088773205,10.818771614264465,30.0,2021-12-21,,,131
A farensis,male,sub_adult,,Claw snapping in competition.,"['Barnacle', 'Sea Star']",7.0,8.75,10.483024546146067,14.975560436712083,9.510799159559646,31.0,2021-12-21,,,132
A farensis,female,sub_adult,True,Picking algae from rock surface.,"['Hermit Crab', 'Sea Anemone']",6.0,6.820079203825497,8.04257052327713,11.731062812293551,7.184104096011023,29.0,2021-12-21,,,133
