,species,sex,stage,is_gravid,behaviour,associated_species,depth [m],cl [mm],cw [mm],lcl [mm],rcl [mm],fw [mm],date,latitude,longitude,id
15,A farensis,male,juvenile,,Slowly navigating around seagrass beds.,"['Polychaete Worm', 'Barnacle', 'Jellyfish', 'Sea Urchin']",8.0,12.5,15.877048268490507,21.297174598755287,12.814982483261625,42.0,2020-11-21,,,15
16,A. Farensis,female,sub_adult,False,Adopting threatening stance when approached.,"['Mussel', 'Barnacle', 'Jellyfish']",11.0,12.450339622327656,12.46527624498701,15.154480844797158,13.546297120292508,41.0,2020-11-21,,,16
17,u. olhanen.,male or female,sub_adult,,Consuming algae scraped from barnacles.,"['Hermit Crab', 'Polychaete Worm', 'Mussel']",9.0,23.75,24.12025556093044,35.45542441185284,23.87505114019797,41.0,2020-11-21,,,17
18,U. olhanensis,female,adult,False,Camouflaging with nearby mud.,"['Jellyfish', 'Sea Urchin', 'Hermit Crab']",9.0,13.778328130775298,14.713753885637077,20.980926328330483,14.580412908649318,39.0,2020-11-21,,,18
19,A farensis,male,adult,,Sheltering under broken shell piece.,['Barnacle'],12.0,24.0,25.68543407201868,35.69474335877589,24.925867852674287,40.0,2020-11-21,,,19
20,U. olhanensis,-,juvenile,True,Grazing on mollusks among debris.,"['Shrimp', 'Polychaete Worm']",8.0,2.0,1.9680692549000764,2.8389567316234396,2.1693097118953357,41.0,2020-11-21,,,20
21,U. olhanensis,female,sub_adult,False,Color change during molting stress.,"['Sea Urchin', 'Hermit Crab', 'Barnacle', 'Sea Star', 'Crab (Other Species)']",7.0,19.540788461975193,22.582946215412424,28.93623040562614,20.049913701051203,41.0,2020-11-21,,,21
22,u. olhanen.,female,adult,False,Scavenging at the edge of tidal pools.,"['Hermit Crab', 'Sea Sponge']",9.0,23.984952975256896,21.93905236383207,32.19542169939376,26.360418943543014,41.0,2020-11-21,,,22
23,A farensis,male,juvenile,,Feeding on small crustaceans in crevices.,['Snail'],6.0,6.0,7.997692283795351,11.203425471944163,6.200302013880609,42.0,2020-11-21,,,23
24,A. Farensis,female,juvenile,False,Clambering up submerged tree trunks.,"['Sea Sponge', 'Polychaete Worm', 'Small Fish']",10.0,7.896308268805125,11.190779893042267,14.39581200542276,8.286983499987274,41.0,2020-11-21,,,24
25,U. olhanensis, ,sub_adult,,Collecting biofilm from sunken wood.,"['Sea Urchin', 'Algae']",10.0,52.5,45.801299502896406,62.469626951365754,54.66980630131904,39.0,2020-11-21,,,25
26,U. olhanensis,male,adult,,Adopting threatening stance when approached.,"['Sea Sponge', 'Algae', 'Crab (Other Species)', 'Shrimp', 'Snail']",5.0,31.5,34.19046184969885,49.885146810700924,32.87319326651657,42.0,2020-11-21,,,26
27,A farensis,male,pre_puberty,,Gradual movement in cold conditions.,"['Jellyfish', 'Crab (Other Species)']",7.0,12.75,13.169984914372558,19.25218152241388,13.694332895166053,41.0,2020-11-21,,,27
28,u. olhanen.,male,adult,,Adopting threatening stance when approached.,"['Algae', 'Small Fish', 'Sea Sponge']",6.0,16.5,16.619075672951652,20.509907928726527,17.973333119733713,40.0,2020-11-21,,,28
29,U. olhanensis,male,sub_adult,,Resting in shaded crevice along cliff.,"['Sea Urchin', 'Snail', 'Mussel']",9.0,16.25,17.078128462075203,23.34180544098565,16.79311881705337,42.0,2020-11-21,,,29
30,u. olhanen.,female,juvenile,False,Engaging in struggle with seaweed entanglement.,"['Mussel', 'Sea Anemone']",7.0,9.059515738388015,10.35692409620117,13.521426416405262,9.473553792043074,42.0,2020-11-21,,,30
31,u. olhanen.,male,adult,,Taking cover beneath seagrass leaves.,"['Hermit Crab', 'Polychaete Worm', 'Algae']",7.0,13.5,13.859150451322757,20.237765699017356,14.745048074650947,40.0,2020-11-21,,,31
32,u. olhanen.,male,adult,,Claw shaking post-contact gesture.,"['Sea Sponge', 'Sea Anemone', 'Algae', 'Barnacle', 'Snail']",8.0,18.0,-999.0,22.868987511607966,18.77591840725664,40.0,2020-11-21,,,32
33,U. olhanensis,female,juvenile,False,Inspecting remains of another crab.,"['Sea Star', 'Snail']",6.0,5.8855148928396135,4.65594898575077,6.886510911458243,6.153525900688235,42.0,2020-11-21,,,33
34,U. olhanensis,male,adult,,Harvesting food beneath floating debris.,"['Hermit Crab', 'Sea Urchin', 'Snail', 'Crab (Other Species)', 'Mussel']",6.0,27.0,26.333035528824652,31.707350298890518,28.23583714573769,41.0,2020-11-21,,,34
35,U. olhanensis,male,juvenile,,Feeding on small crustaceans in crevices.,"['Crab (Other Species)', 'Coral Fragment']",8.0,16.5,16.763712985280883,21.761622107134237,17.61982904466504,42.0,2020-11-21,,,35
36,A. Farensis,male,adult,,Claw snapping in aggressive encounter.,"['Snail', 'Coral Fragment', 'Polychaete Worm', 'Mussel', 'Jellyfish']",5.0,36.0,34.092884389237405,43.342721725090755,39.16216066687742,40.0,2020-11-21,,,36
37,A. Farensis,male,adult,,Claw snapping in diver confrontation.,['Sea Urchin'],9.0,31.5,29.12425161520122,43.64679785309291,31.936095020573408,43.0,2020-11-21,,,37
38,u. olhanen.,male,juvenile,,"Stationary, blending into rocky backdrop.","['Sea Anemone', 'Shrimp', 'Snail', 'Sea Urchin', 'Mussel']",9.0,3.0,2.3604736652746166,3.2053209856775493,3.048471844658536,41.0,2020-11-21,,,38
39,u. olhanen.,female,sub_adult,False,Feeding on decaying matter among rocks.,['Polychaete Worm'],10.0,6.267012913526905,7.282957083241271,9.400799858620939,6.342902944912876,42.0,2020-11-21,,,39
40,U. olhanensis,female,pre_puberty,True,Inspecting remains of another crab.,"['Jellyfish', 'Mussel', 'Barnacle', 'Crab (Other Species)']",10.0,13.192183915796898,11.992206742673389,16.15341664467562,14.452183470135108,41.0,2020-11-21,,,40
41,A. Farensis,male,adult,,Traversing algae-slick rock surfaces.,"['Hermit Crab', 'Snail']",10.0,24.0,21.947323708040088,28.77594283464639,25.010999546770712,41.0,2020-11-21,,,41
42,A farensis,male,pre_puberty,,Resisting aggressive fish encounter.,"['Crab (Other Species)', 'Hermit Crab', 'Coral Fragment', 'Barnacle']",8.0,8.25,10.702294861259777,14.63923883412737,8.632416133118994,40.0,2020-11-21,,,42
43,u. olhanen.,male,sub_adult,,Sheltering under broken shell piece.,['Sea Urchin'],10.0,8.75,9.441357854421305,13.868652928936328,8.830385840198563,41.0,2020-11-21,,,43
44,Ucides alvorensis, ,adult,,"Stationary, blending into rocky backdrop.","['Mussel', 'Polychaete Worm', 'Crab (Other Species)']",6.0,25.5,24.499097590053683,30.92436942195897,27.05718239850803,44.0,2020-11-21,,,44
45,A. Farensis,female,adult,False,Sifting through sediment for scraps.,"['Sea Sponge', 'Barnacle']",8.0,18.6315850647229,17.181109879585833,22.552071228970483,19.060421772126208,41.0,2020-11-21,,,45
46,A farensis,male,sub_adult,,Color change during molting stress.,"['Barnacle', 'Jellyfish', 'Small Fish', 'Polychaete Worm']",4.0,15.0,13.900051984855672,17.731908329013724,16.150666596691536,44.0,2020-11-21,,,46
47,u. olhanen.,female,adult,True,Retreating swiftly from perceived danger.,"['Sea Sponge', 'Sea Urchin', 'Small Fish', 'Shrimp']",9.0,21.072089243420155,22.636184008650023,28.58867271999155,22.554302351220986,41.0,2020-11-21,,,47
48,u. olhanen.,female,pre_puberty,False,Guarding hole in substrate from intruders.,"['Hermit Crab', 'Jellyfish', 'Mussel']",6.0,6.787461620727596,6.0942253838467835,7.487775036444936,7.111288932876903,41.0,2020-11-21,,,48
49,U. olhanensis,male,juvenile,,Camouflaging with nearby mud.,['Coral Fragment'],7.0,3.5,3.4226254598030086,4.504522948041681,3.7061217180228416,41.0,2020-11-21,,,49
50,U. olhanensis,male,juvenile,True,Defensive claw movement in water.,"['Polychaete Worm', 'Hermit Crab', 'Shrimp', 'Crab (Other Species)']",8.0,4.5,3.676952350373223,4.974602045853407,4.585565246620386,41.0,2020-11-21,,,50
51,A. Farensis,female,adult,False,Hiding beneath overhanging rock.,"['Sea Sponge', 'Polychaete Worm', 'Jellyfish', 'Small Fish']",5.0,31.699606533167003,28.75686414946224,37.83260899792411,33.14780910625746,39.0,2020-11-21,,,51
52,u. olhanen.,female,adult,False,Slowly navigating around seagrass beds.,"['Mussel', 'Algae', 'Polychaete Worm']",9.0,43.70353855951509,50.61049445794671,63.23553432582242,46.816366056459685,41.0,2020-11-21,,,52
53,U. olhanensis,female,sub_adult,True,Claw snapping in diver confrontation.,"['Shrimp', 'Crab (Other Species)', 'Coral Fragment', 'Barnacle', 'Mussel']",7.0,12.920700502349328,16.355809197868194,21.60318963506595,13.23573118472828,41.0,2020-11-21,,,53
54,U. olhanensis,male,adult,,Clambering up submerged tree trunks.,"['Polychaete Worm', 'Sea Sponge', 'Small Fish']",11.0,13.5,13.186857174752152,18.672375506930134,14.66549623356951,41.0,2020-11-21,,,54
55,Ucides alvorensis,male,sub_adult,,Resisting aggressive fish encounter.,"['Shrimp', 'Polychaete Worm', 'Algae', 'Small Fish', 'Sea Urchin']",6.0,23.75,24.75723507535831,35.55535696866281,24.15630115763796,42.0,2020-11-21,,,55
56,A farensis,male or female,juvenile,,Camouflaging with nearby mud.,"['Algae', 'Sea Sponge', 'Sea Star']",7.0,9.5,8.336182824079296,10.668870647120722,10.109477809955832,40.0,2020-11-21,,,56
57,U. olhanensis,female,pre_puberty,False,Displaying territorial behavior against intruder.,"['Sea Urchin', 'Jellyfish', 'Hermit Crab', 'Barnacle', 'Polychaete Worm']",8.0,17.323323363962455,14.10842098094062,19.272290947804265,17.621279521746363,40.0,2020-11-21,,,57
58,A farensis,male,juvenile,,Advancing toward bait in water.,['Sea Star'],8.0,3.5,2.729168136114841,4.021284827429426,3.5824625098774687,42.0,2020-11-21,,,58
59,A farensis, ,juvenile,,Mating ritual involving antennae brushing.,['Barnacle'],4.0,14.5,15.967265488806232,20.74098244560141,14.53791519945878,42.0,2020-11-21,,,59
60,u. olhanen.,female,pre_puberty,False,Waving claw in signal to another crab.,['Snail'],8.0,4.247438443844518,5.110062230511308,7.592555800981438,4.622129058698333,42.0,2020-11-21,,,60
61,u. olhanen.,male,adult,,Mating ritual involving antennae brushing.,"['Crab (Other Species)', 'Sea Urchin', 'Sea Star', 'Small Fish', 'Coral Fragment']",4.0,85.5,89.42455024855803,116.24139279270047,86.34505083035128,41.0,2020-11-21,,,61
62,u. olhanen.,female,sub_adult,False,Performing dominance display by body lifting.,"['Sea Anemone', 'Shrimp', 'Sea Urchin', 'Small Fish']",7.0,10.813773721855295,9.72560577851571,12.991794442231228,10.830770781936327,41.0,2020-11-21,,,62
63,A farensis,male,sub_adult,,Resting in shaded crevice along cliff.,"['Hermit Crab', 'Algae', 'Polychaete Worm', 'Barnacle', 'Sea Anemone']",11.0,35.0,34.69758014680817,43.09953681255683,38.095862576269354,39.0,2020-11-21,,,63
64,A farensis, ,juvenile,,Peering out cautiously from cover.,"['Polychaete Worm', 'Sea Sponge']",9.0,11.5,15.351335032706928,22.491060163721894,11.929098807939122,42.0,2020-11-21,,,64
65,Ucides alvorensis,male,pre_puberty,,Guarding hole in substrate from intruders.,"['Jellyfish', 'Shrimp', 'Sea Sponge', 'Hermit Crab']",6.0,17.25,19.070420249747293,25.69933844033441,18.61042456776374,44.0,2020-11-21,,,65
66,A farensis,female,adult,True,Protecting territory in confined space.,['Shrimp'],9.0,28.6702248251319,30.55269965316552,44.029586371122896,29.534804190984445,39.0,2020-11-21,,,66
67,U. olhanensis,female,adult,False,Resisting aggressive fish encounter.,"['Jellyfish', 'Crab (Other Species)', 'Hermit Crab', 'Mussel', 'Small Fish']",8.0,14.119412875263537,15.48525249113149,22.5234818882097,14.893842198018186,41.0,2020-11-21,,,67
68,U. olhanensis,female,sub_adult,False,Concealing self beneath floating matter.,"['Jellyfish', 'Algae']",6.0,21.161152738131047,17.970007681969804,23.15160867981096,21.84825905877499,42.0,2020-11-21,,,68
69,U. olhanensis,female,juvenile,False,Clambering up submerged tree trunks.,"['Mussel', 'Small Fish']",7.0,10.89624420811521,12.893128649745847,16.677458033059896,11.952935418787396,42.0,2020-11-21,,,69
70,U. olhanensis,male,sub_adult,True,Vibrating antennae in flowing current.,"['Hermit Crab', 'Barnacle']",8.0,6.25,6.189006044060977,7.755236511207655,6.601625085531946,42.0,2020-11-21,,,70
71,u. olhanen.,male,pre_puberty,,Engaging in struggle with seaweed entanglement.,"['Snail', 'Shrimp', 'Coral Fragment']",4.0,10.5,9.143884758511815,13.105666114516524,11.518582845594153,41.0,2020-11-21,,,71
72,u. olhanen.,female,sub_adult,True,Scavenging at the edge of tidal pools.,['Sea Sponge'],8.0,8.858381894614064,7.59166118944393,10.051225762757673,9.060884035730249,41.0,2020-11-21,,,72
73,u. olhanen.,male or female,adult,,Concealing self beneath floating matter.,"['Sea Urchin', 'Sea Sponge', 'Algae', 'Shrimp']",7.0,13.5,14.307542979455087,17.713473898336026,13.937972571090828,41.0,2020-11-21,,,73
74,U. olhanensis,male,sub_adult,,Claw shaking post-contact gesture.,['Algae'],5.0,12.5,10.205233485922815,15.028986281000016,13.296316157103275,39.0,2020-11-21,,,74
75,A farensis,-,adult,,Camouflaging with nearby mud.,"['Coral Fragment', 'Shrimp']",8.0,21.0,20.92381368616584,26.168305126198693,21.12174053854013,40.0,2020-11-21,,,75
76,U. olhanensis,female,pre_puberty,False,Brief social contact with fellow crabs.,"['Sea Sponge', 'Coral Fragment', 'Algae']",9.0,12.243137839986431,8.876526037475807,11.340985502909364,12.343193192217806,41.0,2020-11-21,,,76
77,A farensis,female,adult,False,Traversing algae-slick rock surfaces.,"['Jellyfish', 'Small Fish', 'Sea Star', 'Sea Sponge', 'Coral Fragment']",10.0,22.853995655310268,19.84264696072005,28.816917289651116,24.468149257208573,40.0,2020-11-21,,,77
78,u. olhanen.,female,adult,False,Retreating swiftly from perceived danger.,"['Shrimp', 'Coral Fragment', 'Hermit Crab']",10.0,21.731086417435588,25.435448111442252,36.16829610713319,22.90337952962164,41.0,2020-11-21,,,78
79,u. olhanen.,female,juvenile,True,Reacting to sudden changes in temperature.,"['Algae', 'Mussel']",9.0,5.6147978802642395,5.718448520073392,7.5987435252859425,5.797951297319185,40.0,2020-11-21,,,79
80,A. Farensis,female,sub_adult,True,Swimming briefly to avoid disturbance.,"['Sea Anemone', 'Jellyfish', 'Algae', 'Crab (Other Species)']",7.0,18.131464532154165,25.006034879749386,32.58886470533511,19.03265317991866,43.0,2020-11-21,,,80
81,U. olhanensis,female,juvenile,False,Reacting to sudden changes in temperature.,"['Algae', 'Polychaete Worm', 'Sea Star', 'Barnacle']",9.0,7.146026134142522,8.487192326218644,10.643725337224105,7.3545953526924475,40.0,2020-11-21,,,81
82,A farensis,female,juvenile,False,Peering out cautiously from cover.,"['Small Fish', 'Mussel', 'Sea Star']",7.0,10.657132679389415,8.54497184273819,11.373341285989088,10.697364437707188,42.0,2020-11-21,,,82
83,A farensis,-,pre_puberty,,Performing dominance display by body lifting.,"['Shrimp', 'Sea Urchin', 'Small Fish', 'Jellyfish', 'Sea Star']",6.0,6.75,6.326376803324036,8.948403058453762,7.247660116127234,41.0,2020-11-21,,,83
84,u. olhanen.,female,sub_adult,False,Claw snapping in diver confrontation.,"['Coral Fragment', 'Barnacle']",9.0,25.646093479661523,31.872996997556292,38.7180032130114,26.08587792543395,41.0,2020-11-21,,,84
85,U. olhanensis,female,adult,False,Resting in shaded crevice along cliff.,"['Sea Anemone', 'Mussel', 'Hermit Crab', 'Barnacle', 'Shrimp']",9.0,33.34303998438836,39.81145087458167,54.28827857612584,35.28046291854071,43.0,2020-11-21,,,85
86,A. Farensis,female,sub_adult,False,Engaging in struggle with seaweed entanglement.,"['Sea Urchin', 'Sea Star']",11.0,27.559487039566644,26.50560873774114,33.77187421458826,27.741753511240894,39.0,2020-11-21,,,86
87,U. olhanensis,female,pre_puberty,False,"Burrowing into soft, sandy sediment.","['Sea Star', 'Algae', 'Hermit Crab']",10.0,10.917628078567434,8.385390254020612,11.802915784531159,11.539354346488576,42.0,2020-11-21,,,87
88,A. Farensis,nan,juvenile,,Engaging in antennae-to-antennae contact.,['Sea Anemone'],9.0,4.5,3.3134973869011253,4.198674426216672,4.728375253496607,39.0,2020-11-21,,,88
89,Ucides alvorensis,female,pre_puberty,False,Engaging in antennae-to-antennae contact.,"['Sea Sponge', 'Polychaete Worm', 'Sea Star', 'Snail', 'Small Fish']",8.0,6.4179638909147,8.598480520869423,10.82750793852685,6.78904329760155,41.0,2020-11-21,,,89
90,A. Farensis,male,adult,True,Scaling steep rock faces near shore.,"['Small Fish', 'Sea Urchin', 'Algae']",8.0,33.0,33.962629621389326,49.646228301905545,36.084826060941396,42.0,2020-11-21,,,90
91,u. olhanen.,female,pre_puberty,False,Retreating quickly into hidden burrow.,['Mussel'],8.0,14.843360067202248,17.966294881467753,23.80034437495024,15.947703614234195,42.0,2020-11-21,,,91
92,U. olhanensis,female,juvenile,True,Waving claw in signal to another crab.,"['Algae', 'Hermit Crab', 'Small Fish', 'Coral Fragment', 'Sea Star']",11.0,7.6867894773388645,8.131905092883887,11.951609701318487,8.324093045671447,40.0,2020-11-21,,,92
93,U. olhanensis,male,pre_puberty,,Claw snapping in diver confrontation.,['Barnacle'],9.0,37.5,38.139010939904075,53.31933247517242,39.54333990380327,42.0,2020-11-21,,,93
94,A farensis,female,sub_adult,False,Concealing self beneath floating matter.,"['Sea Sponge', 'Sea Urchin', 'Polychaete Worm', 'Small Fish']",6.0,7.8850934896469065,10.847366784300311,14.78866625248714,8.30397412601003,41.0,2020-11-21,,,94
95,A. Farensis,female,juvenile,False,Entering burrow after disturbance.,['Sea Sponge'],7.0,8.80619191057355,7.127238043890327,10.270953475945209,9.447089728974042,41.0,2020-11-21,,,95
96,u. olhanen.,male,pre_puberty,,Claw snapping in aggressive encounter.,"['Sea Sponge', 'Mussel', 'Sea Anemone', 'Shrimp']",8.0,39.75,29.122677592325278,35.25465228816693,39.82418843587015,41.0,2020-11-21,,,96
97,A farensis,female,adult,False,Harvesting food beneath floating debris.,"['Sea Anemone', 'Crab (Other Species)', 'Shrimp']",9.0,22.385568554216476,24.564178509649405,34.13049325429187,22.85132755865613,42.0,2020-11-21,,,97
98,u. olhanen.,female,adult,False,Filtering detritus from shallow bottom.,"['Algae', 'Sea Urchin', 'Snail', 'Shrimp']",7.0,13.88587544741726,13.881061402839002,17.859828803672855,15.049188521396944,40.0,2020-11-21,,,98
99,U. olhanensis,female,adult,False,Mating ritual involving antennae brushing.,"['Barnacle', 'Sea Urchin']",10.0,32.85462987554398,29.05498289824494,40.87178602277267,33.015021377283034,41.0,2020-11-21,,,99
100,Ucides alvorensis,female,juvenile,False,Taking cover beneath seagrass leaves.,"['Sea Star', 'Crab (Other Species)', 'Polychaete Worm', 'Jellyfish', 'Small Fish']",11.0,11.199902455827242,13.543410790605122,19.968753966229308,12.044490640839918,41.0,2020-11-21,,,100
101,A farensis,male,pre_puberty,,Harvesting food beneath floating debris.,['Mussel'],10.0,11.25,8.877032430190932,11.290119888220113,11.843326882705934,43.0,2020-11-21,,,101
102,u. olhanen.,male,sub_adult,,Resting in shaded crevice along cliff.,"['Jellyfish', 'Shrimp']",8.0,41.25,33.875316087378536,50.0535574775652,43.63430674316921,41.0,2020-11-21,,,102
103,A farensis,male,sub_adult,,Defensive claw movement in water.,['Barnacle'],11.0,36.25,41.616151061134765,55.128968304124236,36.85156195780923,42.0,2020-11-21,,,103
104,u. olhanen.,male,adult,,Claw snapping in aggressive encounter.,"['Barnacle', 'Sea Star', 'Coral Fragment', 'Crab (Other Species)']",10.0,22.5,21.427904601875525,28.62687155899274,24.073160960068734,40.0,2020-11-21,,,104
105,A. Farensis, ,adult,,Slowly navigating around seagrass beds.,"['Sea Anemone', 'Small Fish', 'Algae', 'Hermit Crab']",6.0,13.5,14.802309644202372,21.242649828675265,14.153334733502204,42.0,2020-11-21,,,105
106,u. olhanen.,female,pre_puberty,False,Filtering detritus from shallow bottom.,"['Snail', 'Polychaete Worm', 'Small Fish', 'Barnacle']",8.0,4.230786334546335,4.506652965731279,6.401430504278765,4.533886826165299,39.0,2020-11-21,,,106
107,A. Farensis,female,pre_puberty,True,Guarding hole in substrate from intruders.,"['Shrimp', 'Barnacle', 'Crab (Other Species)', 'Jellyfish']",7.0,13.079109514657477,13.402174683278487,19.70255181889692,13.545608450139918,39.0,2020-11-21,,,107
108,U. olhanensis,female,adult,False,Clambering up submerged tree trunks.,"['Sea Sponge', 'Crab (Other Species)', 'Coral Fragment']",11.0,29.70266229508536,30.1085494533731,44.14320239135607,30.00758410669302,41.0,2020-11-21,,,108
109,U. olhanensis,male,sub_adult,,Claw shaking post-contact gesture.,"['Jellyfish', 'Barnacle']",10.0,30.0,28.687478825698385,39.638252717677226,32.03186732479442,40.0,2020-11-21,,,109
110,u. olhanen.,male,pre_puberty,True,Peering out cautiously from cover.,"['Barnacle', 'Crab (Other Species)', 'Shrimp']",8.0,12.75,12.413498726584205,18.079082442328943,12.75864954926226,41.0,2020-11-21,,,110
111,U. olhanensis,male,pre_puberty,,Staying half-submerged in loose sand.,"['Shrimp', 'Polychaete Worm']",4.0,16.5,12.159779460227641,17.7271051720323,17.950106590126335,40.0,2020-11-21,,,111
112,A farensis,female,adult,False,Frequent pausing while exploring.,"['Sea Star', 'Sea Urchin']",6.0,16.075232898584368,16.710592724611356,21.30717825944862,16.477378712523958,41.0,2020-11-21,,,112
113,u. olhanen.,female,adult,False,Displaying territorial behavior against intruder.,"['Barnacle', 'Coral Fragment']",5.0,43.26213044045332,43.92256189885257,58.537328364401354,46.80374371977434,42.0,2020-11-21,,,113
114,u. olhanen.,male or female,sub_adult,,Hiding beneath overhanging rock.,"['Mussel', 'Sea Urchin', 'Hermit Crab', 'Sea Anemone', 'Shrimp']",10.0,28.75,23.158538362880158,29.116405468220208,31.570445746291043,41.0,2020-11-21,,,114
115,u. olhanen.,female,pre_puberty,True,Foraging through tangled seagrass roots.,"['Crab (Other Species)', 'Sea Sponge']",11.0,4.416296114289225,6.087164634229074,8.345317266866196,4.704252921664306,42.0,2020-11-21,,,115
116,A farensis,male,sub_adult,,Retreating quickly into hidden burrow.,"['Sea Star', 'Hermit Crab', 'Mussel', 'Polychaete Worm']",9.0,6.25,5.9235829498159065,7.706029691217053,6.537779389718333,42.0,2020-11-21,,,116
117,A farensis,female,sub_adult,True,Engaging in struggle with seaweed entanglement.,"['Barnacle', 'Polychaete Worm', 'Sea Urchin', 'Jellyfish', 'Shrimp']",5.0,16.30246556606973,15.96613395350216,21.539141292226002,17.807639090871934,40.0,2020-11-21,,,117
118,A farensis,male,pre_puberty,,Slowly navigating around seagrass beds.,"['Small Fish', 'Polychaete Worm']",8.0,8.25,9.322189179948511,11.771092558754665,8.867841845553611,41.0,2020-11-21,,,118
119,u. olhanen.,male,adult,,Protecting territory in confined space.,['Crab (Other Species)'],9.0,21.0,19.815420463805808,23.807499859092495,22.889595550204984,42.0,2020-11-21,,,119
120,A. Farensis,female,pre_puberty,False,Interaction with nearby hermit crab.,"['Small Fish', 'Coral Fragment']",9.0,5.329719460554511,5.969832882342023,8.772045128866004,5.768051159415116,41.0,2020-11-21,,,120
121,u. olhanen.,female,sub_adult,False,Picking algae carefully off rock faces.,"['Coral Fragment', 'Polychaete Worm', 'Sea Star', 'Hermit Crab', 'Shrimp']",6.0,14.458803893610805,12.455457328539515,16.00231376696202,15.350045380231427,41.0,2020-11-21,,,121
122,U. olhanensis,male,pre_puberty,,Grazing on mollusks among debris.,"['Snail', 'Hermit Crab', 'Sea Urchin', 'Sea Star']",9.0,10.5,7.511300921044454,9.458825696506608,10.829357045085299,42.0,2020-11-21,,,122
123,A farensis,female,adult,True,Feeding on small crustaceans in crevices.,"['Hermit Crab', 'Barnacle', 'Sea Star', 'Crab (Other Species)']",9.0,23.11154839207812,21.34345059733582,29.002053238607978,23.686648133120652,39.0,2020-11-21,,,123
124,u. olhanen.,female,pre_puberty,False,Interaction with nearby hermit crab.,"['Polychaete Worm', 'Hermit Crab', 'Crab (Other Species)', 'Barnacle']",11.0,15.561559580301434,19.211695633106434,25.961100968687155,16.010541519763347,41.0,2020-11-21,,,124
125,u. olhanen.,male,pre_puberty,,Searching tidal pools for nutrients.,"['Sea Star', 'Sea Urchin', 'Barnacle', 'Jellyfish', 'Mussel']",7.0,32.25,24.217945581329996,35.12270556802881,32.830640148573714,40.0,2020-11-21,,,125
