,species,sex,stage,is_gravid,behaviour,associated_species,depth [m],cl [mm],cw [mm],lcl [mm],rcl [mm],fw [mm],date,latitude,longitude,id
10,U. olhanensis,female,sub_adult,False,Defensive claw movement in water.,"['Barnacle', 'Snail', 'Crab (Other Species)']",8.0,20.031051837840156,22.746962141666334,32.71205256425499,20.876513150390053,48.0,2020-01-02,,,10
11,u. olhanen.,male,sub_adult,,Escaping from pursuing predator silhouette.,['Sea Star'],7.0,23.75,25.245606277276302,32.58009451104509,23.87941583399235,51.0,2020-01-02,,,11
12,A. Farensis,female,juvenile,False,Clambering up submerged tree trunks.,"['Snail', 'Polychaete Worm', 'Sea Star', 'Sea Sponge', 'Hermit Crab']",8.0,2.06403840853792,2.825833482238661,4.0123816962784495,2.198387925130653,47.0,2020-01-02,,,12
13,U. olhanensis,male,pre_puberty,,Side-stepping along sandy coastal floor.,"['Mussel', 'Crab (Other Species)', 'Algae', 'Small Fish']",11.0,6.75,8.304918443069452,12.38476600801703,6.940533055108496,50.0,2020-01-02,,,13
14,A farensis,female,adult,False,Claw snapping in aggressive encounter.,"['Sea Sponge', 'Shrimp']",7.0,34.295053648075,38.04101401363106,50.828771353517205,35.03873813181042,50.0,2020-01-02,,,14
15,u. olhanen.,male,pre_puberty,,Claw shaking post-contact gesture.,"['Small Fish', 'Hermit Crab', 'Sea Sponge', 'Jellyfish', 'Sea Urchin']",11.0,12.0,12.868685629234422,16.614719861520662,12.2811560894317,49.0,2020-01-02,,,15
16,A. Farensis,male,adult,,Performing dominance display by body lifting.,"['Shrimp', 'Small Fish', 'Snail', 'Sea Star', 'Hermit Crab']",8.0,9.0,8.816938636734632,11.15703690079856,9.309835426757605,50.0,2020-01-02,,,16
17,U. olhanensis,female,sub_adult,True,Approaching small fish with curiosity.,['Algae'],12.0,7.154456243741389,9.83900036916261,13.010006409701973,7.159331321380033,49.0,2020-01-02,,,17
18,A. Farensis,female,sub_adult,False,Guarding eggs beneath body flap.,['Barnacle'],9.0,9.284063623033028,9.273979468686617,13.52417925583774,9.37269653311195,50.0,2020-01-02,,,18
19,U. olhanensis,male,juvenile,,Brief social contact with fellow crabs.,"['Polychaete Worm', 'Coral Fragment', 'Sea Anemone', 'Jellyfish', 'Sea Star']",5.0,14.5,17.00321945098391,21.24551827684406,15.351203326069312,51.0,2020-01-02,,,19
20,u. olhanen.,female,sub_adult,False,Rapid clawing during feeding bouts.,['Small Fish'],9.0,23.283015029290183,21.91147004382305,30.015058444840125,24.27521844827376,50.0,2020-01-02,,,20
21,U. olhanensis,male,adult,,Rapid clawing during feeding bouts.,"['Small Fish', 'Coral Fragment', 'Shrimp']",10.0,19.5,20.617195597562905,27.88763272932807,21.07976093701441,50.0,2020-01-02,,,21
22,Ucides alvorensis,male or female,sub_adult,,Guarding hole in substrate from intruders.,"['Snail', 'Jellyfish', 'Sea Star', 'Sea Sponge', 'Small Fish']",8.0,16.25,15.55158703361968,19.691299730600374,17.822678917804456,50.0,2020-01-02,,,22
23,A. Farensis,female,adult,True,Retreating swiftly from perceived danger.,"['Small Fish', 'Mussel']",8.0,11.450408756048084,11.061239656618696,14.331501535102678,12.311146578280729,49.0,2020-01-02,,,23
24,u. olhanen.,female,adult,False,"Stationary, blending into rocky backdrop.","['Sea Star', 'Polychaete Worm']",8.0,23.236231977441157,20.887253546429047,28.930258290972287,24.317814805062337,50.0,2020-01-02,,,24
25,u. olhanen.,male,adult,,Feeding on decaying matter among rocks.,"['Sea Anemone', 'Shrimp', 'Barnacle', 'Jellyfish', 'Small Fish']",8.0,15.0,13.812621127511168,19.08279738372132,15.181445795241302,50.0,2020-01-02,,,25
26,u. olhanen.,male,pre_puberty,,Filtering detritus from shallow bottom.,"['Sea Urchin', 'Coral Fragment', 'Shrimp', 'Sea Anemone', 'Sea Sponge']",10.0,5.25,5.9863352021165745,8.344126695296158,5.435848324104729,51.0,2020-01-02,,,26
27,A farensis,male,pre_puberty,,Side-stepping along sandy coastal floor.,"['Mussel', 'Jellyfish', 'Hermit Crab']",7.0,15.0,15.146655685415947,18.4264321485333,16.370509266055077,50.0,2020-01-02,,,27
28,u. olhanen.,female,adult,False,"Burrowing into soft, sandy sediment.","['Small Fish', 'Sea Star', 'Crab (Other Species)', 'Algae']",7.0,44.70114546051076,41.19465438235415,54.96603816370646,46.028970289207145,49.0,2020-01-02,,,28
29,U. olhanensis,male,pre_puberty,,Claw snapping in diver confrontation.,"['Sea Anemone', 'Sea Urchin', 'Shrimp', 'Coral Fragment', 'Barnacle']",5.0,9.75,10.596281611380517,15.829305746738202,10.257579763266218,50.0,2020-01-02,,,29
30,U. olhanensis,female,juvenile,True,Mating ritual involving antennae brushing.,"['Shrimp', 'Sea Anemone', 'Small Fish']",6.0,3.9587472687129344,3.5364579112929926,4.826386550765296,4.0536894431012716,51.0,2020-01-02,,,30
31,U. olhanensis,female,adult,True,Entering burrow after disturbance.,"['Mussel', 'Barnacle']",6.0,19.23743834464563,18.675674143170376,26.059030880681394,20.150727379383422,50.0,2020-01-02,,,31
32,u. olhanen.,female,sub_adult,True,Protecting territory in confined space.,"['Small Fish', 'Sea Sponge', 'Coral Fragment', 'Mussel', 'Barnacle']",9.0,17.52353526876881,20.52321107666184,25.968162367446574,19.038281884288974,50.0,2020-01-02,,,32
33,U. olhanensis,female,adult,False,Taking cover beneath seagrass leaves.,"['Algae', 'Sea Anemone']",9.0,9.216338072343452,9.105406491042372,10.93048655956742,9.900370646377066,50.0,2020-01-02,,,33
34,u. olhanen.,male,adult,,Entering burrow after disturbance.,"['Small Fish', 'Algae', 'Sea Urchin', 'Shrimp']",8.0,16.5,17.35645629386413,23.258278931450374,16.917593409179783,50.0,2020-01-02,,,34
35,u. olhanen.,female,adult,False,"Burrowing into soft, sandy sediment.",['Polychaete Worm'],5.0,16.987191342738594,17.164893737605052,24.09529331661702,17.326852198890702,49.0,2020-01-02,,,35
36,A farensis,female,adult,False,Claw shaking post-contact gesture.,['Barnacle'],10.0,30.143040981807516,34.779094851666486,45.60157296928675,31.194107418499563,50.0,2020-01-02,,,36
37,A. Farensis,female,sub_adult,True,Peering out cautiously from cover.,"['Snail', 'Sea Star', 'Algae']",7.0,14.690149652020043,14.735021209066801,21.262431138887894,15.422876096878237,49.0,2020-01-02,,,37
38,U. olhanensis,female,juvenile,True,Claw shaking post-contact gesture.,['Shrimp'],9.0,5.277687488973683,6.262650829352374,8.794946891142583,5.471335017073921,50.0,2020-01-02,,,38
39,u. olhanen.,male,juvenile,,Waving claw in signal to another crab.,"['Mussel', 'Sea Anemone', 'Coral Fragment']",8.0,2.0,2.141073698783843,3.2054253976270797,2.133928021334964,50.0,2020-01-02,,,39
40,u. olhanen.,male,adult,True,Protecting territory in confined space.,"['Mussel', 'Sea Anemone', 'Coral Fragment']",8.0,13.5,13.397752234860684,19.119858886569133,13.642634477002156,49.0,2020-01-02,,,40
41,u. olhanen.,male,adult,,Traversing algae-slick rock surfaces.,"['Small Fish', 'Coral Fragment']",12.0,28.5,27.714620935286295,36.61997207315315,31.203864248576547,48.0,2020-01-02,,,41
42,u. olhanen.,female,adult,True,Inspecting remains of another crab.,['Barnacle'],10.0,15.023443016511951,16.367085694670745,21.50900478599009,15.916839468515068,50.0,2020-01-02,,,42
43,A farensis,female,sub_adult,False,Progressing cautiously through new area.,"['Algae', 'Polychaete Worm']",9.0,19.4445937989462,15.89178675319762,20.817441038374255,20.457887822856044,50.0,2020-01-02,,,43
44,U. olhanensis,female,pre_puberty,True,Advancing toward bait in water.,"['Sea Urchin', 'Hermit Crab', 'Sea Sponge', 'Sea Anemone']",11.0,9.043496375265008,10.309084633102701,15.220135157041803,9.626447088928451,49.0,2020-01-02,,,44
45,A farensis,female,sub_adult,False,Hiding beneath overhanging rock.,"['Sea Star', 'Jellyfish', 'Sea Anemone', 'Sea Sponge']",9.0,13.62334326123457,14.663497151589036,21.235016529418328,14.23013186351111,50.0,2020-01-02,,,45
46,A farensis,female,pre_puberty,False,Defensive claw movement in water.,"['Shrimp', 'Snail', 'Sea Anemone', 'Jellyfish']",11.0,22.879403483817413,27.400576018579816,36.088312308413954,24.048882435637484,48.0,2020-01-02,,,46
47,A farensis,female,adult,True,Approaching small fish with curiosity.,"['Small Fish', 'Barnacle']",10.0,18.7747607495653,16.705632652253815,22.006712701029166,19.95068802074897,48.0,2020-01-02,,,47
48,u. olhanen.,female,sub_adult,False,Side-stepping along sandy coastal floor.,"['Small Fish', 'Jellyfish', 'Algae']",6.0,4.604882092591754,4.296872188407459,6.040449708053106,4.936081249507681,49.0,2020-01-02,,,48
49,A farensis,male,adult,,Group migration across shallow seabed.,"['Crab (Other Species)', 'Coral Fragment']",9.0,27.0,26.05646454715239,35.039452324992254,29.686748710141032,50.0,2020-01-02,,,49
50,U. olhanensis,female,pre_puberty,True,Escaping from pursuing predator silhouette.,"['Sea Star', 'Mussel', 'Shrimp', 'Sea Urchin']",7.0,8.31163830788757,7.553367854445873,11.115449240893698,8.800244195048972,49.0,2020-01-02,,,50
51,U. olhanensis,female,juvenile,False,Rapid clawing during feeding bouts.,"['Jellyfish', 'Hermit Crab', 'Snail', 'Sea Anemone']",12.0,7.715447465011907,11.832387285699133,17.302409704061553,8.256110096835133,50.0,2020-01-02,,,51
52,A. Farensis,male,pre_puberty,,"Burrowing into soft, sandy sediment.","['Sea Sponge', 'Sea Urchin']",6.0,5.25,4.1803332812637715,6.240771365644324,5.320672051045019,49.0,2020-01-02,,,52
53,U. olhanensis,female,adult,True,Swiftly dashing across exposed sand.,"['Small Fish', 'Coral Fragment', 'Sea Sponge', 'Hermit Crab']",11.0,25.211325826633246,22.107681842002222,27.773280744330297,27.431094461732695,49.0,2020-01-02,,,53
54,u. olhanen.,male,adult,,Taking cover beneath seagrass leaves.,"['Sea Anemone', 'Sea Star', 'Sea Sponge']",10.0,22.5,21.54113988573844,31.175549136470075,23.23315706766263,49.0,2020-01-02,,,54
55,Ucides alvorensis,female,pre_puberty,True,Claw snapping in aggressive encounter.,"['Polychaete Worm', 'Coral Fragment']",10.0,5.849564960060958,5.572746780426891,7.528692530847096,6.395731295318675,49.0,2020-01-02,,,55
56,A farensis,female,juvenile,True,Rapid clawing during feeding bouts.,"['Barnacle', 'Polychaete Worm', 'Crab (Other Species)', 'Sea Urchin']",8.0,4.286647178523522,4.922754721647659,7.190336543302711,4.691747492873526,48.0,2020-01-02,,,56
57,U. olhanensis,female,sub_adult,False,Defensive claw movement in water.,['Crab (Other Species)'],9.0,38.09814353266445,34.08534178273533,42.080743761500436,41.58828908993355,49.0,2020-01-02,,,57
58,U. olhanensis,female,sub_adult,True,Defensive claw movement in water.,"['Crab (Other Species)', 'Barnacle', 'Coral Fragment', 'Sea Sponge']",8.0,8.803519077497699,7.191246724050487,9.507381725949344,9.48484471426203,47.0,2020-01-02,,,58
59,A. Farensis,female,juvenile,True,Claw snapping in aggressive encounter.,"['Shrimp', 'Coral Fragment']",5.0,7.473524816901776,11.243488690243897,13.58036217480528,7.512183245789906,49.0,2020-01-02,,,59
60,Ucides alvorensis,male or female,sub_adult,True,Waving claw in signal to another crab.,"['Jellyfish', 'Coral Fragment', 'Crab (Other Species)']",4.0,36.25,32.64058936425056,42.36858050571044,36.34645790184936,49.0,2020-01-02,,,60
61,u. olhanen.,-,adult,,Creeping under the cover of seagrass.,['Polychaete Worm'],5.0,6.0,5.688165476687787,7.110987582020735,6.315364751676552,49.0,2020-01-02,,,61
62,A. Farensis,female,adult,True,Slowly navigating around seagrass beds.,"['Jellyfish', 'Coral Fragment', 'Hermit Crab']",11.0,11.964080886459108,14.042654199785796,20.505526311639244,12.27377325074681,52.0,2020-01-02,,,62
63,u. olhanen.,female,adult,False,Emerging slowly after perceived threat.,"['Sea Anemone', 'Polychaete Worm', 'Sea Sponge', 'Jellyfish']",5.0,6.558573609692337,7.552812513735914,10.16284170518632,7.118281362483536,48.0,2020-01-02,,,63
64,U. olhanensis,male,pre_puberty,,Defensive claw movement in water.,"['Algae', 'Polychaete Worm', 'Snail', 'Shrimp']",9.0,4.5,4.401090467235145,5.818776739156108,4.854470221046693,51.0,2020-01-02,,,64
65,A. Farensis,male,pre_puberty,,Staying half-submerged in loose sand.,"['Crab (Other Species)', 'Sea Anemone', 'Polychaete Worm', 'Sea Star', 'Hermit Crab']",10.0,12.75,12.892509271083748,17.062207705625767,13.583759888315543,50.0,2020-01-02,,,65
66,Ucides alvorensis,-,sub_adult,,Escaping from pursuing predator silhouette.,"['Snail', 'Polychaete Worm']",9.0,11.25,13.347124141531522,19.716717752693956,12.282892180874882,50.0,2020-01-02,,,66
67,A. Farensis,male,adult,,Progressing cautiously through new area.,"['Mussel', 'Coral Fragment', 'Hermit Crab', 'Sea Anemone']",6.0,6.0,5.650464915062784,8.25449063048217,6.233641320401024,49.0,2020-01-02,,,67
68,u. olhanen.,female,pre_puberty,False,Protecting territory in confined space.,"['Mussel', 'Algae', 'Polychaete Worm']",12.0,12.117196788780591,9.316415737761156,11.762936440008767,12.724216122429622,50.0,2020-01-02,,,68
69,u. olhanen.,female,sub_adult,False,Advancing toward bait in water.,['Sea Anemone'],7.0,7.638974331874451,7.50951073774879,10.689072063739578,7.8759600489813595,49.0,2020-01-02,,,69
70,U. olhanensis,male,adult,True,Peering out cautiously from cover.,['Jellyfish'],11.0,10.5,9.46602606745711,12.637116243372336,11.227893015168561,48.0,2020-01-02,,,70
71,A farensis,nan,pre_puberty,,Collecting biofilm from sunken wood.,"['Sea Sponge', 'Crab (Other Species)', 'Sea Star', 'Polychaete Worm', 'Algae']",4.0,15.75,14.106611391178811,21.042007327820002,16.362243976952875,47.0,2020-01-02,,,71
72,U. olhanensis,male,sub_adult,,Darting away in response to sudden shadow.,"['Jellyfish', 'Sea Star', 'Mussel']",12.0,18.75,15.597023563485141,19.206815677822778,19.959970453593737,47.0,2020-01-02,,,72
73,U. olhanensis,female,adult,True,Lying still to avoid detection.,"['Sea Anemone', 'Crab (Other Species)', 'Sea Star', 'Small Fish', 'Algae']",8.0,13.800598219241877,14.768139159382331,18.411826614324728,14.729662695013953,49.0,2020-01-02,,,73
74,U. olhanensis,male,pre_puberty,,Concealing self beneath floating matter.,"['Sea Star', 'Hermit Crab', 'Jellyfish', 'Sea Anemone']",7.0,19.5,22.410303294552676,30.35149675836705,21.434304073451862,49.0,2020-01-02,,,74
75,u. olhanen.,male,sub_adult,,Approaching small fish with curiosity.,"['Sea Urchin', 'Sea Sponge', 'Sea Anemone', 'Barnacle']",6.0,8.75,9.875253702252152,13.978929774393242,9.274536406178447,49.0,2020-01-02,,,75
76,U. olhanensis,male,juvenile,,Brief social contact with fellow crabs.,"['Algae', 'Sea Star', 'Crab (Other Species)', 'Snail', 'Sea Sponge']",9.0,6.5,5.264713243232968,6.781288902319713,6.7215603584740675,50.0,2020-01-02,,,76
77,u. olhanen.,female,adult,False,Performing dominance display by body lifting.,"['Snail', 'Hermit Crab']",8.0,15.769443193590245,16.984641534353038,24.709350533160844,16.00611403112686,52.0,2020-01-02,,,77
78,U. olhanensis,male,pre_puberty,,Filtering detritus from shallow bottom.,['Shrimp'],9.0,4.5,4.080450921221146,4.990531187314721,4.928406175946425,49.0,2020-01-02,,,78
79,A farensis,female,juvenile,False,Swiftly dashing across exposed sand.,['Crab (Other Species)'],8.0,4.607710667684722,4.9055283287985745,6.086130316847586,4.959661183656127,49.0,2020-01-02,,,79
80,A farensis,female,sub_adult,False,Nibbling detritus off seabed patches.,['Hermit Crab'],10.0,4.020739008526975,3.822647438278515,4.731268650371285,4.170038760091781,50.0,2020-01-02,,,80
81,A. Farensis,male,juvenile,,Feeding on decaying matter among rocks.,"['Polychaete Worm', 'Crab (Other Species)', 'Algae', 'Hermit Crab']",7.0,8.5,10.372523470467522,13.191056681543053,9.291330005704376,50.0,2020-01-02,,,81
82,U. olhanensis,male,juvenile,,Collecting biofilm from sunken wood.,['Snail'],9.0,6.5,8.846778043500159,12.198504593863083,6.709371160299141,50.0,2020-01-02,,,82
83,U. olhanensis,male,juvenile,,Retreating swiftly from perceived danger.,"['Coral Fragment', 'Hermit Crab', 'Crab (Other Species)', 'Sea Star']",6.0,5.5,7.359935182336897,10.809185174185126,5.626201798614785,50.0,2020-01-02,,,83
84,U. olhanensis,female,juvenile,False,Waving claw in signal to another crab.,['Barnacle'],9.0,2.461625090363805,2.5456834483918707,3.3570275399312672,2.493249615977398,49.0,2020-01-02,,,84
85,u. olhanen.,male,adult,,Slowly navigating around seagrass beds.,"['Sea Star', 'Barnacle']",9.0,25.5,23.501795457825196,32.13299318456982,25.87723901353136,50.0,2020-01-02,,,85
86,A farensis,male,pre_puberty,,Gradual movement in cold conditions.,"['Snail', 'Polychaete Worm', 'Sea Urchin', 'Barnacle']",8.0,9.0,8.156615509761245,10.01267868102231,9.241036251148962,48.0,2020-01-02,,,86
87,U. olhanensis,male,adult,,Filtering detritus from shallow bottom.,"['Algae', 'Shrimp', 'Jellyfish']",11.0,9.0,8.921232157667774,12.756716629589894,9.631808935507502,50.0,2020-01-02,,,87
88,A farensis,male,sub_adult,,Resisting aggressive fish encounter.,"['Sea Star', 'Algae']",7.0,23.75,23.439128134701274,31.67860682151716,23.918556799118214,49.0,2020-01-02,,,88
89,U. olhanensis,male,adult,,Sifting through sediment for scraps.,"['Shrimp', 'Jellyfish']",8.0,30.0,29.710579005294743,38.04352320818414,30.296752043915728,51.0,2020-01-02,,,89
90,u. olhanen.,male,pre_puberty,True,Waving claw in signal to another crab.,"['Small Fish', 'Sea Anemone', 'Sea Sponge']",12.0,19.5,15.263467608767328,22.725800597002845,19.839816934769953,49.0,2020-01-02,,,90
91,A farensis,male,sub_adult,,Performing dominance display by body lifting.,['Shrimp'],4.0,16.25,17.762489755224735,22.089104382062974,17.61337768885625,51.0,2020-01-02,,,91
92,U. olhanensis,male,juvenile,,Engaging in antennae-to-antennae contact.,"['Sea Sponge', 'Shrimp', 'Sea Urchin']",10.0,2.0,2.428723205109179,2.9526467061047295,2.099968251672883,50.0,2020-01-02,,,92
93,A farensis,female,pre_puberty,False,Grazing on mollusks among debris.,['Crab (Other Species)'],8.0,9.144971180563346,9.604842625121199,12.45524983992522,9.625236031574719,50.0,2020-01-02,,,93
94,A. Farensis,male,adult,,Scavenging at the edge of tidal pools.,"['Polychaete Worm', 'Jellyfish', 'Sea Urchin']",9.0,9.0,9.417877860700182,13.658519114694327,9.822782503905254,50.0,2020-01-02,,,94
95,u. olhanen.,female,adult,False,Collecting biofilm from sunken wood.,"['Sea Star', 'Barnacle', 'Mussel']",11.0,28.168411070287714,28.020285090413058,36.45632373353283,28.47142118763705,48.0,2020-01-02,,,95
96,Ucides alvorensis,female,sub_adult,False,Nibbling detritus off seabed patches.,['Sea Anemone'],6.0,10.232237610836647,10.277328286314354,12.597230084775944,10.5811664650699,51.0,2020-01-02,,,96
97,u. olhanen.,male,adult,,Performing dominance display by body lifting.,"['Coral Fragment', 'Barnacle', 'Mussel', 'Polychaete Worm', 'Snail']",10.0,54.0,51.50975096040295,71.8027092926461,55.280802360037974,49.0,2020-01-02,,,97
98,A farensis,nan,adult,,Group migration across shallow seabed.,"['Mussel', 'Polychaete Worm', 'Sea Anemone', 'Crab (Other Species)']",10.0,9.0,9.294552769780216,11.7485722494018,9.801185758559962,51.0,2020-01-02,,,98
99,u. olhanen.,female,adult,True,Clambering up submerged tree trunks.,"['Mussel', 'Snail']",2.0,9.906081924300965,11.951092000214995,16.254041050551837,10.584984940549315,50.0,2020-01-02,,,99
100,u. olhanen.,male,adult,True,Claw snapping in aggressive encounter.,['Coral Fragment'],7.0,37.5,40.97319588562703,57.774627174489446,38.72195851221087,50.0,2020-01-02,,,100
101,A farensis,female,pre_puberty,False,Camouflaging with nearby mud.,"['Small Fish', 'Polychaete Worm', 'Sea Urchin', 'Barnacle']",10.0,6.413867321904791,5.734044104253901,7.927577433366292,6.657121667783843,48.0,2020-01-02,,,101
102,U. olhanensis,male,pre_puberty,,Traversing algae-slick rock surfaces.,"['Sea Star', 'Shrimp', 'Sea Urchin']",7.0,21.0,25.97788532680014,34.36705551138137,21.78325077203704,51.0,2020-01-02,,,102
103,A farensis,male,sub_adult,,Peering out cautiously from cover.,"['Sea Anemone', 'Shrimp']",10.0,20.0,19.95337865710947,26.894088531628828,21.25683561329383,50.0,2020-01-02,,,103
104,A. Farensis,male,sub_adult,,Filtering detritus from shallow bottom.,"['Algae', 'Small Fish', 'Mussel', 'Crab (Other Species)']",4.0,28.75,27.800256008729804,34.45948397437522,29.999642559186313,51.0,2020-01-02,,,104
105,U. olhanensis, ,adult,,Taking cover beneath seagrass leaves.,"['Jellyfish', 'Shrimp', 'Sea Anemone', 'Sea Star']",10.0,28.5,25.92757323782317,36.38382738878302,29.881532177757308,50.0,2020-01-02,,,105
106,A. Farensis,male,pre_puberty,,Resisting aggressive fish encounter.,"['Crab (Other Species)', 'Shrimp']",8.0,18.75,15.023112590906432,19.879149790255443,20.530762554000276,49.0,2020-01-02,,,106
107,Ucides alvorensis,-,pre_puberty,,Progressing cautiously through new area.,"['Snail', 'Shrimp', 'Sea Urchin', 'Polychaete Worm']",7.0,19.5,13.757610904484958,19.121295767336065,19.703265340318847,49.0,2020-01-02,,,107
108,A. Farensis,male,adult,,Camouflaging with nearby mud.,['Sea Urchin'],5.0,79.5,-999.0,123.5040350328049,83.06010913645738,52.0,2020-01-02,,,108
109,u. olhanen.,female,juvenile,False,Claw snapping in diver confrontation.,"['Sea Sponge', 'Sea Star', 'Barnacle', 'Sea Anemone', 'Snail']",8.0,8.44365849414587,13.293993318393024,19.543366185877353,9.26010300396036,48.0,2020-01-02,,,109
110,A. Farensis,male,sub_adult,True,Mating ritual involving antennae brushing.,"['Sea Urchin', 'Polychaete Worm', 'Algae', 'Jellyfish', 'Shrimp']",6.0,12.5,14.274986896492727,19.529181140796695,13.170593494708987,49.0,2020-01-02,,,110
111,u. olhanen.,female,sub_adult,False,Concealing self beneath floating matter.,"['Snail', 'Sea Star', 'Polychaete Worm', 'Barnacle', 'Hermit Crab']",11.0,34.546185854321266,33.639795908217216,40.68920562585585,36.33872694966185,49.0,2020-01-02,,,111
112,A farensis,male,juvenile,,"Burrowing into soft, sandy sediment.",['Barnacle'],4.0,3.5,4.880187590023917,6.059014707773985,3.664442833374876,49.0,2020-01-02,,,112
113,U. olhanensis,female,adult,True,Scaling steep rock faces near shore.,"['Algae', 'Crab (Other Species)', 'Coral Fragment']",6.0,13.426754517618079,14.886912684151506,20.222318620481403,14.531102789614572,49.0,2020-01-02,,,113
114,u. olhanen.,male,juvenile,,Claw snapping in aggressive encounter.,"['Snail', 'Coral Fragment', 'Algae']",8.0,7.5,5.020145874754509,7.483392033136048,7.92556382339572,49.0,2020-01-02,,,114
115,A farensis,female,adult,True,Foraging through tangled seagrass roots.,"['Snail', 'Sea Urchin']",5.0,15.65701998280168,15.573140437655649,19.354897712212352,16.58754405723353,49.0,2020-01-02,,,115
116,A farensis,male,juvenile,,Swimming briefly to avoid disturbance.,"['Snail', 'Hermit Crab', 'Sea Sponge', 'Mussel', 'Algae']",12.0,11.0,7.864898487037813,10.376847660552782,11.420802373168632,49.0,2020-01-02,,,116
117,A farensis,male,adult,,Scaling steep rock faces near shore.,"['Algae', 'Sea Urchin', 'Small Fish']",9.0,31.5,32.29440018458511,45.331979225408325,32.028320593569994,50.0,2020-01-02,,,117
118,U. olhanensis,-,sub_adult,,Claw snapping in diver confrontation.,"['Polychaete Worm', 'Crab (Other Species)']",9.0,37.5,40.898636392761915,53.855569826571816,39.596969455977046,50.0,2020-01-02,,,118
119,Ucides alvorensis,female,adult,False,Color change during molting stress.,"['Sea Star', 'Snail', 'Crab (Other Species)', 'Mussel']",6.0,8.543179816086498,10.076713940932752,14.640449949327017,8.935127373661627,49.0,2020-01-02,,,119
120,U. olhanensis,male,adult,True,Nibbling detritus off seabed patches.,['Hermit Crab'],5.0,7.5,7.946274035497085,9.768734716760612,7.60423234650205,50.0,2020-01-02,,,120
121,A. Farensis,female,adult,False,Scaling steep rock faces near shore.,"['Small Fish', 'Barnacle', 'Crab (Other Species)']",9.0,11.463675084811525,11.704406198446446,14.832194050704645,11.65013338098421,49.0,2020-01-02,,,121
122,U. olhanensis,male,adult,,Rapid clawing during feeding bouts.,['Shrimp'],9.0,51.0,49.321266959788446,62.57086435384006,54.451790953771905,50.0,2020-01-02,,,122
123,u. olhanen.,female,juvenile,False,Scaling steep rock faces near shore.,"['Sea Sponge', 'Sea Urchin', 'Snail', 'Shrimp']",6.0,11.049872557199413,11.577669837421514,14.013376866110042,11.054710226203742,50.0,2020-01-02,,,123
124,U. olhanensis,male,sub_adult,,Rhythmic waving as social cue.,"['Barnacle', 'Crab (Other Species)', 'Shrimp', 'Sea Anemone', 'Jellyfish']",9.0,20.0,23.62568627024311,33.574562898659096,20.362910338732235,51.0,2020-01-02,,,124
125,U. olhanensis,male,adult,,Side-stepping along sandy coastal floor.,"['Small Fish', 'Hermit Crab', 'Coral Fragment', 'Algae']",5.0,37.5,36.91075172130205,48.85384741692431,41.167179689122094,51.0,2020-01-02,,,125
126,u. olhanen.,male,sub_adult,,Slowly navigating around seagrass beds.,"['Jellyfish', 'Snail', 'Mussel', 'Hermit Crab']",9.0,15.0,14.863483939260687,19.828431200616656,15.18488165174444,50.0,2020-01-02,,,126
