,species,sex,stage,is_gravid,behaviour,associated_species,depth [m],cl [mm],cw [mm],lcl [mm],rcl [mm],fw [mm],date,latitude,longitude,id
35,u. olhanen.,male,pre_puberty,,Resting in shaded crevice along cliff.,['Polychaete Worm'],9.0,20.25,18.24278257798676,23.034828476937903,22.247128216095057,39.0,2021-02-09,,,35
36,A farensis,nan,adult,,Guarding hole in substrate from intruders.,"['Snail', 'Sea Anemone', 'Mussel', 'Algae', 'Sea Star']",12.0,66.0,69.36603454843284,93.4321682791979,68.29912370228281,38.0,2021-02-09,,,36
37,u. olhanen.,female,adult,False,Darting away in response to sudden shadow.,['Polychaete Worm'],7.0,17.497716891886213,19.17227967132575,26.60415629890292,18.494862540746503,38.0,2021-02-09,,,37
38,Ucides alvorensis,male or female,juvenile,,Foraging through tangled seagrass roots.,"['Jellyfish', 'Snail', 'Hermit Crab', 'Shrimp']",9.0,10.5,13.134557025946343,17.92661107973728,11.505233257453437,39.0,2021-02-09,,,38
39,u. olhanen.,male,sub_adult,,Sifting through sediment for scraps.,"['Crab (Other Species)', 'Sea Urchin', 'Sea Star', 'Snail', 'Hermit Crab']",7.0,46.25,43.051813178004025,52.64213505601616,49.97341250623061,41.0,2021-02-09,,,39
40,A farensis,female,adult,False,Color change during molting stress.,"['Hermit Crab', 'Sea Sponge', 'Sea Anemone', 'Sea Star', 'Shrimp']",9.0,53.48775981059995,56.468519224711734,82.67703650375074,57.45885896301157,38.0,2021-02-09,,,40
41,Ucides alvorensis,female,sub_adult,False,Progressing cautiously through new area.,"['Sea Anemone', 'Coral Fragment', 'Shrimp', 'Sea Star']",10.0,13.158907261783211,13.177809615998035,17.894196099222196,14.287283899389182,37.0,2021-02-09,,,41
42,A farensis,female,adult,False,Scaling steep rock faces near shore.,"['Shrimp', 'Snail']",2.0,10.036230273485884,10.297485164210988,15.247717342600755,10.996313104734217,38.0,2021-02-09,,,42
43,A farensis,male,pre_puberty,,Camouflaging with nearby mud.,['Small Fish'],8.0,14.25,14.764240328814857,20.753556671945294,15.21457225871218,39.0,2021-02-09,,,43
44,U. olhanensis,male,sub_adult,,Taking cover beneath seagrass leaves.,"['Barnacle', 'Shrimp', 'Coral Fragment']",8.0,22.5,21.989269967256266,26.92892911924105,23.624668082173223,39.0,2021-02-09,,,44
45,A farensis,female,sub_adult,True,Displaying territorial behavior against intruder.,"['Sea Urchin', 'Sea Anemone', 'Shrimp']",10.0,21.014880425562843,20.320214987787512,25.466255816884157,21.064363109586463,39.0,2021-02-09,,,45
46,A. Farensis,N/R,adult,,Escaping from pursuing predator silhouette.,"['Mussel', 'Shrimp']",10.0,30.0,32.90868171312846,48.09479328168911,32.57560170352804,37.0,2021-02-09,,,46
47,A. Farensis,male,sub_adult,,Mating ritual involving antennae brushing.,"['Coral Fragment', 'Algae']",10.0,25.0,26.645862592297696,33.93798955616545,26.8276671656776,39.0,2021-02-09,,,47
48,U. olhanensis,female,adult,True,Foraging through tangled seagrass roots.,"['Mussel', 'Sea Sponge']",7.0,50.66041985808331,49.727421650415764,59.93502081132122,52.65925041208839,38.0,2021-02-09,,,48
49,u. olhanen.,male,sub_adult,,Scavenging at the edge of tidal pools.,"['Crab (Other Species)', 'Sea Star', 'Hermit Crab', 'Sea Sponge', 'Polychaete Worm']",6.0,8.75,7.175708609629204,8.711917380701372,9.229659878711324,40.0,2021-02-09,,,49
50,u. olhanen.,male,sub_adult,True,Guarding hole in substrate from intruders.,"['Crab (Other Species)', 'Small Fish', 'Algae']",7.0,41.25,42.13778800085158,60.555081752847634,41.8454237037243,38.0,2021-02-09,,,50
51,A. Farensis,-,juvenile,,Concealing self beneath floating matter.,"['Algae', 'Shrimp', 'Jellyfish', 'Hermit Crab', 'Polychaete Worm']",7.0,11.0,13.874746448060698,18.153145622462933,11.571471145457954,39.0,2021-02-09,,,51
52,u. olhanen.,male,sub_adult,,Emerging slowly after perceived threat.,"['Sea Sponge', 'Barnacle', 'Algae', 'Shrimp']",8.0,28.75,24.22144972251982,32.784030909272055,30.005148234282466,37.0,2021-02-09,,,52
53,u. olhanen.,female,juvenile,True,Slowly navigating around seagrass beds.,"['Sea Anemone', 'Jellyfish']",8.0,8.2757625716887,6.901917201348942,9.693449622924907,8.57734558690282,39.0,2021-02-09,,,53
54,Ucides alvorensis,male,juvenile,,Inspecting remains of another crab.,"['Sea Anemone', 'Jellyfish', 'Sea Urchin', 'Shrimp']",7.0,6.0,5.40223650644657,8.010550940574612,6.2445593813846045,39.0,2021-02-09,,,54
55,Ucides alvorensis,-,adult,,Escaping from pursuing predator silhouette.,"['Coral Fragment', 'Sea Sponge', 'Mussel']",8.0,12.0,11.73554512298981,14.68315010358342,12.435585899269734,38.0,2021-02-09,,,55
56,u. olhanen.,female,juvenile,True,Sifting through sediment for scraps.,"['Shrimp', 'Sea Urchin', 'Hermit Crab', 'Sea Sponge', 'Sea Anemone']",9.0,13.489054993385604,10.977996551831668,16.306771880782804,14.289622888882569,39.0,2021-02-09,,,56
57,U. olhanensis,female,sub_adult,True,Emerging slowly after perceived threat.,"['Barnacle', 'Jellyfish', 'Crab (Other Species)']",5.0,10.523798853375594,11.259949007020925,15.325108493571632,10.906143048495677,39.0,2021-02-09,,,57
58,A farensis,female,pre_puberty,True,Escaping from pursuing predator silhouette.,"['Sea Star', 'Shrimp']",7.0,7.430005906085192,9.50133049523103,13.766146604163687,8.030754392746037,38.0,2021-02-09,,,58
59,A farensis,male,sub_adult,,Swimming briefly to avoid disturbance.,"['Hermit Crab', 'Shrimp', 'Polychaete Worm', 'Sea Anemone', 'Algae']",8.0,26.25,23.037490077792302,27.959789732079884,28.51718406470546,39.0,2021-02-09,,,59
60,U. olhanensis,female,adult,True,Inspecting remains of another crab.,['Sea Star'],6.0,30.800795785523416,32.079778778348484,39.67380933494289,33.10556248632631,39.0,2021-02-09,,,60
61,Ucides alvorensis, ,juvenile,,Sheltering under broken shell piece.,"['Coral Fragment', 'Barnacle']",7.0,6.5,7.4098952226883785,9.623351176284286,6.676795117063422,39.0,2021-02-09,,,61
62,U. olhanensis,male,adult,,Nibbling detritus off seabed patches.,"['Algae', 'Crab (Other Species)']",6.0,9.0,9.2049918979144,12.33681448901243,9.895446678748877,39.0,2021-02-09,,,62
63,Ucides alvorensis,male or female,adult,,Foraging through tangled seagrass roots.,"['Algae', 'Mussel', 'Sea Star', 'Sea Urchin']",9.0,33.0,32.930990297292425,43.25447544239696,34.95064072746131,39.0,2021-02-09,,,63
64,A farensis,male,adult,,Concealing self beneath floating matter.,"['Crab (Other Species)', 'Snail']",6.0,46.5,48.67912608936379,72.6438546711695,47.89968912834717,36.0,2021-02-09,,,64
65,Ucides alvorensis,female,juvenile,False,Protecting territory in confined space.,"['Jellyfish', 'Shrimp']",5.0,13.05896792668229,20.516310822442275,28.33766557384292,13.82241784872243,38.0,2021-02-09,,,65
66,U. olhanensis,female,adult,True,Inspecting remains of another crab.,"['Small Fish', 'Jellyfish', 'Snail', 'Sea Star', 'Hermit Crab']",9.0,5.308388832235898,5.567379059391937,7.39896235965379,5.666285042952606,39.0,2021-02-09,,,66
67,u. olhanen.,female,adult,True,Color change during molting stress.,"['Hermit Crab', 'Snail']",5.0,20.068441951812115,21.205644038505866,28.633844620472072,21.295578354774726,39.0,2021-02-09,,,67
68,A. Farensis,male,adult,,Filtering detritus from shallow bottom.,"['Sea Sponge', 'Mussel', 'Jellyfish', 'Sea Anemone']",5.0,24.0,21.637568522167022,26.653424557949144,25.731539441122433,38.0,2021-02-09,,,68
69,U. olhanensis,female,sub_adult,False,Lying still to avoid detection.,['Mussel'],8.0,19.040296147641776,15.699084286017253,20.13396325369357,19.813214139455955,39.0,2021-02-09,,,69
70,u. olhanen.,male,sub_adult,True,Swiftly dashing across exposed sand.,['Mussel'],8.0,41.25,34.83910161890573,49.202617515209404,41.41490414953931,41.0,2021-02-09,,,70
71,A farensis,male,juvenile,,Claw snapping in diver confrontation.,['Barnacle'],11.0,13.0,12.620196451163231,16.544156019230762,13.325957066803893,38.0,2021-02-09,,,71
72,A farensis,female,sub_adult,False,Brief social contact with fellow crabs.,"['Algae', 'Snail', 'Polychaete Worm', 'Small Fish']",12.0,22.74177666234828,18.979580094317473,26.335453089565153,22.854586295252602,38.0,2021-02-09,,,72
73,A. Farensis,male,sub_adult,,Foraging through tangled seagrass roots.,"['Mussel', 'Sea Urchin', 'Coral Fragment']",11.0,37.5,43.265019039330355,52.477059861346476,38.953990625479356,38.0,2021-02-09,,,73
74,u. olhanen.,male,sub_adult,,Slowly navigating around seagrass beds.,"['Coral Fragment', 'Jellyfish', 'Sea Sponge', 'Shrimp']",7.0,31.25,33.988011310561355,49.524312545436956,34.25364971447345,38.0,2021-02-09,,,74
75,A farensis,female,juvenile,False,Emerging slowly after perceived threat.,"['Algae', 'Snail', 'Sea Anemone', 'Hermit Crab']",7.0,10.307464403421692,13.132854039790402,15.788960759466631,10.456059872808973,37.0,2021-02-09,,,75
76,U. olhanensis,male,sub_adult,,Harvesting food beneath floating debris.,"['Polychaete Worm', 'Mussel', 'Shrimp', 'Sea Anemone', 'Sea Sponge']",8.0,18.75,16.45081677716397,22.269189538962355,18.906882641807083,38.0,2021-02-09,,,76
77,A farensis,male,pre_puberty,,Inspecting remains of another crab.,"['Barnacle', 'Jellyfish', 'Hermit Crab', 'Mussel']",10.0,5.25,-999.0,6.150523204853245,5.550817718124112,37.0,2021-02-09,,,77
78,A. Farensis,female,pre_puberty,False,Side-stepping along sandy coastal floor.,"['Coral Fragment', 'Algae', 'Sea Sponge', 'Mussel', 'Sea Urchin']",8.0,12.156939806116158,14.949851738462694,18.100763023449332,13.3348767685838,38.0,2021-02-09,,,78
79,u. olhanen.,female,juvenile,False,Protecting territory in confined space.,['Shrimp'],9.0,10.129728144655825,12.899988642802168,15.819063304063334,10.578395218803783,39.0,2021-02-09,,,79
80,u. olhanen.,female,sub_adult,False,Claw snapping in aggressive encounter.,['Polychaete Worm'],7.0,15.880581158172514,17.097839000389076,23.583231610772657,16.21193280017345,38.0,2021-02-09,,,80
81,A farensis,female,juvenile,True,Grazing on mollusks among debris.,"['Barnacle', 'Small Fish', 'Crab (Other Species)', 'Hermit Crab']",8.0,5.242379417465719,5.491218479552789,6.969673207723332,5.4379874122407035,38.0,2021-02-09,,,81
82,A farensis,female,pre_puberty,False,Color change during molting stress.,"['Small Fish', 'Crab (Other Species)', 'Sea Anemone', 'Snail', 'Shrimp']",4.0,16.440806910234308,17.136327514376198,25.48286165078341,17.52988346209592,38.0,2021-02-09,,,82
83,u. olhanen.,female,adult,False,Mating ritual involving antennae brushing.,"['Mussel', 'Coral Fragment', 'Sea Star', 'Barnacle']",7.0,32.22155054902434,29.335237490737875,37.037285613678215,32.699281573199656,38.0,2021-02-09,,,83
84,A farensis,-,adult,,Grazing on mollusks among debris.,"['Jellyfish', 'Shrimp', 'Sea Urchin']",6.0,22.5,22.999344265054884,29.445662512583123,23.848437343349783,38.0,2021-02-09,,,84
85,u. olhanen.,male,adult,,Swimming briefly to avoid disturbance.,"['Polychaete Worm', 'Small Fish']",8.0,22.5,23.114753855980002,31.344257237756,23.047153376936613,38.0,2021-02-09,,,85
86,A farensis,female,adult,True,Slowly navigating around seagrass beds.,"['Algae', 'Hermit Crab', 'Mussel', 'Sea Star', 'Sea Anemone']",12.0,12.854205944434211,16.4027945107286,23.335913717307296,13.978216979182127,39.0,2021-02-09,,,86
87,A. Farensis,female,juvenile,True,Rapid clawing during feeding bouts.,"['Sea Anemone', 'Crab (Other Species)', 'Algae']",10.0,6.960138668552735,7.315870476504653,9.07250313497579,7.552203369884142,39.0,2021-02-09,,,87
88,A. Farensis,male,sub_adult,,Claw snapping in diver confrontation.,"['Sea Sponge', 'Crab (Other Species)', 'Algae']",9.0,52.5,58.863916537504615,77.63005054555393,55.370393400004794,38.0,2021-02-09,,,88
89,U. olhanensis,female,adult,False,Displaying territorial behavior against intruder.,['Small Fish'],8.0,57.8297165561388,53.91643852814137,69.3301846008162,61.110542455930805,39.0,2021-02-09,,,89
90,u. olhanen.,N/R,sub_adult,True,Emerging slowly after perceived threat.,"['Small Fish', 'Sea Anemone', 'Sea Sponge', 'Hermit Crab', 'Barnacle']",7.0,23.75,19.060061817588046,25.056784855308685,24.797701684775554,40.0,2021-02-09,,,90
91,A farensis,female,sub_adult,False,Reacting to sudden changes in temperature.,"['Crab (Other Species)', 'Sea Sponge', 'Shrimp', 'Polychaete Worm', 'Jellyfish']",9.0,18.522370121172973,20.12677646598459,29.182379311234854,19.818632582944783,37.0,2021-02-09,,,91
92,A. Farensis,female,adult,False,Foraging through tangled seagrass roots.,"['Barnacle', 'Coral Fragment', 'Small Fish', 'Sea Anemone', 'Algae']",7.0,42.83228209695103,46.9231460491697,69.60981420349346,47.056755858422136,38.0,2021-02-09,,,92
93,u. olhanen.,female,pre_puberty,False,Reacting to sudden changes in temperature.,"['Mussel', 'Shrimp', 'Crab (Other Species)']",12.0,13.987087130869782,11.560071161158204,16.494749030631503,14.773729926906515,40.0,2021-02-09,,,93
94,u. olhanen.,male,adult,,Entering burrow after disturbance.,"['Small Fish', 'Sea Sponge']",10.0,12.0,11.08652573176457,14.300818272983063,13.110767907788599,38.0,2021-02-09,,,94
95,u. olhanen.,female,sub_adult,False,Swimming briefly to avoid disturbance.,"['Small Fish', 'Coral Fragment', 'Barnacle', 'Sea Anemone']",8.0,32.454623710975135,26.377722216479622,36.31663232729594,33.85293348481138,37.0,2021-02-09,,,95
96,u. olhanen.,female,pre_puberty,True,Resisting aggressive fish encounter.,"['Algae', 'Mussel', 'Sea Star']",8.0,13.574983916250902,14.708597088321635,18.822530000091028,13.944463292181572,38.0,2021-02-09,,,96
97,U. olhanensis,male,pre_puberty,,"Burrowing into soft, sandy sediment.","['Shrimp', 'Small Fish']",5.0,12.0,11.538908878314121,14.930297903148295,12.951720389709543,41.0,2021-02-09,,,97
98,U. olhanensis,male,juvenile,,Scaling steep rock faces near shore.,['Sea Sponge'],9.0,18.5,16.23908065115444,19.662171311258255,18.688918597141424,37.0,2021-02-09,,,98
99,u. olhanen.,male,adult,,Consuming algae scraped from barnacles.,"['Mussel', 'Coral Fragment', 'Sea Anemone', 'Sea Sponge']",7.0,25.5,24.766099060937826,32.323511161519015,27.463243624361724,38.0,2021-02-09,,,99
100,A. Farensis,female,juvenile,False,Foraging through tangled seagrass roots.,"['Mussel', 'Small Fish', 'Algae']",8.0,2.033034539352811,1.5957019033423467,1.926300265888904,2.1815726624730543,38.0,2021-02-09,,,100
101,U. olhanensis,female,juvenile,False,Waving claw in signal to another crab.,"['Sea Sponge', 'Sea Urchin', 'Small Fish', 'Snail', 'Barnacle']",7.0,8.873239196409504,11.408837117517486,16.152220459137684,9.384653172360176,38.0,2021-02-09,,,101
102,A. Farensis,male,adult,,Waving claw in signal to another crab.,"['Sea Sponge', 'Barnacle', 'Coral Fragment', 'Snail']",10.0,15.0,15.09674284778192,21.666706119990813,15.97074685732506,38.0,2021-02-09,,,102
103,u. olhanen.,female,adult,True,Guarding eggs beneath body flap.,"['Sea Anemone', 'Sea Star', 'Hermit Crab', 'Snail', 'Sea Urchin']",8.0,25.98839427110376,26.74063252739031,36.14356110298712,26.19436693784516,39.0,2021-02-09,,,103
104,A farensis,female,sub_adult,False,Frequent pausing while exploring.,['Polychaete Worm'],8.0,16.941563675313922,21.748643750529954,27.302611613240042,18.37021269155042,37.0,2021-02-09,,,104
105,u. olhanen.,female,sub_adult,True,Clambering up submerged tree trunks.,"['Sea Anemone', 'Hermit Crab', 'Sea Star', 'Polychaete Worm', 'Jellyfish']",7.0,23.77904361965663,21.63625394050491,31.939210822897554,25.043153046661995,37.0,2021-02-09,,,105
106,A farensis,female,adult,False,Nibbling detritus off seabed patches.,"['Snail', 'Sea Sponge', 'Jellyfish', 'Sea Star', 'Sea Anemone']",8.0,29.413462023595624,28.37993088651606,39.7119009709726,31.631859997267476,39.0,2021-02-09,,,106
107,U. olhanensis,male,adult,,Vibrating antennae in flowing current.,"['Sea Anemone', 'Crab (Other Species)', 'Sea Sponge', 'Hermit Crab', 'Small Fish']",6.0,16.5,17.56107063175832,23.189480897683154,17.143799816042158,37.0,2021-02-09,,,107
108,A farensis,female,adult,False,Waving claw in signal to another crab.,"['Algae', 'Sea Sponge', 'Small Fish']",11.0,39.37322166739367,42.222560554168474,60.91367641069061,41.8641646481131,39.0,2021-02-09,,,108
109,u. olhanen.,male,adult,,Slowly navigating around seagrass beds.,"['Snail', 'Hermit Crab', 'Sea Star', 'Mussel', 'Sea Sponge']",11.0,70.5,75.93204664394118,103.14771605302043,76.5029908468973,39.0,2021-02-09,,,109
110,A. Farensis,female,adult,False,Retreating quickly into hidden burrow.,"['Algae', 'Sea Anemone']",10.0,30.22456957279137,28.875874784942337,38.388373940519664,32.97932012142685,38.0,2021-02-09,,,110
111,U. olhanensis,male,adult,,Sifting through sediment for scraps.,"['Small Fish', 'Coral Fragment', 'Sea Urchin']",6.0,7.5,7.433053753904631,10.144671693171876,7.808413823926127,40.0,2021-02-09,,,111
112,u. olhanen.,male,juvenile,,Brief social contact with fellow crabs.,"['Barnacle', 'Sea Anemone', 'Sea Star', 'Crab (Other Species)']",9.0,7.0,9.061919811917413,10.928703780239639,7.645129959240686,39.0,2021-02-09,,,112
113,u. olhanen.,male,pre_puberty,,Vibrating antennae in flowing current.,"['Snail', 'Coral Fragment', 'Polychaete Worm', 'Algae', 'Shrimp']",6.0,7.5,8.570540503119052,11.307759263284915,7.689145785861512,38.0,2021-02-09,,,113
114,u. olhanen.,female,adult,True,Grazing on mollusks among debris.,"['Sea Urchin', 'Sea Sponge', 'Sea Anemone', 'Snail']",9.0,29.582068293767986,26.20398672678418,32.01072630485877,31.610048164852113,40.0,2021-02-09,,,114
115,U. olhanensis,male,adult,,Consuming algae scraped from barnacles.,"['Crab (Other Species)', 'Sea Star']",7.0,73.5,72.87824696489048,100.78269780244665,73.9229818952869,39.0,2021-02-09,,,115
116,U. olhanensis,female,sub_adult,True,Peering out cautiously from cover.,['Mussel'],10.0,24.78827625291727,29.92273924161345,41.30195616490704,24.86235047416728,38.0,2021-02-09,,,116
117,u. olhanen.,female,adult,False,Defensive claw movement in water.,"['Polychaete Worm', 'Sea Sponge']",7.0,17.831414856902764,17.395788254463024,22.23139436760041,18.113329117464737,37.0,2021-02-09,,,117
118,A farensis,male,sub_adult,,Group migration across shallow seabed.,"['Barnacle', 'Sea Star', 'Polychaete Worm', 'Hermit Crab']",6.0,17.5,20.531680296185193,27.359632356370287,17.741167583299024,38.0,2021-02-09,,,118
119,U. olhanensis,female,sub_adult,False,Group migration across shallow seabed.,"['Small Fish', 'Shrimp', 'Crab (Other Species)', 'Polychaete Worm']",6.0,21.95985813193779,19.15901188129019,26.739680025745486,23.87560504883614,39.0,2021-02-09,,,119
120,A farensis,female,adult,False,Retreating swiftly from perceived danger.,"['Mussel', 'Sea Urchin']",9.0,26.501741253193313,31.771349709914258,41.92393356375343,28.342154722593936,40.0,2021-02-09,,,120
121,U. olhanensis,female,adult,False,Advancing toward bait in water.,"['Sea Urchin', 'Polychaete Worm', 'Shrimp']",12.0,25.23326127486691,26.682913126476368,32.087843469679925,25.94764643626908,38.0,2021-02-09,,,121
122,U. olhanensis,female,sub_adult,False,Feeding on decaying matter among rocks.,"['Mussel', 'Coral Fragment']",11.0,7.028213344157773,6.7819222543426125,8.379748054753783,7.6373966927482435,39.0,2021-02-09,,,122
123,U. olhanensis,female,adult,False,Advancing toward bait in water.,"['Sea Star', 'Barnacle', 'Small Fish', 'Snail', 'Mussel']",10.0,17.154872715567187,14.976291487025591,19.476307564763896,17.483815169908343,38.0,2021-02-09,,,123
124,Ucides alvorensis,male or female,pre_puberty,,Grazing on mollusks among debris.,"['Shrimp', 'Sea Star']",5.0,9.75,10.342181790761083,15.509836580173863,10.288279144583584,38.0,2021-02-09,,,124
