,cl [mm],lcl [mm],fw [mm],species_name,longitude,is_gravid?,rcl [mm],stage,sex,id,cw [mm],latitude,associated_species,depth [m],behavior
21,310,87.85467543498648,100,A. Farensis,,False,9.531397372194222,j,male,22,145.70919644553595,,['Barnacle'],7,Hiding under floating debris.
22,310,58.56149739147896,40,A farensis,,True,648.5014550131878,j,male,23,142.93007231707804,,"['Sea Sponge', 'Hermit Crab', 'Algae']",8,Moving toward warmer water pockets.
23,200,104.74145568126778,20,A. Farensis,,True,3.005077942448266,a,male,24,170.62349671914365,,"['Shrimp', 'Sea Star', 'Sea Sponge']",8,Defensive posture when approached.
24,200,93.9078803323926,30,A. Farensis,,False,119.45997103374364,p,female,25,169.74369811349135,,['Polychaete Worm'],5,Picking algae from rock surface.
25,80,55.739334173089006,20,A. Farensis,,False,10.261106950036762,p,male,26,185.27089320593362,,['Barnacle'],6,Interacting with small fish nearby.
26,540,53.21157940763123,70,u. olhanen.,,False,45.38347748630496,p,male,27,157.9576844437201,,"['Hermit Crab', 'Sea Star', 'Small Fish', 'Sea Urchin', 'Barnacle']",5,Scavenging near tidal pools.
27,270,125.54535991575598,50,u. olhanen.,,False,823.3687119730251,p, ,28,179.00284776465423,,"['Sea Star', 'Sea Anemone', 'Barnacle']",4,Mating behavior with antenna touching.
28,380,102.97694263125234,50,A. Farensis,,False,1500.0,p,male,29,207.61676307927718,,['Polychaete Worm'],6,Interaction with hermit crabs.
29,390,103.95279369961825,20,u. olhanen.,,True,38.53818477826688,p,nan,30,169.10143798368722,,"['Sea Urchin', 'Small Fish']",8,Color changes during molting.
30,210,111.27501975078755,40,u. olhanen.,,False,26.63593501552302,s,female,31,163.32910942408844,,"['Polychaete Worm', 'Crab (Other Species)', 'Mussel']",9,Scavenging near tidal pools.
31,150,100.42558367985961,50,u. olhanen.,,True,140.59564030601996,s,female,32,151.5554040058645,,['Algae'],4,Hiding beneath rocks.
32,480,131.1122920113465,20,u. olhanen.,,False,34.675944929442785,a,male,33,136.32862918721483,,"['Barnacle', 'Small Fish']",6,Rapid claw movement while feeding.
33,280,124.85778266819032,20,A farensis,,True,2.4526690216672726,p,male,34,151.82114579179003,,"['Sea Urchin', 'Small Fish', 'Snail']",11,Using claws to dig into sediment.
34,70,82.82201785096683,40,U. olhanensis,,False,29.72774092491349,s,?,35,166.48982244731434,,"['Sea Star', 'Shrimp', 'Jellyfish']",10,Claw snapping at diver.
35,150,94.05337789591128,40,u. olhanen.,,False,8.855870696317437,p,female,36,150.27467996061407,,"['Sea Sponge', 'Algae']",8,Displaying dominance by lifting body.
36,210,106.19189419980006,30,A farensis,,False,260.550270863616,s,male,37,166.00716742455546,,['Polychaete Worm'],8,Searching for food in tidal pools.
37,190,116.06068398044789,40,u. olhanen.,,True,5.235612647668088,a,male,38,175.56907121885865,,"['Barnacle', 'Sea Star', 'Small Fish', 'Sea Anemone']",8,Feeding on algae scraped from rocks.
38,210,52.42034787283251,60,A. Farensis,,False,117.65337046849781,s, ,39,144.3809509446061,,"['Sea Star', 'Hermit Crab', 'Sea Sponge', 'Polychaete Worm']",6,Dragging shell fragment backward.
39,140,74.87387583937331,50,A farensis,,False,21.286155545586695,s,male,40,163.96575619781046,,['Jellyfish'],8,Emerging cautiously from hiding.
40,300,128.8496772790989,30,A farensis,,False,1500.0,a,male,41,125.74440657665433,,"['Algae', 'Sea Anemone', 'Sea Urchin', 'Sea Sponge', 'Small Fish']",7,Claw snapping in competition.
41,130,94.87211432762011,40,A farensis,,True,44.25046564705223,p, ,42,141.5629060002439,,"['Sea Sponge', 'Coral Fragment', 'Small Fish', 'Algae', 'Hermit Crab']",5,Slow movement near seagrass patches.
42,300,104.4743846577555,70,U. olhanensis,,False,89.27311121043545,p,nan,43,173.70125546708715,,"['Sea Sponge', 'Coral Fragment']",8,Climbing onto submerged logs.
43,210,119.55951179400371,40,A. Farensis,,False,123.95394091737714,s, ,44,174.1306248480653,,"['Shrimp', 'Snail', 'Sea Urchin', 'Barnacle']",9,Half buried in sand.
44,280,130.0072601285186,30,A farensis,,False,1.6838217195062302,p,male,45,200.0177453987248,,"['Sea Anemone', 'Polychaete Worm']",11,Exchanging antenna taps.
45,70,117.48289751173816,70,A. Farensis,,False,3.1503225868835543,s,female,46,133.30546752211615,,"['Crab (Other Species)', 'Mussel', 'Snail']",8,Claw snapping in competition.
46,190,118.72208648018939,30,A farensis,,False,429.3976982218179,s,male,47,160.44170079939016,,"['Algae', 'Small Fish']",12,Pausing frequently during exploration.
47,390,116.22408499388904,60,A. Farensis,,False,1.858265624899228,s,female,48,186.54612057847862,,"['Sea Urchin', 'Mussel']",7,Displaying dominance by lifting body.
48,480,115.10948333299868,20,U. olhanensis,,True,111.40043169813366,s,female,49,168.04101904423075,,"['Sea Anemone', 'Small Fish', 'Polychaete Worm', 'Barnacle']",11,Hiding under seagrass blades.
49,250,123.83275668405874,80,u. olhanen.,,False,73.20911175810261,s,male,50,149.9626854106268,,"['Small Fish', 'Shrimp', 'Algae', 'Crab (Other Species)', 'Sea Urchin']",11,Moving in groups.
50,170,133.6152636362863,20,A farensis,,True,12.827022061068995,p,male,51,167.20593535326276,,"['Sea Anemone', 'Sea Sponge']",9,Mating behavior with antenna touching.
51,240,83.26322428501265,60,A. Farensis,,True,31.33568708302355,p,female,52,147.28862355986718,,"['Sea Urchin', 'Hermit Crab', 'Crab (Other Species)', 'Sea Star']",8,Guarding eggs under abdominal flap.
52,290,141.80703845917006,30,A farensis,,False,38.502046461168604,s, ,53,132.56865949674892,,['Snail'],8,Vibrating antennae in water currents.
53,370,113.77131010181061,80,A. Farensis,,False,1.054951966085647,p,male,54,162.447490439798,,"['Shrimp', 'Hermit Crab']",6,Shaking claws after contact.
54,180,125.20727727236333,40,u. olhanen.,,False,5.351889845030068,a, ,55,181.41049166891628,,"['Barnacle', 'Small Fish', 'Hermit Crab']",8,Moving sideways along sandy bottom.
55,100,111.17288792915488,40,A. Farensis,,False,6.091633071036593,s,female,56,188.65349891768446,,"['Polychaete Worm', 'Sea Urchin', 'Snail', 'Sea Sponge', 'Barnacle']",7,Feeding on detritus in shallow water.
56,280,134.80099474008358,100,U. olhanensis,,False,13.669147557083054,s,male,57,205.4601678508375,,['Snail'],8,Crab moving quickly across rocks.
57,200,93.41610057406909,20,U. olhanensis,,True,169.1133840204374,a,female,58,152.9153507237786,,['Mussel'],10,Picking detritus from seabed.
58,300,53.60823718649134,80,A farensis,,False,151.5666161878863,p,male,59,168.29134689039367,,"['Snail', 'Sea Urchin', 'Mussel', 'Jellyfish', 'Crab (Other Species)']",6,Moving sideways along sandy bottom.
59,110,139.0300385547257,50,A farensis,,True,153.44927500756688,s,male,60,174.06729866156806,,"['Hermit Crab', 'Mussel']",12,Searching for mates at twilight.
60,180,102.68002382057759,60,A farensis,,False,307.0613015902664,s,female,61,167.6372752630397,,"['Mussel', 'Polychaete Worm', 'Hermit Crab']",9,Defensive posture when approached.
61,510,113.36494182648846,30,A farensis,,False,11.494351421899564,p,male,62,176.1398332375501,,"['Hermit Crab', 'Shrimp']",7,Escaping predator silhouette overhead.
62,240,123.37857625291848,40,u. olhanen.,,False,11.185523049138716,s,female,63,165.92193783021645,,['Barnacle'],8,Moving toward warmer water pockets.
63,180,126.9138159576595,50,A farensis,,False,2.0832614733589754,p,male,64,169.56174171594355,,"['Crab (Other Species)', 'Small Fish', 'Polychaete Worm']",7,Moving toward warmer water pockets.
64,330,105.87342204737853,20,A. Farensis,,False,1.7187403325047648,a,female,65,191.47310869857378,,"['Barnacle', 'Algae', 'Jellyfish', 'Sea Anemone', 'Hermit Crab']",8,Resting in shaded rock crevice.
65,250,123.27810422780944,120,A. Farensis,,False,10.457289847707866,a,male,66,120.72554574157124,,"['Coral Fragment', 'Polychaete Worm', 'Small Fish']",9,Feeding on algae scraped from rocks.
66,390,83.7972622227697,80,A farensis,,False,2.728976615575236,a,N/R,67,130.88935026240947,,"['Shrimp', 'Barnacle', 'Sea Sponge', 'Small Fish']",10,Hiding under seagrass blades.
67,260,110.36552800464011,30,A farensis,,True,9.90053894704585,j,male,68,172.7077767293102,,"['Snail', 'Polychaete Worm']",5,Climbing onto submerged logs.
68,380,102.47476478424376,40,A farensis,,False,68.33477946322068,s,male,69,112.91451191929329,,"['Jellyfish', 'Coral Fragment']",6,Escaping predator silhouette overhead.
69,130,125.16588473490116,20,A. Farensis,,True,6.202963459168599,p, ,70,156.7489397310516,,"['Sea Sponge', 'Snail', 'Mussel', 'Sea Urchin', 'Sea Anemone']",7,Picking biofilm on submerged wood.
70,400,89.45092502816377,50,U. olhanensis,,True,6.722653496898287,a,female,71,143.82831569058743,,['Sea Sponge'],7,Slow movement near seagrass patches.
71,160,107.52649697213819,20,A farensis,,False,265.19249399614023,s,nan,72,165.08536037125845,,"['Mussel', 'Sea Urchin', 'Crab (Other Species)', 'Hermit Crab']",5,Claw waving directed at nearby crab.
72,120,96.54611703785379,40,A farensis,,False,1360.9879769872928,s,male,73,171.0269861635001,,['Snail'],9,Rapid claw movement while feeding.
73,210,89.34152077640691,60,A. Farensis,,False,58.0121268173071,j,male or female,74,192.50985777980475,,"['Crab (Other Species)', 'Coral Fragment', 'Small Fish']",5,Escaping predator silhouette overhead.
74,90,86.02576865798811,70,A farensis,,False,194.0002256748697,s,male,75,146.8630962349751,,"['Sea Sponge', 'Crab (Other Species)', 'Hermit Crab']",7,Climbing barnacle-covered surfaces.
75,390,107.74492319835296,20,A. Farensis,,False,10.35592325736853,j,male or female,76,158.48367791190577,,"['Polychaete Worm', 'Snail', 'Sea Anemone']",6,Feeding on small mollusks.
76,330,85.46695413628257,60,u. olhanen.,,False,31.674249935112577,s,?,77,164.37952261448956,,"['Coral Fragment', 'Jellyfish', 'Crab (Other Species)', 'Sea Urchin']",6,Sideways walking along bay edge.
77,150,97.51010729567147,50,A farensis,,False,207.87926790801737,a,male,78,135.84945086108846,,"['Sea Sponge', 'Mussel', 'Barnacle']",4,Climbing barnacle-covered surfaces.
78,180,135.48722527304278,60,u. olhanen.,,False,3.775822645622765,s, ,79,208.4460203375906,,"['Polychaete Worm', 'Hermit Crab']",9,Escaping predator silhouette overhead.
79,200,89.64911375677246,40,A. Farensis,,False,57.99702732667211,s, ,80,175.01294800143887,,"['Snail', 'Barnacle']",5,Interaction with hermit crabs.
80,310,96.2302561167941,30,U. olhanensis,,False,95.81100120607543,p,nan,81,150.91388018996213,,"['Small Fish', 'Hermit Crab', 'Sea Sponge']",5,Climbing algae-covered rocks.
81,180,90.69238595506712,90,A farensis,,False,18.0914404481494,s,male,82,119.89230457960912,,"['Sea Sponge', 'Barnacle']",13,Using claws to dig into sediment.
82,120,104.47807138142515,20,A farensis,,False,30.915648433353795,j,female,83,156.01035286625768,,"['Shrimp', 'Crab (Other Species)']",5,Interacting with small fish nearby.
83,290,104.45387654966673,30,A farensis,,False,9.470714704737421,p,nan,84,147.5715776468911,,['Algae'],8,Climbing barnacle-covered surfaces.
84,250,118.85605393751398,30,U. olhanensis,,True,4.545068205945415,a,nan,85,165.96603175797463,,['Coral Fragment'],8,Climbing barnacle-covered surfaces.
85,210,116.4884935753935,40,U. olhanensis,,False,22.7943635005369,p,female,86,124.53996502285148,,"['Barnacle', 'Shrimp', 'Hermit Crab']",5,Hiding in sandy burrow.
86,70,110.21654059208598,70,u. olhanen.,,False,47.30036010126392,s,male,87,201.96997922558387,,"['Mussel', 'Crab (Other Species)', 'Coral Fragment', 'Hermit Crab']",7,Interaction with hermit crabs.
87,320,74.47803817570204,40,A. Farensis,,False,1168.7088635172895,a,female,88,144.831970351817,,['Algae'],8,Picking biofilm on submerged wood.
88,190,109.52448184321291,90,A farensis,,False,3.7342678159759983,s,male,89,155.7747120584875,,"['Algae', 'Sea Star', 'Sea Anemone', 'Small Fish']",6,Sitting still blending with environment.
89,220,108.1181126272398,30,u. olhanen.,,False,48.73908594239323,j,male,90,186.36139787560168,,"['Shrimp', 'Sea Star', 'Coral Fragment', 'Mussel']",5,Searching for mates at twilight.
90,80,78.4569100827918,60,A. Farensis,,False,4.324811849463914,p,?,91,185.12042893396278,,"['Sea Anemone', 'Barnacle', 'Snail']",7,Dragging shell fragment backward.
91,430,67.13320309366757,70,A. Farensis,,False,24.698625738127777,s,male,92,151.80239961046448,,['Barnacle'],7,Rapid crossing of open sand.
92,290,106.67065512501776,50,A. Farensis,,False,13.471745679450702,p,nan,93,140.56220048329592,,"['Sea Anemone', 'Algae', 'Sea Urchin', 'Crab (Other Species)']",8,Vibrating antennae in water currents.
93,120,105.0078511034176,50,u. olhanen.,,True,1.1642695501253755,p,male,94,151.98058070406154,,"['Shrimp', 'Sea Star']",9,Hiding under floating debris.
94,280,118.59649964340291,20,A. Farensis,,True,170.69457052152543,a,male,95,157.81398451702717,,"['Snail', 'Algae', 'Shrimp', 'Polychaete Worm']",9,Burrowing into sandy sediment.
95,230,108.94023688832968,20,A farensis,,False,24.019507171710075,j,male,96,137.401410615339,,"['Small Fish', 'Sea Urchin', 'Crab (Other Species)', 'Shrimp']",10,Picking biofilm on submerged wood.
96,170,129.88888097954109,40,A. Farensis,,False,11.962083314515816,s,male,97,158.07291015323636,,"['Barnacle', 'Polychaete Worm']",8,Social contact with other crabs.
97,290,131.30009679428483,50,u. olhanen.,,False,0.41795563181302847,p,male,98,156.29791092489614,,"['Algae', 'Polychaete Worm', 'Sea Star', 'Sea Sponge', 'Snail']",6,Hiding in sandy burrow.
98,170,110.54406941219098,40,u. olhanen.,,False,276.2693031074463,p,female,99,139.33891349818023,,"['Sea Star', 'Jellyfish', 'Crab (Other Species)']",5,Moving toward warmer water pockets.
99,100,121.9647779656689,50,A. Farensis,,False,13.748022678956282,s,?,100,162.44089592585564,,['Sea Star'],7,Searching for food in tidal pools.
100,350,115.98072447761373,30,A. Farensis,,False,362.5279485670883,s,?,101,161.77358618165334,,['Small Fish'],9,Climbing barnacle-covered surfaces.
101,140,84.06306383025355,50,u. olhanen.,,False,43.12362454189394,a,male or female,102,142.0259122962406,,"['Small Fish', 'Jellyfish', 'Polychaete Worm', 'Sea Anemone', 'Algae']",4,Burrowing into sandy sediment.
102,290,103.41817606964567,30,U. olhanensis,,False,11.309429432036664,p,female,103,159.06638693331038,,['Sea Anemone'],9,Hiding beneath rocks.
103,260,109.89861619922877,30,u. olhanen.,,False,3.678554772627185,s,male,104,156.9358989519017,,"['Shrimp', 'Jellyfish', 'Snail', 'Small Fish']",12,Crab moving quickly across rocks.
104,390,118.14305690194257,20,A. Farensis,,False,53.167951146761474,s,female,105,145.2371084107836,,"['Jellyfish', 'Barnacle', 'Mussel']",9,Climbing barnacle-covered surfaces.
105,180,105.02820747867437,50,A farensis,,False,52.3502248907456,p, ,106,184.53470155243392,,"['Crab (Other Species)', 'Barnacle', 'Snail', 'Algae']",6,Scavenging near tidal pools.
106,170,106.46552932429591,80,u. olhanen.,,True,1.5490853146181975,s,male,107,181.75487534874506,,"['Jellyfish', 'Small Fish', 'Coral Fragment', 'Crab (Other Species)']",12,Feeding on detritus in shallow water.
107,290,110.60991392798715,70,A. Farensis,,False,5.638832935407737,s,male,108,153.5136645087976,,"['Mussel', 'Coral Fragment', 'Barnacle']",10,Feeding on detritus in shallow water.
108,80,135.09184169351067,30,A farensis,,True,3.740684645480453,p,female,109,177.34782843400058,,"['Sea Urchin', 'Barnacle', 'Mussel', 'Small Fish']",5,Camouflaging with surrounding mud.
109,150,104.50195684054268,120,A. Farensis,,False,57.946757770903034,s,female,110,147.31899979912032,,"['Snail', 'Sea Star']",10,Hiding under floating debris.
110,230,87.905670362866,70,u. olhanen.,,False,16.23217358160909,s,male,111,162.80199034909538,,['Barnacle'],8,Swimming short distance to escape.
111,240,112.31643501086502,40,A. Farensis,,False,2.561582578340264,s,male,112,186.45460327704836,,"['Jellyfish', 'Sea Anemone']",8,Color changes during molting.
112,170,77.08767788276322,90,A farensis,,True,19.230457327713527,s,male,113,197.5309328886726,,"['Algae', 'Sea Star', 'Polychaete Worm']",7,Feeding on detritus in shallow water.
113,360,107.1543076981191,20,A farensis,,False,230.983108444059,a,male,114,121.44513789882915,,"['Polychaete Worm', 'Snail', 'Mussel', 'Hermit Crab', 'Sea Urchin']",11,Hiding in sandy burrow.
114,200,89.58569176558505,60,u. olhanen.,,True,34.568642974651326,p,female,115,157.59978788883666,,"['Sea Anemone', 'Shrimp']",8,Moving in groups.
115,190,103.79817849636649,50,A farensis,,False,3.973573844071823,p,male,116,142.87646019170123,,"['Coral Fragment', 'Sea Sponge']",7,Climbing barnacle-covered surfaces.
116,150,79.10613762852017,30,A farensis,,False,0.9615664218861912,p,male,117,186.7475070424215,,"['Shrimp', 'Jellyfish']",9,Retreating into burrow.
117,190,80.14371178598365,30,u. olhanen.,,False,98.21682508182276,s,female,118,167.9891219911082,,"['Shrimp', 'Algae']",7,Picking biofilm on submerged wood.
118,120,114.72792789200184,50,u. olhanen.,,False,1500.0,a,male,119,139.35980368882292,,"['Crab (Other Species)', 'Polychaete Worm', 'Jellyfish']",6,Crab moving quickly across rocks.
119,260,101.62965684756071,40,A. Farensis,,False,3.5937982404462643,s,male,120,146.3788151572002,,['Algae'],5,Camouflaging with surrounding mud.
120,480,98.33101471533915,50,u. olhanen.,,False,113.20425141909583,s,male,121,165.5427030216022,,"['Coral Fragment', 'Sea Sponge', 'Small Fish']",7,Moving in groups.
121,380,82.97890915967983,50,A. Farensis,,False,40.0875389158136,s,female,122,147.28090518049288,,"['Mussel', 'Sea Star']",7,Waving claws rhythmically.
122,260,97.37126986208962,20,u. olhanen.,,False,21.532517395106964,a,female,123,101.72372973589279,,"['Mussel', 'Sea Star', 'Barnacle', 'Coral Fragment', 'Snail']",10,Hiding in sandy burrow.
123,250,119.10351996571643,30,A. Farensis,,False,24.922782693185116,p,?,124,164.68606853471852,,"['Snail', 'Algae', 'Polychaete Worm', 'Shrimp']",7,Cleaning claws with rubbing motion.
124,240,118.45941189388576,40,A farensis,,True,38.768779366693295,p,male,125,160.63381440211018,,"['Shrimp', 'Jellyfish']",10,Swimming short distance to escape.
125,340,74.61794324046433,40,u. olhanen.,,False,388.8473872521229,s,female,126,144.85957662032013,,['Mussel'],6,Climbing onto submerged logs.
126,130,94.75257994795491,40,A farensis,,False,9.22552372765953,a,male,127,152.9998348388329,,"['Barnacle', 'Sea Urchin', 'Algae']",7,Exchanging antenna taps.
127,70,90.24812978260898,20,u. olhanen.,,False,35.813495011295046,a,male,128,146.82482267267656,,"['Jellyfish', 'Algae']",6,Shaking claws after contact.
128,180,96.78332796475823,50,A. Farensis,,False,66.67127441855398,a,N/R,129,175.7433345947632,,"['Polychaete Worm', 'Barnacle', 'Algae', 'Sea Star']",5,Defensive posture when approached.
129,160,87.87413924279834,40,A farensis,,False,4.847647632554468,a,male,130,178.76444926155384,,"['Algae', 'Snail', 'Barnacle', 'Jellyfish']",8,Cleaning claws with rubbing motion.
130,400,80.58859299779454,60,A farensis,,False,26.132016754748967,a,female,131,193.37612787716182,,"['Coral Fragment', 'Sea Star', 'Sea Urchin', 'Hermit Crab', 'Algae']",9,Burrowing into sandy sediment.
131,230,104.39261327512669,20,u. olhanen.,,False,17.45225579479286,a, ,132,197.65114423404597,,"['Polychaete Worm', 'Snail', 'Algae']",7,Feeding on small mollusks.
132,320,105.6605730771189,50,U. olhanensis,,False,136.43524779491545,s,male or female,133,131.59922528966763,,"['Sea Urchin', 'Jellyfish', 'Algae']",7,Hiding beneath rocks.
133,250,117.74309300994099,70,A farensis,,False,14.582758761803314,s,female,134,150.39880336724494,,"['Crab (Other Species)', 'Sea Urchin']",6,Guarding eggs under abdominal flap.
134,260,101.87786256039813,20,u. olhanen.,,False,60.336015955185694,p,male,135,167.25365156569896,,"['Sea Sponge', 'Sea Urchin', 'Mussel', 'Snail', 'Sea Star']",10,Hiding under floating debris.
135,160,86.94152052335782,40,U. olhanensis,,False,92.8670558779904,s,male,136,218.89908389947198,,"['Polychaete Worm', 'Sea Anemone', 'Barnacle']",10,Climbing onto submerged logs.
136,640,77.77506324865585,20,A farensis,,False,23.917670665852775,s,male,137,169.8704463730187,,"['Sea Anemone', 'Sea Star']",9,Slow movement near seagrass patches.
137,340,131.6020855766632,30,U. olhanensis,,False,128.53108601477413,s, ,138,164.01952482733603,,['Sea Star'],8,Resting in shaded rock crevice.
138,260,96.57324844947615,50,A farensis,,False,22.42364714766259,p,female,139,174.56375331859545,,"['Jellyfish', 'Crab (Other Species)', 'Snail', 'Shrimp', 'Coral Fragment']",5,Claw snapping at diver.
139,210,127.13409926710693,30,A farensis,,False,25.607481833386842,s,nan,140,180.87197976186042,,"['Coral Fragment', 'Sea Anemone', 'Mussel']",11,Escaping from aggressive fish.
140,220,80.14023925747068,70,U. olhanensis,,True,3.2454783643527643,p,female,141,156.64802137576794,,"['Sea Sponge', 'Sea Urchin', 'Algae', 'Shrimp']",9,Burrowing into sandy sediment.
141,100,134.9553942724254,40,A. Farensis,,False,7.108280867982122,a,female,142,150.43511932970316,,"['Algae', 'Coral Fragment', 'Jellyfish']",8,Escaping predator silhouette overhead.
142,80,114.52858740460931,30,A. Farensis,,False,459.8130421311067,s,male,143,148.92379940266324,,"['Coral Fragment', 'Polychaete Worm', 'Algae']",3,Hiding under seagrass blades.
143,230,117.3827575668357,40,A. Farensis,,False,37.87504349708598,a,female,144,155.32325737205826,,"['Hermit Crab', 'Coral Fragment', 'Algae']",7,Climbing barnacle-covered surfaces.
144,120,121.76270417881398,30,A. Farensis,,False,10.244794546648679,s,male,145,174.75984960620616,,"['Mussel', 'Snail', 'Algae', 'Sea Anemone']",6,Feeding on detritus in shallow water.
145,280,101.59456641927682,30,u. olhanen.,,False,0.8852168680739813,p,N/R,146,185.61328071228797,,"['Polychaete Worm', 'Crab (Other Species)', 'Barnacle']",10,Climbing vertical rock face.
146,430,117.85250171115206,30,u. olhanen.,,False,5.946240762278476,a,male,147,125.63721284798446,,"['Jellyfish', 'Sea Star', 'Polychaete Worm']",11,Searching for food in tidal pools.
147,230,76.2608302881732,40,A. Farensis,,False,30.181533486610924,p,nan,148,143.31342492686764,,"['Snail', 'Shrimp', 'Coral Fragment', 'Small Fish']",9,Moving in groups.
148,200,124.83514578766284,90,A farensis,,False,12.565093128866458,s,male,149,138.62880564204852,,['Coral Fragment'],11,Territorial display against intruder.
149,250,125.78575950987849,30,u. olhanen.,,True,6.454839555922574,p,male,150,102.78852468360084,,"['Sea Anemone', 'Coral Fragment', 'Hermit Crab']",7,Picking algae from rock surface.
150,320,98.19727287148659,20,A farensis,,True,886.3130482753319,s,male,151,136.1393004237037,,"['Crab (Other Species)', 'Sea Star', 'Small Fish']",7,Claw waving directed at nearby crab.
151,240,94.44094015938403,80,u. olhanen.,,False,21.090502973279435,p,?,152,126.46438066321593,,"['Algae', 'Snail', 'Barnacle', 'Sea Sponge']",6,Feeding on small mollusks.
152,200,106.50543785777413,40,A. Farensis,,False,67.24164713681904,j,male,153,124.29232603161502,,"['Polychaete Worm', 'Sea Anemone', 'Snail', 'Sea Urchin']",7,Sitting still blending with environment.
153,110,83.36808710498505,40,A. Farensis,,False,0.8349161171904924,s, ,154,138.93380946094413,,"['Sea Anemone', 'Coral Fragment', 'Hermit Crab', 'Jellyfish']",8,Resting in shaded rock crevice.
154,130,113.53704763832872,120,A farensis,,True,2.5344603284040748,s,male or female,155,169.88450576331428,,"['Jellyfish', 'Shrimp', 'Sea Anemone', 'Polychaete Worm']",9,Resting in shaded rock crevice.
155,200,144.3882831591773,40,u. olhanen.,,False,20.084460265111687,s, ,156,172.14791426119004,,"['Sea Urchin', 'Polychaete Worm', 'Snail']",10,Resting under shell fragment.
