,cl [cm],lcl [cm],fw [cm],species_name,longitude,is_gravid,rcl [cm],stage,sex,id,cw [cm],latitude,associated_species,depth [m],is_gravid?,behavior
21,10,6.612941604675953,4,U. olhanensis,,False,38.03942754160306,adult, ,22,12.971352666586679,,"['Snail', 'Barnacle', 'Algae', 'Sea Sponge']",10,False,Searching for food in tidal pools.
22,40,6.140466248614787,3,A farensis,,False,44.689826815234866,adult,female,23,15.558073206840008,,"['Sea Sponge', 'Shrimp', 'Crab (Other Species)', 'Sea Star']",9,False,Emerging cautiously from hiding.
23,23,8.582419117460203,4,A. Farensis,,False,4.8236143789204915,sub_adult,male,24,14.200254709602188,,['Sea Sponge'],7,False,Half buried in sand.
24,14,5.347370145190318,6,u. olhanen.,,True,0.7181009593799501,adult,male,25,12.921749455106594,,"['Polychaete Worm', 'Hermit Crab', 'Sea Urchin']",11,True,Picking biofilm on submerged wood.
25,20,11.792131719934957,4,A. Farensis,,True,2.390296874313272,sub_adult,male,26,9.503618841825212,,['Hermit Crab'],10,True,Escaping predator silhouette overhead.
26,12,6.23611754251053,9,u. olhanen.,,True,150.0,pre_puberty,male,27,11.868492296532368,,"['Small Fish', 'Barnacle', 'Jellyfish', 'Sea Sponge', 'Sea Urchin']",9,True,Hiding beneath rocks.
27,17,8.269808868284528,4,A. Farensis,,False,70.61313045674859,pre_puberty,male,28,12.956989152097542,,['Snail'],12,False,Moving toward bait.
28,23,6.7784518494891675,4,A. Farensis,,True,4.60952975576813,sub_adult,female,29,13.037164019520093,,"['Sea Urchin', 'Barnacle', 'Small Fish', 'Crab (Other Species)']",7,True,Pausing frequently during exploration.
29,21,6.84797857126466,5,A. Farensis,,False,3.026164305614582,sub_adult, ,30,8.737389202768906,,"['Sea Sponge', 'Sea Urchin', 'Shrimp']",8,False,Camouflaging with surrounding mud.
30,20,8.243267047390857,5,A farensis,,False,7.59883811807323,sub_adult,female,31,11.540799356348721,,"['Sea Urchin', 'Sea Sponge']",11,False,Half buried in sand.
31,8,9.12397816494435,9,A farensis,,False,37.31284295157045,adult,female,32,8.87782474928559,,"['Hermit Crab', 'Mussel', 'Small Fish', 'Shrimp']",10,False,Displaying dominance by lifting body.
32,7,9.765215627805533,2,u. olhanen.,,False,3.0549639421628574,pre_puberty, ,33,12.953348451071026,,"['Crab (Other Species)', 'Barnacle']",7,False,Escaping from aggressive fish.
33,44,5.953875789785892,6,A farensis,,False,91.40286944311522,sub_adult,female,34,12.291789247288465,,"['Sea Sponge', 'Algae', 'Shrimp']",5,False,Climbing submerged rocks.
34,15,9.40159536973533,2,A. Farensis,,False,0.5095725953626271,sub_adult,female,35,11.591370338787621,,"['Mussel', 'Sea Anemone']",4,False,Retreating quickly from shadow.
35,11,9.760674107517445,3,A farensis,,False,5.763231563064714,sub_adult,male,36,14.112907455398691,,"['Polychaete Worm', 'Algae', 'Jellyfish', 'Small Fish']",8,False,Slow movement near seagrass patches.
36,21,9.517507650304061,2,A. Farensis,,False,26.2695757353594,sub_adult,male,37,13.386536766322521,,"['Small Fish', 'Polychaete Worm']",9,False,Searching for mates at twilight.
37,22,8.297557820754761,3,u. olhanen.,,True,21.177957674723032,pre_puberty,female,38,12.945256596366232,,"['Barnacle', 'Sea Anemone']",7,True,Using claws to dig into sediment.
38,30,9.752377516965712,2,A. Farensis,,False,3.5338061204975686,sub_adult,female,39,11.874903382357319,,"['Sea Sponge', 'Snail', 'Jellyfish', 'Polychaete Worm']",8,False,Vibrating antennae in water currents.
39,11,6.702569219959778,4,A. Farensis,,False,3.4735658692518263,juvenile,male,40,12.851633743863168,,"['Barnacle', 'Crab (Other Species)']",9,False,Defensive posture when approached.
40,16,7.214499758471975,4,A farensis,,False,3.1861179558517616,sub_adult, ,41,11.83878804111702,,"['Sea Anemone', 'Mussel', 'Crab (Other Species)', 'Snail']",8,False,Retreating into burrow.
41,36,10.461014140847691,4,U. olhanensis,,False,9.30624723856459,pre_puberty, ,42,13.595321575607612,,"['Coral Fragment', 'Small Fish', 'Sea Anemone', 'Shrimp', 'Sea Sponge']",8,False,Pausing frequently during exploration.
42,28,8.095977067301845,4,A. Farensis,,False,5.057391629837363,pre_puberty,male,43,11.925196809581536,,"['Mussel', 'Small Fish', 'Crab (Other Species)']",12,False,Climbing algae-covered rocks.
43,16,9.070868199771155,5,A farensis,,False,7.458879644647666,pre_puberty, ,44,14.444411660995925,,['Algae'],9,False,Displaying dominance by lifting body.
44,12,9.447064244903114,2,A farensis,,False,1.8412857424547875,pre_puberty,nan,45,13.839184462318164,,"['Polychaete Worm', 'Jellyfish', 'Sea Urchin', 'Coral Fragment', 'Algae']",10,False,Color changes during molting.
45,29,9.874572550451155,6,A farensis,,False,82.04806576507471,pre_puberty, ,46,12.115207022217348,,"['Small Fish', 'Jellyfish', 'Sea Star']",10,False,Shaking claws after contact.
46,33,8.356777886119009,3,u. olhanen.,,False,13.13648171159333,adult,male or female,47,11.88567038725086,,"['Shrimp', 'Sea Urchin', 'Small Fish', 'Sea Sponge']",5,False,Displaying dominance by lifting body.
47,20,5.606898278986302,3,A farensis,,False,3.373735670089593,sub_adult,?,48,9.73856669764446,,"['Coral Fragment', 'Sea Sponge', 'Mussel']",10,False,Social contact with other crabs.
48,15,6.410195048930618,4,U. olhanensis,,True,46.5677942816893,sub_adult,male,49,10.17730330433595,,"['Snail', 'Shrimp', 'Sea Anemone']",10,True,Rapid claw movement while feeding.
49,14,9.365549019949311,11,A. Farensis,,False,1.2773814320757488,pre_puberty, ,50,13.592134946459979,,"['Mussel', 'Crab (Other Species)']",6,False,Mating behavior with antenna touching.
50,21,9.598553401637089,3,A farensis,,False,3.5924199815270534,pre_puberty,male,51,11.056568179727908,,"['Shrimp', 'Algae', 'Small Fish', 'Mussel']",10,False,Stillness in cold water.
51,17,7.293853542375581,8,A. Farensis,,False,32.93835155334296,sub_adult,female,52,13.7039484126904,,"['Hermit Crab', 'Sea Anemone', 'Crab (Other Species)', 'Sea Sponge']",4,False,Using claws to dig into sediment.
52,26,7.47209535529382,2,A. Farensis,,False,21.158389226151986,sub_adult,female,53,14.234363884482878,,['Sea Star'],7,False,Escaping from aggressive fish.
53,15,9.301197409775307,5,A farensis,,False,61.568197768614205,sub_adult,male or female,54,11.721485763240507,,"['Sea Sponge', 'Barnacle', 'Small Fish', 'Shrimp']",8,False,Struggling with entangled seaweed.
54,6,10.113265975159884,4,A farensis,,False,18.971771523544,pre_puberty,male,55,12.167303574373765,,"['Barnacle', 'Snail']",9,False,Feeding on small mollusks.
55,29,8.154348478770249,7,A farensis,,False,2.721291847648261,sub_adult,female,56,12.958678887139177,,"['Barnacle', 'Hermit Crab', 'Sea Anemone', 'Shrimp']",7,False,Exchanging antenna taps.
56,18,11.21568890393862,6,A farensis,,False,52.024163307607985,sub_adult,?,57,12.987020653800798,,"['Sea Star', 'Algae', 'Shrimp', 'Barnacle', 'Sea Anemone']",11,False,Mating behavior with antenna touching.
57,19,11.042328246995137,4,A farensis,,False,0.402845453253251,sub_adult,male,58,12.43580909544638,,"['Sea Urchin', 'Sea Star', 'Crab (Other Species)', 'Sea Anemone']",10,False,Vibrating antennae in water currents.
58,12,5.92323173272043,6,A. Farensis,,False,22.43331493746756,pre_puberty,male,59,12.926353061126303,,"['Polychaete Worm', 'Snail']",13,False,Rapid claw movement while feeding.
59,24,8.636425408754867,5,U. olhanensis,,False,0.6352041026506906,adult,male,60,12.880621024259339,,"['Small Fish', 'Sea Sponge', 'Mussel', 'Jellyfish', 'Shrimp']",8,False,Swimming short distance to escape.
60,23,6.749787534411274,5,u. olhanen.,,True,0.28897798279503273,adult,male,61,12.785507993903556,,['Sea Sponge'],9,True,Struggling with entangled seaweed.
61,20,6.431701920595084,2,A. Farensis,,False,34.180233648098344,sub_adult,male,62,13.178380712085998,,"['Crab (Other Species)', 'Sea Star', 'Hermit Crab']",7,False,Climbing algae-covered rocks.
62,18,6.212093954815728,4,A farensis,,False,20.13977005957637,sub_adult,female,63,10.342515481490778,,"['Sea Urchin', 'Shrimp', 'Barnacle', 'Sea Anemone', 'Algae']",12,False,Retreating quickly from shadow.
63,9,6.937498740951043,3,A. Farensis,,False,72.84053835464282,juvenile,male,64,10.421068532175426,,"['Sea Anemone', 'Sea Sponge', 'Barnacle']",7,False,Crab moving quickly across rocks.
64,18,7.208272820232679,3,A. Farensis,,False,3.447495682065432,sub_adult,male,65,11.858057890579083,,"['Algae', 'Sea Urchin', 'Sea Anemone']",13,False,Resting under shell fragment.
65,31,5.536795179358844,3,A farensis,,False,7.880849607346388,adult,female,66,12.169631282427234,,['Sea Star'],8,False,Shaking claws after contact.
66,14,10.811685548169637,5,A farensis,,False,5.306160620394931,adult,male,67,12.6546359823976,,['Shrimp'],5,False,Cleaning claws with rubbing motion.
67,29,7.252927818242709,2,A farensis,,False,12.664803217148005,pre_puberty,nan,68,12.461941452931391,,"['Mussel', 'Shrimp', 'Barnacle']",7,False,Claw waving directed at nearby crab.
68,27,8.971421843169425,5,A. Farensis,,False,4.158952678967196,pre_puberty,male,69,10.967447510099634,,"['Sea Urchin', 'Sea Star', 'Polychaete Worm']",12,False,Using claws to dig into sediment.
69,36,6.787082981433558,3,A. Farensis,,True,2.555254715620041,juvenile,female,70,15.036531329034295,,"['Sea Sponge', 'Hermit Crab', 'Sea Anemone', 'Shrimp']",11,True,Slow movement near seagrass patches.
70,24,7.981777002940416,9,u. olhanen.,,False,7.443530398157461,pre_puberty,male,71,11.881114830951567,,"['Coral Fragment', 'Jellyfish', 'Mussel']",8,False,Hiding under seagrass blades.
71,13,7.474276828700277,5,A farensis,,False,69.16185277885235,pre_puberty,female,72,14.655234609577633,,['Mussel'],7,False,Feeding on small mollusks.
72,6,10.088132861986033,2,A farensis,,False,8.582442004829376,juvenile,female,73,9.199789949821614,,"['Algae', 'Barnacle']",7,False,Escaping predator silhouette overhead.
73,39,4.6661852846765814,6,A farensis,,False,1.4616754201544306,adult,male,74,11.609270263905513,,['Mussel'],6,False,Using claws to dig into sediment.
74,22,4.567825646820068,10,A farensis,,False,0.7670774292334417,sub_adult,male,75,14.20823056030763,,"['Crab (Other Species)', 'Polychaete Worm', 'Shrimp', 'Barnacle', 'Mussel']",9,False,Emerging cautiously from hiding.
75,41,6.971691041910569,4,U. olhanensis,,False,0.9688058346683933,pre_puberty,male,76,8.69669057468629,,"['Polychaete Worm', 'Algae', 'Sea Star']",10,False,Using claws to dig into sediment.
76,17,6.96321945416564,3,U. olhanensis,,False,8.595935964530685,sub_adult,male,77,9.742641120790458,,"['Sea Anemone', 'Sea Star', 'Algae', 'Sea Sponge', 'Barnacle']",9,False,Hiding beneath rocks.
77,7,5.0393941585961155,2,A farensis,,False,8.808821973158677,sub_adult,male,78,14.128233790063794,,['Snail'],8,False,Hiding under floating debris.
78,16,6.205122664503707,5,A farensis,,False,0.6218661397524166,pre_puberty,male,79,13.997572414302878,,"['Hermit Crab', 'Polychaete Worm', 'Mussel', 'Shrimp', 'Crab (Other Species)']",4,False,Inspecting discarded crab shell.
79,25,5.983547879813726,2,A. Farensis,,False,3.6484618483664706,pre_puberty,male,80,10.538149059774566,,"['Sea Urchin', 'Sea Sponge', 'Mussel', 'Snail']",11,False,Hiding under floating debris.
80,36,4.843776969424108,10,A farensis,,False,164.90037301356836,sub_adult, ,81,12.684165740720859,,['Coral Fragment'],8,False,Struggling with entangled seaweed.
81,23,9.162185493733844,3,A farensis,,False,31.782198108376914,sub_adult, ,82,8.238142303428939,,"['Barnacle', 'Algae', 'Sea Urchin']",6,False,Picking detritus from seabed.
82,22,5.0057410377150635,4,A farensis,,False,2.2310044448483324,adult,-,83,10.562633221523805,,"['Crab (Other Species)', 'Algae', 'Barnacle']",11,False,Burrowing into sandy sediment.
83,12,6.188257565029719,3,A. Farensis,,False,120.4464587411748,juvenile,female,84,12.70470348780476,,"['Jellyfish', 'Small Fish']",10,False,Feeding on small crustaceans.
84,29,6.361494113847836,4,u. olhanen.,,False,2.4481425152807934,sub_adult,male or female,85,14.353135164844502,,['Sea Star'],8,False,Searching for mates at twilight.
85,38,8.006843523336544,2,A. Farensis,,False,23.13073683849642,juvenile,male,86,13.386143031936891,,"['Sea Urchin', 'Barnacle', 'Crab (Other Species)', 'Snail']",8,False,Cleaning claws with rubbing motion.
86,16,8.116668346716857,5,u. olhanen.,,True,6.9631386581986,sub_adult,female,87,10.574235174045317,,['Sea Sponge'],8,True,Picking detritus from seabed.
87,27,1.631224582053985,3,A farensis,,False,33.94723980670585,pre_puberty,female,88,13.560726303837757,,['Crab (Other Species)'],5,False,Crab moving quickly across rocks.
88,31,8.39926962073498,5,A. Farensis,,True,5.912758495172096,sub_adult,male,89,13.622832326147636,,"['Barnacle', 'Polychaete Worm', 'Sea Sponge', 'Crab (Other Species)', 'Shrimp']",9,True,Crab moving quickly across rocks.
89,12,11.251788934210994,6,A farensis,,True,54.45171709980238,adult,male,90,12.08146318541456,,['Sea Star'],10,True,Hiding under floating debris.
90,42,8.191582712662196,4,A. Farensis,,False,39.285896506954614,pre_puberty, ,91,12.609616572909802,,"['Sea Sponge', 'Polychaete Worm', 'Barnacle', 'Algae']",11,False,Searching for mates at twilight.
91,20,6.653326963262855,3,A. Farensis,,False,82.10956724867982,adult,male,92,12.633527009698712,,"['Jellyfish', 'Small Fish', 'Sea Star']",11,False,Feeding on algae scraped from rocks.
92,20,11.411248974831617,3,u. olhanen.,,False,1.5454192236849098,sub_adult,male,93,10.062475809704095,,"['Sea Sponge', 'Barnacle', 'Coral Fragment']",8,False,Interacting with small fish nearby.
93,27,4.040435740920284,6,A farensis,,False,2.296831445710753,pre_puberty,female,94,12.139106704707412,,['Crab (Other Species)'],11,False,Camouflaging with surrounding mud.
94,23,9.617493436893918,6,A. Farensis,,False,61.666830001601056,pre_puberty,male,95,12.427907200040154,,"['Algae', 'Sea Sponge', 'Hermit Crab', 'Shrimp']",7,False,Swimming short distance to escape.
95,38,8.827871929749305,4,A farensis,,False,150.0,juvenile,male,96,7.196231983331604,,"['Small Fish', 'Sea Anemone', 'Mussel', 'Barnacle']",6,False,Feeding on detritus in shallow water.
96,21,6.749736873197008,3,A farensis,,False,51.05611401991395,sub_adult,male,97,13.91526539754694,,"['Crab (Other Species)', 'Snail']",13,False,Moving sideways along sandy bottom.
97,47,7.129153933105143,4,u. olhanen.,,False,0.3854392377974617,sub_adult,male,98,11.535465728164183,,['Sea Sponge'],8,False,Guarding a small hole in sediment.
98,14,6.35213063343638,5,A farensis,,False,0.7398055202145738,sub_adult,male,99,12.890226731919064,,"['Hermit Crab', 'Barnacle', 'Sea Sponge', 'Shrimp']",12,False,Territorial display against intruder.
99,23,9.278135081831529,3,u. olhanen.,,True,1.3615080517193303,sub_adult,male,100,10.415288504645419,,"['Shrimp', 'Crab (Other Species)']",8,True,Climbing onto submerged logs.
100,21,4.219872588834193,5,A farensis,,False,2.4542090940356727,adult,nan,101,10.621153480225836,,"['Sea Anemone', 'Barnacle', 'Sea Urchin', 'Small Fish']",6,False,Moving toward bait.
101,11,5.347593186849114,8,u. olhanen.,,False,34.350119676445,pre_puberty,male,102,11.914363593461859,,"['Sea Anemone', 'Mussel', 'Sea Sponge', 'Crab (Other Species)', 'Small Fish']",7,False,Camouflaging with surrounding mud.
102,15,7.8356388375292365,4,A farensis,,False,21.691457887934668,sub_adult,female,103,13.402398284687077,,"['Shrimp', 'Sea Sponge', 'Hermit Crab']",6,False,Guarding a small hole in sediment.
103,25,7.295950963618859,5,u. olhanen.,,False,122.48768503510702,sub_adult,female,104,10.625064500179299,,"['Snail', 'Sea Urchin']",9,False,Searching for food in tidal pools.
104,22,6.103511082405956,6,u. olhanen.,,False,102.92993661619808,sub_adult, ,105,9.751366555303276,,"['Snail', 'Algae', 'Polychaete Worm']",12,False,Retreating quickly from shadow.
105,7,2.538509194999958,4,u. olhanen.,,False,0.6679207375487412,adult,female,106,13.454543039273313,,"['Crab (Other Species)', 'Sea Urchin', 'Sea Anemone', 'Shrimp']",7,False,Guarding eggs under abdominal flap.
106,22,4.230115991032642,4,u. olhanen.,,False,24.531847405981004,pre_puberty,male,107,10.779025439814149,,"['Barnacle', 'Mussel', 'Snail']",8,False,Swimming short distance to escape.
107,25,9.65886478235647,4,A. Farensis,,False,1.9031903773864471,sub_adult,female,108,7.8614102571622695,,['Crab (Other Species)'],7,False,Moving in groups.
108,16,1.0201079686106072,6,A. Farensis,,False,37.480006945981124,adult,female,109,11.161012472423723,,"['Sea Star', 'Mussel']",10,False,Slow movement near seagrass patches.
109,42,7.766631440392145,7,u. olhanen.,,False,0.026441883469105792,sub_adult,female,110,11.20104410583017,,['Mussel'],8,False,Pausing frequently during exploration.
110,34,11.652087122976113,3,A farensis,,True,22.797226952139575,adult,nan,111,12.282863587100252,,['Polychaete Worm'],8,True,Guarding a small hole in sediment.
111,12,6.182472565436602,3,A farensis,,False,15.49722131047427,pre_puberty,female,112,13.805032150306165,,"['Small Fish', 'Polychaete Worm', 'Barnacle', 'Algae']",9,False,Feeding on small mollusks.
112,19,6.674036372210093,7,u. olhanen.,,False,19.090473797951898,pre_puberty,-,113,9.204160714315192,,"['Sea Star', 'Shrimp', 'Sea Urchin']",11,False,Feeding on algae scraped from rocks.
113,23,9.209444572041644,3,A farensis,,False,6.599261162662307,sub_adult,male,114,11.113210672288965,,"['Jellyfish', 'Hermit Crab', 'Algae', 'Sea Star']",8,False,Hiding in sandy burrow.
114,29,6.262195786110469,4,U. olhanensis,,False,14.31055913613997,sub_adult,male,115,13.006055490465839,,"['Sea Star', 'Barnacle', 'Shrimp', 'Crab (Other Species)']",12,False,Retreating quickly from shadow.
115,19,2.370657125092392,5,A. Farensis,,False,5.894920118640284,sub_adult,male,116,11.458012487686402,,['Coral Fragment'],8,False,Vibrating antennae in water currents.
116,23,8.805498101100357,4,A. Farensis,,False,19.640585150499835,sub_adult,nan,117,13.601040690847274,,"['Shrimp', 'Snail', 'Polychaete Worm', 'Sea Anemone', 'Sea Urchin']",6,False,Resting under shell fragment.
117,29,9.764518539175077,7,A. Farensis,,False,5.619724297042188,sub_adult,male,118,10.961146166269142,,"['Sea Sponge', 'Algae', 'Snail']",4,False,Rapid crossing of open sand.
118,19,6.710177657332517,3,A farensis,,False,150.0,adult,?,119,9.326168911814651,,"['Barnacle', 'Shrimp', 'Sea Star', 'Snail', 'Coral Fragment']",5,False,Hiding under floating debris.
119,30,7.770128831922257,2,A farensis,,False,24.425150628790938,sub_adult,nan,120,12.537231297437058,,"['Sea Urchin', 'Barnacle', 'Sea Anemone']",5,False,Using claws to dig into sediment.
120,39,11.092325972089009,6,A farensis,,True,27.861783309316323,pre_puberty,female,121,13.714448433643101,,"['Polychaete Worm', 'Crab (Other Species)']",7,True,Claw snapping at diver.
121,27,9.168887008344004,5,U. olhanensis,,True,67.14332819806316,adult, ,122,9.834505720072848,,"['Jellyfish', 'Algae']",6,True,Half buried in sand.
122,17,2.756186758930008,4,A farensis,,False,122.1148529640478,adult,male,123,10.338461529554866,,"['Crab (Other Species)', 'Shrimp', 'Snail', 'Barnacle', 'Algae']",10,False,Cleaning claws with rubbing motion.
123,13,7.281513500098581,4,A farensis,,True,79.55014850196316,adult, ,124,11.804941895391977,,"['Barnacle', 'Sea Sponge']",8,True,Exploring new territory.
124,17,6.910703348245601,8,A farensis,,False,0.13218220774643832,adult,male,125,12.217018549523369,,"['Barnacle', 'Small Fish', 'Polychaete Worm']",8,False,Territorial display against intruder.
125,36,8.504806705496899,3,A. Farensis,,False,113.39033745170426,pre_puberty,male,126,11.163605926050725,,"['Sea Urchin', 'Jellyfish']",6,False,Resting under shell fragment.
126,23,8.208254685005281,7,U. olhanensis,,False,150.0,adult,female,127,14.417134577441749,,"['Sea Urchin', 'Sea Anemone', 'Algae', 'Barnacle', 'Crab (Other Species)']",8,False,Vibrating antennae in water currents.
127,10,7.621871526174721,8,A farensis,,False,150.0,adult,male,128,12.966038397293119,,"['Sea Sponge', 'Algae', 'Polychaete Worm', 'Small Fish', 'Sea Star']",8,False,Picking biofilm on submerged wood.
128,38,6.448874000282634,3,A. Farensis,,False,37.976391285468765,sub_adult,female,129,10.65896093659348,,['Snail'],10,False,Picking algae from rock surface.
129,16,8.578521601840308,6,u. olhanen.,,False,7.562318990540179,sub_adult,female,130,9.752280672879023,,"['Sea Anemone', 'Small Fish', 'Algae', 'Sea Urchin', 'Polychaete Worm']",8,False,Camouflaging with surrounding mud.
130,8,8.913725380234743,2,A farensis,,False,3.244154194704992,adult,male,131,13.59093825284161,,['Sea Sponge'],11,False,Displaying dominance by lifting body.
131,13,8.761361151677605,7,A farensis,,False,17.57423098456868,sub_adult, ,132,12.067030015370126,,"['Sea Anemone', 'Hermit Crab', 'Shrimp', 'Snail']",12,False,Claw waving directed at nearby crab.
132,8,9.120032235654719,4,A. Farensis,,False,4.605418939268442,adult,?,133,13.578775488310097,,"['Jellyfish', 'Shrimp', 'Hermit Crab', 'Sea Star']",6,False,Defensive posture when approached.
133,6,6.8370705024014695,2,A. Farensis,,False,0.10033117379905027,adult,male,134,13.25711996360992,,"['Snail', 'Polychaete Worm', 'Mussel', 'Crab (Other Species)']",7,False,Exploring new territory.
134,26,5.010005228809591,6,A farensis,,False,150.0,pre_puberty,male,135,12.745567149695324,,"['Mussel', 'Shrimp', 'Polychaete Worm', 'Jellyfish', 'Sea Anemone']",6,False,Color changes during molting.
135,45,4.104046154649755,2,A. Farensis,,False,128.53213802501892,sub_adult,male,136,12.747566580616514,,"['Polychaete Worm', 'Shrimp', 'Mussel', 'Small Fish', 'Sea Sponge']",8,False,Feeding on detritus in shallow water.
136,25,9.739587309212219,4,A. Farensis,,False,5.101599959359449,pre_puberty, ,137,8.563731917142139,,"['Barnacle', 'Hermit Crab', 'Coral Fragment', 'Polychaete Worm']",9,False,Feeding on algae scraped from rocks.
137,42,6.262323122711836,7,A farensis,,False,4.800745521322848,sub_adult,male,138,10.579226239218698,,"['Shrimp', 'Hermit Crab', 'Polychaete Worm', 'Coral Fragment', 'Barnacle']",9,False,Hiding under floating debris.
138,16,7.841888473664273,5,A farensis,,False,71.01717057840065,adult,male,139,10.276376011209758,,"['Snail', 'Crab (Other Species)']",7,False,Foraging among seagrass roots.
139,16,6.085567235131484,5,A farensis,,False,16.38933869401728,pre_puberty,male,140,12.841325622643375,,"['Small Fish', 'Hermit Crab', 'Algae', 'Mussel', 'Jellyfish']",8,False,Feeding on detritus in shallow water.
140,47,7.19320747555458,3,u. olhanen.,,False,2.3135735375380184,sub_adult,male,141,11.930181762098519,,"['Hermit Crab', 'Small Fish', 'Shrimp', 'Barnacle', 'Polychaete Worm']",8,False,Picking detritus from seabed.
141,28,8.962773131806662,2,A farensis,,False,97.21032473349791,pre_puberty,female,142,8.343313051259125,,"['Small Fish', 'Sea Star', 'Jellyfish']",7,False,Inspecting discarded crab shell.
142,25,9.624923881737852,5,u. olhanen.,,True,46.33666619134126,adult,?,143,11.676619903772027,,"['Sea Sponge', 'Small Fish', 'Sea Star', 'Mussel']",9,True,Escaping predator silhouette overhead.
143,15,7.974213967497388,7,A. Farensis,,True,175.01786893384968,adult,female,144,13.254816210562906,,"['Algae', 'Barnacle', 'Snail', 'Hermit Crab']",8,True,Half buried in sand.
144,29,9.748741698835367,3,U. olhanensis,,False,150.0,juvenile,male,145,9.565763228957893,,"['Coral Fragment', 'Algae', 'Mussel']",13,False,Burrowing into sandy sediment.
