species,sex,stage,is_gravid,behaviour,associated_species,depth [m],cl [mm],cw [mm],lcl [mm],rcl [mm],fw [mm],date,latitude,longitude,id
U. olhanensis,male,adult,,Exchanging antenna taps.,"['Algae', 'Coral Fragment', 'Sea Urchin', 'Small Fish', 'Sea Anemone']",6.0,16.5,15.271497667956897,19.66693909205167,17.489418687190387,36.0,2021-03-27,,,27
U. olhanensis,male,sub_adult,,Swimming short distance to escape.,"['Polychaete Worm', 'Sea Star', 'Crab (Other Species)', 'Shrimp']",9.0,41.25,36.370022978101794,49.1673723853558,45.20022058549077,38.0,2021-03-27,,,28
u. olhanen.,female,pre_puberty,True,Struggling with entangled seaweed.,['Sea Urchin'],13.0,22.9443468236529,20.469632211162757,25.89229916174725,24.95300257161606,37.0,2021-03-27,,,29
u. olhanen.,male,pre_puberty,True,Sideways walking along bay edge.,['Sea Star'],10.0,26.25,19.062368357465665,27.183566529023864,28.72678762047281,37.0,2021-03-27,,,30
u. olhanen.,male,pre_puberty,,Waving claws rhythmically.,['Sea Sponge'],10.0,3.75,3.1504729146177106,4.720651933371202,3.969374150581804,39.0,2021-03-27,,,31
A farensis,female,sub_adult,False,Half buried in sand.,"['Barnacle', 'Sea Urchin', 'Coral Fragment']",7.0,14.760814553812269,13.406900234212937,16.778313291998064,15.081408725154116,40.0,2021-03-27,,,32
u. olhanen.,male,adult,,Climbing onto submerged logs.,"['Sea Star', 'Crab (Other Species)', 'Snail', 'Algae']",12.0,49.5,52.03553833066992,77.40931096341832,54.10314784114105,36.0,2021-03-27,,,33
A farensis,-,adult,,Vibrating antennae in water currents.,"['Crab (Other Species)', 'Sea Urchin', 'Barnacle', 'Algae', 'Hermit Crab']",7.0,28.5,26.593991953827917,38.14638522745699,30.547622196760212,37.0,2021-03-27,,,34
A farensis,male,adult,,Picking biofilm on submerged wood.,"['Shrimp', 'Sea Sponge', 'Small Fish']",4.0,33.0,34.19781773083406,47.443837088791135,35.443799953258875,37.0,2021-03-27,,,35
u. olhanen.,male,adult,,Burrowing into sandy sediment.,"['Barnacle', 'Coral Fragment']",8.0,15.0,15.131433989962979,20.677013059517297,16.17532057269595,37.0,2021-03-27,,,36
A farensis,female,sub_adult,False,Mating behavior with antenna touching.,['Sea Sponge'],9.0,23.240659617001917,19.007778125215044,28.014378270363842,25.513915504109036,37.0,2021-03-27,,,37
u. olhanen.,female,sub_adult,True,Shaking claws after contact.,"['Barnacle', 'Sea Star', 'Shrimp', 'Sea Anemone']",5.0,17.765358842806524,16.58512120261042,24.649901703046396,19.250452306470905,37.0,2021-03-27,,,38
A. Farensis,female,juvenile,True,Climbing vertical rock face.,"['Small Fish', 'Sea Urchin', 'Algae', 'Coral Fragment']",9.0,7.212159553248219,5.359652435655152,6.771015637353111,7.325039804399477,38.0,2021-03-27,,,39
U. olhanensis,female,pre_puberty,False,Camouflaging with surrounding mud.,"['Crab (Other Species)', 'Sea Anemone', 'Mussel']",8.0,9.522144314655707,9.26169388252372,11.506680033286615,10.164781277622618,37.0,2021-03-27,,,40
A. Farensis,male,pre_puberty,,Exploring new territory.,"['Small Fish', 'Sea Anemone']",9.0,27.75,34.20506266661011,42.62822109802163,29.93408483693325,39.0,2021-03-27,,,41
A farensis,female,sub_adult,True,Escaping from aggressive fish.,"['Hermit Crab', 'Small Fish']",10.0,12.925822971292023,15.286901493717679,20.54363668943364,13.820845917499527,37.0,2021-03-27,,,42
U. olhanensis,female,adult,False,Picking algae from rock surface.,"['Snail', 'Coral Fragment', 'Mussel']",9.0,36.62516476024842,37.33753082499561,48.54783635871556,38.73650416990514,37.0,2021-03-27,,,43
A. Farensis,female,pre_puberty,True,Feeding on algae scraped from rocks.,"['Coral Fragment', 'Shrimp']",9.0,14.044506990619569,15.323406330087042,19.47831261879754,15.330359467004438,37.0,2021-03-27,,,44
u. olhanen.,male,adult,,Struggling with entangled seaweed.,['Hermit Crab'],7.0,75.0,70.51647850213806,90.68606608055542,80.48021332116406,39.0,2021-03-27,,,45
A. Farensis,male,sub_adult,,Moving toward warmer water pockets.,"['Jellyfish', 'Crab (Other Species)']",11.0,22.5,21.73211996329982,28.61840363308358,22.845093683530504,38.0,2021-03-27,,,46
U. olhanensis,female,sub_adult,False,Climbing barnacle-covered surfaces.,"['Sea Anemone', 'Sea Urchin', 'Shrimp']",7.0,8.1806780308871,7.819514318623109,10.228022243424661,8.230471835807842,38.0,2021-03-27,,,47
u. olhanen.,female,sub_adult,False,Slow movement near seagrass patches.,"['Polychaete Worm', 'Mussel', 'Crab (Other Species)', 'Algae', 'Barnacle']",9.0,20.986538287055236,27.700489260022184,40.43839528961645,21.833549896447867,37.0,2021-03-27,,,48
A farensis,female,adult,False,Social contact with other crabs.,"['Sea Sponge', 'Crab (Other Species)', 'Snail', 'Polychaete Worm']",7.0,7.831846073976318,7.708526892166347,10.26569933613924,8.19931723129276,39.0,2021-03-27,,,49
A farensis,female,adult,True,Feeding on detritus in shallow water.,"['Jellyfish', 'Sea Urchin']",9.0,18.756123573677492,21.23110171642793,26.37049394063487,20.23625956857742,36.0,2021-03-27,,,50
U. olhanensis,female,juvenile,True,Exchanging antenna taps.,"['Algae', 'Mussel', 'Jellyfish']",11.0,6.239121910683841,5.8681323711436955,7.592818261399762,6.390788257256395,36.0,2021-03-27,,,51
A. Farensis,female,pre_puberty,False,Moving toward bait.,"['Sea Anemone', 'Algae']",4.0,7.011715405759456,5.427359950704509,7.738067075668144,7.6924462783868535,38.0,2021-03-27,,,52
U. olhanensis,female,sub_adult,True,Pausing frequently during exploration.,['Sea Sponge'],8.0,13.61115371512267,11.121614843308375,14.123995776354008,14.386122068557084,38.0,2021-03-27,,,53
A. Farensis,male,sub_adult,,Hiding in sandy burrow.,['Barnacle'],8.0,40.0,40.3880915938809,50.6468358114753,41.09551413475992,37.0,2021-03-27,,,54
u. olhanen.,male,sub_adult,,Retreating quickly from shadow.,"['Mussel', 'Sea Sponge', 'Small Fish', 'Barnacle']",5.0,15.0,12.998297001765861,17.037482680008118,15.146597434226427,38.0,2021-03-27,,,55
u. olhanen.,male,adult,,Hiding in sandy burrow.,"['Sea Anemone', 'Sea Urchin', 'Hermit Crab', 'Jellyfish', 'Sea Sponge']",12.0,64.5,61.421211501907656,83.63258655730475,68.57559411748983,37.0,2021-03-27,,,56
A farensis,female,pre_puberty,False,Interacting with small fish nearby.,"['Shrimp', 'Small Fish']",8.0,11.854880711388345,10.051010693556842,14.877228041751968,12.131768850802795,38.0,2021-03-27,,,57
U. olhanensis,female,sub_adult,False,Climbing algae-covered rocks.,['Algae'],7.0,38.31389418792849,37.388496955523514,50.355468443458385,39.13780000786623,38.0,2021-03-27,,,58
A farensis,male,adult,,Color changes during molting.,"['Polychaete Worm', 'Shrimp', 'Barnacle']",8.0,18.0,17.709155529348653,25.645019072288903,18.517335618800406,38.0,2021-03-27,,,59
u. olhanen.,male,pre_puberty,True,Pausing frequently during exploration.,"['Sea Anemone', 'Small Fish', 'Sea Star', 'Crab (Other Species)', 'Sea Urchin']",8.0,13.5,12.537331679287265,16.998604274431,14.16771654282657,38.0,2021-03-27,,,60
A farensis,female,sub_adult,False,Foraging among seagrass roots.,"['Coral Fragment', 'Snail', 'Crab (Other Species)', 'Polychaete Worm', 'Barnacle']",7.0,23.336018415550456,28.314400546845043,36.51661941996198,24.818180024425082,38.0,2021-03-27,,,61
u. olhanen.,female,adult,False,Territorial display against intruder.,"['Shrimp', 'Mussel', 'Sea Star', 'Algae', 'Small Fish']",9.0,8.656245872651857,8.512148783083713,11.611908286326685,8.804960149102003,36.0,2021-03-27,,,62
Ucides alvorensis,female,adult,False,Burrowing into sandy sediment.,"['Algae', 'Hermit Crab', 'Mussel', 'Small Fish']",6.0,21.022887058336504,23.62086582367973,32.528443415161156,22.179499636979482,37.0,2021-03-27,,,63
u. olhanen.,male,juvenile,,Foraging among seagrass roots.,"['Sea Anemone', 'Coral Fragment', 'Sea Urchin']",6.0,9.0,11.016877246357177,13.265120086574214,9.246847678773339,37.0,2021-03-27,,,64
u. olhanen.,male or female,adult,,Searching for mates at twilight.,"['Jellyfish', 'Algae', 'Polychaete Worm', 'Sea Sponge']",8.0,15.0,14.166513128836092,17.01593616244014,15.398121095645465,38.0,2021-03-27,,,65
u. olhanen.,male,sub_adult,,Hiding under seagrass blades.,"['Sea Anemone', 'Crab (Other Species)', 'Sea Urchin']",8.0,18.75,22.189330316703337,31.90271960190619,19.113345641519295,39.0,2021-03-27,,,66
A. Farensis,male,pre_puberty,,Claw snapping in competition.,"['Sea Urchin', 'Sea Sponge', 'Sea Star', 'Jellyfish', 'Crab (Other Species)']",9.0,11.25,13.410494032819116,19.37108168892332,11.777629463658979,38.0,2021-03-27,,,67
U. olhanensis,male or female,adult,,Sideways walking along bay edge.,"['Sea Urchin', 'Snail', 'Barnacle', 'Algae']",13.0,25.5,24.182152441948755,29.160282515283676,27.255052403691778,37.0,2021-03-27,,,68
A. Farensis,male,pre_puberty,,Feeding on small crustaceans.,"['Hermit Crab', 'Coral Fragment', 'Snail']",9.0,27.0,26.520256762999765,36.07339430687403,29.08921773343536,37.0,2021-03-27,,,69
U. olhanensis,male,sub_adult,True,Moving toward warmer water pockets.,"['Coral Fragment', 'Polychaete Worm']",7.0,45.0,42.01175236379248,53.10271382613356,48.53482759117958,38.0,2021-03-27,,,70
A farensis,N/R,adult,,Moving toward warmer water pockets.,"['Sea Urchin', 'Sea Anemone', 'Algae', 'Polychaete Worm']",8.0,22.5,21.697239116721633,27.271380104439604,24.322655754185963,38.0,2021-03-27,,,71
U. olhanensis,N/R,pre_puberty,,Foraging among seagrass roots.,['Polychaete Worm'],7.0,10.5,9.603907052318105,14.09925520603434,11.14064207108139,37.0,2021-03-27,,,72
U. olhanensis,male,adult,,Moving sideways along sandy bottom.,"['Small Fish', 'Coral Fragment', 'Mussel', 'Hermit Crab']",8.0,24.0,25.82484626709578,32.32148222113091,24.53048238452528,38.0,2021-03-27,,,73
u. olhanen.,male,adult,,Feeding on detritus in shallow water.,"['Small Fish', 'Crab (Other Species)', 'Sea Star', 'Sea Anemone']",5.0,12.0,12.703651823958468,19.010755264786873,12.069348065943167,37.0,2021-03-27,,,74
u. olhanen.,female,pre_puberty,False,Slow movement near seagrass patches.,"['Barnacle', 'Shrimp', 'Sea Star', 'Algae', 'Sea Sponge']",13.0,19.33302071123389,18.12264215728743,24.57140539060431,20.47658597446079,40.0,2021-03-27,,,75
u. olhanen.,male,adult,,Moving toward warmer water pockets.,['Coral Fragment'],8.0,13.5,12.956317130997949,17.597601508168992,14.394680275815432,37.0,2021-03-27,,,76
u. olhanen.,male,adult,,Burrowing into sandy sediment.,"['Sea Sponge', 'Sea Anemone']",8.0,61.5,61.4933773542549,89.82433680878422,62.609418604556794,39.0,2021-03-27,,,77
A farensis,N/R,pre_puberty,,Rapid claw movement while feeding.,"['Sea Anemone', 'Hermit Crab', 'Shrimp', 'Mussel']",8.0,16.5,20.044431995262656,25.065648920878722,16.8105234359778,36.0,2021-03-27,,,78
A farensis,male,adult,,Exchanging antenna taps.,"['Sea Sponge', 'Small Fish', 'Crab (Other Species)', 'Jellyfish']",4.0,13.5,14.405486448795203,19.98543197807474,14.232129963323938,39.0,2021-03-27,,,79
U. olhanensis,female,adult,True,Escaping from aggressive fish.,"['Mussel', 'Polychaete Worm']",10.0,30.245623954210135,29.106981617925932,38.224279990414054,30.690567722971135,38.0,2021-03-27,,,80
Ucides alvorensis, ,sub_adult,,Social contact with other crabs.,"['Coral Fragment', 'Sea Sponge', 'Polychaete Worm']",8.0,33.75,34.534211142966534,43.771896873828815,35.81604024963238,39.0,2021-03-27,,,81
A farensis,female,sub_adult,True,Foraging among seagrass roots.,"['Mussel', 'Sea Urchin', 'Coral Fragment', 'Sea Anemone', 'Algae']",12.0,18.988269938198115,16.59321342596368,20.361479749477805,19.25458362468747,38.0,2021-03-27,,,82
u. olhanen.,male,juvenile,,Feeding on detritus in shallow water.,"['Sea Sponge', 'Algae', 'Jellyfish', 'Sea Urchin']",4.0,11.0,9.081714172429008,13.373776474604435,11.560986436816032,37.0,2021-03-27,,,83
u. olhanen.,female,sub_adult,False,Escaping from aggressive fish.,"['Snail', 'Sea Urchin']",5.0,15.527646525158739,14.186384775956055,20.925072509968306,16.040124698986116,36.0,2021-03-27,,,84
A. Farensis,male,adult,,Picking detritus from seabed.,"['Sea Anemone', 'Shrimp', 'Sea Sponge']",4.0,33.0,35.30846672885137,43.66516614389621,34.20650273862882,37.0,2021-03-27,,,85
u. olhanen.,female,adult,True,Guarding eggs under abdominal flap.,"['Coral Fragment', 'Sea Urchin', 'Algae']",4.0,18.20661487644237,18.39941219968532,24.926145643103258,18.352579379234797,38.0,2021-03-27,,,86
u. olhanen.,female,adult,False,Using claws to dig into sediment.,"['Shrimp', 'Algae', 'Sea Star', 'Polychaete Worm']",9.0,61.809325908865134,56.49746526461782,72.70865069809375,66.87498513250212,37.0,2021-03-27,,,87
U. olhanensis,female,sub_adult,False,Slow movement near seagrass patches.,"['Barnacle', 'Sea Urchin']",4.0,15.591236263822035,19.42890427703482,25.94103504533686,16.131599008790236,38.0,2021-03-27,,,88
A. Farensis,male,adult,,Rapid claw movement while feeding.,['Sea Star'],4.0,30.0,27.34034604437747,35.00206182140939,30.37418986413565,37.0,2021-03-27,,,89
A farensis,male,sub_adult,True,Color changes during molting.,['Sea Star'],9.0,53.75,60.45313632215946,76.92662875107084,56.59258350812713,37.0,2021-03-27,,,90
A farensis,male,adult,,Shaking claws after contact.,"['Coral Fragment', 'Shrimp', 'Jellyfish', 'Sea Urchin', 'Algae']",6.0,54.0,52.8158807816324,77.1466038141179,54.523130152695636,37.0,2021-03-27,,,91
u. olhanen.,male,sub_adult,,Pausing frequently during exploration.,['Sea Anemone'],6.0,27.5,22.412172954252,30.56034690041595,27.792596551561306,38.0,2021-03-27,,,92
u. olhanen.,male,adult,,Moving sideways along sandy bottom.,['Mussel'],13.0,55.5,54.67577202868329,75.27713444443025,55.67568840151977,36.0,2021-03-27,,,93
u. olhanen.,female,juvenile,False,Picking biofilm on submerged wood.,"['Hermit Crab', 'Algae', 'Sea Sponge', 'Crab (Other Species)']",6.0,9.544202205955479,9.648988915034094,13.176917410994823,9.605948593452425,38.0,2021-03-27,,,94
u. olhanen.,female,sub_adult,True,Moving sideways along sandy bottom.,"['Barnacle', 'Jellyfish']",9.0,54.67807081135384,63.407807482188545,79.41647020180022,56.99206973783086,38.0,2021-03-27,,,95
A farensis,female,juvenile,False,Retreating into burrow.,"['Sea Urchin', 'Shrimp', 'Sea Star', 'Crab (Other Species)']",7.0,9.371729720024579,6.229208720000313,9.286769870038151,9.77021190854197,38.0,2021-03-27,,,96
A farensis,male,adult,,Burrowing into sandy sediment.,"['Snail', 'Crab (Other Species)', 'Small Fish', 'Polychaete Worm']",9.0,21.0,20.270426975671977,28.76905735514634,22.83325850943331,36.0,2021-03-27,,,97
A farensis,male,pre_puberty,,Hiding under floating debris.,"['Jellyfish', 'Hermit Crab', 'Sea Urchin', 'Polychaete Worm', 'Sea Sponge']",6.0,14.25,12.957701212118165,17.03471721136199,14.709325819088392,38.0,2021-03-27,,,98
A farensis,male,sub_adult,,Searching for food in tidal pools.,"['Mussel', 'Sea Urchin']",6.0,11.25,11.103046919344694,13.526828510835708,11.667293820354471,38.0,2021-03-27,,,99
U. olhanensis,female,adult,False,Burrowing into sandy sediment.,"['Sea Sponge', 'Snail', 'Crab (Other Species)', 'Sea Urchin']",7.0,40.52405230146607,50.57067637314001,64.0078639962449,42.008478642529745,38.0,2021-03-27,,,100
u. olhanen.,male,adult,,Guarding a small hole in sediment.,"['Coral Fragment', 'Barnacle', 'Shrimp']",7.0,46.5,43.35323663671526,54.09359293885017,48.63346190901764,37.0,2021-03-27,,,101
u. olhanen.,male,pre_puberty,,Foraging among seagrass roots.,"['Algae', 'Polychaete Worm', 'Shrimp', 'Sea Sponge', 'Sea Star']",9.0,9.75,11.530603614557323,15.978504950763572,10.200679418410232,38.0,2021-03-27,,,102
Ucides alvorensis,male,pre_puberty,,Territorial display against intruder.,['Shrimp'],8.0,27.0,33.569142773644344,46.63303285754945,27.679012796821873,37.0,2021-03-27,,,103
A. Farensis,female,adult,False,Crab moving quickly across rocks.,"['Shrimp', 'Hermit Crab', 'Barnacle', 'Small Fish', 'Sea Sponge']",9.0,11.382789213975448,12.422619840581701,16.71497964159872,11.882131144706682,38.0,2021-03-27,,,104
A farensis,female,sub_adult,False,Hiding under floating debris.,"['Algae', 'Mussel']",12.0,23.536254037312275,22.991361390541993,31.981912476461197,23.896668985770017,37.0,2021-03-27,,,105
A farensis,female,pre_puberty,False,Swimming short distance to escape.,"['Polychaete Worm', 'Crab (Other Species)', 'Snail']",9.0,15.831186462060499,21.85112749172854,28.855379855448227,17.23008539079742,35.0,2021-03-27,,,106
u. olhanen.,female,adult,False,Guarding a small hole in sediment.,['Sea Star'],10.0,38.115677688568795,44.26820412974189,65.13053390226196,41.77244692437114,38.0,2021-03-27,,,107
A farensis,female,pre_puberty,True,Cleaning claws with rubbing motion.,"['Sea Sponge', 'Polychaete Worm', 'Mussel', 'Sea Anemone']",10.0,11.975356793539373,9.07787295432065,11.195853814324204,12.607879607335756,36.0,2021-03-27,,,108
A farensis,male,adult,,Struggling with entangled seaweed.,"['Algae', 'Shrimp', 'Polychaete Worm', 'Sea Anemone']",8.0,28.5,30.992928349881936,37.41529990948275,31.31563573770604,38.0,2021-03-27,,,109
A. Farensis,male,adult,True,Moving sideways along sandy bottom.,"['Sea Anemone', 'Crab (Other Species)', 'Polychaete Worm', 'Snail', 'Sea Star']",7.0,36.0,34.298618420232145,49.24119966369389,36.8552780563275,37.0,2021-03-27,,,110
A. Farensis,female,adult,False,Territorial display against intruder.,"['Crab (Other Species)', 'Hermit Crab']",6.0,8.448206538283943,8.42975982550377,12.159252369677796,9.25181290554043,37.0,2021-03-27,,,111
u. olhanen.,female,adult,False,Retreating quickly from shadow.,"['Crab (Other Species)', 'Snail', 'Sea Urchin', 'Sea Sponge', 'Hermit Crab']",9.0,25.90581678121965,24.61077541888866,29.717107706589616,27.48684476261968,38.0,2021-03-27,,,112
Ucides alvorensis,male,sub_adult,,Climbing seaweed stalks.,"['Hermit Crab', 'Barnacle']",6.0,23.75,22.00551250950656,26.840403263798255,24.818188969529825,37.0,2021-03-27,,,113
A farensis,male,pre_puberty,,Guarding a small hole in sediment.,"['Sea Urchin', 'Snail']",5.0,11.25,13.944897412240572,16.870374300198055,12.098074941787313,39.0,2021-03-27,,,114
U. olhanensis,male,adult,,Climbing barnacle-covered surfaces.,"['Jellyfish', 'Sea Star']",8.0,58.5,59.65158664125476,77.94363486139142,62.30733692301983,37.0,2021-03-27,,,115
U. olhanensis,female,sub_adult,False,Rapid claw movement while feeding.,"['Algae', 'Small Fish', 'Sea Anemone', 'Snail']",4.0,5.910785972730243,7.300992547542191,9.164130097346698,6.442472881072988,36.0,2021-03-27,,,116
U. olhanensis,male,adult,,Climbing algae-covered rocks.,"['Snail', 'Small Fish', 'Jellyfish']",8.0,37.5,35.91719274990081,51.33622391166973,38.73243446924136,38.0,2021-03-27,,,117
A farensis,female,sub_adult,True,Territorial display against intruder.,"['Algae', 'Sea Sponge', 'Mussel']",10.0,32.94974283874019,27.931812268842137,40.28817689455529,36.21118923421957,36.0,2021-03-27,,,118
u. olhanen.,male,adult,,Cleaning claws with rubbing motion.,['Sea Urchin'],7.0,69.0,73.32777007275716,108.05623788261437,70.5470778589185,35.0,2021-03-27,,,119
A farensis,female,sub_adult,True,Feeding on small mollusks.,"['Shrimp', 'Polychaete Worm', 'Sea Sponge', 'Sea Urchin', 'Sea Star']",5.0,41.248328717798856,35.301772172700524,50.00536016925018,42.17159954262896,37.0,2021-03-27,,,120
A. Farensis,female,pre_puberty,False,Climbing onto submerged logs.,"['Jellyfish', 'Snail']",8.0,11.638769669581427,12.10216515762369,16.121891090643008,12.263074849252243,39.0,2021-03-27,,,121
u. olhanen.,male,adult,,Moving toward bait.,"['Hermit Crab', 'Barnacle', 'Jellyfish']",8.0,42.0,38.95006484478854,54.91680684219267,43.734737789400334,39.0,2021-03-27,,,122
A farensis,female,sub_adult,False,Interacting with small fish nearby.,['Algae'],7.0,16.792486491985258,15.65374782495695,20.490015388742055,17.250615951360714,39.0,2021-03-27,,,123
Ucides alvorensis,female,pre_puberty,False,Exchanging antenna taps.,"['Crab (Other Species)', 'Coral Fragment']",10.0,21.09626365097812,27.464035375107716,32.96032694356317,23.020362796349353,36.0,2021-03-27,,,124
u. olhanen.,female,adult,False,Rapid crossing of open sand.,"['Algae', 'Hermit Crab', 'Jellyfish']",10.0,57.160923803762735,54.979552429616746,67.2261539997512,61.928652443940756,38.0,2021-03-27,,,125
u. olhanen.,male,sub_adult,,Searching for mates at twilight.,"['Barnacle', 'Sea Anemone', 'Hermit Crab', 'Mussel']",10.0,12.5,10.26152203781662,13.73462699680741,13.696502568523409,37.0,2021-03-27,,,126
u. olhanen.,male,adult,,Interaction with hermit crabs.,"['Sea Urchin', 'Sea Anemone', 'Coral Fragment', 'Small Fish']",11.0,37.5,37.48471475149746,54.575489570672865,40.562151846944666,37.0,2021-03-27,,,127
A. Farensis,male,adult,,Interaction with hermit crabs.,"['Snail', 'Hermit Crab', 'Mussel', 'Sea Anemone']",8.0,18.0,19.13476558435021,25.698440430879597,19.061313752432795,37.0,2021-03-27,,,128
U. olhanensis,female,pre_puberty,False,Waving claws rhythmically.,"['Sea Anemone', 'Coral Fragment', 'Sea Star']",8.0,5.388103047644697,6.772966582645717,8.278746390934266,5.542613793713431,37.0,2021-03-27,,,129
