,species_name,sex,stage,is_gravid?,behavior,associated_species,depth [m],cl [cm],cw [cm],lcl [cm],rcl [cm],latitude,longitude,id
23,A. Farensis,female,s,False,Displaying territorial behavior against intruder.,"['Barnacle', 'Coral Fragment', 'Sea Urchin', 'Hermit Crab', 'Small Fish']",5.0,2.801261176759813,3.4755930609371064,2.6017318026298377,2.8600825391070117,,,23
24,U. olhanensis,female,a,False,Feeding on small crustaceans in crevices.,"['Algae', 'Crab (Other Species)', 'Sea Anemone']",7.0,1.154028673296648,1.1992740797607881,0.9217357077894438,1.001759513012476,,,24
25,A. Farensis,male,a,,Frequent pausing while exploring.,"['Coral Fragment', 'Shrimp', 'Sea Star']",3.0,1.7727272727272727,1.9213480350588197,1.450018403533493,10.33161830841248,,,25
26,Ucides alvorensis,male,a,,Claw shaking post-contact gesture.,"['Sea Star', 'Sea Anemone']",3.0,3.1363636363636362,3.399957344891111,30.5143994486212,2.9590981890081394,,,26
27,u. olhanen.,female,p,False,Guarding eggs beneath body flap.,"['Sea Sponge', 'Snail', 'Sea Anemone', 'Crab (Other Species)', 'Sea Urchin']",9.0,3.755745929267461,4.348210937887476,3.4459002648503083,3.4939250179909025,,,27
28,u. olhanen.,male,a,,Scaling steep rock faces near shore.,['Crab (Other Species)'],7.0,4.090909090909091,3.8901215690425373,3.0363710286218155,37.36763421317091,,,28
29,A. Farensis,female,s,False,Resting in shaded crevice along cliff.,"['Sea Sponge', 'Sea Urchin', 'Mussel']",4.0,7.7994981156952,7.207055149358163,4.591774586670524,6.017659925667959,,,29
30,A. Farensis,male,p,True,Escaping from pursuing predator silhouette.,"['Small Fish', 'Sea Anemone', 'Hermit Crab', 'Polychaete Worm']",9.0,2.0454545454545454,2.548874971548293,2.1716500400480254,18.10892853763076,,,30
31,u. olhanen.,male,s,,Claw snapping in aggressive encounter.,"['Jellyfish', 'Polychaete Worm']",6.0,1.4772727272727273,1.4755126724898027,7.297644257533474,1.0639817184086307,,,31
32,U. olhanensis,male,a,,Inspecting remains of another crab.,"['Jellyfish', 'Sea Star']",9.0,5.045454545454546,5.239575978308387,4.19273957314684,58.41176459741923,,,32
33,A. Farensis,female,j,False,Foraging through tangled seagrass roots.,"['Small Fish', 'Jellyfish', 'Sea Sponge', 'Sea Star']",8.0,1.0236397160545396,0.8159118950911947,0.5512600533412872,0.6593108916020158,,,33
34,A farensis,male,j,,Defensive claw movement in water.,"['Algae', 'Crab (Other Species)', 'Polychaete Worm']",5.0,1.8636363636363635,2.290387076922563,1.7763876290840144,16.18707739514388,,,34
35,U. olhanensis,female,a,False,Darting away in response to sudden shadow.,['Polychaete Worm'],9.0,4.953847675281425,5.248015570289592,3.3915035500129163,4.307506658301697,,,35
36,u. olhanen.,female,a,True,Retreating swiftly from perceived danger.,"['Sea Urchin', 'Algae']",2.0,3.875156163346219,3.4347464337116804,2.244506837160921,2.990133673188571,,,36
37,A. Farensis,male or female,p,,Nibbling detritus off seabed patches.,"['Jellyfish', 'Mussel', 'Polychaete Worm']",7.0,1.8409090909090908,1.7680819552135458,4.262349835925753,1.3831614008228597,,,37
38,A. Farensis,female,a,False,Emerging slowly after perceived threat.,"['Mussel', 'Coral Fragment', 'Snail']",8.0,0.7123137514933463,0.8638110566934437,0.6288538994716215,0.7722902652787124,,,38
39,A farensis,female,s,False,Entering burrow after disturbance.,"['Mussel', 'Small Fish', 'Coral Fragment', 'Crab (Other Species)', 'Shrimp']",9.0,4.803716517793834,5.272409825774405,3.4178368959536454,4.7385491105761215,,,39
40,A farensis,female,j,False,Group migration across shallow seabed.,"['Shrimp', 'Sea Sponge']",4.0,0.9849051635261471,1.045170762535825,0.7054189845107003,0.9263817333284518,,,40
41,A. Farensis,female,a,False,Lying still to avoid detection.,"['Shrimp', 'Sea Urchin', 'Snail', 'Sea Anemone']",5.0,3.7078890529405366,3.714828437848334,2.4125891488546576,2.9780517023524884,,,41
42,U. olhanensis,female,a,False,Searching tidal pools for nutrients.,"['Sea Star', 'Crab (Other Species)', 'Polychaete Worm', 'Barnacle', 'Algae']",5.0,0.8604262787993991,0.9975984188379473,0.6634423266235115,0.8297896284536171,,,42
43,u. olhanen.,female,p,False,Concealing self beneath floating matter.,"['Coral Fragment', 'Small Fish', 'Jellyfish', 'Mussel', 'Crab (Other Species)']",8.0,2.4028192856994264,2.008622933927003,1.4214154158849706,1.7987092684524668,,,43
44,U. olhanensis,male,a,,Traversing algae-slick rock surfaces.,['Algae'],5.0,1.9090909090909092,1.8871021772180951,1.3398730446887424,11.272278737136984,,,44
45,A farensis,female,a,True,Side-stepping along sandy coastal floor.,['Jellyfish'],7.0,2.52135165498478,2.7273157644279538,1.9050140215093085,2.426706895479604,,,45
46,u. olhanen.,female,s,False,Advancing toward bait in water.,"['Sea Sponge', 'Barnacle', 'Mussel']",4.0,2.8716696971424587,2.9748433967482253,2.0155786000668345,2.3802076245036923,,,46
47,u. olhanen.,male,a,,Traversing algae-slick rock surfaces.,"['Snail', 'Algae']",5.0,3.5454545454545454,3.405727542796519,2.70625015989291,30.363756653533553,,,47
48,u. olhanen.,female,a,False,Emerging slowly after perceived threat.,"['Sea Urchin', 'Sea Star', 'Algae', 'Jellyfish', 'Snail']",7.0,1.4035499050240743,1.4672133308370123,1.052192584774034,1.281776530463697,,,48
49,A farensis,female,a,False,Waving claw in signal to another crab.,"['Algae', 'Sea Star', 'Sea Anemone', 'Barnacle', 'Small Fish']",8.0,5.023933342948306,6.187650305454965,4.909182575522755,4.972326373506187,,,49
50,A farensis,female,a,True,Inspecting remains of another crab.,['Algae'],6.0,5.215156414773367,4.877008153696656,3.830901809784031,4.365786727005854,,,50
51,A farensis,male,p,,Protecting territory in confined space.,"['Sea Sponge', 'Snail']",5.0,4.159090909090909,3.2266331616689388,29.289108578324353,2.510955329826189,,,51
52,A farensis,female,a,False,Waving claw in signal to another crab.,"['Crab (Other Species)', 'Sea Urchin', 'Small Fish', 'Polychaete Worm', 'Snail']",6.0,1.8171092924293377,2.1625445862502475,1.6822428790727841,1.888331900341309,,,52
53,A. Farensis,male,p,,Resisting aggressive fish encounter.,"['Sea Anemone', 'Sea Urchin', 'Shrimp', 'Snail', 'Barnacle']",7.0,3.8863636363636362,3.8236673776508323,33.55862407730385,3.4020570701513004,,,53
54,u. olhanen.,male,s,,Escaping from pursuing predator silhouette.,"['Small Fish', 'Barnacle', 'Sea Star']",7.0,0.9090909090909091,1.0551153169450433,0.8788413038894867,3.6265287002478974,,,54
55,u. olhanen.,female,p,False,Displaying territorial behavior against intruder.,"['Shrimp', 'Sea Sponge', 'Mussel']",8.0,1.2750177594887822,1.1518121907562877,0.7917214571842977,0.9798278943397114,,,55
56,U. olhanensis,male,p,,Camouflaging with nearby mud.,['Polychaete Worm'],2.0,0.9545454545454546,1.1564390641034004,0.9250994909345615,5.207548938040651,,,56
57,u. olhanen.,female,a,True,Retreating swiftly from perceived danger.,['Small Fish'],6.0,2.964775950033246,2.7846136319479338,2.1909567267548025,2.418889984265153,,,57
58,A. Farensis,female,a,False,Traversing algae-slick rock surfaces.,['Algae'],8.0,4.206105439886496,4.517847613639268,3.0637999086910797,3.635784114096242,,,58
59,u. olhanen.,female,a,False,Scuttling swiftly over rocky terrain.,"['Sea Anemone', 'Snail', 'Sea Urchin', 'Barnacle', 'Polychaete Worm']",7.0,4.292546709870376,4.249529596522494,2.580121200122485,3.4867748628234394,,,59
60,A farensis,male,a,True,Clambering up submerged tree trunks.,"['Small Fish', 'Coral Fragment', 'Hermit Crab', 'Crab (Other Species)', 'Sea Anemone']",7.0,7.909090909090909,7.632103143224487,6.860247704533145,119.35479923787551,,,60
61,u. olhanen.,male,s,,Picking algae carefully off rock faces.,"['Coral Fragment', 'Algae', 'Mussel']",6.0,7.2727272727272725,7.169383637554279,5.363665429071715,110.32345278097165,,,61
62,U. olhanensis,female,s,False,Waving claw in signal to another crab.,"['Sea Urchin', 'Polychaete Worm', 'Shrimp']",3.0,2.533530333195299,3.412557086491638,2.225571599792036,2.746194307196615,,,62
63,u. olhanen.,male,j,,Engaging in antennae-to-antennae contact.,['Shrimp'],5.0,1.3636363636363635,1.3366769057713879,1.1802078114546084,6.161643639114078,,,63
64,U. olhanensis,female,s,False,Swimming briefly to avoid disturbance.,"['Shrimp', 'Polychaete Worm', 'Snail', 'Hermit Crab', 'Jellyfish']",3.0,1.2069646417797213,1.4916884664534593,1.1056643040479515,1.316570728542819,,,64
65,U. olhanensis,female,a,False,Reacting to sudden changes in temperature.,"['Sea Sponge', 'Mussel', 'Small Fish']",4.0,5.456520352503194,4.9746620880202475,3.793752816629865,4.277153576263496,,,65
66,u. olhanen.,male,p,,Scuttling swiftly over rocky terrain.,"['Coral Fragment', 'Algae']",11.0,3.8181818181818183,3.6127301300621473,37.53035577564063,2.802161918625231,,,66
67,u. olhanen.,male,a,,Feeding on decaying matter among rocks.,['Polychaete Worm'],6.0,3.5454545454545454,3.7432710735257326,2.9339845934823505,31.071278122338512,,,67
68,U. olhanensis,male,p,,Guarding eggs beneath body flap.,['Sea Urchin'],2.0,2.8636363636363638,2.6532103473248565,2.1897384275683116,21.09608837629801,,,68
69,U. olhanensis,male,a,,Resting in shaded crevice along cliff.,"['Algae', 'Jellyfish', 'Sea Sponge', 'Coral Fragment']",5.0,2.4545454545454546,2.2930395296138912,17.14498301913878,1.7322154449639846,,,69
70,A. Farensis,male,s,True,"Stationary, blending into rocky backdrop.","['Sea Sponge', 'Sea Urchin', 'Sea Star']",6.0,3.0681818181818183,2.6824851698498025,2.1982808802304694,18.757004618343657,,,70
71,Ucides alvorensis,male,j,,Side-stepping along sandy coastal floor.,"['Polychaete Worm', 'Mussel']",9.0,0.6363636363636364,0.6936232926284639,2.1669073346511776,0.5675309287415473,,,71
72,u. olhanen.,-,a,,Group migration across shallow seabed.,"['Algae', 'Snail']",7.0,1.3528240020371245,1.2788978755243663,1.1451834515374608,1.348348004747133,,,72
73,U. olhanensis,female,s,False,Rhythmic waving as social cue.,"['Mussel', 'Sea Star']",5.0,4.284927499458892,4.439583735708703,3.207134437127101,3.9229872479663626,,,73
74,Ucides alvorensis,nan,p,,Claw snapping in aggressive encounter.,"['Crab (Other Species)', 'Barnacle', 'Shrimp', 'Sea Anemone']",6.0,2.8636363636363638,2.3394373987242485,5.98494401664085,1.9307875455863992,,,74
75,u. olhanen.,male,j,,Group migration across shallow seabed.,"['Sea Star', 'Coral Fragment', 'Sea Sponge', 'Algae']",6.0,1.1818181818181819,1.0655142989354955,0.9501071069211467,4.493257348870123,,,75
76,A farensis,female,a,False,Harvesting food beneath floating debris.,['Algae'],8.0,2.406176897419103,2.709899989374958,2.042452155595102,2.304711585858911,,,76
77,U. olhanensis,male,a,,Gradual movement in cold conditions.,['Sea Sponge'],4.0,3.1363636363636362,3.177621061223561,24.585655087676024,2.2334216736260375,,,77
78,u. olhanen.,female,s,True,Resisting aggressive fish encounter.,"['Small Fish', 'Sea Sponge', 'Barnacle', 'Sea Urchin']",6.0,1.6346392849469482,1.8238475413791588,1.4185077855959756,1.4709188869974843,,,78
79,u. olhanen.,female,p,True,Mating ritual involving antennae brushing.,"['Jellyfish', 'Snail', 'Sea Star', 'Small Fish']",5.0,1.216108480280356,1.3440907085734597,0.9744587067568511,1.0852954356326145,,,79
80,U. olhanensis,male,p,True,Feeding on decaying matter among rocks.,['Sea Anemone'],5.0,2.3863636363636362,1.736996255198988,1.4032042220317669,9.644811035887678,,,80
81,u. olhanen.,male,j,,Sheltering under broken shell piece.,"['Jellyfish', 'Barnacle', 'Small Fish', 'Sea Sponge']",7.0,1.8636363636363635,1.9525513402448786,13.138795991477332,1.4260588054329675,,,81
82,A farensis,male,j,,Hiding beneath overhanging rock.,"['Barnacle', 'Small Fish']",9.0,3.8636363636363638,4.884785474720645,3.4581462520427135,56.558099390609456,,,82
83,A. Farensis,female,p,False,Nibbling detritus off seabed patches.,"['Algae', 'Jellyfish']",6.0,0.8691017401248761,0.8291354640699357,0.6162374267147745,0.7123528936334199,,,83
84,Ucides alvorensis,female,a,False,Waving claw in signal to another crab.,"['Mussel', 'Coral Fragment', 'Hermit Crab']",8.0,2.2648384819506022,1.943168954707192,1.3973837292772628,1.6105423857747183,,,84
85,A. Farensis,female,a,False,Inspecting remains of another crab.,['Barnacle'],9.0,3.038812841184804,3.185107658066727,2.0917746636125276,2.8328460507654616,,,85
86,A. Farensis,female,a,False,Emerging slowly after perceived threat.,['Crab (Other Species)'],2.0,1.2657457044497986,1.5804162409931932,1.0315375669332854,1.2646843075857732,,,86
87,A. Farensis,female,p,False,Searching tidal pools for nutrients.,"['Mussel', 'Snail', 'Sea Anemone']",8.0,1.4419110458436573,1.8949815651783863,1.295325362781504,1.6377547155065881,,,87
88,A farensis,male,j,,Swimming briefly to avoid disturbance.,"['Jellyfish', 'Sea Urchin', 'Polychaete Worm', 'Small Fish', 'Coral Fragment']",3.0,0.9545454545454546,1.184340682489653,4.967896391882461,0.8479252053877621,,,88
89,A farensis,male,a,,Foraging through tangled seagrass roots.,"['Coral Fragment', 'Barnacle', 'Algae', 'Polychaete Worm']",9.0,3.5454545454545454,3.4861584900460274,2.931889112456012,31.94981790437964,,,89
90,u. olhanen.,male,a,True,Resting in shaded crevice along cliff.,"['Sea Sponge', 'Coral Fragment', 'Jellyfish']",10.0,7.2272727272727275,6.726170031396509,5.651722147866523,93.18003864683705,,,90
91,U. olhanensis,female,p,False,Color change during molting stress.,"['Crab (Other Species)', 'Shrimp']",9.0,2.2486333892521078,2.3054301593289845,1.8401644105719361,2.0308375398767717,,,91
92,u. olhanen.,male,p,,Side-stepping along sandy coastal floor.,"['Algae', 'Crab (Other Species)', 'Jellyfish', 'Sea Sponge', 'Sea Urchin']",4.0,3.409090909090909,3.893469517403058,41.53932216283651,3.3473277679968945,,,92
93,A farensis,male,p,,"Burrowing into soft, sandy sediment.","['Shrimp', 'Hermit Crab', 'Sea Urchin']",7.0,2.25,1.9189693836546944,10.449224911780554,1.4322021938672558,,,93
94,u. olhanen.,male,p,,Swimming briefly to avoid disturbance.,['Snail'],9.0,1.7045454545454546,1.9213760957048749,1.3878554624802748,12.414621074218344,,,94
95,U. olhanensis,female,j,False,Searching tidal pools for nutrients.,"['Small Fish', 'Sea Urchin', 'Barnacle', 'Polychaete Worm']",2.0,2.219276089537155,1.5277917707699167,1.0229599983345887,1.3357834095480134,,,95
96,A farensis,female,a,False,Advancing toward bait in water.,"['Hermit Crab', 'Sea Star']",5.0,7.167281128793349,7.833720774456615,4.887079097626572,6.28749745636129,,,96
97,u. olhanen.,male,a,,Concealing self beneath floating matter.,"['Snail', 'Sea Star', 'Jellyfish']",7.0,6.545454545454546,6.519342209331197,78.26485603812856,4.864340134750668,,,97
98,A. Farensis,male,s,,Scaling steep rock faces near shore.,['Mussel'],8.0,2.3863636363636362,2.803928009550111,21.19351479904152,2.2208831567922793,,,98
99,U. olhanensis,female,p,False,Collecting biofilm from sunken wood.,"['Sea Urchin', 'Small Fish', 'Polychaete Worm', 'Barnacle', 'Snail']",6.0,1.5732678259709132,1.7731665581861256,1.232623679985002,1.447595733220619,,,99
100,Ucides alvorensis,female,s,False,Brief social contact with fellow crabs.,"['Sea Sponge', 'Polychaete Worm', 'Sea Anemone', 'Hermit Crab']",4.0,2.764281416452729,2.6313962577526158,1.9101149961372001,2.159772657832154,,,100
101,U. olhanensis,female,a,False,Interaction with nearby hermit crab.,"['Algae', 'Snail', 'Polychaete Worm', 'Barnacle']",6.0,2.373957552739593,2.593821264090975,1.940785761629507,2.236526642798863,,,101
102,u. olhanen.,male,s,,Inspecting remains of another crab.,"['Shrimp', 'Hermit Crab', 'Sea Sponge', 'Barnacle']",10.0,3.1818181818181817,2.7665311671063426,2.0888853304268635,22.414160662098915,,,102
103,A farensis,male,j,,"Stationary, blending into rocky backdrop.","['Coral Fragment', 'Small Fish']",8.0,2.0,2.0025564086917713,12.502933313243945,1.6847851848416477,,,103
104,Ucides alvorensis,female,p,True,Scaling steep rock faces near shore.,"['Jellyfish', 'Sea Star', 'Algae']",2.0,1.8063506641139606,2.0891052812984463,1.3651429221414237,1.7874705804036848,,,104
105,u. olhanen.,male,s,,Entering burrow after disturbance.,"['Polychaete Worm', 'Mussel', 'Crab (Other Species)']",10.0,1.5909090909090908,1.3602330770190436,1.1305202751252277,5.482166414353434,,,105
106,u. olhanen.,male,s,,Inspecting remains of another crab.,"['Small Fish', 'Sea Star', 'Barnacle', 'Shrimp']",1.0,1.5909090909090908,1.4211060979702512,1.037638117274423,-999.0,,,106
107,Ucides alvorensis,female,s,False,Claw snapping in diver confrontation.,"['Hermit Crab', 'Sea Urchin']",8.0,1.330210443107176,1.455627930325403,1.1633105832513262,1.3044640117127921,,,107
108,u. olhanen.,N/R,a,,Rapid clawing during feeding bouts.,['Coral Fragment'],6.0,3.446169793811269,3.8453247365830254,3.140366189597513,3.5940779525216437,,,108
109,u. olhanen.,female,s,False,Escaping from pursuing predator silhouette.,"['Coral Fragment', 'Mussel', 'Jellyfish', 'Hermit Crab', 'Sea Anemone']",6.0,2.6464864975842866,3.5736941198856296,2.403200475253541,2.8875120309382343,,,109
110,u. olhanen.,male,p,True,Inspecting remains of another crab.,"['Shrimp', 'Snail', 'Sea Star', 'Algae', 'Hermit Crab']",6.0,2.0454545454545454,2.223024302819807,1.8714594485550544,13.736973255045644,,,110
111,Ucides alvorensis,male or female,j,,Engaging in struggle with seaweed entanglement.,['Jellyfish'],8.0,1.0909090909090908,1.0387880319673242,1.5671738668645139,0.8410000405380259,,,111
112,Ucides alvorensis,male,j,,Brief social contact with fellow crabs.,"['Sea Urchin', 'Jellyfish', 'Crab (Other Species)', 'Sea Star', 'Barnacle']",7.0,1.9545454545454546,2.6785601326747224,19.925881195913018,2.2240058353808236,,,112
113,u. olhanen.,female,a,True,Nibbling detritus off seabed patches.,"['Sea Urchin', 'Polychaete Worm', 'Sea Anemone', 'Barnacle', 'Algae']",11.0,5.388465069259349,6.716694337744922,5.327931191840633,5.639562632155995,,,113
114,u. olhanen.,female,a,True,"Stationary, blending into rocky backdrop.","['Jellyfish', 'Algae']",7.0,4.895532912795056,4.955692938899372,3.635948368704398,4.321708456802188,,,114
115,u. olhanen.,female,p,False,Hiding beneath overhanging rock.,"['Sea Urchin', 'Jellyfish', 'Sea Sponge']",5.0,1.367256299223469,1.6019863478248466,0.9649737120335877,1.2845873159892405,,,115
116,u. olhanen.,female,s,False,Side-stepping along sandy coastal floor.,"['Small Fish', 'Crab (Other Species)']",4.0,4.206027632140614,4.495155029804267,3.229095832040888,3.6961380781121007,,,116
117,u. olhanen.,female,a,False,Foraging through tangled seagrass roots.,"['Sea Sponge', 'Coral Fragment', 'Hermit Crab', 'Snail']",5.0,5.077682475300455,6.209523223527376,3.8187720355627475,5.000169135164492,,,117
118,A. Farensis,female,s,False,"Burrowing into soft, sandy sediment.","['Sea Urchin', 'Snail', 'Hermit Crab', 'Barnacle', 'Algae']",5.0,1.0582203980980611,0.9747497227376969,0.7017493440997192,0.7837312129032536,,,118
119,u. olhanen.,male,a,,Progressing cautiously through new area.,"['Sea Star', 'Barnacle', 'Coral Fragment', 'Sea Sponge']",8.0,2.8636363636363638,2.9716976299178457,2.2670046264179993,22.86787809189809,,,119
120,A. Farensis,male,a,True,Escaping from pursuing predator silhouette.,"['Polychaete Worm', 'Jellyfish']",7.0,3.5454545454545454,3.636838244228063,2.9054444138210096,33.48805747634455,,,120
121,U. olhanensis,female,s,False,Collecting biofilm from sunken wood.,"['Crab (Other Species)', 'Snail', 'Mussel', 'Coral Fragment', 'Small Fish']",5.0,1.173603121459822,1.2252812643533184,0.8132108079333669,1.0579036481370248,,,121
122,u. olhanen.,male,a,,Entering burrow after disturbance.,"['Sea Star', 'Mussel', 'Hermit Crab', 'Small Fish', 'Sea Anemone']",7.0,3.272727272727273,3.429090509547043,28.58138524345899,2.8201767109786977,,,122
123,U. olhanensis,male,a,,Entering burrow after disturbance.,"['Mussel', 'Algae', 'Hermit Crab', 'Barnacle']",10.0,6.136363636363637,5.801390994636119,4.830572748938493,75.64206757089624,,,123
124,A. Farensis,male,s,,Displaying territorial behavior against intruder.,"['Sea Anemone', 'Mussel', 'Coral Fragment']",4.0,1.3636363636363635,1.423655230234889,1.0936897550110611,6.095232613681862,,,124
125,A farensis,female,a,True,Retreating quickly into hidden burrow.,"['Jellyfish', 'Sea Sponge', 'Shrimp', 'Coral Fragment', 'Hermit Crab']",4.0,4.766923931188222,4.53013574463207,3.3782514803838506,3.904358817171852,,,125
126,U. olhanensis,male,j,,Performing dominance display by body lifting.,"['Shrimp', 'Sea Urchin']",4.0,0.6363636363636364,0.5043344850675803,0.44003911339559454,1.0986679213768353,,,126
127,u. olhanen.,male,s,,"Burrowing into soft, sandy sediment.","['Small Fish', 'Shrimp', 'Mussel', 'Hermit Crab', 'Sea Anemone']",5.0,3.2954545454545454,3.0199034908917395,22.515918135015394,2.5843485048371773,,,127
128,U. olhanensis,female,s,False,Darting away in response to sudden shadow.,"['Sea Star', 'Sea Urchin', 'Crab (Other Species)', 'Small Fish']",7.0,3.7690197195943784,4.477309642976237,3.139650640156273,3.882621652847041,,,128
129,u. olhanen.,male,a,,Feeding on small crustaceans in crevices.,"['Shrimp', 'Sea Star']",7.0,0.8181818181818182,0.745031006413379,2.3392694408229806,0.6459484391914603,,,129
130,A farensis,female,a,True,Picking algae carefully off rock faces.,"['Jellyfish', 'Crab (Other Species)', 'Hermit Crab', 'Shrimp', 'Sea Star']",10.0,0.8529544621877322,0.928500002693729,0.5796068969171477,0.7481320350348825,,,130
131,Ucides alvorensis,female,a,False,Performing dominance display by body lifting.,"['Sea Anemone', 'Mussel', 'Crab (Other Species)']",6.0,1.933332546297969,1.9588995994673402,1.3137365904486982,1.6945773489631555,,,131
132,U. olhanensis, ,s,,Inspecting remains of another crab.,"['Jellyfish', 'Sea Anemone', 'Barnacle']",6.0,3.1818181818181817,3.630979098078264,9.251110390376674,3.02594577983961,,,132
133,A. Farensis,male,s,,Guarding hole in substrate from intruders.,"['Sea Star', 'Sea Anemone', 'Coral Fragment', 'Algae']",6.0,1.9318181818181819,2.2646031260499937,16.38663649145209,1.944407915549007,,,133
134,A farensis,female,s,False,Staying half-submerged in loose sand.,"['Small Fish', 'Crab (Other Species)']",5.0,2.532972176218933,2.529321005321797,1.8536881285841658,2.193114291751547,,,134
135,u. olhanen.,female,a,False,Searching tidal pools for nutrients.,"['Barnacle', 'Shrimp']",8.0,1.7029104436935767,1.6785718292807672,1.2033949927408936,1.4662997265965991,,,135
136,u. olhanen.,female,s,False,Feeding on small crustaceans in crevices.,"['Sea Urchin', 'Sea Anemone', 'Coral Fragment', 'Algae', 'Shrimp']",10.0,3.9914613289245082,4.698518428706993,3.1708796846607896,3.8030460187909636,,,136
137,A farensis,male,a,,Vibrating antennae in flowing current.,"['Small Fish', 'Sea Star', 'Sea Anemone', 'Algae']",10.0,5.318181818181818,5.468526717373781,4.856940892852662,62.58656158057734,,,137
