,cl [cm],lcl [cm],fw [cm],species,longitude,is_gravid,rcl [cm],stage,sex,id,cw [cm],latitude,associated_species,depth [m],behaviour,7,16,39
42,46.0,8.009535882379067,2.0,u. olhanen.,,True,1.7003279817802937,sub_adult,female,43.0,23.23376722325264,,['Mussel'],7.0,Resting under shell fragment.,,,
43,28.0,6.824503000170127,3.0,A farensis,,False,43.26864838668291,pre_puberty,?,44.0,17.179338101595278,,"['Hermit Crab', 'Jellyfish', 'Sea Sponge']",9.0,Sitting still blending with environment.,,,
44,17.0,10.916922857433056,2.0,A. Farensis,,False,8.25144494837602,juvenile,male,45.0,12.502898736275991,,"['Small Fish', 'Sea Urchin']",10.0,Scavenging near tidal pools.,,,
45,17.0,4.70005554217048,2.0,u. olhanen.,,False,5.267441122144605,adult,nan,46.0,16.62205000862081,,"['Hermit Crab', 'Coral Fragment', 'Algae', 'Small Fish', 'Jellyfish']",8.0,Picking detritus from seabed.,,,
46,15.0,7.9544634678948665,2.0,A farensis,,False,2.2099380799587944,pre_puberty,male,47.0,12.307925050952015,,"['Small Fish', 'Hermit Crab', 'Algae', 'Polychaete Worm']",13.0,Waving claws rhythmically.,,,
47,9.0,8.255714122652492,4.0,A. Farensis,,True,150.0,sub_adult,female,48.0,10.78008213667951,,"['Coral Fragment', 'Barnacle']",8.0,Climbing seaweed stalks.,,,
48,22.0,11.798198835305305,3.0,A farensis,,False,34.174696954311585,pre_puberty,male,49.0,16.715503239252026,,"['Sea Urchin', 'Snail', 'Small Fish', 'Crab (Other Species)', 'Jellyfish']",5.0,Escaping predator silhouette overhead.,,,
49,37.0,8.159530249112576,4.0,A farensis,,False,1.900809900010918,sub_adult,male,50.0,19.95021476548974,,"['Algae', 'Crab (Other Species)', 'Barnacle', 'Snail']",10.0,Feeding on detritus in shallow water.,,,
50,10.0,6.727393028467982,2.0,U. olhanensis,,False,166.2652880461803,sub_adult,male,51.0,14.358290256662363,,"['Sea Anemone', 'Hermit Crab', 'Sea Sponge', 'Algae']",9.0,Pausing frequently during exploration.,,,
51,10.0,7.990120429026378,7.0,u. olhanen.,,False,150.0,pre_puberty,male,52.0,17.036132730968397,,"['Sea Anemone', 'Shrimp', 'Sea Sponge', 'Snail', 'Sea Star']",8.0,Retreating into burrow.,,,
52,6.0,7.680953232586723,5.0,u. olhanen.,,False,30.57084405518963,adult,male,53.0,12.721785549964753,,"['Jellyfish', 'Algae', 'Barnacle', 'Sea Star', 'Snail']",7.0,Half buried in sand.,,,
53,18.0,11.074941469989982,8.0,u. olhanen.,,False,6.005708805308299,juvenile,female,54.0,14.047418358482307,,"['Algae', 'Crab (Other Species)', 'Coral Fragment', 'Mussel', 'Jellyfish']",7.0,Claw snapping at diver.,,,
54,16.0,2.5780990220850057,4.0,A. Farensis,,False,14.829679630032585,sub_adult, ,55.0,15.516576127328323,,"['Polychaete Worm', 'Mussel']",6.0,Picking detritus from seabed.,,,
55,14.0,6.1024690856404575,7.0,A farensis,,False,4.357451203667525,pre_puberty,male,56.0,13.647937831576897,,"['Shrimp', 'Sea Urchin', 'Mussel', 'Sea Star']",10.0,Exchanging antenna taps.,,,
56,20.0,8.549782620591376,5.0,A farensis,,True,6.067371230266558,sub_adult,nan,57.0,17.14785629772887,,"['Small Fish', 'Sea Star']",6.0,Claw snapping at diver.,,,
57,6.0,5.301456133708993,3.0,u. olhanen.,,False,3.334975184457275,adult,female,58.0,10.449178252920799,,['Coral Fragment'],7.0,Scavenging near tidal pools.,,,
58,39.0,5.749774414723218,3.0,u. olhanen.,,False,18.025626496099814,sub_adult, ,59.0,19.840242231256074,,"['Snail', 'Polychaete Worm']",6.0,Using claws to dig into sediment.,,,
59,8.0,5.868176712625285,3.0,U. olhanensis,,True,1.001277400861667,sub_adult,nan,60.0,13.648918783847183,,"['Hermit Crab', 'Sea Star', 'Coral Fragment', 'Sea Urchin', 'Jellyfish']",10.0,Exchanging antenna taps.,,,
60,11.0,5.5702933870735665,5.0,u. olhanen.,,False,63.75772598848312,adult,nan,61.0,14.33689185105663,,"['Jellyfish', 'Sea Urchin', 'Crab (Other Species)', 'Coral Fragment']",11.0,Interaction with hermit crabs.,,,
61,7.0,7.021223163346109,6.0,A. Farensis,,False,70.04781733762555,sub_adult,male,62.0,9.715844519674349,,"['Algae', 'Jellyfish', 'Mussel']",9.0,Swimming short distance to escape.,,,
62,26.0,7.5745761575172335,6.0,A. Farensis,,False,12.816975384168549,sub_adult,male,63.0,17.593913629831174,,"['Snail', 'Sea Anemone', 'Algae', 'Small Fish', 'Mussel']",5.0,Feeding on small crustaceans.,,,
63,40.0,7.91509455520782,2.0,u. olhanen.,,False,60.41421061871033,adult,male,64.0,19.03191161828999,,"['Shrimp', 'Coral Fragment', 'Snail', 'Algae', 'Mussel']",12.0,Moving sideways along sandy bottom.,,,
64,10.0,5.89885872084019,5.0,A. Farensis,,True,0.38302314417524896,adult,female,65.0,12.119499777947388,,['Coral Fragment'],6.0,Defensive posture when approached.,,,
65,20.0,7.395981405357711,5.0,U. olhanensis,,False,150.0,sub_adult,female,66.0,18.912112937731134,,"['Crab (Other Species)', 'Sea Sponge', 'Coral Fragment']",7.0,Hiding under floating debris.,,,
66,12.0,6.3601221745292555,2.0,A farensis,,False,5.848669718934215,pre_puberty,male,67.0,17.486377525353767,,"['Crab (Other Species)', 'Mussel']",14.0,Moving toward bait.,,,
67,17.0,7.929052075897472,2.0,U. olhanensis,,True,9.23537799251434,adult,male,68.0,15.416775740620132,,"['Sea Star', 'Barnacle']",11.0,Retreating quickly from shadow.,,,
68,15.0,7.217740039772634,2.0,A. Farensis,,False,6.264499740930898,juvenile,female,69.0,16.01068346683072,,"['Barnacle', 'Sea Urchin', 'Sea Star']",5.0,Resting in shaded rock crevice.,,,
69,30.0,8.479831512162011,6.0,U. olhanensis,,False,150.0,juvenile,male,70.0,22.282268117454493,,['Coral Fragment'],7.0,Interaction with hermit crabs.,,,
70,16.0,9.671010344814558,2.0,A farensis,,False,1.9137566520870795,juvenile,male,71.0,14.278971646343079,,"['Barnacle', 'Hermit Crab']",10.0,Vibrating antennae in water currents.,,,
71,11.0,5.930217169377891,2.0,A. Farensis,,False,6.525494249675435,sub_adult,male,72.0,15.651461652126718,,"['Sea Anemone', 'Snail', 'Coral Fragment', 'Crab (Other Species)']",7.0,Stillness in cold water.,,,
72,18.0,8.099293073805013,2.0,A farensis,,False,19.577047209455877,adult,female,73.0,16.0271484096405,,['Hermit Crab'],7.0,Hiding beneath rocks.,,,
73,10.0,4.347481265760399,5.0,U. olhanensis,,False,5.542419482804046,juvenile,male,74.0,15.8729291975914,,"['Small Fish', 'Polychaete Worm']",4.0,Emerging cautiously from hiding.,,,
74,11.0,8.192264529202365,3.0,A. Farensis,,False,17.045512340097652,sub_adult,male,75.0,14.714158993334806,,"['Barnacle', 'Jellyfish', 'Sea Anemone', 'Shrimp']",10.0,Searching for food in tidal pools.,,,
75,6.0,5.907284912083707,10.0,A. Farensis,,False,68.06861093346879,sub_adult, ,76.0,10.02927216146747,,['Coral Fragment'],9.0,Rapid crossing of open sand.,,,
76,12.0,8.063585739924825,2.0,u. olhanen.,,False,36.0590387405939,juvenile,male or female,77.0,12.323362880687405,,"['Crab (Other Species)', 'Barnacle', 'Sea Sponge', 'Polychaete Worm', 'Snail']",6.0,Sitting still blending with environment.,,,
77,26.0,7.61960072896186,5.0,A farensis,,False,8.659184756934284,adult,male,78.0,17.601550068786324,,['Sea Urchin'],10.0,Climbing onto submerged logs.,,,
78,5.0,5.916738132056889,4.0,A farensis,,False,1.5114538383800251,adult,male,79.0,12.688071620452238,,['Crab (Other Species)'],8.0,Feeding on algae scraped from rocks.,,,
79,8.0,5.752344786398864,2.0,A. Farensis,,True,22.925338710352005,pre_puberty, ,80.0,11.858769324733384,,"['Sea Star', 'Polychaete Worm', 'Snail']",11.0,Moving sideways along sandy bottom.,,,
80,8.0,5.592588875482298,6.0,A farensis,,False,7.209532065793893,sub_adult,nan,81.0,12.996061109487014,,"['Jellyfish', 'Coral Fragment', 'Shrimp']",8.0,Displaying dominance by lifting body.,,,
81,7.0,6.436138316294386,3.0,A farensis,,False,2.1724039615521793,sub_adult,?,82.0,13.917402726057915,,"['Shrimp', 'Coral Fragment', 'Sea Urchin', 'Polychaete Worm']",11.0,Escaping from aggressive fish.,,,
82,20.0,8.657236939739986,6.0,u. olhanen.,,False,4.568643610681069,sub_adult,female,83.0,15.390835451537502,,['Crab (Other Species)'],7.0,Struggling with entangled seaweed.,,,
83,15.0,7.0939360958236595,3.0,u. olhanen.,,False,3.547908481130953,pre_puberty,male,84.0,15.551795102354394,,"['Algae', 'Polychaete Worm', 'Sea Urchin', 'Sea Sponge', 'Barnacle']",10.0,Sitting still blending with environment.,,,
84,5.0,7.642113769205836,4.0,A farensis,,False,150.0,juvenile,male,85.0,13.226647657514164,,"['Sea Sponge', 'Sea Urchin', 'Small Fish', 'Barnacle', 'Algae']",10.0,Climbing algae-covered rocks.,,,
85,18.0,4.075440876901644,2.0,u. olhanen.,,False,96.97505918271386,pre_puberty,female,86.0,14.88156582970138,,['Shrimp'],8.0,Cleaning claws with rubbing motion.,,,
86,33.0,8.481565839783922,7.0,A. Farensis,,False,0.6207939213085524,pre_puberty,nan,87.0,19.145563799282503,,"['Small Fish', 'Sea Urchin']",13.0,Sitting still blending with environment.,,,
87,12.0,6.251325122662991,3.0,A farensis,,False,20.782399021616975,sub_adult, ,88.0,13.426727895523463,,"['Barnacle', 'Jellyfish', 'Small Fish', 'Sea Star', 'Mussel']",7.0,Escaping predator silhouette overhead.,,,
88,19.0,8.606524517847625,2.0,U. olhanensis,,False,24.35295396407582,pre_puberty,male,89.0,16.38758763424027,,"['Shrimp', 'Crab (Other Species)', 'Polychaete Worm', 'Coral Fragment']",6.0,Using claws to dig into sediment.,,,
89,11.0,7.169122407481377,3.0,A farensis,,False,3.202267120933914,sub_adult,male,90.0,9.870452809578737,,"['Coral Fragment', 'Snail', 'Crab (Other Species)', 'Jellyfish', 'Sea Star']",9.0,Defensive posture when approached.,,,
90,18.0,6.29290929197267,2.0,U. olhanensis,,False,46.201136451274785,adult,female,91.0,12.523913200601998,,"['Coral Fragment', 'Crab (Other Species)', 'Small Fish', 'Sea Star']",11.0,Interacting with small fish nearby.,,,
91,12.0,5.707819805537672,4.0,u. olhanen.,,True,32.21020612733656,sub_adult,male,92.0,12.32736043033937,,"['Hermit Crab', 'Snail', 'Coral Fragment', 'Polychaete Worm']",6.0,Crab moving quickly across rocks.,,,
92,48.0,4.453989219180892,9.0,u. olhanen.,,False,56.70287169949635,sub_adult,male,93.0,25.185817028594546,,"['Polychaete Worm', 'Algae']",7.0,Hiding beneath rocks.,,,
93,41.0,10.101123972790317,2.0,A. Farensis,,True,1.5987439726482529,pre_puberty,female,94.0,18.585172599750987,,['Sea Star'],11.0,Searching for food in tidal pools.,,,
94,21.0,6.845286232968286,2.0,u. olhanen.,,False,50.75132346394468,juvenile,female,95.0,17.92178452700698,,"['Barnacle', 'Coral Fragment', 'Algae', 'Shrimp', 'Jellyfish']",6.0,Feeding on small mollusks.,,,
95,21.0,5.781714542390009,5.0,U. olhanensis,,True,55.08310639028204,pre_puberty,nan,96.0,16.572610640258883,,['Mussel'],10.0,Inspecting discarded crab shell.,,,
96,13.0,7.415997051196005,8.0,A. Farensis,,False,6.304866066955751,juvenile,?,97.0,13.669803377018411,,"['Shrimp', 'Mussel', 'Sea Anemone']",10.0,Mating behavior with antenna touching.,,,
97,12.0,7.665272000108565,5.0,A. Farensis,,False,14.595268834470552,juvenile,male,98.0,11.540689604470538,,['Small Fish'],10.0,Escaping predator silhouette overhead.,,,
98,8.0,5.663193950848699,2.0,u. olhanen.,,True,0.20328602261638584,pre_puberty,male,99.0,11.965086274164413,,"['Sea Star', 'Small Fish', 'Shrimp', 'Coral Fragment', 'Hermit Crab']",11.0,Pausing frequently during exploration.,,,
99,7.0,3.8712888127719776,5.0,A. Farensis,,False,37.875801475637665,pre_puberty,male,100.0,11.294045806591878,,"['Small Fish', 'Snail']",9.0,Resting in shaded rock crevice.,,,
100,30.0,9.060287493864585,2.0,A farensis,,False,16.46585381977415,sub_adult,male,101.0,17.732090857264744,,"['Sea Anemone', 'Jellyfish', 'Crab (Other Species)', 'Mussel']",7.0,Feeding on algae scraped from rocks.,,,
101,19.0,6.634696800887189,7.0,A farensis,,False,17.415718892184838,adult,male,102.0,17.901026668423178,,"['Barnacle', 'Sea Urchin', 'Snail']",6.0,Territorial display against intruder.,,,
102,28.0,6.279641383692127,3.0,u. olhanen.,,False,67.94005617289199,juvenile,male,103.0,15.864044440221042,,"['Snail', 'Shrimp', 'Coral Fragment', 'Sea Star', 'Polychaete Worm']",5.0,Crab moving quickly across rocks.,,,
103,13.0,7.087486285158724,3.0,u. olhanen.,,False,12.87803531840784,juvenile,male,104.0,14.313168091372217,,"['Crab (Other Species)', 'Polychaete Worm', 'Coral Fragment', 'Mussel', 'Small Fish']",4.0,Hiding under seagrass blades.,,,
104,15.0,7.650442040184952,2.0,A farensis,,False,7.775598260540356,adult, ,105.0,16.905634913921425,,"['Algae', 'Mussel', 'Sea Anemone', 'Crab (Other Species)', 'Hermit Crab']",8.0,Rapid crossing of open sand.,,,
105,16.0,4.790798760042214,5.0,U. olhanensis,,False,150.0,sub_adult,male,106.0,15.006917290091305,,"['Polychaete Worm', 'Small Fish', 'Crab (Other Species)']",9.0,Feeding on small crustaceans.,,,
106,15.0,5.773332584479166,6.0,A. Farensis,,False,1.054395411883652,juvenile,female,107.0,11.806004063041692,,"['Crab (Other Species)', 'Coral Fragment', 'Hermit Crab', 'Sea Sponge', 'Mussel']",10.0,Sideways walking along bay edge.,,,
107,14.0,5.608612451441766,4.0,U. olhanensis,,False,3.5514814153908327,adult,nan,108.0,16.76222549221852,,['Hermit Crab'],6.0,Hiding in sandy burrow.,,,
108,6.0,7.947185187380492,5.0,A. Farensis,,True,2.2409541367109855,adult,?,109.0,13.570699985897662,,"['Polychaete Worm', 'Shrimp', 'Sea Star']",7.0,Burrowing into sandy sediment.,,,
109,8.0,9.054510687909127,3.0,U. olhanensis,,True,29.21671901477144,pre_puberty,?,110.0,15.799208764248789,,"['Snail', 'Algae', 'Shrimp', 'Sea Star']",8.0,Moving sideways along sandy bottom.,,,
110,13.0,9.538264250886108,4.0,A farensis,,True,18.319214159667006,sub_adult,male,111.0,15.912353450920634,,"['Shrimp', 'Sea Sponge', 'Sea Star', 'Sea Urchin']",12.0,Exploring new territory.,,,
111,31.0,8.538817816740243,2.0,u. olhanen.,,False,42.70463784243124,pre_puberty,male,112.0,16.27087882999443,,"['Shrimp', 'Small Fish', 'Sea Urchin', 'Snail', 'Coral Fragment']",7.0,Picking algae from rock surface.,,,
112,6.0,7.6858873230003715,3.0,A farensis,,False,36.05329085010993,juvenile,N/R,113.0,13.953727232311731,,['Crab (Other Species)'],4.0,Hiding under floating debris.,,,
113,18.0,7.738301155346783,2.0,A farensis,,False,12.707718710437275,adult,nan,114.0,16.270928482817123,,"['Sea Urchin', 'Coral Fragment', 'Jellyfish', 'Small Fish', 'Mussel']",11.0,Picking algae from rock surface.,,,
114,15.0,4.505113550755536,7.0,u. olhanen.,,True,18.36835820679801,sub_adult,male,115.0,14.304677873025172,,"['Small Fish', 'Jellyfish']",6.0,Vibrating antennae in water currents.,,,
115,19.0,6.682219652047122,4.0,U. olhanensis,,True,38.77095690949245,pre_puberty,male,116.0,17.732015794915643,,"['Sea Star', 'Shrimp', 'Algae', 'Polychaete Worm', 'Sea Sponge']",9.0,Moving sideways along sandy bottom.,,,
116,23.0,4.291146062921879,3.0,u. olhanen.,,False,81.32349793675655,pre_puberty,male,117.0,16.68826715597071,,"['Barnacle', 'Shrimp']",7.0,Moving toward warmer water pockets.,,,
117,11.0,4.776182301920436,6.0,u. olhanen.,,False,10.275823333630896,pre_puberty,male,118.0,13.394770678887685,,"['Sea Urchin', 'Snail', 'Jellyfish']",12.0,Territorial display against intruder.,,,
118,18.0,8.24372602885131,6.0,A farensis,,False,11.775366013040506,sub_adult, ,119.0,15.476737794913282,,"['Crab (Other Species)', 'Sea Star', 'Coral Fragment', 'Hermit Crab', 'Small Fish']",7.0,Resting in shaded rock crevice.,,,
119,8.0,8.728267641201715,7.0,A. Farensis,,False,0.3287627761632953,juvenile,male,120.0,14.64323431994662,,"['Barnacle', 'Shrimp', 'Crab (Other Species)']",12.0,Hiding under seagrass blades.,,,
120,14.0,8.239120169093185,3.0,u. olhanen.,,False,4.68048315695948,sub_adult,female,121.0,19.632523088142314,,"['Jellyfish', 'Mussel', 'Sea Sponge']",6.0,Dragging shell fragment backward.,,,
121,26.0,7.769188471972621,3.0,A farensis,,False,6.6836949978935385,juvenile,male,122.0,18.535962471723984,,"['Hermit Crab', 'Sea Star', 'Small Fish', 'Barnacle', 'Snail']",7.0,Hiding in sandy burrow.,,,
122,13.0,5.744422040721517,2.0,U. olhanensis,,False,5.192084396636867,pre_puberty,female,123.0,12.327768600527657,,"['Mussel', 'Coral Fragment', 'Shrimp']",6.0,Vibrating antennae in water currents.,,,
123,10.0,8.193932585808144,5.0,A farensis,,False,8.781471988147695,sub_adult,male or female,124.0,14.849817164035509,,['Algae'],7.0,Guarding a small hole in sediment.,,,
124,19.0,8.673541620790953,5.0,u. olhanen.,,False,4.960714493198638,sub_adult,male,125.0,15.54507847889404,,"['Sea Sponge', 'Mussel']",10.0,Exchanging antenna taps.,,,
125,9.0,5.540740805499114,5.0,U. olhanensis,,False,3.3947230447561383,sub_adult,male,126.0,12.165778454884618,,"['Hermit Crab', 'Coral Fragment']",7.0,Guarding eggs under abdominal flap.,,,
126,11.0,6.639094974813974,6.0,u. olhanen.,,True,1.5003058103548716,juvenile,?,127.0,11.089966689651934,,"['Coral Fragment', 'Sea Star', 'Jellyfish']",5.0,Camouflaging with surrounding mud.,,,
127,11.0,7.678023740519868,6.0,U. olhanensis,,False,4.346055933381852,pre_puberty,male,128.0,13.52898751779619,,"['Algae', 'Snail', 'Jellyfish']",10.0,Interacting with small fish nearby.,,,
128,14.0,8.805598718853982,5.0,A farensis,,False,48.101098577356524,sub_adult,male,129.0,16.119748416644665,,"['Sea Anemone', 'Coral Fragment']",8.0,Climbing onto submerged logs.,,,
129,19.0,7.113622584651953,7.0,A. Farensis,,False,4.632389669719188,adult,male,130.0,13.976453988621891,,"['Sea Urchin', 'Algae', 'Mussel', 'Small Fish', 'Jellyfish']",7.0,Vibrating antennae in water currents.,,,
130,20.0,10.053028500061249,8.0,A farensis,,False,81.22713539189445,pre_puberty,male,131.0,16.856557061059558,,['Polychaete Worm'],6.0,Rapid crossing of open sand.,,,
131,14.0,5.663220004268272,4.0,A. Farensis,,True,3.4252460119754495,juvenile,male,132.0,15.402056361022927,,"['Sea Sponge', 'Barnacle']",9.0,Hiding under floating debris.,,,
