,species,sex,stage,is_gravid,behaviour,associated_species,depth [m],cl [mm],cw [mm],lcl [mm],rcl [mm],latitude,longitude,id
25,A. Farensis,male,adult,,Side-stepping along sandy coastal floor.,"['Sea Anemone', 'Crab (Other Species)', 'Barnacle', 'Shrimp', 'Coral Fragment']",5.0,60.0,58.961198565082924,41.96650221304075,2740.632182867071,,,25
26,A. Farensis,female,juvenile,True,Performing dominance display by body lifting.,"['Sea Star', 'Sea Sponge', 'Shrimp', 'Barnacle', 'Mussel']",4.0,5.974540245703175,5.9038787446437375,3.5518937804583772,4.677543169893536,,,26
27,A farensis,female,pre_puberty,False,Darting away in response to sudden shadow.,"['Hermit Crab', 'Polychaete Worm']",6.0,13.713467897437441,16.393192030517003,10.55414920897896,13.539288301236477,,,27
28,A. Farensis,male,pre_puberty,,Camouflaging with nearby mud.,"['Mussel', 'Barnacle', 'Hermit Crab']",6.0,4.5,4.025221770442118,10.399513470008706,3.542250449853808,,,28
29,U. olhanensis,male,juvenile,,Peering out cautiously from cover.,"['Sea Urchin', 'Small Fish', 'Shrimp']",7.0,10.0,11.68749568755073,102.09098711797807,9.652755027519342,,,29
30,A farensis,male,juvenile,True,Emerging slowly after perceived threat.,"['Jellyfish', 'Hermit Crab', 'Algae', 'Sea Star', 'Mussel']",8.0,6.5,8.295704843455681,50.78068659229253,7.23100726747297,,,30
31,U. olhanensis,female,pre_puberty,False,Claw snapping in aggressive encounter.,"['Snail', 'Sea Anemone', 'Sea Urchin']",8.0,11.044965293440635,12.399294587892122,10.015308083729256,9.44112461415453,,,31
32,U. olhanensis,female,pre_puberty,False,Vibrating antennae in flowing current.,['Sea Anemone'],5.0,17.456386787078333,19.55031924097197,17.14886974045133,15.136038006439179,,,32
33,u. olhanen.,male,pre_puberty,,Engaging in struggle with seaweed entanglement.,"['Barnacle', 'Shrimp', 'Sea Star']",8.0,12.75,8.940285316100756,7.429712927837334,40.592372594124996,,,33
34,u. olhanen.,female,adult,True,"Burrowing into soft, sandy sediment.","['Jellyfish', 'Sea Star', 'Sea Sponge', 'Barnacle']",9.0,34.90093510693384,35.46410273515121,23.342713082265046,27.961359812288826,,,34
35,Ucides alvorensis,male,juvenile,,Claw snapping in aggressive encounter.,"['Sea Sponge', 'Sea Anemone', 'Small Fish']",9.0,4.5,4.463258442199677,3.9038081987294073,15.448880707488756,,,35
36,U. olhanensis,male,pre_puberty,,Rapid clawing during feeding bouts.,"['Coral Fragment', 'Sea Anemone', 'Sea Sponge']",11.0,28.5,34.53170375446224,674.2429715741866,30.783447159844112,,,36
37,u. olhanen.,female,sub_adult,False,Resisting aggressive fish encounter.,"['Sea Sponge', 'Crab (Other Species)', 'Jellyfish', 'Sea Anemone', 'Small Fish']",6.0,6.225378481032828,5.162547882472559,4.36347968290636,4.264198315529238,,,37
38,A farensis,male,adult,,Claw snapping in aggressive encounter.,"['Coral Fragment', 'Jellyfish']",8.0,84.0,88.99231845520984,74.2952873812094,4628.625820068881,,,38
39,A farensis,male,pre_puberty,,Sifting through sediment for scraps.,"['Hermit Crab', 'Sea Anemone', 'Polychaete Worm']",5.0,12.0,9.415107337189987,46.37850921670974,8.398459963510764,,,39
40,U. olhanensis,male,juvenile,True,Group migration across shallow seabed.,"['Coral Fragment', 'Sea Star', 'Polychaete Worm', 'Crab (Other Species)', 'Mussel']",10.0,14.0,9.429803141344946,7.36011475211427,68.4136539759432,,,40
41,A farensis,female,adult,False,Interaction with nearby hermit crab.,"['Sea Urchin', 'Coral Fragment', 'Hermit Crab', 'Sea Star']",5.0,19.505719124651947,19.205905569540672,17.480148406245092,15.105579315053724,,,41
42,u. olhanen.,female,sub_adult,True,Claw shaking post-contact gesture.,"['Sea Anemone', 'Shrimp', 'Small Fish', 'Algae']",10.0,31.14018986872351,34.232623399661215,30.985806868344387,25.255963222634097,,,42
43,Ucides alvorensis,female,adult,True,Mating ritual involving antennae brushing.,['Small Fish'],9.0,14.234701721367726,13.242991210852026,12.061330636657937,10.5214811102808,,,43
44,A farensis,female,adult,True,Waving claw in signal to another crab.,"['Sea Anemone', 'Sea Sponge', 'Crab (Other Species)']",10.0,27.222868696456803,28.909357108646773,20.856755083602383,22.543569624823448,,,44
45,u. olhanen.,female,adult,True,Approaching small fish with curiosity.,"['Snail', 'Sea Anemone', 'Sea Sponge', 'Hermit Crab']",10.0,14.400718930178325,13.688593213154151,11.990762276706125,11.406597667761034,,,45
46,u. olhanen.,male,pre_puberty,,Lying still to avoid detection.,['Hermit Crab'],7.0,16.5,14.531889779426074,133.3997274342652,12.782073193295195,,,46
47,u. olhanen.,male,sub_adult,,Side-stepping along sandy coastal floor.,"['Jellyfish', 'Mussel']",10.0,17.5,17.598149751082296,12.576713596226723,240.32680777629196,,,47
48,u. olhanen.,male,adult,,Scavenging at the edge of tidal pools.,"['Polychaete Worm', 'Sea Sponge']",11.0,43.5,42.1564316043227,33.55732231278218,1258.9061901807634,,,48
49,A. Farensis,male,sub_adult,,Scaling steep rock faces near shore.,['Crab (Other Species)'],11.0,26.25,26.446209977976697,20.09870782240449,460.5366798903913,,,49
50,A farensis,female,adult,False,Lying still to avoid detection.,"['Jellyfish', 'Snail', 'Coral Fragment', 'Crab (Other Species)']",11.0,21.780081299713228,24.414909169241604,16.582027523571462,20.065950445900857,,,50
51,A farensis,female,pre_puberty,True,Engaging in struggle with seaweed entanglement.,"['Barnacle', 'Sea Star', 'Jellyfish', 'Polychaete Worm', 'Mussel']",10.0,5.134537526523843,5.068609460320495,4.66203189307907,3.713214742377018,,,51
52,A farensis,male,sub_adult,,Mating ritual involving antennae brushing.,['Snail'],10.0,42.5,36.38128463333036,798.0358967502007,29.592846549961532,,,52
53,U. olhanensis,male,adult,,Vibrating antennae in flowing current.,"['Sea Star', 'Algae', 'Mussel', 'Barnacle', 'Sea Urchin']",7.0,42.0,42.98877281540994,1278.88638718286,32.36086286414584,,,53
54,u. olhanen.,male,sub_adult,,Consuming algae scraped from barnacles.,"['Polychaete Worm', 'Crab (Other Species)', 'Snail']",7.0,50.0,44.09752870766149,33.25286110979372,1507.9978516323715,,,54
55,A. Farensis,male,sub_adult,,Traversing algae-slick rock surfaces.,"['Snail', 'Polychaete Worm', 'Sea Star', 'Shrimp']",11.0,28.75,30.56022895100451,26.84664618583096,727.5632583772804,,,55
56,u. olhanen.,male,adult,,Hiding beneath overhanging rock.,"['Sea Urchin', 'Jellyfish']",9.0,15.0,14.679435362036758,166.6465304911413,10.539443589001513,,,56
57,U. olhanensis,female,sub_adult,True,Adopting threatening stance when approached.,['Barnacle'],8.0,21.84703877372313,21.126994095608875,17.80138558002385,17.001264566654346,,,57
58,A. Farensis,male,pre_puberty,,Interaction with nearby hermit crab.,['Sea Sponge'],7.0,6.0,4.9093113494258915,15.261097931019515,3.966716278666682,,,58
59,U. olhanensis,female,adult,False,Guarding hole in substrate from intruders.,['Coral Fragment'],7.0,30.856733561026306,30.985542399841563,18.608156302799742,27.010224630360526,,,59
60,A farensis,male,juvenile,True,Retreating swiftly from perceived danger.,"['Algae', 'Shrimp', 'Snail', 'Barnacle']",7.0,16.0,15.634857557816165,156.65523041555292,12.649157397043634,,,60
61,A farensis,female,sub_adult,False,Engaging in struggle with seaweed entanglement.,"['Sea Anemone', 'Hermit Crab', 'Sea Urchin']",6.0,15.557489828469523,13.712842898525809,10.77353194706052,10.676317845302503,,,61
62,A farensis,male,pre_puberty,,Picking algae carefully off rock faces.,"['Jellyfish', 'Polychaete Worm', 'Barnacle', 'Shrimp', 'Algae']",4.0,12.0,14.344043382425031,11.549191025664687,134.83881822453705,,,62
63,u. olhanen.,female,pre_puberty,False,Approaching small fish with curiosity.,"['Algae', 'Crab (Other Species)']",9.0,3.5384596509871917,3.6317723772898955,2.328773688374353,2.798728335171406,,,63
64,U. olhanensis,male,juvenile,,Side-stepping along sandy coastal floor.,"['Barnacle', 'Hermit Crab', 'Small Fish', 'Polychaete Worm']",6.0,9.0,-999.0,6.6108046096115265,50.17464184267779,,,64
65,u. olhanen.,male,sub_adult,,Performing dominance display by body lifting.,"['Small Fish', 'Algae']",5.0,40.0,36.462732210700416,811.7068316708381,31.620535965620558,,,65
66,A farensis,female,sub_adult,True,Claw snapping in diver confrontation.,['Coral Fragment'],6.0,19.364959696141607,15.187946334878188,11.927417762750732,11.847569961577467,,,66
67,U. olhanensis,female,adult,True,Feeding on decaying matter among rocks.,"['Crab (Other Species)', 'Snail', 'Jellyfish', 'Sea Star', 'Sea Anemone']",7.0,8.48299451289142,9.928182279115065,6.8091846091078,8.771594196458938,,,67
68,A. Farensis,male,sub_adult,,Color change during molting stress.,"['Hermit Crab', 'Mussel', 'Sea Sponge', 'Coral Fragment']",8.0,20.0,19.10444488435749,14.10003621027694,291.1881693257504,,,68
69,u. olhanen.,male,adult,,Rapid clawing during feeding bouts.,"['Algae', 'Polychaete Worm']",10.0,18.0,16.839189260284698,14.105140251897637,164.66608054848444,,,69
70,u. olhanen.,female,sub_adult,True,Resting in shaded crevice along cliff.,['Shrimp'],10.0,20.159774215240855,15.323673263370846,15.038850760899988,12.931376100842337,,,70
71,A farensis,male,sub_adult,,Picking algae carefully off rock faces.,"['Sea Star', 'Algae', 'Mussel']",3.0,48.75,47.042816304396936,39.93774466025119,1130.079522892682,,,71
72,A. Farensis,female,sub_adult,False,Taking cover beneath seagrass leaves.,['Crab (Other Species)'],6.0,27.780980309429218,25.28408857518648,22.693762428108773,20.06282693822121,,,72
73,A farensis,male,sub_adult,,"Burrowing into soft, sandy sediment.","['Sea Anemone', 'Snail', 'Sea Urchin']",12.0,6.25,6.649571172768269,4.909504395659749,29.46474903200998,,,73
74,u. olhanen.,female,adult,False,Swiftly dashing across exposed sand.,"['Crab (Other Species)', 'Mussel']",7.0,23.8629556718853,21.037928970738406,12.76354341358745,17.0180500833357,,,74
75,U. olhanensis,female,adult,False,Swiftly dashing across exposed sand.,"['Mussel', 'Algae', 'Jellyfish', 'Snail', 'Shrimp']",9.0,41.67661320400428,46.99683207653652,46.088414868951666,38.63602431661404,,,75
76,u. olhanen.,female,adult,False,Peering out cautiously from cover.,"['Shrimp', 'Snail', 'Algae', 'Polychaete Worm', 'Sea Star']",6.0,40.19928715293814,49.55072659315444,39.17839292768354,37.04853771063104,,,76
77,u. olhanen.,male,adult,,Color change during molting stress.,"['Algae', 'Crab (Other Species)', 'Sea Star', 'Sea Sponge', 'Small Fish']",12.0,18.0,17.339780650981503,12.231300308609738,181.22924453061685,,,77
78,u. olhanen.,female,pre_puberty,False,"Stationary, blending into rocky backdrop.",['Hermit Crab'],5.0,4.874440646695956,5.3680508304982695,4.455251993139206,4.043898110704775,,,78
79,A farensis,male,adult,,Defensive claw movement in water.,"['Crab (Other Species)', 'Coral Fragment', 'Sea Anemone', 'Sea Star', 'Small Fish']",11.0,19.5,19.696032477106975,15.609111234490618,292.9754802279359,,,79
80,A. Farensis,male,sub_adult,True,Resisting aggressive fish encounter.,"['Jellyfish', 'Snail']",10.0,47.5,50.63884960124916,42.860647021726926,1674.7447499731506,,,80
81,U. olhanensis,male,sub_adult,,Approaching small fish with curiosity.,"['Sea Star', 'Shrimp', 'Coral Fragment']",9.0,18.75,16.24607253034458,11.917495971820971,166.86974993742118,,,81
82,Ucides alvorensis,female,juvenile,False,Consuming algae scraped from barnacles.,"['Mussel', 'Jellyfish', 'Barnacle', 'Small Fish']",10.0,5.674645125915377,7.180691210553852,4.340389208138284,5.687731822000165,,,82
83,A. Farensis,male or female,adult,,Reacting to sudden changes in temperature.,"['Mussel', 'Shrimp', 'Sea Urchin', 'Algae', 'Polychaete Worm']",9.0,24.0,25.929797505132772,196.8255769571049,22.093987510566286,,,83
84,U. olhanensis,male,juvenile,,Filtering detritus from shallow bottom.,"['Crab (Other Species)', 'Algae', 'Polychaete Worm', 'Sea Sponge', 'Snail']",8.0,5.0,5.943104213343825,4.7311710100146716,18.34586119628368,,,84
85,u. olhanen.,male,juvenile,,Retreating quickly into hidden burrow.,"['Sea Star', 'Sea Sponge']",8.0,3.0,3.155503002320101,5.091696603380021,2.702145002095912,,,85
86,u. olhanen.,female,pre_puberty,False,Sifting through sediment for scraps.,"['Sea Sponge', 'Polychaete Worm', 'Mussel', 'Coral Fragment']",4.0,7.243414067372445,8.349244911026032,7.262074782120556,6.476679631738815,,,86
87,A farensis,female,sub_adult,False,Retreating quickly into hidden burrow.,"['Barnacle', 'Sea Anemone']",13.0,18.63228176378355,20.765996755107437,14.52143018399547,14.59030648945968,,,87
88,u. olhanen.,female,pre_puberty,True,Resisting aggressive fish encounter.,"['Sea Star', 'Small Fish', 'Polychaete Worm', 'Sea Urchin']",9.0,6.102642784200931,6.768467881512056,4.130139833573454,5.416666476430056,,,88
89,A. Farensis,male,adult,,Adopting threatening stance when approached.,"['Polychaete Worm', 'Shrimp']",11.0,30.0,29.554558748134404,23.608412780257485,586.454206690721,,,89
90,A. Farensis,female,adult,False,Inspecting remains of another crab.,"['Coral Fragment', 'Small Fish', 'Polychaete Worm']",7.0,17.22314627473505,17.35380289625086,11.402562099238457,14.864550399940244,,,90
91,A farensis,male,sub_adult,,Scavenging at the edge of tidal pools.,"['Jellyfish', 'Sea Sponge', 'Crab (Other Species)']",9.0,42.5,44.503182872498606,1536.625780542962,32.90104277015897,,,91
92,A farensis,male,pre_puberty,,Consuming algae scraped from barnacles.,"['Sea Sponge', 'Small Fish', 'Shrimp', 'Coral Fragment', 'Hermit Crab']",9.0,24.75,17.639583996621948,13.996447151923912,205.51057259025805,,,92
93,A. Farensis,female,sub_adult,True,Color change during molting stress.,"['Sea Sponge', 'Hermit Crab', 'Jellyfish']",7.0,17.99445540903271,15.725475408092732,13.131354967804926,11.28379045445027,,,93
94,A farensis,female,adult,True,Defensive claw movement in water.,['Sea Urchin'],11.0,20.661019257202053,17.652229713993627,15.007034995302062,13.840442707072256,,,94
95,U. olhanensis,female,pre_puberty,False,Camouflaging with nearby mud.,"['Sea Star', 'Sea Sponge', 'Barnacle', 'Sea Anemone', 'Sea Urchin']",9.0,18.686306591182444,14.900819079163622,13.633661623196302,13.106226133661,,,95
96,u. olhanen.,male,adult,,Resting in shaded crevice along cliff.,"['Coral Fragment', 'Barnacle', 'Polychaete Worm', 'Shrimp']",10.0,51.0,47.80661121362012,36.45020735114972,1267.3608114792585,,,96
97,A farensis,male,adult,,Collecting biofilm from sunken wood.,"['Snail', 'Algae', 'Sea Sponge', 'Jellyfish']",6.0,36.0,39.23445686275326,799.8789941259429,32.768912623511426,,,97
98,A farensis,female,adult,False,Creeping under the cover of seagrass.,['Jellyfish'],7.0,25.231170026943214,29.280912054793347,23.083770106359307,23.37078264887653,,,98
99,A farensis,female,pre_puberty,True,Reacting to sudden changes in temperature.,"['Mussel', 'Crab (Other Species)']",4.0,10.122777269989761,10.221273895527187,6.453415180527219,8.472138899849986,,,99
100,u. olhanen.,female,juvenile,True,Darting away in response to sudden shadow.,"['Sea Sponge', 'Sea Anemone', 'Mussel']",8.0,16.335613649562728,25.37205572756104,22.44807416811192,19.007805216611743,,,100
101,A farensis,male,adult,,Reacting to sudden changes in temperature.,"['Jellyfish', 'Sea Urchin', 'Mussel', 'Polychaete Worm']",11.0,37.5,36.40808511794153,32.424222913435784,1004.8788069467545,,,101
102,A farensis,female,pre_puberty,True,Advancing toward bait in water.,"['Algae', 'Snail']",8.0,20.315093946558516,21.74911165048493,16.381441631699552,19.05743409652999,,,102
103,A. Farensis,male,sub_adult,,Sheltering under broken shell piece.,['Sea Sponge'],10.0,42.5,36.37238560645339,923.2238836660242,27.007641169855113,,,103
104,A farensis,male,sub_adult,,Retreating quickly into hidden burrow.,['Sea Star'],11.0,20.0,22.58271200344916,329.5586447368758,15.889804882760302,,,104
105,A farensis,male,pre_puberty,,Picking algae carefully off rock faces.,"['Sea Urchin', 'Sea Sponge']",7.0,14.25,17.342587300372525,184.20316831688766,14.738108376908196,,,105
106,Ucides alvorensis,male or female,juvenile,,Consuming algae scraped from barnacles.,"['Jellyfish', 'Small Fish']",6.0,12.452101289441885,14.865958693700623,11.930930447527148,16.215797002042944,,,106
107,A farensis,male,sub_adult,,Picking algae carefully off rock faces.,"['Algae', 'Hermit Crab', 'Sea Star']",8.0,25.0,23.578728552201937,431.40010769821043,19.489229061391292,,,107
108,A farensis,female,adult,False,Retreating swiftly from perceived danger.,"['Jellyfish', 'Sea Urchin', 'Crab (Other Species)', 'Sea Star', 'Algae']",9.0,20.72753183050005,20.50479686176816,12.663115387016578,17.627433593646412,,,108
109,u. olhanen.,male,adult,,Searching tidal pools for nutrients.,"['Small Fish', 'Sea Star', 'Sea Anemone', 'Crab (Other Species)']",7.0,54.0,53.81648475835182,38.81181194585348,2103.030626065023,,,109
110,u. olhanen.,female,juvenile,True,"Burrowing into soft, sandy sediment.",['Crab (Other Species)'],7.0,4.592257224082163,6.2000742898303915,5.838723254034546,5.49183289855496,,,110
111,U. olhanensis,male,sub_adult,,Reacting to sudden changes in temperature.,"['Sea Sponge', 'Sea Urchin', 'Coral Fragment', 'Shrimp', 'Small Fish']",6.0,13.75,11.704255173925336,10.255546220652871,73.91634054446396,,,111
112,u. olhanen.,male,sub_adult,,Swimming briefly to avoid disturbance.,"['Shrimp', 'Sea Urchin', 'Sea Anemone', 'Snail', 'Barnacle']",7.0,23.75,20.33825982179046,16.337854699219307,287.40780022304153,,,112
113,u. olhanen.,female,adult,False,Collecting biofilm from sunken wood.,['Sea Star'],9.0,41.295818356229965,41.99314175418084,31.4799996449902,31.44730398251428,,,113
114,U. olhanensis,male,adult,,Guarding hole in substrate from intruders.,"['Shrimp', 'Algae']",7.0,30.0,31.99114261992108,25.16062989149426,624.854446430189,,,114
115,A. Farensis,female,sub_adult,False,Picking algae carefully off rock faces.,"['Shrimp', 'Snail', 'Sea Anemone']",8.0,9.868215692066409,10.020703737438247,6.581462609756892,8.672162792231315,,,115
116,A farensis,female,sub_adult,False,Feeding on small crustaceans in crevices.,"['Sea Urchin', 'Mussel', 'Hermit Crab', 'Sea Sponge', 'Crab (Other Species)']",10.0,31.955938545826008,37.479665617510726,29.56050986556895,30.07051746773479,,,116
117,Ucides alvorensis,female,juvenile,True,Mating ritual involving antennae brushing.,"['Shrimp', 'Barnacle', 'Snail', 'Crab (Other Species)']",10.0,4.808906294898452,3.554114072321251,2.745350939855488,2.863313885152119,,,117
118,U. olhanensis,male,sub_adult,,Engaging in antennae-to-antennae contact.,['Jellyfish'],8.0,43.75,45.69436361533455,36.640068716729566,1296.8849880925793,,,118
119,u. olhanen.,male,juvenile,,Nibbling detritus off seabed patches.,"['Sea Sponge', 'Coral Fragment', 'Sea Urchin', 'Hermit Crab']",4.0,8.5,10.388540888506029,7.669303370571104,67.07262999928105,,,119
120,u. olhanen.,male,adult,True,Traversing algae-slick rock surfaces.,"['Polychaete Worm', 'Sea Anemone', 'Snail', 'Barnacle']",9.0,57.0,53.90503621371753,43.310716096246566,2174.9620281032044,,,120
121,U. olhanensis,female,adult,True,Scavenging at the edge of tidal pools.,"['Polychaete Worm', 'Coral Fragment', 'Sea Sponge', 'Sea Urchin']",11.0,13.561079649249626,15.124809227581279,9.60998153985877,13.152455217053824,,,121
122,U. olhanensis,female,sub_adult,False,Engaging in struggle with seaweed entanglement.,"['Sea Urchin', 'Small Fish', 'Shrimp']",6.0,51.28127080991298,45.47480315834701,35.209763488614065,39.77620383891782,,,122
123,Ucides alvorensis,male or female,sub_adult,,Retreating quickly into hidden burrow.,"['Mussel', 'Barnacle']",7.0,39.61434618061709,39.806114360596716,34.96769757402677,41.441262538617,,,123
124,A farensis,male,pre_puberty,,Scavenging at the edge of tidal pools.,"['Shrimp', 'Barnacle', 'Crab (Other Species)']",7.0,15.0,11.215874448782689,8.191248210678445,86.3240724685718,,,124
125,Ucides alvorensis,male or female,pre_puberty,,Collecting biofilm from sunken wood.,"['Sea Anemone', 'Sea Sponge', 'Snail', 'Mussel', 'Hermit Crab']",3.0,18.72520286957842,22.934719276938324,17.465598156776082,24.171752155300457,,,125
126,U. olhanensis,female,sub_adult,True,Taking cover beneath seagrass leaves.,"['Polychaete Worm', 'Jellyfish', 'Barnacle', 'Snail']",5.0,10.536779197664332,10.778710111930488,10.534801812856765,9.063733955703645,,,126
127,U. olhanensis,male,sub_adult,,Side-stepping along sandy coastal floor.,"['Algae', 'Sea Anemone', 'Sea Urchin', 'Polychaete Worm', 'Coral Fragment']",4.0,53.75,56.58381278271634,2106.7961239453793,45.28263876528081,,,127
128,U. olhanensis,female,sub_adult,True,Retreating quickly into hidden burrow.,"['Algae', 'Hermit Crab']",7.0,20.335823472451587,17.564423296804684,14.374838724766821,13.906671650964725,,,128
129,A. Farensis,male,juvenile,,Slowly navigating around seagrass beds.,"['Coral Fragment', 'Barnacle', 'Mussel']",6.0,3.0,3.3048751618414984,8.279189148839555,2.567667817023378,,,129
130,A. Farensis,female,juvenile,True,Hiding beneath overhanging rock.,['Crab (Other Species)'],8.0,11.504213488702069,9.472398061322188,6.361318734941002,7.08052825390383,,,130
131,u. olhanen.,male,pre_puberty,,Claw snapping in diver confrontation.,['Hermit Crab'],8.0,15.0,17.137370493493414,174.8606462424825,13.278017749841421,,,131
132,U. olhanensis,male,sub_adult,,Engaging in struggle with seaweed entanglement.,"['Small Fish', 'Jellyfish', 'Coral Fragment', 'Crab (Other Species)']",12.0,16.25,16.751745396680153,13.82194937312143,192.11171189462158,,,132
133,u. olhanen.,male,juvenile,,Rhythmic waving as social cue.,"['Hermit Crab', 'Crab (Other Species)', 'Snail', 'Small Fish']",9.0,5.5,6.893715800737304,4.996188748019159,33.995404957421044,,,133
134,A farensis,N/R,adult,,Taking cover beneath seagrass leaves.,['Algae'],5.0,39.0,41.42865239150797,480.5884936988581,34.07172243860191,,,134
135,u. olhanen.,male,juvenile,,Swiftly dashing across exposed sand.,"['Coral Fragment', 'Sea Urchin', 'Hermit Crab', 'Sea Star']",6.0,12.5,7.837205950043819,6.894598336400164,46.90572015267469,,,135
136,A farensis,female,juvenile,False,Peering out cautiously from cover.,"['Snail', 'Coral Fragment', 'Crab (Other Species)', 'Hermit Crab', 'Barnacle']",11.0,1.8058106040851167,1.6460637735518744,1.1788733642735545,1.4378563310952523,,,136
137,u. olhanen.,male,sub_adult,,Swimming briefly to avoid disturbance.,"['Algae', 'Polychaete Worm', 'Jellyfish']",8.0,17.5,15.504565039891233,13.014771675668463,127.56286831650901,,,137
138,u. olhanen.,male,adult,,Hiding beneath overhanging rock.,"['Coral Fragment', 'Jellyfish', 'Sea Anemone', 'Shrimp', 'Polychaete Worm']",8.0,48.0,43.588948463418525,34.83407703913153,1080.6745152501232,,,138
