,species,sex,stage,is_gravid,behaviour,associated_species,depth [m],cl [mm],cw [mm],lcl [mm],rcl [mm],fw [mm],date,latitude,longitude,id
16,U. olhanensis,female,adult,True,Hiding beneath rocks.,"['Sea Sponge', 'Crab (Other Species)']",10.0,20.918519345184755,21.909899990631473,28.111156132546522,21.65938800209995,34.0,2021-07-18,,,16
17,A farensis,male,adult,,Feeding on small crustaceans.,"['Polychaete Worm', 'Barnacle', 'Sea Urchin']",11.0,48.0,46.48565732880126,68.95635285459053,48.51386828923593,34.0,2021-07-18,,,17
18,u. olhanen.,male,pre_puberty,,Stillness in cold water.,"['Hermit Crab', 'Algae', 'Sea Star', 'Jellyfish']",8.0,11.25,13.979160501295194,19.505726234837834,11.378541847818605,35.0,2021-07-18,,,18
19,A. Farensis,female,sub_adult,True,Cleaning claws with rubbing motion.,"['Crab (Other Species)', 'Shrimp', 'Sea Sponge']",5.0,35.14510988632687,35.105287761991804,51.732447001586,35.658706665259736,35.0,2021-07-18,,,19
20,A farensis,female,adult,False,Mating behavior with antenna touching.,['Mussel'],10.0,25.66683713776318,28.129565166766664,34.24152293177886,27.100750210970947,34.0,2021-07-18,,,20
21,U. olhanensis,female,adult,True,Moving toward bait.,"['Sea Urchin', 'Barnacle']",10.0,31.161110731052613,27.82371889999513,33.877826271180886,32.2212196749984,34.0,2021-07-18,,,21
22,u. olhanen.,male,adult,,Claw waving directed at nearby crab.,['Sea Anemone'],5.0,10.5,11.095071423437616,14.896011919038099,10.89837130296546,34.0,2021-07-18,,,22
23,u. olhanen.,female,sub_adult,False,Exchanging antenna taps.,"['Small Fish', 'Mussel', 'Coral Fragment']",9.0,14.120654056292791,16.932586177561436,25.32417249017856,15.48974158060054,33.0,2021-07-18,,,23
24,u. olhanen.,male,sub_adult,,Feeding on detritus in shallow water.,"['Crab (Other Species)', 'Snail']",10.0,42.5,39.9542178891272,58.731312318813714,43.88503369275854,32.0,2021-07-18,,,24
25,A. Farensis,female,adult,False,Territorial display against intruder.,['Barnacle'],8.0,29.340285086650237,29.122066817681127,36.14022296691382,31.857485292311782,34.0,2021-07-18,,,25
26,A farensis,male,adult,,Cleaning claws with rubbing motion.,"['Barnacle', 'Small Fish']",5.0,34.5,35.484328375566356,49.57939231690076,36.721002154088325,34.0,2021-07-18,,,26
27,A farensis,male,adult,,Defensive posture when approached.,['Sea Sponge'],10.0,24.0,25.59682481496548,33.731040587556784,25.500534980249938,35.0,2021-07-18,,,27
28,A. Farensis,male,adult,,Interacting with small fish nearby.,['Hermit Crab'],6.0,10.5,9.467594668185587,11.469117101945196,11.081821760244193,36.0,2021-07-18,,,28
29,U. olhanensis,male,adult,,Stillness in cold water.,"['Algae', 'Crab (Other Species)', 'Sea Sponge', 'Sea Urchin', 'Sea Anemone']",6.0,45.0,44.59889966104798,56.301173315859316,45.260588264975965,34.0,2021-07-18,,,29
30,A farensis,male,adult,True,Searching for mates at twilight.,"['Sea Urchin', 'Barnacle', 'Crab (Other Species)', 'Sea Anemone']",10.0,52.5,52.00983491675781,71.59799581624608,56.99781183194736,33.0,2021-07-18,,,30
31,A farensis,female,juvenile,False,Searching for food in tidal pools.,"['Sea Star', 'Jellyfish']",5.0,24.90047154510283,32.95296807719572,45.760160671947325,25.513310860182898,35.0,2021-07-18,,,31
32,A. Farensis,male,pre_puberty,,Vibrating antennae in water currents.,"['Sea Urchin', 'Sea Anemone', 'Crab (Other Species)', 'Sea Star']",5.0,12.0,10.219408970689852,13.636252253911124,12.560602603828482,34.0,2021-07-18,,,32
33,A farensis,female,sub_adult,True,Hiding under floating debris.,"['Crab (Other Species)', 'Barnacle', 'Algae', 'Sea Urchin', 'Coral Fragment']",8.0,26.772459111793182,24.391461295106414,33.43581421915384,26.82179559101218,35.0,2021-07-18,,,33
34,A. Farensis,female,sub_adult,True,Hiding under seagrass blades.,['Jellyfish'],7.0,56.654875688269115,44.38821413858509,65.90222901185922,57.012774750313696,35.0,2021-07-18,,,34
35,U. olhanensis,male,adult,,Color changes during molting.,['Small Fish'],9.0,31.5,34.30456986231377,41.67886126616229,32.48725078193704,34.0,2021-07-18,,,35
36,A farensis,male,sub_adult,,Moving sideways along sandy bottom.,['Sea Star'],6.0,32.5,30.56937187433241,42.45896336946664,35.453299605127874,35.0,2021-07-18,,,36
37,U. olhanensis,female,pre_puberty,False,Camouflaging with surrounding mud.,"['Mussel', 'Sea Sponge', 'Polychaete Worm']",9.0,7.848157033786049,9.483455068350063,13.029693032287566,8.271027550753033,33.0,2021-07-18,,,37
38,U. olhanensis,female,sub_adult,True,Rapid crossing of open sand.,"['Barnacle', 'Small Fish', 'Coral Fragment', 'Sea Anemone', 'Mussel']",7.0,35.915576927167216,42.36589996656268,60.204489409128456,36.62394672113576,34.0,2021-07-18,,,38
39,u. olhanen.,female,pre_puberty,False,Hiding under seagrass blades.,"['Sea Urchin', 'Crab (Other Species)']",4.0,11.162714322682922,8.178281611839092,10.098542874289782,12.046328001729654,36.0,2021-07-18,,,39
40,U. olhanensis,female,adult,False,Claw waving directed at nearby crab.,"['Shrimp', 'Barnacle']",9.0,24.758448107373027,28.43845372510642,36.094369728313396,25.08404775852853,34.0,2021-07-18,,,40
41,u. olhanen.,male or female,pre_puberty,,Picking algae from rock surface.,"['Coral Fragment', 'Polychaete Worm']",8.0,3.75,3.9324864021216306,5.619204199127672,3.8837207983630178,33.0,2021-07-18,,,41
42,A farensis,female,pre_puberty,False,Half buried in sand.,['Small Fish'],10.0,20.498847008311113,25.6185881858696,35.76375834912702,20.78476910616371,34.0,2021-07-18,,,42
43,U. olhanensis,male,pre_puberty,,Shaking claws after contact.,['Shrimp'],10.0,8.25,6.60042215582678,8.229364939264967,8.515022081678802,34.0,2021-07-18,,,43
44,A. Farensis,female,adult,False,Moving sideways along sandy bottom.,"['Shrimp', 'Algae', 'Small Fish', 'Coral Fragment']",9.0,11.650627934131403,11.348589045613078,16.566965693160114,12.44057411581893,34.0,2021-07-18,,,44
45,U. olhanensis,female,pre_puberty,False,Sitting still blending with environment.,"['Sea Urchin', 'Sea Anemone', 'Barnacle', 'Sea Sponge', 'Crab (Other Species)']",8.0,23.052438734917473,26.140721571866173,33.15360564288585,23.06071426237833,35.0,2021-07-18,,,45
46,u. olhanen.,male,adult,,Guarding a small hole in sediment.,"['Barnacle', 'Coral Fragment', 'Sea Anemone']",2.0,21.0,22.9799544456537,31.99898106212072,23.01556511925869,33.0,2021-07-18,,,46
47,u. olhanen.,female,pre_puberty,True,Sitting still blending with environment.,"['Coral Fragment', 'Algae']",10.0,9.618764802061948,10.235662684909384,14.577363406880073,10.514966571271357,33.0,2021-07-18,,,47
48,u. olhanen.,female,adult,False,Cleaning claws with rubbing motion.,['Hermit Crab'],10.0,39.560020266610344,45.866448615551406,68.17054446678557,43.35228975076002,35.0,2021-07-18,,,48
49,u. olhanen.,male,adult,,Retreating quickly from shadow.,"['Jellyfish', 'Hermit Crab', 'Sea Sponge']",9.0,7.5,6.861857776569137,9.052163632767632,7.970314621541583,35.0,2021-07-18,,,49
50,A. Farensis,female,adult,True,Hiding in sandy burrow.,"['Mussel', 'Shrimp', 'Sea Star']",9.0,34.11303505516317,30.28947824800117,42.30749416565222,35.303729407506566,34.0,2021-07-18,,,50
51,A. Farensis,male,sub_adult,,Searching for mates at twilight.,['Sea Anemone'],12.0,20.0,20.2335759504583,29.465226869607886,20.680345238679667,34.0,2021-07-18,,,51
52,u. olhanen.,male,adult,,Hiding under floating debris.,"['Jellyfish', 'Sea Sponge', 'Barnacle']",8.0,10.5,9.644069758185791,11.683169048358257,10.705869292171542,34.0,2021-07-18,,,52
53,U. olhanensis,female,sub_adult,False,Using claws to dig into sediment.,"['Small Fish', 'Crab (Other Species)', 'Polychaete Worm', 'Hermit Crab', 'Snail']",6.0,25.480167094684468,26.095689181629922,38.53867336718888,27.282090659434573,35.0,2021-07-18,,,53
54,A farensis,female,adult,False,Picking algae from rock surface.,"['Sea Sponge', 'Shrimp', 'Sea Star', 'Algae']",7.0,35.88632248514055,32.84374314250136,46.96002416925477,39.39847331135449,36.0,2021-07-18,,,54
55,u. olhanen.,female,pre_puberty,True,Feeding on detritus in shallow water.,"['Sea Star', 'Polychaete Worm', 'Snail', 'Algae']",11.0,18.431064212016018,16.57180488748029,23.38620806230601,18.774839532846382,33.0,2021-07-18,,,55
56,Ucides alvorensis,male,pre_puberty,,Hiding under floating debris.,"['Sea Anemone', 'Sea Sponge', 'Shrimp', 'Snail', 'Algae']",9.0,7.5,9.65290195111685,13.797084003654062,7.703020110212611,34.0,2021-07-18,,,56
57,A farensis,female,adult,True,Color changes during molting.,"['Mussel', 'Crab (Other Species)', 'Small Fish', 'Shrimp', 'Sea Urchin']",7.0,14.517234574701183,14.821639144132876,21.19209097526858,15.59914195258023,33.0,2021-07-18,,,57
58,U. olhanensis,male or female,pre_puberty,,Climbing vertical rock face.,"['Jellyfish', 'Small Fish', 'Sea Anemone', 'Barnacle', 'Snail']",4.0,4.5,4.488058581282001,5.99704469560195,4.8227715956182085,36.0,2021-07-18,,,58
59,u. olhanen.,male,adult,,Defensive posture when approached.,['Algae'],11.0,10.5,11.34995699890571,16.473883696303837,11.129792801404099,34.0,2021-07-18,,,59
60,A farensis,female,sub_adult,True,Pausing frequently during exploration.,"['Sea Sponge', 'Sea Urchin']",9.0,19.801000075649775,27.07519707892586,34.84125210846996,21.726600415368374,35.0,2021-07-18,,,60
61,A. Farensis,female,adult,True,Slow movement near seagrass patches.,"['Jellyfish', 'Hermit Crab', 'Crab (Other Species)']",10.0,27.150961363729788,31.283068917514115,45.72142992405598,27.691493848976496,34.0,2021-07-18,,,61
62,u. olhanen.,male,adult,,Cleaning claws with rubbing motion.,['Algae'],9.0,69.0,74.31448751256052,106.60759306291669,71.63335982544014,34.0,2021-07-18,,,62
63,A farensis,male,sub_adult,,Retreating quickly from shadow.,"['Sea Urchin', 'Crab (Other Species)', 'Algae']",8.0,18.75,19.703596239597683,24.90777100915491,19.47858499054749,34.0,2021-07-18,,,63
64,U. olhanensis,male,adult,,Picking algae from rock surface.,"['Sea Sponge', 'Polychaete Worm', 'Sea Anemone', 'Crab (Other Species)']",6.0,52.5,49.30956846912753,73.96416592334627,57.03670840345305,34.0,2021-07-18,,,64
65,A farensis,female,pre_puberty,True,Inspecting discarded crab shell.,"['Hermit Crab', 'Barnacle']",5.0,19.52796076710015,22.4668035407823,30.036079669261532,21.248705297632075,34.0,2021-07-18,,,65
66,U. olhanensis,female,pre_puberty,False,Climbing seaweed stalks.,"['Small Fish', 'Mussel', 'Coral Fragment']",12.0,10.242838064029202,9.439952699256043,13.679261639299085,10.26615374937455,34.0,2021-07-18,,,66
67,U. olhanensis,female,sub_adult,True,Waving claws rhythmically.,['Shrimp'],9.0,29.8493501441233,26.941059618174883,35.66218653801617,31.11158534168965,34.0,2021-07-18,,,67
68,u. olhanen.,female,juvenile,False,Rapid claw movement while feeding.,"['Sea Sponge', 'Hermit Crab', 'Polychaete Worm']",10.0,12.490692307883089,13.820995559584633,17.95074647501788,13.320406470635247,33.0,2021-07-18,,,68
69,A farensis,male,pre_puberty,,Exchanging antenna taps.,['Algae'],9.0,32.25,26.28572605722678,33.378347032741424,34.14797492135557,34.0,2021-07-18,,,69
70,u. olhanen.,male,sub_adult,True,Foraging among seagrass roots.,"['Coral Fragment', 'Sea Anemone']",5.0,27.5,32.49775650537367,47.54887888211632,29.850733773703993,36.0,2021-07-18,,,70
71,U. olhanensis,male,sub_adult,,Guarding a small hole in sediment.,"['Sea Urchin', 'Coral Fragment', 'Sea Anemone', 'Sea Sponge']",9.0,52.5,42.728229843787766,61.01371373180481,53.33813476380982,36.0,2021-07-18,,,71
72,A farensis,female,adult,True,Social contact with other crabs.,"['Small Fish', 'Sea Sponge', 'Jellyfish', 'Crab (Other Species)']",10.0,24.045541135391982,25.491150424733824,34.17018719418609,25.029459677339343,32.0,2021-07-18,,,72
73,A. Farensis,female,adult,False,Retreating quickly from shadow.,"['Sea Urchin', 'Algae', 'Snail']",12.0,14.123716443008671,14.529254645419096,20.441127850453974,14.698025220156284,35.0,2021-07-18,,,73
74,U. olhanensis, ,adult,,Displaying dominance by lifting body.,['Small Fish'],13.0,39.0,39.89935532962578,59.2155572334578,40.544612462073914,34.0,2021-07-18,,,74
75,u. olhanen.,male,juvenile,,Hiding under floating debris.,"['Polychaete Worm', 'Sea Anemone', 'Algae', 'Snail']",8.0,7.5,8.52577575776376,12.725444464129586,7.523903260402193,35.0,2021-07-18,,,75
76,u. olhanen.,female,adult,False,Interaction with hermit crabs.,['Sea Sponge'],8.0,29.816665444867574,27.71407252053147,40.43307511260788,32.038768120381796,34.0,2021-07-18,,,76
77,A farensis,female,adult,True,Social contact with other crabs.,"['Algae', 'Hermit Crab', 'Coral Fragment', 'Sea Urchin', 'Small Fish']",7.0,29.00420583052914,32.21719286171181,44.61032563204817,30.15034203553359,35.0,2021-07-18,,,77
78,U. olhanensis,male,juvenile,,Scavenging near tidal pools.,['Snail'],9.0,5.5,5.055310319695803,6.9854708623920905,5.889484359604796,35.0,2021-07-18,,,78
79,A. Farensis,male,adult,,Struggling with entangled seaweed.,"['Barnacle', 'Polychaete Worm']",4.0,28.5,29.406003781619503,39.06942424249654,28.761736657919997,33.0,2021-07-18,,,79
80,U. olhanensis,N/R,juvenile,True,Sitting still blending with environment.,"['Algae', 'Polychaete Worm', 'Sea Sponge']",7.0,3.5,4.866828671194483,6.699953758173414,3.6162049842605075,36.0,2021-07-18,,,80
81,A farensis,male,pre_puberty,,Swimming short distance to escape.,"['Coral Fragment', 'Snail', 'Shrimp', 'Mussel']",5.0,6.75,6.194807683036857,7.771915894276784,6.946109210781689,35.0,2021-07-18,,,81
82,A farensis,male,adult,,Escaping from aggressive fish.,"['Polychaete Worm', 'Sea Anemone', 'Barnacle']",11.0,19.5,21.41854649973185,26.835818881152143,19.927387690529677,33.0,2021-07-18,,,82
83,u. olhanen.,male,sub_adult,,Dragging shell fragment backward.,"['Mussel', 'Hermit Crab', 'Polychaete Worm', 'Sea Urchin']",10.0,20.0,21.895989806231675,31.84587545857566,20.635076515498547,34.0,2021-07-18,,,83
84,U. olhanensis,female,adult,True,Swimming short distance to escape.,"['Coral Fragment', 'Jellyfish']",7.0,22.774093289131134,27.22087381028176,38.19302546575925,23.11733036327868,34.0,2021-07-18,,,84
85,A. Farensis,female,adult,False,Climbing seaweed stalks.,"['Snail', 'Mussel']",7.0,27.746806813578146,30.27931395731959,42.78047419015993,30.168133846312973,33.0,2021-07-18,,,85
86,A. Farensis,male,sub_adult,,Moving sideways along sandy bottom.,"['Shrimp', 'Crab (Other Species)']",11.0,28.75,24.40042069864254,36.28082864295974,29.182869259838245,34.0,2021-07-18,,,86
87,u. olhanen.,female,sub_adult,False,Struggling with entangled seaweed.,['Sea Sponge'],9.0,24.35477391438297,25.030820884421622,34.33695296930672,25.215516268366343,36.0,2021-07-18,,,87
88,A farensis,male,adult,,Feeding on small mollusks.,['Coral Fragment'],12.0,49.5,51.83116175965911,69.03541582699764,53.6108756211037,32.0,2021-07-18,,,88
89,Ucides alvorensis,male,juvenile,,Sideways walking along bay edge.,"['Mussel', 'Sea Sponge', 'Algae']",8.0,6.5,7.808332292219346,11.050901247009188,6.945380381429459,35.0,2021-07-18,,,89
90,A. Farensis,female,pre_puberty,True,Resting in shaded rock crevice.,"['Shrimp', 'Algae', 'Sea Star', 'Polychaete Worm']",7.0,20.501434814663952,17.56471492912,23.787884889180738,20.640795677833182,33.0,2021-07-18,,,90
91,A. Farensis,male,adult,,Climbing onto submerged logs.,"['Jellyfish', 'Snail', 'Sea Star', 'Crab (Other Species)']",7.0,51.0,47.045919133163224,58.28900027334491,54.5372737303051,34.0,2021-07-18,,,91
92,A. Farensis,-,pre_puberty,,Searching for food in tidal pools.,"['Small Fish', 'Sea Anemone', 'Sea Sponge', 'Snail', 'Algae']",3.0,39.0,37.40635503815327,50.38554984511889,41.050714111819495,34.0,2021-07-18,,,92
93,A farensis,female,adult,True,Camouflaging with surrounding mud.,"['Algae', 'Shrimp']",7.0,38.80450747635602,47.82564298949876,68.02011317493233,39.44628753131544,34.0,2021-07-18,,,93
94,u. olhanen.,female,sub_adult,False,Interaction with hermit crabs.,"['Algae', 'Snail']",6.0,27.186145885679043,33.82876371387723,48.52411507389397,28.338938584260838,35.0,2021-07-18,,,94
95,Ucides alvorensis,male,pre_puberty,,Emerging cautiously from hiding.,"['Small Fish', 'Crab (Other Species)', 'Sea Urchin']",5.0,21.75,22.48359904691347,30.936511386960426,23.54449101164218,37.0,2021-07-18,,,95
96,U. olhanensis,female,sub_adult,True,Feeding on small mollusks.,"['Barnacle', 'Shrimp']",8.0,20.211205552762575,19.91475909746581,26.49313873392357,20.696032100638426,34.0,2021-07-18,,,96
97,A farensis,female,pre_puberty,False,Hiding beneath rocks.,"['Polychaete Worm', 'Snail', 'Small Fish']",8.0,18.947742183563246,16.225920449877886,24.28740398471736,20.504929408297638,36.0,2021-07-18,,,97
98,A. Farensis,female,sub_adult,False,Displaying dominance by lifting body.,"['Algae', 'Mussel', 'Snail', 'Small Fish', 'Sea Star']",6.0,14.1995343288831,18.600350776231867,23.194658427996135,14.797464897918001,35.0,2021-07-18,,,98
99,u. olhanen.,male,sub_adult,,Scavenging near tidal pools.,"['Jellyfish', 'Barnacle', 'Snail']",9.0,33.75,29.438721894487546,41.09187993911766,34.647515178559054,34.0,2021-07-18,,,99
100,Ucides alvorensis,male or female,adult,True,Picking detritus from seabed.,"['Sea Sponge', 'Small Fish']",10.0,37.5,37.22933042098116,44.68023604786954,39.219207977697465,34.0,2021-07-18,,,100
101,u. olhanen.,male,pre_puberty,,Guarding a small hole in sediment.,"['Coral Fragment', 'Polychaete Worm', 'Sea Urchin']",6.0,21.75,24.383010127435984,34.96703431015359,22.537464447495736,35.0,2021-07-18,,,101
102,u. olhanen.,male,sub_adult,,Climbing algae-covered rocks.,"['Mussel', 'Sea Urchin', 'Crab (Other Species)', 'Snail', 'Sea Star']",11.0,16.25,18.416546167759325,23.852653082818065,17.173715030989513,34.0,2021-07-18,,,102
103,u. olhanen.,female,pre_puberty,True,Feeding on algae scraped from rocks.,['Algae'],3.0,7.637516015954777,9.923786876161278,14.159145407040064,8.212251745114127,32.0,2021-07-18,,,103
104,Ucides alvorensis,male,pre_puberty,,Feeding on small mollusks.,['Mussel'],11.0,7.5,5.933525703615978,7.943693734353958,8.189323417789478,33.0,2021-07-18,,,104
105,Ucides alvorensis,male or female,juvenile,,Claw waving directed at nearby crab.,"['Polychaete Worm', 'Sea Sponge', 'Snail', 'Sea Anemone']",11.0,5.0,4.894718059297899,6.997771212192683,5.209268919117781,33.0,2021-07-18,,,105
106,A. Farensis,female,adult,False,Picking biofilm on submerged wood.,"['Polychaete Worm', 'Crab (Other Species)', 'Small Fish', 'Sea Urchin', 'Hermit Crab']",6.0,52.589386268963786,63.837283215021515,95.70476098849578,54.97190399845112,35.0,2021-07-18,,,106
107,A farensis,male,adult,,Territorial display against intruder.,"['Crab (Other Species)', 'Sea Anemone', 'Jellyfish', 'Polychaete Worm']",8.0,10.5,10.572942650665146,13.032041207216432,11.150642785583624,34.0,2021-07-18,,,107
108,A. Farensis,female,adult,False,Climbing vertical rock face.,"['Sea Urchin', 'Jellyfish', 'Polychaete Worm', 'Shrimp']",8.0,23.096490961432192,25.991272076763565,37.95019427757745,24.51315998137638,35.0,2021-07-18,,,108
109,U. olhanensis,male,adult,,Stillness in cold water.,"['Jellyfish', 'Sea Star']",5.0,33.0,32.17529177073221,43.53044289177851,33.38451535358179,34.0,2021-07-18,,,109
110,u. olhanen.,female,adult,False,Picking algae from rock surface.,"['Crab (Other Species)', 'Mussel', 'Jellyfish']",8.0,53.312590075133954,56.768759726862584,75.90525614008673,55.91144375346934,34.0,2021-07-18,,,110
111,A. Farensis,female,juvenile,True,Scavenging near tidal pools.,"['Sea Star', 'Coral Fragment']",8.0,8.001292687720854,8.068648777877987,11.888329427883587,8.543618577666583,35.0,2021-07-18,,,111
112,u. olhanen.,male,pre_puberty,,Escaping from aggressive fish.,"['Crab (Other Species)', 'Sea Anemone', 'Coral Fragment', 'Mussel', 'Jellyfish']",4.0,18.75,14.197437620649833,20.804164485079383,20.453574054705605,33.0,2021-07-18,,,112
113,Ucides alvorensis,male or female,sub_adult,,Interacting with small fish nearby.,"['Sea Star', 'Crab (Other Species)', 'Polychaete Worm', 'Small Fish']",14.0,22.5,18.57274518894883,25.240270485323553,23.434268155758968,34.0,2021-07-18,,,113
114,Ucides alvorensis,male,sub_adult,,Climbing onto submerged logs.,"['Sea Star', 'Hermit Crab']",9.0,26.25,31.0046235389338,46.31682157252817,26.7602935078604,35.0,2021-07-18,,,114
115,u. olhanen.,male,pre_puberty,,Crab moving quickly across rocks.,"['Snail', 'Shrimp', 'Sea Sponge', 'Crab (Other Species)']",4.0,9.75,12.174320268390098,17.90871086771962,10.542959709374124,34.0,2021-07-18,,,115
116,A farensis,male,pre_puberty,,Searching for mates at twilight.,['Sea Star'],10.0,19.5,14.320694145887732,19.347040605202935,19.629661674936006,37.0,2021-07-18,,,116
117,A farensis,male or female,sub_adult,,Dragging shell fragment backward.,"['Jellyfish', 'Shrimp', 'Hermit Crab', 'Crab (Other Species)']",9.0,48.75,42.36337787371424,61.5744456337535,52.13812574293294,34.0,2021-07-18,,,117
118,u. olhanen.,male,sub_adult,,Climbing vertical rock face.,"['Snail', 'Mussel', 'Small Fish', 'Barnacle', 'Shrimp']",8.0,20.0,20.074762656936677,27.260938879119742,20.126959355342976,35.0,2021-07-18,,,118
119,u. olhanen.,female,pre_puberty,True,Shaking claws after contact.,"['Algae', 'Snail']",9.0,5.85822553157323,5.267081787234432,6.983391825490916,6.074535301122522,35.0,2021-07-18,,,119
120,U. olhanensis,female,sub_adult,False,Mating behavior with antenna touching.,"['Snail', 'Jellyfish']",8.0,24.242910299343635,28.042200239851514,36.54533125485802,26.332026844376582,34.0,2021-07-18,,,120
121,u. olhanen.,male,pre_puberty,,Rapid crossing of open sand.,['Barnacle'],8.0,37.5,30.78609625998524,38.8732672173689,40.13020823244557,34.0,2021-07-18,,,121
122,A. Farensis,male,adult,,Climbing algae-covered rocks.,"['Small Fish', 'Shrimp']",6.0,48.0,43.38308101456181,62.046518415279,48.853150242979474,32.0,2021-07-18,,,122
123,Ucides alvorensis,female,pre_puberty,False,Feeding on algae scraped from rocks.,"['Jellyfish', 'Sea Anemone', 'Sea Urchin']",7.0,5.732067473088048,5.162468285655116,6.220991533527134,5.985539099803407,33.0,2021-07-18,,,123
124,Ucides alvorensis,male,pre_puberty,,Emerging cautiously from hiding.,"['Barnacle', 'Sea Star']",8.0,12.0,13.087050380020361,18.15370121236967,12.23066694163563,31.0,2021-07-18,,,124
125,u. olhanen.,female,sub_adult,False,Rapid crossing of open sand.,"['Sea Anemone', 'Algae', 'Barnacle', 'Polychaete Worm']",7.0,15.926062762115112,18.575367670573474,25.15750137311915,16.674017349902375,34.0,2021-07-18,,,125
126,A. Farensis,male,sub_adult,,Pausing frequently during exploration.,"['Sea Anemone', 'Mussel', 'Sea Sponge']",5.0,33.75,31.63424458465376,45.59814827470389,36.661823600569406,34.0,2021-07-18,,,126
127,A farensis,N/R,pre_puberty,,Pausing frequently during exploration.,['Crab (Other Species)'],6.0,15.75,20.00326048651429,26.779704733611425,15.75235514478172,35.0,2021-07-18,,,127
128,A farensis,female,sub_adult,False,Swimming short distance to escape.,"['Crab (Other Species)', 'Shrimp', 'Sea Star', 'Polychaete Worm']",9.0,36.78563740041911,44.378551479426605,59.14668244799864,39.441222422244195,34.0,2021-07-18,,,128
129,Ucides alvorensis,female,sub_adult,False,Mating behavior with antenna touching.,"['Sea Urchin', 'Snail', 'Crab (Other Species)', 'Shrimp']",4.0,9.389356537298992,9.656537407035056,13.661503423443314,9.651023054764309,34.0,2021-07-18,,,129
