,species,sex,stage,is_gravid,behaviour,associated_species,depth [m],cl [mm],cw [mm],lcl [mm],rcl [mm],fw [mm],date,latitude,longitude,id
27,A. Farensis,male,pre_puberty,,Picking algae from rock surface.,"['Crab (Other Species)', 'Shrimp', 'Sea Anemone', 'Sea Urchin']",6.0,21.0,17.587427022663075,22.802266702429574,22.200516689695256,29.0,2022-02-27,,,27
28,A. Farensis,female,sub_adult,False,Feeding on detritus in shallow water.,['Jellyfish'],7.0,47.234472591876774,61.63122329874601,89.17095647252154,47.68941203488214,29.0,2022-02-27,,,28
29,A. Farensis,male,adult,,Mating behavior with antenna touching.,['Barnacle'],9.0,58.5,53.73768076060669,64.52492165632847,58.89126019308156,28.0,2022-02-27,,,29
30,u. olhanen.,female,adult,True,Picking algae from rock surface.,"['Algae', 'Mussel', 'Jellyfish', 'Barnacle']",5.0,17.154782428103044,16.97117584442675,21.83339856725213,18.206316332931323,30.0,2022-02-27,,,30
31,A farensis,female,adult,False,Burrowing into sandy sediment.,"['Shrimp', 'Mussel', 'Sea Urchin', 'Algae', 'Hermit Crab']",9.0,23.553443150245133,23.959642247915433,30.63477240103295,25.109939602376414,26.0,2022-02-27,,,31
32,Ucides alvorensis,nan,juvenile,,Hiding beneath rocks.,"['Coral Fragment', 'Shrimp', 'Sea Star']",9.0,18.5,22.745714155685587,28.54700467160355,19.006635941345614,30.0,2022-02-27,,,32
33,u. olhanen.,female,adult,True,Interaction with hermit crabs.,['Sea Urchin'],8.0,37.262695304085,46.26345030958455,66.17260888929017,38.43520127183704,30.0,2022-02-27,,,33
34,u. olhanen.,male,adult,,Moving toward warmer water pockets.,"['Barnacle', 'Polychaete Worm']",5.0,76.5,74.73443312154834,90.85577237737967,78.42867796730599,29.0,2022-02-27,,,34
35,A farensis,female,adult,False,Sitting still blending with environment.,"['Sea Sponge', 'Crab (Other Species)', 'Algae']",8.0,26.84571906927582,28.80454976550209,39.54429426077697,29.367180303762826,29.0,2022-02-27,,,35
36,u. olhanen.,female,adult,False,Defensive posture when approached.,['Jellyfish'],11.0,50.70043908410971,45.2437779796959,66.38574960184165,52.80338606497936,27.0,2022-02-27,,,36
37,u. olhanen.,male,adult,,Claw snapping at diver.,"['Algae', 'Coral Fragment', 'Polychaete Worm']",6.0,24.0,23.9287675108367,34.67118655941017,25.403640333304832,28.0,2022-02-27,,,37
38,U. olhanensis,nan,adult,,Climbing seaweed stalks.,"['Coral Fragment', 'Polychaete Worm', 'Snail', 'Algae', 'Hermit Crab']",4.0,61.5,63.775439030734226,83.02282950614455,62.5225390008152,28.0,2022-02-27,,,38
39,u. olhanen.,female,sub_adult,True,Moving toward bait.,"['Sea Anemone', 'Mussel', 'Shrimp', 'Snail', 'Polychaete Worm']",8.0,29.178742180993616,34.97089442610711,43.367308808941864,30.428508252979658,28.0,2022-02-27,,,39
40,u. olhanen.,male,adult,True,Vibrating antennae in water currents.,['Polychaete Worm'],6.0,39.0,35.3766650219625,43.75676530528865,42.343129078846445,28.0,2022-02-27,,,40
41,Ucides alvorensis,male,sub_adult,,Retreating quickly from shadow.,['Coral Fragment'],5.0,10.0,9.57985432844241,12.45029501932217,10.00968097582054,29.0,2022-02-27,,,41
42,u. olhanen.,female,adult,True,Retreating quickly from shadow.,"['Sea Anemone', 'Algae']",8.0,21.41617714997984,18.17027472699068,23.149478864099628,22.97644112772508,27.0,2022-02-27,,,42
43,u. olhanen.,female,adult,True,Hiding under seagrass blades.,['Hermit Crab'],11.0,50.24879475847368,48.57025828013328,69.75168663220502,51.33526203283255,28.0,2022-02-27,,,43
44,u. olhanen.,male,sub_adult,,Guarding eggs under abdominal flap.,"['Sea Sponge', 'Mussel', 'Crab (Other Species)']",6.0,47.5,55.41579477786662,71.58895749966983,48.113058334404364,30.0,2022-02-27,,,44
45,u. olhanen.,female,sub_adult,True,Foraging among seagrass roots.,"['Crab (Other Species)', 'Sea Star', 'Mussel']",13.0,45.309705330505366,34.06735798985097,45.46341461831795,46.28824509811289,28.0,2022-02-27,,,45
46,A. Farensis,female,sub_adult,True,Hiding under floating debris.,"['Hermit Crab', 'Sea Urchin', 'Algae', 'Crab (Other Species)', 'Jellyfish']",6.0,35.02945541021054,37.459468880965574,54.26325182056333,35.26131643415878,28.0,2022-02-27,,,46
47,u. olhanen.,female,pre_puberty,False,Hiding in sandy burrow.,"['Hermit Crab', 'Mussel', 'Jellyfish', 'Small Fish', 'Sea Star']",6.0,10.059176787625617,8.937881832756176,11.971848332073582,11.001935195686212,28.0,2022-02-27,,,47
48,u. olhanen.,male,adult,,Vibrating antennae in water currents.,['Shrimp'],10.0,49.5,53.39974250106222,73.92972807611692,51.84955021595622,27.0,2022-02-27,,,48
49,A farensis,female,pre_puberty,False,Defensive posture when approached.,"['Mussel', 'Hermit Crab', 'Sea Star']",11.0,13.489299843410562,16.69794937209683,21.017555936324744,14.146676956671108,26.0,2022-02-27,,,49
50,A. Farensis,male,pre_puberty,True,Climbing algae-covered rocks.,"['Mussel', 'Crab (Other Species)', 'Sea Sponge', 'Jellyfish']",9.0,12.0,11.457437809484517,17.108489657995268,12.149363744065834,28.0,2022-02-27,,,50
51,U. olhanensis,male,sub_adult,,Climbing onto submerged logs.,['Barnacle'],8.0,15.0,16.182359337307712,20.33858320478178,15.141541584640706,30.0,2022-02-27,,,51
52,u. olhanen.,male,sub_adult,,Half buried in sand.,"['Sea Sponge', 'Coral Fragment', 'Crab (Other Species)', 'Snail']",10.0,30.0,33.243485125535614,43.80968227346473,31.286460926697522,29.0,2022-02-27,,,52
53,A. Farensis,female,adult,False,Waving claws rhythmically.,"['Sea Urchin', 'Algae', 'Barnacle', 'Sea Anemone']",6.0,25.38186273148327,25.401958591441,34.69643380956769,27.05961013094997,28.0,2022-02-27,,,53
54,A. Farensis,male,juvenile,,Swimming short distance to escape.,"['Sea Star', 'Jellyfish', 'Coral Fragment']",9.0,10.0,6.698708927612675,8.698219692829388,10.904723611465066,28.0,2022-02-27,,,54
55,u. olhanen.,male,adult,,Waving claws rhythmically.,"['Crab (Other Species)', 'Barnacle', 'Shrimp', 'Jellyfish']",7.0,82.5,86.33556861350141,125.58215097180546,89.71021333459899,29.0,2022-02-27,,,55
56,A. Farensis,male,juvenile,,Crab moving quickly across rocks.,"['Polychaete Worm', 'Jellyfish']",5.0,19.0,24.481946550569045,36.08842217912709,19.75257490461348,27.0,2022-02-27,,,56
57,A. Farensis,male,sub_adult,,Climbing onto submerged logs.,"['Sea Sponge', 'Mussel', 'Shrimp']",6.0,47.5,54.283991803179426,76.75013197903263,49.927293479712546,26.0,2022-02-27,,,57
58,A farensis,male,pre_puberty,,Rapid crossing of open sand.,"['Sea Star', 'Sea Sponge']",9.0,26.25,30.003844182458565,38.57907670368016,28.852610752186145,27.0,2022-02-27,,,58
59,U. olhanensis,male,pre_puberty,,Color changes during molting.,"['Polychaete Worm', 'Coral Fragment', 'Algae']",10.0,15.75,12.069547202310057,16.47632430808162,15.803936176999787,28.0,2022-02-27,,,59
60,u. olhanen.,male,pre_puberty,True,Claw waving directed at nearby crab.,['Small Fish'],10.0,15.0,12.389754852746526,18.230172524195694,15.231158738517529,29.0,2022-02-27,,,60
61,A. Farensis,male,pre_puberty,,Guarding eggs under abdominal flap.,"['Barnacle', 'Crab (Other Species)']",6.0,12.0,10.083497069691036,13.710178298312348,12.362487377625918,27.0,2022-02-27,,,61
62,Ucides alvorensis,male or female,juvenile,,Social contact with other crabs.,['Snail'],4.0,10.0,9.91734664544666,13.549660606553113,10.360644100877305,29.0,2022-02-27,,,62
63,U. olhanensis,female,pre_puberty,False,Climbing seaweed stalks.,['Mussel'],7.0,23.963907918078093,25.15067709704088,34.90821176976954,24.627932549438377,28.0,2022-02-27,,,63
64,A farensis,nan,adult,,Color changes during molting.,"['Hermit Crab', 'Sea Anemone']",9.0,49.5,46.3791417299784,58.09070047019104,51.2772642702306,27.0,2022-02-27,,,64
65,U. olhanensis,female,pre_puberty,True,Territorial display against intruder.,"['Jellyfish', 'Sea Sponge', 'Crab (Other Species)', 'Hermit Crab']",10.0,25.79559380419388,27.969686927864647,38.47044136204592,27.331750751669407,29.0,2022-02-27,,,65
66,A. Farensis,-,sub_adult,,Swimming short distance to escape.,"['Crab (Other Species)', 'Sea Star', 'Hermit Crab', 'Sea Sponge', 'Coral Fragment']",8.0,32.5,30.289706395063305,40.21928669451482,35.46547050360365,25.0,2022-02-27,,,66
67,U. olhanensis,female,pre_puberty,False,Territorial display against intruder.,"['Sea Anemone', 'Jellyfish']",8.0,11.381012021705343,9.236755072276917,13.136850120576765,11.56047945867187,28.0,2022-02-27,,,67
68,Ucides alvorensis,male or female,juvenile,,Feeding on small mollusks.,"['Sea Anemone', 'Shrimp', 'Coral Fragment', 'Small Fish']",9.0,11.5,10.578158010405087,15.213069736759028,12.343518040183005,30.0,2022-02-27,,,68
69,A. Farensis,male,adult,,Hiding under floating debris.,"['Small Fish', 'Sea Sponge', 'Polychaete Worm']",7.0,12.0,11.193943574045036,14.41163736403183,12.339010570672123,28.0,2022-02-27,,,69
70,Ucides alvorensis,male,sub_adult,True,Burrowing into sandy sediment.,"['Hermit Crab', 'Barnacle', 'Sea Sponge', 'Sea Star']",13.0,40.0,45.76477268411388,63.21287977595871,41.46241151629259,29.0,2022-02-27,,,70
71,A. Farensis,male,pre_puberty,,Vibrating antennae in water currents.,"['Small Fish', 'Shrimp']",9.0,27.75,26.32341726518185,33.421577726919985,28.650093215462903,28.0,2022-02-27,,,71
72,U. olhanensis,female,sub_adult,False,Feeding on algae scraped from rocks.,"['Mussel', 'Barnacle']",7.0,9.216894144140014,9.651455637619412,13.74665270221942,9.236515983033108,29.0,2022-02-27,,,72
73,u. olhanen.,female,adult,False,Moving sideways along sandy bottom.,"['Sea Star', 'Crab (Other Species)', 'Jellyfish', 'Barnacle']",8.0,20.283523912939224,23.438358101745532,31.756273383404668,22.09217558363809,31.0,2022-02-27,,,73
74,u. olhanen.,male,pre_puberty,,Camouflaging with surrounding mud.,"['Coral Fragment', 'Sea Sponge', 'Small Fish', 'Snail', 'Polychaete Worm']",4.0,14.25,12.729883388722985,18.515075445326755,15.406676292767774,28.0,2022-02-27,,,74
75,A farensis,female,juvenile,True,Retreating quickly from shadow.,"['Snail', 'Sea Sponge', 'Hermit Crab']",9.0,7.543680848347662,9.60579838709797,11.933180696599326,7.734453424937231,29.0,2022-02-27,,,75
76,u. olhanen.,female,sub_adult,False,Climbing vertical rock face.,"['Sea Urchin', 'Hermit Crab', 'Crab (Other Species)']",7.0,30.68882524458109,33.810611115552135,49.30745404689778,30.696533171158325,26.0,2022-02-27,,,76
77,A. Farensis,male,juvenile,,Cleaning claws with rubbing motion.,"['Polychaete Worm', 'Sea Sponge']",9.0,3.5,4.711610462750688,6.96795224774924,3.6350853568157704,29.0,2022-02-27,,,77
78,U. olhanensis,male,pre_puberty,,Displaying dominance by lifting body.,"['Sea Star', 'Jellyfish', 'Coral Fragment']",8.0,30.75,26.24028887950965,35.69856997680171,33.61871962012093,28.0,2022-02-27,,,78
79,u. olhanen.,female,pre_puberty,False,Hiding in sandy burrow.,"['Sea Anemone', 'Coral Fragment', 'Crab (Other Species)', 'Snail', 'Algae']",9.0,10.986375161893312,9.984895437383415,13.716946576108919,11.667405463367752,27.0,2022-02-27,,,79
80,U. olhanensis,male,pre_puberty,True,Moving toward bait.,"['Coral Fragment', 'Mussel', 'Hermit Crab']",7.0,17.25,21.55117789635907,26.851858610482502,18.65714267617735,29.0,2022-02-27,,,80
81,U. olhanensis,male,juvenile,,Defensive posture when approached.,"['Mussel', 'Small Fish', 'Polychaete Worm']",10.0,7.0,7.640908402234681,9.249275131669538,7.551195472245428,29.0,2022-02-27,,,81
82,u. olhanen.,female,pre_puberty,False,Climbing onto submerged logs.,"['Sea Anemone', 'Algae']",7.0,18.869181153973475,14.308445078788749,21.20782031213932,20.25196565521394,28.0,2022-02-27,,,82
83,A. Farensis,male,adult,,Interaction with hermit crabs.,"['Small Fish', 'Mussel', 'Hermit Crab', 'Jellyfish']",11.0,25.5,24.816334154741437,30.054217322218683,27.583056162254884,28.0,2022-02-27,,,83
84,U. olhanensis,male,sub_adult,,Moving toward bait.,"['Crab (Other Species)', 'Sea Star', 'Algae', 'Barnacle', 'Snail']",7.0,36.25,37.6470703324233,47.80459860705702,37.19094042721542,28.0,2022-02-27,,,84
85,A. Farensis,female,pre_puberty,True,Sitting still blending with environment.,"['Snail', 'Sea Urchin']",6.0,17.61345325272874,18.053486915078295,26.5813741885077,18.691009349882066,29.0,2022-02-27,,,85
86,A. Farensis,female,adult,True,Displaying dominance by lifting body.,['Snail'],6.0,38.107063778640715,37.328528407778734,52.556014887128605,39.5822467597594,29.0,2022-02-27,,,86
87,u. olhanen.,male,pre_puberty,,Climbing onto submerged logs.,"['Sea Sponge', 'Algae', 'Snail', 'Shrimp', 'Polychaete Worm']",7.0,12.75,14.05987301324924,18.4907499874505,13.224952933314604,28.0,2022-02-27,,,87
88,A. Farensis,female,juvenile,True,Swimming short distance to escape.,"['Jellyfish', 'Sea Sponge', 'Mussel', 'Barnacle']",8.0,12.204003406424297,10.820834584836332,13.981498183238227,13.26924142988424,27.0,2022-02-27,,,88
89,A farensis,female,adult,True,Waving claws rhythmically.,"['Sea Star', 'Shrimp', 'Snail', 'Hermit Crab', 'Sea Anemone']",11.0,43.92066591376932,45.60417378152042,56.43001688717187,47.68637772779701,28.0,2022-02-27,,,89
90,u. olhanen.,male,adult,True,Claw snapping at diver.,['Sea Star'],7.0,51.0,49.737322769790175,66.71701622155553,54.892095779403796,29.0,2022-02-27,,,90
91,u. olhanen.,male,sub_adult,,Exploring new territory.,['Algae'],8.0,25.0,20.65040737396093,29.7623308409089,25.729636454137538,29.0,2022-02-27,,,91
92,u. olhanen.,male,adult,,Swimming short distance to escape.,"['Shrimp', 'Sea Anemone']",10.0,96.0,97.03133108676184,118.71351021286725,99.17870304061417,27.0,2022-02-27,,,92
93,A farensis,female,sub_adult,True,Pausing frequently during exploration.,"['Crab (Other Species)', 'Shrimp', 'Jellyfish', 'Snail', 'Sea Urchin']",10.0,19.676506633730018,16.21274450474359,22.866561048407984,21.166740566743965,28.0,2022-02-27,,,93
94,A farensis,female,adult,False,Inspecting discarded crab shell.,"['Sea Urchin', 'Sea Sponge', 'Hermit Crab']",6.0,9.382764472518723,9.401657867917082,13.481148475317388,9.579351227259748,30.0,2022-02-27,,,94
95,A farensis,N/R,sub_adult,,Displaying dominance by lifting body.,"['Sea Urchin', 'Crab (Other Species)', 'Sea Anemone', 'Snail', 'Jellyfish']",8.0,41.25,40.79768373345888,52.66371648760955,42.65429775290756,27.0,2022-02-27,,,95
96,Ucides alvorensis,male or female,pre_puberty,,Using claws to dig into sediment.,"['Shrimp', 'Sea Sponge', 'Sea Urchin', 'Jellyfish', 'Small Fish']",9.0,9.75,11.402251100891371,14.133676123093016,10.02023347828613,29.0,2022-02-27,,,96
97,A. Farensis,female,sub_adult,True,Interacting with small fish nearby.,"['Sea Sponge', 'Small Fish']",5.0,30.170186615907316,42.353334942198465,54.049400595344935,32.99891914068913,29.0,2022-02-27,,,97
98,U. olhanensis,male,adult,,Climbing algae-covered rocks.,"['Coral Fragment', 'Polychaete Worm', 'Sea Sponge', 'Algae']",7.0,69.0,73.42400748188837,97.33159060770369,75.2210783000667,29.0,2022-02-27,,,98
99,A. Farensis,male,adult,,Hiding under floating debris.,"['Polychaete Worm', 'Hermit Crab', 'Mussel', 'Shrimp']",9.0,24.0,26.254526066503423,32.116182232383274,26.013742757837583,26.0,2022-02-27,,,99
100,A. Farensis,male,juvenile,True,Exploring new territory.,"['Polychaete Worm', 'Small Fish', 'Coral Fragment', 'Sea Sponge']",5.0,9.0,9.677096239690963,12.643606123007379,9.013953800654528,29.0,2022-02-27,,,100
101,Ucides alvorensis,male,pre_puberty,,Moving sideways along sandy bottom.,['Polychaete Worm'],9.0,30.75,34.49790958534679,44.881614345774494,32.832083826269,28.0,2022-02-27,,,101
102,u. olhanen.,female,juvenile,False,Hiding under floating debris.,"['Jellyfish', 'Sea Urchin', 'Algae']",7.0,4.224171047362037,3.0493120472696766,4.383240729610841,4.487240475141008,27.0,2022-02-27,,,102
103,u. olhanen.,female,juvenile,True,Rapid crossing of open sand.,['Small Fish'],9.0,6.900086605074298,5.17109227551716,6.267233122064265,7.3024868799208615,26.0,2022-02-27,,,103
104,A. Farensis,male,pre_puberty,,Swimming short distance to escape.,"['Jellyfish', 'Sea Star', 'Sea Urchin', 'Sea Anemone', 'Small Fish']",8.0,17.25,20.107761005961308,25.508737559195733,18.026592109894132,28.0,2022-02-27,,,104
105,U. olhanensis,male,pre_puberty,,Hiding under floating debris.,"['Mussel', 'Hermit Crab', 'Snail', 'Sea Urchin']",8.0,21.75,19.45222200197751,28.35550893220158,22.949607335220715,28.0,2022-02-27,,,105
106,A. Farensis,male,sub_adult,,Retreating into burrow.,"['Polychaete Worm', 'Shrimp']",8.0,46.25,46.1860072860909,55.92036497877112,47.62475778007411,29.0,2022-02-27,,,106
107,U. olhanensis,female,sub_adult,False,Hiding under seagrass blades.,"['Small Fish', 'Snail', 'Algae', 'Sea Sponge', 'Sea Anemone']",4.0,39.09482331954742,47.445362977489275,65.45193070490734,42.53873081601391,28.0,2022-02-27,,,107
108,U. olhanensis,male,adult,,Exploring new territory.,"['Barnacle', 'Algae', 'Snail', 'Sea Star']",9.0,24.0,22.93206026594891,29.94495597488924,24.794652108234587,28.0,2022-02-27,,,108
109,U. olhanensis,female,pre_puberty,True,Moving in groups.,"['Polychaete Worm', 'Shrimp', 'Coral Fragment', 'Hermit Crab', 'Mussel']",7.0,25.06190704442926,20.70677803280452,30.606016812500073,25.152156590663477,28.0,2022-02-27,,,109
110,U. olhanensis,male,sub_adult,True,Hiding beneath rocks.,"['Sea Urchin', 'Hermit Crab']",8.0,8.75,7.985675645809245,10.895849685723395,8.793125058643703,30.0,2022-02-27,,,110
111,U. olhanensis,-,adult,,Escaping from aggressive fish.,"['Crab (Other Species)', 'Hermit Crab', 'Jellyfish', 'Small Fish']",10.0,45.0,41.07222862055117,53.56697238114177,45.6220944858208,28.0,2022-02-27,,,111
112,U. olhanensis,male,sub_adult,,Moving toward warmer water pockets.,['Coral Fragment'],7.0,43.75,38.118097964826916,48.44716847117556,46.353980672559764,29.0,2022-02-27,,,112
113,u. olhanen.,female,adult,True,Searching for food in tidal pools.,"['Mussel', 'Sea Urchin', 'Sea Anemone', 'Barnacle']",6.0,21.659136561355176,22.155540021103153,27.76103864590041,21.790185518924563,30.0,2022-02-27,,,113
114,A. Farensis,female,adult,False,Moving toward bait.,['Hermit Crab'],8.0,18.777807941681576,16.67921546946143,23.158206859500307,19.963829785332184,27.0,2022-02-27,,,114
115,u. olhanen.,female,adult,True,Climbing onto submerged logs.,"['Sea Urchin', 'Barnacle', 'Sea Star', 'Hermit Crab', 'Jellyfish']",10.0,63.35356458124118,65.58928821296743,94.95022443996616,64.47677426258385,26.0,2022-02-27,,,115
116,U. olhanensis,male,sub_adult,,Resting under shell fragment.,"['Algae', 'Sea Anemone', 'Hermit Crab']",10.0,57.5,61.229776955621034,87.64886288706525,61.20792332327204,27.0,2022-02-27,,,116
117,Ucides alvorensis,male or female,adult,,Claw snapping at diver.,['Polychaete Worm'],11.0,39.0,39.03576325769318,48.75629680466434,40.44399751802383,28.0,2022-02-27,,,117
118,A farensis,male,pre_puberty,,Moving sideways along sandy bottom.,"['Barnacle', 'Sea Urchin', 'Sea Sponge', 'Crab (Other Species)']",6.0,22.5,28.915681350004228,40.604532726326156,24.00384147745326,27.0,2022-02-27,,,118
119,A farensis,male,sub_adult,,Pausing frequently during exploration.,"['Sea Star', 'Jellyfish', 'Coral Fragment']",4.0,30.0,32.018006556079825,38.80494859505705,31.158857401661816,29.0,2022-02-27,,,119
120,Ucides alvorensis,male,pre_puberty,True,Climbing seaweed stalks.,['Hermit Crab'],9.0,14.25,16.712194384326068,20.770105332804537,15.22219371978383,27.0,2022-02-27,,,120
121,U. olhanensis,male,pre_puberty,,Using claws to dig into sediment.,['Sea Urchin'],9.0,28.5,28.43942501772986,36.35879149336608,29.023000981047282,27.0,2022-02-27,,,121
122,u. olhanen.,N/R,sub_adult,,Interaction with hermit crabs.,"['Algae', 'Hermit Crab', 'Sea Sponge', 'Snail']",9.0,41.25,36.164135361327666,52.70717904016673,43.6043030435147,30.0,2022-02-27,,,122
123,Ucides alvorensis,male or female,pre_puberty,,Sideways walking along bay edge.,['Snail'],9.0,24.75,22.985583859877103,31.51128717352763,26.864267385446933,28.0,2022-02-27,,,123
124,u. olhanen.,male,sub_adult,,Moving toward warmer water pockets.,"['Crab (Other Species)', 'Hermit Crab', 'Shrimp', 'Sea Star', 'Snail']",9.0,36.25,40.71976048823482,55.735796411692746,38.86341172946418,27.0,2022-02-27,,,124
125,u. olhanen.,nan,adult,,Feeding on algae scraped from rocks.,"['Small Fish', 'Jellyfish', 'Barnacle', 'Sea Star']",10.0,10.5,10.082223699609372,12.911760561956436,10.99056286696618,29.0,2022-02-27,,,125
126,u. olhanen.,male,adult,,Mating behavior with antenna touching.,"['Sea Anemone', 'Polychaete Worm', 'Sea Star', 'Small Fish']",10.0,55.5,51.87323211415559,72.5387999083037,57.95151113283553,28.0,2022-02-27,,,126
127,u. olhanen.,female,sub_adult,True,Guarding eggs under abdominal flap.,"['Crab (Other Species)', 'Coral Fragment', 'Algae', 'Small Fish']",10.0,28.817944128961194,26.22710786540441,34.083449600007846,31.55226168125154,27.0,2022-02-27,,,127
128,u. olhanen.,female,adult,False,Guarding a small hole in sediment.,"['Polychaete Worm', 'Sea Anemone', 'Barnacle', 'Coral Fragment', 'Small Fish']",8.0,34.2238781394248,32.939028608453306,46.628731921310646,37.602945758436675,29.0,2022-02-27,,,128
