,species,sex,stage,is_gravid,behaviour,associated_species,depth [m],cl [mm],cw [mm],lcl [mm],rcl [mm],fw [mm],date,latitude,longitude,id
75,Ucides alvorensis,male,sub_adult,,Vibrating antennae in flowing current.,['Barnacle'],8.0,18.75,19.588808903862024,25.606815542524416,19.826451720068572,22.0,2022-08-08,,,75
76,U. olhanensis,female,adult,True,Scavenging at the edge of tidal pools.,['Jellyfish'],6.0,16.728482203933634,17.36324473791739,24.876986487240462,16.895353790120925,23.0,2022-08-08,,,76
77,A farensis,female,adult,False,Sheltering under broken shell piece.,"['Sea Star', 'Coral Fragment', 'Shrimp']",8.0,30.939524741305334,34.063778175608306,42.60128383110439,33.82783455791782,23.0,2022-08-08,,,77
78,u. olhanen.,female,adult,True,Collecting biofilm from sunken wood.,"['Jellyfish', 'Hermit Crab', 'Coral Fragment', 'Crab (Other Species)']",9.0,16.543026069736573,17.16485249858262,21.61549826423133,16.795158498922437,23.0,2022-08-08,,,78
79,Ucides alvorensis, ,pre_puberty,,Resting in shaded crevice along cliff.,"['Crab (Other Species)', 'Sea Sponge', 'Sea Urchin', 'Shrimp']",9.0,36.0,35.85212216624628,46.62088310343576,39.59378561682831,23.0,2022-08-08,,,79
80,A farensis,male,sub_adult,True,Consuming algae scraped from barnacles.,"['Jellyfish', 'Snail', 'Algae']",8.0,51.25,48.61076370696216,70.09785969076799,55.8852774699881,23.0,2022-08-08,,,80
81,u. olhanen.,male,adult,,Swimming briefly to avoid disturbance.,"['Polychaete Worm', 'Barnacle', 'Sea Urchin']",7.0,102.0,92.44526652233353,135.51197025811405,102.3616892109765,24.0,2022-08-08,,,81
82,A farensis,female,pre_puberty,False,Peering out cautiously from cover.,"['Algae', 'Sea Star']",6.0,20.467945502499614,22.204995157440536,28.971568042195614,21.598296773079564,24.0,2022-08-08,,,82
83,A. Farensis,male,pre_puberty,,Clambering up submerged tree trunks.,['Shrimp'],6.0,14.25,17.946077989991917,24.325090659065427,14.797239790220889,23.0,2022-08-08,,,83
84,U. olhanensis,male,sub_adult,,Progressing cautiously through new area.,"['Algae', 'Crab (Other Species)']",10.0,8.75,10.362634956576509,13.662624640990606,9.157600759634402,22.0,2022-08-08,,,84
85,U. olhanensis,female,adult,True,Darting away in response to sudden shadow.,"['Sea Urchin', 'Polychaete Worm', 'Crab (Other Species)', 'Hermit Crab']",4.0,45.78609769840593,45.83677536611481,58.94279051551879,48.26451733239242,21.0,2022-08-08,,,85
86,u. olhanen.,female,adult,True,Mating ritual involving antennae brushing.,"['Mussel', 'Coral Fragment']",9.0,28.88243296913755,34.89549563291858,44.259384683765035,30.156751426318078,23.0,2022-08-08,,,86
87,U. olhanensis,male,adult,,Retreating quickly into hidden burrow.,"['Sea Star', 'Barnacle', 'Mussel', 'Sea Anemone', 'Shrimp']",7.0,27.0,24.31658035656422,33.4227196267311,27.415828181551927,25.0,2022-08-08,,,87
88,A farensis,male or female,sub_adult,,Entering burrow after disturbance.,"['Sea Sponge', 'Crab (Other Species)']",4.0,31.25,32.26061179779338,42.8062872232707,34.00559388551115,24.0,2022-08-08,,,88
89,A farensis, ,adult,,Foraging through tangled seagrass roots.,"['Algae', 'Small Fish', 'Polychaete Worm', 'Sea Star']",5.0,28.5,30.70095981441664,41.84524212085005,28.963882952705863,23.0,2022-08-08,,,89
90,U. olhanensis,female,sub_adult,True,Adopting threatening stance when approached.,"['Shrimp', 'Jellyfish', 'Polychaete Worm', 'Coral Fragment', 'Mussel']",9.0,25.72928306833459,23.020164608538188,31.588907529217966,27.37010288695102,22.0,2022-08-08,,,90
91,U. olhanensis,male,juvenile,,Adopting threatening stance when approached.,"['Barnacle', 'Sea Anemone', 'Algae', 'Jellyfish', 'Hermit Crab']",7.0,11.0,14.768171734369098,18.264847578896863,11.426776393393654,24.0,2022-08-08,,,91
92,A farensis,female,adult,True,Adopting threatening stance when approached.,"['Algae', 'Jellyfish', 'Sea Star']",7.0,54.35684687405758,55.07179012683626,81.533036086677,56.065216634871454,23.0,2022-08-08,,,92
93,A farensis,male,pre_puberty,,Peering out cautiously from cover.,"['Coral Fragment', 'Snail']",8.0,26.25,28.32236312789186,39.209260967939464,27.754533810614987,23.0,2022-08-08,,,93
94,A farensis,male,juvenile,,Nibbling detritus off seabed patches.,"['Mussel', 'Sea Urchin', 'Polychaete Worm', 'Algae']",9.0,3.5,4.6458525885695074,6.650194549616788,3.7824847704468416,23.0,2022-08-08,,,94
95,Ucides alvorensis,female,sub_adult,False,Sheltering under broken shell piece.,"['Sea Urchin', 'Sea Sponge', 'Sea Anemone', 'Sea Star']",8.0,29.768360325593008,34.323867436030255,42.64319766761484,31.68273566675988,24.0,2022-08-08,,,95
96,U. olhanensis,female,sub_adult,False,Resisting aggressive fish encounter.,['Sea Star'],9.0,21.389968822250545,20.15603216782367,28.476313965589373,21.480541484997097,22.0,2022-08-08,,,96
97,U. olhanensis,female,juvenile,False,Resisting aggressive fish encounter.,"['Sea Star', 'Sea Anemone']",8.0,8.111677073260205,8.761531197217593,11.364848803631519,8.313570163916967,23.0,2022-08-08,,,97
98,U. olhanensis,male,adult,,Harvesting food beneath floating debris.,"['Barnacle', 'Sea Star', 'Snail', 'Coral Fragment']",9.0,24.0,25.943847404911562,31.333468843292625,25.075252443248175,23.0,2022-08-08,,,98
99,U. olhanensis,female,pre_puberty,True,Inspecting remains of another crab.,"['Sea Sponge', 'Sea Anemone', 'Barnacle']",10.0,13.863014818300963,12.791996060811519,17.091894222255174,14.411542796190531,22.0,2022-08-08,,,99
100,U. olhanensis,male,pre_puberty,True,Adopting threatening stance when approached.,"['Crab (Other Species)', 'Polychaete Worm', 'Small Fish', 'Snail', 'Hermit Crab']",8.0,12.0,15.586916142063659,19.666110028220274,12.88148181502237,22.0,2022-08-08,,,100
101,U. olhanensis,male,juvenile,,Sheltering under broken shell piece.,"['Jellyfish', 'Sea Sponge', 'Polychaete Worm', 'Shrimp']",4.0,17.5,24.45347839433386,32.44818211135137,18.53153642391167,24.0,2022-08-08,,,101
102,A farensis,male,pre_puberty,,Hiding beneath overhanging rock.,"['Crab (Other Species)', 'Jellyfish']",6.0,15.75,19.404335641389427,28.866981206731456,16.475677445774302,23.0,2022-08-08,,,102
103,A farensis,male,adult,,Peering out cautiously from cover.,['Sea Sponge'],9.0,57.0,61.52197850135549,87.07946432889818,59.64704681710586,23.0,2022-08-08,,,103
104,u. olhanen.,male,adult,,Claw snapping in diver confrontation.,"['Snail', 'Sea Urchin', 'Jellyfish', 'Sea Star', 'Coral Fragment']",9.0,22.5,22.899158158221397,33.8058964569205,24.311828838637886,24.0,2022-08-08,,,104
105,A farensis,female,adult,False,Claw snapping in diver confrontation.,"['Mussel', 'Hermit Crab']",11.0,62.88514879490149,64.84397789017872,89.60581987162384,65.90289406950188,21.0,2022-08-08,,,105
106,u. olhanen.,female,sub_adult,True,Clambering up submerged tree trunks.,['Snail'],8.0,21.046883838255447,23.275013873483687,31.32325150429522,23.117419585889873,23.0,2022-08-08,,,106
107,A farensis,male,pre_puberty,,Feeding on decaying matter among rocks.,['Shrimp'],11.0,45.75,50.49489425030441,61.75393365754029,47.992904259183476,23.0,2022-08-08,,,107
108,Ucides alvorensis,female,sub_adult,True,Performing dominance display by body lifting.,"['Sea Star', 'Barnacle', 'Jellyfish', 'Mussel']",7.0,51.98585214068547,47.27823860995888,66.48733332935778,56.85849641650502,23.0,2022-08-08,,,108
109,Ucides alvorensis,female,juvenile,False,Vibrating antennae in flowing current.,"['Shrimp', 'Coral Fragment', 'Sea Star']",7.0,19.577212287100092,24.366088602177076,35.637230626466106,21.307556448380605,23.0,2022-08-08,,,109
110,U. olhanensis,female,adult,False,Inspecting remains of another crab.,"['Small Fish', 'Polychaete Worm', 'Hermit Crab']",9.0,46.02466272138409,47.51714030197605,58.303557609169545,48.86228944854548,23.0,2022-08-08,,,110
111,A farensis,female,sub_adult,True,Hiding beneath overhanging rock.,"['Shrimp', 'Algae', 'Snail']",8.0,29.600804017222615,30.494022906918865,38.24783630705945,30.59979888514261,23.0,2022-08-08,,,111
112,Ucides alvorensis,male,sub_adult,,Resting in shaded crevice along cliff.,"['Barnacle', 'Snail', 'Sea Star', 'Shrimp']",7.0,50.0,44.216368184416886,64.67684711416997,53.91558155289182,23.0,2022-08-08,,,112
113,u. olhanen.,female,pre_puberty,False,Inspecting remains of another crab.,"['Jellyfish', 'Mussel', 'Crab (Other Species)', 'Coral Fragment', 'Sea Star']",7.0,13.16534746041357,13.655876521339525,16.546077469047066,14.35245868411251,22.0,2022-08-08,,,113
114,U. olhanensis,female,adult,True,Consuming algae scraped from barnacles.,"['Sea Urchin', 'Snail', 'Sea Star', 'Barnacle', 'Small Fish']",1.0,6.391528214244446,7.095374108081524,9.649162176866385,6.79954731906919,21.0,2022-08-08,,,114
115,u. olhanen.,male,adult,,Feeding on small crustaceans in crevices.,"['Jellyfish', 'Sea Sponge', 'Snail', 'Shrimp', 'Polychaete Worm']",7.0,31.5,33.91197322552197,47.15546981329759,31.599651994673824,25.0,2022-08-08,,,115
116,u. olhanen.,female,pre_puberty,False,Sifting through sediment for scraps.,"['Algae', 'Coral Fragment']",8.0,9.598819657297039,9.783917123539634,13.979446629825063,10.174698053062823,24.0,2022-08-08,,,116
117,A farensis,male,juvenile,,Claw snapping in diver confrontation.,"['Small Fish', 'Barnacle']",6.0,21.0,21.16953148383439,26.38546943191494,21.55959538905238,23.0,2022-08-08,,,117
118,Ucides alvorensis,female,juvenile,False,Reacting to sudden changes in temperature.,"['Sea Urchin', 'Coral Fragment', 'Shrimp']",6.0,12.312013016820917,11.753296594013333,16.921452692637118,12.659026535863763,23.0,2022-08-08,,,118
119,u. olhanen.,female,sub_adult,True,Sifting through sediment for scraps.,"['Algae', 'Sea Urchin', 'Snail', 'Coral Fragment', 'Mussel']",8.0,35.22430420155136,46.85192359886251,67.82452452698273,37.73331962155556,22.0,2022-08-08,,,119
120,A farensis,male,juvenile,True,Retreating quickly into hidden burrow.,"['Sea Anemone', 'Hermit Crab', 'Sea Urchin', 'Mussel', 'Crab (Other Species)']",7.0,16.0,17.35407578187385,23.88873324117562,17.503364535725872,23.0,2022-08-08,,,120
121,Ucides alvorensis, ,pre_puberty,,Searching tidal pools for nutrients.,['Polychaete Worm'],5.0,29.25,27.55098815518001,39.25605377629567,29.58505848270228,21.0,2022-08-08,,,121
122,U. olhanensis,male,adult,,Scuttling swiftly over rocky terrain.,"['Sea Star', 'Barnacle']",7.0,13.5,12.694599012832118,15.622056537774816,14.168946019724494,25.0,2022-08-08,,,122
123,A. Farensis,male,juvenile,,Guarding eggs beneath body flap.,"['Sea Sponge', 'Small Fish', 'Crab (Other Species)', 'Hermit Crab', 'Sea Anemone']",13.0,17.5,21.473392220127142,29.03922564101598,18.88766433193093,23.0,2022-08-08,,,123
124,U. olhanensis,female,sub_adult,True,Resisting aggressive fish encounter.,"['Hermit Crab', 'Sea Sponge', 'Sea Anemone', 'Sea Urchin']",6.0,38.31181131728165,45.9031863361001,60.89642088734238,39.31426903278019,22.0,2022-08-08,,,124
