,species,sex,stage,is_gravid,behaviour,associated_species,depth [m],cl [mm],cw [mm],lcl [mm],rcl [mm],latitude,longitude,id
10,A farensis,female,juvenile,False,Waving claw in signal to another crab.,"['Jellyfish', 'Mussel', 'Small Fish', 'Sea Anemone', 'Barnacle']",10.0,12.471432892919102,20.573895546446376,13.90979259337094,14.739162810523714,,,10
11,U. olhanensis,female,pre_puberty,False,Sheltering under broken shell piece.,"['Crab (Other Species)', 'Coral Fragment', 'Snail']",11.0,6.870567766762001,6.323715916595905,4.800489688155353,4.959568633294833,,,11
12,A farensis,male,sub_adult,,Mating ritual involving antennae brushing.,"['Sea Sponge', 'Sea Urchin', 'Polychaete Worm']",7.0,28.75,24.80855509458137,18.767128072402638,313.6794229877329,,,12
13,U. olhanensis,male,adult,,Group migration across shallow seabed.,"['Sea Urchin', 'Mussel', 'Sea Star', 'Small Fish', 'Hermit Crab']",8.0,33.0,32.03233830341044,612.6106342727121,23.852552394147562,,,13
14,u. olhanen.,male,sub_adult,,Resisting aggressive fish encounter.,"['Small Fish', 'Coral Fragment', 'Sea Urchin', 'Barnacle']",8.0,36.25,41.16561141497099,1253.437099740966,33.276141424994,,,14
15,A. Farensis,female,adult,True,Rapid clawing during feeding bouts.,"['Hermit Crab', 'Polychaete Worm', 'Crab (Other Species)', 'Shrimp', 'Sea Star']",6.0,38.2012287029684,43.967894653359544,40.807244631737206,32.51765284937859,,,15
16,A. Farensis,female,adult,True,Engaging in struggle with seaweed entanglement.,"['Polychaete Worm', 'Barnacle']",10.0,23.722567862223794,25.65109262534906,20.34497148598701,21.89362153711606,,,16
17,A. Farensis,male,sub_adult,,Protecting territory in confined space.,['Barnacle'],6.0,7.5,6.339454304469065,24.963683388826762,4.5300239562952,,,17
18,u. olhanen.,female,adult,True,Hiding beneath overhanging rock.,['Sea Anemone'],6.0,32.0250955710608,34.188046588388445,23.070026635339143,29.390495377128357,,,18
19,U. olhanensis,male,sub_adult,,Gradual movement in cold conditions.,['Snail'],7.0,28.75,29.17806913912467,25.738704355428023,635.1054710911058,,,19
20,u. olhanen.,male,adult,True,Side-stepping along sandy coastal floor.,"['Jellyfish', 'Algae', 'Polychaete Worm', 'Sea Sponge', 'Coral Fragment']",7.0,111.0,116.36375978035194,101.51306880513445,6783.051488041525,,,20
21,u. olhanen.,female,pre_puberty,False,Filtering detritus from shallow bottom.,['Hermit Crab'],7.0,13.35609214449196,14.85424904101667,13.647005225235114,11.273268555530917,,,21
22,u. olhanen.,female,sub_adult,True,Concealing self beneath floating matter.,"['Snail', 'Small Fish', 'Hermit Crab']",10.0,24.071082734338173,21.726274411840116,15.996601936817166,16.638530649212463,,,22
23,A. Farensis,female,sub_adult,False,Scuttling swiftly over rocky terrain.,"['Coral Fragment', 'Shrimp', 'Hermit Crab']",5.0,15.085937999717315,12.23815495483717,12.092227499025107,8.757508441702853,,,23
24,U. olhanensis,female,adult,False,Claw snapping in diver confrontation.,"['Polychaete Worm', 'Coral Fragment', 'Small Fish', 'Snail']",12.0,45.41993772529855,44.20392015566723,31.883583402746098,35.638694663192794,,,24
25,A farensis,male,adult,,Entering burrow after disturbance.,"['Sea Sponge', 'Algae', 'Polychaete Worm']",10.0,96.0,90.2939303644992,72.8437513806039,5153.427353327369,,,25
26,A. Farensis,male,juvenile,,Resting in shaded crevice along cliff.,"['Sea Anemone', 'Hermit Crab', 'Snail', 'Crab (Other Species)']",7.0,20.5,22.560614487346214,19.05249002148094,399.1697013903228,,,26
27,u. olhanen.,male,pre_puberty,,Taking cover beneath seagrass leaves.,"['Snail', 'Hermit Crab']",9.0,18.0,16.825163359792356,221.45438313286576,13.287567189783411,,,27
28,u. olhanen.,female,sub_adult,True,Creeping under the cover of seagrass.,['Small Fish'],7.0,24.664183827890998,24.530592979128144,15.710923083781463,18.34111088153458,,,28
29,A. Farensis,male,sub_adult,,Engaging in antennae-to-antennae contact.,"['Shrimp', 'Mussel', 'Hermit Crab', 'Sea Sponge']",9.0,17.5,17.45108313571333,12.281894399022717,166.74050869506175,,,29
30,U. olhanensis,male,adult,True,Searching tidal pools for nutrients.,"['Algae', 'Sea Anemone']",8.0,70.5,71.55792046928174,55.859581211726386,3092.897600049775,,,30
31,U. olhanensis,female,adult,True,Consuming algae scraped from barnacles.,['Sea Star'],6.0,30.853579556636493,35.7443833313067,22.34698532762055,32.01358608305481,,,31
32,U. olhanensis,female,juvenile,False,Collecting biofilm from sunken wood.,"['Hermit Crab', 'Crab (Other Species)', 'Coral Fragment', 'Barnacle']",4.0,12.389941467185656,14.87980847439647,9.910881006978881,13.16485440507364,,,32
33,u. olhanen.,female,sub_adult,True,Nibbling detritus off seabed patches.,['Hermit Crab'],7.0,40.08236645367533,40.45440353505598,32.998708806732935,30.37479927985942,,,33
34,u. olhanen.,male,adult,,Harvesting food beneath floating debris.,"['Polychaete Worm', 'Sea Sponge', 'Coral Fragment', 'Jellyfish', 'Algae']",5.0,25.5,25.310227757283123,20.811490643946517,418.41402796760076,,,34
35,A farensis,male,pre_puberty,,Claw snapping in aggressive encounter.,['Sea Sponge'],5.0,11.25,13.8085799953836,12.075879776851199,98.96747939010021,,,35
36,U. olhanensis,male,adult,,Concealing self beneath floating matter.,"['Jellyfish', 'Polychaete Worm', 'Barnacle', 'Hermit Crab']",8.0,33.0,31.440220921840183,26.98014223322063,645.6051998039314,,,36
37,u. olhanen.,male,adult,,Retreating swiftly from perceived danger.,"['Sea Sponge', 'Mussel', 'Barnacle', 'Shrimp']",7.0,27.0,25.85795605668381,426.61027590065567,21.577378929580977,,,37
38,Ucides alvorensis,male or female,pre_puberty,,Emerging slowly after perceived threat.,"['Sea Star', 'Small Fish', 'Jellyfish', 'Sea Anemone']",12.0,11.25,13.797652766047694,48.540605079011414,11.948524379155186,,,38
39,A farensis,male,sub_adult,,Foraging through tangled seagrass roots.,"['Sea Anemone', 'Sea Star', 'Sea Sponge', 'Crab (Other Species)']",5.0,52.5,47.757449023173606,37.72725823573248,1496.7004768286258,,,39
40,A. Farensis,female,adult,False,Taking cover beneath seagrass leaves.,"['Hermit Crab', 'Algae']",10.0,54.61241265389134,62.29178456646407,61.85442903405458,45.107799299111804,,,40
41,U. olhanensis,female,adult,True,Retreating swiftly from perceived danger.,"['Jellyfish', 'Barnacle', 'Mussel', 'Small Fish']",7.0,10.988743783406433,11.804403753119582,10.175804112695998,9.472274670712618,,,41
42,A farensis,male,adult,,Grazing on mollusks among debris.,['Sea Sponge'],10.0,21.0,19.06576724037681,229.48756558096443,14.403218675737246,,,42
43,Ucides alvorensis,N/R,juvenile,,Sheltering under broken shell piece.,"['Small Fish', 'Snail', 'Hermit Crab', 'Sea Anemone']",11.0,13.598122435990001,-999.0,11.27603037331982,16.908804322536188,,,43
44,Ucides alvorensis,female,adult,True,Lying still to avoid detection.,"['Snail', 'Sea Anemone', 'Coral Fragment', 'Small Fish', 'Jellyfish']",12.0,33.31571321622794,37.30844085825633,23.448434921019455,27.854279211642176,,,44
45,U. olhanensis,female,sub_adult,True,Retreating swiftly from perceived danger.,"['Shrimp', 'Coral Fragment', 'Jellyfish']",6.0,30.153435241210573,23.068858620918167,16.921988373750153,18.18460509182676,,,45
46,U. olhanensis,female,adult,True,Swimming briefly to avoid disturbance.,"['Shrimp', 'Sea Anemone']",11.0,28.691036445719163,35.195513584852115,29.142096606529215,30.125120535902315,,,46
47,Ucides alvorensis,male,pre_puberty,,Interaction with nearby hermit crab.,"['Jellyfish', 'Crab (Other Species)', 'Algae', 'Polychaete Worm']",10.0,5.25,5.709274875166191,17.446585854837455,5.037414872774506,,,47
48,A. Farensis, ,sub_adult,,Concealing self beneath floating matter.,"['Coral Fragment', 'Jellyfish', 'Sea Anemone', 'Snail', 'Mussel']",9.0,37.5,40.81747596862878,380.5467386849295,33.1608176744046,,,48
49,u. olhanen.,female,adult,False,Hiding beneath overhanging rock.,['Shrimp'],6.0,54.878457148450984,52.46608057428637,42.33573673087551,42.996833417623364,,,49
50,U. olhanensis,male,adult,True,Darting away in response to sudden shadow.,"['Jellyfish', 'Barnacle', 'Algae', 'Snail', 'Mussel']",8.0,72.0,78.66648700670312,57.41427875081038,3210.23377984826,,,50
51,U. olhanensis,male,pre_puberty,,Hiding beneath overhanging rock.,"['Sea Anemone', 'Coral Fragment', 'Shrimp']",11.0,12.75,9.495149291045209,7.661911577742698,60.35840902456553,,,51
52,U. olhanensis,female,pre_puberty,True,Darting away in response to sudden shadow.,"['Barnacle', 'Sea Star']",11.0,23.17877148905097,22.81818711275694,16.616022866141048,20.319833605890455,,,52
53,A. Farensis,male or female,sub_adult,,Staying half-submerged in loose sand.,"['Coral Fragment', 'Mussel', 'Crab (Other Species)', 'Algae', 'Sea Sponge']",8.0,47.78883743321869,41.35349357880306,30.31418027389452,40.079850946246175,,,53
54,U. olhanensis,male,pre_puberty,,Sheltering under broken shell piece.,"['Algae', 'Jellyfish', 'Sea Anemone']",10.0,22.5,22.67826062515617,315.6489217379663,16.023197428508485,,,54
55,A farensis,male,adult,,Color change during molting stress.,"['Polychaete Worm', 'Crab (Other Species)', 'Jellyfish', 'Snail', 'Sea Urchin']",7.0,16.5,14.984153065866282,116.12727108351565,12.362979273985307,,,55
56,u. olhanen.,male,adult,,Frequent pausing while exploring.,"['Sea Urchin', 'Polychaete Worm', 'Jellyfish', 'Hermit Crab', 'Small Fish']",8.0,10.5,10.837527293960314,60.95364609923291,8.562776513357258,,,56
57,u. olhanen.,male,adult,,Engaging in struggle with seaweed entanglement.,['Sea Star'],10.0,43.5,43.80198065156089,1044.2875765353915,35.064458676529895,,,57
58,U. olhanensis,male,adult,,Retreating quickly into hidden burrow.,['Crab (Other Species)'],9.0,12.0,11.593163118072527,10.26284282204982,97.94285772000154,,,58
59,A. Farensis,female,pre_puberty,True,Gradual movement in cold conditions.,"['Barnacle', 'Shrimp', 'Mussel']",7.0,14.170967647180692,16.100635480317475,11.769874745530256,11.97904298155086,,,59
60,A farensis,male,sub_adult,True,Group migration across shallow seabed.,"['Snail', 'Polychaete Worm', 'Barnacle']",8.0,50.0,42.79976526354586,29.968064805888673,1350.322081831278,,,60
61,A farensis,male,pre_puberty,,Guarding eggs beneath body flap.,"['Hermit Crab', 'Small Fish', 'Sea Urchin', 'Shrimp']",7.0,27.75,29.4703356316072,478.79524128641555,22.16026986178012,,,61
62,A farensis,female,adult,False,Resting in shaded crevice along cliff.,"['Sea Sponge', 'Hermit Crab', 'Mussel']",11.0,29.042896453602168,25.20324988153533,19.199521455818516,18.91683476733675,,,62
63,U. olhanensis,female,sub_adult,True,Displaying territorial behavior against intruder.,['Crab (Other Species)'],10.0,41.9766984039226,43.63548485951007,42.101319028063024,38.0793032942341,,,63
64,U. olhanensis,female,pre_puberty,False,Rapid clawing during feeding bouts.,"['Jellyfish', 'Sea Anemone', 'Sea Star', 'Algae', 'Polychaete Worm']",10.0,24.084701563389668,24.580909284283816,23.959360516325038,22.014627708069632,,,64
65,A farensis,male,sub_adult,,Group migration across shallow seabed.,['Jellyfish'],9.0,36.25,40.84324430222358,30.186572389500554,894.6549660909909,,,65
66,U. olhanensis,female,sub_adult,False,Claw snapping in diver confrontation.,"['Sea Sponge', 'Crab (Other Species)', 'Snail', 'Sea Anemone']",8.0,6.379164304100189,5.898123627255861,3.7912124724751513,5.230255797514126,,,66
67,A farensis,male or female,sub_adult,,Emerging slowly after perceived threat.,['Algae'],12.0,35.0,29.195243659122283,255.0731969650006,23.1707451970384,,,67
68,u. olhanen.,male,adult,,Slowly navigating around seagrass beds.,['Sea Urchin'],5.0,28.5,30.400064746642535,722.2468866054319,26.617174945237455,,,68
69,A farensis,male,pre_puberty,,Taking cover beneath seagrass leaves.,"['Mussel', 'Coral Fragment', 'Algae']",12.0,37.5,26.447777902074026,22.13642547746841,370.6590352345722,,,69
70,u. olhanen.,nan,adult,True,Staying half-submerged in loose sand.,"['Small Fish', 'Sea Anemone', 'Algae']",5.0,27.0,26.26129733914509,200.1952297508151,20.592052503907432,,,70
71,U. olhanensis,male,adult,,Feeding on small crustaceans in crevices.,"['Small Fish', 'Jellyfish', 'Shrimp', 'Sea Sponge', 'Sea Anemone']",6.0,12.0,12.747128477140851,83.51821879070485,8.994148088020664,,,71
72,A. Farensis,female,pre_puberty,False,Inspecting remains of another crab.,"['Sea Sponge', 'Sea Star']",12.0,21.66733180902224,22.231739619382278,21.783941374194686,18.985939455334698,,,72
73,U. olhanensis,male,adult,,Lying still to avoid detection.,"['Algae', 'Hermit Crab', 'Snail']",9.0,81.0,78.44665196332059,68.15996835221091,4424.928004085363,,,73
74,A farensis,male,sub_adult,,Adopting threatening stance when approached.,"['Sea Star', 'Barnacle', 'Mussel', 'Sea Anemone', 'Polychaete Worm']",7.0,47.5,41.48539363045658,34.09850772796166,1243.10014230207,,,74
75,u. olhanen.,female,sub_adult,True,Rhythmic waving as social cue.,"['Sea Anemone', 'Sea Sponge', 'Jellyfish', 'Shrimp']",9.0,26.123900707379523,28.97372900536604,18.982088006568546,25.73885550907728,,,75
76,u. olhanen.,female,adult,True,Swimming briefly to avoid disturbance.,"['Jellyfish', 'Sea Sponge', 'Sea Star', 'Sea Anemone', 'Mussel']",7.0,39.622502590700236,42.351362998333926,28.722122588923533,35.70094694861206,,,76
77,U. olhanensis,male,adult,,Picking algae carefully off rock faces.,"['Jellyfish', 'Hermit Crab', 'Sea Sponge', 'Polychaete Worm']",7.0,25.5,27.975363364463217,522.5751284294423,24.454305791908766,,,77
78,U. olhanensis,male,adult,,Guarding hole in substrate from intruders.,"['Crab (Other Species)', 'Algae']",12.0,13.5,12.379896715744348,9.434450051922301,79.17394773354994,,,78
79,A. Farensis,female,adult,True,Lying still to avoid detection.,"['Sea Star', 'Snail', 'Barnacle', 'Sea Sponge']",7.0,53.32570138201788,50.264048208997494,31.300536558317557,37.68123973877226,,,79
80,A farensis,female,adult,False,Interaction with nearby hermit crab.,['Jellyfish'],6.0,49.46708639975952,50.511507242749815,40.89935785783506,38.40144507511285,,,80
81,U. olhanensis,male,sub_adult,,Adopting threatening stance when approached.,"['Barnacle', 'Hermit Crab']",8.0,60.0,48.80304765170921,38.277132952501645,1710.6571836730147,,,81
82,u. olhanen.,male,adult,,Scaling steep rock faces near shore.,['Jellyfish'],9.0,49.5,47.76402853300404,33.96538333836545,1382.4790946689354,,,82
83,U. olhanensis,male,pre_puberty,,Reacting to sudden changes in temperature.,"['Crab (Other Species)', 'Coral Fragment', 'Snail', 'Small Fish', 'Polychaete Worm']",7.0,34.5,30.570659540705872,545.794746631825,22.473802163636588,,,83
84,U. olhanensis,male,juvenile,,Sifting through sediment for scraps.,"['Shrimp', 'Algae', 'Hermit Crab']",10.0,27.0,16.251383878564212,13.13331722077116,208.52471658960434,,,84
85,U. olhanensis,male,adult,,Scuttling swiftly over rocky terrain.,['Sea Anemone'],10.0,27.0,24.430335071137314,361.98670396035175,19.218814245975253,,,85
86,U. olhanensis,male,pre_puberty,,Engaging in antennae-to-antennae contact.,"['Crab (Other Species)', 'Sea Sponge', 'Coral Fragment', 'Snail', 'Hermit Crab']",8.0,9.0,7.3625882320291325,32.75096134287427,5.999316594824029,,,86
87,u. olhanen.,female,juvenile,False,Lying still to avoid detection.,"['Sea Urchin', 'Coral Fragment']",10.0,4.297140850555991,4.4947259036317675,3.939051404010369,4.013516371230123,,,87
88,A. Farensis,male,adult,,Group migration across shallow seabed.,"['Algae', 'Sea Sponge', 'Snail', 'Shrimp', 'Hermit Crab']",9.0,46.5,47.83246959301464,37.14397191155779,1220.9601235787006,,,88
89,u. olhanen.,male,adult,,Color change during molting stress.,"['Hermit Crab', 'Sea Star', 'Polychaete Worm', 'Shrimp']",10.0,97.5,90.7626483757642,68.5141875803142,5458.637854298573,,,89
90,A. Farensis,male,adult,True,Emerging slowly after perceived threat.,"['Sea Anemone', 'Small Fish', 'Mussel', 'Snail', 'Hermit Crab']",7.0,25.5,23.22251492982875,418.30412859251754,16.702029718072254,,,90
91,A farensis,female,pre_puberty,False,Emerging slowly after perceived threat.,"['Polychaete Worm', 'Shrimp', 'Sea Sponge', 'Sea Anemone']",11.0,17.0184084090385,16.50974548059157,13.137712759284089,12.668463498764247,,,91
92,A. Farensis,female,adult,False,Progressing cautiously through new area.,"['Shrimp', 'Sea Sponge', 'Crab (Other Species)']",6.0,22.1718191743891,19.24421772740662,11.736465396283217,14.871999329182058,,,92
93,u. olhanen.,female,pre_puberty,False,Rapid clawing during feeding bouts.,['Sea Urchin'],7.0,15.472807592821175,15.557394637213113,14.273399981764207,13.018117135262967,,,93
94,U. olhanensis,female,adult,False,Clambering up submerged tree trunks.,"['Shrimp', 'Mussel']",10.0,20.889307558369843,22.121602119359558,15.495470537541115,16.163554259415218,,,94
95,Ucides alvorensis,male or female,adult,,Picking algae carefully off rock faces.,"['Crab (Other Species)', 'Shrimp', 'Sea Star', 'Sea Urchin']",6.0,35.9840928856418,31.445174950783507,26.12111569707036,31.77609642860065,,,95
96,u. olhanen.,male,sub_adult,,Performing dominance display by body lifting.,['Polychaete Worm'],12.0,12.5,12.569341040472606,9.45407914436153,99.7524473293894,,,96
97,A farensis,female,pre_puberty,False,Searching tidal pools for nutrients.,"['Jellyfish', 'Small Fish', 'Coral Fragment', 'Crab (Other Species)', 'Sea Anemone']",11.0,17.855174645159465,20.177196556632413,17.856348473958853,15.998937818990356,,,97
98,u. olhanen.,female,adult,True,"Stationary, blending into rocky backdrop.","['Crab (Other Species)', 'Hermit Crab', 'Sea Urchin', 'Polychaete Worm', 'Mussel']",6.0,40.32497491490047,37.86895677243385,23.915006126938547,28.637848010214253,,,98
99,A farensis,female,adult,False,Collecting biofilm from sunken wood.,['Coral Fragment'],8.0,29.329849394809212,26.96137514511322,20.86640766995379,20.91695798528987,,,99
100,U. olhanensis,male,adult,True,Group migration across shallow seabed.,"['Sea Sponge', 'Sea Star']",6.0,21.0,20.759193593733478,240.54926944101285,18.227451330381207,,,100
101,Ucides alvorensis,male,juvenile,,Sheltering under broken shell piece.,"['Algae', 'Sea Star', 'Mussel']",6.0,18.0,12.747450869101248,11.434668277849667,117.22895513050935,,,101
102,U. olhanensis,female,juvenile,False,Defensive claw movement in water.,"['Algae', 'Mussel', 'Jellyfish']",8.0,22.540596572332696,19.508890304351173,17.915574479058524,17.440052799477343,,,102
103,A farensis,female,adult,True,Rhythmic waving as social cue.,"['Sea Urchin', 'Crab (Other Species)', 'Sea Anemone', 'Mussel']",8.0,40.49192962008517,45.41086612373047,29.196899312025394,36.64078936752388,,,103
104,u. olhanen.,female,adult,False,Retreating quickly into hidden burrow.,['Crab (Other Species)'],1.0,12.964927104889968,14.834110615113778,11.681460740015574,11.45851306156076,,,104
105,A. Farensis,male,pre_puberty,,"Stationary, blending into rocky backdrop.","['Barnacle', 'Coral Fragment', 'Hermit Crab']",7.0,19.5,21.738709876927263,15.663535115785917,343.7080875013186,,,105
106,A. Farensis,male,pre_puberty,,Progressing cautiously through new area.,"['Mussel', 'Sea Star', 'Algae', 'Barnacle', 'Sea Urchin']",8.0,30.0,23.664033621938305,17.967119960146576,283.12177004969396,,,106
107,A farensis,male,sub_adult,,Waving claw in signal to another crab.,['Jellyfish'],8.0,32.5,30.037344160514763,22.758728566879647,576.1721890502454,,,107
108,Ucides alvorensis,male or female,sub_adult,,Concealing self beneath floating matter.,['Jellyfish'],11.0,97.5,84.64705963258669,1295.416501817215,60.283976344575336,,,108
109,u. olhanen.,male,adult,,Gradual movement in cold conditions.,"['Barnacle', 'Sea Anemone']",10.0,34.5,-999.0,28.284509894372768,740.2975034525352,,,109
110,U. olhanensis,female,adult,False,Feeding on small crustaceans in crevices.,['Shrimp'],7.0,56.49386077535894,57.87554077937451,40.60401639969711,51.33261929883299,,,110
111,u. olhanen.,male,adult,,Darting away in response to sudden shadow.,"['Polychaete Worm', 'Small Fish', 'Sea Star', 'Algae', 'Coral Fragment']",6.0,76.5,77.63951490032429,69.52038258844391,4109.247028037552,,,111
112,u. olhanen.,female,adult,False,Camouflaging with nearby mud.,['Snail'],8.0,63.73467446949545,65.47517047204887,53.84468447947617,51.47608366309512,,,112
113,u. olhanen.,female,sub_adult,True,Taking cover beneath seagrass leaves.,"['Sea Star', 'Hermit Crab', 'Snail', 'Coral Fragment']",12.0,36.54287198506052,30.375037622427804,21.774027842861294,24.4628892999119,,,113
114,U. olhanensis,male,adult,,Hiding beneath overhanging rock.,['Snail'],12.0,64.5,65.56205485050772,48.67634865777071,2929.0250702106237,,,114
115,U. olhanensis,male,sub_adult,,Displaying territorial behavior against intruder.,['Jellyfish'],8.0,63.75,63.24909241914033,46.969653336679414,3178.473593061241,,,115
116,u. olhanen.,female,sub_adult,True,Sifting through sediment for scraps.,"['Algae', 'Hermit Crab']",7.0,58.342978037671664,57.42889942029592,39.94839237622261,40.46366426980164,,,116
117,A. Farensis,male,sub_adult,,Entering burrow after disturbance.,"['Hermit Crab', 'Sea Sponge']",11.0,57.5,48.11472631173364,1396.1763672400186,39.83821976370379,,,117
118,u. olhanen.,female,juvenile,False,Adopting threatening stance when approached.,"['Snail', 'Shrimp', 'Crab (Other Species)', 'Sea Star', 'Coral Fragment']",12.0,5.989248904617649,7.5807024449726175,6.128230917420821,6.105263956410466,,,118
119,U. olhanensis,male,adult,,Engaging in antennae-to-antennae contact.,"['Sea Star', 'Shrimp', 'Sea Urchin', 'Jellyfish']",5.0,45.0,49.035003458755774,37.542934843511574,1464.1411483104555,,,119
120,U. olhanensis,female,adult,True,Vibrating antennae in flowing current.,"['Polychaete Worm', 'Hermit Crab', 'Shrimp', 'Crab (Other Species)', 'Small Fish']",7.0,28.20475855209983,27.958173025789062,23.7511876508574,24.811732690369762,,,120
121,A. Farensis,female,sub_adult,True,Filtering detritus from shallow bottom.,"['Jellyfish', 'Barnacle', 'Crab (Other Species)']",7.0,62.38934110985573,72.87441156657708,43.78499492032655,52.22008977108665,,,121
122,u. olhanen.,male,sub_adult,,Scavenging at the edge of tidal pools.,"['Sea Urchin', 'Polychaete Worm', 'Mussel']",9.0,73.75,62.8883073235244,56.04864444013144,2694.559008803484,,,122
123,u. olhanen.,male,adult,,Peering out cautiously from cover.,"['Sea Star', 'Mussel', 'Barnacle', 'Small Fish']",9.0,63.0,59.643803808159774,41.95204594037601,2834.7810441556053,,,123
124,A farensis,female,adult,True,Lying still to avoid detection.,['Sea Sponge'],9.0,70.72383581365105,66.65168221591104,65.30023591413892,55.99564434328321,,,124
125,U. olhanensis,female,adult,False,Collecting biofilm from sunken wood.,"['Sea Sponge', 'Jellyfish', 'Shrimp', 'Sea Anemone']",13.0,41.48957952313198,40.65415599780037,37.964626717338575,30.071725373688803,,,125
126,u. olhanen.,male,adult,,Sifting through sediment for scraps.,"['Hermit Crab', 'Sea Urchin', 'Sea Star']",8.0,66.0,62.032561017254835,44.09663020254213,3056.62404787642,,,126
127,U. olhanensis,female,adult,False,Guarding eggs beneath body flap.,"['Sea Star', 'Sea Sponge', 'Sea Urchin', 'Crab (Other Species)', 'Coral Fragment']",8.0,12.876970967626887,11.137023823196033,7.051084475820429,9.348515979928175,,,127
128,U. olhanensis,male,sub_adult,,Mating ritual involving antennae brushing.,"['Sea Sponge', 'Snail', 'Barnacle', 'Small Fish']",7.0,18.75,20.439021770672568,16.83014774370064,308.70378119229105,,,128
129,U. olhanensis,female,sub_adult,True,Protecting territory in confined space.,['Algae'],11.0,47.414547216694764,49.12602421514192,45.70628865093207,41.34269737236038,,,129
130,u. olhanen.,female,pre_puberty,False,Color change during molting stress.,"['Barnacle', 'Snail', 'Jellyfish', 'Small Fish']",5.0,13.195404224452691,19.518443614625603,18.602460297480114,17.450692286470474,,,130
131,A. Farensis,female,adult,True,Consuming algae scraped from barnacles.,['Shrimp'],12.0,13.472769908121041,14.08611929538181,10.18901096280916,12.045694568879107,,,131
132,U. olhanensis,male,pre_puberty,,Resisting aggressive fish encounter.,"['Crab (Other Species)', 'Shrimp', 'Small Fish']",9.0,6.0,6.290322051442309,4.5826095850944695,23.896673500051655,,,132
133,u. olhanen.,female,pre_puberty,True,Clambering up submerged tree trunks.,['Coral Fragment'],9.0,20.78435193707592,19.50660445265825,14.330847996846824,16.10928317547152,,,133
134,Ucides alvorensis,male or female,adult,,Harvesting food beneath floating debris.,"['Mussel', 'Polychaete Worm', 'Sea Anemone', 'Hermit Crab', 'Algae']",11.0,50.2500834188642,48.45259147237384,38.53162065806094,48.131744054226395,,,134
135,A farensis,male,pre_puberty,,Progressing cautiously through new area.,['Crab (Other Species)'],13.0,36.0,39.37739027150276,35.2468932693752,1102.682039107903,,,135
136,U. olhanensis, ,adult,,Rhythmic waving as social cue.,['Sea Sponge'],8.0,29.06815526234304,32.45256667930185,23.176661824324405,32.161615803974925,,,136
137,A. Farensis,male,juvenile,,Taking cover beneath seagrass leaves.,"['Sea Sponge', 'Snail', 'Polychaete Worm', 'Small Fish']",11.0,9.5,11.028769394925062,85.19924479337485,9.60905346183561,,,137
138,A farensis,male,adult,,Feeding on decaying matter among rocks.,"['Barnacle', 'Snail', 'Algae', 'Small Fish']",10.0,33.0,33.485221512657255,26.17239931975025,846.7158568529359,,,138
139,U. olhanensis,female,sub_adult,False,Camouflaging with nearby mud.,"['Coral Fragment', 'Mussel']",13.0,33.83580816954989,29.745755701309776,24.173942839249275,26.28447386260794,,,139
140,U. olhanensis,male,adult,True,Scaling steep rock faces near shore.,"['Jellyfish', 'Barnacle', 'Mussel']",6.0,13.5,12.728713964832759,10.863354105980616,87.1516814297437,,,140
141,u. olhanen.,female,adult,True,Sheltering under broken shell piece.,"['Polychaete Worm', 'Shrimp', 'Jellyfish', 'Sea Star', 'Hermit Crab']",9.0,69.88753243347374,68.84710884087696,49.651069371060984,48.30492706266213,,,141
