,species_name,sex,stage,is_gravid?,behavior,associated_species,depth [m],cl [cm],cw [cm],lcl [cm],rcl [cm],latitude,longitude,id
14,u. olhanen.,male,a,,Sifting through sediment for scraps.,"['Algae', 'Sea Anemone', 'Barnacle', 'Small Fish']",7.0,0.5454545454545454,0.5656568821701092,0.47544880646260307,1.2661638390771097,,,14
15,u. olhanen.,-,p,,Resisting aggressive fish encounter.,"['Hermit Crab', 'Coral Fragment', 'Small Fish', 'Algae', 'Sea Sponge']",6.0,0.5301018179512552,0.5650897500870246,0.4816072168078614,0.5919574164111691,,,15
16,u. olhanen.,male,a,,Staying half-submerged in loose sand.,"['Shrimp', 'Crab (Other Species)', 'Hermit Crab']",4.0,4.909090909090909,4.967286702883945,3.504174320668893,57.803903618771685,,,16
17,A farensis,female,a,True,Creeping under the cover of seagrass.,"['Shrimp', 'Sea Star', 'Small Fish', 'Algae', 'Hermit Crab']",6.0,2.958363753922389,3.077253050653878,2.0883104005433,2.4952017109196607,,,17
18,A. Farensis,male,s,,Hiding beneath overhanging rock.,"['Jellyfish', 'Coral Fragment']",7.0,2.0454545454545454,2.068270964602146,1.802069208111982,12.722630321049131,,,18
19,A farensis,male,p,,Gradual movement in cold conditions.,"['Sea Star', 'Mussel']",5.0,1.0909090909090908,0.9066348307677956,0.7525471497290536,3.2425474538313774,,,19
20,U. olhanensis,female,a,False,Protecting territory in confined space.,"['Sea Sponge', 'Sea Star']",5.0,3.8875025195466324,4.457684576304605,2.913137936486291,3.647531625226476,,,20
21,A. Farensis,female,s,False,Interaction with nearby hermit crab.,"['Sea Anemone', 'Hermit Crab']",5.0,1.7351254128173892,2.0814027679443767,1.4266019200940163,1.7838331334881965,,,21
22,u. olhanen.,female,a,False,Retreating quickly into hidden burrow.,"['Small Fish', 'Shrimp']",5.0,3.7728122104380755,3.6373078521142688,2.3930449005543846,3.1571692227326777,,,22
23,Ucides alvorensis,female,s,False,Scaling steep rock faces near shore.,"['Sea Star', 'Shrimp']",8.0,1.9596581589593034,2.1100050193739883,1.6301005086788118,1.8717394090554813,,,23
24,U. olhanensis,male,p,,Traversing algae-slick rock surfaces.,"['Shrimp', 'Algae', 'Sea Sponge']",9.0,0.3409090909090909,0.28083345935496734,0.47686310689819017,0.2330724599503453,,,24
25,u. olhanen.,female,s,False,Frequent pausing while exploring.,"['Barnacle', 'Mussel', 'Polychaete Worm', 'Jellyfish', 'Hermit Crab']",4.0,2.413597336126942,2.5611001867212617,1.5686693044105837,2.0527349048242622,,,25
26,U. olhanensis,male,s,,Frequent pausing while exploring.,"['Sea Star', 'Mussel', 'Snail']",5.0,3.522727272727273,3.714113509882988,35.618110920030325,2.6676488200375292,,,26
27,u. olhanen.,male,a,,Rhythmic waving as social cue.,"['Crab (Other Species)', 'Jellyfish']",6.0,2.0454545454545454,2.0354526686914984,1.457754191796858,13.899404820958047,,,27
28,A farensis,female,s,False,Hiding beneath overhanging rock.,"['Sea Star', 'Small Fish', 'Coral Fragment', 'Crab (Other Species)', 'Mussel']",4.0,2.158194832531758,2.744440010267173,2.016069982920536,2.44924228847802,,,28
29,U. olhanensis,male,j,,Claw snapping in diver confrontation.,"['Sea Sponge', 'Hermit Crab', 'Sea Urchin', 'Algae', 'Coral Fragment']",7.0,1.1818181818181819,1.0730176986915572,0.8643956413869394,3.877376975948648,,,29
30,U. olhanensis,male,j,True,Engaging in struggle with seaweed entanglement.,"['Crab (Other Species)', 'Shrimp', 'Hermit Crab', 'Polychaete Worm', 'Coral Fragment']",6.0,0.45454545454545453,0.5254076065091845,1.2470829478490923,0.3707320885986097,,,30
31,U. olhanensis,female,p,False,Consuming algae scraped from barnacles.,"['Sea Sponge', 'Hermit Crab', 'Sea Urchin', 'Sea Anemone', 'Shrimp']",9.0,0.8820195595851138,0.8771005323045941,0.5307088627432831,0.7712429995859302,,,31
32,A farensis,female,s,False,Retreating quickly into hidden burrow.,"['Hermit Crab', 'Coral Fragment', 'Sea Urchin', 'Algae']",7.0,3.2440472626880177,3.296161100187669,2.392536568472138,2.741164595296024,,,32
33,A. Farensis,male,a,,Scavenging at the edge of tidal pools.,"['Algae', 'Coral Fragment', 'Sea Urchin']",8.0,5.863636363636363,6.133155061389787,5.112387913555748,77.82751572072067,,,33
34,A. Farensis,male,s,,Staying half-submerged in loose sand.,"['Sea Anemone', 'Barnacle', 'Sea Urchin', 'Jellyfish', 'Algae']",4.0,3.6363636363636362,3.8605180452898895,2.769988967698469,37.809511732188156,,,34
35,u. olhanen.,male,a,,Engaging in struggle with seaweed entanglement.,"['Algae', 'Sea Sponge', 'Polychaete Worm']",4.0,5.454545454545454,5.09674452998534,3.7183087843842375,60.29669426116347,,,35
36,U. olhanensis,female,s,False,Rhythmic waving as social cue.,"['Sea Sponge', 'Coral Fragment', 'Shrimp']",4.0,2.216914541670013,2.7065740761456336,2.050686978744812,-999.0,,,36
37,A. Farensis,female,p,False,Consuming algae scraped from barnacles.,"['Coral Fragment', 'Algae']",7.0,0.7825397871796997,0.7458294884482559,0.47966617114774107,0.6031936893694833,,,37
38,A. Farensis,male,a,,Rapid clawing during feeding bouts.,"['Small Fish', 'Hermit Crab']",6.0,3.409090909090909,3.292483608655968,26.0509111675966,2.903849180166187,,,38
39,A farensis,male,s,,Resisting aggressive fish encounter.,"['Sea Star', 'Sea Urchin', 'Hermit Crab', 'Algae']",6.0,1.4772727272727273,1.2788234926440156,5.145530086187256,0.9893390160688618,,,39
40,U. olhanensis,N/R,s,True,Filtering detritus from shallow bottom.,"['Polychaete Worm', 'Hermit Crab', 'Algae']",7.0,2.857661296113242,2.8714325846381636,2.3936694237440492,2.682307979469834,,,40
41,A. Farensis, ,s,,"Burrowing into soft, sandy sediment.","['Jellyfish', 'Crab (Other Species)', 'Shrimp', 'Sea Sponge', 'Small Fish']",9.0,1.3363848101370703,1.0016405396789798,0.8198124203325899,1.0289272388781243,,,41
42,U. olhanensis,male,a,,Inspecting remains of another crab.,"['Hermit Crab', 'Sea Urchin', 'Barnacle', 'Jellyfish', 'Sea Anemone']",4.0,3.6818181818181817,3.4682409705212223,31.53688723930991,2.5186537871177226,,,42
43,u. olhanen.,male,a,,Guarding hole in substrate from intruders.,"['Hermit Crab', 'Small Fish']",5.0,3.0,3.0430360663679505,2.6002049911768697,22.11782719160759,,,43
44,U. olhanensis,female,a,True,Darting away in response to sudden shadow.,"['Sea Urchin', 'Jellyfish', 'Hermit Crab', 'Shrimp', 'Snail']",4.0,1.5754054785641793,1.4917054473640503,0.9746977347083315,1.314071762217814,,,44
45,U. olhanensis,male,j,,Sifting through sediment for scraps.,['Barnacle'],3.0,1.7727272727272727,1.5722676888736808,1.1351806718021793,7.086196092832455,,,45
46,A. Farensis,female,j,True,Escaping from pursuing predator silhouette.,"['Coral Fragment', 'Mussel', 'Polychaete Worm', 'Snail']",7.0,0.15810538369842997,0.16192766558393712,0.10043174454832626,0.14086002646509393,,,46
47,Ucides alvorensis,male,a,,Claw shaking post-contact gesture.,['Polychaete Worm'],4.0,3.5454545454545454,3.697008343738449,33.16433214165214,3.259108986535853,,,47
48,A farensis,female,p,False,"Stationary, blending into rocky backdrop.","['Jellyfish', 'Snail']",5.0,0.7605223424794979,0.7949600499168125,0.4994358687505793,0.6453697993095847,,,48
49,u. olhanen.,female,a,False,Adopting threatening stance when approached.,['Mussel'],6.0,4.609750057323253,4.55729992977743,3.1774968114841995,3.7362363233697478,,,49
50,u. olhanen.,female,s,False,Inspecting remains of another crab.,"['Crab (Other Species)', 'Hermit Crab', 'Jellyfish']",9.0,2.274639538062777,2.5821286353938815,1.6412204337677865,2.094965353680962,,,50
51,u. olhanen.,female,p,True,Rhythmic waving as social cue.,"['Hermit Crab', 'Crab (Other Species)', 'Barnacle']",7.0,0.19734347632226185,0.23278084419377623,0.1823948762414744,0.20131124059516087,,,51
52,A. Farensis, ,s,,Grazing on mollusks among debris.,"['Sea Star', 'Barnacle', 'Jellyfish', 'Hermit Crab', 'Shrimp']",3.0,2.840909090909091,2.372822661935857,5.735876244744379,-999.0,,,52
53,A farensis,male,p,,Claw snapping in diver confrontation.,"['Small Fish', 'Shrimp', 'Algae', 'Sea Star', 'Jellyfish']",5.0,1.8409090909090908,1.862931180231218,1.3912058301218224,10.676825791877869,,,53
54,Ucides alvorensis,female,p,False,Collecting biofilm from sunken wood.,"['Jellyfish', 'Crab (Other Species)']",5.0,1.6094574726620576,1.9837671278797986,1.4350473043598357,1.6022798946239463,,,54
55,A. Farensis,male,s,,Sifting through sediment for scraps.,['Polychaete Worm'],9.0,3.75,3.9415477438619844,3.2567533917264693,35.30102108442525,,,55
56,U. olhanensis,male,a,,Sifting through sediment for scraps.,"['Sea Urchin', 'Sea Anemone', 'Barnacle', 'Polychaete Worm']",7.0,2.590909090909091,2.5908370788117807,2.2755594266093677,19.85651855349828,,,56
57,A. Farensis,female,a,False,Displaying territorial behavior against intruder.,"['Jellyfish', 'Sea Anemone', 'Sea Urchin', 'Snail']",9.0,5.206637861338652,5.278491303324921,3.250887202740485,4.582170528654002,,,57
58,u. olhanen.,male,a,,Traversing algae-slick rock surfaces.,"['Polychaete Worm', 'Sea Star']",6.0,6.818181818181818,6.311335357681202,96.26277514232748,5.3601825148077324,,,58
59,U. olhanensis,male,p,,Group migration across shallow seabed.,"['Jellyfish', 'Crab (Other Species)', 'Polychaete Worm', 'Algae']",5.0,0.6818181818181818,0.5829069340683853,1.4867826727638382,0.5203657115771994,,,59
60,A. Farensis,female,s,False,"Burrowing into soft, sandy sediment.","['Small Fish', 'Algae', 'Barnacle', 'Snail', 'Sea Urchin']",4.0,3.5661253760295737,3.3641560812458198,2.1936221430346983,2.933053797482448,,,60
61,u. olhanen.,female,p,False,Grazing on mollusks among debris.,"['Sea Urchin', 'Algae', 'Mussel']",8.0,2.0752743987100954,1.7442666858387177,1.2406008704243658,1.5067086276463895,,,61
62,A. Farensis,female,a,True,Emerging slowly after perceived threat.,"['Barnacle', 'Snail', 'Hermit Crab', 'Mussel']",9.0,2.9715720131679606,3.054552407360913,2.1734355539601307,2.4950814717588825,,,62
63,u. olhanen.,female,a,True,Slowly navigating around seagrass beds.,"['Hermit Crab', 'Crab (Other Species)']",7.0,2.617953594845402,2.676334640465271,1.668665490838067,2.3177627015284505,,,63
64,u. olhanen.,male,a,,Interaction with nearby hermit crab.,['Polychaete Worm'],5.0,7.090909090909091,7.7093788186740175,6.174688679522247,124.24798432045382,,,64
65,U. olhanensis,female,j,False,Resting in shaded crevice along cliff.,"['Sea Anemone', 'Small Fish', 'Crab (Other Species)', 'Jellyfish']",3.0,1.0683678843575046,1.29486748256845,0.8168870791695038,1.1151448579316712,,,65
66,A farensis,female,a,False,Nibbling detritus off seabed patches.,"['Shrimp', 'Hermit Crab', 'Crab (Other Species)']",5.0,2.7868183334416163,3.383000701716283,2.616546427653903,2.7172182446292807,,,66
67,A farensis,female,a,True,Darting away in response to sudden shadow.,"['Algae', 'Sea Anemone', 'Small Fish', 'Sea Star']",7.0,4.013776883281198,3.80658549876425,2.8559803399585615,3.1066227973930567,,,67
68,Ucides alvorensis,male or female,a,,Escaping from pursuing predator silhouette.,"['Snail', 'Shrimp', 'Sea Urchin']",6.0,0.8181818181818182,0.8242841280910368,1.270217980114821,0.6613399426859188,,,68
69,Ucides alvorensis,female,j,False,Entering burrow after disturbance.,"['Crab (Other Species)', 'Small Fish', 'Polychaete Worm', 'Snail', 'Sea Sponge']",8.0,0.6976711587274571,0.868019509772571,0.6813171026269353,0.7423354418157171,,,69
70,A farensis,female,s,False,Mating ritual involving antennae brushing.,['Polychaete Worm'],7.0,2.7755449188408066,2.581427653974307,1.6102841884244612,2.304719607271528,,,70
71,u. olhanen.,female,s,False,Consuming algae scraped from barnacles.,"['Algae', 'Snail', 'Crab (Other Species)', 'Sea Urchin']",9.0,1.9949576124290849,2.4836479182322493,1.7390420595202842,2.0645483804632936,,,71
72,Ucides alvorensis,male,s,,Hiding beneath overhanging rock.,"['Crab (Other Species)', 'Sea Urchin', 'Sea Sponge', 'Sea Star', 'Mussel']",6.0,1.9318181818181819,1.8424823442285676,9.262165901042984,1.520993281171559,,,72
73,A farensis,female,a,False,Retreating quickly into hidden burrow.,"['Coral Fragment', 'Algae', 'Shrimp', 'Sea Urchin']",6.0,0.8576468365100527,0.7746229268768403,0.5344052000479967,0.6490150067179153,,,73
74,A farensis,female,j,False,Inspecting remains of another crab.,"['Barnacle', 'Snail', 'Algae']",4.0,0.8119694185160392,0.9608047952876707,0.6699593917713105,0.8203437598466157,,,74
75,A. Farensis,N/R,a,,Peering out cautiously from cover.,"['Shrimp', 'Mussel', 'Sea Anemone', 'Sea Urchin', 'Barnacle']",4.0,0.8181818181818182,0.8151226469655758,1.2669407599479567,0.5759618066984042,,,75
76,u. olhanen.,female,a,True,Traversing algae-slick rock surfaces.,"['Sea Urchin', 'Sea Star']",7.0,2.611227820081279,3.216277329452217,2.2807006917684203,2.842727331748228,,,76
77,U. olhanensis,male,p,,"Stationary, blending into rocky backdrop.","['Sea Sponge', 'Polychaete Worm', 'Small Fish']",5.0,3.272727272727273,3.5067611402044325,3.1232813317309325,28.794713872956383,,,77
78,u. olhanen.,female,s,False,"Burrowing into soft, sandy sediment.","['Shrimp', 'Polychaete Worm', 'Jellyfish', 'Small Fish', 'Sea Sponge']",6.0,1.3023169024588621,1.5890593954450778,1.100303544280245,1.344725894312375,,,78
79,u. olhanen.,female,a,False,Taking cover beneath seagrass leaves.,['Crab (Other Species)'],4.0,2.50782167677658,2.542892297548316,1.8133797666361573,2.0860539426398295,,,79
80,U. olhanensis,female,j,False,Resting in shaded crevice along cliff.,"['Sea Star', 'Sea Urchin']",6.0,0.8607144119490368,0.9968714523210548,0.7836880342352003,0.8620034041118486,,,80
81,u. olhanen.,male,s,,Reacting to sudden changes in temperature.,['Hermit Crab'],7.0,2.727272727272727,2.535833146446669,2.0871742989616244,20.11311071439086,,,81
82,U. olhanensis,female,j,False,Concealing self beneath floating matter.,"['Polychaete Worm', 'Shrimp', 'Jellyfish']",6.0,0.8846937888746168,0.7752854058404739,0.47606072028084784,0.6658562286619744,,,82
83,u. olhanen.,male,s,,"Burrowing into soft, sandy sediment.","['Hermit Crab', 'Coral Fragment', 'Sea Anemone', 'Barnacle']",7.0,3.1818181818181817,3.1003206203252387,2.3000689664996226,28.258320068240877,,,83
84,A farensis,male or female,j,,Guarding eggs beneath body flap.,"['Sea Anemone', 'Snail']",9.0,0.8304599576656648,1.1164483128627405,0.8807833980569391,1.1174571557019364,,,84
85,u. olhanen.,female,s,False,Rhythmic waving as social cue.,['Sea Urchin'],6.0,2.0239422195347667,2.4090663783601998,1.6418506294809097,1.9619486504518484,,,85
86,U. olhanensis,female,p,True,"Stationary, blending into rocky backdrop.","['Jellyfish', 'Sea Sponge', 'Sea Urchin']",5.0,1.9421812667143348,2.584542065325503,1.781513788245627,2.0935866951311564,,,86
87,A farensis,female,j,False,Waving claw in signal to another crab.,"['Algae', 'Shrimp', 'Barnacle', 'Sea Star']",6.0,0.8998154067718503,0.9133373800281227,0.67328698036903,0.742785493231884,,,87
88,U. olhanensis,female,j,True,Rhythmic waving as social cue.,"['Sea Urchin', 'Jellyfish', 'Hermit Crab', 'Sea Sponge', 'Sea Star']",6.0,0.9021991166734444,0.96929102781605,0.7316360449394351,0.8464768771513943,,,88
89,A farensis,male,s,,Guarding eggs beneath body flap.,"['Crab (Other Species)', 'Algae', 'Polychaete Worm', 'Sea Anemone', 'Barnacle']",5.0,1.5909090909090908,1.777916843499951,1.318969811418521,11.092959112947138,,,89
90,A. Farensis,male,a,True,Engaging in struggle with seaweed entanglement.,['Barnacle'],4.0,3.409090909090909,3.6712091352734975,2.5875506319696004,35.84784083434832,,,90
91,A farensis,female,a,False,Scuttling swiftly over rocky terrain.,['Snail'],4.0,4.220367419244639,3.708032743604377,2.92806540513524,3.088180010147073,,,91
92,U. olhanensis,female,a,False,Performing dominance display by body lifting.,"['Shrimp', 'Coral Fragment']",8.0,1.887663636761325,2.0214346152579634,1.4441779737865477,1.809351000573615,,,92
93,A. Farensis,male,a,,Collecting biofilm from sunken wood.,"['Polychaete Worm', 'Barnacle', 'Mussel', 'Algae', 'Sea Sponge']",7.0,6.545454545454546,6.861579702039915,107.99948404504613,5.031832486049319,,,93
94,A farensis,female,s,False,Staying half-submerged in loose sand.,"['Jellyfish', 'Sea Star']",6.0,1.5877640454772324,1.4467821568074954,1.0169821081398283,1.2862128258174141,,,94
95,A farensis,nan,s,,Claw snapping in aggressive encounter.,"['Coral Fragment', 'Sea Urchin', 'Sea Star']",5.0,2.727272727272727,2.999067159857154,8.01200331004598,2.545262613290928,,,95
96,A. Farensis,female,s,False,"Burrowing into soft, sandy sediment.","['Mussel', 'Barnacle']",2.0,2.5573025514777794,2.1526375526748436,1.4920125467436742,1.8985758646392912,,,96
97,u. olhanen.,female,a,False,Escaping from pursuing predator silhouette.,"['Sea Star', 'Sea Sponge', 'Hermit Crab', 'Shrimp', 'Snail']",7.0,3.4606077852878614,3.858143548839567,2.6113627090109275,3.44699607478275,,,97
98,u. olhanen.,female,j,False,Progressing cautiously through new area.,"['Algae', 'Small Fish', 'Polychaete Worm', 'Mussel']",5.0,1.06206155071858,0.85310850105034,0.5789987089215113,0.7226782475677422,,,98
99,u. olhanen.,female,p,False,Claw snapping in diver confrontation.,['Snail'],2.0,1.1162698437979426,0.8465508211623086,0.6299390910294124,0.6972583886035211,,,99
100,U. olhanensis,male,s,True,Grazing on mollusks among debris.,"['Snail', 'Coral Fragment']",5.0,4.090909090909091,4.813507919548579,3.83867960847149,47.59288346376854,,,100
101,U. olhanensis,female,a,False,Advancing toward bait in water.,"['Algae', 'Crab (Other Species)', 'Small Fish']",7.0,0.8711729487529992,1.0466488764843975,0.6742356490559082,0.9318252192008963,,,101
102,A. Farensis,female,a,False,Waving claw in signal to another crab.,"['Shrimp', 'Barnacle']",6.0,1.4553974264150773,1.516877633102814,1.1107047483977919,1.2495304135501106,,,102
103,A. Farensis,male,s,,Concealing self beneath floating matter.,"['Sea Anemone', 'Barnacle', 'Polychaete Worm', 'Algae']",7.0,2.3863636363636362,2.5295301578553424,2.2566535582621876,19.55945000806178,,,103
104,A. Farensis,male,s,,Peering out cautiously from cover.,"['Snail', 'Coral Fragment', 'Sea Urchin', 'Jellyfish']",3.0,1.8181818181818181,1.8799547311646718,1.4561470576128834,10.981533495679303,,,104
105,A. Farensis,female,a,False,Retreating swiftly from perceived danger.,['Barnacle'],6.0,3.188070261905231,3.0366979440604775,2.088255039857595,2.610324333115249,,,105
106,A. Farensis,female,s,False,Escaping from pursuing predator silhouette.,"['Crab (Other Species)', 'Sea Star', 'Algae']",7.0,1.7547576782040393,2.273259676542596,1.3857513630633471,1.8204818513484915,,,106
107,A farensis,male,j,,Reacting to sudden changes in temperature.,['Snail'],9.0,2.0454545454545454,1.9978680183451396,13.705571810532557,1.4753609009508724,,,107
108,U. olhanensis,male,a,,Grazing on mollusks among debris.,"['Small Fish', 'Hermit Crab', 'Mussel', 'Algae']",4.0,2.727272727272727,2.951316565601294,2.1200006022285307,23.89211085596555,,,108
109,u. olhanen.,male,j,,Interaction with nearby hermit crab.,"['Sea Sponge', 'Jellyfish', 'Coral Fragment']",7.0,1.0909090909090908,1.2445443563156773,5.430853475360509,1.0778535381216685,,,109
110,u. olhanen.,male,a,True,Vibrating antennae in flowing current.,['Crab (Other Species)'],5.0,0.9545454545454546,1.0271045219689803,3.8325937233172183,0.7251707773731093,,,110
111,A farensis,male,p,,Vibrating antennae in flowing current.,"['Algae', 'Mussel']",2.0,2.1136363636363638,2.398931909270426,17.482045491297306,2.0208428026699545,,,111
112,A. Farensis,female,p,False,Protecting territory in confined space.,"['Small Fish', 'Sea Star', 'Polychaete Worm', 'Jellyfish']",3.0,3.0877143234150215,2.3047425154598993,1.4608692565983583,2.00260984745831,,,112
113,u. olhanen.,male,a,,Grazing on mollusks among debris.,"['Crab (Other Species)', 'Algae', 'Hermit Crab', 'Mussel', 'Barnacle']",4.0,4.909090909090909,5.359830545069678,60.95101474669713,4.3284387299672735,,,113
114,U. olhanensis,female,s,True,Peering out cautiously from cover.,"['Small Fish', 'Algae']",6.0,1.3106951972374214,1.044480403475343,0.8063028670694353,0.8446749493555958,,,114
115,u. olhanen.,male,j,,Scuttling swiftly over rocky terrain.,['Shrimp'],7.0,1.0909090909090908,1.1006168400758414,0.956391829622261,4.0564683767820275,,,115
116,A farensis,female,s,False,Adopting threatening stance when approached.,"['Coral Fragment', 'Crab (Other Species)', 'Hermit Crab']",8.0,3.3399434159879253,3.1750757186584493,1.9370326848153387,2.5960090269984644,,,116
117,u. olhanen.,male,a,,Waving claw in signal to another crab.,"['Sea Star', 'Shrimp', 'Barnacle']",7.0,3.5454545454545454,3.6916733588304083,3.1597664444051072,39.10136317778443,,,117
118,U. olhanensis,male,s,,Performing dominance display by body lifting.,"['Shrimp', 'Hermit Crab', 'Small Fish', 'Sea Urchin', 'Crab (Other Species)']",4.0,1.1363636363636365,1.0295836084293504,0.8915151326236729,3.523829231454506,,,118
119,u. olhanen.,male,a,,Traversing algae-slick rock surfaces.,"['Polychaete Worm', 'Jellyfish', 'Sea Anemone', 'Sea Star', 'Crab (Other Species)']",4.0,3.1363636363636362,3.269732632210193,30.502365258561323,2.715417850801557,,,119
120,U. olhanensis,male,p,True,Color change during molting stress.,"['Coral Fragment', 'Sea Sponge', 'Jellyfish', 'Small Fish', 'Snail']",5.0,2.590909090909091,2.0426731240861473,13.991006036323501,1.5690708523732873,,,120
121,U. olhanensis,male,j,,Adopting threatening stance when approached.,"['Jellyfish', 'Barnacle']",8.0,1.4545454545454546,1.9449745887271002,12.436884880838017,1.500053237770461,,,121
122,U. olhanensis,female,p,False,Collecting biofilm from sunken wood.,['Barnacle'],4.0,1.2669113862241028,1.0083599152536922,0.6643441330555174,0.8292758486098591,,,122
123,A farensis,female,a,False,Guarding eggs beneath body flap.,"['Small Fish', 'Coral Fragment', 'Sea Anemone', 'Snail']",7.0,6.207550916931228,5.759711935613311,3.9361109515747477,5.069737189730881,,,123
124,A. Farensis,female,p,False,Retreating quickly into hidden burrow.,['Sea Star'],3.0,1.307249497267697,1.3582627426090832,0.857098319072029,1.2161192975621824,,,124
125,u. olhanen.,male,s,,Filtering detritus from shallow bottom.,"['Hermit Crab', 'Coral Fragment', 'Algae']",9.0,0.45454545454545453,0.3802835479206219,0.3252415589947646,0.6552936480968105,,,125
126,U. olhanensis,female,a,True,Swimming briefly to avoid disturbance.,['Sea Anemone'],7.0,3.5537543074232874,3.224909184735452,2.2620961865792037,2.795399231999137,,,126
127,U. olhanensis,female,j,False,Emerging slowly after perceived threat.,"['Barnacle', 'Sea Anemone', 'Sea Sponge', 'Hermit Crab']",7.0,0.36422239191854333,0.4686161984938888,0.2997240273981358,0.4204867924208359,,,127
128,u. olhanen.,female,p,False,Displaying territorial behavior against intruder.,"['Crab (Other Species)', 'Barnacle', 'Shrimp', 'Hermit Crab']",5.0,1.025583031983684,1.3991363515185737,1.0142945130525653,1.1607824575260146,,,128
129,U. olhanensis,female,a,False,Nibbling detritus off seabed patches.,['Sea Sponge'],8.0,1.4167078042886998,1.5184550455707233,1.0609695787249567,1.3273625645330227,,,129
130,u. olhanen.,female,s,False,Camouflaging with nearby mud.,"['Sea Star', 'Sea Anemone', 'Jellyfish', 'Sea Sponge', 'Mussel']",5.0,0.4584596560592745,0.47158807701907063,0.2969798924099083,0.383799077889608,,,130
131,u. olhanen.,male,a,,Scavenging at the edge of tidal pools.,"['Coral Fragment', 'Sea Urchin', 'Sea Sponge', 'Snail']",5.0,1.9090909090909092,1.9050459060344564,1.5763024969358026,10.006990719431952,,,131
132,A farensis,male,s,,Performing dominance display by body lifting.,['Jellyfish'],9.0,1.4772727272727273,1.2737527124833685,5.436808260883409,1.0549189985349003,,,132
133,u. olhanen.,female,s,False,Brief social contact with fellow crabs.,"['Hermit Crab', 'Polychaete Worm', 'Shrimp', 'Sea Urchin', 'Sea Sponge']",5.0,0.983162026510168,0.9638051785036658,0.726149499552669,0.7824279563528013,,,133
134,U. olhanensis,male,a,,Resting in shaded crevice along cliff.,"['Small Fish', 'Jellyfish', 'Coral Fragment', 'Polychaete Worm']",10.0,5.7272727272727275,5.302744253012231,4.668110231725815,57.91674594224434,,,134
135,U. olhanensis,male,p,,Retreating quickly into hidden burrow.,"['Shrimp', 'Mussel', 'Barnacle', 'Coral Fragment', 'Sea Urchin']",7.0,0.9545454545454546,0.951575101976822,3.3366523770922614,0.7487815553591993,,,135
136,U. olhanensis,female,a,False,Darting away in response to sudden shadow.,"['Crab (Other Species)', 'Sea Anemone', 'Hermit Crab', 'Coral Fragment']",9.0,1.8087856240336655,1.9711950097082536,1.4080314688777862,1.7716462576390333,,,136
