,cl [mm],lcl [mm],fw [mm],species_name,longitude,is_gravid,rcl [mm],stage,sex,id,cw [mm],latitude,associated_species,depth [m],is_gravid?,behavior
13,70,111.54358090556843,100,A farensis,,False,1500.0,j,male,14,177.3462987159483,,['Sea Sponge'],8,False,Rapid claw movement while feeding.
14,140,100.85202996490239,80,A. Farensis,,False,298.3869948401018,s,male,15,200.19341465569835,,['Shrimp'],10,False,Sideways walking along bay edge.
15,220,76.40445949235998,80,A. Farensis,,False,172.8447157143958,j,female,16,187.40528194296317,,"['Coral Fragment', 'Sea Sponge', 'Polychaete Worm']",6,False,Climbing onto submerged logs.
16,320,100.38635208432586,20,A. Farensis,,False,1271.3735479158984,s,?,17,165.86342076877258,,['Polychaete Worm'],5,False,Picking biofilm on submerged wood.
17,160,78.53844610686625,30,A farensis,,False,2.7581586251285914,s, ,18,176.36789839664758,,"['Shrimp', 'Hermit Crab', 'Sea Anemone', 'Sea Sponge']",11,False,Escaping from aggressive fish.
18,280,61.99415554227592,50,u. olhanen.,,False,36.02635099286852,j,male,19,153.82249120477843,,"['Barnacle', 'Crab (Other Species)', 'Snail', 'Sea Sponge']",9,False,Resting in shaded rock crevice.
19,370,107.14170976119952,40,A. Farensis,,False,96.1978532786984,p,male,20,213.17545385702104,,"['Sea Anemone', 'Hermit Crab', 'Algae']",5,False,Claw waving directed at nearby crab.
20,140,122.67372858664064,40,A farensis,,False,1500.0,a,female,21,179.7738415400605,,"['Shrimp', 'Algae']",5,False,Searching for food in tidal pools.
21,160,74.8014187340512,80,A farensis,,False,499.98332423768994,p,male or female,22,187.84027753447518,,"['Sea Sponge', 'Small Fish', 'Coral Fragment', 'Jellyfish']",8,False,Hiding in sandy burrow.
22,150,106.31034339462103,30,A. Farensis,,True,355.3090099919798,s,male,23,179.22809152459408,,"['Hermit Crab', 'Mussel']",10,True,Escaping predator silhouette overhead.
23,180,82.18606721616125,60,A. Farensis,,False,208.32255921132668,a,male,24,161.22208959164612,,['Crab (Other Species)'],10,False,Climbing submerged rocks.
24,100,67.18724004692035,30,A farensis,,False,289.9350191231321,s,female,25,193.99064935948536,,"['Sea Urchin', 'Sea Star', 'Hermit Crab', 'Crab (Other Species)', 'Polychaete Worm']",5,False,Moving toward bait.
25,210,96.48273255362888,40,A farensis,,False,413.51157832079025,j,male,26,188.42104002795256,,"['Snail', 'Crab (Other Species)']",10,False,Moving toward bait.
26,180,87.22920513350954,40,A farensis,,False,354.28067405279813,s,male,27,166.5211071547768,,"['Shrimp', 'Sea Sponge', 'Sea Urchin']",10,False,Foraging among seagrass roots.
27,540,54.951540443981166,70,A. Farensis,,False,18.772289419696474,a,female,28,186.72874404360144,,"['Shrimp', 'Algae']",10,False,Burrowing into sandy sediment.
28,150,84.47507095625313,20,U. olhanensis,,False,1973.5219839194338,j,male,29,177.577236515996,,"['Hermit Crab', 'Algae']",7,False,Climbing submerged rocks.
29,150,59.05640633368818,20,u. olhanen.,,False,80.44763913388502,s,female,30,187.63059400871197,,"['Sea Star', 'Small Fish']",7,False,Moving toward warmer water pockets.
30,280,136.63771602241664,80,A farensis,,False,64.3811206595067,j,?,31,204.8932449378128,,"['Sea Sponge', 'Jellyfish', 'Sea Star', 'Crab (Other Species)']",9,False,Vibrating antennae in water currents.
31,110,91.78172952945101,40,u. olhanen.,,True,428.75975775411945,p,male,32,163.74625126689224,,"['Small Fish', 'Polychaete Worm']",10,True,Waving claws rhythmically.
32,260,72.95540125747901,20,u. olhanen.,,False,42.23339598109504,j, ,33,212.08641213106785,,"['Hermit Crab', 'Crab (Other Species)', 'Small Fish', 'Mussel', 'Snail']",8,False,Struggling with entangled seaweed.
33,210,101.48826991745207,20,A. Farensis,,False,719.2420136259129,j,?,34,187.8059518849791,,"['Sea Star', 'Sea Urchin']",6,False,Struggling with entangled seaweed.
34,130,64.22532143687579,20,u. olhanen.,,False,142.25834541582063,s,male,35,173.57302477759262,,"['Crab (Other Species)', 'Small Fish']",9,False,Moving in groups.
35,90,120.38509555113585,80,A farensis,,False,1200.5196848890002,p,male,36,177.9817267819488,,"['Jellyfish', 'Sea Star']",8,False,Retreating quickly from shadow.
36,210,111.09512441022446,60,A. Farensis,,False,1236.1467034017144,p,male,37,172.17444054107776,,"['Jellyfish', 'Snail', 'Sea Star', 'Algae', 'Hermit Crab']",6,False,Hiding beneath rocks.
37,170,98.88387965324645,30,A farensis,,False,15.721321498947582,s,female,38,180.46624181398101,,"['Sea Urchin', 'Jellyfish', 'Small Fish', 'Hermit Crab']",11,False,Claw waving directed at nearby crab.
38,200,47.275053872432345,40,A farensis,,False,32.42574064606936,s,male,39,162.1012392017877,,"['Hermit Crab', 'Sea Anemone', 'Crab (Other Species)', 'Polychaete Worm', 'Mussel']",11,False,Shaking claws after contact.
39,90,72.82058364629846,90,A farensis,,False,63.056871370931546,p,male,40,182.90181582086888,,"['Sea Anemone', 'Snail']",7,False,Hiding under floating debris.
40,160,80.92941910009944,20,A farensis,,False,1712.5340891638762,p,male,41,170.70051625770802,,['Polychaete Worm'],9,False,Picking biofilm on submerged wood.
41,580,66.64642372203774,120,A. Farensis,,False,44.18120125209949,s,male,42,192.56440061265795,,['Snail'],7,False,Searching for mates at twilight.
42,60,71.74527576106904,30,U. olhanensis,,False,1763.9942386591752,p,male,43,181.39283303427246,,['Sea Star'],9,False,Territorial display against intruder.
43,140,64.84513579498855,60,A. Farensis,,False,37.98425171153467,a,female,44,215.57004094308664,,"['Small Fish', 'Barnacle', 'Sea Star', 'Sea Sponge', 'Jellyfish']",10,False,Moving toward warmer water pockets.
44,60,82.15383701776818,70,A farensis,,False,56.79481394792518,s, ,45,187.25781088194816,,['Polychaete Worm'],10,False,Climbing vertical rock face.
45,200,57.58980087967881,80,A. Farensis,,True,75.44945099298178,p, ,46,203.0870335219057,,['Coral Fragment'],6,True,Feeding on algae scraped from rocks.
46,90,104.72076670548881,40,A farensis,,False,77.60671455609071,p,female,47,180.34487280523135,,"['Crab (Other Species)', 'Sea Anemone', 'Sea Urchin', 'Coral Fragment', 'Mussel']",11,False,Moving sideways along sandy bottom.
47,210,50.2198927360964,30,U. olhanensis,,True,23.933388906677976,s,male,48,190.73451590651533,,['Coral Fragment'],10,True,Rapid crossing of open sand.
48,90,101.91351898927294,30,A farensis,,False,41.068009484334,p, ,49,175.87898300647808,,['Barnacle'],5,False,Stillness in cold water.
49,320,108.45084487617282,20,A farensis,,False,416.11065100852886,p,female,50,211.9947194755032,,"['Mussel', 'Algae', 'Sea Star', 'Small Fish']",9,False,Searching for food in tidal pools.
50,320,114.75422659555967,30,A farensis,,False,88.74087175798235,a,male,51,181.26447649696956,,"['Barnacle', 'Shrimp', 'Sea Anemone', 'Hermit Crab', 'Small Fish']",10,False,Picking biofilm on submerged wood.
51,200,92.01709402786426,30,u. olhanen.,,False,355.91601574874454,a,male,52,175.2157570264467,,"['Small Fish', 'Crab (Other Species)', 'Sea Star', 'Sea Anemone']",9,False,Claw waving directed at nearby crab.
52,240,112.4024930178081,60,A. Farensis,,False,4.935772077630453,p,male,53,190.31487186598605,,"['Crab (Other Species)', 'Snail', 'Mussel']",7,False,Climbing barnacle-covered surfaces.
53,90,106.07372938797,120,A. Farensis,,False,560.800812099985,s,male,54,187.56965623500923,,['Sea Anemone'],10,False,Escaping from aggressive fish.
54,110,61.26000012846447,30,A farensis,,False,204.4989594688545,j,male,55,180.1622686361627,,"['Mussel', 'Small Fish']",10,False,Feeding on algae scraped from rocks.
55,70,60.239114505214495,40,u. olhanen.,,False,39.888384262551526,j,male,56,208.4556456576777,,"['Mussel', 'Small Fish', 'Algae']",9,False,Sitting still blending with environment.
56,140,76.44788364111236,60,A. Farensis,,False,3.146101721995996,s,male or female,57,192.83477733395145,,"['Small Fish', 'Algae', 'Snail', 'Mussel', 'Polychaete Worm']",6,False,Foraging among seagrass roots.
57,390,91.55066339085927,50,U. olhanensis,,False,69.66488184350148,s,female,58,171.29926484156965,,"['Shrimp', 'Algae']",6,False,Feeding on small crustaceans.
58,120,98.71748719084135,80,A. Farensis,,False,27.26302164213356,p,male,59,181.04163744000428,,['Sea Anemone'],7,False,Burrowing into sandy sediment.
59,70,99.4629766986062,60,A farensis,,False,1725.8552232637185,p,male,60,166.7353892137928,,"['Hermit Crab', 'Sea Sponge', 'Sea Anemone']",8,False,Struggling with entangled seaweed.
60,180,84.83684445405977,60,A farensis,,False,54.693265991182614,p,female,61,202.8592012301476,,['Crab (Other Species)'],8,False,Escaping predator silhouette overhead.
61,210,85.07917767111653,20,A. Farensis,,True,287.7298249984127,a,female,62,180.9827718588578,,"['Barnacle', 'Hermit Crab']",10,True,Interaction with hermit crabs.
62,190,84.37258089658343,20,U. olhanensis,,False,285.68508958837873,s,male,63,201.13802007971384,,"['Polychaete Worm', 'Hermit Crab', 'Sea Urchin', 'Sea Sponge']",7,False,Pausing frequently during exploration.
63,280,60.52924650094194,40,A farensis,,False,72.8198409432259,a,female,64,170.74149817494697,,"['Crab (Other Species)', 'Mussel', 'Sea Anemone']",5,False,Moving sideways along sandy bottom.
64,170,89.58881683698479,70,A. Farensis,,False,673.6122404229297,p,male,65,209.74499973554612,,['Polychaete Worm'],8,False,Defensive posture when approached.
65,160,106.67260665706416,30,A farensis,,False,406.8447805799545,p,female,66,174.96618910182946,,"['Small Fish', 'Shrimp', 'Mussel', 'Sea Star']",8,False,Defensive posture when approached.
66,280,110.09601154427023,60,A farensis,,False,61.9614197391797,p,male,67,197.07977449954336,,"['Small Fish', 'Coral Fragment', 'Shrimp', 'Mussel']",7,False,Emerging cautiously from hiding.
67,210,80.58030759961014,30,A farensis,,False,3.2083936117715526,p,female,68,178.47889514346014,,"['Algae', 'Crab (Other Species)', 'Shrimp']",10,False,Hiding under floating debris.
68,350,104.92834850112793,40,u. olhanen.,,False,1240.6468233571,j,male,69,150.24926051564248,,"['Hermit Crab', 'Algae']",9,False,Guarding a small hole in sediment.
69,220,103.47207737953599,20,u. olhanen.,,False,17.46117065757164,s, ,70,180.19950038017072,,"['Shrimp', 'Sea Anemone', 'Mussel', 'Sea Sponge', 'Coral Fragment']",7,False,Retreating into burrow.
70,230,84.36897257165353,50,A farensis,,False,2.017416781885945,p,female,71,171.20008346359964,,"['Sea Anemone', 'Crab (Other Species)', 'Jellyfish', 'Algae', 'Sea Sponge']",10,False,Resting in shaded rock crevice.
71,90,94.18340462119781,20,U. olhanensis,,False,20.890167262957622,p,male,72,193.90301473672707,,"['Sea Sponge', 'Snail', 'Sea Anemone', 'Mussel', 'Polychaete Worm']",13,False,Waving claws rhythmically.
72,140,58.5656032557725,20,A. Farensis,,True,54.073532089108916,p,male,73,170.72167065652354,,"['Sea Urchin', 'Sea Anemone']",9,True,Climbing submerged rocks.
73,170,84.70804844306457,60,A farensis,,False,130.19146142446567,s,male,74,184.8182322130913,,"['Sea Star', 'Coral Fragment', 'Small Fish', 'Sea Anemone']",7,False,Picking algae from rock surface.
74,250,90.69906264291838,40,u. olhanen.,,False,203.44782609326344,j,female,75,175.37802743189167,,"['Sea Sponge', 'Crab (Other Species)']",12,False,Picking detritus from seabed.
75,230,115.59941587988952,20,u. olhanen.,,True,1500.0,s,female,76,171.42089031304585,,"['Shrimp', 'Sea Urchin', 'Sea Sponge', 'Polychaete Worm']",8,True,Feeding on algae scraped from rocks.
76,100,85.8586632959038,50,A. Farensis,,False,121.48534435941691,s,male or female,77,199.52028202248383,,['Snail'],6,False,Hiding under floating debris.
77,230,126.63955285592736,50,A. Farensis,,False,325.29852346171623,p,male or female,78,168.68605838540554,,['Shrimp'],6,False,Feeding on small mollusks.
78,160,74.44495758934006,30,A farensis,,True,966.1643327392561,j, ,79,176.69459266038473,,"['Small Fish', 'Sea Star', 'Snail', 'Algae', 'Sea Anemone']",5,True,Emerging cautiously from hiding.
79,270,116.33770426262046,40,A. Farensis,,True,5.916289677229135,a,male,80,193.4722612534252,,['Hermit Crab'],4,True,Moving sideways along sandy bottom.
80,100,95.52520068896598,60,A farensis,,False,1500.0,a,female,81,200.08875629747905,,"['Sea Anemone', 'Sea Sponge']",9,False,Feeding on detritus in shallow water.
81,120,100.2756880045161,60,U. olhanensis,,False,156.1852091712347,a,female,82,182.14865641102705,,"['Sea Sponge', 'Polychaete Worm', 'Small Fish', 'Crab (Other Species)']",5,False,Searching for food in tidal pools.
82,360,73.37072947262607,70,A farensis,,False,170.31988123300675,a,male,83,173.6217686896223,,"['Mussel', 'Jellyfish']",5,False,Displaying dominance by lifting body.
83,160,70.8273215284164,60,u. olhanen.,,False,663.0256553125023,a,male,84,163.8507579994851,,"['Sea Urchin', 'Hermit Crab', 'Sea Anemone', 'Shrimp']",5,False,Feeding on detritus in shallow water.
84,100,73.05394633074377,20,A farensis,,False,10.920034627239252,a,female,85,177.4132021370462,,['Small Fish'],7,False,Searching for food in tidal pools.
85,160,36.77316225649756,30,U. olhanensis,,False,4.64243984134159,s,male,86,180.51679261748785,,"['Jellyfish', 'Polychaete Worm']",5,False,Retreating quickly from shadow.
86,440,90.88757805275662,20,u. olhanen.,,False,137.16648460079276,a,male,87,186.29292219613603,,"['Barnacle', 'Coral Fragment']",6,False,Climbing submerged rocks.
87,110,65.99830333910023,30,u. olhanen.,,True,447.6910242535074,p,male,88,184.1978269285801,,['Algae'],7,True,Climbing vertical rock face.
88,170,103.66873077616047,30,A farensis,,True,50.883524405187586,p,male,89,193.3326154421087,,"['Hermit Crab', 'Algae', 'Sea Anemone', 'Small Fish', 'Snail']",6,True,Dragging shell fragment backward.
89,260,99.57454668455475,40,A farensis,,True,10.255102090136454,j,male,90,180.6481553941045,,"['Sea Urchin', 'Crab (Other Species)', 'Algae', 'Snail', 'Jellyfish']",7,True,Resting under shell fragment.
90,110,78.63775163408916,100,A. Farensis,,False,760.7589562107214,p,male,91,187.01781261695842,,"['Snail', 'Mussel', 'Sea Sponge', 'Sea Anemone']",10,False,Moving sideways along sandy bottom.
91,70,83.49153662628545,80,A. Farensis,,False,825.8515010540651,j,male,92,190.2518762301708,,"['Crab (Other Species)', 'Shrimp', 'Algae', 'Polychaete Worm']",10,False,Exploring new territory.
92,350,98.4783943159322,40,U. olhanensis,,False,467.9487081598251,p,male,93,168.78282434215723,,"['Snail', 'Jellyfish']",5,False,Claw waving directed at nearby crab.
93,250,71.87114321245646,20,A farensis,,False,877.6927201820723,s,male,94,173.94852568540713,,"['Crab (Other Species)', 'Coral Fragment', 'Barnacle']",6,False,Climbing algae-covered rocks.
94,280,119.81192579623672,80,A farensis,,True,174.9624359571757,s,male,95,197.0677266447598,,"['Coral Fragment', 'Mussel', 'Algae']",9,True,Claw snapping in competition.
95,270,112.06951168394612,60,u. olhanen.,,False,194.70712663787907,p,female,96,202.52145681021614,,"['Sea Sponge', 'Crab (Other Species)', 'Mussel', 'Hermit Crab']",10,False,Interacting with small fish nearby.
96,60,74.84336423870919,50,A. Farensis,,True,15.044751938037512,s,male or female,97,180.6527460195374,,['Shrimp'],9,True,Climbing onto submerged logs.
97,170,75.07265302864153,50,A farensis,,False,20.81659338737763,j,nan,98,192.56548067840066,,"['Crab (Other Species)', 'Shrimp', 'Polychaete Worm']",9,False,Feeding on algae scraped from rocks.
98,150,75.38214096312961,20,A. Farensis,,False,138.59344160025577,s,male,99,181.72148971046875,,['Sea Sponge'],6,False,Shaking claws after contact.
99,100,78.8082891151521,30,A. Farensis,,False,45.20386282160218,p,female,100,186.15984217665155,,"['Sea Star', 'Crab (Other Species)', 'Sea Urchin', 'Shrimp', 'Algae']",6,False,Guarding a small hole in sediment.
100,120,106.56007959304515,20,U. olhanensis,,False,17.963937765023907,s, ,101,159.3557143935787,,"['Sea Anemone', 'Crab (Other Species)', 'Hermit Crab', 'Shrimp', 'Sea Sponge']",7,False,Cleaning claws with rubbing motion.
101,140,97.30134146487934,30,A. Farensis,,False,42.07029287211401,p,male,102,158.75916784796993,,"['Barnacle', 'Shrimp', 'Coral Fragment', 'Sea Star']",11,False,Color changes during molting.
102,180,96.18603688035964,20,A farensis,,False,623.910401049982,p,male,103,168.7114131256489,,['Algae'],7,False,Waving claws rhythmically.
103,250,100.03806050212685,70,A. Farensis,,False,15.329001407109892,s, ,104,171.86214612076756,,"['Hermit Crab', 'Crab (Other Species)', 'Sea Anemone', 'Snail']",7,False,Rapid claw movement while feeding.
104,210,89.12534216247678,40,A farensis,,False,110.72435609922955,p,male,105,169.78482170121453,,"['Sea Urchin', 'Jellyfish', 'Sea Anemone']",5,False,Territorial display against intruder.
105,280,46.132762803027205,30,A. Farensis,,False,1500.0,p,female,106,178.65754070899172,,"['Crab (Other Species)', 'Mussel', 'Hermit Crab', 'Sea Anemone']",10,False,Rapid claw movement while feeding.
106,80,92.3470958919506,50,U. olhanensis,,False,8.964910579177593,s,male,107,164.93289210415412,,"['Small Fish', 'Sea Star']",13,False,Pausing frequently during exploration.
107,170,107.03443022313766,30,A farensis,,False,113.18467986409647,j,female,108,198.46738925115136,,"['Coral Fragment', 'Hermit Crab', 'Barnacle', 'Polychaete Worm', 'Sea Star']",4,False,Half buried in sand.
108,270,82.1464383954507,30,u. olhanen.,,False,72.62373031712649,a,male,109,187.51934393558687,,"['Shrimp', 'Crab (Other Species)', 'Barnacle', 'Sea Urchin']",8,False,Emerging cautiously from hiding.
109,150,83.53040635840455,30,A. Farensis,,False,1500.0,s,male,110,174.5191134791661,,['Shrimp'],10,False,Moving in groups.
110,300,94.21498750432677,20,A. Farensis,,False,12.22278162575148,a,male,111,171.84078637331856,,"['Hermit Crab', 'Small Fish', 'Barnacle']",11,False,Half buried in sand.
111,160,96.33618004210933,40,A. Farensis,,True,319.8994064099818,p,female,112,169.31109227462596,,"['Shrimp', 'Sea Urchin', 'Algae', 'Polychaete Worm', 'Coral Fragment']",7,True,Picking detritus from seabed.
112,110,51.29004190460024,30,A. Farensis,,False,50.521497113520894,p,male,113,193.87502579306943,,"['Mussel', 'Small Fish']",7,False,Guarding a small hole in sediment.
113,220,93.54803176850578,20,U. olhanensis,,False,35.525611521117135,p,male,114,174.58359877966126,,['Sea Star'],6,False,Searching for mates at twilight.
114,320,37.169489160794484,80,U. olhanensis,,False,49.98305217608316,s,male or female,115,207.7414637617058,,['Sea Sponge'],7,False,Swimming short distance to escape.
115,230,99.47607235183654,30,A. Farensis,,False,316.66132201476296,s,male or female,116,193.1797570942966,,"['Sea Anemone', 'Small Fish', 'Sea Star']",6,False,Exploring new territory.
116,210,80.24671777876358,50,U. olhanensis,,False,1500.0,p,male,117,186.26872471018314,,"['Sea Urchin', 'Crab (Other Species)', 'Sea Star', 'Shrimp']",9,False,Feeding on small crustaceans.
117,310,58.62243186616651,60,u. olhanen.,,False,79.970011130344,a,male,118,180.02773158461957,,"['Algae', 'Sea Sponge']",7,False,Cleaning claws with rubbing motion.
118,250,88.71093488532408,20,A. Farensis,,False,88.42962148314363,a,male,119,156.39020383138725,,"['Sea Urchin', 'Jellyfish', 'Hermit Crab', 'Sea Sponge', 'Mussel']",10,False,Scavenging near tidal pools.
119,120,53.566661230612354,40,A farensis,,False,16.247437426894614,j,male,120,193.2541216176051,,['Polychaete Worm'],8,False,Using claws to dig into sediment.
120,290,105.94978698613382,40,A farensis,,False,207.77031136739288,s,male,121,171.529090559154,,"['Jellyfish', 'Small Fish', 'Sea Urchin', 'Crab (Other Species)']",7,False,Retreating into burrow.
121,230,83.85792617929782,40,A. Farensis,,False,7.5701368023863145,p,?,122,184.30710950887897,,"['Mussel', 'Coral Fragment']",7,False,Exchanging antenna taps.
122,160,69.47865700502635,20,u. olhanen.,,False,4.897604401588652,s,male,123,187.01301640843008,,['Sea Anemone'],9,False,Exploring new territory.
123,120,79.29339328911117,20,A farensis,,True,4.785239585369542,a,male,124,177.41362935301686,,"['Barnacle', 'Jellyfish']",9,True,Interacting with small fish nearby.
124,290,101.73047080236428,30,U. olhanensis,,False,186.62792311965333,s,male,125,166.00639841499046,,"['Mussel', 'Sea Urchin']",8,False,Claw snapping at diver.
125,150,110.27884764063437,30,u. olhanen.,,False,1123.954651100808,p, ,126,199.2510394708552,,['Polychaete Worm'],7,False,Social contact with other crabs.
126,150,75.34462970474675,50,A farensis,,True,283.0668796096449,p,male or female,127,177.6309302587062,,['Barnacle'],9,True,Hiding under floating debris.
127,180,100.64243711880093,20,A. Farensis,,False,61.216226240729014,p,female,128,189.66647786687776,,"['Shrimp', 'Small Fish']",9,False,Escaping from aggressive fish.
128,90,81.62589062178097,40,A farensis,,False,9.606816975604618,j,male,129,183.34840235498572,,"['Jellyfish', 'Sea Urchin', 'Sea Star', 'Mussel']",7,False,Displaying dominance by lifting body.
129,100,62.793766454829566,50,A. Farensis,,True,1500.0,a,male,130,191.11712277251146,,"['Polychaete Worm', 'Coral Fragment', 'Snail', 'Sea Star', 'Barnacle']",5,True,Claw snapping in competition.
130,220,88.94280812245027,20,A. Farensis,,False,84.73313062113698,j,male,131,164.8886526945984,,"['Mussel', 'Snail', 'Hermit Crab', 'Sea Star']",9,False,Retreating into burrow.
131,150,64.71796388751419,60,A. Farensis,,False,439.5536973263322,p,female,132,166.32486936881514,,['Jellyfish'],11,False,Picking biofilm on submerged wood.
132,110,89.59883518213277,20,u. olhanen.,,False,105.89175030133775,s,male,133,175.4262211012554,,"['Sea Urchin', 'Snail', 'Small Fish', 'Crab (Other Species)']",8,False,Sitting still blending with environment.
133,460,92.38485673539395,30,A farensis,,False,290.90930547350496,s,female,134,182.6563928103625,,"['Barnacle', 'Mussel', 'Shrimp', 'Jellyfish']",12,False,Waving claws rhythmically.
134,160,71.89491689856699,20,A. Farensis,,False,1500.0,a,male,135,175.00530665995512,,"['Polychaete Worm', 'Sea Anemone', 'Hermit Crab', 'Jellyfish', 'Sea Urchin']",7,False,Feeding on small mollusks.
135,110,67.60117759599999,70,A farensis,,False,1500.0,a,male or female,136,168.0046223626275,,['Small Fish'],10,False,Swimming short distance to escape.
136,190,60.214411613318575,20,A farensis,,False,1500.0,j,female,137,169.21299798496977,,['Small Fish'],8,False,Climbing seaweed stalks.
137,130,95.80503602822368,50,U. olhanensis,,True,1073.2410786619037,j,male,138,172.61762749684013,,"['Hermit Crab', 'Mussel', 'Polychaete Worm', 'Sea Anemone']",8,True,Resting in shaded rock crevice.
138,200,97.65448114859653,80,A farensis,,False,260.589448986672,s,?,139,201.3499267250321,,"['Coral Fragment', 'Shrimp', 'Polychaete Worm', 'Sea Star', 'Crab (Other Species)']",10,False,Climbing onto submerged logs.
139,110,87.23350012363665,50,A. Farensis,,False,146.34148495709022,s,male,140,189.25717708569564,,['Mussel'],4,False,Stillness in cold water.
140,210,81.37263974546423,50,A farensis,,False,8.72675765482223,j, ,141,186.94193214923675,,"['Polychaete Worm', 'Small Fish', 'Sea Star', 'Algae']",9,False,Swimming short distance to escape.
141,160,89.33257840823111,30,A farensis,,False,1309.644445560002,a,male,142,190.62078496180104,,"['Small Fish', 'Polychaete Worm', 'Sea Star']",8,False,Moving toward warmer water pockets.
142,210,108.56547941352666,90,u. olhanen.,,False,1500.0,a,?,143,192.10924356282067,,"['Jellyfish', 'Sea Sponge', 'Polychaete Worm', 'Sea Anemone', 'Sea Urchin']",11,False,Retreating quickly from shadow.
143,120,71.0242495836217,20,A farensis,,False,58.012487357584476,a,female,144,210.29789586034371,,"['Sea Star', 'Snail', 'Coral Fragment', 'Sea Anemone', 'Algae']",6,False,Claw snapping in competition.
144,150,85.19376874671795,80,A. Farensis,,False,812.9001302250838,j,male,145,191.41017399797252,,"['Small Fish', 'Hermit Crab', 'Snail', 'Sea Star']",6,False,Escaping predator silhouette overhead.
145,110,74.06298665323598,20,U. olhanensis,,False,6.866535134203091,p, ,146,188.86696428560018,,"['Sea Star', 'Hermit Crab']",9,False,Guarding eggs under abdominal flap.
146,450,118.52532594547156,20,A farensis,,False,1648.8700451851778,p,male,147,178.62728024495857,,['Small Fish'],10,False,Cleaning claws with rubbing motion.
147,220,63.58125593274204,80,A farensis,,False,222.81749327271234,p,female,148,192.78027582192897,,"['Algae', 'Sea Star']",8,False,Scavenging near tidal pools.
148,110,96.3651838412755,50,A. Farensis,,False,466.6375725378137,p,male,149,191.66491094529,,"['Snail', 'Sea Sponge']",11,False,Territorial display against intruder.
149,180,86.72928786165195,90,u. olhanen.,,True,4.3887478593875535,p,male or female,150,176.36412242023536,,"['Sea Urchin', 'Coral Fragment', 'Barnacle', 'Hermit Crab']",10,True,Climbing barnacle-covered surfaces.
150,200,71.81225183457701,50,A. Farensis,,False,135.22460414732853,j, ,151,182.3690429042108,,"['Mussel', 'Sea Sponge']",9,False,Feeding on algae scraped from rocks.
151,250,103.0587485977253,20,U. olhanensis,,True,175.21258430288287,p,female,152,181.1375550366513,,"['Algae', 'Mussel', 'Sea Anemone']",13,True,Feeding on detritus in shallow water.
152,80,115.14223943353215,20,A farensis,,False,12.796849683931304,s,male or female,153,175.10412956872267,,"['Shrimp', 'Hermit Crab', 'Crab (Other Species)', 'Algae', 'Sea Sponge']",7,False,Using claws to dig into sediment.
153,190,75.73173883329092,50,A. Farensis,,True,414.2508656075216,p,male,154,175.86410761155506,,['Algae'],8,True,Climbing seaweed stalks.
