species,sex,stage,is_gravid,behaviour,associated_species,depth [m],cl [mm],cw [mm],lcl [mm],rcl [mm],fw [mm],date,latitude,longitude,id
Ucides alvorensis,male,adult,True,Sideways walking along bay edge.,"['Sea Urchin', 'Jellyfish', 'Sea Star']",10.0,28.5,27.034935747769595,33.538290369640954,29.88629000189232,36.0,2021-06-04,,,10
A. Farensis,male,sub_adult,,Stillness in cold water.,"['Hermit Crab', 'Mussel', 'Algae']",11.0,41.25,42.0600241123094,62.46141520267848,41.61623733732871,35.0,2021-06-04,,,11
A farensis,male,sub_adult,,Interacting with small fish nearby.,"['Shrimp', 'Small Fish', 'Hermit Crab']",7.0,28.75,25.693590540841925,33.19218418531591,31.58668155482768,36.0,2021-06-04,,,12
u. olhanen.,female,sub_adult,False,Swimming short distance to escape.,"['Coral Fragment', 'Sea Urchin', 'Algae', 'Jellyfish', 'Snail']",9.0,35.05646534779616,38.09866744585456,55.92929778826017,36.194709588564656,37.0,2021-06-04,,,13
A farensis,male,pre_puberty,,Vibrating antennae in water currents.,"['Sea Sponge', 'Shrimp', 'Sea Anemone']",8.0,12.0,11.125876736757622,14.601470080302093,12.917860924771702,34.0,2021-06-04,,,14
Ucides alvorensis,nan,pre_puberty,,Emerging cautiously from hiding.,"['Sea Urchin', 'Coral Fragment', 'Mussel', 'Snail']",9.0,22.5,16.885230442890354,22.508940383901223,24.569010493609028,34.0,2021-06-04,,,15
u. olhanen.,male,pre_puberty,,Camouflaging with surrounding mud.,"['Barnacle', 'Sea Star', 'Jellyfish', 'Snail', 'Shrimp']",8.0,18.0,18.593647984722814,22.620277560360133,19.396714116692557,33.0,2021-06-04,,,16
Ucides alvorensis,male or female,adult,,Climbing seaweed stalks.,"['Sea Anemone', 'Sea Star', 'Shrimp']",9.0,45.0,43.872931084622905,57.16829056119265,49.19228123026268,33.0,2021-06-04,,,17
A. Farensis,male,sub_adult,,Dragging shell fragment backward.,"['Hermit Crab', 'Algae', 'Shrimp', 'Sea Sponge']",8.0,21.25,24.792415015749423,33.14671166071626,21.268900546493942,33.0,2021-06-04,,,18
A. Farensis,female,adult,False,Territorial display against intruder.,"['Barnacle', 'Coral Fragment', 'Mussel', 'Sea Anemone']",7.0,26.859209319467027,24.095888080178018,30.927558170914796,27.754708937779128,36.0,2021-06-04,,,19
A farensis,female,pre_puberty,True,Swimming short distance to escape.,"['Hermit Crab', 'Sea Star', 'Algae']",7.0,6.320042230394749,6.23914379358711,7.848772199283379,6.923523692400953,36.0,2021-06-04,,,20
U. olhanensis,-,adult,,Claw waving directed at nearby crab.,['Sea Star'],9.0,49.5,46.47907614653091,56.201090630712955,54.25303508991484,35.0,2021-06-04,,,21
u. olhanen.,male or female,pre_puberty,,Picking biofilm on submerged wood.,"['Algae', 'Sea Sponge', 'Sea Urchin']",9.0,18.0,18.366638074566495,27.130673947368614,18.239288603360755,37.0,2021-06-04,,,22
A farensis,female,adult,True,Guarding eggs under abdominal flap.,"['Algae', 'Snail', 'Crab (Other Species)']",8.0,17.54955772482516,18.726598006009336,23.075021156969626,18.126254298909984,37.0,2021-06-04,,,23
A farensis,male,sub_adult,,Feeding on small mollusks.,"['Jellyfish', 'Sea Urchin', 'Crab (Other Species)', 'Snail']",12.0,26.25,27.21706141679445,38.38677598827765,27.616659132151206,34.0,2021-06-04,,,24
u. olhanen.,female,sub_adult,False,Retreating into burrow.,"['Shrimp', 'Crab (Other Species)']",11.0,32.98932535275726,42.81771328629611,51.46728923820269,36.28807692878013,35.0,2021-06-04,,,25
U. olhanensis,male,pre_puberty,,Picking algae from rock surface.,"['Sea Urchin', 'Sea Anemone', 'Mussel']",7.0,11.25,13.50348434084259,18.131809321250874,11.561862389236584,35.0,2021-06-04,,,26
U. olhanensis,female,sub_adult,False,Resting under shell fragment.,"['Hermit Crab', 'Small Fish', 'Coral Fragment', 'Shrimp', 'Sea Urchin']",9.0,18.015149474122,23.780152974365734,33.810854234108746,18.705015354301448,35.0,2021-06-04,,,27
u. olhanen.,-,pre_puberty,,Camouflaging with surrounding mud.,"['Polychaete Worm', 'Sea Urchin', 'Algae', 'Crab (Other Species)', 'Sea Anemone']",11.0,19.5,20.832023605531678,31.080754940243295,19.751720314932875,35.0,2021-06-04,,,28
u. olhanen.,female,pre_puberty,True,Defensive posture when approached.,"['Hermit Crab', 'Crab (Other Species)']",8.0,9.46355592829241,13.105082948334442,17.53260336853363,9.784274808667842,36.0,2021-06-04,,,29
A farensis,male,adult,True,Exchanging antenna taps.,"['Sea Sponge', 'Jellyfish', 'Sea Star', 'Sea Anemone']",7.0,48.0,45.112955697524676,56.305513432931676,50.32614908220662,33.0,2021-06-04,,,30
u. olhanen.,female,sub_adult,False,Claw waving directed at nearby crab.,['Coral Fragment'],13.0,17.845617430998875,15.248125676793435,22.615125042074332,18.70593613907281,33.0,2021-06-04,,,31
u. olhanen.,male,pre_puberty,,Picking algae from rock surface.,"['Mussel', 'Jellyfish', 'Sea Sponge', 'Crab (Other Species)', 'Polychaete Worm']",8.0,15.0,12.456056319084587,15.22429540113869,15.153476135557728,34.0,2021-06-04,,,32
U. olhanensis,female,pre_puberty,True,Cleaning claws with rubbing motion.,['Crab (Other Species)'],8.0,17.714237336963723,22.921757600938015,32.8852103673241,19.483075496844393,36.0,2021-06-04,,,33
u. olhanen.,male,adult,,Guarding eggs under abdominal flap.,['Sea Anemone'],9.0,45.0,45.34156939571853,58.855179184353524,48.108116101568115,35.0,2021-06-04,,,34
u. olhanen.,male,adult,,Hiding in sandy burrow.,['Sea Star'],6.0,64.5,61.525238241950824,80.08301408200046,68.9306327905988,35.0,2021-06-04,,,35
U. olhanensis,female,adult,False,Climbing barnacle-covered surfaces.,"['Algae', 'Sea Anemone', 'Sea Star', 'Crab (Other Species)']",9.0,33.529488934150805,33.5505867659284,44.80771414262461,36.57590036895841,34.0,2021-06-04,,,36
Ucides alvorensis,female,juvenile,False,Territorial display against intruder.,"['Polychaete Worm', 'Jellyfish', 'Crab (Other Species)', 'Coral Fragment', 'Shrimp']",4.0,11.809336607978093,9.554910487067971,13.76807615185634,12.045598263215945,33.0,2021-06-04,,,37
A farensis,male,sub_adult,,Scavenging near tidal pools.,"['Barnacle', 'Shrimp', 'Crab (Other Species)', 'Sea Urchin', 'Polychaete Worm']",8.0,25.0,22.11145832684864,26.774115485584964,27.345209168446804,37.0,2021-06-04,,,38
u. olhanen.,male,sub_adult,,Crab moving quickly across rocks.,"['Shrimp', 'Crab (Other Species)', 'Barnacle']",9.0,26.25,26.887413625672508,33.47174123825128,27.95352110846186,36.0,2021-06-04,,,39
A farensis,female,juvenile,False,Scavenging near tidal pools.,['Sea Urchin'],10.0,9.721869603774998,6.65741605342848,8.151979702383322,9.997550930246891,38.0,2021-06-04,,,40
u. olhanen.,female,adult,False,Hiding in sandy burrow.,"['Sea Urchin', 'Shrimp', 'Small Fish', 'Hermit Crab', 'Sea Anemone']",7.0,42.70226271104269,40.794466034752396,55.59126859872081,43.00185219382933,36.0,2021-06-04,,,41
U. olhanensis,male,juvenile,,Rapid claw movement while feeding.,['Jellyfish'],4.0,8.5,8.367983610587796,11.279560754088253,9.120670223745666,34.0,2021-06-04,,,42
A. Farensis,female,adult,False,Feeding on detritus in shallow water.,"['Coral Fragment', 'Sea Anemone', 'Algae', 'Sea Sponge', 'Small Fish']",4.0,17.953004525062035,18.3478707899096,22.158034865838616,18.265681741080197,36.0,2021-06-04,,,43
Ucides alvorensis,-,sub_adult,,Guarding a small hole in sediment.,"['Sea Sponge', 'Shrimp']",10.0,33.75,36.86181353903657,44.858009302076326,35.8132154169071,37.0,2021-06-04,,,44
u. olhanen.,female,adult,False,Climbing onto submerged logs.,"['Sea Urchin', 'Snail']",9.0,16.043778299295266,16.12264311948499,20.238834594055795,17.537666740657112,36.0,2021-06-04,,,45
U. olhanensis,male,sub_adult,,Hiding beneath rocks.,"['Polychaete Worm', 'Mussel', 'Hermit Crab']",11.0,41.25,44.696328279680415,57.105627366086,42.309308727987066,35.0,2021-06-04,,,46
u. olhanen.,male,sub_adult,,Climbing barnacle-covered surfaces.,"['Crab (Other Species)', 'Shrimp', 'Small Fish', 'Algae']",8.0,8.75,8.635554955889718,11.584057322701446,8.800567898068545,35.0,2021-06-04,,,47
Ucides alvorensis,male,sub_adult,,Struggling with entangled seaweed.,"['Small Fish', 'Hermit Crab']",9.0,17.5,18.23520777622626,24.760847865337926,18.904325706523068,35.0,2021-06-04,,,48
u. olhanen.,male,pre_puberty,,Displaying dominance by lifting body.,"['Snail', 'Barnacle', 'Sea Anemone']",9.0,21.0,21.04633505349726,26.226042940899223,21.09729765626203,33.0,2021-06-04,,,49
U. olhanensis,male,pre_puberty,True,Cleaning claws with rubbing motion.,['Crab (Other Species)'],9.0,9.75,9.303290939934659,13.177852179912305,10.03033520249716,34.0,2021-06-04,,,50
u. olhanen.,female,sub_adult,True,Retreating into burrow.,"['Crab (Other Species)', 'Sea Star', 'Shrimp', 'Small Fish', 'Hermit Crab']",5.0,17.23615793207342,20.28539489983366,27.28953107102231,18.931397221267833,33.0,2021-06-04,,,51
A. Farensis,male,sub_adult,,Hiding beneath rocks.,"['Polychaete Worm', 'Hermit Crab', 'Sea Urchin']",4.0,7.5,7.44140809628177,10.271736687428358,8.212567482788598,34.0,2021-06-04,,,52
Ucides alvorensis,male or female,sub_adult,,Escaping predator silhouette overhead.,"['Shrimp', 'Jellyfish', 'Sea Anemone', 'Small Fish', 'Mussel']",6.0,38.75,44.2124663089176,59.73925459387092,39.65791675634445,35.0,2021-06-04,,,53
u. olhanen.,male,juvenile,,Pausing frequently during exploration.,"['Small Fish', 'Shrimp']",8.0,2.5,2.2444233857055567,3.3011908379941914,2.632729910472922,36.0,2021-06-04,,,54
u. olhanen.,male,sub_adult,,Defensive posture when approached.,"['Crab (Other Species)', 'Hermit Crab', 'Sea Star', 'Small Fish']",9.0,36.25,36.236176896841975,45.078125397060205,38.78521906661034,32.0,2021-06-04,,,55
A. Farensis,female,sub_adult,False,Stillness in cold water.,"['Jellyfish', 'Polychaete Worm']",4.0,11.638538339508624,13.425468107419489,19.239941680118488,12.561336557174467,33.0,2021-06-04,,,56
A farensis,male,adult,,Half buried in sand.,"['Coral Fragment', 'Shrimp']",8.0,21.0,22.382529418662998,31.521953510918486,21.58579659851391,34.0,2021-06-04,,,57
Ucides alvorensis,male,sub_adult,,Feeding on algae scraped from rocks.,"['Algae', 'Jellyfish', 'Snail']",6.0,20.0,20.690494377936307,25.97696627625174,21.798659809770005,36.0,2021-06-04,,,58
U. olhanensis,male,pre_puberty,,Cleaning claws with rubbing motion.,['Coral Fragment'],7.0,4.5,3.4019476058495637,4.569624283309168,4.802367618805087,36.0,2021-06-04,,,59
u. olhanen.,female,adult,True,Resting under shell fragment.,['Crab (Other Species)'],6.0,32.984931430314084,35.407348100586354,51.86235291593006,34.85869388862109,36.0,2021-06-04,,,60
u. olhanen.,female,adult,False,Camouflaging with surrounding mud.,"['Jellyfish', 'Barnacle']",8.0,26.55451923941597,27.56518213043682,36.29654933456321,27.725968405162604,34.0,2021-06-04,,,61
U. olhanensis,female,pre_puberty,False,Guarding eggs under abdominal flap.,['Snail'],10.0,8.432623435666649,8.434775439945533,10.724601595392537,8.88194268906052,35.0,2021-06-04,,,62
U. olhanensis,nan,pre_puberty,,Territorial display against intruder.,"['Crab (Other Species)', 'Barnacle', 'Hermit Crab', 'Polychaete Worm']",6.0,15.0,12.733531521449837,18.27836355688581,15.821873632039983,35.0,2021-06-04,,,63
u. olhanen.,female,sub_adult,True,Half buried in sand.,"['Mussel', 'Sea Urchin', 'Algae']",4.0,41.1568822080919,45.29174288301951,66.03969844727708,41.33515071171295,35.0,2021-06-04,,,64
A farensis,male,adult,,Escaping predator silhouette overhead.,"['Mussel', 'Barnacle', 'Algae', 'Crab (Other Species)', 'Hermit Crab']",12.0,28.5,28.490506657793237,36.97986997375528,30.27638680703539,34.0,2021-06-04,,,65
A. Farensis,male,adult,,Emerging cautiously from hiding.,"['Polychaete Worm', 'Sea Anemone', 'Algae', 'Barnacle']",6.0,76.5,81.78626677570325,109.40145654769901,82.007329044391,35.0,2021-06-04,,,66
Ucides alvorensis,male,adult,,Moving toward bait.,"['Jellyfish', 'Snail', 'Polychaete Worm', 'Algae']",12.0,18.0,18.906766978794288,26.097248014079685,19.277007856423758,35.0,2021-06-04,,,67
A. Farensis,male,juvenile,,Vibrating antennae in water currents.,"['Shrimp', 'Small Fish', 'Hermit Crab', 'Barnacle', 'Sea Anemone']",5.0,19.0,19.11992248415234,24.581243141145674,19.465790652296672,34.0,2021-06-04,,,68
Ucides alvorensis,male or female,adult,,Moving toward warmer water pockets.,"['Algae', 'Shrimp', 'Hermit Crab']",6.0,34.5,31.448918105902738,40.7787342802965,35.79350451495024,34.0,2021-06-04,,,69
U. olhanensis,male,pre_puberty,True,Picking biofilm on submerged wood.,"['Small Fish', 'Shrimp', 'Sea Star']",10.0,9.75,7.174985456586851,10.268736269235934,10.501125642550665,35.0,2021-06-04,,,70
u. olhanen.,male,adult,,Interaction with hermit crabs.,"['Sea Urchin', 'Snail', 'Polychaete Worm', 'Algae', 'Jellyfish']",9.0,13.5,13.25888233944611,16.408818771042373,13.74697394632885,35.0,2021-06-04,,,71
A. Farensis,male,adult,,Half buried in sand.,"['Algae', 'Sea Star', 'Jellyfish']",7.0,36.0,36.22417051893732,47.433887779834,39.21867894177092,35.0,2021-06-04,,,72
A. Farensis,-,juvenile,,Social contact with other crabs.,"['Sea Sponge', 'Sea Anemone', 'Barnacle']",10.0,7.0,8.671772305758681,11.920116697375502,7.062162318004649,35.0,2021-06-04,,,73
A farensis,male,sub_adult,,Climbing submerged rocks.,"['Snail', 'Polychaete Worm', 'Sea Star', 'Hermit Crab', 'Crab (Other Species)']",8.0,15.0,12.479593682592654,16.996377878945584,16.340874684658804,37.0,2021-06-04,,,74
U. olhanensis,female,juvenile,True,Guarding a small hole in sediment.,"['Coral Fragment', 'Mussel', 'Polychaete Worm', 'Sea Sponge', 'Sea Anemone']",5.0,11.131549160094504,13.39312554373604,17.20822367170481,12.177148877532028,36.0,2021-06-04,,,75
u. olhanen.,female,adult,False,Sitting still blending with environment.,"['Coral Fragment', 'Snail', 'Algae', 'Small Fish']",7.0,28.5287615161467,31.83124099700269,42.98291198978187,31.351402816130573,34.0,2021-06-04,,,76
U. olhanensis,female,adult,False,Dragging shell fragment backward.,"['Mussel', 'Barnacle', 'Sea Star', 'Snail']",7.0,42.35130901155985,47.233442159467614,67.65558307827622,44.97136724980211,34.0,2021-06-04,,,77
U. olhanensis,male,sub_adult,,Interaction with hermit crabs.,"['Small Fish', 'Crab (Other Species)', 'Algae', 'Sea Sponge']",6.0,22.5,19.599327689708264,28.78180248314268,23.843310953198717,35.0,2021-06-04,,,78
u. olhanen.,-,adult,,Half buried in sand.,"['Small Fish', 'Jellyfish']",12.0,10.5,11.143520801940026,15.77134492784572,10.665298336036642,34.0,2021-06-04,,,79
Ucides alvorensis,male,pre_puberty,True,Rapid crossing of open sand.,"['Algae', 'Mussel', 'Sea Sponge', 'Crab (Other Species)', 'Barnacle']",5.0,4.5,4.436166709371738,6.0997274995908635,4.5835153167657845,35.0,2021-06-04,,,80
u. olhanen.,male,sub_adult,,Crab moving quickly across rocks.,"['Small Fish', 'Polychaete Worm', 'Crab (Other Species)', 'Sea Sponge']",5.0,37.5,36.5814713173549,51.15891642056183,39.71592599329463,35.0,2021-06-04,,,81
Ucides alvorensis,male,adult,,Exploring new territory.,['Sea Star'],9.0,27.0,25.367727677757525,31.477582854843657,28.844395721183744,35.0,2021-06-04,,,82
A. Farensis,female,adult,False,Emerging cautiously from hiding.,"['Algae', 'Polychaete Worm', 'Sea Star', 'Crab (Other Species)']",10.0,23.637166398496507,23.42279906744082,32.93324750268727,25.40741956601814,34.0,2021-06-04,,,83
A farensis,female,adult,False,Sitting still blending with environment.,"['Snail', 'Algae', 'Small Fish']",8.0,9.528565832607324,9.970353987587734,13.461876431454634,9.5882497829455,33.0,2021-06-04,,,84
A farensis,female,sub_adult,False,Climbing seaweed stalks.,"['Snail', 'Hermit Crab', 'Sea Anemone', 'Sea Sponge', 'Barnacle']",9.0,29.691954866702943,26.01939406953813,36.825908968290065,29.694771993869136,36.0,2021-06-04,,,85
u. olhanen.,male,adult,,Feeding on small crustaceans.,['Sea Sponge'],5.0,28.5,28.683956976610798,36.25782701962594,30.494259442682324,35.0,2021-06-04,,,86
U. olhanensis,female,sub_adult,True,Rapid claw movement while feeding.,['Sea Anemone'],9.0,20.77719756656195,18.064285636296344,23.829685240433506,22.641043813871573,35.0,2021-06-04,,,87
u. olhanen.,male,sub_adult,,Shaking claws after contact.,"['Jellyfish', 'Sea Star']",4.0,22.5,23.07858458766181,31.20708726933669,22.63757182297433,34.0,2021-06-04,,,88
U. olhanensis,male,pre_puberty,,Climbing barnacle-covered surfaces.,['Algae'],6.0,12.0,9.11307306807813,12.19615981256895,13.159577976444446,34.0,2021-06-04,,,89
A farensis,female,sub_adult,True,Climbing submerged rocks.,"['Shrimp', 'Sea Urchin']",7.0,32.39419964796959,38.20983997703806,52.64874588386237,35.102844360233824,33.0,2021-06-04,,,90
u. olhanen.,female,pre_puberty,False,Crab moving quickly across rocks.,"['Algae', 'Mussel', 'Barnacle', 'Sea Urchin', 'Shrimp']",9.0,7.408154726324842,5.794176330108725,8.365720497811218,7.534328026637672,37.0,2021-06-04,,,91
Ucides alvorensis,female,pre_puberty,False,Climbing seaweed stalks.,"['Polychaete Worm', 'Crab (Other Species)', 'Small Fish']",5.0,12.045205710358315,11.210366419622066,14.560242589746531,12.432150723724053,33.0,2021-06-04,,,92
u. olhanen.,male,adult,,Dragging shell fragment backward.,['Snail'],8.0,66.0,67.67618188575122,88.73006442054756,70.38803691529891,34.0,2021-06-04,,,93
A farensis,female,juvenile,False,Moving in groups.,['Algae'],7.0,3.47601038849634,2.5922723563538574,3.612313896970939,3.712276666348425,35.0,2021-06-04,,,94
U. olhanensis,female,adult,False,Sideways walking along bay edge.,"['Crab (Other Species)', 'Coral Fragment']",7.0,18.48615265319609,19.408175732407056,26.17787385256184,20.10987898660994,33.0,2021-06-04,,,95
U. olhanensis,female,adult,True,Escaping predator silhouette overhead.,"['Small Fish', 'Hermit Crab', 'Algae', 'Snail']",11.0,56.57717512845756,59.90710022661953,78.26721806172226,58.47987111252982,32.0,2021-06-04,,,96
u. olhanen.,female,adult,False,Half buried in sand.,"['Mussel', 'Sea Star']",8.0,53.85483620428229,49.89674372361103,69.71792025833923,55.17954718027603,36.0,2021-06-04,,,97
u. olhanen.,female,sub_adult,False,Feeding on algae scraped from rocks.,['Polychaete Worm'],9.0,25.440638611237738,26.68811969827533,38.707493249301976,27.436046433887604,36.0,2021-06-04,,,98
U. olhanensis,female,adult,False,Exchanging antenna taps.,"['Jellyfish', 'Sea Star']",6.0,22.011186121860476,23.67407244135165,31.802164435697232,22.92847233547194,37.0,2021-06-04,,,99
u. olhanen.,male,sub_adult,True,Defensive posture when approached.,"['Algae', 'Coral Fragment', 'Hermit Crab']",8.0,25.0,27.175371518593938,32.637077890311886,26.558464600699764,34.0,2021-06-04,,,100
A farensis,female,adult,True,Moving sideways along sandy bottom.,"['Barnacle', 'Sea Star', 'Polychaete Worm', 'Jellyfish']",7.0,37.14828611343232,41.23868393425491,58.558966770945,40.470552295723344,35.0,2021-06-04,,,101
A. Farensis,male,pre_puberty,,Interacting with small fish nearby.,"['Jellyfish', 'Snail']",9.0,44.25,40.873764099038674,56.12007505899995,48.372019276368505,36.0,2021-06-04,,,102
u. olhanen.,female,sub_adult,False,Feeding on small crustaceans.,"['Shrimp', 'Crab (Other Species)', 'Sea Anemone', 'Jellyfish', 'Sea Star']",8.0,9.884167719833092,11.467508241426337,16.574649219324627,10.481832133448137,34.0,2021-06-04,,,103
u. olhanen.,male,adult,,Waving claws rhythmically.,"['Small Fish', 'Shrimp', 'Coral Fragment']",6.0,10.5,11.091918814915953,14.208637402204634,10.66892915429447,34.0,2021-06-04,,,104
A. Farensis,female,adult,False,Dragging shell fragment backward.,"['Sea Urchin', 'Coral Fragment', 'Barnacle', 'Sea Star']",12.0,27.084369765592875,28.85525907771799,40.76378672401802,29.33086445866616,36.0,2021-06-04,,,105
Ucides alvorensis,male,sub_adult,,Shaking claws after contact.,['Sea Star'],6.0,15.0,12.342102277949833,16.93880971451869,16.40702066523156,34.0,2021-06-04,,,106
A. Farensis,N/R,sub_adult,,Hiding in sandy burrow.,"['Barnacle', 'Small Fish', 'Snail']",6.0,10.0,11.290753481404847,16.4277630032777,10.764465315104836,37.0,2021-06-04,,,107
A farensis,female,adult,False,Moving sideways along sandy bottom.,"['Hermit Crab', 'Algae', 'Sea Star', 'Sea Sponge', 'Sea Anemone']",10.0,38.42860944339544,38.11451482131366,51.26375091277593,38.798801738825105,35.0,2021-06-04,,,108
U. olhanensis,male,adult,,Dragging shell fragment backward.,"['Algae', 'Sea Sponge', 'Shrimp', 'Snail', 'Sea Urchin']",4.0,13.5,12.862431470379695,16.69089927463448,13.977674008922655,34.0,2021-06-04,,,109
u. olhanen.,male,juvenile,True,Climbing vertical rock face.,"['Small Fish', 'Sea Sponge', 'Barnacle', 'Sea Star']",12.0,8.5,7.572924821820985,10.189295361062689,8.543192273779114,35.0,2021-06-04,,,110
U. olhanensis,female,adult,True,Picking detritus from seabed.,"['Sea Urchin', 'Small Fish', 'Algae', 'Polychaete Worm']",7.0,12.020119360573743,11.833574393064604,17.44335395452224,12.221153277012213,36.0,2021-06-04,,,111
U. olhanensis,female,juvenile,False,Camouflaging with surrounding mud.,['Snail'],5.0,8.272554201495666,7.030579532877394,10.1447691941591,8.566787158216133,34.0,2021-06-04,,,112
A. Farensis,male,adult,,Stillness in cold water.,"['Coral Fragment', 'Shrimp', 'Jellyfish']",9.0,39.0,42.35262457197153,59.28902534085396,41.61054275490974,36.0,2021-06-04,,,113
u. olhanen.,female,pre_puberty,False,Mating behavior with antenna touching.,"['Polychaete Worm', 'Jellyfish', 'Shrimp', 'Hermit Crab', 'Coral Fragment']",10.0,17.369965736463968,14.644367981741903,21.843428276989513,18.181689063023097,36.0,2021-06-04,,,114
u. olhanen.,male,pre_puberty,,Climbing onto submerged logs.,"['Algae', 'Barnacle', 'Snail', 'Sea Star', 'Polychaete Worm']",7.0,20.25,22.390144794282804,31.760214763778887,21.88582258403478,34.0,2021-06-04,,,115
Ucides alvorensis,male,sub_adult,,Claw waving directed at nearby crab.,"['Crab (Other Species)', 'Coral Fragment']",7.0,11.25,9.384835611308585,12.806489636846088,11.263319847179632,34.0,2021-06-04,,,116
u. olhanen.,female,adult,False,Feeding on detritus in shallow water.,['Mussel'],6.0,12.096172018148023,11.734741110467837,15.16417844548437,12.561178099357157,35.0,2021-06-04,,,117
u. olhanen.,male,sub_adult,,Moving sideways along sandy bottom.,"['Coral Fragment', 'Sea Star', 'Sea Anemone', 'Mussel']",12.0,47.5,39.26100565840632,50.812067741140446,51.849750654046474,33.0,2021-06-04,,,118
A farensis,nan,adult,,Using claws to dig into sediment.,['Snail'],4.0,34.5,34.55092258414432,51.14481250721358,37.55875325165805,35.0,2021-06-04,,,119
U. olhanensis,male,sub_adult,True,Using claws to dig into sediment.,['Polychaete Worm'],7.0,27.5,32.10794890174508,43.96429271133353,28.44972888173286,36.0,2021-06-04,,,120
U. olhanensis,male,adult,,Shaking claws after contact.,"['Sea Anemone', 'Crab (Other Species)']",8.0,49.5,49.91618721122437,65.6798990210089,53.82094670605086,36.0,2021-06-04,,,121
U. olhanensis,female,adult,False,Climbing submerged rocks.,"['Jellyfish', 'Snail', 'Algae', 'Polychaete Worm', 'Sea Sponge']",11.0,24.80908101048694,30.212665246603798,36.44206148141399,25.604624552715457,35.0,2021-06-04,,,122
U. olhanensis,female,adult,True,Struggling with entangled seaweed.,"['Sea Urchin', 'Mussel']",9.0,47.79439903425753,45.516043671880325,62.07098298647438,50.1727521870179,34.0,2021-06-04,,,123
u. olhanen.,male,pre_puberty,,Scavenging near tidal pools.,"['Mussel', 'Jellyfish', 'Crab (Other Species)']",10.0,12.0,14.518412912133368,21.120434276615118,12.429197524639594,35.0,2021-06-04,,,124
U. olhanensis,female,adult,False,Moving sideways along sandy bottom.,"['Crab (Other Species)', 'Mussel']",8.0,50.467045121556204,51.59895838097401,63.4494393326738,53.474671925480116,35.0,2021-06-04,,,125
U. olhanensis,female,adult,False,Hiding under seagrass blades.,"['Snail', 'Sea Sponge', 'Crab (Other Species)']",13.0,5.650928360599686,6.365923393700126,8.751816154037764,5.893072543615996,36.0,2021-06-04,,,126
U. olhanensis,female,sub_adult,False,Scavenging near tidal pools.,"['Sea Urchin', 'Polychaete Worm', 'Algae', 'Coral Fragment', 'Sea Sponge']",9.0,32.36275303120987,36.92991374516724,54.87354497164312,33.97978461109967,36.0,2021-06-04,,,127
u. olhanen.,male,adult,,Rapid crossing of open sand.,"['Sea Star', 'Shrimp']",11.0,28.5,28.365031417398114,37.155018119751425,29.807230552837666,35.0,2021-06-04,,,128
A. Farensis,female,adult,False,Using claws to dig into sediment.,['Hermit Crab'],9.0,11.678356754781404,12.820090880726049,17.965958675070198,11.721874193002298,34.0,2021-06-04,,,129
u. olhanen.,male,juvenile,True,Retreating into burrow.,"['Coral Fragment', 'Shrimp', 'Algae', 'Barnacle', 'Sea Sponge']",10.0,6.0,4.6881358072003305,5.671650689196958,6.38205058645478,34.0,2021-06-04,,,130
