,species,sex,stage,is_gravid,behaviour,associated_species,depth [m],cl [mm],cw [mm],lcl [mm],rcl [mm],latitude,longitude,id
79,U. olhanensis,female,sub_adult,False,Grazing on mollusks among debris.,['Jellyfish'],11.0,50.90666566215405,48.892738857560325,35.945528099239176,39.09470328465271,,,79
80,U. olhanensis,female,sub_adult,True,Picking algae carefully off rock faces.,"['Jellyfish', 'Sea Sponge', 'Hermit Crab', 'Sea Urchin']",9.0,16.38471470785984,15.646462831751823,14.508099176636994,13.082469662871304,,,80
81,A farensis,male,sub_adult,,Sifting through sediment for scraps.,"['Sea Anemone', 'Algae', 'Barnacle', 'Jellyfish']",7.0,37.5,30.990251332191374,24.860192644756005,592.050911682429,,,81
82,u. olhanen.,female,pre_puberty,True,Engaging in antennae-to-antennae contact.,"['Sea Sponge', 'Sea Urchin', 'Sea Anemone']",8.0,25.40836608768342,31.504557374987154,27.432449259850166,26.38499134379262,,,82
83,U. olhanensis,male,adult,,Collecting biofilm from sunken wood.,['Algae'],10.0,55.5,53.53124027386543,1864.0964070949517,39.23064132843586,,,83
84,A farensis,male,juvenile,,Engaging in struggle with seaweed entanglement.,"['Sea Sponge', 'Sea Anemone', 'Algae', 'Sea Urchin']",6.0,22.0,30.08139756694447,25.366630062451936,704.149382408368,,,84
85,U. olhanensis,male,adult,,Scaling steep rock faces near shore.,"['Sea Urchin', 'Mussel', 'Sea Sponge', 'Small Fish', 'Crab (Other Species)']",9.0,13.5,14.6335429909175,118.48091316372515,12.19844983053223,,,85
86,A farensis, ,adult,,Slowly navigating around seagrass beds.,"['Polychaete Worm', 'Hermit Crab', 'Sea Urchin']",6.0,21.0,21.417707944929536,109.79482082787396,19.192932013590507,,,86
87,U. olhanensis,male,adult,,"Burrowing into soft, sandy sediment.","['Shrimp', 'Jellyfish']",6.0,79.5,79.43873037228938,3838.261172574942,71.48968131934468,,,87
88,A farensis,female,juvenile,False,Entering burrow after disturbance.,"['Sea Urchin', 'Crab (Other Species)', 'Coral Fragment', 'Polychaete Worm', 'Sea Sponge']",9.0,3.3348180110751886,2.84326294166213,2.687380423205667,2.361325793454925,,,88
89,A farensis,female,pre_puberty,True,Peering out cautiously from cover.,"['Coral Fragment', 'Jellyfish', 'Shrimp', 'Small Fish', 'Snail']",10.0,9.508748492183027,10.600580936966624,8.196606088946666,8.10094690735933,,,89
90,U. olhanensis,male,adult,True,Nibbling detritus off seabed patches.,"['Barnacle', 'Jellyfish', 'Sea Anemone']",9.0,28.5,29.461171329689368,21.11901938528829,631.8043254388334,,,90
91,u. olhanen.,male,sub_adult,,Feeding on decaying matter among rocks.,"['Algae', 'Shrimp', 'Hermit Crab']",5.0,33.75,37.08486160901032,27.12986764825903,761.0141720000316,,,91
92,u. olhanen.,female,sub_adult,False,Entering burrow after disturbance.,"['Sea Anemone', 'Snail', 'Hermit Crab']",8.0,18.390206532423157,17.2499800505954,14.054304407804702,15.316626119884432,,,92
93,u. olhanen.,male,sub_adult,,Scuttling swiftly over rocky terrain.,"['Sea Urchin', 'Small Fish']",10.0,7.5,7.5465249157508545,41.25699394819119,5.815944528420306,,,93
94,u. olhanen.,male,adult,,Scuttling swiftly over rocky terrain.,['Sea Urchin'],7.0,30.0,32.21829885423121,677.6796787661052,25.98861009264415,,,94
95,A. Farensis,female,adult,True,Feeding on small crustaceans in crevices.,"['Mussel', 'Small Fish']",10.0,6.6315139072402705,7.353069142175311,6.202228911756823,6.5249822810937,,,95
96,U. olhanensis,male,pre_puberty,,Slowly navigating around seagrass beds.,"['Coral Fragment', 'Barnacle', 'Snail']",10.0,10.5,8.521469505581793,7.444015986265684,45.25290032735322,,,96
97,U. olhanensis,female,sub_adult,False,Engaging in struggle with seaweed entanglement.,"['Shrimp', 'Snail', 'Sea Star']",5.0,30.62228614980913,26.18619739680441,15.731197186270222,20.264103005441527,,,97
98,A. Farensis,male or female,adult,,Taking cover beneath seagrass leaves.,"['Sea Urchin', 'Polychaete Worm', 'Algae']",12.0,52.1832231755232,49.96801020478903,37.90528679333846,48.054048903751436,,,98
99,U. olhanensis,male,adult,,Sheltering under broken shell piece.,"['Jellyfish', 'Sea Urchin', 'Sea Anemone', 'Coral Fragment', 'Hermit Crab']",6.0,54.0,49.18255387238841,37.73688451924176,1806.8822952915095,,,99
100,u. olhanen.,female,sub_adult,False,Claw shaking post-contact gesture.,"['Small Fish', 'Sea Urchin']",13.0,31.620120066527424,26.087960013363162,17.759124314774798,21.640940439554562,,,100
101,u. olhanen.,female,adult,False,Brief social contact with fellow crabs.,"['Algae', 'Barnacle', 'Crab (Other Species)', 'Jellyfish', 'Sea Sponge']",11.0,22.644230574641423,25.63774561547659,24.78248692588437,21.397163831708042,,,101
102,U. olhanensis,male,adult,,Retreating swiftly from perceived danger.,['Shrimp'],9.0,52.5,55.74020045338125,47.6794168317827,2133.5706680715275,,,102
103,Ucides alvorensis,female,sub_adult,False,Vibrating antennae in flowing current.,"['Sea Urchin', 'Polychaete Worm', 'Coral Fragment', 'Sea Anemone', 'Sea Star']",9.0,11.713588599238351,11.776121007992614,11.476565645978777,8.736131961927981,,,103
104,U. olhanensis,male,adult,,Scavenging at the edge of tidal pools.,['Hermit Crab'],8.0,66.0,65.34454796547634,2159.173704218436,49.24015893236813,,,104
105,u. olhanen.,female,adult,False,Filtering detritus from shallow bottom.,"['Coral Fragment', 'Barnacle']",6.0,36.399277535152336,37.975038614172725,25.425059277923662,32.92694503954639,,,105
106,A farensis,N/R,juvenile,,Mating ritual involving antennae brushing.,"['Shrimp', 'Jellyfish', 'Mussel', 'Barnacle']",7.0,11.5,11.968183108725563,35.66664960482728,8.578544102303718,,,106
107,U. olhanensis,female,adult,False,Guarding eggs beneath body flap.,"['Sea Anemone', 'Polychaete Worm', 'Sea Star', 'Shrimp', 'Mussel']",6.0,25.750799456074276,25.82993662498785,23.125893041030306,21.634774732376776,,,107
108,u. olhanen.,male,adult,,Waving claw in signal to another crab.,"['Small Fish', 'Snail', 'Sea Anemone', 'Crab (Other Species)', 'Hermit Crab']",6.0,54.0,53.08567921193628,47.14492804313581,1504.0865520027442,,,108
109,Ucides alvorensis,male or female,pre_puberty,,Slowly navigating around seagrass beds.,"['Crab (Other Species)', 'Mussel']",9.0,11.00190994719053,9.110082146936138,8.063530093484015,9.830945443940681,,,109
110,A. Farensis,male,sub_adult,True,Scavenging at the edge of tidal pools.,"['Snail', 'Shrimp']",8.0,37.5,35.70810867969615,29.971519147093485,935.1803462797427,,,110
111,u. olhanen.,female,sub_adult,True,Nibbling detritus off seabed patches.,"['Small Fish', 'Coral Fragment', 'Sea Star', 'Jellyfish']",7.0,22.522306729786724,20.884406733912208,12.648637215475345,16.513137201486916,,,111
112,U. olhanensis,male,adult,,Progressing cautiously through new area.,"['Mussel', 'Crab (Other Species)']",9.0,12.0,12.448985592842133,9.898436396620902,103.24284656572509,,,112
113,A. Farensis,female,sub_adult,False,Filtering detritus from shallow bottom.,"['Algae', 'Jellyfish', 'Mussel']",10.0,34.92037502878904,34.447408717895705,21.31404535869239,28.980002331704338,,,113
114,A. Farensis,female,adult,True,Retreating quickly into hidden burrow.,"['Coral Fragment', 'Sea Sponge', 'Sea Anemone', 'Hermit Crab']",13.0,14.011697779849586,13.245098796189893,9.904536290824655,9.88085521652723,,,114
115,u. olhanen.,male,adult,,Color change during molting stress.,"['Algae', 'Mussel', 'Small Fish', 'Coral Fragment', 'Polychaete Worm']",8.0,13.5,14.815175885193716,132.31933358661954,12.183305609569022,,,115
116,A. Farensis,female,adult,False,Performing dominance display by body lifting.,['Barnacle'],7.0,47.364226615437744,50.661132177777,43.16267971460017,37.10056564882165,,,116
117,u. olhanen.,male,pre_puberty,,Creeping under the cover of seagrass.,"['Sea Sponge', 'Small Fish', 'Snail', 'Jellyfish', 'Coral Fragment']",5.0,30.0,25.24053076397103,18.62285311514954,404.0615307803535,,,117
118,u. olhanen.,female,sub_adult,True,Creeping under the cover of seagrass.,"['Jellyfish', 'Crab (Other Species)', 'Sea Sponge', 'Coral Fragment']",9.0,39.26245855273849,38.16340576896024,26.32828530950602,27.96359819828456,,,118
119,A. Farensis,male,sub_adult,,Reacting to sudden changes in temperature.,"['Crab (Other Species)', 'Sea Star', 'Algae']",8.0,23.75,22.34349540677921,19.015005790132587,302.6389987511971,,,119
120,U. olhanensis,male,juvenile,True,Camouflaging with nearby mud.,"['Sea Anemone', 'Small Fish']",10.0,14.0,13.402523737748231,98.75436177619711,11.978389736828529,,,120
121,Ucides alvorensis,-,adult,,Concealing self beneath floating matter.,"['Crab (Other Species)', 'Coral Fragment', 'Sea Star']",8.0,23.46680052455875,23.712229917728454,19.128950501715796,24.752637964535584,,,121
122,A. Farensis,female,adult,True,Taking cover beneath seagrass leaves.,"['Algae', 'Mussel', 'Sea Urchin', 'Snail']",8.0,26.544709700048056,29.368100753807088,26.012031715297848,24.756437178052206,,,122
123,Ucides alvorensis,female,adult,True,Consuming algae scraped from barnacles.,"['Sea Anemone', 'Sea Urchin', 'Hermit Crab']",10.0,28.006996575731538,31.175333352760145,20.466037537388765,25.193038337882314,,,123
124,U. olhanensis,male,adult,,"Stationary, blending into rocky backdrop.","['Coral Fragment', 'Sea Sponge']",5.0,51.0,46.468591452747994,1596.1367421700604,40.50152378298086,,,124
125,U. olhanensis,female,pre_puberty,True,Approaching small fish with curiosity.,"['Sea Sponge', 'Barnacle', 'Sea Urchin', 'Shrimp', 'Crab (Other Species)']",9.0,4.683563548996643,3.8771029196931295,3.2308982445886243,3.2014393118984628,,,125
126,A farensis,female,sub_adult,True,Clambering up submerged tree trunks.,"['Small Fish', 'Sea Urchin', 'Polychaete Worm', 'Crab (Other Species)', 'Mussel']",7.0,16.838061201550904,21.35549893023136,19.637107957755287,18.628854976549448,,,126
127,A. Farensis,male,adult,,Staying half-submerged in loose sand.,"['Shrimp', 'Sea Sponge', 'Jellyfish']",5.0,18.0,18.24633017347273,14.413849907619829,250.02099431116474,,,127
128,U. olhanensis,male,adult,,Performing dominance display by body lifting.,"['Sea Anemone', 'Shrimp', 'Barnacle']",5.0,73.5,79.08496435635523,69.49788578645874,4655.874985108813,,,128
129,A farensis,female,sub_adult,True,Lying still to avoid detection.,"['Algae', 'Polychaete Worm', 'Hermit Crab', 'Sea Anemone', 'Small Fish']",7.0,12.1707572958412,15.404589088689892,13.111149860295475,12.978229059823514,,,129
130,u. olhanen.,male,juvenile,True,Sheltering under broken shell piece.,"['Sea Star', 'Coral Fragment', 'Polychaete Worm', 'Mussel']",11.0,3.0,3.1014255058494573,6.9298867100432995,2.5857839659984165,,,130
131,U. olhanensis,male,juvenile,,Guarding eggs beneath body flap.,"['Barnacle', 'Sea Star', 'Small Fish']",11.0,10.0,7.078888538239735,35.02423305388103,5.016259226281718,,,131
132,A. Farensis,male,adult,,Hiding beneath overhanging rock.,"['Sea Urchin', 'Crab (Other Species)', 'Polychaete Worm', 'Sea Sponge']",10.0,60.0,63.47735183774283,3118.565941485131,45.84554791556133,,,132
133,A farensis,male,sub_adult,,Advancing toward bait in water.,['Algae'],7.0,13.75,13.262887211108946,90.55371150557055,11.358106597918926,,,133
134,A. Farensis,male,pre_puberty,,Performing dominance display by body lifting.,['Algae'],5.0,24.75,24.502704943051263,17.269841345844704,335.14079180310677,,,134
135,U. olhanensis,male,adult,,Scuttling swiftly over rocky terrain.,"['Small Fish', 'Coral Fragment', 'Barnacle', 'Sea Anemone', 'Jellyfish']",7.0,76.5,72.50764797365426,61.482258931431744,2884.620465305662,,,135
136,A. Farensis,male,adult,,Darting away in response to sudden shadow.,"['Sea Urchin', 'Barnacle']",7.0,52.5,47.86068318188625,1546.568063648219,41.20111546991469,,,136
137,U. olhanensis,male,adult,,Scavenging at the edge of tidal pools.,"['Jellyfish', 'Mussel', 'Sea Anemone', 'Snail']",9.0,43.5,42.61812677229018,37.66055850127457,984.181482901688,,,137
138,u. olhanen.,male,pre_puberty,,Group migration across shallow seabed.,"['Shrimp', 'Polychaete Worm', 'Sea Urchin']",5.0,15.75,18.500524830070276,15.611701927888754,174.23482744765155,,,138
139,u. olhanen., ,pre_puberty,,Progressing cautiously through new area.,['Hermit Crab'],10.0,24.027929265836338,30.155725755170334,24.337240796911217,31.41865802120347,,,139
