,cl [cm],lcl [cm],fw [cm],species,longitude,is_gravid,rcl [cm],stage,sex,id,cw [cm],latitude,associated_species,depth [m],behaviour,101,80,11
33,18.0,7.3213052219400545,2.0,A. Farensis,,True,24.956172292078673,adult,male or female,34.0,8.447658154103353,,"['Crab (Other Species)', 'Hermit Crab', 'Algae', 'Polychaete Worm', 'Mussel']",7.0,Moving sideways along sandy bottom.,,,
34,14.0,9.393106964928103,4.0,A farensis,,False,16.952398009454008,pre_puberty,female,35.0,7.16504301190626,,"['Crab (Other Species)', 'Sea Sponge', 'Polychaete Worm']",4.0,Hiding in sandy burrow.,,,
35,25.0,7.962814131722785,4.0,A farensis,,False,55.9378187862173,adult,male,36.0,9.288310470886747,,"['Snail', 'Shrimp', 'Barnacle']",7.0,Swimming short distance to escape.,,,
36,13.0,9.453046474076292,5.0,A farensis,,False,21.860888401090055,juvenile,male,37.0,5.164827961609502,,['Polychaete Worm'],10.0,Stillness in cold water.,,,
37,41.0,9.474804831310657,9.0,u. olhanen.,,False,127.33668521956004,sub_adult,male,38.0,10.431037821365603,,"['Sea Sponge', 'Shrimp', 'Polychaete Worm', 'Small Fish']",12.0,Rapid crossing of open sand.,,,
38,20.0,6.338824305343523,3.0,A. Farensis,,False,144.29926239421997,sub_adult,male,39.0,5.573884094783674,,"['Polychaete Worm', 'Hermit Crab', 'Jellyfish']",10.0,Guarding eggs under abdominal flap.,,,
39,39.0,6.974573111457489,15.0,A. Farensis,,False,111.91401494115804,sub_adult,female,40.0,10.964787572303583,,"['Shrimp', 'Coral Fragment']",5.0,Foraging among seagrass roots.,,,
40,18.0,9.509024738605259,5.0,U. olhanensis,,True,115.75421458375853,pre_puberty,male,41.0,9.481494036846275,,['Crab (Other Species)'],6.0,Feeding on algae scraped from rocks.,,,
41,38.0,9.589271078251125,4.0,A. Farensis,,False,91.15851282689503,adult,female,42.0,10.254722072518687,,"['Polychaete Worm', 'Barnacle', 'Hermit Crab']",8.0,Escaping predator silhouette overhead.,,,
42,23.0,8.176751361062228,2.0,A. Farensis,,False,118.3581748461163,adult,male,43.0,7.299200875119471,,"['Sea Anemone', 'Algae']",9.0,Guarding eggs under abdominal flap.,,,
43,17.0,9.729185691094616,3.0,A. Farensis,,True,11.286434472571328,sub_adult,?,44.0,8.466448033656935,,"['Coral Fragment', 'Mussel', 'Sea Sponge']",7.0,Guarding eggs under abdominal flap.,,,
44,12.0,6.905487818008117,4.0,A farensis,,False,150.0,sub_adult,male,45.0,7.038351404418647,,"['Sea Anemone', 'Coral Fragment', 'Snail', 'Polychaete Worm', 'Barnacle']",9.0,Struggling with entangled seaweed.,,,
45,33.0,7.488920098542257,6.0,u. olhanen.,,False,150.0,sub_adult,male,46.0,10.60536898584984,,"['Crab (Other Species)', 'Algae']",9.0,Claw snapping in competition.,,,
46,26.0,9.539812743868866,3.0,u. olhanen.,,False,150.0,pre_puberty,nan,47.0,8.950518101571742,,"['Sea Anemone', 'Algae', 'Snail']",8.0,Escaping from aggressive fish.,,,
47,19.0,8.910079647317822,2.0,A farensis,,True,127.68601472486718,sub_adult,female,48.0,9.187459854182768,,['Sea Urchin'],11.0,Slow movement near seagrass patches.,,,
48,41.0,7.370187797151167,3.0,A farensis,,True,150.0,sub_adult,male,49.0,9.120329216222526,,"['Small Fish', 'Shrimp', 'Sea Anemone', 'Polychaete Worm', 'Sea Sponge']",9.0,Mating behavior with antenna touching.,,,
49,35.0,8.134710502371492,3.0,U. olhanensis,,False,32.13270754456158,juvenile,female,50.0,9.7071011335884,,"['Polychaete Worm', 'Snail', 'Mussel', 'Sea Anemone']",9.0,Escaping from aggressive fish.,,,
50,8.0,8.611415058827571,2.0,u. olhanen.,,False,150.0,sub_adult,male,51.0,5.124273437474384,,"['Mussel', 'Algae', 'Coral Fragment', 'Shrimp', 'Snail']",6.0,Stillness in cold water.,,,
51,22.0,9.099418553968437,4.0,A. Farensis,,False,185.64043068207928,juvenile,female,52.0,8.091613164108267,,"['Sea Urchin', 'Mussel', 'Crab (Other Species)']",7.0,Hiding under floating debris.,,,
52,12.0,8.962404384633247,2.0,u. olhanen.,,False,73.26226328343832,adult,male,53.0,6.499735626034953,,['Mussel'],6.0,Feeding on detritus in shallow water.,,,
53,31.0,8.563417487764061,2.0,u. olhanen.,,False,30.143733494003243,sub_adult,male,54.0,8.713572461984656,,"['Polychaete Worm', 'Coral Fragment', 'Mussel', 'Sea Sponge', 'Sea Star']",5.0,Sitting still blending with environment.,,,
54,26.0,8.490175837540402,2.0,A. Farensis,,False,109.2183701135153,adult,male or female,55.0,7.900951494159166,,"['Small Fish', 'Polychaete Worm', 'Hermit Crab', 'Sea Star']",6.0,Hiding under floating debris.,,,
55,52.0,9.20626054725633,6.0,u. olhanen.,,False,150.0,sub_adult, ,56.0,13.202180730251955,,"['Shrimp', 'Polychaete Worm']",5.0,Picking algae from rock surface.,,,
56,23.0,5.545505963246857,3.0,A. Farensis,,False,150.0,pre_puberty,female,57.0,6.877401593850323,,"['Jellyfish', 'Barnacle', 'Sea Star', 'Sea Anemone', 'Mussel']",6.0,Climbing submerged rocks.,,,
57,19.0,8.484812697501516,4.0,U. olhanensis,,False,49.830176606196694,juvenile,female,58.0,7.441880616421603,,"['Sea Star', 'Sea Sponge', 'Small Fish']",12.0,Rapid crossing of open sand.,,,
58,26.0,8.72973603241287,10.0,U. olhanensis,,False,48.14611994256835,sub_adult,male,59.0,9.207370898491984,,['Polychaete Worm'],6.0,Slow movement near seagrass patches.,,,
59,27.0,7.435955557532426,3.0,A farensis,,False,17.36919411896376,sub_adult, ,60.0,9.588401307098573,,"['Sea Sponge', 'Mussel', 'Jellyfish', 'Polychaete Worm', 'Sea Anemone']",9.0,Dragging shell fragment backward.,,,
60,15.0,8.66703359859768,2.0,A farensis,,True,106.1645734400764,pre_puberty,male,61.0,7.118517788240294,,"['Sea Anemone', 'Sea Star', 'Hermit Crab', 'Mussel']",9.0,Swimming short distance to escape.,,,
61,36.0,8.104654394587383,2.0,A. Farensis,,False,48.928847785685186,juvenile,?,62.0,10.752770313288014,,"['Snail', 'Polychaete Worm', 'Jellyfish', 'Sea Anemone', 'Shrimp']",8.0,Sideways walking along bay edge.,,,
62,10.0,7.787154194556226,8.0,A. Farensis,,False,150.26309466682312,adult,N/R,63.0,7.4175040592983965,,"['Barnacle', 'Algae']",9.0,Searching for food in tidal pools.,,,
63,39.0,8.113135682961785,5.0,A. Farensis,,True,180.80816253561574,sub_adult,male,64.0,9.806194031368827,,"['Mussel', 'Small Fish', 'Algae', 'Snail']",7.0,Claw waving directed at nearby crab.,,,
64,37.0,7.5306743982838755,5.0,u. olhanen.,,True,22.365604944676665,sub_adult,male,65.0,12.734636129969477,,['Sea Star'],10.0,Color changes during molting.,,,
65,31.0,7.6796916672285285,5.0,u. olhanen.,,False,47.467106240114056,sub_adult,male,66.0,8.8155949096371,,"['Polychaete Worm', 'Sea Star', 'Sea Anemone']",9.0,Interaction with hermit crabs.,,,
66,24.0,9.521466776290563,2.0,u. olhanen.,,True,27.888626829720803,adult,male,67.0,7.615535562102185,,"['Coral Fragment', 'Sea Urchin', 'Jellyfish', 'Crab (Other Species)']",6.0,Climbing vertical rock face.,,,
67,27.0,7.798672031018103,5.0,U. olhanensis,,False,177.50210604142066,sub_adult, ,68.0,7.693712045931978,,"['Hermit Crab', 'Coral Fragment', 'Algae', 'Polychaete Worm', 'Snail']",11.0,Resting in shaded rock crevice.,,,
68,18.0,8.197448199785518,4.0,A. Farensis,,False,11.74469416768524,pre_puberty,male,69.0,7.855505300645161,,"['Snail', 'Mussel']",11.0,Retreating quickly from shadow.,,,
69,17.0,8.235833965148338,5.0,A. Farensis,,False,67.63293441928461,pre_puberty,male,70.0,7.3630739752838785,,"['Hermit Crab', 'Sea Urchin', 'Sea Star', 'Barnacle', 'Crab (Other Species)']",7.0,Displaying dominance by lifting body.,,,
70,56.0,9.108336472759206,2.0,u. olhanen.,,False,113.44145517289388,pre_puberty,male,71.0,15.174421388344005,,"['Small Fish', 'Polychaete Worm']",7.0,Burrowing into sandy sediment.,,,
71,37.0,8.74216028402437,2.0,A. Farensis,,False,82.38770466361453,sub_adult,male,72.0,9.063281428643005,,"['Sea Urchin', 'Coral Fragment']",9.0,Crab moving quickly across rocks.,,,
72,27.0,10.754778911694412,2.0,A farensis,,False,150.0,sub_adult,male,73.0,9.00594469230923,,"['Coral Fragment', 'Sea Star']",5.0,Guarding eggs under abdominal flap.,,,
73,17.0,8.794450414221483,2.0,U. olhanensis,,False,148.38334323361343,pre_puberty,male,74.0,9.4514317365136,,['Hermit Crab'],8.0,Hiding under seagrass blades.,,,
74,16.0,8.714121140597603,4.0,A farensis,,False,31.339410854826212,adult, ,75.0,4.829384517680319,,"['Jellyfish', 'Sea Star', 'Crab (Other Species)', 'Sea Anemone', 'Shrimp']",10.0,Claw waving directed at nearby crab.,,,
75,34.0,7.706670056353314,3.0,U. olhanensis,,True,127.36353139553573,sub_adult,male,76.0,11.694051655075786,,"['Algae', 'Small Fish']",8.0,Moving in groups.,,,
76,20.0,9.038686393141635,3.0,A. Farensis,,False,114.96163379603095,pre_puberty,male,77.0,8.412901685331864,,"['Sea Sponge', 'Barnacle']",8.0,Exploring new territory.,,,
77,47.0,7.366216474672838,3.0,u. olhanen.,,False,26.818428646240505,juvenile,nan,78.0,10.80404927890475,,"['Shrimp', 'Jellyfish', 'Polychaete Worm', 'Algae', 'Sea Star']",7.0,Burrowing into sandy sediment.,,,
78,13.0,9.120470191198567,5.0,U. olhanensis,,False,72.43325688774371,pre_puberty,male,79.0,6.919708628424582,,"['Sea Urchin', 'Algae', 'Sea Anemone', 'Barnacle', 'Hermit Crab']",3.0,Sitting still blending with environment.,,,
79,16.0,7.524840485057448,6.0,A farensis,,False,35.421269243525316,juvenile,male,80.0,7.731638955734078,,['Hermit Crab'],10.0,Escaping from aggressive fish.,,,
80,27.0,7.015696061558071,4.0,A. Farensis,,True,39.423938100214954,pre_puberty,male,81.0,10.19802450136409,,"['Sea Star', 'Algae', 'Polychaete Worm', 'Hermit Crab', 'Sea Anemone']",10.0,Feeding on detritus in shallow water.,,,
81,41.0,6.940860847038889,2.0,u. olhanen.,,False,93.37429244596682,adult,?,82.0,10.421599537756244,,"['Coral Fragment', 'Barnacle', 'Algae', 'Snail']",10.0,Feeding on algae scraped from rocks.,,,
82,28.0,8.526472669144274,4.0,A farensis,,False,150.0,pre_puberty,male,83.0,9.449683733139185,,"['Barnacle', 'Hermit Crab', 'Shrimp', 'Jellyfish', 'Sea Anemone']",8.0,Waving claws rhythmically.,,,
83,23.0,6.439144332930178,4.0,A. Farensis,,False,16.64452558276949,juvenile,male,84.0,7.898411706784802,,"['Jellyfish', 'Sea Star', 'Crab (Other Species)', 'Polychaete Worm', 'Sea Anemone']",7.0,Hiding under floating debris.,,,
84,24.0,6.4844320080359985,3.0,U. olhanensis,,True,177.6662403797263,sub_adult, ,85.0,9.109938731437884,,"['Crab (Other Species)', 'Coral Fragment', 'Snail', 'Sea Star']",8.0,Rapid claw movement while feeding.,,,
85,38.0,7.909339839285786,3.0,U. olhanensis,,False,46.954304836506445,pre_puberty,male,86.0,10.876566464480813,,"['Crab (Other Species)', 'Jellyfish', 'Algae', 'Hermit Crab']",9.0,Sideways walking along bay edge.,,,
86,25.0,10.696613100270955,5.0,u. olhanen.,,False,15.950887468023119,adult,-,87.0,10.279380481497768,,"['Snail', 'Mussel', 'Algae', 'Sea Sponge']",8.0,Retreating into burrow.,,,
87,57.0,9.490547275394217,4.0,u. olhanen.,,False,174.41472523362717,sub_adult,male,88.0,11.094816735512882,,"['Coral Fragment', 'Hermit Crab', 'Jellyfish', 'Sea Sponge']",6.0,Defensive posture when approached.,,,
88,32.0,8.817181213029725,7.0,A farensis,,False,29.566543625194065,sub_adult, ,89.0,9.846752520294652,,"['Barnacle', 'Sea Sponge', 'Jellyfish', 'Mussel']",7.0,Camouflaging with surrounding mud.,,,
89,18.0,8.770286848068476,8.0,U. olhanensis,,True,44.3043446562592,juvenile,female,90.0,7.989411637825088,,"['Sea Sponge', 'Polychaete Worm']",10.0,Claw snapping in competition.,,,
90,26.0,8.403409654007566,5.0,A farensis,,False,133.5305219625453,juvenile,female,91.0,9.01314831736477,,"['Sea Sponge', 'Sea Anemone', 'Hermit Crab', 'Coral Fragment', 'Barnacle']",8.0,Feeding on small crustaceans.,,,
91,18.0,7.910865453201988,2.0,A farensis,,False,150.0,pre_puberty,male,92.0,8.436299545911254,,"['Polychaete Worm', 'Shrimp', 'Snail']",7.0,Claw snapping in competition.,,,
92,41.0,8.870062442049758,2.0,u. olhanen.,,False,150.0,adult,male,93.0,10.85134032354807,,"['Sea Anemone', 'Coral Fragment', 'Shrimp', 'Small Fish', 'Sea Star']",8.0,Moving toward bait.,,,
93,11.0,7.145693133333311,5.0,A farensis,,False,133.16790414344447,juvenile,male,94.0,6.424337795517793,,"['Sea Anemone', 'Algae', 'Crab (Other Species)']",7.0,Escaping predator silhouette overhead.,,,
94,27.0,8.713830018709999,2.0,A. Farensis,,False,23.3824297183302,sub_adult,female,95.0,9.146978256781383,,"['Sea Anemone', 'Barnacle', 'Sea Urchin']",9.0,Retreating quickly from shadow.,,,
95,27.0,8.255681785797847,6.0,A. Farensis,,True,63.347741010483276,sub_adult,male,96.0,8.098487754853897,,"['Coral Fragment', 'Snail']",7.0,Retreating into burrow.,,,
96,28.0,7.462217424336167,14.0,A. Farensis,,False,38.910453881667166,adult,male,97.0,7.882818387169784,,['Snail'],10.0,Sideways walking along bay edge.,,,
97,20.0,7.066187517731855,5.0,u. olhanen.,,False,64.60967172667192,sub_adult,male,98.0,5.69450944196158,,"['Sea Star', 'Coral Fragment', 'Shrimp', 'Crab (Other Species)', 'Algae']",7.0,Burrowing into sandy sediment.,,,
98,39.0,7.91987242085015,2.0,A. Farensis,,False,56.01911950905156,sub_adult,female,99.0,12.160461719523981,,"['Shrimp', 'Hermit Crab', 'Mussel', 'Sea Anemone']",7.0,Interaction with hermit crabs.,,,
99,21.0,8.691939990272717,5.0,u. olhanen.,,False,21.244240933963855,pre_puberty,male,100.0,7.219005222492079,,['Sea Anemone'],9.0,Crab moving quickly across rocks.,,,
100,21.0,6.813518795742212,3.0,A farensis,,False,18.25909641583303,sub_adult,male,101.0,6.887110617302689,,['Hermit Crab'],7.0,Foraging among seagrass roots.,,,
101,40.0,7.875163284008314,2.0,U. olhanensis,,False,44.00892756355014,juvenile,male,102.0,9.632852306520991,,"['Crab (Other Species)', 'Sea Sponge', 'Shrimp', 'Sea Anemone', 'Snail']",6.0,Climbing submerged rocks.,,,
102,36.0,6.980630231557156,8.0,A farensis,,False,20.37758828597042,adult,male,103.0,9.298982684068525,,"['Sea Star', 'Sea Sponge', 'Sea Urchin', 'Small Fish']",9.0,Picking biofilm on submerged wood.,,,
103,11.0,7.8400918725170925,4.0,U. olhanensis,,False,2.569544862993881,adult,male,104.0,4.555246146707921,,"['Barnacle', 'Sea Star', 'Jellyfish', 'Snail']",6.0,Feeding on detritus in shallow water.,,,
104,9.0,8.467085695183219,8.0,A. Farensis,,False,150.0,sub_adult,male,105.0,3.8086838314747498,,"['Sea Urchin', 'Algae']",7.0,Camouflaging with surrounding mud.,,,
105,24.0,9.65830087749495,8.0,u. olhanen.,,False,150.0,sub_adult,female,106.0,6.366965530136172,,['Sea Urchin'],4.0,Guarding a small hole in sediment.,,,
106,11.0,9.16102708991061,4.0,A. Farensis,,True,74.11679112975703,adult,nan,107.0,9.514189143517276,,"['Algae', 'Small Fish', 'Sea Star', 'Snail']",9.0,Moving in groups.,,,
107,27.0,8.940768435200367,2.0,A farensis,,False,151.13725483415422,juvenile,male,108.0,9.183685912757207,,['Shrimp'],7.0,Burrowing into sandy sediment.,,,
108,17.0,8.291316376639866,4.0,u. olhanen.,,False,93.71637313069277,sub_adult,male or female,109.0,6.427232472679391,,"['Polychaete Worm', 'Sea Star', 'Small Fish', 'Jellyfish', 'Coral Fragment']",13.0,Shaking claws after contact.,,,
109,33.0,8.496350244806706,6.0,A. Farensis,,False,150.0,sub_adult,male,110.0,9.81716857270142,,"['Jellyfish', 'Snail']",7.0,Climbing algae-covered rocks.,,,
110,37.0,7.824610921384432,3.0,u. olhanen.,,True,150.0,pre_puberty,male,111.0,11.942709435679827,,"['Crab (Other Species)', 'Sea Anemone', 'Mussel', 'Polychaete Worm', 'Shrimp']",6.0,Retreating quickly from shadow.,,,
111,36.0,8.033861452104322,2.0,A farensis,,False,137.8240199915404,juvenile,male,112.0,8.999814993939408,,['Hermit Crab'],4.0,Swimming short distance to escape.,,,
112,26.0,6.999995465454617,4.0,u. olhanen.,,True,117.89688657924523,sub_adult,male,113.0,10.20569392910777,,"['Snail', 'Small Fish', 'Coral Fragment', 'Shrimp']",7.0,Claw snapping at diver.,,,
113,35.0,6.8941243549193345,5.0,A farensis,,False,47.622735514779436,sub_adult,male,114.0,11.228925141410434,,"['Shrimp', 'Barnacle', 'Sea Urchin', 'Sea Anemone', 'Polychaete Worm']",10.0,Territorial display against intruder.,,,
114,16.0,7.9356893254457725,3.0,A. Farensis,,False,150.0,adult,male,115.0,7.204365876456229,,"['Coral Fragment', 'Sea Sponge']",6.0,Color changes during molting.,,,
115,31.0,8.784458109503264,8.0,A. Farensis,,False,63.60080024655471,pre_puberty, ,116.0,9.740283045193085,,"['Barnacle', 'Shrimp', 'Crab (Other Species)']",8.0,Rapid claw movement while feeding.,,,
116,18.0,8.077749274928436,5.0,u. olhanen.,,True,150.0,pre_puberty,male,117.0,9.198006345915303,,"['Jellyfish', 'Sea Sponge', 'Hermit Crab', 'Sea Anemone', 'Polychaete Worm']",5.0,Rapid crossing of open sand.,,,
117,26.0,7.757301302690017,2.0,u. olhanen.,,True,86.72756688283287,sub_adult,male,118.0,8.82394718061774,,"['Sea Star', 'Sea Urchin', 'Sea Sponge', 'Snail']",5.0,Rapid claw movement while feeding.,,,
118,19.0,9.521128074774714,3.0,u. olhanen.,,False,15.801881962479653,sub_adult,male,119.0,7.615664301006521,,"['Sea Urchin', 'Hermit Crab', 'Snail']",9.0,Escaping predator silhouette overhead.,,,
119,18.0,7.22307640882277,3.0,A farensis,,False,192.24635580508777,sub_adult,male,120.0,9.348042583454912,,"['Snail', 'Algae', 'Crab (Other Species)', 'Coral Fragment', 'Shrimp']",12.0,Retreating quickly from shadow.,,,
120,12.0,8.408678081538872,4.0,A. Farensis,,True,144.19814761016104,sub_adult,male,121.0,7.766997062765849,,"['Jellyfish', 'Sea Star', 'Algae']",10.0,Exchanging antenna taps.,,,
121,18.0,9.289397100510996,5.0,A. Farensis,,True,20.125129378747665,pre_puberty,male,122.0,4.900139649490647,,['Sea Sponge'],5.0,Exploring new territory.,,,
122,31.0,7.21573671626745,8.0,U. olhanensis,,True,27.480585738195597,sub_adult,?,123.0,6.258407268521832,,"['Snail', 'Small Fish', 'Sea Star', 'Shrimp']",12.0,Climbing submerged rocks.,,,
123,24.0,7.9909490496677,4.0,A farensis,,False,150.0,juvenile,male,124.0,9.26765389737593,,"['Sea Anemone', 'Algae']",8.0,Foraging among seagrass roots.,,,
124,39.0,8.239950076659623,5.0,A. Farensis,,False,41.386659955374256,pre_puberty,female,125.0,9.974141372478357,,['Mussel'],10.0,Slow movement near seagrass patches.,,,
125,59.0,5.580084077056342,5.0,U. olhanensis,,True,117.18660256907309,pre_puberty,male,126.0,13.112787657670578,,"['Hermit Crab', 'Coral Fragment']",10.0,Escaping predator silhouette overhead.,,,
126,19.0,7.8516275314326025,4.0,A. Farensis,,False,150.0,adult,male,127.0,7.262652471358866,,"['Hermit Crab', 'Sea Star', 'Jellyfish', 'Mussel', 'Coral Fragment']",10.0,Feeding on detritus in shallow water.,,,
127,17.0,8.94709236704868,3.0,u. olhanen.,,False,199.51432892249417,juvenile,female,128.0,8.20967862831218,,"['Snail', 'Sea Anemone', 'Hermit Crab']",10.0,Vibrating antennae in water currents.,,,
128,10.0,6.05923409761145,5.0,A. Farensis,,True,8.22003213492678,pre_puberty,?,129.0,6.052400355754827,,"['Jellyfish', 'Sea Anemone', 'Shrimp']",13.0,Feeding on algae scraped from rocks.,,,
129,16.0,8.25794599067855,4.0,A farensis,,True,150.0,adult,male,130.0,8.451951949606705,,"['Sea Urchin', 'Jellyfish', 'Mussel', 'Coral Fragment', 'Barnacle']",10.0,Feeding on algae scraped from rocks.,,,
130,15.0,7.6130399624106335,8.0,U. olhanensis,,True,154.17156216131926,pre_puberty,male,131.0,5.415391436546178,,"['Jellyfish', 'Small Fish', 'Shrimp', 'Polychaete Worm']",8.0,Exchanging antenna taps.,,,
131,21.0,9.183937957002469,4.0,A. Farensis,,False,168.06376562904546,pre_puberty,?,132.0,7.119140840238225,,"['Snail', 'Small Fish', 'Coral Fragment', 'Shrimp']",5.0,Guarding a small hole in sediment.,,,
