,species_name,sex,stage,is_gravid?,behavior,associated_species,depth [m],cl [cm],cw [cm],lcl [cm],rcl [cm],latitude,longitude,id
46,A farensis,male,s,,Guarding eggs beneath body flap.,"['Barnacle', 'Coral Fragment', 'Snail']",6.0,1.3636363636363635,1.2054526636281035,0.9621038113038947,4.995824591715752,,,46
47,U. olhanensis,female,a,False,Retreating swiftly from perceived danger.,['Jellyfish'],5.0,2.4139825423241317,2.5940617110038,1.5617611688147497,2.21022767935905,,,47
48,A farensis,female,a,False,Hiding beneath overhanging rock.,"['Mussel', 'Coral Fragment', 'Small Fish', 'Snail']",7.0,2.963353528192348,3.0459563230362297,2.042688873248687,2.503962562700428,,,48
49,A farensis,male,s,,Lying still to avoid detection.,['Small Fish'],9.0,0.7954545454545454,0.9085069592681733,3.41139750232217,0.6810909504767071,,,49
50,A farensis,female,s,False,Resisting aggressive fish encounter.,"['Shrimp', 'Coral Fragment', 'Small Fish', 'Sea Urchin', 'Algae']",5.0,0.8641557224727167,0.8552975119520738,0.6811398519202717,0.6871461242996081,,,50
51,u. olhanen.,female,p,False,Consuming algae scraped from barnacles.,"['Algae', 'Sea Urchin', 'Coral Fragment']",8.0,1.4265263264213728,1.7221240943849863,1.3309125580139232,1.47903465577605,,,51
52,u. olhanen.,male,j,,Creeping under the cover of seagrass.,"['Algae', 'Sea Star', 'Coral Fragment', 'Barnacle']",3.0,1.6363636363636365,1.1991408072109702,4.899851156694909,1.0440621465430189,,,52
53,u. olhanen.,male,a,,Feeding on small crustaceans in crevices.,"['Small Fish', 'Mussel', 'Crab (Other Species)', 'Barnacle', 'Coral Fragment']",5.0,0.6818181818181818,0.6813569553775894,0.6072223812035941,1.880122387288685,,,53
54,U. olhanensis,female,a,False,Nibbling detritus off seabed patches.,['Sea Sponge'],6.0,3.878430646697137,3.6975955827105254,2.7049376679910817,3.173437296879485,,,54
55,A farensis,female,s,True,Clambering up submerged tree trunks.,"['Sea Sponge', 'Sea Star']",5.0,2.082893339844816,2.5716132752516567,1.5577150610282247,2.28877793527918,,,55
56,U. olhanensis,female,a,False,Foraging through tangled seagrass roots.,"['Snail', 'Polychaete Worm', 'Crab (Other Species)']",7.0,1.5659309774315553,1.8641714014364057,1.3867444220950835,1.5154306898583045,,,56
57,A farensis,female,p,False,Gradual movement in cold conditions.,['Mussel'],6.0,1.6203368672581548,1.204405349508294,0.9459138129571713,1.0665029092256588,,,57
58,A farensis,female,j,False,Color change during molting stress.,"['Sea Urchin', 'Algae', 'Small Fish', 'Crab (Other Species)']",5.0,0.361264344967487,0.3090812862142094,0.22932262876818973,0.25903728440035734,,,58
59,A. Farensis,male,p,,Claw snapping in diver confrontation.,"['Polychaete Worm', 'Hermit Crab', 'Small Fish']",1.0,1.4318181818181819,1.8080598405664303,11.49085924806643,1.3881031231376564,,,59
60,u. olhanen.,male,s,True,Retreating swiftly from perceived danger.,"['Polychaete Worm', 'Barnacle', 'Mussel', 'Sea Sponge']",4.0,6.0227272727272725,5.535385744858525,4.922859460587218,76.04998877626765,,,60
61,u. olhanen.,female,a,False,Concealing self beneath floating matter.,"['Small Fish', 'Sea Star', 'Coral Fragment']",5.0,4.243231796963396,4.112444647080815,2.954268924051026,3.4513615156678656,,,61
62,A farensis,female,s,True,Sifting through sediment for scraps.,"['Coral Fragment', 'Sea Sponge', 'Sea Urchin']",9.0,1.2831728725424056,1.4404830558062116,1.0861363076115256,1.2886112028896195,,,62
63,U. olhanensis,male or female,s,,Gradual movement in cold conditions.,"['Sea Sponge', 'Small Fish']",1.0,3.29481309489523,3.8570663475741114,3.420027984939835,3.8099758463318447,,,63
64,U. olhanensis,male,a,,Searching tidal pools for nutrients.,"['Sea Urchin', 'Polychaete Worm', 'Coral Fragment', 'Sea Star', 'Mussel']",7.0,3.8181818181818183,3.715255259660093,2.983702150815597,34.59770092186993,,,64
65,A farensis,male,j,,Entering burrow after disturbance.,"['Crab (Other Species)', 'Sea Urchin']",5.0,1.0,1.3093396167218319,1.121738331377332,5.8862844232796325,,,65
66,A. Farensis,male,a,,Swimming briefly to avoid disturbance.,"['Crab (Other Species)', 'Mussel']",6.0,4.090909090909091,4.3619933260680686,51.757370089800695,3.825413595473465,,,66
67,A farensis,female,a,False,Progressing cautiously through new area.,"['Sea Star', 'Mussel', 'Crab (Other Species)', 'Barnacle', 'Algae']",3.0,1.4156674681031522,1.4977309932976135,1.0649182204486325,1.3201967935255514,,,67
68,u. olhanen.,male,a,,Resting in shaded crevice along cliff.,"['Crab (Other Species)', 'Hermit Crab']",6.0,4.2272727272727275,4.18340895729927,2.947761058483164,38.93669227179568,,,68
69,U. olhanensis,female,s,False,Taking cover beneath seagrass leaves.,"['Small Fish', 'Sea Anemone', 'Sea Sponge']",6.0,3.111799399954474,2.8994470584077647,1.770809665616573,2.3789009023763743,,,69
70,U. olhanensis,male,a,True,Engaging in antennae-to-antennae contact.,"['Coral Fragment', 'Jellyfish', 'Sea Star']",3.0,3.9545454545454546,3.878535081493654,40.168869621091915,3.1269421861776547,,,70
71,U. olhanensis,female,j,False,Searching tidal pools for nutrients.,"['Barnacle', 'Sea Anemone', 'Polychaete Worm', 'Sea Star']",5.0,0.6602201800042125,0.48262707910697816,0.3314705337134271,0.41638859857771754,,,71
72,A farensis,N/R,a,,Resting in shaded crevice along cliff.,"['Sea Sponge', 'Shrimp', 'Sea Urchin']",9.0,2.249584528515751,2.371553766718225,1.761817574840405,2.256557819182324,,,72
73,A. Farensis,female,s,False,Swimming briefly to avoid disturbance.,"['Sea Star', 'Jellyfish', 'Sea Sponge']",5.0,1.5944640208508927,1.7469646515792838,1.2520941067929157,1.4809582035113378,,,73
74,U. olhanensis,female,s,True,Clambering up submerged tree trunks.,"['Sea Urchin', 'Sea Star', 'Polychaete Worm']",8.0,1.4568654452249001,1.6800345194625386,1.1097811338719323,1.5061883115343249,,,74
75,U. olhanensis,male,s,,Resting in shaded crevice along cliff.,"['Snail', 'Barnacle', 'Mussel', 'Coral Fragment']",9.0,1.8181818181818181,1.7895641337204873,1.290921430405611,9.108813860133868,,,75
76,A farensis,male,j,,Brief social contact with fellow crabs.,"['Polychaete Worm', 'Barnacle', 'Mussel']",5.0,1.4090909090909092,1.2507763390060123,0.9472489100558126,5.277416209279237,,,76
77,A farensis,female,a,False,Camouflaging with nearby mud.,['Crab (Other Species)'],6.0,4.308887298785024,4.393204698649947,2.862919150856746,3.530895272940796,,,77
78,A farensis,female,p,False,Displaying territorial behavior against intruder.,['Hermit Crab'],6.0,1.8794997085959915,1.4427646744078548,1.1313983442144833,1.2071328735067892,,,78
79,A. Farensis,female,a,False,Creeping under the cover of seagrass.,"['Shrimp', 'Hermit Crab', 'Algae', 'Snail']",8.0,2.402574141493695,2.8013481855797266,1.8257835263996227,2.323844017319358,,,79
80,u. olhanen.,female,a,False,Gradual movement in cold conditions.,['Sea Sponge'],8.0,1.9335703430978044,1.9329671148412928,1.407185332243459,1.632990445374341,,,80
81,A. Farensis,male,s,,Emerging slowly after perceived threat.,"['Crab (Other Species)', 'Sea Urchin', 'Algae', 'Sea Anemone']",9.0,1.5909090909090908,1.8083093251880233,9.154595260863958,1.5773979587577345,,,81
82,A. Farensis,male,s,,Filtering detritus from shallow bottom.,"['Crab (Other Species)', 'Sea Urchin', 'Mussel', 'Snail']",5.0,1.3636363636363635,1.1244623797035478,5.024139464779309,0.8522499019249239,,,82
83,A. Farensis,male,s,,Inspecting remains of another crab.,"['Sea Sponge', 'Barnacle', 'Snail', 'Sea Star']",10.0,1.3636363636363635,1.624443753239271,9.115830272258169,1.346837072851867,,,83
84,U. olhanensis,male,a,,"Stationary, blending into rocky backdrop.","['Shrimp', 'Crab (Other Species)', 'Barnacle', 'Small Fish']",10.0,4.090909090909091,4.08447484031052,42.42565388824169,2.932184396795411,,,84
85,u. olhanen.,-,j,,Nibbling detritus off seabed patches.,['Hermit Crab'],8.0,1.7272727272727273,1.7166394335437054,3.6188034650879923,1.265496277032373,,,85
86,u. olhanen.,male,j,,"Burrowing into soft, sandy sediment.","['Sea Sponge', 'Shrimp', 'Sea Anemone']",7.0,1.4545454545454546,1.3958290815821899,5.793301578680245,0.9772953034663705,,,86
87,A farensis,female,s,False,Inspecting remains of another crab.,['Sea Anemone'],6.0,2.9880486225888916,2.843883479427078,1.7528877557913167,-999.0,,,87
88,u. olhanen.,female,s,False,Guarding hole in substrate from intruders.,"['Sea Star', 'Mussel', 'Hermit Crab', 'Crab (Other Species)']",4.0,2.4973228726905825,2.377592315904486,1.5779374933176904,2.1178896706280317,,,88
89,A. Farensis,female,a,False,Rhythmic waving as social cue.,"['Hermit Crab', 'Small Fish']",7.0,3.9128554545883802,3.8336439316665523,2.6637108544712915,3.4236617886769136,,,89
90,A. Farensis,female,a,False,Rapid clawing during feeding bouts.,"['Jellyfish', 'Polychaete Worm', 'Small Fish', 'Sea Sponge']",5.0,6.107588268010068,5.872441990101157,4.292668392729062,5.037799700256649,,,90
91,A. Farensis,-,a,,Staying half-submerged in loose sand.,"['Sea Anemone', 'Jellyfish', 'Mussel']",2.0,3.0015874417929997,3.447202820238232,3.0330867799209558,3.2083131033217027,,,91
92,Ucides alvorensis,-,p,,Traversing algae-slick rock surfaces.,"['Small Fish', 'Mussel', 'Snail', 'Sea Urchin']",5.0,1.7045454545454546,1.8473069026486646,3.782670554351509,1.3794143792784006,,,92
93,u. olhanen.,female,s,False,Camouflaging with nearby mud.,"['Polychaete Worm', 'Jellyfish', 'Hermit Crab', 'Mussel']",6.0,1.1344480913051223,1.2606214272705396,0.9734837312482862,1.128579930419377,,,93
94,U. olhanensis,female,a,False,Rapid clawing during feeding bouts.,"['Snail', 'Barnacle', 'Coral Fragment', 'Sea Anemone', 'Small Fish']",8.0,7.202534452920093,6.517109782386675,4.738863111990413,5.692110720994155,,,94
95,A. Farensis,female,p,False,Retreating quickly into hidden burrow.,"['Snail', 'Small Fish', 'Polychaete Worm']",6.0,1.0213857646139024,1.2710174094943243,0.8704791944816797,1.0381175837298888,,,95
96,A farensis,female,a,False,Protecting territory in confined space.,['Sea Urchin'],5.0,3.1489799416602775,2.8632030614776447,1.8747139758889964,2.4257553658308053,,,96
97,u. olhanen.,male,s,,Reacting to sudden changes in temperature.,"['Coral Fragment', 'Polychaete Worm']",6.0,1.3636363636363635,1.6311259321117353,1.23594312508472,9.803486033675668,,,97
98,u. olhanen.,male,s,,Staying half-submerged in loose sand.,"['Snail', 'Sea Urchin', 'Polychaete Worm', 'Sea Anemone', 'Crab (Other Species)']",7.0,3.2954545454545454,3.1083187017016325,22.81503382136343,2.381023696741627,,,98
99,u. olhanen.,female,a,False,Retreating swiftly from perceived danger.,"['Sea Urchin', 'Snail', 'Sea Sponge', 'Barnacle', 'Small Fish']",6.0,3.5901922446712757,4.462979452827645,3.092618217137263,3.578066248383818,,,99
100,A. Farensis,female,p,False,Engaging in struggle with seaweed entanglement.,"['Hermit Crab', 'Crab (Other Species)', 'Sea Urchin', 'Jellyfish']",6.0,1.2005410601180964,1.3236229610945467,0.827823875976435,1.1603935290695062,,,100
101,u. olhanen.,male,a,,Filtering detritus from shallow bottom.,"['Snail', 'Jellyfish', 'Hermit Crab']",8.0,4.2272727272727275,4.541522186350632,3.237261083263298,48.92670325059426,,,101
102,U. olhanensis,male,a,,Group migration across shallow seabed.,"['Mussel', 'Barnacle', 'Sea Sponge', 'Algae', 'Sea Star']",5.0,3.409090909090909,3.40329035244465,31.051770172441763,3.028620878998953,,,102
103,A. Farensis,female,s,False,Interaction with nearby hermit crab.,"['Hermit Crab', 'Barnacle', 'Shrimp']",5.0,2.1628783931245064,2.2855465457066613,1.4261135684471589,1.983993118580961,,,103
104,u. olhanen.,female,s,True,Progressing cautiously through new area.,"['Sea Anemone', 'Mussel', 'Polychaete Worm']",6.0,2.503979780821238,2.242606532986047,1.5076326179484736,1.9286735584656922,,,104
105,u. olhanen.,female,s,False,Swimming briefly to avoid disturbance.,"['Crab (Other Species)', 'Sea Anemone', 'Algae', 'Coral Fragment']",7.0,1.903675594917574,2.1811879477287794,1.4184365817294222,1.8492264032584744,,,105
106,U. olhanensis,male,s,,Claw shaking post-contact gesture.,"['Sea Star', 'Jellyfish', 'Barnacle', 'Sea Urchin']",7.0,1.3636363636363635,1.4884034695102508,1.0502859989360187,7.229409640534288,,,106
107,U. olhanensis,female,a,False,Peering out cautiously from cover.,"['Hermit Crab', 'Sea Sponge', 'Algae']",7.0,1.202960133396573,1.2478110258175847,0.8966311536776052,1.0449337153589824,,,107
108,A. Farensis,male,a,,Mating ritual involving antennae brushing.,"['Polychaete Worm', 'Coral Fragment', 'Sea Anemone', 'Crab (Other Species)']",4.0,3.272727272727273,3.157839487391161,2.261165733391454,27.07807886638898,,,108
109,u. olhanen.,male,s,,Taking cover beneath seagrass leaves.,"['Sea Sponge', 'Shrimp']",5.0,4.431818181818182,3.6386921177956775,3.2675585495353543,35.6985742580519,,,109
110,U. olhanensis,female,j,False,Consuming algae scraped from barnacles.,"['Barnacle', 'Snail', 'Algae', 'Sea Urchin', 'Jellyfish']",10.0,0.16308582367800364,0.1587267793334579,0.12048682222249693,0.13115617086608525,,,110
111,u. olhanen.,male,j,,Traversing algae-slick rock surfaces.,"['Barnacle', 'Jellyfish', 'Small Fish']",6.0,0.6363636363636364,0.5263240772093067,0.45751129104589494,1.4092636313260338,,,111
112,u. olhanen.,male,s,,Escaping from pursuing predator silhouette.,"['Mussel', 'Snail', 'Crab (Other Species)', 'Small Fish']",3.0,4.886363636363637,4.33125402938695,3.794714657945943,42.110122737561,,,112
113,A. Farensis,male,a,,Approaching small fish with curiosity.,"['Sea Star', 'Algae']",5.0,2.8636363636363638,2.7450237181764954,20.379687968355086,2.4186389404706894,,,113
114,A. Farensis,male,a,,Nibbling detritus off seabed patches.,"['Barnacle', 'Sea Star', 'Algae', 'Coral Fragment']",6.0,1.7727272727272727,1.7719229437813262,1.5192820734266677,10.183596780225072,,,114
115,A. Farensis,male,p,,Reacting to sudden changes in temperature.,"['Hermit Crab', 'Mussel', 'Sea Urchin', 'Algae']",7.0,0.6818181818181818,0.5119003209116758,1.223171386384227,0.3780665630212077,,,115
116,A farensis,female,p,False,Mating ritual involving antennae brushing.,"['Hermit Crab', 'Snail', 'Barnacle', 'Small Fish']",4.0,1.5557941911623296,1.4287479205928866,0.9221282148326321,1.2718860053543655,,,116
117,U. olhanensis,nan,s,,Frequent pausing while exploring.,"['Sea Sponge', 'Snail', 'Hermit Crab', 'Sea Star']",10.0,0.6644535357416206,0.7443904557682965,0.623901349881253,0.7152951571640194,,,117
118,u. olhanen.,female,a,True,Frequent pausing while exploring.,['Hermit Crab'],6.0,2.7718953557988386,3.472244018844715,2.756525370633221,2.779567514731148,,,118
119,u. olhanen.,male,a,,Retreating swiftly from perceived danger.,"['Shrimp', 'Crab (Other Species)', 'Snail']",6.0,3.8181818181818183,3.854566981897008,33.34711533058518,3.09927799550374,,,119
120,A farensis,male,a,True,Sheltering under broken shell piece.,"['Shrimp', 'Small Fish', 'Hermit Crab', 'Barnacle']",7.0,4.2272727272727275,3.846359951741526,37.306673503327495,3.1784137551508285,,,120
121,A. Farensis,female,j,False,Slowly navigating around seagrass beds.,"['Coral Fragment', 'Barnacle', 'Algae']",4.0,1.0393151635667344,0.6818663571589535,0.40970607489139166,0.5576652364007106,,,121
122,u. olhanen.,female,a,False,Interaction with nearby hermit crab.,"['Barnacle', 'Sea Urchin', 'Mussel']",8.0,3.2005860795551615,2.95638982734603,1.796705852612299,2.4126778411004612,,,122
123,U. olhanensis,male,a,,Filtering detritus from shallow bottom.,"['Snail', 'Coral Fragment', 'Sea Sponge']",9.0,2.8636363636363638,3.071966778855722,2.4770188758073615,23.44046264781415,,,123
124,u. olhanen.,N/R,s,,Engaging in antennae-to-antennae contact.,"['Small Fish', 'Hermit Crab']",5.0,5.0145152053834465,4.168371199809548,3.3365258547305787,4.052684723176089,,,124
125,u. olhanen.,male,s,,Peering out cautiously from cover.,"['Small Fish', 'Sea Sponge', 'Sea Urchin', 'Crab (Other Species)']",8.0,2.272727272727273,2.533176519100275,2.040381493807568,20.354571035926213,,,125
126,U. olhanensis,male,p,,Interaction with nearby hermit crab.,['Hermit Crab'],6.0,2.0454545454545454,1.6857755000923478,1.3369592469805864,9.149663903258725,,,126
127,U. olhanensis,male,s,,Resting in shaded crevice along cliff.,['Sea Star'],9.0,4.431818181818182,4.13299336646687,3.0532146212414504,41.16332503913811,,,127
128,Ucides alvorensis,female,s,False,Lying still to avoid detection.,"['Sea Anemone', 'Sea Urchin', 'Jellyfish', 'Mussel', 'Crab (Other Species)']",4.0,3.150446570145981,3.4683530031326057,2.193859613821626,2.9744898622237206,,,128
129,A. Farensis,female,s,False,Interaction with nearby hermit crab.,"['Sea Anemone', 'Sea Urchin', 'Hermit Crab', 'Snail', 'Sea Star']",4.0,3.0315784310643568,4.155127005280772,2.664592391855731,3.3363216328439838,,,129
130,U. olhanensis,female,j,False,Rapid clawing during feeding bouts.,['Sea Star'],6.0,1.1979627720338515,1.1737441061416367,0.885193571923187,1.024065920547522,,,130
131,U. olhanensis,male,s,,Advancing toward bait in water.,"['Algae', 'Coral Fragment', 'Hermit Crab']",3.0,1.3636363636363635,1.207079340626994,4.833728869181556,1.0251194922567246,,,131
132,U. olhanensis,male,p,,Mating ritual involving antennae brushing.,"['Sea Anemone', 'Jellyfish', 'Small Fish', 'Hermit Crab', 'Crab (Other Species)']",7.0,2.1136363636363638,1.4835390537157878,1.3218862749068796,6.635519683207959,,,132
133,A farensis,female,j,False,Frequent pausing while exploring.,"['Snail', 'Shrimp']",8.0,0.7775934098541891,0.46041426787585477,0.3558155678848001,0.3931650969277866,,,133
134,A. Farensis,female,a,True,Protecting territory in confined space.,"['Coral Fragment', 'Hermit Crab', 'Shrimp', 'Sea Anemone', 'Snail']",3.0,0.44940504496480566,0.4340106088347185,0.2769220445407084,0.37094195581449957,,,134
135,U. olhanensis,-,j,,Retreating swiftly from perceived danger.,"['Sea Sponge', 'Mussel', 'Sea Urchin', 'Barnacle']",4.0,0.8636363636363636,0.7708763297849099,1.3126777436854782,0.544344981861967,,,135
136,u. olhanen.,male,a,,Sifting through sediment for scraps.,"['Shrimp', 'Polychaete Worm', 'Small Fish', 'Snail', 'Mussel']",6.0,5.590909090909091,6.035799567228593,71.96636576639516,4.9369947863719315,,,136
137,u. olhanen.,male,a,,"Stationary, blending into rocky backdrop.","['Sea Urchin', 'Coral Fragment']",9.0,6.0,5.896386754457624,73.49427307901686,4.959314318902603,,,137
