species,sex,stage,is_gravid,behaviour,associated_species,depth [m],cl [mm],cw [mm],lcl [mm],rcl [mm],fw [mm],date,latitude,longitude,id
u. olhanen.,female,adult,False,Rapid crossing of open sand.,"['Sea Urchin', 'Sea Anemone', 'Sea Star', 'Small Fish']",7.0,21.252317608551312,23.226014875958445,34.53869047711314,21.429018306207283,41.0,2020-11-07,,,16
U. olhanensis,male,sub_adult,,Displaying dominance by lifting body.,"['Hermit Crab', 'Polychaete Worm', 'Mussel', 'Sea Star']",5.0,26.25,25.093168257709234,36.23675172848535,26.269800019884407,40.0,2020-11-07,,,17
A. Farensis,male,pre_puberty,,Moving toward bait.,['Crab (Other Species)'],7.0,6.75,8.476246808375517,11.122515042585107,7.1733983747613115,40.0,2020-11-07,,,18
u. olhanen.,female,sub_adult,False,Territorial display against intruder.,"['Sea Urchin', 'Jellyfish', 'Hermit Crab', 'Algae', 'Small Fish']",9.0,29.07885393389257,32.66746591653903,42.75189946304542,31.269257008604555,40.0,2020-11-07,,,19
A. Farensis,male,sub_adult,True,Climbing submerged rocks.,"['Small Fish', 'Sea Star', 'Sea Anemone', 'Sea Sponge']",9.0,52.5,58.78653601645032,74.50931737063213,54.75190941146705,41.0,2020-11-07,,,20
u. olhanen.,female,pre_puberty,True,Climbing onto submerged logs.,['Barnacle'],6.0,18.2941169308708,21.482197161849705,27.09963938553616,18.476796116522134,43.0,2020-11-07,,,21
u. olhanen.,female,adult,False,Waving claws rhythmically.,"['Barnacle', 'Sea Anemone', 'Polychaete Worm']",10.0,12.06717154579735,14.496244917920315,19.164643955427167,12.205478019855011,42.0,2020-11-07,,,22
U. olhanensis,male,adult,,Emerging cautiously from hiding.,['Crab (Other Species)'],9.0,12.0,12.899020043002992,17.87456781216002,13.047802017969033,41.0,2020-11-07,,,23
u. olhanen.,female,adult,False,Emerging cautiously from hiding.,"['Shrimp', 'Sea Sponge', 'Jellyfish', 'Crab (Other Species)']",5.0,24.377867318831086,23.438969935592826,34.941478946072564,24.973607186157615,41.0,2020-11-07,,,24
u. olhanen.,nan,pre_puberty,,Swimming short distance to escape.,['Sea Star'],8.0,15.0,11.928109653455126,15.47222844190532,15.976795639755526,40.0,2020-11-07,,,25
A. Farensis,female,pre_puberty,False,Hiding under floating debris.,"['Algae', 'Polychaete Worm']",11.0,11.667176433313747,12.589354323989365,17.39691344096905,11.829621746779807,41.0,2020-11-07,,,26
u. olhanen.,male,adult,,Picking detritus from seabed.,"['Shrimp', 'Sea Star']",7.0,6.0,5.528502479973936,6.749584012847127,6.5597502060088555,41.0,2020-11-07,,,27
A. Farensis,female,juvenile,False,Searching for food in tidal pools.,"['Hermit Crab', 'Coral Fragment', 'Snail', 'Crab (Other Species)']",11.0,16.012162516344322,11.950181551762913,14.641170588416623,17.008979496184715,40.0,2020-11-07,,,28
U. olhanensis,male,pre_puberty,,Climbing seaweed stalks.,"['Crab (Other Species)', 'Polychaete Worm', 'Snail', 'Hermit Crab', 'Coral Fragment']",8.0,19.5,19.801971681657445,25.08323275549865,20.294074518411065,40.0,2020-11-07,,,29
A farensis,male,adult,True,Hiding under floating debris.,"['Hermit Crab', 'Crab (Other Species)', 'Polychaete Worm', 'Coral Fragment']",11.0,9.0,9.853300674224572,12.030426108321304,9.335912197464955,41.0,2020-11-07,,,30
A. Farensis,female,adult,False,Escaping predator silhouette overhead.,"['Crab (Other Species)', 'Algae', 'Sea Anemone', 'Sea Urchin', 'Polychaete Worm']",8.0,27.45305480531937,29.180886344337132,43.57162289204392,29.30350070179732,41.0,2020-11-07,,,31
u. olhanen.,female,juvenile,True,Camouflaging with surrounding mud.,"['Sea Anemone', 'Sea Star', 'Mussel']",6.0,5.48031925546668,7.273888497754456,9.021084879944608,5.860160900253337,40.0,2020-11-07,,,32
A farensis,female,pre_puberty,False,Picking biofilm on submerged wood.,['Sea Anemone'],8.0,5.38436048534949,5.906159972930836,8.461902971574178,5.488548083592608,40.0,2020-11-07,,,33
A farensis,male,pre_puberty,,Hiding under seagrass blades.,"['Polychaete Worm', 'Sea Urchin', 'Crab (Other Species)']",8.0,26.25,18.860859785694036,23.40919804550128,27.221191625972978,42.0,2020-11-07,,,34
u. olhanen.,male,sub_adult,,Escaping from aggressive fish.,"['Jellyfish', 'Algae', 'Barnacle', 'Snail']",8.0,21.25,25.331858482921444,30.816935385523333,23.35015842635131,42.0,2020-11-07,,,35
u. olhanen.,male,adult,,Picking algae from rock surface.,"['Sea Star', 'Sea Sponge', 'Algae']",5.0,19.5,19.618218286834534,29.205673612371886,20.354465383038306,41.0,2020-11-07,,,36
A. Farensis,female,sub_adult,False,Sitting still blending with environment.,['Jellyfish'],8.0,26.67138185825305,23.23882678658767,30.989112062454012,27.66597036173429,42.0,2020-11-07,,,37
A farensis,nan,adult,,Crab moving quickly across rocks.,"['Sea Sponge', 'Jellyfish', 'Polychaete Worm', 'Hermit Crab', 'Small Fish']",11.0,64.5,61.26105673154578,79.74493740346757,67.32557483852844,41.0,2020-11-07,,,38
A. Farensis,female,juvenile,False,Guarding a small hole in sediment.,"['Crab (Other Species)', 'Sea Urchin', 'Polychaete Worm']",10.0,8.792201131396322,9.318113073286149,13.716320487771931,9.296114093266459,40.0,2020-11-07,,,39
A. Farensis,female,adult,True,Burrowing into sandy sediment.,"['Hermit Crab', 'Sea Star', 'Crab (Other Species)']",5.0,37.55617116197287,33.77697990934306,49.62481665677248,38.25194733460106,41.0,2020-11-07,,,40
A. Farensis,female,adult,False,Picking detritus from seabed.,"['Snail', 'Sea Star', 'Algae']",12.0,21.287734403839902,21.77019400444524,27.82633495744686,22.531076806603544,41.0,2020-11-07,,,41
u. olhanen.,male,juvenile,,Social contact with other crabs.,"['Sea Star', 'Mussel', 'Algae']",5.0,7.5,7.135402700567779,10.417519517394085,7.92497713413923,42.0,2020-11-07,,,42
A. Farensis,male,juvenile,,Mating behavior with antenna touching.,"['Small Fish', 'Sea Sponge', 'Snail']",7.0,5.5,4.042597699039673,5.136273559226388,6.016628425914381,42.0,2020-11-07,,,43
A. Farensis,female,juvenile,False,Climbing submerged rocks.,"['Sea Anemone', 'Shrimp', 'Barnacle', 'Algae', 'Sea Sponge']",8.0,1.5513966632374592,1.226410695121118,1.7844314532484598,1.668765482344491,41.0,2020-11-07,,,44
A farensis,male,pre_puberty,,Camouflaging with surrounding mud.,"['Hermit Crab', 'Snail', 'Mussel', 'Barnacle']",7.0,4.5,4.874862582737487,5.934007949090733,4.569605000493593,41.0,2020-11-07,,,45
Ucides alvorensis,N/R,adult,,Climbing onto submerged logs.,"['Jellyfish', 'Polychaete Worm', 'Crab (Other Species)']",3.0,31.5,30.088049747564423,38.14246388976908,32.050710104464834,43.0,2020-11-07,,,46
A farensis,female,sub_adult,False,Claw snapping in competition.,['Shrimp'],6.0,23.836526740666212,25.9409429905007,33.50332614956872,24.880349556905173,40.0,2020-11-07,,,47
A farensis,male,adult,,Guarding a small hole in sediment.,['Coral Fragment'],8.0,21.0,18.957031354527544,23.96026963099712,22.490677601767775,40.0,2020-11-07,,,48
U. olhanensis,male,pre_puberty,,Feeding on small crustaceans.,['Sea Sponge'],5.0,3.0,3.6068373491601884,5.025376707358468,3.077054188612143,41.0,2020-11-07,,,49
Ucides alvorensis,male or female,juvenile,True,Feeding on detritus in shallow water.,"['Sea Star', 'Mussel', 'Sea Sponge', 'Sea Urchin', 'Sea Anemone']",8.0,6.0,5.756516695192666,7.430002726133168,6.088657046928054,40.0,2020-11-07,,,50
u. olhanen.,female,adult,False,Burrowing into sandy sediment.,"['Sea Urchin', 'Coral Fragment', 'Mussel', 'Hermit Crab', 'Small Fish']",7.0,17.098741365269614,17.06523532901008,24.93953102678261,18.168847260116067,43.0,2020-11-07,,,51
u. olhanen.,female,adult,False,Climbing algae-covered rocks.,"['Sea Sponge', 'Hermit Crab', 'Polychaete Worm', 'Sea Urchin']",6.0,34.780333340655126,29.28772372079006,38.47403941947506,34.96522235820618,41.0,2020-11-07,,,52
u. olhanen.,female,adult,True,Climbing vertical rock face.,"['Algae', 'Sea Anemone']",8.0,30.712463064214,30.26942073385161,43.21171174713482,31.474612358519547,42.0,2020-11-07,,,53
u. olhanen.,nan,adult,,Burrowing into sandy sediment.,"['Sea Anemone', 'Mussel', 'Sea Sponge']",8.0,18.0,19.640109167323626,26.810804869116865,19.561137490485027,42.0,2020-11-07,,,54
A farensis,male,sub_adult,,Struggling with entangled seaweed.,"['Sea Urchin', 'Snail']",10.0,43.75,37.49249704674546,53.312111399781905,46.544761264620185,41.0,2020-11-07,,,55
u. olhanen.,male,adult,,Foraging among seagrass roots.,"['Algae', 'Barnacle', 'Snail', 'Sea Star', 'Polychaete Worm']",5.0,51.0,51.29042613173391,69.0169521682434,54.25048169172542,41.0,2020-11-07,,,56
u. olhanen.,female,sub_adult,False,Slow movement near seagrass patches.,"['Snail', 'Sea Anemone', 'Jellyfish', 'Small Fish']",6.0,38.63551644289137,38.87816987270024,49.885563098412106,40.87599654081427,40.0,2020-11-07,,,57
A. Farensis,female,adult,False,Vibrating antennae in water currents.,"['Barnacle', 'Crab (Other Species)']",11.0,29.0986589304026,31.50633744378197,39.0057364526864,30.405761427276346,40.0,2020-11-07,,,58
u. olhanen.,male,adult,,Half buried in sand.,"['Algae', 'Sea Star', 'Mussel', 'Hermit Crab']",7.0,54.0,50.77940283228528,70.91070150267561,56.66483174077608,42.0,2020-11-07,,,59
A. Farensis,female,adult,False,Camouflaging with surrounding mud.,['Snail'],7.0,24.98441756679913,26.474456262157197,34.45192815080952,27.00544953245349,42.0,2020-11-07,,,60
A farensis,male,sub_adult,,Slow movement near seagrass patches.,"['Mussel', 'Sea Urchin', 'Coral Fragment', 'Sea Star']",10.0,17.5,15.773268437105889,20.662004813806494,17.938033287238145,41.0,2020-11-07,,,61
u. olhanen.,male,adult,,Climbing algae-covered rocks.,"['Sea Star', 'Crab (Other Species)', 'Polychaete Worm', 'Sea Anemone']",4.0,27.0,25.87720476312699,34.38214001399417,28.39831396224694,39.0,2020-11-07,,,62
A farensis,female,pre_puberty,False,Moving toward bait.,"['Hermit Crab', 'Sea Urchin', 'Barnacle']",5.0,6.33933828506089,6.798754350419734,10.114833891544453,6.8899691468161635,42.0,2020-11-07,,,63
A farensis,female,juvenile,True,Vibrating antennae in water currents.,"['Crab (Other Species)', 'Snail']",12.0,4.536751789132687,3.337013642431645,4.826302322189664,4.744175458204316,40.0,2020-11-07,,,64
A farensis,female,sub_adult,False,Struggling with entangled seaweed.,"['Sea Anemone', 'Shrimp', 'Sea Star', 'Algae']",6.0,12.725586626795995,13.91334182201299,19.641829206664518,13.21136263982948,40.0,2020-11-07,,,65
u. olhanen.,male,juvenile,,Hiding under seagrass blades.,"['Sea Anemone', 'Mussel']",7.0,6.5,6.01270978785433,8.714696037059197,7.0119429155067685,43.0,2020-11-07,,,66
A farensis,female,pre_puberty,False,Half buried in sand.,"['Sea Star', 'Algae', 'Jellyfish', 'Barnacle', 'Sea Anemone']",5.0,18.406461765554678,20.38680593107236,29.424019807580283,19.88314386656381,41.0,2020-11-07,,,67
A. Farensis,female,adult,True,Defensive posture when approached.,"['Polychaete Worm', 'Coral Fragment', 'Jellyfish']",7.0,24.2044570781318,19.71763096975588,26.413224362092432,25.57206963626406,40.0,2020-11-07,,,68
u. olhanen.,-,sub_adult,,Retreating quickly from shadow.,"['Hermit Crab', 'Mussel', 'Sea Sponge']",8.0,18.75,18.765206189002775,23.970446549650664,18.916701368795316,41.0,2020-11-07,,,69
u. olhanen.,female,adult,True,Guarding a small hole in sediment.,['Hermit Crab'],10.0,53.68231583744366,63.7085045377943,87.69574163955494,57.12852218113519,41.0,2020-11-07,,,70
u. olhanen.,female,sub_adult,True,Foraging among seagrass roots.,"['Hermit Crab', 'Barnacle', 'Small Fish', 'Polychaete Worm', 'Coral Fragment']",6.0,40.495652149160925,43.338572835004975,56.65015527531948,40.613213059964394,41.0,2020-11-07,,,71
A farensis,male,adult,,Climbing submerged rocks.,"['Polychaete Worm', 'Sea Urchin']",9.0,34.5,36.10073706491712,47.69851930293361,37.920117290304276,42.0,2020-11-07,,,72
u. olhanen.,female,sub_adult,True,Interacting with small fish nearby.,"['Sea Anemone', 'Sea Star', 'Coral Fragment']",10.0,15.946324960269864,16.993990967565768,21.787050536237246,16.011117792173405,43.0,2020-11-07,,,73
u. olhanen.,male,adult,,Crab moving quickly across rocks.,"['Small Fish', 'Barnacle', 'Hermit Crab', 'Sea Star', 'Sea Anemone']",9.0,27.0,25.453224473460487,38.08786679393362,28.35142659460311,40.0,2020-11-07,,,74
Ucides alvorensis,male or female,sub_adult,,Interaction with hermit crabs.,"['Snail', 'Sea Urchin', 'Sea Sponge', 'Polychaete Worm', 'Sea Anemone']",8.0,10.0,11.997354993576756,16.541252689592124,10.607653353976499,40.0,2020-11-07,,,75
A. Farensis,male or female,sub_adult,,Feeding on detritus in shallow water.,"['Jellyfish', 'Sea Anemone', 'Snail']",6.0,36.25,38.488625797104476,48.37501482769509,38.64210964383606,40.0,2020-11-07,,,76
u. olhanen.,female,pre_puberty,False,Hiding under seagrass blades.,['Small Fish'],11.0,13.234570148578797,13.459136545527985,18.878422269116207,13.87831109517792,40.0,2020-11-07,,,77
u. olhanen.,female,adult,True,Vibrating antennae in water currents.,"['Sea Sponge', 'Polychaete Worm', 'Mussel', 'Crab (Other Species)']",10.0,21.5546909552706,22.79244762006586,33.06817003044744,23.09025369771446,41.0,2020-11-07,,,78
Ucides alvorensis,male or female,juvenile,,Mating behavior with antenna touching.,"['Small Fish', 'Algae', 'Polychaete Worm', 'Sea Anemone', 'Sea Star']",5.0,18.0,13.859755663609254,20.119004895391473,18.996509860857053,41.0,2020-11-07,,,79
U. olhanensis,female,juvenile,False,Color changes during molting.,"['Barnacle', 'Algae']",9.0,5.597135735838253,7.583204312559613,9.403903622135719,5.881934158422983,38.0,2020-11-07,,,80
A farensis,female,sub_adult,True,Climbing algae-covered rocks.,['Snail'],8.0,14.819188232964155,17.625723801832738,21.890028091631706,15.22934637168225,41.0,2020-11-07,,,81
A farensis,female,sub_adult,True,Exploring new territory.,['Sea Star'],8.0,15.22431800325528,16.91882589968463,21.410434703308255,16.001061539802535,40.0,2020-11-07,,,82
U. olhanensis,female,pre_puberty,False,Displaying dominance by lifting body.,"['Jellyfish', 'Barnacle', 'Sea Star', 'Shrimp']",7.0,6.096625622550865,5.423531043868215,7.980646540408746,6.220389045441426,41.0,2020-11-07,,,83
u. olhanen.,male,sub_adult,,Rapid crossing of open sand.,"['Sea Urchin', 'Sea Sponge', 'Coral Fragment']",7.0,25.0,21.448641145747295,27.053006636398525,25.232044566181216,42.0,2020-11-07,,,84
U. olhanensis,female,adult,True,Picking biofilm on submerged wood.,"['Shrimp', 'Sea Star']",7.0,32.73044337042652,37.70875389860642,50.75413605463309,34.608864674644956,41.0,2020-11-07,,,85
u. olhanen.,female,sub_adult,True,Feeding on algae scraped from rocks.,"['Sea Anemone', 'Coral Fragment', 'Small Fish']",7.0,11.052650849027271,12.110975375657858,15.005483356246772,11.9046026578013,42.0,2020-11-07,,,86
Ucides alvorensis,female,adult,True,Defensive posture when approached.,['Sea Sponge'],8.0,19.099379805163125,21.044878886845606,28.112367280690442,19.895244864191273,41.0,2020-11-07,,,87
u. olhanen.,female,sub_adult,False,Mating behavior with antenna touching.,['Polychaete Worm'],10.0,14.173356694386573,12.676040425169804,16.13516674051207,14.288605175156988,39.0,2020-11-07,,,88
U. olhanensis,female,adult,False,Guarding eggs under abdominal flap.,"['Shrimp', 'Algae']",10.0,35.727859276719855,33.38092614572181,44.92454336165227,36.54323348274003,41.0,2020-11-07,,,89
u. olhanen.,female,juvenile,False,Cleaning claws with rubbing motion.,"['Sea Anemone', 'Mussel', 'Crab (Other Species)', 'Coral Fragment', 'Jellyfish']",8.0,10.917651365613198,16.309629977983718,23.537376807967192,11.576316858780995,41.0,2020-11-07,,,90
u. olhanen.,male,sub_adult,,Emerging cautiously from hiding.,"['Snail', 'Coral Fragment', 'Sea Star']",3.0,38.75,35.187975694451865,49.193873672871234,40.26733948205496,43.0,2020-11-07,,,91
A farensis,female,adult,False,Social contact with other crabs.,"['Sea Star', 'Shrimp']",6.0,19.87709391930969,21.187838870464038,30.186685685553133,20.109649907235312,41.0,2020-11-07,,,92
A farensis,male,pre_puberty,,Guarding a small hole in sediment.,"['Sea Sponge', 'Hermit Crab', 'Shrimp', 'Crab (Other Species)']",8.0,21.75,21.490794335012744,28.567697169269596,22.713730454735334,41.0,2020-11-07,,,93
U. olhanensis,female,pre_puberty,False,Exploring new territory.,"['Algae', 'Shrimp', 'Snail', 'Polychaete Worm']",7.0,11.190336638359598,12.360855897958194,14.880789407253689,11.996862367202038,41.0,2020-11-07,,,94
u. olhanen.,male,adult,,Sideways walking along bay edge.,"['Hermit Crab', 'Jellyfish', 'Barnacle', 'Sea Star']",3.0,24.0,26.291657195108773,31.90637105384917,25.873231791879675,42.0,2020-11-07,,,95
A farensis,male,adult,,Crab moving quickly across rocks.,"['Sea Star', 'Crab (Other Species)', 'Algae', 'Sea Sponge', 'Jellyfish']",8.0,22.5,24.71458701458373,32.937091776259784,22.657878744091697,41.0,2020-11-07,,,96
U. olhanensis,male,adult,,Searching for mates at twilight.,"['Polychaete Worm', 'Sea Urchin', 'Snail', 'Sea Star', 'Crab (Other Species)']",12.0,16.5,16.168282439639633,24.003423021578982,17.26438928183131,42.0,2020-11-07,,,97
U. olhanensis,female,sub_adult,False,Pausing frequently during exploration.,['Jellyfish'],6.0,14.603579372283672,17.818295152648382,24.861751426061137,15.758960437900875,41.0,2020-11-07,,,98
u. olhanen.,female,pre_puberty,True,Scavenging near tidal pools.,"['Sea Urchin', 'Snail']",8.0,3.7581659267736565,4.20551307974302,6.005579050754875,4.099526152820489,41.0,2020-11-07,,,99
u. olhanen.,female,adult,False,Feeding on algae scraped from rocks.,['Coral Fragment'],10.0,13.984226024361167,17.12758840403796,25.163917764902095,15.314893902183316,41.0,2020-11-07,,,100
U. olhanensis,male,adult,,Moving toward warmer water pockets.,"['Crab (Other Species)', 'Small Fish', 'Barnacle']",9.0,22.5,23.86225102457118,33.24280109703742,22.88892925530248,40.0,2020-11-07,,,101
A farensis,female,sub_adult,False,Picking detritus from seabed.,"['Sea Anemone', 'Polychaete Worm', 'Algae', 'Snail']",10.0,21.73531261578702,22.711682025879696,32.18462902193339,22.76650281032715,41.0,2020-11-07,,,102
A farensis,female,adult,True,Resting in shaded rock crevice.,"['Small Fish', 'Hermit Crab', 'Jellyfish', 'Sea Urchin']",8.0,21.447360635428527,22.072334467535445,26.54134727669982,23.45408934866486,40.0,2020-11-07,,,103
u. olhanen.,female,pre_puberty,True,Resting under shell fragment.,"['Barnacle', 'Sea Anemone']",11.0,14.674900684054407,15.570441402571825,22.04633281754964,15.95851854340828,41.0,2020-11-07,,,104
u. olhanen.,male,adult,,Searching for food in tidal pools.,['Sea Star'],8.0,51.0,53.077616824456,71.06320505273116,52.14498045734827,41.0,2020-11-07,,,105
U. olhanensis,female,sub_adult,False,Resting in shaded rock crevice.,"['Sea Sponge', 'Coral Fragment', 'Sea Star', 'Snail']",7.0,18.56500385137976,18.997843468255375,24.11639529874293,19.62451257947509,42.0,2020-11-07,,,106
A farensis,male,sub_adult,,Moving sideways along sandy bottom.,"['Jellyfish', 'Algae']",8.0,47.5,54.30012547892349,69.87701919093361,48.49770579795781,42.0,2020-11-07,,,107
U. olhanensis,female,adult,True,Feeding on small crustaceans.,"['Sea Anemone', 'Sea Urchin', 'Jellyfish', 'Snail', 'Crab (Other Species)']",11.0,23.992669888468477,26.075657871390497,33.8171456928167,25.30897147344078,38.0,2020-11-07,,,108
A farensis,female,sub_adult,False,Waving claws rhythmically.,['Algae'],9.0,11.220415209942647,10.697487619877865,15.466791687405255,11.58297302051507,39.0,2020-11-07,,,109
u. olhanen.,male,juvenile,True,Guarding a small hole in sediment.,['Sea Sponge'],10.0,19.5,26.207829796920425,32.24356844018372,21.081391370696327,40.0,2020-11-07,,,110
U. olhanensis,male,sub_adult,,Rapid claw movement while feeding.,"['Barnacle', 'Polychaete Worm', 'Jellyfish']",8.0,18.75,17.018612301032885,24.004389643255415,20.010164337385948,42.0,2020-11-07,,,111
A farensis,female,sub_adult,False,Struggling with entangled seaweed.,"['Sea Urchin', 'Coral Fragment']",9.0,17.144611187961146,21.6334445475653,28.37688026624357,17.264178823365647,41.0,2020-11-07,,,112
u. olhanen.,female,sub_adult,False,Climbing barnacle-covered surfaces.,['Hermit Crab'],10.0,13.872302465893343,12.567744193561715,17.96394398372205,14.02765054991152,42.0,2020-11-07,,,113
A farensis,male,juvenile,,Feeding on small crustaceans.,"['Sea Star', 'Sea Anemone', 'Algae', 'Hermit Crab', 'Snail']",7.0,5.0,6.139391749546757,8.943178907958254,5.401076140325155,42.0,2020-11-07,,,114
U. olhanensis,female,pre_puberty,True,Guarding eggs under abdominal flap.,"['Snail', 'Sea Urchin', 'Small Fish', 'Sea Sponge', 'Sea Star']",7.0,17.70184395226045,22.638905310874396,32.076842479346666,18.49157974462213,40.0,2020-11-07,,,115
u. olhanen.,male,adult,,Foraging among seagrass roots.,"['Snail', 'Sea Anemone', 'Coral Fragment', 'Hermit Crab']",9.0,40.5,39.37246191031634,48.14022722089054,44.35553599895418,41.0,2020-11-07,,,116
U. olhanensis,female,pre_puberty,True,Picking detritus from seabed.,"['Snail', 'Sea Urchin', 'Polychaete Worm', 'Mussel', 'Shrimp']",7.0,15.878969939115969,12.669329260036958,16.053696951529826,17.164047156725246,43.0,2020-11-07,,,117
u. olhanen.,male,adult,,Mating behavior with antenna touching.,"['Sea Sponge', 'Crab (Other Species)']",8.0,10.5,10.80053329854461,13.771705627838982,11.303246410365185,44.0,2020-11-07,,,118
A. Farensis,male,sub_adult,,Climbing vertical rock face.,['Algae'],5.0,22.5,22.860295623320393,28.55864809475347,23.696653528580093,42.0,2020-11-07,,,119
u. olhanen.,female,pre_puberty,False,Cleaning claws with rubbing motion.,"['Algae', 'Shrimp', 'Barnacle', 'Hermit Crab', 'Mussel']",3.0,8.13691365348451,6.0641256095185625,7.712255381685862,8.339922069061556,41.0,2020-11-07,,,120
U. olhanensis,female,adult,True,Sideways walking along bay edge.,"['Barnacle', 'Polychaete Worm']",7.0,30.91673138592433,32.64694100332533,47.93924924357987,33.131054376585745,42.0,2020-11-07,,,121
U. olhanensis,male,juvenile,,Guarding a small hole in sediment.,"['Mussel', 'Coral Fragment', 'Sea Anemone', 'Small Fish']",10.0,7.5,4.799522599374126,6.694206075924444,7.901052092800586,40.0,2020-11-07,,,122
A. Farensis,female,adult,False,Rapid claw movement while feeding.,"['Hermit Crab', 'Algae', 'Mussel', 'Jellyfish']",7.0,11.984617141189757,10.346324385484884,13.172499084305665,12.507275322995774,40.0,2020-11-07,,,123
U. olhanensis,male,pre_puberty,,Moving sideways along sandy bottom.,"['Coral Fragment', 'Sea Urchin', 'Sea Anemone', 'Mussel', 'Sea Star']",11.0,36.75,44.33808787078966,57.99804281384302,37.48146690083145,41.0,2020-11-07,,,124
U. olhanensis,female,adult,False,Feeding on small crustaceans.,"['Sea Anemone', 'Coral Fragment', 'Small Fish', 'Algae']",7.0,6.1635127251139545,6.772122091721934,8.35895635963516,6.185433677407897,41.0,2020-11-07,,,125
A farensis,male,juvenile,,Picking biofilm on submerged wood.,"['Sea Star', 'Coral Fragment', 'Shrimp', 'Jellyfish']",5.0,7.0,4.800382861496778,6.824801388101923,7.078663466014098,43.0,2020-11-07,,,126
U. olhanensis,female,sub_adult,False,Shaking claws after contact.,"['Coral Fragment', 'Mussel', 'Polychaete Worm', 'Sea Anemone']",5.0,26.478797650732783,25.86621509299472,34.989766867822176,27.319604281569067,39.0,2020-11-07,,,127
u. olhanen.,male,adult,,Swimming short distance to escape.,"['Sea Sponge', 'Mussel', 'Sea Star', 'Coral Fragment', 'Snail']",11.0,33.0,34.50009409632375,50.936669830577756,35.56712544334162,40.0,2020-11-07,,,128
A. Farensis,-,sub_adult,,Displaying dominance by lifting body.,"['Polychaete Worm', 'Hermit Crab', 'Snail']",5.0,27.5,24.94933424223249,32.36612997496343,27.989744679383012,40.0,2020-11-07,,,129
