,species,sex,stage,is_gravid,behaviour,associated_species,depth [m],cl [mm],cw [mm],lcl [mm],rcl [mm],fw [mm],date,latitude,longitude,id
10,A. Farensis,female,sub_adult,False,Camouflaging with nearby mud.,"['Jellyfish', 'Polychaete Worm', 'Small Fish', 'Algae']",6.0,19.127537058760044,21.42589626319988,26.44562243339722,20.51866884685338,38.0,2021-03-01,,,10
11,U. olhanensis,male,adult,,Rhythmic waving as social cue.,['Mussel'],10.0,34.5,33.58074571194346,40.678128147075256,36.75710653770568,37.0,2021-03-01,,,11
12,Ucides alvorensis,female,pre_puberty,True,Hiding beneath overhanging rock.,['Sea Star'],11.0,5.783926527337706,5.926103616278832,8.67459951953854,6.037977531974487,37.0,2021-03-01,,,12
13,A. Farensis,N/R,adult,,Mating ritual involving antennae brushing.,['Barnacle'],7.0,25.5,26.614227194464178,39.54070829262298,25.924539271150728,39.0,2021-03-01,,,13
14,U. olhanensis,male,pre_puberty,,Staying half-submerged in loose sand.,['Sea Urchin'],12.0,21.0,23.030442882541298,30.848318278967447,21.531754561398472,36.0,2021-03-01,,,14
15,Ucides alvorensis,female,juvenile,True,Vibrating antennae in flowing current.,"['Algae', 'Sea Star', 'Sea Urchin', 'Polychaete Worm']",8.0,5.786629756998616,8.031866640900871,10.74422902637403,5.858895311303767,39.0,2021-03-01,,,15
16,A. Farensis,female,adult,False,Performing dominance display by body lifting.,"['Small Fish', 'Polychaete Worm', 'Hermit Crab']",9.0,15.57964786363689,18.96565081300284,26.44419267481998,15.96998078151394,37.0,2021-03-01,,,16
17,A farensis,male,sub_adult,,Hiding beneath overhanging rock.,['Small Fish'],8.0,11.25,12.803456696307613,15.614251835755613,11.32725636238374,38.0,2021-03-01,,,17
18,U. olhanensis,female,pre_puberty,True,Feeding on small crustaceans in crevices.,"['Snail', 'Hermit Crab']",9.0,7.451160803726572,5.40879505525234,7.437341780937607,7.828629907445197,39.0,2021-03-01,,,18
19,U. olhanensis,female,juvenile,True,Approaching small fish with curiosity.,"['Sea Star', 'Coral Fragment']",12.0,8.46476657858263,8.982708861173911,11.469907236939981,9.035186489829302,36.0,2021-03-01,,,19
20,U. olhanensis,male or female,adult,True,Picking algae carefully off rock faces.,"['Barnacle', 'Algae', 'Sea Star', 'Sea Urchin', 'Coral Fragment']",11.0,7.5,8.047675622590234,10.804871406629232,7.900294423155469,36.0,2021-03-01,,,20
21,u. olhanen.,female,pre_puberty,False,Sheltering under broken shell piece.,['Snail'],10.0,10.970065965105775,10.524401808882546,14.446922483073099,11.35357492784189,38.0,2021-03-01,,,21
22,u. olhanen.,female,adult,False,Foraging through tangled seagrass roots.,"['Polychaete Worm', 'Sea Star', 'Mussel']",6.0,37.77378711228033,36.931450468818674,46.25570279889833,39.708807858959084,35.0,2021-03-01,,,22
23,u. olhanen.,male,juvenile,,Peering out cautiously from cover.,"['Hermit Crab', 'Shrimp']",10.0,4.0,4.637592579686121,6.492845550526412,4.12569301774564,37.0,2021-03-01,,,23
24,A farensis,female,adult,False,Rapid clawing during feeding bouts.,"['Sea Anemone', 'Crab (Other Species)', 'Mussel']",11.0,33.1690883927696,33.335934401511786,43.48479434039315,34.15500163496857,35.0,2021-03-01,,,24
25,u. olhanen.,female,sub_adult,False,Displaying territorial behavior against intruder.,"['Hermit Crab', 'Small Fish', 'Sea Urchin', 'Sea Star']",9.0,13.31520118765527,14.23269716420925,17.408083942633372,13.619378779410317,37.0,2021-03-01,,,25
26,A. Farensis,male,sub_adult,,Searching tidal pools for nutrients.,"['Sea Star', 'Small Fish', 'Shrimp', 'Crab (Other Species)']",5.0,22.5,20.341146555573587,28.066290595228054,23.402210158898388,37.0,2021-03-01,,,26
27,U. olhanensis,female,adult,True,Grazing on mollusks among debris.,"['Coral Fragment', 'Jellyfish', 'Hermit Crab', 'Algae']",7.0,40.413217081919164,38.90423260285457,56.59907584830414,43.77618766774558,36.0,2021-03-01,,,27
28,U. olhanensis,female,sub_adult,False,Taking cover beneath seagrass leaves.,"['Coral Fragment', 'Algae', 'Polychaete Worm']",12.0,38.949905289289276,50.99505614552683,61.910923780310114,40.75525619277842,39.0,2021-03-01,,,28
29,A. Farensis,male,adult,,Feeding on decaying matter among rocks.,"['Snail', 'Barnacle', 'Hermit Crab', 'Mussel', 'Shrimp']",7.0,25.5,27.476263571210037,37.98203378774696,27.403263486780457,37.0,2021-03-01,,,29
30,Ucides alvorensis,N/R,sub_adult,True,Side-stepping along sandy coastal floor.,"['Polychaete Worm', 'Sea Urchin', 'Crab (Other Species)']",7.0,6.25,6.506528219624771,8.02719869180687,6.664013361979361,37.0,2021-03-01,,,30
31,u. olhanen.,female,adult,False,Searching tidal pools for nutrients.,"['Sea Anemone', 'Hermit Crab', 'Sea Urchin']",8.0,22.339086916237203,25.182834385418694,34.78624894760634,23.163201532398674,38.0,2021-03-01,,,31
32,U. olhanensis,female,adult,False,Retreating quickly into hidden burrow.,['Crab (Other Species)'],9.0,13.226781512081114,12.592504901696362,15.791186490735106,14.515139840927802,35.0,2021-03-01,,,32
33,A farensis,N/R,sub_adult,,Feeding on decaying matter among rocks.,"['Sea Star', 'Barnacle', 'Mussel', 'Jellyfish']",9.0,18.75,21.374460587423272,25.76937202994398,18.986660505191043,36.0,2021-03-01,,,33
34,A. Farensis,female,sub_adult,False,Concealing self beneath floating matter.,['Mussel'],6.0,37.215822256836404,42.517939066291596,53.28432612188062,39.337781833226266,36.0,2021-03-01,,,34
35,U. olhanensis,female,pre_puberty,False,Reacting to sudden changes in temperature.,['Coral Fragment'],6.0,22.944137128159255,27.110472465893096,33.020764388769415,25.125894392740307,37.0,2021-03-01,,,35
36,A. Farensis,female,sub_adult,True,Darting away in response to sudden shadow.,['Algae'],8.0,24.918163927128564,31.724036920741966,41.971691380487414,26.827300963007755,38.0,2021-03-01,,,36
37,u. olhanen.,female,sub_adult,False,Performing dominance display by body lifting.,"['Algae', 'Shrimp', 'Crab (Other Species)', 'Snail']",3.0,15.75775005029572,21.40287220961269,28.018291529753693,16.843743384606277,38.0,2021-03-01,,,37
38,U. olhanensis, ,sub_adult,,Retreating swiftly from perceived danger.,"['Barnacle', 'Sea Sponge', 'Mussel', 'Snail']",9.0,22.5,18.970299431686076,27.99576519456164,23.797281517028242,36.0,2021-03-01,,,38
39,u. olhanen.,male,pre_puberty,,Feeding on decaying matter among rocks.,['Mussel'],11.0,12.75,14.590594551759029,18.966828578918562,13.295227522009966,38.0,2021-03-01,,,39
40,A. Farensis,male,juvenile,True,Performing dominance display by body lifting.,"['Sea Urchin', 'Sea Anemone', 'Small Fish', 'Mussel', 'Snail']",9.0,15.5,21.47708284536003,29.11486424931554,16.179943444911682,38.0,2021-03-01,,,40
41,Ucides alvorensis,female,adult,True,Feeding on small crustaceans in crevices.,"['Sea Urchin', 'Sea Star', 'Snail', 'Shrimp']",6.0,37.76501551709985,34.30833875539598,46.80560594832408,40.256216436611815,36.0,2021-03-01,,,41
42,Ucides alvorensis,N/R,sub_adult,,Harvesting food beneath floating debris.,"['Sea Urchin', 'Coral Fragment', 'Sea Anemone', 'Mussel']",7.0,18.75,16.110525716162453,23.90789639129586,19.374876543175155,36.0,2021-03-01,,,42
43,Ucides alvorensis,male or female,sub_adult,,Filtering detritus from shallow bottom.,['Sea Urchin'],9.0,26.25,28.187173561495744,37.385416327732635,27.480576702399777,37.0,2021-03-01,,,43
44,A. Farensis,female,adult,False,Creeping under the cover of seagrass.,"['Small Fish', 'Crab (Other Species)', 'Barnacle']",6.0,17.498545067983134,20.172528015544184,25.672078205610866,19.083715408350397,39.0,2021-03-01,,,44
45,A. Farensis,female,adult,False,Approaching small fish with curiosity.,"['Polychaete Worm', 'Sea Urchin', 'Crab (Other Species)', 'Sea Anemone', 'Small Fish']",8.0,60.14628462320288,58.20002483961362,70.90599675085721,60.392766955643175,38.0,2021-03-01,,,45
46,U. olhanensis,female,adult,True,Engaging in antennae-to-antennae contact.,"['Shrimp', 'Sea Sponge', 'Mussel']",9.0,13.803524165382202,16.85052483698645,21.73714640466629,14.591571900163574,39.0,2021-03-01,,,46
47,U. olhanensis,female,pre_puberty,False,Performing dominance display by body lifting.,['Coral Fragment'],4.0,7.58617322728786,11.070866530777923,14.038377706924274,7.644675082026532,38.0,2021-03-01,,,47
48,A farensis,male,juvenile,,Rapid clawing during feeding bouts.,['Sea Sponge'],8.0,12.0,11.104441486771139,13.489749864219888,12.780921286871244,37.0,2021-03-01,,,48
49,A farensis,male,pre_puberty,,Nibbling detritus off seabed patches.,"['Mussel', 'Sea Sponge']",9.0,23.25,21.732743816892498,32.485298168586645,24.226254017522315,36.0,2021-03-01,,,49
50,A farensis,male,adult,True,Sheltering under broken shell piece.,['Sea Urchin'],9.0,21.0,21.71311976579022,32.38518589175012,23.075652720236107,39.0,2021-03-01,,,50
51,u. olhanen.,male,sub_adult,,Defensive claw movement in water.,"['Coral Fragment', 'Snail', 'Hermit Crab', 'Algae', 'Shrimp']",8.0,27.5,24.147902626855227,36.04996196080626,29.137958622303856,37.0,2021-03-01,,,51
52,u. olhanen.,male,pre_puberty,,Sifting through sediment for scraps.,"['Sea Sponge', 'Sea Urchin', 'Hermit Crab', 'Jellyfish', 'Mussel']",6.0,27.75,35.01711210501658,48.17973449903613,28.3315907391023,38.0,2021-03-01,,,52
53,A. Farensis,N/R,sub_adult,,Gradual movement in cold conditions.,['Sea Star'],6.0,33.75,32.912756972900155,42.740673179155394,34.1165067593696,38.0,2021-03-01,,,53
54,u. olhanen.,female,sub_adult,True,Sifting through sediment for scraps.,['Small Fish'],11.0,11.45215956194186,11.748247165305354,15.963907039273018,11.471293898092858,40.0,2021-03-01,,,54
55,A. Farensis,male,sub_adult,,Vibrating antennae in flowing current.,"['Jellyfish', 'Sea Star']",8.0,23.75,25.05918417688608,33.74451720662014,25.630561040873175,37.0,2021-03-01,,,55
56,U. olhanensis,male,adult,,Hiding beneath overhanging rock.,['Barnacle'],10.0,25.5,27.263062334963244,33.79482561170382,26.653340429490058,37.0,2021-03-01,,,56
57,U. olhanensis,male,sub_adult,,Protecting territory in confined space.,"['Algae', 'Mussel', 'Sea Anemone', 'Sea Sponge', 'Small Fish']",8.0,7.5,7.855997363501663,9.42825364640972,7.8225580509759025,37.0,2021-03-01,,,57
58,A farensis,male,pre_puberty,,Vibrating antennae in flowing current.,"['Polychaete Worm', 'Sea Urchin', 'Shrimp', 'Jellyfish']",11.0,8.25,10.233317380668979,14.23342266748691,8.373284623303526,38.0,2021-03-01,,,58
59,U. olhanensis,female,adult,True,Brief social contact with fellow crabs.,['Sea Sponge'],8.0,10.497949544676413,11.389045737486473,14.364206579594198,10.745673997066005,36.0,2021-03-01,,,59
60,A farensis,male or female,sub_adult,True,Collecting biofilm from sunken wood.,"['Sea Urchin', 'Polychaete Worm']",7.0,6.25,5.032515590461557,6.303885494963602,6.3898355865960506,38.0,2021-03-01,,,60
61,U. olhanensis,male,sub_adult,,"Burrowing into soft, sandy sediment.","['Sea Sponge', 'Sea Star']",7.0,12.5,10.30692598615994,15.444826525445123,13.370388421154864,38.0,2021-03-01,,,61
62,u. olhanen.,nan,adult,,Retreating quickly into hidden burrow.,"['Sea Star', 'Jellyfish', 'Barnacle']",6.0,18.0,-999.0,26.558565540264578,19.567480575116193,38.0,2021-03-01,,,62
63,Ucides alvorensis,N/R,sub_adult,,Retreating quickly into hidden burrow.,"['Algae', 'Crab (Other Species)', 'Snail']",7.0,23.75,21.83752641764325,27.36563509656929,26.0871451410658,38.0,2021-03-01,,,63
64,u. olhanen.,female,adult,False,Staying half-submerged in loose sand.,"['Sea Sponge', 'Polychaete Worm', 'Small Fish', 'Sea Urchin', 'Shrimp']",10.0,39.644625639663026,47.460656731503136,68.18720490088101,41.5539645378094,38.0,2021-03-01,,,64
65,A. Farensis,male,sub_adult,,Resisting aggressive fish encounter.,"['Shrimp', 'Sea Anemone']",10.0,23.75,27.092456822305945,32.784894050670026,23.89744411076209,38.0,2021-03-01,,,65
66,A farensis,male,pre_puberty,,Nibbling detritus off seabed patches.,"['Sea Sponge', 'Hermit Crab', 'Sea Star']",12.0,10.5,9.130282401128989,11.373550271244214,10.985744039874083,38.0,2021-03-01,,,66
67,A farensis,male or female,sub_adult,,Adopting threatening stance when approached.,"['Barnacle', 'Coral Fragment']",6.0,33.75,36.13930788659705,52.50287182243034,35.43370098568531,36.0,2021-03-01,,,67
68,u. olhanen.,male,sub_adult,,Defensive claw movement in water.,['Barnacle'],7.0,37.5,40.62544666223683,58.36875821962672,39.80172010780948,37.0,2021-03-01,,,68
69,u. olhanen.,female,sub_adult,False,Taking cover beneath seagrass leaves.,"['Crab (Other Species)', 'Hermit Crab']",7.0,21.882282142150263,26.07144298842611,33.46105533954737,23.459644771059367,38.0,2021-03-01,,,69
70,Ucides alvorensis,female,adult,True,Creeping under the cover of seagrass.,"['Sea Sponge', 'Mussel']",4.0,10.117633734323258,8.984624698292839,10.884912434843875,10.238540491829731,38.0,2021-03-01,,,70
71,u. olhanen.,male,sub_adult,,Engaging in antennae-to-antennae contact.,"['Crab (Other Species)', 'Small Fish', 'Sea Anemone', 'Sea Urchin']",8.0,18.75,17.743634481350988,26.19513572627149,18.880527806307494,37.0,2021-03-01,,,71
72,Ucides alvorensis,male,sub_adult,,Collecting biofilm from sunken wood.,['Barnacle'],6.0,28.75,24.228455561096894,31.88209804054441,29.67688151353736,38.0,2021-03-01,,,72
73,u. olhanen.,female,adult,False,Feeding on decaying matter among rocks.,['Hermit Crab'],7.0,26.316888406176815,23.334598858664382,34.661676398137075,26.66281537760755,37.0,2021-03-01,,,73
74,U. olhanensis,male,adult,,Gradual movement in cold conditions.,"['Coral Fragment', 'Sea Urchin', 'Sea Star', 'Sea Sponge', 'Sea Anemone']",9.0,39.0,38.06262299497136,54.53214022663163,42.669504568015434,38.0,2021-03-01,,,74
75,u. olhanen.,female,sub_adult,True,Claw snapping in aggressive encounter.,['Jellyfish'],8.0,13.125064000490088,15.483304365459702,19.43718312750753,13.60315344916471,38.0,2021-03-01,,,75
76,u. olhanen.,male,juvenile,,Frequent pausing while exploring.,"['Polychaete Worm', 'Jellyfish', 'Sea Anemone', 'Algae']",4.0,10.5,6.433257343018985,8.396176753593261,10.941863047919101,37.0,2021-03-01,,,76
77,u. olhanen.,N/R,sub_adult,,Resting in shaded crevice along cliff.,"['Sea Star', 'Sea Sponge', 'Coral Fragment']",6.0,32.5,31.442826951107957,42.38146156235456,34.88993686264748,37.0,2021-03-01,,,77
78,u. olhanen.,-,adult,,Interaction with nearby hermit crab.,['Crab (Other Species)'],5.0,24.0,23.55870027431457,29.150243284758748,25.573792096105787,38.0,2021-03-01,,,78
79,U. olhanensis,female,juvenile,True,Waving claw in signal to another crab.,['Small Fish'],10.0,12.997346445907331,17.383107638595426,23.143294328872,14.017140502999117,37.0,2021-03-01,,,79
80,Ucides alvorensis,female,pre_puberty,False,Foraging through tangled seagrass roots.,"['Sea Star', 'Polychaete Worm', 'Snail']",8.0,11.682718455119664,16.290159029609853,19.812264654074905,11.972103559683976,38.0,2021-03-01,,,80
81,u. olhanen.,male,sub_adult,,Scaling steep rock faces near shore.,"['Barnacle', 'Mussel', 'Sea Urchin', 'Shrimp']",8.0,26.25,28.05596527622944,37.84714931077449,27.06864349615821,37.0,2021-03-01,,,81
82,A. Farensis,male,adult,,Protecting territory in confined space.,"['Sea Urchin', 'Small Fish', 'Barnacle']",7.0,39.0,40.26221037351477,52.10156215986247,41.24191875971368,38.0,2021-03-01,,,82
83,A. Farensis,female,adult,False,Retreating quickly into hidden burrow.,"['Barnacle', 'Sea Anemone', 'Small Fish', 'Mussel']",8.0,27.797006886213456,25.305277737176564,33.918957706988444,28.16288523050078,37.0,2021-03-01,,,83
84,u. olhanen.,male,pre_puberty,,Camouflaging with nearby mud.,"['Barnacle', 'Algae']",2.0,33.0,38.163622467364554,47.23074840347234,33.44751466063097,39.0,2021-03-01,,,84
85,Ucides alvorensis,female,sub_adult,False,Swimming briefly to avoid disturbance.,"['Sea Sponge', 'Shrimp', 'Barnacle', 'Algae']",11.0,13.507324156425911,12.571233809633759,15.975924471682816,14.068539739827276,37.0,2021-03-01,,,85
86,Ucides alvorensis,male,adult,,Darting away in response to sudden shadow.,"['Coral Fragment', 'Snail', 'Hermit Crab', 'Mussel']",9.0,30.0,30.861412948786146,38.020077830966486,31.89696461242829,38.0,2021-03-01,,,86
87,A. Farensis,female,juvenile,True,Slowly navigating around seagrass beds.,"['Small Fish', 'Shrimp']",8.0,5.924936829254687,7.586387307181071,10.212969813317764,6.2366313577068855,39.0,2021-03-01,,,87
88,A farensis,male,pre_puberty,,Consuming algae scraped from barnacles.,"['Sea Urchin', 'Mussel', 'Sea Anemone']",3.0,24.0,29.30399071634247,37.76597266428851,25.554630397883457,37.0,2021-03-01,,,88
89,u. olhanen.,male,adult,,Sifting through sediment for scraps.,"['Sea Urchin', 'Mussel', 'Sea Star']",10.0,54.0,52.67201576011527,71.19388480073901,58.999834198410824,39.0,2021-03-01,,,89
90,u. olhanen.,female,adult,False,"Stationary, blending into rocky backdrop.","['Sea Sponge', 'Jellyfish', 'Sea Anemone', 'Shrimp']",9.0,10.0984503752179,11.068832253901794,15.050886820472416,10.615110676788762,39.0,2021-03-01,,,90
91,U. olhanensis,male,adult,,Engaging in antennae-to-antennae contact.,"['Coral Fragment', 'Algae', 'Small Fish']",9.0,39.0,38.47339035546619,57.595762988116014,41.90574926097945,37.0,2021-03-01,,,91
92,U. olhanensis,male,pre_puberty,,Lying still to avoid detection.,"['Barnacle', 'Crab (Other Species)']",6.0,18.0,22.791818278722953,33.31933965975503,18.845240519515837,36.0,2021-03-01,,,92
93,U. olhanensis,male,adult,,Retreating quickly into hidden burrow.,"['Hermit Crab', 'Mussel', 'Jellyfish']",7.0,22.5,23.365299584890785,31.50284483052314,23.103117923355594,35.0,2021-03-01,,,93
94,u. olhanen.,male,adult,,Camouflaging with nearby mud.,"['Snail', 'Sea Urchin', 'Sea Sponge']",8.0,39.0,39.909493815610716,51.8086688624364,42.6211589113518,37.0,2021-03-01,,,94
95,A farensis,male or female,pre_puberty,,Camouflaging with nearby mud.,"['Snail', 'Crab (Other Species)', 'Jellyfish', 'Sea Sponge']",5.0,24.75,27.53530400737586,41.29964579456331,25.799081725089138,38.0,2021-03-01,,,95
96,U. olhanensis,male,pre_puberty,,Waving claw in signal to another crab.,"['Sea Anemone', 'Coral Fragment']",7.0,9.75,8.302312943550655,10.988673356584101,9.767224231302242,39.0,2021-03-01,,,96
97,u. olhanen.,female,pre_puberty,True,Mating ritual involving antennae brushing.,"['Coral Fragment', 'Small Fish', 'Sea Urchin', 'Snail']",6.0,9.908885474179081,8.872736085895509,11.89682505369645,9.947678084809978,38.0,2021-03-01,,,97
98,u. olhanen.,male,pre_puberty,,Sifting through sediment for scraps.,['Jellyfish'],7.0,9.0,6.651180251807749,9.345296895029424,9.335534159559211,39.0,2021-03-01,,,98
99,A. Farensis,male,adult,,Interaction with nearby hermit crab.,"['Crab (Other Species)', 'Small Fish', 'Hermit Crab']",6.0,21.0,21.48912024981304,28.057345512290173,22.69064603203688,38.0,2021-03-01,,,99
100,u. olhanen.,female,adult,False,Rapid clawing during feeding bouts.,"['Polychaete Worm', 'Mussel']",6.0,21.05960760447143,21.235128825940716,26.715469493322555,22.67611066173216,38.0,2021-03-01,,,100
101,u. olhanen.,male,sub_adult,,Foraging through tangled seagrass roots.,"['Sea Anemone', 'Barnacle', 'Jellyfish', 'Small Fish', 'Polychaete Worm']",4.0,53.75,55.97130647168242,74.8999003050556,58.46913450660478,38.0,2021-03-01,,,101
102,u. olhanen.,female,adult,True,Traversing algae-slick rock surfaces.,"['Sea Urchin', 'Sea Star', 'Hermit Crab', 'Coral Fragment', 'Barnacle']",5.0,20.24256978048518,17.83144111873193,24.778260738441478,22.24129980227659,37.0,2021-03-01,,,102
103,u. olhanen.,male,juvenile,,"Stationary, blending into rocky backdrop.","['Sea Urchin', 'Shrimp', 'Snail']",6.0,6.5,-999.0,9.32706095335628,6.88446442275422,38.0,2021-03-01,,,103
104,u. olhanen.,male,pre_puberty,,Waving claw in signal to another crab.,['Sea Star'],10.0,3.75,3.306024207412086,4.069664173657325,3.7885233341995734,38.0,2021-03-01,,,104
105,U. olhanensis,male,adult,,Resisting aggressive fish encounter.,"['Shrimp', 'Sea Star', 'Algae']",9.0,34.5,35.80428059377133,46.799958537019286,36.97289640290868,38.0,2021-03-01,,,105
106,A farensis,female,adult,True,Nibbling detritus off seabed patches.,"['Coral Fragment', 'Crab (Other Species)', 'Sea Anemone']",7.0,37.59443789838058,32.501524591882074,46.44185099207894,40.24563957266902,38.0,2021-03-01,,,106
107,u. olhanen.,female,adult,True,Scaling steep rock faces near shore.,"['Sea Anemone', 'Sea Star']",7.0,30.073176303662535,27.76200030492791,34.23825433219323,30.783928761671742,38.0,2021-03-01,,,107
108,u. olhanen.,male,sub_adult,,Displaying territorial behavior against intruder.,"['Snail', 'Sea Urchin', 'Crab (Other Species)', 'Hermit Crab', 'Small Fish']",7.0,33.75,38.547348796884776,55.0590324504215,34.0112194115291,36.0,2021-03-01,,,108
109,u. olhanen.,male,juvenile,,Resting in shaded crevice along cliff.,"['Hermit Crab', 'Sea Urchin', 'Jellyfish', 'Small Fish']",6.0,7.5,6.82891605071834,8.543715640738295,8.155085379173698,38.0,2021-03-01,,,109
110,U. olhanensis,female,adult,True,Color change during molting stress.,"['Sea Star', 'Algae', 'Sea Anemone', 'Mussel', 'Barnacle']",10.0,17.031887339518796,20.3089570352788,29.760392885040297,17.175170821154047,38.0,2021-03-01,,,110
111,U. olhanensis,female,sub_adult,False,Side-stepping along sandy coastal floor.,"['Mussel', 'Small Fish', 'Sea Urchin', 'Crab (Other Species)']",7.0,31.091208633890506,25.23640024270292,33.89026249194832,32.784919407665036,38.0,2021-03-01,,,111
112,u. olhanen.,female,pre_puberty,True,Swimming briefly to avoid disturbance.,"['Sea Anemone', 'Hermit Crab', 'Coral Fragment', 'Polychaete Worm', 'Mussel']",9.0,4.789118073783212,5.914143907662187,7.552705160855378,5.006725197044616,39.0,2021-03-01,,,112
113,U. olhanensis,male,adult,,Lying still to avoid detection.,['Mussel'],10.0,48.0,48.712747952604104,60.49681406418569,49.28697935610931,38.0,2021-03-01,,,113
114,A farensis,female,pre_puberty,True,Mating ritual involving antennae brushing.,"['Snail', 'Barnacle']",10.0,9.606708031139005,7.471714873776206,9.832597290187337,9.714194371115404,38.0,2021-03-01,,,114
115,u. olhanen.,male,pre_puberty,,Consuming algae scraped from barnacles.,['Sea Anemone'],8.0,5.25,5.33955261746361,6.917585211358749,5.340606465005845,39.0,2021-03-01,,,115
116,Ucides alvorensis, ,pre_puberty,,Sheltering under broken shell piece.,['Mussel'],9.0,18.0,17.754595511907013,24.683645122770148,18.477914339101766,37.0,2021-03-01,,,116
117,A farensis,female,juvenile,False,Feeding on small crustaceans in crevices.,"['Crab (Other Species)', 'Sea Anemone', 'Sea Urchin', 'Algae']",7.0,5.990573680573619,8.707864178768638,11.716547329246257,6.123641321105979,38.0,2021-03-01,,,117
118,Ucides alvorensis,male,juvenile,,Approaching small fish with curiosity.,"['Sea Anemone', 'Sea Urchin', 'Sea Sponge']",6.0,15.5,13.648552456452839,20.088266593358153,15.667187736351787,40.0,2021-03-01,,,118
119,U. olhanensis,male,sub_adult,,Picking algae carefully off rock faces.,"['Jellyfish', 'Sea Star', 'Snail']",7.0,17.5,20.61746514212881,28.150009928066115,18.844897045522,36.0,2021-03-01,,,119
120,u. olhanen.,male,adult,True,Peering out cautiously from cover.,"['Crab (Other Species)', 'Shrimp']",7.0,22.5,23.155669661841763,33.52496089337866,23.1880391132765,37.0,2021-03-01,,,120
121,u. olhanen.,female,adult,False,Mating ritual involving antennae brushing.,['Algae'],7.0,21.57381472523598,23.60850052459175,33.8064973454511,23.31655517803606,38.0,2021-03-01,,,121
122,u. olhanen.,female,sub_adult,True,Rapid clawing during feeding bouts.,"['Mussel', 'Shrimp']",7.0,28.981972768180572,29.670326338088802,41.7788837578824,29.21631498985561,37.0,2021-03-01,,,122
123,u. olhanen.,female,adult,False,Emerging slowly after perceived threat.,['Jellyfish'],8.0,30.662175360006533,33.812863584234314,44.579977689194386,33.464595006094285,36.0,2021-03-01,,,123
124,A farensis,male,sub_adult,,Waving claw in signal to another crab.,"['Sea Star', 'Sea Anemone', 'Sea Urchin', 'Jellyfish', 'Mussel']",10.0,8.75,10.185902809787082,13.279819673355378,9.300997114989919,37.0,2021-03-01,,,124
125,A farensis,female,adult,False,Sheltering under broken shell piece.,"['Shrimp', 'Mussel', 'Sea Urchin']",7.0,35.332550076629886,33.91008639394907,41.02300391150613,35.66576596273992,36.0,2021-03-01,,,125
126,u. olhanen.,male,sub_adult,,Peering out cautiously from cover.,"['Sea Urchin', 'Sea Star', 'Crab (Other Species)', 'Small Fish', 'Sea Sponge']",8.0,11.25,10.48019934615249,14.821252707081786,11.4681274682523,38.0,2021-03-01,,,126
127,U. olhanensis,female,juvenile,False,Inspecting remains of another crab.,['Sea Sponge'],10.0,8.82737485510128,7.611549852214304,9.610325603610296,8.963357027936285,39.0,2021-03-01,,,127
