,cl [cm],lcl [cm],fw [cm],species_name,longitude,is_gravid,rcl [cm],stage,sex,id,cw [cm],latitude,associated_species,depth [m],is_gravid?,behavior
40,20,8.71131042112325,3,A. Farensis,,False,0.6295446929884767,juvenile,male,41,13.36854356286416,,"['Crab (Other Species)', 'Polychaete Worm']",7,False,Hiding in sandy burrow.
41,20,8.724323299367446,3,A. Farensis,,False,181.74032624728235,pre_puberty,male,42,14.317504347687864,,"['Snail', 'Sea Sponge', 'Coral Fragment']",12,False,Mating behavior with antenna touching.
42,13,7.795480535790665,2,u. olhanen.,,True,1.2635725416308081,pre_puberty,male,43,13.188207028654116,,"['Hermit Crab', 'Sea Urchin', 'Coral Fragment', 'Snail', 'Jellyfish']",8,True,Territorial display against intruder.
43,9,7.776849418309514,2,A. Farensis,,False,8.244264197004373,pre_puberty,female,44,11.928114422372674,,"['Crab (Other Species)', 'Sea Star', 'Small Fish']",9,False,Vibrating antennae in water currents.
44,43,8.648164749336441,4,A. Farensis,,False,2.000516715626123,sub_adult,male,45,12.600150865954891,,"['Sea Anemone', 'Barnacle', 'Snail', 'Coral Fragment']",8,False,Picking detritus from seabed.
45,15,7.812606535847622,6,A farensis,,False,47.06589564615625,pre_puberty, ,46,11.869878508886616,,"['Jellyfish', 'Mussel']",9,False,Picking detritus from seabed.
46,18,5.932011832452984,4,u. olhanen.,,False,2.1355208747345653,pre_puberty,female,47,13.133451137427292,,"['Polychaete Worm', 'Small Fish', 'Crab (Other Species)']",8,False,Guarding eggs under abdominal flap.
47,9,10.833426597025529,3,A. Farensis,,True,0.30412419517246414,adult,N/R,48,11.840551684720237,,"['Small Fish', 'Shrimp', 'Sea Sponge']",7,True,Claw waving directed at nearby crab.
48,19,5.659314731036917,2,A farensis,,False,10.366671371431,adult,female,49,13.309274948648063,,"['Barnacle', 'Shrimp', 'Sea Sponge', 'Jellyfish']",11,False,Moving sideways along sandy bottom.
49,21,6.174390863954605,3,u. olhanen.,,False,7.589787857271339,juvenile,male,50,12.151757141713023,,"['Hermit Crab', 'Snail', 'Coral Fragment', 'Shrimp', 'Sea Sponge']",8,False,Swimming short distance to escape.
50,13,9.04330047767938,8,u. olhanen.,,False,0.8251783466659268,adult,female,51,14.694272431638804,,"['Mussel', 'Shrimp', 'Sea Sponge']",6,False,Climbing submerged rocks.
51,17,9.565937846356263,5,U. olhanensis,,True,1.3093143695894343,sub_adult,male,52,11.575710807812893,,"['Polychaete Worm', 'Barnacle', 'Small Fish', 'Shrimp']",11,True,Moving in groups.
52,16,5.943138982181041,4,U. olhanensis,,True,7.196327510267565,pre_puberty,N/R,53,12.930131443399803,,"['Hermit Crab', 'Small Fish', 'Sea Sponge', 'Coral Fragment']",7,True,Picking detritus from seabed.
53,52,7.980506337726745,4,A farensis,,True,2.9264400884671873,pre_puberty,male,54,13.169170378805582,,['Sea Star'],12,True,Climbing seaweed stalks.
54,18,9.565579514458287,2,U. olhanensis,,False,0.08631983345499232,pre_puberty,male,55,14.736422097393238,,"['Shrimp', 'Sea Urchin', 'Hermit Crab', 'Algae']",11,False,Searching for food in tidal pools.
55,34,7.607699976309912,7,u. olhanen.,,False,0.5399053460171722,adult,male,56,12.21557786291068,,"['Jellyfish', 'Crab (Other Species)', 'Small Fish', 'Sea Anemone', 'Mussel']",8,False,Slow movement near seagrass patches.
56,30,7.157230935067168,3,u. olhanen.,,True,4.568430681441582,sub_adult,female,57,13.552001868969729,,"['Coral Fragment', 'Algae']",9,True,Defensive posture when approached.
57,20,11.492150585334256,3,u. olhanen.,,False,61.961603131295,sub_adult,male,58,14.469855759514385,,"['Coral Fragment', 'Snail', 'Polychaete Worm', 'Sea Anemone', 'Mussel']",6,False,Picking detritus from seabed.
58,35,9.272377021542844,4,u. olhanen.,,False,19.136824675713534,pre_puberty,female,59,13.520286326392341,,"['Jellyfish', 'Barnacle', 'Crab (Other Species)', 'Shrimp']",10,False,Cleaning claws with rubbing motion.
59,42,7.10149940692865,8,U. olhanensis,,False,150.0,pre_puberty,male,60,12.311298148901393,,"['Shrimp', 'Coral Fragment', 'Mussel', 'Algae', 'Polychaete Worm']",8,False,Cleaning claws with rubbing motion.
60,11,7.4484913413738445,7,A farensis,,True,14.697924466740218,sub_adult,male,61,12.06519136767859,,"['Jellyfish', 'Shrimp', 'Sea Anemone', 'Coral Fragment']",10,True,Guarding a small hole in sediment.
61,19,8.034039470447107,2,A farensis,,False,2.1801115942982623,sub_adult,male or female,62,12.444689695563362,,"['Barnacle', 'Sea Star', 'Polychaete Worm', 'Mussel']",10,False,Slow movement near seagrass patches.
62,27,9.282259216957593,3,A farensis,,False,21.523694426800382,adult, ,63,10.822661165099856,,['Coral Fragment'],8,False,Rapid claw movement while feeding.
63,34,9.96828085274753,6,A. Farensis,,False,1.8984949265562874,pre_puberty,?,64,12.067143078930384,,"['Sea Urchin', 'Crab (Other Species)', 'Mussel', 'Sea Star']",10,False,Climbing submerged rocks.
64,18,9.59579619200813,4,U. olhanensis,,False,12.5811516699471,sub_adult,female,65,11.675996901178989,,"['Sea Urchin', 'Algae', 'Sea Star', 'Barnacle']",13,False,Guarding eggs under abdominal flap.
65,18,10.47123064516767,3,U. olhanensis,,False,4.044901224807144,juvenile,female,66,13.52923962054229,,"['Sea Sponge', 'Small Fish']",10,False,Resting under shell fragment.
66,16,7.911073505091474,4,u. olhanen.,,True,0.3232968483178863,pre_puberty,female,67,10.963757945795066,,"['Jellyfish', 'Small Fish']",10,True,Cleaning claws with rubbing motion.
67,34,10.45958272399295,4,A farensis,,False,2.4871576175484376,pre_puberty,male,68,12.925868959529383,,"['Shrimp', 'Mussel', 'Sea Star', 'Small Fish', 'Sea Sponge']",8,False,Stillness in cold water.
68,6,6.797784563437617,2,A farensis,,False,23.549575721051145,sub_adult,female,69,13.539070146784237,,"['Polychaete Worm', 'Jellyfish', 'Mussel', 'Sea Urchin']",11,False,Resting under shell fragment.
69,30,7.501745366024319,4,A. Farensis,,True,0.8957209300007083,juvenile,male,70,10.464493722311046,,"['Sea Star', 'Crab (Other Species)', 'Hermit Crab']",6,True,Exploring new territory.
70,30,7.626915957219161,4,A. Farensis,,False,87.81007464215587,juvenile,male,71,10.845076728283619,,"['Coral Fragment', 'Polychaete Worm', 'Mussel', 'Sea Sponge']",6,False,Color changes during molting.
71,15,10.959956231179548,3,A. Farensis,,False,0.6527754577123752,sub_adult,male,72,11.253107989724107,,"['Sea Sponge', 'Shrimp', 'Small Fish']",8,False,Climbing submerged rocks.
72,26,6.244396710101152,4,A farensis,,False,5.1664595431624525,sub_adult,male,73,12.190717234685843,,"['Sea Anemone', 'Barnacle', 'Shrimp', 'Jellyfish', 'Sea Star']",7,False,Hiding under floating debris.
73,32,7.321387584649743,6,A farensis,,False,5.408991381216888,pre_puberty,female,74,12.042083335617336,,"['Crab (Other Species)', 'Sea Star', 'Algae']",10,False,Searching for food in tidal pools.
74,19,7.86718011112521,3,A farensis,,False,4.940749312463944,sub_adult,male or female,75,11.620747956743383,,"['Hermit Crab', 'Jellyfish', 'Sea Anemone', 'Mussel', 'Sea Urchin']",9,False,Claw waving directed at nearby crab.
75,27,7.245809499850651,5,A farensis,,False,33.173364824984034,pre_puberty,male,76,12.050476186957022,,"['Algae', 'Polychaete Worm', 'Sea Urchin']",7,False,Sideways walking along bay edge.
76,10,7.215041729489334,3,u. olhanen.,,False,1.833336054684374,sub_adult,nan,77,13.765009543272974,,"['Algae', 'Mussel', 'Coral Fragment', 'Polychaete Worm', 'Crab (Other Species)']",9,False,Crab moving quickly across rocks.
77,16,6.723494211457631,2,A. Farensis,,False,13.348942446323298,pre_puberty,female,78,13.335970368070226,,"['Sea Anemone', 'Algae', 'Sea Sponge', 'Polychaete Worm', 'Crab (Other Species)']",9,False,Color changes during molting.
78,13,9.444131128498896,4,A farensis,,False,3.7831028730258747,adult,male,79,11.82817580989463,,['Mussel'],6,False,Climbing seaweed stalks.
79,33,8.806814273037045,5,u. olhanen.,,False,3.249026400033258,adult,male,80,13.901911033449597,,"['Sea Sponge', 'Snail', 'Barnacle']",7,False,Hiding under seagrass blades.
80,13,6.8405506054054195,6,A. Farensis,,False,9.881515630292515,adult,female,81,14.440977931749893,,"['Small Fish', 'Sea Sponge', 'Algae', 'Snail']",11,False,Climbing onto submerged logs.
81,11,3.900680058056082,2,A. Farensis,,False,37.264959423008676,adult,female,82,12.556465185564546,,['Coral Fragment'],11,False,Picking detritus from seabed.
82,23,7.693058270996773,3,A. Farensis,,False,37.27194594042798,adult,male,83,12.012586324270547,,"['Hermit Crab', 'Mussel']",7,False,Moving toward warmer water pockets.
83,38,8.188298653626866,3,A. Farensis,,False,2.693839925797088,pre_puberty,female,84,14.005521918577466,,"['Small Fish', 'Sea Star', 'Algae', 'Polychaete Worm', 'Mussel']",8,False,Vibrating antennae in water currents.
84,19,4.4449768121248345,5,A. Farensis,,False,30.965336722468596,adult,male,85,13.934411942625092,,"['Barnacle', 'Sea Sponge', 'Coral Fragment', 'Shrimp']",10,False,Stillness in cold water.
85,30,8.617654038188153,6,A farensis,,False,5.557719085772263,adult,-,86,15.007405048341075,,"['Shrimp', 'Hermit Crab', 'Snail']",5,False,Crab moving quickly across rocks.
86,22,9.717498261600449,5,u. olhanen.,,False,2.809627838197364,sub_adult,male,87,12.395458423855269,,"['Coral Fragment', 'Jellyfish']",10,False,Claw waving directed at nearby crab.
87,22,7.4692072406094026,2,A farensis,,True,4.2819792680505095,pre_puberty,male,88,12.279783316225915,,"['Small Fish', 'Mussel', 'Coral Fragment', 'Algae']",6,True,Retreating into burrow.
88,26,9.936807648705068,8,A. Farensis,,False,6.600670969156018,juvenile, ,89,13.922898971695064,,"['Mussel', 'Sea Star', 'Small Fish', 'Shrimp', 'Snail']",7,False,Claw snapping in competition.
89,25,9.686075180287766,4,u. olhanen.,,False,35.16159768279715,juvenile,male,90,12.51477493037253,,"['Sea Star', 'Mussel', 'Crab (Other Species)']",10,False,Feeding on detritus in shallow water.
90,29,7.119024164100192,2,U. olhanensis,,False,43.31445419268228,sub_adult,female,91,13.00516477085336,,['Sea Star'],5,False,Rapid claw movement while feeding.
91,41,10.41363624535868,3,A farensis,,True,0.20731359634394989,sub_adult,male,92,11.326116821385526,,['Sea Sponge'],6,True,Searching for food in tidal pools.
92,22,12.178072146745063,3,u. olhanen.,,False,2.940937820181931,pre_puberty,male,93,13.469206021431892,,"['Shrimp', 'Crab (Other Species)', 'Coral Fragment', 'Polychaete Worm']",11,False,Retreating quickly from shadow.
93,16,6.946686394464427,5,A farensis,,False,26.496896638763,sub_adult,female,94,12.445837417407692,,"['Shrimp', 'Hermit Crab', 'Mussel', 'Sea Anemone', 'Jellyfish']",11,False,Emerging cautiously from hiding.
94,37,6.198890324233927,6,A farensis,,False,14.225986627075464,sub_adult,female,95,14.01476064171487,,"['Sea Urchin', 'Barnacle', 'Algae', 'Shrimp', 'Jellyfish']",9,False,Stillness in cold water.
95,14,11.474951023151661,5,A. Farensis,,False,1.2985863822101005,adult,male,96,12.812764855455887,,"['Small Fish', 'Algae', 'Snail']",7,False,Retreating quickly from shadow.
96,24,8.762425505659818,3,A. Farensis,,False,0.23958671620787103,sub_adult,nan,97,12.069309157822461,,['Crab (Other Species)'],3,False,Claw waving directed at nearby crab.
97,13,8.213994875386119,2,A. Farensis,,True,69.69138962717415,sub_adult,male,98,12.629095614344205,,"['Polychaete Worm', 'Jellyfish', 'Snail']",5,True,Claw waving directed at nearby crab.
98,20,8.842313194753165,2,A farensis,,False,6.350670501222371,pre_puberty,male,99,11.945513545438887,,"['Jellyfish', 'Mussel', 'Coral Fragment']",8,False,Social contact with other crabs.
99,11,6.996292199626678,4,A. Farensis,,False,0.43328403455416603,juvenile,?,100,12.935605014252541,,"['Sea Sponge', 'Polychaete Worm', 'Shrimp', 'Sea Anemone', 'Coral Fragment']",3,False,Slow movement near seagrass patches.
100,22,8.908928685511126,9,A. Farensis,,False,0.44921105073561485,sub_adult,female,101,14.960773894558722,,['Sea Sponge'],6,False,Using claws to dig into sediment.
101,22,5.861673361126412,3,A. Farensis,,True,0.5110916090305896,sub_adult,nan,102,15.713366363829117,,"['Sea Anemone', 'Sea Star', 'Mussel']",6,True,Territorial display against intruder.
102,15,4.857151892345577,3,A farensis,,True,19.700577958949,juvenile,nan,103,14.299503352133847,,"['Algae', 'Hermit Crab', 'Coral Fragment', 'Sea Star', 'Polychaete Worm']",7,True,Dragging shell fragment backward.
103,22,7.304169832549078,6,A farensis,,False,0.055195249556373595,sub_adult,male,104,11.06255914714794,,['Polychaete Worm'],6,False,Hiding in sandy burrow.
104,40,9.369160581889366,6,A. Farensis,,False,33.55491232662108,pre_puberty,male,105,12.763787746760833,,"['Sea Star', 'Small Fish', 'Hermit Crab']",6,False,Moving toward bait.
105,21,5.758835917041608,3,u. olhanen.,,False,0.017861030776036468,sub_adult,nan,106,10.863248743338815,,['Jellyfish'],7,False,Defensive posture when approached.
106,8,6.008604987689942,3,u. olhanen.,,True,155.1150204785279,pre_puberty,male or female,107,11.70724713872082,,"['Small Fish', 'Jellyfish']",9,True,Retreating into burrow.
107,25,6.212280331169331,5,A farensis,,False,0.8150439040084372,sub_adult,nan,108,11.0328937375361,,"['Sea Star', 'Shrimp', 'Coral Fragment', 'Jellyfish']",10,False,Guarding eggs under abdominal flap.
108,13,8.852262754199115,5,u. olhanen.,,False,92.96617685414326,pre_puberty,male,109,13.572060279762072,,"['Mussel', 'Algae', 'Sea Star', 'Sea Urchin', 'Crab (Other Species)']",12,False,Slow movement near seagrass patches.
109,40,8.734133979877617,5,A. Farensis,,False,15.613537020703635,sub_adult,male,110,13.29530736981693,,"['Shrimp', 'Hermit Crab', 'Sea Star', 'Algae']",10,False,Using claws to dig into sediment.
110,8,9.792152782898953,9,u. olhanen.,,False,19.68283129956758,juvenile,female,111,14.464047121472163,,"['Small Fish', 'Algae']",7,False,Moving sideways along sandy bottom.
111,31,6.6388961592116145,6,A. Farensis,,False,31.548043048836842,adult,?,112,11.403977579307641,,"['Barnacle', 'Mussel', 'Sea Star', 'Coral Fragment', 'Algae']",3,False,Picking biofilm on submerged wood.
112,26,8.523952337451227,8,u. olhanen.,,False,6.129095519919523,sub_adult,male,113,14.233723266532165,,"['Jellyfish', 'Snail', 'Coral Fragment']",5,False,Retreating into burrow.
113,7,7.804893090430989,3,A. Farensis,,False,0.3859675678056878,sub_adult,male,114,12.50482187538528,,['Jellyfish'],11,False,Territorial display against intruder.
114,11,2.525972067087107,5,u. olhanen.,,False,7.740857682775236,adult,female,115,12.359337728286397,,"['Small Fish', 'Hermit Crab']",10,False,Feeding on small mollusks.
115,24,8.045543410554483,3,A. Farensis,,False,0.5722795894300863,adult,nan,116,12.951968337617894,,"['Barnacle', 'Jellyfish', 'Crab (Other Species)', 'Hermit Crab']",8,False,Moving toward warmer water pockets.
116,22,8.595978581691213,3,u. olhanen.,,False,59.0653531115676,pre_puberty,male,117,11.28642684701597,,['Sea Sponge'],11,False,Hiding under floating debris.
117,10,4.284977209560166,5,A farensis,,True,2.99060324652104,adult,male,118,12.747742227089692,,"['Barnacle', 'Sea Sponge']",11,True,Escaping predator silhouette overhead.
118,13,9.715825306453782,7,u. olhanen.,,False,129.04106608226186,adult,male,119,14.516635189877224,,['Sea Urchin'],10,False,Feeding on detritus in shallow water.
119,11,8.216769972338698,9,A. Farensis,,False,0.10583240019082613,pre_puberty, ,120,14.782959894674256,,"['Sea Urchin', 'Sea Anemone', 'Polychaete Worm']",8,False,Color changes during molting.
120,20,7.622863438260964,5,A. Farensis,,False,2.815426952873286,adult,female,121,12.19557223819275,,"['Jellyfish', 'Polychaete Worm', 'Crab (Other Species)', 'Sea Anemone', 'Sea Star']",7,False,Waving claws rhythmically.
121,31,8.200383457024637,7,A farensis,,False,1.4177951736818675,pre_puberty,female,122,12.960197034215192,,"['Barnacle', 'Small Fish', 'Polychaete Worm']",7,False,Feeding on small mollusks.
122,27,7.084034297255197,2,U. olhanensis,,True,3.3036357993659786,sub_adult,male,123,12.730751636674444,,"['Crab (Other Species)', 'Polychaete Worm']",11,True,Hiding under seagrass blades.
123,28,7.834701029848691,4,A. Farensis,,True,0.6314811436300127,adult,nan,124,13.432166297782203,,"['Algae', 'Mussel', 'Small Fish']",10,True,Displaying dominance by lifting body.
124,7,8.459848244399696,8,A farensis,,False,6.420980409169338,sub_adult,male or female,125,13.703545557865475,,"['Crab (Other Species)', 'Shrimp']",8,False,Picking algae from rock surface.
125,13,10.0414380311024,4,A. Farensis,,False,0.7020177093611019,adult,female,126,14.089218300849588,,"['Sea Urchin', 'Barnacle']",11,False,Climbing algae-covered rocks.
126,38,9.226215047578158,2,A. Farensis,,False,4.355293679433498,sub_adult,female,127,9.612604409882339,,"['Coral Fragment', 'Sea Anemone', 'Sea Sponge', 'Polychaete Worm', 'Sea Urchin']",11,False,Climbing onto submerged logs.
127,19,6.8556172951875,5,U. olhanensis,,False,0.27721214061692107,adult, ,128,13.225437544895751,,"['Coral Fragment', 'Sea Sponge']",8,False,Searching for mates at twilight.
128,27,7.76119642073576,4,A farensis,,False,0.0140768777056607,sub_adult,male,129,13.659147724991254,,"['Polychaete Worm', 'Sea Sponge', 'Jellyfish', 'Snail', 'Sea Star']",10,False,Slow movement near seagrass patches.
129,18,8.484110394952864,4,A farensis,,False,1.4807249039221502,pre_puberty,male,130,13.03150076165593,,"['Algae', 'Coral Fragment']",9,False,Rapid crossing of open sand.
130,9,9.539421686009302,4,A. Farensis,,False,29.806847476944274,sub_adult,female,131,14.28842447737456,,"['Polychaete Worm', 'Sea Urchin']",7,False,Sitting still blending with environment.
131,11,6.045197460961559,5,A farensis,,False,0.9156647863351285,sub_adult,male,132,11.644886368222334,,"['Coral Fragment', 'Algae', 'Sea Sponge']",7,False,Social contact with other crabs.
132,9,7.360793427693134,2,A farensis,,False,8.942245524634396,adult,female,133,12.357310071540091,,"['Snail', 'Crab (Other Species)', 'Small Fish', 'Shrimp']",7,False,Interaction with hermit crabs.
133,12,9.792407747510392,4,A. Farensis,,False,4.965526687186028,sub_adult, ,134,11.718106195364733,,"['Sea Sponge', 'Small Fish']",6,False,Interacting with small fish nearby.
134,23,6.481784984902239,4,A. Farensis,,False,0.02248701931842394,sub_adult,female,135,12.92607646695152,,"['Sea Sponge', 'Sea Urchin', 'Coral Fragment', 'Snail']",9,False,Climbing submerged rocks.
135,27,9.635856333940618,4,A farensis,,True,23.46400381110971,pre_puberty,female,136,13.097303089367786,,['Crab (Other Species)'],15,True,Color changes during molting.
136,12,8.00131176636665,2,A farensis,,False,0.43787093736646954,sub_adult,male,137,12.578743282924119,,"['Small Fish', 'Sea Star', 'Jellyfish', 'Crab (Other Species)', 'Algae']",4,False,Moving in groups.
137,22,5.208669791343208,6,A farensis,,False,5.061138155041889,adult,male,138,12.418303977064276,,"['Snail', 'Polychaete Worm', 'Algae']",10,False,Social contact with other crabs.
138,21,6.143351742179219,5,A. Farensis,,False,0.40867371039919875,pre_puberty,male,139,12.447613617449791,,"['Crab (Other Species)', 'Coral Fragment', 'Sea Sponge', 'Jellyfish', 'Sea Anemone']",7,False,Sideways walking along bay edge.
139,19,8.092368967225605,4,A. Farensis,,False,1.9385486252121324,juvenile,male,140,12.339831423867183,,"['Sea Urchin', 'Snail', 'Coral Fragment', 'Polychaete Worm']",7,False,Searching for food in tidal pools.
140,24,10.241564110339045,3,A. Farensis,,False,5.511886478144198,juvenile,male,141,13.550993389640018,,"['Polychaete Worm', 'Barnacle']",10,False,Inspecting discarded crab shell.
141,35,8.01221312751844,4,A. Farensis,,False,0.17602396452011973,juvenile, ,142,12.406692516609002,,"['Sea Star', 'Algae', 'Barnacle', 'Sea Urchin']",7,False,Climbing submerged rocks.
