,species,sex,stage,is_gravid,behaviour,associated_species,depth [m],cl [mm],cw [mm],lcl [mm],rcl [mm],latitude,longitude,id
22,u. olhanen.,male or female,adult,,Harvesting food beneath floating debris.,"['Jellyfish', 'Coral Fragment', 'Snail']",9.0,18.161809330613387,17.191323071534015,12.08184890394476,16.191497193032227,,,22
23,u. olhanen.,female,adult,False,Filtering detritus from shallow bottom.,['Sea Star'],5.0,25.85556877151968,23.750288649902426,18.686128758438898,20.330207139274698,,,23
24,U. olhanensis,male,pre_puberty,,Resisting aggressive fish encounter.,"['Sea Sponge', 'Mussel', 'Snail']",9.0,27.75,20.38877579206282,325.2167725419571,15.66767971398253,,,24
25,u. olhanen.,female,sub_adult,True,Rhythmic waving as social cue.,"['Mussel', 'Crab (Other Species)']",9.0,26.104985577947723,31.18848863007514,30.403678234895896,27.664040826600377,,,25
26,U. olhanensis,female,adult,False,Performing dominance display by body lifting.,['Sea Urchin'],8.0,12.37888872561632,13.383206635516204,10.80317314792537,11.104021096021661,,,26
27,Ucides alvorensis,male,juvenile,,Scavenging at the edge of tidal pools.,"['Coral Fragment', 'Sea Anemone']",8.0,16.5,20.7935342835763,266.9260835610153,18.21682975827109,,,27
28,u. olhanen.,female,adult,True,Consuming algae scraped from barnacles.,"['Shrimp', 'Sea Urchin', 'Snail', 'Mussel']",7.0,21.945161258447385,25.0040674346398,23.936156153197093,18.855381443806223,,,28
29,Ucides alvorensis,male,juvenile,,Approaching small fish with curiosity.,"['Jellyfish', 'Snail', 'Mussel', 'Barnacle', 'Algae']",11.0,8.0,7.573299998840477,6.481412545457831,33.45359999242124,,,29
30,A. Farensis,female,adult,False,Claw shaking post-contact gesture.,"['Sea Urchin', 'Sea Anemone', 'Barnacle']",12.0,19.154550736036093,18.981622750051034,18.495598606477078,16.180536647775366,,,30
31,Ucides alvorensis,male or female,juvenile,,Claw snapping in aggressive encounter.,"['Sea Sponge', 'Sea Urchin', 'Hermit Crab', 'Algae', 'Coral Fragment']",6.0,2.5,2.1212566160815935,1.6879982933646263,1.5554875145582248,,,31
32,Ucides alvorensis,female,pre_puberty,False,Traversing algae-slick rock surfaces.,"['Small Fish', 'Sea Anemone']",5.0,9.760329519564513,12.608502936213187,8.628482846279136,9.795341991581763,,,32
33,A farensis,female,juvenile,False,Side-stepping along sandy coastal floor.,"['Jellyfish', 'Polychaete Worm', 'Barnacle']",7.0,4.220650107438655,6.224214668814058,4.550556658215573,5.196910663599203,,,33
34,U. olhanensis,female,adult,True,Brief social contact with fellow crabs.,"['Sea Urchin', 'Mussel', 'Small Fish', 'Shrimp', 'Sea Anemone']",9.0,6.329085702419435,7.412706432904741,6.424842083410971,6.492293157982764,,,34
35,A farensis,female,adult,False,Searching tidal pools for nutrients.,"['Algae', 'Snail']",10.0,53.41027151116198,48.41756570255963,42.749888977406194,37.74139154026772,,,35
36,u. olhanen.,male,adult,,Protecting territory in confined space.,"['Small Fish', 'Mussel']",11.0,45.0,41.935464152171754,1153.2862292028346,31.385525805912486,,,36
37,U. olhanensis,male,adult,,Rhythmic waving as social cue.,"['Sea Sponge', 'Small Fish', 'Barnacle']",10.0,31.5,28.72531442511393,24.13789919022193,461.4707421379887,,,37
38,A farensis,male or female,sub_adult,,Group migration across shallow seabed.,"['Crab (Other Species)', 'Sea Sponge', 'Sea Star', 'Hermit Crab', 'Sea Anemone']",7.0,36.27588966502379,36.524232993037316,31.989998255919968,37.541707934483384,,,38
39,Ucides alvorensis,male or female,adult,,Lying still to avoid detection.,"['Sea Urchin', 'Small Fish', 'Mussel', 'Jellyfish']",8.0,18.533183026613177,20.086918382835876,15.189749312396637,21.14065128316405,,,39
40,u. olhanen.,male,adult,True,Searching tidal pools for nutrients.,"['Coral Fragment', 'Mussel', 'Polychaete Worm', 'Hermit Crab', 'Barnacle']",8.0,27.0,29.65375198230728,21.95007594810714,658.5007866170871,,,40
41,U. olhanensis,male,pre_puberty,,Mating ritual involving antennae brushing.,"['Crab (Other Species)', 'Snail', 'Sea Anemone', 'Shrimp', 'Mussel']",10.0,9.0,9.309953011950869,7.564099294197674,48.86623729426101,,,41
42,u. olhanen.,male,adult,,Claw shaking post-contact gesture.,"['Hermit Crab', 'Algae']",8.0,36.0,37.92460386219069,31.51522918994652,817.4299484207413,,,42
43,U. olhanensis,female,adult,True,Mating ritual involving antennae brushing.,"['Barnacle', 'Coral Fragment']",7.0,5.599150876198056,6.524255716269852,4.572045508443044,4.617689574618557,,,43
44,U. olhanensis,female,adult,False,Advancing toward bait in water.,"['Small Fish', 'Sea Urchin', 'Snail']",11.0,36.31548926480285,33.19641289881539,22.538525865121958,27.82794566807878,,,44
45,A. Farensis,male,adult,,Claw snapping in aggressive encounter.,"['Barnacle', 'Sea Star']",6.0,22.5,20.418549010564366,265.6175082959506,16.217102217816752,,,45
46,A farensis,female,sub_adult,False,Gradual movement in cold conditions.,"['Algae', 'Sea Anemone']",11.0,9.540212789882228,8.947637127129292,6.898195177859575,7.09465714498359,,,46
47,Ucides alvorensis,nan,sub_adult,,Rhythmic waving as social cue.,['Sea Anemone'],6.0,13.75,11.415240762596142,44.93299662772355,9.27077243426891,,,47
48,U. olhanensis,female,adult,True,Staying half-submerged in loose sand.,['Barnacle'],9.0,12.593878492376312,12.424417245242044,11.807693901797633,9.87797133549848,,,48
49,A. Farensis,male,pre_puberty,,Retreating quickly into hidden burrow.,['Barnacle'],8.0,25.5,20.332668639565572,262.707650525701,17.437069475049544,,,49
50,U. olhanensis,male,adult,True,Claw snapping in aggressive encounter.,"['Hermit Crab', 'Sea Anemone', 'Algae', 'Shrimp']",7.0,13.5,14.27059576734332,12.657406635086218,117.28425587103939,,,50
51,U. olhanensis,male,adult,,Group migration across shallow seabed.,"['Sea Sponge', 'Coral Fragment', 'Hermit Crab']",9.0,57.0,60.20805488893873,51.456889948317155,2717.650967833384,,,51
52,A farensis,female,pre_puberty,True,Guarding eggs beneath body flap.,"['Hermit Crab', 'Shrimp', 'Polychaete Worm', 'Jellyfish', 'Mussel']",7.0,4.672762650924703,3.134062968092152,3.0609142150517514,2.55883296243362,,,52
53,U. olhanensis,female,sub_adult,False,"Stationary, blending into rocky backdrop.","['Mussel', 'Coral Fragment', 'Algae']",5.0,9.406006884449518,10.579522101021281,8.100829732359092,9.259891504929971,,,53
54,Ucides alvorensis,female,juvenile,True,"Burrowing into soft, sandy sediment.","['Sea Star', 'Polychaete Worm', 'Hermit Crab', 'Shrimp']",12.0,21.75929907187624,23.28134548913291,18.65354041466094,19.959312836550065,,,54
55,u. olhanen.,male,sub_adult,,Waving claw in signal to another crab.,"['Crab (Other Species)', 'Sea Star', 'Barnacle', 'Hermit Crab']",9.0,37.5,32.610126076269026,27.276362105430692,606.7189854505679,,,55
56,U. olhanensis,male,adult,,Protecting territory in confined space.,"['Sea Sponge', 'Jellyfish', 'Coral Fragment']",8.0,27.0,26.709500895502014,19.753896041422713,538.5772715863851,,,56
57,A farensis,male,adult,,Picking algae carefully off rock faces.,['Mussel'],12.0,31.5,30.94453637931973,23.967461165899042,692.3046607584536,,,57
58,A. Farensis,female,juvenile,False,Creeping under the cover of seagrass.,"['Sea Urchin', 'Barnacle', 'Sea Sponge', 'Small Fish', 'Mussel']",7.0,10.335184156253511,8.976132132959341,6.802223509358205,7.635251180432824,,,58
59,A. Farensis,male,juvenile,,Sheltering under broken shell piece.,['Sea Urchin'],4.0,11.5,10.083384701182293,9.025776370697836,62.70805448555057,,,59
60,u. olhanen.,female,adult,True,Claw snapping in diver confrontation.,"['Sea Urchin', 'Jellyfish', 'Sea Star']",7.0,24.45798879193431,27.946046458344373,17.767934334781796,24.71215476409195,,,60
61,U. olhanensis,female,adult,True,Advancing toward bait in water.,"['Sea Star', 'Small Fish']",6.0,30.81575819899726,32.129097991147155,28.510627226857874,25.98203224509255,,,61
62,Ucides alvorensis,-,adult,,Peering out cautiously from cover.,"['Shrimp', 'Mussel', 'Coral Fragment']",8.0,49.5,49.65060600726774,512.914113046014,41.16316216900359,,,62
63,u. olhanen.,male,adult,,Scuttling swiftly over rocky terrain.,"['Sea Star', 'Mussel', 'Algae', 'Barnacle']",7.0,18.0,19.563965039989846,14.9022493608328,283.78508907804195,,,63
64,Ucides alvorensis, ,adult,,Sheltering under broken shell piece.,"['Mussel', 'Jellyfish']",10.0,64.12291951352024,59.12223412699893,49.24117123061834,60.09852434373834,,,64
65,A farensis,female,sub_adult,False,Scaling steep rock faces near shore.,['Coral Fragment'],9.0,10.253840631451595,12.808219365877203,8.595371016760353,9.11898091902189,,,65
66,A farensis,N/R,juvenile,,Filtering detritus from shallow bottom.,"['Barnacle', 'Sea Star', 'Small Fish', 'Crab (Other Species)', 'Sea Urchin']",9.0,8.525856480760286,9.260875356154592,7.16269669062295,8.909958056907712,,,66
67,U. olhanensis,male,adult,,Grazing on mollusks among debris.,"['Coral Fragment', 'Sea Sponge', 'Crab (Other Species)']",7.0,24.0,25.68991024538622,20.72633366944042,427.2133467004529,,,67
68,A. Farensis,male,juvenile,,Scuttling swiftly over rocky terrain.,"['Coral Fragment', 'Crab (Other Species)', 'Sea Urchin']",5.0,7.0,7.746976834259522,6.4650795417743785,46.82382269576879,,,68
69,A farensis,female,sub_adult,True,Lying still to avoid detection.,"['Sea Urchin', 'Snail', 'Shrimp']",9.0,45.90449868333828,63.194408766113895,41.47887334807538,44.70988038817235,,,69
70,Ucides alvorensis,male,adult,True,Collecting biofilm from sunken wood.,['Sea Anemone'],7.0,24.0,21.767958931201882,19.2055199874416,288.2597415889923,,,70
71,Ucides alvorensis,male,pre_puberty,,Feeding on small crustaceans in crevices.,"['Hermit Crab', 'Sea Anemone', 'Sea Urchin']",7.0,6.75,7.678031143039566,5.648839056026029,42.52275163128848,,,71
72,A farensis,male,adult,,Engaging in antennae-to-antennae contact.,"['Sea Anemone', 'Snail']",6.0,18.0,16.490078925406948,153.06415789522342,14.457961011544736,,,72
73,A farensis, ,sub_adult,,Vibrating antennae in flowing current.,['Hermit Crab'],9.0,26.25,24.60353690734709,135.85623055716687,18.797333092608884,,,73
74,u. olhanen.,male,adult,,Interaction with nearby hermit crab.,"['Sea Urchin', 'Jellyfish', 'Shrimp', 'Small Fish', 'Crab (Other Species)']",8.0,46.5,47.4548877418136,39.45459350867969,1609.8207284705888,,,74
75,Ucides alvorensis,-,sub_adult,,Performing dominance display by body lifting.,"['Shrimp', 'Algae', 'Mussel', 'Hermit Crab', 'Coral Fragment']",10.0,28.75,34.470139281745304,234.7498956513088,27.504921330492348,,,75
76,u. olhanen.,female,sub_adult,False,Collecting biofilm from sunken wood.,['Polychaete Worm'],7.0,39.17536559126763,47.36863140576895,43.649429297294525,38.72161688993097,,,76
77,A farensis,female,adult,False,Vibrating antennae in flowing current.,"['Crab (Other Species)', 'Coral Fragment', 'Mussel', 'Polychaete Worm', 'Shrimp']",11.0,19.53249294316244,24.723743273077837,18.585587006796608,18.345798076823126,,,77
78,u. olhanen.,female,sub_adult,True,Scavenging at the edge of tidal pools.,"['Sea Sponge', 'Mussel', 'Polychaete Worm']",3.0,17.52167440957933,15.840193529207546,14.94807690288189,13.133637530045299,,,78
79,u. olhanen.,-,sub_adult,,Group migration across shallow seabed.,"['Shrimp', 'Polychaete Worm', 'Coral Fragment', 'Crab (Other Species)']",7.0,8.449195914136201,7.547179433853022,5.898926834314763,8.038299453399745,,,79
80,A. Farensis,female,juvenile,False,Scuttling swiftly over rocky terrain.,"['Barnacle', 'Small Fish']",9.0,10.29947082437302,10.622309888216623,6.7278694118008415,7.4430921142204785,,,80
81,A. Farensis,female,sub_adult,False,Sifting through sediment for scraps.,['Sea Anemone'],9.0,18.729814925392986,20.64730546136113,19.638965964339054,15.070601896837603,,,81
82,u. olhanen.,female,juvenile,False,Escaping from pursuing predator silhouette.,['Coral Fragment'],10.0,3.5357041056865297,4.108676920323958,3.733092674074075,2.9995455286310255,,,82
83,A farensis,male,juvenile,,Claw snapping in diver confrontation.,"['Small Fish', 'Algae', 'Jellyfish', 'Shrimp']",11.0,14.0,17.420892421962574,14.524199129246309,165.0014364727147,,,83
84,U. olhanensis,male,pre_puberty,,Slowly navigating around seagrass beds.,"['Mussel', 'Shrimp']",6.0,13.5,14.370818315682419,11.065049546686907,129.6122089148105,,,84
85,u. olhanen., ,adult,,Staying half-submerged in loose sand.,"['Sea Anemone', 'Polychaete Worm', 'Sea Star']",11.0,17.792162718402764,17.143869691783582,12.379339519827909,18.785806645516313,,,85
86,u. olhanen.,male,sub_adult,,Scuttling swiftly over rocky terrain.,"['Small Fish', 'Snail', 'Algae']",8.0,22.5,19.296569944338913,15.122419076152354,187.7718392189925,,,86
87,A. Farensis,female,pre_puberty,False,Clambering up submerged tree trunks.,['Small Fish'],6.0,14.796815408594378,15.947111291004415,14.38920668844327,12.048360062605546,,,87
88,u. olhanen.,male,adult,,Peering out cautiously from cover.,"['Jellyfish', 'Mussel']",7.0,18.0,17.759359108220345,15.333257760439258,227.4156595585984,,,88
89,u. olhanen.,male,sub_adult,,Peering out cautiously from cover.,"['Coral Fragment', 'Crab (Other Species)']",12.0,27.5,26.974683610945295,20.77987213454672,552.8369804818044,,,89
90,u. olhanen.,female,adult,False,Mating ritual involving antennae brushing.,"['Barnacle', 'Jellyfish', 'Sea Anemone', 'Snail', 'Algae']",6.0,16.18655583261326,17.30067516045887,14.330824466200314,12.78860112707738,,,90
91,A. Farensis,female,pre_puberty,False,Group migration across shallow seabed.,"['Sea Urchin', 'Barnacle', 'Sea Sponge', 'Shrimp']",8.0,19.81863651624781,23.76617890422368,18.603574612237047,17.88641562764411,,,91
92,U. olhanensis,male,juvenile,,Traversing algae-slick rock surfaces.,"['Algae', 'Hermit Crab', 'Barnacle', 'Sea Star', 'Shrimp']",12.0,6.5,6.917163871583905,25.207784623547276,5.92269830296905,,,92
93,U. olhanensis,male,juvenile,,Interaction with nearby hermit crab.,"['Barnacle', 'Mussel']",11.0,8.0,7.622680126764871,39.81727143303345,6.203430337096635,,,93
94,A farensis,female,sub_adult,False,Peering out cautiously from cover.,"['Sea Urchin', 'Small Fish', 'Algae', 'Sea Anemone']",11.0,17.3786420288092,18.206572325666748,17.192933319059723,13.050251986607856,,,94
95,U. olhanensis,male,adult,,Retreating quickly into hidden burrow.,"['Sea Urchin', 'Crab (Other Species)', 'Hermit Crab']",8.0,49.5,53.706376423774394,45.05318283721667,1550.4960323337775,,,95
96,U. olhanensis,female,adult,False,Guarding hole in substrate from intruders.,"['Barnacle', 'Sea Urchin']",8.0,38.77445083795408,38.08449925612169,24.68231814849782,29.102059023496352,,,96
97,A. Farensis,male,juvenile,,Picking algae carefully off rock faces.,"['Small Fish', 'Algae', 'Shrimp']",9.0,5.0,6.5564195091237245,5.1167632079280185,28.754395066355762,,,97
98,U. olhanensis,female,sub_adult,False,Scavenging at the edge of tidal pools.,"['Sea Urchin', 'Coral Fragment', 'Shrimp']",10.0,27.86464343231407,27.47507805697672,24.137945964231438,19.954237862166018,,,98
99,u. olhanen.,male,adult,,Displaying territorial behavior against intruder.,['Shrimp'],10.0,36.0,38.43008508358298,33.903659180310264,1014.8069212372426,,,99
100,A. Farensis,female,sub_adult,True,Picking algae carefully off rock faces.,"['Small Fish', 'Coral Fragment']",10.0,24.918762039482978,24.4249061693582,15.10606931965483,19.528677816136252,,,100
101,A farensis,male,pre_puberty,,Mating ritual involving antennae brushing.,"['Snail', 'Small Fish', 'Polychaete Worm']",8.0,6.75,6.100932711987001,4.271616927012609,23.70387338757829,,,101
102,A farensis,male,pre_puberty,,Scavenging at the edge of tidal pools.,"['Shrimp', 'Hermit Crab', 'Jellyfish', 'Polychaete Worm']",10.0,24.0,23.26041292569771,17.395385416458513,359.8759805408284,,,102
103,Ucides alvorensis,-,pre_puberty,,Slowly navigating around seagrass beds.,"['Sea Urchin', 'Polychaete Worm', 'Hermit Crab', 'Shrimp']",8.0,19.724702774486012,17.180625654187093,12.406208295459573,17.59497272486425,,,103
104,A. Farensis,female,adult,False,Gradual movement in cold conditions.,"['Coral Fragment', 'Small Fish', 'Shrimp']",8.0,33.63823770908027,35.238210697930114,32.67696429317051,31.56637396369294,,,104
105,A. Farensis,female,sub_adult,True,Taking cover beneath seagrass leaves.,"['Snail', 'Barnacle', 'Polychaete Worm', 'Small Fish', 'Jellyfish']",10.0,36.01150156794092,39.97532628161333,37.539165316015094,31.8449140594759,,,105
106,Ucides alvorensis,female,pre_puberty,True,Filtering detritus from shallow bottom.,"['Small Fish', 'Jellyfish', 'Polychaete Worm', 'Sea Anemone', 'Algae']",13.0,5.740658727982494,5.806407341528317,5.199024407732121,4.9376747038091064,,,106
107,u. olhanen.,female,adult,False,Swiftly dashing across exposed sand.,"['Sea Urchin', 'Crab (Other Species)']",6.0,25.787286386300153,25.643713090908975,22.636829945667415,22.444584064308625,,,107
108,u. olhanen.,male,adult,,Sifting through sediment for scraps.,['Sea Sponge'],4.0,9.0,9.792344413757297,6.857370400432107,63.553197688935825,,,108
109,u. olhanen.,male,pre_puberty,,Frequent pausing while exploring.,"['Sea Anemone', 'Shrimp', 'Barnacle', 'Coral Fragment', 'Sea Sponge']",5.0,21.75,24.784858472078138,21.142591604500357,465.5618397737891,,,109
110,A. Farensis,female,sub_adult,True,Guarding eggs beneath body flap.,['Snail'],7.0,5.26729475342827,6.4229344544743725,4.016714876585625,5.7208214024565684,,,110
111,A. Farensis,male,pre_puberty,,Brief social contact with fellow crabs.,"['Sea Sponge', 'Crab (Other Species)', 'Mussel', 'Barnacle', 'Coral Fragment']",7.0,3.0,2.39747585481132,3.131814067432678,2.0531772625154754,,,111
112,Ucides alvorensis, ,sub_adult,,Resisting aggressive fish encounter.,"['Jellyfish', 'Barnacle', 'Mussel', 'Sea Anemone', 'Polychaete Worm']",9.0,13.75,15.622358737372593,62.60628684176217,12.32225065118552,,,112
113,A farensis,female,adult,False,Group migration across shallow seabed.,"['Sea Anemone', 'Shrimp', 'Sea Sponge', 'Hermit Crab']",12.0,19.36884091154367,22.06376652861635,16.537936188564167,19.263012102852922,,,113
114,A farensis,male,sub_adult,,Grazing on mollusks among debris.,"['Hermit Crab', 'Snail', 'Sea Star']",10.0,57.5,55.88798298710048,44.99369648990611,1564.074439951294,,,114
115,u. olhanen.,male,sub_adult,,Scavenging at the edge of tidal pools.,"['Snail', 'Crab (Other Species)', 'Hermit Crab', 'Shrimp']",9.0,10.0,8.007126734620744,5.677887599819772,48.56523207207475,,,115
116,A. Farensis,male,sub_adult,,Concealing self beneath floating matter.,['Snail'],10.0,7.5,8.023678355933788,51.24870348615137,6.937964355329297,,,116
117,u. olhanen.,male,juvenile,,Hiding beneath overhanging rock.,"['Sea Star', 'Polychaete Worm', 'Hermit Crab', 'Barnacle', 'Sea Anemone']",6.0,10.5,12.231073890035933,10.704456899001938,118.82941753282462,,,117
118,u. olhanen.,male,adult,,Foraging through tangled seagrass roots.,"['Hermit Crab', 'Crab (Other Species)']",10.0,63.0,58.80855064423945,44.29212369289758,2511.8622759932064,,,118
119,U. olhanensis,female,adult,False,Group migration across shallow seabed.,"['Sea Urchin', 'Coral Fragment', 'Barnacle', 'Sea Sponge', 'Algae']",5.0,28.59766820658237,27.192732802801828,18.020549099130008,22.865723873489898,,,119
120,u. olhanen.,-,sub_adult,True,Rapid clawing during feeding bouts.,"['Barnacle', 'Sea Sponge', 'Sea Star', 'Mussel', 'Sea Anemone']",6.0,33.72427744778633,26.729643255469675,21.02665784564233,29.19163775987677,,,120
121,A farensis,female,adult,False,Feeding on decaying matter among rocks.,"['Snail', 'Crab (Other Species)', 'Mussel']",6.0,48.02077445017163,47.237658534656894,30.784213745283832,40.19205354804055,,,121
122,u. olhanen.,male,sub_adult,,Claw snapping in diver confrontation.,"['Sea Star', 'Snail', 'Small Fish']",7.0,17.5,16.08271725786305,130.39038469279308,12.396954214947582,,,122
123,u. olhanen., ,adult,,Clambering up submerged tree trunks.,"['Jellyfish', 'Sea Urchin']",11.0,40.05100276486275,36.08838683301292,28.427262963853284,32.93313968671392,,,123
124,u. olhanen.,male,sub_adult,,"Burrowing into soft, sandy sediment.","['Small Fish', 'Snail']",11.0,28.75,34.248163702521424,30.471688132189687,715.3468743541217,,,124
125,A. Farensis,female,adult,False,Darting away in response to sudden shadow.,"['Shrimp', 'Sea Urchin', 'Crab (Other Species)', 'Sea Star']",10.0,14.734488714571192,14.324226043139488,8.9432491561909,11.323905664909901,,,125
126,u. olhanen.,female,sub_adult,True,Mating ritual involving antennae brushing.,"['Small Fish', 'Jellyfish', 'Shrimp', 'Polychaete Worm', 'Sea Urchin']",9.0,22.15989244964476,27.000330120610023,18.739488692515774,22.42890819122095,,,126
127,A farensis,male,adult,,Group migration across shallow seabed.,"['Small Fish', 'Mussel', 'Barnacle']",9.0,27.0,29.20774096153417,20.669715323373886,641.3119237795202,,,127
128,U. olhanensis,male,pre_puberty,,Displaying territorial behavior against intruder.,"['Jellyfish', 'Crab (Other Species)']",7.0,15.75,13.069758808632685,10.477668637186394,130.7450891501488,,,128
129,A. Farensis,female,adult,False,Vibrating antennae in flowing current.,"['Shrimp', 'Sea Star']",11.0,7.428167587091336,9.058774543494613,7.158157841736465,8.087768529028168,,,129
130,A farensis,male,sub_adult,True,Engaging in antennae-to-antennae contact.,"['Small Fish', 'Algae']",6.0,38.75,43.44503931251961,32.29159005422672,1073.5373761859262,,,130
131,u. olhanen.,nan,adult,,Escaping from pursuing predator silhouette.,"['Polychaete Worm', 'Crab (Other Species)', 'Jellyfish', 'Small Fish', 'Barnacle']",14.0,37.31893740920949,33.378597044040404,27.36302276162032,32.217856212550146,,,131
132,u. olhanen.,male,sub_adult,,Retreating swiftly from perceived danger.,"['Jellyfish', 'Shrimp', 'Coral Fragment', 'Mussel']",9.0,13.75,14.306158035710858,12.22522237072167,156.8654526230046,,,132
133,A. Farensis,female,juvenile,True,Claw shaking post-contact gesture.,"['Barnacle', 'Mussel']",5.0,13.562500286006493,12.633262853019394,8.847446459188294,9.859111921351493,,,133
134,U. olhanensis,male,adult,,Side-stepping along sandy coastal floor.,"['Hermit Crab', 'Crab (Other Species)', 'Sea Sponge', 'Snail', 'Sea Star']",4.0,24.0,26.367612867426935,21.899778264692774,474.2263738683843,,,134
135,U. olhanensis, ,sub_adult,,Staying half-submerged in loose sand.,"['Snail', 'Shrimp', 'Algae', 'Sea Anemone', 'Sea Urchin']",8.0,27.78654735788637,33.10572706972849,28.803576846091268,32.66419983888787,,,135
136,A farensis,female,sub_adult,False,Retreating swiftly from perceived danger.,"['Crab (Other Species)', 'Sea Urchin', 'Barnacle', 'Jellyfish']",9.0,23.72205397624158,22.33500167393565,21.25130995034804,17.762391942747705,,,136
137,u. olhanen.,male,sub_adult,,Scuttling swiftly over rocky terrain.,"['Coral Fragment', 'Hermit Crab', 'Snail']",7.0,16.25,13.030921576158836,11.241635330282143,89.19856673287084,,,137
138,U. olhanensis,female,juvenile,False,Concealing self beneath floating matter.,['Barnacle'],9.0,5.747673829266607,6.103359496022693,5.465790760729434,4.486721469419693,,,138
