,species_name,sex,stage,is_gravid?,behavior,associated_species,depth [m],cl [cm],cw [cm],lcl [cm],rcl [cm],fw [cm],date,latitude,longitude,id
13,A farensis,male,juvenile,,Dragging shell fragment backward.,"['Snail', 'Sea Star', 'Hermit Crab']",5.0,1.7727272727272727,1.8353711030705286,2.2982340635111425,1.889840131420818,1.9090909090909092,2022-08-30,,,13
14,U. olhanensis,female,juvenile,False,Searching for mates at twilight.,"['Jellyfish', 'Algae', 'Sea Sponge', 'Small Fish']",2.0,1.4700051870126858,1.7147549378329159,2.0647387244841804,1.5333095274179827,2.090909090909091,2022-08-30,,,14
15,A farensis,male,adult,,Slow movement near seagrass patches.,"['Polychaete Worm', 'Coral Fragment', 'Sea Sponge', 'Sea Anemone', 'Small Fish']",6.0,4.090909090909091,4.3485709172659766,5.282875801165329,4.231175497773377,1.8181818181818181,2022-08-30,,,15
16,Ucides alvorensis,-,juvenile,,Moving sideways along sandy bottom.,"['Snail', 'Jellyfish', 'Hermit Crab']",8.0,1.1818181818181819,1.404869523132434,1.8780298019009927,1.2348611492615333,1.9090909090909092,2022-08-30,,,16
17,U. olhanensis,male,pre_puberty,,Pausing frequently during exploration.,['Coral Fragment'],7.0,4.0227272727272725,4.957640683978493,7.029859657737574,4.216062277598699,1.8181818181818181,2022-08-30,,,17
18,U. olhanensis,male,adult,,Inspecting discarded crab shell.,"['Sea Anemone', 'Hermit Crab']",7.0,7.090909090909091,6.856365615606367,10.008654370594188,7.392299803628921,2.0,2022-08-30,,,18
19,u. olhanen.,male,pre_puberty,,Dragging shell fragment backward.,['Mussel'],7.0,2.727272727272727,2.818659764448264,4.190875293305502,2.9564467546389652,2.090909090909091,2022-08-30,,,19
20,u. olhanen.,female,sub_adult,False,Territorial display against intruder.,"['Sea Urchin', 'Jellyfish']",3.0,5.5395167819230755,6.06868541672199,7.881295533532545,5.593718118534756,2.0,2022-08-30,,,20
21,U. olhanensis,female,pre_puberty,False,Picking detritus from seabed.,"['Polychaete Worm', 'Sea Urchin', 'Barnacle', 'Snail']",1.0,1.3377401237981958,1.8670690932735992,2.746896036563172,1.3892249776935586,1.9090909090909092,2022-08-30,,,21
22,Ucides alvorensis,male,juvenile,,Searching for mates at twilight.,"['Shrimp', 'Algae', 'Sea Anemone', 'Small Fish', 'Sea Sponge']",5.0,2.227272727272727,1.3475218702891665,1.9866689506090573,2.2518204418682934,2.0,2022-08-30,,,22
23,A. Farensis,female,sub_adult,False,Guarding eggs under abdominal flap.,"['Mussel', 'Shrimp', 'Hermit Crab', 'Small Fish', 'Sea Anemone']",9.0,3.046140055881006,2.3732778640599177,2.973343601253997,3.3236948698635143,1.9090909090909092,2022-08-30,,,23
24,A farensis,male,sub_adult,,Color changes during molting.,['Shrimp'],7.0,2.9545454545454546,2.7262904435308375,3.9644769357468927,2.961686423031937,2.090909090909091,2022-08-30,,,24
25,u. olhanen.,male,adult,,Vibrating antennae in water currents.,"['Snail', 'Coral Fragment', 'Sea Urchin', 'Crab (Other Species)']",7.0,5.045454545454546,4.916641771212223,6.614777753438118,5.229974091399407,2.0,2022-08-30,,,25
26,A farensis,female,juvenile,True,Cleaning claws with rubbing motion.,"['Sea Star', 'Small Fish', 'Barnacle']",6.0,1.229433719830179,0.8791247274673029,1.269345686109518,1.3203833517853367,1.9090909090909092,2022-08-30,,,26
27,u. olhanen.,female,adult,False,Claw snapping at diver.,"['Sea Star', 'Polychaete Worm', 'Sea Sponge', 'Sea Urchin', 'Sea Anemone']",5.0,2.584071693285092,2.304744409876259,3.066111088634375,2.6887355469872394,1.9090909090909092,2022-08-30,,,27
28,U. olhanensis,female,sub_adult,False,Feeding on small crustaceans.,"['Coral Fragment', 'Polychaete Worm', 'Sea Urchin', 'Sea Anemone']",6.0,3.0248978487312566,2.786626687955537,3.6928205821493236,3.091767574407275,2.0,2022-08-30,,,28
29,u. olhanen.,male,juvenile,,Scavenging near tidal pools.,"['Polychaete Worm', 'Shrimp', 'Sea Urchin']",5.0,0.3181818181818182,0.2807524395124194,0.3557231718884931,0.3295409212739627,2.0,2022-08-30,,,29
30,U. olhanensis,female,sub_adult,True,Displaying dominance by lifting body.,"['Jellyfish', 'Algae']",8.0,1.9867273554925005,1.7830606120204344,2.5465612711807912,2.022706466214571,2.0,2022-08-30,,,30
31,A farensis,male,sub_adult,,Feeding on detritus in shallow water.,"['Snail', 'Sea Anemone', 'Jellyfish', 'Crab (Other Species)']",4.0,4.204545454545454,4.8460201397181955,7.121067324900536,4.5761897861947425,1.9090909090909092,2022-08-30,,,31
32,A. Farensis,female,sub_adult,False,Territorial display against intruder.,"['Shrimp', 'Mussel']",5.0,2.9725905727941693,3.1088677750024547,4.6174251909314705,3.0340399719640088,2.0,2022-08-30,,,32
33,A. Farensis,male,adult,,Exchanging antenna taps.,['Sea Sponge'],7.0,3.5454545454545454,3.435663471038753,4.783693017939273,3.8616258647508968,2.090909090909091,2022-08-30,,,33
34,U. olhanensis,female,sub_adult,False,Escaping from aggressive fish.,"['Snail', 'Sea Star', 'Mussel']",8.0,0.9894274036630096,1.047253493489236,1.5201756270702484,1.0848018925409366,1.9090909090909092,2022-08-30,,,34
35,u. olhanen.,male or female,pre_puberty,,Feeding on algae scraped from rocks.,"['Sea Urchin', 'Sea Anemone']",8.0,3.2045454545454546,2.406243408163262,2.9293368867747613,3.4072566426476714,1.9090909090909092,2022-08-30,,,35
36,u. olhanen.,male,pre_puberty,,Half buried in sand.,['Sea Sponge'],5.0,4.159090909090909,4.787225391890093,6.869300161764048,4.172144634142656,2.0,2022-08-30,,,36
37,U. olhanensis,female,adult,False,Picking detritus from seabed.,['Barnacle'],4.0,2.7847376563465023,2.879390067060006,3.643914968758993,2.8516556907096433,2.0,2022-08-30,,,37
38,A. Farensis,N/R,pre_puberty,,Dragging shell fragment backward.,['Hermit Crab'],8.0,2.8636363636363638,2.173565940182793,2.613572239283798,3.1104765889409207,1.8181818181818181,2022-08-30,,,38
39,U. olhanensis,female,sub_adult,False,Moving toward warmer water pockets.,"['Snail', 'Hermit Crab', 'Barnacle', 'Sea Sponge', 'Sea Urchin']",4.0,1.0503840749421989,1.1727168199448093,1.478871794652874,1.0844445262208142,2.0,2022-08-30,,,39
40,U. olhanensis,male,pre_puberty,True,Social contact with other crabs.,"['Shrimp', 'Sea Urchin', 'Crab (Other Species)', 'Sea Star', 'Coral Fragment']",4.0,1.4318181818181819,1.7463604815488163,2.5931753808655102,1.484952226598982,2.0,2022-08-30,,,40
41,A. Farensis,female,juvenile,True,Stillness in cold water.,['Polychaete Worm'],4.0,1.4590507395512617,1.6493118212900995,2.4299238008016606,1.489837759536473,2.0,2022-08-30,,,41
42,A. Farensis,male,sub_adult,,Rapid claw movement while feeding.,"['Mussel', 'Polychaete Worm', 'Jellyfish']",5.0,2.0454545454545454,1.9039020527198198,2.525241273740545,2.2038014491071554,1.9090909090909092,2022-08-30,,,42
43,u. olhanen.,male,adult,,Stillness in cold water.,"['Hermit Crab', 'Mussel']",6.0,6.681818181818182,7.022436072458692,8.722965870331654,7.177878961099788,1.9090909090909092,2022-08-30,,,43
44,A farensis,male,sub_adult,,Moving in groups.,"['Polychaete Worm', 'Coral Fragment']",3.0,1.5909090909090908,1.695241940212844,2.532207557562018,1.6604482300219827,2.090909090909091,2022-08-30,,,44
45,U. olhanensis,male,adult,,Defensive posture when approached.,"['Jellyfish', 'Sea Star', 'Algae', 'Sea Anemone']",2.0,1.5,1.4248939714509692,1.9850459090723591,1.5389332519760233,2.090909090909091,2022-08-30,,,45
46,A farensis,male,pre_puberty,,Displaying dominance by lifting body.,"['Coral Fragment', 'Algae', 'Sea Star']",4.0,3.340909090909091,4.341018348625063,6.254866993400699,3.674540432226117,2.0,2022-08-30,,,46
47,u. olhanen.,male,adult,,Social contact with other crabs.,"['Barnacle', 'Sea Anemone', 'Snail', 'Sea Sponge', 'Hermit Crab']",7.0,8.318181818181818,8.577981357533764,10.556044123880993,9.065824210867367,1.9090909090909092,2022-08-30,,,47
48,A farensis,female,sub_adult,False,Mating behavior with antenna touching.,"['Sea Urchin', 'Algae', 'Barnacle', 'Coral Fragment', 'Hermit Crab']",6.0,5.304056981694962,4.30695369511319,5.597779473788322,5.350826409463095,2.0,2022-08-30,,,48
49,A. Farensis,female,adult,False,Struggling with entangled seaweed.,"['Algae', 'Sea Urchin']",6.0,4.081384809772523,4.253653862686591,5.243139577916329,4.428626909458072,1.8181818181818181,2022-08-30,,,49
50,U. olhanensis,male,sub_adult,True,Picking algae from rock surface.,"['Polychaete Worm', 'Sea Sponge', 'Shrimp']",8.0,3.2954545454545454,3.4307720709258898,4.866359263110101,3.5396642662825895,1.9090909090909092,2022-08-30,,,50
51,A farensis,-,pre_puberty,,Crab moving quickly across rocks.,"['Sea Anemone', 'Sea Urchin']",6.0,1.3636363636363635,1.7175089943211341,2.1345920581673608,1.43709603395884,1.9090909090909092,2022-08-30,,,51
52,A. Farensis,male,adult,,Hiding beneath rocks.,['Polychaete Worm'],6.0,3.272727272727273,3.384527214990834,4.527499539686824,3.567923277437474,1.9090909090909092,2022-08-30,,,52
53,U. olhanensis,male,pre_puberty,,Scavenging near tidal pools.,"['Sea Sponge', 'Mussel', 'Polychaete Worm']",6.0,2.1136363636363638,1.925107977981161,2.6663235281385305,2.1996012912388925,1.9090909090909092,2022-08-30,,,53
54,A farensis,female,sub_adult,False,Exchanging antenna taps.,"['Mussel', 'Sea Star', 'Barnacle', 'Hermit Crab']",7.0,5.186294676164625,4.454041492665605,5.9491250112591985,5.290033713799278,2.0,2022-08-30,,,54
55,u. olhanen.,female,sub_adult,False,Resting in shaded rock crevice.,"['Polychaete Worm', 'Algae', 'Snail']",8.0,1.6420446689217656,2.0600176308362594,2.4984484773835334,1.7631520645338639,1.9090909090909092,2022-08-30,,,55
56,Ucides alvorensis,male,sub_adult,,Claw snapping at diver.,"['Mussel', 'Sea Anemone', 'Polychaete Worm', 'Crab (Other Species)']",8.0,4.318181818181818,4.060688770224661,5.665123671549711,4.570987907336398,2.0,2022-08-30,,,56
57,U. olhanensis,male,sub_adult,,Exploring new territory.,"['Jellyfish', 'Barnacle', 'Sea Star', 'Crab (Other Species)', 'Polychaete Worm']",10.0,5.2272727272727275,5.1952384090646495,6.281069946158683,5.651750390217791,1.8181818181818181,2022-08-30,,,57
58,Ucides alvorensis,male,sub_adult,,Dragging shell fragment backward.,['Shrimp'],9.0,2.727272727272727,2.5848792989627114,3.1949991753095457,2.744903080561605,2.090909090909091,2022-08-30,,,58
59,A farensis,female,adult,False,Rapid crossing of open sand.,"['Snail', 'Polychaete Worm', 'Barnacle']",5.0,2.886749128667544,3.280787825883755,4.0685769779631356,2.917826556919302,2.090909090909091,2022-08-30,,,59
60,u. olhanen.,female,juvenile,False,Searching for food in tidal pools.,"['Sea Urchin', 'Shrimp', 'Sea Anemone', 'Sea Star']",7.0,0.4968998921946147,0.3640632135611359,0.48516877273141296,0.4997728238261633,2.0,2022-08-30,,,60
61,U. olhanensis,male,adult,,Exploring new territory.,"['Jellyfish', 'Small Fish']",5.0,2.3181818181818183,2.3566866996618954,3.2469607200964945,2.388836669633471,2.0,2022-08-30,,,61
62,u. olhanen.,female,sub_adult,False,Camouflaging with surrounding mud.,"['Algae', 'Small Fish', 'Crab (Other Species)']",5.0,1.5505072188533975,1.5329627058230832,2.055144048407852,1.5713996864777349,2.0,2022-08-30,,,62
63,Ucides alvorensis,male,pre_puberty,,Climbing onto submerged logs.,"['Sea Star', 'Coral Fragment', 'Algae', 'Snail']",4.0,1.5681818181818181,1.908099720961298,2.3747146304190028,1.586365452391451,1.9090909090909092,2022-08-30,,,63
64,U. olhanensis,female,pre_puberty,False,Exchanging antenna taps.,['Sea Anemone'],8.0,3.4843058816701444,3.0569167830914497,3.970144807429149,3.633745440494947,2.0,2022-08-30,,,64
65,Ucides alvorensis,male or female,juvenile,,Exploring new territory.,"['Sea Urchin', 'Shrimp', 'Small Fish', 'Coral Fragment']",7.0,1.8181818181818181,1.8636438245946432,2.4987690594642626,1.8638704641338328,1.8181818181818181,2022-08-30,,,65
66,Ucides alvorensis,male or female,sub_adult,,Social contact with other crabs.,"['Shrimp', 'Barnacle', 'Sea Anemone', 'Mussel', 'Sea Star']",4.0,2.840909090909091,2.6149391330755773,3.3389341224449924,3.0619043291386423,2.1818181818181817,2022-08-30,,,66
67,u. olhanen.,female,sub_adult,False,Pausing frequently during exploration.,"['Barnacle', 'Sea Star', 'Algae', 'Jellyfish', 'Coral Fragment']",9.0,3.2485771991313914,3.1339793526660853,4.365331919921888,3.5350617315572506,1.9090909090909092,2022-08-30,,,67
68,u. olhanen.,male,adult,,Feeding on detritus in shallow water.,"['Mussel', 'Algae']",3.0,7.2272727272727275,7.08217844002302,9.260755678397189,7.5759398725549225,1.9090909090909092,2022-08-30,,,68
69,U. olhanensis,male,pre_puberty,,Resting in shaded rock crevice.,"['Snail', 'Sea Anemone']",4.0,1.5,1.7701334006112368,2.288186468406487,1.6147658715801683,1.9090909090909092,2022-08-30,,,69
70,A farensis,male,adult,True,Climbing barnacle-covered surfaces.,"['Jellyfish', 'Barnacle', 'Sea Sponge', 'Coral Fragment', 'Crab (Other Species)']",9.0,2.590909090909091,2.692784224895526,3.6317918657468287,2.6059418303696584,1.9090909090909092,2022-08-30,,,70
71,A farensis,female,pre_puberty,False,Camouflaging with surrounding mud.,"['Mussel', 'Small Fish', 'Jellyfish', 'Shrimp']",9.0,2.0280271062881434,2.207693012490815,2.9005850936748043,2.172518470605389,2.0,2022-08-30,,,71
72,A farensis,female,sub_adult,False,Territorial display against intruder.,"['Polychaete Worm', 'Algae', 'Coral Fragment']",12.0,2.6535730059550655,2.1324225537955956,3.079143318022391,2.8392556108750826,2.090909090909091,2022-08-30,,,72
73,u. olhanen.,-,adult,,Guarding a small hole in sediment.,"['Sea Urchin', 'Jellyfish']",6.0,2.1818181818181817,2.2025010516079906,2.6747479608384777,2.296826747545084,1.9090909090909092,2022-08-30,,,73
74,A farensis,male,sub_adult,,Interacting with small fish nearby.,"['Algae', 'Shrimp', 'Mussel', 'Snail']",7.0,4.659090909090909,3.9592891155548613,5.551296403454987,4.751102026337847,2.0,2022-08-30,,,74
75,u. olhanen.,female,sub_adult,False,Guarding a small hole in sediment.,"['Coral Fragment', 'Hermit Crab']",4.0,3.738293085809136,4.036010167529546,5.364742898002242,3.9376905526120907,2.0,2022-08-30,,,75
76,Ucides alvorensis,female,sub_adult,True,Searching for food in tidal pools.,['Sea Urchin'],3.0,2.131951048901701,2.586257205161608,3.3838988593223793,2.216274698046681,2.0,2022-08-30,,,76
77,u. olhanen.,female,adult,False,Pausing frequently during exploration.,['Polychaete Worm'],8.0,3.763033263732753,3.856947750590189,4.727662873941693,3.797578751114294,2.090909090909091,2022-08-30,,,77
78,u. olhanen.,female,sub_adult,False,Feeding on algae scraped from rocks.,"['Small Fish', 'Sea Urchin']",9.0,1.7182533827514674,2.155460475711474,3.220329408297203,1.764294089934124,1.9090909090909092,2022-08-30,,,78
79,Ucides alvorensis,female,pre_puberty,False,Stillness in cold water.,"['Snail', 'Coral Fragment', 'Algae', 'Jellyfish', 'Sea Urchin']",7.0,2.149119273752021,2.4355146488552206,3.0347568153165274,2.3461438905743304,2.0,2022-08-30,,,79
80,A farensis,male,adult,True,Moving toward warmer water pockets.,"['Crab (Other Species)', 'Snail', 'Mussel']",3.0,4.090909090909091,3.8246445188405933,5.03002811362338,4.159432643126284,1.8181818181818181,2022-08-30,,,80
81,U. olhanensis,male,sub_adult,,Climbing vertical rock face.,"['Coral Fragment', 'Small Fish', 'Sea Anemone', 'Barnacle', 'Crab (Other Species)']",4.0,6.931818181818182,5.917927895907088,7.823843745050004,7.313129655705965,2.0,2022-08-30,,,81
82,A. Farensis,-,juvenile,,Climbing submerged rocks.,"['Sea Sponge', 'Barnacle', 'Sea Anemone', 'Snail', 'Coral Fragment']",6.0,2.0,2.338508098345607,3.331211274782991,2.138550114889709,2.0,2022-08-30,,,82
83,A farensis,female,pre_puberty,False,Searching for mates at twilight.,"['Crab (Other Species)', 'Hermit Crab', 'Snail', 'Polychaete Worm']",8.0,1.0263587632976092,0.7934573141215943,1.07078832710645,1.0293835887407197,1.9090909090909092,2022-08-30,,,83
84,U. olhanensis,male,pre_puberty,,Interacting with small fish nearby.,"['Small Fish', 'Jellyfish']",4.0,1.6363636363636365,2.0559021860458486,3.0035909423570986,1.7226193000850893,1.9090909090909092,2022-08-30,,,84
85,u. olhanen.,male,sub_adult,,Escaping predator silhouette overhead.,['Coral Fragment'],2.0,4.318181818181818,4.624667178544374,5.829366394199798,4.734540383320014,2.0,2022-08-30,,,85
86,U. olhanensis,female,adult,False,Claw snapping at diver.,"['Jellyfish', 'Barnacle', 'Crab (Other Species)', 'Polychaete Worm', 'Hermit Crab']",6.0,3.5869929317644815,4.233949263558063,6.277383919967774,3.6891968773020123,2.1818181818181817,2022-08-30,,,86
87,U. olhanensis,male,sub_adult,,Burrowing into sandy sediment.,['Sea Anemone'],11.0,4.431818181818182,3.9336753198789904,4.818838566921039,4.776374849974612,1.8181818181818181,2022-08-30,,,87
88,A farensis,female,sub_adult,False,Guarding a small hole in sediment.,"['Jellyfish', 'Mussel', 'Algae', 'Hermit Crab']",6.0,3.491056265089347,3.055046329335585,4.498418881234311,3.556600644382893,2.0,2022-08-30,,,88
89,U. olhanensis,male,adult,,Struggling with entangled seaweed.,"['Jellyfish', 'Hermit Crab']",8.0,4.7727272727272725,4.896729947265912,7.279575487483967,4.82194291464162,2.090909090909091,2022-08-30,,,89
90,A farensis,female,adult,False,Picking biofilm on submerged wood.,"['Sea Anemone', 'Small Fish']",6.0,4.0535852742283645,3.7663925253557866,5.0647076178627835,4.287699218662969,1.9090909090909092,2022-08-30,,,90
91,U. olhanensis,male,juvenile,,Feeding on algae scraped from rocks.,['Polychaete Worm'],3.0,1.0454545454545454,1.2104815319519704,1.6565252618965418,1.1112471676178686,2.0,2022-08-30,,,91
92,u. olhanen.,male,pre_puberty,,Camouflaging with surrounding mud.,"['Algae', 'Hermit Crab', 'Sea Star', 'Sea Urchin']",8.0,2.25,2.432807477016774,3.098369027929789,2.422675267577995,1.9090909090909092,2022-08-30,,,92
93,A farensis,female,juvenile,False,Feeding on detritus in shallow water.,"['Sea Urchin', 'Sea Sponge', 'Hermit Crab']",5.0,1.0575166581052375,1.3960218232293728,1.8975921675776062,1.0888660356761404,1.9090909090909092,2022-08-30,,,93
94,A farensis,nan,sub_adult,,Defensive posture when approached.,"['Sea Anemone', 'Sea Star']",6.0,6.704545454545454,6.389404161631623,7.754227434778534,7.344916545232269,1.9090909090909092,2022-08-30,,,94
95,A. Farensis,female,pre_puberty,False,Shaking claws after contact.,['Small Fish'],8.0,2.323035693617384,3.2301613621080607,4.226249071517059,2.379160225080718,2.0,2022-08-30,,,95
96,Ucides alvorensis,male or female,pre_puberty,,Using claws to dig into sediment.,"['Crab (Other Species)', 'Hermit Crab']",4.0,1.8409090909090908,1.7602050973544474,2.6182515435760547,1.971063419951534,2.0,2022-08-30,,,96
97,u. olhanen.,male,pre_puberty,,Hiding beneath rocks.,"['Mussel', 'Shrimp', 'Crab (Other Species)', 'Barnacle']",8.0,1.1590909090909092,0.9668970775985151,1.1980250141177444,1.1947303237174511,2.090909090909091,2022-08-30,,,97
98,U. olhanensis,male,sub_adult,,Hiding under seagrass blades.,"['Algae', 'Sea Anemone']",8.0,3.8636363636363638,3.403440071541389,4.715369264269374,4.157051369310126,2.090909090909091,2022-08-30,,,98
99,A farensis,male,juvenile,,Claw snapping at diver.,"['Sea Anemone', 'Algae']",5.0,1.4545454545454546,1.1083329430940845,1.3904721498515202,1.5389531969913548,1.8181818181818181,2022-08-30,,,99
100,A. Farensis,female,juvenile,False,Escaping from aggressive fish.,"['Hermit Crab', 'Mussel']",4.0,0.590260168126627,0.6409851871348269,0.7745194049798335,0.641563369942236,1.9090909090909092,2022-08-30,,,100
101,A. Farensis,female,sub_adult,False,Climbing vertical rock face.,"['Shrimp', 'Coral Fragment', 'Sea Star', 'Mussel', 'Polychaete Worm']",3.0,1.9208113411226342,1.9649391201922293,2.9174131217873547,1.9781322168521276,2.0,2022-08-30,,,101
102,U. olhanensis,male,adult,,Retreating into burrow.,"['Mussel', 'Sea Star']",6.0,5.181818181818182,4.996957657627323,7.128709326087744,5.629166772464719,1.9090909090909092,2022-08-30,,,102
103,u. olhanen.,female,sub_adult,False,Pausing frequently during exploration.,"['Hermit Crab', 'Polychaete Worm', 'Sea Anemone', 'Mussel', 'Coral Fragment']",6.0,3.107731607593533,2.693074299273086,3.4999779925349874,3.264891222405163,2.1818181818181817,2022-08-30,,,103
104,U. olhanensis,female,adult,False,Scavenging near tidal pools.,['Small Fish'],6.0,1.8713538582298626,1.9482177701322079,2.509909184731511,1.9467268661962513,2.0,2022-08-30,,,104
105,U. olhanensis,male,adult,,Climbing submerged rocks.,"['Snail', 'Crab (Other Species)', 'Sea Sponge', 'Sea Urchin']",5.0,5.181818181818182,5.32152079959929,6.817927286135565,5.379005910548788,1.8181818181818181,2022-08-30,,,105
106,U. olhanensis,female,adult,False,Mating behavior with antenna touching.,"['Algae', 'Small Fish']",8.0,2.2176025078749877,2.6326671862622115,3.1975572286469887,2.3077753896212925,1.7272727272727273,2022-08-30,,,106
107,Ucides alvorensis,male or female,juvenile,,Resting in shaded rock crevice.,"['Algae', 'Sea Sponge', 'Small Fish']",7.0,1.0,1.1531575313357907,1.5841288747977709,1.0111799486734232,2.0,2022-08-30,,,107
108,u. olhanen.,female,sub_adult,False,Climbing algae-covered rocks.,"['Algae', 'Jellyfish', 'Small Fish', 'Sea Urchin', 'Barnacle']",5.0,3.0550722258833916,2.895879513708105,4.001132383794839,3.2632511373430044,2.090909090909091,2022-08-30,,,108
109,u. olhanen.,male,adult,,Half buried in sand.,"['Snail', 'Jellyfish']",6.0,5.318181818181818,5.082266679673887,7.406195753811506,5.487991980742846,1.9090909090909092,2022-08-30,,,109
110,U. olhanensis,female,sub_adult,False,Moving in groups.,"['Mussel', 'Sea Urchin', 'Sea Star']",6.0,5.282964303624484,4.9108639959692715,6.136939844357976,5.343692754359312,1.9090909090909092,2022-08-30,,,110
111,A farensis,male,adult,,Feeding on small crustaceans.,['Small Fish'],8.0,3.0,2.9437470496179414,3.6683378300428844,3.2263880989751383,2.090909090909091,2022-08-30,,,111
112,u. olhanen.,female,sub_adult,False,Exchanging antenna taps.,['Algae'],5.0,4.665480498269775,3.855782866787605,4.868805344176784,4.691720024607014,2.0,2022-08-30,,,112
113,A. Farensis,female,sub_adult,False,Searching for food in tidal pools.,"['Small Fish', 'Sea Anemone', 'Sea Sponge', 'Hermit Crab']",9.0,1.9919931096388497,1.8620286153608412,2.7637221566104997,1.997700534341719,2.090909090909091,2022-08-30,,,113
114,u. olhanen.,male,sub_adult,,Retreating quickly from shadow.,"['Barnacle', 'Coral Fragment', 'Sea Anemone']",5.0,5.568181818181818,5.309440383377541,7.811092440404,6.1008799706135735,1.8181818181818181,2022-08-30,,,114
115,A. Farensis,male,adult,,Sideways walking along bay edge.,"['Small Fish', 'Snail', 'Hermit Crab', 'Sea Sponge', 'Crab (Other Species)']",5.0,13.5,12.266347554816463,17.68464722697034,14.780239739753846,1.9090909090909092,2022-08-30,,,115
116,u. olhanen.,male,sub_adult,,Sideways walking along bay edge.,"['Polychaete Worm', 'Jellyfish', 'Shrimp']",7.0,4.545454545454546,3.928660260884779,4.718931921413311,4.635265138407285,1.9090909090909092,2022-08-30,,,116
117,u. olhanen.,male,sub_adult,,Exchanging antenna taps.,"['Small Fish', 'Coral Fragment', 'Sea Anemone', 'Algae', 'Sea Sponge']",6.0,4.886363636363637,5.129069088188428,7.255160865125015,5.1475908083262345,2.0,2022-08-30,,,117
118,u. olhanen.,female,sub_adult,False,Hiding under floating debris.,"['Shrimp', 'Coral Fragment', 'Jellyfish', 'Sea Sponge', 'Polychaete Worm']",8.0,2.7086252434649194,2.853322740122934,4.036260587996897,2.8554519548970667,2.090909090909091,2022-08-30,,,118
119,U. olhanensis,female,juvenile,False,Pausing frequently during exploration.,"['Sea Urchin', 'Hermit Crab', 'Sea Sponge', 'Barnacle', 'Sea Star']",8.0,0.7029759217269475,0.6188147333355133,0.8608939317084612,0.760742257049099,2.0,2022-08-30,,,119
120,U. olhanensis,female,adult,False,Moving toward bait.,"['Sea Urchin', 'Sea Anemone', 'Barnacle', 'Hermit Crab', 'Sea Star']",7.0,2.5843882011405404,2.916113415386534,4.2605119350175675,2.7949920766242435,1.9090909090909092,2022-08-30,,,120
