,species_name,sex,stage,is_gravid?,behavior,associated_species,depth [m],cl [cm],cw [cm],lcl [cm],rcl [cm],latitude,longitude,id
52,A farensis,female,a,False,Swiftly dashing across exposed sand.,"['Algae', 'Small Fish', 'Sea Urchin']",8.0,1.7292921901148715,1.996769755257327,1.4547854863744372,1.6126982151205977,,,52
53,A. Farensis,female,s,False,Frequent pausing while exploring.,"['Sea Anemone', 'Algae', 'Sea Urchin', 'Sea Star', 'Shrimp']",5.0,3.0489284342886434,2.645445311872046,1.6542220271261903,2.3271775670272814,,,53
54,Ucides alvorensis,male,s,,Engaging in struggle with seaweed entanglement.,"['Shrimp', 'Polychaete Worm', 'Sea Urchin', 'Hermit Crab']",6.0,4.545454545454546,5.285080161247101,4.663167894192844,58.22761324626129,,,54
55,A farensis,male,a,,Feeding on decaying matter among rocks.,['Small Fish'],8.0,2.1818181818181817,2.1187996604268147,12.942372787299616,1.666744391553091,,,55
56,u. olhanen.,male,a,,Swiftly dashing across exposed sand.,"['Sea Star', 'Polychaete Worm']",8.0,5.454545454545454,5.772550298492593,69.0732851482237,4.932144145338523,,,56
57,A. Farensis,male,p,,Rapid clawing during feeding bouts.,['Barnacle'],7.0,1.7045454545454546,2.2146220871816276,1.7672904927964048,12.44914176663429,,,57
58,A farensis,female,a,False,Slowly navigating around seagrass beds.,"['Jellyfish', 'Crab (Other Species)', 'Snail', 'Sea Urchin', 'Mussel']",4.0,4.128875372937063,4.424786784761147,3.2703137845151957,3.9024457655116507,,,58
59,A. Farensis,nan,a,,"Burrowing into soft, sandy sediment.","['Sea Star', 'Crab (Other Species)']",5.0,6.681818181818182,6.069222640121807,27.81522646111689,5.243704890327094,,,59
60,Ucides alvorensis,male,s,True,Adopting threatening stance when approached.,"['Polychaete Worm', 'Barnacle']",4.0,3.409090909090909,3.5241915288558974,27.545656482684027,2.5238867030012377,,,60
61,U. olhanensis,female,a,False,Scavenging at the edge of tidal pools.,"['Algae', 'Hermit Crab', 'Sea Urchin', 'Mussel']",9.0,4.797715819626796,4.878262593005881,2.9865828504496714,4.134363900594884,,,61
62,u. olhanen.,male,s,,Advancing toward bait in water.,"['Algae', 'Crab (Other Species)', 'Coral Fragment']",7.0,3.75,3.5657124390592894,35.780430485981896,3.036336169948147,,,62
63,u. olhanen.,female,a,True,Creeping under the cover of seagrass.,"['Sea Star', 'Hermit Crab']",6.0,5.527080179664833,6.3318763965025076,5.029997327972775,5.640305347534208,,,63
64,U. olhanensis,male,s,,Rhythmic waving as social cue.,"['Barnacle', 'Algae', 'Shrimp', 'Crab (Other Species)']",9.0,2.6136363636363638,3.118985403128467,2.618658006350794,25.734640029800833,,,64
65,U. olhanensis,female,p,False,Guarding hole in substrate from intruders.,"['Algae', 'Polychaete Worm', 'Sea Urchin', 'Sea Anemone']",2.0,0.697799689636518,0.8220832218024451,0.5673311916119054,0.7077941379969869,,,65
66,U. olhanensis,male,s,,Sifting through sediment for scraps.,"['Algae', 'Coral Fragment', 'Barnacle', 'Snail']",6.0,2.6136363636363638,2.4316508704161497,17.150674123070754,1.8242448326264296,,,66
67,U. olhanensis,female,j,False,Retreating quickly into hidden burrow.,['Sea Anemone'],8.0,1.3713365564033724,1.5135536852388334,1.1879338096518,1.2481053991325426,,,67
68,A farensis,female,a,False,Traversing algae-slick rock surfaces.,"['Snail', 'Sea Anemone', 'Crab (Other Species)', 'Hermit Crab', 'Shrimp']",5.0,1.2866043542387808,1.3688141120600585,0.8765322565182347,1.1332187479421736,,,68
69,A farensis,female,p,False,Performing dominance display by body lifting.,['Barnacle'],5.0,2.284319982307676,2.4549274227262474,1.8918429399695336,2.031187868940031,,,69
70,A farensis,male,j,True,Filtering detritus from shallow bottom.,"['Snail', 'Small Fish', 'Hermit Crab', 'Sea Urchin', 'Algae']",7.0,1.2727272727272727,1.6900649840118442,1.514387106780439,8.674207760028333,,,70
71,u. olhanen.,male,j,,Displaying territorial behavior against intruder.,"['Small Fish', 'Mussel', 'Coral Fragment']",6.0,1.4090909090909092,0.9947040184163162,4.245644684541093,0.7692568840980315,,,71
72,u. olhanen.,male,s,,Traversing algae-slick rock surfaces.,['Coral Fragment'],6.0,6.0227272727272725,6.694574143284199,5.038584896883848,104.98877123443462,,,72
73,u. olhanen.,female,j,False,Emerging slowly after perceived threat.,['Sea Anemone'],4.0,2.6092056754474666,1.9482109609023335,1.5363206384827472,1.7362329856058667,,,73
74,A farensis,male,p,,Peering out cautiously from cover.,"['Jellyfish', 'Small Fish', 'Polychaete Worm']",6.0,3.5454545454545454,4.302217120972643,50.058300147902465,3.8004338520838177,,,74
75,U. olhanensis,male,s,,Foraging through tangled seagrass roots.,"['Sea Urchin', 'Sea Anemone', 'Sea Sponge', 'Shrimp']",3.0,5.340909090909091,6.184220421421464,4.515895913043967,74.7584050737991,,,75
76,A farensis,male,a,,Claw shaking post-contact gesture.,"['Mussel', 'Coral Fragment', 'Sea Star', 'Sea Anemone']",7.0,1.9090909090909092,1.7242726333002352,1.358091570407126,9.149750749075169,,,76
77,A. Farensis, ,a,,Protecting territory in confined space.,"['Sea Star', 'Shrimp', 'Sea Sponge', 'Barnacle', 'Sea Anemone']",6.0,3.5454545454545454,3.893280302574294,11.961432921066951,3.1618797724281147,,,77
78,u. olhanen.,female,j,False,Swimming briefly to avoid disturbance.,"['Small Fish', 'Mussel', 'Algae', 'Sea Sponge']",1.0,0.6794337032846374,0.5343799853919571,0.34076667840345665,0.43675277770761195,,,78
79,A farensis,female,j,False,Hiding beneath overhanging rock.,"['Hermit Crab', 'Coral Fragment']",3.0,1.060031738328201,1.0501117855975268,0.7570569832311779,0.8859340775409472,,,79
80,u. olhanen.,male,a,True,Color change during molting stress.,"['Sea Star', 'Coral Fragment', 'Snail', 'Crab (Other Species)', 'Polychaete Worm']",8.0,5.7272727272727275,5.752485101355315,81.41801674303629,4.217616321404821,,,80
81,A farensis,male,a,,Swiftly dashing across exposed sand.,"['Polychaete Worm', 'Coral Fragment', 'Mussel', 'Sea Anemone']",3.0,3.409090909090909,3.444633659643411,2.7795268781748934,32.60556257465375,,,81
82,U. olhanensis,male,s,,Side-stepping along sandy coastal floor.,"['Barnacle', 'Crab (Other Species)', 'Sea Urchin', 'Jellyfish', 'Mussel']",6.0,2.6136363636363638,2.8888271961966137,2.3506327966641205,24.563201074851065,,,82
83,A farensis,female,p,False,Group migration across shallow seabed.,"['Snail', 'Polychaete Worm']",8.0,1.2240135535039376,0.8526757520526297,0.5895923032796209,0.7079995855003325,,,83
84,A. Farensis,male,s,,Progressing cautiously through new area.,"['Small Fish', 'Barnacle', 'Sea Urchin', 'Sea Sponge']",4.0,5.0,5.810946772076071,4.238505790429596,74.37626311487978,,,84
85,U. olhanensis,male,a,,Swimming briefly to avoid disturbance.,"['Small Fish', 'Snail']",11.0,3.5454545454545454,3.6330481366317713,29.107425198679742,2.6060197405221284,,,85
86,U. olhanensis,female,a,False,Grazing on mollusks among debris.,"['Jellyfish', 'Hermit Crab', 'Snail', 'Polychaete Worm']",7.0,3.1233095265280637,2.9212199058257635,2.0304277892636162,2.4136410723228523,,,86
87,A farensis,male or female,j,,Emerging slowly after perceived threat.,"['Sea Urchin', 'Crab (Other Species)', 'Sea Anemone', 'Sea Sponge', 'Jellyfish']",5.0,1.9090909090909092,1.2355433609305608,2.2951074593270744,1.0706985245536638,,,87
88,A. Farensis,male,j,,Collecting biofilm from sunken wood.,"['Snail', 'Shrimp']",8.0,1.2727272727272727,0.7983724352209218,2.378326563659361,0.6273350388727074,,,88
89,u. olhanen.,female,a,False,Reacting to sudden changes in temperature.,"['Jellyfish', 'Algae', 'Crab (Other Species)', 'Coral Fragment', 'Barnacle']",5.0,3.6410024590186154,4.412633402112383,2.7166426479806387,3.894995852165128,,,89
90,A farensis,male,s,True,Inspecting remains of another crab.,"['Hermit Crab', 'Algae']",2.0,3.6363636363636362,3.535880728450908,3.0600593651909858,27.83331982668234,,,90
91,u. olhanen.,male,p,,Creeping under the cover of seagrass.,"['Hermit Crab', 'Jellyfish', 'Coral Fragment', 'Sea Star', 'Crab (Other Species)']",2.0,2.3863636363636362,1.7881465727689858,8.907336193470947,1.3157960966588798,,,91
92,u. olhanen.,female,a,True,Filtering detritus from shallow bottom.,"['Sea Sponge', 'Jellyfish', 'Barnacle']",5.0,2.107780743602066,2.087814823960574,1.4279798592165664,1.6808159539872087,,,92
93,u. olhanen.,female,a,False,"Stationary, blending into rocky backdrop.","['Crab (Other Species)', 'Sea Sponge', 'Snail']",5.0,1.9203812662501285,2.134322715532405,1.3069191807640865,1.795110540599682,,,93
94,A farensis,female,j,False,Emerging slowly after perceived threat.,['Shrimp'],9.0,1.7438479632597286,1.5114891217235142,1.0399105435416345,1.2936114334034698,,,94
95,Ucides alvorensis,female,a,False,Claw shaking post-contact gesture.,"['Sea Star', 'Shrimp', 'Sea Sponge', 'Barnacle']",6.0,3.8907469714269087,4.253522826845384,2.773218749366698,3.451669380803944,,,95
96,U. olhanensis,female,s,False,Scavenging at the edge of tidal pools.,"['Hermit Crab', 'Coral Fragment']",8.0,2.903574842745397,3.025001837668741,2.017654008358546,2.482625312740112,,,96
97,u. olhanen.,male,s,,Displaying territorial behavior against intruder.,"['Sea Sponge', 'Jellyfish', 'Algae', 'Sea Urchin']",10.0,3.409090909090909,3.0281639552641795,2.451055997461071,27.5702752127753,,,97
98,A farensis,female,s,False,Adopting threatening stance when approached.,"['Polychaete Worm', 'Mussel', 'Algae', 'Sea Anemone', 'Shrimp']",7.0,1.2819891192804216,1.0406760965683435,0.7722331045213882,0.9220761409614693,,,98
99,u. olhanen.,male,p,,Guarding hole in substrate from intruders.,"['Sea Urchin', 'Sea Star', 'Mussel', 'Algae', 'Hermit Crab']",6.0,2.590909090909091,2.0545742132092975,1.5510427920453702,11.472995111751617,,,99
100,A farensis,male,s,True,Lying still to avoid detection.,"['Sea Star', 'Sea Sponge']",5.0,1.0227272727272727,1.0601209499331703,3.728158419649637,0.8300320263883464,,,100
101,A farensis,male,a,,Engaging in antennae-to-antennae contact.,['Sea Urchin'],5.0,4.909090909090909,4.851414670272113,4.256270845747293,52.530142827481086,,,101
102,u. olhanen.,female,a,False,Peering out cautiously from cover.,"['Sea Anemone', 'Sea Star', 'Barnacle', 'Algae']",8.0,4.7017830301786105,4.505074620079244,3.323985128104137,3.7976746982944705,,,102
103,u. olhanen.,female,s,False,Retreating swiftly from perceived danger.,"['Sea Urchin', 'Crab (Other Species)']",8.0,4.7285956456480855,6.255794806383793,4.224839991891954,5.349027518139814,,,103
104,U. olhanensis,male,s,,Claw snapping in diver confrontation.,"['Small Fish', 'Barnacle', 'Jellyfish', 'Sea Urchin']",4.0,3.8636363636363638,4.014593236701163,43.87044954911326,3.0314723018411702,,,104
105,u. olhanen.,male,p,,Advancing toward bait in water.,"['Shrimp', 'Mussel', 'Barnacle', 'Coral Fragment', 'Snail']",9.0,1.9090909090909092,1.6005905821430857,1.3488255762929695,8.731360420801048,,,105
106,u. olhanen.,female,a,False,Waving claw in signal to another crab.,"['Small Fish', 'Jellyfish']",9.0,3.761862686305627,3.2621853166724435,2.3396508905679556,2.6106108648629127,,,106
107,A farensis,male,a,,Retreating quickly into hidden burrow.,"['Coral Fragment', 'Polychaete Worm', 'Hermit Crab', 'Small Fish', 'Barnacle']",4.0,4.7727272727272725,4.507911812782255,3.603001249393514,42.499005975914535,,,107
108,A. Farensis,-,s,,"Burrowing into soft, sandy sediment.","['Sea Sponge', 'Algae', 'Shrimp', 'Crab (Other Species)']",7.0,2.727272727272727,3.104140297509635,7.545095884176778,2.6824963955205803,,,108
109,u. olhanen.,female,s,False,Scuttling swiftly over rocky terrain.,"['Polychaete Worm', 'Crab (Other Species)']",8.0,2.8629359762835045,2.720806993454696,2.098979435091696,2.222283212678822,,,109
110,u. olhanen.,male,p,True,Waving claw in signal to another crab.,"['Jellyfish', 'Shrimp', 'Sea Urchin', 'Coral Fragment']",9.0,2.727272727272727,2.143198380137422,1.532131659635678,11.755404696415694,,,110
111,u. olhanen.,male,a,,Camouflaging with nearby mud.,['Algae'],4.0,4.636363636363637,4.700915024707447,3.423393931406589,52.592376150659994,,,111
112,A farensis,male,a,,Swiftly dashing across exposed sand.,"['Coral Fragment', 'Algae', 'Mussel']",6.0,4.2272727272727275,4.507232035414564,3.3299678807387165,43.769896819438436,,,112
113,u. olhanen.,female,s,False,Displaying territorial behavior against intruder.,['Sea Sponge'],6.0,3.977247839944911,4.379863895672507,3.0039848514538177,3.7003250068355666,,,113
114,u. olhanen.,female,p,False,Swimming briefly to avoid disturbance.,"['Jellyfish', 'Sea Sponge', 'Polychaete Worm', 'Crab (Other Species)', 'Sea Anemone']",3.0,0.4359758420594542,0.4287723864103521,0.3017249831687081,0.3483523408254088,,,114
115,u. olhanen.,male,a,,Swimming briefly to avoid disturbance.,"['Algae', 'Mussel', 'Sea Sponge']",9.0,3.5454545454545454,3.494341402777296,34.40834779630462,2.689446838612951,,,115
116,Ucides alvorensis,male,j,,Scaling steep rock faces near shore.,"['Polychaete Worm', 'Sea Urchin', 'Sea Anemone', 'Hermit Crab', 'Crab (Other Species)']",5.0,1.4545454545454546,1.8755797856892507,9.884573598720168,1.4831136965475389,,,116
117,U. olhanensis,male,j,,Claw shaking post-contact gesture.,"['Mussel', 'Coral Fragment', 'Sea Anemone', 'Algae', 'Snail']",6.0,2.1818181818181817,2.2307758876146653,12.696898125759883,1.73837607957149,,,117
118,u. olhanen.,female,s,False,Swimming briefly to avoid disturbance.,"['Barnacle', 'Sea Urchin']",6.0,1.4115199055343268,1.4430209266629115,0.9987807023884776,1.1704747788368628,,,118
119,Ucides alvorensis,male,a,,Rhythmic waving as social cue.,['Small Fish'],6.0,2.8636363636363638,2.951882452638293,2.206245687468381,20.48363698545283,,,119
120,A farensis,female,p,False,Scavenging at the edge of tidal pools.,"['Algae', 'Sea Sponge', 'Coral Fragment', 'Small Fish']",2.0,0.5945954594451407,0.8859562508495951,0.6776383230464824,0.7830853064993566,,,120
121,A farensis,female,a,False,Filtering detritus from shallow bottom.,"['Small Fish', 'Sea Sponge', 'Polychaete Worm']",13.0,1.9595469524132327,2.1525584494452286,1.3098795347954393,1.7312340447077155,,,121
122,u. olhanen.,female,s,False,Interaction with nearby hermit crab.,"['Snail', 'Algae', 'Crab (Other Species)']",5.0,4.303832581618449,4.583795324511735,2.9072836637293538,3.7187656468368315,,,122
123,u. olhanen.,male,s,,Progressing cautiously through new area.,"['Algae', 'Snail']",9.0,1.4772727272727273,1.2588999129772347,5.889476395344008,0.9860206173475018,,,123
124,u. olhanen.,male,p,,Protecting territory in confined space.,"['Jellyfish', 'Barnacle', 'Sea Urchin', 'Shrimp']",6.0,4.090909090909091,3.5078077714128644,3.121571862703668,35.63992145907877,,,124
125,A. Farensis,female,a,True,Reacting to sudden changes in temperature.,"['Coral Fragment', 'Polychaete Worm', 'Sea Anemone', 'Algae', 'Shrimp']",9.0,5.4393365453197395,5.1222193308683535,3.8493408755614142,4.136516328879403,,,125
126,A. Farensis,male,j,,Swimming briefly to avoid disturbance.,"['Small Fish', 'Crab (Other Species)']",5.0,0.9545454545454546,1.2100064735861114,0.9772671453880655,5.161552219292115,,,126
127,A farensis,female,a,False,Scavenging at the edge of tidal pools.,"['Sea Sponge', 'Sea Star']",7.0,4.511501173078657,3.901872805492312,2.4837385372452916,3.443985225319858,,,127
128,A farensis,female,s,False,Feeding on small crustaceans in crevices.,['Shrimp'],5.0,3.5530038903478167,2.951160787509203,1.8730809993593611,2.5672072680537408,,,128
129,A farensis,male,p,,Rapid clawing during feeding bouts.,['Hermit Crab'],2.0,3.272727272727273,3.1880422629135627,25.756057552056802,2.818359537363633,,,129
130,u. olhanen.,female,a,False,Staying half-submerged in loose sand.,['Sea Sponge'],7.0,2.551087492300818,2.66362084585262,1.824537428049188,2.160220958789004,,,130
131,u. olhanen.,male,p,,Entering burrow after disturbance.,"['Small Fish', 'Sea Sponge', 'Sea Urchin', 'Hermit Crab', 'Sea Anemone']",7.0,1.3636363636363635,1.5044136707621663,7.8510425231853995,1.2176232326031433,,,131
132,A. Farensis,female,j,False,Frequent pausing while exploring.,"['Snail', 'Barnacle', 'Sea Urchin']",4.0,0.785165750367415,1.0679845357044904,0.6894141356634104,0.8979080178463467,,,132
133,A farensis,female,j,False,Slowly navigating around seagrass beds.,"['Sea Star', 'Snail', 'Polychaete Worm', 'Barnacle']",9.0,2.3453982213787565,2.2828703970842676,1.5124175949109058,2.0109328667945388,,,133
134,A farensis,male,j,,Defensive claw movement in water.,"['Sea Sponge', 'Sea Anemone', 'Barnacle', 'Crab (Other Species)', 'Shrimp']",7.0,2.409090909090909,2.824171586096261,22.648240117012218,2.289120524477356,,,134
135,U. olhanensis,male,j,,Emerging slowly after perceived threat.,"['Shrimp', 'Coral Fragment', 'Barnacle', 'Snail']",5.0,3.272727272727273,3.8383826228480005,3.3525371036763905,40.32281420040311,,,135
136,u. olhanen.,female,s,False,Darting away in response to sudden shadow.,"['Snail', 'Crab (Other Species)']",7.0,3.4712198324600547,2.563207994725493,1.9190212677005063,2.206573411796129,,,136
137,U. olhanensis,male,a,,"Stationary, blending into rocky backdrop.","['Coral Fragment', 'Barnacle', 'Mussel', 'Sea Urchin', 'Crab (Other Species)']",9.0,2.590909090909091,2.4761694565109997,1.816959218239724,16.93583983149044,,,137
