species,sex,stage,is_gravid,behaviour,associated_species,depth [m],cl [mm],cw [mm],lcl [mm],rcl [mm],fw [mm],date,latitude,longitude,id
U. olhanensis,male,juvenile,,Vibrating antennae in water currents.,"['Small Fish', 'Snail', 'Jellyfish']",9.0,5.5,5.686098185675614,8.354303284174009,5.576074518228915,38.0,2021-01-10,,,48
u. olhanen.,female,sub_adult,True,Climbing onto submerged logs.,['Sea Star'],8.0,26.620648323580525,25.075554178570453,32.36840050877841,28.97158646092697,38.0,2021-01-10,,,49
A farensis,male,juvenile,True,Claw waving directed at nearby crab.,"['Sea Star', 'Sea Sponge', 'Crab (Other Species)', 'Barnacle']",6.0,6.5,4.663613500680438,6.5154327732199135,6.846827983694935,41.0,2021-01-10,,,50
A. Farensis,male,sub_adult,,Hiding in sandy burrow.,"['Algae', 'Snail']",10.0,18.75,15.182148700582161,19.87744266138567,19.408050862788528,40.0,2021-01-10,,,51
Ucides alvorensis,male or female,pre_puberty,,Climbing barnacle-covered surfaces.,"['Jellyfish', 'Sea Sponge']",9.0,8.25,9.152397089389428,13.494695079849652,8.401359559370048,39.0,2021-01-10,,,52
u. olhanen.,female,juvenile,False,Struggling with entangled seaweed.,"['Algae', 'Sea Anemone', 'Sea Urchin', 'Sea Star']",6.0,8.600164390058309,8.12050036598219,10.762868504010079,8.962140195905592,38.0,2021-01-10,,,53
A farensis,male,adult,,Vibrating antennae in water currents.,"['Sea Anemone', 'Crab (Other Species)']",9.0,15.0,14.534762793644214,18.55931575836285,15.19561059264165,39.0,2021-01-10,,,54
U. olhanensis,male,adult,,Climbing barnacle-covered surfaces.,['Coral Fragment'],8.0,12.0,11.711372889916944,14.902280155660169,12.422485824494979,39.0,2021-01-10,,,55
A farensis,male,sub_adult,,Hiding under floating debris.,['Small Fish'],6.0,6.25,5.453367667112697,7.73084042867126,6.719802693459082,39.0,2021-01-10,,,56
u. olhanen.,female,juvenile,True,Feeding on algae scraped from rocks.,['Sea Urchin'],11.0,8.00554524478446,12.074475915668321,16.878670385854818,8.394586063156396,39.0,2021-01-10,,,57
u. olhanen.,female,sub_adult,False,Picking algae from rock surface.,['Barnacle'],8.0,28.71324467836007,28.78285834883663,35.29158091814706,29.247388197053795,38.0,2021-01-10,,,58
u. olhanen.,female,sub_adult,True,Mating behavior with antenna touching.,"['Sea Urchin', 'Small Fish', 'Crab (Other Species)']",8.0,41.55281222421772,39.457914834953904,57.60497727002159,43.6153545323254,38.0,2021-01-10,,,59
u. olhanen.,female,pre_puberty,False,Retreating into burrow.,['Snail'],6.0,11.714338408271098,11.123730900034296,14.496684093815068,12.573946455084842,39.0,2021-01-10,,,60
A. Farensis,male,sub_adult,,Camouflaging with surrounding mud.,"['Small Fish', 'Algae', 'Barnacle']",8.0,46.25,49.85711265467172,73.16508626445949,48.94262032817651,40.0,2021-01-10,,,61
A farensis,male,adult,,Mating behavior with antenna touching.,"['Barnacle', 'Coral Fragment', 'Sea Urchin', 'Hermit Crab']",9.0,40.5,38.47935502941432,55.40645396404367,41.48244601374164,39.0,2021-01-10,,,62
u. olhanen.,male,pre_puberty,,Slow movement near seagrass patches.,"['Barnacle', 'Sea Sponge', 'Hermit Crab']",10.0,27.75,35.01676331068067,49.45045663175356,29.992309949284493,40.0,2021-01-10,,,63
u. olhanen.,female,adult,False,Crab moving quickly across rocks.,"['Mussel', 'Jellyfish', 'Algae']",15.0,38.90652750687648,43.11817274589381,62.93610732683465,41.70226176488809,40.0,2021-01-10,,,64
A. Farensis,female,pre_puberty,False,Slow movement near seagrass patches.,['Small Fish'],9.0,14.745207901211664,14.486268741831365,17.726898771044937,16.017070530977858,39.0,2021-01-10,,,65
U. olhanensis,female,sub_adult,False,Sideways walking along bay edge.,['Coral Fragment'],3.0,24.770874205728596,23.26352551654848,34.557515557499705,25.66769446988838,38.0,2021-01-10,,,66
u. olhanen.,male,adult,,Feeding on algae scraped from rocks.,"['Sea Urchin', 'Snail', 'Sea Sponge', 'Jellyfish']",7.0,30.0,31.018042736436204,42.37864718007928,31.300493364055846,39.0,2021-01-10,,,67
A. Farensis,female,pre_puberty,True,Using claws to dig into sediment.,"['Sea Sponge', 'Mussel', 'Snail', 'Sea Urchin']",6.0,4.294204774091165,4.440726006425568,6.058576519950168,4.357260861767912,39.0,2021-01-10,,,68
A farensis,female,adult,True,Hiding under floating debris.,"['Polychaete Worm', 'Sea Star', 'Sea Anemone', 'Barnacle', 'Sea Sponge']",9.0,38.98759172497212,35.63064200422331,47.56844536679612,42.27615159532325,38.0,2021-01-10,,,69
U. olhanensis,female,adult,False,Emerging cautiously from hiding.,"['Crab (Other Species)', 'Polychaete Worm']",9.0,24.90300275095875,26.382373641698845,35.44289137820653,26.74870235316742,39.0,2021-01-10,,,70
u. olhanen.,male,adult,,Hiding under seagrass blades.,"['Algae', 'Small Fish', 'Hermit Crab', 'Sea Urchin', 'Shrimp']",8.0,9.0,9.484547795952508,12.876248445847526,9.63063299214958,40.0,2021-01-10,,,71
A. Farensis,male,pre_puberty,,Rapid crossing of open sand.,"['Mussel', 'Sea Anemone', 'Polychaete Worm', 'Coral Fragment', 'Crab (Other Species)']",10.0,33.0,29.225630919024308,39.73796542263287,33.04701214325503,37.0,2021-01-10,,,72
A farensis, ,sub_adult,,Guarding eggs under abdominal flap.,"['Snail', 'Small Fish', 'Barnacle']",11.0,13.75,15.518738376877552,19.900259562729868,13.851849734949845,40.0,2021-01-10,,,73
U. olhanensis,male,adult,,Claw snapping in competition.,"['Coral Fragment', 'Sea Anemone', 'Small Fish']",6.0,18.0,17.274989894998587,21.235541844739135,18.618234650439938,39.0,2021-01-10,,,74
A. Farensis,male,adult,,Moving toward warmer water pockets.,"['Sea Sponge', 'Shrimp']",9.0,55.5,56.54954271049376,73.29180325670185,58.88665155480367,39.0,2021-01-10,,,75
A. Farensis,female,adult,True,Hiding under floating debris.,"['Crab (Other Species)', 'Polychaete Worm']",4.0,43.83511528802311,43.62554386608048,62.54218277782986,48.13362440002105,41.0,2021-01-10,,,76
A. Farensis,nan,sub_adult,,Exchanging antenna taps.,['Snail'],11.0,26.25,21.384620897827347,30.45395401468194,28.619741536490576,39.0,2021-01-10,,,77
u. olhanen.,male,sub_adult,,Emerging cautiously from hiding.,"['Sea Anemone', 'Mussel', 'Shrimp']",10.0,20.0,22.180722731656182,31.400026328687417,20.025558917255392,39.0,2021-01-10,,,78
A farensis,female,pre_puberty,True,Social contact with other crabs.,['Coral Fragment'],10.0,13.48374847564447,11.158769515277921,14.268821916470761,14.024536605434092,39.0,2021-01-10,,,79
A farensis,female,pre_puberty,False,Emerging cautiously from hiding.,"['Sea Sponge', 'Mussel', 'Sea Urchin']",9.0,15.02482913543541,10.735610060913734,13.39185357863514,15.973233447899371,40.0,2021-01-10,,,80
U. olhanensis,male,adult,,Scavenging near tidal pools.,"['Sea Star', 'Shrimp']",10.0,34.5,33.9999154416165,46.76692553803416,34.73336135526064,38.0,2021-01-10,,,81
A. Farensis, ,adult,,Social contact with other crabs.,"['Sea Sponge', 'Sea Urchin', 'Small Fish', 'Barnacle']",10.0,33.0,34.28681703738008,42.54580128054888,33.94527267679425,39.0,2021-01-10,,,82
U. olhanensis,female,adult,True,Half buried in sand.,"['Crab (Other Species)', 'Mussel']",11.0,11.300363632424247,10.45335874057623,12.960589104840409,11.863094529933427,39.0,2021-01-10,,,83
U. olhanensis,female,pre_puberty,False,Retreating into burrow.,"['Sea Star', 'Snail', 'Sea Sponge', 'Polychaete Worm', 'Coral Fragment']",7.0,9.88083048560852,12.681024652738571,16.34681962804637,10.752176940036032,39.0,2021-01-10,,,84
A farensis,female,pre_puberty,False,Moving in groups.,"['Snail', 'Jellyfish', 'Sea Sponge', 'Sea Urchin']",8.0,17.335307369534522,21.49283737278589,27.06494931122909,17.78121509598822,39.0,2021-01-10,,,85
U. olhanensis,female,pre_puberty,True,Camouflaging with surrounding mud.,"['Barnacle', 'Mussel', 'Snail', 'Small Fish', 'Shrimp']",11.0,19.282523442828094,15.440851203208263,22.138703488603166,20.012646106748893,39.0,2021-01-10,,,86
u. olhanen.,female,sub_adult,True,Rapid crossing of open sand.,"['Polychaete Worm', 'Barnacle']",9.0,55.78480842128887,54.117121396026455,71.22046995978725,60.22912689468982,39.0,2021-01-10,,,87
U. olhanensis,female,adult,False,Territorial display against intruder.,"['Sea Star', 'Coral Fragment', 'Jellyfish']",10.0,22.71795016791923,23.191694256804727,31.62927696073783,23.20163278047704,40.0,2021-01-10,,,88
u. olhanen.,female,adult,False,Guarding eggs under abdominal flap.,"['Sea Anemone', 'Polychaete Worm', 'Small Fish', 'Crab (Other Species)', 'Mussel']",10.0,40.016812276174875,38.1243539491601,50.97494230579533,41.95794894031734,39.0,2021-01-10,,,89
U. olhanensis,male,juvenile,True,Escaping predator silhouette overhead.,"['Shrimp', 'Algae', 'Sea Anemone']",10.0,4.0,3.669507238322807,4.9443681162306135,4.0824204883093795,38.0,2021-01-10,,,90
U. olhanensis,male,adult,,Picking detritus from seabed.,"['Snail', 'Barnacle']",14.0,19.5,20.129457386879057,24.337370325321974,20.991086717974955,40.0,2021-01-10,,,91
A. Farensis,-,adult,,Picking detritus from seabed.,"['Barnacle', 'Snail', 'Sea Urchin']",9.0,21.0,22.61097702085774,27.69521695285076,22.036106307261363,39.0,2021-01-10,,,92
A. Farensis,female,sub_adult,False,Inspecting discarded crab shell.,"['Sea Star', 'Coral Fragment', 'Hermit Crab']",5.0,25.367993442335422,24.161854166108203,35.02779881518366,26.27822456799485,41.0,2021-01-10,,,93
A farensis,male,adult,,Hiding under floating debris.,"['Barnacle', 'Coral Fragment']",6.0,13.5,14.546398457818022,18.001664628498446,14.36991015671698,38.0,2021-01-10,,,94
Ucides alvorensis,female,sub_adult,True,Hiding beneath rocks.,"['Sea Star', 'Barnacle', 'Coral Fragment', 'Algae', 'Snail']",7.0,14.27445671558333,15.593380942420172,20.051591997850863,14.599345839003337,38.0,2021-01-10,,,95
u. olhanen.,female,sub_adult,False,Scavenging near tidal pools.,"['Coral Fragment', 'Sea Urchin', 'Sea Anemone', 'Sea Sponge']",9.0,27.008455715649635,23.090251382603103,29.484070485154202,27.142728093811616,39.0,2021-01-10,,,96
U. olhanensis,N/R,adult,,Shaking claws after contact.,"['Sea Sponge', 'Snail']",8.0,48.0,49.781597503277624,60.56152820979017,49.31781356942755,40.0,2021-01-10,,,97
u. olhanen.,female,adult,True,Climbing seaweed stalks.,['Sea Urchin'],7.0,15.75875471320677,13.734853171056606,17.51371564425659,15.875147729788564,38.0,2021-01-10,,,98
A farensis,female,adult,False,Inspecting discarded crab shell.,['Small Fish'],5.0,23.355899006896646,22.84615569135006,27.610562665883506,23.652604636816235,39.0,2021-01-10,,,99
A farensis,male,sub_adult,True,Feeding on small mollusks.,"['Polychaete Worm', 'Sea Anemone', 'Sea Star']",6.0,6.25,7.428006123348475,9.281462305582162,6.606126731283238,41.0,2021-01-10,,,100
A farensis,male,adult,,Dragging shell fragment backward.,"['Sea Urchin', 'Coral Fragment', 'Sea Anemone', 'Jellyfish', 'Barnacle']",8.0,22.5,20.60937227203568,26.2047514112637,24.192404165424577,41.0,2021-01-10,,,101
u. olhanen.,male,adult,,Sideways walking along bay edge.,"['Sea Anemone', 'Polychaete Worm']",6.0,24.0,24.619117943603285,30.463576914741576,26.103914593379578,39.0,2021-01-10,,,102
A farensis,female,juvenile,False,Slow movement near seagrass patches.,"['Hermit Crab', 'Sea Star', 'Crab (Other Species)']",8.0,4.8709703935598405,4.673532085987225,6.4099310525239686,4.890631706248385,39.0,2021-01-10,,,103
u. olhanen.,male,sub_adult,,Waving claws rhythmically.,"['Mussel', 'Sea Star']",10.0,26.25,26.381494943684828,32.26853333597914,28.524931791710035,38.0,2021-01-10,,,104
A farensis,male,sub_adult,,Moving toward bait.,"['Mussel', 'Coral Fragment']",11.0,12.5,14.042410415707451,17.668630706988356,13.524578154185656,40.0,2021-01-10,,,105
u. olhanen.,female,sub_adult,True,Escaping predator silhouette overhead.,"['Sea Anemone', 'Algae']",10.0,26.00646774974078,30.683858282023547,36.944399876131435,26.963996030470106,41.0,2021-01-10,,,106
U. olhanensis,female,pre_puberty,False,Claw snapping at diver.,"['Crab (Other Species)', 'Coral Fragment', 'Sea Sponge']",7.0,12.010269021602435,15.68101257477018,21.512660321130042,12.093507999940911,39.0,2021-01-10,,,107
U. olhanensis,male,adult,,Defensive posture when approached.,"['Mussel', 'Algae']",7.0,22.5,23.562545306882047,29.673393793294988,22.913318764146215,40.0,2021-01-10,,,108
A farensis,N/R,adult,,Feeding on detritus in shallow water.,"['Sea Star', 'Shrimp', 'Crab (Other Species)']",7.0,51.0,55.38828294240379,76.8023736504777,51.23853476355763,39.0,2021-01-10,,,109
A farensis,female,pre_puberty,False,Exchanging antenna taps.,"['Algae', 'Polychaete Worm', 'Shrimp', 'Sea Sponge', 'Barnacle']",9.0,19.208990037658943,16.498432460662922,21.572240088401806,19.323148013496592,38.0,2021-01-10,,,110
U. olhanensis,female,pre_puberty,False,Defensive posture when approached.,"['Sea Anemone', 'Snail', 'Algae', 'Barnacle']",5.0,11.423872903408196,15.627263109994963,20.537160234630033,12.047900242003442,39.0,2021-01-10,,,111
u. olhanen.,male,adult,,Rapid crossing of open sand.,"['Barnacle', 'Sea Urchin', 'Jellyfish']",8.0,45.0,41.67990757031383,56.8512124000682,45.57710451939873,40.0,2021-01-10,,,112
Ucides alvorensis,male or female,sub_adult,,Claw waving directed at nearby crab.,"['Jellyfish', 'Sea Urchin', 'Mussel', 'Hermit Crab', 'Sea Anemone']",9.0,30.0,26.7840038722778,37.742027670232076,31.748405265425607,38.0,2021-01-10,,,113
U. olhanensis,female,sub_adult,False,Interaction with hermit crabs.,['Hermit Crab'],6.0,14.775436581836145,13.620863033977542,19.227485963259756,15.259815929706557,39.0,2021-01-10,,,114
U. olhanensis,male,sub_adult,,Picking biofilm on submerged wood.,['Mussel'],7.0,11.25,11.0969625430781,15.806813052284724,12.256617105781768,39.0,2021-01-10,,,115
A. Farensis,male,pre_puberty,,Guarding eggs under abdominal flap.,"['Shrimp', 'Coral Fragment', 'Sea Star']",3.0,16.5,14.36550031214072,20.137058389345714,16.89851641280354,39.0,2021-01-10,,,116
u. olhanen.,female,adult,False,Climbing barnacle-covered surfaces.,"['Sea Sponge', 'Sea Urchin', 'Mussel', 'Barnacle', 'Sea Star']",8.0,13.377242649389471,15.568482139242802,19.22241972153907,14.194950308201722,40.0,2021-01-10,,,117
Ucides alvorensis,male,juvenile,,Social contact with other crabs.,"['Sea Anemone', 'Coral Fragment', 'Barnacle']",6.0,7.0,6.9857396006838055,10.101121857610933,7.509121837153928,39.0,2021-01-10,,,118
A farensis,female,adult,True,Half buried in sand.,"['Shrimp', 'Polychaete Worm', 'Crab (Other Species)', 'Sea Anemone']",7.0,16.779996927670123,15.903424087492661,20.656509526839287,17.430890967459234,39.0,2021-01-10,,,119
u. olhanen.,male,juvenile,True,Burrowing into sandy sediment.,"['Mussel', 'Sea Anemone', 'Polychaete Worm', 'Small Fish', 'Snail']",14.0,7.5,8.533488768672731,12.349120250120798,7.6490437082663965,38.0,2021-01-10,,,120
u. olhanen.,male,sub_adult,,Climbing barnacle-covered surfaces.,"['Crab (Other Species)', 'Algae', 'Coral Fragment', 'Barnacle']",8.0,32.5,28.679747947796887,40.97233408550057,34.66942392643992,41.0,2021-01-10,,,121
U. olhanensis,female,adult,False,Foraging among seagrass roots.,"['Algae', 'Sea Sponge', 'Shrimp']",9.0,7.349165588950086,7.701545844210386,9.878887103954305,7.903084456437141,41.0,2021-01-10,,,122
u. olhanen.,female,sub_adult,False,Dragging shell fragment backward.,['Coral Fragment'],10.0,18.686587976185745,17.79279336122123,24.6392903659224,19.012272686959957,39.0,2021-01-10,,,123
U. olhanensis,female,pre_puberty,False,Scavenging near tidal pools.,['Jellyfish'],11.0,8.422862435470426,6.767790359015961,10.058271219983654,8.590428815913228,39.0,2021-01-10,,,124
u. olhanen.,female,sub_adult,True,Escaping from aggressive fish.,"['Small Fish', 'Coral Fragment', 'Hermit Crab', 'Polychaete Worm']",12.0,6.218833121781802,6.166445355911066,8.112403100279465,6.298369620094408,39.0,2021-01-10,,,125
A farensis,male,pre_puberty,,Climbing vertical rock face.,['Sea Anemone'],6.0,13.5,12.022648372240573,16.89376187808491,14.639380076811694,40.0,2021-01-10,,,126
u. olhanen.,female,adult,False,Feeding on detritus in shallow water.,['Algae'],10.0,26.489502864794193,24.342590155153683,35.92307541956616,27.197348750827295,40.0,2021-01-10,,,127
A farensis,female,adult,True,Stillness in cold water.,"['Small Fish', 'Sea Star', 'Algae']",9.0,35.06322600124481,30.364183861100543,44.044024663088024,37.28647343802902,37.0,2021-01-10,,,128
A farensis,female,adult,True,Moving toward bait.,"['Barnacle', 'Sea Anemone']",7.0,40.43590623610116,34.649260026111264,45.319895231000366,40.4459233620839,39.0,2021-01-10,,,129
u. olhanen.,female,juvenile,True,Moving sideways along sandy bottom.,"['Snail', 'Small Fish']",4.0,13.381591348701988,15.23158791483462,21.585736390313656,13.784927414026315,38.0,2021-01-10,,,130
u. olhanen.,female,adult,False,Climbing submerged rocks.,['Crab (Other Species)'],6.0,39.637841447440564,44.312029935833415,56.455689669681604,43.06679427616419,39.0,2021-01-10,,,131
A farensis,male,sub_adult,,Half buried in sand.,"['Mussel', 'Hermit Crab', 'Small Fish', 'Coral Fragment']",12.0,18.75,16.880362954044116,20.30141612636168,19.70803930058135,40.0,2021-01-10,,,132
A farensis,female,pre_puberty,False,Foraging among seagrass roots.,"['Barnacle', 'Crab (Other Species)']",9.0,14.339978796328593,13.04418620303239,16.532366389786635,15.463244793218285,37.0,2021-01-10,,,133
