species,sex,stage,is_gravid,behaviour,associated_species,depth [m],cl [mm],cw [mm],lcl [mm],rcl [mm],fw [mm],date,latitude,longitude,id
A. Farensis,female,sub_adult,False,Mating behavior with antenna touching.,['Sea Anemone'],10.0,20.123019279656102,18.850400536538338,26.605472921576016,20.396950659596865,32.0,2021-11-10,,,18
u. olhanen.,male,adult,,Half buried in sand.,"['Crab (Other Species)', 'Sea Anemone', 'Shrimp', 'Snail']",6.0,37.5,37.86499110300759,50.58750100339109,38.75109954158596,32.0,2021-11-10,,,19
u. olhanen.,female,sub_adult,False,Displaying dominance by lifting body.,"['Jellyfish', 'Crab (Other Species)', 'Algae', 'Polychaete Worm']",7.0,22.96481626758531,20.28815962657792,24.358175976112285,23.769532561873522,31.0,2021-11-10,,,20
A farensis,male,juvenile,,Moving in groups.,"['Coral Fragment', 'Hermit Crab', 'Sea Star', 'Mussel', 'Sea Sponge']",5.0,13.0,10.052428197132883,14.877700030536971,13.616065579921873,30.0,2021-11-10,,,21
u. olhanen.,N/R,pre_puberty,,Moving in groups.,"['Polychaete Worm', 'Snail', 'Sea Sponge', 'Sea Anemone']",8.0,5.25,4.519734375044866,5.466273058763859,5.5083087954874355,31.0,2021-11-10,,,22
U. olhanensis,male,adult,,Hiding under seagrass blades.,['Coral Fragment'],9.0,34.5,32.16125938411035,48.021885561386455,37.690319002501816,30.0,2021-11-10,,,23
U. olhanensis,male,juvenile,,Escaping predator silhouette overhead.,['Snail'],10.0,10.5,9.474539896050953,12.5409445692017,10.738859398496519,32.0,2021-11-10,,,24
A. Farensis,male,adult,,Rapid claw movement while feeding.,"['Algae', 'Mussel']",4.0,13.5,14.631933024653556,19.794192217614285,14.7536427446775,30.0,2021-11-10,,,25
U. olhanensis,female,adult,True,Feeding on algae scraped from rocks.,"['Polychaete Worm', 'Sea Urchin']",5.0,25.560097560212082,28.454019398718728,35.17241834882366,27.395137232603798,30.0,2021-11-10,,,26
u. olhanen.,male,pre_puberty,,Rapid crossing of open sand.,"['Algae', 'Polychaete Worm', 'Mussel']",7.0,10.5,13.239677047592567,16.81862732233489,11.338376955456496,30.0,2021-11-10,,,27
u. olhanen.,female,adult,False,Moving toward warmer water pockets.,"['Algae', 'Coral Fragment', 'Hermit Crab']",13.0,23.503536792848767,28.455191947476255,42.07469764172741,23.7606518254735,30.0,2021-11-10,,,28
u. olhanen.,female,adult,False,Resting in shaded rock crevice.,"['Barnacle', 'Algae', 'Shrimp', 'Hermit Crab', 'Crab (Other Species)']",5.0,52.968204437671865,47.08903696643976,69.7808652037934,55.11523923886592,31.0,2021-11-10,,,29
A farensis,male,adult,True,Claw waving directed at nearby crab.,"['Hermit Crab', 'Sea Sponge']",8.0,15.0,16.163023978514865,21.701387973165442,16.44932231160005,29.0,2021-11-10,,,30
A. Farensis,female,sub_adult,True,Climbing barnacle-covered surfaces.,"['Jellyfish', 'Sea Anemone', 'Snail', 'Sea Star']",9.0,16.66192045006213,16.38700858375316,24.24260466172656,17.97545247263697,28.0,2021-11-10,,,31
A farensis,male,adult,,Cleaning claws with rubbing motion.,"['Mussel', 'Shrimp', 'Hermit Crab', 'Jellyfish']",5.0,37.5,35.22668425888866,50.4416745541725,40.48771117174897,32.0,2021-11-10,,,32
u. olhanen.,male,pre_puberty,,Feeding on small crustaceans.,"['Small Fish', 'Snail', 'Crab (Other Species)']",9.0,10.5,13.269517640962764,19.391907971645743,11.020703274904054,31.0,2021-11-10,,,33
A farensis,female,pre_puberty,True,Rapid claw movement while feeding.,"['Shrimp', 'Hermit Crab', 'Coral Fragment', 'Sea Urchin']",9.0,13.391950758037046,14.371824765138145,20.917175950008044,14.334819630496098,33.0,2021-11-10,,,34
U. olhanensis,female,adult,False,Feeding on small mollusks.,"['Polychaete Worm', 'Jellyfish', 'Sea Star', 'Coral Fragment']",8.0,25.788593845817577,28.565114135265816,39.019348299799574,26.83556364043834,31.0,2021-11-10,,,35
U. olhanensis,nan,adult,,Picking detritus from seabed.,['Jellyfish'],8.0,55.5,52.71559299389253,75.58312322529976,58.54794478560146,31.0,2021-11-10,,,36
u. olhanen.,male,pre_puberty,,Moving toward bait.,"['Crab (Other Species)', 'Coral Fragment', 'Algae', 'Mussel']",9.0,30.75,37.719132348947014,54.60395097926083,33.10769585245955,31.0,2021-11-10,,,37
U. olhanensis,female,adult,True,Moving toward bait.,"['Sea Urchin', 'Hermit Crab', 'Crab (Other Species)']",9.0,17.31314755449634,19.99156301757888,24.296320345446347,18.36284736311535,30.0,2021-11-10,,,38
u. olhanen.,female,sub_adult,True,Crab moving quickly across rocks.,"['Barnacle', 'Coral Fragment', 'Sea Urchin']",6.0,26.667217680135053,27.929998333582315,34.3223764467348,28.413634901691047,32.0,2021-11-10,,,39
A farensis,female,juvenile,False,Color changes during molting.,['Jellyfish'],12.0,11.582997452035924,16.063685120645374,20.69227717371014,12.401133650569742,31.0,2021-11-10,,,40
A. Farensis,female,pre_puberty,False,Feeding on algae scraped from rocks.,"['Sea Urchin', 'Polychaete Worm', 'Sea Anemone']",3.0,15.505177720030574,16.080195912387357,21.568732228985017,16.845322558153153,32.0,2021-11-10,,,41
u. olhanen.,male,adult,,Searching for food in tidal pools.,"['Small Fish', 'Sea Anemone', 'Barnacle', 'Coral Fragment']",10.0,21.0,22.275093192733674,27.029024552547494,22.102688718699206,32.0,2021-11-10,,,42
A farensis,male,sub_adult,,Resting in shaded rock crevice.,"['Jellyfish', 'Small Fish', 'Sea Anemone', 'Crab (Other Species)']",5.0,16.25,15.548694915151383,21.74781458128542,16.839440537520314,31.0,2021-11-10,,,43
u. olhanen.,female,juvenile,True,Color changes during molting.,"['Barnacle', 'Sea Sponge', 'Small Fish', 'Crab (Other Species)']",10.0,4.307409093062553,5.483068021185015,8.200884882750238,4.579194948947525,31.0,2021-11-10,,,44
u. olhanen.,male,sub_adult,,Defensive posture when approached.,"['Crab (Other Species)', 'Hermit Crab', 'Mussel', 'Polychaete Worm']",9.0,37.5,40.138180052306325,51.70529195690451,40.1441111548378,31.0,2021-11-10,,,45
U. olhanensis,female,pre_puberty,True,Escaping predator silhouette overhead.,"['Sea Urchin', 'Algae', 'Hermit Crab', 'Small Fish']",10.0,9.662928128738844,7.0897722856799765,9.915778511108588,10.278184772472496,30.0,2021-11-10,,,46
u. olhanen.,male,adult,,Moving toward bait.,"['Crab (Other Species)', 'Sea Urchin', 'Jellyfish', 'Barnacle']",8.0,9.0,9.4225936941403,11.688654275461476,9.070833143821213,31.0,2021-11-10,,,47
A. Farensis,male,sub_adult,,Retreating quickly from shadow.,"['Coral Fragment', 'Crab (Other Species)']",6.0,7.5,7.257979101579306,8.79735438283344,7.762229740455719,30.0,2021-11-10,,,48
A. Farensis,male,pre_puberty,,Rapid crossing of open sand.,"['Shrimp', 'Polychaete Worm', 'Hermit Crab', 'Coral Fragment', 'Sea Sponge']",5.0,23.25,24.144351661584356,36.006020213348776,25.23378936350889,30.0,2021-11-10,,,49
Ucides alvorensis,male,pre_puberty,True,Searching for food in tidal pools.,['Crab (Other Species)'],5.0,13.5,10.028799323962254,14.069840666554837,14.644969607239519,30.0,2021-11-10,,,50
u. olhanen.,male,adult,,Territorial display against intruder.,"['Coral Fragment', 'Jellyfish', 'Sea Anemone', 'Crab (Other Species)']",5.0,16.5,15.626472593121695,21.780556691631972,16.695760608667232,29.0,2021-11-10,,,51
u. olhanen.,male,adult,,Retreating quickly from shadow.,"['Shrimp', 'Algae', 'Jellyfish', 'Sea Anemone']",8.0,87.0,87.82541858863198,110.03303078048631,87.66690979341865,30.0,2021-11-10,,,52
A farensis,male,sub_adult,,Climbing onto submerged logs.,['Hermit Crab'],9.0,20.0,22.894699354905605,32.07539013767027,21.316480764969935,30.0,2021-11-10,,,53
U. olhanensis,male,pre_puberty,,Territorial display against intruder.,"['Coral Fragment', 'Mussel', 'Sea Urchin']",10.0,36.75,38.76525816542934,50.44524445572272,38.580648314924495,30.0,2021-11-10,,,54
A farensis,N/R,adult,,Climbing onto submerged logs.,"['Sea Urchin', 'Coral Fragment']",8.0,19.5,21.103272418626705,26.31416680953049,20.01756384002373,31.0,2021-11-10,,,55
U. olhanensis,male,adult,,Feeding on detritus in shallow water.,"['Sea Urchin', 'Small Fish', 'Crab (Other Species)', 'Snail', 'Coral Fragment']",8.0,22.5,23.605535843863905,30.997139733811583,23.261097944663298,30.0,2021-11-10,,,56
u. olhanen.,male,sub_adult,,Crab moving quickly across rocks.,"['Algae', 'Sea Urchin', 'Mussel', 'Sea Anemone', 'Barnacle']",9.0,42.5,49.95930058464986,66.7481536587687,45.823028779433734,31.0,2021-11-10,,,57
u. olhanen.,female,adult,False,Hiding beneath rocks.,['Mussel'],7.0,28.20561164510025,28.92184945047885,34.74642802957339,30.379326299834897,30.0,2021-11-10,,,58
U. olhanensis,male,adult,,Stillness in cold water.,"['Barnacle', 'Sea Sponge', 'Shrimp', 'Crab (Other Species)']",12.0,48.0,51.367176529857204,74.81401151063223,50.53803454946278,33.0,2021-11-10,,,59
A farensis,male,adult,True,Shaking claws after contact.,"['Polychaete Worm', 'Hermit Crab', 'Crab (Other Species)', 'Sea Sponge']",14.0,36.0,32.66465383795161,43.12396173879217,36.087136379098126,33.0,2021-11-10,,,60
U. olhanensis,female,sub_adult,True,Emerging cautiously from hiding.,"['Snail', 'Sea Urchin', 'Polychaete Worm', 'Jellyfish']",7.0,24.584015021855137,26.369349519711076,36.456461530098295,25.66494729205477,31.0,2021-11-10,,,61
A. Farensis,female,adult,True,Sitting still blending with environment.,"['Small Fish', 'Sea Star', 'Sea Sponge', 'Crab (Other Species)']",8.0,18.98036638895257,24.735937867629353,35.673512701052616,20.631844101918308,30.0,2021-11-10,,,62
U. olhanensis,male,adult,,Climbing vertical rock face.,"['Crab (Other Species)', 'Polychaete Worm']",8.0,10.5,11.207292590553498,13.740032048888066,11.172563709306003,29.0,2021-11-10,,,63
A farensis,male,pre_puberty,,Half buried in sand.,"['Sea Urchin', 'Barnacle', 'Coral Fragment', 'Algae']",8.0,26.25,19.250972918853414,25.240141775186597,28.351244342919866,30.0,2021-11-10,,,64
u. olhanen.,male,adult,,Swimming short distance to escape.,"['Small Fish', 'Jellyfish', 'Polychaete Worm', 'Shrimp', 'Crab (Other Species)']",7.0,7.5,8.112293530625605,10.019653610857528,7.613374954666824,31.0,2021-11-10,,,65
U. olhanensis,male,juvenile,,Dragging shell fragment backward.,"['Coral Fragment', 'Jellyfish']",10.0,3.5,3.3976119860396996,5.067347610447632,3.5083956677830606,30.0,2021-11-10,,,66
u. olhanen.,female,sub_adult,False,Defensive posture when approached.,"['Sea Anemone', 'Mussel']",8.0,28.615770038902152,29.113440202981707,40.32672851735939,30.062295287578614,31.0,2021-11-10,,,67
A. Farensis,female,adult,False,Defensive posture when approached.,['Sea Urchin'],10.0,7.851445961350611,8.90450368716621,12.928427223699686,8.313304491276678,32.0,2021-11-10,,,68
u. olhanen.,male,sub_adult,,Territorial display against intruder.,['Snail'],5.0,26.25,26.700082291970567,33.4832117857267,26.39244813516729,32.0,2021-11-10,,,69
A. Farensis,male,adult,True,Sitting still blending with environment.,"['Jellyfish', 'Coral Fragment', 'Polychaete Worm', 'Hermit Crab', 'Algae']",7.0,22.5,21.197554680932704,25.494299393026527,22.565187768398605,31.0,2021-11-10,,,70
U. olhanensis,male,juvenile,,Exploring new territory.,"['Sea Star', 'Shrimp']",10.0,19.5,16.542209010306482,20.01720713159919,20.576801858729148,31.0,2021-11-10,,,71
A farensis,female,adult,True,Sitting still blending with environment.,"['Barnacle', 'Jellyfish', 'Snail', 'Algae']",6.0,41.5769260109893,43.798768824302805,59.926642831450934,44.810781795109804,31.0,2021-11-10,,,72
U. olhanensis,female,sub_adult,False,Pausing frequently during exploration.,"['Mussel', 'Polychaete Worm']",7.0,30.44030957195304,27.940561144443013,39.533018540038896,32.776981497757816,31.0,2021-11-10,,,73
U. olhanensis,female,pre_puberty,True,Hiding beneath rocks.,"['Sea Urchin', 'Polychaete Worm']",6.0,10.011780289979306,11.230048235986699,13.763309283545844,10.567891212556713,30.0,2021-11-10,,,74
U. olhanensis,male,sub_adult,,Territorial display against intruder.,"['Small Fish', 'Sea Sponge', 'Jellyfish', 'Algae']",6.0,37.5,33.406426765007,48.78653386130081,38.751338100443185,32.0,2021-11-10,,,75
Ucides alvorensis, ,juvenile,,Climbing barnacle-covered surfaces.,['Polychaete Worm'],10.0,6.5,4.864977676635478,6.12538221790907,6.597949467572738,30.0,2021-11-10,,,76
u. olhanen.,female,pre_puberty,True,Vibrating antennae in water currents.,"['Snail', 'Crab (Other Species)', 'Algae', 'Jellyfish', 'Sea Anemone']",8.0,9.806972652378471,9.005852197081326,12.993959716404307,10.024771916736517,32.0,2021-11-10,,,77
u. olhanen.,male,adult,,Swimming short distance to escape.,"['Sea Star', 'Crab (Other Species)', 'Sea Anemone', 'Algae', 'Polychaete Worm']",5.0,46.5,47.885058088115436,71.35598990100682,50.4509512824955,31.0,2021-11-10,,,78
u. olhanen.,male,adult,,Color changes during molting.,"['Small Fish', 'Polychaete Worm', 'Coral Fragment', 'Snail']",5.0,12.0,12.750948251361887,17.120368613576193,13.160377562810783,30.0,2021-11-10,,,79
u. olhanen.,female,sub_adult,False,Cleaning claws with rubbing motion.,"['Sea Star', 'Jellyfish', 'Snail', 'Crab (Other Species)']",7.0,21.865522976588586,23.027112182344055,33.67680974274813,22.421288603088513,31.0,2021-11-10,,,80
A farensis,male,sub_adult,,Hiding under floating debris.,"['Sea Sponge', 'Sea Urchin']",9.0,16.25,13.177699660385738,19.455522443390635,16.767016303858124,31.0,2021-11-10,,,81
Ucides alvorensis,male,pre_puberty,,Guarding a small hole in sediment.,"['Sea Urchin', 'Algae', 'Polychaete Worm', 'Small Fish', 'Barnacle']",8.0,15.75,13.214416826258667,19.25854625775494,16.66631439365243,32.0,2021-11-10,,,82
A farensis,female,adult,False,Exploring new territory.,"['Sea Sponge', 'Hermit Crab', 'Algae', 'Sea Star', 'Sea Anemone']",10.0,9.963208332837917,10.501831901938017,14.752394239835835,10.284145754614814,31.0,2021-11-10,,,83
U. olhanensis,female,sub_adult,False,Moving in groups.,['Coral Fragment'],10.0,26.63550669325244,25.47697145369605,34.98982774573621,28.7064283506973,30.0,2021-11-10,,,84
U. olhanensis,female,adult,False,Stillness in cold water.,"['Shrimp', 'Jellyfish', 'Polychaete Worm']",6.0,37.01776439505376,43.370565994821405,55.40192709895208,38.49507273341289,32.0,2021-11-10,,,85
A. Farensis,female,sub_adult,False,Shaking claws after contact.,"['Algae', 'Sea Urchin']",9.0,16.800975017537304,17.692710495849536,25.757706156990228,17.12067139231619,31.0,2021-11-10,,,86
U. olhanensis,female,adult,False,Searching for mates at twilight.,"['Crab (Other Species)', 'Sea Sponge', 'Algae', 'Jellyfish']",9.0,25.600312777458146,27.503991445851604,38.47811724843256,26.079300335522145,31.0,2021-11-10,,,87
A farensis,male,adult,,Climbing submerged rocks.,"['Coral Fragment', 'Crab (Other Species)', 'Sea Anemone', 'Snail']",9.0,67.5,73.33785201654119,89.38017178181238,71.2416622551375,30.0,2021-11-10,,,88
u. olhanen.,female,sub_adult,False,Pausing frequently during exploration.,['Snail'],2.0,9.874469745462948,9.612311741209648,13.652673004227188,10.55695637751978,29.0,2021-11-10,,,89
u. olhanen.,female,adult,False,Climbing algae-covered rocks.,"['Hermit Crab', 'Coral Fragment']",9.0,19.157786827692803,16.651694024559713,20.74719064105988,19.456363662425293,29.0,2021-11-10,,,90
A. Farensis,male,pre_puberty,,Slow movement near seagrass patches.,"['Shrimp', 'Sea Urchin', 'Barnacle']",8.0,12.75,16.567980196262827,21.875026888254848,13.858972217846484,31.0,2021-11-10,,,91
A. Farensis,male,sub_adult,,Claw waving directed at nearby crab.,"['Polychaete Worm', 'Sea Anemone', 'Small Fish']",11.0,20.0,22.907707072877407,27.531313186316062,21.014379144346197,30.0,2021-11-10,,,92
u. olhanen.,female,adult,False,Climbing vertical rock face.,"['Barnacle', 'Sea Urchin', 'Hermit Crab']",11.0,49.93141180746614,43.24944726603175,58.25623222559312,52.743975217156596,31.0,2021-11-10,,,93
U. olhanensis,male,adult,,Claw snapping in competition.,"['Small Fish', 'Shrimp', 'Sea Anemone', 'Coral Fragment']",5.0,30.0,27.310351422071705,33.37737376616336,30.60823600385732,32.0,2021-11-10,,,94
Ucides alvorensis,male,adult,,Feeding on detritus in shallow water.,"['Barnacle', 'Sea Star']",2.0,19.5,21.118772993388845,26.21998589509322,19.953689667005623,31.0,2021-11-10,,,95
U. olhanensis,male,juvenile,,Pausing frequently during exploration.,"['Small Fish', 'Polychaete Worm']",9.0,13.5,14.465257659258734,20.67068761172846,13.59778022921532,29.0,2021-11-10,,,96
A farensis,female,sub_adult,False,Feeding on algae scraped from rocks.,"['Sea Star', 'Polychaete Worm', 'Mussel']",8.0,23.86850616997987,27.63439193824113,37.51909232998548,25.046238260793576,29.0,2021-11-10,,,97
A. Farensis,female,adult,True,Mating behavior with antenna touching.,['Small Fish'],8.0,44.4648885539277,42.93157944214181,61.40221425647767,44.94176452066017,32.0,2021-11-10,,,98
A farensis,male,adult,,Feeding on algae scraped from rocks.,"['Sea Urchin', 'Sea Star', 'Snail', 'Algae', 'Sea Sponge']",7.0,21.0,21.264877698513864,28.58836501206567,22.62392590966639,32.0,2021-11-10,,,99
U. olhanensis,male,sub_adult,True,Cleaning claws with rubbing motion.,['Algae'],9.0,75.0,76.52293264637751,105.2456038702812,81.55196328999185,31.0,2021-11-10,,,100
u. olhanen.,male,adult,,Retreating into burrow.,['Algae'],10.0,66.0,63.580356351656086,90.11021509034988,71.3754105209201,30.0,2021-11-10,,,101
A farensis,female,sub_adult,True,Climbing submerged rocks.,"['Mussel', 'Small Fish']",6.0,16.09357791376539,14.623524815581682,20.287234495047304,16.295408543140134,30.0,2021-11-10,,,102
Ucides alvorensis,female,juvenile,False,Feeding on detritus in shallow water.,['Polychaete Worm'],7.0,11.15579541738276,15.999810081430368,23.80766689405976,12.213299412315656,31.0,2021-11-10,,,103
A farensis,female,pre_puberty,False,Feeding on algae scraped from rocks.,"['Mussel', 'Snail', 'Sea Anemone', 'Hermit Crab', 'Jellyfish']",5.0,14.286888407271814,10.72511654048536,15.834822555834519,14.94515958841809,32.0,2021-11-10,,,104
u. olhanen.,female,sub_adult,False,Cleaning claws with rubbing motion.,"['Hermit Crab', 'Sea Anemone', 'Polychaete Worm', 'Mussel']",6.0,24.03841484684983,24.58518290081812,29.673341273526706,25.012085269771024,31.0,2021-11-10,,,105
U. olhanensis,female,adult,False,Moving in groups.,"['Hermit Crab', 'Snail']",7.0,30.169114085576716,30.79530066087629,42.98995667595255,31.406859295442963,31.0,2021-11-10,,,106
A farensis,female,adult,False,Hiding under seagrass blades.,"['Crab (Other Species)', 'Sea Urchin']",8.0,25.558447420466557,23.02136606734259,29.750998085524174,26.35123025462577,31.0,2021-11-10,,,107
u. olhanen.,male,sub_adult,,Hiding under floating debris.,['Coral Fragment'],10.0,32.5,33.515099006801734,45.534051242574115,35.64372694466523,30.0,2021-11-10,,,108
A. Farensis,male,sub_adult,,Climbing algae-covered rocks.,"['Barnacle', 'Crab (Other Species)']",12.0,22.5,19.688357365169438,27.552616732262763,23.886092773985016,30.0,2021-11-10,,,109
A farensis,male,juvenile,True,Swimming short distance to escape.,"['Shrimp', 'Sea Anemone', 'Coral Fragment']",11.0,11.0,9.029502491978786,11.720466309778567,11.449312578909714,31.0,2021-11-10,,,110
U. olhanensis,male,sub_adult,,Searching for mates at twilight.,"['Sea Urchin', 'Crab (Other Species)', 'Coral Fragment']",6.0,30.0,27.199751231479652,38.74908168148414,31.65785539962711,31.0,2021-11-10,,,111
A farensis,female,sub_adult,False,Slow movement near seagrass patches.,"['Small Fish', 'Snail', 'Barnacle', 'Polychaete Worm']",7.0,26.58867259569821,24.0617082912282,29.996982956622137,27.346198348402503,29.0,2021-11-10,,,112
A farensis,male,adult,,Interacting with small fish nearby.,"['Sea Urchin', 'Snail', 'Barnacle']",8.0,66.0,65.82008364675312,90.57353685507692,68.80754440456337,31.0,2021-11-10,,,113
A farensis,male,pre_puberty,,Burrowing into sandy sediment.,"['Sea Sponge', 'Algae']",9.0,42.0,50.1095255604683,66.74076146079435,45.2612936205573,31.0,2021-11-10,,,114
u. olhanen.,female,adult,False,Stillness in cold water.,"['Coral Fragment', 'Sea Star', 'Sea Urchin', 'Polychaete Worm']",5.0,32.09438966522511,34.26572012273515,49.036675670612,32.47608144788474,30.0,2021-11-10,,,115
A. Farensis,female,pre_puberty,False,Guarding eggs under abdominal flap.,"['Polychaete Worm', 'Mussel', 'Crab (Other Species)', 'Snail', 'Jellyfish']",8.0,26.211601662186112,26.442000100894,35.46591160084388,27.955435681536652,30.0,2021-11-10,,,116
A. Farensis,female,sub_adult,False,Territorial display against intruder.,['Sea Anemone'],7.0,25.848421452004445,27.84935507883902,35.45906653862307,27.97762918609931,31.0,2021-11-10,,,117
A farensis,male,adult,,Inspecting discarded crab shell.,['Coral Fragment'],9.0,15.0,16.187235331568676,24.201264733118283,16.15388363698389,31.0,2021-11-10,,,118
U. olhanensis,male,adult,,Hiding under seagrass blades.,['Sea Star'],7.0,31.5,28.382341227246222,34.39663581567956,31.579479326806048,30.0,2021-11-10,,,119
u. olhanen.,male,pre_puberty,True,Dragging shell fragment backward.,"['Mussel', 'Jellyfish', 'Hermit Crab']",8.0,9.0,9.932408411041877,12.224381668974825,9.702286169444882,31.0,2021-11-10,,,120
A farensis,male,sub_adult,,Guarding a small hole in sediment.,"['Sea Star', 'Polychaete Worm', 'Crab (Other Species)', 'Coral Fragment', 'Mussel']",6.0,60.0,62.287101165384236,75.29765877046039,64.49615821479942,31.0,2021-11-10,,,121
u. olhanen.,female,pre_puberty,True,Emerging cautiously from hiding.,['Sea Urchin'],11.0,13.695278283359565,15.625692507020764,19.604311318714352,14.07621859071897,30.0,2021-11-10,,,122
u. olhanen.,male,adult,,Feeding on detritus in shallow water.,"['Mussel', 'Jellyfish']",8.0,49.5,49.44549720481105,68.5927680207188,49.7460887439509,31.0,2021-11-10,,,123
Ucides alvorensis, ,pre_puberty,,Sitting still blending with environment.,"['Jellyfish', 'Crab (Other Species)', 'Sea Anemone', 'Algae', 'Sea Sponge']",6.0,16.5,19.56081393772235,27.13037500111066,17.176531503079687,32.0,2021-11-10,,,124
A. Farensis,female,adult,False,Defensive posture when approached.,['Shrimp'],7.0,26.61579632134211,30.785112319788894,40.42422686070603,27.54078316269913,30.0,2021-11-10,,,125
A farensis,female,adult,True,Climbing onto submerged logs.,"['Barnacle', 'Sea Star']",11.0,37.30433450450874,40.83401946394304,51.87222838002818,39.917432948704885,30.0,2021-11-10,,,126
u. olhanen.,N/R,pre_puberty,,Picking detritus from seabed.,"['Polychaete Worm', 'Small Fish', 'Sea Star', 'Sea Urchin']",7.0,6.75,8.216253025679887,10.788054382015524,7.359490608405494,30.0,2021-11-10,,,127
U. olhanensis,male,adult,,Climbing algae-covered rocks.,"['Mussel', 'Crab (Other Species)', 'Sea Anemone']",8.0,15.0,14.183721927169664,20.839544831199913,16.4175893106751,30.0,2021-11-10,,,128
Ucides alvorensis,female,sub_adult,False,Displaying dominance by lifting body.,"['Jellyfish', 'Algae']",8.0,17.923376101733144,19.36901737898327,24.725547390005925,18.19635322580882,30.0,2021-11-10,,,129
Ucides alvorensis,female,adult,True,Escaping from aggressive fish.,['Sea Urchin'],12.0,13.786964311470975,13.696543300792374,18.963355365136056,14.99889874648981,32.0,2021-11-10,,,130
u. olhanen.,male,pre_puberty,,Guarding eggs under abdominal flap.,"['Sea Star', 'Barnacle']",7.0,15.0,10.581356296254468,13.405900028283966,15.245790578086053,32.0,2021-11-10,,,131
