,species,sex,stage,is_gravid,behaviour,associated_species,depth [m],cl [mm],cw [mm],lcl [mm],rcl [mm],fw [mm],date,latitude,longitude,id
25,U. olhanensis,male,adult,,Emerging slowly after perceived threat.,"['Mussel', 'Polychaete Worm', 'Sea Urchin', 'Small Fish', 'Hermit Crab']",10.0,10.5,9.707230912286429,12.788024105139703,11.431272457233407,49.0,2020-03-16,,,25
26,U. olhanensis,male,juvenile,,Camouflaging with nearby mud.,['Barnacle'],8.0,9.0,10.345939479922388,13.315619274755335,9.120488116964975,49.0,2020-03-16,,,26
27,u. olhanen.,male,adult,,Searching tidal pools for nutrients.,['Sea Sponge'],7.0,27.0,25.768055573476737,35.06774295072226,29.15369758952072,47.0,2020-03-16,,,27
28,A farensis,female,juvenile,True,Concealing self beneath floating matter.,['Sea Star'],7.0,6.876988995143732,5.894522804075357,7.5189753311953025,7.237433833966077,48.0,2020-03-16,,,28
29,A farensis,female,sub_adult,True,Collecting biofilm from sunken wood.,"['Sea Star', 'Jellyfish', 'Small Fish']",6.0,15.602870636479178,16.476441644839653,21.920548979751697,16.084629498701265,48.0,2020-03-16,,,29
30,u. olhanen.,female,adult,False,Feeding on decaying matter among rocks.,"['Mussel', 'Hermit Crab', 'Snail']",9.0,29.426998426471105,29.353492453073034,37.871274038822754,30.409821305781545,48.0,2020-03-16,,,30
31,A. Farensis,male,adult,,Feeding on decaying matter among rocks.,"['Mussel', 'Small Fish', 'Jellyfish', 'Sea Sponge', 'Crab (Other Species)']",7.0,12.0,11.229203055038383,14.51943667578251,12.193317155158297,47.0,2020-03-16,,,31
32,A. Farensis,male or female,adult,,Guarding eggs beneath body flap.,"['Algae', 'Mussel', 'Sea Anemone', 'Sea Star']",7.0,40.5,42.192072618935924,62.59961800042377,41.78821747043578,48.0,2020-03-16,,,32
33,A. Farensis,male,juvenile,,Frequent pausing while exploring.,"['Sea Urchin', 'Small Fish', 'Snail', 'Coral Fragment', 'Shrimp']",7.0,9.0,10.421287497815223,15.230191605772037,9.464460389933906,48.0,2020-03-16,,,33
34,U. olhanensis,male,adult,,"Burrowing into soft, sandy sediment.",['Sea Sponge'],5.0,18.0,19.61309735816417,26.454315979778496,19.437167470256078,49.0,2020-03-16,,,34
35,u. olhanen.,male,adult,,Concealing self beneath floating matter.,"['Shrimp', 'Hermit Crab']",7.0,30.0,27.235539124936686,35.61682189269206,32.478535648278715,46.0,2020-03-16,,,35
36,A. Farensis,female,pre_puberty,False,Performing dominance display by body lifting.,['Shrimp'],9.0,23.51809190834631,24.356515562922358,36.257909964270205,24.416074959245297,48.0,2020-03-16,,,36
37,A farensis,male,sub_adult,,Displaying territorial behavior against intruder.,"['Coral Fragment', 'Sea Urchin']",5.0,13.75,11.229087073573133,15.933767272337727,14.568154193806794,45.0,2020-03-16,,,37
38,A farensis,male,pre_puberty,,Grazing on mollusks among debris.,"['Algae', 'Coral Fragment']",10.0,15.0,11.601265118914643,16.494307022403042,16.1599302897896,48.0,2020-03-16,,,38
39,A. Farensis,female,pre_puberty,False,Guarding eggs beneath body flap.,"['Shrimp', 'Hermit Crab', 'Jellyfish', 'Small Fish', 'Snail']",10.0,5.29947739961043,7.322754890050773,9.887806923007556,5.682487072074406,48.0,2020-03-16,,,39
40,A. Farensis,female,sub_adult,False,Retreating swiftly from perceived danger.,"['Jellyfish', 'Snail']",7.0,19.483837403496405,23.623852523819128,31.97321186913981,20.780359737718374,46.0,2020-03-16,,,40
41,A farensis,female,adult,False,Scuttling swiftly over rocky terrain.,"['Sea Star', 'Sea Urchin', 'Jellyfish', 'Sea Sponge']",10.0,22.747136492632126,23.244363326225415,32.92678751037197,24.48941228964042,49.0,2020-03-16,,,41
42,U. olhanensis,male,adult,,Performing dominance display by body lifting.,"['Hermit Crab', 'Jellyfish', 'Small Fish', 'Crab (Other Species)', 'Snail']",4.0,18.0,19.683431753796153,24.631120125163623,18.54925617103403,47.0,2020-03-16,,,42
43,u. olhanen.,male,sub_adult,,"Stationary, blending into rocky backdrop.",['Polychaete Worm'],8.0,23.75,21.46983405356188,28.530724764617712,25.710989706140076,49.0,2020-03-16,,,43
44,u. olhanen.,male,pre_puberty,,Foraging through tangled seagrass roots.,"['Barnacle', 'Mussel', 'Sea Urchin', 'Crab (Other Species)', 'Algae']",8.0,8.25,10.357036414005385,13.077863765874858,9.06850047279801,47.0,2020-03-16,,,44
45,Ucides alvorensis,male,sub_adult,,Displaying territorial behavior against intruder.,"['Sea Urchin', 'Small Fish', 'Mussel', 'Barnacle']",8.0,13.75,16.376210001350373,22.073484062576323,13.967835167334501,48.0,2020-03-16,,,45
46,U. olhanensis,female,juvenile,False,Guarding eggs beneath body flap.,"['Sea Sponge', 'Polychaete Worm', 'Jellyfish']",8.0,3.6650999426301603,3.5244562191620776,4.833753289643109,3.7238056632444687,49.0,2020-03-16,,,46
47,U. olhanensis,male,adult,,Feeding on decaying matter among rocks.,"['Sea Urchin', 'Sea Star', 'Snail', 'Jellyfish', 'Barnacle']",5.0,18.0,17.78369802601912,24.8379327665616,18.24167998808178,48.0,2020-03-16,,,47
48,U. olhanensis,male,adult,,Advancing toward bait in water.,"['Jellyfish', 'Coral Fragment']",9.0,27.0,29.523119983288254,37.29770824166132,28.265333049263738,50.0,2020-03-16,,,48
49,U. olhanensis,male,adult,,Guarding eggs beneath body flap.,"['Shrimp', 'Mussel', 'Coral Fragment']",10.0,9.0,8.79071634009813,13.14337079111832,9.681961247550255,48.0,2020-03-16,,,49
50,A farensis,male,sub_adult,True,Searching tidal pools for nutrients.,"['Crab (Other Species)', 'Shrimp', 'Sea Anemone', 'Coral Fragment']",11.0,16.25,18.939493336880716,24.20895194745941,16.6013686333826,47.0,2020-03-16,,,50
51,u. olhanen.,female,pre_puberty,True,Engaging in antennae-to-antennae contact.,"['Jellyfish', 'Sea Sponge', 'Sea Urchin', 'Algae']",10.0,14.26140848288102,17.79580095614662,22.676049422141595,14.804757822580177,48.0,2020-03-16,,,51
52,U. olhanensis,female,juvenile,True,Protecting territory in confined space.,"['Sea Anemone', 'Hermit Crab', 'Polychaete Worm', 'Sea Urchin', 'Sea Star']",7.0,9.507959264947097,8.526776838408395,12.601477914586818,9.654051462912099,46.0,2020-03-16,,,52
53,A farensis,male,adult,,Staying half-submerged in loose sand.,"['Polychaete Worm', 'Algae', 'Sea Star', 'Sea Anemone', 'Crab (Other Species)']",8.0,25.5,27.62644918437091,38.09109095694041,25.602438276651398,47.0,2020-03-16,,,53
54,A. Farensis,female,pre_puberty,True,Creeping under the cover of seagrass.,"['Sea Sponge', 'Small Fish']",9.0,7.881797546225921,8.127525774020947,10.562873187203383,8.31788956117903,47.0,2020-03-16,,,54
55,u. olhanen.,female,adult,False,Progressing cautiously through new area.,"['Small Fish', 'Snail', 'Barnacle', 'Shrimp']",9.0,8.079555291661201,7.916134552024276,11.323989632255085,8.353114597202453,47.0,2020-03-16,,,55
56,u. olhanen.,-,sub_adult,,Engaging in antennae-to-antennae contact.,['Coral Fragment'],4.0,13.75,12.932526151468664,19.054829999084074,14.205727595697986,47.0,2020-03-16,,,56
57,A farensis,female,adult,False,Entering burrow after disturbance.,"['Sea Urchin', 'Jellyfish']",9.0,9.843208781608945,11.207140184834495,16.714006876286707,9.961967285923276,48.0,2020-03-16,,,57
58,U. olhanensis,male,adult,,Camouflaging with nearby mud.,"['Jellyfish', 'Barnacle', 'Sea Sponge', 'Small Fish']",4.0,18.0,18.84975329005169,27.282443982109733,18.426249236206793,48.0,2020-03-16,,,58
59,u. olhanen.,male,adult,,Waving claw in signal to another crab.,"['Snail', 'Shrimp']",10.0,34.5,35.762203680824086,47.06845053540554,34.54622649218483,48.0,2020-03-16,,,59
60,A farensis,female,juvenile,True,Waving claw in signal to another crab.,"['Hermit Crab', 'Polychaete Worm']",7.0,3.7003929175655736,3.89452773396753,5.238614953236205,4.022446330891264,49.0,2020-03-16,,,60
61,A farensis,male,juvenile,,Escaping from pursuing predator silhouette.,['Barnacle'],6.0,7.5,6.847761027433871,9.34463376490842,8.088032225314134,49.0,2020-03-16,,,61
62,Ucides alvorensis,male,juvenile,,Lying still to avoid detection.,['Polychaete Worm'],6.0,4.0,3.44369219243411,5.1182633361631495,4.215850976272751,49.0,2020-03-16,,,62
63,u. olhanen.,female,adult,False,Claw snapping in aggressive encounter.,"['Shrimp', 'Coral Fragment', 'Snail']",9.0,16.017108876059076,17.130751130971532,24.431951581542954,16.7278706864167,47.0,2020-03-16,,,63
64,U. olhanensis,male,adult,,Darting away in response to sudden shadow.,"['Mussel', 'Sea Sponge', 'Sea Urchin']",9.0,30.0,30.344088474290803,45.065286422735795,30.502662924495603,47.0,2020-03-16,,,64
65,A farensis,male,adult,,Adopting threatening stance when approached.,['Mussel'],10.0,27.0,28.767763823154823,40.19311693800057,27.439188226371755,48.0,2020-03-16,,,65
66,u. olhanen.,N/R,adult,,Escaping from pursuing predator silhouette.,"['Crab (Other Species)', 'Sea Anemone']",11.0,16.5,17.114830973010136,22.991835911775638,17.90294870885613,47.0,2020-03-16,,,66
67,U. olhanensis,male,pre_puberty,,Retreating quickly into hidden burrow.,"['Algae', 'Sea Urchin', 'Snail', 'Barnacle']",4.0,7.5,8.167773950664662,10.278759574404113,7.809001292204766,49.0,2020-03-16,,,67
68,A farensis,male,sub_adult,,Defensive claw movement in water.,"['Shrimp', 'Coral Fragment', 'Sea Anemone', 'Sea Sponge']",9.0,25.0,28.01330235710484,40.40178594111599,27.409703914419026,48.0,2020-03-16,,,68
69,A farensis,female,adult,True,Taking cover beneath seagrass leaves.,"['Barnacle', 'Mussel', 'Sea Sponge', 'Algae', 'Sea Urchin']",10.0,40.33870141148331,35.510616365740354,45.482094433993836,44.047149535985334,47.0,2020-03-16,,,69
70,u. olhanen.,female,juvenile,False,Rhythmic waving as social cue.,"['Polychaete Worm', 'Shrimp', 'Barnacle', 'Jellyfish']",8.0,5.793814157358716,4.1213799171397785,5.383748020391347,6.357586315402842,48.0,2020-03-16,,,70
71,A farensis,female,sub_adult,True,Resting in shaded crevice along cliff.,['Sea Sponge'],4.0,15.698765938548195,16.929048556929477,24.107238276413863,15.897427698600517,47.0,2020-03-16,,,71
72,Ucides alvorensis,male,pre_puberty,,Interaction with nearby hermit crab.,['Sea Star'],7.0,27.75,19.551677481519896,26.621070548427568,27.850430407625254,49.0,2020-03-16,,,72
73,u. olhanen.,male,adult,,Claw snapping in diver confrontation.,"['Coral Fragment', 'Snail']",9.0,34.5,33.40207073308932,48.93691190423179,35.915190683764976,48.0,2020-03-16,,,73
74,Ucides alvorensis,female,juvenile,False,"Burrowing into soft, sandy sediment.","['Shrimp', 'Sea Star', 'Hermit Crab', 'Sea Sponge']",6.0,7.422510964850527,4.8954427602893436,6.157090732651262,7.520913436539379,47.0,2020-03-16,,,74
75,Ucides alvorensis,male,adult,,Claw snapping in diver confrontation.,"['Small Fish', 'Sea Sponge', 'Shrimp', 'Barnacle', 'Crab (Other Species)']",8.0,49.5,46.382179037635446,67.6519981472431,50.50390721793798,48.0,2020-03-16,,,75
76,u. olhanen.,female,juvenile,False,Waving claw in signal to another crab.,['Crab (Other Species)'],9.0,7.032249425708314,4.35578855012378,6.309009774307549,7.451197857272706,47.0,2020-03-16,,,76
77,A farensis,male,sub_adult,,Resting in shaded crevice along cliff.,"['Small Fish', 'Crab (Other Species)', 'Coral Fragment']",11.0,7.5,8.5803209992511,10.89955513808219,7.959084012479963,48.0,2020-03-16,,,77
78,u. olhanen.,male,sub_adult,,Advancing toward bait in water.,"['Crab (Other Species)', 'Algae', 'Sea Urchin', 'Snail']",10.0,12.5,10.397282563037793,13.130281987961103,13.056874654480232,46.0,2020-03-16,,,78
79,A farensis,female,juvenile,False,"Stationary, blending into rocky backdrop.","['Sea Anemone', 'Snail']",10.0,10.399193708281778,7.865900206139908,10.92430809374961,10.515005112998137,49.0,2020-03-16,,,79
80,U. olhanensis,female,adult,False,Rapid clawing during feeding bouts.,"['Hermit Crab', 'Crab (Other Species)', 'Algae', 'Polychaete Worm', 'Shrimp']",7.0,7.033485456272442,7.390707871031557,11.036576121277049,7.495363575244909,48.0,2020-03-16,,,80
81,U. olhanensis,male,sub_adult,,Hiding beneath overhanging rock.,"['Sea Star', 'Polychaete Worm', 'Snail', 'Small Fish']",5.0,15.0,17.00135474055228,23.824443713224714,15.889154335440459,48.0,2020-03-16,,,81
82,A farensis,male,pre_puberty,,Consuming algae scraped from barnacles.,"['Hermit Crab', 'Sea Star', 'Polychaete Worm']",8.0,5.25,4.003454021896472,5.662393884343882,5.417410956386945,49.0,2020-03-16,,,82
83,A. Farensis,female,juvenile,False,Resting in shaded crevice along cliff.,"['Sea Star', 'Crab (Other Species)', 'Polychaete Worm', 'Shrimp', 'Mussel']",7.0,4.150622472601097,5.299026837156999,7.262376681582931,4.42513426474899,47.0,2020-03-16,,,83
84,A. Farensis,male,juvenile,,Claw snapping in diver confrontation.,"['Small Fish', 'Snail']",11.0,6.5,5.134028115789797,7.699103274920299,7.0007347008506455,47.0,2020-03-16,,,84
85,A. Farensis,male,sub_adult,,Searching tidal pools for nutrients.,"['Hermit Crab', 'Sea Star', 'Sea Sponge', 'Shrimp', 'Jellyfish']",9.0,20.0,17.872772300510654,25.211091545755057,21.524017859867456,47.0,2020-03-16,,,85
86,A farensis,male,adult,,Engaging in struggle with seaweed entanglement.,['Crab (Other Species)'],6.0,27.0,24.36402179462418,35.6464310228623,28.79814729648194,47.0,2020-03-16,,,86
87,A. Farensis,male,adult,,Staying half-submerged in loose sand.,"['Polychaete Worm', 'Coral Fragment', 'Algae', 'Small Fish', 'Crab (Other Species)']",9.0,54.0,56.19432172111723,68.56155186082763,57.58126087409694,48.0,2020-03-16,,,87
88,U. olhanensis,female,adult,False,Gradual movement in cold conditions.,"['Algae', 'Snail', 'Sea Urchin', 'Crab (Other Species)', 'Hermit Crab']",10.0,9.44939144525185,10.247335325104727,13.80038133649156,10.266853654517426,48.0,2020-03-16,,,88
89,A farensis,female,adult,False,Brief social contact with fellow crabs.,"['Sea Star', 'Mussel', 'Algae', 'Sea Anemone', 'Crab (Other Species)']",9.0,10.643089325645034,12.493573615482733,18.29560988032316,10.920914467684478,49.0,2020-03-16,,,89
90,A farensis,female,pre_puberty,False,Taking cover beneath seagrass leaves.,"['Sea Star', 'Algae']",8.0,4.90392988804728,6.1436279856764315,7.374676958865027,5.145675002983667,47.0,2020-03-16,,,90
91,A farensis,male,pre_puberty,,Gradual movement in cold conditions.,"['Sea Urchin', 'Shrimp']",6.0,15.0,17.46083590362611,25.31133456399735,15.453503434156259,49.0,2020-03-16,,,91
92,A. Farensis,male,sub_adult,,Traversing algae-slick rock surfaces.,"['Small Fish', 'Jellyfish', 'Sea Star', 'Algae', 'Barnacle']",6.0,11.25,11.857128211534054,15.86834389330959,12.103032760158586,48.0,2020-03-16,,,92
93,A farensis,female,adult,False,Scuttling swiftly over rocky terrain.,"['Snail', 'Small Fish']",9.0,36.886240024393175,39.1245740614599,57.88602672342241,38.6446489382703,47.0,2020-03-16,,,93
94,A farensis,female,juvenile,False,Side-stepping along sandy coastal floor.,"['Sea Anemone', 'Algae', 'Barnacle', 'Snail']",6.0,1.6467271753792372,1.8755250587007748,2.5537251977586655,1.671658040337329,50.0,2020-03-16,,,94
95,Ucides alvorensis,male,juvenile,,Peering out cautiously from cover.,['Snail'],10.0,6.5,7.655256185271779,10.033335993779593,6.574341306152606,48.0,2020-03-16,,,95
96,A farensis,male,pre_puberty,,Clambering up submerged tree trunks.,"['Algae', 'Snail']",13.0,6.75,6.594673994209009,8.732242486838668,6.807528596749268,49.0,2020-03-16,,,96
97,U. olhanensis,female,adult,False,Concealing self beneath floating matter.,"['Sea Urchin', 'Hermit Crab', 'Jellyfish', 'Snail']",6.0,16.829008020526842,18.958214939243902,26.69982027023639,17.09597253271524,48.0,2020-03-16,,,97
98,A farensis,male,sub_adult,,Peering out cautiously from cover.,"['Sea Star', 'Algae', 'Jellyfish', 'Hermit Crab']",7.0,18.75,19.92921274020977,26.492206381372284,19.98905370207625,50.0,2020-03-16,,,98
99,U. olhanensis,male or female,adult,,Camouflaging with nearby mud.,"['Snail', 'Sea Urchin']",12.0,10.5,9.77112308734463,14.01593972621525,11.446264485278213,48.0,2020-03-16,,,99
100,Ucides alvorensis,male,juvenile,True,Camouflaging with nearby mud.,"['Crab (Other Species)', 'Jellyfish', 'Sea Urchin', 'Coral Fragment', 'Shrimp']",11.0,5.5,6.126341165981462,9.166947185867757,5.6311802817926,48.0,2020-03-16,,,100
101,u. olhanen.,male,pre_puberty,,Sheltering under broken shell piece.,"['Small Fish', 'Algae', 'Polychaete Worm', 'Crab (Other Species)']",9.0,9.75,11.603947156370408,16.487569299571774,9.797181329941564,48.0,2020-03-16,,,101
102,u. olhanen.,male,pre_puberty,,Grazing on mollusks among debris.,"['Polychaete Worm', 'Small Fish']",14.0,22.5,20.506703305062423,24.90614311645258,22.827090934977683,48.0,2020-03-16,,,102
103,A farensis,male,juvenile,,Side-stepping along sandy coastal floor.,"['Jellyfish', 'Mussel', 'Snail', 'Sea Sponge', 'Algae']",8.0,10.5,10.53547788862123,14.730013532146751,11.093107511756086,47.0,2020-03-16,,,103
104,u. olhanen.,female,juvenile,True,Performing dominance display by body lifting.,"['Polychaete Worm', 'Sea Urchin', 'Jellyfish']",7.0,7.100414259889951,6.3490484638671045,9.009352085619936,7.7284974295256035,49.0,2020-03-16,,,104
105,u. olhanen.,male,adult,,Lying still to avoid detection.,"['Sea Sponge', 'Algae', 'Shrimp', 'Sea Anemone']",10.0,30.0,28.924937369793838,38.18785179196106,30.092208574170364,50.0,2020-03-16,,,105
106,U. olhanensis,female,pre_puberty,False,Performing dominance display by body lifting.,"['Sea Sponge', 'Jellyfish', 'Crab (Other Species)', 'Hermit Crab', 'Sea Urchin']",13.0,13.203966680231627,10.719430214462914,13.991484695548952,13.215145130594474,47.0,2020-03-16,,,106
107,A farensis,male,adult,,Collecting biofilm from sunken wood.,"['Sea Anemone', 'Hermit Crab']",8.0,25.5,27.392026287018496,39.63645750940162,26.59059458789162,49.0,2020-03-16,,,107
108,u. olhanen.,male,juvenile,,Vibrating antennae in flowing current.,"['Barnacle', 'Sea Urchin']",9.0,8.5,10.03741519645519,14.255337315861219,8.909500143697763,47.0,2020-03-16,,,108
109,u. olhanen.,female,adult,False,Entering burrow after disturbance.,"['Mussel', 'Hermit Crab', 'Barnacle', 'Sea Star']",8.0,6.044415263137939,6.387677437098114,9.378467441205126,6.245168807556781,47.0,2020-03-16,,,109
110,A. Farensis,male,pre_puberty,True,Rhythmic waving as social cue.,"['Sea Anemone', 'Mussel', 'Coral Fragment']",8.0,16.5,16.34132919515286,21.61145682448282,17.67397787122047,49.0,2020-03-16,,,110
111,u. olhanen.,male,adult,,Creeping under the cover of seagrass.,"['Crab (Other Species)', 'Barnacle', 'Small Fish', 'Jellyfish', 'Sea Urchin']",3.0,21.0,20.237139497542298,25.27386764815723,22.53780975344003,48.0,2020-03-16,,,111
112,A. Farensis,female,juvenile,False,Adopting threatening stance when approached.,"['Algae', 'Small Fish', 'Hermit Crab', 'Coral Fragment']",7.0,2.5846528167338105,3.2979494258495685,4.616885794757832,2.7315867407362733,47.0,2020-03-16,,,112
113,u. olhanen.,male,adult,,Inspecting remains of another crab.,['Sea Urchin'],7.0,15.0,16.251808353854184,21.96523166349667,15.459886268729981,48.0,2020-03-16,,,113
114,u. olhanen.,male,adult,,Feeding on decaying matter among rocks.,"['Sea Sponge', 'Algae', 'Sea Urchin', 'Barnacle']",7.0,7.5,7.7512500564497175,11.399607423644357,8.129334629902186,48.0,2020-03-16,,,114
115,u. olhanen.,female,juvenile,True,Protecting territory in confined space.,['Jellyfish'],5.0,3.6725490918312986,5.321025704258418,7.289010275040214,3.8298604765314113,47.0,2020-03-16,,,115
116,Ucides alvorensis,-,juvenile,,Scuttling swiftly over rocky terrain.,"['Mussel', 'Crab (Other Species)', 'Shrimp', 'Jellyfish']",3.0,4.0,4.17926290001277,5.593885793624176,4.270601758345596,49.0,2020-03-16,,,116
117,U. olhanensis,female,juvenile,False,Grazing on mollusks among debris.,"['Hermit Crab', 'Jellyfish', 'Snail']",5.0,6.651874016399881,7.876510460136262,11.554219931938336,6.971512573033141,48.0,2020-03-16,,,117
118,U. olhanensis,male,adult,,Inspecting remains of another crab.,['Small Fish'],8.0,9.0,8.477116244159976,12.310638130542086,9.582344464691136,48.0,2020-03-16,,,118
119,A farensis,male,sub_adult,,Interaction with nearby hermit crab.,['Hermit Crab'],10.0,21.25,23.888068477953407,34.2758639658984,21.84170903341897,47.0,2020-03-16,,,119
120,u. olhanen.,female,sub_adult,False,Rhythmic waving as social cue.,"['Mussel', 'Sea Star', 'Small Fish', 'Polychaete Worm', 'Snail']",7.0,7.308496628833812,7.08675080225308,9.793721804711286,7.869468816791782,47.0,2020-03-16,,,120
121,U. olhanensis,female,adult,False,Interaction with nearby hermit crab.,"['Sea Urchin', 'Crab (Other Species)', 'Barnacle']",10.0,14.194246867696387,15.573159985731836,19.18074716446191,15.131487792568132,46.0,2020-03-16,,,121
122,A farensis,male,adult,,Consuming algae scraped from barnacles.,"['Shrimp', 'Sea Star', 'Snail', 'Polychaete Worm', 'Sea Anemone']",10.0,6.0,6.106830909510102,8.11071797263098,6.075928018966353,46.0,2020-03-16,,,122
123,U. olhanensis,male,adult,,Picking algae carefully off rock faces.,"['Mussel', 'Barnacle', 'Small Fish']",9.0,34.5,34.4025580306996,45.477693010216456,37.56707405732273,48.0,2020-03-16,,,123
124,u. olhanen.,female,adult,False,Resting in shaded crevice along cliff.,['Jellyfish'],11.0,10.176639243388424,11.588936704364963,14.124882291470543,10.188079326711287,48.0,2020-03-16,,,124
125,u. olhanen.,male,pre_puberty,,Slowly navigating around seagrass beds.,"['Polychaete Worm', 'Algae', 'Coral Fragment', 'Small Fish']",8.0,6.0,4.284756745652562,5.168751113608144,6.284191249698507,49.0,2020-03-16,,,125
126,u. olhanen.,female,adult,False,"Burrowing into soft, sandy sediment.",['Sea Sponge'],8.0,21.316637813425423,20.374542605972316,27.431143411836587,21.95064104237215,49.0,2020-03-16,,,126
