,species,sex,stage,is_gravid,behaviour,associated_species,depth [m],cl [mm],cw [mm],lcl [mm],rcl [mm],fw [mm],date,latitude,longitude,id
11,u. olhanen.,male,pre_puberty,,Climbing barnacle-covered surfaces.,"['Sea Star', 'Sea Urchin']",8.0,24.0,25.969224913482844,32.693119027859915,24.734888575518198,33.0,2021-08-09,,,11
12,A farensis,female,pre_puberty,False,Escaping predator silhouette overhead.,"['Hermit Crab', 'Mussel']",8.0,18.483741025779505,25.081875524501953,36.64633587531601,19.227772091081114,33.0,2021-08-09,,,12
13,u. olhanen.,male,adult,,Waving claws rhythmically.,"['Hermit Crab', 'Sea Star']",10.0,45.0,44.823361177539745,53.83973473009208,47.03015676136286,34.0,2021-08-09,,,13
14,U. olhanensis,male,sub_adult,,Exploring new territory.,"['Snail', 'Shrimp']",8.0,40.0,44.790979378541536,58.728709388841516,43.59349934150522,32.0,2021-08-09,,,14
15,A. Farensis,male,juvenile,,Resting in shaded rock crevice.,"['Polychaete Worm', 'Snail']",8.0,12.5,15.836426744221189,23.71336229204452,13.3347393201207,32.0,2021-08-09,,,15
16,U. olhanensis,female,sub_adult,True,Climbing barnacle-covered surfaces.,"['Sea Anemone', 'Jellyfish', 'Mussel', 'Sea Urchin']",6.0,12.539838659522951,11.558449627884153,15.21253713093359,13.27329582005697,34.0,2021-08-09,,,16
17,U. olhanensis,female,adult,False,Burrowing into sandy sediment.,"['Sea Anemone', 'Mussel', 'Hermit Crab', 'Coral Fragment', 'Polychaete Worm']",9.0,14.524339955921313,14.252521763653222,19.927171577684952,14.82695359729617,35.0,2021-08-09,,,17
18,u. olhanen.,male,juvenile,,Escaping predator silhouette overhead.,"['Sea Star', 'Mussel', 'Small Fish']",9.0,6.5,9.092358676634381,12.189425210646208,7.138610591545387,33.0,2021-08-09,,,18
19,u. olhanen.,female,pre_puberty,True,Half buried in sand.,['Jellyfish'],10.0,10.167177758754482,7.779802013754767,11.551667825204843,10.817635252387884,33.0,2021-08-09,,,19
20,U. olhanensis,female,sub_adult,False,Struggling with entangled seaweed.,"['Sea Urchin', 'Hermit Crab', 'Jellyfish']",6.0,44.211281574565234,48.35026472785483,66.28926073048895,47.566630951853156,35.0,2021-08-09,,,20
21,U. olhanensis,male or female,pre_puberty,,Stillness in cold water.,"['Shrimp', 'Coral Fragment']",10.0,7.5,7.861352755837209,10.492748126418826,7.556878188783005,32.0,2021-08-09,,,21
22,u. olhanen.,female,pre_puberty,True,Climbing barnacle-covered surfaces.,['Coral Fragment'],6.0,9.983484663311284,11.035678400778604,13.735254450441357,10.00131767860637,32.0,2021-08-09,,,22
23,A farensis,male,pre_puberty,,Sitting still blending with environment.,"['Coral Fragment', 'Barnacle', 'Jellyfish', 'Shrimp']",11.0,27.0,21.887699232919694,27.643906929258993,27.580615444629668,35.0,2021-08-09,,,23
24,A. Farensis,male,sub_adult,,Scavenging near tidal pools.,"['Sea Anemone', 'Coral Fragment', 'Mussel', 'Shrimp', 'Sea Sponge']",10.0,18.75,19.394196117820236,24.747561562072654,20.29722952041408,35.0,2021-08-09,,,24
25,U. olhanensis,N/R,adult,,Searching for food in tidal pools.,"['Sea Urchin', 'Barnacle', 'Coral Fragment']",7.0,45.0,44.80124203466713,57.52850292017561,48.528981710001844,34.0,2021-08-09,,,25
26,u. olhanen.,female,pre_puberty,True,Mating behavior with antenna touching.,['Sea Urchin'],9.0,14.381617461569915,18.89602550054615,25.048190146438937,15.659611988195778,33.0,2021-08-09,,,26
27,u. olhanen.,female,adult,False,Moving in groups.,"['Sea Sponge', 'Small Fish', 'Shrimp', 'Sea Urchin', 'Jellyfish']",6.0,16.236903153183388,18.641484563935485,26.860711213530454,16.29387884048441,32.0,2021-08-09,,,27
28,U. olhanensis,male,juvenile,,Escaping predator silhouette overhead.,"['Barnacle', 'Sea Urchin', 'Coral Fragment']",5.0,17.0,22.828986363121196,28.77383061016951,17.969832355211192,34.0,2021-08-09,,,28
29,U. olhanensis,male,juvenile,,Climbing vertical rock face.,"['Sea Anemone', 'Sea Star', 'Sea Sponge', 'Small Fish', 'Snail']",7.0,10.0,8.684557782612314,11.050921117580549,10.369562604164194,35.0,2021-08-09,,,29
30,u. olhanen.,female,sub_adult,True,Escaping predator silhouette overhead.,"['Algae', 'Sea Urchin', 'Small Fish', 'Sea Star']",10.0,16.309584221751464,15.26362049716364,20.248763208420364,17.93311722284099,31.0,2021-08-09,,,30
31,A farensis,male,sub_adult,,Moving sideways along sandy bottom.,"['Shrimp', 'Sea Sponge', 'Algae', 'Sea Anemone']",6.0,43.75,43.92112753784383,57.91284444881804,45.56570031272144,34.0,2021-08-09,,,31
32,u. olhanen.,female,pre_puberty,False,Moving toward warmer water pockets.,"['Polychaete Worm', 'Sea Anemone', 'Sea Star']",10.0,8.026453062823727,9.45407581964902,11.725359233752286,8.228643275090791,33.0,2021-08-09,,,32
33,A. Farensis,female,adult,True,Climbing submerged rocks.,"['Sea Sponge', 'Sea Anemone', 'Mussel', 'Small Fish', 'Hermit Crab']",8.0,32.92650811825202,32.3992381757026,42.10904981247784,33.744318163591046,33.0,2021-08-09,,,33
34,Ucides alvorensis,female,pre_puberty,True,Hiding in sandy burrow.,"['Sea Anemone', 'Shrimp', 'Polychaete Worm', 'Coral Fragment', 'Crab (Other Species)']",10.0,23.259305226419997,32.35889799491008,45.09342673333945,23.99205888083848,34.0,2021-08-09,,,34
35,A farensis,female,adult,True,Scavenging near tidal pools.,"['Sea Urchin', 'Algae', 'Snail', 'Shrimp']",8.0,30.19340910166598,33.344433826070194,42.949310358066796,32.72059219603324,34.0,2021-08-09,,,35
36,u. olhanen.,male,sub_adult,,Vibrating antennae in water currents.,['Polychaete Worm'],9.0,43.75,36.06675460592066,50.13533400666286,46.38116293584933,33.0,2021-08-09,,,36
37,A. Farensis,male,sub_adult,,Climbing onto submerged logs.,"['Jellyfish', 'Sea Anemone', 'Polychaete Worm', 'Crab (Other Species)', 'Shrimp']",6.0,22.5,19.13943305659867,27.27430813957718,23.915224243505197,33.0,2021-08-09,,,37
38,U. olhanensis,female,pre_puberty,True,Color changes during molting.,"['Shrimp', 'Sea Sponge']",9.0,7.138869822434166,9.687899729147363,13.01384380032974,7.225575802357559,34.0,2021-08-09,,,38
39,A farensis,male,pre_puberty,,Emerging cautiously from hiding.,"['Mussel', 'Sea Sponge', 'Barnacle', 'Sea Star', 'Polychaete Worm']",9.0,6.75,6.130855126313265,8.540538790424447,7.140941758507702,33.0,2021-08-09,,,39
40,U. olhanensis,female,pre_puberty,True,Picking algae from rock surface.,['Polychaete Worm'],4.0,8.965651077877475,8.709568704972673,10.980726407379954,9.616340234215205,35.0,2021-08-09,,,40
41,A. Farensis,female,pre_puberty,False,Mating behavior with antenna touching.,"['Algae', 'Shrimp', 'Jellyfish']",9.0,22.800490370301443,25.24110247862856,32.81984467580633,24.634053810914484,35.0,2021-08-09,,,41
42,U. olhanensis,female,juvenile,False,Burrowing into sandy sediment.,"['Hermit Crab', 'Algae', 'Crab (Other Species)', 'Barnacle', 'Shrimp']",8.0,9.638110930704725,8.977556849154407,12.258555261924164,10.002132717503901,34.0,2021-08-09,,,42
43,A farensis,male,adult,,Claw waving directed at nearby crab.,"['Crab (Other Species)', 'Polychaete Worm']",9.0,21.0,20.735008514447532,25.011396508139523,22.065009932943212,33.0,2021-08-09,,,43
44,A. Farensis,male,pre_puberty,,Color changes during molting.,"['Coral Fragment', 'Hermit Crab']",7.0,18.0,15.24270391811762,18.520902199710566,19.18692108731052,32.0,2021-08-09,,,44
45,Ucides alvorensis,male,adult,,Moving toward bait.,"['Sea Urchin', 'Jellyfish', 'Algae', 'Snail']",8.0,42.0,41.10637008792158,52.854715618810324,42.32852035746882,33.0,2021-08-09,,,45
46,U. olhanensis,female,pre_puberty,True,Interaction with hermit crabs.,"['Snail', 'Polychaete Worm', 'Shrimp']",7.0,18.61277738718598,25.143678742734277,33.386677703015444,19.460901074614963,32.0,2021-08-09,,,46
47,Ucides alvorensis,female,juvenile,False,Moving toward bait.,"['Barnacle', 'Algae']",6.0,4.439462644147592,4.406313088015309,6.304483947197636,4.870190262782626,34.0,2021-08-09,,,47
48,U. olhanensis,female,adult,False,Climbing onto submerged logs.,"['Shrimp', 'Algae', 'Crab (Other Species)', 'Sea Anemone']",10.0,19.644817577175054,23.778289967098367,31.38286902221637,20.604288333679037,33.0,2021-08-09,,,48
49,A. Farensis,male,adult,,Feeding on small crustaceans.,"['Coral Fragment', 'Hermit Crab', 'Sea Sponge', 'Crab (Other Species)', 'Jellyfish']",8.0,31.5,30.90127760546952,45.853225734208856,32.11821847550712,35.0,2021-08-09,,,49
50,Ucides alvorensis,male or female,pre_puberty,True,Inspecting discarded crab shell.,"['Sea Anemone', 'Polychaete Worm']",7.0,18.0,16.36211514609443,23.12594213263388,19.441474588512115,32.0,2021-08-09,,,50
51,U. olhanensis,female,sub_adult,False,Camouflaging with surrounding mud.,"['Barnacle', 'Coral Fragment', 'Sea Sponge']",6.0,10.053857331044723,13.101719480101421,16.99884572691826,10.461113158938689,34.0,2021-08-09,,,51
52,Ucides alvorensis,male,pre_puberty,,Emerging cautiously from hiding.,"['Small Fish', 'Shrimp', 'Sea Star', 'Jellyfish']",9.0,6.75,5.928817953453093,8.134323479562587,7.249056210084497,34.0,2021-08-09,,,52
53,U. olhanensis,male,adult,,Claw snapping in competition.,"['Shrimp', 'Hermit Crab']",10.0,34.5,34.8854669947078,45.90146451042525,36.52674013973004,32.0,2021-08-09,,,53
54,u. olhanen.,female,adult,False,Climbing seaweed stalks.,"['Snail', 'Jellyfish', 'Mussel']",9.0,20.41654559264825,24.604278347738763,31.70206188475046,21.453203963163364,33.0,2021-08-09,,,54
55,A farensis,male,sub_adult,,Scavenging near tidal pools.,"['Coral Fragment', 'Mussel']",3.0,43.75,36.74240134197344,48.5066340228599,45.05980322895642,33.0,2021-08-09,,,55
56,u. olhanen.,male,adult,,Social contact with other crabs.,"['Small Fish', 'Sea Star', 'Sea Urchin', 'Polychaete Worm', 'Coral Fragment']",10.0,45.0,48.17104101478994,61.884663689664144,48.670839550068465,34.0,2021-08-09,,,56
57,A. Farensis,female,sub_adult,False,Hiding in sandy burrow.,['Polychaete Worm'],6.0,17.97411999618435,20.06662707368933,27.48313594826812,18.747682271051136,32.0,2021-08-09,,,57
58,Ucides alvorensis,male,sub_adult,,Hiding under floating debris.,"['Coral Fragment', 'Hermit Crab', 'Sea Anemone']",6.0,28.75,28.728745756643182,42.83428633310399,29.611287287973568,32.0,2021-08-09,,,58
59,u. olhanen.,female,adult,True,Searching for mates at twilight.,"['Mussel', 'Jellyfish', 'Coral Fragment']",12.0,21.42509847962177,22.006644307169648,28.960471690920706,21.994802255175657,33.0,2021-08-09,,,59
60,u. olhanen.,female,adult,False,Half buried in sand.,"['Snail', 'Crab (Other Species)', 'Shrimp', 'Hermit Crab', 'Small Fish']",11.0,18.714771515563854,21.264417336491718,26.281906439513087,18.836998838425494,35.0,2021-08-09,,,60
61,u. olhanen.,female,pre_puberty,True,Interacting with small fish nearby.,"['Jellyfish', 'Mussel', 'Shrimp']",9.0,13.14340562539213,13.77632926767609,19.97886313152593,13.710331024237867,35.0,2021-08-09,,,61
62,Ucides alvorensis,female,sub_adult,True,Crab moving quickly across rocks.,"['Jellyfish', 'Snail']",11.0,13.312990061478237,13.535037314474058,19.70951788770498,14.552364390234827,34.0,2021-08-09,,,62
63,A. Farensis,male,adult,,Exploring new territory.,"['Crab (Other Species)', 'Sea Sponge']",6.0,40.5,37.224685435931626,48.370450724364865,43.908837671180386,33.0,2021-08-09,,,63
64,U. olhanensis,male,adult,,Searching for food in tidal pools.,"['Sea Anemone', 'Mussel', 'Sea Sponge', 'Shrimp', 'Sea Star']",9.0,33.0,30.17949585474976,43.96390866303603,35.099330867189074,34.0,2021-08-09,,,64
65,U. olhanensis,female,pre_puberty,False,Hiding in sandy burrow.,['Jellyfish'],9.0,15.11087237513483,17.06738520276794,23.5178131943964,16.158682010243755,34.0,2021-08-09,,,65
66,u. olhanen.,male,adult,,Exchanging antenna taps.,['Crab (Other Species)'],12.0,36.0,36.987903410208254,50.164512341337776,38.08738074476039,32.0,2021-08-09,,,66
67,U. olhanensis,female,adult,True,Resting under shell fragment.,"['Polychaete Worm', 'Sea Star', 'Algae']",4.0,13.62430573799925,15.609357724937594,22.705636410766825,14.974102374831046,32.0,2021-08-09,,,67
68,A. Farensis,male,adult,,Interacting with small fish nearby.,"['Coral Fragment', 'Polychaete Worm', 'Small Fish', 'Algae', 'Hermit Crab']",8.0,18.0,16.872253681881446,21.38659526829083,18.02812677629628,34.0,2021-08-09,,,68
69,A. Farensis,female,adult,False,Cleaning claws with rubbing motion.,"['Hermit Crab', 'Shrimp', 'Small Fish', 'Sea Anemone']",9.0,27.254118298734767,26.79701131078238,39.12693766879241,29.71379633598207,33.0,2021-08-09,,,69
70,U. olhanensis,female,adult,False,Pausing frequently during exploration.,"['Hermit Crab', 'Sea Urchin']",10.0,15.109313317981726,15.559161880295852,19.532649738564114,15.63819300187155,33.0,2021-08-09,,,70
71,A farensis,male,adult,,Feeding on small crustaceans.,"['Sea Urchin', 'Snail', 'Shrimp', 'Mussel']",9.0,37.5,35.237377669004076,47.74740617512551,37.91420616423263,32.0,2021-08-09,,,71
72,u. olhanen.,female,adult,False,Foraging among seagrass roots.,"['Jellyfish', 'Sea Star', 'Hermit Crab', 'Algae', 'Sea Anemone']",8.0,15.165467946643982,14.419742238517985,17.625663977120333,15.347452366395908,34.0,2021-08-09,,,72
73,A farensis,male,juvenile,,Territorial display against intruder.,['Shrimp'],8.0,6.0,7.806996919250936,9.75927174700425,6.260683306658579,34.0,2021-08-09,,,73
74,Ucides alvorensis,female,juvenile,False,Using claws to dig into sediment.,"['Sea Anemone', 'Mussel', 'Crab (Other Species)', 'Polychaete Worm', 'Sea Star']",8.0,11.842326190058058,13.028231011070675,19.09242033653962,12.855205751815115,33.0,2021-08-09,,,74
75,Ucides alvorensis,male,pre_puberty,,Pausing frequently during exploration.,"['Sea Star', 'Jellyfish', 'Crab (Other Species)', 'Barnacle']",8.0,20.25,17.973114764347535,25.463041129850527,21.44299120435725,34.0,2021-08-09,,,75
76,Ucides alvorensis,male,pre_puberty,,Feeding on small mollusks.,"['Sea Star', 'Hermit Crab']",5.0,30.0,24.247014367621176,34.49095530432123,32.68187603308344,33.0,2021-08-09,,,76
77,U. olhanensis,male,pre_puberty,,Picking detritus from seabed.,['Polychaete Worm'],9.0,34.5,34.940958390172156,44.08903145646512,36.14701175751851,33.0,2021-08-09,,,77
78,u. olhanen.,female,adult,False,Moving toward bait.,"['Hermit Crab', 'Mussel']",10.0,9.395848032940407,9.291984069278108,12.000013238002193,9.484859728281734,32.0,2021-08-09,,,78
79,U. olhanensis,male,sub_adult,,Social contact with other crabs.,"['Hermit Crab', 'Sea Star', 'Polychaete Worm', 'Sea Anemone']",7.0,11.25,13.063727576835676,19.55038237351488,11.981172775266879,32.0,2021-08-09,,,79
80,U. olhanensis,male,sub_adult,True,Hiding under floating debris.,"['Jellyfish', 'Small Fish', 'Coral Fragment']",9.0,33.75,32.39176692393025,41.5356022753416,35.81263999237612,33.0,2021-08-09,,,80
81,u. olhanen.,female,adult,False,Territorial display against intruder.,"['Sea Anemone', 'Hermit Crab', 'Snail', 'Sea Urchin', 'Barnacle']",11.0,46.16418453323431,52.45562340855845,67.98141109158175,47.3668707132437,32.0,2021-08-09,,,81
82,A farensis,male,adult,,Slow movement near seagrass patches.,['Small Fish'],9.0,18.0,16.293168206169202,22.013606809689854,19.10195947769743,34.0,2021-08-09,,,82
83,A. Farensis,N/R,sub_adult,,Moving sideways along sandy bottom.,"['Mussel', 'Sea Sponge', 'Sea Anemone']",8.0,58.75,67.6356186443921,83.82010070027235,61.423003089714754,33.0,2021-08-09,,,83
84,A farensis,male,sub_adult,,Guarding a small hole in sediment.,"['Hermit Crab', 'Jellyfish']",10.0,45.0,46.04188335992643,58.320970636562734,48.54746119854235,33.0,2021-08-09,,,84
85,A. Farensis,female,sub_adult,True,Burrowing into sandy sediment.,"['Jellyfish', 'Polychaete Worm']",11.0,8.611079897746842,9.454001336976368,13.43037463356418,9.015444442423693,35.0,2021-08-09,,,85
86,A. Farensis,female,pre_puberty,False,Cleaning claws with rubbing motion.,"['Polychaete Worm', 'Sea Star']",7.0,19.275088194139766,24.56734545696613,36.589367695066116,19.805013771868992,36.0,2021-08-09,,,86
87,A. Farensis,male,pre_puberty,,Climbing seaweed stalks.,"['Small Fish', 'Barnacle', 'Sea Sponge']",10.0,18.75,13.513622901652282,18.620913804008676,19.038237824638436,33.0,2021-08-09,,,87
88,U. olhanensis,female,adult,True,Shaking claws after contact.,"['Polychaete Worm', 'Sea Star']",10.0,16.2780568724603,19.0055820278663,25.172108317517527,16.57523461999659,32.0,2021-08-09,,,88
89,U. olhanensis,female,adult,True,Climbing vertical rock face.,"['Sea Star', 'Shrimp', 'Snail', 'Sea Anemone', 'Algae']",9.0,37.24539212102915,41.26021486926663,59.574602680108526,39.171104505722084,35.0,2021-08-09,,,89
90,A. Farensis,female,sub_adult,False,Moving sideways along sandy bottom.,"['Snail', 'Sea Sponge']",9.0,28.782135087744248,32.06083210825405,47.4565020708732,29.69057147278808,33.0,2021-08-09,,,90
91,Ucides alvorensis,female,sub_adult,False,Moving in groups.,"['Algae', 'Small Fish', 'Sea Anemone', 'Crab (Other Species)']",10.0,44.03333226101627,54.623303879735595,74.88638188726762,45.70063156584232,33.0,2021-08-09,,,91
92,U. olhanensis,female,adult,False,Guarding a small hole in sediment.,['Crab (Other Species)'],8.0,27.48114918223965,30.599247068346155,41.024902739676875,29.94932949753856,33.0,2021-08-09,,,92
93,A. Farensis,female,juvenile,False,Claw snapping in competition.,['Sea Anemone'],6.0,13.083118033389725,16.88644789838411,24.535461283767518,13.159862723765833,33.0,2021-08-09,,,93
94,u. olhanen.,male,sub_adult,,Retreating quickly from shadow.,"['Small Fish', 'Algae', 'Hermit Crab']",9.0,11.25,10.457045651845553,15.395857611454389,11.313898944592783,34.0,2021-08-09,,,94
95,A. Farensis,female,sub_adult,False,Struggling with entangled seaweed.,"['Sea Anemone', 'Small Fish', 'Polychaete Worm']",10.0,37.266050713444194,44.53499631515822,61.52526952440167,37.45421554361168,34.0,2021-08-09,,,95
96,Ucides alvorensis,female,pre_puberty,False,Burrowing into sandy sediment.,['Polychaete Worm'],10.0,11.69197396428845,7.921534975266019,10.758744523389097,12.754699414769318,33.0,2021-08-09,,,96
97,A. Farensis,male,adult,,Hiding in sandy burrow.,['Coral Fragment'],8.0,31.5,33.38052657812359,44.12261510702065,33.095601711122754,33.0,2021-08-09,,,97
98,A farensis,female,adult,False,Mating behavior with antenna touching.,['Small Fish'],8.0,9.528477553150223,11.262126278254721,16.13636530784295,10.210749520396023,35.0,2021-08-09,,,98
99,A. Farensis,female,adult,False,Stillness in cold water.,"['Sea Urchin', 'Sea Star', 'Shrimp', 'Coral Fragment']",6.0,18.59575795155213,19.6582168130961,23.845044330853064,18.756505551211188,32.0,2021-08-09,,,99
100,U. olhanensis,female,sub_adult,True,Retreating into burrow.,"['Sea Urchin', 'Jellyfish', 'Algae', 'Crab (Other Species)', 'Sea Anemone']",5.0,32.77057507713852,32.21289425974237,47.84414662899672,33.288453929289936,34.0,2021-08-09,,,100
101,u. olhanen.,female,adult,False,Struggling with entangled seaweed.,"['Sea Urchin', 'Mussel', 'Shrimp', 'Snail', 'Crab (Other Species)']",11.0,26.269353312295877,29.87052627651786,36.13319539983081,27.067726080370225,34.0,2021-08-09,,,101
102,A. Farensis,female,pre_puberty,False,Exploring new territory.,"['Sea Star', 'Sea Anemone', 'Algae', 'Hermit Crab']",10.0,12.84250748671862,16.071187079238417,19.739972230301273,13.654110395923887,32.0,2021-08-09,,,102
103,A. Farensis,male,juvenile,,Exploring new territory.,"['Sea Urchin', 'Coral Fragment', 'Shrimp', 'Barnacle']",6.0,10.0,9.001376393496333,12.320422124615277,10.14491983424853,34.0,2021-08-09,,,103
104,U. olhanensis,male,sub_adult,,Rapid crossing of open sand.,"['Sea Star', 'Coral Fragment', 'Sea Urchin', 'Sea Sponge', 'Sea Anemone']",7.0,46.25,43.384070499226134,63.57112578610402,50.21501824834751,32.0,2021-08-09,,,104
105,U. olhanensis,male,sub_adult,,Sitting still blending with environment.,"['Shrimp', 'Barnacle']",8.0,52.5,51.182569998707564,67.51932933188931,52.501066092445875,32.0,2021-08-09,,,105
106,U. olhanensis,female,sub_adult,False,Stillness in cold water.,['Snail'],10.0,40.875875682553406,38.58780220148142,49.970181003716,43.72118726715277,34.0,2021-08-09,,,106
107,A farensis,female,pre_puberty,True,Exchanging antenna taps.,"['Hermit Crab', 'Sea Sponge']",3.0,16.670214060796038,16.489616168680907,23.04165913171972,16.902290888251375,33.0,2021-08-09,,,107
108,u. olhanen.,male,adult,,Hiding beneath rocks.,"['Barnacle', 'Sea Sponge', 'Mussel']",11.0,25.5,27.649621931251843,37.963281793963745,26.232148346677437,36.0,2021-08-09,,,108
109,A. Farensis,male,sub_adult,,Climbing submerged rocks.,"['Algae', 'Polychaete Worm']",11.0,26.25,26.454640192716674,36.688772083692825,26.44792139173492,33.0,2021-08-09,,,109
110,u. olhanen.,male,juvenile,True,Territorial display against intruder.,"['Small Fish', 'Barnacle', 'Hermit Crab', 'Polychaete Worm', 'Sea Star']",7.0,13.0,10.855271649888193,13.577085530505482,13.457862563618963,34.0,2021-08-09,,,110
111,U. olhanensis,female,adult,True,Rapid crossing of open sand.,"['Polychaete Worm', 'Snail', 'Crab (Other Species)', 'Mussel']",8.0,21.587034021219743,22.05124190033385,31.541626609588793,21.843666886312356,33.0,2021-08-09,,,111
112,Ucides alvorensis,female,pre_puberty,False,Defensive posture when approached.,"['Sea Star', 'Jellyfish']",12.0,12.618038788175248,9.27019555052469,12.616838279765693,12.769083695315857,34.0,2021-08-09,,,112
113,U. olhanensis,female,adult,True,Using claws to dig into sediment.,"['Polychaete Worm', 'Shrimp', 'Jellyfish', 'Crab (Other Species)', 'Sea Sponge']",4.0,53.684338780224124,47.5514231642782,64.59036236024393,58.87283365148866,34.0,2021-08-09,,,113
114,u. olhanen.,female,sub_adult,True,Hiding under floating debris.,"['Coral Fragment', 'Sea Sponge', 'Polychaete Worm', 'Hermit Crab']",6.0,13.562271412675274,16.25364539664393,22.307509966775825,14.017590651827723,33.0,2021-08-09,,,114
115,u. olhanen.,male,pre_puberty,,Guarding eggs under abdominal flap.,['Polychaete Worm'],9.0,12.0,13.305114406691203,17.576480262864344,12.979941955184547,34.0,2021-08-09,,,115
116,u. olhanen.,male,pre_puberty,,Foraging among seagrass roots.,['Coral Fragment'],4.0,27.0,32.46834400716385,48.337190299587554,27.66563705170234,33.0,2021-08-09,,,116
117,A. Farensis,male,adult,,Rapid claw movement while feeding.,"['Barnacle', 'Hermit Crab', 'Sea Urchin', 'Coral Fragment']",5.0,13.5,12.588847982388913,18.097981357162986,13.7234883788099,34.0,2021-08-09,,,117
118,u. olhanen.,female,adult,False,Climbing submerged rocks.,"['Sea Urchin', 'Sea Anemone', 'Crab (Other Species)']",7.0,20.932782052966896,20.177486577289258,25.826667939417344,22.96519112722541,35.0,2021-08-09,,,118
119,u. olhanen.,male,sub_adult,,Hiding in sandy burrow.,"['Sea Anemone', 'Shrimp']",10.0,25.0,22.47710624924016,31.38941917828687,27.42072840423266,33.0,2021-08-09,,,119
120,U. olhanensis,male,sub_adult,True,Using claws to dig into sediment.,"['Sea Anemone', 'Coral Fragment', 'Small Fish', 'Crab (Other Species)', 'Jellyfish']",10.0,20.0,18.39913584557943,24.628016805731278,21.762035925974317,33.0,2021-08-09,,,120
121,A. Farensis,female,pre_puberty,False,Struggling with entangled seaweed.,"['Snail', 'Crab (Other Species)']",7.0,8.466970165779571,10.45487187866602,12.82207628769041,9.04717886500693,34.0,2021-08-09,,,121
122,u. olhanen.,female,pre_puberty,False,Pausing frequently during exploration.,"['Crab (Other Species)', 'Sea Star']",12.0,5.0492564713891745,3.5958820991720004,4.692295673999575,5.457901948531221,35.0,2021-08-09,,,122
123,A farensis,male,adult,,Picking algae from rock surface.,"['Hermit Crab', 'Sea Urchin', 'Shrimp', 'Mussel']",10.0,40.5,40.94137160840025,56.23059376678122,43.49742785764356,31.0,2021-08-09,,,123
124,A farensis,male,sub_adult,,Exchanging antenna taps.,['Sea Urchin'],8.0,20.0,16.041714144706877,20.951631392764863,20.9811351304837,34.0,2021-08-09,,,124
125,u. olhanen.,female,sub_adult,False,Rapid claw movement while feeding.,['Crab (Other Species)'],8.0,19.045282524426373,16.667423621221367,21.462855961403857,20.947140000595017,32.0,2021-08-09,,,125
126,A. Farensis,male,pre_puberty,,Using claws to dig into sediment.,"['Shrimp', 'Snail', 'Small Fish', 'Sea Urchin', 'Hermit Crab']",6.0,8.25,10.17863065342791,12.960674468423138,8.71910134967226,33.0,2021-08-09,,,126
127,A farensis,male,adult,,Interaction with hermit crabs.,"['Mussel', 'Sea Star', 'Algae']",9.0,9.0,8.551184420454712,12.175803386268107,9.695705968470255,33.0,2021-08-09,,,127
