,cl [cm],lcl [cm],fw [cm],species,longitude,is_gravid,rcl [cm],stage,sex,id,cw [cm],latitude,associated_species,depth [m],behaviour,111,34,13
54,17.0,6.781653544958555,8.0,A. Farensis,,True,150.0,pre_puberty,male,55.0,19.230619278582775,,"['Snail', 'Small Fish', 'Sea Sponge']",6.0,Territorial display against intruder.,,,
55,8.0,3.806121640753722,6.0,U. olhanensis,,True,28.80100356833352,pre_puberty,nan,56.0,17.961860676174254,,['Mussel'],7.0,Climbing seaweed stalks.,,,
56,8.0,1.601131471238428,2.0,u. olhanen.,,False,4.161537440843632,sub_adult,male,57.0,19.057549800756398,,"['Crab (Other Species)', 'Mussel', 'Barnacle', 'Sea Sponge']",8.0,Color changes during molting.,,,
57,19.0,2.813831165698362,4.0,u. olhanen.,,True,1.187722243286132,sub_adult, ,58.0,18.297022028067506,,"['Jellyfish', 'Coral Fragment', 'Sea Urchin']",8.0,Hiding in sandy burrow.,,,
58,24.0,5.774380729200811,4.0,A. Farensis,,False,0.7750824263333935,adult,female,59.0,20.321744651947082,,['Polychaete Worm'],6.0,Vibrating antennae in water currents.,,,
59,18.0,1.2088971367395418,6.0,A farensis,,False,0.04939430453948958,pre_puberty, ,60.0,18.900119533532536,,"['Sea Star', 'Sea Urchin']",8.0,Climbing vertical rock face.,,,
60,7.0,4.636610195506143,2.0,U. olhanensis,,False,14.4897736984876,pre_puberty,male,61.0,17.50133711951638,,"['Sea Anemone', 'Hermit Crab', 'Mussel', 'Algae', 'Snail']",10.0,Retreating into burrow.,,,
61,10.0,5.314488470737191,9.0,u. olhanen.,,False,25.84392178376982,pre_puberty,male,62.0,17.778400619216804,,"['Sea Star', 'Polychaete Worm']",7.0,Half buried in sand.,,,
62,19.0,4.862454971421906,10.0,A farensis,,False,2.0813814111263875,juvenile,male,63.0,18.371034120694347,,"['Coral Fragment', 'Barnacle', 'Jellyfish', 'Algae']",9.0,Moving toward bait.,,,
63,6.0,2.346802262770653,3.0,U. olhanensis,,True,7.063283130698053,pre_puberty,female,64.0,17.531661310255004,,['Polychaete Worm'],9.0,Escaping predator silhouette overhead.,,,
64,16.0,7.103963672844645,5.0,A. Farensis,,False,16.653413251893777,sub_adult,male,65.0,18.736593813918958,,"['Hermit Crab', 'Snail', 'Barnacle', 'Coral Fragment']",7.0,Slow movement near seagrass patches.,,,
65,11.0,4.013355723940696,7.0,U. olhanensis,,False,2.0961708227491354,juvenile,male,66.0,18.861423918350226,,['Sea Star'],6.0,Rapid claw movement while feeding.,,,
66,25.0,4.332119036531752,3.0,A. Farensis,,False,6.087342703967222,juvenile,?,67.0,19.928822840248685,,"['Sea Anemone', 'Coral Fragment']",6.0,Retreating into burrow.,,,
67,13.0,7.251083962688554,5.0,A farensis,,False,11.410042479201449,sub_adult,female,68.0,17.544377611409352,,"['Algae', 'Coral Fragment']",6.0,Moving toward warmer water pockets.,,,
68,6.0,2.3720097396545867,6.0,A farensis,,True,15.48069539948975,pre_puberty,male,69.0,17.277836685880338,,"['Small Fish', 'Hermit Crab', 'Coral Fragment', 'Snail', 'Shrimp']",11.0,Interacting with small fish nearby.,,,
69,7.0,3.501216750883957,9.0,A farensis,,False,0.8905560901445166,sub_adult,male,70.0,18.86627827353676,,"['Small Fish', 'Shrimp', 'Crab (Other Species)', 'Coral Fragment']",9.0,Moving toward bait.,,,
70,26.0,4.6497789392843405,7.0,u. olhanen.,,False,3.524995086499669,pre_puberty,nan,71.0,19.36566652208424,,"['Algae', 'Jellyfish', 'Sea Urchin', 'Sea Anemone']",9.0,Feeding on algae scraped from rocks.,,,
71,16.0,5.26451094800201,2.0,A farensis,,True,4.709839491771532,pre_puberty,male,72.0,20.034645513983687,,"['Sea Urchin', 'Hermit Crab']",11.0,Defensive posture when approached.,,,
72,22.0,1.830916360441433,10.0,A. Farensis,,False,0.4250638038320499,juvenile,female,73.0,19.740381647925037,,"['Jellyfish', 'Polychaete Worm', 'Barnacle', 'Snail', 'Sea Anemone']",8.0,Slow movement near seagrass patches.,,,
73,19.0,0.1455465919593184,3.0,u. olhanen.,,False,1.8543581746999696,sub_adult,female,74.0,19.283037820542557,,"['Crab (Other Species)', 'Jellyfish']",9.0,Foraging among seagrass roots.,,,
74,6.0,4.971028130409499,3.0,U. olhanensis,,False,48.49816587687038,pre_puberty,male,75.0,18.18584171032164,,['Jellyfish'],9.0,Feeding on small crustaceans.,,,
75,19.0,3.4484060276724984,8.0,A farensis,,False,17.101834478789744,juvenile,female,76.0,18.613216802114394,,"['Jellyfish', 'Sea Star', 'Sea Urchin', 'Sea Sponge']",9.0,Displaying dominance by lifting body.,,,
76,21.0,5.636402373802568,2.0,A farensis,,False,0.48521136688177663,juvenile,male,77.0,19.754886032537286,,"['Polychaete Worm', 'Hermit Crab', 'Snail']",11.0,Social contact with other crabs.,,,
77,7.0,3.515214648581705,2.0,A farensis,,False,1.1868597428079182,pre_puberty,?,78.0,17.319349900266268,,"['Hermit Crab', 'Sea Urchin', 'Mussel']",7.0,Feeding on detritus in shallow water.,,,
78,25.0,1.6828349680476693,3.0,u. olhanen.,,False,1.304327383357731,sub_adult,male or female,79.0,19.0648804619768,,"['Small Fish', 'Mussel', 'Sea Urchin']",7.0,Climbing algae-covered rocks.,,,
79,29.0,3.3825769787915716,4.0,U. olhanensis,,False,3.920752035034821,pre_puberty,nan,80.0,18.518476986077104,,"['Small Fish', 'Sea Urchin', 'Sea Star']",10.0,Hiding beneath rocks.,,,
80,15.0,4.463942449958923,5.0,U. olhanensis,,False,0.13813619799897262,juvenile,male,81.0,19.04760996709441,,['Sea Anemone'],10.0,Half buried in sand.,,,
81,8.0,3.800445536768729,6.0,U. olhanensis,,True,11.814856265889262,sub_adult,?,82.0,17.268618688520373,,"['Polychaete Worm', 'Crab (Other Species)', 'Hermit Crab', 'Mussel']",12.0,Feeding on detritus in shallow water.,,,
82,34.0,6.160504133076456,6.0,A. Farensis,,False,8.53073417817534,juvenile,male,83.0,20.32769146074291,,['Sea Star'],9.0,Scavenging near tidal pools.,,,
83,29.0,7.090748408221623,4.0,u. olhanen.,,False,174.26951283106962,pre_puberty, ,84.0,20.338861012522763,,"['Sea Anemone', 'Polychaete Worm']",11.0,Dragging shell fragment backward.,,,
84,9.0,-0.35874755006689707,3.0,U. olhanensis,,False,36.65283797839411,juvenile,male,85.0,17.3395112236763,,"['Polychaete Worm', 'Hermit Crab']",5.0,Displaying dominance by lifting body.,,,
85,17.0,3.520399499647355,3.0,u. olhanen.,,False,2.2327364631671793,pre_puberty,female,86.0,19.237366712167063,,"['Mussel', 'Coral Fragment', 'Barnacle', 'Sea Sponge', 'Sea Anemone']",6.0,Foraging among seagrass roots.,,,
86,22.0,6.3663586899323885,3.0,A. Farensis,,False,2.4695027631943374,sub_adult,nan,87.0,19.246615381866718,,['Shrimp'],10.0,Rapid claw movement while feeding.,,,
87,9.0,6.409851656957291,3.0,u. olhanen.,,False,0.45464078801141344,juvenile,nan,88.0,17.105283834246897,,"['Mussel', 'Crab (Other Species)', 'Sea Star', 'Sea Urchin', 'Sea Anemone']",6.0,Waving claws rhythmically.,,,
88,30.0,2.7292841093742988,3.0,u. olhanen.,,False,0.06902142518010812,adult,female,89.0,19.508547713547166,,"['Polychaete Worm', 'Coral Fragment', 'Sea Urchin', 'Snail', 'Jellyfish']",8.0,Moving toward warmer water pockets.,,,
89,19.0,7.025243467595892,6.0,A. Farensis,,False,2.160197668132509,adult,male,90.0,19.463474502162317,,"['Mussel', 'Sea Star', 'Sea Anemone']",7.0,Picking algae from rock surface.,,,
90,28.0,7.061955432275611,2.0,U. olhanensis,,False,47.16110842405193,sub_adult,male,91.0,19.628511749060422,,"['Polychaete Worm', 'Algae', 'Coral Fragment', 'Sea Star']",7.0,Moving toward bait.,,,
91,11.0,7.436735443065521,5.0,u. olhanen.,,False,0.3005533271588187,juvenile,male,92.0,17.888395061383132,,"['Sea Anemone', 'Algae', 'Shrimp', 'Mussel', 'Sea Urchin']",9.0,Hiding under seagrass blades.,,,
92,29.0,2.9253868543536536,2.0,U. olhanensis,,False,5.036280601448267,juvenile,?,93.0,19.912473805650848,,"['Snail', 'Hermit Crab', 'Mussel', 'Jellyfish']",8.0,Camouflaging with surrounding mud.,,,
93,23.0,0.766822535842425,2.0,u. olhanen.,,False,15.657103915611042,juvenile,male,94.0,19.46498876251242,,"['Mussel', 'Snail', 'Crab (Other Species)']",8.0,Claw waving directed at nearby crab.,,,
94,14.0,2.777975174793551,4.0,A. Farensis,,True,4.864293568916375,sub_adult, ,95.0,18.266248525295932,,['Mussel'],5.0,Interacting with small fish nearby.,,,
95,18.0,6.561672022289278,3.0,A farensis,,False,30.25701129810441,juvenile,male,96.0,18.900521324470528,,"['Sea Star', 'Coral Fragment']",8.0,Moving toward warmer water pockets.,,,
96,6.0,5.472825560033458,3.0,A. Farensis,,False,11.441189240775577,juvenile, ,97.0,18.7595222590645,,"['Small Fish', 'Polychaete Worm', 'Sea Anemone']",9.0,Foraging among seagrass roots.,,,
97,9.0,5.67496895568539,2.0,A. Farensis,,False,15.004780304061384,sub_adult, ,98.0,18.137324491789922,,"['Jellyfish', 'Algae', 'Snail', 'Crab (Other Species)', 'Shrimp']",13.0,Searching for food in tidal pools.,,,
98,10.0,2.2818071226056893,3.0,U. olhanensis,,False,6.193809104098742,adult,male or female,99.0,19.29632866255546,,"['Barnacle', 'Jellyfish', 'Sea Urchin', 'Snail']",14.0,Interaction with hermit crabs.,,,
99,11.0,5.245036725573065,2.0,A farensis,,False,5.2787449907637685,adult,male,100.0,19.317912243388825,,['Polychaete Worm'],8.0,Hiding under seagrass blades.,,,
100,20.0,2.9810065679080653,5.0,A. Farensis,,False,3.430789194367739,adult,female,101.0,19.501713151492826,,['Barnacle'],11.0,Shaking claws after contact.,,,
101,15.0,2.638889281599414,6.0,A. Farensis,,False,0.30425514485787364,sub_adult,male,102.0,18.995851459124893,,"['Crab (Other Species)', 'Algae', 'Shrimp']",8.0,Slow movement near seagrass patches.,,,
102,22.0,3.7365141906174535,2.0,A. Farensis,,False,19.328259023368886,sub_adult,?,103.0,18.627414468458657,,"['Hermit Crab', 'Sea Anemone', 'Sea Star', 'Jellyfish', 'Crab (Other Species)']",8.0,Guarding a small hole in sediment.,,,
103,7.0,-0.2776273175283901,2.0,u. olhanen.,,False,14.422240011402598,pre_puberty,male,104.0,18.402445349551858,,"['Jellyfish', 'Algae', 'Crab (Other Species)']",4.0,Climbing onto submerged logs.,,,
104,10.0,4.505742933799898,4.0,A. Farensis,,False,4.351904093664183,pre_puberty,male,105.0,18.547800285412503,,"['Shrimp', 'Mussel', 'Algae', 'Sea Star']",7.0,Picking biofilm on submerged wood.,,,
105,15.0,4.355453651381368,7.0,u. olhanen.,,False,4.6295999496391795,adult, ,106.0,20.088817367954764,,"['Barnacle', 'Sea Anemone', 'Coral Fragment']",9.0,Picking algae from rock surface.,,,
106,13.0,4.932229895269803,2.0,A. Farensis,,False,5.046709692847158,pre_puberty,male,107.0,18.877842485941585,,['Snail'],9.0,Climbing seaweed stalks.,,,
107,31.0,4.434735067126356,7.0,A. Farensis,,False,1.8138889319871205,adult,male,108.0,20.720423695332077,,"['Sea Urchin', 'Sea Sponge', 'Algae', 'Mussel', 'Shrimp']",11.0,Rapid claw movement while feeding.,,,
108,22.0,1.3938195931160706,2.0,A farensis,,False,1.5914692497417393,juvenile,female,109.0,19.098837602954887,,"['Small Fish', 'Coral Fragment', 'Crab (Other Species)']",6.0,Searching for food in tidal pools.,,,
109,12.0,7.592208219257038,2.0,A farensis,,False,14.38269657596308,adult,male,110.0,18.352360398240258,,"['Hermit Crab', 'Jellyfish']",9.0,Exchanging antenna taps.,,,
110,9.0,2.7995901598010193,5.0,A farensis,,True,7.003481490825092,sub_adult,female,111.0,18.969382292798144,,"['Small Fish', 'Polychaete Worm']",9.0,Picking algae from rock surface.,,,
111,7.0,6.419086710369426,5.0,A. Farensis,,False,0.4300529191312538,sub_adult,nan,112.0,17.786287203322207,,['Sea Anemone'],7.0,Feeding on algae scraped from rocks.,,,
112,9.0,0.97459931669338,4.0,A. Farensis,,False,0.4023058828129248,adult,female,113.0,18.559644608688814,,['Crab (Other Species)'],8.0,Claw snapping in competition.,,,
113,14.0,1.607560501269743,2.0,u. olhanen.,,False,8.257498136860487,pre_puberty, ,114.0,19.166050831585764,,"['Snail', 'Sea Star', 'Sea Anemone', 'Barnacle', 'Polychaete Worm']",11.0,Waving claws rhythmically.,,,
114,10.0,3.9127258800067626,4.0,A farensis,,False,8.0009311542043,adult,male or female,115.0,18.779688305265115,,"['Jellyfish', 'Polychaete Worm']",7.0,Moving sideways along sandy bottom.,,,
115,22.0,2.9579656241330534,5.0,A farensis,,False,172.26328518386774,pre_puberty, ,116.0,18.318769837333384,,"['Barnacle', 'Snail', 'Sea Urchin']",9.0,Claw snapping in competition.,,,
116,11.0,2.7324322244039356,8.0,u. olhanen.,,False,2.5786518699491165,sub_adult,female,117.0,20.236043660020613,,['Snail'],9.0,Escaping from aggressive fish.,,,
117,33.0,4.038761273514775,2.0,u. olhanen.,,False,22.312880408087672,pre_puberty,male,118.0,20.245646989764236,,['Sea Sponge'],6.0,Waving claws rhythmically.,,,
118,14.0,2.7087025818927817,5.0,A. Farensis,,True,0.7758931168611134,sub_adult,male,119.0,19.064708972233266,,['Sea Urchin'],9.0,Cleaning claws with rubbing motion.,,,
119,25.0,4.891588452630706,3.0,A. Farensis,,False,1.3903076612733736,sub_adult,N/R,120.0,19.698782869961953,,"['Coral Fragment', 'Crab (Other Species)', 'Sea Urchin', 'Sea Sponge', 'Shrimp']",8.0,Defensive posture when approached.,,,
120,21.0,3.520418544913216,6.0,A farensis,,False,0.13869802179977103,sub_adult,female,121.0,18.990021958528317,,"['Barnacle', 'Snail']",8.0,Slow movement near seagrass patches.,,,
121,14.0,7.609542777479126,5.0,u. olhanen.,,False,1.0184902509091711,adult,female,122.0,19.12153411935992,,"['Snail', 'Sea Anemone']",5.0,Rapid claw movement while feeding.,,,
122,20.0,5.262264422889657,3.0,A. Farensis,,True,3.93105267553979,sub_adult,male,123.0,19.638092601143352,,"['Mussel', 'Small Fish', 'Sea Star', 'Shrimp', 'Coral Fragment']",6.0,Crab moving quickly across rocks.,,,
123,7.0,4.629697588795161,5.0,A. Farensis,,True,7.935656986088016,sub_adult, ,124.0,18.906837178534328,,"['Sea Star', 'Sea Sponge', 'Polychaete Worm']",7.0,Escaping from aggressive fish.,,,
124,7.0,3.5230329759177197,7.0,A. Farensis,,True,2.0677041953657302,juvenile,male,125.0,17.93577883546535,,"['Sea Sponge', 'Small Fish', 'Polychaete Worm']",5.0,Mating behavior with antenna touching.,,,
125,20.0,3.327050913250729,2.0,A farensis,,True,150.0,adult,male or female,126.0,18.9699129370617,,['Polychaete Worm'],5.0,Struggling with entangled seaweed.,,,
126,17.0,5.273315293666508,5.0,A farensis,,False,0.16078343186954058,juvenile,female,127.0,19.47529690073586,,['Shrimp'],7.0,Hiding in sandy burrow.,,,
127,31.0,1.7363358705008776,4.0,U. olhanensis,,False,67.05679731672984,adult,female,128.0,20.233514034309394,,"['Crab (Other Species)', 'Sea Anemone', 'Jellyfish', 'Sea Sponge', 'Polychaete Worm']",8.0,Moving sideways along sandy bottom.,,,
128,13.0,2.2336714502264297,5.0,u. olhanen.,,False,1.704862239839176,pre_puberty,male or female,129.0,19.03991691364531,,"['Snail', 'Polychaete Worm']",5.0,Hiding under floating debris.,,,
129,14.0,2.990505616148276,8.0,A farensis,,False,0.08182798486516552,sub_adult,male,130.0,17.891072471340554,,['Crab (Other Species)'],6.0,Pausing frequently during exploration.,,,
130,8.0,5.403388866157105,2.0,U. olhanensis,,True,2.445426794958729,adult,male,131.0,16.972257763018703,,"['Coral Fragment', 'Sea Sponge', 'Sea Star', 'Algae']",9.0,Waving claws rhythmically.,,,
131,8.0,3.6544284716465945,2.0,U. olhanensis,,False,11.589005975361534,juvenile,male,132.0,18.193215194622034,,['Snail'],9.0,Cleaning claws with rubbing motion.,,,
132,34.0,3.526748038558373,3.0,U. olhanensis,,False,150.0,sub_adult,male,133.0,20.803281902004823,,"['Shrimp', 'Sea Star', 'Snail']",8.0,Searching for food in tidal pools.,,,
