,cl [mm],lcl [mm],fw [mm],species_name,longitude,is_gravid?,rcl [mm],stage,sex,id,cw [mm],latitude,associated_species,depth [m],behavior
42,120,63.18773106571774,70,U. olhanensis,,False,56.292205677227294,a,male,43,180.18944421347675,,"['Sea Urchin', 'Polychaete Worm', 'Jellyfish', 'Crab (Other Species)', 'Algae']",7,Shaking claws after contact.
43,140,42.84399497845448,30,A farensis,,False,21.876001273734115,a,male,44,165.6762687393173,,"['Crab (Other Species)', 'Snail', 'Small Fish']",7,Foraging among seagrass roots.
44,50,66.31299001822319,50,A. Farensis,,False,241.7652835954573,s,male,45,165.58462857236395,,"['Crab (Other Species)', 'Polychaete Worm', 'Shrimp', 'Hermit Crab']",6,Camouflaging with surrounding mud.
45,50,91.91686686953685,50,u. olhanen.,,False,54.91688617579925,j,male,46,187.41557713844702,,"['Sea Sponge', 'Polychaete Worm']",7,Escaping predator silhouette overhead.
46,130,48.55934980800848,40,u. olhanen.,,False,29.061206614589988,s,male,47,166.8032154913929,,"['Small Fish', 'Sea Sponge', 'Coral Fragment', 'Polychaete Worm', 'Jellyfish']",9,Climbing onto submerged logs.
47,120,85.46294113577922,60,A. Farensis,,False,198.60881564094285,p,?,48,195.85512175852654,,"['Shrimp', 'Sea Anemone', 'Crab (Other Species)']",11,Climbing onto submerged logs.
48,300,95.66607255588899,70,A. Farensis,,True,152.42628879639642,s,male,49,171.90755871833719,,['Sea Star'],10,Moving toward bait.
49,410,84.20635342903076,100,u. olhanen.,,False,636.5145562527593,s,male,50,195.00740939612263,,['Coral Fragment'],11,Moving sideways along sandy bottom.
50,150,53.40353565991454,40,u. olhanen.,,False,0.5545779330430302,p, ,51,159.67449712246207,,"['Small Fish', 'Snail', 'Coral Fragment', 'Sea Star', 'Shrimp']",9,Vibrating antennae in water currents.
51,340,50.30094417115955,50,U. olhanensis,,True,158.2703658189379,j,male,52,194.78294482226636,,"['Barnacle', 'Mussel', 'Snail']",5,Feeding on small mollusks.
52,240,57.73334612373201,30,A. Farensis,,False,29.793576857567174,a,female,53,177.6761654447377,,"['Shrimp', 'Polychaete Worm', 'Crab (Other Species)', 'Jellyfish']",7,Climbing barnacle-covered surfaces.
53,530,54.95980834103469,70,A farensis,,False,5.994428486527412,s,nan,54,163.29114084955307,,"['Sea Anemone', 'Coral Fragment', 'Snail', 'Polychaete Worm']",12,Swimming short distance to escape.
54,210,101.65989801596311,30,A. Farensis,,False,21.84526040813107,p,female,55,145.16278823528575,,"['Sea Urchin', 'Algae', 'Barnacle', 'Sea Sponge', 'Small Fish']",3,Guarding eggs under abdominal flap.
55,360,64.0794457196333,40,A farensis,,True,109.45073698593015,p,?,56,153.12886953578686,,['Sea Urchin'],8,Climbing onto submerged logs.
56,50,30.87954805987696,40,u. olhanen.,,False,980.0941324211497,s,male,57,195.03103608917368,,"['Shrimp', 'Hermit Crab', 'Sea Sponge', 'Barnacle']",8,Dragging shell fragment backward.
57,290,100.42272091540556,60,U. olhanensis,,True,22.89837130448625,s,female,58,181.1653353465934,,['Snail'],6,Slow movement near seagrass patches.
58,130,45.16278155082736,30,A. Farensis,,False,1500.0,p,male,59,153.08167561877968,,"['Small Fish', 'Barnacle']",10,Claw snapping at diver.
59,350,61.82627430494722,50,U. olhanensis,,False,133.24273002250183,j,male,60,173.4622143028647,,"['Shrimp', 'Small Fish', 'Sea Urchin', 'Sea Anemone', 'Mussel']",11,Climbing onto submerged logs.
60,130,49.81398404007046,80,A farensis,,False,12.9730151619677,p,male,61,177.97530749966353,,['Sea Star'],9,Dragging shell fragment backward.
61,80,17.715122974824347,30,u. olhanen.,,False,814.7566933140156,p,male,62,185.4240245404648,,"['Sea Urchin', 'Algae', 'Hermit Crab']",11,Moving toward warmer water pockets.
62,270,59.24829565182065,30,u. olhanen.,,False,509.9227006970676,s,female,63,159.56483026152785,,"['Sea Anemone', 'Snail']",8,Moving sideways along sandy bottom.
63,110,72.09570986960169,70,A. Farensis,,True,803.0344337812096,a,male,64,167.10838617323407,,"['Sea Anemone', 'Barnacle', 'Small Fish']",7,Rapid claw movement while feeding.
64,110,62.031272882474155,30,A farensis,,False,1763.875071286892,j,male,65,190.1944833620886,,"['Mussel', 'Sea Sponge']",11,Vibrating antennae in water currents.
65,70,108.59902225248264,70,A. Farensis,,False,295.4780507060687,s,male,66,209.71111953317035,,['Mussel'],3,Swimming short distance to escape.
66,70,76.97207355004556,30,A. Farensis,,True,17.526446927942217,a,male,67,173.26149051079835,,"['Snail', 'Sea Star']",8,Hiding in sandy burrow.
67,90,56.943638784565124,50,A farensis,,False,18.938576763204253,s,male,68,184.65033234215016,,"['Sea Anemone', 'Snail', 'Sea Star', 'Small Fish', 'Mussel']",8,Defensive posture when approached.
68,500,64.68565491788307,50,u. olhanen.,,False,1500.0,s,nan,69,192.9858722518925,,"['Coral Fragment', 'Sea Anemone', 'Polychaete Worm', 'Hermit Crab', 'Sea Urchin']",9,Hiding under floating debris.
69,230,72.21185305349718,70,A farensis,,True,36.80931251871227,j,male,70,190.30139131460732,,['Sea Anemone'],3,Color changes during molting.
70,300,73.82445699759647,50,A farensis,,False,206.47459885529224,a,male,71,182.15714251800858,,['Crab (Other Species)'],11,Sideways walking along bay edge.
71,120,86.7384371247603,50,A. Farensis,,False,115.52012759597801,p,male,72,188.3919454308665,,"['Barnacle', 'Coral Fragment', 'Sea Anemone']",10,Claw waving directed at nearby crab.
72,90,74.58040669303554,50,A farensis,,False,5.314019341132726,a,male or female,73,200.5242979578762,,"['Crab (Other Species)', 'Mussel', 'Polychaete Worm', 'Snail']",11,Searching for food in tidal pools.
73,190,59.40024446244703,30,u. olhanen.,,False,363.2416891708814,j,male or female,74,215.46515201599703,,"['Polychaete Worm', 'Barnacle', 'Crab (Other Species)', 'Shrimp', 'Hermit Crab']",8,Retreating into burrow.
74,180,44.89315246572588,40,u. olhanen.,,False,208.226912895613,s,male,75,185.1387624814029,,"['Hermit Crab', 'Coral Fragment']",8,Feeding on small crustaceans.
75,380,98.73347380005598,30,u. olhanen.,,False,1068.2446074227937,s,female,76,141.55968714772177,,"['Sea Sponge', 'Sea Urchin']",8,Feeding on algae scraped from rocks.
76,40,89.79189250788295,60,A. Farensis,,False,6.702915984956638,p,male,77,177.23351917494955,,"['Sea Urchin', 'Crab (Other Species)', 'Coral Fragment', 'Sea Star']",6,Struggling with entangled seaweed.
77,160,59.72173980868226,40,A farensis,,False,34.23206743332863,p,male,78,193.32231101854484,,"['Small Fish', 'Snail', 'Sea Sponge', 'Sea Anemone', 'Barnacle']",7,Color changes during molting.
78,50,93.57482905684006,50,A farensis,,False,33.78835258962678,p,male,79,160.45024136933935,,['Sea Star'],10,Sitting still blending with environment.
79,270,54.32742398752446,30,A farensis,,False,630.9820871378951,a,male,80,160.98941720673048,,"['Crab (Other Species)', 'Coral Fragment']",11,Waving claws rhythmically.
80,290,35.080769715439985,50,A farensis,,True,29.963932087649304,s,male,81,196.0646938518534,,"['Barnacle', 'Hermit Crab', 'Sea Star', 'Sea Anemone', 'Mussel']",7,Inspecting discarded crab shell.
81,180,56.420544350877286,40,A. Farensis,,False,153.32136477137067,s,female,82,171.74617343784132,,"['Shrimp', 'Small Fish', 'Sea Urchin', 'Coral Fragment', 'Snail']",7,Feeding on detritus in shallow water.
82,160,87.99648672734868,30,A. Farensis,,False,414.8267849017794,a,male,83,148.80637267448284,,"['Sea Anemone', 'Algae', 'Sea Urchin']",11,Rapid crossing of open sand.
83,150,80.38478975228904,60,A. Farensis,,False,89.69053911459633,a,male,84,211.3477447882444,,"['Shrimp', 'Coral Fragment', 'Hermit Crab', 'Sea Anemone', 'Barnacle']",4,Sitting still blending with environment.
84,320,65.72329863689639,70,u. olhanen.,,False,1327.6259212174123,a,female,85,185.6487854384024,,"['Sea Anemone', 'Hermit Crab', 'Sea Sponge']",8,Resting in shaded rock crevice.
85,260,72.41549829069903,70,A farensis,,False,163.985948352357,s,male,86,196.3905938250458,,"['Mussel', 'Jellyfish', 'Coral Fragment', 'Sea Star']",7,Swimming short distance to escape.
86,240,68.35325222075548,50,A farensis,,True,1500.0,p,male,87,201.96502929463574,,['Sea Anemone'],10,Hiding under floating debris.
87,200,106.43154518746857,100,A farensis,,True,1.32786102830205,p,female,88,164.4426309963141,,['Hermit Crab'],7,Rapid claw movement while feeding.
88,180,85.80303437589049,70,U. olhanensis,,False,16.265965635558793,s,male,89,207.3908715374156,,"['Sea Urchin', 'Shrimp', 'Barnacle']",6,Slow movement near seagrass patches.
89,60,67.22926569292153,60,A farensis,,False,42.7128547363293,p,female,90,173.28122055145815,,"['Barnacle', 'Jellyfish', 'Sea Star']",7,Feeding on small mollusks.
90,80,60.73282661466803,50,U. olhanensis,,False,91.50907069838678,s,male,91,183.9503126100581,,"['Mussel', 'Sea Urchin', 'Sea Sponge', 'Polychaete Worm', 'Barnacle']",8,Swimming short distance to escape.
91,390,88.24335388263407,40,U. olhanensis,,False,254.86749065345006,s,male,92,152.96886949200376,,"['Sea Sponge', 'Algae', 'Sea Star', 'Shrimp', 'Jellyfish']",8,Hiding under floating debris.
92,410,56.93322871226036,80,A farensis,,False,53.414139567755626,j,male,93,167.42789497176688,,['Sea Sponge'],7,Struggling with entangled seaweed.
93,120,78.46087211954215,90,A farensis,,False,322.60428670954917,s,female,94,210.50027454662825,,"['Sea Star', 'Crab (Other Species)']",11,Crab moving quickly across rocks.
94,80,34.21606044426838,70,u. olhanen.,,True,21.825073664509826,s,female,95,169.09799061724618,,"['Barnacle', 'Jellyfish', 'Crab (Other Species)']",9,Searching for mates at twilight.
95,120,69.67739745942681,50,A. Farensis,,False,412.1415737010944,s,male or female,96,204.02018733267883,,"['Shrimp', 'Coral Fragment']",5,Moving in groups.
96,150,57.041147326656755,70,u. olhanen.,,False,246.86183331321618,s,female,97,187.51492305691698,,"['Shrimp', 'Sea Star', 'Sea Anemone']",10,Inspecting discarded crab shell.
97,160,40.06059583455773,60,A. Farensis,,False,56.5001318725636,p,male,98,185.46151097044216,,"['Crab (Other Species)', 'Sea Urchin']",8,Inspecting discarded crab shell.
98,140,79.9752386847768,60,A. Farensis,,False,90.83134261622932,a,nan,99,199.88551749234657,,"['Jellyfish', 'Snail', 'Polychaete Worm', 'Shrimp', 'Sea Sponge']",7,Rapid claw movement while feeding.
99,270,92.75923871751343,30,A. Farensis,,False,831.7058670612444,s,male,100,133.87653382059725,,"['Coral Fragment', 'Sea Anemone', 'Sea Urchin']",9,Interacting with small fish nearby.
100,110,60.143783877314675,30,A. Farensis,,False,499.8229006536402,p, ,101,189.38057148123983,,"['Mussel', 'Small Fish']",10,Escaping predator silhouette overhead.
101,60,72.4479808926842,80,A farensis,,True,64.15806278169826,p,male,102,175.194765184591,,"['Sea Star', 'Snail', 'Barnacle', 'Jellyfish', 'Crab (Other Species)']",6,Claw snapping in competition.
102,90,62.80012644853733,110,A. Farensis,,False,12.68295992987947,a,male,103,196.58923564654802,,"['Small Fish', 'Jellyfish']",5,Resting under shell fragment.
103,280,60.94747281378606,80,A. Farensis,,True,868.5690225849497,p,female,104,161.50616199068722,,"['Sea Anemone', 'Snail', 'Small Fish', 'Algae']",8,Hiding under floating debris.
104,90,83.34249344541917,30,A farensis,,False,0.7768218008398771,s,?,105,178.0769395723164,,['Sea Sponge'],7,Exchanging antenna taps.
105,250,94.94790558824783,60,u. olhanen.,,True,3.42714235653131,p,male or female,106,178.11786452040866,,"['Snail', 'Shrimp', 'Mussel', 'Small Fish', 'Jellyfish']",9,Resting under shell fragment.
106,190,88.62052650686913,70,A. Farensis,,False,68.65409517137985,s,?,107,205.1217522688981,,"['Hermit Crab', 'Shrimp']",7,Picking biofilm on submerged wood.
107,310,67.58198785913744,30,A farensis,,False,7.099513867482249,p,nan,108,180.44170781966295,,"['Jellyfish', 'Polychaete Worm', 'Sea Sponge', 'Sea Urchin']",5,Interacting with small fish nearby.
108,190,63.23664563722237,90,A. Farensis,,False,12.741902213221511,p,male,109,141.26626163356042,,"['Jellyfish', 'Coral Fragment', 'Barnacle', 'Polychaete Worm']",10,Moving toward warmer water pockets.
109,320,49.38518544159713,100,u. olhanen.,,False,84.93483059220688,p,female,110,161.7691923851326,,['Small Fish'],8,Vibrating antennae in water currents.
110,190,59.52341595517478,60,A. Farensis,,False,174.29077367755667,p,male,111,188.84745672074476,,['Small Fish'],9,Territorial display against intruder.
111,190,75.29660928340579,30,A. Farensis,,False,17.298727848634176,s,female,112,200.09298694757666,,"['Hermit Crab', 'Coral Fragment']",8,Feeding on small crustaceans.
112,260,70.31740692611157,70,A farensis,,False,1500.0,s,male,113,186.8568874069847,,"['Mussel', 'Hermit Crab']",8,Burrowing into sandy sediment.
113,200,62.97019449129019,30,A farensis,,True,89.57094577479167,p,male,114,160.211663507955,,"['Hermit Crab', 'Sea Star']",7,Vibrating antennae in water currents.
114,310,64.37369002266732,30,A farensis,,True,674.5558549542673,p,nan,115,192.00953837714664,,"['Sea Star', 'Hermit Crab', 'Coral Fragment', 'Small Fish']",9,Stillness in cold water.
115,340,93.26364475577292,70,u. olhanen.,,False,356.4957145366117,s, ,116,198.33190029778262,,"['Coral Fragment', 'Hermit Crab', 'Polychaete Worm', 'Snail']",11,Claw snapping at diver.
116,250,58.0182468603422,60,u. olhanen.,,True,284.41423705201373,p, ,117,179.43001310040117,,"['Mussel', 'Jellyfish']",9,Slow movement near seagrass patches.
117,240,53.74422880557128,70,u. olhanen.,,True,97.35158035066473,p,male,118,170.14367693025335,,"['Algae', 'Polychaete Worm', 'Barnacle']",9,Pausing frequently during exploration.
118,300,101.02268571553012,30,A. Farensis,,False,42.755818056283374,s,female,119,197.41801521649074,,"['Jellyfish', 'Sea Sponge', 'Crab (Other Species)', 'Sea Anemone', 'Algae']",7,Climbing barnacle-covered surfaces.
119,90,83.36666241537867,60,A farensis,,False,14.852249844362476,p,male,120,186.21688902400078,,"['Snail', 'Jellyfish', 'Sea Urchin']",6,Rapid claw movement while feeding.
120,130,78.03392869503197,40,U. olhanensis,,True,1500.0,p,nan,121,151.66142287168722,,"['Mussel', 'Polychaete Worm', 'Crab (Other Species)', 'Hermit Crab']",7,Retreating into burrow.
121,160,52.687610304951534,50,A farensis,,False,156.155083020463,s,male,122,186.57436647756407,,"['Sea Star', 'Sea Urchin', 'Barnacle', 'Algae', 'Shrimp']",9,Searching for mates at twilight.
122,210,81.8065719901957,50,U. olhanensis,,False,315.0117303401528,a,male,123,188.10365545873307,,"['Polychaete Worm', 'Algae', 'Mussel', 'Sea Star', 'Jellyfish']",9,Resting in shaded rock crevice.
123,90,61.43107651840847,30,A farensis,,False,175.920141610267,s, ,124,171.61313811327756,,"['Algae', 'Shrimp', 'Crab (Other Species)']",9,Feeding on small crustaceans.
124,100,101.8906300075896,60,A farensis,,True,250.23795214759704,a,male,125,164.0957881814178,,"['Small Fish', 'Snail', 'Shrimp', 'Barnacle', 'Hermit Crab']",7,Hiding under seagrass blades.
125,60,81.58528915364133,60,A farensis,,False,18.555052917560516,j,female,126,146.22880333218416,,"['Sea Anemone', 'Crab (Other Species)', 'Sea Urchin']",9,Mating behavior with antenna touching.
126,250,57.658443070294965,30,A. Farensis,,False,564.3514208836813,j,female,127,206.37384623780335,,"['Sea Sponge', 'Barnacle', 'Small Fish']",9,Defensive posture when approached.
127,100,68.62655870830832,30,u. olhanen.,,False,348.2999454876219,s,male,128,190.20870158715633,,"['Algae', 'Small Fish']",7,Moving toward warmer water pockets.
128,60,90.09270092065337,40,A. Farensis,,False,203.39134790159238,p,male,129,163.16176618688746,,"['Sea Sponge', 'Algae']",6,Inspecting discarded crab shell.
129,250,68.95699364575115,40,A farensis,,False,1.4139716243481972,s,female,130,180.15273031516227,,"['Snail', 'Barnacle']",6,Half buried in sand.
130,40,89.27278351830441,30,A. Farensis,,False,73.40415816702136,s,male,131,180.1166554201708,,['Sea Star'],7,Hiding in sandy burrow.
131,80,75.84456627692137,40,A farensis,,False,33.998578283449234,p,female,132,186.3084622100185,,"['Jellyfish', 'Snail', 'Sea Urchin', 'Sea Sponge', 'Shrimp']",6,Burrowing into sandy sediment.
132,180,34.34580036724026,80,A farensis,,False,11.28383892772007,p,male,133,170.97331045661417,,"['Coral Fragment', 'Hermit Crab', 'Polychaete Worm']",7,Sideways walking along bay edge.
133,300,73.2122848528883,40,A. Farensis,,False,7.266371899439957,s,nan,134,180.96688006454198,,"['Algae', 'Shrimp', 'Hermit Crab', 'Small Fish']",6,Hiding under floating debris.
134,220,98.13378950930911,90,A. Farensis,,True,5.7760927727155895,s,male or female,135,173.23524178875937,,['Sea Urchin'],5,Social contact with other crabs.
135,50,43.085847053304946,60,A farensis,,False,50.912226154848874,p,male,136,157.71300216454216,,"['Sea Sponge', 'Jellyfish', 'Coral Fragment']",8,Feeding on algae scraped from rocks.
136,260,76.98234181754006,60,u. olhanen.,,False,49.35920358431779,s,male,137,213.99236079103204,,['Polychaete Worm'],9,Social contact with other crabs.
137,280,56.04413889702474,30,A. Farensis,,False,1500.0,p,?,138,137.56496073781716,,"['Snail', 'Hermit Crab', 'Crab (Other Species)', 'Sea Urchin']",9,Vibrating antennae in water currents.
138,360,69.40511714953927,50,A. Farensis,,False,653.3967803843808,a,male,139,199.6194468103855,,"['Jellyfish', 'Sea Anemone']",6,Resting in shaded rock crevice.
139,50,66.03935750727378,30,u. olhanen.,,False,204.34794060338027,p,male,140,196.6706236031823,,"['Algae', 'Jellyfish', 'Sea Star', 'Coral Fragment', 'Snail']",7,Hiding in sandy burrow.
140,320,59.48337576107317,50,A. Farensis,,False,14.41494133837124,j, ,141,152.91277132357402,,"['Shrimp', 'Jellyfish']",7,Hiding in sandy burrow.
141,60,28.965896226046468,50,A. Farensis,,True,2.041181352443931,j,female,142,192.62956584907823,,"['Algae', 'Crab (Other Species)', 'Hermit Crab']",3,Emerging cautiously from hiding.
142,50,48.85139064232119,80,u. olhanen.,,False,1.6526416620695394,s,female,143,204.63435486153594,,"['Snail', 'Sea Sponge', 'Jellyfish', 'Barnacle', 'Algae']",9,Interaction with hermit crabs.
143,160,67.65323119930996,40,A. Farensis,,True,306.6879477883072,p,male,144,152.38356522752437,,"['Crab (Other Species)', 'Polychaete Worm', 'Small Fish']",10,Feeding on small crustaceans.
144,170,84.86373107623136,30,A farensis,,False,15.642810057267981,s,male,145,174.00764375122958,,['Barnacle'],8,Stillness in cold water.
145,160,34.26730900288452,50,A. Farensis,,False,51.40648434851365,p,nan,146,176.52613326530258,,"['Barnacle', 'Sea Sponge', 'Coral Fragment', 'Jellyfish']",11,Scavenging near tidal pools.
146,200,67.41532964532007,90,A farensis,,False,43.308555241592764,p,male,147,158.3274180615351,,"['Sea Anemone', 'Mussel', 'Sea Star', 'Barnacle', 'Jellyfish']",10,Claw snapping at diver.
147,190,83.77494405312842,40,u. olhanen.,,False,735.2283353145206,a,male,148,191.5967527342554,,"['Sea Sponge', 'Small Fish', 'Sea Anemone']",7,Pausing frequently during exploration.
148,110,73.38756133541342,70,A farensis,,False,85.204457669701,a,male,149,192.78014431334825,,"['Barnacle', 'Sea Anemone', 'Sea Star', 'Hermit Crab']",12,Exchanging antenna taps.
149,200,73.0952852354715,40,u. olhanen.,,False,21.59823723966482,s,male,150,165.0950196927132,,"['Coral Fragment', 'Hermit Crab', 'Sea Anemone', 'Crab (Other Species)', 'Polychaete Worm']",12,Guarding eggs under abdominal flap.
150,120,83.24748036032014,30,A. Farensis,,False,231.82936951667827,p,male,151,191.5269813370686,,"['Small Fish', 'Sea Sponge', 'Sea Star', 'Algae']",5,Moving toward bait.
151,110,84.69491298519814,60,A farensis,,False,31.773178398450813,s,male,152,179.08282307303512,,"['Coral Fragment', 'Shrimp', 'Polychaete Worm', 'Sea Sponge', 'Sea Star']",8,Feeding on small crustaceans.
152,310,82.28907570909327,30,A farensis,,True,170.9945532359377,p,male,153,157.02221644766058,,"['Algae', 'Mussel']",12,Inspecting discarded crab shell.
