,cl [cm],lcl [cm],fw [cm],species,longitude,is_gravid,rcl [cm],stage,sex,id,cw [cm],latitude,associated_species,depth [m],behaviour,132,97,40
29,25.0,5.105933895248686,4.0,A farensis,,False,1.8119153170004045,juvenile,male,30.0,16.896436343369082,,['Small Fish'],8.0,Social contact with other crabs.,,,
30,24.0,8.331118511982877,5.0,A farensis,,True,0.08395932468191157,sub_adult,male,31.0,16.923444254297095,,"['Sea Sponge', 'Sea Anemone', 'Crab (Other Species)', 'Barnacle']",8.0,Color changes during molting.,,,
31,37.0,4.4368291108027575,8.0,A. Farensis,,False,0.9349759188179733,sub_adult,male or female,32.0,20.099260092385276,,"['Sea Sponge', 'Sea Urchin', 'Sea Star']",10.0,Retreating quickly from shadow.,,,
32,13.0,6.587701220414782,5.0,u. olhanen.,,False,0.07002715140045411,sub_adult,N/R,33.0,16.7566216592785,,"['Jellyfish', 'Algae', 'Crab (Other Species)', 'Sea Sponge']",8.0,Searching for food in tidal pools.,,,
33,27.0,6.121927215131002,3.0,A farensis,,False,0.17074444224782814,sub_adult,male,34.0,16.91851826508228,,"['Coral Fragment', 'Crab (Other Species)', 'Sea Anemone']",8.0,Sideways walking along bay edge.,,,
34,17.0,7.138128784735162,3.0,A. Farensis,,False,1.903813491693348,juvenile,female,35.0,13.977388696860498,,"['Algae', 'Shrimp']",6.0,Guarding a small hole in sediment.,,,
35,33.0,4.267863806113281,6.0,u. olhanen.,,False,12.895044525339406,adult,male,36.0,18.319783290358984,,"['Sea Anemone', 'Small Fish', 'Sea Sponge', 'Shrimp', 'Jellyfish']",5.0,Rapid crossing of open sand.,,,
36,30.0,6.198226327745094,7.0,A. Farensis,,False,0.9374186842622215,pre_puberty, ,37.0,17.453369638119142,,"['Barnacle', 'Snail', 'Sea Sponge', 'Mussel', 'Algae']",8.0,Rapid crossing of open sand.,,,
37,16.0,3.8082020990546597,3.0,A. Farensis,,False,10.262881740335654,juvenile,male,38.0,15.540541824540984,,"['Crab (Other Species)', 'Hermit Crab', 'Shrimp', 'Mussel']",6.0,Half buried in sand.,,,
38,31.0,6.945715268677119,5.0,A. Farensis,,False,0.7969265154966614,juvenile, ,39.0,17.62852073629679,,['Sea Star'],10.0,Sitting still blending with environment.,,,
39,43.0,7.142351619718159,4.0,u. olhanen.,,False,0.4856415658512055,juvenile,male,40.0,18.591468377177556,,"['Jellyfish', 'Hermit Crab', 'Sea Sponge']",7.0,Hiding under floating debris.,,,
40,36.0,7.586798402925727,6.0,U. olhanensis,,False,6.813661103307713,juvenile,male,41.0,13.225750683097411,,"['Snail', 'Crab (Other Species)', 'Jellyfish', 'Polychaete Worm', 'Shrimp']",8.0,Sideways walking along bay edge.,,,
41,36.0,4.59655389619839,4.0,u. olhanen.,,False,3.289187801946615,pre_puberty,male,42.0,18.186503683355216,,"['Shrimp', 'Hermit Crab']",8.0,Rapid claw movement while feeding.,,,
42,10.0,4.720948965777816,3.0,u. olhanen.,,False,0.4283615153727675,juvenile,female,43.0,12.978816281797082,,"['Small Fish', 'Hermit Crab', 'Sea Sponge', 'Algae']",7.0,Burrowing into sandy sediment.,,,
43,32.0,5.510470698763885,7.0,u. olhanen.,,False,1.9274703675234575,pre_puberty,male,44.0,16.172088908946733,,"['Hermit Crab', 'Small Fish', 'Mussel', 'Algae']",7.0,Sitting still blending with environment.,,,
44,34.0,7.088565585496587,5.0,A. Farensis,,False,0.6444726521195709,adult,female,45.0,18.92498063416281,,['Small Fish'],10.0,Feeding on small crustaceans.,,,
45,40.0,5.301971509742538,11.0,u. olhanen.,,True,2.8187046201928494,juvenile,male,46.0,21.521378539037904,,['Sea Star'],9.0,Moving toward warmer water pockets.,,,
46,31.0,6.974439968459035,7.0,u. olhanen.,,True,2.837126833549785,juvenile, ,47.0,18.432379417828216,,"['Sea Sponge', 'Sea Urchin', 'Polychaete Worm', 'Jellyfish', 'Small Fish']",5.0,Feeding on small crustaceans.,,,
47,41.0,4.943938281722714,4.0,A. Farensis,,False,0.9053880033436632,adult,male,48.0,18.436401167042458,,"['Snail', 'Coral Fragment', 'Small Fish']",8.0,Searching for food in tidal pools.,,,
48,18.0,6.043887986295148,5.0,u. olhanen.,,False,0.08784879961830076,pre_puberty,male,49.0,15.09428897119463,,"['Crab (Other Species)', 'Sea Urchin']",8.0,Feeding on detritus in shallow water.,,,
49,25.0,6.7309537775338315,2.0,U. olhanensis,,False,2.7448672221051185,juvenile,male,50.0,14.665196675217732,,"['Sea Sponge', 'Shrimp', 'Crab (Other Species)', 'Sea Anemone']",11.0,Rapid claw movement while feeding.,,,
50,33.0,3.202453807506915,3.0,U. olhanensis,,False,1.6480639662084497,juvenile,male,51.0,16.90886982945067,,"['Barnacle', 'Snail', 'Hermit Crab']",12.0,Claw waving directed at nearby crab.,,,
51,42.0,5.567898659323987,5.0,U. olhanensis,,False,0.3751097047016234,juvenile,female,52.0,18.432052477404028,,"['Crab (Other Species)', 'Hermit Crab', 'Sea Sponge', 'Sea Star', 'Sea Anemone']",8.0,Waving claws rhythmically.,,,
52,32.0,6.945084514146322,6.0,A farensis,,False,0.9078915657303461,sub_adult,male,53.0,20.623437474828417,,['Sea Sponge'],11.0,Resting under shell fragment.,,,
53,31.0,5.714098503447755,5.0,A. Farensis,,False,13.305453665586802,pre_puberty, ,54.0,17.496864524078745,,"['Algae', 'Coral Fragment', 'Hermit Crab', 'Crab (Other Species)', 'Mussel']",7.0,Emerging cautiously from hiding.,,,
54,33.0,6.4007242113244445,7.0,U. olhanensis,,False,0.22873473699748156,sub_adult,male,55.0,18.682171683000956,,"['Shrimp', 'Sea Star', 'Snail', 'Algae']",7.0,Moving toward warmer water pockets.,,,
55,28.0,6.125851247773961,3.0,u. olhanen.,,False,2.123186466563635,pre_puberty,female,56.0,15.868093023562958,,"['Small Fish', 'Jellyfish', 'Mussel']",13.0,Hiding under seagrass blades.,,,
56,58.0,4.492153250505206,5.0,u. olhanen.,,False,0.6907851585269873,juvenile,male,57.0,23.123018139430595,,"['Sea Sponge', 'Jellyfish']",8.0,Hiding in sandy burrow.,,,
57,21.0,8.636591501749988,6.0,A. Farensis,,False,2.5414004158316383,adult,male,58.0,13.448259968116858,,['Jellyfish'],8.0,Searching for food in tidal pools.,,,
58,17.0,6.239236666726391,4.0,A farensis,,False,11.77502852602357,sub_adult,male,59.0,12.980134086802913,,"['Small Fish', 'Snail', 'Jellyfish', 'Polychaete Worm']",9.0,Exploring new territory.,,,
59,19.0,6.194829150750876,6.0,U. olhanensis,,False,1.350327731078785,pre_puberty,N/R,60.0,15.84155528952217,,"['Coral Fragment', 'Sea Anemone']",8.0,Struggling with entangled seaweed.,,,
60,17.0,3.8181407221174997,8.0,A farensis,,False,0.35756490069543195,sub_adult,male,61.0,16.275506020811452,,"['Crab (Other Species)', 'Sea Star']",7.0,Feeding on detritus in shallow water.,,,
61,23.0,5.510770584575612,8.0,U. olhanensis,,False,6.947963021655555,juvenile,?,62.0,15.736661600192122,,['Barnacle'],9.0,Struggling with entangled seaweed.,,,
62,21.0,8.101034265773297,5.0,U. olhanensis,,True,1.8806607171859333,adult,male or female,63.0,16.766423265463914,,"['Polychaete Worm', 'Hermit Crab', 'Algae', 'Coral Fragment', 'Small Fish']",10.0,Moving in groups.,,,
63,45.0,7.249806355630263,5.0,u. olhanen.,,False,1.2760568309201081,pre_puberty,male or female,64.0,19.155266902646556,,"['Crab (Other Species)', 'Algae', 'Small Fish', 'Barnacle', 'Shrimp']",8.0,Social contact with other crabs.,,,
64,13.0,7.27711199648808,2.0,A. Farensis,,False,0.7112857926882302,adult,nan,65.0,12.328663344867312,,"['Shrimp', 'Crab (Other Species)']",2.0,Feeding on algae scraped from rocks.,,,
65,18.0,6.491641615940383,9.0,U. olhanensis,,False,3.646669169225696,sub_adult,female,66.0,15.994097874737351,,"['Hermit Crab', 'Shrimp', 'Sea Star', 'Barnacle', 'Sea Urchin']",3.0,Struggling with entangled seaweed.,,,
66,41.0,3.7309118079552963,4.0,A. Farensis,,False,2.302895181244542,sub_adult,male,67.0,19.98104820719181,,"['Coral Fragment', 'Sea Urchin', 'Sea Sponge', 'Small Fish']",10.0,Rapid crossing of open sand.,,,
67,44.0,4.763660334280438,3.0,A farensis,,False,0.08528354748655528,juvenile,male,68.0,20.17495003669065,,"['Snail', 'Mussel', 'Jellyfish']",9.0,Resting in shaded rock crevice.,,,
68,21.0,7.45078090634107,4.0,U. olhanensis,,False,3.6011363486943333,juvenile,female,69.0,16.716376063865546,,"['Polychaete Worm', 'Shrimp', 'Mussel']",7.0,Moving sideways along sandy bottom.,,,
69,25.0,7.674831902287665,4.0,u. olhanen.,,False,3.719803585334343,adult,?,70.0,17.064252136804118,,"['Mussel', 'Hermit Crab', 'Sea Urchin']",7.0,Sitting still blending with environment.,,,
70,45.0,4.465781951279891,2.0,A. Farensis,,False,1.2471334360530673,pre_puberty, ,71.0,19.56721573063156,,"['Barnacle', 'Small Fish']",8.0,Moving in groups.,,,
71,31.0,4.884661132524302,2.0,u. olhanen.,,False,0.9265105636094496,sub_adult, ,72.0,15.467628753221597,,"['Small Fish', 'Sea Anemone', 'Sea Sponge', 'Barnacle', 'Jellyfish']",5.0,Exploring new territory.,,,
72,28.0,7.643659942101618,6.0,A. Farensis,,False,1.1895045299449618,sub_adult,male,73.0,20.628687740633445,,"['Polychaete Worm', 'Algae', 'Barnacle', 'Crab (Other Species)', 'Hermit Crab']",6.0,Picking detritus from seabed.,,,
73,21.0,6.067840148769681,3.0,U. olhanensis,,False,0.7205794510386324,adult,male,74.0,16.313943231779902,,"['Algae', 'Barnacle', 'Sea Star', 'Jellyfish', 'Snail']",7.0,Climbing algae-covered rocks.,,,
74,16.0,5.644436008017711,5.0,U. olhanensis,,False,1.2200398873740008,pre_puberty,male,75.0,14.708284354918595,,"['Shrimp', 'Algae', 'Sea Star', 'Crab (Other Species)']",8.0,Claw snapping at diver.,,,
75,30.0,4.971025032327685,6.0,A. Farensis,,False,7.446332246070868,pre_puberty,male,76.0,16.351498433286558,,"['Mussel', 'Polychaete Worm']",9.0,Feeding on small mollusks.,,,
76,42.0,6.358934909775373,5.0,U. olhanensis,,False,27.008098282499525,pre_puberty,female,77.0,15.59073928806541,,"['Sea Sponge', 'Sea Urchin']",5.0,Resting in shaded rock crevice.,,,
77,35.0,6.652124347617321,4.0,A. Farensis,,False,0.8957483043237534,pre_puberty,male,78.0,17.13711695139966,,"['Coral Fragment', 'Barnacle', 'Jellyfish']",8.0,Moving sideways along sandy bottom.,,,
78,22.0,4.952565507380136,6.0,A farensis,,False,1.569822199874741,sub_adult,male,79.0,15.346131260527315,,"['Crab (Other Species)', 'Sea Sponge', 'Barnacle', 'Sea Anemone']",16.0,Sideways walking along bay edge.,,,
79,18.0,5.1473466687030065,5.0,A. Farensis,,False,2.624154927588704,pre_puberty,female,80.0,14.170629750506055,,"['Small Fish', 'Sea Sponge', 'Mussel', 'Jellyfish', 'Snail']",1.0,Color changes during molting.,,,
80,33.0,6.413099156859595,2.0,A farensis,,False,18.902440305730703,juvenile,female,81.0,18.258092340624263,,"['Snail', 'Jellyfish']",11.0,Rapid crossing of open sand.,,,
81,25.0,5.637668160808785,5.0,U. olhanensis,,False,7.492980069157595,juvenile,male or female,82.0,16.20140259527395,,['Sea Anemone'],9.0,Vibrating antennae in water currents.,,,
82,24.0,5.706920265704432,2.0,A. Farensis,,True,3.879912525662771,juvenile,male,83.0,15.937558791260305,,['Crab (Other Species)'],11.0,Waving claws rhythmically.,,,
83,37.0,6.106521739157469,5.0,A farensis,,False,0.3978650665989402,sub_adult,male,84.0,19.698056494709792,,"['Sea Star', 'Shrimp', 'Jellyfish']",6.0,Climbing seaweed stalks.,,,
84,18.0,7.008177498325304,4.0,A. Farensis,,True,0.8704937248896564,juvenile, ,85.0,13.947282326829772,,"['Sea Star', 'Small Fish', 'Hermit Crab', 'Coral Fragment']",11.0,Inspecting discarded crab shell.,,,
85,25.0,7.075881613310595,2.0,U. olhanensis,,True,2.793265935716442,pre_puberty,male,86.0,15.62043744254544,,"['Crab (Other Species)', 'Sea Anemone', 'Sea Sponge']",9.0,Feeding on small mollusks.,,,
86,27.0,8.859798140241733,6.0,A. Farensis,,False,1.0894853240087856,sub_adult,male,87.0,16.09425835197468,,"['Snail', 'Crab (Other Species)', 'Mussel', 'Sea Anemone', 'Sea Sponge']",7.0,Searching for food in tidal pools.,,,
87,30.0,5.75368559822462,6.0,U. olhanensis,,False,0.8844674123624444,adult,male,88.0,17.671821997389486,,"['Crab (Other Species)', 'Sea Star']",7.0,Exploring new territory.,,,
88,29.0,6.707130896074519,5.0,U. olhanensis,,False,0.3067702605009277,adult,male,89.0,16.145113591880985,,['Sea Sponge'],7.0,Climbing onto submerged logs.,,,
89,21.0,7.020937000866168,6.0,U. olhanensis,,False,0.11913455805013551,adult,male,90.0,16.681845720043206,,"['Jellyfish', 'Sea Anemone', 'Shrimp']",11.0,Feeding on small mollusks.,,,
90,19.0,6.30145568746283,3.0,A farensis,,False,0.7789224499813879,adult,male,91.0,16.807369805218844,,['Sea Anemone'],8.0,Scavenging near tidal pools.,,,
91,26.0,3.638218065408385,2.0,A. Farensis,,False,21.53490897633052,juvenile,male,92.0,18.041269710615406,,"['Crab (Other Species)', 'Coral Fragment', 'Shrimp']",9.0,Exchanging antenna taps.,,,
92,10.0,5.880527406966813,7.0,A farensis,,False,1.4398289077776292,juvenile,male,93.0,14.496196065376155,,"['Crab (Other Species)', 'Barnacle', 'Shrimp', 'Algae', 'Small Fish']",6.0,Rapid crossing of open sand.,,,
93,39.0,5.367570898921894,6.0,A farensis,,False,5.366457810592369,pre_puberty,male,94.0,21.268704844944835,,"['Sea Urchin', 'Sea Sponge', 'Mussel', 'Barnacle']",9.0,Territorial display against intruder.,,,
94,31.0,6.43381799850782,6.0,u. olhanen.,,False,2.388283938965807,adult,female,95.0,18.12291852670384,,"['Algae', 'Sea Urchin', 'Snail', 'Polychaete Worm', 'Small Fish']",6.0,Crab moving quickly across rocks.,,,
95,18.0,5.058241137302884,7.0,u. olhanen.,,False,2.220460998749896,pre_puberty,N/R,96.0,15.542782076295476,,['Jellyfish'],5.0,Escaping predator silhouette overhead.,,,
96,31.0,6.005037748736965,3.0,A. Farensis,,False,1.8430627860381437,sub_adult,male,97.0,17.036169175200694,,"['Coral Fragment', 'Algae', 'Sea Star', 'Crab (Other Species)']",6.0,Exploring new territory.,,,
97,56.0,7.7247469711609,2.0,A farensis,,False,3.1788213822940543,pre_puberty,?,98.0,23.31992921458269,,"['Sea Anemone', 'Coral Fragment', 'Snail', 'Sea Star']",3.0,Claw waving directed at nearby crab.,,,
98,31.0,4.198332058207474,4.0,u. olhanen.,,False,0.2252942937631247,sub_adult,female,99.0,19.956881301771382,,['Sea Urchin'],7.0,Crab moving quickly across rocks.,,,
99,47.0,7.2773316903547265,3.0,u. olhanen.,,False,0.7311103170443535,pre_puberty, ,100.0,20.03735679631024,,"['Sea Urchin', 'Mussel', 'Jellyfish', 'Snail', 'Sea Sponge']",6.0,Cleaning claws with rubbing motion.,,,
100,34.0,5.521588546886436,7.0,A. Farensis,,False,0.5071790187633824,adult,female,101.0,18.859937958619177,,"['Crab (Other Species)', 'Hermit Crab']",9.0,Picking algae from rock surface.,,,
101,11.0,6.11839767593514,7.0,A farensis,,False,4.122622791940875,pre_puberty,female,102.0,13.431712537621838,,"['Mussel', 'Snail', 'Sea Urchin', 'Small Fish', 'Polychaete Worm']",5.0,Escaping from aggressive fish.,,,
102,53.0,4.408711179297183,5.0,A farensis,,False,2.1614462815380406,juvenile,male,103.0,21.573586913499696,,"['Barnacle', 'Crab (Other Species)', 'Mussel', 'Sea Sponge']",10.0,Waving claws rhythmically.,,,
103,23.0,5.637441364671743,5.0,u. olhanen.,,False,9.065232147319737,pre_puberty,female,104.0,19.24441367239788,,"['Mussel', 'Crab (Other Species)', 'Barnacle', 'Sea Star']",10.0,Hiding beneath rocks.,,,
104,19.0,7.842512552143524,4.0,A. Farensis,,False,17.267182752228273,sub_adult,nan,105.0,17.392970448210335,,['Sea Anemone'],6.0,Picking detritus from seabed.,,,
105,29.0,7.557675005564207,2.0,u. olhanen.,,False,0.29053844558709835,adult,male,106.0,17.325698653409074,,"['Algae', 'Polychaete Worm', 'Barnacle', 'Crab (Other Species)', 'Coral Fragment']",9.0,Rapid claw movement while feeding.,,,
106,48.0,6.347694992790151,7.0,A. Farensis,,True,1.6613645986214647,sub_adult,female,107.0,22.3793875279788,,['Hermit Crab'],8.0,Emerging cautiously from hiding.,,,
107,31.0,6.873836083439071,5.0,A. Farensis,,False,5.535806145336442,juvenile,male,108.0,16.870388094892977,,"['Sea Anemone', 'Coral Fragment', 'Shrimp', 'Barnacle']",6.0,Hiding in sandy burrow.,,,
108,22.0,3.5134754733380342,4.0,u. olhanen.,,False,0.7268040064317162,pre_puberty,female,109.0,17.50197194886008,,['Algae'],7.0,Feeding on small crustaceans.,,,
109,8.0,5.927888534534944,7.0,A. Farensis,,True,0.18343554987601693,sub_adult,male,110.0,13.46628497741479,,"['Polychaete Worm', 'Crab (Other Species)', 'Mussel', 'Sea Sponge']",5.0,Claw snapping in competition.,,,
110,38.0,6.746933407639693,8.0,u. olhanen.,,False,3.684298043006831,pre_puberty,female,111.0,19.48773675147943,,"['Small Fish', 'Hermit Crab', 'Polychaete Worm', 'Sea Sponge', 'Jellyfish']",6.0,Feeding on algae scraped from rocks.,,,
111,24.0,5.395528114927997,3.0,A. Farensis,,False,2.6100403333882585,adult,male,112.0,13.843857453211617,,"['Sea Sponge', 'Mussel']",11.0,Feeding on detritus in shallow water.,,,
112,16.0,4.069978491768624,4.0,A farensis,,False,12.132506794609117,juvenile,male,113.0,13.171348426256952,,"['Coral Fragment', 'Sea Star', 'Algae']",11.0,Moving toward bait.,,,
113,40.0,5.527906941479285,12.0,U. olhanensis,,False,1.489484333277949,adult, ,114.0,17.74218284776331,,['Jellyfish'],6.0,Escaping from aggressive fish.,,,
114,59.0,6.695551480951762,8.0,A. Farensis,,True,1.7694452366465427,sub_adult,nan,115.0,25.467869910613313,,"['Mussel', 'Sea Star', 'Hermit Crab', 'Shrimp']",9.0,Claw snapping at diver.,,,
115,22.0,6.638594225855697,7.0,A farensis,,True,1.7801020142694512,adult, ,116.0,15.143839009177631,,"['Shrimp', 'Polychaete Worm', 'Small Fish']",9.0,Climbing algae-covered rocks.,,,
116,32.0,6.202931078292228,9.0,A farensis,,True,0.6559811257691293,pre_puberty,male,117.0,19.385966876636473,,"['Sea Urchin', 'Sea Anemone', 'Jellyfish']",6.0,Scavenging near tidal pools.,,,
117,20.0,7.287684881954174,4.0,u. olhanen.,,False,17.340431681935023,pre_puberty, ,118.0,15.652785904415206,,"['Shrimp', 'Small Fish', 'Algae', 'Mussel']",8.0,Hiding under floating debris.,,,
118,18.0,5.526491579448532,3.0,A. Farensis,,False,1.0807537942396117,juvenile,male,119.0,13.796259318596793,,"['Hermit Crab', 'Sea Star']",10.0,Camouflaging with surrounding mud.,,,
119,19.0,7.695661261658776,4.0,A. Farensis,,True,14.551081050550774,sub_adult,male,120.0,14.82026750924549,,"['Shrimp', 'Sea Anemone']",8.0,Climbing vertical rock face.,,,
120,14.0,8.815342811830076,4.0,A. Farensis,,False,2.8786723316421465,juvenile,male,121.0,15.403127116489195,,['Hermit Crab'],14.0,Picking biofilm on submerged wood.,,,
121,23.0,5.796522734088191,6.0,A. Farensis,,False,0.6643896286388193,sub_adult,male,122.0,16.09473281155998,,"['Barnacle', 'Shrimp', 'Sea Sponge', 'Sea Star', 'Hermit Crab']",9.0,Interacting with small fish nearby.,,,
122,31.0,4.360256218038344,2.0,A farensis,,False,2.2152926972567477,juvenile,male,123.0,17.819451968125122,,['Sea Star'],8.0,Retreating quickly from shadow.,,,
123,30.0,7.271287213652705,6.0,A farensis,,False,0.6159671981361634,sub_adult,male,124.0,13.583065097228062,,['Algae'],5.0,Vibrating antennae in water currents.,,,
124,12.0,5.020910353645445,5.0,A. Farensis,,False,4.78059732417142,juvenile,male,125.0,15.70134883821137,,"['Mussel', 'Crab (Other Species)']",9.0,Moving sideways along sandy bottom.,,,
125,27.0,5.898706563756411,2.0,u. olhanen.,,False,2.3924634424508993,adult,N/R,126.0,16.464931863530484,,"['Polychaete Worm', 'Coral Fragment', 'Crab (Other Species)', 'Mussel', 'Hermit Crab']",6.0,Feeding on detritus in shallow water.,,,
126,44.0,5.804483922556691,3.0,U. olhanensis,,False,0.40527448405353383,adult,?,127.0,20.73722445947321,,"['Algae', 'Small Fish']",5.0,Defensive posture when approached.,,,
127,14.0,5.661691964728076,7.0,U. olhanensis,,True,0.4617138769929974,sub_adult,male,128.0,14.11995003478512,,"['Algae', 'Crab (Other Species)']",5.0,Searching for food in tidal pools.,,,
128,56.0,6.083054972412885,4.0,u. olhanen.,,True,0.5533592187506973,juvenile,female,129.0,21.909702494981303,,"['Shrimp', 'Algae', 'Sea Star', 'Mussel']",11.0,Feeding on detritus in shallow water.,,,
129,23.0,5.031012479729941,2.0,A farensis,,False,0.191921959791874,sub_adult,male,130.0,18.736273468010666,,"['Sea Star', 'Shrimp', 'Coral Fragment']",8.0,Rapid crossing of open sand.,,,
130,28.0,6.822637307655867,2.0,U. olhanensis,,True,0.18070356182579717,adult,male,131.0,14.905330653885695,,"['Snail', 'Hermit Crab', 'Small Fish', 'Sea Star']",10.0,Sitting still blending with environment.,,,
